wavelength,Back_TanJohf,Belly_TanJohf,Breast_TanJohf,Crissum_TanJohf,Crown_TanJohf,DorTail_TanJohf,Patch10_TanJohf,Patch11_TanJohf,Patch12_TanJohf,Rump_TanJohf,Throat_TanJohf,WingTip_TanJohf
573.51,19.9329166667,35.3115,66.33025,32.5468333334,33.7065,15.8164947917,22.2100833333,9.28891666667,26.0495,74.44925,8.55883333333,11.5258333333
573.85,19.86325,35.2298888889,66.0784166666,32.50225,33.5913333333,15.7741302083,22.0885,9.23683333333,25.89625,74.38075,8.534,11.5106666667
574.19,19.8960833333,35.3070555556,65.9785,32.5573333334,33.5951666667,15.8141302083,22.0375833333,9.29008333333,25.8436666667,74.4931666667,8.588875,11.5849166667
574.53,19.9029166667,35.3111111111,65.8004166666,32.5915,33.5445,15.853828125,22.0014166667,9.35608333334,25.7671666667,74.48675,8.67258333333,11.6646666667
574.87,19.9033333333,35.3593333333,65.6123333333,32.60525,33.4974166667,15.8902864584,21.9508333333,9.38474999999,25.6620833334,74.4301666667,8.7435,11.7445833333
575.21,19.8420833333,35.3268333333,65.4634166667,32.5958333333,33.3924166666,15.8604791667,21.81525,9.37799999999,25.5321666667,74.4391666667,8.715875,11.75225
575.55,19.8140833333,35.3657222222,65.3596666666,32.68975,33.3795833333,15.85525,21.7518333333,9.40658333334,25.44925,74.5450833333,8.72954166667,11.7798333333
575.89,19.781,35.3602777778,65.0936666667,32.69725,33.3229166667,15.8378958334,21.65475,9.38441666667,25.30375,74.5015,8.72941666666,11.7890833333
576.22,19.7333333333,35.3421666667,65.0123333333,32.7249166667,33.2610833333,15.7846510416,21.5925,9.35708333333,25.1811666667,74.548,8.74025,11.8120833333
576.56,19.6955,35.3052222222,64.7855833333,32.7639166667,33.181,15.7985989583,21.50825,9.35833333334,25.0953333333,74.44925,8.77075,11.8525
576.90,19.70525,35.3382222222,64.624,32.80775,33.151,15.8364479167,21.48575,9.39850000001,25.0550833333,74.44925,8.82554166667,11.9180833333
577.24,19.6123333333,35.2815555556,64.3528333333,32.7755833333,33.0521666667,15.8006145833,21.3618333333,9.38149999999,24.89675,74.3469166667,8.81254166667,11.9410833333
577.58,19.58075,35.28,64.0773333333,32.7934166667,32.9875,15.7935520834,21.2645,9.42691666667,24.7920833333,74.2121666667,8.86266666667,11.9788333333
577.92,19.5218333333,35.2435555555,63.8300833333,32.8179166666,32.8744166667,15.781296875,21.1566666667,9.43824999999,24.69375,74.1033333333,8.8895,12.0156666667
578.26,19.4974166667,35.1971111111,63.5761666667,32.8378333333,32.8065833333,15.78684375,21.0554166667,9.47683333333,24.5970833333,74.0285833333,8.860875,12.0374166667
578.60,19.4145833333,35.1238888889,63.3605833334,32.8234166667,32.6814166667,15.768859375,20.9506666667,9.46225,24.4850833333,73.94425,8.84508333333,12.0423333333
578.94,19.4154166667,35.1602777778,63.0975833334,32.8749166667,32.6500833333,15.8027239583,20.9305,9.52425,24.4358333333,73.7918333333,8.95583333334,12.1320833333
579.28,19.3380833333,35.0438888889,62.8031666667,32.8340833333,32.578,15.7825625,20.808,9.50699999999,24.30575,73.61975,8.95816666667,12.1465
579.61,19.2766666667,34.9993888889,62.5951666667,32.8863333333,32.5065,15.7449114583,20.7015,9.49908333334,24.226,73.5469166667,8.986375,12.1604166667
579.95,19.1991666667,34.9715,62.2531666667,32.84475,32.3564166666,15.69828125,20.552,9.47475000001,24.0696666667,73.3305,8.97766666667,12.1739166667
580.29,19.1671666667,34.9526666667,61.9345833333,32.8539166667,32.2491666667,15.6867135417,20.49825,9.48724999999,23.93525,73.2315,8.98025,12.20575
580.63,19.0285,34.8281666667,61.62725,32.7915,32.0429166667,15.5960364583,20.3301666667,9.45433333334,23.7209166667,73.0774166666,8.92954166667,12.1578333333
580.97,18.9756666667,34.8287222222,61.4346666667,32.8325,31.929,15.5923802083,20.2645,9.45191666666,23.5444166667,73.02025,8.936625,12.1224166667
581.31,18.8855833333,34.8633333333,61.2080833333,32.8253333334,31.8600833333,15.625171875,20.19475,9.43433333334,23.4556666666,72.9505833333,8.961,12.1516666667
581.65,18.8639166667,34.8479444444,60.9459166666,32.8643333333,31.7791666667,15.6004635417,20.0688333333,9.39599999999,23.3080833333,72.8204166667,8.92070833333,12.1373333333
581.98,18.7791666666,34.8148333333,60.694,32.863,31.65575,15.54096875,19.95275,9.34600000001,23.1299166667,72.6681666666,8.91825,12.1303333334
582.32,18.7754166666,34.7617777778,60.309,32.8758333333,31.5174166666,15.5390677083,19.8631666667,9.37966666667,23.0231666667,72.427,8.94245833333,12.15625
582.66,18.7339166667,34.7268333333,60.1186666667,32.8575833333,31.40675,15.515953125,19.7914166667,9.29500000001,22.8488333334,72.3831666666,8.902375,12.1255
583.00,18.6410833334,34.6616666667,59.7541666667,32.8259166667,31.2099166666,15.464890625,19.69175,9.23899999999,22.6618333333,72.2288333333,8.85170833333,12.0794166667
583.34,18.55525,34.6464444444,59.4881666666,32.7691666667,31.0625,15.4510208333,19.5768333333,9.22891666667,22.5358333333,72.11325,8.78570833333,12.0658333333
583.68,18.5286666667,34.6118888889,59.25325,32.8071666666,30.994,15.4467552083,19.5064166667,9.25066666666,22.4043333333,72.1344166667,8.771125,12.0365833333
584.01,18.4544166667,34.5452777778,59.0579166667,32.8216666667,30.9351666667,15.437015625,19.36725,9.24216666668,22.3210833333,72.06025,8.800625,12.0035
584.35,18.3736666666,34.4335,58.7573333333,32.8151666667,30.8300833333,15.40009375,19.26025,9.21741666667,22.1771666666,71.9055,8.797875,11.98125
584.69,18.326,34.4000555556,58.5554166667,32.8285833333,30.7189166666,15.3746145834,19.1549166667,9.19858333334,22.1268333333,71.87,8.80725,12.0034166667
585.03,18.3070833334,34.2676666667,58.354,32.8323333333,30.5646666667,15.2944739584,19.023,9.16908333333,21.9878333333,71.8129166666,8.803375,11.9819166667
585.37,18.2524166666,34.2327222222,58.1423333333,32.82425,30.47075,15.3227395833,18.9973333333,9.1835,21.9244166666,71.8210833333,8.85395833333,12.0278333333
585.70,18.16525,34.1609444444,57.85825,32.7998333333,30.3635,15.2961458333,18.8761666667,9.14633333333,21.8279166667,71.7434166667,8.879125,12.02775
586.04,18.0874166667,34.1695,57.8286666667,32.774,30.3223333333,15.2427864583,18.7835,9.13258333332,21.7015833334,71.87475,8.84266666667,11.9854166666
586.38,18.0755833333,34.2226666667,57.5961666667,32.8615833333,30.29525,15.2950416667,18.73725,9.21858333333,21.6681666666,71.8523333334,8.90529166667,12.0349166667
586.72,18.0479166666,34.2371666667,57.3779166667,32.9048333333,30.2091666666,15.2967083333,18.64175,9.23024999999,21.59225,71.7189166667,8.98629166668,12.0829166667
587.06,17.9848333333,34.1370555555,57.0836666667,32.8521666667,30.0951666667,15.2830572916,18.57375,9.22391666666,21.4228333333,71.54375,9.02712500001,12.10375
587.39,17.8795,34.0109444445,56.7729166667,32.7885833333,29.9343333333,15.2637083333,18.47575,9.19541666667,21.317,71.3485,9.05683333333,12.1010833333
587.73,17.81825,34.0392222222,56.52725,32.7493333333,29.8433333333,15.242171875,18.4170833333,9.21808333333,21.20225,71.274,9.01454166668,12.1286666667
588.07,17.8149166667,34.0656666667,56.37475,32.7799166667,29.7595,15.2742239583,18.40375,9.2175,21.13925,71.2654166667,9.06062499999,12.1954166667
588.41,17.7295,33.9912777778,56.1143333334,32.7143333333,29.6384166667,15.2455208333,18.2910833334,9.1665,20.9775833333,71.1491666667,9.01604166667,12.1860833334
588.74,17.6328333333,33.9593888889,55.8626666667,32.7203333333,29.4949166667,15.2251145833,18.23875,9.13375,20.82875,71.033,8.99679166667,12.1896666667
589.08,17.5586666666,33.9465555556,55.5536666667,32.7064166667,29.3403333333,15.2197864583,18.1700833334,9.14916666668,20.7195,70.8723333333,9.03150000001,12.1754166667
589.42,17.48,33.9108333333,55.2995833334,32.66025,29.1825,15.1726770833,18.1051666667,9.15083333333,20.5764166667,70.7515,8.98733333334,12.1699166667
589.76,17.4393333333,33.8632777778,54.9658333333,32.7063333334,29.07475,15.1925677083,18.0750833333,9.14325,20.476,70.6405833333,9.03012500001,12.2065833334
590.09,17.3165,33.7502777778,54.7046666667,32.6280833333,28.92275,15.0915885417,17.9805833333,9.06033333334,20.3259166667,70.5378333333,8.99979166667,12.2025
590.43,17.2845,33.6792222222,54.4768333333,32.594,28.7563333333,15.0555052083,17.9175,9.0785,20.21,70.46725,8.97633333334,12.1754166667
590.77,17.3283333333,33.7845,54.3794166667,32.7493333333,28.7425,15.1071770833,17.8980833334,9.15658333333,20.1946666667,70.5524166667,9.061,12.2474166667
591.11,17.267,33.8389444444,54.17725,32.785,28.639,15.05421875,17.80275,9.113,20.0623333333,70.5275833333,9.05995833334,12.2920833333
591.44,17.128,33.7105,53.867,32.7154166667,28.4145,14.9568958333,17.6349166666,8.99541666666,19.8663333333,70.3424166666,9.00520833332,12.2021666667
591.78,17.0631666666,33.7378888889,53.6505833333,32.7125,28.3105833333,14.9471197916,17.5246666667,8.97724999999,19.767,70.3026666667,9.00654166667,12.2058333333
592.12,17.0313333333,33.7463888889,53.4036666666,32.7664166667,28.22125,14.9435729166,17.5105833333,9.08391666666,19.69075,70.1888333333,9.10524999999,12.2645833334
592.46,16.9270833333,33.7045,53.1595,32.75275,28.1409166667,14.8848489584,17.3785,9.05808333333,19.6071666667,70.1858333333,9.031125,12.2435833333
592.79,16.8504166667,33.6675555555,52.92625,32.67325,27.9365833333,14.8288958333,17.26,9.01216666666,19.4569166666,70.0613333333,8.97441666666,12.1840833333
593.13,16.83175,33.6611666667,52.7989166667,32.7220833333,27.8494166667,14.846234375,17.1696666667,8.98583333334,19.40525,70.11025,9.01587499999,12.1918333333
593.47,16.7490833333,33.5839444444,52.5133333333,32.6370833333,27.6985833334,14.7701145834,17.0616666667,8.93508333333,19.30625,69.9160833333,8.99025,12.1630833334
593.80,16.6844166667,33.4428888889,52.12,32.61075,27.5094166667,14.7713385416,16.946,8.94216666666,19.1975833333,69.5575833333,8.991,12.1385833333
594.14,16.5654166667,33.3999444445,51.8045833334,32.6301666667,27.3500833333,14.7362239583,16.839,8.86441666667,19.0711666667,69.4141666667,8.98533333333,12.1265
594.48,16.4431666667,33.2833333333,51.4070833333,32.5013333333,27.09325,14.6700520833,16.7404166666,8.76608333333,18.9218333334,69.12925,8.92504166667,12.1034166667
594.81,16.4034166667,33.1891111111,51.1503333334,32.4665,26.94475,14.6770572917,16.6976666667,8.82791666667,18.8521666667,69.0,8.92233333334,12.0638333333
595.15,16.4133333333,33.1700555555,50.939,32.513,26.8615,14.7147708334,16.7078333333,8.88475,18.81175,69.0056666667,8.97529166667,12.15475
595.49,16.33325,33.0932222222,50.6635,32.5001666667,26.7086666667,14.6515833334,16.6263333333,8.8415,18.6814166667,68.8816666667,8.939125,12.1128333333
595.82,16.3050833334,33.0864444444,50.4683333333,32.5306666666,26.6196666667,14.6580677083,16.5878333333,8.80975,18.6495833333,68.8600833333,8.934875,12.09875
596.16,16.2595833333,33.0695,50.3178333333,32.61,26.4639166667,14.6850885416,16.5633333333,8.80108333333,18.5669166667,68.8059166667,8.96366666667,12.0738333334
596.50,16.2603333334,33.0362222222,50.15775,32.7035833333,26.4714166667,14.6940364583,16.5668333334,8.83558333333,18.5220833334,68.7990833333,9.01304166666,12.1984166666
596.83,16.1475833333,33.037,49.9443333333,32.7154166667,26.3473333333,14.645515625,16.5285,8.80266666667,18.4125833333,68.6868333333,9.003125,12.182
597.17,16.1771666667,33.1266111111,49.9020833333,32.8134166666,26.3545,14.7179479167,16.5525,8.89208333334,18.4056666666,68.7761666667,9.08400000001,12.3003333333
597.51,16.0878333334,33.1413333333,49.8195,32.8384166667,26.2523333333,14.6894635416,16.4823333333,8.85825,18.2955,68.8470833333,9.042,12.2566666667
597.84,16.0968333333,33.2032777778,49.7235833333,32.8829166667,26.22975,14.7387135417,16.5275,8.95566666666,18.2771666667,68.85875,9.10658333334,12.3629166667
598.18,16.07475,33.211,49.6423333333,32.9765833333,26.1976666667,14.7716354167,16.53575,8.98683333333,18.25125,68.9133333333,9.18245833333,12.4158333333
598.52,16.0545833333,33.2403333333,49.5026666667,33.03625,26.157,14.7867291666,16.4925,8.9605,18.1995833333,68.8670833333,9.19858333333,12.4644166666
598.85,16.0129166666,33.2775,49.3081666667,33.0884166667,26.07975,14.8105572917,16.4365833333,8.9805,18.1499166667,68.74525,9.27866666668,12.51475
599.19,16.0059166667,33.295,49.1290833334,33.14575,26.0424166666,14.8496510417,16.4496666666,9.08133333333,18.14975,68.6945833333,9.36237500001,12.60125
599.53,15.8936666666,33.2142777778,48.88675,33.11875,25.8855833333,14.7741614583,16.3404166667,9.02091666667,17.9773333333,68.5626666667,9.30429166666,12.6045
599.86,15.8818333334,33.2620555556,48.6123333333,33.10225,25.8545,14.79675,16.3309166667,9.07791666667,17.9293333333,68.5155833333,9.39554166667,12.6718333333
600.20,15.7473333333,33.2348888889,48.349,33.1065,25.67325,14.7264166666,16.1856666667,9.00983333333,17.7640833334,68.3908333333,9.36841666667,12.5530833333
600.53,15.7424166666,33.163,48.0361666667,33.0825,25.5691666667,14.7636822917,16.0709166666,9.06133333333,17.6808333333,68.15075,9.38795833332,12.6165
600.87,15.5879166667,32.9975,47.5915833334,32.99125,25.31025,14.6811666667,15.9184166667,8.94716666667,17.51375,67.8093333333,9.34662500001,12.5259166667
601.21,15.5504166667,32.943,47.2393333333,32.9049166667,25.1268333333,14.6569791667,15.869,8.89558333334,17.41225,67.61875,9.37058333333,12.5720833333
601.54,15.44925,32.8446111111,46.9278333334,32.8643333333,24.9785,14.5990833333,15.6886666667,8.80166666667,17.3,67.5628333333,9.30025000001,12.4636666666
601.88,15.3594166667,32.7928333333,46.56925,32.7935833333,24.8261666666,14.523359375,15.5391666667,8.7605,17.118,67.4723333333,9.21524999999,12.3856666667
602.21,15.2233333333,32.6604444445,46.2045833333,32.6706666666,24.5965833334,14.4274270833,15.4130833333,8.67691666667,16.9564166667,67.2610833333,9.12791666666,12.3265
602.55,15.1931666667,32.5984444444,46.0005,32.6558333333,24.4455833333,14.4274375,15.3598333333,8.67716666667,16.8689166667,67.15575,9.12983333334,12.3198333333
602.88,15.1309166667,32.5323333333,45.721,32.6211666667,24.28325,14.4334739583,15.2838333333,8.61383333334,16.7615,66.95925,9.12854166667,12.309
603.22,15.0678333334,32.5485555555,45.4173333334,32.5843333333,24.1488333333,14.4318645833,15.2399166667,8.6255,16.6970833333,66.837,9.14033333332,12.3240833333
603.56,14.99125,32.5122222222,45.162,32.5159166667,23.9664166666,14.3902291667,15.1413333333,8.57766666666,16.5691666666,66.6743333334,9.07808333333,12.3005833333
603.89,14.9250833334,32.4435,44.9080833333,32.421,23.8625,14.3946822916,15.0960833333,8.55791666666,16.5189166667,66.5060833333,9.07791666666,12.3108333333
604.23,14.8755833333,32.4208333333,44.7049166666,32.3879166666,23.758,14.3532239583,15.0620833334,8.54183333333,16.435,66.4568333333,9.05058333333,12.2865833333
604.56,14.88475,32.4392777778,44.589,32.3846666667,23.6594166667,14.3411979167,15.0249166667,8.52825,16.3345,66.4784166667,9.012625,12.2920833333
604.90,14.9458333333,32.5124444444,44.5263333334,32.5000833333,23.6965,14.3944270833,15.0475,8.65258333334,16.3644166667,66.54225,9.10049999999,12.40075
605.23,14.8944166667,32.438,44.36275,32.4638333333,23.5979166667,14.3676510416,15.02725,8.62833333333,16.2818333334,66.3796666667,9.07991666667,12.4361666667
605.57,14.89625,32.4303888889,44.20625,32.4975833333,23.5190833333,14.4045833334,15.0333333333,8.67425,16.2725833333,66.3033333333,9.13316666666,12.5126666667
605.90,14.8831666667,32.4788333333,44.0823333334,32.5955,23.4759166667,14.43165625,15.02575,8.688,16.1954166667,66.2935833333,9.19037499999,12.5565833333
606.24,14.7890833333,32.4411111111,43.85375,32.5755833333,23.3550833333,14.3493125,14.9974166667,8.63775,16.06825,66.2034166667,9.15279166666,12.5390833333
606.58,14.7229166667,32.4692222222,43.6656666667,32.60775,23.2885,14.3239270833,14.9694166667,8.61833333333,15.9864166667,66.24325,9.14341666666,12.5518333334
606.91,14.6680833333,32.4287777778,43.5249166667,32.6001666667,23.2031666667,14.3343125,14.8906666667,8.54108333333,15.8593333333,66.1826666666,9.13841666666,12.5289166666
607.25,14.612,32.3851111111,43.2695,32.6043333333,23.1528333333,14.302390625,14.8334166667,8.53208333334,15.7888333334,66.0320833333,9.16008333332,12.5135
607.58,14.6285833333,32.4537777778,43.11625,32.6698333333,23.1186666667,14.352859375,14.8583333333,8.645,15.7628333333,65.972,9.21279166666,12.6276666667
607.92,14.6015833333,32.4525555555,42.9334166667,32.7005833334,23.0568333333,14.38053125,14.8459166667,8.59516666667,15.7300833334,65.8684166667,9.21604166667,12.6849166667
608.25,14.4871666667,32.4077222222,42.61,32.6579166667,22.952,14.3638229167,14.76725,8.57941666667,15.673,65.6345,9.21166666668,12.6690833333
608.59,14.43525,32.3163333333,42.3225,32.6465,22.9060833334,14.3690677083,14.7141666667,8.56333333333,15.6316666667,65.41425,9.21050000001,12.659
608.92,14.3971666666,32.3343888889,42.10075,32.66075,22.8939166667,14.3732916666,14.6711666667,8.59766666667,15.605,65.3434166667,9.26779166666,12.7269166667
609.26,14.2315833333,32.1658888889,41.7495833333,32.5063333333,22.7778333333,14.2471770833,14.4895,8.48091666666,15.4480833333,64.9756666667,9.13120833333,12.6218333333
609.59,14.1399166667,31.9815555556,41.4145833333,32.38425,22.6569166667,14.1951354167,14.3680833334,8.444,15.3690833333,64.7240833333,9.07587500001,12.5715833333
609.93,14.1043333333,31.9121666667,41.10075,32.35575,22.6358333333,14.1523697917,14.2670833333,8.41325,15.335,64.5108333333,9.02345833334,12.5515
610.26,14.0410833333,31.8445,40.8600833333,32.3051666667,22.57525,14.13378125,14.1705,8.426,15.2474166667,64.2418333333,8.99208333333,12.5700833333
610.60,13.9435833333,31.6976111111,40.50625,32.2050833333,22.4521666667,14.045671875,14.0624166667,8.4265,15.1560833334,63.9511666667,8.94583333333,12.5583333333
610.93,13.896,31.6581666667,40.3126666667,32.20825,22.4004166666,14.0370677083,14.0023333334,8.42058333333,15.1029166667,63.83075,8.93766666667,12.6095
611.27,13.8380833333,31.5813333333,40.0894166667,32.1901666667,22.3294166667,14.0070052083,13.9325,8.3595,15.0113333333,63.7009166667,8.92029166667,12.5788333333
611.60,13.753,31.5614444444,39.8125833333,32.0821666666,22.194,13.9453958334,13.8319166667,8.35283333333,14.8820833333,63.5081666667,8.91245833333,12.5075833334
611.93,13.7720833333,31.5618333333,39.652,32.14875,22.1886666667,13.9918802083,13.8419166667,8.41408333333,14.8545833333,63.42725,8.96145833333,12.5803333333
612.27,13.7049166667,31.5859444444,39.4958333333,32.1454166667,22.1031666667,13.9672552083,13.7998333333,8.37691666667,14.7284166667,63.3811666667,8.944125,12.5645833333
612.60,13.63225,31.5827777778,39.2989166667,32.0993333333,21.9710833333,13.8968697917,13.6733333333,8.32108333334,14.575,63.2168333333,8.887125,12.4605833333
612.94,13.6330833333,31.6699444444,39.2528333334,32.2098333333,21.8954166667,13.8915729167,13.7009166667,8.32616666667,14.5320833334,63.309,8.95025,12.4955
613.27,13.622,31.7269444444,39.1564166667,32.24825,21.7878333333,13.8658802083,13.6990833333,8.301,14.4705833333,63.3015833333,8.93466666667,12.53175
613.61,13.6245,31.8126111111,39.1780833333,32.35325,21.7070833333,13.9447083333,13.7250833333,8.32591666667,14.42475,63.4055833333,8.993,12.5784166666
613.94,13.75425,31.8963888889,39.2121666667,32.453,21.7333333334,14.0514427083,13.8285833334,8.44516666666,14.45675,63.4969166667,9.16170833333,12.7161666667
614.28,13.87525,32.1641111111,39.3011666667,32.6558333334,21.8351666667,14.238125,14.0039166667,8.61666666667,14.573,63.6878333333,9.33941666667,12.8733333334
614.61,13.8583333333,32.1426111111,39.1245,32.629,21.6764166667,14.265078125,13.98025,8.6025,14.5038333334,63.566,9.29470833332,12.8825
614.94,13.7030833333,32.0576666667,38.8705,32.54125,21.48425,14.13934375,13.85025,8.49908333333,14.31675,63.46175,9.16379166666,12.7966666667
615.28,13.669,31.9865,38.7289166667,32.6309166667,21.4186666666,14.1537447917,13.8435833333,8.52108333333,14.2834166667,63.5058333333,9.21091666666,12.8705833333
615.61,13.62175,31.9686111111,38.5829166667,32.6681666667,21.3601666667,14.119171875,13.7991666667,8.50541666667,14.23,63.4528333333,9.221,12.8343333333
615.95,13.5764166667,31.9256111111,38.3645,32.5983333333,21.2190833333,14.0910260417,13.7645,8.49208333333,14.1645,63.3338333334,9.18804166667,12.7963333333
616.28,13.5855833333,31.8560555556,38.2044166666,32.64675,21.1099166667,14.1330833333,13.8593333333,8.528,14.1814166667,63.2645,9.26079166666,12.8635833333
616.61,13.5563333333,31.8112222222,37.9976666667,32.6341666667,20.9646666667,14.134875,13.8120833333,8.54716666667,14.0763333333,63.1104166667,9.254125,12.827
616.95,13.5331666667,31.9083888889,37.8491666667,32.686,20.9071666666,14.177171875,13.8268333334,8.59141666667,14.0296666667,63.0995833333,9.33491666667,12.8856666667
617.28,13.4484166667,31.8742777778,37.645,32.6019166667,20.7844166666,14.1866927083,13.7778333333,8.57058333333,13.9140833333,62.9683333333,9.34320833333,12.85625
617.62,13.3099166667,31.7465555556,37.3113333333,32.4978333334,20.5408333333,14.0903854167,13.6693333334,8.47733333334,13.814,62.7871666667,9.218875,12.74375
617.95,13.3030833334,31.7207222222,37.1624166667,32.5070833333,20.4249166666,14.109859375,13.637,8.49083333334,13.7851666666,62.6855,9.21987499999,12.7830833333
618.28,13.34,31.8015,37.1744166667,32.6335,20.4849166667,14.1447916667,13.7330833333,8.53858333333,13.78975,62.8375,9.31579166667,12.8681666666
618.62,13.3736666666,31.8512222222,37.10525,32.65875,20.4045833334,14.2016770833,13.7626666667,8.56833333333,13.8210833333,62.8120833333,9.41304166666,12.95575
618.95,13.401,31.9602222222,37.0383333333,32.7533333333,20.4174166667,14.2174166667,13.7799166667,8.57541666667,13.8131666666,62.8629166666,9.41091666667,12.9965
619.28,13.31025,31.9248888889,36.8531666667,32.6794166666,20.2174166667,14.1528177083,13.7104166667,8.496,13.70075,62.8158333333,9.34645833332,12.9873333333
619.62,13.2498333333,31.9162777778,36.7295833333,32.6785833333,20.101,14.140203125,13.6855833333,8.44408333333,13.6274166667,62.7688333333,9.34358333334,13.0085833333
619.95,13.10775,31.8847777778,36.4905833334,32.57125,19.9528333333,14.0531927083,13.5134166667,8.32383333333,13.46225,62.70575,9.23558333333,12.9306666667
620.28,12.951,31.8395555556,36.26675,32.4925,19.8078333333,13.9990104167,13.4076666667,8.18991666667,13.3199166667,62.6264166667,9.12354166666,12.8964166666
620.62,12.8666666667,31.8401666667,36.1054166667,32.4025833333,19.7098333333,13.99134375,13.33775,8.15041666667,13.2761666667,62.60275,9.08954166667,12.82525
620.95,12.876,31.7767777778,35.95225,32.4261666666,19.7140833333,14.0145104167,13.3661666667,8.192,13.324,62.4783333333,9.12129166666,12.8614166667
621.28,12.89625,31.8445,35.8686666667,32.4721666667,19.6816666667,14.0643333333,13.4235833333,8.24375,13.3493333333,62.4564166667,9.18991666667,12.9224166667
621.62,12.774,31.7485,35.6286666667,32.38475,19.51,13.921921875,13.2795,8.07616666667,13.1606666667,62.4306666667,9.04429166667,12.77975
621.95,12.6604166667,31.6587222222,35.4234166667,32.2993333333,19.3065833334,13.8767447916,13.1888333333,8.04683333333,13.0838333333,62.2320833333,9.01283333333,12.7056666667
622.28,12.6773333333,31.6649444445,35.3050833333,32.36025,19.264,13.914625,13.1976666667,8.09291666667,13.0716666667,62.2270833333,9.04870833333,12.7343333333
622.62,12.5660833333,31.5562222222,35.1845833333,32.3105833333,19.11725,13.87859375,13.1413333333,8.08691666667,12.9920833333,62.15375,9.04962500001,12.6921666667
622.95,12.5428333334,31.6192777778,35.0554166667,32.29375,19.0775,13.8760052083,13.1261666667,8.07841666666,12.9496666667,62.1255,9.02766666667,12.6749166667
623.28,12.4369166666,31.6161111111,34.90875,32.25225,18.9706666667,13.7911614584,12.9675833333,8.04008333333,12.8629166667,62.1615833334,8.943875,12.615
623.62,12.5545833333,31.7641666667,34.9298333333,32.3751666667,19.0506666667,13.9546822917,13.1518333333,8.19208333333,12.9485,62.1665833333,9.10708333333,12.79475
623.95,12.5810833333,31.7927777778,34.887,32.411,19.016,13.9773385417,13.2203333333,8.25416666667,12.979,62.1638333333,9.18120833334,12.86025
624.28,12.5961666667,31.7542777778,34.8239166667,32.5076666667,18.9700833333,13.9589270833,13.20775,8.26008333334,12.8885833333,62.1830833333,9.21612499999,12.9531666667
624.62,12.5364166667,31.8405555556,34.7118333333,32.54075,18.8620833334,13.9264479166,13.1435,8.24341666667,12.8143333333,62.1614166667,9.19170833334,12.9966666667
624.95,12.5213333333,31.8058333333,34.55225,32.5848333333,18.8285833333,13.9146145833,13.0686666667,8.22633333333,12.751,62.0408333333,9.16712500001,12.9729166667
625.28,12.6100833333,31.8926666667,34.4989166667,32.6915833333,18.8595833333,14.0529010417,13.2274166667,8.40358333333,12.89775,61.8779166667,9.36558333333,13.1405833333
625.61,12.6045,31.8613888889,34.3073333333,32.7126666667,18.8218333333,14.0515885417,13.1841666667,8.42483333333,12.8233333333,61.8296666667,9.35512499999,13.1769166666
625.95,12.64175,31.954,34.244,32.769,18.8445833333,14.11428125,13.23425,8.46333333333,12.8435833333,61.73775,9.401375,13.23
626.28,12.6526666666,31.9780555555,33.98325,32.7093333334,18.7869166667,14.1577135417,13.2279166667,8.48633333333,12.7739166667,61.50775,9.38454166667,13.235
626.61,12.7098333333,31.9885,33.96125,32.7868333333,18.79875,14.2597552083,13.2395833333,8.60641666667,12.7605,61.4478333333,9.51595833333,13.31325
626.94,12.67375,31.8977222222,33.8379166667,32.7795,18.6655,14.227109375,13.2318333333,8.60575,12.71325,61.29725,9.49141666666,13.31
627.28,12.649,31.8956666667,33.7285,32.789,18.56075,14.2086770834,13.1756666667,8.5875,12.6858333333,61.24275,9.46683333334,13.30125
627.61,12.67825,31.9175,33.6625833333,32.858,18.56875,14.27971875,13.2001666667,8.60858333333,12.7051666667,61.239,9.51029166666,13.37125
627.94,12.6513333333,31.8645555556,33.4889166667,32.8170833333,18.5289166667,14.2611875,13.1905,8.5955,12.6785833333,61.0660833333,9.46891666667,13.3139166666
628.27,12.68225,31.8586666667,33.4485,32.8345,18.5310833334,14.3044375,13.2503333333,8.64625,12.7055833333,61.095,9.51704166667,13.3859166667
628.61,12.6204166666,31.8855,33.365,32.79675,18.4815,14.3221875,13.2520833333,8.65408333334,12.6635,61.0653333333,9.53595833334,13.4310833333
628.94,12.54225,31.8781111111,33.2195,32.7966666667,18.4194166667,14.2799895834,13.1878333333,8.60308333333,12.5349166667,61.1358333333,9.4505,13.3855
629.27,12.53975,31.8833333333,33.1479166667,32.7573333333,18.3325833334,14.2570208333,13.1541666666,8.58183333334,12.4804166667,61.0670833333,9.47474999999,13.3531666667
629.60,12.4811666667,31.8725555555,32.9988333333,32.7576666667,18.23625,14.19975,13.0685,8.58633333334,12.4143333333,61.0529166667,9.44808333333,13.31125
629.94,12.3919166667,31.8579444444,32.893,32.7175,18.1084166667,14.11759375,12.96525,8.49458333333,12.3635833334,61.0656666667,9.43324999999,13.28775
630.27,12.316,31.8707777778,32.75175,32.6778333333,18.0020833333,14.0769166667,12.9199166667,8.44166666667,12.31575,61.0533333333,9.35558333333,13.2674166666
630.60,12.2973333333,31.8855,32.5310833333,32.7015833333,18.0180833333,14.1120520833,12.952,8.47216666667,12.2591666667,60.88925,9.39554166666,13.28075
630.93,12.2775833333,31.9099444444,32.4019166667,32.76775,18.0404166667,14.152328125,12.9525833333,8.54366666667,12.2686666667,60.9090833333,9.39562499999,13.2830833333
