wavelength,Back_SpoRuff,Belly_SpoRuff,Breast_SpoRuff,Crissum_SpoRuff,Crown_SpoRuff,DorTail_SpoRuff,Patch10_SpoRuff,Rump_SpoRuff,Throat_SpoRuff,WingTip_SpoRuff
765.39,24.9836666666,57.3141333333,47.9858,51.9985666667,25.0067333333,21.451,41.4316,26.926,49.4050666667,20.781
765.70,24.1899333333,57.3224,47.3571333333,51.6926,24.2616666667,20.9899666667,41.0011333333,26.1769333333,49.0042666667,20.0038666667
766.01,23.9742,57.0447333333,47.5796666667,51.5561,24.0395333333,20.6995666667,40.7922,25.9272666667,48.8296666667,19.7601333333
766.32,23.2156,56.4286666667,46.9182666667,51.2032666667,23.2507333333,19.9387333333,40.0609333333,24.9200666667,47.95,19.0040666667
766.64,22.9426,56.111,46.4613333333,51.0833,23.0806666667,19.6037333333,39.7145333333,24.3610666667,47.5696,18.5375333333
766.95,23.0124,56.1954,46.6833333333,51.0889666667,23.1196,19.7864,39.7422,24.4146666667,47.5444666667,18.7628666667
767.26,23.1791333333,56.5073333333,46.7346666667,51.5727,22.8888,19.7947333333,39.7058,24.5094666667,47.9497333333,18.6495333333
767.57,22.944,56.5547333333,46.8830666667,51.8376,22.5322666666,19.9104666667,39.8084666667,24.482,47.9504666667,18.7814666667
767.88,22.8196666667,56.7002,46.7758,51.7464,22.1421333333,19.6606666667,39.6771333333,24.4445333333,47.949,18.5710666667
768.20,22.9556666666,56.4892,46.6398666666,51.5069,22.3816,19.7859,39.5078,24.7312666667,47.8738,18.7464666667
768.51,22.6845333333,56.3806,46.8610666667,51.4064666667,22.1195333333,19.6755666667,39.5249333333,24.6176,47.6470666667,18.6096
768.82,21.9012666667,55.293,45.9550666667,50.5053333333,21.0209333333,18.5059,38.9502666666,23.7850666667,46.7836666667,18.0702666667
769.13,23.5462666667,55.953,46.8486,51.7460666667,22.362,19.8343,40.1460666666,25.1796,48.0712,19.4518666667
769.44,23.8088666667,56.2577333333,46.8385333333,52.1788666667,22.5778,20.188,40.1168,25.072,48.1556,19.5243333333
769.76,25.0582666667,57.0167333333,47.7016,53.297,23.8151333333,21.2002,40.7856,26.3626666667,49.2132,20.7081333333
770.07,25.1188666667,57.3378,47.8489333333,53.4189333333,23.886,20.9874,40.5405333333,26.548,49.0176,20.6016
770.38,24.4807333333,57.1674,47.7177333333,53.6217666667,23.2912,20.2846,40.1134666667,25.9576666667,48.6179333333,19.9412666667
770.69,24.3575333333,56.7684,47.8132666667,53.4549666667,23.6380666667,20.4605,40.1580666667,26.2648,48.1635333333,20.0752
771.00,23.8732666667,56.2284666667,47.0915333333,53.1878666667,23.2471333333,19.7814666667,39.5952666667,25.6144,47.6742666667,19.3078666667
771.32,24.4408,56.2053333333,47.5411333333,53.4454,23.8616666667,20.1227666667,40.0248,26.3002666667,47.9128666667,19.9448
771.63,24.6016666667,56.7932666667,47.9484666667,54.3166666667,23.8987333333,20.2725,40.1529333333,26.6450666667,48.1838666667,20.2460666667
771.94,24.9886,56.7683333333,48.2177333333,54.3383,24.3527333333,20.3539666667,40.3702666667,26.8414,48.4148666667,20.5701333333
772.25,25.4180666667,57.4794,48.9187333333,54.8856666667,25.0814,21.2131666667,40.5762,27.7265333334,49.03,20.9741333333
772.56,24.2494666666,56.9053333333,48.2556,53.5349333333,24.141,20.2905,39.1402,27.0143333333,47.6382666667,19.879
772.87,24.6545333333,57.0176666667,48.3696,53.5316,24.7896666667,20.6891,39.3206,27.4219333333,47.9089333333,20.7280666667
773.18,25.3206,58.5532666667,49.4798666667,54.4007,25.772,21.4583666667,40.3513333333,28.5102,48.7978,21.6363333333
773.50,25.2094,57.9803333333,48.9962666667,53.7735333333,25.8107333333,21.9419,40.1848,28.7028,48.6167333333,21.8264666667
773.81,25.3207333333,58.3234,49.0428,53.9688,26.1644,22.6784666667,40.3253333333,29.2302666667,48.7786666667,22.338
774.12,24.7666,58.7491333333,48.7596666667,53.9155666667,25.5343333333,21.9943,39.9664666667,28.8284666667,48.8016,21.9442
774.43,25.5934666666,59.7436,49.6093333333,54.4256,26.3739333333,22.6415666667,40.42,29.9676666667,49.4431333333,22.9408
774.74,25.4802,60.5968,49.7986,54.8340666667,26.4398,22.4407666667,40.1286666667,29.5014666667,49.7773333333,22.7649333333
775.05,25.3176,60.1580666667,49.7962666667,54.2282333333,26.3821333333,22.1986666667,39.978,29.2559333333,49.8306666667,22.3571333333
775.36,25.3643333333,60.8174666667,49.9756666667,54.7407,26.4172666667,22.4981666667,39.7199333333,29.3243333333,49.9376,22.3833333333
775.67,26.4121333333,61.3736,50.6519333333,55.2984,27.0346666667,23.3933333333,40.3676666667,30.0246,50.6028,23.2647333333
775.98,26.7729333333,62.2164,51.1566,56.3055666667,27.5984,23.6862666667,41.0176,30.0044666667,51.1912,23.5777333333
776.30,26.1943333333,62.4266,51.2528666667,56.0458,26.939,23.213,40.7050666667,29.8076666667,51.0719333333,23.0246
776.61,26.0578,61.8716,50.7108,55.4315333333,26.4734666667,23.0393333333,40.5605333333,29.4289333333,51.2388,22.9753333333
776.92,26.7711333333,63.0938666667,51.6713333333,56.3443333333,27.4486666667,23.4515,41.1768,30.396,52.3724666667,23.6925333334
777.23,27.4202,63.4240666667,52.4649333333,56.6955,28.2074666667,23.6402,41.5064666667,31.2124666667,52.6686,23.9647333333
777.54,28.1984666667,63.8515333333,53.6674,57.6995333333,28.9984666667,24.3345666667,42.2946666667,31.9752,53.6275333333,24.9618666667
777.85,29.0624666667,64.2846666667,54.7885333333,58.6339333333,30.0304666667,25.4300666667,43.2145333333,32.5403333333,54.6898,26.2342
778.16,28.8132,63.8854,55.2568666667,58.4464333333,29.8058,25.2498,43.4863333333,32.7917333333,54.6625333333,26.6555333333
778.47,28.9309333333,64.2424666667,55.7869333333,59.0527,30.0350666667,25.3208333333,43.8438666667,32.9888,54.5221333333,27.1323333333
778.78,28.6430666667,63.2321333333,55.4781333333,58.6750666667,29.7774666667,25.1782666667,43.8079333334,33.3578,53.8308666667,27.5038
779.09,28.5501333333,63.447,56.1053333333,59.1473,29.9801333333,24.693,43.9124666667,33.774,54.3237333333,27.5008
779.40,28.7215333333,63.4335333333,56.5742666667,59.2653666667,29.9856,24.8932333333,43.9468,34.308,54.6017333334,28.0138
779.71,29.3694666667,63.9664666667,57.0206,60.0856333333,30.6556666667,25.4010333333,44.8552,35.0980666667,54.8746666667,28.8730666667
780.02,29.6376666667,64.4028666667,57.8961333333,60.7403666667,30.9683333333,25.7348,45.0166,35.311,54.8089333333,28.7254666667
780.33,28.9748,64.1407333333,58.4019333333,60.9829666667,30.4434,25.3034333333,45.1208,34.9209333333,54.2227333333,28.4510666667
780.64,28.5623333333,63.6156666666,57.8054666667,60.6493,29.7191333333,25.0920666667,45.0886666667,34.4396,53.7288,28.3478
780.95,28.7041333333,63.2601333333,57.1272,60.2906333333,29.7414,25.0549,44.5769333333,34.2368666667,53.0107333333,28.1086
781.26,28.5464666667,63.5138666667,57.1148,60.0435666667,29.458,24.8036333333,44.5000666667,34.3153333333,52.7102,27.5043333333
781.57,28.9947333333,64.1043333333,57.2422,60.8143,29.6533333333,25.2522333333,44.7888,34.696,52.6976,28.0040666667
781.88,28.7459333333,64.0292,56.8887333333,61.1977,29.3614666667,25.3398,44.4749333333,34.6502666667,53.0706,27.8418
782.19,29.6975333333,65.7125333333,58.0879333333,63.2198,30.363,25.9370666667,45.6053333333,34.9411333333,54.6004,28.1842666667
782.50,29.1264,65.817,58.209,62.7661,29.9387333333,26.44,45.1106,34.6445333333,54.1217333333,28.0958666667
782.81,29.6704,66.5452666667,58.7936,63.3131333333,30.7998,26.7049333333,45.7214666667,35.4734,55.1519333333,28.7984
783.12,29.4932,65.8103333333,58.7627333333,63.4890333333,30.6602666667,26.5853333333,44.9381333334,35.3886,54.7278666667,28.2378
783.43,29.0623333333,64.7987333333,57.8149333333,62.6271666667,30.1538666667,25.6998666667,44.2243333333,34.8257333333,54.4568,28.4034666667
783.74,29.1197333333,64.759,57.0258666667,61.7428666667,29.7634,25.7093666667,43.2954,34.5036666667,54.8662,28.1520666667
784.05,30.3734666667,65.6882,58.0472666667,62.8022333333,30.9071333333,26.4091333333,43.9648666667,35.3989333333,56.1311333333,29.2882
784.36,31.044,66.5357333333,58.5672,63.1464,31.2302,26.8627333333,44.6671333334,36.0197333333,57.1722666667,30.3824666667
784.67,30.6489333333,65.5279333333,57.4671333333,62.3435333333,30.5677333333,26.8530333333,43.9524,35.4780666667,56.1188,30.176
784.98,29.8954,64.2309333333,56.6438666667,61.1925,30.4917333333,26.6136333333,42.8862,34.4675333334,55.4061333333,29.3066
785.29,30.1500666667,64.3160666667,56.7806666667,60.7895666667,30.527,26.3496333333,42.9011333333,34.6161333334,55.3578666667,29.5174666667
785.60,30.0638666667,63.7314,56.0924,59.3932666667,30.1899333333,25.9763333333,42.5374666667,34.6904,54.5918666667,29.7722666667
785.91,30.1172,63.5733333333,55.5476666667,59.5002,30.1138666667,25.4129666667,42.3124666667,34.0468666667,54.6703333333,29.2472
786.22,30.5241333334,62.8486666667,55.1682,59.2693666667,29.8165333333,25.9178333333,41.9647333333,33.5692,54.4697333333,29.1341333333
786.53,30.0303333333,62.8130666666,54.6308,58.6265333333,29.1671333333,25.9764666667,42.1780666667,32.8926666667,54.733,28.6794
786.84,29.7628666667,62.6094666666,55.1504666667,58.5421,28.8922,26.3497,42.3862,33.1762666667,54.7872,28.3994
787.14,29.8305333333,62.2160666667,55.7171333333,59.1815333333,29.172,26.5264333333,42.7431333333,33.2325333334,54.4589333333,28.7651333333
787.45,28.7516,61.5576,54.8658,58.2183666667,28.3448666667,25.8595,41.8996,32.7044666667,54.0332666667,28.0771333333
787.76,26.8496,60.2520666667,53.5338666667,57.1541333333,26.9876,24.0971666667,40.6856,31.2685333333,52.9384,26.4058666667
788.07,26.1303333333,60.213,53.3477333333,57.0513666667,26.4840666667,22.7099666667,40.8056666667,30.6718666667,53.0566,25.7941333333
788.38,26.2312666667,60.4088,53.3408666666,56.8661,26.0031333333,22.3017,41.1644666667,30.8123333333,53.2512666667,25.8064666667
788.69,25.3658666667,59.6682666667,52.9791333333,56.4605666667,25.4748666667,21.1250666667,40.4983333333,29.7063333333,52.755,24.9479333333
789.00,25.2734666667,59.3958666667,53.0932666667,56.5605333333,25.3991333333,20.5813666667,40.2214666667,29.1078666667,52.9807333333,24.1130666667
789.31,25.6966,59.2832666667,53.2027333334,56.6574666667,25.8410666667,20.9904333333,40.9719333333,29.3195333333,53.2387333333,24.6577333333
789.62,24.2935333333,58.6469333333,52.6098,55.5637,24.9070666667,19.7824333333,40.642,28.5772666667,52.4650666667,23.3742666667
789.92,24.1657333333,57.7453333333,52.0722666667,54.9487333333,24.7460666667,19.1339333333,40.1644,28.3702666667,51.9101333333,23.0951333333
790.23,23.5068,57.4448,50.9375333333,54.5334,24.5156,18.2113333333,39.5218,27.5332666666,51.4966,21.9506
790.54,23.6230666667,57.7123333334,50.5706,54.5102666667,24.6053333333,18.0312333333,39.6902,27.4348666667,51.1824666667,21.9265333333
790.85,23.1443333333,56.6313333333,49.9210666667,53.8115333333,23.9832,17.5264,39.4127333333,26.5592666667,50.5454666667,21.2748
791.16,23.8707333333,57.1129333333,50.4430666667,53.4162333333,24.4084666667,18.3879333333,39.8548,26.6404666667,50.3481333333,21.5718666667
791.47,24.0274666666,56.7439333333,50.2422,52.7264333333,24.3025333333,19.0473333333,38.9735333333,25.9400666667,49.9305333333,20.8171333333
791.78,23.9872,56.9922666667,50.8463333333,52.9022666667,24.7508,19.1054666667,39.0598,26.2679333333,50.5254,20.5087333333
792.08,24.1458666667,56.8913333333,50.1001333333,51.9736333333,24.6829333334,19.7943333333,39.4521333333,26.7739333333,50.1197333333,20.1545333333
792.39,24.1677333333,57.2873333333,49.9676666667,51.9292666667,24.3958666667,19.7985333333,39.4288666667,26.7926,49.8052,20.2164666667
792.70,22.9752666667,56.5238,49.3875333333,51.2419,23.3177333333,18.2179,38.4125333333,26.2388,49.062,18.5008
793.01,24.4592,57.0683333333,50.3694,52.5392666667,24.2382666667,18.5517333333,39.0909333333,26.8810666667,50.1284666667,19.2953333333
793.32,25.3211333333,58.5864,51.4458,53.3056333333,25.0857333333,19.4082,39.9416,27.7735333333,51.1132666667,19.8206666667
793.62,26.0827333333,58.0952666667,51.3379333333,53.1209666667,25.307,19.8559,40.1822,27.8387333333,51.272,20.2699333333
793.93,25.9005333333,57.6331333333,50.2920666667,52.2441333333,25.3558666667,19.9192333333,39.8947333333,28.0543333333,51.7118666667,19.9487333333
794.24,26.1482666667,57.6521333333,50.1812666667,52.1314333333,25.3263333334,19.6796666667,39.7806,28.0793333333,51.8294,19.3651333333
794.55,27.1182666667,57.7408666667,50.1975333333,52.5289333333,25.9556,20.6235,40.0144666667,29.0142666667,52.5036666667,20.3783333333
794.86,27.1492666667,57.7754,50.3936666667,52.8899666667,26.2568,20.2961666667,40.6004,29.7072666667,53.4496666667,20.8975333333
795.16,26.4339333333,56.8006,48.8399333333,52.0064666667,25.2722,19.7910666667,39.8965333333,28.9226666667,52.1364666667,19.911
795.47,27.4913333333,57.6332,49.8587333333,53.1487333333,25.6024,20.7082666667,40.5614666667,29.4098666667,53.4776666667,20.4104666667
795.78,26.4662,56.7387333333,48.9096,52.7367,25.5796666667,20.7885666667,40.3896,29.2613333333,52.9524,20.1473333333
796.09,26.3570666667,56.5217333333,48.1062,52.0446333333,25.5126,21.0523333333,39.8791333333,28.7112,52.2272,20.0508
796.40,25.7851333333,56.3274666667,47.7426,51.3026666667,25.4712,21.5896666667,39.9807333333,28.688,51.6872,20.0658666667
796.70,25.3707333333,55.8531333333,47.0996666667,51.3007,24.9541333333,21.3770333333,39.8882666667,28.0102,51.825,19.8703333333
797.01,25.0198,56.4236666667,47.6842666667,51.2656,24.6208666667,21.3842666667,40.2966,27.8405333334,52.0558666667,19.6706666667
797.32,24.6226666667,56.2899333333,47.7808,50.7281333333,23.8189333333,21.0293,40.0426666667,27.0107333333,52.123,18.4512666667
797.63,24.3836,56.58,48.0874666667,50.2803333333,23.5323333333,20.8215333333,39.4650666667,26.4482666667,51.719,18.4074
797.93,23.3670666667,55.9610666667,48.3158666667,50.1133333333,22.9991333333,20.0696,39.5992666667,25.4919333333,51.7037333333,16.8251333333
798.24,22.9026,55.8567333333,48.6206666667,49.9820333333,22.2907333333,19.6397333333,39.2751333333,24.9494,50.9730666667,15.8686
798.55,22.7795333333,55.7302666667,48.5487333333,50.1384,22.5949333333,20.2958333333,39.1472666667,24.5562,51.2587333333,15.5224
798.85,22.1399333334,55.0202,48.2807333333,49.7176666667,22.3254666667,19.9130333333,38.7602,24.4839333333,50.2114666667,15.3314666667
799.16,22.8806,56.1732,50.1288,49.9654,22.7254666667,20.4300666667,39.3686,24.7392666667,51.1088666667,15.2823333333
799.47,23.9105333333,56.3104666666,50.5686,50.5552,23.2039333333,21.2734666667,40.009,25.5201333333,51.8154666667,15.9407333333
799.78,23.2725333333,55.9504,50.0612,50.0048,22.637,20.7496666667,39.5147333333,24.8092,51.7358666667,15.3512
800.08,22.1050666667,54.5958,49.2770666667,48.6521666667,21.6611333334,19.4278333333,38.1246,23.7486666667,49.7514666667,13.7471333333
800.39,21.7969333333,54.2968666667,48.7442666667,47.7099333333,21.3634666667,18.7432666667,37.4054,23.6298,48.6072,13.4616
800.70,21.064,52.9984666667,48.0671333333,46.7323333333,20.4857333333,17.2931,36.7959333333,22.6470666667,47.9416,13.2468
801.00,20.8784666667,53.1448666667,48.1756,47.7448,20.9326,17.4397666667,38.0834,23.1847333333,49.2228666667,13.4591333334
801.31,19.7821333333,52.4575333333,46.6476,46.5626333334,19.8996,16.3322333333,36.8748666667,21.9254666667,47.8218666667,12.6162666667
801.62,20.0651333333,52.7215333333,46.3857333333,46.5523666666,19.7211333333,16.358,37.2493333333,22.1094666667,48.4675333333,12.6952
801.92,20.4479333333,52.6564,46.7534666667,46.4652,19.2826,15.6929666667,37.5570666667,22.1118,48.5613333333,13.1533333333
802.23,19.9419333333,52.555,46.0888666667,45.5484666667,18.4481333333,14.6448,36.9003333333,20.8783333333,48.9951333333,12.3844
802.54,18.9464666667,50.9856,44.8450666667,44.6819666667,17.021,13.4471,35.6812666667,19.2973333333,48.3928,11.0803333333
802.84,17.7858,50.8910666667,44.7269333333,44.2545666667,16.0821333333,12.1830666667,35.5056666667,18.2846,48.4875333333,10.0530666667
803.15,15.932,49.0375333333,42.9198,42.5494,13.8842666667,10.6430666667,33.7126,16.2643333333,46.3997333333,7.75706666667
803.46,14.5215333334,47.9052,41.7136,41.3459333333,12.4792,9.60246666667,33.2378666667,15.2044666667,46.5259333333,6.517
803.76,14.9480666667,48.3111333333,42.657,43.0978666667,13.6237333333,10.6647333333,34.9872666667,15.8592,47.9432,6.71920000001
804.07,15.5742,48.9579333334,43.2856666667,44.2134333333,14.3099333333,11.8364666667,35.3224666667,16.6932,48.5964666667,6.97566666667
804.38,16.0474,48.2068666667,42.7939333333,43.0968666667,14.7805333334,12.2984333333,34.6588,16.6522666667,47.6216,6.82946666666
804.68,16.4708,48.7842,43.4326666667,43.1394666667,14.6420666667,12.9185666667,35.1818,17.5532,47.5565333333,7.56446666668
804.99,16.1614,48.1684666667,43.4047333333,42.5249333333,15.1323333333,13.4034333333,35.2671333333,17.5034666667,46.5002,7.7704
805.30,15.9871333333,48.966,44.0968,42.1717333333,14.9469333333,13.4928333333,35.6068,17.2463333333,46.6114,7.35666666667
805.60,15.8437333333,48.743,44.1781333333,42.7944666667,15.8324,14.1055,36.4805333334,17.2516666667,45.4115333333,7.39613333333
805.91,15.8652666667,50.2354,44.056,43.3028333333,16.3768666667,14.8637333333,37.2804,17.6793333333,45.5809333333,8.03419999999
806.21,15.8422666667,50.4226,44.2955333333,42.4548,15.7953333333,15.5189,37.3078666667,17.3188,45.0672,8.17213333334
806.52,17.453,50.9751333333,44.7104,43.1522666667,17.6737333333,16.1451,38.5668666667,18.6967333333,46.3770666667,9.63513333334
806.83,18.7189333334,52.1362,45.6774666667,43.5618666667,18.0495333333,16.901,39.7149333333,19.4346,46.4951333333,10.1343333333
807.13,17.6463333333,50.9784,44.0782,41.4455,16.6905333333,16.2161333333,37.4762666667,18.7649333333,44.5078666667,9.30966666666
807.44,17.7165333333,50.9364,44.5503333333,41.5188333333,16.4445333333,16.9936666667,37.8038666667,18.4286666667,44.1878,9.26386666667
807.74,17.2510666667,51.4514,44.8318666667,41.2684,15.7870666666,16.8701666667,38.4610666667,18.0015333333,44.2988666667,9.47439999999
808.05,16.2358666667,50.6122666667,44.0413333333,41.0055333333,15.435,16.121,38.1067333334,17.0076,44.2425333333,8.25406666667
808.35,16.4166666667,50.5711333333,43.0015333333,40.5682333333,15.2712666667,15.9354,37.0370666667,16.7592,43.7641333333,8.34626666667
808.66,15.969,49.3824,42.2642,40.204,15.25,15.4051,36.6590666667,17.225,42.6838,8.84033333334
808.97,15.8508666667,49.2903333333,42.1054,38.9414,14.7929333333,15.2853333333,35.9205333333,17.3141333333,42.8746666667,8.43153333334
809.27,15.7944666667,48.3673333333,42.044,37.6461,14.0838666667,14.3928666667,35.6127333333,17.693,42.8722,8.14380000001
809.58,15.5598666667,47.8859333333,41.7138666667,37.0777666667,14.5824666666,13.3203666667,35.0776,17.9928,43.7009333333,8.65853333333
809.88,16.5367333333,49.5634,43.5408,38.1761333333,14.9335333333,14.4297,36.1864666667,19.6889333333,44.7330666667,9.62366666667
810.19,18.3147333333,50.6978666667,45.4926,40.6018333333,18.0748,16.525,37.3080666667,22.4055333333,46.1670666667,11.9644
810.49,19.579,51.6793333333,46.9887333333,41.9920333333,18.5733333333,17.0440666667,38.226,23.3485333333,47.5886666667,12.8914
810.80,19.0671333333,52.7717333333,47.8104666667,42.2643666667,18.5873333333,15.8930333333,38.7648,23.9364,48.2264,13.0258666667
811.10,20.5182,53.9681333333,48.8694,44.0493333333,18.9922666667,16.7678666667,39.8638666667,25.2598666667,49.3697333334,13.6324
811.41,21.0524,54.3735333333,49.3770666667,44.3484666667,19.6038666667,17.1951,39.8586666667,25.7549333333,49.5376666667,14.5441333333
811.71,19.925,54.4340666667,50.5176,45.1665333333,19.1541333333,17.1455333333,40.2574666667,25.4618666666,49.9861333333,13.8533333333
812.02,20.4382666667,54.3758,50.7490666667,45.0097,19.2342,18.1555333333,40.8466,25.3953333333,51.5329333333,14.375
812.32,20.2357333333,54.3317333333,50.4698,45.0372666667,19.2908,18.4662666667,40.985,25.7141333333,51.9702,15.7654666667
812.63,21.5069333333,54.4572,50.7195333334,46.0946666667,20.8312,21.0746666667,42.1201333333,26.2097333333,52.0176666667,16.6665333333
812.93,22.5602,55.7939333333,51.91,48.0171333333,22.2314666667,22.8722,43.3192,27.1618,52.2459333333,18.003
813.24,22.4354666667,56.0122666667,51.4082,48.3647333333,22.5431333334,22.6784,43.4358666667,26.0299333333,51.1710666667,18.3878
813.54,22.6718666667,57.1684666667,50.8336,48.4952,23.3926,22.8772666667,43.4178666667,25.1691333333,51.1378666667,19.0624
813.85,22.7146,57.7056,51.7177333333,48.9689666667,23.6527333333,22.5162666667,44.3598,24.9733333333,51.5486,19.006
814.15,22.564,56.3992,50.5834,48.2517666667,24.3389333333,22.6175333333,43.4392666666,24.0426666666,49.1300666667,18.1512
814.46,20.758,56.2326666667,50.1940666667,47.1115,22.9418666667,21.2778,42.5907333333,22.2374666667,47.5182666667,16.3898666667
814.76,21.7764,56.493,51.7252666667,48.1984666667,23.7094,21.8654666667,43.3568666666,23.2114,48.3856666667,17.4839333334
815.07,22.1321333333,57.1322,52.5826666667,47.9128666667,23.4985333333,20.8184333333,43.9489333333,24.4294666667,49.084,18.1531333333
815.37,22.6891333333,58.9180666667,52.7814666667,49.0479,24.3402,21.6735,44.1974666667,25.5140666667,48.6864666667,19.0195333333
815.68,23.8838666667,61.5991333333,55.3861333333,51.3822,25.0462,22.9424,45.6903333333,26.1372666667,50.7007333333,20.0131333333
815.98,22.6424,61.6018,56.4186,51.238,24.5421333333,21.2616333333,44.2033333333,25.4724,50.212,20.6332666667
816.29,20.2426,58.7165333333,54.7486666667,49.5552,22.1739333333,19.1881333333,42.2612,23.6897333333,47.8946,18.5974
816.59,18.6296,57.5543333333,54.8278666667,49.0117333334,20.5548,17.4739333333,40.2845333333,23.0324666667,47.6283333333,17.4056666667
816.89,18.2543333333,56.7115333333,54.8849333333,49.0077,19.1766,17.8691,39.8712666667,22.9675333333,48.1297333333,17.4962
817.20,18.7372666667,57.7953333333,55.5331333333,49.6351,19.6804,19.2094333333,40.4927333333,23.846,49.1173333334,18.2625333334
817.50,21.4536,60.4261333333,57.2990666667,51.0324666667,21.4382666667,21.5101,42.4238,26.9904666667,51.8751333333,22.3252666667
817.81,22.872,60.2974666667,56.744,52.2658333333,23.1114,22.6147666667,41.9872666667,29.0034666667,52.0704666667,24.5994
818.11,24.2213333333,61.9145333333,56.3846666667,52.6696,24.4609333333,23.9911,42.9175333333,29.9563333333,52.8051333333,25.6242
818.41,24.8357333334,61.7839333333,55.8581333333,53.2905666667,25.118,25.2520666667,43.3855333333,29.4175333333,53.0843333333,26.6778666667
818.72,24.3803333333,60.9796,55.9642666666,53.345,25.215,23.9699,42.8843333333,29.1370666667,52.9746666667,25.9039333333
819.02,24.5869333333,59.1557333333,54.4366666667,52.3227,25.5729333333,23.5788333333,42.5992666667,29.2197333333,51.9578666667,25.8359333333
819.33,25.5269333333,60.5486,54.9088,53.6614666667,26.4295333333,24.2947333333,43.1185333333,30.303,52.6198,25.7690666667
819.63,27.1868,61.8367333333,55.4245333334,54.7205666667,27.874,25.2899333333,44.551,31.3428666667,53.0548,27.3081333333
819.93,27.3932,61.2905333333,55.0086,54.3278666667,27.7164666667,25.1718,44.5492666667,31.2492666667,52.5485333334,26.8045333333
820.24,28.0844666667,61.5206666667,55.4633333334,55.1277,28.3835333333,25.1717,44.9531333333,32.1823333333,52.7627333333,26.9662
820.54,28.1442,60.6060666666,54.8787333333,54.8171333333,28.5830666667,24.8939666667,44.4619333333,31.9592,52.5060666667,26.9934666667
820.85,27.8218,59.7052,54.1465333333,54.4362666667,28.0798666667,23.9839,43.9493333333,31.2317333333,51.5037333333,26.0169333333
821.15,28.4003333333,59.7514666667,54.4623333333,54.5896333333,28.5648666667,24.3828333333,44.3448666667,31.4582666667,51.5834,26.1156666666
821.45,28.3166666667,59.6458,54.4804,54.7457333333,28.6802,24.3270666667,44.2008666667,31.5348,51.3710666667,26.091
821.76,28.4858,59.8068666667,54.3630666667,54.8062666667,28.6737333333,24.2144666667,44.1953333333,31.6889333334,51.1609333333,25.8218
822.06,28.5935333333,59.8999333333,54.3772,54.8654,28.8836,24.3929333333,44.0614666667,31.7368666667,50.9873333333,25.7724666667
822.36,28.9678,60.2592666667,54.6934,55.1517,29.1694,24.5992666667,44.3006666667,32.1223333333,50.9343333333,26.0546666667
822.67,29.0656,59.9744666667,54.4814666667,54.9170333333,29.1618666667,24.4778666667,44.4096666667,32.2414666667,50.8637333333,26.1739333333
822.97,29.2928666667,60.1664666667,54.7258,55.0047,29.2948,24.5187666667,44.3905333333,32.4823333333,51.0591333333,26.1262
823.27,29.8426666667,60.4085333334,55.0458666667,55.3489,29.9428,24.9903666667,44.7773333333,32.9248,51.255,26.5616
823.58,29.8354666667,60.1914,54.8161333333,55.1094666667,29.8769333333,24.8980666667,44.7682,32.7681333333,50.9718,26.5484666667
823.88,29.9266666667,60.2888,54.8132666667,55.1265,29.8534,24.8843333333,44.8397333333,32.7345333333,50.6263333334,26.6192
824.18,30.1168,60.679,54.9117333333,55.4104666666,30.2065333333,25.1861333333,45.1363333333,33.0988,50.8576666667,26.8779333333
824.49,30.1842,60.7643333333,55.0643333333,55.3210333333,30.3511333333,25.0346666667,45.2532,33.194,50.8233333333,27.0029333333
824.79,30.1526666667,60.4732,54.9361333333,54.8901333333,30.0271333333,24.7587666667,45.4174666667,33.0400666667,50.6249333333,26.8390666667
825.09,30.6174,60.7664,55.4728666667,55.1260333333,30.8027333333,25.3598666667,45.9252666667,33.5542,50.9118666667,27.6674
825.39,31.0551333333,60.7719333333,55.6583333333,55.3976333333,30.7993333333,25.5148333333,46.4519333333,33.8993333333,51.1988,28.0935333333
825.70,31.4132666667,60.7963333333,55.7930666667,55.682,31.0907333333,25.4937666667,46.432,33.9602,51.6814,28.2131333333
826.00,31.7768,61.2250666667,56.0928666667,56.1606666667,31.4728,25.8407666667,46.8359333333,34.032,51.967,28.553
826.30,31.6342666667,60.6888666667,55.9184666667,56.3021,31.5061333333,25.8272666667,46.6273333333,33.9543333334,51.7474666667,28.3707333333
826.61,31.148,60.5095333333,55.7559333333,56.1477333333,30.956,25.1538666667,46.1941333333,33.6818,51.7961333333,28.0053333333
826.91,30.8602,60.2088666667,55.5286,55.576,30.5415333333,24.9935666667,45.4973333333,33.246,51.3518,27.883
827.21,30.5477333333,60.1481333333,55.2883333333,55.4353,30.2090666667,24.6903666667,45.1461333333,33.0433333333,51.3572,27.6510666667
827.51,30.9953333334,60.3904666667,55.6050666667,55.7744666667,30.5224666667,24.7248666667,45.1701333333,33.42,51.55,28.0225333333
827.82,30.8472666667,60.403,55.3236,55.7617666667,30.2402,24.5937666667,45.0218,33.3409333333,51.4379333333,27.832
828.12,31.0282,60.5416,55.2743333333,56.0096,30.4632,24.4498333333,45.0627333333,33.569,51.3747333333,27.9218
828.42,30.9764,60.2630666667,55.374,56.1552,30.4072,24.1339666667,44.9378,33.4550666667,51.45,27.7062666667
828.72,30.8872666667,60.0506,55.3699333333,55.6914,30.468,23.9123666667,44.569,33.2328,51.1664666667,27.7190666667
