wavelength,Back_ThrCyam,Belly_ThrCyam,Breast_ThrCyam,Crissum_ThrCyam,Crown_ThrCyam,DorTail_ThrCyam,Patch10_ThrCyam,Patch11_ThrCyam,Rump_ThrCyam,Throat_ThrCyam,WingTip_ThrCyam
708.99,14.5199333333,23.0118666667,16.4598666667,24.3635333333,14.3636333333,15.5535663933,18.1921333333,8.33766666667,15.7494666667,18.3958,16.3825333333
709.31,14.3575333333,22.8734,16.2798,24.2444666667,14.1756666667,15.4222019367,18.1163333333,8.21729999999,15.6108533333,18.271,16.2591333333
709.63,14.3806666667,22.8804,16.3154,24.2542,14.2092,15.4290920255,18.1484666667,8.3172,15.5763866667,18.2785333333,16.2401
709.95,14.5446,22.9815333333,16.4926,24.477,14.4615666667,15.6384878446,18.2469333333,8.57263333333,15.6883333333,18.4843333333,16.3703333333
710.27,14.7354666667,23.2565333333,16.7546666667,24.6786,14.7142333333,15.791898519,18.4711333333,8.81613333334,15.8485466667,18.676,16.6133
710.59,14.7320666667,23.3263333333,16.7444,24.599,14.6946333333,15.7445916724,18.515,8.76619999999,15.8199733333,18.6141333333,16.6058666667
710.91,14.6630666667,23.2612,16.6001333333,24.4604666667,14.5411666667,15.5509612212,18.4367333333,8.58806666667,15.6842533333,18.4693333333,16.4301666667
711.24,14.5119333333,23.1196,16.3959333334,24.1792,14.3193666667,15.3419795853,18.2646,8.3724,15.49952,18.2915333333,16.2608333333
711.56,14.4259333333,23.1088,16.3068666667,24.0564,14.2694666667,15.288633003,18.2133333334,8.3759,15.4779066667,18.309,16.2935333333
711.88,14.2316666667,22.9905333333,16.2493333333,23.8591333333,14.1499333333,15.1999409547,18.0797333334,8.21763333333,15.3562933333,18.164,16.0915333333
712.20,14.5329333333,23.3340666667,16.4503333333,24.2458666667,14.4608666667,15.3905585783,18.3081333333,8.42513333333,15.6326266667,18.4372666667,16.3738333333
712.52,14.5077333333,23.3433333333,16.3659333333,24.2340666667,14.451,15.3364654135,18.2922,8.3881,15.6209066667,18.3730666667,16.2384
712.84,14.7333333334,23.653,16.6331333333,24.4522,14.6920666667,15.55506874,18.4931333333,8.65563333333,15.94068,18.6128,16.4885666667
713.16,14.7641333333,23.5527333333,16.5898,24.4662666667,14.5723666667,15.5336226361,18.4094,8.5797,15.9512666667,18.5022666667,16.4414333333
713.48,14.7516,23.5700666667,16.5372,24.4051333333,14.4607333333,15.44817635,18.4374,8.5218,15.96884,18.4816666666,16.412
713.80,14.6532,23.3376666667,16.2770666667,24.161,14.2835333333,15.2609818979,18.1564,8.3348,15.7590666667,18.2762666667,16.2649
714.12,14.5584666667,23.2398666667,16.2148,24.0594,14.1714666667,15.18147275,18.0139333333,8.1524,15.7048133333,18.2122666667,16.1341
714.44,14.5849333333,23.3461333333,16.2991333333,24.0680666667,14.1863,15.2952194919,17.9965333333,8.23576666667,15.75968,18.3042,16.2273333333
714.76,14.6171333333,23.2848666667,16.3621333333,24.1644,14.1603,15.2836139439,17.9746,8.2201,15.7515333333,18.2735333333,16.2788
715.08,14.6552666667,23.2232,16.4478666667,24.2132666666,14.128,15.1995458988,17.9501333333,8.14316666667,15.6878533333,18.2218,16.2459666667
715.40,14.713,23.3923333333,16.3702666667,24.2699333333,14.1871666667,15.2107205514,18.0189333333,8.22253333333,15.7049866667,18.2607333333,16.3797
715.72,14.5655333333,23.3268,16.3017333333,24.1142666667,14.1286,15.1925835612,17.9574666667,8.1871,15.7154933333,18.1769333333,16.4082333333
716.04,14.7174666667,23.4349333333,16.59,24.258,14.2855333333,15.4480133971,18.1466,8.37886666666,15.9572533333,18.3234,16.7077
716.36,14.821,23.3946666667,16.6232,24.3785333333,14.3133666667,15.5990468444,18.2038,8.40459999999,15.9514,18.4135333333,16.6371333333
716.68,14.866,23.5500666667,16.7074666667,24.4007333333,14.4602666667,15.6172037252,18.2490666667,8.45683333334,15.98704,18.5276,16.7253333333
717.00,14.7096,23.3495333333,16.5014,24.2906,14.3285,15.4486505468,17.9947333334,8.27153333334,15.7115333333,18.3375333333,16.5690333333
717.32,14.4455333334,23.2136666667,16.3364666667,24.0206,14.0892666666,15.2127345865,17.8260666667,8.0369,15.4417866667,18.1044666667,16.2497
717.64,14.4277333333,23.1424666667,16.2366,24.0722666667,14.0123666667,15.2054761905,17.808,8.09246666667,15.3050666667,18.0116666666,16.3076333333
717.96,14.2692666667,23.0780666667,16.1261333333,24.1174666667,13.9798,15.1520020847,17.8411333333,7.94456666667,15.2354666667,17.9228666667,16.2852666667
718.28,14.1870666667,23.2342666667,16.0684666667,24.2087333333,13.9694,15.1573520392,17.8192,7.84396666667,15.15968,17.924,16.2252666667
718.60,13.8346,22.8930666667,15.7020666667,23.8442666667,13.6581333333,14.7996239918,17.4761333333,7.4335,14.8096533333,17.6736666667,15.7913
718.92,13.8224666667,22.6872666667,15.7174666666,23.7682,13.5842666667,14.7491102985,17.3849333333,7.32986666667,14.8032533333,17.6918,15.7147333333
719.24,13.934,22.7455333333,15.7545333333,23.8162666667,13.5859333333,14.8452847346,17.4258,7.3569,14.8000133333,17.717,15.5167333333
719.56,13.9834,22.83,15.7692666667,23.8516666667,13.6937666667,14.8341756436,17.5306666667,7.37173333333,14.7962666667,17.7061333333,15.4255666667
719.88,13.7278,22.7607333333,15.5376,23.6164666667,13.5572,14.4339802916,17.3592666667,6.98976666667,14.5836266667,17.3992,15.2293
720.20,13.8266666667,22.9218,15.6016666667,23.7275333333,13.7324,14.7193102301,17.6448,7.12446666667,14.9118,17.6022666667,15.4851333333
720.52,14.0,23.0157333333,15.6942,23.8999333333,13.7608,14.8605744475,17.8372,7.20783333333,15.1497866667,17.7038666667,15.652
720.84,14.3045333333,23.1451333333,15.9968,24.3578666667,14.0289666667,15.1541793575,18.042,7.56626666667,15.5734933333,17.9845333333,15.9422666667
721.16,14.3606666667,23.3252,16.16,24.5242666667,14.1621666667,15.2452114833,18.121,7.65413333333,15.73348,18.1668,16.0173666667
721.48,14.3171333333,23.2469333333,16.0322,24.3895333333,14.0201666667,15.0368913989,17.9618,7.60136666667,15.6418533333,18.0201333333,15.9046333333
721.79,14.38,23.1078666667,16.0226,24.3458666667,13.9834333333,14.9640129984,17.9549333333,7.58246666667,15.7153733333,17.9650666666,15.9521666667
722.11,14.4623333333,23.2554,16.1791333333,24.4878666667,14.0357666667,15.2108869902,18.1291333333,7.73283333333,15.9181466667,17.9022,16.1934
722.43,14.4624666667,23.155,16.1662666667,24.4716,13.9468333333,15.1047098542,18.1148,7.5777,15.7798133333,17.7214666667,16.2061
722.75,14.1362666667,22.8899333333,15.8647333333,24.2008,13.7081666667,14.6879443495,17.9210666667,7.16543333333,15.4097066667,17.5136,16.0962666667
723.07,13.9352,22.785,15.6173333333,24.0278666667,13.457,14.541593723,17.7364,6.9521,15.32212,17.3963333333,15.9256333333
723.39,13.978,22.6981333333,15.4405333334,23.9418666667,13.4035333333,14.598083003,17.649,7.0653,15.2980666667,17.4052,15.9281333333
723.71,13.6637333333,22.3419333333,15.0164,23.5687333333,13.0008,14.1192245386,17.2532666667,6.678,14.75576,16.9371333333,15.4905666667
724.03,13.5698,22.4298666667,14.9346666667,23.5256,12.9921,14.0614634085,17.2164666667,6.65516666667,14.6727466667,16.8938666667,15.5175333333
724.35,13.3683333333,22.4558,14.7636,23.3394,12.8103,14.0188475279,17.1682666667,6.5085,14.5700533333,16.7302,15.4481
724.67,13.5062,22.5473333333,14.8476666667,23.3786666667,12.8693,14.1918656756,17.3108666667,6.57606666667,14.6391333333,16.817,15.5483
724.98,13.6466,22.6761333333,14.9673333333,23.4726666667,12.9237666667,14.3934228526,17.5001333333,6.7251,14.8395066667,16.9574666667,15.6931
725.30,13.7502,22.8159333333,15.2057333333,23.57,13.0467666667,14.6823771816,17.6823333333,7.0479,14.97276,17.1922,15.8829666667
725.62,13.6780666667,22.6558,14.9748666667,23.5632666667,12.9763666667,14.549365835,17.558,6.96323333333,14.8400933333,17.2494,15.7584
725.94,13.7986666667,22.8490666667,15.1862,23.7596,13.1366,14.7811849396,17.628,7.2577,15.0221866667,17.4822,15.9918666667
726.26,14.0782,22.9301333333,15.4710666667,23.9980666667,13.3571333333,15.0806091251,17.7591333333,7.5324,15.3175333333,17.6880666667,16.2695
726.58,14.0214,22.9558,15.5574,24.1644666667,13.4053333333,15.1147581909,17.6850666667,7.66929999999,15.2966266667,17.7089333333,16.3797333333
726.90,14.0014,22.9652666667,15.7237333333,24.28,13.4827333333,15.2223511962,17.7356666667,7.86866666666,15.3330933333,17.7414666667,16.6083
727.21,13.9745333333,23.0956666667,15.9154666667,24.4166666667,13.6161666667,15.3503181818,17.7732666667,8.05716666667,15.4989333333,17.9201333333,16.8358333333
727.53,14.1887333333,23.2559333333,16.2876666667,24.5640666667,13.9196,15.6500618364,18.0064,8.32623333334,15.7679066667,18.1592,17.0497
727.85,14.3068666667,23.2927333333,16.3632666667,24.5118666667,14.0289666667,15.6110310093,18.0984666667,8.36603333333,15.73268,18.2592,17.0841333333
728.17,14.369,23.4301333333,16.4912,24.6101333333,14.2368333333,15.6832121782,18.2210666667,8.48583333334,15.83176,18.3393333333,17.2736666667
728.49,14.3632,23.2802,16.4772666667,24.6478,14.2541666667,15.703565254,18.1228,8.39346666667,15.7055066667,18.3618,17.2413333333
728.80,14.1672666667,22.9781333333,16.0816666667,24.3857333334,13.9371333334,15.3639622465,17.7265333333,8.01736666667,15.3826533333,18.093,16.9041
729.12,14.3168,23.1908,16.3231333333,24.4425333333,14.1018,15.5524131009,17.8486,8.13533333333,15.5983866667,18.1298666667,17.0839
729.44,14.2782,23.2633333333,16.2644,24.4395333333,14.0755333333,15.6147578264,18.0024,8.0594,15.63456,18.1628,16.9522666667
729.76,14.1042666667,23.2642666667,16.0862,24.3820666667,13.9585666667,15.5009626566,18.0029333333,7.93766666667,15.3960133333,18.1260666666,16.7553666667
730.08,14.1898,23.2331333333,16.0826,24.3252666667,13.9878333333,15.5581033037,18.0886,7.82543333333,15.39784,18.248,16.7156666667
730.39,14.4339333334,23.4834,16.2646,24.4448666667,14.1022333333,15.6578518683,18.2454,7.88583333333,15.6264,18.4807333333,16.7696333333
730.71,14.7068,23.6656,16.4154666667,24.6100666667,14.2575666667,15.7993604124,18.4572666667,8.03553333333,15.8008266667,18.6006,16.7956
731.03,14.5045333333,23.4142666667,15.9938666666,24.2801333333,13.9318,15.4325129187,18.1688,7.6189,15.51524,18.349,16.4084666667
731.35,14.5600666667,23.3879333333,15.9730666667,24.3757333333,13.8709666667,15.5211970153,18.1745333333,7.57483333333,15.6001866667,18.3662,16.3983333333
731.67,14.5678,23.3124666667,15.9968666667,24.3668,13.7888,15.5644208134,18.0910666667,7.52206666667,15.61324,18.3274,16.3913
731.98,14.4937333333,23.336,16.0040666667,24.3532666666,13.6326666666,15.5169805081,17.9928,7.56326666667,15.6537333333,18.2831333333,16.3458
732.30,14.4766666667,23.3198666667,16.1310666667,24.2373333333,13.6754666667,15.5309378674,18.015,7.61936666667,15.6807466667,18.2136,16.3478666667
732.62,14.3954,23.3895333333,16.1564666667,24.2266666667,13.6456,15.4648513443,17.9848,7.64516666667,15.5898,18.3042666667,16.2690333333
732.94,14.1714,23.2720666667,15.9554666667,23.9970666667,13.4629333334,15.202884108,17.7376,7.46183333333,15.4176666667,18.1174,16.0959
733.25,14.2255333333,23.3258666667,16.0151333333,23.972,13.4848,15.2596785145,17.7479333333,7.49806666667,15.59548,18.0983333333,16.1930666667
733.57,14.4823333334,23.5366,16.2227333333,24.1410666667,13.6392666667,15.3567292663,17.8885333333,7.7365,15.7607733333,18.2224,16.3075666667
733.89,14.5174,23.5278,16.2718666667,24.1397333333,13.7365666666,15.4662343928,17.9603333333,7.98866666667,15.7630533333,18.2473333333,16.3106666667
734.21,14.7298,23.6848666667,16.6520666667,24.3802666667,13.9787,15.804908658,18.2335333333,8.25776666667,16.05304,18.5534666667,16.6483666667
734.52,14.8653333333,23.8154666667,17.0126,24.5942666667,14.1575666667,16.0478118934,18.3596,8.49663333333,16.18568,18.7143333333,16.9357666667
734.84,14.8696666667,23.9979333333,17.1628666667,24.6778,14.3156666667,16.1941694236,18.4230666667,8.60993333333,16.2110133333,18.7782666667,17.1080333333
735.16,14.5736,23.6652666667,16.9134666667,24.4180666667,14.0977,15.958461506,18.1954,8.43190000001,15.8888933333,18.5790666667,16.8201666667
735.48,14.67,23.7535333333,17.1313333333,24.4155333333,14.3953333333,16.0689828207,18.4362,8.5201,15.9640266667,18.765,16.9339666667
735.79,14.897,24.1496,17.3384666667,24.7577333333,14.7265333333,16.379724026,18.8957333333,8.77280000001,16.4110666667,19.1739333334,17.331
736.11,14.8053333333,23.9986,17.2363333333,24.6640666667,14.6511,16.3934502278,18.9238,8.69206666667,16.3914133333,19.139,17.2375333333
736.43,14.8519333333,24.0443333333,17.4479333333,24.7443333333,14.9232666667,16.6326262588,19.087,8.85556666667,16.52392,19.2670666667,17.3655666667
736.74,15.3190666667,24.3737333333,17.9080666667,25.1144,15.4029333333,17.1260868079,19.4228666667,9.34343333333,16.9189466667,19.7965333333,17.6981333333
737.06,15.3330666667,24.4224666667,17.8704,24.9752,15.4333666667,17.1243970039,19.3460666667,9.26443333334,16.8008666667,19.8853333333,17.7226
737.38,15.1622,24.2888,17.6708,24.8534,15.2796,16.9634886079,19.2382666666,8.90180000001,16.6518266667,19.7719333333,17.7019
737.69,14.7146666667,24.0171333333,17.0197333333,24.4838,14.8323666667,16.5431090453,18.8162666667,8.47096666667,16.1899466667,19.3049333334,17.1474333333
738.01,14.4028666667,23.8349333333,16.6833333334,24.2224,14.5598333333,16.2884255753,18.6051333333,8.19863333333,16.0318666667,19.0592,16.7640333333
738.33,14.4724666667,23.8254,16.6003333333,24.2066666667,14.5821666667,16.2320343928,18.5993333333,8.23236666666,16.08992,19.1246666667,16.5756333333
738.64,14.4893333333,23.9787333333,16.4676,24.0297333333,14.5457333333,16.0670356117,18.5499333333,8.1742,16.2033866667,19.0804666667,16.5063666667
738.96,14.4436666666,23.9637333333,16.2995333333,23.915,14.416,15.9794372408,18.4294666667,8.13316666666,16.17648,18.9184,16.4266333333
739.28,14.6262666667,23.8965333333,16.3413333333,23.9698,14.4950666667,16.1366916951,18.4226666667,8.20936666667,16.0394666667,18.9157333333,16.3745333333
739.59,15.0168,24.1762,16.6286,24.2882,14.8451,16.4597061859,18.7312,8.5315,16.3358666667,19.1414,16.7967
739.91,15.0595333333,24.1169333333,16.4386666666,24.4416666667,14.6364666666,16.3705296309,18.6639333333,8.45186666666,16.29444,19.0496,16.7903
740.23,14.6749333333,23.8382666667,16.0650666667,24.1724,14.1654666667,15.898634427,18.3794,8.06813333333,16.0594933333,18.6652666667,16.5295
740.54,14.5844666667,23.7229333333,15.9226666667,24.2442,14.0435,15.8480838346,18.4202,7.91439999999,16.1446533333,18.4741333333,16.4917
740.86,14.5831333333,23.7590666667,15.9665333334,24.3816,14.0382,15.8975098086,18.4688666667,7.8736,16.1174133333,18.4902,16.3961666667
741.18,14.4308,23.6186666667,16.0768666667,24.2856666667,13.9389333333,15.8447979608,18.3901333333,7.69043333333,15.9705866667,18.424,16.4779666667
741.49,14.6387333333,23.7153333333,16.3114666666,24.4404666667,14.1661666667,15.9866083162,18.5476666667,7.80663333333,16.11476,18.5378,16.8490666667
741.81,14.5886666667,23.7062666667,16.4812666667,24.4404,14.25,16.0663027113,18.5470666666,7.8527,16.1141066667,18.599,17.1126666667
742.12,14.9272666667,23.9247333333,16.8772,24.8121333333,14.4048333333,16.4355687628,18.7918666667,8.20186666667,16.3639866667,19.0100666667,17.4648
742.44,15.0390666667,23.7636666667,16.8818,24.7176666667,14.4481333333,16.4365056505,18.8232,8.31166666667,16.4140666667,19.0205333333,17.5867666667
742.76,14.741,23.5999333333,16.6590666667,24.5152666667,14.2474666667,16.1216490545,18.6412,8.15756666666,16.2781466667,18.7640666667,17.3897
743.07,14.4596,23.3994,16.5202,24.3391333333,14.0026,15.921837537,18.3560666667,8.01433333333,16.15904,18.5398,17.1494
743.39,14.2592,23.2698,16.3308,23.9336,13.8908333333,15.7743473343,18.1122,7.86466666667,15.9927066667,18.4856666667,17.0438666667
743.70,14.1116,23.2178666667,16.216,23.8365333333,13.8456,15.6513566416,17.9873333333,7.75286666666,15.76416,18.3568666667,16.9378666667
744.02,13.7233333333,22.9381333333,16.0369333333,23.2411333333,13.5217666667,15.4639253816,17.5282,7.47693333333,15.3143066667,18.0502,16.6507333333
744.34,13.9234666667,23.2111333333,16.345,23.445,13.6629333333,15.8174227387,17.7406666667,7.70876666667,15.5660666667,18.4210666667,17.0627666667
744.65,14.3198666667,23.3546,16.5366666667,23.6886666667,13.8809,16.0789883459,17.9686666667,8.07733333333,15.8155333333,18.8676,17.2447666667
744.97,14.4606666667,23.4802666667,16.7094666667,23.9958,13.8489,16.254307815,18.1170666667,8.28656666667,15.8653866667,19.1773333333,17.2422333333
745.28,14.7728666667,23.7072,16.9118666667,24.1765333333,14.0772333333,16.3828956824,18.4828,8.57666666667,16.1473466667,19.3887333333,17.3891333333
745.60,14.7232,23.7526666667,16.7956666667,24.2018,14.2487333333,16.3025828662,18.621,8.49596666667,16.20016,19.2930666667,17.2218333333
745.91,14.5519333333,23.8014,16.672,24.2640666667,14.2467666667,16.2904421167,18.5392,8.4154,16.1754666667,19.1740666667,17.0055666667
746.23,14.595,23.8518666667,16.8084,24.1886666667,14.3745333333,16.3258854523,18.4842666666,8.57123333333,16.25512,19.2246666666,17.2253666667
746.55,14.5826666667,23.9257333333,16.9654666667,24.3106666667,14.4075666667,16.2662148667,18.6403333333,8.55416666667,16.32372,19.3671333333,17.3721666667
746.86,14.5786,23.7601333333,17.0286666667,24.3326666667,14.2382333333,16.1437181363,18.6332666667,8.50746666667,16.2333866667,19.195,17.2312666667
747.18,14.7942,23.8714666667,17.159,24.4741333333,14.4377666667,16.307040818,18.7731333333,8.63473333333,16.3341333333,19.3112666667,17.3648333333
747.49,15.2056,24.3096666667,17.5866,25.1238666667,14.9216333333,16.7929857827,19.3894,9.15493333333,16.8318666667,19.7884,17.9482
747.81,15.1557333334,24.0223333333,17.3423333333,24.9427333333,14.8403,16.6282185122,19.1806,9.03163333334,16.6979733333,19.5450666667,17.7228333333
748.12,15.216,24.1866666667,17.3226666667,24.9306666667,14.9426666667,16.6679717476,19.1306666667,9.16533333333,16.7701333333,19.4693333333,17.7333333333
748.44,15.0776,24.1390666667,17.0423333333,24.7204666667,14.9276333333,16.5977142743,19.0494666667,9.06016666666,16.69708,19.3122666667,17.6371
748.75,14.8082666667,23.9979333333,16.8404,24.6346666667,14.6969333333,16.4657051492,18.8804666667,8.65363333333,16.5025733333,19.1246,17.5090333333
749.07,14.4590666667,23.6022666667,16.6785333333,24.4022,14.2841,16.2985745842,18.612,8.42279999999,16.1398,18.8108,17.4107666667
749.38,14.2781333333,23.4430666667,16.6946,24.327,14.0716666667,16.1680672477,18.4940666667,8.29173333333,15.8396133333,18.7136666667,17.4514
749.70,14.4694,23.6086,16.9204666667,24.6804666667,14.2608666667,16.3339162679,18.8158666667,8.36269999999,16.0513066667,19.051,17.7264333333
750.01,14.6794,23.626,16.8581333333,24.549,14.4294333333,16.4542496696,18.832,8.33053333334,15.97876,19.0288666667,17.7455333333
750.33,15.0476666667,24.1348666667,17.3566,25.0556,14.9879666667,17.048289018,19.3074,8.73009999999,16.4123333333,19.4400666667,18.1793666667
750.64,14.9933333333,24.1277333334,17.3893333333,25.0092666667,14.8201,17.1588059125,19.2029333333,8.71860000001,16.4139866667,19.3512666667,18.1388666667
750.96,14.8716666667,23.8613333333,17.1318,24.8202666667,14.6320333333,16.8892901116,18.9278666667,8.60013333333,16.22872,19.1624,17.8637666667
751.27,14.8646,24.0109333333,17.263,24.786,14.5876666667,16.8591834245,18.9546,8.61313333333,16.26572,19.1044,17.9116
751.59,14.6144,23.8223333333,17.1451333333,24.6422,14.4734666667,16.6646200387,19.0194,8.23253333333,16.0833066667,18.9798666667,17.8095333333
751.90,14.4799333333,23.8593333333,17.1186666667,24.5787333333,14.3654,16.6908520962,19.022,8.19819999999,16.1044533333,18.9560666667,17.9597333333
752.22,14.6881333333,23.8754666667,17.1037333333,24.6213333333,14.4624333334,16.8025760994,19.0914,8.47840000001,16.2326,19.0258,18.1358666667
752.53,15.1295333333,24.1999333333,17.2806666667,25.0702666667,14.9045,17.166472545,19.3135333333,8.81116666667,16.569,19.4345333333,18.4852666667
752.85,15.2294,24.485,17.1544,25.1063333333,14.9516333333,17.2455262019,19.4128,8.78473333334,16.8038666667,19.6695333333,18.5718666667
753.16,14.9137333333,24.3144666667,16.8018666667,24.9297333334,14.638,17.1378002392,19.1514,8.50303333333,16.5643066667,19.3902,18.1557333333
753.47,14.9323333333,24.2065333333,16.7942666667,24.8388,14.6014666667,17.180043609,19.0728666667,8.68689999999,16.6754666667,19.3468666667,18.1219333333
753.79,14.8665333333,24.0722,16.5354,24.6028,14.4501666666,16.8935820233,18.9416,8.50896666666,16.4324133333,19.3181333334,18.0926333333
754.10,14.8266666666,23.8906666667,16.384,24.5013333333,14.3813333333,16.708160401,19.024,8.42133333333,16.2821333333,19.2106666667,18.0813333333
754.42,14.4610666667,23.6544666667,16.0443333333,24.1535333333,14.0043,16.3707274322,18.8096666667,7.99776666666,15.8551466666,18.8882666667,17.6940666667
754.73,14.4713333333,23.5999333333,15.9403333333,24.2155333333,14.0938333333,16.292839018,18.9248666667,8.0058,15.7783866667,18.8729333333,17.6489333333
755.05,14.9256666666,23.9918666667,16.1652666667,24.7933333333,14.3458,16.6785369447,19.2094666667,8.39946666666,16.1796133333,19.2728,18.1844666667
755.36,15.4528666667,24.3999333334,16.596,25.4154666667,15.0103333333,17.0426296081,19.6254,8.87223333333,16.616,19.7807333333,18.4894
755.67,15.5724,24.7538,16.8016666667,25.6932666667,15.2348,17.2018474709,19.7300666667,8.90423333334,16.6701333333,19.9886666667,18.5288666667
755.99,15.6101333333,24.7001333333,16.9446,25.7554666667,15.3844,17.2661264411,19.8729333333,8.96313333333,16.6116533333,19.9746666667,18.4411666667
756.30,15.7334,24.6194,17.2667333333,25.9947333333,15.4384,17.400185851,20.0508666667,9.1967,16.6968,19.9096666667,18.4271666667
756.62,16.3291333333,25.0400666667,17.7523333333,26.3277333333,15.8266333333,17.8259155844,20.624,9.57503333333,17.18424,20.4884,19.0386666667
756.93,16.1354666667,24.9498666667,17.5606,26.2639333333,15.6712333333,17.4687922875,20.4426,9.2645,16.95628,20.38,18.8890333333
757.24,16.3457333333,25.226,17.8834666667,26.5526,16.0576333333,17.7452876623,20.7474666667,9.61783333333,17.1873066667,20.6761333333,19.0157333333
757.56,16.3262,25.3992,18.0914666667,26.681,16.2673333333,17.7956602985,20.8412666667,9.74383333332,17.3801733333,20.9443333333,19.0514333333
757.87,16.3264,25.546,18.1874666667,26.7352666667,16.3950666667,17.8929761791,20.8147333333,9.81409999999,17.6043333333,21.0033333333,19.2168
758.18,16.3508,25.4739333333,18.1381333333,26.6580666667,16.3177,17.8426458647,20.7494666667,9.80553333332,17.5719466667,21.0267333333,19.2622333333
758.50,15.9668,25.0328,17.9777333333,26.2467333334,16.0367,17.4239899294,20.3572,9.4044,17.16588,20.6340666667,18.6761666667
758.81,15.6388666667,24.6336666667,17.6406,25.7892666667,15.5991,17.1684505354,20.1022,9.0813,16.73016,20.1589333333,18.461
759.13,15.1157333333,24.0782666666,17.2159333333,25.3412,14.9651666667,16.6423820346,19.7248,8.64053333333,16.3190666666,19.7474,18.0829
759.44,15.134,24.2194666667,17.2807333333,25.1949333334,14.8463,16.5648881066,19.8044,8.56233333333,16.4162266667,19.7902,18.1483
759.75,15.2700666667,24.2776666667,17.0031333333,25.0609333333,14.8982,16.4791856687,19.8587333334,8.4408,16.34844,19.853,18.2089666667
760.07,14.6014,23.6665333333,16.4093333333,24.3384666667,14.2668666667,15.8455988722,19.0608,7.88546666667,15.6220933333,19.2098666667,17.5565666667
760.38,14.8790666667,23.9238,16.6736,24.7088666666,14.5955666667,16.3396287651,19.4137333333,8.24956666667,15.8672,19.6212,18.0104666667
760.69,15.0429333333,24.0414,16.8556,24.8676666667,14.5032666667,16.4662480291,19.3750666667,8.3015,15.9484533333,19.5652,18.2144
761.01,15.0539333333,23.9366666667,16.7614666667,24.6904666667,14.299,16.3823602187,19.2094,8.13166666667,15.7485733333,19.3596666667,18.2423666667
761.32,15.5058,24.2640666667,17.2255333333,25.1341333333,14.7356333333,16.8432756095,19.6586,8.60266666667,16.2159466667,19.8786,18.6268
761.63,15.22,24.1706666667,17.0505333333,24.9847333333,14.4936,16.8268956482,19.3613333333,8.32796666667,16.03704,19.8123333333,18.5226
761.94,15.2617333333,24.3525333333,17.1248666667,24.9393333333,14.5535666667,16.8771167008,19.4670666667,8.60456666666,16.1824666667,19.9766666667,18.8043
762.26,15.3464666666,24.4354,17.0625333333,24.8830666667,14.6009,16.7246700273,19.2330666667,8.67303333334,16.24016,19.9752666667,18.7796333333
762.57,15.3974,24.4444666667,17.1546666667,24.832,14.7212666667,16.8553081795,19.1583333333,8.77963333334,16.30992,19.9113333334,18.8097666667
762.88,15.2929333333,24.4605333334,17.1007333333,24.8779333333,14.7850666667,16.9011339029,19.1212,8.87603333333,16.3353333333,19.941,18.8254
763.20,15.3551333333,24.554,17.3875333333,25.0454,14.9690333333,17.0571873206,19.2276666667,9.00146666667,16.5305333333,20.1136,18.9416
763.51,15.5922666667,24.9216,17.6302,25.6303333333,15.2023,17.3070361814,19.4858666667,9.24103333333,16.8134666667,20.3666,19.2227666667
763.82,15.5296,24.7882666667,17.5228,25.4997333333,14.9830666667,17.1161588858,19.3848666667,9.17466666666,16.7661866667,20.2378,19.1111333333
764.14,15.5048,24.6438,17.3379333333,25.3572666667,14.8891333333,17.0655318524,19.2577333333,9.131,16.72868,20.2784,19.0329
764.45,15.686,24.7558,17.3648666667,25.507,15.0266666666,17.2214181932,19.2905333333,9.32916666666,16.8690933334,20.4896666667,19.0758333333
764.76,15.5282666667,24.6559333333,17.1596666667,25.371,14.9659666667,16.9693922534,19.036,9.13653333334,16.6328,20.3185333333,18.9937
765.07,15.584,24.6044,17.2019333333,25.3854,15.0668,16.8992347801,19.0621333333,9.2135,16.69564,20.2851333333,18.8534333333
765.39,15.6872,24.6346666667,17.3056666667,25.5696666667,15.2583666667,17.1020944748,19.0956,9.1978,16.732,20.3146666667,18.8606333333
765.70,15.7702666667,24.5790666667,17.6424666667,25.7578666667,15.2922666667,17.324662144,19.3338666667,9.12703333334,16.7682,20.5694666667,18.8979666667
766.01,15.9266666667,24.7099333333,17.7156666667,26.0039333333,15.3215,17.3624974482,19.4315333333,9.08966666665,16.8592,20.6862666667,18.8185333333
766.32,15.8094,24.5588,17.585,25.9326,14.9937333333,17.0109575985,19.2218666667,8.7328,16.6708133333,20.3544666667,18.7176333333
766.64,15.575,24.4424666667,17.3527333333,25.9163333333,14.6527333333,16.8918851675,19.0220666667,8.52009999999,16.4379333333,20.0058,18.4195
766.95,15.503,24.2634,17.3086,25.6074666667,14.6153666667,16.8988807473,18.9500666667,8.51773333334,16.4308,19.9453333333,18.3415666667
767.26,15.6659333333,24.5327333333,17.5256666667,25.9038,14.9565666667,17.1479099567,19.0797333333,8.60193333333,16.5982266667,20.1608,18.4318666667
767.57,15.4501333333,24.5337333334,17.4880666667,26.0623333333,14.9664666667,17.096315835,19.1572,8.45319999999,16.6501466667,20.0978,18.3160666667
767.88,15.2295333333,24.4627333334,17.6198666667,26.1554,14.9823666667,17.1401184211,19.2584666667,8.42213333333,16.747,20.0609333333,18.5119666667
768.20,14.9974666667,24.2019333333,17.4901333333,26.0644666666,14.4212,16.9414753247,19.2270666667,8.22273333333,16.5464933333,19.8678,18.3776
