wavelength,Back_PyrRuff,Belly_PyrRuff,Breast_PyrRuff,Crissum_PyrRuff,Crown_PyrRuff,DorTail_PyrRuff,Patch10_PyrRuff,Rump_PyrRuff,Throat_PyrRuff,WingTip_PyrRuff
539.00,10.0147333333,20.8498,17.4282,15.6821333333,9.0292,10.8532,13.7364666667,11.0476,22.5711333333,12.3346
539.34,9.99300000001,20.8488,17.4313333333,15.6726,9.04300000001,10.8269333333,13.7397333333,11.0344,22.5775333333,12.3277333333
539.69,9.98500000001,20.8815333333,17.4618666667,15.6894666667,9.08573333334,10.8299333333,13.7628666667,11.0475333333,22.6157333333,12.342
540.03,9.92980000001,20.832,17.4094,15.6536,9.0648,10.7878666667,13.7388,10.9910666666,22.5967333333,12.2844
540.37,9.92246666667,20.8321333333,17.3983333333,15.6374666667,9.05553333333,10.7674666667,13.7407333333,10.9773333333,22.6089333333,12.2771333333
540.72,9.92713333333,20.8493333333,17.4154,15.6581333333,9.07600000001,10.7762,13.7662,10.9781333333,22.6628666667,12.2903333333
541.06,9.89260000001,20.8275333333,17.3936,15.6368,9.06439999999,10.7508,13.7482,10.9445333333,22.66,12.2722666667
541.40,9.9198,20.8464,17.4206666667,15.6579333334,9.0838,10.7672,13.7751333333,10.9566,22.7017333334,12.2920666667
541.75,9.95406666667,20.9016666667,17.4723333333,15.7026,9.12813333334,10.8039333333,13.8228,10.9949333333,22.7612,12.3392666667
542.09,9.95946666667,20.9166,17.4937333333,15.7141333333,9.14766666667,10.8139333333,13.8377333333,10.9918,22.7698,12.3566
542.43,9.97566666667,20.9298666667,17.5173333333,15.7281333333,9.17259999999,10.8252666667,13.8605333333,11.0090666667,22.7915333333,12.381
542.78,10.0058666667,20.9444666667,17.5228,15.7428,9.20613333333,10.8486666667,13.8996666667,11.0290666667,22.8275333333,12.4080666667
543.12,10.0089333333,20.9298666667,17.5119333333,15.7436666667,9.19613333334,10.8442,13.8893333333,11.0114,22.8256666667,12.3981333333
543.46,10.0265333333,20.9206666667,17.5134,15.7548,9.20213333333,10.8662,13.9252666667,11.0238,22.8408,12.4240666667
543.81,10.0906666667,20.9786666667,17.5866666667,15.8217333333,9.26966666666,10.9253333333,14.0033333333,11.0866666667,22.9272,12.5133333333
544.15,10.1158,20.9865333333,17.6119333333,15.8546,9.32019999999,10.9566666667,14.0368,11.1129333333,22.9693333333,12.5477333333
544.49,10.1469333333,21.0214,17.6397333333,15.8745333333,9.35493333333,10.9938,14.0729333333,11.1488,22.9924,12.591
544.84,10.1917333333,21.0649333333,17.6758,15.9166,9.39413333333,11.0404,14.1268666667,11.1802666667,23.04,12.6465333333
545.18,10.2117333333,21.0782,17.687,15.9402,9.42873333334,11.0726,14.1601333333,11.2076,23.0604666667,12.6922
545.52,10.2074,21.0591333333,17.6638666667,15.9380666667,9.43360000001,11.0616666667,14.1476,11.1777333333,23.0496,12.6804666667
545.87,10.2444,21.0846,17.6942,15.9643333333,9.483,11.0889333333,14.184,11.2066,23.0976666667,12.7242666667
546.21,10.2339333333,21.064,17.6787333333,15.9540666667,9.46126666666,11.0908666667,14.1591333333,11.1874666667,23.1166,12.7396
546.55,10.2392666667,21.0573333333,17.6994666667,15.9626666667,9.47026666667,11.1107333333,14.1536666667,11.2037333333,23.1448666667,12.771
546.90,10.28,21.1042666667,17.7638,15.9923333333,9.52420000001,11.1636666667,14.2266666667,11.2490666667,23.2166,12.8447333333
547.24,10.2943333333,21.125,17.8110666667,16.0128666667,9.53913333333,11.1746666667,14.2315333333,11.2506666667,23.2506,12.8639333333
547.58,10.3054,21.1224,17.8214,16.0160666667,9.53719999999,11.1968,14.2324,11.2729333333,23.2714,12.8772666667
547.92,10.3628,21.1812666667,17.8749333333,16.0808666667,9.58106666667,11.2635333333,14.289,11.3208,23.3091333333,12.9556
548.27,10.3612,21.1818,17.8476666666,16.0869333333,9.57426666667,11.2593333333,14.303,11.3159333333,23.3380666667,12.974
548.61,10.4416,21.2279333333,17.9116,16.1405333333,9.65053333333,11.3083333333,14.3458666667,11.3678666667,23.3966666667,13.0428
548.95,10.5049333333,21.3042,18.0043333333,16.2026666667,9.71680000001,11.374,14.4103333333,11.4228666667,23.5091333333,13.1078
549.29,10.5265333333,21.2993333333,18.0312,16.1747333333,9.72066666667,11.3875333333,14.4532666667,11.4414,23.5283333333,13.1341333333
549.64,10.6293333333,21.3768,18.1356666667,16.2722,9.81786666667,11.5092666667,14.5643333334,11.5578666666,23.6336,13.252
549.98,10.6847333334,21.4581333333,18.2234666667,16.3206,9.89946666666,11.5802666667,14.6640666667,11.6024,23.7010666667,13.324
550.32,10.7502,21.5092,18.2729333334,16.3868666667,9.95973333334,11.6446,14.75,11.6560666667,23.7659333333,13.3919333333
550.66,10.8066666667,21.5325333333,18.3146666667,16.4620666667,10.0108,11.6928666667,14.798,11.6998666667,23.8258,13.4436666667
551.01,10.8924666666,21.6362,18.3890666667,16.5264666667,10.095,11.787,14.9018,11.7857333333,23.9316666667,13.5394666667
551.35,10.9034666667,21.6982666666,18.4108666667,16.5556,10.1360666667,11.805,14.9270666667,11.8023333334,23.964,13.5432
551.69,10.9122666667,21.7070666667,18.4240666667,16.5484,10.1446666667,11.8038666667,14.9536666667,11.8122666667,24.0131333333,13.5589333333
552.03,10.9347333333,21.7196,18.4816666667,16.5778666667,10.1509333333,11.8301333333,14.9860666667,11.8236666667,24.0308666667,13.5730666667
552.38,10.8694666667,21.679,18.4462,16.5577333333,10.1134666667,11.8064666667,14.9718666667,11.7826666667,24.0308666667,13.5432666667
552.72,10.8448,21.6399333333,18.4104666667,16.5382,10.0918666667,11.7638,14.9318,11.7481333333,23.9756666667,13.5514666666
553.06,10.9005333333,21.7174666667,18.4501333334,16.6054,10.1628,11.8448666667,14.9975333333,11.7935333333,24.0566666667,13.6416666667
553.40,10.8718666667,21.7250666667,18.4172666667,16.5794666667,10.1532,11.8244,14.9820666667,11.7592666666,24.0553333333,13.6264
553.74,10.9508,21.8028666666,18.466,16.656,10.2325333333,11.8967333333,15.0441333333,11.8434,24.1344,13.6955333333
554.09,10.9286666667,21.8423333333,18.483,16.6625333333,10.2301333333,11.8866,15.0542,11.8246666667,24.1631333333,13.7049333333
554.43,10.9532666667,21.8938666667,18.4877333333,16.6916666667,10.2676666667,11.9144666667,15.0894666667,11.8576,24.1952,13.7406666667
554.77,10.9236,21.8819333333,18.4482666667,16.6734,10.2394666667,11.8824,15.0618666667,11.8141333333,24.1908,13.7060666667
555.11,10.9542,21.8643333333,18.4780666667,16.7063333333,10.2799333333,11.9014666667,15.1002666667,11.8418,24.2352666667,13.7593333333
555.45,10.989,21.8834,18.5182,16.7574666667,10.3416666667,11.9402666667,15.1469333333,11.8676666667,24.2789333333,13.7911333333
555.80,11.0637333334,21.9731333333,18.5629333333,16.8158,10.4379333333,12.0254,15.2245333333,11.9414666667,24.3695333333,13.8642666667
556.14,11.1478,22.0556666667,18.6594,16.8996,10.5129333333,12.1131333333,15.3222666667,12.0199333333,24.4442,13.9450666667
556.48,11.1770666667,22.1014,18.6992666667,16.9604666667,10.5587333333,12.1701333333,15.3933333333,12.0731333333,24.4858666667,13.9649333333
556.82,11.1816666667,22.0986666667,18.725,16.9981333333,10.5632666667,12.1677333333,15.4026,12.0783333333,24.5063333333,13.9612666667
557.16,11.2209333333,22.1513333333,18.7836,17.0438666667,10.6004,12.1940666667,15.4430666667,12.1051333333,24.6018666667,14.0173333333
557.50,11.1960666667,22.1650666667,18.8020666667,17.0371333333,10.5877333333,12.1874666667,15.4516666666,12.1036,24.6399333333,14.0120666666
557.85,11.1936,22.1731333333,18.7860666667,17.0278,10.5726,12.1703333333,15.4392,12.0832666667,24.6508,13.9874666667
558.19,11.2548,22.2511333333,18.8582666666,17.0816,10.6197333333,12.236,15.5228666667,12.1572666667,24.7501333333,14.0429333333
558.53,11.3399333333,22.3078,18.9603333333,17.1622,10.7327333333,12.3518666667,15.6324,12.2562666667,24.8658666667,14.1519333333
558.87,11.3664666667,22.3325333333,18.948,17.1589333333,10.7312666667,12.3601333333,15.6304,12.2542,24.8499333333,14.164
559.21,11.3706,22.3893333333,18.9571333333,17.1877333333,10.7356,12.3868,15.6298,12.2636,24.9072666667,14.1763333333
559.55,11.3942666667,22.4096,19.0259333333,17.2291333333,10.7619333333,12.3884,15.6516666667,12.2845333333,24.9756666667,14.2336
559.89,11.3841333333,22.4464,19.0108,17.265,10.8023333333,12.4234666667,15.6584666667,12.3170666666,25.0250666666,14.2737333333
560.23,11.3474,22.454,19.0098,17.2379333333,10.792,12.4152666667,15.6541333334,12.2817333333,25.0628666667,14.2715333333
560.58,11.3996666667,22.5180666667,19.0803333333,17.3281333333,10.8575333333,12.4888,15.7185333333,12.3539333333,25.1378666667,14.3473333333
560.92,11.4182,22.5172666667,19.0710666667,17.3409333333,10.8400666667,12.5038666667,15.734,12.3720666667,25.1393333333,14.3658
561.26,11.4501333333,22.5180666667,19.0947333333,17.4002,10.8812,12.5278,15.7609333333,12.4062,25.2013333333,14.4308
561.60,11.5256666667,22.6214666667,19.1877333333,17.4996666666,11.0019333333,12.6414,15.8572,12.5018,25.2886666667,14.5460666667
561.94,11.4752,22.5681333333,19.1578666667,17.4404666667,10.9574666667,12.6012666667,15.7885333333,12.4271333333,25.2926,14.5000666667
562.28,11.4000666667,22.4984666667,19.0885333333,17.3916666666,10.8978,12.5126666667,15.6951333333,12.3459333333,25.2129333333,14.3912
562.62,11.4038,22.5352666667,19.1357333333,17.4364666667,10.9536,12.567,15.7531333333,12.3999333333,25.2952,14.4312
562.96,11.4282,22.5778,19.1826,17.4558,11.006,12.607,15.812,12.4477333333,25.3589333333,14.462
563.30,11.4327333333,22.5476666667,19.1493333333,17.4656666667,11.0215333333,12.6174,15.8036666667,12.4354666667,25.3683333333,14.4199333333
563.64,11.4242666667,22.5092666667,19.1257333333,17.4463333333,10.9728,12.5598666667,15.7778,12.385,25.3616666667,14.3514666667
563.99,11.478,22.5615333333,19.1502666667,17.4993333333,11.0102,12.6048,15.8088666667,12.4336666667,25.4382666667,14.3678
564.33,11.4374,22.5454,19.103,17.4429333333,10.9912666667,12.5414,15.7763333333,12.3713333333,25.4386666667,14.3082666667
564.67,11.3546666667,22.4981333333,19.0637333333,17.3964666667,10.9604,12.4781333333,15.7239333333,12.2824666667,25.4292666666,14.2287333333
565.01,11.3098,22.4688666667,19.0294,17.336,10.9426666667,12.4622,15.7039333333,12.2340666667,25.397,14.168
565.35,11.2378,22.3914666667,18.9657333333,17.2608,10.8600666667,12.3705333333,15.6281333333,12.1745333333,25.3619333333,14.0803333333
565.69,11.2707333333,22.4247333333,18.999,17.32,10.9058,12.4000666667,15.6734666667,12.2175333333,25.3692,14.1291333333
566.03,11.2718,22.4492,18.9958,17.3326666667,10.9074,12.4126666667,15.6975333333,12.2133333333,25.402,14.1747333333
566.37,11.2665333333,22.465,19.0196,17.3412,10.8986,12.4235333333,15.6947333333,12.1834,25.4400666667,14.1654
566.71,11.2472,22.4452,19.0026,17.3357333333,10.9013333333,12.4062,15.684,12.1414666667,25.4342666667,14.1642666667
567.05,11.1886666667,22.4401333333,18.9924,17.3081333333,10.8852666667,12.3782,15.6732,12.1093333333,25.4216,14.1521333333
567.39,11.2335333333,22.5163333333,19.0488,17.3512,10.9460666667,12.4268666667,15.7318,12.1604666666,25.5099333333,14.2213333333
567.73,11.243,22.5043333334,19.0601333333,17.3667333333,10.9584,12.4299333333,15.7424666667,12.1636,25.5411333333,14.2509333333
568.07,11.309,22.5546,19.1162666667,17.3906,11.0296666666,12.5059333333,15.8062,12.2327333333,25.5967333333,14.3066666667
568.41,11.3526666667,22.578,19.1400666667,17.404,11.0581333333,12.5404,15.8216,12.2882,25.6107333333,14.3421333333
568.75,11.3402,22.5662,19.1354,17.392,11.0398666667,12.5196,15.8297333333,12.2685333333,25.5998,14.3358
569.09,11.4028,22.6226,19.2076666667,17.4538,11.1104,12.5718666667,15.8882,12.292,25.6764666667,14.3889333333
569.43,11.3584666667,22.5929333333,19.1694,17.3932,11.08,12.5264666667,15.8466666667,12.237,25.6858,14.3207333333
569.77,11.3866,22.6188,19.1831333333,17.3888666667,11.1245333333,12.5330666667,15.8608,12.2578,25.7155333333,14.314
570.11,11.4002,22.6510666667,19.1919333333,17.3919333333,11.1556666667,12.5287333333,15.8786666667,12.2734,25.7577333333,14.3326666667
570.45,11.3472,22.6029333333,19.1618666667,17.3404666667,11.1149333333,12.4794,15.8488,12.2250666667,25.7342,14.2803333333
570.79,11.3416666667,22.5968,19.1468,17.3221333333,11.1226666667,12.4656666667,15.8420666667,12.2208666667,25.7454666667,14.241
571.13,11.2940666666,22.5613333333,19.1261333333,17.2941333333,11.13,12.4544,15.8369333333,12.1830666667,25.7318,14.1999333333
571.47,11.2790666667,22.5581333333,19.1326,17.2682,11.1236666667,12.4284,15.8334,12.1483333333,25.7371333333,14.1776666667
571.81,11.2192666667,22.5082,19.089,17.2531333333,11.0930666667,12.3804,15.7899333333,12.0989333333,25.7224,14.1426
572.15,11.212,22.5197333333,19.1194,17.2742,11.1184666667,12.3749333333,15.8313333334,12.0858,25.7650666667,14.1438
572.49,11.2506,22.5689333333,19.1602666666,17.3242666667,11.1755333333,12.3995333333,15.8605333333,12.1184,25.8485333333,14.1842
572.83,11.2512,22.593,19.1569333333,17.3148,11.1965333333,12.4337333334,15.8766666667,12.1276666667,25.8706666667,14.1874666667
573.17,11.2738666667,22.6196666667,19.1885333333,17.3351333333,11.2274,12.4648,15.8954,12.1462,25.8852,14.1914666667
573.51,11.2028666667,22.5562,19.1606666667,17.2956666667,11.164,12.419,15.8422666667,12.0786666667,25.8575333333,14.1442666667
573.85,11.1226666667,22.4548,19.0716,17.2317333334,11.0849333333,12.3385333333,15.7650666667,11.9864666667,25.7861333333,14.0637333333
574.19,11.1485333333,22.464,19.0733333333,17.2556,11.1124,12.3364666667,15.7609333333,12.0066,25.8112,14.0551333333
574.53,11.1576666667,22.4639333333,19.0681333333,17.2604666667,11.1022,12.325,15.75,11.9924666667,25.8112666667,14.0888
574.87,11.1275333333,22.4082666667,19.0186666667,17.1866666667,11.0515333333,12.2766,15.6776,11.9272666667,25.762,14.0432
575.21,11.0834666667,22.3605333333,18.9686666666,17.1448666667,11.0347333333,12.2450666667,15.6599333333,11.8902,25.7196,13.9932666667
575.55,11.0993333333,22.3778,18.9913333333,17.1397333333,11.0426666667,12.2408666667,15.6734,11.9004,25.7305333333,14.0071333333
575.89,11.0585333333,22.3302,18.9398,17.0965333333,11.0072666667,12.2110666667,15.6294,11.8467333333,25.7066666667,13.9701333333
576.22,10.988,22.2411333333,18.8614666667,17.0259333333,10.9541333333,12.1512666667,15.5529333333,11.7505333334,25.6151333333,13.8922
576.56,11.0220666667,22.2326666667,18.88,17.0607333333,10.9888666667,12.1597333333,15.5734,11.7776666667,25.6030666667,13.9454
576.90,10.937,22.1456666667,18.7990666667,16.9936,10.9205333333,12.0759333333,15.5163333333,11.6980666667,25.5417333333,13.8886666667
577.24,11.0179333333,22.1856666667,18.8439333333,17.0484,10.9908666666,12.1188,15.5766,11.749,25.607,13.9499333333
577.58,11.1019333333,22.1954666667,18.8932,17.0728,11.0475333333,12.1737333333,15.6137333333,11.8043333333,25.6296666667,13.9909333333
577.92,11.0778666667,22.1566,18.8992,17.0306666667,11.0396666667,12.1871333333,15.6277333333,11.7943333333,25.5943333334,14.0103333333
578.26,11.0787333333,22.1094666667,18.9052666667,17.0022666667,11.0541333333,12.2058,15.6178,11.7613333333,25.6200666667,13.9769333333
578.60,11.1169333333,22.1458,18.9464666667,17.0655333333,11.1240666667,12.2696,15.7045333333,11.8130666667,25.7012,14.0338666667
578.94,11.1114666667,22.1162666667,18.935,17.047,11.1132,12.2598,15.6713333333,11.7746666667,25.6957333333,14.0450666667
579.28,11.0476,22.0623333333,18.8985333333,17.0080666666,11.0834666667,12.2439333333,15.623,11.7124,25.6885333333,13.9912
579.61,11.0878,22.0430666667,18.9184666667,17.0337333333,11.0936,12.2956,15.6364666667,11.7492,25.6856666667,14.0324
579.95,11.1026666667,22.0414,18.9725333333,17.0324,11.1022666667,12.3161333333,15.6583333333,11.7705333333,25.7313333334,14.0378666667
580.29,11.0459333333,21.9642,18.9283333333,16.9350666667,11.0158,12.2633333333,15.6060666667,11.6828,25.7193333333,13.9565333333
580.63,11.14,21.9984,18.9896,17.0030666667,11.0854666666,12.3460666667,15.6904666667,11.7384,25.7928,14.07
580.97,11.1021333333,21.9402,18.9420666667,16.9223333333,11.0514,12.3346,15.6478666667,11.7184,25.7546666667,14.035
581.31,11.0564666667,21.9114,18.9078,16.8754666667,11.0060666667,12.2934,15.6532666666,11.6658,25.7449333333,14.0219333333
581.65,11.1157333333,21.9718,18.9186666666,16.9213333333,11.0575333333,12.3286,15.6789333333,11.6834666667,25.8197333333,14.0589333333
581.98,11.0313333333,21.9218,18.8388666667,16.8513333333,10.9849333333,12.2639333333,15.6511333333,11.6273333333,25.7349333333,13.9878666667
582.32,11.0258666667,21.9038,18.8603333333,16.8394,10.9498,12.2432,15.6180666667,11.6142666667,25.7358,13.9815333333
582.66,11.042,21.9274666667,18.8650666667,16.8198,10.9567333333,12.2616666667,15.6434,11.659,25.7716,13.9660666667
583.00,11.0527333333,21.883,18.8729333333,16.7786666667,10.9242666667,12.2299333333,15.6512666667,11.6214,25.7737333333,13.9578
583.34,11.0786,21.9312,18.9296,16.8021333333,10.9812,12.2094,15.7090666667,11.6424666666,25.8538,13.97
583.68,11.0536,21.8931333333,18.847,16.7440666667,10.9464666667,12.1784666667,15.6775333333,11.6321333333,25.8198,13.9216
584.01,11.078,21.9179333333,18.868,16.8022666667,11.009,12.2044666667,15.7249333333,11.6905333333,25.8650666667,13.9391333333
584.35,11.0659333333,21.9106,18.8937333333,16.7978,11.0114,12.2047333333,15.7329333333,11.7078,25.9354,13.9207333333
584.69,11.0694666666,21.9098,18.926,16.8062666667,11.0072666667,12.18,15.7699333333,11.696,25.9429333333,13.9022666667
585.03,11.1792,22.0198,19.001,16.9240666667,11.1923333333,12.2910666667,15.8879333333,11.8090666667,26.0610666667,14.0107333333
585.37,11.2518666667,22.0651333333,19.0578666667,16.9646,11.2826666667,12.3697333333,15.9566666667,11.8715333333,26.0958666667,14.0982666667
585.70,11.3706666667,22.1956,19.1653333333,17.0824666667,11.4013333334,12.4626,16.0366666667,11.9558,26.2678,14.2308666667
586.04,11.4569333333,22.2821333333,19.2267333333,17.1154,11.4893333334,12.5364666666,16.1127333333,12.0212666667,26.3404666666,14.2946
586.38,11.4094666667,22.2522,19.2148,17.0923333333,11.4892,12.4834666667,16.0973333333,11.994,26.3346666667,14.3074666666
586.72,11.5046,22.3838,19.2850666667,17.2143333333,11.6377333333,12.5818666667,16.2044666667,12.1231333333,26.4192666667,14.406
587.06,11.4912666667,22.4282666667,19.2586666667,17.1801333333,11.6704666667,12.5734666667,16.2132,12.1228,26.4194,14.4191333333
587.39,11.4531333333,22.414,19.2524,17.1975333333,11.7108,12.5320666667,16.2256,12.0936,26.4049333333,14.4325333333
587.73,11.3823333333,22.4188,19.2346666667,17.1742,11.6900666667,12.4978,16.1994666667,12.0340666667,26.4208,14.3953333333
588.07,11.4226,22.5188666667,19.2777333333,17.2368,11.7778666667,12.5602666667,16.2743333333,12.0872,26.4499333333,14.4676666667
588.41,11.3996666667,22.5513333333,19.2816666667,17.2751333333,11.7940666667,12.5994,16.3262666666,12.0974666667,26.5202,14.5226
588.74,11.2797333333,22.5048666667,19.2309333333,17.1922,11.6917333333,12.5189333333,16.2724666667,12.0028666667,26.4317333333,14.4511333333
589.08,11.2656,22.5169333333,19.2476,17.2162666667,11.6682666667,12.5152666667,16.3072666667,11.986,26.4805333333,14.4360666667
589.42,11.2270666667,22.4560666666,19.2352666667,17.1834,11.6547333333,12.4846,16.3078666667,11.9612666667,26.4423333333,14.3996
589.76,11.187,22.461,19.2218,17.1912666667,11.6750666667,12.4747333333,16.3072,11.9608666667,26.4544666667,14.3882666667
590.09,11.2613333333,22.5590666667,19.3075333333,17.287,11.7545333333,12.5836666667,16.4441333333,12.0294666667,26.5791333333,14.4845333333
590.43,11.275,22.6269333334,19.368,17.3234,11.7688666667,12.6326666667,16.4725333333,12.0448,26.6574666667,14.5432
590.77,11.2443333333,22.6351333333,19.3954666667,17.3586,11.7669333333,12.6518666667,16.4588666667,12.0405333333,26.6902,14.5443333333
591.11,11.3392,22.7502666667,19.5046666667,17.4542666667,11.814,12.7962666667,16.5411333333,12.1238,26.8128666667,14.6497333334
591.44,11.296,22.6679333333,19.4474,17.3901333333,11.7957333333,12.7629333333,16.5131333333,12.1127333333,26.791,14.6388666667
591.78,11.2762,22.6224666667,19.4529333333,17.3761333333,11.8119333333,12.7592,16.5052,12.0758666667,26.8268666667,14.587
592.12,11.2365333333,22.6062666667,19.4018666667,17.3396,11.8118666667,12.7184,16.4662666667,12.0216,26.8195333333,14.5424
592.46,11.3331333333,22.7042666667,19.5112666667,17.4104,11.9034666667,12.8248,16.5394,12.1092666667,26.9558,14.6420666667
592.79,11.3186,22.6885333333,19.4932,17.3756666667,11.8947333333,12.7877333333,16.5316666666,12.1156,26.9637333333,14.6161333333
593.13,11.3503333333,22.7734666667,19.53,17.4250666667,11.9586666667,12.8503333334,16.6086,12.1825333333,27.0465333333,14.6777333334
593.47,11.3842666667,22.7751333333,19.5576666667,17.4598,11.9936,12.8813333333,16.6912666667,12.2162,27.1004666667,14.7117333333
593.80,11.427,22.8476666667,19.6226666667,17.5040666667,12.0724666667,12.9306,16.7162,12.2578666667,27.2071333333,14.7682666667
594.14,11.3348,22.7399333334,19.4966666667,17.3842,12.0095333333,12.8274,16.6447333333,12.1756,27.1520666667,14.6642666667
594.48,11.4407333333,22.8294666666,19.5524,17.4863333333,12.1304,12.9387333334,16.7764666667,12.2733333333,27.2647333333,14.7555333333
594.81,11.4598,22.8882666667,19.5721333333,17.4546,12.2045333333,12.9499333333,16.8416,12.3150666667,27.3134666667,14.7742
595.15,11.5543333333,23.0713333333,19.7272666667,17.5919333333,12.3428,13.0596,17.0118,12.3972666667,27.4329333333,14.8975333333
595.49,11.5591333333,23.1348,19.7524666667,17.6119333333,12.3805333333,13.0376,17.0582666667,12.4248666667,27.4932666667,14.938
595.82,11.5734,23.1697333333,19.8014,17.6472,12.4424,13.0814,17.1056666667,12.4792,27.5094666667,14.978
596.16,11.6088666667,23.2378,19.8309333333,17.6995333333,12.4893333333,13.1062,17.1577333333,12.5136,27.5836,14.9912
596.50,11.5649333333,23.2563333333,19.8389333333,17.7018,12.5046,13.1236666667,17.1432666667,12.5002666667,27.6180666667,15.0126
596.83,11.5865333333,23.2586666667,19.8564666667,17.7012,12.5162666667,13.1486666667,17.1360666667,12.5191333333,27.621,15.0430666667
597.17,11.5698,23.2636666667,19.8238,17.6738,12.523,13.1003333333,17.1021333333,12.4946,27.6021333333,15.033
597.51,11.5859333333,23.2474666667,19.8381333333,17.6932666667,12.5435333333,13.1372,17.1251333333,12.5290666667,27.5466666667,15.0474
597.84,11.6696,23.3544,19.943,17.7984666667,12.6283333333,13.2574666667,17.2247333334,12.6266,27.624,15.1392666667
598.18,11.6517333333,23.3252666667,19.9576666667,17.8008666667,12.6168666667,13.2910666667,17.2297333333,12.6422666667,27.6338,15.1634666667
598.52,11.686,23.3155333333,19.9711333333,17.8915333333,12.6492,13.3193333333,17.2591333333,12.6716666666,27.6528,15.2084666667
598.85,11.7781333333,23.3033333333,19.9582666667,17.9124,12.7046,13.3762,17.2594,12.7080666666,27.7193333333,15.242
599.19,11.8331333333,23.367,19.9748,17.9608666667,12.7375333333,13.4767333333,17.3263333333,12.7487333333,27.7622666666,15.3168
599.53,11.9247333333,23.4216,20.0226666667,18.0002666667,12.7836,13.5388666667,17.3556666667,12.8006,27.8283333333,15.3945333333
599.86,11.8664,23.3501333333,19.9756666667,17.9504,12.733,13.5234666667,17.3186666667,12.7438,27.7682666667,15.3964666667
600.20,11.9356,23.3874,20.0088,17.9984,12.7867333333,13.5587333333,17.3713333333,12.8142666667,27.8060666667,15.4540666667
600.53,11.9477333333,23.4247333333,20.0312,18.032,12.7992666667,13.5741333334,17.4139333333,12.8214666667,27.8417333333,15.4431333333
600.87,11.9902666667,23.4676666667,20.1014666667,18.1061333333,12.8487333333,13.678,17.4954,12.8654666667,27.9426,15.5566
601.21,12.0001333333,23.5492666667,20.1309333333,18.1112666667,12.8480666667,13.6790666667,17.5146,12.8778666667,28.0430666667,15.5678
601.54,11.9859333333,23.5354666667,20.1120666667,18.1110666667,12.8590666667,13.6742,17.4876,12.8665333333,28.0723333333,15.5719333333
601.88,11.9622666667,23.5136666667,20.0533333333,18.0275333333,12.8288,13.6093333333,17.4372,12.8001333333,27.9979333333,15.4858
602.21,11.9482666667,23.5932666667,20.1008666667,18.0300666667,12.8290666667,13.6182666667,17.4547333334,12.7984666667,28.0754,15.5214
602.55,11.9203333333,23.6469333333,20.1192666667,18.0452,12.8346,13.6108,17.4820666667,12.8193333333,28.0845333333,15.5346666667
602.88,11.9104,23.6266666667,20.0996666667,18.0448,12.8410666667,13.5962666667,17.4520666667,12.8243333333,28.0789333333,15.5272
603.22,11.9712,23.6811333333,20.189,18.1204,12.9319333333,13.6870666667,17.5658666666,12.8739333333,28.2089333333,15.6147333333
603.56,12.0175333333,23.7648666667,20.2591333333,18.1846,12.9911333333,13.7432666667,17.6489333333,12.9539333333,28.3094,15.6523333333
603.89,12.0642,23.8486,20.3080666667,18.2440666667,13.0564666667,13.8262666667,17.7481333333,13.0106,28.4106,15.6988
604.23,12.0453333333,23.8562666667,20.2942666667,18.244,13.0549333333,13.8401333333,17.7342,13.0034,28.4602666667,15.7028666667
604.56,12.0822,23.8899333333,20.314,18.2738666667,13.0778666667,13.8601333333,17.7619333333,13.0469333333,28.4446666667,15.6972666667
604.90,12.0908,23.9190666666,20.3165333333,18.309,13.1206,13.8984666667,17.793,13.0704,28.4436,15.7328
605.23,12.1514,23.9778,20.3703333333,18.363,13.1686666667,13.9297333333,17.8959333333,13.1007333333,28.5100666667,15.8038
605.57,12.2240666666,24.0730666667,20.4516666667,18.4493333333,13.2184,14.0176,18.0026666667,13.185,28.6424,15.9368
605.90,12.2179333333,24.0766,20.451,18.4473333333,13.2022666667,14.0388,18.0300666667,13.1705333333,28.6475333333,15.9185333333
606.24,12.2394,24.1046666667,20.4799333333,18.4684666667,13.2387333333,14.1220666666,18.0549333333,13.2057333333,28.6695333333,15.9565333333
606.58,12.3114,24.1728666667,20.5652,18.5522666667,13.3094,14.2109333333,18.1622666667,13.2745333333,28.7157333334,16.061
606.91,12.3214,24.2224,20.5474666667,18.578,13.3192,14.2228666667,18.1809333333,13.3279333333,28.7161333333,16.0839333333
607.25,12.3440666667,24.1977333333,20.5398,18.6293333333,13.3467333333,14.2628,18.1790666667,13.3262666667,28.7404,16.1215333334
607.58,12.3122,24.2004,20.5432666667,18.6350666667,13.3459333333,14.2614666667,18.1302666667,13.3091333333,28.7132,16.1267333334
607.92,12.3212666667,24.2380666667,20.5641333333,18.7018,13.3854,14.2634666667,18.1792666667,13.3391333333,28.7321333333,16.1612
608.25,12.2993333334,24.2628666667,20.5969333333,18.6999333333,13.3802,14.2991333333,18.1944666667,13.3587333333,28.7948666667,16.2164666667
608.59,12.2632,24.1567333333,20.5040666666,18.6675333333,13.3271333333,14.2301333333,18.1414666667,13.3055333333,28.7497333333,16.1513333333
608.92,12.2406666667,24.2019333333,20.5202,18.691,13.3553333333,14.2735333333,18.1442666667,13.3263333333,28.7653333333,16.1709333333
609.26,12.2312666667,24.2352666667,20.5374,18.7326666667,13.4226,14.2981333334,18.1642,13.3278666667,28.7755333333,16.1706
