wavelength,Back_ChlSpif,Belly_ChlSpif,Breast_ChlSpif,Crissum_ChlSpif,Crown_ChlSpif,DorTail_ChlSpif,Rump_ChlSpif,Throat_ChlSpif,WingTip_ChlSpif
523.14,12.9474666667,37.9242666667,32.1006666667,31.0336666667,13.9437333333,10.2662666667,17.497,30.7348,7.69113333333
523.48,12.9873444444,37.9888,32.2175333333,31.0712,13.9781333333,10.2777333333,17.5499333333,30.8368,7.68653333334
523.83,13.0239222222,38.0896,32.3172,31.1501333333,14.0255333333,10.2979333333,17.6084,30.9324666666,7.68906666667
524.17,13.0703666667,38.1406,32.4041333333,31.2202666667,14.0560666667,10.3261333333,17.6559333333,31.0216,7.6892
524.52,13.1219888889,38.2323333333,32.512,31.3089333333,14.1070666667,10.3418666667,17.7354666667,31.1378,7.70553333333
524.87,13.1662333333,38.2386666667,32.5638,31.3320666667,14.1318,10.3596,17.8004,31.1822,7.72793333333
525.21,13.2297222222,38.3129333333,32.6723333333,31.4155333333,14.1815333333,10.4012,17.8752,31.2736,7.75853333333
525.56,13.2939111111,38.4096,32.772,31.5023333333,14.2425333333,10.4398666667,17.9467333333,31.3724666667,7.79626666667
525.90,13.3503333333,38.499,32.8874,31.5950666667,14.2902666667,10.4652,18.0056666667,31.4656666667,7.8202
526.25,13.4181222222,38.5878,32.9806,31.6702,14.3501333333,10.4976,18.0805333333,31.5637333333,7.84553333333
526.59,13.4622555555,38.6834,33.0571333333,31.7603333333,14.3991333333,10.5091333333,18.1474,31.6763333333,7.84626666667
526.94,13.5075777778,38.7803333333,33.1806,31.8359333333,14.4504666667,10.5352666667,18.2071333333,31.7634,7.8646
527.28,13.5586777778,38.8325333333,33.2487333333,31.9138666667,14.4938666667,10.5672,18.2669333333,31.8572666667,7.89306666667
527.63,13.5991666667,38.8808666667,33.3173333333,31.9634,14.5250666667,10.5880666667,18.3180666667,31.9366,7.9022
527.97,13.6266555556,38.9411333333,33.3852666667,32.0064,14.5490666667,10.598,18.3585333333,32.0126666667,7.9162
528.32,13.6585,38.9710666667,33.4162666667,32.0448,14.5686666667,10.6138,18.3905333333,32.0510666667,7.93093333333
528.66,13.6912555555,39.0211333333,33.4708666667,32.0887333333,14.6047333333,10.6359333333,18.4248,32.1102,7.93613333333
529.01,13.7111111111,39.0566666667,33.5225333333,32.1321333333,14.6324,10.6507333333,18.4584666666,32.1664,7.92906666667
529.35,13.7273333333,39.0758,33.556,32.1517333333,14.6574,10.6587333333,18.4859333333,32.2120666667,7.92753333333
529.70,13.7415555556,39.0903333333,33.5627333333,32.1618666667,14.6755333333,10.6596,18.5086666667,32.2482666667,7.9114
530.04,13.7629777778,39.095,33.5936,32.1907333333,14.6991333334,10.6634,18.5317333333,32.2994666667,7.9084
530.39,13.7742666667,39.0715333333,33.6215333333,32.2024666667,14.7032,10.6600666667,18.5374,32.3224,7.89566666667
530.73,13.7887555555,39.037,33.6032,32.2063333333,14.7076666667,10.6494666667,18.5372666667,32.3762,7.874
531.08,13.8150666667,39.0518,33.6392666667,32.2249333333,14.7415333333,10.6576666667,18.5706,32.4203333333,7.87186666667
531.42,13.8435222222,39.0612,33.6588,32.2542,14.7742666667,10.6594666667,18.602,32.4852666667,7.86406666667
531.77,13.8799666667,39.0526,33.6792666667,32.3020666667,14.8104,10.6749333333,18.6452,32.5524,7.86706666667
532.11,13.8915444445,39.0655333333,33.7196666667,32.322,14.8478,10.6849333333,18.683,32.6226666667,7.84026666667
532.46,13.9330666667,39.1164666667,33.7714666667,32.3904666667,14.8924666667,10.6988666667,18.7296666666,32.7269333334,7.8444
532.80,13.9537444444,39.1003333333,33.7714,32.3898,14.9201333333,10.6878,18.7427333333,32.7769333333,7.83833333333
533.15,13.9657222222,39.0954,33.776,32.3993333333,14.925,10.6718666667,18.7552,32.8132,7.81453333333
533.49,13.9987555555,39.0985333333,33.8074,32.4277333333,14.9439333333,10.6871333333,18.7832666666,32.8632666667,7.81873333333
533.84,14.0281777778,39.1104666667,33.8362,32.4612666667,14.9646,10.6912,18.8191333333,32.9088666667,7.8128
534.18,14.0728333333,39.1371333333,33.8509333333,32.4877333333,15.0172666667,10.7131333333,18.8657333333,32.9843333333,7.83273333333
534.52,14.0948222222,39.1187333334,33.8588,32.4792,15.0362666667,10.7070666667,18.8867333333,33.0026666667,7.83906666667
534.87,14.1322111111,39.1452,33.8829333333,32.5198,15.0725333333,10.7144666667,18.9295333333,33.0858666667,7.83933333333
535.21,14.1637222222,39.1404666667,33.9026666667,32.5449333333,15.1007333333,10.7175333333,18.9542,33.1323333334,7.84913333333
535.56,14.1930444444,39.1499333333,33.9162666667,32.5425333333,15.1237333333,10.7048,18.9639333333,33.1644,7.84126666667
535.90,14.2429777778,39.1681333333,33.9720666667,32.5896666667,15.168,10.703,18.9922666667,33.249,7.86073333333
536.25,14.2616555556,39.1553333333,33.9871333333,32.5960666667,15.1834,10.6988666667,19.0155333333,33.2738,7.86873333333
536.59,14.2783666667,39.1674666667,33.9982666667,32.6202,15.1934,10.6858,19.0425333333,33.3324,7.86
536.93,14.2995333333,39.1652666667,34.0097333333,32.6382666667,15.2242666667,10.6861333333,19.0522666667,33.3973333333,7.854
537.28,14.3325777778,39.1834666667,34.0417333333,32.6702,15.278,10.6886666667,19.0794666667,33.4839333333,7.86286666667
537.62,14.3302666667,39.1672666667,34.0312,32.6749333333,15.3051333333,10.6800666667,19.085,33.5381333333,7.85446666667
537.97,14.3313555556,39.1306,34.0258666667,32.6674,15.3087333333,10.6708666667,19.0849333333,33.5660666667,7.83733333333
538.31,14.3700888889,39.1532666667,34.0436666667,32.7100666667,15.3590666667,10.6875333333,19.1268,33.6469333333,7.83166666667
538.65,14.3645555555,39.0758,34.006,32.6818,15.3642666667,10.6680666667,19.1193333333,33.6540666667,7.8042
539.00,14.3682222222,39.0199333333,33.9764,32.6509333333,15.3697333333,10.6493333333,19.1178666667,33.6684,7.7928
539.34,14.3788,38.9697333333,33.9504666667,32.6406,15.3914,10.657,19.1300666667,33.7018,7.791
539.69,14.3858444444,38.9171333333,33.8998,32.6286,15.3966666666,10.6580666667,19.1372666667,33.727,7.7898
540.03,14.3900555556,38.8605333333,33.8691333333,32.6045333333,15.4065333333,10.6421333333,19.1213333334,33.7542666667,7.77653333333
540.37,14.4156,38.8284,33.8629333333,32.5974666667,15.4274666667,10.6665333333,19.1291333333,33.7618666667,7.79373333333
540.72,14.4254777778,38.8100666667,33.8464,32.5992,15.4294,10.6675333333,19.1252666667,33.7821333333,7.7838
541.06,14.4052666667,38.7454666667,33.8243333334,32.5777333333,15.4246666667,10.65,19.1136,33.7823333333,7.76106666667
541.40,14.4188333333,38.6913333333,33.7945333333,32.548,15.4314666667,10.6575333333,19.1013333333,33.7775333333,7.75093333333
541.75,14.4248222222,38.6478666666,33.7644,32.5332666667,15.4406,10.6506666667,19.0933333333,33.7931333333,7.73986666666
542.09,14.3887111111,38.5748666667,33.7191333333,32.4922,15.4214666667,10.6126,19.0576666667,33.7879333333,7.6972
542.43,14.3829111111,38.5315333333,33.6844666667,32.457,15.4062,10.5943333333,19.0234,33.7931333334,7.66793333333
542.78,14.3631,38.4749333333,33.6384,32.4378666667,15.3904,10.5672,18.9899333333,33.8037333333,7.62206666666
543.12,14.3368111111,38.4070666667,33.5800666667,32.3948,15.3678,10.5313333333,18.9537333333,33.8051333334,7.56906666667
543.46,14.3208111111,38.3518666667,33.512,32.3342666667,15.3529333333,10.5026,18.9076,33.7796666667,7.52713333333
543.81,14.3029777778,38.2757333333,33.4368,32.2710666667,15.3322666667,10.4854666667,18.8704666667,33.7688,7.49146666667
544.15,14.2643888889,38.201,33.3728,32.2204666667,15.3089333333,10.4412666667,18.8188,33.7786666667,7.4326
544.49,14.2506777778,38.1378,33.3482,32.1814666667,15.3216,10.4107333333,18.8084,33.7944666667,7.40386666667
544.84,14.2569,38.1168,33.3015333333,32.1573333333,15.3394,10.4061333333,18.8035333333,33.8114666667,7.39306666667
545.18,14.2590888889,38.0970666667,33.2835333333,32.1419333333,15.3608,10.3824666666,18.7858,33.8559333333,7.38386666666
545.52,14.2782555555,38.071,33.2815333333,32.1486666667,15.4007333333,10.3925333333,18.8044666667,33.8878,7.4012
545.87,14.3184555555,38.0783333333,33.281,32.1672666667,15.4410666667,10.411,18.8338666667,33.9402,7.43253333333
546.21,14.3394888889,38.06,33.2643333333,32.1816666667,15.4864,10.4226666667,18.8495333333,33.9714666667,7.46346666667
546.55,14.3977888889,38.0854666667,33.3049333333,32.1950666667,15.5688666667,10.4729333333,18.9076,34.0426,7.52166666667
546.90,14.4487333333,38.0897333333,33.3143333333,32.206,15.6275333333,10.4925333333,18.9303333333,34.0949333333,7.56206666667
547.24,14.4703111111,38.078,33.3176,32.2304,15.6774,10.4954666667,18.9604,34.1538666667,7.589
547.58,14.4829555555,38.0921333333,33.3187333333,32.2436666666,15.7275333333,10.4899333333,18.9733333333,34.2060666667,7.59546666667
547.92,14.5114111111,38.0676,33.3014666667,32.2558,15.7823333333,10.4914,18.9908666667,34.2222,7.63286666667
548.27,14.5121666667,38.0052666667,33.2084666666,32.2266,15.8083333333,10.5002666667,18.9746,34.2059333333,7.66633333333
548.61,14.4865888889,37.8981333333,33.1022666667,32.185,15.8092666667,10.4408666667,18.9294666667,34.1886,7.63933333333
548.95,14.5124888889,37.8604666666,33.0381333333,32.1712,15.843,10.4503333333,18.9582,34.2144,7.67833333333
549.29,14.4838555555,37.8196666667,32.9605333333,32.1190666667,15.826,10.4166,18.9200666667,34.2042,7.64926666667
549.64,14.4782333333,37.7328,32.8695333333,32.0589333333,15.838,10.4009333333,18.8791333333,34.174,7.6482
549.98,14.4938777778,37.6857333333,32.8078,32.0305333333,15.8783333333,10.4022666667,18.8794666667,34.1736,7.65553333333
550.32,14.4514222222,37.5637333333,32.6424,31.9568666667,15.859,10.355,18.8010666667,34.1116,7.62673333333
550.66,14.4272777778,37.5059333333,32.5993333333,31.9416666667,15.8717333333,10.3175333333,18.7728666667,34.1096,7.6236
551.01,14.4682111111,37.4564666667,32.5651333333,31.9312666667,15.9218,10.3274666667,18.7708666667,34.1476666667,7.6578
551.35,14.4852888889,37.3534666667,32.4744,31.8992,15.9408,10.2967333333,18.7334,34.1096666667,7.6934
551.69,14.5276777778,37.3226,32.4468,31.8884666667,15.9918,10.3508,18.7545333333,34.1303333334,7.74533333333
552.03,14.5931777778,37.3427333333,32.5218,31.9015333333,16.0562,10.3711333333,18.7924666667,34.1958666667,7.81186666667
552.38,14.6309777778,37.329,32.5178,31.8674666667,16.0791333333,10.4063333333,18.7642,34.2053333333,7.87173333334
552.72,14.6117333333,37.2065333333,32.4428666667,31.7636,16.0835333333,10.3733333333,18.7053333333,34.1352666667,7.87193333333
553.06,14.6338,37.1084,32.3666,31.7242,16.1292,10.3524666666,18.6690666666,34.1362,7.92153333333
553.40,14.5976888889,37.0140666667,32.2800666667,31.6476666667,16.1268666667,10.3411333333,18.6222666667,34.087,7.9332
553.74,14.5748444444,36.9260666667,32.2332666667,31.5920666667,16.1364,10.3071333333,18.5716666667,34.0791333333,7.9468
554.09,14.6257,36.8942,32.2580666667,31.5904,16.1892,10.3486,18.6062,34.1115333333,8.02073333333
554.43,14.6438888889,36.8614,32.1968,31.5506666667,16.2252,10.3896,18.59,34.0945333333,8.07006666667
554.77,14.6076111111,36.767,32.0976666667,31.4813333333,16.2237333333,10.3816666667,18.5314666667,34.0440666666,8.07646666667
555.11,14.6347111111,36.7677333333,32.1214666667,31.4861333333,16.2864666667,10.448,18.555,34.0896,8.12613333334
555.45,14.5808111111,36.6786666667,32.0184666667,31.4240666667,16.259,10.4118666667,18.4786666667,34.0505333334,8.11
555.80,14.5173444444,36.541,31.8787333333,31.3382,16.2296666667,10.3674,18.4030666666,34.0002,8.08466666667
556.14,14.5189333333,36.49,31.8586666667,31.2934666666,16.2590666667,10.3734666667,18.4221333334,34.0083333333,8.10766666667
556.48,14.4894,36.4434666667,31.8009333333,31.2746,16.2523333333,10.3541333333,18.375,34.0071333333,8.0964
556.82,14.4783,36.4239333333,31.7415333333,31.2246666667,16.2678666667,10.3684,18.3560666667,34.0116666667,8.09513333333
557.16,14.5125777778,36.4265333333,31.7129333333,31.2066666667,16.2974666667,10.3666,18.3488666667,34.0415333333,8.14066666667
557.50,14.4944666667,36.3322,31.5991333333,31.1097333333,16.2679333333,10.3552666667,18.2936,33.9824,8.13066666666
557.85,14.4889222222,36.3308666667,31.5204,31.0817333333,16.2874,10.3386,18.228,33.9686666667,8.143
558.19,14.4644666666,36.2773333333,31.4462,31.0363333333,16.2962666667,10.3262666667,18.1900666667,33.9552,8.149
558.53,14.4394888889,36.2048666667,31.3696666667,30.9616666667,16.2758666667,10.3008,18.1384666667,33.9246666667,8.15686666666
558.87,14.3772111111,36.0614,31.2261333333,30.8462,16.241,10.2358,18.0511333333,33.8197333333,8.1418
559.21,14.4080111111,36.0336,31.2087333333,30.8061333333,16.3037333333,10.2443333333,18.0358666667,33.8378666667,8.1944
559.55,14.4129555556,35.9745333333,31.1104666667,30.7392666667,16.3171333333,10.2676,17.9924,33.7696666667,8.2284
559.89,14.4515888889,35.9095333333,31.0313333333,30.7497333333,16.3731333333,10.3235333333,17.983,33.7652,8.3074
560.23,14.4480666667,35.857,30.9648666667,30.6866666667,16.3879333333,10.3004666667,17.9352,33.7244666667,8.34353333333
560.58,14.4347888889,35.7798,30.8858666667,30.5987333333,16.3598,10.2807333333,17.8742,33.6771333333,8.34473333333
560.92,14.3937666667,35.6722,30.7952666667,30.5272,16.3434,10.2576,17.8089333333,33.6233333333,8.31386666667
561.26,14.3980666667,35.6748666667,30.7726666667,30.518,16.3808666666,10.2896666667,17.7734666667,33.6395333333,8.3518
561.60,14.3458333333,35.5326,30.6616,30.4298666666,16.361,10.2707333333,17.7262,33.5936666667,8.35206666667
561.94,14.3119333333,35.3725333333,30.517,30.3162666667,16.325,10.2236,17.6483333333,33.5077333333,8.35446666666
562.28,14.2791222222,35.3058666667,30.4162666667,30.2282,16.3154,10.2058,17.5799333333,33.4318666666,8.34533333334
562.62,14.2766222222,35.265,30.3274666667,30.1954666666,16.3198,10.2160666667,17.5392,33.4219333333,8.36286666667
562.96,14.2438444445,35.1111333333,30.1786666667,30.0727333333,16.2722666667,10.1797333333,17.4639333333,33.3186666667,8.36486666668
563.30,14.2155111111,35.0792666667,30.1201333333,30.0201333333,16.2757333333,10.1437333333,17.3924,33.2974666667,8.35553333333
563.64,14.1124333333,34.9397333333,29.9247333333,29.8230666667,16.1756,10.0628666666,17.2388666666,33.1610666667,8.30453333333
563.99,14.0642333333,34.8242666667,29.7887333333,29.7226,16.1476,10.0541333333,17.1476666667,33.0900666667,8.32526666666
564.33,14.0152666667,34.7012666667,29.6772666667,29.6335333333,16.1303333333,10.0316,17.066,33.0008,8.35986666667
564.67,14.0172444445,34.625,29.5938,29.5858666667,16.1326666667,10.0552,17.0252,32.9927333333,8.42366666667
565.01,13.9756333333,34.5070666667,29.4821333333,29.5048,16.0969333333,10.0078,16.9766,32.9111333334,8.45920000001
565.35,13.9281333333,34.4572666667,29.3992666667,29.4238,16.0558666667,9.98853333334,16.8750666667,32.8535333333,8.45500000001
565.69,13.8909111111,34.3966666667,29.3104,29.3540666667,16.0293333333,9.97739999999,16.8069333334,32.8016,8.45759999999
566.03,13.9144111111,34.3413333334,29.2506666667,29.3274,16.0699333333,10.0094,16.8022,32.7960666667,8.5416
566.37,13.8708,34.2656,29.1728666667,29.2593333333,16.0302666667,9.98493333333,16.7528,32.741,8.53693333333
566.71,13.7901888889,34.1770666667,29.0403333333,29.1524666667,15.978,9.95926666667,16.6627333333,32.6478,8.51846666667
567.05,13.7565888889,34.0803333334,28.9428,29.0776666667,15.938,9.95819999999,16.6102666667,32.5983333333,8.55886666667
567.39,13.7586,34.071,28.9090666667,29.067,15.9557333333,9.98446666667,16.5989333333,32.5922666667,8.59773333333
567.73,13.7372555556,34.0054666667,28.8335333333,29.0244,15.9403333333,9.99153333333,16.5622666667,32.5568666667,8.60166666666
568.07,13.7326888889,33.9748666667,28.7508666667,28.9950666667,15.923,10.0378666667,16.5364,32.5413333333,8.63166666667
568.41,13.6722444444,33.9104,28.5998666667,28.8854,15.8825333333,10.0122,16.4564,32.4127333334,8.63013333333
568.75,13.6303555555,33.8604666667,28.4825333333,28.8079333333,15.8397333333,10.0262666666,16.3616,32.3556666667,8.61113333333
569.09,13.5954111111,33.7529333333,28.3587333333,28.7363333333,15.8007333333,9.99806666667,16.299,32.2626,8.6266
569.43,13.5488,33.6475333333,28.2322,28.6403333333,15.7695333333,9.98573333333,16.207,32.148,8.65446666667
569.77,13.4326777778,33.5296,28.0795333333,28.5082666666,15.6632666667,9.93186666667,16.0668666667,31.9967333333,8.60079999999
570.11,13.3966666667,33.4325333333,27.9588,28.3950666667,15.6473333333,9.93733333334,15.9648666667,31.9035333333,8.62853333333
570.45,13.3706777778,33.3521333333,27.86,28.359,15.6108666667,9.92753333334,15.8757333333,31.8613333333,8.62126666667
570.79,13.3141888889,33.2840666667,27.7212666667,28.2945333333,15.5554,9.89513333332,15.7836,31.7878,8.59513333333
571.13,13.2436888889,33.1539333333,27.5610666667,28.1756,15.4951333333,9.84366666667,15.6723333333,31.6510666667,8.57606666667
571.47,13.1922444444,33.0762666667,27.4364,28.0758,15.4458666667,9.8468,15.5847333333,31.5337333333,8.58499999999
571.81,13.1406888889,32.9900666667,27.3316666667,27.9919333334,15.4187333333,9.80473333333,15.51,31.4374666667,8.59660000001
572.15,13.1503666667,32.932,27.3210666667,27.977,15.4284666667,9.82746666668,15.4806,31.4076,8.63886666667
572.49,13.1177444444,32.8468,27.2095333333,27.8933333333,15.4076666667,9.7994,15.4362,31.3178666667,8.67573333333
572.83,13.0634888889,32.7412,27.0859333333,27.7866666667,15.3677333333,9.79146666666,15.3481333333,31.2287333333,8.67766666667
573.17,12.9843444444,32.6546,26.9532666667,27.6763333333,15.2832,9.73806666665,15.2296666667,31.1250666667,8.63073333333
573.51,12.9431333333,32.5560666667,26.8535333333,27.593,15.2396,9.71440000001,15.1674,31.0535333333,8.6376
573.85,12.8851111111,32.4863333333,26.7302,27.5052,15.1853333333,9.68513333332,15.0965333334,30.9802666667,8.65213333333
574.19,12.8776888889,32.4772,26.6788,27.4519333333,15.1936666667,9.70320000002,15.0714666666,30.9206,8.72193333334
574.53,12.8869444445,32.4273333333,26.6262,27.399,15.2304666667,9.73873333333,15.0552666667,30.8662,8.77986666667
574.87,12.8419111111,32.3839333333,26.5593333333,27.3574666667,15.1924666667,9.72599999999,14.9891333334,30.8264666667,8.79653333333
575.21,12.7592777778,32.2677333333,26.4406,27.2536,15.1175333333,9.65853333335,14.8932666667,30.7559333333,8.759
575.55,12.6869777778,32.1902,26.3376666667,27.1735333333,15.0578,9.61753333333,14.7936666667,30.6776666667,8.73839999999
575.89,12.5661222222,32.082,26.1748,27.0266,14.9594,9.55000000001,14.6642,30.5624,8.6874
576.22,12.465,31.9684666667,26.0598666667,26.9123333333,14.8680666667,9.48493333332,14.5246,30.4760666667,8.63766666666
576.56,12.3981777778,31.9012,25.9522666667,26.8211333333,14.8051333333,9.44719999999,14.4516666667,30.3918,8.62779999999
576.90,12.3800777778,31.8414666667,25.8968666666,26.7915333333,14.7966666667,9.47200000001,14.4362,30.3899333333,8.69886666667
577.24,12.3365888889,31.8135333333,25.8393333333,26.7626,14.7702666667,9.47426666667,14.3604,30.3636666667,8.7006
577.58,12.2237111111,31.6811333334,25.6982,26.6480666667,14.6485333333,9.40873333333,14.2203333333,30.1998,8.62773333333
577.92,12.0753888889,31.5460666667,25.4948666667,26.5148666667,14.5076666667,9.29666666667,14.0647333333,30.0669333333,8.54359999999
578.26,11.9562111111,31.4440666667,25.3691333333,26.4058,14.3778,9.23846666667,13.9361333333,29.9876,8.50046666667
578.60,11.8990333333,31.3942,25.2838666667,26.3486,14.3054,9.22153333333,13.8594,29.9356666667,8.49846666666
578.94,11.8220888889,31.3465333333,25.1672,26.2785333333,14.2370666667,9.18846666667,13.748,29.8596,8.47506666666
579.28,11.7740333333,31.2366,25.0474666667,26.1662,14.1736,9.18719999999,13.6767333333,29.7654,8.4544
579.61,11.6834333333,31.1452666667,24.9102666667,26.0635333333,14.0598,9.12886666667,13.5611333333,29.6626666666,8.41280000001
579.95,11.6038888889,31.0451333333,24.7808,25.9570666667,13.9713333333,9.10579999999,13.4679333333,29.5196,8.3894
580.29,11.5399333333,30.982,24.6641333333,25.895,13.8976666667,9.07579999999,13.3783333333,29.443,8.37273333334
580.63,11.5062777778,30.9676,24.5877333333,25.8660666667,13.8608666667,9.07593333334,13.335,29.3833333333,8.3516
580.97,11.4488333333,30.8603333333,24.4446666667,25.7522,13.7828,9.05566666667,13.2470666667,29.2579333333,8.37966666667
581.31,11.4379555555,30.8443333333,24.4064666667,25.726,13.7764666667,9.07580000001,13.2112,29.2679333333,8.41913333334
581.65,11.4479222222,30.7808,24.3783333333,25.696,13.7769333333,9.10693333334,13.1740666667,29.2315333333,8.4524
581.98,11.3859777778,30.6818666667,24.2276,25.5996,13.6828,9.10313333334,13.0592666667,29.0704666667,8.43173333333
582.32,11.3074555556,30.5294666667,24.1112666667,25.4562,13.6250666667,9.07306666667,12.9766,28.919,8.40459999999
582.66,11.3506,30.5258666667,24.0791333333,25.4498666667,13.6539333333,9.1404,13.0141333333,28.8795333333,8.50186666666
583.00,11.2658888889,30.4857333333,23.9714,25.3862666667,13.5661333333,9.08153333334,12.9142,28.8078,8.479
583.34,11.2730555556,30.4276666667,23.9552666667,25.4211333333,13.5806666667,9.11619999999,12.9108666667,28.8168,8.5398
583.68,11.2421222222,30.3828,23.8876666667,25.3668666667,13.5468666667,9.13899999999,12.8593333333,28.7902,8.5694
584.01,11.2228555555,30.3879333333,23.8366666667,25.2957333333,13.5016666667,9.15466666667,12.7995333334,28.7140666667,8.60333333334
584.35,11.2079111111,30.3395333333,23.817,25.2214666667,13.4768,9.16760000001,12.7353333333,28.6642,8.659
584.69,11.1365,30.2671333333,23.6863333333,25.149,13.3974666667,9.10693333333,12.647,28.5593333333,8.62359999999
585.03,11.0634,30.1900666667,23.5854,25.0544666667,13.3180666667,9.08133333333,12.5628666667,28.4850666666,8.59993333333
585.37,10.9318333333,30.072,23.437,24.8818,13.1502,9.01180000001,12.4374,28.3706,8.52346666666
585.70,10.8989444444,30.0563333333,23.4036666667,24.8354666667,13.1542,8.98740000001,12.4436,28.3985333333,8.57266666666
586.04,10.8572111111,30.0243333333,23.3162666667,24.7702,13.0882,8.9926,12.3832,28.3462,8.57853333333
586.38,10.7370666666,29.9199333333,23.2274666667,24.6675333333,12.9617333333,8.92620000001,12.245,28.2522,8.54166666666
586.72,10.7750777778,29.8896666667,23.2044666667,24.651,12.9931333333,9.00353333333,12.2628666667,28.2285333333,8.65106666666
587.06,10.7527666667,29.9371333333,23.1382666666,24.6014666667,12.969,9.05173333334,12.2366666667,28.1556666667,8.70986666667
587.39,10.7634333333,29.9292,23.1158666667,24.6072,12.9816666667,9.0812,12.2492,28.1593333333,8.74740000001
587.73,10.7017777778,29.8388666667,23.0402666667,24.5474666667,12.92,9.04446666666,12.1786,28.1087333333,8.73793333333
588.07,10.5651333333,29.7261333333,22.8651333333,24.4411333333,12.7978,8.94319999999,12.0627333333,27.957,8.6384
588.41,10.4797777778,29.6243333333,22.7668666666,24.3563333333,12.7203333333,8.89826666667,11.9874,27.8562666667,8.59506666666
588.74,10.4981333333,29.5916666667,22.7367333333,24.3588666667,12.7435333333,8.94013333333,11.9766,27.8017333333,8.67746666667
589.08,10.5202,29.6496,22.7336666667,24.4179333333,12.7958666667,9.01053333334,11.9776666667,27.7922,8.77913333334
589.42,10.4928222222,29.5969333333,22.7095333333,24.3788666666,12.7475333334,9.02520000001,11.9212666667,27.6766666667,8.78013333333
589.76,10.4859888889,29.6161333333,22.6961333333,24.3895333333,12.7456666667,9.024,11.9112666667,27.6579333333,8.84513333334
590.09,10.5037222222,29.5945333333,22.6706666667,24.3585333333,12.7268,9.03726666666,11.8856666666,27.6098,8.8778
590.43,10.4053666667,29.5007333333,22.5593333333,24.2755333333,12.6182,8.97546666667,11.7544666666,27.4862666667,8.81846666667
590.77,10.3320777778,29.3558666667,22.4064,24.1598666667,12.5023333333,8.91320000001,11.6344666667,27.3445333334,8.77606666667
591.11,10.3351555555,29.3624666667,22.3820666667,24.1384,12.4986666667,8.9658,11.6114666667,27.2909333333,8.8472
591.44,10.3215444445,29.3610666667,22.3574,24.1308666667,12.4963333333,9.01926666667,11.6137333333,27.2670666667,8.88926666666
591.78,10.3626555556,29.3418,22.3509333333,24.1293333333,12.5382666667,9.11073333333,11.6235333333,27.2531333333,8.99006666667
592.12,10.4299777778,29.4245333333,22.3903333333,24.1629333333,12.5926666667,9.21633333333,11.6613333333,27.294,9.12966666666
592.46,10.4398,29.4492,22.3741333333,24.156,12.5593333333,9.22319999999,11.6535333333,27.2901333333,9.16679999999
592.79,10.4672333333,29.4178,22.3944,24.1295333333,12.5408,9.25280000001,11.6625333333,27.2566,9.20546666666
593.13,10.3818777778,29.3431333333,22.2588,24.0288666667,12.4735333334,9.19573333333,11.5812666667,27.159,9.19413333333
593.47,10.326,29.258,22.1782666667,23.9496,12.3944666667,9.17346666667,11.5048,27.0591333333,9.14666666667
593.80,10.2953555556,29.2253333333,22.1082666667,23.9323333333,12.3641333333,9.20373333334,11.4896666667,26.9749333333,9.19186666667
594.14,10.2101222222,29.1758,22.0052,23.8519333333,12.2832,9.13826666667,11.4196666667,26.8928666667,9.17646666666
594.48,10.2029111111,29.1981333334,22.0195333333,23.8598666667,12.2806666667,9.15426666667,11.412,26.8802666667,9.20673333333
594.81,10.1338333333,29.1169333333,21.9282666667,23.7888666667,12.2230666667,9.08900000001,11.3241333333,26.8022666667,9.18613333334
595.15,10.0568777778,28.968,21.8126666667,23.6675333333,12.1532,9.01026666666,11.2350666667,26.6540666667,9.16420000001
595.49,10.0105888889,28.9618,21.7596666667,23.5956,12.0726,8.95573333334,11.1739333333,26.5735333334,9.13013333334
595.82,9.91382222224,28.8203333333,21.6373333333,23.4865333333,11.9468,8.87679999999,11.0594666666,26.4200666667,9.05846666667
596.16,9.81998888888,28.6996666667,21.5195333333,23.4048666667,11.8652,8.82346666667,10.9801333333,26.2961333334,9.02406666667
596.50,9.72005555556,28.6651333334,21.3954666667,23.3128,11.806,8.76313333333,10.9134666667,26.1899333333,8.98213333333
596.83,9.67617777777,28.6284666667,21.3424,23.2947333333,11.7424666667,8.77173333333,10.8592666667,26.1676666667,8.97040000001
597.17,9.58773333333,28.5318666667,21.2398666667,23.2109333333,11.6495333333,8.69493333334,10.7386666667,26.0614666667,8.9334
597.51,9.46625555556,28.4276666667,21.1156,23.1038666667,11.5447333333,8.59573333333,10.6366,25.9614,8.84806666666
597.84,9.4597,28.4174,21.1062666667,23.1186666667,11.5170666667,8.62913333333,10.6346,25.9208,8.85113333333
598.18,9.4135111111,28.4032666667,21.0717333333,23.0772,11.4725333333,8.60593333333,10.5952666667,25.9054,8.84913333333
598.52,9.37075555555,28.3641333333,21.0137333333,23.0615333333,11.4114,8.60833333333,10.5666,25.8446,8.82593333334
598.85,9.2797,28.333,20.8953333333,23.0221333333,11.3146666667,8.5592,10.4647333333,25.7596,8.75586666666
599.19,9.12313333333,28.2006666667,20.7429333333,22.9288,11.1806,8.47313333333,10.3386666667,25.6610666667,8.68646666666
599.53,9.09785555556,28.2482666667,20.726,22.9191333333,11.1646,8.4868,10.3138666667,25.6834666667,8.7
599.86,9.07741111111,28.2738,20.719,22.9139333333,11.1502666667,8.54013333333,10.3124,25.6790666667,8.74266666666
