wavelength,Back_TanNivf,Belly_TanNivf,Breast_TanNivf,Crissum_TanNivf,Crown_TanNivf,DorTail_TanNivf,Patch10_TanNivf,Patch11_TanNivf,Patch12_TanNivf,Rump_TanNivf,Throat_TanNivf,WingTip_TanNivf
496.74,5.24455555555,39.8718333333,54.6501111111,32.0873333333,40.7162222222,6.22122222222,12.9355555556,30.9858888889,5.91311111111,46.457,25.9856666667,7.20922222222
497.09,5.26988888889,39.9081111111,54.8432222222,32.1206666667,40.9043333333,6.23622222222,12.9886666667,31.126,5.93177777778,46.6245555556,26.1023333334,7.23777777778
497.44,5.29316666667,40.0173888889,55.1122222222,32.1496666666,41.1203333333,6.26533333333,13.0317777778,31.2544444445,5.95455555556,46.816,26.2202222222,7.24444444444
497.79,5.28822222222,40.0681666667,55.28,32.1872222222,41.2751111111,6.25311111111,13.0555555556,31.3628888889,5.94866666667,46.9682222222,26.3187777778,7.23711111111
498.14,5.2565,40.0970555555,55.4293333333,32.2194444445,41.4061111111,6.22488888889,13.0632222222,31.446,5.924,47.0922222222,26.3815555556,7.20933333333
498.48,5.25833333333,40.2020555556,55.6905555556,32.3088888889,41.6103333333,6.21488888889,13.1062222222,31.565,5.931,47.3008888889,26.5151111111,7.19233333333
498.83,5.26533333333,40.2700555556,55.8945555555,32.3582222222,41.8074444444,6.22044444444,13.1477777778,31.6858888889,5.95366666667,47.4344444445,26.6312222222,7.19155555555
499.18,5.29927777778,40.3458333333,56.1322222222,32.425,42.0161111111,6.23766666667,13.2085555556,31.8214444445,5.97522222222,47.5866666667,26.7614444444,7.20944444445
499.53,5.311,40.3731666667,56.3364444444,32.443,42.2108888889,6.26577777778,13.2707777778,31.9478888889,5.98677777778,47.7413333333,26.8647777778,7.22133333333
499.88,5.30994444444,40.4645,56.5906666667,32.5195555556,42.4257777778,6.24655555555,13.3226666667,32.0756666667,5.98877777778,47.9132222222,26.9784444445,7.231
500.23,5.31244444444,40.543,56.8438888889,32.5568888889,42.6072222222,6.23811111111,13.3474444444,32.1784444444,5.98277777778,48.1171111111,27.0663333333,7.21277777778
500.58,5.34438888889,40.6139444445,57.0802222222,32.6385555556,42.8287777778,6.25011111111,13.3998888889,32.3538888889,6.015,48.3173333333,27.1971111111,7.234
500.92,5.36,40.7253888889,57.3526666667,32.7103333333,43.0197777778,6.26122222222,13.4511111111,32.4988888889,6.049,48.5026666667,27.318,7.25522222222
501.27,5.3675,40.8081111111,57.5865555556,32.7856666666,43.2206666667,6.26211111111,13.5131111111,32.6478888889,6.07055555555,48.7135555556,27.4341111111,7.27166666667
501.62,5.39011111111,40.8849444444,57.8841111111,32.8621111111,43.4406666667,6.28922222222,13.5726666667,32.8041111111,6.09244444444,48.9037777778,27.5441111111,7.30266666667
501.97,5.4135,40.9970555555,58.2428888889,32.945,43.7012222222,6.31366666667,13.6352222222,32.9653333333,6.11711111111,49.1625555556,27.7035555556,7.31255555555
502.32,5.42355555555,41.0399444444,58.448,32.9743333333,43.8925555555,6.32166666667,13.668,33.082,6.11877777778,49.3024444444,27.7874444444,7.33166666666
502.67,5.38983333333,41.0650555556,58.7106666667,32.9728888889,44.0563333333,6.28244444445,13.6626666667,33.1795555556,6.06988888889,49.4521111111,27.8633333333,7.30955555555
503.01,5.37655555556,41.1016666667,58.9342222222,32.9837777778,44.2304444445,6.28988888889,13.6945555556,33.2957777778,6.07044444444,49.6391111111,27.9331111111,7.30633333333
503.36,5.35977777778,41.1813333333,59.175,33.0175555556,44.4018888889,6.27944444444,13.7157777778,33.4078888889,6.053,49.831,28.0326666667,7.29766666667
503.71,5.37488888889,41.3048333333,59.4858888889,33.0905555556,44.6537777778,6.31622222222,13.7596666667,33.5476666667,6.076,50.0801111111,28.1752222222,7.315
504.06,5.393,41.3926666667,59.7895555556,33.1477777778,44.9133333333,6.34577777778,13.8205555556,33.688,6.098,50.2888888889,28.3153333333,7.34733333333
504.41,5.35883333333,41.4681111111,60.0621111111,33.2073333333,45.1301111111,6.31355555555,13.8368888889,33.7922222222,6.06177777778,50.4857777778,28.409,7.33433333333
504.75,5.34533333333,41.5540555555,60.3471111111,33.2581111111,45.3867777778,6.30355555556,13.8532222222,33.8971111111,6.04277777778,50.714,28.5477777778,7.32188888889
505.10,5.33505555556,41.5921111111,60.5942222222,33.2981111111,45.5652222222,6.29466666667,13.882,34.0121111111,6.01855555556,50.8815555556,28.6626666667,7.32588888889
505.45,5.332,41.6743333333,60.833,33.3093333334,45.7641111111,6.27311111111,13.8942222222,34.1104444444,6.00044444445,51.059,28.7922222222,7.32577777778
505.80,5.34111111111,41.7395555556,61.097,33.3747777778,45.9807777778,6.29266666667,13.9324444445,34.2564444444,6.01044444444,51.2491111111,28.9053333333,7.34755555556
506.15,5.35855555555,41.8401111111,61.4511111111,33.42,46.2103333333,6.32311111111,13.9944444444,34.4325555556,6.04011111111,51.4847777778,29.052,7.35911111111
506.49,5.39333333333,41.8967777778,61.7243333333,33.4925555555,46.4397777778,6.364,14.0371111111,34.5936666667,6.07677777778,51.6973333333,29.1944444444,7.38666666667
506.84,5.41127777778,42.0396111111,62.1123333333,33.5854444444,46.7161111111,6.38088888889,14.109,34.7764444445,6.09111111111,51.9627777778,29.3677777778,7.38822222222
507.19,5.4405,42.1415,62.4724444444,33.6907777778,46.9864444444,6.40844444444,14.1706666667,34.9568888889,6.12611111111,52.2115555555,29.508,7.41944444444
507.54,5.42294444444,42.2009444445,62.7618888889,33.7251111111,47.1838888889,6.37222222222,14.1885555556,35.079,6.10133333334,52.3786666667,29.6156666667,7.401
507.88,5.413,42.2442777778,62.9875555556,33.7828888889,47.3598888889,6.36188888889,14.1847777778,35.1995555555,6.09255555556,52.5408888889,29.6945555556,7.38477777778
508.23,5.42438888889,42.3182777778,63.2494444444,33.8074444444,47.5678888889,6.38222222222,14.2062222222,35.338,6.108,52.7276666666,29.7954444444,7.38355555555
508.58,5.43116666667,42.3745555556,63.5346666667,33.8698888889,47.767,6.382,14.2626666667,35.4938888889,6.11622222222,52.9311111111,29.8925555556,7.39255555555
508.93,5.44133333333,42.4598333333,63.8316666667,33.9114444445,47.9972222222,6.37766666667,14.2853333334,35.6271111111,6.12777777778,53.1185555556,30.0117777778,7.38311111111
509.27,5.45327777778,42.5261666667,64.1183333333,33.976,48.2498888889,6.39011111111,14.3527777778,35.7788888889,6.15944444444,53.3445555556,30.1247777778,7.39733333333
509.62,5.44355555555,42.5652222222,64.33,33.9921111111,48.4313333333,6.37577777778,14.3731111111,35.8893333333,6.14477777778,53.4882222222,30.1976666667,7.38144444444
509.97,5.41516666667,42.6040555556,64.5493333333,34.064,48.6362222222,6.34566666667,14.3638888889,35.9998888889,6.11788888889,53.6386666667,30.2701111111,7.36088888889
510.32,5.40383333333,42.6923888889,64.8313333333,34.1114444444,48.8701111111,6.33488888889,14.4156666667,36.1357777778,6.10566666667,53.8488888889,30.3751111111,7.37077777778
510.66,5.41605555555,42.7236111111,65.0351111111,34.1776666667,49.0575555556,6.33366666667,14.4442222222,36.2422222222,6.11088888889,53.981,30.472,7.38644444444
511.01,5.41977777778,42.7665,65.19,34.2006666666,49.2282222222,6.34944444444,14.4732222222,36.3474444445,6.11388888889,54.0906666667,30.5736666666,7.39122222222
511.36,5.43672222222,42.8033888889,65.3945555556,34.2284444444,49.4321111111,6.37433333333,14.5155555556,36.4577777778,6.12155555556,54.2624444444,30.6494444444,7.40355555556
511.70,5.44222222222,42.892,65.676,34.289,49.6838888889,6.38266666667,14.5816666667,36.5972222222,6.12266666667,54.4748888889,30.7803333333,7.426
512.05,5.44005555555,42.9851666667,65.9731111111,34.3631111111,49.9311111111,6.37888888889,14.6398888889,36.7423333333,6.12444444445,54.7026666667,30.9154444444,7.421
512.40,5.43144444444,43.0453333333,66.2002222222,34.3987777778,50.1177777778,6.38088888889,14.6521111111,36.8501111111,6.11233333333,54.8501111111,31.0035555556,7.39577777778
512.75,5.44005555556,43.1556666667,66.4528888889,34.4801111111,50.3646666667,6.39911111111,14.6945555556,36.984,6.12055555556,55.0645555556,31.1087777778,7.41077777778
513.09,5.43761111111,43.2362777778,66.6906666667,34.5602222222,50.5636666667,6.415,14.7208888889,37.1194444445,6.119,55.2371111111,31.2052222222,7.40088888889
513.44,5.45161111111,43.3827222222,67.0217777778,34.6292222222,50.8525555556,6.42166666666,14.7673333333,37.2822222222,6.13422222222,55.5303333333,31.3638888889,7.41955555556
513.79,5.49266666667,43.5148888889,67.3146666667,34.7067777778,51.1278888889,6.44911111111,14.8425555555,37.4513333333,6.15633333333,55.8045555555,31.5022222222,7.42433333333
514.13,5.50355555556,43.6316111111,67.6311111111,34.8025555555,51.395,6.44933333333,14.8717777778,37.6003333333,6.16944444444,56.0556666667,31.6373333333,7.41222222222
514.48,5.46594444444,43.7342222222,67.9214444444,34.8307777778,51.6681111111,6.41711111111,14.8778888889,37.7306666667,6.12788888889,56.3147777778,31.7552222222,7.37044444444
514.83,5.44938888889,43.8165,68.2645555556,34.8777777778,51.9615555555,6.37511111111,14.8943333333,37.8662222222,6.10822222222,56.593,31.8707777778,7.346
515.17,5.449,43.9374444445,68.5828888889,34.9382222222,52.2231111111,6.37222222222,14.8964444445,38.0594444444,6.11233333333,56.8628888889,32.022,7.34166666666
515.52,5.43905555556,44.0511666667,68.9528888889,35.0127777778,52.5016666667,6.34855555555,14.9087777778,38.2441111111,6.11066666667,57.1723333333,32.1845555555,7.30955555556
515.87,5.49038888889,44.144,69.2897777778,35.0851111111,52.7187777778,6.38755555556,14.9485555555,38.3961111111,6.14577777778,57.4108888889,32.3303333333,7.34777777778
516.21,5.4995,44.1939444444,69.59,35.1267777778,52.9711111111,6.39055555556,14.9905555556,38.5416666667,6.15566666667,57.6568888889,32.4425555556,7.36033333333
516.56,5.49177777778,44.2139444444,69.8991111111,35.1148888889,53.1871111111,6.37144444445,14.9885555555,38.6737777778,6.14133333334,57.8525555556,32.541,7.34188888889
516.91,5.47261111111,44.2358888889,70.1647777778,35.1447777778,53.402,6.33277777778,14.9734444444,38.751,6.12422222222,58.0631111111,32.6278888889,7.33511111111
517.25,5.46166666667,44.2931666667,70.4438888889,35.1813333333,53.6034444444,6.30666666667,14.9845555556,38.8684444444,6.11366666667,58.2662222222,32.7135555556,7.32033333333
517.60,5.44566666667,44.3439444445,70.664,35.1963333334,53.7916666667,6.29733333333,14.9801111111,38.9741111111,6.11633333333,58.4342222222,32.8032222222,7.32177777778
517.95,5.46138888889,44.3791666667,70.857,35.2005555555,53.9558888889,6.30922222222,15.0091111111,39.0824444444,6.12555555556,58.589,32.8777777778,7.335
518.29,5.48366666667,44.4158888889,71.0595555556,35.2404444445,54.1321111111,6.34066666667,15.04,39.2005555556,6.15611111111,58.7397777778,32.9702222222,7.36966666667
518.64,5.50394444444,44.5067777778,71.3064444445,35.3286666667,54.3238888889,6.36366666667,15.0864444445,39.3636666667,6.17133333333,58.9352222222,33.0768888889,7.38933333333
518.99,5.50372222222,44.5213333333,71.4867777778,35.3496666667,54.4828888889,6.371,15.1296666667,39.4451111111,6.17233333333,59.0872222222,33.159,7.39177777778
519.33,5.51016666667,44.5242222222,71.5675555556,35.3584444444,54.5993333333,6.36944444444,15.1387777778,39.4826666667,6.17055555556,59.1402222222,33.1847777778,7.39611111111
519.68,5.493,44.5390555556,71.6884444444,35.3561111111,54.7783333333,6.34988888889,15.148,39.5488888889,6.14588888889,59.2487777778,33.2311111111,7.37677777778
520.02,5.50833333334,44.6374444444,71.9105555556,35.4228888889,54.996,6.36033333333,15.1732222222,39.6752222222,6.15466666667,59.4498888889,33.3374444444,7.38322222222
520.37,5.50833333333,44.6903333333,72.0665555556,35.5013333333,55.1916666667,6.36211111111,15.1998888889,39.7888888889,6.15477777778,59.6243333334,33.4208888889,7.39444444444
520.72,5.51094444444,44.7813333333,72.3267777778,35.5286666667,55.4315555556,6.37044444445,15.2354444445,39.9713333333,6.15988888889,59.8316666667,33.5335555556,7.37877777778
521.06,5.52283333333,44.8521111111,72.5664444444,35.5987777778,55.676,6.38688888889,15.2743333333,40.1262222222,6.17222222222,60.0196666667,33.6581111111,7.39833333333
521.41,5.53883333334,44.9322222222,72.8827777778,35.6632222222,55.9591111111,6.401,15.3226666667,40.2998888889,6.18722222222,60.2665555556,33.8068888889,7.42522222222
521.75,5.52405555556,44.9696111111,73.0968888889,35.7145555556,56.1617777778,6.38855555555,15.3393333334,40.4182222222,6.16733333333,60.4611111111,33.9076666667,7.40977777778
522.10,5.51288888889,45.0806666667,73.431,35.7921111111,56.4297777778,6.36533333333,15.3628888889,40.5637777778,6.15288888889,60.7608888889,34.018,7.39777777778
522.45,5.49488888889,45.1473888889,73.7331111111,35.8293333333,56.6901111111,6.33755555556,15.3507777778,40.664,6.13344444445,61.0198888889,34.1173333333,7.37655555555
522.79,5.49505555555,45.2252222222,74.0863333333,35.8902222222,56.9286666667,6.32955555555,15.3622222222,40.7928888889,6.13933333333,61.2811111111,34.2331111111,7.40288888889
523.14,5.51455555555,45.3088888889,74.4752222222,35.9522222222,57.2108888889,6.34466666667,15.3811111111,40.9872222222,6.15466666667,61.6381111111,34.3686666666,7.42466666667
523.48,5.52311111111,45.3863333333,74.8396666667,36.0315555556,57.4725555555,6.34944444445,15.4122222222,41.1775555556,6.17777777778,61.9746666667,34.4914444445,7.44744444444
523.83,5.51416666667,45.4341111111,75.1854444445,36.0532222222,57.7266666667,6.33522222222,15.4177777778,41.3137777778,6.17911111111,62.2398888889,34.5713333333,7.45555555556
524.17,5.53194444444,45.5611666667,75.5641111111,36.131,58.0522222222,6.35566666667,15.4375555556,41.4775555556,6.19866666667,62.5676666667,34.7272222222,7.46688888889
524.52,5.55116666667,45.6473888889,75.8475555555,36.2031111111,58.2746666666,6.36122222222,15.4623333333,41.5902222222,6.19922222222,62.8121111111,34.8258888889,7.49333333333
524.87,5.55961111111,45.6974444445,76.1237777778,36.2437777778,58.493,6.37911111111,15.4698888889,41.7044444445,6.19733333333,63.065,34.8958888889,7.494
525.21,5.58038888889,45.7593888889,76.367888889,36.2732222222,58.6824444444,6.396,15.4822222222,41.7961111111,6.21,63.2868888889,34.9637777778,7.49255555556
525.56,5.60083333333,45.8878888889,76.7418888889,36.3672222222,58.9996666667,6.41555555555,15.5012222222,41.9712222222,6.23744444444,63.6258888889,35.0905555556,7.50811111111
525.90,5.60466666667,45.9643888889,77.0886666667,36.408,59.2815555556,6.41466666667,15.5098888889,42.151,6.247,63.9224444444,35.213,7.50244444444
526.25,5.60394444444,46.0978333333,77.5052222223,36.4822222222,59.6152222222,6.40644444445,15.5327777778,42.3762222222,6.24866666667,64.2662222222,35.3685555556,7.50055555556
526.59,5.59888888889,46.2545,77.8598888888,36.5981111111,59.9677777778,6.39733333333,15.5516666667,42.5987777778,6.24066666667,64.6121111111,35.5292222222,7.48544444444
526.94,5.58888888889,46.3992222222,78.2046666667,36.7057777778,60.2673333333,6.39377777778,15.5771111111,42.7992222222,6.23266666667,64.9103333334,35.6823333333,7.47788888889
527.28,5.5865,46.5347222222,78.4924444446,36.791,60.5494444445,6.39333333333,15.5925555556,42.9686666667,6.22266666667,65.1891111111,35.8158888889,7.46922222222
527.63,5.58505555556,46.6521111111,78.7684444446,36.8771111111,60.7962222222,6.39,15.6092222222,43.139,6.22166666667,65.4378888889,35.9456666667,7.46644444444
527.97,5.58244444445,46.709,78.9816666668,36.9244444445,60.9725555556,6.38455555556,15.6377777778,43.2634444445,6.22244444444,65.616,35.9998888889,7.46833333333
528.32,5.58466666667,46.765,79.1775555554,36.9755555556,61.1656666667,6.39233333333,15.6628888889,43.3844444445,6.22933333333,65.7856666667,36.0734444444,7.48766666666
528.66,5.59033333333,46.8113888889,79.2746666667,36.9847777778,61.3044444444,6.39744444444,15.6814444444,43.4694444444,6.23933333333,65.8893333334,36.1277777778,7.48822222222
529.01,5.59094444445,46.8786111111,79.4335555555,37.0355555555,61.4822222222,6.39488888889,15.7033333333,43.5887777778,6.23477777778,66.0553333333,36.1973333333,7.49733333333
529.35,5.59016666667,46.9300555556,79.598888889,37.0758888889,61.6576666667,6.38866666667,15.7292222222,43.6937777778,6.23755555556,66.1916666667,36.2676666666,7.50288888889
529.70,5.58116666667,46.9607222222,79.6925555556,37.0942222222,61.7871111111,6.37388888889,15.7258888889,43.7482222222,6.21822222222,66.281,36.3052222222,7.49066666667
530.04,5.58444444445,46.9767222222,79.7841111112,37.126,61.921,6.38,15.7385555556,43.8005555555,6.21688888889,66.3998888889,36.344,7.49811111111
530.39,5.60644444444,47.0012777778,79.9477777778,37.1524444445,62.0952222222,6.38911111111,15.7602222222,43.8837777778,6.23477777778,66.5406666667,36.376,7.51977777778
530.73,5.62288888889,47.0396111111,80.1615555555,37.1957777778,62.3087777778,6.40833333333,15.7904444444,43.9751111111,6.25477777778,66.7374444445,36.4361111111,7.53877777778
531.08,5.633,47.0702222222,80.4083333332,37.2358888889,62.5451111111,6.41411111111,15.8036666666,44.0855555556,6.26444444445,66.9613333333,36.5005555555,7.54455555556
531.42,5.64888888889,47.0961666667,80.6072222223,37.2836666667,62.766,6.41977777778,15.8171111111,44.178,6.27122222222,67.1942222222,36.5484444444,7.55211111111
531.77,5.65005555555,47.1508333333,80.8244444446,37.326,63.004,6.41844444444,15.8065555556,44.2806666667,6.26388888889,67.4568888889,36.622,7.55211111111
532.11,5.64844444445,47.2311111111,81.0986666668,37.3793333333,63.2471111111,6.40944444444,15.802,44.4061111111,6.26266666666,67.7611111111,36.7093333333,7.53544444444
532.46,5.6375,47.3062777778,81.4482222223,37.4691111111,63.5101111111,6.39344444444,15.8034444444,44.5414444445,6.25955555556,68.0661111111,36.8082222222,7.53766666666
532.80,5.61161111111,47.3204444444,81.6371111111,37.5028888889,63.6878888889,6.37411111111,15.7816666667,44.5947777778,6.24022222222,68.2565555556,36.849,7.50833333333
533.15,5.61183333333,47.3692777778,81.8103333332,37.5662222222,63.8587777778,6.38088888889,15.7768888889,44.6734444445,6.23388888889,68.4632222222,36.8995555556,7.50666666667
533.49,5.63516666667,47.4783888889,82.1150000001,37.6922222222,64.145,6.421,15.831,44.8391111111,6.26288888889,68.7842222222,37.0208888889,7.54277777778
533.84,5.65416666666,47.5704444444,82.3465555554,37.7785555556,64.39,6.44511111111,15.8617777778,44.9707777778,6.28355555556,69.0462222222,37.0985555555,7.57233333333
534.18,5.67461111111,47.6458333333,82.5614444443,37.8461111111,64.6095555556,6.48355555556,15.8924444444,45.0894444445,6.30677777778,69.2951111111,37.1883333333,7.59322222222
534.52,5.67855555556,47.7417222222,82.7747777777,37.9056666666,64.8596666666,6.47966666666,15.8862222222,45.1968888889,6.30177777778,69.5355555556,37.2514444444,7.59344444444
534.87,5.6735,47.7918888889,82.9185555557,37.9423333333,65.0375555556,6.488,15.8887777778,45.2635555556,6.29711111111,69.7107777778,37.2852222222,7.59011111111
535.21,5.68322222222,47.8593888889,83.0668888889,37.9722222222,65.2354444444,6.50655555555,15.8996666667,45.3537777778,6.302,69.8955555556,37.3517777778,7.60633333333
535.56,5.69244444444,47.9226666667,83.2809999999,38.0492222222,65.4683333333,6.51811111111,15.9201111111,45.4474444445,6.31822222222,70.1353333333,37.4335555555,7.61577777778
535.90,5.70322222222,47.9655555556,83.4157777777,38.0942222222,65.6832222222,6.54255555556,15.9313333333,45.5245555556,6.32344444444,70.3138888889,37.4842222222,7.62777777778
536.25,5.70938888889,48.0205555556,83.5172222222,38.135,65.8892222222,6.55711111111,15.9158888889,45.5822222222,6.31077777778,70.5142222222,37.5176666667,7.62644444445
536.59,5.7485,48.1248333333,83.7085555554,38.2253333333,66.1324444444,6.59511111111,15.9466666667,45.7013333333,6.34866666667,70.785,37.6185555555,7.67866666667
536.93,5.76144444444,48.1998333333,83.9297777779,38.2467777778,66.3768888889,6.60155555555,15.9488888889,45.8047777778,6.35022222222,71.0646666667,37.6768888889,7.694
537.28,5.77572222222,48.2540555556,84.0757777778,38.2674444444,66.571,6.59988888889,15.9364444444,45.8674444444,6.35866666667,71.2658888889,37.7082222222,7.69588888889
537.62,5.77522222222,48.3200555556,84.216,38.3017777778,66.754,6.59788888889,15.9202222222,45.9268888889,6.36144444444,71.4495555556,37.7555555556,7.68122222222
537.97,5.75955555555,48.3758888889,84.3710000001,38.3355555556,66.9737777778,6.577,15.884,45.9918888889,6.33622222222,71.6821111111,37.7942222222,7.65177777778
538.31,5.76394444444,48.3817222222,84.5319999999,38.3762222222,67.1762222222,6.57677777778,15.8782222222,46.0771111111,6.33555555556,71.9377777778,37.8435555555,7.661
538.65,5.75994444444,48.4395555556,84.7913333334,38.4233333333,67.4295555556,6.56011111111,15.8287777778,46.1804444444,6.33411111111,72.2884444445,37.9074444444,7.66566666667
539.00,5.74633333333,48.5097777778,85.1124444444,38.5106666667,67.7166666667,6.55477777778,15.7882222222,46.2824444444,6.32788888889,72.6611111111,37.9761111111,7.67044444445
539.34,5.73233333333,48.5665,85.3155555557,38.5388888889,67.894,6.55033333333,15.7241111111,46.3753333333,6.31322222222,72.9537777778,37.9967777778,7.652
539.69,5.72327777778,48.6450555555,85.5247777777,38.5666666667,68.1126666666,6.535,15.6743333333,46.4327777778,6.30766666667,73.2206666667,38.0343333333,7.64066666667
540.03,5.73616666667,48.753,85.8088888888,38.6867777778,68.3861111111,6.55533333333,15.6771111111,46.5936666667,6.32922222222,73.5688888889,38.1394444444,7.66211111111
540.37,5.71638888889,48.7876666667,86.061111111,38.731,68.5912222222,6.53833333333,15.6407777778,46.6998888889,6.31222222222,73.8235555556,38.1624444444,7.65177777778
540.72,5.701,48.8012777778,86.1713333335,38.7562222222,68.7405555555,6.53411111111,15.6204444445,46.7536666667,6.31033333333,73.9943333333,38.1988888889,7.64466666667
541.06,5.67994444444,48.8385,86.2738888888,38.7766666667,68.8891111111,6.52388888889,15.5902222222,46.8111111111,6.29411111111,74.1893333333,38.2106666667,7.63466666667
541.40,5.66138888889,48.845,86.3808888888,38.7881111111,69.0154444444,6.514,15.5571111111,46.8484444445,6.26688888889,74.3541111111,38.2122222222,7.62
541.75,5.64494444445,48.8778333333,86.4892222222,38.8261111111,69.129,6.519,15.5567777778,46.8966666667,6.26222222222,74.5207777778,38.2411111111,7.61722222222
542.09,5.63605555556,48.913,86.5520000001,38.8654444444,69.2485555555,6.51933333334,15.5411111111,46.9251111111,6.25888888889,74.6756666667,38.2496666667,7.62311111111
542.43,5.63938888889,48.9656666667,86.6457777779,38.9198888889,69.3944444444,6.53822222222,15.56,46.989,6.26244444444,74.848,38.2903333333,7.64644444445
542.78,5.64405555556,49.0143333333,86.7101111112,38.9668888889,69.5506666667,6.55577777778,15.5753333333,47.0564444444,6.268,75.0111111111,38.324,7.65144444444
543.12,5.63855555556,49.0735555555,86.8172222221,39.0448888889,69.7647777778,6.56211111111,15.5926666667,47.1173333333,6.25988888889,75.2103333333,38.372,7.66066666667
543.46,5.64805555555,49.0970555556,86.9126666668,39.1308888889,69.9382222222,6.58277777778,15.6068888889,47.2005555555,6.25966666667,75.4324444444,38.4212222222,7.67766666667
543.81,5.63788888889,49.0902777778,86.9588888889,39.1425555556,70.0607777778,6.58922222222,15.598,47.2187777778,6.26311111111,75.5771111111,38.4094444444,7.68422222222
544.15,5.63461111111,49.1496111111,87.0268888889,39.1955555556,70.2484444444,6.61322222222,15.61,47.257,6.26177777778,75.819,38.4432222222,7.69977777778
544.49,5.64188888889,49.235,87.1748888888,39.3086666667,70.4487777778,6.64088888889,15.5983333333,47.3216666667,6.269,76.0913333333,38.4832222222,7.72611111111
544.84,5.63077777778,49.2287777778,87.2337777779,39.3566666667,70.5585555556,6.64522222222,15.5745555556,47.3357777778,6.26477777778,76.2677777778,38.4858888889,7.72466666667
545.18,5.65133333333,49.2904444444,87.3444444444,39.4428888889,70.7491111111,6.68077777778,15.5894444444,47.4235555555,6.29877777778,76.5397777778,38.5226666667,7.76322222222
545.52,5.68194444445,49.3813888889,87.5176666668,39.5563333333,70.9984444444,6.69577777778,15.5822222222,47.518,6.32011111111,76.8126666667,38.5708888889,7.80433333333
545.87,5.68377777778,49.4343888889,87.6135555555,39.6071111111,71.1795555555,6.70344444444,15.5702222222,47.5817777778,6.32611111111,77.0142222222,38.5675555556,7.79444444444
546.21,5.69177777778,49.5042777778,87.7497777777,39.6925555556,71.4021111111,6.72377777778,15.5755555556,47.6554444444,6.34044444444,77.2372222222,38.5917777778,7.79055555556
546.55,5.67122222222,49.5431666667,87.8753333334,39.7491111111,71.5834444445,6.70744444445,15.5381111111,47.6985555556,6.32644444444,77.4277777778,38.5926666666,7.79433333333
546.90,5.6725,49.5936111111,87.9576666668,39.7912222222,71.7561111111,6.716,15.5318888889,47.7737777778,6.33911111111,77.6113333333,38.6132222222,7.81155555556
547.24,5.69194444445,49.6926666667,88.0783333334,39.8956666667,71.9478888889,6.72977777778,15.5447777778,47.8544444444,6.36877777778,77.8153333333,38.6527777778,7.83044444445
547.58,5.693,49.7429444444,88.1216666667,39.9627777778,72.0864444444,6.71733333333,15.5271111111,47.8968888889,6.35333333333,77.9928888889,38.6504444445,7.82633333333
547.92,5.70366666667,49.7748333333,88.1467777777,40.0238888889,72.2153333333,6.69933333333,15.4931111111,47.9213333333,6.34466666667,78.0768888889,38.6374444444,7.81888888889
548.27,5.714,49.8141111111,88.1895555555,40.0903333333,72.3516666667,6.70533333333,15.4993333334,47.9955555556,6.35177777778,78.2055555555,38.6484444444,7.81977777778
548.61,5.75961111111,49.9677777778,88.4166666667,40.2522222222,72.6224444444,6.737,15.5476666667,48.1214444444,6.38022222222,78.479,38.7196666667,7.85977777778
548.95,5.75111111111,50.0607777778,88.5819999999,40.3752222222,72.8333333333,6.70522222222,15.5387777778,48.1912222222,6.37577777778,78.6891111111,38.7758888889,7.85855555555
549.29,5.74666666667,50.0739444444,88.5981111111,40.4512222222,72.9592222222,6.71511111111,15.5285555556,48.2077777778,6.36755555556,78.8533333333,38.7495555556,7.846
549.64,5.77416666667,50.1978888889,88.8447777778,40.5877777778,73.188,6.75122222222,15.5577777778,48.3248888889,6.381,79.1753333333,38.8545555556,7.88711111111
549.98,5.77711111111,50.2279444445,88.825,40.6334444445,73.2656666667,6.72011111111,15.5118888889,48.3207777778,6.36966666667,79.3052222222,38.8321111111,7.88688888889
550.32,5.801,50.3093333333,88.9164444444,40.7357777778,73.4388888889,6.74444444444,15.5184444445,48.3683333333,6.37655555556,79.5888888889,38.8444444444,7.89055555556
550.66,5.83533333333,50.3365,89.0123333332,40.8113333333,73.5607777778,6.73877777778,15.488,48.3726666667,6.36711111111,79.8047777778,38.8101111111,7.90022222222
551.01,5.83255555556,50.3645,89.0868888889,40.8244444444,73.6506666667,6.74655555556,15.4531111111,48.3751111111,6.37422222222,79.972,38.7574444445,7.90944444444
551.35,5.86161111111,50.4979444444,89.3235555557,40.9604444445,73.9066666667,6.75744444444,15.4502222222,48.4412222222,6.393,80.3096666667,38.8176666667,7.96344444445
551.69,5.84544444445,50.6138888889,89.5301111112,41.0731111111,74.1182222222,6.77266666667,15.4188888889,48.5254444444,6.40155555556,80.661,38.8416666667,7.95133333333
552.03,5.83438888889,50.6775,89.6034444446,41.0892222222,74.2743333333,6.72833333333,15.3675555556,48.5048888889,6.37766666667,80.8798888889,38.7915555555,7.92977777778
552.38,5.81883333333,50.6755555555,89.5806666666,41.1088888889,74.3723333333,6.70033333333,15.2833333333,48.5041111111,6.37388888889,81.0048888889,38.7436666667,7.92855555556
552.72,5.82655555556,50.7096666667,89.5993333335,41.1324444444,74.4724444444,6.71355555556,15.2496666667,48.4917777778,6.364,81.123,38.7031111111,7.93555555555
553.06,5.78916666666,50.7686111111,89.6702222223,41.1671111111,74.626,6.67066666667,15.1983333333,48.5313333333,6.35222222222,81.3213333333,38.6843333333,7.92311111111
