wavelength,Back_GeoConm,Belly_GeoConm,Breast_GeoConm,Crissum_GeoConm,Crown_GeoConm,DorTail_GeoConm,Patch10_GeoConm,Rump_GeoConm,Throat_GeoConm,WingTip_GeoConm
545.87,5.69753333333,5.97296666667,5.6716,7.51293333333,5.9358,7.90213333333,16.2113333333,8.97813333333,6.49566666667,9.52486666667
546.21,5.7566,6.0332,5.7328,7.56000000001,6.0,7.9608,16.2676666667,9.04093333334,6.5438,9.58866666666
546.55,5.73913333333,6.01626666667,5.7092,7.55,5.995,7.93566666667,16.2437333333,9.00706666667,6.5376,9.56766666667
546.90,5.76646666667,6.0496,5.71426666667,7.59453333333,6.02506666667,7.96853333333,16.2858,9.04413333333,6.55906666667,9.60613333334
547.24,5.80746666667,6.093,5.76773333333,7.63273333333,6.08,8.02073333334,16.3219333333,9.09233333334,6.60786666667,9.64453333333
547.58,5.84333333333,6.1377,5.7958,7.6708,6.12033333333,8.05566666667,16.3797,9.12946666666,6.65506666667,9.67826666667
547.92,5.84793333333,6.16316666667,5.798,7.68680000001,6.13573333333,8.07346666667,16.398,9.14293333333,6.6732,9.7052
548.27,5.892,6.20813333333,5.83713333333,7.73940000001,6.18966666667,8.10453333333,16.4497333333,9.16926666667,6.71086666667,9.74640000001
548.61,5.97893333333,6.29333333333,5.91153333334,7.8202,6.26573333333,8.19013333333,16.5741,9.2596,6.80353333333,9.83559999999
548.95,5.9914,6.3044,5.926,7.83160000001,6.2876,8.20693333333,16.5890333333,9.26966666668,6.80406666667,9.83940000001
549.29,6.06753333333,6.36656666667,5.97813333333,7.8852,6.37106666667,8.27473333334,16.6722666667,9.34473333333,6.87566666667,9.92680000001
549.64,6.11373333333,6.4313,6.0174,7.96573333333,6.4332,8.319,16.7364333333,9.37766666667,6.95113333333,9.96406666668
549.98,6.13013333334,6.44423333333,6.00273333333,7.98386666667,6.42106666667,8.31313333333,16.7525,9.36926666666,6.97066666667,9.99006666667
550.32,6.16913333333,6.4816,6.04313333333,8.02746666667,6.44393333333,8.3536,16.8003666667,9.42553333333,6.98433333333,10.0364666667
550.66,6.20746666667,6.50846666667,6.08213333333,8.04006666667,6.46746666667,8.34666666666,16.8142,9.4496,7.0066,10.0524666667
551.01,6.17753333333,6.487,6.03373333334,8.01833333333,6.42826666667,8.2998,16.8275333333,9.41353333333,6.9786,10.0423333333
551.35,6.18033333333,6.4763,6.04686666667,8.03419999999,6.4502,8.33206666667,16.853,9.4258,6.99633333333,10.0708
551.69,6.1908,6.47843333333,6.0648,8.02393333334,6.4414,8.33379999999,16.8508666667,9.41146666666,6.99273333333,10.0699333333
552.03,6.14786666667,6.43013333333,6.01073333333,7.96053333333,6.37626666667,8.28740000001,16.8181333333,9.36739999999,6.95066666667,10.0496
552.38,6.08873333333,6.37123333333,5.94213333333,7.90066666667,6.31393333333,8.21646666667,16.7400666667,9.29606666666,6.88346666667,9.9952
552.72,6.09493333333,6.38476666667,5.9348,7.89813333333,6.3104,8.22493333334,16.7739,9.29020000001,6.90406666667,10.0299333333
553.06,6.04913333333,6.33733333333,5.92353333333,7.88979999999,6.27173333333,8.1888,16.7407666667,9.2438,6.866,9.99420000001
553.40,6.06326666667,6.37416666667,5.93986666667,7.89633333333,6.28206666667,8.21306666666,16.7836333333,9.26846666666,6.87173333333,10.0316666667
553.74,6.04333333333,6.3706,5.952,7.88266666667,6.26186666667,8.22666666667,16.7881,9.2574,6.8596,10.0252666667
554.09,6.08526666667,6.39326666667,5.98446666667,7.91706666666,6.29633333333,8.27106666666,16.8288,9.29033333334,6.885,10.0514
554.43,6.09613333333,6.41493333333,6.00513333333,7.9382,6.3152,8.31866666666,16.8464333333,9.29899999999,6.90773333333,10.0914
554.77,6.17093333333,6.47673333333,6.07406666666,8.01706666666,6.40093333333,8.40753333333,16.9206333333,9.36433333333,6.98046666667,10.1735333333
555.11,6.1908,6.50116666667,6.10473333333,8.04833333334,6.41593333333,8.42746666666,16.9387666667,9.37960000001,6.99253333334,10.1984
555.45,6.16973333333,6.47906666667,6.0732,8.02760000001,6.41113333334,8.39900000001,16.9332333333,9.35826666667,6.97226666667,10.1824666667
555.80,6.17133333333,6.5078,6.0882,8.04506666667,6.42413333333,8.43706666667,16.9497,9.35760000001,6.98373333333,10.1929333333
556.14,6.1936,6.5117,6.11486666667,8.0686,6.42166666667,8.46406666666,16.9897666667,9.37046666666,6.99126666667,10.2054666667
556.48,6.21353333333,6.5096,6.1034,8.08626666666,6.416,8.463,16.9825666667,9.35659999999,6.99973333333,10.2071333333
556.82,6.23126666667,6.52153333333,6.0832,8.0786,6.422,8.48433333333,16.9907333333,9.33673333333,6.99946666666,10.1847333333
557.16,6.2656,6.52283333333,6.09493333333,8.11679999999,6.44886666667,8.49493333332,16.9868666667,9.34833333333,7.01733333333,10.1983333333
557.50,6.35973333333,6.6091,6.15533333333,8.21086666667,6.54453333333,8.56800000001,17.0788666667,9.42846666667,7.1008,10.2932
557.85,6.36506666667,6.64306666667,6.16273333333,8.22113333334,6.54766666667,8.56279999999,17.1314,9.42986666667,7.13086666667,10.334
558.19,6.34486666667,6.63413333333,6.15193333333,8.18006666667,6.51993333333,8.51946666667,17.1159,9.3828,7.10353333333,10.3110666667
558.53,6.28093333333,6.585,6.09253333333,8.11633333333,6.4516,8.4816,17.0515,9.31966666667,7.047,10.2518666667
558.87,6.29406666667,6.60093333333,6.069,8.11653333333,6.43866666667,8.46806666666,17.0488333333,9.31613333333,7.05813333333,10.246
559.21,6.3188,6.6214,6.1074,8.13973333334,6.44893333333,8.49646666666,17.0690666667,9.3336,7.0742,10.2718666667
559.55,6.35393333334,6.6348,6.1518,8.18519999999,6.46513333333,8.529,17.0741,9.34826666667,7.11573333333,10.2843333333
559.89,6.38833333333,6.6811,6.19406666667,8.20419999999,6.508,8.55833333334,17.132,9.38766666666,7.16266666667,10.3321333333
560.23,6.31086666667,6.62326666667,6.15713333333,8.12553333333,6.44266666667,8.4984,17.0762,9.34433333334,7.08633333333,10.2524
560.58,6.3134,6.63726666667,6.16713333333,8.11673333334,6.43886666667,8.47666666667,17.0712,9.36926666666,7.08153333333,10.264
560.92,6.30673333333,6.62913333333,6.15233333333,8.0886,6.42306666667,8.48326666667,17.0623666667,9.35866666666,7.07226666667,10.2739333333
561.26,6.23133333333,6.54233333333,6.08413333333,8.00619999999,6.3606,8.41419999999,16.9813666667,9.27913333333,7.0114,10.1785333333
561.60,6.2256,6.50773333333,6.06273333333,7.9792,6.345,8.39193333333,16.9334,9.25293333333,6.99893333333,10.1474666667
561.94,6.24713333333,6.48536666667,6.0536,8.00133333333,6.34146666667,8.39893333333,16.93,9.26560000001,7.01953333333,10.1388
562.28,6.223,6.4377,5.9892,7.94419999999,6.27986666667,8.33026666666,16.8836333334,9.21539999999,6.96493333333,10.0865333333
562.62,6.19406666667,6.40096666667,5.97466666667,7.90960000001,6.24893333333,8.3284,16.8587333333,9.18093333333,6.93153333333,10.0818666667
562.96,6.15906666667,6.37616666667,5.93166666667,7.87153333334,6.2304,8.29253333333,16.8228666667,9.15913333333,6.89546666667,10.062
563.30,6.166,6.38283333333,5.91573333333,7.86573333334,6.239,8.30513333334,16.8199666667,9.15266666666,6.89473333333,10.0573333333
563.64,6.15533333333,6.358,5.8976,7.84473333333,6.2142,8.29459999999,16.7818666667,9.1214,6.8626,10.0348666667
563.99,6.21633333333,6.4133,5.9468,7.89346666667,6.26406666667,8.35473333333,16.8200333333,9.17093333333,6.92886666667,10.1022666667
564.33,6.2134,6.415,5.93866666667,7.89533333334,6.26533333333,8.37653333333,16.8103666667,9.16380000001,6.94446666667,10.1288
564.67,6.15486666667,6.36653333333,5.90113333333,7.83886666666,6.21613333333,8.31906666667,16.7369666667,9.11226666667,6.90493333334,10.0790666667
565.01,6.15786666667,6.36783333333,5.92553333333,7.84033333333,6.22346666667,8.32853333333,16.7422,9.14113333333,6.90746666667,10.1020666667
565.35,6.137,6.36173333333,5.91973333333,7.83993333333,6.2122,8.33826666666,16.7381,9.14466666667,6.89633333333,10.0905333333
565.69,6.12833333333,6.39203333333,5.95633333333,7.84840000001,6.22873333333,8.36046666667,16.7643666667,9.1656,6.90546666666,10.1186666667
566.03,6.14626666667,6.41696666667,6.0136,7.8812,6.26433333333,8.39853333334,16.7851,9.1994,6.9516,10.1613333333
566.37,6.1598,6.41816666667,6.0278,7.87440000001,6.27133333333,8.4024,16.7933,9.2038,6.95293333333,10.1784666667
566.71,6.15233333333,6.4163,6.0096,7.89586666667,6.2564,8.40473333334,16.792,9.20406666666,6.95626666667,10.171
567.05,6.1254,6.38806666667,5.98926666667,7.85853333334,6.2286,8.35853333333,16.7886333333,9.20166666666,6.93686666667,10.1575333333
567.39,6.092,6.34563333333,5.95633333333,7.83453333333,6.20726666667,8.33306666667,16.7348,9.15793333334,6.9148,10.1246666666
567.73,6.12386666667,6.3823,5.98966666667,7.86746666667,6.22726666667,8.36333333333,16.7486,9.20126666667,6.9468,10.1571333333
568.07,6.1162,6.35696666667,6.00166666667,7.86160000001,6.21013333333,8.37700000001,16.7344333333,9.19793333334,6.93553333333,10.1418666667
568.41,6.15106666667,6.38936666667,6.05166666667,7.88846666666,6.22546666667,8.44379999999,16.7704666667,9.24133333333,6.943,10.1651333333
568.75,6.18373333333,6.42366666667,6.0658,7.91866666667,6.25686666667,8.47813333334,16.7933,9.25213333332,6.97466666667,10.1957333333
569.09,6.1702,6.41156666667,6.06273333333,7.89286666667,6.22973333333,8.43546666666,16.7699666667,9.22913333333,6.95953333333,10.1774666667
569.43,6.155,6.36633333333,5.99553333333,7.8508,6.19246666667,8.39126666666,16.7121,9.19500000001,6.90966666667,10.1488
569.77,6.11013333333,6.3229,5.94666666667,7.81626666666,6.15533333333,8.33940000001,16.6533666667,9.14613333334,6.85633333333,10.1060666667
570.11,6.07573333333,6.3048,5.91266666667,7.80673333334,6.13986666667,8.30366666667,16.624,9.14813333333,6.83893333333,10.0716
570.45,6.04013333333,6.27666666667,5.90473333334,7.74786666667,6.109,8.27799999999,16.5767333333,9.1022,6.81493333333,10.0297333333
570.79,5.991,6.224,5.8734,7.7052,6.0728,8.2494,16.5454666667,9.06940000001,6.75306666667,10.002
571.13,6.00746666667,6.25966666667,5.90666666667,7.72446666667,6.09673333333,8.29200000001,16.5903,9.1014,6.7768,10.0344
571.47,5.9918,6.24486666667,5.90926666667,7.73186666666,6.1182,8.2888,16.5895333333,9.09786666667,6.762,10.0393333333
571.81,6.02253333333,6.27826666667,5.9242,7.76040000001,6.16526666667,8.29380000001,16.6144333333,9.13766666667,6.79113333333,10.0666
572.15,5.96293333333,6.2278,5.87233333334,7.70666666667,6.12613333333,8.22666666667,16.5885,9.09406666667,6.76506666667,10.0383333333
572.49,5.941,6.20336666667,5.83546666667,7.69186666667,6.1064,8.19446666667,16.5478333333,9.07613333333,6.74613333333,10.0142666667
572.83,5.90446666667,6.15453333333,5.80366666667,7.65386666666,6.07253333333,8.18353333333,16.5039,9.04606666667,6.7052,9.98653333333
573.17,5.88093333333,6.15426666667,5.81673333333,7.65000000001,6.06666666666,8.17973333333,16.5151333333,9.04746666666,6.7054,9.98760000001
573.51,5.9438,6.21756666667,5.87666666667,7.71119999999,6.1284,8.24373333333,16.5964333333,9.12293333333,6.773,10.0628666667
573.85,5.91493333333,6.19293333333,5.85513333333,7.67300000001,6.08033333333,8.23353333333,16.5714666667,9.08926666667,6.75853333333,10.0454666667
574.19,5.95386666667,6.2126,5.8678,7.7022,6.11473333333,8.26873333334,16.6216333333,9.137,6.79393333333,10.0914666667
574.53,5.9504,6.21696666667,5.8414,7.68560000001,6.10173333333,8.26713333333,16.5939333333,9.12773333333,6.79993333333,10.0868
574.87,5.93366666667,6.22576666667,5.82966666667,7.66639999999,6.09006666667,8.2372,16.5817,9.12433333333,6.78346666667,10.0695333333
575.21,5.90993333333,6.2049,5.80693333333,7.63700000001,6.05953333333,8.21506666667,16.5816666667,9.10426666667,6.77033333333,10.0419333333
575.55,5.89533333333,6.1934,5.81433333333,7.62193333333,6.02793333333,8.20986666667,16.5908333334,9.09513333334,6.7692,10.0420666666
575.89,5.92746666667,6.2269,5.831,7.6592,6.051,8.2392,16.6118333333,9.14053333333,6.79,10.0638666667
576.22,5.96346666667,6.2722,5.9176,7.70400000001,6.06506666667,8.2974,16.6761333333,9.20646666666,6.81433333333,10.1118666667
576.56,6.01546666667,6.337,5.968,7.76459999999,6.12986666666,8.35153333333,16.7335333333,9.28066666667,6.8802,10.1740666667
576.90,6.0758,6.3929,6.02406666666,7.81913333332,6.18186666667,8.40960000001,16.7654,9.31760000001,6.92766666667,10.2316
577.24,6.08293333333,6.40296666667,6.033,7.81766666667,6.17986666667,8.42540000001,16.7605,9.32626666666,6.93346666666,10.2298
577.58,6.15313333333,6.48206666667,6.1032,7.88426666666,6.2714,8.48600000001,16.8191666667,9.38746666667,6.99373333333,10.2868666667
577.92,6.18406666667,6.5211,6.1628,7.94220000001,6.31013333333,8.50246666667,16.8622333333,9.42873333333,7.00133333333,10.3219333333
578.26,6.24626666667,6.57656666667,6.26153333333,8.00346666667,6.3878,8.54033333333,16.9364333334,9.51299999999,7.07073333333,10.3864666667
578.60,6.23066666667,6.53803333333,6.24233333333,8.00126666667,6.37153333333,8.53,16.9,9.49960000001,7.05333333333,10.3897333333
578.94,6.2498,6.55756666667,6.25053333334,8.01626666667,6.37286666667,8.56839999999,16.9146333333,9.51746666667,7.0672,10.4133333333
579.28,6.22413333333,6.53653333333,6.23113333333,8.00340000001,6.3682,8.54753333333,16.9079333333,9.51546666667,7.029,10.4005333333
579.61,6.24926666667,6.54973333333,6.2954,8.03366666667,6.42606666667,8.58553333334,16.9346666667,9.54819999999,7.05593333333,10.4444666667
579.95,6.25053333333,6.55063333333,6.2752,8.0294,6.4338,8.56386666666,16.9331,9.54493333333,7.06593333333,10.4401333333
580.29,6.273,6.57176666667,6.31366666667,8.06773333334,6.47533333333,8.57826666666,16.9756333333,9.58873333333,7.09286666667,10.4794666667
580.63,6.2314,6.528,6.29673333333,8.0234,6.44113333333,8.56786666667,16.9812666667,9.596,7.06513333333,10.4266666667
580.97,6.18606666667,6.4963,6.276,7.98333333333,6.42233333333,8.55206666667,17.0034333333,9.61120000001,7.0384,10.4233333333
581.31,6.185,6.48766666667,6.29533333333,7.97506666667,6.4324,8.54113333334,17.0286666667,9.64706666667,7.01693333333,10.4536666667
581.65,6.23213333333,6.56073333333,6.32433333333,7.99526666667,6.48913333333,8.59593333333,17.0677,9.69139999999,7.08453333333,10.5095333333
581.98,6.25026666667,6.5832,6.32406666667,8.05613333333,6.50993333333,8.63146666667,17.1030666667,9.71753333333,7.09893333333,10.531
582.32,6.33573333333,6.6631,6.41813333334,8.13473333333,6.5906,8.73126666667,17.2217666667,9.82080000001,7.18813333334,10.6204
582.66,6.36813333333,6.6961,6.43893333333,8.14713333333,6.63586666667,8.77059999999,17.2559,9.87606666667,7.22800000001,10.6737333333
583.00,6.33146666667,6.67843333333,6.3898,8.15053333333,6.61666666667,8.77026666667,17.2329,9.86293333333,7.20853333334,10.6669333333
583.34,6.3862,6.71976666667,6.4108,8.2006,6.6348,8.79459999999,17.2834,9.89213333333,7.25006666666,10.6955333333
583.68,6.3568,6.70583333333,6.3762,8.18346666666,6.6188,8.8154,17.2542666666,9.85713333334,7.24553333333,10.6898
584.01,6.29873333333,6.66626666667,6.29053333333,8.12760000001,6.55726666667,8.77366666666,17.2046,9.8078,7.17246666666,10.642
584.35,6.32753333334,6.6688,6.26626666667,8.16493333333,6.5882,8.75886666667,17.2331,9.82193333334,7.18259999999,10.6759333333
584.69,6.3444,6.68393333333,6.29186666667,8.19413333333,6.61146666667,8.773,17.1900333333,9.81606666667,7.16186666667,10.668
585.03,6.34466666667,6.69506666666,6.29546666667,8.21086666666,6.6024,8.80713333334,17.2421333333,9.85573333333,7.1904,10.6657333333
585.37,6.32393333333,6.68546666666,6.31,8.23393333334,6.59046666667,8.8516,17.2665333333,9.89040000001,7.18226666667,10.6808666667
585.70,6.32906666667,6.7168,6.33573333333,8.2426,6.60973333333,8.86633333333,17.3098333333,9.9102,7.19466666667,10.7107333333
586.04,6.35533333333,6.75793333333,6.34973333333,8.31133333334,6.66166666667,8.89146666667,17.3584333333,9.94479999999,7.22806666667,10.7526
586.38,6.34226666666,6.7312,6.35706666667,8.33873333333,6.66653333333,8.86673333334,17.3874333333,9.93966666666,7.19873333333,10.757
586.72,6.3898,6.77643333333,6.40193333333,8.36913333334,6.68853333333,8.88226666667,17.4480333333,9.9572,7.23666666667,10.7953333333
587.06,6.3278,6.72586666667,6.34066666667,8.30986666667,6.65693333333,8.82393333333,17.4138333333,9.91833333333,7.18286666667,10.741
587.39,6.29333333333,6.70713333333,6.31,8.27893333334,6.64153333333,8.77046666667,17.4175666667,9.90073333334,7.1192,10.738
587.73,6.38286666667,6.76766666667,6.4052,8.34073333333,6.72506666667,8.85386666667,17.4864,9.95253333333,7.20946666667,10.8008666667
588.07,6.387,6.8064,6.42006666667,8.36966666667,6.71993333333,8.91119999999,17.4735666667,9.94,7.21646666667,10.8326
588.41,6.37573333333,6.80956666667,6.40686666667,8.37119999999,6.71606666667,8.88293333333,17.5166333334,9.93226666667,7.21126666667,10.87
588.74,6.354,6.79433333333,6.36933333333,8.37986666667,6.72786666667,8.86673333333,17.5011333333,9.89586666665,7.1994,10.8869333333
589.08,6.3952,6.8035,6.38686666667,8.41126666667,6.762,8.87059999999,17.5299333333,9.92179999999,7.23153333333,10.9221333333
589.42,6.4266,6.83176666667,6.41373333333,8.4574,6.78593333333,8.92146666667,17.5438666667,9.96313333333,7.2608,10.9522
589.76,6.39953333333,6.8148,6.40246666667,8.423,6.74613333333,8.87813333333,17.5023666667,9.95366666667,7.24886666667,10.9342
590.09,6.4274,6.87456666667,6.45066666667,8.43493333333,6.775,8.92833333333,17.5124,9.9902,7.29713333333,10.9734666667
590.43,6.476,6.92126666667,6.496,8.50306666666,6.82873333333,8.98393333333,17.5740666667,10.0776,7.35413333333,11.0253333333
590.77,6.5202,6.97583333333,6.54226666667,8.57986666667,6.86873333334,9.01453333333,17.6178,10.1004666667,7.3702,11.094
591.11,6.48826666667,6.94293333333,6.52953333333,8.56206666667,6.83186666667,9.00706666667,17.5805,10.0800666667,7.36853333333,11.0570666667
591.44,6.43326666667,6.9098,6.4616,8.52573333333,6.7562,8.96440000001,17.5526333333,10.0268666667,7.31306666667,11.0371333333
591.78,6.46053333333,6.95063333333,6.48686666667,8.58460000001,6.81993333333,9.02040000001,17.6393666667,10.1043333333,7.3778,11.076
592.12,6.4558,6.94723333333,6.45606666667,8.60119999999,6.803,9.04066666666,17.6371333333,10.1044666667,7.40459999999,11.0415333333
592.46,6.48826666667,6.96676666667,6.4622,8.62333333333,6.80773333333,9.06380000001,17.6503666667,10.1140666667,7.4108,11.0499333334
