wavelength,Back_ConTamf,Belly_ConTamf,Breast_ConTamf,Crissum_ConTamf,Crown_ConTamf,DorTail_ConTamf,Patch10_ConTamf,Rump_ConTamf,Throat_ConTamf,WingTip_ConTamf
324.74,6.85073333333,7.62574999999,6.10412037037,4.07266666667,4.816,9.04741666666,10.8051666667,9.62741666668,4.48675,7.4535
325.10,6.82723333333,7.53766666666,6.14516666667,4.02425,4.76066666667,9.03458333332,10.8166666667,9.56516666666,4.44508333333,7.47841666667
325.47,6.59098333333,7.31775,5.97637037037,3.733,4.54866666667,8.68399999999,10.5603333334,9.34891666665,4.2345,7.2145
325.84,6.757275,7.55158333333,6.23610185185,4.02225,4.8735,8.78841666666,10.7944166667,9.53658333334,4.54058333333,7.49891666667
326.21,6.68168333333,7.59974999999,6.15137037037,4.00525,4.85408333333,8.79241666666,10.7310833333,9.49858333334,4.51675,7.56625
326.57,6.53000833333,7.58641666667,5.99469444444,3.79533333334,4.69283333333,8.57833333334,10.60975,9.34399999999,4.28933333333,7.41058333333
326.94,6.43578333333,7.76525000001,5.99192592593,3.86391666667,4.626,8.41891666667,10.5659166667,9.42983333334,4.27741666667,7.45616666667
327.31,6.34328333333,7.80391666668,5.96398148148,3.82325,4.51191666666,8.25600000001,10.468,9.45091666667,4.16466666667,7.3875
327.67,6.2949,7.85366666666,6.0087037037,3.74375,4.43808333334,8.19658333333,10.45675,9.53691666667,4.19408333333,7.45158333333
328.04,6.02346666667,7.64516666666,5.90247222222,3.5565,4.19825,7.91741666667,10.2900833333,9.31275,3.91983333333,7.2485
328.41,6.104725,7.79691666666,6.0814537037,3.57258333333,4.16875,7.97366666668,10.3730833333,9.40008333334,3.98558333333,7.37733333333
328.78,6.23675,7.90649999999,6.1807962963,3.66808333333,4.36291666666,8.09091666666,10.4698333333,9.58391666667,4.08633333333,7.47125
329.14,6.39623333334,8.10133333333,6.38275925926,3.8415,4.59983333333,8.19225000001,10.66025,9.774,4.33116666667,7.73933333333
329.51,6.39830833333,8.12824999999,6.42212037037,3.88633333334,4.63025,8.17416666667,10.6790833333,9.79541666668,4.32041666667,7.7245
329.88,6.10331666667,7.83416666667,6.02859259259,3.48225,4.158,7.78558333333,10.3115833333,9.55224999999,3.90383333333,7.26033333333
330.24,6.325275,8.00641666667,6.25392592592,3.67625,4.31241666667,7.92233333333,10.514,9.76275,4.04966666667,7.30816666667
330.61,6.29775833333,7.9025,6.17041666667,3.599,4.20208333333,7.8295,10.4609166667,9.70749999999,3.84183333333,7.27958333334
330.98,6.52369166667,8.12241666668,6.4267037037,3.74233333333,4.41725,8.07391666666,10.7409166667,9.82858333332,3.94008333333,7.38125
331.34,6.466325,8.03500000001,6.40706481482,3.62908333333,4.40825,8.07641666667,10.7214166667,9.73541666667,3.93816666667,7.40175
331.71,6.22033333333,7.64516666667,6.02717592593,3.42341666667,4.10058333333,7.83775000001,10.5121666667,9.45625,3.61608333333,7.05666666667
332.08,6.14911666666,7.5105,5.88135185185,3.23591666667,4.00966666666,7.72641666667,10.38725,9.37416666667,3.5395,6.94841666667
332.44,6.1124,7.52575,5.9357037037,3.20725,4.01483333333,7.74508333333,10.3765833333,9.32025,3.608,6.89941666667
332.81,6.14709166667,7.68108333334,6.10664814815,3.31616666667,4.15516666667,7.88875,10.5525,9.39033333334,3.66225,6.97416666667
333.18,6.57416666667,8.15274999999,6.46621296296,3.71591666667,4.54333333334,8.23074999999,10.8565,9.71916666669,4.03833333333,7.27616666667
333.54,6.84338333333,8.33741666667,6.63631481481,3.81491666666,4.74333333333,8.51766666667,11.14475,9.82524999999,4.18775,7.48808333333
333.91,7.22633333333,8.75174999999,7.1217962963,4.1955,5.16375,8.89325000001,11.5705833334,10.1303333333,4.56216666667,7.85316666667
334.28,7.13546666666,8.74458333333,7.10284259259,4.20108333333,5.2085,8.87458333334,11.5801666667,10.0748333333,4.46266666667,7.82975
334.64,7.14221666667,8.855,7.18184259259,4.35675,5.42175,8.99275,11.65625,10.1665833333,4.56625,7.893
335.01,7.09820833333,8.87300000001,7.14746296296,4.28866666667,5.39491666667,8.95549999999,11.6060833333,10.1291666667,4.56516666667,7.86466666667
335.38,7.12196666667,8.97016666666,7.16628703704,4.2325,5.45641666666,9.00425,11.6295833333,10.0416666667,4.53366666667,7.78808333333
335.74,7.42098333333,9.35025000001,7.58605555556,4.50916666667,5.82441666666,9.29783333333,11.9135833333,10.20225,4.79241666667,8.0555
336.11,7.588775,9.56516666666,7.68587962963,4.66941666667,5.95125,9.39624999999,11.9935,10.2680833334,4.89208333333,8.17933333333
336.47,7.50060833334,9.49475,7.51516666667,4.629,5.89666666667,9.21950000001,11.9221666667,10.2175833333,4.70066666667,8.01225
336.84,7.429125,9.4425,7.32453703704,4.49958333333,5.70441666667,8.93950000001,11.8379166667,10.1100833333,4.44166666667,7.7725
337.21,7.07088333333,9.00850000001,7.06401851852,4.1595,5.39933333333,8.69183333333,11.63475,9.76866666666,4.03458333333,7.36666666667
337.57,6.86464166667,8.97208333334,6.97242592593,4.1125,5.291,8.56791666667,11.5309166667,9.70124999999,3.9735,7.14775
337.94,6.61039166667,8.77608333332,6.76974074074,3.95316666667,5.04425,8.44508333334,11.3775833333,9.54850000001,3.82558333334,7.01191666666
338.31,6.460125,8.66291666666,6.7152962963,3.78125,4.85283333333,8.34225000001,11.30425,9.45499999998,3.7525,6.846
338.67,6.43136666667,8.67675,6.74013888889,3.63433333333,4.76733333334,8.28300000001,11.3616666667,9.39258333332,3.70283333333,6.75991666667
339.04,6.38476666667,8.65866666667,6.68006481482,3.61658333333,4.73841666667,8.22008333334,11.4198333333,9.40283333334,3.61475,6.71383333333
339.40,6.191375,8.45325,6.47440740741,3.55608333333,4.45316666667,7.99683333333,11.3020833333,9.36300000001,3.35383333333,6.53558333333
339.77,5.93573333333,8.24583333333,6.20002777778,3.31083333333,4.13266666667,7.67766666666,11.1135833333,9.19816666666,3.132,6.22858333334
340.14,5.72086666667,8.07491666667,6.11571296296,3.12416666667,3.878,7.52591666667,11.11875,9.11033333333,2.86758333333,6.03983333334
340.50,5.75915,8.14166666666,6.17388888889,3.16383333333,3.89091666667,7.63625,11.1583333333,9.16508333334,2.84625,6.02433333333
340.87,5.62726666667,8.07299999999,6.14093518519,3.06591666667,3.84175,7.6815,11.0628333333,9.13033333334,2.89583333334,6.01125
341.23,5.96171666667,8.47666666666,6.35611111111,3.40925,4.07866666667,7.95241666668,11.2865,9.48841666667,3.24141666667,6.35175
341.60,5.91089166667,8.3905,6.23742592593,3.29775,4.03691666667,7.81158333334,11.2269166667,9.40100000001,3.18708333333,6.37425
341.96,5.82131666667,8.27683333332,6.07639814815,3.12266666667,3.93141666667,7.67833333333,11.0626666667,9.33041666667,3.06975,6.23833333333
342.33,6.05846666667,8.53883333334,6.15349074074,3.35225,4.08508333333,7.83124999999,11.2053333333,9.41816666667,3.2005,6.43325
342.70,6.20263333333,8.60091666666,6.17561111111,3.41008333333,4.03858333333,7.96750000001,11.3095,9.48725000001,3.27391666666,6.51108333333
343.06,6.2939,8.65275000001,6.22955555556,3.48458333334,4.06866666667,8.01375000001,11.3378333333,9.54658333333,3.32225,6.55541666667
343.43,6.5286,8.9075,6.47972222222,3.6395,4.34575,8.28558333334,11.5463333333,9.71241666668,3.58208333333,6.77925
343.79,6.80821666667,9.20483333333,6.73244444444,3.88816666667,4.63925,8.60408333334,11.7535,9.99191666665,3.85375,7.033
344.16,6.95285,9.36483333334,6.84092592593,4.02858333333,4.81966666667,8.77275,11.844,10.0848333333,4.078,7.14458333333
344.52,7.047275,9.37875000001,6.92602777778,4.04258333334,4.85366666667,8.81100000001,11.9484166667,10.0601666667,4.13241666666,7.27108333333
344.89,7.3362,9.66116666666,7.20397222222,4.30333333333,5.1085,8.97758333334,12.29425,10.3189166667,4.37383333333,7.55391666666
345.25,7.14705833333,9.52991666667,7.11163888889,4.116,4.99566666667,8.81749999999,12.2340833333,10.1305,4.22483333333,7.39508333333
345.62,7.00229166667,9.44625,7.05933333333,4.02066666667,4.85925,8.67158333334,12.16025,10.0225833333,4.03716666666,7.23541666667
345.99,6.97310833333,9.544,7.08892592593,4.09225,4.76833333333,8.66700000001,12.26325,9.97733333332,3.93733333334,7.21941666666
346.35,7.01611666667,9.57583333333,7.16285185185,4.11225,4.82808333333,8.71666666667,12.39775,10.0338333333,3.99583333333,7.28466666667
346.72,7.07618333333,9.69949999999,7.31263888889,4.22883333333,4.96408333333,8.80266666667,12.474,10.0971666667,4.1195,7.39608333333
347.08,7.04745,9.71016666668,7.32798148148,4.23441666667,5.03375,8.76033333333,12.4864166667,10.0541666667,4.13666666667,7.35775
347.45,7.088775,9.81999999999,7.33585185185,4.28191666667,5.06258333333,8.69766666667,12.6063333333,10.1175,4.18791666667,7.33566666666
347.81,7.00394166666,9.76283333333,7.28046296296,4.19858333333,4.9885,8.57525000001,12.62925,10.043,4.09516666667,7.31041666667
348.18,7.01231666667,9.81658333332,7.33702777778,4.18491666666,5.048,8.57724999999,12.7560833333,10.0805,4.05391666667,7.32258333334
348.54,7.18539166667,10.0086666667,7.53310185185,4.35716666667,5.22466666666,8.67641666667,12.9680833333,10.3351666667,4.28108333333,7.45825
348.91,7.212975,9.97508333332,7.52799074074,4.3095,5.1925,8.62366666667,12.90575,10.3215,4.16675,7.35125
349.27,7.20503333333,10.0750833333,7.59690740741,4.37125,5.24125,8.60758333334,13.0063333333,10.40825,4.13475,7.33441666666
349.64,7.29091666667,10.21025,7.69815740741,4.46308333333,5.30808333333,8.7135,13.1059166667,10.4441666667,4.24266666667,7.40391666667
350.00,7.594025,10.4125,7.99743518518,4.646,5.67825,8.993,13.4115833333,10.68475,4.55775,7.61083333333
350.37,7.4641,10.3648333333,7.94891666667,4.50316666667,5.63066666667,8.91566666666,13.3284166667,10.6005,4.48075,7.4635
350.73,7.38138333333,10.2891666667,7.82271296297,4.3775,5.60166666667,8.83141666667,13.306,10.5860833333,4.41283333333,7.35308333333
351.10,7.53561666667,10.4988333333,7.99916666666,4.47975,5.72575,9.03816666668,13.4960833333,10.8315,4.51025,7.49133333333
351.46,7.52465,10.5318333333,8.04651851852,4.48933333333,5.75808333333,9.11141666667,13.47075,10.85225,4.47916666667,7.51783333334
351.83,7.60276666667,10.6955833333,8.13848148148,4.55658333334,5.81866666667,9.15324999999,13.58925,10.9095833333,4.57216666666,7.61666666667
352.19,7.81540833333,10.9199166666,8.33855555556,4.78983333334,5.94125,9.28450000001,13.6685,11.052,4.787,7.83783333333
352.55,7.715375,10.91575,8.28942592593,4.68641666667,5.86108333334,9.29058333334,13.62375,10.9411666667,4.67358333333,7.73325
352.92,7.68914166667,10.9278333333,8.30411111111,4.70666666667,5.84833333333,9.30658333334,13.64575,10.9180833333,4.76133333334,7.74966666667
353.28,7.81796666666,11.0254166667,8.34371296297,4.71041666667,5.90875,9.38608333333,13.66375,10.96875,4.79366666667,7.87283333333
353.65,7.82723333334,11.11475,8.3322962963,4.69758333333,5.89883333333,9.41283333334,13.7275,11.03925,4.75083333333,7.93575
354.01,7.78171666666,11.1321666667,8.25766666667,4.59225,5.84933333334,9.34033333333,13.62175,10.9781666667,4.64383333334,7.93466666667
354.38,7.86345,11.2911666667,8.37357407407,4.69966666667,5.97975,9.43733333333,13.8074166667,11.1605,4.76883333333,8.09333333333
354.74,7.9608,11.4215833333,8.44943518518,4.83316666667,6.07166666667,9.50349999999,13.9234166667,11.2090833333,4.81866666667,8.16675
355.11,7.86755,11.3305833333,8.37856481482,4.7545,5.91991666667,9.37925,13.8893333333,11.0231666667,4.743,8.09033333332
355.47,7.78848333333,11.21775,8.33101851852,4.68983333333,5.78291666667,9.31291666667,13.8930833333,10.938,4.69491666667,7.95008333333
355.83,7.840925,11.2879166667,8.40792592592,4.75808333333,5.91033333334,9.48316666668,14.05875,11.07575,4.80866666667,7.97425
356.20,7.703125,11.1613333333,8.29312962963,4.63533333333,5.82608333333,9.40158333334,14.09025,11.0338333333,4.72141666667,7.8315
356.56,7.667075,11.1451666667,8.20065740741,4.58366666667,5.81608333333,9.32475,14.0575833333,11.0439166667,4.68141666667,7.79408333334
356.93,7.47519166667,10.9443333333,7.96268518519,4.3605,5.61775,9.19816666668,13.9393333333,10.8926666667,4.47333333333,7.59316666667
357.29,7.44919166667,10.9395833333,7.98246296296,4.38125,5.61816666667,9.18158333334,13.9654166667,10.9035,4.51591666667,7.55241666667
357.66,7.51198333334,10.9840833333,8.05751851852,4.45275,5.69525,9.22341666666,14.0491666667,10.9234166667,4.60033333333,7.50966666666
358.02,7.47344166667,10.9496666667,8.08842592592,4.49258333333,5.65133333333,9.18641666666,14.0626666667,10.9204166667,4.6385,7.4155
358.38,7.449075,10.93175,8.05443518518,4.43475,5.53,9.12566666668,13.9579166667,10.8403333333,4.54166666667,7.28366666666
358.75,7.41241666667,10.95675,8.11333333333,4.41516666667,5.54333333334,9.06791666666,13.907,10.8324166667,4.48175,7.26858333334
359.11,7.54673333334,11.0833333333,8.21793518519,4.5085,5.67508333333,9.19491666667,14.0393333333,10.9990833333,4.62883333333,7.34391666667
359.48,7.82608333333,11.4466666667,8.56966666667,4.75441666667,5.98266666667,9.44083333334,14.366,11.2976666667,4.85941666667,7.65816666667
359.84,7.88153333333,11.51,8.60701851852,4.74566666667,5.98816666667,9.40749999999,14.3085833334,11.2889166667,4.81466666667,7.63766666667
360.20,7.90241666667,11.5226666667,8.60446296297,4.74191666667,6.01208333333,9.41191666666,14.2833333333,11.2976666667,4.79008333333,7.65291666666
360.57,7.86335,11.5425,8.65105555556,4.75241666666,5.98433333333,9.42574999999,14.313,11.3006666667,4.75266666667,7.64433333333
360.93,7.930975,11.70375,8.80365740741,4.82566666667,6.14383333333,9.48916666668,14.4641666667,11.3845833333,4.85,7.74391666667
361.29,7.8943,11.7144166667,8.77915740741,4.75191666667,6.08808333333,9.50408333334,14.5101666667,11.36775,4.79041666667,7.72875
361.66,7.87905833334,11.69575,8.78515740741,4.68225,6.10933333333,9.52350000001,14.55275,11.4191666667,4.78133333333,7.7285
362.02,7.84213333333,11.7000833333,8.73308333333,4.60375,6.11725,9.50258333332,14.5351666666,11.3754166667,4.72041666667,7.73216666666
362.39,7.81171666667,11.64875,8.69356481481,4.56741666667,6.11925,9.48158333334,14.5216666667,11.3525,4.69958333334,7.7375
362.75,7.77921666667,11.6545,8.6407962963,4.50075,6.08016666667,9.48258333333,14.5615833333,11.3524166667,4.69408333333,7.69375
363.11,7.804075,11.732,8.70999074074,4.55791666667,6.14883333333,9.51875000001,14.63525,11.3655833333,4.7075,7.73358333333
363.48,7.60870833333,11.4856666667,8.40782407408,4.33833333333,5.9305,9.28425,14.371,11.1235,4.48341666667,7.51325
363.84,7.514875,11.4165833333,8.33899074074,4.24883333333,5.84683333333,9.20333333333,14.3858333333,11.0421666667,4.39166666667,7.45866666667
364.20,7.49930833334,11.5313333333,8.38342592593,4.24108333334,5.84008333333,9.22083333334,14.4053333333,11.03475,4.39308333333,7.40708333333
364.57,7.45868333334,11.5658333333,8.41616666666,4.2195,5.83516666667,9.19358333334,14.4098333333,11.0323333333,4.38191666667,7.31358333333
364.93,7.46411666666,11.6154166666,8.42144444445,4.27166666667,5.80725,9.19000000001,14.4110833333,11.01075,4.39391666666,7.27725
365.29,7.568525,11.7028333333,8.49762037037,4.37725,5.87158333333,9.21449999999,14.4925,11.0233333333,4.47875,7.34441666667
365.66,7.69463333333,11.8823333333,8.60693518518,4.49675,5.90341666667,9.33708333334,14.6056666667,11.0975,4.56658333334,7.41525
366.02,7.8091,12.0489166667,8.74157407408,4.62766666667,6.00583333333,9.44958333333,14.8088333333,11.1795833333,4.66383333333,7.47491666667
366.38,7.94205833333,12.2240833333,8.91419444445,4.77016666667,6.11908333333,9.56975000001,14.991,11.2806666667,4.80333333333,7.59025
366.75,8.05015000001,12.3973333333,9.09823148147,4.94158333334,6.24475,9.69066666666,15.1076666666,11.3949166667,4.89458333333,7.71533333333
367.11,8.0014,12.4294166667,9.09135185185,4.86325,6.20308333333,9.68125000001,15.1111666666,11.3255,4.83816666667,7.64783333333
367.47,8.08331666666,12.5619166667,9.2847037037,5.02416666666,6.35325,9.84774999999,15.2650833333,11.4538333333,4.96458333333,7.71633333333
367.84,8.13955833333,12.6645833333,9.38538888888,5.11416666667,6.42725,9.94225,15.2848333334,11.47775,5.01908333333,7.72016666666
368.20,8.07147499999,12.6166666667,9.34668518518,5.06775,6.39541666667,9.87641666667,15.2834166667,11.42575,4.97358333334,7.63975
368.56,8.20589166668,12.6845,9.39493518519,5.17591666667,6.55441666667,9.94041666668,15.4143333333,11.4615,5.093,7.77841666666
368.93,8.27903333333,12.78325,9.46669444445,5.22908333333,6.63058333333,10.01,15.49925,11.5220833333,5.11841666667,7.8585
369.29,8.30950833333,12.8928333334,9.55872222221,5.27408333333,6.73841666667,10.0711666667,15.566,11.616,5.15991666667,7.84616666667
369.65,8.30331666666,12.9123333333,9.6470462963,5.30233333333,6.83633333333,10.0399166667,15.6114166667,11.6875833333,5.19966666667,7.8555
370.01,8.38718333334,13.0115833333,9.76462037036,5.3595,6.91125,10.1059166667,15.6565833333,11.81825,5.31583333333,7.97191666667
370.38,8.36566666667,13.0315833333,9.73437037036,5.28358333333,6.8645,10.0594166667,15.6935833333,11.8051666666,5.23841666667,7.916
370.74,8.30708333334,12.9693333333,9.67690740741,5.17716666667,6.766,9.99333333333,15.6705833333,11.75475,5.18966666667,7.81383333334
371.10,8.31243333333,12.9894166667,9.71893518518,5.19458333333,6.78325,9.95599999999,15.72375,11.8405,5.208,7.83158333333
371.46,8.18760000001,12.92975,9.60012962963,5.02241666667,6.63191666667,9.80433333333,15.6371666666,11.7291666667,5.09833333333,7.71425
371.83,8.25835,13.052,9.73378703703,5.07575,6.71241666666,9.87400000001,15.8293333333,11.8905833333,5.21391666667,7.833
372.19,8.40585000001,13.2106666667,9.89723148149,5.1915,6.84225,10.0336666667,16.00525,12.0431666667,5.36658333333,8.0335
372.55,8.45688333332,13.3319166667,9.99920370371,5.22225,6.84983333333,10.0880833333,16.0789166667,12.1345,5.40516666667,8.06791666666
372.92,8.51750000001,13.4349166667,10.1088611111,5.23325,6.90116666667,10.1273333333,16.1861666666,12.26825,5.43241666667,8.08791666667
373.28,8.458425,13.3493333333,10.029712963,5.17725,6.81416666667,10.0185833333,16.1488333333,12.2340833333,5.34033333333,8.06583333333
373.64,8.48893333334,13.4473333334,10.00325,5.20691666667,6.781,9.98325000001,16.1793333333,12.24775,5.32066666667,8.137
374.00,8.37984166666,13.4326666667,9.93084259261,5.13241666667,6.69875,9.88925,16.1858333334,12.2195,5.19416666667,8.00491666667
374.37,8.34055,13.4381666666,9.92867592593,5.13125,6.71858333333,9.86733333332,16.167,12.2260833333,5.18116666666,7.98241666667
374.73,8.37280833333,13.5233333333,9.97681481481,5.17216666667,6.79475,9.89058333332,16.2630833333,12.2865833333,5.18725,8.022
375.09,8.42905833333,13.6551666667,10.0210833333,5.17275,6.82108333334,9.98158333333,16.31,12.2945833333,5.22883333333,8.05658333334
375.45,8.57890833332,13.875,10.1885185185,5.26275,6.94075,10.1098333333,16.55525,12.5068333333,5.28641666666,8.18775
375.81,8.60498333333,13.9224166666,10.1481203704,5.28283333333,6.95933333333,10.0949166667,16.5336666667,12.4916666667,5.24491666667,8.2055
376.18,8.58077499998,13.90025,10.1113240741,5.24966666667,6.91908333333,10.0133333333,16.5100833333,12.4478333333,5.17916666667,8.10308333334
376.54,8.58940000002,13.8858333333,10.0473518518,5.18958333333,6.92625,9.95708333334,16.52625,12.41175,5.15691666667,8.03566666667
376.90,8.53828333333,13.82,9.98839814816,5.10225,6.87733333333,9.898,16.51025,12.3233333333,5.10475,7.98833333333
377.26,8.55316666666,13.8761666667,10.0215925926,5.04908333333,6.90391666667,9.95250000001,16.5735,12.3010833333,5.09991666666,7.92958333333
377.63,8.47525000001,13.8573333333,9.99664814817,4.97416666667,6.86733333333,9.96308333334,16.5705,12.20625,5.04008333333,7.84833333333
377.99,8.58128333333,13.9473333333,10.0862037037,5.03491666666,6.94508333333,10.0591666667,16.6755833333,12.2289166667,5.13775,7.95166666666
378.35,8.63805833333,14.0435,10.1417222222,5.08708333333,6.98975,10.0978333333,16.8266666667,12.3051666667,5.16991666667,7.98175
378.71,8.72115000002,14.1589166667,10.2336481481,5.16066666666,7.04725,10.1675,16.91725,12.3561666666,5.24691666667,8.0385
379.07,8.67149166665,14.1099166667,10.2179907407,5.16825,7.01516666667,10.1095833333,16.9289166667,12.3279166667,5.19008333334,7.983
379.44,8.65376666666,14.0808333333,10.2186481482,5.15641666667,6.99666666667,10.0511666667,16.9145833333,12.2221666667,5.20133333334,7.979
379.80,8.626075,14.07525,10.2030740741,5.12541666667,6.96491666667,10.00025,16.9364166667,12.1814166667,5.18775,7.92941666667
380.16,8.54776666667,14.0471666667,10.1054074074,5.01125,6.8615,9.92141666668,16.8815,12.0473333333,5.06566666667,7.85916666666
380.52,8.45118333333,14.0415,10.1091018518,4.95258333333,6.75008333333,9.83891666666,16.8225833333,11.96675,4.96791666667,7.83133333333
380.88,8.54294166666,14.2185833334,10.2281388889,5.07533333333,6.8455,9.97641666666,16.9196666667,12.0623333333,5.05866666667,7.93783333333
381.24,8.58066666667,14.31625,10.3041111111,5.15241666667,6.88191666667,9.98083333334,16.9565,12.1485,5.09358333334,7.97358333334
381.61,8.61491666666,14.3420833333,10.2911018518,5.1745,6.91358333333,9.93158333333,16.9873333333,12.1804166667,5.04908333333,7.962
381.97,8.52659166667,14.305,10.202712963,5.10025,6.83891666667,9.82308333333,16.9343333333,12.1316666667,4.938,7.86966666667
382.33,8.57899166666,14.3955833334,10.2871574074,5.1475,6.90433333333,9.88166666668,16.9716666667,12.1244166667,5.01,7.91641666667
382.69,8.55212499998,14.3476666667,10.2813796296,5.0845,6.86,9.83,16.9784166667,12.0868333333,4.9975,7.87483333333
383.05,8.53096666667,14.3356666667,10.2085740741,4.96175,6.79541666667,9.76166666666,16.8986666667,12.0251666667,4.9375,7.8435
383.41,8.533975,14.38075,10.2496388889,4.98891666667,6.84375,9.84258333333,16.9218333334,12.0915,4.981,7.85808333333
383.77,8.55533333332,14.4314166666,10.283212963,4.9705,6.87991666667,9.87633333334,16.98825,12.1388333333,4.99533333333,7.86866666666
384.14,8.69640833333,14.5750833334,10.4673703704,5.0865,7.01791666667,9.98191666667,17.17,12.3155,5.15333333333,7.95141666666
384.50,8.80087500002,14.7195833333,10.5639537037,5.20683333333,7.15066666667,10.131,17.3286666667,12.4723333333,5.26225,8.04133333334
384.86,8.75304166667,14.6766666667,10.502712963,5.16916666666,7.10608333334,10.0398333333,17.3090833333,12.4024166666,5.19916666666,7.977
385.22,8.74111666667,14.7230833334,10.4733611111,5.15866666666,7.08758333333,10.0498333333,17.3651666667,12.3616666667,5.21783333333,7.9925
385.58,8.794925,14.777,10.5399722222,5.17083333333,7.12175,10.1181666667,17.4335833333,12.3994166667,5.31633333334,8.02533333333
385.94,8.94336666668,14.9481666666,10.7100833333,5.32391666667,7.27308333334,10.2718333333,17.5941666667,12.5455833333,5.47383333334,8.15583333334
386.30,8.97265833333,14.9915,10.7259351852,5.35925,7.32766666667,10.3175,17.6649166667,12.6181666667,5.51116666667,8.18541666666
386.66,9.05361666665,15.1290833333,10.7656203704,5.42341666667,7.407,10.37925,17.7483333333,12.6611666667,5.55533333333,8.23333333334
387.03,9.14185833334,15.2480833333,10.8988425926,5.54933333333,7.536,10.50725,17.93,12.7468333333,5.62241666667,8.32283333333
387.39,9.16965,15.3488333334,10.9273425926,5.56358333333,7.59091666666,10.52575,17.9949166667,12.791,5.62466666667,8.31200000001
387.75,9.20919166668,15.4616666667,11.0118148148,5.647,7.63366666667,10.58875,18.066,12.8236666667,5.64775,8.37375000001
388.11,9.104275,15.38475,10.9072962963,5.573,7.5415,10.50925,17.9811666667,12.6866666667,5.552,8.34291666667
388.47,9.09835833334,15.3995,10.9148796296,5.55808333334,7.53608333333,10.4600833333,17.9829166667,12.6439166667,5.5575,8.30591666667
388.83,9.14776666668,15.4696666667,10.9697407408,5.56725,7.5725,10.52425,18.09,12.7031666667,5.59825,8.32016666666
389.19,9.20635000001,15.5400833333,11.0542037037,5.60225,7.63475,10.5689166667,18.1730833333,12.74825,5.62916666667,8.34574999999
389.55,9.23226666667,15.63725,11.1278055556,5.67333333333,7.70158333333,10.6290833333,18.2695,12.80875,5.64683333333,8.38883333334
389.91,9.20501666668,15.6334166666,11.1342777778,5.64466666666,7.67275,10.619,18.26925,12.7904166667,5.62475,8.36324999999
390.27,9.17405000002,15.6563333334,11.1304814815,5.63066666667,7.61741666667,10.5736666667,18.2475,12.7563333333,5.58916666667,8.33275
390.63,9.17039999999,15.6649166667,11.1733240741,5.64183333334,7.60475,10.5769166667,18.30175,12.7856666667,5.60458333333,8.34524999999
391.00,9.19724166665,15.7708333333,11.2168333333,5.68525,7.64941666667,10.6005833333,18.3663333333,12.8580833334,5.68291666667,8.37783333333
391.36,9.23735000001,15.804,11.2299537037,5.70233333333,7.63916666667,10.6145,18.3959166666,12.8395833333,5.70633333333,8.39916666666
391.72,9.14424166667,15.6943333333,11.1379166666,5.56616666667,7.54741666667,10.487,18.308,12.75175,5.60958333333,8.25333333333
392.08,9.21560833334,15.84575,11.1994907407,5.59175,7.61325,10.5439166667,18.4249166667,12.837,5.63291666667,8.27708333334
392.44,9.246475,15.92225,11.263537037,5.62058333333,7.65216666667,10.62525,18.5130833334,12.903,5.66108333333,8.34591666667
392.80,9.28124166667,16.0221666667,11.336787037,5.69716666667,7.70691666667,10.6628333333,18.5578333333,12.9544166667,5.72575,8.38933333334
393.16,9.30564999998,16.09825,11.3805555556,5.74033333333,7.75958333333,10.68525,18.6180833333,13.0111666667,5.766,8.42708333332
393.52,9.381275,16.2025833333,11.4679444444,5.794,7.788,10.7206666667,18.6543333333,13.0589166667,5.84516666667,8.49233333334
393.88,9.38285833333,16.25175,11.4562407407,5.77141666667,7.76916666667,10.6970833333,18.6964166667,13.03925,5.8385,8.48475000001
394.24,9.36255833332,16.2900833333,11.4481388889,5.73958333334,7.74883333333,10.68475,18.691,13.02325,5.82491666667,8.43683333332
394.60,9.29523333333,16.2905,11.3903796296,5.66233333333,7.71058333334,10.651,18.6395,12.99775,5.75091666667,8.37766666666
394.96,9.223675,16.2445833333,11.331712963,5.59816666666,7.62816666667,10.5976666667,18.5875833333,12.93375,5.68441666667,8.28383333334
395.32,9.22007499998,16.2839166667,11.34825,5.57766666667,7.61725,10.5723333333,18.6285833333,12.938,5.66708333333,8.27516666667
395.68,9.351225,16.47725,11.4607222223,5.6885,7.7035,10.7165833333,18.7848333333,13.0589166667,5.8035,8.36708333334
396.04,9.42654166665,16.6004166667,11.5570277778,5.77741666667,7.80566666667,10.78275,18.8854166666,13.1270833333,5.89308333333,8.44125000001
396.40,9.50619166666,16.705,11.6080185185,5.82591666667,7.8485,10.813,18.9610833333,13.1695,5.95108333334,8.47350000001
396.76,9.51507499999,16.7458333333,11.6101481481,5.80916666667,7.83858333334,10.7968333333,18.982,13.15025,5.92241666667,8.47241666667
397.12,9.44016666667,16.6795,11.5572685185,5.68641666667,7.73108333334,10.7065833333,18.9088333333,13.0635833333,5.83833333334,8.37691666667
397.48,9.36923333334,16.6905,11.510712963,5.60641666666,7.72416666666,10.66125,18.9585833333,13.0251666667,5.76783333333,8.32650000001
397.84,9.37595833333,16.7538333333,11.5356111111,5.615,7.759,10.6568333333,19.0354166667,13.0568333333,5.76366666667,8.33725000001
398.20,9.41246666667,16.7903333333,11.5786851852,5.60991666667,7.80025,10.6756666667,19.137,13.0681666667,5.76208333333,8.38966666667
