wavelength,Back_CyiCyim,Belly_CyiCyim,Breast_CyiCyim,Crissum_CyiCyim,Crown_CyiCyim,DorTail_CyiCyim,Patch10_CyiCyim,Rump_CyiCyim,Throat_CyiCyim,WingTip_CyiCyim
738.96,9.57016666666,63.8509166667,66.4911666667,61.7363333334,9.30133333332,8.78033333334,8.14966666667,13.239,10.3213333334,10.8643333333
739.28,9.69649999998,64.0373833333,66.4851666667,61.5105,9.16883333331,8.74566666667,8.12483333334,13.2146666667,10.3783333333,11.0488333334
739.59,9.37766666665,63.6756,66.7386666667,61.1278333333,8.69600000001,8.42483333334,7.64933333333,12.9445,10.1638333333,10.7841666667
739.91,8.98966666669,63.9822833333,67.1438333334,61.0773333333,8.37266666668,8.23233333333,7.3625,12.5645,10.0055,10.3928333333
740.23,8.77583333335,63.74105,66.9616666667,60.9373333333,8.16316666669,8.027,7.1535,12.4688333333,10.0408333334,10.3696666667
740.54,8.84116666666,63.9587666666,67.0856666666,60.85775,8.46233333333,8.35916666667,7.17133333333,12.7653333334,10.0173333333,10.5335
740.86,8.78633333335,63.8883833333,67.1486666667,60.60675,8.45533333335,8.32166666667,7.06733333333,12.6946666667,10.064,10.6621666667
741.18,8.7665,63.8975833333,67.392,60.435,8.58383333333,8.28916666667,7.169,12.7991666667,9.99900000002,10.7121666667
741.49,8.74866666667,63.7628333334,67.6465,60.4606666666,8.70100000002,8.49766666667,7.29666666667,12.8956666667,9.94383333332,11.0016666666
741.81,8.69966666668,63.4270666666,67.6838333333,60.1979166667,8.32433333335,8.179,6.99833333333,12.683,9.63783333332,10.7821666666
742.12,8.90033333335,63.43325,68.064,60.14475,8.10333333334,8.07283333333,6.9575,12.572,9.48883333335,10.5615
742.44,8.65200000002,63.8808,69.0755,60.7044166666,8.01500000002,7.98333333333,6.861,12.4291666667,9.32649999998,10.26
742.76,8.06816666667,63.3284666667,68.5701666666,60.4030833333,7.60833333334,7.58266666667,6.45216666667,11.9841666667,9.02000000001,9.76116666666
743.07,7.94833333334,63.3822333333,68.3093333333,60.3125833333,7.57366666666,7.483,6.34466666667,11.926,8.98333333334,9.75933333333
743.39,8.12733333334,63.5019833333,68.5365,60.55625,7.91799999999,7.6695,6.42066666667,12.2531666666,9.10183333331,10.0823333333
743.70,8.37966666666,64.0371166666,68.5103333334,60.6828333334,8.09566666669,7.91033333333,6.80033333333,12.5893333333,9.31116666669,10.2828333333
744.02,8.13033333333,63.31405,68.4033333333,60.4425,7.5915,7.42516666667,6.474,12.2155,8.9755,9.98666666669
744.34,7.9235,63.0040833333,68.3533333333,60.1108333334,7.34533333333,7.30516666667,6.4715,11.9893333333,8.52816666666,9.67083333335
744.65,7.95066666667,62.9627666666,68.204,60.2564166666,7.348,7.53083333333,6.2645,11.9733333333,8.58733333333,9.53533333334
744.97,8.067,63.16485,68.2226666666,60.4185833333,7.58266666667,7.44583333333,6.361,11.9368333333,8.60633333331,9.60283333333
745.28,8.86399999998,63.4857333333,68.4761666667,60.7313333334,8.23816666665,8.14966666667,7.0475,12.7211666667,9.34683333332,10.4218333334
745.60,9.10583333333,63.8419833334,68.8066666667,61.2934166667,8.79833333335,8.77083333334,7.31466666666,13.153,9.59816666668,10.931
745.91,9.5815,64.2110666667,68.6035,61.56925,9.25399999999,9.06316666667,7.59683333334,13.4821666667,9.92216666666,11.5586666667
746.23,9.93316666666,64.194,68.6073333333,61.7545,9.64066666667,9.2935,7.76133333333,13.603,10.1445,11.7851666666
746.55,10.338,64.7743666666,68.8423333333,62.5101666667,9.79933333332,9.66983333333,8.081,13.8503333334,10.3793333334,11.9408333333
746.86,10.0626666666,64.4862666667,68.3585,62.2425,9.28499999999,9.3465,7.89333333334,13.3033333333,10.274,11.5431666667
747.18,9.78533333334,64.1356333334,68.6931666667,62.4269166667,9.09866666667,8.98966666667,7.8135,12.92,10.1525,11.2401666667
747.49,10.3301666667,64.8477,68.6568333333,62.96025,9.70749999999,9.62633333335,8.65133333333,13.5933333333,10.9058333333,11.6236666666
747.81,10.4538333333,64.6571666666,68.4846666666,62.6578333333,9.81616666666,9.60133333333,8.548,13.5733333333,11.1513333333,11.621
748.12,10.2696666667,64.7254333333,68.4386666666,62.8574166666,9.49766666668,9.28966666669,8.4775,13.4043333333,11.0215,11.3505
748.44,10.4058333333,64.0948333333,68.2751666666,62.59175,9.151,9.21133333334,8.39,13.1625,10.7995,10.8331666667
748.75,10.2905,63.9387666667,68.4675,62.625,9.39716666666,9.11033333333,8.2165,13.0253333333,10.9043333333,10.5576666667
749.07,10.0295,63.8872666666,68.0581666667,62.2975833333,8.99216666666,8.70466666667,7.81483333334,12.7461666667,10.8658333333,10.0763333333
749.38,10.2238333333,63.8676333333,68.254,62.6351666667,9.02366666667,8.89016666667,8.16983333333,13.112,11.1778333333,10.1508333333
749.70,10.6126666667,63.8763333333,68.8131666667,62.6661666666,9.29,9.39,8.61233333334,13.7493333333,11.7091666667,10.586
750.01,10.2208333333,63.4774666667,68.494,62.2940833334,9.07766666666,8.83183333334,8.11416666666,13.4636666666,11.5296666666,10.3933333334
750.33,10.7468333333,63.3036333333,68.2273333334,62.4455833334,9.5415,9.285,8.455,13.9536666667,11.9846666666,10.8391666666
750.64,11.0145,63.5025166667,68.0026666667,62.2384166666,9.73166666665,9.38933333333,8.014,14.1268333333,12.2188333333,10.8303333333
750.96,10.419,62.9924166667,67.8966666667,61.99275,9.2025,8.73333333334,7.29866666666,13.4406666666,11.5563333333,10.3661666667
751.27,10.471,63.8714666667,68.5273333334,63.1220833333,9.417,8.88366666667,7.4895,13.7588333334,11.9515,10.7243333333
751.59,10.7421666667,63.8625166666,68.7588333333,63.1645833333,9.583,9.13633333333,7.67033333333,13.941,12.4816666666,10.9756666666
751.90,11.3493333333,64.9846,69.4856666667,63.8709166667,10.2471666667,9.793,7.96916666667,14.8963333333,13.2465,11.6098333333
752.22,11.3301666667,65.0026166666,69.221,64.0355,10.1033333333,9.74783333334,7.958,14.8631666667,13.0733333333,11.5243333333
752.53,11.3393333333,65.0102666666,69.525,64.2480833333,10.1046666667,9.608,8.085,14.9355,12.9091666667,11.6881666667
752.85,10.908,64.8361,69.1026666667,63.6821666667,9.60883333332,9.16916666666,7.6465,14.3863333333,12.4578333333,11.2736666667
753.16,10.6356666667,64.99055,68.677,63.6341666667,9.18216666665,8.84283333333,7.24633333334,14.011,12.0685,10.9276666667
753.47,10.652,65.0007,68.6785,63.4140833334,9.22666666667,9.07,7.44683333334,13.9185,11.7293333333,10.8633333333
753.79,10.6336666667,65.0681,69.139,63.5399166667,9.24933333333,9.07733333333,7.38983333333,13.9256666666,11.5495,11.1638333333
754.10,10.6505,65.0483,69.312,63.7104166667,9.34533333334,9.131,7.8255,13.7933333333,11.452,11.369
754.42,10.9918333333,64.6577333333,68.9875,63.2955,9.66933333335,9.518,8.16783333333,13.9531666667,11.7838333333,11.694
754.73,10.9365,63.9029,68.2505,62.538,9.49033333335,9.4145,8.18866666667,13.7396666666,11.4876666667,11.4738333334
755.05,10.8803333333,63.8419,68.1756666667,62.37875,9.27483333335,9.35083333334,8.16016666666,13.6001666667,11.095,11.4618333333
755.36,10.5256666667,62.9537,66.888,61.6806666666,8.86583333334,8.96283333333,8.08433333333,13.029,10.7746666666,11.2795
755.67,10.5586666666,63.2094166667,66.945,61.5996666667,8.70583333334,8.85933333333,7.96783333333,12.9058333333,10.7675,11.1855
755.99,11.0811666666,63.14115,66.646,61.5250833333,9.00633333332,9.4505,8.3125,13.2666666667,11.3101666667,11.4906666667
756.30,11.381,63.2124166667,66.3345,61.5401666666,9.49216666665,9.78966666666,8.44733333333,13.5048333333,11.4223333333,11.8028333333
756.62,11.4261666667,63.0025166666,66.4651666667,61.4365833334,9.61883333333,9.82050000001,8.528,13.539,11.3428333333,11.565
756.93,11.8441666667,63.2346166667,66.7846666666,61.7433333334,9.94416666666,10.0346666667,8.83783333333,14.2798333334,11.8025,11.9626666666
757.24,11.7686666667,63.3776166666,66.8195,61.5118333333,10.032,10.0248333333,8.86483333333,14.242,11.6923333333,11.88
757.56,12.075,64.17285,67.64,62.033,10.304,10.493,9.149,14.749,12.026,12.229
757.87,12.6313333333,64.4574166667,67.7645,62.6240833334,10.5121666667,10.7566666667,9.40000000001,15.128,12.4561666666,12.6591666667
758.18,12.637,64.9668166667,68.2983333334,63.3474166666,10.422,10.7525,9.2615,15.2391666667,12.5316666667,12.6865
758.50,12.7883333333,64.9133,67.9526666667,63.1550833333,10.657,10.8738333333,9.42700000001,15.4646666667,12.8511666667,12.7811666667
758.81,12.7,65.3811166667,68.8708333333,63.5778333334,10.8396666667,10.7836666667,9.34433333331,15.459,12.8263333334,12.7565
759.13,12.2605,64.50595,67.9158333334,62.8954166667,10.6023333333,10.6785,9.187,15.376,12.7323333333,12.3298333333
759.44,11.6358333333,64.3611333333,67.8515,62.78225,10.4795,10.2216666667,8.93933333334,15.0083333333,12.4441666667,11.7755
759.75,11.2976666667,63.9599666667,67.6338333333,62.3481666667,10.206,9.96400000001,8.72033333332,14.6628333334,12.2856666667,11.3873333333
760.07,11.2985,64.0869333334,67.3945,62.3110833333,10.5846666667,9.95333333335,9.22583333335,14.5936666667,12.4931666666,11.7996666667
760.38,10.8695,64.1809833333,67.4186666666,62.24375,10.4251666667,10.0015,9.26299999999,14.3013333333,12.476,11.6966666666
760.69,11.0306666667,64.0653,67.0691666667,62.14775,10.2253333333,10.2455,9.29266666665,14.828,12.8018333334,11.97
761.01,11.0041666667,63.8380666667,66.7186666666,62.1235,10.0091666667,10.0026666667,9.09933333334,14.945,12.5818333333,11.8683333333
761.32,10.4791666667,63.6355833333,66.7493333333,61.5570833334,9.78833333334,9.65516666665,8.82483333332,14.695,12.3366666667,11.595
761.63,10.517,63.7849,66.8748333333,61.6041666667,9.89216666669,9.64733333334,8.93049999998,14.5411666666,12.3666666667,11.6011666667
761.94,10.5163333333,63.5364833333,66.5786666666,61.5318333333,9.92383333335,9.69483333334,8.82633333334,14.3368333334,12.2125,11.4496666666
762.26,10.6441666667,63.62285,66.526,61.4346666667,9.83333333334,9.80533333333,9.13550000001,14.466,12.282,11.719
762.57,10.8836666667,64.2597666666,67.3921666666,62.0461666666,9.97299999998,9.88533333335,9.31799999999,14.5828333333,12.3131666666,12.1001666667
762.88,11.0898333333,64.45125,67.9046666667,62.5078333334,10.1483333333,10.0845,9.29633333333,14.778,12.2433333333,12.2168333333
763.20,11.291,64.7416666667,68.4048333334,62.8684166666,10.4245,10.2221666667,9.38649999999,15.1566666667,12.4896666667,12.4325
763.51,11.3028333333,65.02615,68.72,63.3021666666,10.23,10.3583333334,9.47549999999,15.4195,12.5858333333,12.3856666666
763.82,11.4531666667,64.4308833333,67.9965,62.96025,10.2145,10.3861666667,9.61266666666,15.4025,12.6718333334,12.409
764.14,11.1878333333,64.5546,67.8941666666,63.2416666667,10.1903333333,10.1136666667,9.50483333332,15.0093333333,12.4666666666,12.073
764.45,10.9638333333,64.28625,67.5611666666,62.9028333334,9.96566666666,9.88783333335,9.38866666666,14.6965,12.3986666666,11.8373333333
764.76,10.985,64.3746166666,67.3603333333,62.9908333333,10.0405,10.062,9.45366666667,14.97,12.436,11.7745
765.07,10.9295,64.3056333334,67.5693333333,62.91425,9.99900000002,10.2026666666,9.39316666667,15.202,12.4325,11.9426666667
765.39,10.6318333333,64.75015,67.9593333334,63.2316666666,9.84349999998,10.0521666667,9.2985,15.4553333334,12.3423333334,12.174
765.70,10.1355,64.4891166667,67.3266666666,62.8910833333,9.52466666669,9.64083333333,8.80383333333,15.078,12.0906666667,11.6933333334
766.01,10.154,64.4691666667,67.1193333333,62.6729166666,9.46816666667,9.68833333333,8.96383333333,15.205,12.133,11.6996666667
766.32,9.60983333332,64.2539833333,66.4545,61.872,8.905,9.32233333333,8.82266666667,14.8803333333,11.8411666667,11.5333333334
766.64,9.57766666665,64.5483,66.5291666666,61.9753333334,8.73850000001,9.52683333333,9.09266666667,14.9376666667,11.9933333333,11.6753333333
766.95,9.66216666668,64.4683666666,66.2461666666,61.1675833333,8.77633333331,9.26433333333,9.03166666667,14.7973333334,11.9445,11.9293333333
767.26,10.2425,65.33865,67.3906666666,61.8760833333,9.06933333333,9.60483333333,9.34516666666,15.3915,12.2106666666,12.2895
767.57,10.6621666667,65.7270833333,68.0298333333,62.2525,9.38016666665,9.81816666668,9.98066666665,16.042,12.6498333333,12.723
767.88,10.9058333333,65.6494333333,68.1735,62.27125,9.34050000002,10.248,10.0151666666,16.2088333334,12.7455,12.7788333333
768.20,11.3886666667,66.0781833333,68.4605,62.50875,9.449,10.642,10.2815,16.186,12.942,13.0708333333
768.51,11.7746666666,66.0136,67.9408333333,61.766,9.51,10.7395,10.3061666667,16.1535,12.9336666666,12.7741666667
768.82,12.4931666666,65.8606166667,67.944,61.6071666667,10.047,11.36,11.0088333334,16.6486666667,13.3478333333,12.8083333333
769.13,12.895,65.4804833334,68.4291666666,61.7215833333,10.2556666667,11.7168333333,11.2691666666,16.895,13.4885,12.986
769.44,13.0525,65.2356166667,67.9886666667,61.76275,10.575,12.0631666666,11.6565,17.1475,13.949,13.3943333333
769.76,13.3295,65.34495,67.8825,62.4293333334,10.8126666667,12.4718333334,11.7741666667,17.3078333334,14.3853333334,13.4613333333
770.07,13.3698333333,64.96845,67.5841666666,62.0890833334,10.5981666667,12.3566666667,11.5538333333,17.1156666667,14.1916666667,13.2453333334
770.38,13.3903333333,64.8214,67.981,62.8458333334,10.4865,12.8996666666,11.291,17.3043333333,14.1456666667,13.1546666666
770.69,13.5056666667,65.0921,67.8656666667,63.07475,11.1573333333,13.466,11.3556666666,17.4493333333,14.5363333333,13.4266666667
771.00,13.7638333333,64.8869833333,67.7478333334,62.5926666666,11.3111666667,13.9038333334,11.3413333334,17.4676666667,14.5445,13.7438333333
771.32,13.843,65.2967166666,67.7611666666,62.9118333334,11.6533333333,13.9143333333,11.6228333334,17.4136666667,14.4363333333,14.0268333333
771.63,13.3521666666,64.7842666666,67.8548333334,62.508,11.351,13.1958333333,11.5488333334,17.3441666667,14.1233333334,13.8733333334
771.94,13.327,64.3204,67.6043333333,63.0055833334,11.283,13.2533333333,11.589,17.1303333333,14.054,13.822
772.25,13.0751666666,64.0881333334,67.3975,63.1075,10.8708333333,12.6988333333,10.9998333333,16.7311666667,13.6235,13.7741666667
772.56,13.2433333334,64.6742,67.4458333334,63.5726666666,11.1696666667,12.9798333333,11.3563333333,17.4238333334,13.7481666667,14.176
772.87,12.1698333333,64.0637333333,66.8458333334,62.8521666666,10.246,12.2931666667,9.944,16.7226666666,12.2483333334,12.7966666667
773.18,13.4861666667,63.9573666667,66.8441666667,62.32825,10.9706666667,12.8325,10.605,17.542,13.1096666666,14.0513333333
773.50,13.1838333333,64.0027666667,66.7231666667,62.579,10.6511666667,12.5736666667,10.0746666666,17.1641666667,12.8221666667,13.942
773.81,12.959,63.4920166667,65.6575,62.29025,10.2608333333,12.1655,9.65983333331,16.7006666667,12.449,13.7641666667
774.12,11.7378333334,62.3373166666,64.4543333334,61.28475,8.8835,10.7751666666,8.61966666666,15.6006666666,11.3251666667,12.6205
774.43,11.5916666666,61.5721666666,64.1408333334,60.6458333333,8.80033333334,10.8073333333,8.63883333333,15.4555,11.1648333333,12.2261666667
774.74,11.2505,60.9808166667,63.7378333333,60.7914166667,8.438,10.193,8.461,15.1325,10.9368333334,11.727
775.05,11.5506666667,61.9218166667,64.2451666666,61.9184166666,8.27383333333,10.292,8.30966666667,14.8623333333,10.66,11.7163333333
775.36,12.1613333334,62.6332833333,64.7645,61.9886666667,8.80883333332,10.5921666667,9.12966666666,15.989,11.4478333334,12.7198333333
775.67,13.107,62.8806833333,65.0516666666,62.1405833334,9.71233333333,11.2683333333,9.83033333334,16.5016666666,12.4588333333,13.6846666666
775.98,12.9641666667,62.62715,64.7266666667,62.355,9.91233333335,11.2845,9.4275,16.2645,12.231,13.5673333333
776.30,13.158,63.0097333333,65.6,62.7430833334,10.5263333333,11.356,9.90999999999,16.3701666667,12.6481666666,14.059
776.61,11.7475,63.3586333333,66.425,63.0588333334,9.82600000002,10.9256666666,9.08883333331,16.014,12.0375,13.5245
776.92,11.0548333333,63.1015833334,66.4485,62.3576666667,9.66033333335,10.2546666667,9.07883333333,15.8303333334,11.6728333333,13.0058333333
777.23,10.6536666667,62.67365,66.764,61.188,9.451,9.48733333334,8.89216666667,15.7676666667,11.2973333333,12.646
777.54,11.0741666667,63.28275,68.1605,62.4754166666,9.76566666667,9.8395,8.92600000001,16.1605,11.6666666667,13.5308333333
777.85,10.8165,63.4366166667,67.762,62.8143333333,9.54683333331,9.28533333332,8.5635,16.1191666666,11.2771666667,13.0695
778.16,10.6736666667,62.9630833333,66.7778333334,61.8623333334,9.62116666665,9.6705,8.50666666668,16.5181666667,11.2926666666,13.3235
778.47,10.8585,62.30725,65.8718333333,61.4823333333,10.3693333333,10.4425,9.06066666666,16.948,11.9713333333,14.0131666667
778.78,10.0641666667,61.9821333333,65.3853333334,61.1295833333,10.0886666666,9.92866666665,8.46266666666,15.9521666667,11.53,13.3655
779.09,8.71100000001,62.1399166667,65.0805,61.1340833333,8.83666666666,9.15166666665,8.00616666669,15.0806666666,10.5236666666,12.865
779.40,8.91166666665,62.7447666667,65.6113333334,61.2765833334,8.92433333333,9.17866666667,8.55583333334,15.2301666666,10.9205,13.3105
779.71,9.43750000001,62.8904333334,65.0875,61.402,8.96233333333,9.33483333333,8.3075,15.1643333334,11.5946666666,13.8545
780.02,9.34116666665,61.7961,63.734,60.6203333334,8.566,8.3335,8.385,14.354,10.9173333334,12.9326666667
780.33,10.915,62.1603,63.3691666667,61.4456666666,9.84150000001,9.6755,9.67516666665,15.6825,11.9503333333,14.4426666667
780.64,11.1888333333,62.5938333333,63.5843333334,62.1278333333,10.2433333333,10.2436666667,10.0493333333,15.877,12.4968333333,15.1385
780.95,10.999,62.2941,63.0566666667,61.32225,10.3518333334,10.0026666667,10.2095,15.5021666666,12.6683333333,15.2303333333
781.26,10.5608333333,62.0072833333,63.9281666667,61.4845,10.3905,9.89250000002,9.7485,14.819,12.3951666667,15.3956666667
781.57,11.252,62.9108333333,65.214,62.0970833333,11.0273333334,10.4331666666,10.3143333333,15.1745,12.8633333333,16.3233333333
781.88,10.4303333333,63.0155833333,65.8011666667,61.7220833333,9.90266666665,9.36183333333,9.64566666668,14.4211666667,12.0805,15.3678333333
782.19,9.78466666665,62.3903166667,65.1403333334,61.3723333333,9.41666666666,8.87166666666,9.64816666669,14.2408333334,11.8426666667,14.8678333333
782.50,10.4918333333,62.2253166666,65.3825,60.9903333333,9.97266666666,9.54933333333,9.74033333335,14.4123333333,12.4591666667,14.7131666667
782.81,10.1238333333,61.0934833333,64.931,59.9381666666,9.28350000001,9.394,9.27016666665,13.3471666667,11.9283333333,13.8705
783.12,10.0831666667,61.3068833333,65.2915,60.3261666666,9.139,9.8195,10.1805,13.7638333334,11.7083333333,13.9168333334
783.43,10.6176666667,62.4649,66.0181666667,60.8926666667,9.48933333332,10.4483333333,10.2651666667,14.7348333334,12.084,14.3401666666
783.74,9.93116666668,62.3904666667,66.0363333334,60.5475833334,8.54116666669,9.63033333333,9.31483333333,14.1733333334,11.5646666667,13.3561666667
784.05,10.6441666667,62.7946666667,66.0166666666,61.0414166666,9.15633333332,10.2251666667,9.73433333335,14.3846666667,11.8283333333,13.417
784.36,11.1981666666,63.6236333333,65.9561666667,60.79925,9.53016666667,11.2561666666,10.444,15.2451666667,12.1556666666,13.7221666667
784.67,12.013,64.2813666667,65.6048333334,60.951,9.91866666667,11.8673333334,11.3436666667,16.3611666667,13.1906666667,14.6448333334
784.98,11.4113333333,64.0906333333,65.5151666667,60.865,9.55133333334,11.352,10.8798333333,15.9581666667,13.0498333334,14.349
785.29,12.306,64.0722666666,65.2328333334,60.9526666667,10.272,11.794,11.9108333333,16.3301666667,13.3303333333,14.7936666667
785.60,13.996,65.23925,67.0463333333,62.5655833333,11.8796666667,13.1933333334,12.7553333334,17.9071666666,14.3606666667,16.5498333334
785.91,13.7083333334,65.4731,67.5603333334,62.7854166667,11.7163333334,12.844,12.932,18.175,14.0158333334,16.3006666666
786.22,14.4155,66.1848,68.3403333334,63.9030833333,12.5398333333,13.1456666666,13.7085,19.5093333333,15.0505,17.4893333333
786.53,14.7118333334,66.67525,69.1068333333,63.7196666666,12.7426666667,12.9423333333,13.2848333333,19.435,15.0255,17.6368333333
786.84,14.488,65.1638166667,68.332,62.91975,12.3231666666,12.6006666667,13.0308333333,18.5401666667,14.6128333333,17.8323333333
787.14,13.9933333333,65.7118333333,69.8551666667,63.527,12.4758333333,12.921,12.991,18.463,14.4108333333,18.5323333334
787.45,13.8428333334,66.15725,70.5373333334,63.7465,12.6721666667,12.8923333333,12.8926666666,18.4571666667,14.628,18.6363333334
787.76,12.9008333333,65.1670833334,70.2555,63.5333333334,12.5203333333,11.8,11.8543333333,17.5773333333,14.2468333334,17.4278333334
788.07,11.8511666667,64.5345666667,69.3568333333,62.3890833334,11.9855,10.8421666666,10.8288333333,16.3571666666,13.6131666666,16.2766666667
788.38,12.0266666667,64.784,69.5466666666,62.6866666666,12.5066666667,10.9066666667,10.72,16.6533333333,13.7066666667,16.2133333333
788.69,11.5751666667,64.25625,69.3183333334,62.3643333334,12.437,10.7133333333,10.2758333333,16.839,13.5508333333,16.1496666666
789.00,11.1331666667,63.5013333334,68.4668333333,61.6825833333,12.1525,10.3918333334,10.1138333333,16.349,13.1455,15.5413333333
789.31,11.307,63.8908,68.4573333334,61.9083333334,12.7505,10.5185,10.2245,16.9473333334,13.3253333333,15.651
789.62,10.1498333333,63.45445,66.9251666667,60.8434166667,11.6325,9.5785,9.23799999998,15.796,12.1086666667,14.5033333333
789.92,9.48033333335,62.65045,65.2573333334,60.3925,11.0971666667,9.09333333333,9.12100000001,15.4645,11.9263333333,13.5018333333
790.23,9.15616666665,63.6839,65.5793333333,61.2375,11.5021666667,9.64216666667,9.07016666666,15.3791666667,11.8741666667,13.4478333334
790.54,9.59183333331,62.5422833333,64.5813333333,60.32475,11.5328333333,9.6635,9.03050000001,15.2861666667,11.691,12.7696666667
790.85,9.21083333331,60.90955,63.5333333334,59.1603333333,10.6903333333,9.3705,8.66000000001,15.2453333333,10.8791666667,11.8075
791.16,9.88733333332,60.8998333334,63.4845,59.362,9.94666666669,9.68033333333,9.26566666667,15.9118333333,10.9978333334,12.167
791.47,10.1758333333,61.81635,64.1228333334,60.1294166667,9.55900000002,9.83666666665,9.43566666666,16.3891666666,10.5615,12.1185
791.78,9.75233333335,61.17285,63.6561666667,59.7051666667,9.04666666667,9.79933333335,9.48583333334,16.024,10.5676666667,11.9161666666
792.08,9.368,61.6828333334,64.0196666666,60.1939166666,8.983,10.2021666667,8.98316666669,15.8806666667,10.5068333333,11.5816666667
792.39,9.17433333335,62.93365,65.2513333334,61.0554166667,8.37483333333,9.60716666667,8.29183333335,15.5845,10.2566666667,11.0725
792.70,9.32,62.1424,65.0246666667,60.75475,7.76133333333,9.85083333335,8.29183333335,15.3566666667,10.2488333333,11.078
793.01,9.44949999999,62.4037166666,66.3476666666,61.5978333334,8.05633333334,10.4228333334,8.09016666666,15.8946666667,10.6078333333,11.3795
793.32,10.7285,62.6864166667,66.6168333334,61.3935,9.13183333334,11.0778333333,8.91566666669,16.5501666667,11.3108333334,13.1403333333
793.62,10.7203333333,63.2411666667,68.0738333333,61.8005833334,8.86099999998,10.8206666667,9.17916666667,17.4706666666,11.8425,13.3836666667
793.93,10.0813333333,64.19625,68.5745,63.0953333333,8.52749999999,10.52,9.55766666666,17.4941666667,11.8035,13.4415
794.24,9.0865,65.27725,69.4903333334,63.9115833333,8.84649999998,10.2668333333,8.64116666667,16.8206666666,11.8411666667,13.5863333334
794.55,7.98616666667,65.5053,69.3228333333,63.4113333334,8.26383333331,9.09733333333,7.72583333333,15.8678333333,10.5381666666,12.882
794.86,8.15566666667,64.8139166667,68.765,62.9696666666,8.37566666668,8.8495,8.08816666668,15.7191666667,10.66,13.5195
795.16,8.47516666667,64.2541833333,68.502,62.471,8.52516666668,8.64216666667,8.45866666665,16.5998333333,10.9108333334,13.7305
795.47,9.84016666665,63.8219666666,67.7091666666,62.3658333333,9.25383333335,8.97683333333,9.67733333331,17.3998333333,11.8278333333,14.5323333333
795.78,9.21550000002,62.06215,66.4618333334,60.4440833334,8.7585,8.71133333332,9.38866666666,17.3125,11.3423333334,14.3038333333
796.09,8.44433333332,61.8665666667,66.6826666666,60.69075,8.74583333331,8.12683333333,9.016,16.7305,11.2221666667,13.905
796.40,8.78866666666,62.0371166666,66.023,59.636,9.11799999998,8.39616666667,9.573,17.1531666667,11.99,14.3283333333
796.70,8.262,62.1850666667,67.2216666667,60.2048333333,8.81699999999,8.3095,9.4195,17.2693333333,11.8143333333,14.1451666667
797.01,8.39566666665,60.7224166667,66.011,59.2384166666,8.69233333335,7.8655,9.06683333335,16.7291666667,11.0016666666,13.5143333334
797.32,8.2165,59.6990166666,64.905,57.7720833333,8.23199999998,7.21866666667,7.84233333334,16.3391666667,10.8043333333,12.8313333333
797.63,8.37233333333,58.94375,63.8655,57.04225,7.07350000002,6.60416666666,7.77783333333,16.1033333333,10.4695,12.551
797.93,9.45733333335,58.7037666666,64.6666666667,57.3721666667,8.04633333335,7.566,8.5735,16.8681666666,11.5505,13.4728333333
798.24,9.89283333335,59.6959833334,66.588,58.5301666667,8.86866666668,8.69550000001,8.61699999998,17.4858333334,12.4608333333,14.0201666666
798.55,10.5856666666,60.7321333333,67.1918333333,59.3444166666,9.535,9.949,9.04166666665,17.6695,13.3875,14.7246666667
798.85,8.92916666665,60.73785,67.189,58.4801666666,8.19449999999,9.321,7.19866666666,16.5035,12.7491666666,13.467
799.16,9.32049999998,61.40385,67.654,59.46275,8.14916666668,9.50466666668,7.31266666667,16.2651666667,12.9183333333,13.3366666667
799.47,9.78050000001,61.5569833333,66.4835,59.115,8.28333333335,10.0131666667,7.78416666668,16.517,13.1403333334,13.9553333333
799.78,10.2,60.865,66.6,59.825,8.28333333335,10.3666666667,7.61666666665,16.9166666667,13.1166666666,13.9833333334
800.08,10.2756666667,59.8754666667,65.7371666666,59.32125,7.93499999999,10.2091666667,6.92233333333,16.5671666666,13.0478333334,13.4795
800.39,9.80166666665,59.56505,64.8873333333,58.4843333333,7.61983333332,9.8355,6.32766666667,16.3308333334,13.1586666666,12.7223333333
800.70,10.7615,60.2963666667,65.9898333334,59.687,8.81550000001,10.9643333333,7.58050000002,17.259,14.4498333333,13.8408333333
801.00,11.2871666667,61.1303333333,66.5478333333,59.7975833333,9.56766666665,11.6276666667,8.52900000001,17.8073333333,14.811,14.1981666667
801.31,11.244,62.1654666666,66.0951666667,60.1698333333,9.82333333331,12.2313333334,8.62783333335,17.8968333333,14.605,13.9816666666
801.62,10.4058333333,60.3780666667,63.9961666666,58.6281666667,8.87966666665,10.9608333333,8.7235,16.7706666667,13.5276666666,12.4176666667
801.92,9.05833333333,60.7302666666,65.181,58.6911666667,7.9665,9.89966666665,8.03783333335,16.47,12.3703333334,11.5646666666
802.23,10.1541666667,61.51575,65.698,59.8854166667,9.36466666667,10.5668333334,9.239,17.2226666666,13.0605,12.7556666667
802.54,10.0506666667,61.38995,64.9673333333,59.4089166667,9.34583333333,10.4121666667,8.40583333335,17.1366666667,12.744,12.9066666667
802.84,9.25516666665,60.6870333334,65.5863333333,59.1341666667,8.39866666669,9.06899999998,6.238,16.499,12.0113333333,12.0856666666
803.15,8.1615,60.9309166667,65.5581666667,58.3811666667,7.45400000002,6.76616666667,4.7975,14.8316666667,10.6076666667,10.646
