wavelength,Back_TanCypm,Belly_TanCypm,Breast_TanCypm,Crissum_TanCypm,Crown_TanCypm,DorTail_TanCypm,Patch10_TanCypm,Rump_TanCypm,Throat_TanCypm,WingTip_TanCypm
543.81,78.04225,55.8699166667,78.6248333333,29.6576666667,5.4555,5.75170833333,9.88283333334,70.6838611111,5.84083333334,6.60283333333
544.15,78.3005833334,55.87825,78.8024166667,29.65775,5.47116666667,5.76829166667,9.89341666665,70.7544722222,5.85983333333,6.62616666667
544.49,78.5559166668,55.8465,78.9778333333,29.6678333333,5.5085,5.78575,9.90800000002,70.7934444445,5.8865,6.65441666667
544.84,78.8026666667,55.8025,79.1725833334,29.6558333334,5.52291666667,5.78879166667,9.883,70.8095555556,5.892,6.66016666666
545.18,79.04125,55.77325,79.3228333333,29.63775,5.5215,5.8015,9.85766666667,70.8105555555,5.90291666666,6.67466666667
545.52,79.2761666666,55.7281666667,79.4739166666,29.6041666667,5.491,5.78020833333,9.78716666667,70.7827222222,5.89258333333,6.65616666667
545.87,79.4729166667,55.6965833333,79.61775,29.59675,5.48875,5.77208333333,9.75541666665,70.7761944444,5.9025,6.67241666666
546.21,79.6875833334,55.6875833333,79.8036666667,29.578,5.51275,5.7785,9.74816666668,70.8244444444,5.9135,6.69141666666
546.55,79.85625,55.6284166667,79.9386666666,29.5495,5.52508333333,5.80120833333,9.72091666668,70.79425,5.94141666667,6.71925
546.90,80.0074999999,55.607,80.04425,29.5508333333,5.53141666667,5.835,9.71491666667,70.8029444445,5.96066666667,6.729
547.24,80.0912500001,55.5118333333,80.0886666666,29.5073333333,5.54233333333,5.83320833333,9.69066666665,70.7323333333,5.97225,6.74483333334
547.58,80.2376666668,55.5028333333,80.1870833333,29.5084166667,5.55483333333,5.873,9.69433333332,70.7152222223,5.98191666667,6.78075
547.92,80.3811666666,55.4104166667,80.23075,29.466,5.56116666667,5.86554166667,9.66566666668,70.6126388889,5.99158333333,6.77716666667
548.27,80.5213333332,55.3635833333,80.2745833333,29.41925,5.56125,5.862375,9.62374999998,70.5649722222,5.99675,6.78583333334
548.61,80.70125,55.33375,80.3606666667,29.3748333333,5.57058333333,5.871875,9.62933333333,70.5307777778,6.01008333334,6.80958333334
548.95,80.9168333333,55.2815,80.4735833333,29.3300833333,5.56125,5.86408333333,9.60258333334,70.4949444444,5.99608333333,6.80733333333
549.29,81.1476666666,55.286,80.6436666667,29.3361666667,5.6265,5.90416666667,9.64883333335,70.4973055556,6.0625,6.87583333333
549.64,81.4626666667,55.3233333333,80.8740833333,29.3258333333,5.66491666667,5.92779166667,9.65508333333,70.5366111111,6.0805,6.88083333333
549.98,81.683,55.251,80.9905833334,29.3031666667,5.72241666666,5.97920833334,9.67500000001,70.4631666667,6.13116666666,6.91966666667
550.32,81.9135833334,55.1825,81.1194166667,29.26675,5.73941666666,5.98625,9.67200000002,70.4496388889,6.13958333333,6.9165
550.66,82.2520000001,55.1835,81.3639166667,29.2494166667,5.78125,6.04004166667,9.68658333335,70.455,6.14825,6.96666666667
551.01,82.6237500001,55.2519166667,81.62425,29.2824166667,5.79216666667,6.075625,9.68616666666,70.5656944445,6.16533333333,6.9705
551.35,82.7123333334,55.1039166667,81.62875,29.1920833333,5.78475,6.06179166667,9.64725,70.4265277778,6.16558333334,6.94675
551.69,82.9617499999,55.09625,81.831,29.2163333333,5.82516666666,6.088875,9.65383333333,70.5066666667,6.18241666667,6.97583333333
552.03,83.197,55.0911666667,82.0181666667,29.2035,5.84241666667,6.12354166667,9.68000000001,70.5005,6.21483333333,6.99191666667
552.38,83.3491666666,55.022,82.0981666667,29.155,5.83091666667,6.12008333333,9.63458333333,70.4209166667,6.20383333333,6.99341666667
552.72,83.4221666666,54.8960833333,82.1165833333,29.11475,5.85325,6.15016666667,9.62725000001,70.3345833333,6.22008333333,7.01358333334
553.06,83.6281666667,54.8444166667,82.2428333334,29.10825,5.83083333333,6.14866666667,9.60658333333,70.3411666666,6.18616666667,6.98508333333
553.40,83.82675,54.8113333333,82.3480833333,29.0876666667,5.82433333333,6.159375,9.59974999998,70.3218333333,6.18841666667,6.99125
553.74,84.0187500001,54.7985,82.4669166667,29.0676666667,5.82208333333,6.154875,9.58683333332,70.2966944444,6.18383333333,6.99716666667
554.09,84.2022499999,54.79125,82.57,29.02925,5.81,6.13091666666,9.56216666667,70.2724444445,6.17408333334,7.00725
554.43,84.2179166666,54.6605,82.5584166667,28.9791666667,5.80316666666,6.11016666667,9.51991666665,70.1776388889,6.18866666667,6.9695
554.77,84.2774166666,54.52275,82.5626666667,28.8429166666,5.77083333333,6.065375,9.43700000001,70.0395555555,6.13058333334,6.90266666666
555.11,84.4778333334,54.4785833333,82.6585,28.81675,5.72633333333,6.05283333333,9.39783333333,70.0085555556,6.107,6.88908333333
555.45,84.5699999999,54.3869166667,82.6810833334,28.7154166667,5.685,6.01254166667,9.34833333333,69.8662777778,6.0845,6.85125
555.80,84.65625,54.26925,82.68725,28.6146666667,5.63991666667,5.93304166667,9.24975,69.7528888889,6.02758333333,6.77766666667
556.14,84.8035000001,54.17275,82.7460833333,28.6055833334,5.64566666666,5.9585,9.23441666667,69.7196388889,6.0335,6.77541666667
556.48,84.8714166666,54.05275,82.7349166667,28.5398333333,5.64675,5.92191666667,9.22716666667,69.5988333333,6.05283333333,6.76475
556.82,84.8998333333,53.9205,82.7380833333,28.4165833334,5.65325,5.921125,9.19025,69.4386111111,6.05416666667,6.77416666666
557.16,84.9598333333,53.8410833333,82.7541666667,28.36625,5.65566666667,5.92016666667,9.14533333333,69.3428611111,6.04758333333,6.77766666667
557.50,84.9965833333,53.7098333333,82.7283333333,28.2624166666,5.62333333333,5.89629166667,9.08691666667,69.2119722222,6.01916666667,6.72108333333
557.85,85.0905,53.5665833333,82.694,28.20225,5.62558333333,5.93241666667,9.07491666667,69.0579444445,6.04358333333,6.72366666667
558.19,85.4435833334,53.6121666667,82.9031666667,28.2215833333,5.68591666667,5.97104166667,9.12666666666,69.0935555555,6.08158333333,6.79608333333
558.53,85.6556666667,53.5911666666,83.0295,28.2250833333,5.69475,5.97808333333,9.161,69.0715,6.07725,6.85775
558.87,85.7715833334,53.5605,83.0899166667,28.1849166667,5.75208333333,5.989125,9.17558333333,69.0148055555,6.11483333333,6.90183333334
559.21,85.927,53.51225,83.1683333334,28.1774166667,5.81333333333,6.0515,9.21566666667,68.9584444444,6.15241666667,6.95666666667
559.55,86.1769999999,53.547,83.31525,28.224,5.89691666667,6.15529166667,9.29633333333,68.9668333333,6.22916666666,7.06558333333
559.89,86.21975,53.4949166667,83.3581666667,28.1818333333,5.92775,6.16675,9.31233333333,68.8478888889,6.26866666667,7.10825
560.23,86.53525,53.5609166667,83.6058333333,28.1879166667,5.96983333333,6.21004166667,9.31125000001,68.8709166667,6.27625,7.14241666666
560.58,86.6980833334,53.4998333333,83.6765,28.1308333333,5.92641666667,6.175,9.24858333334,68.7792222222,6.23933333333,7.10016666666
560.92,86.67825,53.3281666667,83.5919166667,28.049,5.92341666667,6.176625,9.25091666667,68.5862222222,6.25025,7.13383333333
561.26,86.6912499999,53.18475,83.50675,27.946,5.88783333334,6.139125,9.20291666667,68.3513055555,6.22566666667,7.11225
561.60,86.7954166666,53.1550833333,83.5834166667,27.8869166667,5.88025,6.11483333333,9.17925,68.2686944445,6.211,7.09258333333
561.94,86.8027499999,53.05,83.5350833333,27.768,5.84266666667,6.085625,9.10416666667,68.1066666667,6.17933333334,7.07066666666
562.28,86.9050833334,52.9839166667,83.5679166667,27.7355,5.85183333333,6.08308333333,9.08691666667,67.9985277778,6.20441666667,7.05525
562.62,87.1134999999,52.91875,83.6405,27.6885,5.82216666666,6.09641666667,9.05175,67.9403888889,6.16325,7.04625
562.96,87.1728333334,52.8423333333,83.60225,27.5968333333,5.796,6.07175,9.01941666667,67.7504166666,6.17033333333,7.05583333333
563.30,87.1888333334,52.7006666667,83.5620833333,27.472,5.7255,6.006875,8.9475,67.5445277778,6.11691666667,6.99208333333
563.64,87.3179166667,52.5686666667,83.527,27.39525,5.70475,5.990875,8.89666666667,67.3766388889,6.09733333333,6.94291666667
563.99,87.3344166667,52.4825,83.468,27.2771666667,5.64183333333,5.95520833333,8.84133333333,67.2193611111,6.05958333333,6.91683333333
564.33,87.3855000001,52.3960833333,83.3934166667,27.213,5.65666666667,5.97670833333,8.86991666667,67.0644166667,6.09325,6.96141666666
564.67,87.6413333333,52.4050833333,83.5879166667,27.2011666667,5.63608333333,5.96216666667,8.84916666666,67.0818611111,6.07308333333,6.94125
565.01,87.8016666667,52.4215,83.66925,27.2280833333,5.67658333333,6.02958333333,8.90183333333,67.045,6.13983333333,7.02291666667
565.35,87.8213333332,52.3185833333,83.61575,27.1846666667,5.69341666667,6.03883333333,8.88308333333,66.8904166666,6.13083333333,7.0305
565.69,87.8185833333,52.2019166667,83.5403333334,27.1144166667,5.67033333333,6.00420833333,8.86058333333,66.6971111111,6.10808333333,7.00466666667
566.03,87.8351666668,52.118,83.4618333333,27.0348333333,5.68633333333,6.02783333333,8.86016666667,66.5609444444,6.1235,7.04158333333
566.37,87.8942500001,52.0845833333,83.47475,26.9643333333,5.67258333333,5.9905,8.83583333333,66.4286666667,6.12266666667,7.01875
566.71,87.97,52.0035,83.4520833334,26.9170833333,5.68925,6.010875,8.82983333333,66.3233611111,6.137,7.03958333333
567.05,88.0830833334,51.9668333333,83.4570833333,26.9135833334,5.74308333333,6.054125,8.84783333334,66.2552777778,6.186,7.09866666667
567.39,88.2014166667,51.9715833333,83.538,26.867,5.71441666667,6.02641666667,8.84,66.1901944445,6.16816666667,7.11266666667
567.73,88.1979166666,51.854,83.4619166667,26.8655,5.77658333333,6.07420833333,8.88941666667,66.0328888889,6.21008333333,7.1575
568.07,88.2785833334,51.77775,83.4533333333,26.8220833333,5.7945,6.06191666667,8.86566666667,65.9473611111,6.207,7.14141666667
568.41,88.3596666667,51.7338333333,83.3930833333,26.7790833333,5.85425,6.10808333334,8.88608333333,65.8086111112,6.25933333333,7.17483333334
568.75,88.4138333333,51.63825,83.291,26.6743333333,5.85516666667,6.09641666667,8.85808333333,65.6490555556,6.23175,7.17725
569.09,88.4810833332,51.5585833334,83.2805,26.5720833333,5.82658333333,6.05833333333,8.82641666667,65.4932222222,6.21333333333,7.17041666667
569.43,88.5582499999,51.46875,83.25175,26.4975,5.80175,6.05470833333,8.78508333333,65.3621666667,6.19258333333,7.14475
569.77,88.5825000001,51.3839166667,83.1459166667,26.4379166667,5.76683333333,6.03083333333,8.74958333333,65.1406111111,6.17041666667,7.12016666667
570.11,88.5507499998,51.2550833333,83.03725,26.3773333333,5.76741666666,6.042375,8.72958333333,64.9311666667,6.17933333333,7.13
570.45,88.5725833335,51.20275,83.0216666667,26.3149166667,5.737,6.01441666667,8.69841666667,64.8025555556,6.14325,7.09766666666
570.79,88.55975,51.086,82.9429166667,26.19325,5.673,5.956625,8.62358333333,64.5964444445,6.07108333334,7.01058333334
571.13,88.4662499998,50.9316666667,82.72925,26.13025,5.69766666667,5.97316666666,8.61025,64.3560555556,6.09791666667,7.0095
571.47,88.5676666665,50.9063333333,82.7196666667,26.0318333333,5.64175,5.929125,8.54933333333,64.2606944444,6.05091666667,6.96058333334
571.81,88.49175,50.7824166667,82.5769166667,25.9424166667,5.62566666667,5.91120833333,8.51483333333,64.0584166667,6.04041666667,6.946
572.15,88.503,50.72175,82.5085,25.8915,5.6055,5.88891666667,8.4905,63.9303333333,6.02116666667,6.95075
572.49,88.5614999999,50.6366666667,82.55625,25.8365,5.57816666667,5.82829166667,8.42908333333,63.7893611111,5.9885,6.89991666667
572.83,88.5418333333,50.54125,82.4606666667,25.8159166667,5.59191666667,5.86975,8.43125,63.6298611111,6.00216666667,6.90475
573.17,88.5708333333,50.521,82.4533333334,25.808,5.63791666667,5.9075,8.4765,63.5499166666,6.04016666666,6.94775
573.51,88.5930833333,50.4403333333,82.42675,25.7735,5.68216666667,5.93975,8.47541666667,63.42175,6.08016666666,6.97391666667
573.85,88.55725,50.3661666667,82.3028333333,25.7393333333,5.71458333333,5.97079166667,8.5195,63.2756111111,6.10925,7.00041666667
574.19,88.5998333334,50.3418333333,82.2286666666,25.7555,5.78966666667,6.06391666667,8.57241666667,63.1673888889,6.18625,7.0715
574.53,88.4856666666,50.2425833333,82.05475,25.7206666667,5.82233333333,6.119375,8.61041666667,62.9904444444,6.25141666667,7.13116666666
574.87,88.5579166668,50.2619166667,82.0618333333,25.7020833334,5.84566666667,6.1445,8.61708333333,62.9335833334,6.27916666667,7.19041666667
575.21,88.3849166666,50.108,81.8158333333,25.6235833333,5.86991666667,6.14520833333,8.60558333333,62.6672222222,6.30925,7.21733333333
575.55,88.4031666666,50.115,81.7963333334,25.59475,5.8805,6.17920833333,8.63166666667,62.5676388889,6.31725,7.2415
575.89,88.3170833335,50.0205833333,81.5964166667,25.5116666667,5.85775,6.18429166667,8.614,62.3454444444,6.30416666667,7.209
576.22,88.2330833332,49.9553333333,81.4125833333,25.4616666667,5.8395,6.2195,8.633,62.2180277778,6.32166666667,7.21541666667
576.56,88.2774166667,49.93275,81.34925,25.4296666667,5.82841666667,6.220375,8.63716666666,62.14725,6.32441666666,7.2475
576.90,88.1243333332,49.7980833333,81.072,25.3378333333,5.784,6.19375,8.59491666667,61.8857777778,6.31125,7.24941666667
577.24,88.0333333333,49.7435833333,80.8898333333,25.2698333334,5.7385,6.14475,8.56783333333,61.7137222222,6.25358333333,7.20341666667
577.58,88.0263333332,49.68675,80.7984166667,25.2098333333,5.738,6.14145833333,8.53483333333,61.5663888889,6.2415,7.19758333334
577.92,87.9490000001,49.5604166667,80.65475,25.079,5.63916666666,6.031875,8.441,61.3287222222,6.1515,7.10725
578.26,88.0308333335,49.5829166667,80.634,25.0314166666,5.63941666667,5.99675,8.42933333333,61.2548611111,6.13041666666,7.11033333333
578.60,87.9735833332,49.5038333334,80.5000833333,24.9569166667,5.61133333333,5.958625,8.39225,61.0795555556,6.09075,7.04041666666
578.94,88.0041666667,49.4974166667,80.4536666667,24.9075,5.573,5.94783333333,8.35108333333,60.9435833333,6.05891666667,7.00075
579.28,88.1280833334,49.4999166667,80.4375,24.9573333334,5.613,5.96070833333,8.38891666667,60.8508611111,6.08591666667,7.0655
579.61,87.9870833335,49.363,80.28625,24.8370833333,5.5435,5.90104166666,8.32216666667,60.6081944444,6.01575,7.01675
579.95,87.9586666668,49.3871666667,80.2285,24.8380833333,5.61966666667,5.964375,8.39191666667,60.4968611111,6.05866666667,7.102
580.29,87.9294999999,49.3676666667,80.0908333333,24.76825,5.62408333333,5.94079166667,8.37516666666,60.3272777778,6.04841666667,7.05166666667
580.63,87.8993333332,49.3273333333,79.9941666667,24.7305,5.68216666667,5.98758333333,8.40216666667,60.2058333333,6.08141666666,7.04975
580.97,87.8175000002,49.2704166667,79.8791666667,24.70575,5.728,6.04291666667,8.44625,60.0553611111,6.14041666666,7.1255
581.31,87.84525,49.2733333333,79.86125,24.7103333333,5.806,6.10945833333,8.49733333333,59.9538888889,6.219,7.19583333333
581.65,87.7722500002,49.2145833333,79.7254166667,24.684,5.83466666667,6.12016666667,8.51133333333,59.8491388889,6.2445,7.24883333333
581.98,87.6472499999,49.1099166667,79.5420833334,24.6189166667,5.83233333333,6.131,8.50316666667,59.6195277778,6.25758333333,7.2575
582.32,87.4698333333,49.012,79.2709166666,24.5624166667,5.854,6.19979166667,8.54258333333,59.3529166667,6.30283333333,7.32758333333
582.66,87.5251666667,49.0191666667,79.2215,24.5794166667,5.90725,6.24808333333,8.60508333333,59.2521388889,6.337,7.41675
583.00,87.3313333334,48.9276666667,78.99175,24.4793333333,5.89716666667,6.270375,8.60841666667,59.0407777778,6.35016666667,7.39825
583.34,87.302,48.8299166666,78.8606666667,24.4925833333,5.97983333333,6.31825,8.68275,58.8937777778,6.41733333333,7.488
583.68,87.1594166667,48.6965833333,78.6261666666,24.46375,6.00541666667,6.36270833334,8.66766666666,58.6646944444,6.45408333333,7.51825
584.01,86.9884166668,48.605,78.4334166667,24.4316666666,6.06891666667,6.4105,8.72975,58.4215555556,6.49991666666,7.59991666667
584.35,86.9813333334,48.5974166666,78.34925,24.3854166667,6.06408333333,6.390625,8.70466666667,58.2576388889,6.47441666667,7.61691666667
584.69,86.9951666667,48.5663333333,78.2649166667,24.3165833333,6.05708333333,6.37641666667,8.69491666667,58.1280555556,6.4735,7.57683333333
585.03,86.9424999998,48.57425,78.1365,24.3011666667,6.033,6.372375,8.69558333333,58.0192777778,6.44275,7.56891666667
585.37,86.7894166668,48.4893333333,77.8936666667,24.2328333333,6.04783333334,6.39654166666,8.673,57.7551388889,6.44216666667,7.55
585.70,86.5449166668,48.362,77.6315,24.1926666666,6.054,6.39345833333,8.64291666667,57.4841111111,6.40025,7.54316666667
586.04,86.5045833334,48.29075,77.5480833333,24.1255,6.03083333333,6.34,8.59758333333,57.3560555556,6.35,7.51025
586.38,86.2781666667,48.16075,77.3008333333,24.0681666667,6.0585,6.35333333333,8.59266666667,57.1280277778,6.38316666667,7.50158333333
586.72,86.0995833333,48.0766666667,77.1020833333,24.06575,6.085,6.36566666667,8.59391666666,56.9333611111,6.41091666666,7.54608333333
587.06,86.1031666668,48.1584166667,77.0908333333,23.9594166667,6.03625,6.33229166667,8.50983333333,56.84525,6.39008333334,7.49291666666
587.39,86.0363333334,48.1340833333,77.0333333333,23.87875,6.0295,6.28604166666,8.49108333334,56.6951388889,6.37241666667,7.45083333333
587.73,85.9790833333,48.106,76.9285,23.8435,5.98766666667,6.29345833333,8.47866666667,56.5695,6.35266666666,7.45516666667
588.07,85.8472500002,48.03725,76.7905833333,23.8330833334,6.00491666667,6.33404166667,8.49358333333,56.4188333334,6.38883333334,7.47258333333
588.41,85.7170833335,47.98025,76.6444166667,23.76475,5.993,6.32741666667,8.44791666667,56.2079444444,6.35116666666,7.46791666667
588.74,85.5102500002,47.8328333333,76.3761666667,23.6164166667,5.91091666666,6.25704166667,8.38408333333,55.9269444445,6.3055,7.42816666667
589.08,85.4630833334,47.8146666667,76.2955,23.5715833333,5.88383333333,6.24883333333,8.40025,55.8078888889,6.28708333333,7.42108333333
589.42,85.4614166667,47.7850833333,76.1661666666,23.5263333333,5.85258333333,6.24725,8.40075,55.7439166667,6.29016666667,7.41558333333
589.76,85.2531666667,47.69675,75.9155,23.4664166666,5.84925,6.25854166667,8.41008333334,55.5570277778,6.29941666667,7.40958333334
590.09,85.1634999999,47.68525,75.7840833333,23.4385,5.85241666667,6.26383333333,8.41858333334,55.39225,6.28625,7.43225
590.43,85.0563333333,47.5924166667,75.5970833333,23.31,5.77708333333,6.21995833333,8.34891666666,55.1929166667,6.22975,7.35516666667
590.77,84.9743333333,47.6024166667,75.4805833333,23.3925,5.87216666667,6.29075,8.45891666667,55.1142777778,6.33433333333,7.47166666667
591.11,84.9571666667,47.6205833333,75.34175,23.3638333333,5.85041666667,6.26645833333,8.43466666667,55.016,6.30341666667,7.49616666667
591.44,84.7113333333,47.4899166667,75.04375,23.25975,5.84883333333,6.214125,8.37316666667,54.7629444444,6.30325,7.44841666667
591.78,84.5315000001,47.3814166666,74.7914166667,23.1198333333,5.75483333333,6.10320833334,8.29416666667,54.5149722222,6.21025,7.37075
592.12,84.4807500001,47.37975,74.7126666667,23.12325,5.7455,6.10533333333,8.32108333333,54.4485277778,6.21308333333,7.38275
592.46,84.2657500001,47.321,74.4873333333,23.0990833334,5.79275,6.13195833334,8.34075,54.2703055555,6.24283333333,7.381
592.79,84.1202499999,47.2756666667,74.2638333333,23.0831666667,5.82275,6.16058333334,8.3435,54.10325,6.26525,7.39508333333
593.13,84.0233333334,47.2609166667,74.1141666666,23.076,5.85191666667,6.17383333333,8.34683333333,53.9393055555,6.27791666666,7.39316666667
593.47,84.019,47.2635,74.09725,23.0416666667,5.87875,6.17729166667,8.33625,53.8301666667,6.29341666667,7.40775
593.80,83.8004166666,47.1384166667,73.83025,22.9226666667,5.79975,6.09925,8.22933333333,53.6154166666,6.23316666667,7.3355
594.14,83.6465000001,47.0836666667,73.644,22.8918333334,5.8275,6.1375,8.21708333333,53.47875,6.23183333333,7.35966666666
594.48,83.37,46.90325,73.3140833333,22.791,5.79216666666,6.118125,8.16583333333,53.2278611111,6.17558333333,7.30266666667
594.81,83.0295000001,46.7048333333,72.93625,22.6991666667,5.78775,6.10725,8.13975,52.9191388889,6.1695,7.28791666667
595.15,82.9669166667,46.7048333333,72.8456666667,22.6868333333,5.80241666666,6.16716666667,8.18625,52.8606666667,6.20841666667,7.35741666667
595.49,82.7660833334,46.6743333333,72.6313333333,22.7173333333,5.85883333334,6.24508333333,8.23408333334,52.7165555556,6.28558333333,7.44483333333
595.82,82.58575,46.6179166666,72.4119166667,22.6959166667,5.89341666667,6.29370833333,8.242,52.5297222222,6.35775,7.495
596.16,82.5063333333,46.5853333333,72.2908333333,22.6685,5.88108333333,6.31370833333,8.22225,52.4014722222,6.349,7.53033333333
596.50,82.4125833332,46.5701666666,72.214,22.61875,5.875,6.284875,8.202,52.2808888889,6.35258333333,7.54608333333
596.83,82.2419166666,46.52825,72.0374166667,22.5576666667,5.86783333333,6.30108333333,8.21266666667,52.1150833333,6.38,7.57675
597.17,82.0244166666,46.4795,71.78425,22.5133333334,5.85075,6.29575,8.21441666667,51.9489166666,6.36408333333,7.58633333333
597.51,82.0189166667,46.5253333333,71.7211666667,22.4944166667,5.879,6.34341666667,8.26675,51.8915277778,6.37441666666,7.60883333333
597.84,81.8887499999,46.4999166667,71.55325,22.4678333333,5.89033333333,6.32175,8.25125,51.7350277778,6.38866666667,7.62733333333
598.18,81.8602500001,46.5785,71.451,22.47,5.92516666666,6.339875,8.2515,51.6412222222,6.4175,7.6755
598.52,81.7863333334,46.62525,71.351,22.48425,5.92308333333,6.367,8.27741666667,51.5504444445,6.43791666667,7.71125
598.85,81.6088333333,46.6189166667,71.1365833333,22.4450833333,5.94466666667,6.36604166667,8.24708333333,51.35,6.41991666667,7.6975
599.19,81.4869166668,46.5791666666,70.9416666667,22.416,5.94116666666,6.38120833333,8.26858333333,51.2088611111,6.42333333333,7.68533333333
599.53,81.2683333333,46.4823333333,70.6350833333,22.3218333333,5.92241666666,6.33504166667,8.23633333334,50.9867777778,6.36633333333,7.65916666667
599.86,80.9885833333,46.3660833333,70.31475,22.25525,5.91983333334,6.29516666666,8.18758333333,50.7661944444,6.35833333333,7.63075
600.20,80.7798333334,46.2700833333,69.9925833333,22.20875,5.8995,6.27883333334,8.16466666667,50.5511944444,6.33641666667,7.617
600.53,80.5319999999,46.1548333333,69.7333333333,22.1329166667,5.88933333333,6.226125,8.10291666667,50.3523055556,6.29258333333,7.59291666667
600.87,80.4160833333,46.1145,69.5024166667,22.121,5.89316666667,6.23225,8.0925,50.2138055555,6.298,7.57833333333
601.21,80.2112499999,46.1188333333,69.3260833333,22.1580833333,5.93825,6.27758333333,8.14533333333,50.1084722222,6.36041666667,7.66741666666
601.54,80.0085833334,46.051,69.1274166666,22.09625,5.94283333333,6.29166666667,8.1735,49.9256666667,6.38058333334,7.67133333333
601.88,79.5525833333,45.8196666667,68.7829166666,21.9681666667,5.87566666667,6.23941666667,8.12141666667,49.6051666667,6.32433333333,7.61516666667
602.21,79.3500833333,45.7615,68.6034166667,21.934,5.88166666667,6.22979166667,8.1055,49.4836666667,6.3355,7.59
602.55,79.20975,45.673,68.4485833334,21.8881666667,5.81616666667,6.15866666667,8.02041666666,49.3473333333,6.27958333334,7.53975
602.88,78.991,45.6259166667,68.247,21.79125,5.79958333333,6.11958333334,7.95341666667,49.1351111111,6.25908333333,7.52691666667
603.22,78.7654166667,45.5919166667,68.0835833333,21.7406666667,5.79,6.12458333333,7.95458333333,48.9799722222,6.25733333333,7.51825
603.56,78.6399166666,45.5526666667,67.9364166667,21.691,5.75733333333,6.13358333333,7.96483333333,48.8469444445,6.24325,7.51766666667
603.89,78.431,45.495,67.7616666667,21.6595,5.74275,6.14558333333,7.95583333333,48.7042222222,6.24066666666,7.50466666667
604.23,78.3278333333,45.4965833333,67.6523333333,21.6584166667,5.7675,6.18104166667,7.97808333333,48.6218611111,6.28383333333,7.55216666667
604.56,78.1406666667,45.4640833333,67.4656666667,21.6304166667,5.77533333333,6.20095833333,7.983,48.4741111111,6.29933333333,7.58216666667
604.90,78.0329166667,45.4089166667,67.2988333333,21.5616666667,5.72975,6.16725,7.92875,48.321,6.27458333334,7.52858333333
605.23,77.8775,45.3964166666,67.08325,21.5271666667,5.71708333334,6.1425,7.91908333334,48.2181666667,6.25583333333,7.50741666667
605.57,77.8768333333,45.4615833333,66.9820833334,21.5154166667,5.69333333333,6.14404166667,7.894,48.1691111111,6.25408333333,7.51825
605.90,77.6978333333,45.4384166667,66.7873333334,21.4645,5.67391666666,6.130875,7.87241666667,47.98175,6.22791666667,7.50808333333
606.24,77.4426666667,45.42825,66.5341666667,21.4356666667,5.71008333333,6.17745833334,7.9435,47.792,6.28933333333,7.56041666667
606.58,77.30275,45.41125,66.3163333333,21.4374166666,5.732,6.20895833333,7.96033333333,47.7025277778,6.30275,7.56483333333
606.91,77.2314166667,45.40925,66.2021666667,21.4626666667,5.75083333333,6.26108333333,7.97741666667,47.6379166667,6.31008333333,7.61333333333
607.25,77.0450833333,45.4064166667,65.9928333334,21.4508333333,5.75858333334,6.26183333333,7.96725,47.4990833333,6.31858333333,7.6015
607.58,76.8936666667,45.4276666667,65.8700833333,21.3995,5.7715,6.27091666667,7.95908333333,47.4033611111,6.32458333334,7.63541666666
607.92,76.69025,45.41,65.6623333333,21.3248333333,5.76341666667,6.26941666667,7.95875,47.2577777778,6.2925,7.60208333333
608.25,76.4786666666,45.344,65.5175833333,21.2719166667,5.751,6.235,7.92625,47.0699444444,6.27733333334,7.58083333333
608.59,76.25675,45.2925833333,65.3066666667,21.2575,5.77133333333,6.24004166667,7.951,46.9346944445,6.28691666667,7.59175
608.92,76.03875,45.231,65.1366666667,21.2384166667,5.76758333333,6.24258333334,7.92741666666,46.7698888889,6.296,7.63458333333
609.26,75.91125,45.2140833333,64.9805833333,21.2550833333,5.83383333333,6.28408333333,7.98183333333,46.71575,6.339,7.64533333333
609.59,75.7721666667,45.1830833333,64.8223333334,21.2295,5.84366666666,6.31533333333,7.9885,46.6249166667,6.3525,7.6645
609.93,75.53625,45.0484166666,64.6023333334,21.1779166666,5.82125,6.31654166666,7.964,46.4975833334,6.33908333334,7.66758333333
610.26,75.48175,45.081,64.5683333333,21.1461666667,5.79933333333,6.267875,7.97183333334,46.4333611111,6.32416666667,7.68783333333
610.60,75.2761666666,45.0544166667,64.3264166667,21.1178333333,5.79566666667,6.22870833333,7.9575,46.3229166667,6.31966666667,7.68975
610.93,75.14225,45.0935833333,64.1989166667,21.1673333333,5.90433333333,6.292875,8.05483333333,46.2847777778,6.41658333333,7.82133333333
611.27,74.9771666667,45.0761666667,63.9623333333,21.2063333333,5.9835,6.33258333334,8.12241666666,46.1805833333,6.44358333333,7.88891666666
611.60,74.7931666667,45.0048333333,63.726,21.1799166667,5.96775,6.25079166667,8.09358333333,46.0114444444,6.39758333333,7.88891666667
611.93,74.63925,45.0345833333,63.506,21.16575,6.01083333333,6.28125,8.12808333333,45.958,6.4005,7.94375
612.27,74.4485,45.0120833333,63.31925,21.1738333334,6.04325,6.30104166667,8.1395,45.8672777778,6.4175,8.01066666666
612.60,74.3093333333,45.0230833334,63.1525,21.1433333334,6.014,6.29375,8.13358333333,45.7904722222,6.388,7.9515
612.94,74.0068333333,44.949,62.9100833334,21.08225,6.00158333333,6.29241666667,8.12466666667,45.571,6.37841666667,7.97833333333
613.27,73.8341666667,44.9625,62.7776666667,21.0949166667,6.04625,6.29408333333,8.153,45.5028611111,6.41541666667,8.02983333334
