wavelength,Back_ThlInom,Belly_ThlInom,Breast_ThlInom,Crissum_ThlInom,Crown_ThlInom,DorTail_ThlInom,Rump_ThlInom,Throat_ThlInom,WingTip_ThlInom
571.13,11.6045833333,47.697,33.903,36.947375,13.5761666667,12.4036666667,14.272,45.8916666667,13.9014166667
571.47,11.6170833333,47.720875,33.97,36.9919583333,13.6330833333,12.42525,14.2774583333,45.9235833333,13.8926666666
571.81,11.66,47.775875,34.0606666667,37.031,13.70575,12.4704166667,14.2974583334,45.93525,13.945
572.15,11.7226666667,47.8706666667,34.1660833333,37.102375,13.81075,12.5480833334,14.355375,46.0048333333,13.996
572.49,11.7268333333,47.865875,34.2030833333,37.1115416666,13.816,12.5298333333,14.3427916667,46.018125,13.9856666667
572.83,11.7303333333,47.9318333333,34.2560833333,37.1939583333,13.8530833333,12.5401666667,14.343375,46.0844583333,13.9953333333
573.17,11.7505,47.9988333333,34.3440833333,37.2285,13.8921666666,12.5495,14.3437083333,46.1214166667,13.9945833334
573.51,11.7466666667,48.0608333333,34.4281666667,37.29475,13.9469166666,12.5734166667,14.3516666667,46.175125,14.0166666667
573.85,11.7566666667,48.0646666667,34.4774166667,37.3165416667,13.97525,12.592,14.383625,46.192125,14.0155
574.19,11.7611666667,48.0551666667,34.523,37.2958333334,14.0093333333,12.5730833333,14.3945833333,46.18675,14.0101666667
574.53,11.77075,48.1035,34.56375,37.3195833333,14.0765,12.6058333333,14.433125,46.2225416667,14.0095
574.87,11.8203333333,48.2550416667,34.6965,37.464,14.164,12.6594166666,14.4842083334,46.3309166667,14.06975
575.21,11.841,48.2680833333,34.7263333333,37.5074583334,14.2045,12.676,14.49925,46.361,14.0940833333
575.55,11.8486666667,48.2972083333,34.7809166667,37.5597916667,14.2650833333,12.6934166667,14.5249166667,46.415875,14.09
575.89,11.8265,48.3031666667,34.8316666667,37.578625,14.2818333334,12.6599166667,14.5080416667,46.4309166667,14.0633333333
576.22,11.8618333334,48.3552916667,34.9291666667,37.6363333334,14.3603333333,12.6975,14.54825,46.4699166667,14.0910833333
576.56,11.8755833334,48.33425,34.9814166666,37.6281666667,14.3899166667,12.68875,14.5602083333,46.4233333333,14.09825
576.90,11.8479166667,48.3056666667,34.99875,37.608,14.4175,12.6706666667,14.5405,46.4475,14.0928333334
577.24,11.8435833333,48.2860416667,35.006,37.6217083333,14.4326666667,12.631,14.5342916667,46.4211666666,14.08875
577.58,11.8726666666,48.3017916667,35.0174166667,37.6364583333,14.4755,12.6278333334,14.5154166667,46.4234166667,14.1053333333
577.92,11.8683333333,48.3708333333,35.0743333333,37.7541666667,14.5269166666,12.6375833333,14.50425,46.513125,14.1316666667
578.26,11.9041666667,48.4158333333,35.1801666667,37.846375,14.6115833333,12.6635833333,14.5522083333,46.5680833333,14.1745833333
578.60,11.8735833333,48.3477916666,35.2021666667,37.8128333333,14.6025,12.6235833334,14.5045833334,46.506875,14.1395833333
578.94,11.86325,48.3597916667,35.2394166667,37.8042916667,14.6505833333,12.62875,14.5005,46.4583333333,14.1420833333
579.28,11.8285833334,48.3182083334,35.2514166667,37.7619583333,14.6311666667,12.5686666667,14.4526666667,46.377375,14.1156666667
579.61,11.86525,48.45425,35.385,37.8946666666,14.753,12.6233333333,14.49875,46.4827916667,14.16825
579.95,11.8316666667,48.4554583333,35.397,37.918125,14.7759166666,12.5994166667,14.4579583333,46.504375,14.1401666666
580.29,11.85425,48.5847083334,35.50875,37.9904583333,14.8441666667,12.6465833333,14.4815,46.6288333333,14.16675
580.63,11.8624166667,48.60925,35.53725,38.0739583333,14.8886666666,12.6635,14.4894166667,46.6235833333,14.16525
580.97,11.9245,48.740375,35.683,38.1960416667,15.0196666667,12.7495833333,14.55525,46.77,14.2175833333
581.31,11.9299166667,48.7685833333,35.7761666667,38.2677083334,15.1056666667,12.765,14.5850833333,46.7980833333,14.23475
581.65,11.9476666667,48.8040833333,35.8591666666,38.2853333333,15.1795,12.7974166667,14.6222083333,46.795,14.2458333333
581.98,11.9055,48.828125,35.8841666667,38.2899583334,15.1786666666,12.7841666667,14.5848333333,46.8107916667,14.2376666667
582.32,11.8916666666,48.9152916667,35.94625,38.37125,15.2223333334,12.792,14.6200833333,46.902875,14.2334166667
582.66,11.9468333333,49.0544583333,36.1159166667,38.5388333333,15.3141666666,12.8335833333,14.6857083333,47.0860416666,14.3075
583.00,11.9501666667,49.125,36.2118333333,38.68925,15.3658333333,12.8683333333,14.6890833334,47.2009583334,14.3155
583.34,11.8646666667,49.1212916667,36.191,38.656,15.3139166667,12.8006666667,14.6174583333,47.156,14.2615
583.68,11.90925,49.1962916667,36.3093333333,38.766,15.38925,12.8579166667,14.657625,47.2111666667,14.3125833334
584.01,11.8825833333,49.14075,36.3085,38.7571666667,15.4303333333,12.85475,14.6549166666,47.1425833333,14.2885833333
584.35,11.94825,49.2930416667,36.4805833333,38.8470833333,15.5506666667,12.9063333333,14.733625,47.277375,14.3554166667
584.69,11.8973333333,49.2794583334,36.4573333334,38.8359583333,15.5226666667,12.8574166667,14.683875,47.2339583334,14.3070833333
585.03,11.8759166667,49.3253333333,36.51075,38.8734583333,15.5484166667,12.8605833333,14.6662916667,47.3127916667,14.2861666667
585.37,11.85725,49.3380833333,36.53675,38.8594583333,15.5598333333,12.8355,14.6303333333,47.3149166667,14.2694166667
585.70,11.9169166667,49.4255,36.6433333334,38.956375,15.61725,12.866,14.6990833333,47.3750416666,14.3238333333
586.04,11.91875,49.4029166667,36.65325,38.910375,15.671,12.8533333334,14.6821666667,47.3310833333,14.326
586.38,11.9169166667,49.3570416667,36.6538333333,38.8947916667,15.7096666667,12.8348333333,14.6570833334,47.3104166667,14.30675
586.72,11.9593333333,49.379625,36.6700833333,38.86025,15.81375,12.8739166667,14.7053333333,47.324625,14.3601666667
587.06,11.9159166667,49.3470416667,36.6936666667,38.87875,15.8039166667,12.81075,14.6508333333,47.313375,14.3095
587.39,11.8825,49.3493333333,36.7113333333,38.8624166667,15.8145,12.7696666667,14.6325833333,47.3084583334,14.2846666667
587.73,11.8974166667,49.4783333333,36.797,38.9377083333,15.8793333333,12.7746666667,14.632625,47.3761666667,14.2868333333
588.07,11.8933333333,49.4467916667,36.8019166667,38.9754583333,15.9070833333,12.77675,14.618,47.306875,14.3029166667
588.41,11.9048333333,49.410625,36.85675,38.9602916667,15.97275,12.7865,14.6257083333,47.302875,14.29325
588.74,11.9496666666,49.4962916667,36.9498333333,39.0164583333,16.0590833333,12.8211666667,14.687625,47.364125,14.3614166667
589.08,11.9654166667,49.4691666667,36.9748333333,39.0380833333,16.1246666667,12.8456666667,14.7033333333,47.3205416667,14.3734166667
589.42,11.8843333333,49.3784583333,36.9318333333,38.9630416666,16.1228333333,12.7693333333,14.5997083333,47.2350416666,14.29325
589.76,11.9045833334,49.3411666666,36.9698333333,39.015375,16.1674166666,12.8046666667,14.6202083333,47.20475,14.3246666667
590.09,11.8989166667,49.337875,37.0116666667,39.0103333334,16.2134166667,12.8081666667,14.6034166667,47.1354166667,14.3165
590.43,11.8778333334,49.3643333333,37.07725,39.0574583333,16.21325,12.7650833333,14.5902916667,47.1454583333,14.3079166666
590.77,11.95275,49.4120416667,37.13225,39.1009166667,16.337,12.83375,14.670625,47.207375,14.4051666667
591.11,11.9950833333,49.5305833333,37.1845833334,39.1437916667,16.398,12.864,14.6914583333,47.2395,14.4243333333
591.44,12.0388333333,49.4872916667,37.2425,39.1735416667,16.4643333333,12.888,14.716125,47.2427916667,14.4963333333
591.78,12.0526666667,49.535625,37.3085,39.192625,16.5380833334,12.8843333333,14.7355833333,47.268625,14.4890833333
592.12,12.0925,49.6025,37.3805,39.2569166667,16.5706666667,12.9191666667,14.7591666667,47.317625,14.52925
592.46,12.1161666666,49.662625,37.4815833334,39.31775,16.643,12.94,14.75175,47.3544583333,14.5024166666
592.79,12.102,49.70375,37.5420833333,39.3326666667,16.6920833333,12.9135,14.7362916667,47.38925,14.4961666667
593.13,12.22225,49.8182916667,37.6885,39.4486666667,16.8446666667,13.0305,14.8445833333,47.461625,14.591
593.47,12.2661666667,49.9401666667,37.8466666667,39.5027916666,16.9143333334,13.0564166666,14.8743333333,47.5851666667,14.5924166667
593.80,12.2574166667,49.9669583333,37.8873333333,39.507125,16.9670833333,13.0710833333,14.879125,47.5762916667,14.6198333333
594.14,12.28875,50.073375,38.01,39.579875,17.0895833333,13.1603333333,14.9201666667,47.6722916667,14.6461666667
594.48,12.2719166667,50.0462083333,38.0389166667,39.5624166667,17.12475,13.1628333333,14.8875416667,47.6244166666,14.60125
594.81,12.1840833333,49.9812083333,38.0338333334,39.50725,17.1128333333,13.1335,14.863625,47.5824583334,14.5613333333
595.15,12.1061666667,49.896,37.9783333333,39.4375833333,17.0846666667,13.07125,14.8097916667,47.5071666667,14.4895833333
595.49,12.061,49.9144166667,37.9819166667,39.43825,17.0884166667,13.0508333333,14.7619166667,47.5257916667,14.46975
595.82,12.0456666667,49.953125,38.0444166667,39.4789583333,17.167,13.0275833333,14.7527083333,47.5417083333,14.4635
596.16,12.0055,49.8506666666,37.94875,39.4056666667,17.14525,12.9760833333,14.7095416667,47.4441666667,14.4534166666
596.50,12.04575,49.8734583333,37.9635,39.4391666667,17.1808333333,13.0084166667,14.731125,47.42825,14.4764166667
596.83,11.9885,49.8469166667,37.92925,39.4073333333,17.1645833334,12.95975,14.6836666667,47.3976666667,14.44975
597.17,11.9631666667,49.8554166667,37.926,39.4425,17.2016666667,12.93975,14.6707916667,47.3880833333,14.4715833334
597.51,11.9600833333,49.8860833333,37.9598333334,39.496125,17.2056666666,12.9211666667,14.6673333333,47.4494583333,14.4335
597.84,11.916,49.8112083333,37.91475,39.456,17.1490833333,12.84425,14.5820416667,47.3700416667,14.37725
598.18,11.9188333333,49.8185833333,37.956,39.4905,17.1949166667,12.8419166667,14.5922916667,47.3667916667,14.4050833333
598.52,12.0391666667,49.8513333333,38.0475,39.5994583334,17.3065833333,12.9015,14.6410416667,47.3772916667,14.47875
598.85,12.07075,49.9585416666,38.1375,39.6462916667,17.37425,12.92025,14.6605416667,47.4195416667,14.4876666667
599.19,12.10925,49.9372916666,38.21175,39.6494166667,17.4348333333,12.9593333333,14.708,47.4247083333,14.5208333333
599.53,12.1318333334,49.9628333333,38.2561666667,39.6815416666,17.4885833333,12.9976666666,14.73375,47.4004583334,14.5748333333
599.86,12.1894166667,50.0736666666,38.4034166667,39.7859583333,17.5735833334,13.0633333333,14.7731666667,47.4445833333,14.6245833333
600.20,12.1673333334,50.1223333333,38.5138333334,39.873625,17.6163333333,13.0785833333,14.7770833333,47.5585416667,14.6334166666
600.53,12.2225833333,50.2033333333,38.6579166667,39.9935,17.7374166667,13.15925,14.8455,47.6288333333,14.70975
600.87,12.2640833333,50.237875,38.7404166666,40.017375,17.7985833334,13.21975,14.87325,47.6705833333,14.7620833334
601.21,12.25925,50.2117083333,38.7793333333,40.0275833333,17.844,13.2483333333,14.8995416667,47.6349166666,14.7869166667
601.54,12.3146666667,50.3401666667,38.8489166666,40.1258333334,17.9545833333,13.2958333333,14.9610833333,47.7217083333,14.8675833333
601.88,12.3616666666,50.4535833333,38.9420833333,40.1985,18.0676666666,13.3568333334,15.0130833334,47.8307083334,14.89875
602.21,12.3626666667,50.4961666667,39.0100833333,40.22175,18.1424166667,13.3809166667,15.0256666667,47.93775,14.9296666667
602.55,12.409,50.55375,39.094,40.3188333333,18.2308333333,13.4695,15.0575833333,47.9959166667,15.0071666667
602.88,12.4120833333,50.5825,39.1371666667,40.38275,18.2868333333,13.4799166667,15.0654583333,47.9980833333,15.0189166667
603.22,12.3979166667,50.5175833333,39.1286666666,40.3464583334,18.28625,13.4830833333,15.0676666667,47.9755416667,14.98975
603.56,12.3665833333,50.5064583333,39.1425,40.35625,18.2868333333,13.4574166666,15.05525,47.9855416667,14.9876666667
603.89,12.34625,50.5245833333,39.1559166667,40.364125,18.2964166667,13.4238333333,15.029625,47.9697916667,14.9515833334
604.23,12.3590833334,50.548625,39.1959166666,40.3728333333,18.3239166667,13.4238333334,15.0240833333,48.0018333333,14.9463333333
604.56,12.3379166667,50.5814166667,39.22425,40.4126666666,18.34925,13.40375,15.0111666667,48.0260416667,14.9334166667
604.90,12.294,50.582125,39.2025,40.3687916667,18.3643333334,13.3541666667,14.9740416667,47.98575,14.9055833333
605.23,12.2496666667,50.5396666667,39.218,40.3445416667,18.3535833334,13.3364166667,14.9569583333,47.981375,14.8544166666
605.57,12.2398333333,50.5157916667,39.2299166666,40.3432916667,18.3231666666,13.3195833333,14.922875,47.9414166667,14.8203333333
605.90,12.1951666667,50.4925416667,39.2098333333,40.325875,18.3320833333,13.2905,14.9129166667,47.8837083333,14.7926666666
606.24,12.1738333333,50.5254583333,39.2334166667,40.3647083334,18.3674166667,13.25625,14.922,47.95725,14.7816666667
606.58,12.1328333333,50.5607083333,39.261,40.3515416667,18.38875,13.2159166666,14.887375,47.948375,14.7573333334
606.91,12.1359166667,50.6125,39.3231666667,40.40125,18.4738333334,13.219,14.8804166667,48.0072916666,14.78875
607.25,12.1259166666,50.6347916667,39.3310833333,40.399875,18.5499166667,13.2236666667,14.9076666667,48.0267083333,14.7771666667
607.58,12.1671666667,50.6639166667,39.3659166667,40.4750833333,18.66575,13.2773333334,14.94425,48.0512083333,14.8470833333
607.92,12.1129166667,50.6266666667,39.3423333333,40.4508333333,18.7001666667,13.2649166667,14.9105,48.0517916667,14.8534166667
608.25,12.1135833333,50.634125,39.3663333333,40.5038333333,18.7564166667,13.2651666667,14.9187916666,48.096125,14.8381666667
608.59,12.1805833333,50.6892083333,39.4705,40.6422916667,18.86275,13.3431666666,14.9644583333,48.2252916667,14.8839166667
608.92,12.2033333333,50.68675,39.515,40.676625,18.94025,13.3646666667,14.9809166667,48.257375,14.9055833333
609.26,12.1945833333,50.6880833334,39.5494166667,40.7255833333,18.9945833333,13.37325,14.9891666667,48.3817083334,14.94
609.59,12.205,50.7124583333,39.5715,40.78225,19.0119166667,13.38575,14.9670833333,48.45325,14.9275
609.93,12.2574166667,50.7704166667,39.6771666667,40.8785416667,19.09825,13.4493333333,14.990375,48.5162083333,14.9610833333
610.26,12.2835833333,50.7632916667,39.732,40.9288333333,19.1220833333,13.4590833333,15.0017083333,48.5975416667,14.9655833334
610.60,12.28775,50.8891666666,39.8325833334,41.0526666667,19.1494166667,13.4435833333,15.0191666666,48.7194583333,14.9658333333
610.93,12.3011666666,50.8893333334,39.85625,41.0800833333,19.1638333333,13.4356666667,14.993125,48.727625,14.96075
611.27,12.2934166667,50.9452083333,39.9426666666,41.120125,19.18475,13.4233333333,14.986,48.7769583333,14.9333333333
611.60,12.2978333333,50.9499166666,39.9825,41.1720833333,19.2060833333,13.4114166667,14.9814583333,48.8169166667,14.9031666667
611.93,12.28225,50.9263333333,40.0096666666,41.1400416666,19.2216666667,13.4041666666,14.967375,48.7684583333,14.9058333333
612.27,12.2590833333,50.9117916666,40.0315833333,41.1085833333,19.2153333333,13.3904166666,14.944375,48.7552916667,14.8904166667
612.60,12.27875,51.0032916667,40.1115,41.1594166667,19.274,13.42025,14.93875,48.7759583333,14.9426666667
612.94,12.267,51.102375,40.1905,41.240125,19.3411666667,13.4295,14.981625,48.7804166667,14.939
613.27,12.2854166667,51.2313333333,40.36075,41.3559166667,19.4709166667,13.473,15.0437916666,48.8698333334,15.017
613.61,12.25425,51.20475,40.3698333334,41.3273333333,19.4865833334,13.4188333333,15.04575,48.8317916667,15.0090833333
613.94,12.2954166667,51.2828333333,40.4615833333,41.4001666667,19.5915,13.49225,15.070375,48.8500416667,15.0765
614.28,12.3133333333,51.26075,40.45625,41.387875,19.67225,13.5156666667,15.0614166667,48.7726666666,15.0661666667
614.61,12.3483333333,51.4159166666,40.67425,41.5545,19.8169166667,13.59775,15.151,48.9455,15.1046666667
614.94,12.33375,51.339625,40.6725833333,41.532125,19.84175,13.6075833333,15.141875,48.9715,15.10525
615.28,12.3605,51.411375,40.7550833333,41.5794166667,19.8974166667,13.6094166667,15.1542916666,48.98725,15.1306666667
615.61,12.34975,51.4459583333,40.8073333334,41.62725,19.97275,13.6088333333,15.1265416667,49.0447083333,15.1095
615.95,12.359,51.5520416667,40.8690833333,41.731125,20.0258333334,13.5841666667,15.163625,49.1230833333,15.1236666667
616.28,12.3788333333,51.52325,40.8814166667,41.7377083333,20.0673333333,13.56725,15.1627916667,49.0975,15.1230833333
616.61,12.416,51.55,40.9565,41.7499166667,20.1295,13.55325,15.1497916667,49.10275,15.158
616.95,12.3015,51.4570833333,40.886,41.6434583333,20.0138333333,13.41975,15.02125,48.9269583334,14.9999166666
617.28,12.2453333333,51.4607083333,40.9029166667,41.6154166667,20.0249166667,13.3724166667,14.9497083333,48.907,14.93075
617.62,12.2705,51.4830833333,40.9135833333,41.6551666666,20.1044166667,13.3738333333,14.9824166667,48.89575,14.9186666667
617.95,12.2640833333,51.4971666667,40.9929166667,41.6290833333,20.1398333333,13.3915,14.9897916666,48.9500833333,14.9655
618.28,12.2885,51.4367083333,40.9849166667,41.6455833333,20.15975,13.3713333333,14.9586666667,48.904875,14.98875
618.62,12.3021666667,51.519125,41.0716666667,41.6822916667,20.2710833333,13.3809166667,14.9882916667,48.9078333333,15.0301666667
618.95,12.2878333333,51.5114166667,41.1229166667,41.695375,20.3259166666,13.3869166667,15.0204583333,48.8947083333,15.0075
619.28,12.29875,51.614875,41.2071666667,41.78225,20.3531666667,13.4105,15.0450416667,48.9060833333,15.0236666667
619.62,12.38525,51.6987083333,41.36675,41.8433333334,20.4833333334,13.47675,15.0805833333,48.9545416667,15.1108333333
619.95,12.4155833333,51.7864583333,41.4474166666,41.9346666667,20.5625833333,13.4905,15.1190833333,48.9950416666,15.1134166667
620.28,12.4433333333,51.7664166667,41.45675,41.9328333333,20.6274166667,13.5555833333,15.1367916667,48.98425,15.1310833333
620.62,12.4799166667,51.7979166667,41.5240833333,41.9865416667,20.7294166667,13.6084166667,15.1963333334,49.0675,15.2180833333
620.95,12.5571666667,51.7957916667,41.5978333334,42.0610416666,20.85125,13.69475,15.28625,49.0946666667,15.3148333333
621.28,12.5375833333,51.84975,41.69075,42.0815,20.8834166667,13.7015,15.3091666667,49.1667083333,15.358
621.62,12.55225,51.921375,41.7766666667,42.18,20.9618333333,13.7125,15.3402083333,49.1947916666,15.3525833334
621.95,12.5426666667,51.9666666667,41.8301666667,42.2045416667,21.0545,13.76125,15.35925,49.2272083333,15.3949166667
622.28,12.50775,51.9210833333,41.80325,42.1272916667,21.0356666667,13.7388333333,15.3390833334,49.1695416667,15.3369166667
622.62,12.4926666666,51.95075,41.81275,42.1395833333,21.0718333333,13.75675,15.3070416667,49.151875,15.3313333333
622.95,12.4373333333,51.8680833333,41.7729166667,42.0745833333,21.08,13.6739166667,15.2465416667,49.119875,15.276
623.28,12.33675,51.75225,41.73575,42.017625,21.0491666667,13.6341666666,15.1789166667,49.0166666667,15.2185
623.62,12.2674166667,51.7346666667,41.7705,41.9909166667,21.079,13.6235833333,15.16275,49.0075,15.2004166666
623.95,12.2615,51.7942916666,41.8533333333,42.0595416666,21.1695,13.6265833333,15.1634166667,49.0118333333,15.2316666667
624.28,12.3129166667,51.7575416667,41.8985,42.0615833334,21.2485,13.66425,15.212,48.9844166666,15.2334166667
624.62,12.2655,51.7182916667,41.90925,41.9961666666,21.2481666667,13.6035833334,15.1638333334,48.899125,15.2061666667
624.95,12.2288333333,51.6350833333,41.8670833333,41.9684583333,21.2179166666,13.5811666667,15.1015833333,48.8383333333,15.1845833333
625.28,12.19725,51.5943333333,41.8524166667,41.905375,21.2159166666,13.52925,15.0316666667,48.823875,15.1605833333
625.61,12.12725,51.540375,41.8119166667,41.7967916667,21.1894166667,13.44825,15.002125,48.7199583333,15.0706666667
625.95,12.1154166667,51.5710416667,41.8485,41.8381666666,21.2079166667,13.4281666667,14.9682916667,48.7221666666,15.0603333333
626.28,12.1694166667,51.53525,41.93325,41.8212083334,21.27275,13.4548333333,15.00275,48.7440833333,15.0981666667
626.61,12.2436666667,51.6349166667,42.0635,41.916625,21.39975,13.5488333334,15.08625,48.8485416667,15.2003333333
626.94,12.2918333334,51.6175,42.0628333333,41.924625,21.4601666667,13.5603333334,15.1027083333,48.8433333333,15.2049166667
627.28,12.3086666667,51.6019583333,42.0751666667,41.91825,21.4910833333,13.5874166667,15.0982083333,48.8424583334,15.23925
627.61,12.30175,51.5682083333,42.0805833333,41.8836666667,21.4683333333,13.5886666666,15.0983333333,48.794,15.2138333333
627.94,12.2813333334,51.63375,42.1109166667,41.9128333333,21.5078333333,13.5653333333,15.046625,48.808375,15.20475
628.27,12.2911666667,51.702625,42.1914166667,42.0042083333,21.5569166667,13.6203333334,15.0454583333,48.9266666667,15.24725
628.61,12.3556666667,51.7774166666,42.2564166667,42.0206666667,21.6523333333,13.66325,15.0905416667,48.9192916666,15.29425
628.94,12.3863333333,51.7765,42.3194166667,42.0733333333,21.7093333333,13.70625,15.132875,48.9296666667,15.2818333333
629.27,12.4229166667,51.8086666666,42.3895833334,42.1455,21.78625,13.7550833334,15.142125,48.988625,15.3328333333
629.60,12.46725,51.8924583333,42.5370833333,42.2869166667,21.8811666666,13.7806666667,15.186625,49.1284166667,15.41325
629.94,12.4581666667,52.00075,42.5835833333,42.376375,21.9129166667,13.7846666667,15.181375,49.1837083333,15.4255
630.27,12.47975,51.99975,42.6145,42.3772916667,21.9690833333,13.8323333334,15.1718333333,49.1346666666,15.4294166667
630.60,12.4720833333,52.1420833334,42.7383333333,42.46975,22.0446666667,13.9015833333,15.2290833333,49.2347916667,15.4854166667
630.93,12.4969166667,52.2533333333,42.8830833333,42.5486666667,22.138,13.9425833334,15.2499583333,49.3245,15.477
631.26,12.50925,52.3179166666,42.9809166667,42.6329583333,22.2168333333,13.9613333333,15.267,49.3794166667,15.5080833333
631.60,12.5309166667,52.2977916667,43.0515,42.6644166666,22.2898333333,14.0186666667,15.2945416667,49.3695833333,15.5625
631.93,12.5661666667,52.4003333333,43.1591666667,42.7215416667,22.4059166667,14.0705,15.344125,49.3913333333,15.555
632.26,12.4641666667,52.3957916666,43.2095833333,42.7495,22.3964166666,14.007,15.2975416666,49.4479583333,15.44725
632.59,12.5131666667,52.477125,43.2896666667,42.8431666667,22.4871666667,14.0989166667,15.3379166667,49.4762083333,15.5539166667
632.92,12.6193333333,52.6142083333,43.4285,42.9192916667,22.5875833333,14.1565833333,15.3965,49.6152916667,15.64825
633.26,12.6529166667,52.6232083334,43.4665833333,42.89375,22.6495,14.2240833333,15.41025,49.5604583333,15.6378333334
633.59,12.6676666667,52.6444583334,43.5114166667,42.9312083333,22.7219166666,14.2715833333,15.4295,49.6027083334,15.66075
633.92,12.6523333334,52.6329583334,43.5359166667,42.9244583333,22.7605833333,14.2563333333,15.4334166667,49.56675,15.64175
634.25,12.7188333333,52.7130833333,43.6336666667,43.0196666667,22.8635,14.2736666667,15.4692083334,49.6103333333,15.6616666667
634.58,12.7490833333,52.7006666667,43.62525,43.0735,22.9359166667,14.2853333333,15.5049583333,49.60975,15.677
634.91,12.7181666666,52.6654583333,43.5935,43.0251666667,22.9766666667,14.2764166667,15.4829166667,49.612375,15.6260833333
635.25,12.7434166666,52.738625,43.69475,43.074,23.02775,14.3065833333,15.5359583333,49.6520416667,15.6341666666
635.58,12.692,52.6275,43.6581666667,43.0094583333,22.9710833333,14.2595833333,15.5056666666,49.5258333333,15.6249166667
635.91,12.7771666667,52.6461666667,43.7100833333,43.0701666666,23.1015833333,14.3243333333,15.5258333333,49.5259583333,15.7114166667
636.24,12.7796666666,52.6824166667,43.7720833333,43.046875,23.1805833333,14.2986666667,15.5410833333,49.5154583333,15.7188333333
636.57,12.7924166667,52.649625,43.8505,43.14975,23.2475,14.3235833333,15.5380833333,49.502,15.735
636.90,12.7715,52.655125,43.8905833334,43.1833333333,23.2889166666,14.3386666667,15.5560416667,49.5462916667,15.7300833334
637.23,12.81725,52.6790833333,43.9544166667,43.2203333333,23.351,14.4055,15.5986666667,49.54575,15.78325
637.56,12.905,52.763875,44.09425,43.2713333333,23.43275,14.4421666667,15.65675,49.664125,15.83625
637.90,12.95575,52.734,44.1448333334,43.244875,23.5221666667,14.4905,15.6842916667,49.6760833334,15.9043333333
638.23,12.9684166667,52.8298333333,44.3013333333,43.3210416666,23.5895833333,14.5315,15.7015,49.7520416667,15.9729166667
638.56,13.0131666667,52.8810416667,44.3764166667,43.3931666667,23.6145,14.517,15.7344583333,49.7541666667,16.0335
638.89,13.1023333333,52.951,44.51125,43.5135,23.7739166666,14.5913333333,15.8301666667,49.9218333333,16.1280833333
639.22,13.30175,53.164875,44.69025,43.6974166667,23.9776666667,14.71275,15.9915833334,50.1067916667,16.257
639.55,13.2926666667,53.2292083334,44.788,43.7725416666,24.0125833333,14.7111666667,16.026625,50.1755833333,16.2535833333
639.88,13.3255,53.357625,44.9616666667,43.949375,24.10225,14.7596666667,16.05075,50.36,16.2869166667
640.21,13.25775,53.3459583333,44.9436666667,43.8857916667,24.1123333333,14.7566666667,16.0039583333,50.30525,16.2150833333
640.54,13.1975,53.3442916667,44.947,43.8979166666,24.16675,14.7154166667,15.9837916667,50.2507083333,16.2345
640.87,13.1328333333,53.3219583333,44.9758333334,43.8838333333,24.1294166667,14.6268333333,15.8874166666,50.2170833333,16.1346666667
641.20,13.0571666667,53.2805833333,44.944,43.9284166667,24.1498333333,14.63175,15.85925,50.1859166667,16.1274166667
641.53,12.85075,53.2909583333,44.9395,43.8659166667,24.0219166667,14.4736666667,15.7102916667,50.13525,15.9585
641.87,12.8625833333,53.2780416667,44.9853333333,43.8664583333,24.045,14.4480833333,15.7204583333,50.15125,15.934
642.20,12.76,53.337625,45.0540833334,43.8942916667,24.08525,14.4354166667,15.651375,50.1937083333,15.9074166667
642.53,12.7116666667,53.3811666667,45.06,43.8877916667,24.0689166667,14.4210833333,15.6119583333,50.187125,15.9298333334
642.86,12.5169166666,53.2371666666,44.9433333333,43.79075,23.981,14.2745833333,15.4092916666,50.1594583334,15.8005
643.19,12.4849166667,53.2720833333,45.0063333333,43.8437083333,24.0566666667,14.3081666667,15.3982916667,50.2109166667,15.8255
643.52,12.3975833333,53.155,44.86125,43.7322083334,24.0071666667,14.2491666666,15.3289583334,50.07875,15.7286666666
643.85,12.3963333333,53.3619583333,44.9730833333,43.847875,24.07375,14.2255,15.3765833333,50.2250833333,15.7553333334
644.18,12.5256666667,53.560125,45.1716666666,44.0362083333,24.2058333333,14.3308333334,15.4449166667,50.4610833333,15.79775
644.51,12.4526666667,53.5452916667,45.17175,44.0180416667,24.2468333333,14.22325,15.4137916667,50.3900416667,15.76825
644.84,12.4354166667,53.6007083333,45.2295833333,43.976875,24.273,14.20025,15.4145,50.389375,15.7429166667
645.17,12.5095,53.501625,45.207,43.9760833333,24.4171666667,14.231,15.4774166667,50.3559583334,15.81425
645.50,12.4909166666,53.5629166666,45.1970833333,44.0352916667,24.47425,14.2263333333,15.4777916667,50.3582916667,15.821
645.83,12.4419166667,53.3785,45.0766666666,43.950375,24.4671666667,14.1525,15.4450416667,50.2325833333,15.7455
646.16,12.35375,53.3075416666,45.04,43.9129166666,24.4436666666,14.0355833333,15.2969166667,50.1212916667,15.5893333333
646.49,12.3749166667,53.326625,45.0795833333,43.8982083333,24.47475,14.0585,15.3614166667,50.0485,15.6045833333
646.82,12.4219166667,53.307625,45.0818333333,43.84475,24.4608333333,14.0248333333,15.389,49.95575,15.5779166667
647.15,12.5331666667,53.42325,45.2370833333,43.9729583333,24.6030833333,14.15825,15.494,50.0346666666,15.6798333333
647.48,12.52175,53.2910416667,45.163,43.8722083333,24.6158333333,14.15675,15.4479166667,49.8843333333,15.6241666667
