wavelength,Back_OryCram,Belly_OryCram,Breast_OryCram,Crissum_OryCram,Crown_OryCram,DorTail_OryCram,Patch10_OryCram,Rump_OryCram,Throat_OryCram,WingTip_OryCram
758.18,6.43626666667,9.54539999999,6.72056666667,7.27593333333,16.0480333333,10.8049,39.7789333333,12.4968666667,8.26267333333,18.9709333333
758.50,6.55233333333,9.80159999999,6.68576666667,7.47653333334,16.4396333333,11.0291666667,40.4256,12.8189333333,8.60755333334,19.4727666667
758.81,6.28253333333,9.63026666666,6.6314,7.29073333333,16.1881666667,10.8193333333,40.4257333333,12.7412666667,8.51552,19.3679666667
759.13,6.98786666667,10.4198,7.4508,8.03419999999,16.8080666667,11.7747666667,41.0464,13.3587333333,9.17169333333,20.0303333333
759.44,7.12033333334,10.3869333333,7.22926666667,8.08253333333,16.8601333333,11.7642,41.4158666667,13.6434,9.07514666666,20.2588666667
759.75,7.35186666667,10.5673333333,7.4125,8.16446666667,16.6475666667,11.8657333333,41.4914,13.7954,9.20852666666,20.4207
760.07,7.54013333333,10.8639333333,7.46926666667,8.23079999999,16.7169666667,11.9425333333,41.2360666667,13.8725333333,9.35881333333,20.175
760.38,7.00866666667,10.331,7.02123333333,7.63306666667,16.0392666667,11.4573,40.571,13.2926,8.64817999999,19.7867666667
760.69,7.07346666667,10.507,7.37703333333,7.9982,16.2028333333,11.7106666667,40.6441333333,13.3457333333,8.80731333333,19.9754
761.01,7.47033333333,10.9406,7.66436666667,8.17760000001,16.4815666667,12.1069,40.8878666666,13.6042,9.18822666667,20.0121333333
761.32,7.87526666666,11.2975333333,7.9539,8.60046666666,16.9040666667,12.4494666667,41.3570666667,13.8866666667,9.44956666666,20.2274333333
761.63,8.0712,11.515,8.3509,8.96346666667,17.1479,12.557,41.5470666667,14.1193333333,9.76615333334,20.3511666667
761.94,8.08306666667,11.3711333333,8.541,8.95366666666,16.8809,12.5092,41.2405333333,14.0175333333,9.64982000001,20.1744666667
762.26,8.41446666667,11.4950666667,8.56776666667,9.1336,17.0099666667,12.5134333333,41.0965333333,14.0852666667,9.62104666667,20.1245
762.57,7.515,10.654,7.6506,8.21906666666,16.1973666667,11.6746,40.4962666667,13.3600666667,8.98439333334,19.3521333333
762.88,7.4376,10.6098,7.6621,8.13526666667,16.2148666667,11.7107,40.4792666667,13.1935333333,9.08145333333,19.3629333333
763.20,7.40413333333,10.6328,7.69726666667,8.13439999999,16.241,11.7899,40.5140666666,13.1449333333,9.13195333334,19.3755
763.51,7.36553333333,10.4751333333,7.61003333333,8.05993333333,16.3158666667,11.8846333333,40.6827333333,13.1673333333,9.23984666666,19.5143666667
763.82,7.28166666667,10.447,7.45916666667,8.09486666667,16.2738,11.8485333333,40.7947333333,13.1351333333,9.25562666667,19.4197
764.14,7.17226666667,10.2818,7.16176666667,7.87099999999,16.1319333333,11.6526333333,40.7546666667,13.0258,9.18008666667,19.1579333333
764.45,7.4414,10.5613333333,7.43303333333,8.16166666666,16.5730666667,11.7946333333,41.1157333333,13.286,9.37100666666,19.519
764.76,7.36393333333,10.4496666667,7.4419,8.06100000001,16.5764333333,11.7636666667,41.0043333333,13.2236666667,9.35859999999,19.5394
765.07,6.9916,10.0150666667,6.8761,7.6694,16.131,11.3962666667,40.7311333333,12.8534666667,9.01573333333,19.1546
765.39,7.1908,10.149,6.8224,7.87453333333,16.3369,11.5083666667,40.9470666666,12.9314,9.14815999999,19.0515333333
765.70,6.66106666667,9.75813333334,6.4993,7.4654,15.9539666667,11.3927,41.1793333333,12.6406,8.87436666667,18.9439333333
766.01,7.30326666667,10.3198666667,7.16836666667,8.08846666666,16.5756666667,11.9614,41.7614,13.2334,9.27509333333,19.6892
766.32,8.04553333333,11.0711333333,7.85136666667,8.85013333333,16.9679666667,12.6313333333,41.9214666667,14.1159333333,9.73202666667,19.9935666667
766.64,8.41186666667,11.2112,8.0798,9.15233333334,17.3127333334,12.9549333333,42.2113333333,14.5927333333,9.97712666666,20.2116666667
766.95,8.69700000001,11.4443333333,8.37633333333,9.56559999999,17.5542333333,13.1937,42.4716,14.9191333333,10.05722,20.3982333333
767.26,9.06113333333,11.5848666667,8.6682,9.75753333333,17.7598666667,13.5846666667,42.8218,15.2539333333,10.38458,20.6515666667
767.57,9.10973333333,11.5450666667,8.8311,9.83906666667,17.8320333333,13.6682,43.0116666667,15.2562,10.26978,20.8847333333
767.88,8.84880000001,11.5155333333,8.70723333333,9.64340000001,17.4787333333,13.8042333333,42.7055333334,15.0736,10.1748733333,20.8043666667
768.20,9.17673333334,12.0024,8.84686666667,9.97606666667,17.7019,14.1027333333,43.0215333333,15.2997333333,10.6419,20.9254333333
768.51,9.40166666666,12.4944,9.32536666667,10.3433333333,18.3077666667,14.7685666667,43.3766,15.4843333333,11.2317466667,21.7396333333
768.82,9.70679999999,12.9716,9.93966666667,10.8047333333,18.4260333333,15.1945333333,43.0318666667,15.6374,11.5395533333,22.2769333333
769.13,9.91013333334,13.1368,10.2111666667,11.1598666667,18.6896333333,15.3021,42.7461333333,16.0250666667,11.9722533333,22.5518666667
769.44,9.82893333332,13.2406,10.1499,11.1124666667,18.4821666667,15.3324666667,42.4108,16.0650666667,12.0887533333,22.1617666667
769.76,9.76680000001,12.9498,10.0,11.0616666667,18.6332,15.2214,42.4068666666,15.7618,12.07538,22.5136
770.07,9.51559999998,12.9778,9.86223333334,11.0310666667,18.5377333333,14.7711333333,42.2045333333,15.4756666667,11.7528666667,22.5023333333
770.38,9.95500000001,13.3514,9.94589999999,11.0630666666,18.7274333333,14.9999333333,42.0675333333,15.7568,12.0932133333,22.6576666667
770.69,9.4088,13.1308,9.37899999999,10.7246,18.5254,14.6975333333,41.7207333333,15.3669333333,11.5022266667,22.2015
771.00,9.54226666667,13.4719333333,9.59076666666,11.091,18.8072,15.1663666667,41.8077333333,15.9178,12.02504,22.5034333333
771.32,9.64466666667,13.4362,9.91126666666,11.6080666667,19.2264666667,15.2150666667,42.2206666667,16.2410666667,12.1962866667,22.6857
771.63,9.37580000001,13.1442666667,9.81083333333,11.4562666667,18.9241666667,14.9124333333,41.8958666667,15.9196,11.5967,22.735
771.94,9.42766666668,13.1938666667,9.58636666666,11.6112666667,18.6482333333,14.4877,42.0252,15.9500666667,11.29114,22.3929333333
772.25,8.76033333333,12.6070666667,8.80540000001,10.7538,18.4296666667,13.9292666667,42.3791333333,15.5122,10.58704,22.026
772.56,8.99666666667,13.0098,9.0372,11.0588666667,18.3850333333,14.238,42.3097333333,15.5066666667,10.4604133333,22.1103
772.87,9.39626666668,13.2714666667,9.27240000001,11.4965333333,19.1254666667,14.6723666667,43.0546,15.8154,10.50362,22.7321333333
773.18,8.83073333333,13.0528666667,8.9446,11.3068,18.8676333333,14.5557,43.3385333333,15.6136666667,10.4424133333,22.5873333333
773.50,8.78600000001,12.9604666667,9.00699999999,11.1501333333,18.8951,14.8029333333,43.1309333333,15.4739333333,10.5144066667,22.5719666667
773.81,9.16266666666,13.4506666667,9.94399999999,11.8613333333,19.264,15.584,43.7226666666,16.0266666667,10.6986666667,23.3013333333
774.12,9.28686666666,13.4792666667,10.0054,11.7827333333,19.2922666667,15.5159,43.5925333333,15.8669333333,10.5624266667,23.3414333333
774.43,8.77886666667,12.5914,9.33666666667,11.021,18.3645,14.9499,42.7674,14.9904,9.63444666667,22.6941666667
774.74,8.10746666667,11.8268,8.1948,9.96993333332,17.5185666667,14.1851,42.2898,13.9962,8.52037333333,21.9392333333
775.05,8.55806666666,11.5899333333,8.04823333333,10.159,17.4946,14.164,41.9848666667,14.408,8.64366666667,21.9353
775.36,8.12413333333,10.7425333333,7.8026,9.32360000001,16.7162333333,13.7953333333,41.4466,14.0868666667,8.05886666666,21.5594333333
775.67,8.83973333333,11.2196,8.48116666667,9.75266666667,17.2858,14.3817666667,41.6624666667,14.9305333333,8.80224,22.0374
775.98,8.60359999999,10.6941333333,8.12886666667,9.02613333333,17.1714333333,13.9095333333,41.4374666667,14.6062666667,8.52560666666,21.9944666667
776.30,8.13713333333,10.3595333333,7.95873333333,8.54326666666,16.5514333333,13.7421666667,40.9218,14.2550666667,8.42306000001,21.8519666667
776.61,7.91706666667,10.3358,7.80783333333,8.35926666666,16.3909,13.3688666667,40.5732666667,14.2070666666,8.26982000001,21.4087666667
776.92,7.7952,9.99719999999,7.36843333333,8.10346666666,16.1024,13.1131,40.523,14.2691333333,8.09306666667,21.0654666667
777.23,7.39193333334,9.39639999999,6.8134,7.55266666666,15.5953666667,12.5415666667,39.9889333333,13.7044,7.67884,20.5122666667
777.54,7.14866666667,9.31800000001,6.8885,7.67453333333,15.5134666667,12.1638333334,39.9452,14.0015333333,7.76998000001,20.4602666667
777.85,7.97246666667,10.3801333333,7.6033,8.60066666667,16.3223,12.8017666667,40.5618666667,14.9918,8.64716000001,21.3278333333
778.16,9.37619999999,11.844,8.98873333334,9.85986666667,17.4085333333,14.089,41.3738666667,16.4275333333,10.21708,22.3630666667
778.47,8.80886666667,11.7768,8.84523333333,9.31653333334,17.2971333333,14.2313666667,41.4951333333,15.9105333333,10.03966,21.9914333333
778.78,9.2406,12.5238,9.25453333334,9.98893333332,18.0290333333,14.7682666667,41.2340666667,16.2368,10.57184,22.1468666667
779.09,8.87020000001,11.8794666667,8.71513333333,9.8056,17.1795,14.1813,40.6424,15.8523333333,9.88282,21.5130333333
779.40,8.78086666666,12.0091333333,8.57063333333,9.99139999999,17.3459666667,14.2796333333,41.1139333333,16.0101333333,10.0709533333,21.4407666667
779.71,9.63646666667,12.5952666667,9.04709999999,10.9642666667,18.0887666666,14.5951666667,41.7110666667,16.7840666667,11.1032333333,21.7767333333
780.02,10.2603333334,13.1730666667,9.39046666666,11.2960666667,18.4635333333,15.3563,41.7854,17.1330666667,11.74764,22.4118666667
780.33,10.5759333333,13.4091333333,9.52009999999,11.5938666667,18.7551,15.8173333333,42.036,17.0971333333,12.0029333333,22.7633333333
780.64,9.92580000001,12.6922,8.90763333333,10.9528,18.415,15.5713666667,41.9412666667,16.7765333333,11.6291133333,22.3984333333
780.95,10.6008666667,13.3632666667,9.42003333333,11.45,18.9566666666,16.6577333333,42.5352666667,17.4290666667,12.69288,23.0104
781.26,10.3778,12.9162666667,9.1538,10.9701333333,19.0843,16.5638666667,42.4720666667,16.9416,12.3572,22.6534
781.57,8.81479999999,11.0864666667,7.63576666667,9.49380000001,17.8704666667,15.1636333333,41.4568,15.6358666667,10.7209133333,21.7222
781.88,9.15126666667,11.4992666667,7.92743333333,9.95660000001,17.9833666667,15.5979666667,41.8153333333,16.3568666667,10.87118,22.0601666667
782.19,9.42399999999,11.6966666667,7.9792,10.0283333333,18.1995333333,16.0432666667,42.4802,16.7641333333,11.1167,22.5839333333
782.50,9.60060000001,12.4128,8.44366666667,10.3866666667,19.3767333333,17.0374333333,43.8286,17.5518666667,11.5563333333,23.7808666667
782.81,10.0620666667,12.8164,9.4668,11.0434666667,19.8396333333,18.1453,44.5338666666,17.9849333333,12.1040933333,24.6125
783.12,9.75313333333,12.6226,9.28590000001,10.9574666667,19.8158,18.6145666667,44.6001333333,17.7360666667,11.90528,24.6132666667
783.43,9.04273333334,11.921,8.70149999999,10.3814666667,19.0560666667,18.166,44.5113333333,17.0347333333,10.8146066667,23.8151
783.74,7.67713333333,10.6274666667,7.75846666667,9.5898,17.9417333333,16.9718,43.8318666667,16.1072666667,9.23775333334,22.5160333333
784.05,7.65120000001,10.8238,7.61026666667,9.78459999999,17.8973333333,17.0085666667,43.6238,15.9658666667,9.01958,22.5365666667
784.36,7.71566666667,10.2484666667,7.65703333333,9.77226666665,17.8814,17.0739,43.3747333333,15.5762666667,8.80816666667,22.7363
784.67,7.55353333333,10.25,7.55016666667,10.0386666667,17.5677333333,17.2335,43.7380666667,15.5788666667,9.10304666668,22.7772
784.98,8.2916,11.0879333333,8.5251,10.3765333333,18.0404,18.0614,44.0237333333,15.9414,9.71543333333,23.0718666667
785.29,8.05360000001,10.4611333333,8.14153333333,9.7288,17.7473333333,17.7155666667,43.879,15.5578666666,9.70376,22.4042333333
785.60,7.29119999999,9.3122,7.39993333333,9.10880000001,16.8877,16.7684666667,43.3684,14.5684,8.53958666667,21.3120666667
785.91,7.66246666667,9.17706666667,7.21643333333,9.46746666666,16.3694333333,16.5526,42.7178,14.2668,9.02484666667,20.7884333333
786.22,7.75980000001,8.63533333333,5.91986666667,9.06993333333,15.7466,15.4853666667,42.0705333333,13.9306666667,8.33049999999,19.8606
786.53,7.40073333333,8.4752,5.302,8.6554,15.4288,14.4911666667,41.2679333333,13.4668666667,7.53962666666,19.0558
786.84,7.66733333334,8.50219999999,5.3082,8.67446666666,15.6626333333,14.3274333333,41.3188,13.7774666667,7.53812666667,19.1420333333
787.14,7.65946666666,8.62593333334,5.12823333333,8.65886666666,15.6311,14.2405333333,41.4991333333,14.0170666667,7.74482000001,19.4017333333
787.45,8.18686666667,9.21726666666,5.56536666667,9.108,15.9581333333,14.3381666667,41.9001333333,14.7245333333,8.02582,19.6877
787.76,8.12120000001,9.46100000001,5.57893333333,9.6078,15.8055333333,14.3668333333,41.9202666667,14.8262,7.87646666667,19.5023666667
788.07,7.38173333333,8.88053333333,4.7726,8.78640000001,15.3998333333,13.5936666667,41.3420666667,14.3430666667,6.85786,18.9901666667
788.38,8.17266666667,9.28173333334,4.77643333333,9.81726666667,15.5325333333,14.1083333333,42.0164,14.6755333333,7.22060666667,19.4645
788.69,7.97633333333,9.26720000001,4.57136666667,9.92826666666,15.5784333333,14.0382333333,41.3596666667,14.2314,6.99774666666,19.8815
789.00,8.62973333333,10.2159333333,5.2285,10.6975333333,16.3642666667,14.6295666667,41.4630666667,15.0494,7.88887999999,20.6172333333
789.31,8.18573333333,9.62953333334,4.6829,9.85559999998,16.083,14.2437,40.9604666667,14.2560666667,7.47263333333,20.1634666667
789.62,8.52380000001,10.4626,5.65946666667,10.3432,16.4715333333,14.8946,41.0324666667,14.8694,7.93455333333,20.7459333333
789.92,8.90159999999,10.4696,6.05093333333,10.2413333333,16.2856666667,15.2921,40.8634666667,14.7428,8.08252666667,21.3268333333
790.23,9.51553333333,10.8286,6.63483333333,10.7202,16.6539666667,15.8794,40.8031333333,15.0095333333,8.81524000001,21.7464
790.54,10.7082666667,12.2002666667,8.22473333333,11.5518666667,17.6644666667,16.8933333333,40.8246666667,15.9081333333,10.2869266667,22.8046666667
790.85,10.2239333333,12.0217333333,8.17969999999,11.1325333333,17.3480666667,16.961,40.3007333333,15.4126666667,10.3793866667,22.8726333333
791.16,10.7866,12.1792666667,8.41073333333,10.7865333333,17.9078666667,16.9922,40.0709333333,15.6416,10.4777333333,23.1365666667
791.47,11.8271333333,12.8880666667,9.62000000001,11.6634,18.9587666667,18.2809666667,40.5238666667,16.3589333333,11.5782666667,23.6804666667
791.78,10.8226666667,12.2976666667,9.18713333334,10.5933333333,18.4759,17.8956666667,39.2724,16.2438666667,11.3305666667,22.7664333333
792.08,10.9741333333,12.3326,9.50959999999,10.6826,18.2075,17.8065,39.6157333333,16.6799333333,11.5990866667,22.8925666667
792.39,11.1582,12.1009333333,9.77443333333,10.6733333333,18.2929,18.0235666667,40.0606666667,16.9090666667,12.0295733333,22.916
792.70,10.9085333333,12.2729333334,9.8142,10.6990666667,18.4329,18.1086333333,40.358,17.3319333333,11.8939866667,23.0091
793.01,10.381,11.7482666667,9.47286666667,10.041,18.313,17.6462666667,40.0068666667,17.0883333333,11.8694466667,22.7721333333
793.32,9.5934,10.7195333333,8.56116666667,9.38473333333,17.7962333333,16.7119,39.5829333333,16.6006,11.1331866667,21.6337
793.62,9.59933333333,10.3726666667,8.45346666667,9.32766666667,17.6907,16.3950333333,39.7492,16.7954666666,11.13544,22.0340666667
793.93,9.62179999999,10.2580666667,7.92513333333,9.53686666666,17.9921,16.8081333333,40.4454666667,17.0308,11.1382066667,22.2233333333
794.24,10.246,10.3315333333,8.10340000001,9.8324,18.1284,17.0338666667,40.9125333333,17.3903333333,11.2499666667,22.3422333333
794.55,9.6608,10.0938666667,7.62269999999,9.61033333333,17.4603,16.4213333333,41.2553333333,16.8254666667,11.2937866667,22.3123666667
794.86,10.0817333333,10.9620666667,7.89140000001,9.89706666667,17.4299333333,16.3401,41.427,17.295,11.9438266667,22.9003
795.16,10.6834666667,11.6298666667,8.36650000001,10.6553333333,18.0301333333,16.3371666667,41.9838,17.6865333333,12.5244466667,23.5856666667
795.47,10.8772666667,11.8611333333,8.33846666667,10.602,18.3694666667,16.2193666667,41.3552666667,17.6676666667,12.2612933333,22.8345333333
795.78,10.6543333333,12.0517333333,8.23096666667,10.4157333333,18.2685,16.2030666667,41.0498,17.5392,11.6986733333,22.8015
796.09,10.6747333333,11.745,8.30933333333,10.4566,17.6892333333,15.8793666667,40.5932666667,17.3075333333,11.8165533333,22.5629333333
796.40,11.2198,12.049,8.57633333333,11.0771333333,17.9409333333,16.4152,40.5708,17.4446666666,12.03078,22.1780333333
796.70,10.9572666667,11.8126,8.37063333333,10.8350666667,17.5389333333,16.317,40.5636666667,17.3116,11.85544,21.9653666667
797.01,11.0365333333,12.4660666667,8.78053333333,11.2602,17.6862666666,16.6225333333,40.4946,17.2018666667,12.1402533333,21.7208333333
797.32,10.0923333333,11.5966,8.2187,10.2838,16.3351,15.6717,39.3846666667,16.2462666667,11.0980333333,20.5604333333
797.63,10.0786666667,12.0956,8.57443333333,10.2564,16.5846,15.2443333333,39.1384,16.0204666667,11.5848933333,20.2153666667
797.93,10.069,12.2728,8.50203333333,10.2205333333,16.8594666667,15.3821666666,39.0496666666,16.0262,11.33136,19.6625
798.24,10.0557333333,12.1131333333,8.5075,10.4252666667,16.6351666667,15.2963666667,38.7657333333,15.7881333333,10.8034333333,19.5257666667
798.55,9.89759999999,12.3577333333,8.8864,10.4842666667,16.5499666667,15.6062666667,38.8688,15.5956,10.9378933333,19.498
798.85,9.78100000001,12.1635333333,9.08506666667,10.5848,16.2468666667,15.8844333333,38.8374,15.3426,11.2945133333,19.8816666667
799.16,8.4996,10.9839333333,7.42613333333,9.46513333333,15.1478666667,15.0467,38.5036666666,14.0817333333,10.4070866667,19.0459333333
799.47,7.1858,10.3009333333,6.25666666667,8.38213333332,14.2663333333,13.8939333333,37.216,12.5958666667,8.65010666666,17.8930333333
799.78,6.49553333333,9.61486666667,5.14983333333,7.81793333333,13.9400666667,13.3645,37.8451333333,12.0108,7.61797333334,18.0162333333
800.08,6.88086666667,10.3809333333,5.98803333333,8.58726666668,14.7062666667,14.1823666667,38.4999333333,12.7221333333,8.26036000001,18.3887666667
800.39,5.70833333333,8.99626666667,4.5848,7.24493333333,14.1058,13.1309666667,38.5626,11.9786666667,6.87570666666,17.3235333333
800.70,5.81373333333,9.30853333333,4.28976666667,7.27120000001,14.4555,13.3664666667,38.7578,12.1076666667,6.72880666666,17.2837333333
801.00,5.90726666667,9.12239999999,3.65416666667,7.38393333334,14.6117666667,13.9114,39.6287333333,12.6328,6.38152,17.9578666667
801.31,5.97126666667,9.04993333334,3.33746666667,7.48093333334,14.3004,13.7787666667,39.1942666667,12.2393333333,6.08048000001,17.5699
801.62,3.46073333333,6.41199999999,1.2867,5.156,12.5911333333,11.7391,38.4892666667,10.426,4.12744666667,16.3153
801.92,1.70266666667,4.41453333333,-0.409933333333,3.32446666667,11.2251333333,10.1892333333,37.0721333333,9.03600000001,1.97572666667,14.6261
802.23,-0.0376666666674,3.19659999999,-2.0321,1.688,10.2593333333,8.5573,37.1993333333,8.01506666667,0.216946666668,13.2248
802.54,-0.233933333333,3.19293333333,-1.7182,1.37626666667,10.1076,7.6171,36.3015333333,7.59366666666,0.181586666666,12.8605666667
802.84,2.216,5.1232,0.492333333334,3.4944,12.0834,10.2320666667,38.8729333333,10.4166,2.86636666667,14.9100333333
803.15,3.2228,6.66660000001,2.14556666667,4.93546666667,13.2827,11.0681,38.72,11.5654,5.15828666666,15.9575666667
803.46,2.4678,6.33513333333,1.44553333333,4.28193333333,13.0526333333,10.3131666667,38.5359333333,11.0036666667,4.16017999999,16.0128
803.76,2.98413333333,7.32886666667,1.9818,4.89806666667,13.3198,10.9841666667,38.3129333333,11.7098,4.88803333333,16.9704
804.07,5.104,8.91613333333,3.81226666667,6.89260000001,14.7561,12.5882333333,39.8372,13.6677333333,6.83282,18.7262333333
804.38,3.941,8.08753333332,2.75256666667,5.93393333333,13.3331666667,11.4388666667,38.3378,12.5648666667,5.85073999999,17.4709333333
804.68,3.82893333333,8.08566666667,2.6376,5.8572,13.2378,11.5735,38.9905333333,13.0149333333,5.86331999999,18.0218333333
804.99,6.38553333333,11.0233333333,4.56753333333,8.26513333334,15.3842666667,13.6671666667,39.8154666667,15.0812,8.29517333334,19.1128333333
805.30,7.61526666667,12.1914666667,4.98463333333,8.94153333334,16.1132666667,14.2335333333,40.5886,15.5115333333,9.40097999999,19.7365333333
805.60,9.13846666667,13.6293333333,6.11393333333,10.3134,17.7849666667,15.4524666667,41.3838,16.5187333333,10.9269333333,21.0747666667
805.91,10.6010666667,15.1837333333,7.38006666667,11.9843333333,19.2953333333,17.0254666667,42.6805333333,18.2273333333,12.6788866667,22.7324666667
806.21,8.49373333333,14.2693333333,4.82196666667,10.1337333333,17.7764,14.6926,41.542,16.7648,10.9457266667,21.1587333333
806.52,7.5724,13.5054,3.2699,8.51460000001,16.5216333333,13.6051333333,40.5706666667,15.6522,9.62321333333,20.1042333333
806.83,8.89486666666,14.4562666667,4.38463333333,9.52373333332,17.0530333333,14.6675,40.6739333333,16.8104,11.1177333333,21.2129
807.13,8.22366666667,14.0402,4.05796666667,9.12773333334,16.7293,14.7337333333,39.6598666667,16.0538,10.37138,20.4786666667
807.44,6.1322,12.6811333333,3.1613,7.39126666667,15.0680666667,13.2064,38.0706666667,14.067,8.78440666666,18.7908666667
807.74,5.669,12.0374,2.73203333333,7.12346666667,14.9884,12.5873333333,37.9952666666,13.7249333333,8.70672666667,18.3169666667
808.05,5.8146,12.3314666667,3.4973,7.48133333333,15.3510666667,12.8137666667,38.4082666667,14.5318666667,9.32783333334,18.7358
808.35,2.263,8.95993333333,-0.314566666667,4.06906666667,12.5013333333,9.92909999999,37.3515333333,11.6287333333,6.51040000001,16.6413666667
808.66,1.7918,8.55226666666,-0.380199999999,4.29186666667,12.4374666667,9.8021,37.7396,12.0522666667,5.923,17.2032666667
808.97,2.48413333333,9.39493333333,1.05636666667,5.21233333334,13.1634,10.9606333333,39.0552666667,13.1422666667,6.20368666667,18.0837
809.27,2.3548,8.50533333333,1.32256666667,4.79579999999,12.4839,10.7473,38.8602666667,13.1936,5.56992666667,17.7259666667
809.58,3.75066666667,9.11646666667,3.49583333333,5.87533333333,13.4199,12.0325666667,39.9024,13.9729333334,6.58318000001,18.9213
809.88,2.72473333333,8.29706666667,2.88656666667,5.282,12.7079666667,11.1892,40.0223333333,13.2886,5.58674666666,18.1574666667
810.19,2.4872,8.55193333333,2.94136666667,5.07666666667,12.7769,11.1073333333,40.4316666666,13.2994666667,5.4344,17.7741
810.49,3.2464,9.22906666667,3.89556666667,5.5652,13.4085666667,11.2463666667,41.7970666667,14.4927333333,6.29095999999,17.5422
810.80,4.82513333333,10.0466,4.87756666667,6.86473333334,14.6794,12.0864,42.5174666667,15.8740666666,7.36353333333,18.8228333333
811.10,7.06999999999,12.3473333333,7.30523333333,9.40053333333,17.1484,14.9916666667,43.5742,17.9608,9.11835333334,21.0534333333
811.41,6.43226666666,11.7365333333,6.38753333333,8.44226666667,16.7671333333,14.3549333333,42.2446,17.0073333333,8.59753333333,20.3685333333
811.71,7.91193333333,12.9360666667,7.75629999999,9.30746666667,17.3161,15.0080666667,41.4599333333,18.1105333333,9.17967333334,20.3650333333
812.02,4.99453333333,10.152,4.7665,6.71013333333,14.6253333333,12.443,39.1205333333,15.1355333333,7.51363999999,17.4538333333
812.32,4.8996,9.89433333333,4.13223333333,6.40213333333,13.3809333333,11.3279666667,37.1322,14.4444,7.90798666667,16.8622333333
812.63,5.16326666667,10.5444,4.5257,6.89473333333,13.3384666667,11.2960333333,36.34,14.3182666667,8.42092666667,16.1482333333
812.93,6.41073333333,10.9678,4.77206666667,8.23353333332,14.5366666667,11.8279,36.6411333333,15.4838666667,9.40511999999,17.1019
813.24,6.46993333333,11.1282666667,4.74126666667,8.25053333333,14.4048,11.4130666667,36.5630666667,15.1966666667,9.39547333334,17.0911
813.54,4.83046666667,9.62966666667,3.02036666667,6.30146666667,12.9316666667,9.88526666667,34.9921333333,13.2602,7.66502666666,14.7575
813.85,5.31220000001,9.76026666666,3.18216666667,6.91659999999,13.1353,9.71869999999,35.2812666667,13.1352,8.2052,15.2604
814.15,5.75126666666,10.2755333333,3.12006666667,7.73773333333,14.2485,9.85433333333,36.2764666667,13.4892,9.15334000001,15.4342666667
814.46,4.47686666667,8.71613333332,1.86626666667,6.74213333334,12.3409666667,8.22556666667,35.5448,11.9956,8.58698666666,13.4681333333
814.76,4.17473333333,8.0218,1.56296666667,6.46993333333,11.6338,7.6886,35.5627333333,11.7157333333,8.49280000001,13.1968333333
815.07,6.47706666668,9.7524,4.25493333333,8.92053333334,13.4280666667,9.81046666667,37.0300666667,13.3017333333,10.5718266667,16.0243
815.37,9.20433333334,12.2101333334,6.89540000001,11.4090666666,15.7098,12.2412,39.2616,15.8188666667,12.2442333333,18.9702666667
815.68,9.06033333333,12.3464666667,6.68763333333,11.0656666667,16.0840666667,12.5615666667,40.1996,15.2337333333,11.7711533333,19.4383333333
815.98,8.1876,11.0572666667,5.24809999999,9.81673333335,15.3560333333,12.1304333333,40.4208,14.5416,10.9719,18.7485666667
816.29,6.88913333334,10.6306666667,4.82783333333,8.43666666667,13.9638666667,11.9131666667,39.2686666667,13.132,9.48073333334,17.2973666667
816.59,8.55833333333,11.9733333333,7.1985,9.34566666667,15.3682,13.6298,39.8978,14.7443333333,10.9713866667,18.6811666667
816.89,9.33126666668,12.2736666667,7.53599999999,10.1234,15.4579,13.8373666667,40.7715333333,15.1338,11.35698,19.8354
817.20,10.1780666667,13.0382,8.25956666667,10.8498666667,15.9796333333,14.8906,41.5878,15.7761333333,11.4482866667,21.8015333333
817.50,10.9208666667,13.4834,9.12913333333,11.0110666667,16.4315333333,16.2562333333,42.2923333333,17.1270666667,12.0319933333,23.1131
817.81,11.8137333333,13.902,9.79903333334,11.4510666667,17.6324666667,17.3431333333,43.0588,18.5293333334,12.3716466667,24.3334
818.11,11.5536666667,13.9490666667,9.70653333333,11.2844,18.0664333334,17.5903,43.6171333333,18.1818666667,11.7133933333,24.1799666667
818.41,10.5228666667,13.0263333333,8.58040000001,9.98553333334,17.2852,17.0359333333,43.6738,17.1414666666,10.6186866667,23.0406
818.72,10.1142666667,12.4096,8.10243333334,9.45586666666,16.8678666667,16.6621,43.3470666666,16.5706666667,10.3201666667,22.0394333333
819.02,8.49526666667,10.4374666667,5.93176666666,7.83913333333,15.4200333333,15.2362333333,42.3447333333,15.3193333333,8.67205333334,20.3062666667
819.33,8.90786666665,10.701,6.09193333333,8.39446666666,16.1737,15.3382,43.3008666667,15.387,8.52231333333,21.4181666667
819.63,8.32266666665,10.0496,5.38906666667,7.89093333333,15.6299333333,14.2568,42.3212,14.7628666667,8.28867333333,20.3999
819.93,7.07413333333,9.04493333333,4.09383333333,7.34786666666,14.6047333333,13.3731333333,41.9222,13.7165333333,7.31575333334,19.3005
820.24,7.78999999999,10.1218666667,5.3668,8.18293333333,16.1248,14.4022333333,42.2968,14.7801333333,8.66680666666,20.2933666667
820.54,7.3776,9.60946666667,5.26993333333,7.64640000001,15.8855333333,13.9531333333,41.6573333333,14.2096666667,8.95808666667,19.7334333333
820.85,6.92746666667,9.35873333333,4.79736666667,7.14593333334,15.5092,13.1941666667,41.2825333333,13.5517333333,8.51785333333,19.2177333333
