wavelength,Back_CyaCaem,Belly_CyaCaem,Breast_CyaCaem,Crissum_CyaCaem,Crown_CyaCaem,DorTail_CyaCaem,Patch10_CyaCaem,Rump_CyaCaem,Throat_CyaCaem,WingTip_CyaCaem
541.75,11.5108,9.77566666667,11.3402666667,9.53873333333,22.3336,5.78153333333,12.496,11.0418,2.94586666667,3.6454
542.09,11.5066,9.76426666666,11.3198,9.53053333334,22.31,5.79566666667,12.4759333333,11.0432666667,2.9598,3.66346666667
542.43,11.4672666667,9.72646666667,11.2819333333,9.49346666667,22.2364666667,5.77793333333,12.4297333333,11.0032666667,2.9428,3.66313333333
542.78,11.4460666667,9.71006666667,11.2629333333,9.48586666667,22.1857333333,5.77506666667,12.4034666667,10.9908,2.94706666667,3.67033333333
543.12,11.4468,9.69313333334,11.2503333333,9.48046666666,22.1491333333,5.77506666667,12.3816666667,10.9812,2.95073333333,3.67333333333
543.46,11.4220666667,9.67133333335,11.2274,9.45953333333,22.0702666667,5.76373333333,12.3382666667,10.9557333333,2.9492,3.673
543.81,11.3846,9.6444,11.1938666666,9.42533333333,21.9868666666,5.74933333333,12.2967333333,10.9297333333,2.944,3.6772
544.15,11.3379333333,9.58660000001,11.1437333333,9.37380000001,21.8812666667,5.7248,12.2338666667,10.8723333333,2.91693333333,3.65666666667
544.49,11.3472666667,9.57940000001,11.1557333333,9.3928,21.8360666667,5.765,12.2200666667,10.8716,2.95066666667,3.68086666667
544.84,11.3462,9.57986666665,11.1517333333,9.39379999999,21.789,5.771,12.1953333333,10.8642666667,2.96053333333,3.69066666667
545.18,11.3179333334,9.55306666667,11.1229333333,9.36666666667,21.7105333333,5.75,12.1300666667,10.8236,2.95326666667,3.6704
545.52,11.3074666667,9.55546666667,11.1087333333,9.34906666666,21.648,5.74113333334,12.0902666667,10.8084666667,2.95066666667,3.67306666667
545.87,11.2509333334,9.51419999999,11.0636666667,9.31840000001,21.5462,5.70713333333,12.0134666666,10.7461333333,2.94126666666,3.65593333333
546.21,11.2331333333,9.52140000001,11.05,9.31046666667,21.487,5.7102,11.9737333334,10.7416,2.95506666667,3.6508
546.55,11.2196,9.50813333332,11.012,9.2718,21.4140666667,5.70026666667,11.9129333334,10.7066666667,2.95053333333,3.64906666667
546.90,11.1875333333,9.48486666665,10.9742,9.23086666667,21.3172,5.67753333333,11.8516666667,10.6842666667,2.93146666667,3.63733333333
547.24,11.1376666667,9.43499999999,10.9359333333,9.18633333333,21.2438666667,5.653,11.7896666667,10.6476,2.90866666667,3.60126666666
547.58,11.1095333333,9.40700000001,10.9136,9.17193333334,21.167,5.645,11.7266666667,10.6240666667,2.90106666667,3.596
547.92,11.0764,9.38560000001,10.8818,9.15786666667,21.1129333333,5.61833333333,11.674,10.603,2.89026666666,3.56886666667
548.27,11.0118,9.32273333333,10.8102666667,9.09353333334,21.0041333333,5.5504,11.5672666667,10.5438,2.84113333333,3.5274
548.61,10.9752,9.28813333334,10.7690666667,9.06113333333,20.9401333333,5.53,11.5061333333,10.5215333334,2.82266666667,3.51533333333
548.95,10.9161333333,9.24086666667,10.7165333333,9.02833333333,20.8466,5.48893333333,11.4284666667,10.4774666667,2.77966666667,3.48113333333
549.29,10.8508,9.18006666667,10.6634,8.99486666667,20.739,5.45326666667,11.3372666667,10.4299333333,2.74466666666,3.45606666667
549.64,10.9095333333,9.22313333333,10.6975333333,9.04906666666,20.709,5.49933333333,11.3562,10.4664,2.78266666667,3.50886666667
549.98,10.8988666667,9.20966666667,10.6813333333,9.05246666666,20.6468,5.52306666667,11.34,10.4773333334,2.7832,3.52513333333
550.32,10.8545333333,9.18306666667,10.6884666667,9.05226666667,20.5730666667,5.52686666667,11.2784666667,10.4723333333,2.78173333333,3.51506666667
550.66,10.7968,9.1618,10.6618666667,9.04226666667,20.5093333333,5.5118,11.2247333333,10.4270666667,2.76606666667,3.49293333333
551.01,10.7957333333,9.1574,10.6536666667,9.04753333334,20.4335333333,5.51666666667,11.1936666667,10.4185333333,2.7828,3.51453333333
551.35,10.8022,9.1668,10.6424,9.04306666666,20.3943333333,5.5372,11.1845333334,10.4249333333,2.80853333333,3.5192
551.69,10.7656,9.12846666666,10.5820666667,9.00733333334,20.2655333334,5.51346666667,11.1108666667,10.3818666666,2.809,3.51373333333
552.03,10.7849333333,9.16553333333,10.6084666667,9.03040000001,20.2366666667,5.56293333333,11.1276,10.4150666667,2.85926666667,3.56786666667
552.38,10.7459333333,9.1302,10.5715333333,9.02453333334,20.1694666667,5.5318,11.082,10.3824,2.84046666667,3.56006666667
552.72,10.7630666667,9.1324,10.5716,9.02673333333,20.1366,5.54893333333,11.0625333333,10.4014666667,2.87746666667,3.58793333334
553.06,10.7567333333,9.1466,10.5642666667,9.04080000001,20.0979333333,5.57973333333,11.0366666667,10.4065333333,2.91546666667,3.6148
553.40,10.6548666667,9.0576,10.4768666667,8.96126666667,19.974,5.51886666667,10.9244,10.3507333333,2.8528,3.547
553.74,10.6400666667,9.03186666667,10.4650666667,8.96173333333,19.9152,5.48273333333,10.8602,10.3314666667,2.84673333333,3.54306666667
554.09,10.6002,8.9998,10.4028,8.89666666667,19.8214666667,5.42286666667,10.809,10.2834,2.812,3.5042
554.43,10.6172666667,9.00293333333,10.4117333333,8.92960000001,19.7633333333,5.45133333333,10.7912666667,10.2948,2.86026666667,3.5286
554.77,10.6008666667,8.98766666667,10.395,8.90540000001,19.7275333333,5.45126666667,10.7600666667,10.2791333333,2.866,3.52126666667
555.11,10.5300666667,8.9226,10.3222,8.85286666667,19.5961333333,5.3894,10.637,10.2202,2.8294,3.48986666667
555.45,10.5226,8.94113333333,10.3249333333,8.85393333333,19.5852666667,5.39433333333,10.6066666667,10.2101333333,2.83926666667,3.50853333333
555.80,10.4648,8.88986666666,10.255,8.80206666667,19.4664,5.333,10.5164,10.1462,2.79486666667,3.4472
556.14,10.4324,8.83946666667,10.2264666667,8.74386666667,19.3605333333,5.29073333333,10.4294,10.1145333333,2.77646666667,3.41133333333
556.48,10.3698666667,8.78213333333,10.1577333333,8.70166666667,19.2209333333,5.2414,10.3594,10.0366,2.75413333333,3.36746666667
556.82,10.3299333334,8.7444,10.1148,8.65546666666,19.1327333334,5.19266666667,10.2882666667,9.96926666667,2.71226666667,3.33113333333
557.16,10.3277333333,8.75613333333,10.1276666667,8.65613333333,19.0784666667,5.1928,10.2611333333,9.98713333334,2.743,3.3602
557.50,10.2843333333,8.7256,10.0785333333,8.60066666667,18.9969333333,5.17926666667,10.1856666667,9.96666666665,2.7164,3.33493333333
557.85,10.2812,8.71886666667,10.0874666667,8.6056,18.9412666667,5.21753333333,10.1681333333,9.97913333333,2.74106666667,3.365
558.19,10.2730666667,8.71133333333,10.0732666667,8.57353333333,18.8866,5.20193333333,10.1412,9.97766666666,2.7298,3.39286666667
558.53,10.2238666667,8.68586666667,10.0220666667,8.5426,18.7764,5.1538,10.0621333333,9.91853333333,2.70246666667,3.37133333334
558.87,10.2098666667,8.6728,10.0327333333,8.549,18.7068666667,5.16953333333,10.0529333333,9.90079999999,2.70673333333,3.3776
559.21,10.1639333333,8.65633333333,10.0122666667,8.5352,18.5869333333,5.15446666667,10.0076,9.89526666667,2.6812,3.36706666667
559.55,10.1650666667,8.64526666667,10.0195333333,8.544,18.5545333333,5.16906666666,9.9828,9.9062,2.69226666667,3.39673333333
559.89,10.1682,8.66686666667,10.0028666667,8.53766666667,18.4818,5.1952,9.97506666668,9.91666666666,2.71553333333,3.43026666667
560.23,10.1569333333,8.67806666666,10.0256,8.5452,18.4297333333,5.21933333334,9.9316,9.93400000001,2.743,3.47606666667
560.58,10.1502,8.6852,10.0162,8.5388,18.3578,5.22246666667,9.90633333334,9.92259999999,2.75366666667,3.47406666667
560.92,10.1300666667,8.67373333333,10.0077333333,8.53353333333,18.2952666667,5.2306,9.86786666667,9.90266666667,2.77326666667,3.4868
561.26,10.1094666667,8.6702,9.99713333335,8.51666666667,18.1974,5.2262,9.84593333333,9.88053333333,2.79653333334,3.50426666667
561.60,10.09,8.64313333333,9.97446666665,8.52846666667,18.1267333333,5.2146,9.79620000001,9.85273333334,2.8052,3.52886666667
561.94,10.0701333333,8.63613333333,9.95033333332,8.52466666667,18.0503333333,5.19833333333,9.75426666667,9.82060000001,2.80093333333,3.51393333333
562.28,10.0988,8.66106666667,9.96173333333,8.5484,18.012,5.23146666667,9.75573333333,9.85513333333,2.83346666667,3.5708
562.62,10.1801333333,8.7414,10.0300666667,8.63693333333,18.0348666667,5.31086666667,9.80353333333,9.93113333334,2.9312,3.67493333333
562.96,10.2373333333,8.76826666666,10.0722,8.66246666667,18.0318666667,5.3594,9.82193333334,9.97813333332,2.98913333334,3.74326666667
563.30,10.2882,8.8492,10.1158666667,8.744,18.0362,5.4412,9.87813333334,10.059,3.07473333333,3.82526666667
563.64,10.2952666667,8.86406666667,10.1392,8.7986,18.0076666667,5.48106666667,9.8662,10.0657333333,3.1324,3.85866666667
563.99,10.2934,8.87786666667,10.1097333333,8.7898,17.9443333333,5.50213333333,9.85160000001,10.0544666667,3.1194,3.8632
564.33,10.2591333333,8.83873333333,10.0973333333,8.76366666667,17.8482666667,5.49286666667,9.81300000001,10.0775333333,3.12866666667,3.8586
564.67,10.2565333333,8.83686666666,10.0776,8.76026666667,17.7601333333,5.48886666667,9.79253333333,10.0620666667,3.12693333333,3.84646666667
565.01,10.2406666667,8.82,10.0622,8.76286666667,17.7021333333,5.4804,9.7474,10.0475333333,3.1296,3.84193333333
565.35,10.2130666667,8.79026666667,10.0202666667,8.74653333333,17.6320666667,5.455,9.70406666668,10.0317333333,3.1238,3.82446666667
565.69,10.2110666667,8.78426666667,10.0162,8.7432,17.5660666667,5.4732,9.68233333333,10.0409333333,3.139,3.8366
566.03,10.2068,8.7898,10.0024,8.75766666667,17.5160666667,5.47853333333,9.66573333333,10.0396666667,3.1492,3.83446666667
566.37,10.0953333333,8.70286666667,9.90693333334,8.66733333333,17.377,5.41213333333,9.5678,9.97713333334,3.065,3.75553333333
566.71,10.0634666667,8.6868,9.88966666668,8.65626666667,17.3032,5.40993333333,9.52586666666,9.943,3.0694,3.748
567.05,10.0211333333,8.63466666667,9.87353333333,8.5984,17.2096,5.357,9.45766666667,9.88133333334,3.0404,3.71893333333
567.39,9.99839999999,8.6232,9.8528,8.57013333333,17.1258,5.35433333333,9.4232,9.85886666667,3.03,3.7198
567.73,9.97453333333,8.5846,9.83520000001,8.55593333333,17.0618,5.33046666667,9.37080000001,9.83593333334,3.02946666667,3.7002
568.07,10.0044666667,8.61993333333,9.8514,8.61106666667,17.0273333333,5.38806666667,9.3846,9.85159999999,3.0678,3.7622
568.41,9.9616,8.5694,9.79846666667,8.5632,16.9525333333,5.35686666667,9.30120000001,9.80566666667,3.02713333333,3.72793333333
568.75,9.95960000001,8.57306666667,9.81153333333,8.56793333333,16.9189333333,5.3902,9.29326666667,9.80886666667,3.04793333333,3.7578
569.09,9.96586666667,8.59993333334,9.81140000001,8.5824,16.8804666667,5.4202,9.27373333333,9.80293333333,3.051,3.774
569.43,9.92300000001,8.5706,9.78239999999,8.55546666667,16.7918,5.401,9.21206666667,9.75959999999,3.03173333333,3.7648
569.77,9.88353333333,8.52446666666,9.76293333333,8.5106,16.6911333333,5.37526666667,9.13886666667,9.72666666667,2.99966666667,3.7354
570.11,9.88959999999,8.52553333333,9.77313333333,8.53333333333,16.6484666667,5.3792,9.11233333333,9.72100000001,3.02306666667,3.73846666666
570.45,9.85953333334,8.4818,9.73866666667,8.52333333333,16.592,5.3682,9.07946666667,9.71133333333,2.99593333333,3.7214
570.79,9.84633333335,8.476,9.69846666666,8.52113333333,16.5108,5.37393333333,9.04106666667,9.69640000001,2.99466666667,3.7072
571.13,9.80939999999,8.44433333333,9.67393333333,8.49293333333,16.4466,5.3524,8.98713333333,9.66346666667,2.97586666667,3.68146666667
571.47,9.82286666665,8.4486,9.69273333333,8.5106,16.4143333333,5.36046666667,9.01533333333,9.69359999999,2.98393333333,3.71673333333
571.81,9.79426666667,8.43606666667,9.66553333332,8.4734,16.3664666667,5.33646666666,8.962,9.66533333333,2.9714,3.70386666667
572.15,9.80120000001,8.4484,9.68266666666,8.49253333333,16.328,5.3664,8.96753333333,9.69826666666,2.9986,3.7366
572.49,9.86026666667,8.50113333333,9.72893333333,8.54413333333,16.3266666667,5.4292,9.00766666666,9.74960000001,3.06,3.79813333333
572.83,9.82486666667,8.47346666667,9.70446666667,8.50673333333,16.2432,5.4148,8.95726666666,9.74059999999,3.0436,3.7794
573.17,9.79453333333,8.43493333333,9.66760000001,8.47926666667,16.1772666667,5.40033333333,8.91506666667,9.72773333334,3.016,3.76213333333
573.51,9.7468,8.4106,9.63913333333,8.4708,16.1245333334,5.39293333333,8.88166666666,9.70993333333,3.016,3.75093333333
573.85,9.76533333334,8.4212,9.64846666667,8.4598,16.0848666667,5.4134,8.87586666666,9.70726666667,3.0404,3.7712
574.19,9.74760000001,8.4142,9.6372,8.44113333333,16.0060666667,5.39606666667,8.84060000001,9.67506666667,3.03813333333,3.7648
574.53,9.73906666666,8.41366666667,9.65006666666,8.43833333333,15.9624,5.41153333333,8.82953333333,9.68486666667,3.04753333333,3.79706666667
574.87,9.72279999999,8.41,9.6392,8.42686666667,15.8957333333,5.40593333333,8.81460000001,9.67133333334,3.04093333333,3.79606666667
575.21,9.74206666667,8.45513333333,9.66573333333,8.46253333333,15.8788666666,5.4588,8.79819999999,9.69566666667,3.10753333333,3.826
575.55,9.72346666667,8.43173333333,9.64913333333,8.43946666667,15.8340666667,5.44613333333,8.76153333334,9.67686666666,3.09493333333,3.81113333333
575.89,9.71226666667,8.4394,9.66153333333,8.46193333333,15.7912,5.4682,8.76680000001,9.66266666667,3.1336,3.83746666667
576.22,9.61766666667,8.35806666667,9.56026666667,8.36473333334,15.6524,5.36713333333,8.65793333333,9.5484,3.0534,3.7462
576.56,9.59833333333,8.3466,9.55306666667,8.38033333333,15.5911333333,5.3652,8.67493333333,9.53000000001,3.07073333333,3.75493333333
576.90,9.64206666667,8.40566666667,9.59286666667,8.451,15.5863333334,5.43173333333,8.71553333334,9.568,3.15426666667,3.81666666667
577.24,9.64380000001,8.4316,9.5958,8.4526,15.5433333333,5.4372,8.7024,9.56579999999,3.1818,3.8416
577.58,9.61860000001,8.41153333333,9.54013333333,8.4318,15.4841333333,5.4272,8.65593333333,9.53126666666,3.17133333333,3.83493333333
577.92,9.60293333334,8.413,9.50539999999,8.42166666667,15.4220666667,5.4008,8.62093333333,9.51619999999,3.1706,3.82653333333
578.26,9.54853333333,8.3678,9.46333333333,8.40006666667,15.3110666667,5.36273333333,8.561,9.47499999999,3.12646666667,3.77446666667
578.60,9.5826,8.38193333333,9.4708,8.44913333333,15.3038,5.4124,8.59026666667,9.52026666666,3.16133333333,3.8154
578.94,9.46446666667,8.27913333333,9.35433333333,8.33913333333,15.1736,5.32586666667,8.49626666667,9.39093333333,3.04026666667,3.72666666667
579.28,9.47446666667,8.26333333333,9.34713333333,8.35733333333,15.0994666667,5.34046666667,8.49273333333,9.40853333334,3.05853333333,3.73386666667
579.61,9.383,8.1952,9.24933333333,8.2728,14.9928,5.25133333333,8.39846666667,9.33726666666,2.94866666667,3.65133333333
579.95,9.4068,8.23573333334,9.29126666667,8.3234,14.9715333333,5.31413333333,8.44286666667,9.38573333333,3.01293333333,3.7236
580.29,9.41433333333,8.2472,9.29273333333,8.30393333333,14.9227333333,5.3168,8.40466666667,9.40126666667,3.03073333333,3.741
580.63,9.36406666667,8.17513333333,9.22413333333,8.22173333334,14.8707333333,5.2308,8.32066666667,9.34660000001,2.95186666667,3.6808
580.97,9.33846666667,8.1254,9.1668,8.17846666667,14.756,5.18306666667,8.28046666667,9.29933333333,2.93033333333,3.65666666667
581.31,9.32373333333,8.12733333333,9.19213333333,8.18406666667,14.7079333333,5.17913333334,8.2746,9.30986666667,2.9276,3.67226666667
581.65,9.3184,8.13233333333,9.19746666667,8.1832,14.6931333333,5.23173333333,8.27866666667,9.32306666667,2.9446,3.69966666667
581.98,9.33046666667,8.13706666667,9.16746666666,8.16333333334,14.6978,5.2514,8.2946,9.29979999999,2.981,3.7404
582.32,9.3012,8.14626666667,9.16846666666,8.16753333333,14.6498666667,5.2268,8.24393333333,9.2722,2.98833333334,3.75906666666
582.66,9.33686666667,8.1492,9.19233333333,8.1756,14.6099333333,5.22726666667,8.24953333333,9.3168,3.03373333333,3.79593333333
583.00,9.31686666667,8.1566,9.20320000001,8.1688,14.5837333333,5.2036,8.23506666667,9.32113333333,3.0486,3.79646666667
583.34,9.35513333333,8.17466666667,9.23740000001,8.16006666667,14.5552666667,5.2312,8.24006666667,9.35393333334,3.09786666667,3.8328
583.68,9.29626666667,8.09753333333,9.203,8.1056,14.4744666667,5.1718,8.14913333333,9.30146666667,3.03633333333,3.7546
584.01,9.28913333333,8.07973333333,9.19013333334,8.10726666667,14.4153333333,5.17353333333,8.12046666667,9.27793333333,3.02766666667,3.7572
584.35,9.26366666667,8.07753333333,9.22553333334,8.10313333333,14.3486,5.19333333333,8.11846666667,9.28126666667,3.02786666667,3.7432
584.69,9.31146666667,8.10286666667,9.26660000001,8.1322,14.3672666667,5.29206666667,8.16393333334,9.33426666667,3.069,3.8028
585.03,9.29013333333,8.058,9.23780000001,8.10006666667,14.3144666667,5.27646666667,8.1296,9.32506666667,3.05406666667,3.78313333333
585.37,9.275,8.04173333333,9.24953333334,8.079,14.255,5.26573333333,8.10053333333,9.31926666667,3.06806666667,3.8124
585.70,9.2628,8.04533333333,9.22726666666,8.073,14.1836,5.255,8.05986666667,9.31933333333,3.06986666667,3.8376
586.04,9.2438,8.02913333333,9.194,8.03346666667,14.1451333333,5.24813333333,8.0258,9.33046666667,3.05706666667,3.81426666667
586.38,9.30273333333,8.10546666667,9.25686666666,8.12493333333,14.1641333333,5.33446666667,8.05973333333,9.40173333333,3.15133333333,3.89573333333
586.72,9.37573333333,8.177,9.29386666667,8.18866666667,14.2142,5.41213333333,8.11953333333,9.43766666667,3.20506666667,3.9684
587.06,9.37826666667,8.1708,9.28413333334,8.2206,14.1687333333,5.42813333333,8.0994,9.41566666667,3.2278,3.97293333333
587.39,9.32326666667,8.14166666667,9.2056,8.195,14.1079333333,5.391,8.042,9.3848,3.20026666667,3.9706
587.73,9.29446666667,8.13533333334,9.1806,8.19006666667,14.0888,5.3714,8.01606666667,9.37579999999,3.19653333334,3.9604
588.07,9.28193333333,8.1636,9.14459999999,8.1872,14.0246,5.363,7.98066666667,9.34706666666,3.21326666667,3.9996
588.41,9.23946666667,8.13533333333,9.1344,8.14786666667,13.9628,5.31786666667,7.93146666667,9.32426666667,3.1876,3.98586666667
588.74,9.2228,8.13353333333,9.09786666667,8.1308,13.9150666667,5.31166666667,7.88473333333,9.29346666667,3.1796,3.98753333333
589.08,9.28586666667,8.17473333333,9.12913333333,8.1718,13.9202,5.3442,7.9056,9.32453333333,3.22153333333,4.01053333333
589.42,9.3354,8.19266666667,9.19726666666,8.21753333333,13.9344,5.395,7.92293333334,9.35506666666,3.25153333333,4.00846666667
589.76,9.2554,8.10906666667,9.11933333333,8.13473333333,13.802,5.32806666667,7.8562,9.2804,3.1724,3.92593333333
590.09,9.18466666667,8.05073333333,9.0576,8.06046666666,13.7148,5.26253333333,7.82393333333,9.21266666667,3.09346666667,3.87113333333
590.43,9.12286666667,8.02326666667,9.04066666666,8.01026666667,13.6069333333,5.2458,7.77273333333,9.17866666667,3.06746666667,3.87713333333
590.77,9.17293333333,8.0914,9.06726666667,8.032,13.6161333333,5.29613333333,7.79613333333,9.2256,3.11066666667,3.95426666667
591.11,9.2408,8.16566666667,9.12926666667,8.0688,13.6238,5.3796,7.84806666667,9.29733333333,3.18573333333,4.03213333333
591.44,9.2354,8.15566666667,9.14406666667,8.0344,13.5799333333,5.3856,7.82853333333,9.289,3.1844,4.01673333333
591.78,9.25466666667,8.13713333334,9.11186666667,8.0124,13.5543333333,5.39506666666,7.83346666667,9.30946666667,3.19573333333,4.019
592.12,9.2136,8.0944,9.07086666667,7.982,13.4872,5.36646666667,7.77306666667,9.25486666667,3.1602,3.96566666667
592.46,9.2194,8.10573333333,9.09533333333,7.9968,13.4374,5.3938,7.79273333333,9.29073333333,3.1926,3.98586666667
592.79,9.17586666667,8.10046666667,9.0748,7.9888,13.3624,5.41086666667,7.76686666667,9.28853333333,3.1944,3.97446666667
593.13,9.16253333333,8.07486666667,9.05473333333,7.95573333333,13.3238,5.3908,7.74706666667,9.28873333333,3.19926666667,3.9634
593.47,9.20373333333,8.10126666667,9.08326666667,7.98353333333,13.2911333333,5.42293333333,7.7464,9.30486666667,3.24986666667,4.03306666667
593.80,9.26453333333,8.13253333333,9.15173333333,8.01633333333,13.2957333333,5.49266666667,7.74613333333,9.35779999999,3.32206666667,4.09793333333
594.14,9.20093333333,8.05873333333,9.05886666667,7.96373333333,13.185,5.42066666667,7.67413333334,9.28033333333,3.27113333333,4.00873333333
594.48,9.21233333333,8.05453333333,9.08586666667,7.9968,13.1566666667,5.44506666667,7.67526666667,9.28999999999,3.30133333333,4.02353333334
594.81,9.25453333333,8.09113333333,9.11753333333,8.05666666667,13.1596,5.489,7.69446666667,9.33533333333,3.347,4.05246666667
595.15,9.2732,8.12846666667,9.12133333333,8.09293333333,13.1373333333,5.51153333333,7.6964,9.3654,3.3764,4.10633333333
595.49,9.25013333333,8.12253333333,9.15253333333,8.11553333334,13.0854666667,5.50053333333,7.6658,9.35466666666,3.40066666667,4.10213333334
595.82,9.2956,8.1684,9.1946,8.18986666667,13.1068666667,5.53673333333,7.69186666667,9.41326666668,3.4656,4.1586
596.16,9.3074,8.18193333333,9.20286666667,8.2204,13.0781333333,5.54806666667,7.69853333333,9.39580000001,3.47073333333,4.1694
596.50,9.304,8.1592,9.17273333333,8.20173333333,13.0473333333,5.53013333334,7.70113333333,9.38953333333,3.4558,4.15993333333
596.83,9.2276,8.1254,9.11733333333,8.15386666667,12.9672666667,5.48606666667,7.64746666667,9.33286666667,3.41773333334,4.1372
597.17,9.1626,8.0886,9.07813333333,8.1006,12.9130666667,5.45033333333,7.59906666667,9.28573333333,3.37073333333,4.08773333333
597.51,9.085,8.042,8.97786666667,8.0504,12.8169333333,5.39326666666,7.52553333333,9.20813333333,3.3094,4.0188
597.84,9.07846666667,8.03586666667,8.99693333333,8.05946666667,12.8082,5.41093333333,7.51626666667,9.2318,3.33193333333,4.0386
598.18,8.97933333333,7.93073333333,8.89526666667,7.9634,12.6961333333,5.31173333333,7.43053333333,9.13786666667,3.2384,3.9408
598.52,8.88953333333,7.83093333333,8.81866666667,7.88026666667,12.5856666667,5.2002,7.34793333333,9.02906666667,3.15553333333,3.87086666667
598.85,8.91953333333,7.82986666667,8.83406666667,7.8814,12.5688666667,5.20486666667,7.33993333333,9.01706666666,3.1768,3.86393333333
599.19,8.9094,7.81833333333,8.81353333333,7.87053333333,12.5699333333,5.1898,7.3294,9.016,3.16453333333,3.85766666667
599.53,8.944,7.88026666667,8.85386666667,7.88066666667,12.5794,5.23293333333,7.35226666666,9.0554,3.204,3.9122
599.86,8.9514,7.94353333333,8.9,7.91966666667,12.6106666667,5.2802,7.37333333333,9.11793333333,3.26666666667,3.99126666667
600.20,8.94853333333,7.96366666667,8.9192,7.93786666667,12.5918666666,5.2992,7.35466666667,9.12586666666,3.28593333333,4.0006
600.53,8.95273333333,7.9492,8.92153333333,7.95713333333,12.5570666667,5.2964,7.313,9.13313333333,3.2896,4.00606666667
600.87,9.0616,8.0568,9.00406666667,8.0596,12.6393333333,5.41293333333,7.40153333334,9.25773333334,3.405,4.1158
601.21,9.07866666667,8.09253333333,9.0516,8.07866666667,12.6246666667,5.42526666667,7.43153333333,9.29160000001,3.4448,4.15106666667
601.54,9.0472,8.08006666667,9.0192,8.02146666667,12.5376,5.40506666667,7.3714,9.23606666667,3.40786666667,4.1264
601.88,9.12273333333,8.17746666666,9.10973333333,8.10406666667,12.5733333333,5.48646666667,7.4212,9.31953333333,3.501,4.212
602.21,9.0992,8.15793333333,9.0772,8.08606666667,12.5108,5.4746,7.388,9.2986,3.476,4.18326666667
602.55,9.04766666667,8.08926666667,9.02486666667,8.05153333333,12.4444666667,5.46006666667,7.34613333333,9.2708,3.45046666667,4.16746666667
602.88,9.02686666667,8.03753333333,9.0106,8.02633333333,12.3515333333,5.45693333333,7.30626666667,9.23173333333,3.41726666667,4.14833333333
603.22,8.9598,7.95586666667,8.9358,7.96473333333,12.2372666667,5.40606666667,7.23066666667,9.15926666667,3.3574,4.08613333333
603.56,8.94946666667,7.9152,8.90006666667,7.94166666667,12.1844,5.37613333333,7.1998,9.12753333333,3.33033333333,4.02946666667
603.89,8.94286666667,7.88766666667,8.87246666667,7.90993333333,12.1378666667,5.355,7.14926666667,9.1006,3.32606666667,4.0382
604.23,8.99126666667,7.94966666667,8.91666666667,7.9422,12.1629333333,5.413,7.201,9.14813333333,3.36613333333,4.08013333334
604.56,8.94673333333,7.8896,8.87313333333,7.90966666667,12.1057333333,5.36433333333,7.1396,9.09413333333,3.33726666667,4.03946666667
604.90,8.9288,7.83453333333,8.835,7.8818,12.0738666667,5.33253333333,7.06866666667,9.04806666666,3.29173333333,4.0
605.23,8.9358,7.82753333333,8.8616,7.91846666666,12.0861333333,5.3226,7.0828,9.07493333333,3.29213333333,4.02086666667
605.57,8.88066666667,7.76973333333,8.79233333333,7.8636,12.0094,5.2816,7.0272,9.037,3.2338,3.9866
605.90,8.85673333333,7.72593333333,8.76286666667,7.8258,11.9672,5.26946666667,6.98686666667,9.0276,3.22106666667,3.95413333333
606.24,8.8228,7.7196,8.71973333333,7.80573333334,11.9062666667,5.24833333334,6.96853333333,8.99606666667,3.19253333333,3.92593333333
606.58,8.7842,7.6964,8.65833333333,7.7606,11.8492666667,5.2134,6.91126666667,8.96526666667,3.17213333333,3.8948
606.91,8.7406,7.6642,8.62813333333,7.72146666667,11.7983333333,5.19313333333,6.859,8.93593333333,3.1514,3.8664
607.25,8.7462,7.66606666667,8.6104,7.7046,11.7714,5.20646666667,6.85213333333,8.94913333333,3.15753333333,3.88993333333
607.58,8.6656,7.59253333333,8.54013333333,7.6526,11.6784666667,5.14106666667,6.7812,8.87226666667,3.09633333333,3.82426666667
607.92,8.58026666667,7.51693333333,8.4776,7.60086666667,11.5695333333,5.08366666667,6.71653333333,8.81453333333,3.0468,3.77633333333
608.25,8.54153333333,7.47926666667,8.44773333333,7.571,11.4902,5.06113333333,6.70226666667,8.77153333333,3.0032,3.74986666667
608.59,8.54013333333,7.5046,8.4354,7.56353333333,11.4642,5.09713333333,6.73966666666,8.8018,3.02186666667,3.78553333333
608.92,8.58993333333,7.54733333334,8.4502,7.56426666667,11.4702666667,5.16653333333,6.7526,8.8436,3.07333333333,3.8218
609.26,8.6124,7.55686666667,8.46213333333,7.58493333333,11.4622,5.205,6.78653333333,8.84893333333,3.10986666667,3.8662
609.59,8.58686666667,7.57193333333,8.47473333333,7.59553333333,11.444,5.23413333334,6.81486666667,8.84033333333,3.12093333333,3.9176
609.93,8.56786666667,7.57233333333,8.49113333333,7.59266666666,11.4356666667,5.24686666667,6.82613333334,8.84013333333,3.14113333333,3.94613333333
610.26,8.63746666667,7.64826666667,8.56893333333,7.66346666667,11.4745333333,5.32833333333,6.91413333333,8.917,3.2166,4.03826666666
610.60,8.67573333333,7.65593333333,8.59046666666,7.6934,11.4841333333,5.3608,6.96966666667,8.9512,3.23526666667,4.07433333333
610.93,8.59546666666,7.5582,8.5188,7.59953333333,11.3578666667,5.28213333333,6.89406666667,8.85246666667,3.16873333333,4.01546666667
611.27,8.651,7.63033333333,8.58113333333,7.6612,11.3956666667,5.348,6.97433333333,8.92853333333,3.22513333334,4.0804
