wavelength,Back_TanInom,Belly_TanInom,Breast_TanInom,Crissum_TanInom,Crown_TanInom,DorTail_TanInom,Patch10_TanInom,Patch11_TanInom,Rump_TanInom,Throat_TanInom,WingTip_TanInom
553.74,14.6844444444,48.5461111111,28.0863333333,38.2918888889,10.4938888889,7.36055555556,32.9198888889,10.467,18.8483333333,19.0894444444,8.74855555556
554.09,14.6715555555,48.6111111111,28.1181111111,38.3153333333,10.4758888889,7.34855555555,32.7871111111,10.4641111111,18.8407777778,19.1177777778,8.75372222222
554.43,14.6494444444,48.6343333333,28.0833333333,38.3725555555,10.47,7.30577777778,32.5996666667,10.4881111111,18.8196666667,19.1468888889,8.72994444444
554.77,14.6825555556,48.6585555556,28.0883333334,38.4014444444,10.5238888889,7.30733333333,32.4381111111,10.4907777778,18.8288888889,19.1683333333,8.75977777778
555.11,14.6564444444,48.5867777778,28.0485555556,38.3583333333,10.513,7.30322222222,32.2064444444,10.4545555556,18.7973333333,19.1634444445,8.72094444444
555.45,14.6335555555,48.5444444444,28.0037777778,38.3302222222,10.5078888889,7.28522222222,31.9431111111,10.4584444444,18.7351111111,19.099,8.71094444444
555.80,14.637,48.5638888889,27.9847777778,38.3707777778,10.5131111111,7.28833333333,31.7587777778,10.4633333334,18.7272222222,19.1304444444,8.72977777778
556.14,14.6997777778,48.6271111111,28.0156666667,38.4317777778,10.5705555555,7.31144444445,31.6106666667,10.5173333333,18.7513333333,19.1927777778,8.78083333333
556.48,14.7434444444,48.6848888889,28.056,38.4957777778,10.6207777778,7.35133333333,31.4712222222,10.5757777778,18.7897777778,19.2756666667,8.84638888889
556.82,14.745,48.7051111111,28.0507777778,38.5171111111,10.6014444444,7.29588888889,31.2937777778,10.5451111111,18.7362222222,19.2866666667,8.82288888889
557.16,14.7755555556,48.8262222222,28.1353333333,38.6033333333,10.6265555555,7.31377777778,31.1871111111,10.5775555556,18.7763333334,19.3481111111,8.88494444444
557.50,14.7706666667,48.841,28.0858888889,38.6346666667,10.6021111111,7.30144444444,31.0148888889,10.5907777778,18.7718888889,19.3806666667,8.86361111111
557.85,14.7795555556,48.8865555555,28.0916666667,38.7062222222,10.6213333333,7.33355555556,30.8532222222,10.6222222222,18.7916666667,19.3727777778,8.88722222222
558.19,14.7587777778,48.871,28.109,38.7111111111,10.6316666667,7.37833333333,30.6756666667,10.6052222222,18.797,19.316,8.86933333333
558.53,14.7992222222,48.9773333333,28.1437777778,38.7761111111,10.6076666667,7.40111111111,30.5357777778,10.6133333333,18.8301111111,19.3183333333,8.86138888889
558.87,14.7908888889,49.0226666667,28.1604444444,38.8314444444,10.5961111111,7.39,30.4191111111,10.5862222222,18.8361111111,19.3117777778,8.85372222222
559.21,14.7647777778,49.154,28.1968888889,38.9028888889,10.5375555556,7.36566666667,30.2964444445,10.5122222222,18.8433333333,19.3046666667,8.81566666667
559.55,14.7207777778,49.1664444445,28.1823333333,38.8993333333,10.5132222222,7.36022222222,30.1138888889,10.4956666667,18.838,19.2304444445,8.78727777778
559.89,14.7388888889,49.2493333333,28.245,38.9598888889,10.506,7.38811111111,29.9904444444,10.5015555556,18.8846666666,19.2508888889,8.80727777778
560.23,14.7264444444,49.2261111111,28.2707777778,38.9272222222,10.509,7.42366666667,29.832,10.51,18.8973333333,19.2216666667,8.81338888889
560.58,14.7172222222,49.276,28.301,38.9864444444,10.5454444444,7.45811111111,29.673,10.5082222222,18.9345555556,19.2078888889,8.82211111111
560.92,14.7528888889,49.3244444445,28.2905555555,39.0231111111,10.5874444445,7.51833333333,29.5272222222,10.5366666667,18.9662222222,19.2464444444,8.84455555556
561.26,14.7564444444,49.3288888889,28.3248888889,39.0364444445,10.625,7.57466666667,29.3783333333,10.5683333333,18.9997777778,19.2534444444,8.91777777778
561.60,14.7481111111,49.3155555556,28.284,39.0457777778,10.6042222222,7.56222222222,29.2075555556,10.5487777778,19.0192222222,19.2415555556,8.92333333333
561.94,14.7753333333,49.3564444444,28.305,39.0484444444,10.6134444445,7.567,29.0992222222,10.5751111111,19.0134444445,19.2834444444,8.96444444444
562.28,14.706,49.253,28.2133333333,38.9544444444,10.5352222222,7.48977777778,28.8494444445,10.5111111111,18.9423333333,19.2323333333,8.9085
562.62,14.7533333333,49.3163333334,28.252,39.0085555556,10.5693333333,7.54911111111,28.7191111111,10.5651111111,18.9848888889,19.267,8.96044444444
562.96,14.8282222222,49.2627777778,28.2576666667,39.0334444444,10.6604444444,7.608,28.5747777778,10.6471111111,19.0261111111,19.321,9.02338888889
563.30,14.881,49.2835555556,28.3021111111,39.0752222222,10.7073333333,7.64777777778,28.4446666666,10.6898888889,19.0432222222,19.3673333333,9.09155555556
563.64,14.8888888889,49.3226666667,28.2958888889,39.079,10.7242222222,7.64988888889,28.2676666667,10.7071111111,19.0341111111,19.3716666667,9.09938888889
563.99,14.8791111111,49.381,28.2763333334,39.1264444444,10.705,7.61222222222,28.0864444445,10.6804444444,19.0455555555,19.3726666666,9.08477777778
564.33,14.8724444444,49.3435555556,28.2263333333,39.0803333333,10.7001111111,7.59177777778,27.884,10.665,19.0218888889,19.3376666667,9.08172222222
564.67,14.8797777778,49.356,28.2451111111,39.1342222222,10.6912222222,7.57244444444,27.7313333333,10.6554444444,19.0274444444,19.3238888889,9.07494444444
565.01,14.9358888889,49.4274444444,28.259,39.1992222222,10.7012222222,7.596,27.6266666667,10.6533333333,19.0445555556,19.3688888889,9.06122222222
565.35,14.9258888889,49.4651111111,28.2922222222,39.2136666667,10.708,7.60166666667,27.4814444444,10.6313333333,19.0298888889,19.3586666667,9.0515
565.69,14.8585555555,49.4087777778,28.2396666667,39.1604444445,10.6416666667,7.55011111111,27.2631111111,10.5341111111,18.9565555556,19.2831111111,8.96361111111
566.03,14.8377777778,49.3592222222,28.2126666667,39.1708888889,10.6388888889,7.55333333333,27.1202222222,10.5023333333,18.9353333334,19.221,8.92216666667
566.37,14.7885555555,49.3601111111,28.1897777778,39.1576666667,10.604,7.48411111111,26.9671111111,10.4447777778,18.8707777778,19.1767777778,8.8645
566.71,14.7898888889,49.3912222222,28.2361111111,39.1687777778,10.6324444444,7.50111111111,26.8842222222,10.447,18.9025555556,19.1895555556,8.92016666667
567.05,14.7683333333,49.4322222222,28.2094444445,39.1938888889,10.6095555555,7.46644444444,26.7616666667,10.3928888889,18.8918888889,19.1761111111,8.87083333333
567.39,14.7651111111,49.4083333334,28.2045555556,39.2362222222,10.5875555556,7.46366666666,26.6436666667,10.373,18.879,19.1708888889,8.85038888889
567.73,14.7251111111,49.3457777778,28.1644444445,39.1758888889,10.5564444444,7.41822222222,26.4677777778,10.317,18.812,19.1196666667,8.82883333333
568.07,14.7017777778,49.3987777778,28.1561111111,39.2136666667,10.5137777778,7.41533333334,26.3192222222,10.308,18.8092222222,19.1212222222,8.80783333333
568.41,14.6604444445,49.3342222222,28.1137777778,39.1782222222,10.4888888889,7.40977777778,26.1346666667,10.2746666666,18.7555555555,19.0982222222,8.77866666667
568.75,14.633,49.3427777778,28.1105555556,39.194,10.489,7.38544444444,25.9996666667,10.253,18.74,19.0472222222,8.78066666667
569.09,14.7052222222,49.4155555556,28.1478888889,39.2445555556,10.5588888889,7.44811111111,25.9053333333,10.3145555555,18.7825555555,19.1147777778,8.85477777778
569.43,14.7703333333,49.4981111111,28.2275555556,39.3615555556,10.6426666667,7.504,25.8582222222,10.3775555556,18.8815555556,19.2027777778,8.99061111111
569.77,14.8743333333,49.6564444444,28.3525555555,39.4611111111,10.7144444444,7.58,25.815,10.4674444445,18.9697777778,19.3124444444,9.12388888889
570.11,14.9286666667,49.6858888889,28.3838888889,39.4662222222,10.7408888889,7.63344444444,25.6927777778,10.5067777778,18.9921111111,19.3328888889,9.15655555556
570.45,14.9136666667,49.6552222222,28.2946666667,39.4108888889,10.6872222222,7.59388888889,25.5006666667,10.4688888889,18.9172222222,19.2905555556,9.10583333333
570.79,14.8934444444,49.6462222222,28.2677777778,39.3944444444,10.686,7.59522222222,25.3686666667,10.4734444445,18.9187777778,19.2817777778,9.10055555556
571.13,14.872,49.6553333333,28.2491111111,39.3652222222,10.6914444444,7.58888888889,25.2218888889,10.4452222222,18.9225555556,19.27,9.10872222222
571.47,14.9146666666,49.7251111111,28.3157777778,39.4442222222,10.7248888889,7.63488888889,25.1382222222,10.4802222222,18.9702222222,19.3067777778,9.13422222222
571.81,14.94,49.7026666667,28.3467777778,39.4491111111,10.7416666666,7.62644444444,25.0483333333,10.4667777778,18.9484444445,19.3077777778,9.16061111111
572.15,14.9904444445,49.7373333333,28.37,39.4463333333,10.7514444444,7.64322222222,24.9421111111,10.5091111111,18.9723333333,19.3392222222,9.21294444444
572.49,14.9964444445,49.7413333333,28.3895555556,39.426,10.7502222222,7.67033333333,24.8257777778,10.5458888889,18.968,19.3727777778,9.25172222222
572.83,14.9542222222,49.7133333333,28.3534444445,39.4327777778,10.7042222222,7.63155555555,24.6823333333,10.5014444444,18.9322222222,19.3366666667,9.20438888889
573.17,14.9411111111,49.7237777778,28.3136666667,39.4221111111,10.6348888889,7.60177777778,24.5407777778,10.479,18.8793333333,19.2912222222,9.14594444444
573.51,14.8723333333,49.6902222222,28.2586666667,39.3853333333,10.61,7.58844444444,24.3941111111,10.4363333333,18.8291111111,19.2742222222,9.12277777778
573.85,14.8967777778,49.7178888889,28.274,39.4327777778,10.6372222222,7.61511111111,24.3146666667,10.4468888889,18.8592222222,19.275,9.15083333333
574.19,14.9012222222,49.7817777778,28.3037777778,39.5087777778,10.6391111111,7.638,24.2222222222,10.4741111111,18.8774444445,19.2572222222,9.14083333333
574.53,14.9472222222,49.8006666666,28.3482222222,39.5612222222,10.6883333333,7.68433333333,24.1326666667,10.5382222222,18.8915555555,19.3013333333,9.18661111111
574.87,14.9478888889,49.775,28.3555555556,39.561,10.6877777778,7.68266666666,24.0223333333,10.5424444444,18.8532222222,19.2662222222,9.17827777778
575.21,14.9655555556,49.78,28.3476666667,39.6027777778,10.694,7.69277777778,23.9572222222,10.5594444445,18.8448888889,19.2705555555,9.18777777778
575.55,14.9852222222,49.8182222222,28.3657777778,39.6376666667,10.7376666667,7.74266666667,23.8995555556,10.6184444444,18.8845555556,19.3042222222,9.21261111111
575.89,14.9402222222,49.8222222222,28.3674444444,39.663,10.7287777778,7.73066666667,23.813,10.5637777778,18.8685555556,19.2845555556,9.17694444444
576.22,14.9554444445,49.8555555556,28.3651111111,39.7495555556,10.7666666667,7.727,23.7175555556,10.5561111111,18.8841111111,19.2956666667,9.17594444444
576.56,14.9857777778,49.8733333333,28.4121111111,39.799,10.7965555556,7.73733333333,23.642,10.5967777778,18.9028888889,19.298,9.20311111111
576.90,14.9972222222,49.8365555556,28.4078888889,39.7981111111,10.8318888889,7.76133333333,23.5398888889,10.6286666667,18.9145555555,19.3475555556,9.22438888889
577.24,15.0454444444,49.8907777778,28.4786666667,39.886,10.8911111111,7.81011111111,23.5076666667,10.6882222222,18.956,19.3993333333,9.25616666667
577.58,15.0061111111,49.8851111111,28.4882222222,39.9201111111,10.9122222222,7.81011111111,23.3896666666,10.6947777778,18.9404444444,19.4434444444,9.27227777778
577.92,14.9447777778,49.7857777778,28.4451111111,39.9097777778,10.8832222222,7.78222222222,23.2296666667,10.6214444445,18.9028888889,19.4351111111,9.24083333333
578.26,14.9225555556,49.7661111111,28.4382222222,39.9102222222,10.825,7.76988888889,23.0784444445,10.5762222222,18.8527777778,19.4094444444,9.21472222222
578.60,14.9575555556,49.8295555555,28.4846666667,40.0407777778,10.8442222222,7.77177777778,23.0342222222,10.6185555555,18.8977777778,19.4721111111,9.24888888889
578.94,14.9435555556,49.8324444444,28.4258888889,39.9908888889,10.8322222222,7.74088888889,22.8983333333,10.5962222222,18.8777777778,19.4723333333,9.239
579.28,14.9581111111,49.9121111111,28.4437777778,40.0833333333,10.8047777778,7.73433333333,22.7734444445,10.5783333333,18.8903333333,19.4511111111,9.22761111111
579.61,14.9328888889,49.909,28.3854444445,40.116,10.7725555556,7.69944444444,22.6466666667,10.5746666667,18.8476666667,19.4162222222,9.19655555556
579.95,14.9136666667,49.914,28.4,40.1236666667,10.7017777778,7.63533333333,22.5491111111,10.5218888889,18.8138888889,19.3524444444,9.17016666667
580.29,14.925,49.9677777778,28.4395555556,40.1826666667,10.7276666667,7.70233333333,22.4586666667,10.5526666666,18.8533333333,19.4346666667,9.21138888889
580.63,14.9785555555,50.0906666666,28.5281111111,40.2851111111,10.7804444445,7.77966666666,22.4172222222,10.5885555555,18.9235555555,19.409,9.23538888889
580.97,14.9236666667,50.0762222222,28.4786666667,40.2916666667,10.71,7.72244444445,22.247,10.549,18.8836666667,19.3657777778,9.18211111111
581.31,14.961,50.1128888889,28.4761111111,40.3035555556,10.6761111111,7.70011111111,22.1997777778,10.5704444445,18.8923333333,19.3905555556,9.18883333333
581.65,15.0411111111,50.2698888889,28.58,40.4225555556,10.7561111111,7.76266666667,22.2147777778,10.6882222222,18.9791111111,19.4707777778,9.26105555556
581.98,15.1173333333,50.3462222222,28.601,40.5035555556,10.8564444444,7.88011111111,22.2222222222,10.75,19.059,19.5007777778,9.36283333333
582.32,15.1144444444,50.3838888889,28.5762222222,40.4804444444,10.8348888889,7.90477777778,22.1295555556,10.7467777778,19.042,19.5041111111,9.36477777778
582.66,15.113,50.4114444444,28.6158888889,40.5654444444,10.8424444444,7.94566666667,22.0517777778,10.7775555556,19.0412222222,19.5124444444,9.39166666667
583.00,15.0885555555,50.3626666667,28.5774444444,40.4844444444,10.8277777778,7.94255555556,21.9816666667,10.7263333333,18.9942222222,19.5178888889,9.38216666667
583.34,15.1968888889,50.3742222222,28.6494444444,40.5248888889,10.913,8.00511111111,21.958,10.8034444444,19.0607777778,19.5906666667,9.49233333333
583.68,15.2193333333,50.3832222222,28.6602222222,40.4607777778,10.9722222222,8.05266666667,21.8602222222,10.8546666667,19.1028888889,19.6198888889,9.51066666667
584.01,15.1811111111,50.3215555556,28.5966666667,40.3523333333,10.9164444445,7.96144444444,21.7724444444,10.7774444444,19.0286666667,19.5388888889,9.48266666667
584.35,15.1601111111,50.2888888889,28.5814444444,40.3394444444,10.9071111111,7.89855555556,21.6627777778,10.7845555555,19.0016666667,19.5947777778,9.492
584.69,15.2438888889,50.3411111111,28.6604444444,40.3611111111,10.9954444444,7.95844444444,21.6702222222,10.853,19.0727777778,19.6135555555,9.54822222222
585.03,15.2178888889,50.2868888889,28.6604444444,40.3783333333,11.0191111111,8.01555555556,21.5582222222,10.8296666667,19.0496666667,19.5918888889,9.55033333333
585.37,15.2344444445,50.2907777778,28.6893333333,40.3698888889,11.0255555556,8.01144444444,21.454,10.8196666667,19.0725555556,19.607,9.55455555556
585.70,15.2096666667,50.2868888889,28.7022222222,40.3485555556,10.9692222222,7.923,21.3497777778,10.7564444444,19.0774444444,19.6057777778,9.49677777778
586.04,15.2076666667,50.2958888889,28.736,40.3831111111,10.9946666667,7.92588888889,21.2863333334,10.7397777778,19.0882222222,19.6307777778,9.52755555556
586.38,15.2265555556,50.3087777778,28.7826666667,40.3967777778,11.0105555556,7.89788888889,21.238,10.7157777778,19.0851111111,19.638,9.52705555556
586.72,15.2807777778,50.3714444444,28.8367777778,40.5135555556,11.0944444444,7.922,21.2123333333,10.8291111111,19.1531111111,19.7116666667,9.58272222222
587.06,15.1737777778,50.3437777778,28.8046666667,40.4843333333,11.008,7.89066666667,21.0671111111,10.7363333333,19.0856666666,19.6555555556,9.51177777778
587.39,15.1653333333,50.3888888889,28.8308888889,40.5913333333,10.9781111111,7.91222222222,21.0123333333,10.7201111111,19.0596666666,19.6992222222,9.47033333333
587.73,15.193,50.4155555555,28.8281111111,40.6578888889,10.954,7.91533333333,20.903,10.7177777778,19.0586666667,19.6836666667,9.47416666667
588.07,15.2094444444,50.5273333333,28.8823333333,40.7194444444,10.9594444444,7.975,20.8908888889,10.7077777778,19.0865555556,19.6901111111,9.491
588.41,15.1706666667,50.5383333333,28.8881111111,40.7361111111,10.8857777778,7.914,20.736,10.6455555556,19.0591111111,19.6437777778,9.44888888889
588.74,15.1884444444,50.6271111111,28.8771111111,40.7555555556,10.8855555555,7.88655555555,20.6422222222,10.6376666666,19.0712222222,19.6246666667,9.44944444444
589.08,15.2061111111,50.6783333333,28.9014444445,40.7317777778,10.8923333333,7.92066666667,20.6015555556,10.6376666667,19.0471111111,19.6011111111,9.44866666667
589.42,15.162,50.708,28.8818888889,40.7445555556,10.8261111111,7.88755555556,20.5011111111,10.6031111111,18.977,19.5547777778,9.42322222222
589.76,15.1392222222,50.6774444445,28.8091111111,40.7157777778,10.7931111111,7.87422222222,20.4205555555,10.5814444444,18.9692222222,19.492,9.36888888889
590.09,15.1186666667,50.6912222222,28.7904444444,40.6824444444,10.7813333333,7.941,20.3268888889,10.5725555555,18.9631111111,19.5122222222,9.35227777778
590.43,15.0798888889,50.6814444444,28.7787777778,40.676,10.7407777778,7.93011111111,20.2225555556,10.5074444445,18.9465555555,19.433,9.34205555556
590.77,15.0758888889,50.755,28.7867777778,40.7214444445,10.7661111111,7.95933333333,20.2018888889,10.5307777778,19.0004444445,19.4543333333,9.35283333333
591.11,15.0871111111,50.7521111111,28.783,40.6826666666,10.7715555555,7.99977777778,20.15,10.5381111111,19.0438888889,19.433,9.39572222222
591.44,15.0694444444,50.7522222222,28.7915555555,40.6748888889,10.7938888889,8.05711111111,20.1105555556,10.5468888889,19.0325555555,19.4842222222,9.38061111111
591.78,15.0595555556,50.7206666667,28.7347777778,40.6582222222,10.7934444444,8.01133333333,19.9983333334,10.501,19.001,19.4992222222,9.35838888889
592.12,15.0424444445,50.6967777778,28.6284444444,40.6775555555,10.8012222222,7.99622222222,19.9436666667,10.4725555555,18.963,19.4755555555,9.35133333333
592.46,15.0012222222,50.6258888889,28.5906666667,40.6232222222,10.7931111111,8.01266666667,19.8621111111,10.4422222222,18.9334444445,19.4472222222,9.34655555556
592.79,14.9988888889,50.6301111111,28.5687777778,40.693,10.7931111111,7.99777777778,19.784,10.4378888889,18.9263333333,19.4387777778,9.39144444444
593.13,15.0338888889,50.6097777778,28.6016666667,40.6633333333,10.8753333333,8.053,19.7167777778,10.4432222222,18.964,19.4558888889,9.40688888889
593.47,15.0893333333,50.6335555555,28.6494444445,40.6882222222,10.9486666667,8.09844444444,19.6874444444,10.4913333333,18.9994444445,19.5361111111,9.47955555556
593.80,15.1017777778,50.5826666667,28.6258888889,40.72,10.9445555556,8.01744444444,19.5953333333,10.4973333333,19.0127777778,19.5203333333,9.48705555556
594.14,15.0817777778,50.5842222222,28.5942222222,40.7183333333,10.9086666667,7.97511111111,19.4924444444,10.4916666667,18.9792222222,19.4937777778,9.44438888889
594.48,15.1425555556,50.6234444444,28.6601111111,40.7322222222,10.9364444444,7.94022222222,19.4223333333,10.4968888889,18.9696666667,19.517,9.43088888889
594.81,15.1847777778,50.6231111111,28.6715555556,40.7655555555,10.9997777778,7.92822222222,19.3801111111,10.5142222222,18.9895555556,19.5576666667,9.46477777778
595.15,15.1718888889,50.6407777778,28.675,40.7695555556,11.018,7.876,19.3353333334,10.483,19.0025555556,19.516,9.46694444444
595.49,15.1721111111,50.5768888889,28.6668888889,40.7403333333,11.0104444444,7.93233333333,19.2775555555,10.5115555555,18.9966666667,19.4706666667,9.48883333333
595.82,15.1844444445,50.5998888889,28.678,40.7385555555,11.0183333333,7.94166666667,19.2266666667,10.5052222222,18.9962222222,19.49,9.48683333333
596.16,15.1858888889,50.72,28.7265555556,40.8403333333,11.0155555556,7.88988888889,19.1732222222,10.4775555556,18.9795555555,19.4696666667,9.46466666667
596.50,15.1501111111,50.6842222222,28.7053333333,40.7781111111,11.0061111111,7.86677777778,19.1044444444,10.4483333333,18.9496666667,19.452,9.42516666667
596.83,15.195,50.7522222222,28.7446666667,40.8585555556,11.0186666667,7.887,19.109,10.4855555556,18.9946666667,19.5122222222,9.4795
597.17,15.1861111111,50.8076666667,28.7821111111,40.8574444445,11.0067777778,7.88444444444,18.9812222222,10.4816666667,18.9548888889,19.5195555556,9.47127777778
597.51,15.1875555556,50.8508888889,28.8123333333,40.8796666667,11.0042222222,7.94077777778,18.9275555556,10.4948888889,18.9508888889,19.5213333333,9.48105555556
597.84,15.2511111111,50.9043333333,28.9022222222,40.9671111111,11.0657777778,8.07177777778,18.9434444444,10.5478888889,18.9884444444,19.5832222222,9.55872222222
598.18,15.2501111111,50.9028888889,28.8987777778,41.0064444444,11.0765555556,8.12866666667,18.9057777778,10.5677777778,18.9934444444,19.5927777778,9.60494444444
598.52,15.2152222222,50.9481111111,28.9107777778,41.01,11.058,8.17433333333,18.821,10.5806666667,18.9803333333,19.5715555556,9.61722222222
598.85,15.243,51.0123333333,28.9613333333,41.099,11.0655555555,8.22488888889,18.7414444445,10.6328888889,18.9954444444,19.606,9.63677777778
599.19,15.2978888889,51.0967777778,29.0335555556,41.1993333333,11.1307777778,8.23044444444,18.7157777778,10.7138888889,19.0478888889,19.6582222222,9.724
599.53,15.3807777778,51.2154444445,29.1535555556,41.2574444445,11.2017777778,8.34877777778,18.6951111111,10.8325555556,19.1093333333,19.7546666667,9.846
599.86,15.4548888889,51.1657777778,29.2068888889,41.2651111111,11.2622222222,8.46055555555,18.7377777778,10.9424444444,19.1886666666,19.8507777778,9.95177777778
600.20,15.4984444444,51.2357777778,29.2554444444,41.3132222222,11.3012222222,8.54288888889,18.7058888889,10.9932222222,19.2265555556,19.9144444444,10.0153888889
600.53,15.4703333333,51.2337777778,29.2171111111,41.3192222222,11.3314444445,8.56455555555,18.6885555556,11.0163333333,19.2442222222,19.8838888889,10.0547222222
600.87,15.4351111111,51.2104444444,29.1835555555,41.3641111111,11.3031111111,8.50433333333,18.6707777778,10.9446666667,19.2646666667,19.8527777778,10.0312222222
601.21,15.4226666667,51.2745555555,29.1703333333,41.3705555556,11.3633333333,8.51866666667,18.6593333333,10.9292222222,19.2931111111,19.813,10.0911666667
601.54,15.4204444445,51.2876666667,29.0972222222,41.2894444445,11.3366666667,8.41622222222,18.5787777778,10.8823333333,19.2854444444,19.7933333334,10.0674444444
601.88,15.4488888889,51.3666666667,29.1552222222,41.3294444445,11.3678888889,8.42088888889,18.565,10.8931111111,19.3402222222,19.8535555555,10.0998333333
602.21,15.3985555556,51.2944444444,29.0535555556,41.3034444445,11.3202222222,8.29966666667,18.4644444445,10.8276666667,19.2443333333,19.8013333333,10.0313888889
602.55,15.4252222222,51.3544444445,29.0786666667,41.3504444444,11.3412222222,8.33055555556,18.4726666667,10.8423333333,19.2718888889,19.8424444444,10.1111666667
602.88,15.357,51.2847777778,28.973,41.2441111111,11.275,8.26933333333,18.3438888889,10.7344444445,19.2113333333,19.8194444444,10.0202222222
603.22,15.3026666667,51.2373333334,28.9415555555,41.2531111111,11.2498888889,8.23388888889,18.2897777778,10.6718888889,19.1991111111,19.7602222222,9.97088888889
603.56,15.2777777778,51.2717777778,28.9368888889,41.2375555555,11.2178888889,8.21266666667,18.2116666666,10.6427777778,19.157,19.7211111111,9.914
603.89,15.2912222222,51.271,28.9338888889,41.2884444445,11.2016666667,8.21,18.1837777778,10.6527777778,19.1622222222,19.7414444445,9.92361111111
604.23,15.2986666667,51.3057777778,28.9833333333,41.3661111111,11.2026666667,8.21666666667,18.1372222222,10.6665555555,19.1675555556,19.7803333333,9.93216666667
604.56,15.3343333333,51.3258888889,29.0196666667,41.4012222222,11.2744444444,8.30988888889,18.1327777778,10.7101111111,19.1806666667,19.777,9.98461111111
604.90,15.3567777778,51.2977777778,28.9963333333,41.3938888889,11.1941111111,8.27033333334,18.0768888889,10.7021111111,19.1601111111,19.7856666667,9.94033333333
605.23,15.2804444444,51.2362222222,28.9492222222,41.3604444444,11.1255555555,8.22155555555,17.9742222222,10.6495555555,19.1112222222,19.7503333333,9.88305555556
605.57,15.284,51.2217777778,28.9028888889,41.3731111111,11.1086666667,8.26655555555,17.9388888889,10.6556666667,19.108,19.6991111111,9.90594444444
605.90,15.3366666667,51.3828888889,29.0174444445,41.4922222222,11.1595555556,8.34744444444,17.9547777778,10.6973333333,19.1686666667,19.7582222222,9.97533333333
606.24,15.3323333333,51.3584444444,29.024,41.4585555555,11.147,8.34133333333,17.8825555556,10.6853333334,19.1451111111,19.7411111111,9.94344444444
606.58,15.3875555555,51.4163333333,29.0952222222,41.5212222222,11.179,8.4,17.8902222222,10.7087777778,19.1811111111,19.7644444444,9.96133333333
606.91,15.4026666667,51.4526666667,29.0932222222,41.5567777778,11.1338888889,8.35488888889,17.803,10.6862222222,19.1746666667,19.82,9.93716666667
607.25,15.3933333334,51.4533333333,29.0961111111,41.6037777778,11.1324444444,8.35333333333,17.7601111111,10.6846666666,19.1867777778,19.8824444444,9.96605555556
607.58,15.3853333333,51.4202222222,29.08,41.6015555555,11.1318888889,8.32944444444,17.7072222222,10.6438888889,19.1726666666,19.8734444444,9.98388888889
607.92,15.3856666667,51.3795555556,29.076,41.5133333333,11.1252222222,8.35022222222,17.6232222222,10.6154444444,19.1118888889,19.8848888889,9.95166666667
608.25,15.3286666666,51.3028888889,29.0004444444,41.445,11.0045555556,8.25411111111,17.4835555556,10.5547777778,19.0545555556,19.8717777778,9.88061111111
608.59,15.2928888889,51.3025555556,29.0113333333,41.4466666667,11.0138888889,8.24733333333,17.4375555555,10.5406666667,19.028,19.8272222222,9.86894444444
608.92,15.3305555556,51.3424444444,29.0803333333,41.513,11.0955555555,8.31811111111,17.4584444444,10.5741111111,19.0584444445,19.8884444444,9.89155555556
609.26,15.3627777778,51.4202222222,29.129,41.557,11.1235555556,8.31111111111,17.4158888889,10.5628888889,19.0878888889,19.9134444445,9.89855555556
609.59,15.3814444444,51.387,29.1287777778,41.5374444444,11.153,8.36011111111,17.398,10.5733333333,19.1173333333,19.9615555556,9.92477777778
609.93,15.4208888889,51.4015555555,29.1373333333,41.6175555556,11.1923333333,8.40533333333,17.4018888889,10.6371111111,19.1883333333,20.018,10.0055555556
610.26,15.4168888889,51.4326666667,29.1394444444,41.6745555556,11.2063333333,8.48344444444,17.3555555555,10.7005555556,19.2043333333,20.0404444444,10.0272222222
610.60,15.4664444444,51.479,29.2048888889,41.6948888889,11.2725555556,8.60188888889,17.4051111111,10.782,19.2277777778,20.027,10.1036111111
610.93,15.4877777778,51.3693333333,29.1737777778,41.647,11.2717777778,8.62766666665,17.3437777778,10.7926666667,19.2543333333,19.9797777778,10.1193333333
611.27,15.5047777778,51.449,29.1807777778,41.6814444445,11.3087777778,8.67177777777,17.3022222222,10.8013333333,19.3014444445,19.9996666666,10.1395
611.60,15.4902222222,51.4816666667,29.1823333333,41.774,11.3084444445,8.64977777779,17.2764444444,10.8264444444,19.3553333333,19.9585555556,10.1447222222
611.93,15.5944444444,51.6276666667,29.3058888889,41.9444444444,11.4608888889,8.78144444444,17.3735555555,10.9383333333,19.4557777778,20.0447777778,10.2816666667
612.27,15.6583333333,51.7677777778,29.3728888889,42.0601111111,11.5662222222,8.88522222221,17.3684444444,10.999,19.5308888889,20.202,10.4133888889
612.60,15.7474444445,51.8894444445,29.4405555556,42.1705555555,11.6435555556,8.91933333332,17.3623333333,11.0704444444,19.5928888889,20.2872222222,10.4923888889
612.94,15.6907777778,51.805,29.3916666667,42.1112222222,11.5893333334,8.84944444444,17.2296666667,11.082,19.5097777778,20.2574444445,10.4092777778
613.27,15.6185555556,51.7455555555,29.3036666667,42.0945555556,11.5111111111,8.71711111112,17.0853333333,11.0145555556,19.4137777778,20.134,10.3171666667
613.61,15.5134444444,51.7164444445,29.1997777778,41.9768888889,11.4242222222,8.6461111111,16.9611111111,10.8955555555,19.2805555555,19.987,10.157
613.94,15.5303333333,51.7901111111,29.2014444444,42.0065555555,11.4075555556,8.56366666668,16.9637777778,10.8543333333,19.2454444444,19.9303333333,10.1566666667
