wavelength,Back_IncLaef,Belly_IncLaef,Breast_IncLaef,Crissum_IncLaef,Crown_IncLaef,DorTail_IncLaef,Patch10_IncLaef,Patch11_IncLaef,Rump_IncLaef,Throat_IncLaef,WingTip_IncLaef
761.01,31.5385833333,72.43025,32.73975,58.8479166667,19.3506666666,14.13175,55.6169166666,52.8143333333,22.6048333334,14.4785833333,19.9838333333
761.32,31.2461666667,72.4644166667,32.6268333333,58.8561666667,18.9804166667,13.8639166667,55.4173333333,52.7936666667,22.2359166666,14.1063333334,19.7251666667
761.63,31.0381666666,72.54375,32.4388333333,58.60175,18.8351666667,13.6999166667,55.3184166667,52.6048333333,22.02875,13.9113333333,19.5441666667
761.94,31.0293333333,72.9098333333,32.51875,58.8050833333,18.67,13.41925,55.5619166666,52.72075,21.9725,13.7365833333,19.4485833333
762.26,30.9665,72.92375,32.5958333334,58.9164166667,18.7104166667,13.333,55.5236666667,52.7525833334,21.9934166667,13.6476666667,19.4010833333
762.57,30.85025,72.6716666666,32.5644166667,58.758,18.6840833333,13.1894166667,55.4375,52.5866666667,22.0726666667,13.5985833333,19.2728333333
762.88,30.8798333333,72.5809166666,32.6245,58.6698333333,18.7515,13.1224166667,55.4049166667,52.5143333333,22.02575,13.6639166666,19.2206666667
763.20,30.4404166667,72.0044166667,32.3179166667,58.3836666667,18.3125833333,12.6409166667,55.0466666666,52.0380833334,21.5695,13.2568333333,18.7645
763.51,30.4739166667,72.0264166667,32.38625,58.2579166667,18.4023333334,12.68325,55.0428333333,52.0801666667,21.6155,13.21575,18.8185833333
763.82,30.5494166667,72.05975,32.398,58.1625833333,18.3975833333,12.70675,55.0919166667,51.9515833334,21.72925,13.2470833333,18.8606666667
764.14,30.623,72.07975,32.4516666667,58.1495833333,18.4486666666,12.75525,55.2220833333,51.8731666667,21.6806666666,13.2565833334,18.8905
764.45,30.8340833334,72.4818333333,32.6574166667,58.4115833334,18.7244166667,12.8520833334,55.44025,52.0461666666,21.8686666667,13.2785833333,18.99075
764.76,31.0379166666,72.4235833333,32.9413333333,58.46,19.0849166667,13.1348333333,55.5601666667,52.1101666667,22.21875,13.6048333333,19.323
765.07,31.1994166667,72.5316666666,33.2279166666,58.6069166667,19.2728333334,13.3511666667,55.7149166667,52.2270833333,22.4181666667,13.81325,19.5606666667
765.39,31.2821666667,72.36375,33.30375,58.4831666667,19.4529166667,13.5698333333,55.57675,52.18,22.5536666667,13.8994166666,19.7445
765.70,31.4688333333,72.6018333333,33.4874166666,58.6794166666,19.66775,13.7928333333,55.7633333333,52.3268333334,22.736,14.0964166667,19.9133333333
766.01,31.47875,72.8450833334,33.4681666667,58.81575,19.5901666667,13.8280833333,55.6344166666,52.1643333334,22.7598333333,13.97,19.9024166667
766.32,31.6936666667,73.2601666667,33.5639166667,59.1055833333,19.6550833333,13.97425,55.9090833333,52.4544166667,22.9768333333,13.9793333333,19.93325
766.64,32.182,73.7880833333,33.8616666666,59.2954166666,20.1261666667,14.36125,56.1514166667,52.79425,23.3965,14.3033333334,20.4048333333
766.95,32.4063333333,73.9689166667,34.0050833333,59.485,20.1409166667,14.4811666667,56.2219166667,52.7065833333,23.60425,14.3195,20.5495
767.26,32.7255833334,74.0573333333,34.2816666667,59.8665,20.389,14.7559166667,56.59275,52.9301666667,23.8416666666,14.6251666667,20.7523333334
767.57,33.2071666666,74.7215,34.8869166667,60.4320833333,21.07525,15.333,57.09625,53.409,24.48125,15.0516666667,21.31825
767.88,33.3993333333,74.5255,35.0246666666,60.4273333333,21.1968333333,15.5820833333,57.0655833333,53.2445,24.7806666667,15.2368333334,21.53325
768.20,33.2866666667,74.6169166666,34.8005833333,60.3365,20.8535833333,15.3800833333,57.0373333333,53.0749166667,24.408,14.85675,21.1153333334
768.51,33.4139166667,74.77075,34.89525,60.57,20.7914166667,15.2498333333,57.2329166667,53.2791666666,24.44475,14.7429166667,20.9786666667
768.82,33.2999166666,75.00675,34.86975,60.8083333333,20.441,14.9898333333,57.1540833334,53.1764166666,24.2585,14.3954166667,20.4908333334
769.13,33.6320833334,75.409,35.16075,61.0984166666,20.6443333333,15.21025,57.399,53.6068333333,24.3918333333,14.4545833333,20.65475
769.44,34.3946666666,75.69475,36.0424166667,61.6674166667,21.4389166667,15.93025,58.0295833333,54.2208333334,24.9440833333,15.162,21.4250833333
769.76,34.6775833333,75.9555833333,36.3999166667,61.8991666667,21.59825,16.16025,58.2475833333,54.2255,25.0535,15.3189166667,21.64825
770.07,34.69125,76.1649166667,36.497,62.0430833333,21.45775,16.2771666667,58.3551666666,54.4014166667,25.1019166667,15.41425,21.5705833333
770.38,34.7630833333,76.2441666667,36.5529166666,62.24375,21.53525,16.3063333333,58.60075,54.6419166667,25.1114166667,15.58225,21.6835833334
770.69,34.77575,76.7008333333,37.0006666666,62.5475833333,21.6970833333,16.3704166667,58.6484166667,54.9544166667,25.3,15.505,21.8185833333
771.00,34.7029166667,76.90875,36.8095833333,62.7328333333,21.52,16.042,58.632,55.0395833334,25.19025,15.4019166667,21.6363333333
771.32,34.5188333333,76.5466666667,36.48525,62.3879166667,21.4399166667,15.79125,58.3804166666,54.6475,24.9921666667,15.438,21.56925
771.63,34.7635833333,77.1795833333,36.967,62.93675,21.7189166667,15.85725,58.7940833333,55.1281666667,25.4206666667,15.72125,21.9311666667
771.94,35.4804166667,77.4381666667,37.5869166667,63.533,22.1333333334,16.4403333334,59.2874166667,55.52325,25.9218333333,16.2179166667,22.51325
772.25,36.065,77.6789166666,37.9525833333,63.8983333333,22.8163333333,17.11725,59.8270833333,55.975,26.445,16.9020833333,23.3561666667
772.56,36.3286666667,77.5835,37.9380833334,63.916,23.0766666667,17.4815833333,59.6005833333,55.91675,26.7726666667,17.2208333334,23.7611666667
772.87,36.4681666666,77.655,37.6550833333,63.6765,22.8618333333,17.3201666667,59.6814166667,55.9385833333,26.7161666667,17.2994166666,23.6310833333
773.18,36.9715833333,78.2164166667,38.1579166667,64.06425,23.4001666667,17.853,60.1879166667,56.61225,27.1555,17.76525,24.1101666667
773.50,37.0025833334,78.0813333334,38.3920833333,64.152,23.6609166667,18.1485,60.3023333333,56.4525833333,27.2669166667,17.859,24.39125
773.81,36.8943333333,78.2635833333,38.3860833334,64.2615,23.572,18.0731666667,60.3349166667,56.4720833333,27.2479166667,17.7163333333,24.2733333333
774.12,36.5105,77.24475,37.6456666667,63.45575,23.6243333333,18.173,59.9114166666,55.5865833333,26.8565833333,17.7088333333,24.1181666666
774.43,36.7215,76.92475,37.6945,63.2191666667,23.7733333333,18.5744166666,59.9789166667,55.49925,26.9121666667,17.8765,24.3145833333
774.74,36.9265833333,77.2596666667,38.0861666667,63.4726666667,24.0444166667,19.1046666667,60.2191666667,55.819,27.2425833333,18.0596666666,24.6006666667
775.05,36.968,76.5704166667,37.8419166667,63.1966666667,24.1555833334,19.16575,59.7643333333,55.2938333333,27.2458333333,18.13575,24.6200833333
775.36,36.0675833333,75.6856666667,37.136,62.19925,23.82225,18.4924166667,58.8128333333,54.3705833333,26.5395833333,17.5121666667,24.09125
775.67,35.8616666667,75.3508333333,36.906,61.9989166667,23.7908333333,18.1801666667,58.5448333333,54.00375,26.2556666667,17.28825,23.8585
775.98,35.3560833333,75.1275833334,36.6394166667,61.60975,23.3510833333,17.7034166667,58.3501666666,53.5356666667,25.7521666667,16.926,23.4106666667
776.30,35.294,75.46125,36.59675,61.71625,23.3341666666,17.555,58.2820833333,53.45125,25.7389166667,16.7776666667,23.35125
776.61,34.3161666667,74.3333333333,35.55125,60.7819166666,22.282,16.52575,57.1580833333,52.295,24.9274166667,15.9359166667,22.5086666667
776.92,34.0953333333,74.19475,35.1429166667,60.72725,22.0000833333,16.0476666666,57.1515,52.35925,24.6233333333,15.5280833334,22.1125
777.23,33.91825,74.0614166667,35.14925,60.59025,21.7870833334,15.8110833334,57.0805,52.21325,24.2446666667,15.1475,21.8614166667
777.54,34.07175,74.7493333333,35.3608333333,61.0185833334,21.3926666667,15.35975,57.34875,52.6896666667,24.22125,14.6885,21.6431666666
777.85,33.243,74.0695833333,34.7470833334,60.4785833333,20.6505833333,14.3901666666,56.43175,52.2538333334,23.4280833333,13.8663333333,20.8898333333
778.16,33.1093333333,74.1131666667,34.70475,60.6144166667,20.39225,14.07025,56.4364166667,52.42275,23.1941666667,13.6268333333,20.6895
778.47,33.232,74.4233333333,34.9614166667,60.842,20.5496666667,14.1948333334,56.8206666667,52.873,23.58425,13.7335833334,20.8633333333
778.78,33.68525,75.2393333333,35.0366666667,61.4396666667,20.59875,14.4895833333,57.3245,53.294,23.8926666667,14.2971666667,20.96475
779.09,33.5419166667,75.5305833333,35.2759166667,61.389,20.37625,14.56325,57.3953333333,53.3684166667,23.9246666667,14.5205,20.9826666667
779.40,33.6959166667,75.4100833334,35.2461666667,61.4625,20.6925833333,14.5106666666,57.35075,53.4964166667,24.0793333333,14.7205,21.0885
779.71,33.0974166666,74.9036666667,34.8321666666,61.1095,20.3778333333,14.1989166667,56.8438333334,53.2050833333,23.583,14.3723333333,20.749
780.02,33.2076666666,74.7773333333,34.9110833333,61.1691666667,20.785,14.5085,56.7895833333,53.373,23.6353333334,14.5954166667,20.9978333333
780.33,33.5421666667,75.08275,35.0865,61.30525,21.0129166667,14.73875,56.6384166667,53.1808333334,23.8733333333,14.8795,21.2558333333
780.64,34.1464166667,75.305,35.47725,61.55625,21.8688333333,15.5874166667,56.6783333333,53.4795833333,24.6853333334,15.781,22.0818333333
780.95,34.5476666667,74.8805,35.8003333333,61.55575,22.6764166667,16.48975,56.6455,53.4709166667,25.30125,16.7719166667,22.9010833333
781.26,35.4153333334,75.5325833333,36.5763333334,62.4255833334,23.6423333333,17.5925,57.3115,54.0011666667,26.2185833333,17.6933333334,23.6709166667
781.57,35.4641666667,75.472,36.2669166667,62.4001666667,23.4480833333,17.2358333333,57.1414166667,53.7264166666,26.0070833333,17.5131666667,23.4189166667
781.88,35.4495833333,75.2589166667,36.0508333333,62.1406666667,23.3040833333,17.22875,56.77425,53.2355833334,25.6549166667,17.7029166667,23.4115833333
782.19,35.3391666667,75.0738333333,36.07325,62.1328333333,23.2655,17.1151666667,56.63325,53.0651666667,25.4929166667,17.5930833333,23.3884166667
782.50,35.4941666667,74.4881666667,35.9126666667,62.1283333333,23.5281666666,17.1245,56.2956666667,53.21925,25.6793333333,17.597,23.4446666667
782.81,35.5226666667,74.7156666667,36.0413333333,62.39275,23.2595,17.2253333334,56.5031666667,53.0621666667,25.68325,17.4695833333,23.4140833333
783.12,35.5840833333,74.5418333333,35.8459166667,62.3865833333,23.19725,17.18525,56.6818333333,52.7694166667,25.5641666667,17.15,23.16225
783.43,35.7404166667,74.543,35.8876666667,62.6396666667,23.1770833333,17.13375,56.8555,52.4019166667,25.61975,17.1085,23.182
783.74,36.0555,74.2005833333,36.1971666667,62.376,23.4010833334,17.60775,56.6789166666,52.5248333334,25.8299166667,17.4459166666,23.4011666667
784.05,36.23125,74.1320833333,36.3681666667,62.3781666667,23.513,17.7019166666,56.8665833333,52.6848333333,25.8783333333,17.8085,23.4976666667
784.36,35.8240833334,74.07175,36.1026666667,62.2060833334,23.0405,16.9501666666,56.6264166667,52.4546666666,25.0979166667,17.0791666667,22.8703333333
784.67,35.7515,74.1386666667,35.9431666667,61.945,22.7479166667,16.812,56.7923333333,52.5425,25.0104166667,16.6770833333,22.805
784.98,36.02825,74.48275,36.4060833333,62.275,23.2463333333,17.2875833333,57.3453333333,53.2071666667,25.5069166667,17.1893333333,23.4171666667
785.29,36.2705833333,75.0363333333,36.82175,62.6325833333,23.4871666667,17.43075,57.6731666666,53.7429166666,25.6706666667,17.1295,23.5235
785.60,36.7351666667,75.6170833333,36.9995833334,63.0055833333,23.8020833333,17.7764166667,58.09475,54.33,25.9800833333,17.2319166667,23.7968333334
785.91,36.3266666667,75.9803333333,36.5351666667,62.6561666666,23.22175,17.1779166666,58.0726666667,54.0364166667,25.6883333333,16.7604166667,23.03925
786.22,36.4668333334,76.2896666667,36.5133333333,62.6579166667,23.4358333334,17.0500833333,58.3280833334,54.4229166667,25.782,16.7029166667,22.8403333333
786.53,36.7206666667,76.6759166667,37.0821666667,62.8870833333,23.8335833333,17.3898333334,58.5778333334,55.03775,26.2835833334,17.32375,23.4719166667
786.84,36.9738333333,77.6895833334,37.54825,63.4533333334,23.8865,17.71925,59.46725,56.1724166667,26.4845833333,17.60725,23.6475833333
787.14,36.74475,77.722,37.18575,63.66075,23.4183333333,17.1178333333,59.5750833334,56.18425,26.0086666667,17.047,23.4793333333
787.45,36.3155833333,77.8554166667,36.7874166667,63.7095833333,22.8595833334,16.4283333333,59.56075,55.9039166667,25.6846666667,16.34725,23.1183333334
787.76,36.2250833333,77.9470833333,36.7734166667,63.48325,22.5508333333,16.2995833333,59.5353333333,55.8640833333,25.7141666667,16.15875,22.9380833334
788.07,36.5230833334,78.1400833333,36.7923333334,63.5765833334,22.523,16.3825833333,59.4696666667,55.9311666667,25.7475,16.3675833333,22.8469166666
788.38,36.3891666666,78.1865833333,36.6406666666,63.671,21.8435833333,16.008,59.3485,55.5841666667,25.2965833334,15.8625,22.3360833333
788.69,36.7199166667,78.45725,36.7954166666,64.10525,22.0310833334,16.385,59.8078333333,56.0486666667,25.6794166666,16.2590833333,22.6449166666
789.00,36.71175,78.2580833333,37.0281666667,63.8855833333,22.1335,16.8374166667,59.789,55.9889166666,25.9639166667,16.5863333333,23.0068333333
789.31,37.1946666667,78.4625,37.5428333333,64.2389166667,22.69825,17.4438333333,59.8980833334,56.18825,26.26175,16.89375,23.516
789.62,36.9326666667,78.31175,37.5076666666,64.0890833334,22.2735,17.1648333333,59.76575,55.9869166667,25.8060833333,16.6873333333,23.4083333334
789.92,37.0896666666,78.6985,37.6841666667,64.4361666666,22.2065,17.1454166667,60.0799166667,56.1920833333,25.7681666667,16.69275,23.3111666667
790.23,37.3849166666,78.6128333333,37.8559166667,64.2903333333,22.76275,17.40525,59.8105833333,55.96775,25.9795,16.9235,23.4265
790.54,37.4513333333,78.502,38.0566666667,64.0188333334,23.4436666666,18.01775,59.56,55.507,26.3835833333,17.5205,23.6381666667
790.85,37.9356666667,78.7859166667,38.68075,64.382,24.0739166666,18.7103333334,59.7303333333,55.6266666667,26.7586666667,18.2008333333,24.3096666666
791.16,38.7288333334,79.2025833333,39.0931666667,65.1424166667,25.0275833333,19.74825,60.084,55.8868333333,27.66725,19.2734166667,25.2760833333
791.47,38.3444166667,78.6120833334,38.85725,64.78825,24.94975,19.60975,59.64875,55.13925,27.58075,19.4035833333,25.251
791.78,38.6148333333,78.7225,39.1291666667,64.6880833333,25.63175,20.27725,59.9150833333,55.19225,28.2026666667,20.0090833333,25.6484166667
792.08,38.3738333333,78.338,38.8419166667,64.3944166667,25.6539166667,20.10025,59.664,54.7643333334,28.3435,19.7733333333,25.6820833333
792.39,38.8755,78.5999166667,39.22875,65.1118333333,26.08225,20.2553333333,60.2645,55.2005833333,28.9418333334,19.8850833333,25.9855833333
792.70,38.969,78.73225,39.4548333333,65.3463333333,26.2860833333,20.4559166666,60.69375,55.3840833334,29.0636666667,20.096,26.4460833333
793.01,39.4006666666,78.2109166667,39.6928333333,65.0473333333,26.88925,21.227,60.56025,55.1900833333,29.9651666667,20.67575,27.0244166666
793.32,39.7938333333,77.9989166666,39.8995,64.9441666667,27.2296666667,21.5719166667,60.51275,54.9441666666,30.3231666667,21.0535,27.514
793.62,39.5861666667,78.2861666667,39.7935833333,65.1188333333,26.4861666667,21.0520833334,60.77275,55.0863333333,30.148,20.62575,27.4170833333
793.93,39.7241666666,79.14675,40.1115833333,65.6641666667,26.1961666667,20.8475833333,61.4605,55.8043333334,30.1605833333,20.5513333334,27.4264166666
794.24,39.8993333333,78.9860833333,39.9895833333,65.30025,25.9429166666,20.7090833334,61.3650833334,56.1370833333,30.3129166667,20.376,26.9308333333
794.55,39.2146666667,78.8871666667,39.2994166667,64.7175,25.2034166667,19.87,61.02825,55.85875,29.6270833334,19.5819166667,26.0225833333
794.86,39.1920833333,79.1355,39.3275833333,64.9209166667,25.59325,19.8249166667,61.5199166667,56.2655833334,29.7625833334,19.51975,26.0169166667
795.16,39.1521666667,79.19475,39.0624166667,64.7736666667,25.6385,19.59,61.3464166667,56.2611666666,29.5250833333,19.422,26.0360833333
795.47,38.8249166666,79.6628333333,39.0675,64.81175,25.2820833333,19.1360833333,61.49075,56.4275833334,28.8059166667,19.04025,25.6709166667
795.78,38.1041666667,79.5956666667,38.3073333333,64.28975,24.6895,18.2249166667,60.84,55.9168333333,27.7665,18.50725,24.7853333333
796.09,38.0540833333,79.3701666667,38.037,64.2865,24.62675,17.854,60.7021666667,55.8798333333,27.56675,18.41925,24.4629166666
796.40,38.0633333334,80.1265,38.2586666667,65.04025,24.70125,17.7585833333,60.98275,56.592,27.47125,18.4368333333,24.2816666667
796.70,37.6615,79.9044166667,38.0245,65.0934166667,24.5621666667,17.5485,60.748,56.5409166666,27.3225833333,18.2456666667,23.928
797.01,38.0011666667,79.7594166666,38.1270833334,65.04,25.1088333333,18.13275,60.6241666667,56.5178333333,27.812,18.8199166667,24.4730833333
797.32,38.2541666667,79.6915,38.1335,65.2214166667,25.3899166667,18.3069166667,60.7249166667,56.3776666667,28.18875,18.8115,24.5180833333
797.63,37.9488333333,79.5345,38.0934166667,65.25375,25.498,18.3980833334,60.9508333333,56.2773333333,27.8954166667,18.8673333334,24.5136666667
797.93,38.2125833333,79.6153333333,38.6055833333,65.4701666667,25.4221666667,18.3321666667,60.9664166667,56.3100833333,27.7856666667,18.8834166666,24.5719166667
798.24,37.8916666666,79.33875,38.3784166666,65.1175,24.60825,18.0378333334,60.2386666667,55.965,27.1606666667,18.56,24.1096666667
798.55,38.0508333333,79.442,38.75125,65.1820833333,24.7545833333,18.2829166667,60.1591666667,56.0344166667,27.34675,18.9835,24.3415833334
798.85,38.4569166667,79.5724166667,38.7656666666,65.3040833333,24.8303333334,18.5199166666,59.9321666667,56.1833333333,27.7675,19.1859166667,24.1641666667
799.16,38.9365,80.2005833333,39.28925,65.8866666667,25.229,18.9204166667,60.5559166667,56.7296666667,28.31225,19.3908333333,24.579
799.47,38.7174166667,79.8140833333,38.94675,65.3531666666,24.9318333333,19.0583333333,60.1486666667,56.2081666667,28.1971666667,19.1945,24.368
799.78,38.6855833333,79.4436666667,38.6606666667,65.1293333334,24.8630833333,18.9879166667,60.1195833333,55.57,28.1740833333,19.0626666667,24.5144166667
800.08,39.3476666666,79.8014166666,38.9830833333,65.0828333333,25.1255833333,19.2874166667,60.6398333333,55.9579166667,28.5193333333,19.1930833333,24.8178333333
800.39,39.5880833333,79.3263333333,39.2560833333,64.9010833333,25.7011666667,19.6530833333,60.7250833333,56.1105833333,28.81925,19.8410833333,25.2568333334
800.70,39.7698333334,79.8053333334,39.7760833334,65.1616666667,25.9485,19.9291666667,61.0585833333,56.72725,29.1666666667,20.2453333333,25.9483333333
801.00,39.78225,79.9339166667,39.76325,65.177,25.9230833333,19.91975,61.1153333333,56.5445,29.1571666667,20.3273333334,26.3433333333
801.31,40.0960833333,80.1923333334,39.9424166667,65.4935,26.314,20.6024166667,61.48075,56.7693333333,29.596,20.7756666667,26.9615833333
801.62,40.4255,80.7539166667,40.3800833334,65.8521666666,26.9201666667,20.69425,62.0958333334,57.13725,30.12675,20.8365833333,27.3403333333
801.92,40.5809166667,80.6843333333,40.5154166666,65.9733333333,26.9623333333,20.91825,62.21875,57.28675,30.30475,20.6436666666,27.1520833333
802.23,40.4875,80.4245833333,40.4875,65.6120833334,27.4829166667,20.7678333333,61.9955,56.91175,30.1493333333,20.604,27.2800833333
802.54,39.81775,80.2959166667,39.8638333334,65.2668333333,26.8884166666,20.2653333333,61.3775833334,56.5900833333,29.6025,20.1533333333,26.8225
802.84,40.538,80.9828333334,40.5975833333,65.8699166667,27.6890833333,20.9959166667,62.0784166667,57.3506666666,30.2789166667,21.0889166667,27.6360833333
803.15,41.3389166667,81.1566666667,41.0306666667,66.22075,28.2651666667,21.7415833333,62.4573333334,57.8350833333,30.6124166667,21.9380833333,28.1995833333
803.46,41.1251666667,81.4844166667,40.9668333333,66.2573333334,28.11,21.7644166667,62.236,57.6796666667,30.375,21.9690833333,28.2025
803.76,41.1319166667,81.8899166667,40.838,66.52625,27.9671666667,21.7389166666,62.15575,57.8189166666,30.2058333333,21.4783333333,27.4258333333
804.07,40.8890833334,81.08725,40.3044166667,65.96225,27.6315,21.5443333333,61.56975,57.3165,29.8245,21.3119166667,26.8806666667
804.38,40.9931666667,81.1843333333,39.94875,65.87175,27.2433333334,21.1196666666,61.2300833333,57.3295833333,29.6349166666,20.7895833333,26.2461666666
804.68,40.8014166666,80.8191666667,39.1321666667,65.8150833334,26.8856666667,20.4244166667,60.6446666666,57.0153333333,29.3389166667,20.3975,25.6420833334
804.99,41.2548333333,81.5213333333,39.3945,66.7214166667,26.9014166667,20.6824166667,60.9485833333,57.6538333334,29.61975,20.545,25.87175
805.30,40.6689166667,80.3061666667,38.77425,65.93175,26.4969166667,20.3073333333,59.9108333333,56.95125,29.1734166666,20.368,25.7955833333
805.60,40.7518333333,79.8561666667,38.6803333333,66.0075,26.0425,20.46675,60.0014166667,56.8805,29.2643333333,20.4129166667,25.8005
805.91,41.4646666667,79.6243333333,39.1423333333,66.0675833333,26.5145,20.7391666667,60.2650833333,57.1216666667,29.409,20.6583333333,26.09725
806.21,40.4724166666,79.03625,38.1864166667,65.69175,25.0961666667,19.4193333333,59.4725833333,56.1983333333,28.3223333333,19.2818333333,24.7185
806.52,40.0664166666,79.503,37.79375,65.70375,24.4618333334,18.6279166667,59.2891666667,56.15975,27.6055,18.3659166667,23.9309166666
806.83,40.4418333334,79.12775,37.7938333333,65.8028333333,24.8300833333,18.8615,59.2963333333,56.2234166666,27.6195833333,18.5995,23.9804166667
807.13,40.3879166667,79.19525,37.5934166667,65.9481666666,24.46825,18.0676666667,59.0589166667,55.862,27.1839166666,18.4481666667,24.0518333333
807.44,40.74075,79.6079166666,38.1075833333,66.1459166667,25.0435,18.3521666667,59.3894166667,56.0691666667,27.4015833333,18.71375,24.5445
807.74,41.4709166666,80.0841666667,39.0484166666,66.906,26.22575,19.4444166667,59.59525,56.687,28.46675,19.78525,25.4931666667
808.05,41.5775,81.118,39.9123333334,67.0458333333,26.2636666667,19.6254166667,60.3180833333,57.0845,28.4123333333,19.51375,25.6540833334
808.35,41.4745,80.6368333333,40.1669166667,66.445,26.3519166667,19.7104166667,59.8699166666,56.53075,28.5239166667,19.8729166667,25.6278333333
808.66,41.6206666666,81.6666666667,40.52225,66.84325,26.1059166667,19.5699166667,60.169,56.8126666667,28.34875,19.3086666667,25.1383333333
808.97,41.4815,81.4969166667,40.57875,66.4351666667,26.2500833333,19.7530833333,59.8919166667,56.2655833333,28.3334166667,19.3673333333,25.2081666667
809.27,41.3605833333,81.229,40.3888333333,66.21525,26.2550833333,20.2785833333,59.5118333333,55.7468333333,28.9330833333,19.98,25.7346666667
809.58,42.99925,82.5596666667,41.4981666667,67.3100833333,27.8646666666,21.7754166667,60.4473333333,56.96225,30.507,21.6451666667,27.5505
809.88,43.8765,82.8039166666,42.3495833333,67.6105833333,28.5604166667,22.9359166667,60.9191666666,57.5120833333,31.6604166667,22.79775,28.8444166666
810.19,44.12225,83.3333333333,42.7969166666,67.953,28.7108333333,23.2850833333,61.4593333334,57.8811666667,32.468,23.1758333333,29.4746666667
810.49,43.9050833333,82.8620833333,42.6956666667,67.4050833333,28.26725,23.2091666667,61.1295,57.5635,32.5713333333,22.9814166667,29.304
810.80,43.3139166667,82.67925,41.9008333334,67.30475,26.9863333333,22.16575,60.7074166667,56.9846666666,31.557,21.8831666667,28.09275
811.10,42.4355,82.2620833334,40.9225833333,66.56025,25.76875,21.32,60.62325,56.158,30.3566666667,20.9190833333,27.1753333334
811.41,42.0355,81.334,40.3720833333,66.1175833333,25.7374166667,20.9275833333,60.3735833333,55.7930833333,30.3344166667,21.29625,26.86
811.71,41.549,81.17225,39.6484166667,65.7416666667,25.6306666667,20.6021666667,60.9233333334,55.5330833333,29.7259166667,20.77875,26.5976666666
812.02,41.5165,80.6223333333,39.49775,65.5571666667,25.6673333333,20.5288333334,61.1779166667,55.1718333333,30.0050833333,21.38825,27.46075
812.32,42.3095833333,81.4634166667,40.3468333333,66.7428333333,25.7783333333,21.0575833333,61.9375,56.11675,30.6853333333,22.1826666667,28.2149166667
812.63,41.5043333333,80.5213333334,39.906,65.8974166667,24.8975,20.49575,61.5981666667,55.4871666667,29.8290833333,21.1366666667,27.4870833334
812.93,40.1365,79.2359166667,39.082,64.46225,23.6081666666,19.3895833334,60.9440833333,54.3395,28.2070833333,19.6315833334,26.2274166667
813.24,39.38675,78.76475,38.6529166667,64.4130833333,23.4188333333,18.4310833333,60.7266666666,53.98325,27.5419166667,19.0688333333,25.5415
813.54,39.343,79.38925,38.88,65.41125,23.8246666667,18.26025,60.9776666667,54.6296666667,27.3325833333,19.1595833333,25.33825
813.85,39.4884166667,80.1970833334,39.19,66.57625,24.3854166667,18.5376666667,61.3884166667,55.1156666667,27.5125,19.0165833333,25.2530833333
814.15,40.0730833333,80.2618333333,39.77925,66.818,25.5609166667,19.6403333334,61.64525,55.7069166667,28.6414166667,20.1476666667,26.2463333333
814.46,40.64875,81.3340833333,40.4489166667,67.9844166667,26.0450833333,19.4655833333,62.53175,56.5884166667,28.55325,20.111,26.3723333333
814.76,41.31775,81.5610833333,40.8879166666,68.19725,26.5126666667,20.3901666667,62.4864166667,56.928,29.0995,20.4619166667,26.85275
815.07,42.0364166667,81.8198333333,41.4378333333,68.6995,26.8833333333,21.0225,62.5484166667,57.5238333333,29.7429166667,21.23375,27.3143333333
815.37,42.19975,82.3915,41.3645833333,69.4830833333,27.82525,21.1531666667,63.1396666667,58.0845833333,29.833,21.53525,27.0523333333
815.68,41.4604166666,82.5260833333,40.56325,68.8643333333,27.3413333334,19.9408333333,62.8275,57.5709166667,28.8840833333,20.4430833333,25.8611666667
815.98,42.24475,83.30675,41.5421666667,69.5391666667,28.2283333333,20.5530833333,63.5806666667,57.87975,30.0338333333,21.2291666667,26.4763333333
816.29,42.9791666667,84.0294166667,42.3890833334,70.51625,28.7879166667,21.3530833333,64.4731666667,58.6504166667,31.5274166667,22.2163333333,27.4135833333
816.59,42.4793333333,83.9038333333,41.9431666667,69.57125,28.259,21.4556666667,63.5288333333,58.1259166667,31.1894166667,21.95725,27.1351666667
816.89,42.1524166667,83.23275,41.8928333333,68.2244166667,27.81425,21.6416666667,62.7974166667,57.2528333333,31.1220833333,21.7168333333,27.4288333333
817.20,41.7964166667,82.3200833333,41.4396666667,66.9989166667,27.4481666666,21.6603333333,62.5324166667,56.7931666667,30.79625,21.5305833333,27.4644166666
817.50,41.8185833333,82.9335,41.3065833334,67.2344166667,27.37525,21.457,62.692,56.9175833333,31.0460833333,21.34525,27.5271666667
817.81,41.4,81.8326666667,40.82875,66.0573333333,27.171,21.3514166667,61.7153333333,56.21575,31.3830833333,21.1685833333,27.4528333333
818.11,40.9239166667,81.76625,40.5155833333,66.2804166667,26.7901666667,20.499,61.7796666667,56.0755833333,30.875,20.4841666667,27.3694166667
818.41,40.0969166667,81.464,39.98275,65.79625,26.0843333333,19.8418333333,61.1800833333,55.3866666667,30.2510833333,19.79875,26.7551666667
818.72,40.0013333333,80.8286666666,39.7815,64.7949166667,25.5329166667,20.1039166667,60.738,55.1426666667,30.2623333333,19.70425,26.6453333333
819.02,39.84225,80.3378333333,39.756,64.5771666667,25.3205833334,20.1800833333,60.5338333333,55.159,29.9494166667,19.7854166667,26.7135
