wavelength,Back_HemCalf,Belly_HemCalf,Breast_HemCalf,Crissum_HemCalf,Crown_HemCalf,DorTail_HemCalf,Patch10_HemCalf,Rump_HemCalf,Throat_HemCalf,WingTip_HemCalf
720.20,14.3980666667,37.7985333333,39.4008666667,23.1286,6.475,18.8354368421,44.0500666667,17.116,41.9454666667,18.8245333333
720.52,14.1523,37.5438666667,39.0713333333,22.8814,6.42073333333,18.6241701754,43.8538666667,16.8042,41.6132666667,18.5546666667
720.84,14.2707666667,37.6684,39.2240666667,22.9597333333,6.67626666667,18.7643140351,43.9661333333,16.8674,41.7612,18.6998666667
721.16,14.4231666667,37.8027333333,39.3151333333,23.1308,7.00999999999,18.9709947368,43.9796666667,17.0948666667,41.9520666667,19.0007333333
721.48,14.9641666667,38.1438,39.5766666667,23.6098666667,7.53686666667,19.4616701754,44.2518666667,17.5986,42.2449333333,19.5495333333
721.79,15.3200666667,38.3366666667,39.6146,23.7758,7.72393333333,19.6800859649,44.4939333333,17.7346,42.4203333333,19.7733333333
722.11,15.1413666667,38.3426,39.5636666667,23.6611333333,7.47073333333,19.5251701754,44.4946666666,17.6048,42.4988666667,19.6733333333
722.43,15.0152666667,38.1106,39.4076,23.4406,7.35953333334,19.360945614,44.4718666667,17.388,42.4288,19.5454666666
722.75,14.8293333334,37.923,39.2800666667,23.2918,7.22700000001,19.2631824561,44.5207333333,17.2978666667,42.3156,19.2663333333
723.07,14.8807666667,37.8928,39.2936666667,23.4563333333,7.22026666667,19.2007105263,44.6626666667,17.2597333333,42.3868666666,19.2935333333
723.39,14.8606666667,37.8142,39.1828,23.356,7.2658,19.0880122807,44.4470666667,17.1397333334,42.1779333333,19.2044666667
723.71,14.8959333333,37.8602,39.3531333333,23.4637333333,7.37146666667,19.2009403509,44.5646666667,17.1832666667,42.3131333333,19.4106666667
724.03,15.2398,38.1355333333,39.687,23.8610666667,7.55766666666,19.5696701754,44.9749333333,17.5196,42.7956,19.8054
724.35,15.2863333333,38.2240666667,39.7543333333,23.8436666667,7.48206666667,19.5675298246,45.1826666667,17.5576666667,43.0525333333,19.8812666667
724.67,15.142,38.0187333333,39.5423333333,23.6274,7.26900000001,19.3654157895,45.0468,17.3281333333,42.6799333333,19.6205333333
724.98,14.7975333333,37.7008666667,39.1199333333,23.4255333333,7.01346666667,19.0994859649,44.7784666667,17.0314666667,42.3812666667,19.3084
725.30,14.4514666667,37.5307333333,38.94,23.2139333333,6.75906666667,18.8356298246,44.6291333333,16.8422666667,42.184,19.0002666667
725.62,14.5329666667,37.7598666667,39.3666666667,23.2920666667,6.8578,18.9324824562,44.9473333333,17.0377333333,42.3188666667,19.097
725.94,14.6866,38.0388,39.8136666667,23.5899333333,7.04933333333,19.0987368421,45.2422666667,17.3237333333,42.5381333333,19.2087333333
726.26,14.6204333333,38.1231333333,39.8346,23.5964,7.0312,19.1082403509,45.2182,17.2842,42.6716666667,19.1891333333
726.58,14.5244666666,38.2370666667,39.8928,23.5238666667,6.87713333333,19.1241263158,45.2669333333,17.177,42.7258666667,19.2456666667
726.90,14.4527,38.2296666667,39.919,23.5842666666,6.65673333333,19.1365280702,45.3132,17.2218,42.8928,19.3281333333
727.21,14.3489,37.9707333333,39.6510666667,23.5069333333,6.6258,19.0297245614,45.0643333333,17.1558666667,42.5711333333,19.0779333333
727.53,14.0298666667,37.5065333333,39.2283333333,23.1053333333,6.2548,18.6176929825,44.5137333333,16.9350666667,42.1317333333,18.6494666667
727.85,13.8830666667,37.4786,38.9574666667,23.0016666667,6.12926666667,18.5440736842,44.2156666666,16.8172,41.9554,18.4886
728.17,13.8083,37.5774666667,39.2409333333,23.029,6.06386666667,18.6220877193,44.3871333334,16.8203333333,42.1763333333,18.3824
728.49,13.6769,37.6518666667,39.3773333333,22.8813333333,6.01553333333,18.5941385965,44.3830666667,16.6932666667,42.2154666667,18.1815333333
728.80,13.6847333333,37.66,39.4504,22.9424,6.0416,18.7412491228,44.3192666666,16.7308666666,42.3532666666,18.1322666667
729.12,13.7846333333,37.6637333333,39.3178666667,23.1137333333,6.26666666667,18.9416421053,44.2219333333,16.8433333333,42.4016666667,18.2448666667
729.44,13.7381,37.7428666667,39.2092,23.1972,6.2768,19.0464894737,44.281,16.9127333333,42.5200666667,18.1923333333
729.76,13.6505666667,37.5249333333,38.9348,23.0002,6.21006666666,18.875931579,44.0096666667,16.827,42.2561333333,18.1
730.08,13.56,37.4049333333,38.8664666667,22.9711333333,6.32933333334,18.7697421053,43.8540666667,16.8518666666,42.1342666667,18.0867333333
730.39,13.6448,37.3673333333,38.9099333334,22.9991333333,6.43946666667,18.755045614,43.9480666667,16.9204,42.0464,18.1498
730.71,13.7977333333,37.6792666667,39.2264666667,23.1381333333,6.72493333333,19.0850719298,44.1744,17.2139333333,42.3974,18.3725333333
731.03,14.1340666666,38.1889333333,39.7117333333,23.6699333333,7.22653333333,19.6139140351,44.7589333333,17.5613333333,42.8528,18.9422
731.35,14.3832666667,38.3718,40.1426,23.8377333333,7.23859999999,19.7896912281,45.1827333333,17.7485333333,43.1762,19.1116666667
731.67,14.6015,38.5498,40.2186666667,24.0629333333,7.35913333333,19.9685842105,45.3676,17.9410666667,43.4454,19.4642666667
731.98,14.6181,38.3410666667,40.0598,24.0006,7.33840000001,19.890645614,45.1996,18.006,43.3179333333,19.5019333333
732.30,14.7469333333,38.4355333333,40.0725333333,24.0501333333,7.38453333334,19.9451842105,45.3001333333,17.9776666666,43.3343333333,19.7219333333
732.62,14.6333333333,38.2734,39.9596666667,23.8817333333,7.17373333334,19.7653017544,45.3172666667,17.693,43.1988,19.588
732.94,14.6167333333,38.1887333333,40.0276666667,23.8584666666,7.19926666667,19.7449596491,45.2680666667,17.575,43.1104,19.7050666667
733.25,14.7039,38.3146666666,40.2365333333,24.0578,7.22340000001,19.9252964912,45.3760666667,17.6498,43.2904666666,19.9274
733.57,15.0998666667,38.8179333333,40.5938666667,24.4330666667,7.49306666667,20.3362561404,45.8061333333,18.0596666667,43.7673333333,20.3122
733.89,15.3544666667,39.2725333333,40.9493333333,24.6810666667,7.79360000001,20.699522807,46.1514666667,18.3192,44.1139333333,20.5904
734.21,15.1473666667,38.9154666667,40.643,24.4562666667,7.48893333333,20.2923052632,45.8918,17.9474,43.8372,20.4987333333
734.52,14.9166666667,38.6926666667,40.3352666667,24.0723333333,7.28906666666,19.9756807017,45.5984,17.7188,43.6164666667,20.1586
734.84,14.8838666667,38.5949333333,40.1121333333,24.1518,7.49746666668,20.0623631579,45.4163333333,17.7927333333,43.3740666667,20.3176666667
735.16,14.9101666667,38.5221333333,39.9876,24.1486666666,7.55846666667,20.0214473684,45.3477333333,17.87,43.0340666667,20.3550666667
735.48,15.2790333333,38.8333333333,40.3052666667,24.4240666667,7.86060000001,20.303677193,45.7085333334,18.0838,43.2933333333,20.6062666667
735.79,15.1384666667,38.7217333333,40.2374,24.2451333333,7.82733333334,20.1611140351,45.6664,18.0848666667,43.2361333333,20.5428
736.11,15.1672666667,38.6747333333,40.1247333333,24.1410666666,7.90366666666,20.0645280702,45.5717333333,18.2146,43.0872,20.4969333333
736.43,15.398,38.8936,40.2592,24.2906666667,7.99746666668,20.2127526316,45.7846666667,18.3926666666,43.2820666667,20.7360666667
736.74,15.6542333333,39.1015333333,40.5566,24.5781333333,8.30366666666,20.5455473684,46.0902666667,18.6107333333,43.4824,20.9116666667
737.06,15.3937666667,38.6344,40.2744,24.3036666667,8.24340000001,20.3016280702,45.5364,18.3448,42.9881333333,20.6033333333
737.38,15.1422666667,38.2946666667,40.0785333333,24.0735333333,7.97953333334,20.0545175438,45.2622666667,18.0829333333,42.8218666667,20.4012666667
737.69,15.3406,38.6161333333,40.1632666667,24.3043333333,8.16400000001,20.2952578947,45.5312,18.3045333333,42.9617333333,20.4098
738.01,15.4951666667,38.7447333333,40.2628,24.5972,8.44086666666,20.4509385965,45.683,18.4821333333,43.0618666667,20.5755333333
738.33,15.3589333333,38.6359333333,40.1796666667,24.4083333333,8.44853333333,20.3390052632,45.6144,18.3696,42.9662666667,20.3702666667
738.64,15.3151333333,38.7658666667,40.257,24.3093333333,8.51226666667,20.3847631579,45.6545333333,18.2958,43.1102666667,20.3917333333
738.96,15.3291666667,38.9423333333,40.3750666667,24.5139333333,8.48153333334,20.4596105263,45.7911333333,18.4814666667,43.3532,20.5684
739.28,15.3092666667,39.0313333333,40.5064,24.6236,8.53813333333,20.6004736842,45.9622,18.5073333333,43.2805333333,20.6164666667
739.59,15.2905666667,39.0313333333,40.5374666667,24.7429333333,8.5416,20.7731052632,46.0024666667,18.5094666667,43.4122,20.6776
739.91,14.9603666667,38.7748,40.2544,24.4237333333,8.307,20.5917245614,45.7136666667,18.2725333333,43.2362,20.4262
740.23,14.7105333333,38.4816666667,40.0226,23.9976666667,8.0836,20.2936070175,45.4595333333,18.0326666667,43.082,20.1398666667
740.54,14.5947666667,38.386,40.0023333333,23.8429333333,7.85360000001,20.2381894737,45.5418,17.8144666667,43.1404666667,19.9701333333
740.86,14.4482666667,38.2597333333,39.8306666667,23.8079333333,7.86866666666,20.1591403509,45.4902,17.7051333333,43.0469333333,19.9883333333
741.18,14.2859666667,38.1769333333,39.8376666667,23.7121333333,7.68766666666,20.0644385965,45.4786,17.6264,42.9945333333,20.1056666667
741.49,14.4903,38.4206,40.2297333333,23.8765333333,7.73866666667,20.300522807,45.8650666667,17.8225333333,43.1945333333,20.3231333333
741.81,14.8148666667,38.8372,40.7767333333,24.1334,7.94686666666,20.6190385965,46.5028666667,18.1799333333,43.6374666667,20.5984666667
742.12,14.9400333333,38.9370666667,40.9537333334,24.3378666667,8.19520000001,20.8624561404,46.7831333333,18.3970666667,43.9614,20.5424666667
742.44,14.9415666667,39.1626666667,41.1668666667,24.446,8.31133333333,21.042054386,46.9860666667,18.4258,44.0814,20.5936
742.76,14.8043333333,38.9931333333,40.9916666667,24.2805333333,8.02026666667,20.783322807,46.8094666667,18.2663333333,44.0993333333,20.3720666667
743.07,15.0529,39.3602,41.3493333333,24.4866,8.35146666666,20.9074964912,47.1078666667,18.5656,44.3678666667,20.8230666667
743.39,15.4377,39.6415333333,41.7016666667,24.7804,8.74773333333,21.2199649123,47.3135333333,18.9192,44.4140666667,21.2054666667
743.70,15.2802,39.5106,41.6204666667,24.6462,8.46873333333,20.9434649123,47.2874666667,18.7188,44.1042666666,20.9944666667
744.02,15.5744333333,39.8537333333,41.9079333333,24.9500666667,8.60639999999,21.1744982456,47.7588,18.9795333333,44.4134666667,21.44
744.34,16.0864,40.2427333333,42.2381333333,25.1486666667,9.13973333333,21.6072070176,48.0058,19.5117333333,44.7273333333,21.7447333333
744.65,16.0765666667,40.0187333333,42.0713333333,24.986,9.13966666666,21.4253122807,47.7506666667,19.3122666667,44.5042,21.5148
744.97,15.7780666667,39.8162666667,41.9314,24.7622,8.81406666666,21.280854386,47.5554666667,19.0871333333,44.3408666667,21.1455333333
745.28,15.3479666667,39.5532,41.4329333333,24.3916666667,8.30673333333,20.7558649123,47.3177333333,18.6786,43.9966,20.7873333333
745.60,15.0369666667,39.2256,41.2534,24.1599333333,7.72033333333,20.4448350877,46.995,18.3662666667,43.681,20.6512666667
745.91,14.8064333333,38.6369333333,40.6516,23.6796666667,7.37266666667,20.0467350877,46.4413333333,17.9172,43.0251333333,20.3774
746.23,15.0387333333,38.8324666667,40.7911333333,23.9658,7.67693333333,20.2010491228,46.5148666666,18.0549333333,43.0447333333,20.4659333333
746.55,14.4767666667,38.4945333333,40.411,23.5498,7.13486666666,19.849022807,46.1166666667,17.5146666667,42.763,19.8829333333
746.86,13.9692333333,38.2991333333,40.0218666667,23.2895333333,6.653,19.4884842105,45.9914,17.2792666667,42.6798666667,19.2972666667
747.18,14.1716666667,38.6275333333,40.0896,23.5684,6.94926666667,19.7410719298,46.2073333333,17.5948,42.9866666667,19.6958
747.49,13.6104333333,38.1338666667,39.4834,22.948,6.41253333333,19.2526614035,45.5145333333,17.1494,42.2123333333,19.0022
747.81,13.2739333333,37.9516,39.3081333333,22.8644,5.94513333333,19.0831421053,45.5128,16.8708,41.943,18.6273333333
748.12,13.4319666666,38.2260666667,39.4869333333,23.1808,6.07266666667,19.4219526316,45.8702666667,17.2082,42.2114666667,18.9389333333
748.44,13.3092,38.0299333333,39.0042666667,22.9013333333,5.80006666667,19.1321719298,45.6062,16.8913333333,42.0940666667,18.7942
748.75,13.632,38.1493333333,39.1493333333,23.312,6.20266666667,19.5042105263,45.5973333333,17.1253333334,42.248,19.032
749.07,13.6013,38.1032666667,38.8804666667,23.1886,6.298,19.3886561404,45.4756,17.1509333333,42.1116666667,18.9707333333
749.38,13.4864333333,38.3093333333,38.9908666667,23.3227333333,6.27793333333,19.2983561404,45.7881333333,17.17,42.3987333333,18.8738666667
749.70,13.3479666667,38.1236666667,38.6576666667,23.0450666667,6.09026666667,19.2034719298,45.6044,17.0350666667,42.1858666667,18.8018
750.01,13.3533333333,38.0822666667,38.6703333333,23.0110666667,5.99786666666,19.1243859649,45.7318,16.9890666667,42.2239333333,18.6408666667
750.33,13.6965333333,38.2056666667,38.7814,23.1556666667,6.25226666667,19.3722508772,45.9752,17.0596,42.405,18.8754666667
750.64,13.5486666667,37.932,38.5433333333,22.9805333333,6.1416,19.2316929824,45.7618666667,16.8712666667,42.2213333333,18.7534666667
750.96,14.3233,38.7546,39.3894666667,23.9169333333,7.02046666666,19.9922964912,46.5964666667,17.469,43.1794,19.7271333333
751.27,14.1849666667,38.5798666667,39.2886666667,23.9046666667,7.08973333333,19.9866561404,46.2734,17.2542,43.0477333333,19.7925333333
751.59,14.0397,38.7575333333,39.2042666667,23.8434666667,6.97793333333,20.0099315789,46.2688,17.1659333333,43.0018,19.5588
751.90,14.1637,38.7220666667,39.3314,24.0760666667,7.25433333333,20.3092192982,46.4698,17.377,43.0570666667,19.8866666667
752.22,13.9586,38.4498666666,39.3286666667,23.9492,7.05753333333,20.0861122807,46.2084,17.1642,42.987,19.7708
752.53,13.7334333333,38.588,39.6778,23.9764666667,6.85506666667,19.9465824561,46.4728,16.9248666667,43.2062,19.6011333333
752.85,13.5796666666,38.5626,39.7686,23.8194666667,6.75493333333,19.9480859649,46.4023333333,16.8251333333,43.2933333333,19.5842
753.16,13.6100666667,38.6452,40.0385333333,23.9212666667,6.82353333333,19.8177824561,46.5812666667,16.9764666667,43.5080666667,19.6477333333
753.47,13.9429,38.682,40.2248666667,24.1019333333,7.11873333333,20.1225578947,46.9158666667,17.1914,43.5374,20.0657333333
753.79,14.0211666667,38.7012,40.5244666667,24.1625333333,7.30913333334,20.2632315789,46.9549333333,17.3530666667,43.6271333333,20.3596666667
754.10,14.2237333334,39.0007333333,40.889,24.5852666667,7.57220000001,20.6602,47.2767333334,17.6453333333,44.0193333333,20.6209333333
754.42,13.4641666667,38.2859333333,40.1780666667,23.9232,6.83346666667,19.9849122807,46.7807333333,17.0422666667,43.4695333333,19.9026
754.73,13.4854,38.4007333333,40.2786666667,23.9049333333,6.78213333334,19.9404192982,47.0944,17.1508666667,43.7105333333,19.7973333333
755.05,13.6714333333,38.1804666667,40.2915333333,23.888,6.81093333334,19.9808754386,47.3175333333,17.1136666667,43.9219333333,19.8840666667
755.36,13.6428666667,38.2277333333,40.4223333333,23.7042,6.75233333333,19.9333684211,47.2746,17.209,44.0125333333,19.5804
755.67,13.5346666667,38.4123333333,40.5300666666,23.5462,6.63773333333,19.9425719298,47.5968,17.2156666667,44.1402,19.6176
755.99,13.9130333334,38.377,40.3807333333,23.7756,7.11313333333,20.2756754386,47.4968,17.6756,44.0618666667,20.0229333333
756.30,14.1782,38.5362666667,40.4772666667,24.0051333333,7.32693333334,20.5726017544,47.7014,18.0731333333,43.9108666667,20.2202
756.62,14.3124,38.6103333333,40.5082,24.1258,7.41600000001,20.8642333333,47.9098666667,18.2226666667,43.9707333333,20.4996
756.93,14.6001,38.9030666667,40.5769333333,24.4187333333,7.75499999999,21.1101192982,47.9206,18.5946,44.1445333333,20.8255333333
757.24,14.4879,38.8512,40.3028,24.2863333333,7.4582,20.9027912281,47.7067333333,18.3511333333,44.1119333333,20.4715333333
757.56,14.5591666667,38.9997333333,40.4116,24.2806666667,7.52093333334,20.8794491228,47.8268666667,18.354,44.2062666667,20.5458666667
757.87,15.0553333333,39.3605333333,40.665,24.6092666667,8.01073333333,21.215045614,47.9426666667,18.7638666667,44.4643333333,20.9065333333
758.18,15.0277,39.4474,40.578,24.5594,7.82846666666,21.1985210526,47.9026666667,18.7612666667,44.3799333333,20.9282666667
758.50,14.9080333333,39.4226666667,40.5686666667,24.5926,7.99379999999,21.1306438597,47.4985333333,18.8483333333,44.2472666667,20.8998666667
758.81,15.1035,39.6561333333,40.6511333333,25.0767333333,8.36073333334,21.2541263158,47.6533333333,19.0134666667,44.3411333333,21.2882
759.13,15.1067666667,39.5531333333,40.3883333333,25.2088,8.54633333334,21.3435947368,47.4207333333,18.9358666667,44.1838666667,21.1731333333
759.44,14.9753,39.6474,40.5192666667,25.2278,8.43846666667,21.4973649123,47.5497333333,18.8687333333,44.2375333333,20.9535333333
759.75,14.9606333333,39.6205333334,40.3653333334,25.1038666667,8.53853333334,21.4256175439,47.4058666667,18.6482,44.2440666667,21.0484666667
760.07,14.9473333333,39.8369333333,40.5314,25.2074,8.71633333333,21.5748912281,47.6198666667,18.552,44.4734666667,21.0629333333
760.38,14.8465666667,39.5891333333,40.2944,25.0839333333,8.64086666667,21.3984298246,47.2026,18.3368,44.1622,20.7912666667
760.69,15.2498333333,39.7386666667,40.52,25.6104,9.07566666666,21.7091263158,47.5922,18.7478,44.1432666667,21.2848
761.01,15.0376666667,39.4028,40.1744,25.4352666666,8.79106666667,21.6017017544,47.2348,18.6074,43.6704,21.0173333333
761.32,14.8377666667,39.3182,40.2178666667,25.5058,8.64006666666,21.6159631579,47.2254666667,18.5903333334,43.4678666667,20.7612
761.63,14.8499,39.0884666667,40.1654,25.5034,8.57113333333,21.4092649123,47.1854,18.4389333333,43.2925333333,20.8176
761.94,15.2918333333,39.5698666667,40.4444,25.9466,8.90773333333,21.5837561404,47.672,18.8426666667,43.5556,21.2738
762.26,15.2787333333,39.6018,40.5767333333,25.8496666667,8.7766,21.4980964912,47.7010666667,18.8283333333,43.6205333333,21.2952
762.57,15.4033,39.6924666667,40.708,25.8878666667,8.65373333333,21.4966385965,47.7574666667,18.8937333333,43.6309333333,21.3895333333
762.88,15.5953,39.7227333333,40.7737333333,25.9725333333,8.6762,21.4430157895,47.8185333333,18.8674,43.7374666667,21.6656666667
763.20,15.5041333333,39.5878666667,40.7502,25.9902666667,8.55213333333,21.3430754386,47.7974666667,18.8840666667,43.8025333333,21.4458
763.51,15.6336333333,39.5768666667,40.7108666667,26.0162,8.58453333333,21.3186578947,47.7048,18.9786666667,43.7189333333,21.4509333333
763.82,15.5889,39.8632,41.0032,26.1408666667,8.53426666667,21.3814964912,48.1050666667,19.0031333333,44.0420666667,21.5542
764.14,15.0548333333,39.523,40.7154,25.6828,8.11460000001,21.0280894737,47.7505333333,18.6564666667,43.8412,21.1795333333
764.45,15.3241666667,39.8102666667,40.9982666667,25.8277333333,8.35999999999,21.105668421,48.1029333333,18.8821333333,44.2170666667,21.3358666667
764.76,15.474,40.0157333333,41.1366666667,25.7705333334,8.40519999999,21.108754386,48.3176,19.0722,44.4161333333,21.5454666667
765.07,15.5443666667,40.1461333333,41.1142666667,25.7406,8.53766666667,21.1722736842,48.3194,19.1016,44.4800666667,21.546
765.39,15.0843333333,39.7628,41.0712,25.0990666667,7.97986666667,20.9339736842,48.2146666667,18.5962,44.248,21.1886
765.70,14.6927666667,39.524,40.8019333333,24.7264,7.59013333332,20.6790578948,48.0894666667,18.2667333333,43.9373333333,20.8226
766.01,14.5759666667,39.5608,40.7852666667,24.5168666667,7.60026666667,20.6078385965,48.3744,18.2371333333,44.0580666667,20.8677333333
766.32,14.2945333333,39.5346666667,40.6079333333,24.1448666667,7.32980000001,20.3445350877,48.4235333333,18.0308666667,43.9412,20.4944
766.64,14.1761,39.554,40.6154666667,23.9286666667,7.14033333333,20.2318,48.6755333333,17.8342666666,43.9718,20.4000666667
766.95,13.6971333333,39.1954666667,40.4134,23.6794666667,6.74999999999,19.9809052632,48.4262,17.5416,43.9166666667,20.0832
767.26,13.5743,39.0128,40.2212666667,23.5597333333,6.62706666667,20.0221052632,48.2152,17.5268666667,43.8732,19.8910666667
767.57,13.8933666667,39.3618,40.5262,23.8526666667,6.90766666667,20.3476087719,48.6116,17.8376666667,44.2226666667,20.1426666667
767.88,13.6177,39.0818,40.3385333333,23.6369333334,6.68753333333,20.4203912281,48.3281333333,17.6999333333,43.9896,20.056
768.20,13.1989,38.5627333333,39.9104666667,23.2364666667,6.33693333333,20.1053561403,47.5592,17.1685333333,43.6093333333,19.7886666667
768.51,13.1629666667,38.6851333333,40.0407333333,23.2926,6.15933333333,20.1188842105,47.6591333333,17.3074,43.6703333333,19.9185333334
768.82,13.3977666667,38.8278,39.9092666667,23.6717333334,6.4662,20.2727964912,47.4834666667,17.4626666666,43.8116,20.3478666667
769.13,13.4539333333,38.725,39.8328666667,23.518,6.32053333333,20.1321964912,47.5334666667,17.1972666667,43.8327333333,20.556
769.44,13.5383666666,38.6153333333,39.5504,23.499,6.33926666667,20.0029017544,47.0651333333,17.0256666667,43.6724666667,20.5799333333
769.76,13.4703,38.0871333333,39.3333333333,23.5476,6.27773333333,19.8613298245,46.7618,16.9802,43.512,20.6667333333
770.07,13.5241,38.3975333334,39.5462,23.8554666667,6.43786666667,20.0291859649,46.7950666667,17.1325333333,43.5782666667,21.0081333333
770.38,13.988,38.908,39.8810666666,24.1133333333,6.69946666667,20.2625087719,47.3316666667,17.5123333333,43.8300666667,21.6871333333
770.69,14.1631,39.1702666667,40.0168,24.2196,6.77973333333,20.1864508772,47.4795333333,17.5153333333,43.7585333333,22.0238666667
771.00,14.208,39.1634666667,39.8641333333,24.2038666667,6.72606666666,20.2306,47.278,17.3376,43.5838,22.136
771.32,14.0806333334,39.1596,39.649,24.1282666666,6.34606666667,19.8167192983,47.5200666667,16.972,43.3700666667,22.2742666667
771.63,14.1272666667,39.2062666667,39.5043333333,24.1535333333,6.3596,19.9363473684,47.9562,16.9517333333,43.3377333333,22.2632
771.94,14.0848333333,39.3040666666,39.8004666667,24.2198,6.40513333333,19.973145614,47.8413333333,16.937,43.5284666667,22.3714666667
772.25,13.5677,39.4084666667,39.9134666667,23.8681333333,5.87486666666,19.6596157895,48.1502,16.6917333333,43.8406666667,22.0386666667
772.56,14.1803333333,40.4808,40.6457333333,24.8214666667,6.8772,20.6420105263,48.7912,17.706,44.6291333333,22.6054
772.87,14.3658666667,40.8765333333,41.2353333333,25.3286666667,6.96966666667,21.2333631579,49.3287333333,18.2376666667,45.1234666667,22.8110666667
773.18,14.1536333333,40.9852,41.2053333333,25.0311333334,6.72873333334,21.0742105263,49.3208666667,17.8718,45.0359333333,22.7019333333
773.50,14.2245666667,40.9468666666,41.0820666667,24.8308666667,6.5314,20.7821578947,48.9854666667,17.8358666667,44.9082,22.6765333333
773.81,14.1829,40.9172,40.8013333334,24.8177333333,6.60866666666,20.870977193,48.7568,17.8035333333,44.6923333333,22.5488666666
774.12,13.999,40.3424,40.3425333333,24.3995333333,6.48813333333,20.5184929824,48.2006666667,17.7666666667,44.3751333333,22.1033333333
774.43,14.7172,41.1366,41.0872666666,25.2629333333,7.05706666667,21.0238245614,49.3006666667,18.5274,45.3028666667,22.5252
774.74,14.8536,41.3254,41.4203333333,25.2213333333,7.40193333333,21.250331579,49.2672666667,18.7648,45.6064,22.3655333333
775.05,15.6618666667,41.5357333333,42.1042,25.6393333333,8.18753333333,21.6788192983,49.4789333333,19.3868,45.9734666667,22.7474666667
775.36,15.7214666667,41.4960666667,42.1178,25.6709333333,8.38500000001,22.048945614,50.0884,19.3024666667,46.1764666667,22.6080666667
775.67,16.1036333333,40.9318666667,41.7537333333,25.6701333334,8.58506666667,22.3658175439,49.5216,19.2925333333,45.4808,22.5958666667
775.98,15.6414333333,39.7799333333,41.0952666667,24.7712,7.85206666667,21.7578298246,48.8821333333,18.3545333333,44.7111333333,21.9204666667
776.30,15.7590666667,39.5910666667,41.1269333333,24.742,8.01293333333,21.7534263158,48.8506666666,18.2897333333,44.4727333333,22.1439333333
776.61,16.4865333333,40.1675333333,41.7456,25.4094,8.85613333333,22.6689333333,49.2553333333,19.2060666667,44.65,22.7563333333
776.92,16.9276666667,40.0936,42.1123333333,25.8198,9.38940000002,23.2608824561,49.5863333333,19.67,44.8497333333,23.1264666667
777.23,17.1895333333,40.1084666667,42.4948666667,26.0750666667,9.53153333333,23.5218701754,49.5955333333,20.0146666667,45.0147333333,23.0522666667
777.54,17.9367333333,40.5090666667,42.8780666667,26.9506,10.3963333333,24.4751736842,50.0147333333,20.5041333333,45.3206,23.8718
777.85,17.3002,39.7524,41.9324,25.8654666667,9.86153333333,23.7617421053,48.9537333333,19.6115333333,44.3748666667,23.1900666667
778.16,17.4627666667,39.6920666667,41.924,26.1327333333,9.89433333335,23.9840105263,48.812,19.4949333333,44.3145333333,23.2130666667
778.47,16.9904666667,39.3814666667,41.6168,26.2138,9.50566666667,23.6778666667,48.8144,19.1040666667,44.4022666667,23.2529333333
778.78,16.8659666667,38.9384666667,40.9077333333,25.9318666666,9.50526666666,23.1374649123,47.9058,19.1787333333,43.7702666667,23.1554666667
779.09,16.862,39.0984,40.9351333333,26.2184666667,9.66499999999,23.3181807017,48.0694666667,19.4215333333,44.03,23.4611333333
779.40,17.0247333333,39.5664666667,41.193,26.5546666666,9.79306666667,23.4611105263,48.3418,19.6637333333,44.6068666667,23.7936
779.71,16.8201666667,39.7920666667,41.2868666667,26.3944,9.69066666667,23.0969631579,48.3049333333,19.4259333333,44.5088,23.9941333333
780.02,16.6316666667,39.7652666666,40.9887333333,26.4569333333,9.54313333333,22.6505473684,48.2097333333,19.3408666667,44.5843333333,24.0349333333
780.33,16.4557666667,39.8041333333,40.9043333333,26.3,9.52013333333,22.5276578947,48.1587333334,19.382,44.4511333334,24.21
780.64,14.9962,38.4142666667,39.5894,24.7524,8.19593333334,21.1425666667,47.0874,17.7264,43.3204,23.3254666667
780.95,13.9650666667,37.8113333333,39.0272,23.5685333334,6.79893333333,20.0808526316,46.7724666667,16.5689333333,42.8126666667,22.6540666667
781.26,13.7516333333,37.5864,39.174,23.6578,6.61833333334,19.932422807,46.5970666667,16.4816,42.3706,22.7193333333
781.57,13.5083666666,37.5007333333,39.2616666667,23.6478666667,6.70486666667,19.5343087719,46.9074666667,16.6694,42.6414,22.7947333333
781.88,13.3221666667,37.5432,39.3354,23.2105333333,6.34286666666,19.1429561403,46.8565333334,16.3762666667,42.1998666667,22.2614666667
782.19,13.4587,37.7323333333,39.9943333333,23.5669333333,6.21639999999,19.3768175439,47.4186666667,16.2108666667,42.5414666667,22.4273333333
782.50,13.2959333333,37.4160666667,40.046,23.1927333333,6.09813333334,19.3229666667,46.9884,15.9001333333,41.9292666667,22.0843333333
782.81,13.7788,37.6379333333,40.3218,23.7355333333,6.54586666667,19.6299491228,47.1090666667,16.4309333333,41.7758666667,22.3737333333
783.12,13.2959666667,36.8130666667,39.8162,23.3534,6.16126666667,19.3133649123,46.569,16.2330666667,41.3666666667,21.3724
783.43,12.3376,36.2588,39.208,22.299,4.9528,18.7479368421,46.1231333333,15.0294666666,40.9929333334,20.2718666667
783.74,11.7907,35.4738666667,38.5351333333,21.5126,3.85653333333,18.2388280702,45.441,13.9312666667,40.3888,19.5098
784.05,12.9234666667,36.4231333333,39.2808666667,22.6798,5.15146666666,19.1430105263,46.3814666667,15.1574666667,41.1825333333,20.2732666666
