wavelength,Back_SalStrm,Belly_SalStrm,Breast_SalStrm,Crissum_SalStrm,Crown_SalStrm,DorTail_SalStrm,Patch10_SalStrm,Rump_SalStrm,Throat_SalStrm,WingTip_SalStrm
525.56,11.9405,55.2504,37.8313333333,41.5793333333,11.57,11.0779333333,12.1442666667,13.0158,46.4134,11.7015333333
525.90,11.9333222222,55.2748666667,37.8716666667,41.6226,11.5509333333,11.0849333333,12.1686,13.0199333334,46.4317333333,11.6998
526.25,11.9266555556,55.3408,37.9134666667,41.6802,11.5384666667,11.0862,12.1856666667,13.0202,46.4657333333,11.6961333333
526.59,11.9430111111,55.4214,37.9987333333,41.7742,11.5439333333,11.1045333333,12.211,13.0368,46.5326666667,11.7028666667
526.94,11.9571,55.4725333334,38.0518,41.8254,11.5577333333,11.1045333333,12.2424666667,13.0519333333,46.5686,11.7296
527.28,11.9735555556,55.5332,38.0992,41.8972,11.5638666667,11.1159333333,12.252,13.0607333333,46.6137333334,11.7514666667
527.63,11.9849222222,55.5774,38.1297333333,41.9272666667,11.5614666667,11.1159333333,12.2666666667,13.0608,46.6444666667,11.756
527.97,11.9907888889,55.6228666667,38.1445333333,41.9697333333,11.565,11.119,12.2772666667,13.0622,46.6695333333,11.7707333333
528.32,11.9938555556,55.6493333333,38.1540666667,41.9921333333,11.5539333333,11.1181333333,12.282,13.0593333333,46.7100666667,11.7638666667
528.66,12.0064555556,55.7198666667,38.1861333333,42.0548666667,11.5654666667,11.127,12.304,13.0718,46.7748,11.7826666667
529.01,12.0062777778,55.728,38.1778,42.0824,11.5626666667,11.1265333333,12.3101333333,13.0682,46.7882,11.7779333333
529.35,12.0212777778,55.7579333333,38.1842666667,42.1128,11.5704666667,11.1335333333,12.3274666667,13.0807333333,46.8241333333,11.7926666667
529.70,12.0490444444,55.8203333333,38.2086666667,42.1524666667,11.5911333333,11.1422666667,12.3405333333,13.0974,46.8746,11.8126
530.04,12.0793666667,55.8512,38.2447333333,42.1927333333,11.6232666667,11.1642666667,12.3652,13.1214666667,46.9198,11.8475333333
530.39,12.0946666667,55.8354666667,38.2177333333,42.176,11.6440666667,11.1730666667,12.3888,13.1356,46.9182666667,11.8666
530.73,12.0991555556,55.8538666667,38.2066,42.2108,11.6418,11.1779333334,12.3922,13.1358,46.9408666667,11.8656666667
531.08,12.1058111111,55.8614,38.2089333333,42.2207333333,11.6514,11.1888,12.4083333333,13.1391333333,46.9458,11.8679333333
531.42,12.1014333333,55.8215333334,38.1879333333,42.2097333333,11.6592,11.1970666667,12.417,13.1374,46.9271333333,11.8715333333
531.77,12.1039444444,55.7963333333,38.1908666667,42.2164666667,11.6596666667,11.1954,12.4288666667,13.1475333333,46.9316666667,11.8758
532.11,12.1126111111,55.7602,38.1782,42.2200666667,11.6718666667,11.1994,12.4369333333,13.1473333333,46.8978,11.8832666667
532.46,12.1139333333,55.7444,38.1808666667,42.2242666667,11.6603333333,11.2019333333,12.4358,13.1359333334,46.8793333333,11.8797333333
532.80,12.1291333333,55.7468,38.2014666667,42.2527333333,11.6766666667,11.2071333333,12.4462666667,13.1517333333,46.8841333333,11.8997333333
533.15,12.1373333333,55.7736666667,38.2212,42.2775333333,11.6827333333,11.2173333334,12.4601333334,13.1536666667,46.8987333333,11.9021333333
533.49,12.1357222222,55.7581333333,38.2261333333,42.2872,11.6826,11.2266,12.4738,13.1600666667,46.8975333333,11.9068666667
533.84,12.1252444444,55.755,38.2129333334,42.2972,11.6646666667,11.2126666667,12.467,13.1499333333,46.8984666667,11.8851333333
534.18,12.1214444444,55.7889333333,38.2253333333,42.3439333333,11.6482,11.2110666667,12.4604666667,13.1442666667,46.9196666667,11.8858666667
534.52,12.1382,55.7951333333,38.2364,42.3615333333,11.6584666667,11.2233333333,12.4674,13.1522666667,46.9305333334,11.8956
534.87,12.1491,55.7816,38.2226666667,42.3804,11.6617333333,11.2263333333,12.4794,13.168,46.9456666667,11.9111333333
535.21,12.1900333333,55.8614666667,38.2764,42.4684,11.6835333333,11.2526,12.5121333333,13.2006,47.0105333333,11.9531333333
535.56,12.2329333333,55.9394,38.3126666667,42.5360666667,11.7190666667,11.2826666666,12.5420666667,13.2309333333,47.0625333333,11.9819333333
535.90,12.2591555555,55.9861333333,38.3437333334,42.5835333333,11.7433333333,11.3117333333,12.5739333333,13.2596666667,47.0926,12.0142
536.25,12.2823777778,55.9833333333,38.3470666667,42.6158666667,11.7789333333,11.3335333333,12.6057333333,13.2942,47.116,12.0375333333
536.59,12.2988666667,56.0528666667,38.3829333333,42.6751333333,11.7868666667,11.3535333333,12.6356,13.3196,47.1872,12.0564666667
536.93,12.3328555556,56.0795333333,38.4174666667,42.7262,11.82,11.3907333333,12.6718666667,13.3596,47.2348666667,12.09
537.28,12.3464666667,56.1256666667,38.4382,42.766,11.8353333333,11.3958,12.6842,13.3664666667,47.2669333333,12.1095333333
537.62,12.3657222222,56.0734,38.423,42.7645333333,11.8558666667,11.4214,12.7083333333,13.3728,47.2486,12.1334
537.97,12.3921222222,56.0592666667,38.4455333333,42.7852,11.8974666667,11.4508666667,12.7506666667,13.4128666667,47.2495333333,12.1688
538.31,12.4157777778,56.0638,38.4675333333,42.8146666667,11.9318,11.4889333333,12.7969333333,13.4476666667,47.2526666667,12.2008
538.65,12.4160222222,56.1018,38.4936,42.8482,11.9221333333,11.4883333333,12.8060666667,13.4432,47.256,12.1837333333
539.00,12.4095111111,56.0640666667,38.4794666667,42.8307333334,11.9026,11.4884,12.805,13.4424666667,47.2166,12.1586
539.34,12.3847666667,56.0334666667,38.463,42.8229333333,11.8672666667,11.4748,12.7952,13.4206666667,47.1911333334,12.1416666667
539.69,12.3637111111,56.0006,38.4534666667,42.8094666667,11.8398,11.4595333333,12.7918,13.4118666667,47.1630666667,12.1294
540.03,12.3817444444,56.0863333333,38.5396666667,42.8981333333,11.8516666667,11.4949333333,12.8126666667,13.4314,47.2144666667,12.1561333333
540.37,12.376,56.0629333333,38.5328666667,42.9118,11.8541333333,11.5096666667,12.8125333333,13.4298,47.2040666667,12.1586
540.72,12.3546444444,56.0286666667,38.5140666667,42.9096,11.8308,11.4808,12.7922666667,13.3981333333,47.1613333333,12.1411333333
541.06,12.3548222222,56.0100666667,38.5068666667,42.921,11.8256,11.4862,12.8005333333,13.4006666667,47.1402,12.1535333333
541.40,12.3560333333,56.0266,38.5054666667,42.9356,11.8173333333,11.4831333333,12.8012666667,13.4106,47.1434666667,12.1494666667
541.75,12.3566333333,56.0484,38.4904666667,42.9465333333,11.8051333333,11.4747333333,12.7894666667,13.3998666667,47.1578,12.1373333333
542.09,12.3670111111,56.0836,38.5041333333,42.9777333333,11.7978666667,11.4675333333,12.7975333333,13.4046666667,47.208,12.1388
542.43,12.3833444445,56.113,38.5196666667,43.0170666667,11.8128666667,11.4706,12.8124666667,13.4186,47.2494,12.1646
542.78,12.3850222222,56.1139333333,38.5028,43.0401333333,11.8247333334,11.462,12.8138,13.4319333333,47.2794666667,12.1793333333
543.12,12.3940888889,56.1316,38.5055333333,43.0790666667,11.8391333333,11.474,12.8299333333,13.4470666667,47.3055333333,12.1988666667
543.46,12.4239444445,56.2390666667,38.5706,43.1830666667,11.8813333333,11.5071333333,12.8606666667,13.4781333333,47.425,12.2305333333
543.81,12.4200111111,56.1833333333,38.5148,43.1601333333,11.8682666667,11.4851333333,12.8574,13.4691333333,47.4057333333,12.2179333333
544.15,12.4386777778,56.2213333333,38.5358666667,43.195,11.8828666667,11.4792,12.8802666667,13.4806,47.4266,12.2441333333
544.49,12.4747111111,56.2973333333,38.5814666667,43.2602,11.9213333334,11.5201333333,12.9206666667,13.5216,47.5199333333,12.2933333333
544.84,12.4860777778,56.348,38.6035333333,43.2998,11.9186,11.5226666667,12.9268,13.5319333333,47.5664,12.2834
545.18,12.4998888889,56.395,38.6524,43.3518666667,11.9255333334,11.5396666667,12.9392666667,13.5398666667,47.6182,12.3051333333
545.52,12.5401111111,56.4859333333,38.721,43.4428,11.9636,11.5908,12.9878666667,13.5926666667,47.7086666667,12.3386
545.87,12.5536444444,56.5378666667,38.7629333333,43.5091333333,11.9988,11.6101333333,13.0019333333,13.6091333333,47.763,12.3654
546.21,12.5733888889,56.5191333333,38.767,43.4957333333,12.0209333333,11.6391333333,13.0166,13.6263333333,47.7775333333,12.3872
546.55,12.6288888889,56.6468,38.8638666667,43.6150666667,12.0732,11.6908,13.0760666667,13.6672666667,47.8786,12.4418
546.90,12.6678333333,56.7184,38.9255333333,43.6788666667,12.1016,11.7150666667,13.1008666667,13.6906,47.9615333333,12.4603333333
547.24,12.6917555555,56.7240666666,38.9415333334,43.7099333333,12.0979333333,11.7113333333,13.1135333333,13.7046,47.9851333333,12.4830666667
547.58,12.7163,56.8044666667,38.9854666667,43.7623333333,12.1226666667,11.7383333333,13.1358,13.7347333333,48.0639333333,12.5155333333
547.92,12.7368111111,56.8845333333,39.019,43.8269333333,12.147,11.7664666666,13.1491333333,13.7432666667,48.149,12.5372
548.27,12.7791444444,56.9638666667,39.0826666667,43.9081333333,12.1798,11.7913333333,13.1936666667,13.7838,48.2232,12.5706666667
548.61,12.8013333333,56.9794,39.1043333333,43.9388,12.2031333333,11.8059333333,13.2055333333,13.7998666667,48.2768,12.608
548.95,12.8258555556,57.0672666667,39.1308,44.0335333333,12.2421333333,11.8180666667,13.2421333333,13.826,48.3700666667,12.6452666667
549.29,12.8389777778,57.0886666667,39.1834666667,44.0937333333,12.2681333333,11.8077333333,13.2638666667,13.8261333333,48.4255333333,12.6803333333
549.64,12.8634333333,57.1055333333,39.2021333333,44.1233333333,12.269,11.8227333333,13.2842,13.8494666667,48.4582666667,12.7124
549.98,12.8603777778,57.1692666667,39.2326,44.2198666667,12.2546666667,11.8192666667,13.2916666667,13.8404,48.5215333333,12.714
550.32,12.8811,57.2134,39.2632666667,44.2604,12.2624666667,11.8386,13.3261333333,13.8537333333,48.5681333333,12.7191333333
550.66,12.8926888889,57.2406,39.2920666667,44.2854666667,12.2773333333,11.8534666667,13.3568,13.8777333333,48.5781333333,12.7447333333
551.01,12.9152555556,57.2542,39.3188,44.2928666667,12.3182,11.8980666667,13.382,13.8986,48.6054666667,12.7706
551.35,12.9448777778,57.2688,39.3382,44.3423333333,12.3595333333,11.9136,13.413,13.9168666666,48.6166666667,12.7802
551.69,12.9870666667,57.2625333333,39.3806666667,44.3837333333,12.3717333333,11.9475333333,13.4470666667,13.9608666667,48.6360666667,12.7792
552.03,12.9707,57.2124666667,39.3418666667,44.3861333334,12.3630666667,11.9457333333,13.4244666666,13.9407333333,48.5995333333,12.7599333334
552.38,13.0146444444,57.3004666667,39.4008666667,44.4712,12.4131333333,11.9875333333,13.4709333333,13.9711333333,48.6704,12.7890666667
552.72,13.0196666667,57.2608666667,39.4003333333,44.4291333333,12.4280666667,12.0158,13.4668666667,13.9834666667,48.6161333333,12.7918
553.06,13.0203222222,57.2318666667,39.365,44.4014666667,12.418,12.0251333333,13.4581333333,13.9808666667,48.5744,12.7952666667
553.40,13.0095444445,57.237,39.3698,44.3994666667,12.4224666667,12.027,13.4516666667,13.9712,48.5682666667,12.7925333333
553.74,13.0089,57.2547333333,39.3680666667,44.3858,12.4388666667,12.0382,13.4688666667,13.9963333333,48.5445333333,12.8122666667
554.09,12.9529333333,57.1670666667,39.2968,44.337,12.4015333334,12.0110666667,13.4162,13.972,48.4648666667,12.7837333333
554.43,12.9836555556,57.2115333333,39.3128666667,44.3976,12.4358666667,12.0506,13.4450666667,14.0026666667,48.5186,12.8286666667
554.77,12.9834333333,57.2412,39.3263333333,44.4587333334,12.4316,12.0398666666,13.4535333333,13.9975333333,48.5167333333,12.8082
555.11,12.9529,57.2744,39.3482666667,44.4794666667,12.4076666667,12.0528,13.4398,13.9853333334,48.5225333333,12.8179333333
555.45,12.9614,57.3286,39.3732,44.5238,12.4564666667,12.0681333333,13.4448666667,14.0164,48.5728,12.8682666667
555.80,12.9612333334,57.3916666667,39.4102,44.5364666667,12.4654666667,12.0800666667,13.4536,14.0170666667,48.619,12.8800666667
556.14,12.9857444445,57.4354,39.4397333333,44.5908,12.4858666667,12.1098666667,13.4860666667,14.0475333333,48.6538666667,12.9048
556.48,13.0004111111,57.4563333333,39.4536,44.6078,12.4949333334,12.1301333333,13.5007333334,14.0486,48.6842666667,12.9067333333
556.82,12.9957,57.5536666667,39.5116666667,44.6749333333,12.4964666666,12.1423333333,13.5149333333,14.0649333333,48.7575333333,12.9120666667
557.16,13.0159,57.6214666667,39.5291333333,44.7406,12.5058666667,12.1737333333,13.5234,14.0891333333,48.7905333333,12.9277333333
557.50,13.0516111111,57.6619333333,39.5975333333,44.8154,12.5266,12.2153333333,13.5417333333,14.1118666667,48.8527333333,12.9346
557.85,13.1294222222,57.7739333333,39.7066,44.9110666667,12.5946666667,12.2682,13.6214666667,14.1594666667,48.9423333333,13.0118666667
558.19,13.1009555556,57.7698,39.7114666667,44.9066,12.58,12.2470666667,13.6132666667,14.1473333333,48.9159333333,13.0008
558.53,13.1146777778,57.8044666667,39.7185333333,44.9644,12.5828666667,12.2791333333,13.6397333333,14.1860666666,48.9428,13.0558666667
558.87,13.1308555556,57.7808,39.7219333333,44.9540666667,12.5994666667,12.2676,13.652,14.1870666667,48.9364666667,13.0600666667
559.21,13.1263777778,57.8077333333,39.7131333333,44.9734,12.5578666667,12.2633333334,13.6563333333,14.1780666667,48.9567333333,13.0456666667
559.55,13.1603333333,57.7978666667,39.7472,45.0261333333,12.5592,12.2636666667,13.6797333333,14.2112666667,48.9641333333,13.0771333333
559.89,13.1585444444,57.6881333334,39.7076,44.9796,12.5491333333,12.2583333334,13.6681333333,14.2101333333,48.8886666667,13.0671333333
560.23,13.1571111111,57.6482666667,39.6741333333,44.9986,12.5359333333,12.2438,13.6860666667,14.2218666667,48.8528,13.086
560.58,13.1573,57.6008,39.6322666667,44.9869333333,12.5350666667,12.2496666666,13.6878666667,14.2095333333,48.8257333333,13.086
560.92,13.1548666667,57.5702,39.6432,45.0125333333,12.5211333333,12.2581333333,13.7129333333,14.205,48.8416666667,13.0938
561.26,13.1499888889,57.6256666667,39.6688666667,45.0631333333,12.5185333333,12.2587333333,13.7237333333,14.2022,48.88,13.1007333333
561.60,13.1127777778,57.6669333333,39.6488666667,45.0754666667,12.4872,12.2458666667,13.6894,14.1672666666,48.9085333333,13.0650666667
561.94,13.0952666667,57.6038,39.6173333333,45.0438,12.4628,12.2432,13.6607333333,14.1345333333,48.8855333333,13.0261333333
562.28,13.0996444444,57.5975333333,39.6325333333,45.0466666667,12.4593333333,12.2413333333,13.6618666667,14.1052666666,48.8906666667,12.999
562.62,13.0828666667,57.546,39.5951333333,45.0382666667,12.4143333333,12.2277333333,13.6392,14.0904666667,48.881,12.9745333333
562.96,13.0649555555,57.4714,39.5709333333,45.0078666667,12.4072,12.2345333333,13.6109333333,14.0526,48.8069333333,12.9502
563.30,13.0483111111,57.5286666667,39.5826666667,45.0459333333,12.3901333333,12.2448666666,13.5973333333,14.0187333334,48.8534,12.9333333333
563.64,12.9980222222,57.5672666667,39.5937333333,45.0615333334,12.3502666667,12.226,13.5736,13.9880666667,48.8702666667,12.9064666667
563.99,12.9983555555,57.6750666667,39.6886,45.1640666667,12.3486666667,12.2257333333,13.5611333333,13.9758,48.9623333333,12.8916666667
564.33,13.0014777778,57.6406,39.7201333333,45.1828,12.3355333333,12.2149333333,13.5414666667,13.9688666667,48.9576,12.887
564.67,13.0187111111,57.5856666667,39.7006666667,45.1663333333,12.3534666667,12.2256,13.5476666667,13.9688666667,48.9188666667,12.8878666667
565.01,13.0089222222,57.4997333334,39.6487333333,45.1126,12.3303333333,12.2099333333,13.5338,13.9508666667,48.8458,12.8711333333
565.35,12.9884111111,57.4108666667,39.6194,45.0635333333,12.3178,12.2000666667,13.5251333333,13.9495333333,48.7818666667,12.8583333333
565.69,13.0133333333,57.4560666667,39.6366,45.1218,12.3021333333,12.1989333333,13.5370666667,13.9808,48.8248666667,12.8598666667
566.03,13.0221111111,57.4719333333,39.6414666667,45.1387333333,12.3237333333,12.2258,13.5524666667,14.0180666667,48.8467333333,12.9011333333
566.37,13.0806444445,57.5474666667,39.6877333333,45.2136,12.3971333333,12.2888666667,13.6232666667,14.0724,48.8882666667,12.974
566.71,13.0877444444,57.5876666667,39.7212666667,45.2640666667,12.4065333333,12.2942666667,13.6487333334,14.0933333333,48.9200666667,13.0136
567.05,13.1033222222,57.5688,39.7098666667,45.2643333333,12.4139333333,12.298,13.6585333333,14.1314,48.9008,13.0368
567.39,13.1286,57.5926666667,39.7260666667,45.3072666666,12.4483333333,12.3218666667,13.6857333333,14.1654,48.9316666667,13.0587333333
567.73,13.1818444444,57.6740666667,39.7685333333,45.3628666667,12.4916666667,12.3984,13.7570666667,14.2304666667,48.9960666667,13.1206
568.07,13.2155222222,57.7502666666,39.7954,45.4164666667,12.524,12.4568666667,13.8147333333,14.2831333333,49.0392666667,13.172
568.41,13.2158111111,57.8348,39.805,45.4529333333,12.5115333333,12.4617333333,13.8250666667,14.2893333333,49.0746666667,13.1714666667
568.75,13.2125555555,57.8143333333,39.7816666667,45.4609333333,12.5340666667,12.4658,13.8429333333,14.2989333333,49.0838666667,13.1738
569.09,13.2273777778,57.8375333333,39.7917333333,45.512,12.5356666667,12.4612666667,13.8449333333,14.3083333333,49.104,13.1922
569.43,13.2258666667,57.8386666667,39.7892666667,45.52,12.5528,12.4740666667,13.8656666667,14.2916666667,49.0805333333,13.2226666667
569.77,13.2022,57.8592666667,39.8250666667,45.5494666667,12.5267333333,12.4642666667,13.8517333333,14.2734666667,49.0910666667,13.2074
570.11,13.1926777778,57.8031333334,39.7932666667,45.5248,12.4862,12.4654666667,13.8317333334,14.2358666667,49.0598,13.1963333333
570.45,13.2173888889,57.805,39.8308666667,45.5545333333,12.487,12.4915333333,13.8655333333,14.2522666667,49.0846,13.1886
570.79,13.2109777778,57.8423333333,39.8523333333,45.5834,12.4992,12.4972666667,13.8816,14.2586,49.1184,13.1988
571.13,13.2224777778,57.8633333333,39.8686666667,45.5965333333,12.5006666666,12.522,13.9023333333,14.2630666667,49.1508666667,13.226
571.47,13.2290555555,57.8496666667,39.8806666667,45.6265333333,12.5144666667,12.5155333333,13.9134,14.2616666667,49.1476,13.2401333334
571.81,13.2196333333,57.8263333333,39.8706666667,45.6078,12.5237333334,12.5085333333,13.9070666667,14.2509333333,49.1081333333,13.2251333333
572.15,13.2407888889,57.8480666667,39.9031333333,45.6462,12.5562,12.5432,13.9353333333,14.286,49.1264666667,13.2600666667
572.49,13.2729222222,57.9598666667,39.9703333333,45.735,12.5663333333,12.585,13.9514,14.3171333333,49.1780666667,13.3144
572.83,13.3378777778,58.0334,40.0174666667,45.8094,12.6058666667,12.6534666667,13.9995333333,14.3435333333,49.238,13.3565333333
573.17,13.3289666667,58.028,40.0388666667,45.8394,12.6249333334,12.6568666667,13.9923333333,14.3668,49.2742,13.3634666667
573.51,13.3350222222,58.0018,40.0157333333,45.8226666667,12.6322,12.66,14.0016666667,14.3703333333,49.2404666667,13.3727333333
573.85,13.3060222222,58.0505333333,40.0338666667,45.8658666667,12.6221333333,12.639,13.9815333333,14.376,49.2772,13.357
574.19,13.2966222222,58.0615333333,40.0026,45.8774666667,12.6400666667,12.6378666667,13.9686,14.3681333333,49.2682,13.3680666667
574.53,13.3209777778,58.0296666667,39.9922666667,45.8906,12.6581333333,12.6674,13.9892666667,14.3918,49.2549333333,13.3743333333
574.87,13.3576444445,58.0559333333,40.0117333334,45.9551333333,12.6974,12.6927333333,14.0159333333,14.4197333333,49.2820666667,13.42
575.21,13.3165555556,58.0198666667,39.9829333333,45.9156666667,12.6538,12.672,13.9577333333,14.3817333333,49.2516,13.3945333334
575.55,13.3356777778,58.0682666667,40.0173333334,45.9858666667,12.6600666667,12.6832,13.9650666667,14.3864666667,49.3383333334,13.4157333333
575.89,13.3573666666,58.1260666667,40.054,46.0553333333,12.671,12.6917333333,13.9652666666,14.3821333333,49.4297333334,13.4236666667
576.22,13.3733777778,58.1134666667,40.0496,46.0694666667,12.7072666667,12.7115333333,13.9859333333,14.3824,49.4667333333,13.4394
576.56,13.3554444445,58.0875333333,40.0406666667,46.0850666667,12.7110666667,12.7142666667,13.9903333333,14.4081333333,49.4594,13.4365333333
576.90,13.4033222222,58.1474,40.0728666667,46.1309333333,12.7262,12.771,14.0395333334,14.4355333333,49.5003333333,13.4757333333
577.24,13.4317666667,58.1723333333,40.0904666667,46.1787333333,12.7605333333,12.7892,14.0667333333,14.4624,49.5554,13.4895333333
577.58,13.4867555556,58.2321333334,40.1424,46.2338,12.8063333333,12.8266,14.1076666667,14.5062,49.6114,13.5339333333
577.92,13.5115555556,58.2171333333,40.1267333333,46.2208,12.8076666667,12.819,14.113,14.514,49.6128,13.5452666667
578.26,13.5239777778,58.2481333333,40.1312,46.2413333333,12.8123333333,12.8242,14.1174,14.4999333333,49.6530666667,13.549
578.60,13.5142444444,58.2436666667,40.1172666667,46.2243333333,12.8044,12.8382666667,14.1058666667,14.4810666667,49.6398,13.5356666667
578.94,13.5678444444,58.2201333333,40.1124,46.2614,12.8806,12.8618666667,14.1838666667,14.5330666667,49.6684666667,13.5837333333
579.28,13.5935,58.2387333333,40.1253333333,46.3113333333,12.9144,12.8973333333,14.2250666667,14.5721333333,49.6682666667,13.6168666667
579.61,13.5994888889,58.2192666667,40.1162,46.318,12.9434666667,12.8995333333,14.2506,14.6061333333,49.6360666667,13.6496666667
579.95,13.6033555555,58.1792,40.1148666666,46.3299333334,12.9382666667,12.8918666667,14.2619333333,14.6243333333,49.6121333333,13.6484666667
580.29,13.6092666666,58.2239333333,40.1682666667,46.3846666666,12.944,12.9068,14.2854,14.6176,49.6692666667,13.6831333333
580.63,13.6254333333,58.2082666667,40.1512666667,46.3989333333,12.9712,12.9126,14.2866,14.6244,49.6514,13.7070666667
580.97,13.6600888889,58.2528666667,40.1753333333,46.4631333333,12.9859333333,12.9516,14.3213333334,14.6292666667,49.6836,13.7336
581.31,13.7098333333,58.3106,40.2583333334,46.5603333333,13.0427333333,13.0258666667,14.3932666667,14.6751333333,49.764,13.8068
581.65,13.7327666667,58.2925333333,40.2547333333,46.5778,13.0833333333,13.0779333333,14.4324,14.7084,49.7572,13.8414
581.98,13.7287888889,58.3205333333,40.2886666667,46.6432,13.0945333333,13.0962,14.4388,14.6966666667,49.7812666667,13.8584666667
582.32,13.7526333333,58.3561333333,40.3372,46.7145333334,13.0982,13.0952,14.4460666667,14.7366666667,49.8358,13.8746
582.66,13.7688111111,58.4119333333,40.3539333333,46.7694,13.0928,13.143,14.4517333334,14.7656,49.8638666667,13.9042
583.00,13.7898111111,58.4494666667,40.3711333333,46.7976,13.1198,13.1866,14.4994666667,14.8172666667,49.9106,13.9317333333
583.34,13.7880111111,58.3926,40.3512666667,46.7615333333,13.1135333333,13.2072666666,14.4966666667,14.801,49.8682,13.9116
583.68,13.8177444445,58.516,40.4459333333,46.8415333334,13.1360666667,13.2556666667,14.5351333333,14.8433333333,49.9631333333,13.973
584.01,13.8199444444,58.5170666667,40.4182,46.8024666667,13.129,13.2382666667,14.4968666667,14.8453333333,49.9775333333,13.9712
584.35,13.8214777778,58.5988,40.4906666667,46.8944666667,13.1506,13.2648,14.5347333333,14.8743333333,50.0552,14.0006666667
584.69,13.8275666667,58.6690666667,40.5534666667,46.9442666667,13.1793333333,13.2922666667,14.5335333334,14.8921333333,50.1330666667,14.0460666667
585.03,13.7760666667,58.7146666667,40.5377333333,46.9656666667,13.1663333333,13.2484,14.4775333333,14.863,50.1162,13.9986666667
585.37,13.7549888889,58.8284,40.6336666667,47.0859333333,13.1286666667,13.247,14.4784,14.8691333333,50.2356666667,13.9928666667
585.70,13.7610777778,58.881,40.6743333333,47.0956666667,13.1465333333,13.2605333333,14.4995333333,14.8969333334,50.2638666667,14.0148666667
586.04,13.7542444445,58.9012666667,40.6945333333,47.1410666667,13.1655333333,13.2736,14.5202,14.9035333333,50.2687333333,14.0258666667
586.38,13.7554888889,58.9446666667,40.7082666667,47.1496666667,13.1602666667,13.2656666667,14.5394,14.9022,50.2808666667,14.0359333333
586.72,13.7788111111,58.9516666667,40.741,47.1859333333,13.1784666667,13.2767333333,14.5352666667,14.8724666667,50.2888666667,14.097
587.06,13.7373555556,58.9858,40.7440666667,47.2059333333,13.1026,13.2074666667,14.4771333333,14.8426,50.3086,14.0702666667
587.39,13.7075777778,58.874,40.6571333333,47.1543333334,13.0728666667,13.1712666667,14.4344666667,14.7801333333,50.2154666667,14.0128666667
587.73,13.6889222222,58.8094666667,40.6424,47.1499333333,13.0566,13.1601333333,14.4437333333,14.7560666667,50.1433333333,13.9859333333
588.07,13.7239444444,58.7953333333,40.6134,47.1254666667,13.0537333333,13.1727333333,14.4731333333,14.7514,50.1286,13.9956
588.41,13.7572333333,58.7398,40.5903333333,47.1407333333,13.0821333333,13.2046666667,14.5022,14.7806,50.0936,14.0130666667
588.74,13.7592777778,58.6724,40.5716666667,47.1091333333,13.0758,13.2262,14.5193333333,14.8006,50.0632,14.0228
589.08,13.7637888889,58.6170666666,40.4934666667,47.0412666667,13.0978666667,13.2240666667,14.5262,14.7926,49.984,14.0274
589.42,13.7759777778,58.5712,40.4594666667,47.0538666667,13.0761333333,13.2243333333,14.5052666667,14.7766666667,49.9402,14.0168
589.76,13.7962333333,58.5194666667,40.4285333333,47.0161333334,13.076,13.2206666667,14.5204,14.7703333334,49.9150666667,14.0286666667
590.09,13.8417,58.5345333333,40.4592,47.1,13.116,13.2726666667,14.5528666666,14.8074666667,49.9425333333,14.0530666667
590.43,13.7673222222,58.4468666667,40.3776,47.032,13.0328666667,13.1918,14.4898666667,14.7498666667,49.8793333333,13.9468
590.77,13.8060666667,58.443,40.3962666666,47.0995333333,13.1024,13.2575333333,14.5418,14.7758,49.9072,13.9934666667
591.11,13.7985888889,58.5225333333,40.4287333333,47.1537333333,13.0766666667,13.2533333333,14.5541333333,14.8010666667,49.9514,13.9914666667
591.44,13.7870555556,58.5095333333,40.4006,47.1471333334,13.0654666667,13.2584666667,14.5475333333,14.7998,49.9455333333,13.9779333333
591.78,13.7495666667,58.4937333333,40.4002666667,47.1391333334,13.0375333333,13.2376666667,14.4871333333,14.7548,49.9291333333,13.9266666666
592.12,13.7285222222,58.5490666667,40.4154666667,47.1446,13.0218,13.2216,14.4651333333,14.7333333333,49.9503333333,13.9247333333
592.46,13.7498,58.5625333333,40.4290666667,47.192,13.0394666667,13.2182666666,14.4918,14.7334,49.9864666667,13.935
592.79,13.7821888889,58.6338,40.5234,47.2784,13.0563333333,13.2548,14.5176,14.7721333333,50.0770666667,13.9771333333
593.13,13.7535111111,58.6277333333,40.5209333334,47.2778666667,13.0413333333,13.2214666667,14.5333333334,14.7698666667,50.0943333333,13.9752666667
593.47,13.7062555555,58.585,40.4894,47.2709333334,12.9887333333,13.2014,14.5102666667,14.7528,50.0565333333,13.9595333333
593.80,13.6129555555,58.5770666667,40.4658666666,47.2187333333,12.9088666667,13.1198,14.4338666667,14.6842666667,50.0214,13.8742666667
594.14,13.5914555556,58.5424666666,40.4430666667,47.1733333333,12.901,13.1205333333,14.4108666667,14.6859333333,49.9693333333,13.8571333333
594.48,13.5673111111,58.5168666667,40.4374,47.1136,12.8712666667,13.1163333333,14.4023333333,14.692,49.9171333333,13.8545333333
594.81,13.6187333333,58.5078,40.4727333333,47.1042666667,12.94,13.1774,14.4266666666,14.7215333333,49.9550666667,13.9242
595.15,13.6644,58.5803333333,40.5486666667,47.2046666667,12.9860666667,13.2248,14.4775333333,14.7524,50.0267333333,13.998
595.49,13.6937555555,58.5668,40.5651333333,47.2282,13.0178666667,13.2612,14.5233333333,14.7924,50.0274666667,14.0515333333
