wavelength,Back_TanCyam,Belly_TanCyam,Breast_TanCyam,Crissum_TanCyam,Crown_TanCyam,DorTail_TanCyam,Patch10_TanCyam,Patch11_TanCyam,Patch12_TanCyam,Patch13_TanCyam,Rump_TanCyam,Throat_TanCyam,WingTip_TanCyam
749.38,1.685,3.21360666667,1.05173333333,2.4592,6.65713333333,4.36636666667,5.64313333333,23.4334666667,6.5608,16.5854666667,10.2200666667,11.8812666667,9.53066666667
749.70,1.91141666667,3.47308333333,1.30433333333,2.646,6.87499999999,4.55563333333,5.78613333334,23.4773333333,6.71813333333,16.7779333333,10.3934,12.1438,9.75053333335
750.01,2.0328,3.61906333333,1.569,2.79173333333,6.9804,4.8559,5.87646666666,23.3890666667,6.92006666668,16.8805333333,10.602,12.3617333333,9.89073333333
750.33,1.7987,3.40459666667,1.41653333333,2.63786666667,6.8108,4.77563333333,5.78506666667,23.2286666667,6.80153333333,16.6224666667,10.4628333333,12.268,9.71386666668
750.64,2.06948333333,3.71076666667,1.5672,2.73693333333,7.05500000001,5.02156666667,6.15513333333,23.4110666667,6.95746666666,16.712,10.5522,12.6286666667,9.92913333333
750.96,2.25595,3.93601333333,1.70253333333,2.924,7.18699999999,5.25573333333,6.38913333333,23.3032,7.07600000001,16.7755333333,10.7737,12.7782666667,10.0924666667
751.27,2.26971666667,4.04456333333,1.78906666667,2.92466666667,7.39153333333,5.28273333333,6.44753333333,23.1534,6.95759999999,16.7382,10.7109666667,12.7516,10.1086666667
751.59,2.21608333333,4.12635666667,1.73173333333,2.89866666667,7.41379999999,5.282,6.36693333333,22.9470666667,6.86739999999,16.7139333333,10.6594666667,12.6806666667,10.1372666667
751.90,2.58636666667,4.51512666667,2.0682,3.38966666667,7.80179999999,5.72576666667,6.7494,23.1873333333,7.24800000001,17.109,11.1226333333,13.0116,10.5618666667
752.22,2.44683333333,4.43688666667,2.004,3.32526666667,7.7214,5.67053333333,6.55166666667,23.1552,7.19293333333,17.1481333333,11.0122333333,12.8347333334,10.41
752.53,2.04651666667,4.09706333333,1.63493333333,2.96093333333,7.46446666667,5.32786666667,6.21013333333,22.6979333333,6.90873333333,16.7486,10.7978666667,12.4985333334,10.0174666667
752.85,2.19058333333,4.27924,1.8116,3.09446666667,7.65880000001,5.40093333333,6.3574,22.6905333333,7.11433333334,16.7601333333,10.9183333333,12.6157333333,10.1811333333
753.16,1.98521666667,4.05252333333,1.6614,2.8982,7.54146666666,5.29506666667,6.24666666667,22.4713333333,7.00066666667,16.6168666667,10.8644,12.3378666667,10.1704666667
753.47,1.78673333333,3.88617,1.40006666667,2.81386666667,7.42373333334,5.18756666667,6.1332,22.3059333333,6.81573333334,16.3452666667,10.7151,12.1872,10.1025333333
753.79,1.8941,4.1001,1.5806,2.92833333333,7.52793333334,5.39696666667,6.07546666667,22.3813333333,6.967,16.4758666667,10.7774333333,12.2485333333,10.1699333333
754.10,1.67716666667,3.84045666667,1.38393333333,2.78893333333,7.3012,5.3109,5.7278,22.1800666667,6.82566666667,16.2462666667,10.6755333333,11.9142666666,9.93553333334
754.42,1.24361666667,3.20703666667,0.899599999997,2.295,6.82086666666,4.7728,5.19053333333,21.8250666667,6.43646666667,15.9487333333,10.1566666667,11.2970666667,9.46253333333
754.73,1.28061666667,3.03936666667,0.797133333333,2.2862,6.65460000001,4.83803333333,5.19206666667,22.0246,6.52726666667,16.1647333334,10.2581333333,11.3522,9.40940000001
755.05,1.1392,2.78742666667,0.821599999999,2.11426666667,6.4612,4.74576666667,5.15646666667,21.8896,6.2896,16.1001333333,10.1618666667,11.2746666667,9.33413333333
755.36,1.0204,2.72253666667,0.660399999999,1.8464,6.18486666667,4.53046666667,4.89373333333,21.7314666667,6.16766666667,15.9207333333,9.98896666667,11.0882,9.20026666667
755.67,1.28283333333,2.95970333333,0.784933333334,1.95893333333,6.22586666667,4.75116666667,5.06453333333,21.8647333333,6.37693333333,16.0921333333,10.1622333333,11.1118,9.43546666667
755.99,1.61706666667,3.28370666667,1.1876,2.31073333333,6.53286666667,5.12703333333,5.27833333333,22.1915333333,6.53773333333,16.3382,10.3432666667,11.2954,9.8798
756.30,1.69906666667,3.22157,1.21646666667,2.40793333333,6.53933333333,5.2492,5.28773333333,22.3729333333,6.59193333333,16.4657333333,10.3246333333,11.3352,9.88879999999
756.62,1.77816666667,3.17670333333,1.19226666667,2.51153333333,6.27499999999,5.04553333333,5.38973333333,22.5066666667,6.56186666667,16.4435333333,10.2257333333,11.3156666667,9.74453333333
756.93,1.86546666667,3.17211333333,1.26086666667,2.53693333333,6.28173333333,4.99456666667,5.55453333333,22.5873333333,6.74733333333,16.7711333334,10.307,11.3326,9.84773333333
757.24,1.70221666667,3.01342,1.14486666667,2.36606666667,6.25533333334,4.70686666667,5.5802,22.4626,6.7148,16.753,10.2435666667,11.1247333333,9.8502
757.56,1.87475,3.27010333333,1.30433333333,2.55786666667,6.42060000001,4.82183333333,5.8166,22.4718666667,6.8036,16.9928,10.5074666667,11.4197333334,10.1966666667
757.87,2.32786666667,3.80511666667,1.78733333333,3.07946666667,6.91060000001,5.3468,6.45793333333,22.6921333333,7.17453333334,17.3379333333,10.8672666667,11.9859333333,10.7417333333
758.18,2.23878333333,3.85189666667,1.8746,3.06526666667,6.94233333333,5.2907,6.52626666667,22.5038666667,7.10526666667,17.2782,10.5702333333,11.9776,10.8422
758.50,2.29973333333,3.98903,1.73326666666,3.14526666667,6.99033333333,5.18756666667,6.4824,22.5552,7.23693333334,17.1685333333,10.513,12.0134666667,10.9775333333
758.81,2.0335,3.69808666667,1.44293333333,3.0348,6.79853333333,4.94903333333,6.37546666667,22.3210666667,6.87820000001,16.9653333333,10.2899,11.8258666667,10.7488666667
759.13,2.05758333333,3.68351,1.58286666667,3.13606666667,6.81206666666,4.94833333333,6.51393333333,22.1868666667,6.86153333333,16.8984666667,10.3723,12.0463333333,10.7643333333
759.44,2.1175,3.68590333333,1.66853333333,3.17,6.69373333333,4.81493333333,6.57086666667,22.1574666667,7.0254,17.0512,10.4374666667,12.2300666667,10.6524666667
759.75,1.81521666667,3.56008,1.41006666667,2.94,6.49813333334,4.41103333333,6.36606666667,21.7522,6.7498,16.7594666666,10.2748666667,12.004,10.4107333333
760.07,1.83975,3.74571666667,1.57566666667,3.08753333333,6.74000000001,4.49556666667,6.351,21.7345333333,6.80620000001,16.6826,10.3387333333,12.1688,10.6544666667
760.38,1.71023333333,3.76464,1.5062,2.95433333333,6.65926666666,4.4765,6.13393333333,21.6514,6.6666,16.4232,10.1622333333,12.096,10.4542
760.69,1.89611666667,3.80871333333,1.55673333333,3.0944,6.67613333334,4.54803333333,6.1888,21.5662666667,6.56960000001,16.3402666667,10.0697,12.2332,10.4754666667
761.01,2.03006666667,3.84362333333,1.57506666667,3.11326666667,6.7952,4.60343333333,6.24473333333,21.7192666667,6.66893333333,16.1142,9.98390000001,12.2420666667,10.4147333333
761.32,1.9042,3.77952666667,1.43013333333,2.95846666667,6.63546666666,4.30033333333,5.98826666667,21.6689333333,6.59073333333,15.9170666667,9.94873333333,12.1173333334,10.2968
761.63,1.79303333333,3.68334333333,1.20373333333,2.93853333333,6.53726666667,4.03876666667,5.80366666667,21.37,6.47693333333,15.7195333333,10.0214666667,11.9633333333,10.2006666667
761.94,2.08285,3.93628333333,1.51053333333,3.22933333333,6.8872,4.353,6.09033333333,21.5730666667,6.72713333333,15.9840666667,10.3755,12.2388666667,10.3204666667
762.26,2.31301666667,4.09080666667,1.7082,3.42626666667,7.20426666666,4.52493333333,6.2012,21.7140666667,6.92246666667,16.1423333333,10.5982666667,12.3942,10.4923333333
762.57,2.43793333333,4.34723666667,1.79946666667,3.62006666666,7.46460000001,4.7192,6.29486666667,22.028,7.0638,16.3432666667,10.8512666667,12.5353333333,10.6622666667
762.88,2.32038333333,4.28584,1.60666666667,3.45126666667,7.43893333333,4.57853333333,6.10206666667,21.9918666667,7.02913333333,16.1483333333,10.8665666667,12.3646666666,10.4937333333
763.20,2.31868333333,4.28707,1.59533333333,3.39086666667,7.34746666667,4.6985,6.05826666667,21.9626666667,6.98206666666,16.1528,10.8551,12.3354666667,10.5139333333
763.51,2.42025,4.33048333333,1.71466666667,3.4384,7.47733333333,4.9309,6.20006666667,22.0790666667,7.11146666667,16.3234666667,10.9845333334,12.3653333333,10.5022666667
763.82,2.6641,4.47786666667,1.9254,3.63126666667,7.73646666667,5.1766,6.45453333333,22.3443333333,7.35586666667,16.5735333333,11.2690666667,12.5874,10.8721333333
764.14,2.63846666667,4.56289666667,1.89446666667,3.6186,7.74446666667,5.32493333333,6.47026666667,22.4556,7.49993333334,16.6684666667,11.4508333333,12.6592,10.9777333333
764.45,2.30446666667,4.22080333333,1.63866666667,3.41026666667,7.48393333333,5.09166666667,6.07166666667,22.1441333333,7.30913333333,16.6068,11.2422333333,12.4818666667,10.769
764.76,1.97706666667,3.82455333333,1.37946666667,3.1458,7.26066666667,4.98136666667,5.78253333334,21.9676666666,7.091,16.4496666667,10.9561666667,12.3288666667,10.5508
765.07,2.05625,3.71881333333,1.49833333333,3.0904,7.2644,5.07073333333,5.6744,21.8806,7.13853333333,16.3424,10.862,12.3129333333,10.4136666667
765.39,1.79306666667,3.41764666667,1.3236,2.79213333333,6.93093333333,4.85716666667,5.40066666667,21.6218666667,6.91606666667,16.1551333333,10.5478,11.9840666667,10.2194666667
765.70,1.36768333334,3.02294333333,0.9904,2.23573333333,6.50640000001,4.60446666667,5.083,21.2228,6.57213333333,15.8306666667,10.0857,11.6142666667,9.96506666667
766.01,0.694099999999,2.13975666667,0.3146,1.4778,5.81806666667,3.93523333333,4.469,20.4052666667,5.90873333333,15.1662,9.34926666667,11.0165333333,9.40526666665
766.32,0.658866666669,1.98860333333,0.352066666667,1.39566666667,5.77879999999,4.12663333333,4.52653333333,20.1632666667,5.6582,15.4181333333,9.23433333334,11.0499333334,9.66179999999
766.64,0.684699999999,1.98062,0.291466666667,1.433,5.80313333333,4.21143333333,4.61653333334,20.1984,5.72373333333,15.5688,9.13513333334,11.1139333333,9.69406666665
766.95,0.165316666665,1.75597333333,-0.126733333333,1.02426666667,5.4606,3.88526666667,4.26273333333,19.6034,5.3312,15.1837333333,8.60800000002,10.844,9.51379999999
767.26,-0.31305,1.27721,-0.630333333332,0.678599999999,5.10213333334,3.4088,3.88133333333,18.9466,4.79546666667,14.5939333334,8.03943333333,10.4458,8.94946666667
767.57,-0.451516666665,0.938933333332,-0.766466666666,0.578666666665,5.0308,3.07336666667,3.8004,18.649,4.7108,14.4523333333,7.77673333335,10.326,8.81353333334
767.88,-0.300066666667,1.18022,-0.588,0.618199999999,5.05966666667,3.20366666667,4.22433333334,18.7246,4.74593333333,14.4308666667,7.8878,10.3783333333,8.93106666668
768.20,-0.362433333335,1.31096,-0.537933333332,0.442066666666,4.98206666667,3.3502,4.14773333333,18.5813333333,4.65466666667,14.2606666667,7.89519999999,10.3260666667,8.72826666667
768.51,-0.655233333332,1.35626666667,-0.823133333333,0.1962,4.77573333334,3.34596666667,4.20313333333,18.5882,4.59893333333,14.1534,7.77616666665,10.3232666667,8.63173333333
768.82,-0.865866666666,1.30922,-1.13033333333,0.0394,4.54419999999,3.20366666667,4.06126666667,18.2521333333,4.4948,14.0266,7.50283333334,10.1791333333,8.4048
769.13,-0.672433333333,1.51643333333,-1.12673333333,0.221466666666,4.57746666667,3.2914,4.2288,18.4004666667,4.7318,14.2555333333,7.62426666667,10.4424666667,8.4574
769.44,-1.32446666667,1.08015666667,-1.6444,-0.381866666666,3.96626666667,2.62826666667,3.69793333333,18.0116666667,4.23466666667,13.7977333333,7.00553333334,9.8762,7.84313333333
769.76,-2.10181666667,0.417023333333,-2.421,-1.028,3.15446666666,1.7876,3.12286666667,17.4281333333,3.6562,12.9016666667,6.06140000001,9.27360000001,7.03153333333
770.07,-2.07411666666,0.413453333335,-2.1856,-0.9492,3.30133333334,1.85423333333,3.27313333333,17.4884,3.91086666667,12.8906,6.25220000001,9.32359999999,7.51693333333
770.38,-2.22541666667,0.0281866666686,-2.5864,-1.248,3.09646666666,1.45426666667,3.08206666667,17.2580666667,3.7874,12.798,6.23066666666,9.05053333333,7.37553333333
770.69,-2.57446666667,-0.254223333333,-2.9238,-1.5564,2.52346666667,1.03386666667,2.6236,17.0836666667,3.49453333333,12.8478666667,5.98660000001,8.79366666665,7.14833333333
771.00,-2.76601666667,-0.348556666667,-2.9552,-1.74026666667,2.21726666667,0.879466666666,2.3626,16.8438,2.9626,12.8004666667,5.78896666667,8.53739999999,6.92013333333
771.32,-3.62793333333,-1.19847666667,-3.85406666667,-2.5692,1.26193333333,-0.064466666666,1.353,15.9824666667,2.0068,12.1399333333,4.89933333333,7.67013333333,6.14993333333
771.63,-3.59629999999,-1.29320333333,-3.90126666667,-2.76906666667,1.21246666667,-0.397866666666,1.377,15.8194666667,2.0004,12.0368,4.68353333334,7.4354,6.40653333333
771.94,-3.58191666667,-1.25881333333,-3.8244,-2.94666666667,1.2876,-0.410133333334,1.2258,15.6806,2.05333333334,11.9062666667,4.714,7.4286,6.63573333333
772.25,-3.78254999999,-1.55564666667,-3.93213333333,-3.25466666667,1.0284,-0.4926,0.965266666666,15.6106666667,1.84786666667,11.3435333333,4.6356,7.31686666667,6.58786666667
772.56,-4.04180000001,-1.85809666667,-4.02080000001,-3.32526666667,0.815333333336,-0.525633333334,0.8394,15.7354,1.80653333333,11.2470666667,4.65436666667,7.23826666667,6.8026
772.87,-2.97386666667,-0.765440000001,-3.04366666667,-2.38073333333,1.65366666667,0.389366666668,1.78546666667,16.2970666667,2.844,11.8594,5.57223333333,7.95286666667,7.66913333333
773.18,-2.5387,-0.339276666669,-2.57486666667,-2.00353333333,2.0116,0.844899999998,2.09613333333,16.5198,3.28306666667,11.901,6.01476666667,8.14326666666,8.19973333334
773.50,-3.56225000001,-1.54776666667,-3.60520000001,-3.23733333333,0.870799999999,-0.320933333334,0.809200000002,15.4955333333,1.93326666666,10.8563333333,4.94593333333,7.04273333333,6.93653333333
773.81,-3.92696666667,-2.11832,-3.89039999999,-3.73526666667,0.4354,-0.711833333334,0.293066666666,15.3769333333,1.28133333333,10.4775333333,4.46403333333,6.71273333334,6.52846666667
774.12,-4.12453333334,-2.29898333333,-4.099,-4.21833333333,0.443466666666,-0.780533333332,0.183333333335,15.2272,1.1048,10.2622,4.28236666667,6.4362,6.50886666666
774.43,-4.5928,-2.73455,-4.43426666667,-4.73186666667,0.196933333332,-1.3527,-0.293333333334,14.7734,0.910599999999,9.75699999999,3.9002,5.86993333333,6.1676
774.74,-3.90261666666,-2.21521666667,-3.80706666667,-4.12726666666,0.907266666667,-0.729333333334,0.413600000001,15.4725333333,1.77,10.5625333333,4.58523333333,6.5422,6.97339999999
775.05,-3.92646666667,-2.67736666667,-3.94666666667,-3.96933333333,0.852466666667,-0.615666666666,0.315600000002,15.3991333333,1.6508,10.6855333333,4.46783333333,6.51326666667,6.81093333333
775.36,-3.53996666667,-2.60609666667,-3.6992,-3.43873333333,1.082,-0.311933333334,0.767666666669,15.6452,1.85406666667,11.0976,4.56576666667,6.66666666667,7.09306666667
775.67,-3.36918333333,-2.55711,-3.72213333334,-3.23226666667,1.26333333333,-0.206966666666,1.10593333333,15.7112666667,2.09493333333,11.5846,4.56066666666,6.83313333333,7.19259999999
775.98,-3.43701666668,-2.74521,-3.86546666667,-3.5228,1.069,-0.484933333334,0.861466666665,15.2232,1.78613333333,11.29,4.33453333334,6.5854,6.65746666667
776.30,-4.34368333333,-3.82354666667,-4.81553333333,-4.41220000001,0.119133333334,-1.55333333333,-0.123800000001,14.4880666667,0.627600000003,10.6851333333,3.41586666666,5.88766666667,6.04346666667
776.61,-4.74641666666,-4.31888666667,-5.33333333334,-4.73166666667,-0.208333333334,-1.97466666667,-0.4028,14.352,0.129466666666,10.5600666667,3.02083333333,5.43053333333,5.66206666667
776.92,-4.17193333333,-3.69472333333,-4.84479999999,-3.89159999999,0.537266666668,-1.23343333333,0.588733333333,15.1132666666,0.957666666668,11.175,3.45493333333,6.29293333333,6.28813333333
777.23,-3.79266666667,-3.34551333333,-4.65846666667,-3.54573333333,0.6648,-0.856399999998,0.937266666668,15.1846666667,1.399,11.4544,3.56426666667,6.53746666667,6.33906666667
777.54,-3.68744999999,-3.2363,-4.50573333333,-3.2368,0.799933333335,-0.579433333332,1.03453333333,15.3976666667,1.48966666667,11.4346,3.48270000001,6.6024,6.30346666667
777.85,-3.60456666666,-3.11880666667,-4.66486666667,-3.26033333333,0.802533333332,-0.403633333332,1.01233333334,15.5449333333,1.45933333333,11.5869333333,3.22166666667,6.6714,6.29299999999
778.16,-3.61896666667,-2.92711333333,-4.53053333333,-3.33333333333,0.947866666666,-0.1928,0.993266666668,15.5964666667,1.37853333333,11.4875333333,3.21306666667,6.60313333333,6.34906666667
778.47,-3.64074999999,-2.34368666667,-4.4022,-3.31733333333,0.903133333333,-0.238433333334,1.2934,15.6614,1.36153333333,11.4499333333,3.4058,6.98433333333,6.50326666666
778.78,-3.75311666667,-2.13612,-4.30940000001,-3.28546666667,0.855466666667,-0.382266666666,1.2878,15.9045333333,1.22866666667,11.4040666667,3.56773333333,6.94426666667,6.30246666667
779.09,-4.3188,-2.76358,-4.53013333333,-3.61593333333,0.610999999999,-0.799266666668,0.840733333334,15.5571333333,0.615799999999,11.0544,3.17936666667,6.391,5.6236
779.40,-4.79908333333,-3.27328666667,-4.94620000001,-3.99726666667,0.551666666667,-1.17106666667,0.673266666666,15.4325333333,0.0794666666674,10.8602,2.60403333333,6.15246666667,5.3062
779.71,-3.88883333335,-2.41530333333,-3.9326,-3.2596,1.30933333333,-0.143066666666,1.60906666667,16.1735333333,1.12946666667,11.3324666667,3.2251,7.06786666667,5.71226666667
780.02,-2.89246666667,-1.55101,-2.94100000001,-2.59,2.1144,0.801133333334,2.4652,16.8928,2.11453333333,12.2713333333,4.06746666667,8.13006666667,6.4126
780.33,-3.24779999999,-1.87367333333,-3.29860000001,-3.2106,1.40646666667,0.161700000002,1.87366666667,16.2572,1.58213333333,11.7510666667,3.74729999999,7.5964,5.84766666667
780.64,-3.45053333333,-1.79512,-3.5442,-3.33333333333,1.38313333333,0.028066666666,1.79086666667,16.0101333333,1.35013333333,11.5894666667,3.91943333334,7.63260000001,5.8228
780.95,-3.50286666667,-1.68604666667,-3.67973333333,-3.53826666666,1.2296,-0.2968,1.8562,15.7926,1.41813333333,11.5336,4.09179999999,7.70793333333,6.06366666667
781.26,-3.03213333334,-1.26163666666,-3.26399999999,-3.025,1.4432,0.3441,2.4708,16.1864666667,2.05973333333,11.7228,4.90566666667,8.46826666667,6.67626666667
781.57,-2.52478333333,-0.863010000002,-2.65026666667,-2.4764,1.89713333334,0.7483,3.09913333333,16.727,2.713,12.2665333333,5.60466666668,9.24446666667,7.17346666667
781.88,-3.00186666668,-1.83571666666,-3.12546666667,-3.02753333333,1.30113333333,0.1932,2.23526666667,16.2482666667,2.26946666667,11.6262,4.99876666667,8.38833333333,6.5444
782.19,-2.90155000001,-2.03254333333,-3.28620000001,-3.048,1.15646666667,0.364833333332,2.23873333333,15.8302666667,2.34786666667,11.7250666667,4.94416666666,8.43393333333,6.7808
782.50,-1.84373333334,-0.956576666664,-2.4914,-2.19413333333,1.81773333333,1.44866666667,3.16486666667,16.3644666667,3.21946666666,12.2931333334,5.73056666667,9.30160000001,7.86533333333
782.81,-1.57191666667,-0.685183333334,-2.2688,-1.86486666667,1.72526666667,1.6828,3.25113333333,16.5346,3.74473333333,12.1665333333,6.02599999999,9.49393333333,8.03293333333
783.12,-3.08954999999,-2.25872,-4.03633333333,-3.26853333333,0.492800000001,0.300866666668,1.90393333334,15.6627333333,2.3968,11.0140666667,4.95713333333,8.14539999999,7.05566666667
783.43,-3.28889999999,-2.52437,-4.35740000001,-3.43786666667,0.543333333332,0.072966666666,1.3688,15.2769333333,2.00093333333,10.4702,4.91646666667,7.59139999999,6.87053333333
783.74,-2.57149999999,-1.80897,-3.5824,-2.443,1.51566666667,1.09966666667,2.30006666667,16.354,2.84573333333,11.4521333333,5.67833333332,8.36260000001,7.93853333333
784.05,-2.1562,-1.36424666667,-2.63880000001,-1.68666666666,2.08033333333,1.66553333334,2.8892,17.1055333333,3.73513333333,11.8914,6.05216666667,8.78960000001,8.60866666667
784.36,-2.73258333332,-2.025,-2.94986666667,-2.02186666667,1.5072,1.31666666666,2.3492,16.6370666667,3.44866666666,11.3005333333,5.50553333332,8.14693333333,7.9646
784.67,-3.33478333332,-2.46163333333,-3.23139999999,-2.47986666667,1.1434,0.753966666666,2.0612,16.3498666667,2.88766666667,10.9179333333,5.02686666667,7.65433333333,7.80993333333
784.98,-3.63078333332,-2.64886333333,-3.75866666667,-2.80553333334,1.0986,0.6381,1.97626666667,15.9990666666,2.5958,10.6893333333,4.54486666667,7.40986666667,7.51206666666
785.29,-2.13823333333,-0.905876666666,-2.43533333333,-1.3058,2.80833333333,2.17153333333,3.597,17.4152666667,4.2418,12.1662666667,6.11779999999,8.88359999998,9.2032
785.60,-2.63883333333,-1.14861333333,-2.88466666666,-1.58646666667,2.61753333333,1.83766666667,3.109,17.2329333333,4.09726666667,11.7574666667,5.54766666668,8.66446666665,8.84613333334
785.91,-3.36801666667,-1.59419,-3.68633333333,-2.19366666666,2.0118,0.885433333334,2.42373333333,16.8646666667,3.55806666667,11.391,5.13106666667,8.13259999999,8.42153333333
786.22,-3.74724999999,-1.78442666667,-4.02126666667,-2.49206666667,1.91526666667,0.9393,2.23286666667,16.5132,3.0954,11.3068666667,5.1031,7.99466666667,8.55560000001
786.53,-2.5439,-0.39169,-2.6006,-1.22813333334,3.15273333333,2.1363,3.34366666667,17.0639333333,4.33446666667,12.5696666667,6.38806666667,9.31373333334,9.68540000001
786.84,-3.19049999999,-0.858079999999,-3.21239999999,-1.9408,2.68213333333,1.31003333333,2.93446666667,16.623,3.8094,12.2420666667,5.89186666667,9.0812,9.15833333333
787.14,-3.60461666667,-1.30027,-3.82046666667,-2.71513333333,2.2508,0.708933333334,2.10446666667,15.7254,3.29046666667,11.6832,5.50599999999,8.50866666667,8.30179999999
787.45,-3.68785000001,-1.38551,-4.01486666667,-2.77166666667,2.12246666667,0.7415,2.0674,15.5955333333,3.1062,11.8550666667,5.49323333334,8.37953333334,8.17473333332
787.76,-3.05920000001,-0.587453333333,-3.17113333333,-1.96646666667,2.87106666667,1.38633333333,2.8712,16.4109333333,3.52013333333,12.6352,6.02276666667,9.1002,8.82506666667
788.07,-2.64956666667,-0.108133333333,-2.74413333333,-1.51273333333,3.38426666667,1.91023333333,3.06906666667,16.7998,4.0436,13.1492,6.30313333332,9.5126,8.87273333334
788.38,-3.07533333333,-0.518489999999,-3.17833333333,-1.9816,2.68413333333,1.30333333333,2.54353333334,16.1724666667,3.42066666667,12.4612666667,5.73890000001,8.97780000001,8.45453333335
788.69,-3.46568333333,-0.814346666667,-3.39166666667,-2.28866666667,2.67260000001,0.9449,2.35173333333,15.7434666667,3.01746666667,12.2594,5.34739999999,8.7998,8.12439999999
789.00,-2.69856666666,-0.352946666666,-2.51986666666,-1.89713333333,3.32120000001,1.50136666667,2.9688,16.0126,3.36473333333,12.7976666667,6.01503333334,9.30713333335,8.62186666666
789.31,-2.31776666666,-0.332633333332,-2.00679999999,-1.67153333333,3.62006666667,1.85603333333,3.19733333334,16.1564666667,3.84833333333,13.0076666667,6.42133333333,9.82993333333,8.86293333335
789.62,-1.93338333333,0.077193333332,-1.32066666666,-1.51073333333,3.67439999999,1.9127,3.55266666667,16.5350666667,4.35673333333,13.3723333333,6.5106,9.97559999999,8.97173333334
789.92,-1.97993333334,0.23822,-1.43939999999,-1.5672,3.60113333333,1.91106666667,3.72393333333,16.6248,4.22013333333,13.2989333333,6.19516666666,9.88946666667,9.00533333334
790.23,-1.37928333333,0.965296666666,-0.735266666666,-0.730266666665,4.13519999999,2.75360000001,4.3326,17.1922,4.92973333333,13.8022666667,6.70623333333,10.2195333333,9.77059999999
790.54,-1.13838333333,1.33792333333,-0.401533333332,-0.281133333333,4.29233333333,3.31083333333,4.65866666667,17.4849333333,5.1656,14.0062,6.81726666666,10.4518666667,10.4568666667
790.85,-1.51185,0.772106666668,-1.0344,-0.803733333334,3.76859999999,2.91340000001,3.9068,16.9891333333,4.5624,13.3076,6.29296666665,10.0102,10.1946666667
791.16,-1.28696666667,0.549916666666,-1.1596,-1.0816,3.63486666666,2.90953333334,3.7752,16.5212,4.706,13.4479333333,6.1492,9.99993333333,10.2858666667
791.47,-1.45501666667,0.234696666666,-1.38253333333,-1.38793333333,3.31193333333,2.63146666666,3.6496,16.5059333333,4.57126666667,13.2316,5.9539,9.75346666667,10.2894
791.78,-1.30611666667,0.585479999998,-0.923866666666,-1.02653333333,3.58173333334,3.17120000001,3.9222,17.2663333333,4.87846666667,13.6898666667,6.44520000001,9.76226666667,10.578
792.08,-0.838016666667,0.874403333334,-0.690933333333,-0.610066666666,3.4008,3.70839999999,4.35633333333,17.6032,5.27946666667,13.8138666667,6.75033333333,9.9864,10.9096666667
792.39,-0.575149999999,1.11513,-0.770533333334,-0.207600000001,3.46446666667,3.98083333333,4.60106666667,18.0436666667,5.61760000001,13.9454666667,6.99723333335,10.0545333333,11.2514
792.70,-0.862333333335,0.97852,-1.15506666666,-0.528066666668,3.14093333334,3.63870000001,4.49953333333,17.7996666667,5.15946666666,13.7569333333,6.66943333335,9.42246666666,10.9902
793.01,-0.641350000001,0.911536666666,-1.55253333333,-0.339466666668,3.45026666667,3.68653333333,4.3962,17.9575333333,5.16426666667,13.6894666667,6.70563333335,9.53813333332,10.946
793.32,-0.722916666666,0.531473333334,-1.72039999999,-0.254799999999,3.32773333333,3.63613333333,4.00113333333,18.0588666667,5.01986666667,13.7578666667,6.75449999999,9.59266666667,10.9054
793.62,-1.4872,-0.516803333332,-2.45586666667,-0.7976,2.35886666667,3.11966666666,3.21933333334,17.3904,4.0798,13.2876666667,5.86900000001,9.32753333334,10.2222666667
793.93,-2.43718333333,-1.71005999999,-3.18026666667,-1.36226666667,1.61033333333,2.05476666666,2.62053333333,16.7157333333,3.51526666667,12.8253333333,5.27839999999,8.83699999999,9.44886666666
794.24,-1.90900000001,-1.26963333334,-2.51300000001,-0.9238,2.272,2.16003333333,3.26453333333,17.2232,4.14226666667,13.5914666667,5.61383333334,9.28853333335,9.93133333333
794.55,-2.186,-1.21422666667,-2.72693333334,-0.580133333334,2.3498,1.9351,3.17953333333,17.7024,3.82353333333,13.6930666667,5.7847,9.30673333334,9.7592
794.86,-2.60671666668,-1.70840333333,-3.28153333333,-1.0208,1.94933333333,1.2833,2.74506666667,17.0645333333,3.43133333333,13.2583333333,5.36906666667,8.90413333335,9.12346666666
795.16,-2.32995000001,-1.64703666667,-3.06286666666,-0.671933333333,2.13506666667,1.28666666666,2.80106666667,17.0564666667,3.76313333333,13.5781333333,5.63060000001,9.28546666667,9.31973333334
795.47,-2.60590000001,-1.87202666667,-3.32753333333,-0.830533333335,1.97013333333,0.8335,2.45126666667,16.9130666667,3.40206666667,13.4422,5.58426666667,9.16373333333,8.96920000001
795.78,-2.81666666667,-1.82421,-2.88473333333,-0.783733333333,1.95346666667,1.02223333333,2.5668,17.0641333333,3.23113333333,13.5832,5.54796666667,9.47193333333,9.01753333334
796.09,-2.47469999999,-1.41620666667,-2.4212,-0.315266666668,2.41553333333,1.6357,2.62953333333,17.4266666667,3.598,13.8118666667,5.67283333333,9.99993333333,9.465
796.40,-2.81725,-1.65847333333,-2.32073333333,-0.747666666666,2.11446666667,1.40026666667,2.477,16.9763333333,3.1688,13.6010666667,5.3081,9.63453333334,9.23853333335
