wavelength,Back_PooCaef,Belly_PooCaef,Breast_PooCaef,Crissum_PooCaef,Crown_PooCaef,DorTail_PooCaef,Patch10_PooCaef,Patch11_PooCaef,Rump_PooCaef,Throat_PooCaef,WingTip_PooCaef
713.80,10.1553333333,38.4923333333,23.3773333333,25.2796666667,8.90266666667,10.2156666667,25.2656666667,3.753,9.03733333333,41.763,12.7996666667
714.12,10.2323333333,38.4536666667,23.411,25.3586666667,9.02033333333,10.2273333333,25.206,3.83933333333,9.01566666667,41.8216666667,12.7903333333
714.44,10.3356666667,38.5173333333,23.4916666667,25.2873333333,8.937,10.28,25.126,3.99766666667,9.025,41.9423333333,12.9986666667
714.76,10.4073333333,38.5693333333,23.5896666667,25.1796666667,9.075,10.4306666667,25.1103333333,4.13433333333,9.16733333333,41.98,13.0163333333
715.08,10.3853333333,38.422,23.6263333333,25.1303333333,9.13033333333,10.6713333333,25.0613333333,4.20266666667,9.19966666667,41.947,13.1576666667
715.40,10.4573333333,38.4996666667,23.6713333333,25.2163333333,9.23166666667,10.8136666667,25.1376666667,4.37566666667,9.29666666667,42.0886666667,13.3156666667
715.72,10.5676666667,38.5683333333,23.7223333333,25.2043333333,9.532,10.8743333333,25.353,4.64966666667,9.45733333333,42.1496666667,13.4103333333
716.04,10.636,38.7006666667,23.8923333333,25.1906666667,9.695,10.8193333333,25.4536666667,4.746,9.601,42.2476666667,13.487
716.36,10.7286666667,38.9046666667,24.1236666667,25.2906666667,9.867,11.0,25.562,4.98133333333,9.762,42.3523333333,13.7
716.68,11.0256666667,39.066,24.4296666667,25.4593333333,10.1313333333,11.325,25.725,5.21066666667,10.0443333333,42.4496666667,13.9406666667
717.00,11.0833333333,39.183,24.4776666667,25.5123333333,10.2796666667,11.4776666667,25.8276666667,5.357,10.201,42.5243333333,14.0596666667
717.32,11.1616666667,39.378,24.642,25.7056666667,10.2843333333,11.57,25.8266666667,5.42466666667,10.229,42.7103333333,14.2416666667
717.64,11.1816666667,39.5036666667,24.634,25.663,10.1473333333,11.5336666667,25.8236666667,5.43566666667,10.2613333333,42.5446666667,14.2486666667
717.96,11.2353333333,39.577,24.5696666667,25.6723333333,10.122,11.454,25.9496666667,5.354,10.2656666667,42.523,14.0643333333
718.28,11.224,39.4466666667,24.613,25.6326666667,10.0676666667,11.2563333333,26.047,5.323,10.2146666667,42.3486666667,14.098
718.60,11.6896666667,39.8503333333,24.9583333333,25.9343333333,10.412,11.4103333333,26.3863333333,5.63566666667,10.4396666667,42.7856666667,14.2453333333
718.92,11.771,39.855,25.037,26.0983333333,10.6013333333,11.4743333333,26.3663333333,5.73466666667,10.5273333333,42.6736666667,14.327
719.24,11.8113333333,39.8066666667,25.1543333333,26.2776666667,10.5716666667,11.608,26.295,5.53033333333,10.397,42.5486666667,14.2566666667
719.56,11.9746666667,39.7496666667,25.0426666667,26.4443333333,10.6616666667,11.8323333333,26.5036666667,5.529,10.4016666667,42.582,14.275
719.88,11.866,39.5246666667,24.8063333333,26.458,10.701,11.7936666667,26.4453333333,5.49433333333,10.3523333333,42.3646666667,14.3156666667
720.20,11.6366666667,39.4966666667,24.5376666667,26.4983333333,10.6286666667,11.6,26.486,5.43,10.2193333333,42.3553333333,14.2446666667
720.52,11.5636666667,39.3246666667,24.497,26.527,10.6133333333,11.5453333333,26.373,5.36233333333,10.2,42.1693333333,14.2356666667
720.84,11.4086666667,38.9473333333,24.426,26.3473333333,10.454,11.4643333333,26.135,5.36433333333,10.2046666667,42.1033333333,13.9283333333
721.16,11.498,38.9256666667,24.509,26.436,10.4876666667,11.699,26.2346666667,5.47266666667,10.2866666667,42.095,13.9896666667
721.48,11.6276666667,38.9243333333,24.8056666667,26.6313333333,10.7366666667,12.0166666667,26.1926666667,5.72266666667,10.4226666667,42.1686666667,14.2446666667
721.79,11.6926666667,38.8633333333,24.9083333333,26.874,10.8206666667,12.1923333333,26.1216666667,5.935,10.4033333333,42.321,14.1956666667
722.11,11.2726666667,38.469,24.67,26.5836666667,10.4433333333,11.8403333333,25.8246666667,5.49933333333,9.95833333333,41.914,13.9776666667
722.43,11.3503333333,38.5786666667,24.734,26.568,10.3756666667,11.8183333333,26.0293333333,5.38033333333,9.741,41.856,14.076
722.75,11.4236666667,38.706,24.903,26.6293333333,10.3376666667,11.6236666667,26.1443333333,5.411,9.86566666667,41.9706666667,14.1713333333
723.07,11.4093333333,38.9243333333,24.9983333333,26.5613333333,10.255,11.4226666667,25.8026666667,5.325,9.775,41.837,14.2893333333
723.39,11.5626666667,39.157,25.1973333333,26.5846666667,10.1816666667,11.5173333333,25.7313333333,5.40066666667,9.93433333333,42.2773333333,14.24
723.71,11.583,39.265,25.509,26.5596666667,10.095,11.4783333333,25.6723333333,5.299,9.88633333333,42.221,14.1086666667
724.03,11.578,39.2566666667,25.5123333333,26.4156666667,9.94166666667,11.591,25.8523333333,5.21633333333,9.69966666667,42.3456666667,14.006
724.35,11.6286666667,39.3923333333,25.3573333333,26.3873333333,9.86766666667,11.5113333333,25.846,5.11966666667,9.54133333333,42.1703333333,14.094
724.67,11.3876666667,39.3243333333,25.3493333333,26.2053333333,9.87833333333,11.316,25.6826666667,4.84766666667,9.38833333333,42.1663333333,14.0466666667
724.98,11.249,39.1806666667,25.336,26.07,9.623,11.2223333333,25.5653333333,4.71333333333,9.39366666667,42.1633333333,13.858
725.30,11.0806666667,39.4636666667,25.2553333333,25.885,9.46766666667,11.0736666667,25.564,4.45166666667,9.343,42.027,13.8276666667
725.62,11.174,39.5836666667,25.3136666667,26.0096666667,9.561,11.3433333333,25.7236666667,4.75433333333,9.58733333333,42.1073333333,13.9836666667
725.94,11.0656666667,39.717,25.359,25.9106666667,9.59133333333,11.228,25.6963333333,4.89633333333,9.676,42.2626666667,13.845
726.26,11.013,39.6733333333,25.3333333333,25.8846666667,9.66033333333,11.3973333333,25.5833333333,5.17333333333,9.80133333333,42.4103333333,13.9423333333
726.58,10.8906666667,39.5583333333,25.492,25.8036666667,9.63666666667,11.4503333333,25.657,5.34033333333,9.88466666667,42.3586666667,13.9136666667
726.90,10.7876666667,39.3603333333,25.4296666667,25.6756666667,9.55333333333,11.2036666667,25.6756666667,5.32133333333,9.84933333333,41.8666666667,13.754
727.21,10.8883333333,39.343,25.356,25.8683333333,9.57633333333,11.2693333333,25.7433333333,5.39733333333,9.92,41.9226666667,13.8306666667
727.53,10.9336666667,39.417,25.377,25.9783333333,9.55666666667,11.107,25.7176666667,5.377,10.0033333333,41.867,13.8916666667
727.85,11.1133333333,39.4096666667,25.5473333333,26.0946666667,9.834,11.23,26.0273333333,5.60266666667,10.2523333333,41.999,14.0343333333
728.17,11.436,39.5173333333,25.5713333333,26.2783333333,10.0226666667,11.393,26.272,5.989,10.461,42.1313333333,14.1536666667
728.49,11.341,39.557,25.434,26.208,10.0283333333,11.2506666667,26.438,5.91566666667,10.337,41.892,14.214
728.80,11.349,39.3196666667,25.4813333333,26.225,10.233,11.469,26.531,6.02266666667,10.3473333333,41.881,14.342
729.12,11.3143333333,39.257,25.4533333333,26.1353333333,10.2973333333,11.3743333333,26.4046666667,5.82166666667,10.2913333333,41.7876666667,14.372
729.44,11.262,38.997,25.216,26.139,10.1123333333,11.107,26.2223333333,5.467,10.279,41.671,14.1923333333
729.76,11.1946666667,38.8413333333,25.0296666667,26.1683333333,10.038,10.9976666667,26.2756666667,5.21566666667,10.038,41.589,14.0143333333
730.08,11.0833333333,38.744,24.8276666667,26.3273333333,9.95833333333,11.0416666667,26.268,4.89866666667,9.79166666667,41.6846666667,13.9943333333
730.39,11.0083333333,38.7276666667,24.7996666667,26.4136666667,9.91666666667,11.2156666667,26.2296666667,4.72966666667,9.578,41.8553333333,14.023
730.71,10.636,38.6546666667,24.6633333333,26.029,9.71533333333,11.0636666667,25.8563333333,4.466,9.30566666667,41.6233333333,13.8013333333
731.03,10.4546666667,38.484,24.706,25.9656666667,9.73333333333,11.1173333333,25.8586666667,4.34633333333,9.16566666667,41.5413333333,13.6893333333
731.35,10.2743333333,38.4496666667,24.747,25.7646666667,9.68033333333,11.0506666667,25.8293333333,4.21066666667,9.092,41.4726666667,13.626
731.67,10.2106666667,38.518,24.9426666667,25.8646666667,9.72933333333,11.1326666667,25.718,4.17466666667,9.07766666667,41.5713333333,13.6396666667
731.98,10.2673333333,38.473,25.123,26.0256666667,9.87466666667,11.2283333333,25.6503333333,4.313,9.148,41.942,13.6603333333
732.30,10.2323333333,38.3433333333,24.997,26.0273333333,9.614,10.991,25.4386666667,4.18566666667,9.11333333333,41.9406666667,13.411
732.62,10.2236666667,38.3743333333,25.087,26.1143333333,9.669,11.1446666667,25.63,4.27966666667,9.26733333333,42.0756666667,13.4053333333
732.94,10.2596666667,38.2233333333,25.1956666667,26.1023333333,9.827,11.3973333333,25.6163333333,4.59333333333,9.388,41.9866666667,13.49
733.25,10.0736666667,38.163,25.332,25.8846666667,9.659,11.1253333333,25.4703333333,4.48133333333,9.29333333333,41.9116666667,13.414
733.57,9.88166666667,38.0396666667,25.1646666667,25.5913333333,9.49166666667,10.857,25.244,4.48666666667,9.254,41.691,13.131
733.89,9.88966666667,37.8846666667,25.1053333333,25.5206666667,9.50533333333,10.7516666667,25.1986666667,4.62533333333,9.39966666667,41.5676666667,12.965
734.21,10.021,37.943,25.1626666667,25.6803333333,9.51566666667,10.8796666667,25.4973333333,4.79266666667,9.59166666667,41.8133333333,13.077
734.52,10.4963333333,38.3183333333,25.419,25.9906666667,9.77066666667,11.152,25.644,5.20333333333,10.0473333333,42.089,13.4513333333
734.84,10.5533333333,38.3963333333,25.4656666667,26.2163333333,9.75733333333,11.3306666667,25.5773333333,5.379,10.1653333333,42.1226666667,13.4373333333
735.16,10.4216666667,38.128,25.3493333333,26.054,9.57566666667,11.147,25.5773333333,5.22433333333,10.0256666667,41.9016666667,13.3896666667
735.48,10.4563333333,37.9236666667,25.1893333333,26.1033333333,9.48733333333,11.1246666667,25.5713333333,5.095,10.081,41.5456666667,13.4573333333
735.79,10.8286666667,38.2036666667,25.4943333333,26.445,9.92633333333,11.4623333333,25.9143333333,5.35933333333,10.2503333333,41.703,13.7633333333
736.11,11.032,38.625,25.7803333333,26.662,10.024,11.452,25.941,5.642,10.332,41.81,13.734
736.43,11.0946666667,39.0433333333,25.8616666667,26.8663333333,9.96933333333,11.5406666667,26.0596666667,5.63933333333,10.3446666667,42.114,13.932
736.74,11.554,39.4373333333,25.8583333333,27.3216666667,10.275,11.8806666667,26.1776666667,5.89066666667,10.737,42.2793333333,14.1193333333
737.06,11.5763333333,39.353,25.8243333333,27.5913333333,10.28,12.061,26.2663333333,5.806,10.7713333333,42.4733333333,14.134
737.38,11.4806666667,39.6996666667,25.93,27.6606666667,10.3646666667,11.9886666667,26.3946666667,5.701,10.687,42.6823333333,14.299
737.69,11.6263333333,39.8376666667,26.2023333333,27.7976666667,10.672,12.0676666667,26.1953333333,5.963,10.9426666667,42.5733333333,14.5116666667
738.01,11.285,39.5686666667,25.8193333333,27.6123333333,10.471,11.8276666667,26.0553333333,5.85666666667,10.7566666667,42.397,14.199
738.33,11.3876666667,39.7926666667,25.7726666667,27.761,10.422,11.7523333333,26.0516666667,5.68666666667,10.5936666667,42.6183333333,14.2493333333
738.64,11.2543333333,39.7513333333,25.5063333333,27.681,10.4173333333,11.834,25.864,5.545,10.6316666667,42.477,14.1446666667
738.96,11.017,39.984,25.5836666667,27.5646666667,10.3523333333,11.8553333333,25.815,5.306,10.374,42.673,13.945
739.28,10.8066666667,39.9576666667,25.488,27.243,9.93633333333,11.5743333333,25.4586666667,4.89166666667,10.1923333333,42.473,13.7823333333
739.59,10.487,39.502,25.1306666667,26.9733333333,9.448,11.2016666667,25.109,4.27466666667,9.743,42.1623333333,13.4716666667
739.91,10.4096666667,39.2373333333,25.184,26.894,9.473,11.0493333333,25.169,4.11933333333,9.67333333333,42.1743333333,13.2573333333
740.23,10.042,39.1073333333,25.1276666667,26.7616666667,9.48533333333,10.9306666667,25.128,3.86166666667,9.25166666667,41.9676666667,13.1583333333
740.54,10.2763333333,39.2176666667,25.333,26.8403333333,9.728,10.9463333333,25.3713333333,4.08,9.30966666667,41.958,13.3666666667
740.86,10.439,38.982,25.2703333333,27.0713333333,9.93333333333,10.9833333333,25.3313333333,4.32266666667,9.39666666667,41.7493333333,13.5206666667
741.18,10.3696666667,38.4636666667,25.0096666667,27.1253333333,9.866,10.951,25.5986666667,4.123,9.19933333333,41.5873333333,13.338
741.49,10.3463333333,38.3406666667,25.3293333333,27.159,9.676,10.7796666667,25.3843333333,3.84833333333,9.00566666667,41.519,13.185
741.81,10.3333333333,37.9846666667,25.2456666667,27.036,9.79,10.9406666667,25.262,3.90766666667,9.13433333333,41.285,13.1623333333
742.12,10.6016666667,38.1953333333,25.7643333333,27.2603333333,9.886,10.943,25.4796666667,3.95966666667,9.122,41.4306666667,13.3576666667
742.44,10.824,38.0693333333,25.8276666667,27.417,9.98033333333,10.939,25.5406666667,4.21166666667,9.40666666667,41.4043333333,13.5773333333
742.76,10.993,38.0783333333,25.9966666667,27.9523333333,10.473,11.2153333333,25.8066666667,4.48933333333,9.573,41.6193333333,13.733
743.07,11.2026666667,38.2976666667,26.037,28.1776666667,10.836,11.486,26.0703333333,4.82233333333,9.77833333333,41.9793333333,14.1263333333
743.39,11.2626666667,38.3833333333,26.3363333333,28.3343333333,10.698,11.642,26.0663333333,4.873,9.65266666667,42.0246666667,14.205
743.70,11.1453333333,38.2793333333,26.1533333333,28.0636666667,10.497,11.6053333333,25.8376666667,4.707,9.51666666667,41.9116666667,13.9506666667
744.02,10.9876666667,38.3973333333,26.163,28.063,10.403,11.418,25.621,4.63433333333,9.45766666667,41.8793333333,13.8936666667
744.34,10.8733333333,38.4656666667,26.1656666667,27.8446666667,10.1426666667,11.369,25.548,4.43666666667,9.30766666667,42.0233333333,13.5613333333
744.65,10.7103333333,38.6533333333,26.1346666667,27.7236666667,9.95533333333,11.263,25.3706666667,4.30133333333,9.18233333333,42.209,13.3
744.97,11.0056666667,39.069,26.254,27.8523333333,10.347,11.9633333333,25.6653333333,4.84866666667,9.67933333333,42.363,13.702
745.28,10.996,39.2733333333,26.5976666667,28.074,10.3066666667,12.0833333333,25.864,5.18,9.847,42.6323333333,13.931
745.60,10.695,39.1236666667,26.3213333333,27.9946666667,10.1813333333,11.9963333333,25.7633333333,5.197,9.68566666667,42.665,13.8643333333
745.91,10.668,39.1853333333,26.481,28.1716666667,10.4913333333,12.2,25.5773333333,5.30333333333,9.60566666667,42.6116666667,13.9356666667
746.23,10.4093333333,39.0706666667,26.3166666667,27.7466666667,10.0543333333,11.9013333333,25.4283333333,5.18666666667,9.39666666667,42.3483333333,13.8376666667
746.55,10.3073333333,38.8016666667,26.3936666667,27.7943333333,10.0593333333,11.69,25.4453333333,5.24666666667,9.45666666667,42.0453333333,13.5956666667
746.86,10.333,38.6806666667,26.022,27.7483333333,10.1916666667,11.8393333333,25.291,5.4,9.59333333333,41.869,13.7686666667
747.18,10.75,39.0186666667,26.4343333333,28.0676666667,10.1476666667,12.1123333333,25.4386666667,5.816,9.89433333333,42.0486666667,14.0423333333
747.49,10.965,39.2793333333,26.5913333333,28.2703333333,10.1956666667,12.618,25.7433333333,6.01633333333,10.091,42.3486666667,14.0783333333
747.81,10.7853333333,39.0403333333,26.492,28.2896666667,10.026,12.7656666667,25.6983333333,5.724,9.85133333333,42.269,14.023
748.12,11.0386666667,39.1223333333,26.6666666667,28.3616666667,10.2653333333,12.968,25.7193333333,5.81466666667,10.178,42.173,14.4023333333
748.44,10.8996666667,38.996,26.5936666667,28.4176666667,10.266,12.828,25.621,5.33266666667,9.94433333333,42.166,14.2783333333
748.75,10.9206666667,38.9323333333,26.4016666667,28.245,10.2283333333,12.6773333333,25.4413333333,4.829,9.64866666667,41.9003333333,13.993
749.07,11.241,39.0226666667,26.3403333333,28.1963333333,10.4376666667,12.8553333333,25.313,4.714,9.695,41.708,13.9946666667
749.38,10.955,39.136,26.0643333333,28.1376666667,9.98333333333,12.638,25.3013333333,4.29366666667,9.437,41.6946666667,13.644
749.70,11.2846666667,39.3963333333,26.2383333333,28.2503333333,10.2176666667,12.9153333333,25.6486666667,4.441,9.74066666667,42.042,13.8696666667
750.01,11.613,39.4426666667,26.4106666667,28.2276666667,10.2373333333,13.0493333333,25.5796666667,4.301,9.71766666667,42.264,13.9753333333
750.33,11.271,39.278,26.482,28.016,9.96366666667,12.6746666667,25.5056666667,3.88766666667,9.40533333333,41.937,13.5896666667
750.64,11.1603333333,38.848,26.224,27.7573333333,9.993,12.4676666667,25.414,3.76366666667,9.27833333333,41.7406666667,13.6176666667
750.96,11.0273333333,38.3876666667,26.1463333333,27.438,9.97833333333,12.0676666667,25.0626666667,3.598,9.13766666667,41.2743333333,13.611
751.27,11.2753333333,38.4556666667,26.443,27.431,10.0013333333,11.8126666667,25.169,3.78733333333,9.29933333333,41.177,13.8676666667
751.59,11.204,38.5523333333,26.5026666667,27.592,9.92333333333,11.561,25.0913333333,3.68533333333,8.98233333333,41.244,13.7743333333
751.90,11.379,38.6036666667,26.745,27.5043333333,9.808,11.3,25.1136666667,3.813,8.944,41.309,13.944
752.22,11.3933333333,38.6716666667,26.894,27.5843333333,9.92566666667,11.2276666667,25.1986666667,3.90566666667,8.92966666667,41.1183333333,14.251
752.53,11.432,38.6116666667,27.2233333333,27.7833333333,9.79533333333,11.4583333333,25.4113333333,4.123,9.10333333333,41.3516666667,14.3116666667
752.85,11.778,38.3663333333,27.383,27.619,9.85566666667,11.6816666667,25.5743333333,4.456,9.37533333333,41.2233333333,14.5826666667
753.16,11.5826666667,38.1366666667,27.3886666667,27.7836666667,9.712,11.8893333333,25.1843333333,4.38166666667,9.20266666667,41.2626666667,14.5066666667
753.47,11.1553333333,38.1636666667,27.3286666667,27.5953333333,9.608,11.947,25.122,4.297,8.905,41.162,14.4473333333
753.79,11.6383333333,38.4596666667,27.4696666667,27.923,9.92333333333,12.278,25.3373333333,4.65533333333,9.444,41.4803333333,14.7123333333
754.10,11.7766666667,38.4326666667,27.77,28.172,10.1986666667,12.365,25.4256666667,4.83166666667,9.69933333333,41.7403333333,14.772
754.42,11.7306666667,38.54,27.5763333333,28.307,10.0523333333,12.4793333333,25.51,4.71966666667,9.574,41.7703333333,14.6996666667
754.73,11.589,38.47,27.507,28.569,10.019,12.5783333333,25.474,4.75566666667,9.66533333333,41.737,14.729
755.05,11.5983333333,38.601,27.4023333333,28.438,10.0456666667,12.906,25.595,4.986,9.92733333333,41.671,14.8683333333
755.36,11.4106666667,38.6536666667,27.2426666667,28.692,10.0166666667,12.9243333333,25.619,5.1,10.09,41.919,14.7956666667
755.67,11.185,38.6633333333,27.0646666667,28.3253333333,9.80366666667,12.8046666667,25.343,5.11833333333,10.1446666667,42.1613333333,14.4253333333
755.99,10.8973333333,38.703,27.1926666667,28.2793333333,9.569,12.3836666667,25.158,5.063,10.0426666667,42.1126666667,14.279
756.30,10.8216666667,38.945,27.32,28.394,9.58,12.1473333333,25.2006666667,5.19133333333,10.084,42.026,14.482
756.62,10.673,38.8983333333,27.144,28.1133333333,9.34,11.773,25.2236666667,5.13633333333,9.92733333333,41.443,14.4296666667
756.93,10.9226666667,39.105,27.2373333333,28.2193333333,9.41266666667,11.7746666667,25.1806666667,5.41066666667,10.3296666667,41.6063333333,14.5356666667
757.24,10.8266666667,39.0343333333,27.4103333333,28.022,9.49233333333,11.6793333333,25.1666666667,5.45966666667,10.178,41.509,14.609
757.56,10.7616666667,39.4933333333,27.4143333333,28.1383333333,9.769,12.144,25.42,5.622,10.5203333333,41.5346666667,14.686
757.87,10.6956666667,39.323,27.5653333333,27.75,9.78233333333,11.969,25.2493333333,5.362,10.4006666667,41.316,14.4243333333
758.18,10.7353333333,39.634,27.6236666667,27.328,10.0886666667,12.0843333333,25.1016666667,5.377,10.4953333333,41.519,14.3476666667
758.50,11.022,39.6976666667,27.8916666667,27.3746666667,10.2933333333,12.129,25.2073333333,5.442,10.6253333333,41.717,14.361
758.81,11.303,39.56,27.8646666667,26.9973333333,10.5266666667,12.1883333333,25.4906666667,5.66966666667,10.673,41.6416666667,14.5533333333
759.13,11.478,39.3686666667,28.0993333333,27.271,10.659,12.4616666667,25.8693333333,5.72566666667,10.732,41.398,14.655
759.44,11.465,39.488,27.8956666667,27.097,10.739,12.6723333333,25.9713333333,5.79166666667,10.857,41.4216666667,14.715
759.75,11.4746666667,39.6616666667,27.951,27.0323333333,10.7386666667,12.7656666667,26.0046666667,5.73733333333,10.7566666667,41.6166666667,14.539
760.07,11.6736666667,39.9906666667,28.1806666667,27.2503333333,11.0533333333,12.8133333333,26.174,5.88266666667,11.0076666667,42.07,14.7466666667
760.38,11.4786666667,39.624,27.8473333333,26.871,10.837,12.771,26.0753333333,5.613,10.801,41.3863333333,14.7053333333
760.69,11.408,39.5046666667,27.6423333333,26.6363333333,10.6686666667,12.8326666667,26.1466666667,5.468,10.66,41.4196666667,14.632
761.01,11.2556666667,39.1693333333,27.4016666667,26.0233333333,10.241,12.461,25.8586666667,5.08133333333,10.2323333333,41.1203333333,14.4903333333
761.32,11.5303333333,39.5926666667,27.5513333333,26.4286666667,10.6586666667,13.1056666667,26.043,5.62233333333,10.734,41.5033333333,15.0076666667
761.63,11.6246666667,39.4156666667,27.646,26.6216666667,10.681,13.1253333333,25.9276666667,5.61466666667,10.5516666667,41.5056666667,15.0696666667
761.94,11.549,39.4853333333,27.6946666667,26.5826666667,10.5303333333,13.1433333333,25.8983333333,5.48266666667,10.2426666667,41.4683333333,15.189
762.26,11.6156666667,39.7286666667,27.7613333333,26.6156666667,10.4693333333,13.2326666667,25.6196666667,5.22,10.0876666667,41.309,15.1726666667
762.57,11.6276666667,39.6176666667,27.635,26.441,10.3966666667,13.01,25.2173333333,5.16233333333,10.1433333333,41.4133333333,15.0596666667
762.88,11.6753333333,39.5656666667,27.8273333333,26.6143333333,10.7023333333,13.029,25.2323333333,5.316,10.23,41.575,15.01
763.20,11.6863333333,39.4423333333,27.894,26.7276666667,10.8303333333,13.046,25.2366666667,5.31533333333,10.3683333333,41.6996666667,14.9303333333
763.51,11.6733333333,39.675,28.118,26.657,10.8883333333,12.97,25.21,5.35866666667,10.417,41.8393333333,14.8606666667
763.82,11.727,39.9766666667,28.4823333333,27.039,11.0633333333,12.9516666667,25.383,5.405,10.3243333333,42.3303333333,14.936
764.14,11.731,40.0873333333,28.4253333333,27.195,10.943,12.823,25.1763333333,5.33666666667,10.286,42.2923333333,14.9383333333
764.45,11.8713333333,40.3243333333,28.8213333333,27.7236666667,11.1843333333,12.8773333333,25.2726666667,5.55333333333,10.5183333333,42.6973333333,15.158
764.76,12.0376666667,40.4826666667,29.0876666667,28.0076666667,11.3373333333,12.6793333333,25.476,5.61733333333,10.6513333333,42.9706666667,15.1383333333
765.07,12.0496666667,40.486,29.0796666667,28.0503333333,11.391,12.731,25.681,5.66933333333,10.7553333333,42.8473333333,15.2136666667
765.39,11.8746666667,40.349,29.013,28.4663333333,11.534,12.5486666667,25.5963333333,5.59633333333,10.741,43.0203333333,15.0456666667
765.70,11.621,40.1056666667,28.9303333333,28.695,11.4866666667,12.5033333333,25.5523333333,5.52866666667,10.7303333333,43.1646666667,14.856
766.01,11.4813333333,40.3393333333,29.1866666667,29.1336666667,11.7116666667,12.5553333333,25.7593333333,5.48766666667,10.54,43.2516666667,15.0596666667
766.32,11.509,40.235,28.9313333333,29.1456666667,11.369,12.1436666667,25.6293333333,5.09233333333,10.138,42.9676666667,15.0066666667
766.64,11.267,40.228,28.5226666667,28.912,11.1793333333,11.7246666667,25.3773333333,4.869,9.84533333333,42.6526666667,15.026
766.95,10.9966666667,39.6166666667,28.2963333333,28.9753333333,11.0673333333,11.5333333333,25.3676666667,4.5,9.58733333333,42.4546666667,14.8476666667
767.26,11.006,39.3233333333,28.076,29.0606666667,11.0586666667,11.6663333333,25.06,4.51366666667,9.94866666667,42.35,14.8286666667
767.57,10.8476666667,39.2553333333,28.0716666667,29.1653333333,11.3783333333,11.844,25.2353333333,4.31966666667,9.81933333333,42.3083333333,14.8753333333
767.88,11.115,39.1133333333,27.7426666667,29.154,11.2816666667,12.0483333333,25.4306666667,4.246,9.60333333333,42.1696666667,14.916
768.20,10.7486666667,38.3926666667,27.2776666667,28.8576666667,10.7373333333,11.962,25.1833333333,3.892,9.295,41.6553333333,14.8806666667
768.51,10.6826666667,38.1793333333,27.1666666667,29.1473333333,10.2463333333,11.862,25.2446666667,3.69066666667,9.22066666667,41.5633333333,14.633
768.82,10.8686666667,38.0883333333,27.2926666667,28.736,9.83733333333,12.0086666667,25.2306666667,3.639,9.255,41.776,14.532
769.13,10.8806666667,37.767,27.2573333333,28.7886666667,9.707,12.0663333333,25.3546666667,3.631,9.10233333333,41.4846666667,14.6226666667
769.44,10.8033333333,37.6093333333,27.021,28.4376666667,9.298,12.081,25.4773333333,3.479,9.121,41.543,14.6743333333
769.76,11.141,37.8796666667,27.2023333333,28.5806666667,9.63433333333,12.79,25.644,3.77366666667,9.46633333333,41.8213333333,14.786
770.07,11.4916666667,37.938,27.866,29.4586666667,9.97866666667,13.1903333333,26.075,3.86133333333,9.62033333333,42.4496666667,14.7426666667
770.38,11.9093333333,37.602,27.6193333333,29.68,10.2236666667,13.9436666667,25.786,3.93433333333,9.648,42.2456666667,14.84
770.69,12.13,37.6256666667,27.7643333333,29.8153333333,10.5266666667,14.113,26.066,4.22433333333,9.576,42.1623333333,14.9416666667
771.00,11.8793333333,37.417,27.8006666667,29.8426666667,10.182,13.7966666667,25.8,4.18033333333,9.423,42.1633333333,14.68
771.32,11.6846666667,37.7973333333,28.0576666667,30.2546666667,10.2716666667,13.9236666667,25.679,4.142,9.404,42.3733333333,14.5536666667
771.63,11.7426666667,38.3863333333,28.3663333333,30.29,10.6233333333,13.4223333333,25.5383333333,4.13433333333,9.173,42.8366666667,14.0683333333
771.94,11.422,38.724,28.4963333333,29.9823333333,11.014,13.4473333333,25.1893333333,3.83166666667,9.14933333333,42.9343333333,13.8986666667
772.25,11.0576666667,38.2526666667,28.1056666667,29.7063333333,10.8516666667,12.731,24.89,3.31833333333,8.81033333333,42.0263333333,13.7593333333
772.56,10.4063333333,38.4993333333,28.212,29.552,10.7936666667,12.0886666667,24.6836666667,2.799,8.41166666667,41.968,13.384
772.87,10.706,39.1496666667,28.7773333333,30.539,11.359,12.1333333333,24.9203333333,2.97633333333,8.62566666667,42.3386666667,13.637
773.18,10.4223333333,39.1766666667,28.8773333333,30.774,11.425,11.7943333333,24.915,2.82133333333,8.47966666667,42.3066666667,13.7216666667
773.50,10.0203333333,38.995,28.261,29.983,11.2143333333,11.8503333333,24.3523333333,2.59033333333,8.15866666667,41.9883333333,13.9136666667
773.81,9.22433333333,39.5143333333,28.004,29.896,10.8796666667,11.3683333333,24.2983333333,2.507,8.04166666667,41.58,13.7183333333
774.12,8.72,39.3433333333,27.4986666667,29.619,10.4096666667,10.7603333333,23.96,1.73766666667,7.46033333333,40.9056666667,13.2473333333
774.43,9.17966666667,39.7686666667,27.652,29.9146666667,10.8166666667,10.897,24.1373333333,2.006,7.81566666667,41.1973333333,13.9303333333
774.74,8.40233333333,39.129,27.214,29.432,10.6846666667,10.118,23.798,1.19766666667,7.60866666667,40.8286666667,13.437
775.05,8.07833333333,38.9506666667,27.1166666667,29.7556666667,10.377,10.5393333333,23.895,1.29533333333,7.75466666667,40.554,13.615
775.36,7.92766666667,38.9353333333,26.9943333333,29.9426666667,10.09,9.66433333333,23.6526666667,1.31033333333,7.48566666667,40.7533333333,13.8576666667
775.67,8.05766666667,39.397,27.072,30.0543333333,10.4136666667,9.78733333333,23.7436666667,1.829,7.827,41.2916666667,14.0056666667
