wavelength,Back_HemPiuf,Belly_HemPiuf,Breast_HemPiuf,Crissum_HemPiuf,Crown_HemPiuf,DorTail_HemPiuf,Patch10_HemPiuf,Rump_HemPiuf,Throat_HemPiuf,WingTip_HemPiuf
523.83,10.6685,13.5171666667,8.61933333334,13.9085416667,8.64125000001,8.48579166667,30.6986666667,12.9497916667,6.90425000001,10.6248333333
524.17,10.6635,13.5609166666,8.66141666666,13.9505,8.62624999999,8.499875,30.6815,12.9537916667,6.88891666667,10.6213333333
524.52,10.66475,13.59925,8.69575000001,13.9717916667,8.63633333334,8.520125,30.6883333334,12.9541666666,6.89499999999,10.6280833333
524.87,10.67475,13.6278333333,8.7175,14.0079166667,8.63733333332,8.518375,30.669,12.9565833334,6.88983333332,10.6358333333
525.21,10.6809166667,13.6645416667,8.73291666668,14.017125,8.6335,8.50745833334,30.69625,12.9594166667,6.88766666667,10.6358333333
525.56,10.6898333333,13.68825,8.75883333333,14.0185,8.61875,8.491,30.65375,12.9559166666,6.87891666666,10.6294166667
525.90,10.7003333334,13.70675,8.79799999999,14.0686666667,8.63500000001,8.505125,30.6484166667,12.9537916666,6.89041666666,10.6426666667
526.25,10.7433333333,13.7705,8.86608333332,14.1321666667,8.66033333333,8.55008333333,30.6526666667,12.9850416667,6.92633333333,10.6730833333
526.59,10.7300833334,13.80525,8.89141666668,14.166625,8.67433333332,8.54454166667,30.6584166667,12.981125,6.93199999999,10.6741666667
526.94,10.7258333333,13.8419166667,8.91766666666,14.1869583333,8.67483333334,8.52495833333,30.6658333333,12.9708333334,6.92958333333,10.681
527.28,10.7148333333,13.8787083333,8.95275000001,14.2109583333,8.6625,8.52883333333,30.6408333333,12.9585833333,6.92375,10.6835
527.63,10.738,13.9314583333,9.00149999999,14.2615833333,8.68449999999,8.55020833333,30.67325,12.9868333333,6.94975000001,10.70675
527.97,10.7378333333,13.966625,9.02808333334,14.2932083333,8.6845,8.55758333333,30.6736666667,13.0034583334,6.95358333334,10.7144166667
528.32,10.7418333333,14.0019583334,9.05616666668,14.3339583334,8.67625000001,8.551375,30.6754166667,13.0084166667,6.95691666667,10.72225
528.66,10.735,14.0323333333,9.07266666666,14.35525,8.67491666665,8.54583333333,30.6626666667,13.01625,6.95441666667,10.72275
529.01,10.73325,14.056125,9.09166666667,14.3812083333,8.67383333332,8.55216666667,30.6471666667,13.009125,6.9555,10.72725
529.35,10.763,14.1187916667,9.13858333334,14.444,8.69583333334,8.592375,30.678,13.04225,6.98225000001,10.755
529.70,10.77425,14.18125,9.16158333334,14.4789583334,8.70474999998,8.59370833334,30.7075,13.05975,6.98808333333,10.76425
530.04,10.7845833333,14.2320416667,9.19991666666,14.5150416667,8.71575,8.60391666666,30.74025,13.0767916667,6.99516666666,10.78625
530.39,10.8256666667,14.304875,9.26108333334,14.5770833333,8.73325,8.63025000001,30.7779166667,13.131125,7.01308333332,10.81875
530.73,10.8578333333,14.37025,9.31274999999,14.6450833333,8.75124999998,8.67637500001,30.7900833333,13.1642916666,7.03308333333,10.84225
531.08,10.87675,14.427125,9.36300000001,14.69925,8.76108333334,8.68258333334,30.8223333333,13.1854583333,7.04808333334,10.8519166667
531.42,10.8955,14.48575,9.40999999999,14.7449583333,8.75933333332,8.69333333333,30.82325,13.194875,7.04983333334,10.8644166667
531.77,10.932,14.5713333333,9.48625,14.8179166667,8.79466666665,8.72904166668,30.86875,13.22225,7.07716666666,10.9015
532.11,10.9310833333,14.6297916667,9.51883333335,14.852,8.79616666667,8.73779166667,30.8806666667,13.2265,7.06333333332,10.9006666667
532.46,10.95925,14.702,9.58691666666,14.9253333333,8.81458333333,8.77341666666,30.9351666667,13.2528333334,7.08966666666,10.9280833334
532.80,10.9809166667,14.7712916667,9.64666666667,14.994125,8.83016666668,8.80641666668,30.9813333334,13.2891666667,7.10458333333,10.95475
533.15,10.9758333333,14.794875,9.65608333333,15.0040416667,8.83016666667,8.77799999999,30.9990833333,13.278875,7.09274999999,10.9554166667
533.49,10.9964166667,14.848,9.72249999998,15.0693333333,8.85658333333,8.81458333333,31.0346666667,13.2957916667,7.121,10.9861666667
533.84,10.9803333333,14.868375,9.72908333334,15.0890416667,8.84350000002,8.78812500001,31.0173333333,13.2874166667,7.09408333333,10.9621666667
534.18,10.98075,14.8915833333,9.75841666666,15.1165833333,8.83641666666,8.80029166666,31.01275,13.263625,7.09341666667,10.9668333333
534.52,10.9616666667,14.921625,9.77191666667,15.1468333333,8.82216666668,8.76479166668,31.0325,13.2589166667,7.0685,10.9601666667
534.87,10.9618333333,14.9687083333,9.80191666667,15.1844583333,8.81766666666,8.77162499999,31.0286666667,13.2594166667,7.05466666667,10.9581666667
535.21,10.9521666667,15.0067083333,9.81758333335,15.218625,8.79633333332,8.76641666668,31.0555,13.2524583333,7.04308333333,10.9469166667
535.56,10.9405,15.0182916667,9.81191666667,15.2248333334,8.76341666666,8.73770833334,31.0341666666,13.2409166667,7.01066666666,10.9198333333
535.90,10.9900833333,15.0965833333,9.89116666667,15.2975,8.80716666666,8.77708333334,31.05625,13.2879583333,7.05791666667,10.9591666667
536.25,10.9964166667,15.1336666667,9.92100000001,15.324375,8.79625000001,8.78212500001,31.0553333333,13.3012916667,7.04166666666,10.95625
536.59,11.0115,15.1837083333,9.94866666667,15.3518333333,8.80666666667,8.79154166667,31.05575,13.30375,7.05708333333,10.9691666667
536.93,11.0368333333,15.2505416667,10.0218333333,15.41975,8.83591666668,8.83274999999,31.0998333333,13.3354583334,7.08108333334,10.9819166667
537.28,11.0521666667,15.2806666667,10.0526666667,15.421125,8.83241666668,8.83095833334,31.0995,13.3530416667,7.07891666667,10.9861666666
537.62,11.078,15.3566666667,10.1248333333,15.4770833333,8.85158333334,8.87999999999,31.1353333333,13.392,7.11491666667,11.02675
537.97,11.0970833333,15.4545833333,10.1749166667,15.53775,8.86891666668,8.90412499999,31.15025,13.4215,7.13641666667,11.0463333333
538.31,11.1870833333,15.5674583334,10.3024166667,15.648625,8.937,8.98095833333,31.2220833333,13.5002083333,7.22066666666,11.10025
538.65,11.1936666667,15.6144166667,10.3571666667,15.7141666666,8.94541666667,8.97725000001,31.2351666667,13.5297083333,7.23391666667,11.11075
539.00,11.1951666667,15.6887916667,10.40825,15.7565,8.9725,8.98433333333,31.2431666667,13.5456666666,7.23641666667,11.1253333333
539.34,11.2053333334,15.7669166667,10.4725833333,15.8404166667,8.98091666666,9.00216666668,31.2576666667,13.5552916667,7.264,11.1586666667
539.69,11.1841666667,15.805125,10.5109166667,15.8885833333,8.94966666667,9.00491666666,31.25975,13.555875,7.25758333334,11.1654166667
540.03,11.19125,15.8727916667,10.5516666667,15.9372083334,8.96816666669,9.01654166666,31.2539166666,13.5547083333,7.27758333334,11.18775
540.37,11.1648333333,15.889625,10.5583333334,15.9447083333,8.93500000001,8.99154166667,31.2205833333,13.552375,7.257,11.1605
540.72,11.1720833333,15.9267083333,10.59125,15.9808333333,8.92883333333,9.00366666667,31.20125,13.5530416667,7.27375,11.1890833334
541.06,11.1248333333,15.9425416667,10.6006666667,16.0038333333,8.89808333334,8.97729166666,31.1665,13.5265833333,7.24516666667,11.1555
541.40,11.1400833333,15.9930833334,10.6403333333,16.0257916667,8.90983333333,8.99700000001,31.1835833334,13.540375,7.25766666666,11.1644166667
541.75,11.1306666667,15.9914166667,10.6576666667,16.0282083333,8.89566666666,8.97433333334,31.17675,13.5275416667,7.243,11.1461666667
542.09,11.0695833333,15.9670416667,10.6325,15.9869166667,8.85158333332,8.95283333332,31.1055833333,13.4806666666,7.20516666666,11.1173333333
542.43,11.0785,16.0217083333,10.6579166667,16.0120833333,8.86333333333,8.98533333333,31.1181666666,13.4896666667,7.23174999999,11.1338333333
542.78,11.1021666667,16.081375,10.7206666667,16.079,8.87625000002,9.02312500001,31.1461666667,13.527,7.26991666666,11.1661666667
543.12,11.0954166667,16.1035,10.7544166667,16.1042916667,8.87824999999,9.03074999999,31.13875,13.5307083333,7.27691666666,11.165
543.46,11.1280833333,16.1758333333,10.81625,16.1615416667,8.91083333334,9.07283333334,31.17,13.559625,7.31341666666,11.1890833334
543.81,11.1164166667,16.1901666667,10.8540833333,16.1825416667,8.89649999999,9.06795833334,31.1309166667,13.5555833333,7.30500000001,11.176
544.15,11.1586666667,16.265,10.9464166667,16.2758333333,8.94383333335,9.11708333334,31.1659166667,13.591125,7.33808333333,11.22325
544.49,11.1535833333,16.3384583333,10.9855833333,16.3155,8.94158333332,9.1255,31.1829166667,13.5987083333,7.33725,11.212
544.84,11.2013333333,16.4092916667,11.0535,16.3721666666,8.97966666667,9.174625,31.209,13.643,7.37275000001,11.2529166667
545.18,11.2055,16.4390833333,11.0996666667,16.4369166666,8.97725,9.17087499999,31.2096666667,13.6355,7.37841666666,11.25225
545.52,11.2321666667,16.51175,11.15225,16.5144583333,8.99575000001,9.21149999999,31.2308333333,13.6820416667,7.40766666666,11.2925
545.87,11.2913333333,16.6342916667,11.2785,16.6301666667,9.04916666669,9.26658333334,31.3280833334,13.7585833333,7.45525,11.3524166667
546.21,11.2861666666,16.6699166666,11.3100833334,16.6600416667,9.03016666665,9.25504166667,31.30975,13.7460416667,7.44158333333,11.3538333333
546.55,11.2870833333,16.705625,11.3531666667,16.67975,9.05025000001,9.26045833334,31.29875,13.7464583334,7.44275,11.357
546.90,11.3218333333,16.7842916667,11.4115,16.730375,9.08424999999,9.28774999999,31.3383333333,13.7982083333,7.47308333333,11.3878333333
547.24,11.312,16.8027083334,11.4241666666,16.7509583333,9.06250000001,9.24354166668,31.3256666667,13.773125,7.43466666666,11.3726666667
547.58,11.3019166667,16.832625,11.4199166667,16.7679166666,9.04025000001,9.23162499999,31.3819166667,13.7525416666,7.39683333332,11.3555833333
547.92,11.319,16.9144166667,11.4644166667,16.8135,9.03708333333,9.23375,31.4508333334,13.783875,7.41383333334,11.36675
548.27,11.3371666667,16.962,11.5103333333,16.881,9.05591666667,9.24887499999,31.4679166666,13.805125,7.42774999999,11.3939166667
548.61,11.33875,17.0221666667,11.5673333333,16.9305,9.05116666666,9.24716666667,31.5420833333,13.7992083334,7.41291666667,11.41025
548.95,11.314,17.0551666667,11.5529166667,16.9309583333,9.01191666668,9.21016666667,31.5195,13.8004583334,7.389,11.387
549.29,11.3021666667,17.1001666667,11.5909166667,16.9555416667,9.01575,9.20920833334,31.5783333333,13.787625,7.35283333332,11.3718333333
549.64,11.3044166667,17.165875,11.607,17.0200416666,8.98683333333,9.19570833334,31.57625,13.7888333333,7.34608333334,11.3555
549.98,11.355,17.2794583334,11.7029166667,17.0986666667,9.02841666668,9.23108333332,31.6865833333,13.8571666667,7.35091666667,11.4124166667
550.32,11.4209166667,17.3827916667,11.7685,17.1975416667,9.04474999999,9.25812500001,31.769,13.9105,7.37125000001,11.4635
550.66,11.4405,17.5022916667,11.85,17.2824583333,9.07725,9.28491666667,31.8374166667,13.9425416667,7.37558333333,11.4854166666
551.01,11.45325,17.601625,11.9125833333,17.3320416667,9.12450000001,9.32804166668,31.8995833333,13.995125,7.3985,11.5015
551.35,11.5144166667,17.730375,12.0518333333,17.4402083333,9.17375,9.35099999999,31.94125,14.085625,7.47891666667,11.56875
551.69,11.508,17.7532083333,12.08125,17.4335,9.13875000001,9.32825000001,31.9179166667,14.0587916667,7.42583333334,11.5655833333
552.03,11.5075833333,17.7974166667,12.13725,17.44825,9.14383333333,9.31620833333,31.9355833333,14.0787916667,7.44133333333,11.5538333333
552.38,11.5613333333,17.89075,12.1813333333,17.5251666667,9.17866666667,9.34062500001,31.9906666667,14.1239166667,7.48091666666,11.5774166667
552.72,11.582,17.9584166666,12.2404166667,17.623125,9.21116666667,9.37070833333,32.0638333333,14.1409166667,7.48833333334,11.6279166667
553.06,11.6066666667,18.0399166667,12.2845,17.66375,9.21958333335,9.36920833334,32.0691666666,14.1645416667,7.50575,11.6605833333
553.40,11.613,18.0688333333,12.289,17.6680416667,9.20791666667,9.34879166667,32.1201666667,14.1780833333,7.48066666667,11.6444166666
553.74,11.5890833333,18.1006666667,12.3184166667,17.7215,9.20158333335,9.34283333333,32.1643333333,14.1684166666,7.48366666668,11.62875
554.09,11.5595833333,18.1809583333,12.3595833333,17.744375,9.17500000001,9.33316666667,32.196,14.164375,7.45866666666,11.62125
554.43,11.5425,18.175625,12.3760833333,17.7385416667,9.14641666667,9.31137500001,32.1614166666,14.1304166666,7.44091666666,11.611
554.77,11.5433333333,18.2264166667,12.40825,17.7985,9.13283333332,9.31620833334,32.1959166667,14.12825,7.44116666666,11.625
555.11,11.5271666667,18.2479166667,12.41225,17.812625,9.09708333332,9.32050000001,32.21625,14.108,7.40641666667,11.6081666666
555.45,11.4620833333,18.262,12.3900833333,17.8321666667,9.05999999999,9.27358333333,32.1703333334,14.0476666666,7.36450000001,11.5385833333
555.80,11.45525,18.3044583333,12.42925,17.8675833333,9.01075000001,9.25658333333,32.1655833333,14.0417083333,7.31666666667,11.53275
556.14,11.4278333333,18.378625,12.4611666667,17.9020416667,8.98833333333,9.25174999999,32.16275,14.0455,7.30458333334,11.51575
556.48,11.39225,18.3926666667,12.4890833333,17.8672916667,8.95558333333,9.23708333334,32.1254166667,14.0251666666,7.27366666668,11.4610833334
556.82,11.4295833333,18.4782083333,12.5718333333,17.9494583333,8.98841666665,9.27208333334,32.1738333333,14.073375,7.31841666666,11.4951666667
557.16,11.4033333333,18.543375,12.6145,17.98675,8.99324999999,9.26849999999,32.1135,14.0374583334,7.30808333334,11.5301666666
557.50,11.3758333333,18.5537916667,12.61675,17.9970833333,8.97841666666,9.25187500001,32.0709166667,14.016,7.27799999999,11.5016666667
557.85,11.3935,18.563375,12.65075,18.015125,8.98966666666,9.25216666668,32.03025,14.0022083333,7.27141666666,11.486
558.19,11.4241666667,18.61225,12.71175,18.0670416666,9.00358333334,9.27325000001,32.0645833333,14.0371666667,7.30783333334,11.50625
558.53,11.4095,18.5594583333,12.7218333334,18.01575,8.97433333332,9.228,31.9944166666,14.02025,7.27208333332,11.4803333333
558.87,11.4025,18.63575,12.75725,18.0399166667,8.97141666667,9.23070833332,31.9970833333,14.0291666666,7.2755,11.4899166667
559.21,11.484,18.722375,12.8639166667,18.1330833333,9.05191666667,9.30545833333,32.1039166667,14.129625,7.33166666666,11.5919166667
559.55,11.4869166667,18.7984166667,12.8975,18.2302083333,9.06149999999,9.32649999999,32.1488333333,14.1542083334,7.31283333333,11.599
559.89,11.48175,18.7760416666,12.9096666667,18.252625,9.03916666665,9.31562499999,32.15775,14.1305833333,7.30291666668,11.60075
560.23,11.5335833333,18.891125,12.9735,18.3325833333,9.08558333333,9.32920833334,32.2259166667,14.1652916667,7.33375000001,11.6539166666
560.58,11.4995833333,18.8859583334,13.00625,18.335375,9.05949999998,9.300375,32.201,14.1318333333,7.31175,11.6205833333
560.92,11.5471666667,18.9470416667,13.0548333333,18.35925,9.07824999999,9.36504166667,32.2495,14.178625,7.33241666667,11.6318333333
561.26,11.5881666667,19.05125,13.1549166667,18.3962916667,9.08050000002,9.36366666667,32.307,14.24725,7.34583333332,11.6925833334
561.60,11.5281666667,19.0451666667,13.1286666667,18.3967083333,9.024,9.31416666667,32.2829166667,14.2062916667,7.29258333334,11.6284166667
561.94,11.5121666667,19.0831666667,13.1340833333,18.417375,9.00675000002,9.29787499999,32.2810833333,14.2039166667,7.25533333333,11.6120833333
562.28,11.5663333333,19.2662083334,13.2491666666,18.5398333333,9.05925000001,9.3465,32.39575,14.2528333334,7.31116666667,11.6383333333
562.62,11.5983333333,19.3240833333,13.31025,18.597875,9.09941666667,9.38104166667,32.3791666667,14.27825,7.33433333333,11.6725833333
562.96,11.556,19.3378333333,13.3239166666,18.6305,9.04341666666,9.33012499999,32.3348333333,14.237125,7.31433333333,11.64575
563.30,11.59025,19.4242083333,13.4035833333,18.6671666667,9.09274999999,9.37379166667,32.3561666666,14.2740416667,7.37966666666,11.7091666667
563.64,11.6325,19.5328333333,13.5003333333,18.7379166667,9.12600000001,9.41412500001,32.35675,14.3267083333,7.39224999999,11.7338333333
563.99,11.6603333333,19.57275,13.5935,18.8380416666,9.12083333335,9.46545833334,32.3826666667,14.3634166667,7.41733333333,11.74625
564.33,11.654,19.639375,13.6303333333,18.8675,9.10891666667,9.49295833333,32.3846666666,14.3804166666,7.41358333334,11.7679166667
564.67,11.649,19.6709583334,13.6923333333,18.885625,9.10825000001,9.45729166667,32.401,14.3768333333,7.41975,11.7655833333
565.01,11.67675,19.72725,13.7555833333,18.9545416667,9.15591666667,9.53275000001,32.4430833333,14.3979583333,7.46383333334,11.7895
565.35,11.71525,19.8214583333,13.8356666667,19.0025416667,9.16199999999,9.54899999999,32.4660833333,14.4292083334,7.4765,11.845
565.69,11.739,19.9253333334,13.9341666667,19.0777083333,9.17675,9.58066666667,32.5148333333,14.4325,7.4735,11.8794166667
566.03,11.75625,19.9239166667,13.9561666667,19.0856666666,9.17766666666,9.61033333333,32.4799166666,14.4231666666,7.46391666668,11.91175
566.37,11.7848333333,19.9624583333,14.0301666667,19.134375,9.2,9.629625,32.5350833333,14.4585833333,7.48516666668,11.9489166667
566.71,11.8444166666,20.073125,14.1315,19.1947083333,9.251,9.70304166667,32.5595833333,14.507375,7.54099999999,11.9855
567.05,11.87925,20.1150833333,14.1986666667,19.2615833333,9.267,9.716,32.6051666667,14.5275833333,7.56591666668,12.0151666666
567.39,11.8646666667,20.0900833333,14.2216666667,19.25925,9.26758333334,9.73266666667,32.5660833333,14.5110416667,7.55933333334,12.0205
567.73,11.8494166667,20.1132083333,14.2414166667,19.2552083334,9.28633333333,9.726,32.51625,14.4945,7.56283333333,12.0415
568.07,11.84675,20.1403333334,14.2831666667,19.2815833333,9.29533333335,9.72620833333,32.5114166667,14.4774583333,7.562,12.0265833334
568.41,11.9295,20.255125,14.3990833333,19.4340416666,9.37658333332,9.80441666666,32.56075,14.5635833333,7.64283333334,12.1045833333
568.75,11.9325833333,20.2822083333,14.4308333333,19.4695416667,9.34625000001,9.76904166667,32.4705833333,14.53025,7.63499999999,12.0799166667
569.09,11.9581666667,20.34125,14.4988333333,19.5556666667,9.39224999999,9.81908333333,32.4914166666,14.5465,7.67816666666,12.0961666666
569.43,11.997,20.41725,14.5543333333,19.6212916667,9.43199999999,9.85512499999,32.4923333333,14.6015416667,7.71433333333,12.1160833333
569.77,11.9805,20.4531666666,14.5745833333,19.659625,9.41225,9.82875000001,32.4716666667,14.6225,7.69975,12.0880833333
570.11,11.95025,20.522125,14.6348333333,19.739375,9.37841666667,9.81637500001,32.4985,14.6061666667,7.65974999999,12.0865833333
570.45,11.9305833333,20.5249583333,14.6335,19.7275416667,9.38216666667,9.81608333334,32.4979166667,14.6129166667,7.64425,12.07525
570.79,11.9405833333,20.5777916667,14.6731666667,19.7549583333,9.38374999998,9.81008333333,32.4921666667,14.6079166667,7.62883333333,12.0703333333
571.13,11.9595,20.67275,14.7338333333,19.8178333333,9.37075000002,9.77804166667,32.5070833333,14.6182916667,7.63675000001,12.089
571.47,11.9874166667,20.7885,14.7696666667,19.8649166667,9.37758333332,9.7795,32.5554166667,14.654125,7.63950000001,12.0865
571.81,12.0465,20.8977916667,14.8796666667,19.9780416667,9.41491666666,9.83512499999,32.6044166666,14.7361666667,7.68808333334,12.15975
572.15,11.9871666666,20.8874166667,14.8516666667,19.9378333333,9.341,9.78608333333,32.5499166667,14.6615833333,7.62566666667,12.103
572.49,11.97425,20.9226666667,14.8745833333,19.9817083333,9.34166666669,9.79612499999,32.6078333334,14.6744583333,7.60308333333,12.1035833333
572.83,11.9264166667,20.9252916667,14.9098333334,19.956625,9.30058333333,9.762875,32.5899166667,14.6639166667,7.55116666667,12.0639166667
573.17,11.84525,20.92325,14.8985,19.9400833333,9.22641666667,9.69579166666,32.56425,14.59375,7.49125,12.0161666667
573.51,11.8649166667,20.9562083333,14.971,20.00525,9.25158333333,9.73620833334,32.6064166666,14.5985,7.51658333333,12.03925
573.85,11.90875,20.9935,15.0165,20.019625,9.29291666666,9.74554166668,32.5881666667,14.608625,7.57483333332,12.035
574.19,11.9163333333,21.0776666666,15.093,20.09575,9.29216666669,9.75833333332,32.61475,14.6152083333,7.60416666666,12.0483333333
574.53,11.8920833333,21.11275,15.1263333333,20.1264583334,9.28091666667,9.77829166666,32.6186666667,14.5995833333,7.60508333333,12.0386666667
574.87,11.8844166667,21.151375,15.1429166666,20.1683333333,9.27966666666,9.78183333333,32.6500833333,14.609875,7.59333333333,12.0164166667
575.21,11.87175,21.1386666667,15.18275,20.1587083333,9.27083333335,9.77954166666,32.6339166667,14.60675,7.5925,12.0124166667
575.55,11.8451666667,21.1197916666,15.1605833334,20.1804583333,9.25558333334,9.74995833333,32.6325,14.5673333333,7.55058333333,11.98275
575.89,11.8616666667,21.1644583333,15.20925,20.235125,9.28541666668,9.76879166667,32.6614166667,14.61075,7.55666666666,12.0189166667
576.22,11.8708333333,21.2194583333,15.24575,20.272375,9.28466666665,9.75775,32.6310833333,14.6007083333,7.55708333333,12.0203333333
576.56,11.8805,21.2240833333,15.2205833333,20.2760416667,9.26391666667,9.75041666667,32.5749166667,14.5659583333,7.56108333334,12.0094166666
576.90,11.957,21.3000833334,15.2794166667,20.3425416666,9.30366666667,9.82345833333,32.59825,14.6130416667,7.59849999999,12.06775
577.24,11.9775,21.4513333333,15.3700833333,20.4024583333,9.33324999999,9.85341666667,32.6075,14.654125,7.63275000001,12.1183333333
577.58,11.9790833333,21.5191666667,15.39025,20.445875,9.34616666667,9.87170833332,32.6155833333,14.669375,7.62916666668,12.12525
577.92,12.0069166667,21.5822916667,15.45225,20.5000416667,9.40016666666,9.92933333333,32.6425833334,14.7204583333,7.64174999999,12.16575
578.26,12.0159166666,21.64025,15.4849166667,20.501125,9.41791666666,9.94733333334,32.6500833333,14.7479583333,7.6635,12.1850833334
578.60,12.0375833333,21.7092083333,15.5895,20.5470833334,9.45483333333,9.97987499999,32.693,14.7520416667,7.69049999999,12.2259166667
578.94,12.0889166667,21.7818333333,15.7111666667,20.6550416667,9.49516666666,10.0902083333,32.7136666666,14.8119583333,7.73716666667,12.3056666667
579.28,12.112,21.883375,15.7895,20.65925,9.49733333332,10.10675,32.6944166667,14.803,7.74966666667,12.30675
579.61,12.0674166667,21.9335416667,15.8298333333,20.6688333333,9.46075,10.1000416667,32.6945833333,14.7672916667,7.73416666667,12.2371666666
579.95,12.0894166667,21.9965,15.9221666667,20.738625,9.47866666668,10.1435833333,32.7696666666,14.8133333333,7.78441666666,12.29825
580.29,12.1585833333,22.1315833333,16.0923333333,20.8986666667,9.60624999999,10.236625,32.9054166666,14.91875,7.89191666667,12.42075
580.63,12.1710833333,22.1639583333,16.13275,20.9078333333,9.6515,10.2477916667,32.9188333333,14.9385833333,7.91916666667,12.4115833334
580.97,12.055,22.0537083333,16.0624166667,20.8365,9.54074999999,10.1291666667,32.8394166667,14.8384166666,7.80933333334,12.3244166667
581.31,12.0914166666,22.0814166667,16.1634166667,20.9242916667,9.55124999999,10.154625,32.88725,14.8632083334,7.79858333333,12.3515
581.65,12.0326666667,22.0324166667,16.1544166667,20.942125,9.46783333333,10.0233333333,32.8516666667,14.7772916667,7.72083333333,12.3095
581.98,12.046,22.056,16.2315,21.0167083333,9.45933333333,10.01075,32.8774166666,14.7848333334,7.70724999999,12.3291666666
582.32,12.03175,22.1080833333,16.2318333333,20.9914583333,9.43741666668,9.99900000001,32.8295833333,14.7775833333,7.69891666668,12.322
582.66,11.9603333333,22.1491666667,16.1770833333,20.9555,9.38174999999,9.90320833334,32.8405,14.723,7.64133333332,12.2535833333
583.00,11.9530833333,22.2101666667,16.2071666667,20.975375,9.39208333334,9.87941666666,32.8533333334,14.7223333333,7.64858333333,12.25725
583.34,11.9664166666,22.241625,16.2635,21.030125,9.41316666665,9.87720833334,32.831,14.7049166667,7.65308333333,12.2728333333
583.68,11.9540833333,22.2840833334,16.2956666666,21.0277916667,9.41141666668,9.88370833333,32.79125,14.6977916667,7.61774999999,12.2173333333
584.01,11.96375,22.32225,16.3186666667,21.0639583334,9.40708333332,9.89108333333,32.7855,14.717375,7.60866666666,12.1978333334
584.35,11.9259166667,22.3414166667,16.3525,21.138375,9.34425000001,9.8935,32.7901666667,14.7217916667,7.58883333334,12.1908333333
584.69,11.9843333333,22.4535833333,16.4169166667,21.2147083333,9.39950000001,9.95933333333,32.8733333333,14.767875,7.63041666667,12.1923333333
585.03,11.9739166667,22.4914583333,16.4411666667,21.2024166666,9.38083333332,9.99149999999,32.7945,14.777125,7.65566666666,12.1945
585.37,12.0140833333,22.613,16.5461666667,21.245125,9.41233333334,10.0739583333,32.852,14.81425,7.70116666666,12.21425
585.70,11.9550833334,22.6215833333,16.5164166667,21.2440416667,9.35491666667,10.0175,32.81375,14.80175,7.6255,12.11425
586.04,11.9336666667,22.5775833333,16.5081666667,21.2955833333,9.34041666668,10.0378333333,32.75725,14.777125,7.62191666667,12.1346666667
586.38,11.95125,22.5979166667,16.6205833333,21.3941666667,9.35816666666,10.087375,32.755,14.7770833333,7.62091666666,12.1506666667
586.72,11.9746666667,22.6623333333,16.68625,21.5028333334,9.32866666667,10.1092083333,32.7585833333,14.835625,7.60166666668,12.17125
587.06,11.9934166667,22.7033333333,16.7125833333,21.563375,9.33791666667,10.1206666667,32.75775,14.8784166667,7.60558333333,12.2165833333
587.39,12.0084166667,22.7674583333,16.7943333333,21.6083333333,9.36308333332,10.1114166667,32.8051666667,14.9002916667,7.62324999999,12.2535
587.73,12.0800833333,22.8632083333,16.877,21.6544166667,9.37341666668,10.14525,32.8481666667,14.945625,7.63158333334,12.3280833333
588.07,12.1354166667,22.9841666666,16.9926666666,21.6910416667,9.44483333333,10.1685,32.9026666667,14.975875,7.70666666666,12.38475
588.41,12.1820833333,23.03825,17.0995833333,21.7560416666,9.47024999999,10.2369583333,32.9473333334,15.0357083333,7.73341666666,12.4715
588.74,12.1153333333,23.05975,17.0704166667,21.7295416667,9.41941666667,10.1722916667,32.97625,14.955875,7.67908333334,12.3951666667
589.08,12.1298333333,23.1068333333,17.0886666666,21.7390416667,9.41300000001,10.1718333333,32.98175,14.989,7.69150000001,12.4244166667
589.42,12.1949166667,23.189125,17.182,21.7828333333,9.46058333333,10.222125,33.0064166667,15.007625,7.75325000001,12.4954166666
589.76,12.2029166667,23.316875,17.2573333334,21.8675416666,9.47916666668,10.2255,33.0699166667,15.04425,7.75691666667,12.4735
590.09,12.2596666667,23.4339583333,17.34575,21.9419166667,9.49483333333,10.2337083333,33.1399166667,15.1009166667,7.79516666666,12.54375
590.43,12.31475,23.4607916667,17.4248333333,21.9871666667,9.55891666666,10.2815416667,33.1990833333,15.1080833334,7.88075000001,12.5976666666
590.77,12.43875,23.6279583333,17.5803333333,22.1117083333,9.65616666668,10.4084583333,33.3065,15.22225,8.02266666666,12.7153333333
591.11,12.4530833333,23.678875,17.6056666667,22.114625,9.66133333333,10.45125,33.2958333333,15.225375,8.05300000001,12.7386666667
591.44,12.3830833333,23.6774583333,17.5979166667,22.1310833333,9.61691666668,10.425875,33.2644166667,15.1702916667,8.01258333334,12.6603333333
591.78,12.3570833333,23.7198333333,17.6020833334,22.1562083333,9.59991666667,10.410125,33.22675,15.1658333333,7.97741666666,12.61975
592.12,12.3431666667,23.7435416666,17.6238333333,22.1845416667,9.55683333333,10.31275,33.1838333333,15.1204166667,7.95700000001,12.5826666667
592.46,12.3805833333,23.8329583333,17.67325,22.2385833333,9.58758333335,10.3507083333,33.17975,15.173125,8.01033333333,12.6479166667
592.79,12.4521666667,23.93975,17.7731666667,22.340875,9.66841666667,10.4243333333,33.1879166667,15.2034166666,8.06433333334,12.6950833333
593.13,12.4245833333,23.9959583333,17.8363333333,22.3877916667,9.6575,10.4272916667,33.1768333333,15.2114166667,8.02008333334,12.71475
