wavelength,Back_PinInof,Belly_PinInof,Breast_PinInof,Crissum_PinInof,Crown_PinInof,DorTail_PinInof,Patch10_PinInof,Rump_PinInof,Throat_PinInof,WingTip_PinInof
527.97,8.84428333333,36.3948333334,27.885,28.3701666667,7.09383333333,7.69008333334,7.44216666666,10.6012777778,20.16,9.27783333333
528.32,8.87066666667,36.4453333333,27.9351111111,28.3985,7.10766666667,7.6945,7.46133333334,10.6267222222,20.1918333333,9.29991666667
528.66,8.88718333333,36.4744166667,27.9784444444,28.4298333334,7.10558333333,7.693875,7.46116666667,10.6288055556,20.2025833333,9.29583333333
529.01,8.90438333333,36.4924166667,27.971,28.4563333333,7.09858333333,7.68141666667,7.464,10.6258055555,20.2185,9.2865
529.35,8.91838333333,36.5381666666,28.0124444444,28.5010833333,7.10916666667,7.7015,7.48358333333,10.6424722222,20.24875,9.30966666667
529.70,8.93078333333,36.6046666667,28.0328888889,28.549,7.12016666667,7.71970833334,7.49316666667,10.6565,20.2723333333,9.32508333333
530.04,8.95305,36.6534166667,28.0476666667,28.5916666667,7.12766666667,7.732125,7.49833333334,10.6801666667,20.2938333333,9.34658333333
530.39,9.00728333333,36.7575833333,28.1432222222,28.6730833333,7.17358333333,7.76979166667,7.54233333333,10.741,20.3538333333,9.415
530.73,9.01838333333,36.7458333333,28.1306666666,28.689,7.17275,7.745625,7.53916666667,10.7508611111,20.3508333333,9.41375
531.08,9.04743333334,36.7673333333,28.1655555556,28.7111666667,7.18875,7.76175,7.54841666667,10.7734166667,20.3705833333,9.42391666667
531.42,9.0887,36.84925,28.2434444444,28.76725,7.21916666667,7.79025,7.58375,10.8288611111,20.4201666667,9.43875
531.77,9.09181666667,36.8820833333,28.2557777778,28.7921666666,7.21525,7.77854166667,7.59133333334,10.8420277778,20.4266666667,9.429
532.11,9.09123333333,36.8838333333,28.2647777778,28.8084166667,7.20708333333,7.78929166667,7.59191666666,10.8416666666,20.4265833333,9.41333333333
532.46,9.10561666667,36.9106666667,28.2536666667,28.8249166667,7.22791666667,7.798375,7.6025,10.8797777778,20.4539166667,9.43983333334
532.80,9.10101666667,36.9341666667,28.2885555556,28.82925,7.24491666667,7.799625,7.61291666667,10.9058611111,20.4608333333,9.4355
533.15,9.11676666667,36.9838333333,28.2945555555,28.8549166667,7.25066666667,7.78983333334,7.6085,10.9131666667,20.4785,9.43208333333
533.49,9.13366666667,37.00275,28.3213333333,28.868,7.25683333333,7.796625,7.62325,10.9525,20.5034166667,9.4365
533.84,9.14743333333,37.0075833333,28.3286666667,28.8730833333,7.26541666667,7.794625,7.62675,10.9539444445,20.5206666667,9.442
534.18,9.13738333333,37.0149166666,28.312,28.8655,7.26316666667,7.77754166667,7.6135,10.9495833333,20.5318333333,9.41741666667
534.52,9.17048333333,37.0716666667,28.3722222222,28.9234166666,7.30058333333,7.83691666667,7.65008333334,10.9863611111,20.5709166666,9.45358333334
534.87,9.17093333334,37.12775,28.3816666667,28.97475,7.30825,7.845,7.66208333333,11.0083888889,20.5996666667,9.47616666666
535.21,9.15508333333,37.11875,28.3886666667,28.9923333333,7.28508333333,7.81004166667,7.64291666667,10.9931111111,20.5946666667,9.472
535.56,9.14766666667,37.1113333333,28.3638888889,28.9863333333,7.28825,7.81841666666,7.63591666667,10.9805,20.5988333333,9.45525
535.90,9.16746666667,37.1365,28.3651111111,28.998,7.30433333333,7.81175,7.63566666667,10.9914444444,20.6204166667,9.47241666666
536.25,9.16088333334,37.0855,28.359,29.00175,7.286,7.80720833333,7.62058333333,10.9658888889,20.614,9.44725
536.59,9.17401666667,37.0999166667,28.3695555556,29.026,7.28025,7.820125,7.61333333333,10.9635555556,20.624,9.46533333333
536.93,9.16606666666,37.06675,28.3565555555,29.0091666667,7.26758333334,7.81770833333,7.58941666667,10.97125,20.60775,9.463
537.28,9.18005,37.0534166667,28.3528888889,29.01375,7.29533333333,7.83683333333,7.59841666667,10.965,20.63025,9.47875
537.62,9.216,37.0633333334,28.3865555556,29.0501666667,7.32041666667,7.87054166666,7.6155,11.0036111111,20.66275,9.4915
537.97,9.2064,37.0225,28.3515555556,29.0253333333,7.30383333333,7.87195833333,7.61083333333,11.0031666667,20.6355833333,9.47841666667
538.31,9.18016666667,37.0005,28.329,29.00675,7.30233333334,7.85595833333,7.60208333333,11.0015555556,20.61425,9.47766666667
538.65,9.1597,36.9726666667,28.2673333334,28.9691666667,7.26291666667,7.83245833333,7.57208333334,10.9839722222,20.586,9.45158333333
539.00,9.21645,37.03075,28.2904444444,29.0135833333,7.31616666666,7.89766666666,7.62008333333,11.05625,20.6525833334,9.50941666667
539.34,9.25295,37.02125,28.3206666667,29.0413333333,7.34191666666,7.92104166667,7.6515,11.09325,20.6683333333,9.56041666666
539.69,9.25255,37.058,28.3501111111,29.0596666667,7.35175,7.93558333333,7.66883333333,11.1187777778,20.6618333333,9.5645
540.03,9.26613333333,37.0881666666,28.375,29.0548333333,7.3745,7.95579166667,7.6815,11.1531944444,20.65825,9.59391666667
540.37,9.28071666667,37.0749166667,28.3744444444,29.0348333333,7.37825,7.97325,7.69241666667,11.1768055556,20.6581666667,9.62933333333
540.72,9.25188333333,37.0783333333,28.3857777778,29.0310833333,7.36633333333,7.94495833334,7.68075,11.13925,20.6518333333,9.61883333334
541.06,9.22151666666,37.0451666666,28.3583333334,29.0080833334,7.3295,7.89375,7.64525,11.1128611111,20.5994166667,9.58483333334
541.40,9.17905,37.0118333333,28.3284444444,28.95775,7.28308333333,7.86016666667,7.60741666666,11.0818611111,20.5618333334,9.55575
541.75,9.18475,37.02525,28.3412222222,28.9846666667,7.28175,7.86470833333,7.6165,11.0887222222,20.5714166667,9.56483333334
542.09,9.1908,37.0123333333,28.351,28.9780833333,7.27566666667,7.87041666667,7.621,11.0933611111,20.5811666666,9.56108333333
542.43,9.20588333334,37.0049166667,28.3723333334,28.9900833333,7.29241666667,7.90133333333,7.62816666666,11.1044444444,20.60075,9.57516666667
542.78,9.17711666667,36.9436666667,28.336,28.9611666667,7.27616666667,7.883,7.60416666667,11.0778888889,20.5681666667,9.54991666667
543.12,9.14108333333,36.9115833334,28.3113333333,28.9276666667,7.24233333333,7.85475,7.57308333333,11.0587222222,20.5485,9.52441666667
543.46,9.11685,36.8458333333,28.273,28.8855833333,7.21416666667,7.83133333333,7.5425,11.0378333334,20.5333333333,9.51525
543.81,9.10843333333,36.82175,28.2482222222,28.8814166667,7.2045,7.835875,7.53133333333,11.0137222222,20.5325833334,9.50691666667
544.15,9.07471666667,36.7601666667,28.2054444444,28.84875,7.18116666667,7.80929166667,7.51616666667,10.9744722222,20.5156666667,9.47183333333
544.49,9.12381666667,36.7841666667,28.2011111111,28.8724166667,7.22475,7.85504166667,7.56416666667,11.0455833333,20.5679166667,9.50575
544.84,9.15128333333,36.84125,28.2234444445,28.9019166666,7.25041666667,7.88733333333,7.594,11.0823888889,20.628,9.53774999999
545.18,9.19448333333,36.9031666667,28.2681111111,28.9784166666,7.31133333333,7.92366666667,7.65641666667,11.1505833333,20.6809166666,9.57716666667
545.52,9.2334,36.934,28.2932222222,29.0001666667,7.35583333334,7.95,7.68316666667,11.1935555555,20.7248333333,9.61633333333
545.87,9.25996666667,36.9925,28.2987777778,29.0465833333,7.3685,7.93470833333,7.68708333333,11.2107222222,20.7570833333,9.62908333334
546.21,9.25993333333,37.032,28.3257777778,29.0884166667,7.3825,7.91845833333,7.70316666667,11.2236388889,20.7750833334,9.62333333333
546.55,9.30028333333,37.092,28.3898888889,29.1301666666,7.43233333333,7.95145833333,7.74325,11.2412777778,20.8150833333,9.65450000001
546.90,9.37491666666,37.21075,28.4883333333,29.2245833333,7.51133333333,8.006875,7.79858333333,11.3169722222,20.89175,9.7195
547.24,9.36888333334,37.2650833333,28.5205555556,29.2959166667,7.52091666667,8.01383333333,7.80475,11.3379722222,20.9081666667,9.68258333333
547.58,9.38476666667,37.3755,28.5825555556,29.3665,7.54108333333,8.00891666666,7.837,11.38175,20.9593333333,9.70883333334
547.92,9.45753333334,37.5403333333,28.6557777778,29.4955,7.62241666667,8.079875,7.89591666667,11.4803611111,21.0376666667,9.76799999999
548.27,9.44546666667,37.6019166666,28.7228888889,29.5623333333,7.60408333333,8.07508333333,7.87666666667,11.4856388889,21.0504166667,9.74541666667
548.61,9.44081666667,37.6360833334,28.7506666667,29.5948333334,7.60466666667,8.09783333333,7.87775,11.5220555556,21.0609166667,9.75174999999
548.95,9.39076666666,37.67775,28.7516666667,29.5940833333,7.54383333333,8.06116666666,7.80575,11.4904444445,21.0515833334,9.71974999999
549.29,9.37188333333,37.7295833333,28.7865555555,29.6511666666,7.53233333333,8.07266666667,7.807,11.4970833333,21.08925,9.73441666666
549.64,9.38174999999,37.76075,28.862,29.7283333334,7.55058333334,8.129125,7.83775,11.5471944444,21.1650833333,9.74741666666
549.98,9.44493333333,37.81575,28.9045555556,29.7938333333,7.58441666667,8.18729166667,7.87716666666,11.6144166666,21.2004166667,9.80233333333
550.32,9.50613333334,37.9485,29.0016666667,29.937,7.60525,8.24316666667,7.90725,11.7165833334,21.2965833333,9.8645
550.66,9.53085000002,38.0210833333,29.0573333333,29.9961666667,7.60225,8.25475,7.9185,11.7398055556,21.3356666667,9.90074999999
551.01,9.57520000001,38.0920833333,29.0777777778,30.04025,7.60558333333,8.24570833333,7.93241666667,11.7595555556,21.4094166666,9.92458333334
551.35,9.54828333333,38.1054166667,29.086,30.0338333333,7.58583333333,8.21083333333,7.91275,11.76175,21.38375,9.89100000001
551.69,9.49718333332,38.0713333333,29.1007777778,30.0054166667,7.51341666667,8.12141666667,7.84958333333,11.7163055556,21.3775,9.82049999998
552.03,9.56035,38.0883333333,29.1393333333,30.06325,7.56316666666,8.156,7.87258333334,11.7535833334,21.4125,9.88724999999
552.38,9.60914999999,38.2584166667,29.2395555555,30.2029166667,7.584,8.178625,7.91108333333,11.7894444444,21.4924166667,9.92966666667
552.72,9.6504,38.2861666667,29.2683333334,30.2593333333,7.62508333333,8.19845833333,7.97116666666,11.7996111111,21.5184166666,9.95991666668
553.06,9.67864999999,38.3800833334,29.2952222222,30.3219166667,7.65358333333,8.24770833333,8.0035,11.8351388889,21.5359166667,9.92983333334
553.40,9.68511666668,38.4446666667,29.301,30.365,7.67133333333,8.23529166667,8.00508333333,11.8344166667,21.5255833333,9.91016666667
553.74,9.68701666667,38.4638333333,29.281,30.3786666667,7.6715,8.235,7.999,11.8300833333,21.5415,9.88966666667
554.09,9.59371666666,38.3956666667,29.2061111111,30.25275,7.57616666666,8.07254166667,7.91058333334,11.727,21.43,9.793
554.43,9.56556666666,38.4090833333,29.2054444445,30.2519166667,7.55916666667,8.04075,7.90266666667,11.72275,21.4341666667,9.73700000001
554.77,9.60338333332,38.5058333333,29.2774444445,30.296,7.60866666667,8.09691666667,7.94725,11.7726111111,21.4395833333,9.78791666666
555.11,9.62383333335,38.5305,29.2745555556,30.33775,7.61616666667,8.12445833333,7.95275,11.7846666667,21.4859166666,9.80150000002
555.45,9.64028333334,38.6040833333,29.338,30.4278333333,7.63675,8.179375,7.98166666667,11.8268611111,21.55425,9.85199999998
555.80,9.61305000001,38.68725,29.3722222222,30.4470833333,7.63733333333,8.17295833333,7.97791666667,11.8282222222,21.5759166667,9.82666666665
556.14,9.62328333333,38.597,29.3648888889,30.3929166666,7.6485,8.17304166667,7.97883333333,11.8119444444,21.5434166666,9.79933333335
556.48,9.64826666665,38.6451666667,29.401,30.41725,7.64416666667,8.19695833334,7.954,11.8509444444,21.56875,9.80083333334
556.82,9.66200000001,38.63475,29.4213333333,30.4055,7.64666666667,8.18620833333,7.95166666666,11.8427777778,21.6073333333,9.81741666669
557.16,9.65654999999,38.6445833333,29.3861111111,30.374,7.61458333334,8.18770833333,7.93666666666,11.8399444444,21.60675,9.85749999999
557.50,9.67863333334,38.74425,29.484,30.38275,7.64333333333,8.23575,7.96091666667,11.8608888889,21.651,9.89716666668
557.85,9.76155,38.8864166667,29.5538888889,30.51,7.68825,8.35583333333,8.03266666667,11.9314722222,21.75125,9.95725
558.19,9.78936666666,38.9015833333,29.5252222222,30.5193333333,7.70408333333,8.38895833334,8.03333333333,11.9361944444,21.7505,9.99658333333
558.53,9.82484999999,38.8975,29.5211111111,30.5730833333,7.737,8.43941666667,8.06533333333,11.9725277778,21.8119166667,10.0676666667
558.87,9.87805000002,38.97075,29.5926666667,30.6169166667,7.784,8.47283333333,8.12308333333,12.0318055556,21.8925833333,10.13
559.21,9.93961666668,39.0525833334,29.6461111111,30.6525,7.83925,8.48983333333,8.15366666666,12.0358611111,21.9225,10.15
559.55,9.96448333332,39.0335,29.6085555556,30.638,7.82,8.47479166667,8.17958333333,12.0171944444,21.8853333333,10.1320833333
559.89,10.0013166667,39.1065833333,29.65,30.696,7.86516666667,8.519125,8.21516666667,12.0767777778,21.9085,10.1986666667
560.23,10.0599833333,39.174,29.7526666667,30.7821666666,7.91025,8.58495833333,8.28375,12.1377777777,21.995,10.24425
560.58,10.0562833333,39.1651666667,29.7991111111,30.8155,7.8835,8.55175,8.26133333333,12.1190277778,21.9751666667,10.2683333333
560.92,10.1478833333,39.2684166667,29.9224444444,30.9040833334,7.95333333333,8.6255,8.33583333333,12.2169722222,22.0293333333,10.3344166667
