wavelength,Back_GeoFulm,Belly_GeoFulm,Breast_GeoFulm,Crissum_GeoFulm,Crown_GeoFulm,DorTail_GeoFulm,Patch10_GeoFulm,Rump_GeoFulm,Throat_GeoFulm,WingTip_GeoFulm
573.17,7.72873333333,5.95466666667,5.65373333333,8.50046666666,5.776,8.07506666667,20.0788666667,6.87633333333,5.61053333333,10.9568
573.51,7.69653333333,5.94573333333,5.63466666667,8.46819999999,5.75473333333,8.04686666667,20.056,6.8538,5.584,10.945
573.85,7.65946666667,5.945,5.6174,8.46859999999,5.7494,8.03893333333,20.06,6.8478,5.566,10.9330666667
574.19,7.6662,5.94333333333,5.6188,8.46786666666,5.7438,8.03653333333,20.0644,6.8436,5.53646666667,10.9212
574.53,7.69226666667,5.96093333334,5.64073333333,8.49313333332,5.77546666666,8.02446666667,20.0476666667,6.8804,5.56486666667,10.9258666667
574.87,7.68113333333,5.97226666667,5.65273333333,8.4724,5.7806,8.0472,20.0334,6.8786,5.55366666667,10.9402666667
575.21,7.6612,5.94906666667,5.60826666667,8.44793333333,5.75026666667,8.01273333333,20.0461333333,6.85586666666,5.53313333333,10.9187333333
575.55,7.632,5.9178,5.57973333333,8.42313333333,5.718,7.96893333333,20.0317333333,6.81753333333,5.48213333333,10.8762
575.89,7.68273333333,5.9702,5.615,8.45533333334,5.75613333333,8.0218,20.0735333333,6.8618,5.51406666667,10.9229333333
576.22,7.70606666667,5.97413333333,5.6368,8.47860000001,5.77086666667,8.05653333333,20.1068,6.87626666667,5.53106666667,10.9418666666
576.56,7.7092,5.95373333333,5.64153333333,8.48453333333,5.77706666667,8.07046666667,20.102,6.88953333333,5.53966666667,10.9325333333
576.90,7.661,5.90806666667,5.6136,8.42793333334,5.75326666667,8.06306666667,20.0438666667,6.8476,5.49933333333,10.8903333333
577.24,7.70293333333,5.96186666666,5.65713333333,8.48766666666,5.82406666667,8.1264,20.1059333333,6.91586666667,5.57126666667,10.9577333333
577.58,7.71306666667,5.92633333333,5.63946666667,8.46733333333,5.8038,8.11266666667,20.1109333333,6.89493333333,5.556,10.9446
577.92,7.743,5.97186666667,5.69073333333,8.52026666667,5.85113333333,8.19953333333,20.1636,6.93346666667,5.648,10.9836
578.26,7.75393333333,5.9756,5.6798,8.50233333333,5.83546666667,8.23106666667,20.1849333334,6.9006,5.6366,10.9764
578.60,7.73053333333,5.94226666667,5.6402,8.49033333333,5.802,8.18666666666,20.1938666667,6.87246666667,5.62433333333,10.9343333333
578.94,7.72953333333,5.96886666667,5.6614,8.50019999999,5.80033333333,8.19646666667,20.1944,6.873,5.59746666667,10.9338666667
579.28,7.7928,6.02546666667,5.71086666667,8.53666666666,5.8632,8.27206666667,20.241,6.93333333333,5.6814,11.0025333333
579.61,7.773,5.99573333333,5.69173333333,8.5484,5.83486666667,8.28113333333,20.2252,6.91253333333,5.67866666667,11.0038666667
579.95,7.8152,6.0664,5.7382,8.59406666666,5.88113333333,8.33166666667,20.2835333333,6.95406666667,5.7314,11.0872
580.29,7.7666,6.0422,5.71673333333,8.54960000001,5.83613333333,8.30073333333,20.2384,6.91313333333,5.70166666667,11.0512666667
580.63,7.8222,6.08793333333,5.745,8.6314,5.8852,8.35666666667,20.3196,6.99493333333,5.77073333333,11.126
580.97,7.8508,6.08353333333,5.77513333333,8.64353333334,5.89313333333,8.36453333334,20.3642,6.997,5.77493333333,11.1280666667
581.31,7.88326666667,6.142,5.81266666667,8.67493333334,5.93353333333,8.424,20.3827333333,7.05693333333,5.811,11.2026
581.65,7.89166666667,6.12313333333,5.77646666667,8.65206666667,5.9232,8.37846666667,20.3719333333,7.04726666667,5.78566666667,11.2116
581.98,7.92006666667,6.15706666667,5.81446666667,8.67259999999,5.95686666667,8.40573333333,20.3778666667,7.09473333333,5.82373333333,11.2779333333
582.32,7.99793333333,6.23833333333,5.87913333333,8.72773333333,6.03146666666,8.48386666667,20.4331333333,7.18393333333,5.88833333333,11.3825333333
582.66,8.04673333333,6.25953333334,5.91733333334,8.7592,6.06746666667,8.52013333333,20.4656,7.21886666667,5.92793333333,11.4541333333
583.00,7.98146666667,6.1982,5.8422,8.70046666666,5.9984,8.46613333333,20.424,7.1546,5.83413333333,11.3864666667
583.34,8.02726666667,6.24326666667,5.9032,8.70179999999,6.03746666667,8.50353333333,20.464,7.177,5.85866666667,11.3949333333
583.68,8.05153333333,6.2444,5.9182,8.69466666667,6.04586666667,8.52053333333,20.4502,7.1998,5.88213333333,11.3674666667
584.01,8.03953333333,6.2216,5.91773333333,8.68126666667,6.0504,8.489,20.4452,7.20313333333,5.84453333333,11.3993333333
584.35,8.14693333333,6.31993333333,6.04133333333,8.77406666666,6.14246666666,8.56326666666,20.5454,7.29526666667,5.93593333333,11.502
584.69,8.16040000001,6.32433333333,6.0616,8.77453333333,6.13773333333,8.5784,20.5603333333,7.32966666667,5.94766666667,11.5347333333
585.03,8.11406666667,6.27806666667,6.01366666667,8.72439999999,6.0494,8.50366666666,20.5438,7.2668,5.89006666667,11.4735333333
585.37,8.1056,6.31673333333,6.06266666667,8.73619999999,6.07086666667,8.55853333333,20.5802666667,7.31153333333,5.90306666667,11.5038
585.70,8.14473333333,6.34213333334,6.10326666667,8.77180000001,6.093,8.57513333333,20.639,7.33166666667,5.90026666667,11.5431333333
586.04,8.16873333334,6.3598,6.13053333333,8.7732,6.10333333333,8.57953333334,20.6615333333,7.3358,5.92473333333,11.5405333333
586.38,8.1826,6.4018,6.1716,8.81073333333,6.13746666667,8.63166666667,20.6994,7.37306666667,5.96793333333,11.5699333333
586.72,8.22393333333,6.45506666667,6.2404,8.87333333334,6.1786,8.68786666667,20.7502666667,7.42206666667,6.0394,11.6282
587.06,8.21379999999,6.46266666667,6.2266,8.89373333334,6.1788,8.66566666666,20.7516666667,7.4258,6.03286666667,11.6395333333
587.39,8.20513333334,6.47373333333,6.22093333333,8.89806666667,6.1476,8.63993333334,20.7526,7.40926666667,5.9992,11.637
587.73,8.26479999999,6.52213333333,6.27066666667,8.94686666667,6.195,8.70066666667,20.8361333333,7.44026666667,6.0872,11.6936666667
588.07,8.13706666667,6.4272,6.154,8.80693333333,6.07393333333,8.59626666667,20.7329333333,7.31466666667,5.95406666667,11.5827333333
588.41,8.13633333334,6.46413333333,6.155,8.85246666666,6.0838,8.61273333334,20.7314,7.3034,5.9702,11.5946
588.74,8.15700000001,6.46033333333,6.19433333333,8.87953333333,6.13226666667,8.632,20.7247333333,7.31153333333,6.00126666667,11.599
589.08,8.10513333333,6.3754,6.117,8.79753333333,6.0458,8.54006666667,20.6544,7.235,5.9392,11.5508
589.42,8.03346666667,6.3488,6.08653333333,8.79053333333,6.0142,8.51086666667,20.6382666667,7.205,5.93326666667,11.5184
589.76,8.01633333333,6.33453333333,6.0878,8.82173333334,6.033,8.52426666667,20.6419333333,7.2142,5.93766666667,11.5617333333
590.09,7.95913333334,6.26586666667,6.01486666667,8.76433333333,5.98306666667,8.43686666667,20.581,7.17713333333,5.89826666667,11.509
590.43,7.95026666667,6.25486666667,5.97593333333,8.75166666667,5.96433333333,8.38393333333,20.5660666667,7.16573333333,5.8804,11.5089333333
590.77,7.98906666667,6.28066666667,6.00726666667,8.78613333333,6.0158,8.40793333333,20.5971333333,7.21486666667,5.93226666667,11.5704666667
591.11,7.99613333334,6.28113333333,6.02686666667,8.83040000001,6.0442,8.43413333333,20.6189333333,7.235,5.97086666667,11.6185333334
591.44,8.06006666667,6.3676,6.0896,8.90040000001,6.0874,8.50486666666,20.649,7.2744,6.01853333334,11.6839333333
591.78,8.03973333333,6.33313333333,6.09893333333,8.91840000001,6.0666,8.47706666667,20.6455333333,7.27686666667,6.01893333333,11.6826
592.12,8.0184,6.34153333333,6.1024,8.89480000001,6.0646,8.48706666667,20.6770666667,7.28606666667,6.0072,11.6757333333
592.46,8.02753333333,6.36173333333,6.09393333333,8.88073333333,6.0722,8.51419999999,20.6925333333,7.3152,6.00213333333,11.7207333333
592.79,8.02653333333,6.3782,6.12586666667,8.92080000001,6.11026666667,8.53113333334,20.7449333333,7.31433333333,6.01973333333,11.7273333333
593.13,8.0698,6.39173333333,6.11846666667,8.90006666666,6.11973333333,8.52373333334,20.7646666667,7.31913333333,6.02566666667,11.7318
593.47,8.09293333333,6.42673333333,6.1252,8.94106666666,6.1364,8.52339999999,20.8165333333,7.32033333333,6.0536,11.7462
593.80,8.08706666667,6.45066666667,6.15546666667,8.96606666667,6.12633333333,8.55019999999,20.8416666667,7.32566666667,6.0682,11.7746
594.14,8.1016,6.4732,6.18733333333,8.99726666667,6.14253333334,8.586,20.8867333333,7.34693333333,6.093,11.7952666667
594.48,8.00513333333,6.38473333333,6.0868,8.89073333333,6.03293333333,8.50293333333,20.8092666667,7.24366666667,5.9682,11.6902
594.81,8.0004,6.3698,6.0388,8.84546666667,6.01206666667,8.47226666667,20.8108,7.21766666667,5.92886666667,11.6608666667
595.15,7.87913333333,6.232,5.90326666667,8.73353333333,5.89726666667,8.34306666667,20.7300666667,7.11173333333,5.8076,11.5416
595.49,7.92053333333,6.27713333333,5.9058,8.76199999999,5.93333333333,8.4,20.7365333333,7.12546666667,5.846,11.5623333333
595.82,7.9318,6.26473333334,5.88966666667,8.75366666667,5.91906666667,8.3846,20.7171333333,7.1156,5.831,11.5656666667
596.16,7.95793333333,6.2956,5.9134,8.78726666667,5.94066666667,8.36726666667,20.7393333333,7.1486,5.87313333333,11.5711333333
596.50,7.97833333333,6.31186666667,5.9064,8.79026666667,5.93713333333,8.37466666667,20.7446,7.16306666667,5.87173333333,11.5864666667
596.83,7.91993333333,6.25906666667,5.86186666667,8.7896,5.8884,8.33753333333,20.7184,7.13366666667,5.8422,11.5784666667
597.17,7.87606666667,6.21153333333,5.82446666667,8.73219999999,5.8458,8.31646666667,20.6510666667,7.12026666667,5.79446666667,11.5303333333
597.51,7.88133333334,6.20266666667,5.80773333333,8.73773333333,5.86433333333,8.30806666667,20.6635333333,7.10446666667,5.7896,11.5384
597.84,7.8848,6.1892,5.81246666667,8.7184,5.85606666667,8.2744,20.6235333334,7.0952,5.76253333333,11.5220666667
598.18,7.91933333333,6.22,5.84766666667,8.77006666667,5.89546666667,8.31586666667,20.6677333333,7.12366666667,5.81793333333,11.5731333333
598.52,7.9266,6.24893333333,5.8902,8.81719999999,5.93473333333,8.34686666666,20.7048666667,7.15333333333,5.8498,11.6108666667
598.85,7.97193333333,6.27706666667,5.9476,8.85119999999,5.97846666667,8.38953333333,20.7227333333,7.2062,5.891,11.6405333333
599.19,7.94193333333,6.24893333333,5.8922,8.82400000001,5.9472,8.33466666666,20.7328,7.17846666667,5.84906666667,11.6222666667
599.53,7.8922,6.20546666667,5.8564,8.78646666666,5.91686666667,8.29053333333,20.712,7.1762,5.82393333333,11.5806
599.86,7.88933333333,6.225,5.87406666667,8.80006666667,5.92473333333,8.32486666667,20.7568666666,7.16573333333,5.82753333333,11.6009333333
600.20,7.88206666666,6.22233333333,5.8762,8.79466666667,5.94053333333,8.3034,20.7488,7.16826666667,5.827,11.6266
600.53,7.8896,6.21626666667,5.8726,8.77966666666,5.93946666667,8.32753333333,20.7474666667,7.13793333333,5.77653333333,11.6002666667
600.87,7.94946666667,6.2432,5.9168,8.83553333333,5.95226666667,8.3674,20.8448666667,7.1612,5.83186666667,11.6748
601.21,7.938,6.23373333333,5.92826666667,8.80606666666,5.9192,8.356,20.839,7.15173333333,5.82173333333,11.6718666667
601.54,7.96293333333,6.30233333333,5.95773333333,8.85086666667,5.94806666667,8.4192,20.892,7.19913333333,5.87566666666,11.7557333333
601.88,7.94273333333,6.2862,5.92113333333,8.83053333334,5.9302,8.39846666667,20.8738666667,7.189,5.82773333333,11.7427333333
602.21,7.8542,6.22353333333,5.81613333333,8.738,5.8578,8.31486666667,20.8404666667,7.09613333333,5.73246666667,11.6902
602.55,7.89153333334,6.28753333333,5.8658,8.78533333333,5.925,8.3936,20.8886,7.15,5.80013333333,11.7545333333
602.88,7.928,6.28906666667,5.91686666667,8.813,5.97873333333,8.43886666667,20.9056,7.17213333333,5.8088,11.7882
603.22,7.98406666667,6.34253333333,5.9704,8.87713333334,6.0226,8.49293333333,20.9082666667,7.20133333334,5.85053333333,11.8392
603.56,7.9736,6.33766666667,5.9528,8.8902,6.03086666666,8.5,20.9024666667,7.21306666667,5.85253333333,11.8476666667
603.89,7.99593333333,6.36193333333,5.963,8.93020000001,6.03033333333,8.54486666667,20.9211333333,7.22833333333,5.87366666667,11.8617333333
604.23,8.01106666667,6.39393333333,6.006,8.95173333333,6.0596,8.55886666667,20.9323333333,7.27533333333,5.9074,11.8971333333
604.56,8.00813333334,6.40426666667,6.01313333333,8.96186666667,6.07866666667,8.56053333333,20.9175333333,7.26253333333,5.89566666666,11.8942
604.90,8.01473333333,6.38746666667,6.0078,8.97206666666,6.0956,8.58346666667,20.9156666667,7.28373333333,5.8924,11.8803333333
605.23,7.99353333333,6.35466666667,5.98706666667,8.96006666666,6.089,8.5554,20.8906666667,7.24486666667,5.8692,11.8343333333
605.57,7.95066666667,6.3198,5.95906666667,8.93599999999,6.05433333333,8.53386666667,20.8692,7.226,5.8644,11.8061333333
605.90,7.9814,6.31746666667,5.97386666667,8.95339999999,6.062,8.5654,20.8544666667,7.25633333333,5.89393333333,11.8080666667
606.24,7.9322,6.27973333333,5.92353333333,8.93039999999,6.0038,8.49126666667,20.8220666667,7.19553333333,5.839,11.7622666667
606.58,7.97393333333,6.3274,5.96313333333,8.9964,6.02053333333,8.52246666667,20.8709333333,7.24666666667,5.89193333333,11.8294
606.91,7.91666666667,6.25366666667,5.91393333333,8.95439999999,5.9694,8.47766666667,20.8377333333,7.18053333333,5.83833333333,11.7849333333
607.25,7.91613333333,6.2348,5.92433333333,8.96140000001,5.9548,8.47753333333,20.8304666667,7.17433333333,5.82466666667,11.7975333333
607.58,7.9298,6.27426666667,5.95446666666,8.95433333334,5.98586666667,8.509,20.8591333334,7.21406666667,5.8546,11.8160666667
607.92,7.90913333333,6.25126666666,5.89953333333,8.93273333333,5.964,8.48293333333,20.8366666667,7.17893333333,5.8504,11.8050666667
608.25,7.8698,6.23446666667,5.86126666667,8.90253333334,5.93653333333,8.4714,20.8172,7.17146666667,5.83066666667,11.8018
608.59,7.873,6.2638,5.85833333333,8.8998,5.92213333333,8.46326666667,20.8352666667,7.1708,5.82,11.7987333333
608.92,7.89106666667,6.27326666667,5.86793333334,8.90519999999,5.9372,8.5064,20.8638,7.20133333333,5.82526666667,11.8077333333
609.26,7.9418,6.32346666667,5.91273333334,8.93833333333,5.96553333333,8.55173333334,20.9057333333,7.24166666667,5.8546,11.8488
609.59,7.974,6.36133333333,5.96213333333,8.97526666667,6.00426666667,8.60646666667,20.9468,7.30106666667,5.90166666667,11.8506
609.93,7.9936,6.3846,5.9706,8.97093333333,6.00346666667,8.64086666667,20.9858666667,7.33833333333,5.91006666667,11.886
610.26,7.87633333333,6.30093333333,5.85646666667,8.86180000001,5.907,8.56993333333,20.8814666667,7.24893333333,5.81446666667,11.7501333333
610.60,7.94686666667,6.3892,5.91806666667,8.92666666667,5.9642,8.65326666667,20.9841333333,7.32606666667,5.87193333333,11.838
610.93,7.8892,6.3628,5.85526666667,8.82986666666,5.91546666667,8.62193333333,20.9411333333,7.2674,5.8144,11.7668666667
611.27,7.83353333333,6.29346666667,5.76073333333,8.77939999999,5.83826666667,8.57246666667,20.8600666667,7.1824,5.71826666667,11.6975333333
611.60,7.821,6.2754,5.7466,8.73486666667,5.82473333333,8.59213333333,20.8394666667,7.16813333334,5.68553333334,11.6532
611.93,7.83573333333,6.26606666667,5.7432,8.73119999999,5.81813333333,8.59986666667,20.8460666667,7.16893333333,5.65166666667,11.6202666667
612.27,7.9034,6.34413333333,5.7818,8.79333333333,5.89333333333,8.7042,20.8986,7.23,5.7368,11.7122666667
612.60,7.83413333333,6.30893333333,5.713,8.74046666667,5.82233333333,8.64633333333,20.8377333333,7.17833333334,5.68666666667,11.6953333333
612.94,7.86773333333,6.33,5.7658,8.778,5.87486666667,8.7024,20.8472666667,7.2158,5.72486666667,11.7157333333
613.27,7.87073333333,6.32126666667,5.76013333333,8.80286666667,5.86166666667,8.69353333333,20.8275333333,7.19666666667,5.701,11.7322
613.61,7.9106,6.30406666666,5.77673333333,8.84326666667,5.92486666667,8.75733333333,20.8324,7.20653333333,5.71893333333,11.7405333333
613.94,8.06326666667,6.4306,5.93633333333,8.98386666667,6.10246666667,8.88493333333,20.9774,7.33426666667,5.86466666667,11.9012666667
614.28,8.06026666667,6.39286666667,5.92026666667,8.97953333333,6.10413333333,8.88706666667,20.9481333333,7.33373333333,5.85926666667,11.8648
614.61,8.20933333333,6.50486666666,6.05993333333,9.12666666667,6.23313333333,9.026,21.0672,7.4782,6.011,12.003
614.94,8.27753333333,6.54086666667,6.14446666667,9.19673333335,6.31513333333,9.06800000001,21.1772,7.57753333333,6.11046666667,12.0930666667
615.28,8.37446666666,6.63546666667,6.25453333333,9.32153333331,6.3886,9.16873333333,21.2882,7.67933333333,6.20466666667,12.2042666667
615.61,8.40593333333,6.66526666667,6.3156,9.37493333332,6.44633333333,9.20186666667,21.3091333333,7.70593333333,6.2702,12.2576666667
615.95,8.38846666666,6.62853333333,6.3198,9.36959999999,6.41686666667,9.16686666667,21.2995333333,7.70173333333,6.2396,12.2576
616.28,8.45826666667,6.66793333333,6.3938,9.44513333335,6.46993333333,9.26359999999,21.3878,7.75246666667,6.28153333333,12.3088
616.61,8.39886666667,6.61646666667,6.2932,9.3966,6.40966666667,9.17746666666,21.3176,7.6792,6.18873333333,12.2802666667
616.95,8.38180000001,6.62086666667,6.302,9.33846666666,6.3954,9.18099999999,21.3261333333,7.669,6.1774,12.2990666667
617.28,8.31466666667,6.5698,6.24026666667,9.26360000001,6.32606666667,9.07466666667,21.2644666667,7.59866666667,6.12066666667,12.2479333333
617.62,8.32933333333,6.6058,6.2648,9.30339999999,6.31906666667,9.13066666667,21.2764666667,7.62866666667,6.13586666667,12.2924666666
617.95,8.34386666667,6.64026666667,6.2988,9.31800000001,6.3642,9.15906666667,21.2952666667,7.65306666667,6.149,12.3343333333
618.28,8.29400000001,6.5792,6.2356,9.30253333334,6.311,9.1028,21.2770666667,7.59693333333,6.0746,12.3176
618.62,8.282,6.54473333333,6.21193333333,9.28306666665,6.26686666667,9.10919999999,21.2238666667,7.53913333333,6.047,12.3232666667
618.95,8.29660000001,6.52673333333,6.20666666666,9.2806,6.27446666667,9.07760000001,21.2645333333,7.53313333333,6.05006666667,12.3485333333
619.28,8.30593333334,6.56053333333,6.21813333333,9.26879999999,6.2924,9.12753333333,21.2815333333,7.552,6.0782,12.3807333333
619.62,8.30813333333,6.55686666667,6.22113333333,9.26033333332,6.30346666666,9.14933333333,21.2620666667,7.53993333333,6.07166666667,12.3612
619.95,8.26879999999,6.51786666667,6.194,9.21313333334,6.30373333333,9.12300000001,21.2382666667,7.51033333333,6.026,12.3460666666
620.28,8.2948,6.50446666667,6.21726666667,9.20019999999,6.29393333333,9.17120000001,21.2639333333,7.50713333333,6.04553333333,12.3527333333
620.62,8.39973333333,6.56513333333,6.28,9.29393333335,6.36553333333,9.27306666667,21.3327333333,7.5668,6.11,12.4472
620.95,8.44499999999,6.6018,6.32633333333,9.36480000001,6.3788,9.37946666667,21.3686666667,7.6058,6.13866666667,12.5188
621.28,8.45386666667,6.59293333333,6.32726666667,9.34213333335,6.38173333333,9.38013333333,21.3656666667,7.60526666667,6.15453333333,12.5526
621.62,8.46533333333,6.5766,6.30446666667,9.33986666666,6.33773333333,9.40026666667,21.3891333333,7.58273333333,6.15593333333,12.5547333334
621.95,8.45493333333,6.59146666667,6.32126666667,9.35413333333,6.35486666667,9.4206,21.4078666667,7.58246666667,6.18426666667,12.5640666667
622.28,8.49819999999,6.65653333333,6.39233333333,9.42506666666,6.43293333333,9.48746666667,21.5081333333,7.674,6.23966666667,12.6036
622.62,8.42686666667,6.59513333333,6.33713333333,9.37426666667,6.3978,9.48553333334,21.4067333333,7.6334,6.16446666667,12.5815333333
622.95,8.38553333334,6.5488,6.30273333333,9.37139999999,6.33413333333,9.43086666667,21.3992666667,7.61173333333,6.1118,12.5675333333
623.28,8.34033333334,6.4988,6.27293333334,9.35946666667,6.28946666667,9.40466666667,21.35,7.58186666667,6.07566666667,12.5721333333
623.62,8.41566666666,6.56873333333,6.354,9.4338,6.32466666667,9.46226666666,21.4061333333,7.6546,6.15426666667,12.6785333333
623.95,8.48186666667,6.6462,6.44353333333,9.52166666665,6.39453333333,9.52033333334,21.4774666667,7.73093333333,6.24353333333,12.7743333333
624.28,8.3678,6.5554,6.3734,9.44606666668,6.30766666667,9.4146,21.4430666667,7.65426666667,6.1582,12.7034666667
624.62,8.41286666667,6.628,6.4442,9.47406666665,6.375,9.47020000001,21.5179333333,7.72013333333,6.2082,12.7682666667
624.95,8.37693333334,6.57653333333,6.42433333333,9.44013333333,6.33406666667,9.42839999999,21.4902666667,7.69626666667,6.15753333334,12.7478
625.28,8.41306666667,6.59786666667,6.48946666667,9.46006666666,6.3672,9.42333333333,21.4636,7.71746666667,6.20333333333,12.7545333333
625.61,8.45333333333,6.62313333333,6.52153333334,9.46920000001,6.3714,9.44099999999,21.4564666667,7.73793333333,6.2118,12.7623333333
625.95,8.37939999999,6.54053333333,6.44873333333,9.38160000001,6.2928,9.34326666667,21.3827333333,7.64613333333,6.1336,12.6930666667
626.28,8.44346666667,6.59573333333,6.52446666667,9.43333333334,6.31806666667,9.36973333333,21.4406,7.67426666667,6.18613333333,12.7343333334
626.61,8.44946666667,6.60773333333,6.51213333333,9.41313333334,6.31446666667,9.39026666666,21.4648,7.6756,6.1816,12.7481333333
626.94,8.43393333333,6.59986666667,6.48686666667,9.39506666665,6.3092,9.36866666667,21.4867333333,7.65753333333,6.171,12.7301333333
627.28,8.41586666667,6.59013333333,6.45646666667,9.37286666668,6.30913333333,9.35813333334,21.4782,7.64053333334,6.1448,12.713
627.61,8.35939999999,6.546,6.41433333334,9.32366666667,6.25946666667,9.29706666667,21.4728666667,7.60133333333,6.06706666667,12.6615333333
627.94,8.42179999999,6.606,6.46313333333,9.38113333334,6.31586666667,9.34166666667,21.4945333334,7.64746666667,6.13613333333,12.7264666667
628.27,8.40906666666,6.5604,6.4164,9.35599999999,6.2864,9.27980000001,21.4722666667,7.60773333333,6.0956,12.6947333333
628.61,8.39133333333,6.56133333333,6.37673333333,9.3198,6.24553333333,9.24,21.4342,7.56926666667,6.0668,12.6304
628.94,8.33893333334,6.52953333333,6.3336,9.29679999999,6.22733333333,9.21800000001,21.4692,7.57286666667,6.02153333333,12.6928
629.27,8.29260000001,6.4716,6.25806666667,9.23253333333,6.13866666667,9.14013333333,21.4711333333,7.50866666667,5.95926666667,12.6463333333
629.60,8.27526666666,6.4676,6.23113333333,9.22153333334,6.11173333334,9.09926666666,21.4500666667,7.4852,5.94413333333,12.6356666667
629.94,8.27933333333,6.47873333333,6.22866666667,9.211,6.10273333333,9.09633333333,21.4628,7.49086666667,5.964,12.6663333333
630.27,8.32486666667,6.50066666667,6.27993333333,9.26106666668,6.1204,9.10440000001,21.5086666667,7.53273333333,5.99066666667,12.7013333333
630.60,8.3028,6.48966666667,6.2754,9.22106666667,6.06933333333,9.05686666666,21.4759333333,7.50473333333,5.9416,12.6717333333
630.93,8.25826666667,6.44026666667,6.23346666667,9.19386666666,6.00966666667,8.98819999999,21.4531333333,7.4816,5.92,12.6199333333
631.26,8.33153333333,6.51573333333,6.32313333333,9.27773333333,6.0628,9.08059999999,21.5319333333,7.54953333333,6.0292,12.6916666667
631.60,8.34413333333,6.54886666667,6.33753333333,9.32326666667,6.0926,9.10533333333,21.5778666667,7.5898,6.05486666667,12.7502666667
631.93,8.40873333334,6.60893333333,6.40413333333,9.37873333333,6.11946666667,9.15786666666,21.6379333333,7.65573333333,6.1454,12.8302
632.26,8.40113333333,6.59633333333,6.43733333333,9.39646666667,6.14646666667,9.1828,21.6902,7.67013333333,6.1574,12.8812666667
632.59,8.4044,6.6348,6.4494,9.387,6.14166666666,9.17413333333,21.6836,7.64173333333,6.15433333333,12.8407333334
632.92,8.41853333333,6.68186666667,6.49913333333,9.44886666667,6.22133333334,9.2294,21.704,7.69966666667,6.18353333333,12.8961333333
633.26,8.47606666666,6.7634,6.6072,9.54846666667,6.29686666667,9.33793333333,21.7885333333,7.78533333333,6.27313333334,13.005
633.59,8.45866666667,6.8164,6.6166,9.58233333333,6.36126666667,9.358,21.8212666667,7.8316,6.283,13.0161333333
633.92,8.44273333333,6.82533333333,6.60533333333,9.53920000001,6.399,9.35226666667,21.8122,7.80233333333,6.2906,13.0164
634.25,8.56506666666,6.88686666667,6.68753333333,9.62659999999,6.50053333334,9.425,21.9152666667,7.88866666667,6.376,13.1028
634.58,8.65253333333,6.97766666667,6.79953333333,9.72973333333,6.59306666666,9.54260000001,21.9976,7.9504,6.49433333333,13.2222
634.91,8.62360000001,6.94346666666,6.74226666667,9.72306666667,6.61553333333,9.50980000001,21.9842,7.93006666667,6.45066666667,13.2648
635.25,8.6664,6.98306666667,6.83653333333,9.76213333333,6.65766666667,9.53773333333,22.0326666666,7.96646666666,6.4858,13.288
635.58,8.60786666667,6.94133333333,6.81346666667,9.726,6.64673333333,9.49473333333,22.0000666667,7.90513333333,6.45326666667,13.2381333333
635.91,8.72399999999,7.03046666667,6.88326666667,9.80140000001,6.7166,9.5542,22.0732666666,7.97533333333,6.54806666667,13.3156
636.24,8.76939999999,7.04593333333,6.92446666667,9.88559999999,6.7832,9.58360000001,22.1118,8.0112,6.60193333333,13.3836666667
636.57,8.87426666667,7.13846666667,7.057,9.95539999999,6.8938,9.69479999999,22.1878,8.12006666667,6.7424,13.487
636.90,8.8004,7.01186666667,6.94666666667,9.84060000001,6.8116,9.5616,22.1083333333,8.0106,6.63713333333,13.3536666667
637.23,8.78293333334,6.9624,6.91146666667,9.78253333335,6.74406666667,9.51933333333,22.1336,7.96153333333,6.61506666667,13.3290666667
637.56,8.79573333333,6.94666666667,6.89126666667,9.77406666667,6.71326666667,9.48486666666,22.0936666667,7.97906666667,6.62113333334,13.3404666667
637.90,8.73353333334,6.97026666667,6.89986666667,9.78313333333,6.68833333333,9.48373333334,22.0973333333,7.97766666667,6.66986666666,13.3561333333
638.23,8.70746666667,6.92893333333,6.8212,9.68886666667,6.62093333333,9.42666666666,22.0568,7.95593333333,6.59126666666,13.2992666667
638.56,8.77040000001,6.96733333333,6.8876,9.72353333333,6.6472,9.4784,22.0726666667,8.01273333333,6.68893333333,13.3323333333
638.89,8.70306666666,6.87006666666,6.75393333334,9.60673333334,6.5608,9.39933333334,21.9562666667,7.91066666667,6.59346666667,13.2229333333
639.22,8.71113333333,6.8532,6.73266666667,9.58873333333,6.52306666667,9.35946666667,21.9058666667,7.91713333333,6.56626666667,13.2254666667
639.55,8.70333333333,6.8522,6.72893333333,9.59133333333,6.51466666667,9.33493333333,21.9018,7.92066666667,6.58366666667,13.2135333333
639.88,8.63373333333,6.79046666667,6.66653333333,9.50153333333,6.4308,9.26139999999,21.8765333333,7.90266666667,6.54813333333,13.1932
640.21,8.6428,6.80473333333,6.63526666667,9.51593333333,6.40566666667,9.24246666667,21.8615333333,7.8788,6.50986666667,13.1652666667
640.54,8.7118,6.92506666667,6.74546666667,9.61226666667,6.4992,9.36053333333,21.9462666667,8.0074,6.5962,13.2717333333
640.87,8.73586666666,6.9044,6.74686666666,9.64419999999,6.5116,9.3596,21.9058,8.0316,6.6052,13.2832666666
641.20,8.78519999999,6.96486666667,6.863,9.77386666667,6.5714,9.46073333333,21.9708666666,8.12533333333,6.70126666667,13.3618
