wavelength,Back_TanPunf,Belly_TanPunf,Breast_TanPunf,Crissum_TanPunf,Crown_TanPunf,DorTail_TanPunf,Patch10_TanPunf,Patch11_TanPunf,Patch12_TanPunf,Rump_TanPunf,Throat_TanPunf,WingTip_TanPunf
592.46,30.4955,60.2595,54.3353333334,38.6803333333,27.393,16.7732866667,37.7851666666,11.2061666667,17.7533333333,46.3805,30.4386666667,10.2526666667
592.79,30.4835,60.3546666667,54.2453333334,38.6666666667,27.3095,16.7931666667,37.7696666667,11.2246666667,17.7328333334,46.1936666667,30.4638333333,10.3371666666
593.13,30.4338333333,60.4245,54.2861666667,38.6418333333,27.2686666666,16.74928,37.7338333333,11.2361666667,17.6828333333,46.1098333333,30.469,10.381
593.47,30.3603333333,60.3230833333,54.1478333333,38.5803333333,27.218,16.6958666667,37.6051666667,11.2188333333,17.6278333333,45.926,30.3436666667,10.4181666667
593.80,30.295,60.2805833333,54.0256666667,38.5208333333,27.178,16.6777133333,37.5578333333,11.204,17.5648333334,45.6821666666,30.2513333334,10.3926666667
594.14,30.2446666666,60.2671666666,53.9306666666,38.4855,27.0906666667,16.6246933333,37.5136666667,11.1471666666,17.45,45.529,30.1823333333,10.4073333333
594.48,30.1643333334,60.2075833334,53.8983333333,38.432,27.0455,16.5911133333,37.419,11.0898333334,17.3978333333,45.3846666666,30.0776666666,10.3751666666
594.81,30.0523333333,60.1020833334,53.7731666666,38.3413333334,26.907,16.4603466667,37.2676666667,11.0118333333,17.2733333333,45.1331666666,29.9748333333,10.3483333333
595.15,29.9608333333,60.0419166667,53.6893333333,38.2595,26.84,16.39522,37.1773333333,11.0028333333,17.2063333334,44.9881666667,29.9203333334,10.363
595.49,29.918,60.0705833334,53.6815,38.247,26.718,16.3039666667,37.0273333333,10.9576666667,17.1036666666,44.8633333333,29.78,10.3086666666
595.82,29.8378333334,60.0919166667,53.6663333333,38.2206666667,26.6481666666,16.25956,36.9588333334,10.9161666667,17.1276666667,44.741,29.7241666666,10.3161666667
596.16,29.717,59.9406666667,53.5695,38.1566666666,26.5613333333,16.1964866666,36.8753333333,10.873,17.1053333333,44.577,29.6895,10.2486666666
596.50,29.6068333333,59.7185,53.407,38.0396666666,26.5078333333,16.11,36.722,10.8428333334,17.0651666667,44.3875,29.6186666667,10.1998333333
596.83,29.5596666667,59.62975,53.3375,37.9896666666,26.4283333333,16.1079466667,36.6638333333,10.8666666667,17.1161666666,44.2365,29.5303333334,10.2306666667
597.17,29.5273333334,59.6476666666,53.2896666666,37.9658333333,26.392,16.1432,36.619,10.8938333333,17.092,44.1096666666,29.5575,10.2828333334
597.51,29.3788333333,59.4614166666,53.1485,37.8061666667,26.2391666667,16.0738933334,36.4103333333,10.8643333333,17.0116666667,43.9355,29.4745,10.256
597.84,29.2873333333,59.4041666666,53.0738333334,37.751,26.1518333333,16.03768,36.3335,10.837,17.0055,43.79,29.3838333333,10.2145
598.18,29.237,59.4400833333,53.0748333333,37.8141666666,26.1071666667,16.0541333333,36.2953333334,10.8618333333,17.0353333333,43.7248333333,29.4271666666,10.2711666667
598.52,29.196,59.45175,53.0078333333,37.7958333334,26.118,16.1100333333,36.2443333333,10.958,17.152,43.619,29.4515,10.3501666667
598.85,29.1336666667,59.3800833334,52.924,37.7973333333,26.034,16.10808,36.1886666667,10.9911666667,17.1883333334,43.4711666667,29.4386666667,10.3945
599.19,29.0766666666,59.25675,52.8093333333,37.766,26.0173333334,16.2164866667,36.1255,11.0361666667,17.2498333333,43.3035,29.4625,10.4978333334
599.53,28.9865,59.15375,52.6883333334,37.7173333333,25.9195,16.2082866667,36.0196666667,11.037,17.213,43.1153333333,29.408,10.5711666667
599.86,28.9663333333,59.1535,52.687,37.6736666666,25.9295,16.24736,35.9706666666,11.0493333333,17.1846666667,42.969,29.331,10.6165
600.20,28.9066666667,59.1991666667,52.661,37.693,25.8938333333,16.3021866667,35.9168333333,11.091,17.2125,42.857,29.2723333333,10.703
600.53,28.8548333333,59.1795,52.5873333334,37.6435,25.8268333333,16.28806,35.8086666667,11.0563333334,17.0906666667,42.6455,29.2558333333,10.7095
600.87,28.7856666666,59.0610833333,52.4903333333,37.6118333333,25.7426666667,16.26574,35.7091666667,11.0098333333,17.1038333333,42.4546666667,29.1568333334,10.6805
601.21,28.7183333333,59.0731666666,52.4368333333,37.6551666667,25.6756666667,16.2507,35.6366666667,11.0035,17.0955,42.296,29.1278333334,10.7228333333
601.54,28.6611666666,59.10025,52.3736666666,37.5996666667,25.642,16.24218,35.5268333333,10.9996666667,17.064,42.1085,29.1105,10.7665
601.88,28.5908333333,59.0768333333,52.2276666666,37.5038333334,25.553,16.20418,35.379,11.0156666666,16.9966666667,41.9135,28.9733333333,10.7666666667
602.21,28.5555,59.05875,52.2,37.4586666667,25.4473333334,16.1582266667,35.2963333334,10.944,16.8973333334,41.803,28.8663333333,10.7365
602.55,28.493,59.1060833333,52.1406666667,37.4251666667,25.3491666666,16.14874,35.1751666667,10.8903333333,16.8511666667,41.6433333334,28.7093333334,10.6788333333
602.88,28.4268333334,59.1521666667,52.1078333334,37.371,25.2668333333,16.05122,35.0948333333,10.8223333334,16.7775,41.516,28.6985,10.6238333333
603.22,28.3813333333,59.07525,52.0225,37.3216666667,25.1905,16.0285466667,34.9638333333,10.8308333333,16.6976666667,41.3986666667,28.6616666667,10.6123333333
603.56,28.3238333333,59.0668333334,51.9548333333,37.3186666667,25.0785,15.98612,34.8865,10.8186666667,16.6705,41.278,28.6363333333,10.6148333333
603.89,28.2435,59.05425,51.8948333333,37.2556666667,24.972,15.9289733334,34.8115,10.7813333333,16.6073333333,41.115,28.5701666667,10.6123333333
604.23,28.1343333333,59.0036666667,51.798,37.2448333334,24.8938333333,15.93246,34.7371666666,10.7826666667,16.5903333333,40.9843333333,28.5391666666,10.6425
604.56,28.0021666667,58.9106666667,51.658,37.1375,24.7718333334,15.85638,34.5653333333,10.7625,16.5108333333,40.8005,28.432,10.6425
604.90,27.9415,58.8208333333,51.5828333333,37.117,24.65,15.8210133333,34.4765,10.713,16.508,40.6698333333,28.3478333334,10.6085
605.23,27.8373333333,58.7363333334,51.476,37.0751666666,24.5316666667,15.81822,34.3881666667,10.6831666667,16.518,40.522,28.2806666666,10.5783333333
605.57,27.7686666666,58.6393333333,51.3931666667,37.0571666666,24.4356666667,15.78572,34.3081666666,10.6485,16.5113333334,40.3476666667,28.2828333334,10.5601666666
605.90,27.5825,58.42425,51.116,36.9433333333,24.264,15.7267,34.0971666666,10.5775,16.4913333333,40.0541666667,28.1488333333,10.5425
606.24,27.4648333334,58.2555833334,50.9931666666,36.8941666667,24.1721666666,15.69648,33.9823333333,10.5706666667,16.4306666667,39.843,28.1676666666,10.6201666667
606.58,27.3651666667,58.1748333333,50.8448333333,36.8641666667,24.0801666667,15.7008466667,33.88,10.5501666667,16.3988333333,39.6125,28.0616666666,10.6715
606.91,27.2131666667,57.9974166666,50.6495,36.8008333333,23.9436666667,15.6726866667,33.7201666667,10.507,16.3345,39.3388333333,27.9713333334,10.6816666666
607.25,27.131,57.9589166666,50.5765,36.7728333334,23.8633333333,15.6362733333,33.6195,10.4978333334,16.2893333334,39.161,27.9166666667,10.6815
607.58,27.0331666667,57.77225,50.4218333333,36.731,23.7463333334,15.64448,33.4463333333,10.4643333333,16.2543333334,38.9093333334,27.858,10.6881666667
607.92,26.8883333333,57.6574166667,50.2796666667,36.6421666666,23.6061666667,15.61408,33.256,10.3833333333,16.1956666666,38.662,27.6826666667,10.6266666666
608.25,26.7635,57.4883333333,50.1393333333,36.5698333334,23.4636666667,15.62974,33.0888333333,10.2755,16.1105,38.4148333333,27.5613333333,10.6123333333
608.59,26.6811666667,57.4194166667,49.9821666667,36.498,23.413,15.7194133333,32.9985,10.3035,16.0518333333,38.2065,27.5061666666,10.663
608.92,26.524,57.1590833333,49.7708333333,36.3708333333,23.2888333333,15.7081933333,32.7918333333,10.261,15.9481666666,37.9693333334,27.3976666667,10.6501666667
609.26,26.3348333333,56.9526666667,49.5516666666,36.2173333333,23.1468333334,15.7416533333,32.5643333333,10.202,15.8251666667,37.7211666667,27.2373333333,10.593
609.59,26.2148333334,56.8460833334,49.4475,36.1233333333,23.0593333333,15.7692133333,32.4293333333,10.1618333333,15.7226666667,37.5471666666,27.1421666666,10.546
609.93,26.1076666667,56.7291666667,49.2756666666,36.0315,22.978,15.85772,32.2815,10.1778333333,15.759,37.382,27.0585,10.5321666666
610.26,25.894,56.46875,49.041,35.8743333333,22.8191666666,15.8649333333,32.0735,10.17,15.7178333333,37.1536666666,26.9368333333,10.4741666666
610.60,25.822,56.427,48.9755,35.797,22.777,15.94144,31.9876666667,10.1355,15.7571666667,37.0016666666,26.8991666667,10.481
610.93,25.6668333333,56.1980833333,48.7415,35.7133333333,22.6611666666,16.04078,31.7776666667,10.0861666667,15.727,36.7601666667,26.7643333334,10.5045
611.27,25.4723333334,56.0445833334,48.56,35.6103333333,22.5168333334,16.0296,31.6136666667,9.99749999998,15.673,36.5535,26.6106666667,10.4111666667
611.60,25.4255,55.8753333333,48.372,35.5493333334,22.4058333333,16.0517333333,31.4605,10.0038333333,15.6796666667,36.3876666666,26.5765,10.4101666666
611.93,25.372,55.858,48.323,35.5561666667,22.3646666667,16.0750066667,31.387,10.0731666666,15.7061666667,36.2928333334,26.5858333333,10.4726666666
612.27,25.3268333333,55.7945833333,48.2728333334,35.5501666667,22.3678333333,16.0923266667,31.2591666666,10.1115,15.7613333333,36.1908333333,26.5603333334,10.4915
612.60,25.3803333334,55.9013333334,48.3106666667,35.659,22.405,16.19228,31.2753333333,10.201,15.8686666667,36.1426666667,26.6206666666,10.6013333333
612.94,25.305,55.9004166667,48.2208333334,35.664,22.3331666667,16.1112066667,31.185,10.1935,15.8598333334,36.0043333334,26.5676666667,10.6508333334
613.27,25.2925,55.941,48.2236666667,35.7188333333,22.3145,16.0975333333,31.1258333333,10.2471666667,15.895,35.9066666666,26.5865,10.6925
613.61,25.2351666667,55.91,48.2075,35.6928333333,22.2441666666,15.9683733333,30.961,10.1728333333,15.8023333333,35.75,26.5226666667,10.6606666667
613.94,25.271,56.01775,48.2823333334,35.7481666667,22.2026666667,15.92236,30.9325,10.1478333334,15.7756666667,35.6843333333,26.5366666666,10.6668333333
614.28,25.1503333333,55.9615833333,48.2791666666,35.7111666667,22.0381666666,15.8178,30.7621666666,10.1958333334,15.6853333333,35.5146666667,26.4766666667,10.6446666667
614.61,25.0908333334,55.9175,48.2458333333,35.6758333333,21.941,15.70438,30.6288333333,10.2295,15.651,35.3716666667,26.496,10.612
614.94,25.1115,56.0625,48.3741666667,35.6691666667,21.9468333333,15.6994,30.5695,10.301,15.6996666667,35.3745,26.5955,10.743
615.28,25.075,56.11475,48.421,35.7093333334,21.9665,15.6782466667,30.543,10.313,15.682,35.2566666667,26.5408333334,10.8048333333
615.61,25.0125,56.1708333334,48.4221666667,35.7661666667,21.9123333333,15.6180666667,30.4775,10.2798333333,15.6261666667,35.1453333333,26.5153333333,10.7751666666
615.95,24.8755,56.1815833334,48.3896666667,35.6863333333,21.7276666667,15.4600266667,30.3471666666,10.2068333334,15.4983333334,34.9323333334,26.4371666667,10.7715
616.28,24.7475,56.1639166666,48.3546666667,35.62,21.6656666667,15.37644,30.1593333334,10.1868333333,15.4306666667,34.7428333333,26.3648333333,10.757
616.61,24.7435,56.2626666667,48.442,35.7105,21.6751666667,15.41834,30.1398333334,10.2225,15.4786666666,34.7313333334,26.3786666666,10.7891666667
616.95,24.6878333333,56.24575,48.4303333333,35.7736666667,21.628,15.4219466666,30.1178333333,10.2265,15.4288333333,34.6623333334,26.398,10.8496666667
617.28,24.647,56.2609166667,48.384,35.793,21.5648333334,15.3642933334,30.0955,10.2075,15.4211666666,34.5461666666,26.3683333334,10.9026666666
617.62,24.5898333334,56.3135,48.3705,35.8148333333,21.5398333333,15.3725466667,29.9785,10.206,15.4428333334,34.4356666667,26.3885,10.9423333333
617.95,24.5658333333,56.3268333334,48.2353333333,35.7958333334,21.5051666667,15.3066133333,29.9395,10.1266666667,15.4441666667,34.3103333334,26.3081666667,10.9248333333
618.28,24.4711666666,56.3480833334,48.1805,35.751,21.4835,15.3394866667,29.8861666666,10.1535,15.4936666667,34.1935,26.292,11.0226666667
618.62,24.4555,56.2719166667,48.0183333334,35.7478333333,21.415,15.3025066667,29.8085,10.1553333334,15.4325,34.0178333333,26.1773333333,10.9976666667
618.95,24.3433333333,56.2404166666,47.9113333334,35.7056666667,21.2906666667,15.2602133333,29.656,10.151,15.4096666667,33.8838333333,26.1311666667,10.9723333333
619.28,24.3343333333,56.2270833334,47.8533333334,35.6443333333,21.2221666666,15.3033066667,29.5741666667,10.1513333333,15.4346666667,33.7748333334,26.0665,10.9955
619.62,24.2711666667,56.1280833333,47.754,35.5841666667,21.1928333333,15.2909466667,29.4556666666,10.1051666666,15.4448333333,33.6171666667,26.0135,10.9738333333
619.95,24.1865,56.1208333333,47.67,35.5275,21.0418333333,15.2289666667,29.3681666666,10.0083333333,15.3995,33.4951666667,25.9328333333,10.9293333333
620.28,24.1968333333,56.0398333334,47.6018333334,35.4845,20.9726666666,15.2309066667,29.3096666667,10.0441666667,15.4445,33.3311666667,25.9565,10.983
620.62,24.1038333333,55.97175,47.572,35.4071666666,20.8716666667,15.17364,29.1056666667,9.98016666668,15.4063333334,33.2021666667,25.8655,10.9818333333
620.95,23.9185,55.9748333333,47.5193333334,35.3468333333,20.725,15.12554,28.8858333333,9.86416666666,15.2808333333,33.0363333334,25.709,10.8658333334
621.28,23.8103333334,55.76675,47.4033333333,35.2596666667,20.5773333333,15.06002,28.6946666667,9.79316666668,15.1546666666,32.8816666667,25.5123333333,10.8491666666
621.62,23.6928333334,55.6605833334,47.3556666667,35.1936666667,20.5331666666,15.0834666667,28.5526666666,9.76333333333,15.1435,32.7493333334,25.5098333334,10.8591666667
621.95,23.672,55.6528333334,47.3305,35.1816666667,20.4393333333,15.0273466667,28.4458333333,9.72416666665,15.0856666666,32.6195,25.4293333334,10.8201666666
622.28,23.5368333334,55.5881666666,47.3,35.1811666667,20.3188333333,15.0494666666,28.2555,9.67183333331,15.0898333334,32.4125,25.3825,10.8346666667
622.62,23.4626666667,55.5409166666,47.2741666667,35.142,20.2961666667,15.0334333333,28.1726666666,9.63066666665,15.0638333334,32.3583333333,25.3926666667,10.8675
622.95,23.4038333334,55.4681666666,47.1735,35.0936666667,20.2913333333,15.0618533333,28.0956666667,9.71333333335,15.1246666667,32.2875,25.4973333333,10.9193333333
623.28,23.4348333333,55.54475,47.2496666667,35.2245,20.2593333333,15.15876,28.0716666666,9.75783333335,15.2236666667,32.3108333334,25.54,10.9976666666
623.62,23.4363333333,55.504,47.2676666667,35.23,20.2466666667,15.2167333333,28.014,9.83633333332,15.2295,32.2595,25.54,11.0745
623.95,23.3133333334,55.52225,47.2288333333,35.1265,20.1991666667,15.1497333333,27.8966666666,9.74116666666,15.1345,32.1503333333,25.4206666666,11.037
624.28,23.2598333333,55.5094166666,47.1385,35.0508333333,20.0716666667,15.10192,27.7855,9.72599999998,15.0486666666,31.9323333333,25.3458333334,11.0053333333
624.62,23.2633333333,55.40775,47.0493333333,35.043,20.0403333333,15.1613933333,27.735,9.80916666666,15.0786666667,31.8143333333,25.3505,11.0843333333
624.95,23.2695,55.4389166667,47.0371666667,35.1301666666,20.0185,15.18398,27.6551666667,9.84583333334,15.1545,31.7425,25.4325,11.1228333334
625.28,23.2723333333,55.4736666666,46.97,35.1521666667,19.9661666666,15.20346,27.5616666667,9.89850000001,15.162,31.6248333333,25.3951666666,11.1645
625.61,23.2495,55.4819166667,46.959,35.183,19.919,15.1854133334,27.478,9.8615,15.1731666667,31.5608333333,25.3835,11.1836666667
625.95,23.2423333333,55.5455833334,46.9203333334,35.1353333333,19.9676666667,15.1682133333,27.4928333333,9.91266666667,15.1895,31.542,25.3861666667,11.2145
626.28,23.2251666667,55.567,46.9165,35.1561666667,19.9375,15.2022866667,27.434,9.95116666666,15.1895,31.4406666666,25.4195,11.2878333334
626.61,23.1271666666,55.5791666666,46.8653333333,35.1366666667,19.8355,15.15292,27.3068333333,9.90983333331,15.1286666667,31.2531666667,25.3178333334,11.2846666667
626.94,23.0246666666,55.5490833333,46.7635,35.0793333334,19.7641666666,15.0899333333,27.1783333333,9.88099999999,15.041,31.1423333333,25.2118333334,11.2738333333
627.28,22.9378333333,55.4984166667,46.6848333333,35.0758333333,19.7233333333,15.0530866667,27.0348333334,9.85500000001,15.0155,31.0316666667,25.1701666666,11.2853333333
627.61,22.92,55.41275,46.6236666666,35.0823333333,19.6275,15.0269133333,26.9268333334,9.84783333335,14.998,30.876,25.1891666667,11.3385
627.94,22.9093333333,55.4621666666,46.6133333333,35.0908333333,19.6656666666,15.1003666667,26.9686666667,9.90983333331,15.1186666667,30.863,25.2515,11.405
628.27,22.9025,55.4235,46.5881666666,35.0491666667,19.6588333334,15.1245666667,26.9166666666,9.95733333334,15.1866666666,30.8005,25.2883333333,11.4758333333
628.61,22.8368333333,55.4154166667,46.4963333333,34.9373333333,19.6308333333,15.0851133333,26.8836666667,9.94483333331,15.1463333334,30.6915,25.2148333334,11.5103333334
628.94,22.7673333333,55.48975,46.4615,34.9813333334,19.5676666666,15.0309133334,26.7861666667,9.87483333333,15.0843333333,30.5925,25.1536666667,11.5228333334
629.27,22.6733333334,55.40275,46.3218333333,34.938,19.5246666666,15.04604,26.6673333333,9.90366666665,15.0343333333,30.4731666667,25.1236666667,11.5361666667
629.60,22.5851666667,55.30875,46.2726666666,34.9111666667,19.4393333333,15.0399,26.5811666666,9.88166666666,14.9756666666,30.3576666666,25.1321666667,11.5426666666
629.94,22.4418333334,55.27225,46.1816666667,34.8566666667,19.2813333333,15.00256,26.4901666666,9.82483333331,14.9176666666,30.2226666667,24.9865,11.4586666667
630.27,22.388,55.1831666666,46.1393333333,34.8513333333,19.2658333333,15.0030933333,26.4128333334,9.78283333335,14.9325,30.1778333333,24.9656666667,11.4708333334
630.60,22.3698333333,55.1234166667,46.087,34.8806666667,19.2035,14.9942666666,26.3128333333,9.80883333332,14.9423333333,30.0341666667,25.013,11.4373333334
630.93,22.3475,55.1318333334,46.0813333333,34.8145,19.07,14.9408866667,26.2306666666,9.79816666665,14.9236666666,29.9251666667,24.9718333333,11.4015
631.26,22.2801666667,55.06775,45.9641666667,34.7578333333,19.02,14.9319533333,26.0865,9.775,14.9046666666,29.785,24.9461666667,11.4055
631.60,22.2821666666,55.0016666667,45.9418333334,34.7643333333,18.9618333334,14.93294,25.9251666667,9.79816666665,14.8938333333,29.6391666666,24.913,11.4553333333
631.93,22.2475,55.1443333333,46.0296666667,34.8845,18.9085,14.9714866666,25.9171666666,9.83149999998,14.8481666667,29.5943333334,24.9828333333,11.4738333334
632.26,22.129,55.1193333333,46.0621666667,34.843,18.8411666667,14.9477666667,25.777,9.81733333334,14.8425,29.44,24.94,11.4481666666
632.59,22.0896666667,55.0001666667,46.0283333334,34.8141666666,18.7901666667,14.9450866667,25.714,9.89749999999,14.8708333333,29.3493333333,24.9178333333,11.507
632.92,22.0153333334,54.9905833334,46.0603333334,34.798,18.7083333333,14.9155,25.6466666666,9.88866666666,14.8758333334,29.2441666667,24.9276666666,11.5525
633.26,21.9288333333,54.9936666667,46.0696666667,34.7901666667,18.6463333334,14.8604666667,25.5311666667,9.88866666669,14.8301666667,29.109,24.8413333334,11.5185
633.59,21.8785,54.9896666667,46.0453333333,34.7408333333,18.5918333333,14.8020133333,25.3896666667,9.84283333335,14.7761666667,28.9516666667,24.8458333334,11.5151666667
633.92,21.8011666666,54.9985,46.1103333333,34.7408333333,18.5636666667,14.7278066667,25.3041666666,9.90350000002,14.72,28.866,24.8596666666,11.5073333334
634.25,21.6626666667,54.971,46.1006666667,34.6253333333,18.5018333333,14.73002,25.2081666667,9.8655,14.6608333333,28.7311666667,24.7883333333,11.515
634.58,21.561,54.9966666667,46.0278333334,34.6278333333,18.4848333333,14.7506,25.1811666667,9.889,14.6218333334,28.5893333333,24.7811666667,11.5316666667
634.91,21.5696666667,55.0954166666,46.1476666667,34.7091666667,18.4725,14.81546,25.2508333334,9.95666666665,14.704,28.6121666666,24.7463333333,11.5333333334
635.25,21.3898333333,54.9596666666,46.0581666667,34.5863333333,18.3303333333,14.6951,25.0696666667,9.7765,14.6453333333,28.4491666667,24.6616666666,11.4025
635.58,21.3438333333,54.9183333333,45.998,34.5223333333,18.2703333333,14.5834133334,24.9066666666,9.71666666667,14.6158333334,28.2943333333,24.5591666667,11.4018333333
635.91,21.2475,54.7633333333,45.8878333334,34.5251666667,18.2376666667,14.5485866666,24.8818333333,9.73499999998,14.636,28.2353333333,24.5801666667,11.4073333333
636.24,21.2125,54.8405833333,45.9031666667,34.5656666667,18.2558333333,14.5487533333,24.8455,9.73083333335,14.6256666667,28.1871666667,24.589,11.4201666667
636.57,21.233,54.9193333333,45.9361666667,34.6073333333,18.3141666667,14.58886,24.8323333334,9.75466666665,14.5996666667,28.1423333333,24.63,11.3898333333
636.90,21.1225,54.8495833333,45.7906666666,34.5615,18.1676666666,14.5133666667,24.6635,9.65383333331,14.5621666667,27.955,24.5781666667,11.3478333333
637.23,21.0736666666,54.7104166667,45.7188333334,34.4888333334,18.1281666667,14.44334,24.5541666667,9.65516666669,14.5526666667,27.8686666667,24.5166666666,11.3318333334
637.56,20.9505,54.6755,45.5703333333,34.379,17.9773333333,14.40192,24.426,9.5165,14.5398333333,27.7276666667,24.3766666666,11.2325
637.90,20.9336666667,54.6423333333,45.4756666666,34.3203333333,17.8921666666,14.3134866667,24.3965,9.47749999998,14.471,27.6333333333,24.3228333333,11.2416666666
638.23,20.9563333333,54.7806666666,45.6023333333,34.4295,17.929,14.3855733333,24.3776666667,9.50483333334,14.5516666667,27.6863333333,24.3761666667,11.3466666667
638.56,20.7965,54.6973333334,45.5008333334,34.3651666667,17.8713333334,14.37588,24.2108333334,9.48183333331,14.5175,27.5643333333,24.3318333333,11.4195
638.89,20.9008333333,54.9785833334,45.6486666667,34.5623333333,18.0155,14.51372,24.3473333334,9.70016666666,14.6365,27.6723333334,24.4281666667,11.6191666666
639.22,20.8846666667,54.9134166667,45.5361666667,34.535,18.0413333333,14.6026133333,24.312,9.71316666665,14.6851666666,27.6103333333,24.4045,11.6523333334
639.55,20.8911666667,55.0501666667,45.4865,34.4651666666,17.9381666666,14.5970666667,24.1716666666,9.68716666669,14.6348333333,27.5116666667,24.3483333333,11.6495
639.88,20.812,54.9063333334,45.4001666667,34.2875,17.8813333333,14.6178866666,24.0573333334,9.66833333333,14.6606666667,27.4441666667,24.3351666667,11.5996666667
640.21,20.7756666667,54.9276666666,45.3511666667,34.3036666667,17.7531666666,14.6135266667,23.9723333333,9.65783333335,14.7325,27.3341666666,24.2268333334,11.6125
640.54,20.8683333334,54.9530833334,45.4273333334,34.3433333333,17.8446666667,14.6555133333,23.9646666667,9.76183333331,14.8068333333,27.3578333333,24.277,11.7265
640.87,20.9416666667,55.1010833334,45.5521666667,34.5241666667,17.9455,14.8517933334,24.0196666667,9.86583333331,14.9268333334,27.3376666667,24.3508333333,11.8778333334
641.20,20.994,55.09425,45.6598333333,34.5701666666,17.947,15.0356933334,23.9453333333,9.96599999998,14.9646666667,27.3478333333,24.4138333333,12.1211666666
641.53,20.9838333333,55.13775,45.7885,34.6373333333,17.9853333333,15.09432,23.875,10.0393333333,15.0405,27.3276666667,24.5051666666,12.2225
641.87,20.941,54.9460833334,45.7158333334,34.6406666666,17.9888333333,15.11082,23.7458333333,10.0576666667,15.0953333333,27.2095,24.5436666667,12.2186666667
642.20,20.9283333333,54.9295,45.628,34.5718333333,17.91,15.0853533333,23.6311666667,10.077,14.9791666666,27.1348333333,24.5293333333,12.154
642.53,20.8391666667,54.7708333333,45.5523333333,34.5515,17.792,15.0773933334,23.5078333333,10.0811666667,14.9403333333,26.9918333334,24.4903333333,12.1358333333
642.86,20.7201666666,54.7984166666,45.6258333334,34.539,17.7423333333,15.05818,23.4243333333,10.0963333333,14.9528333334,26.9131666667,24.5116666667,12.0988333333
643.19,20.6735,54.7913333333,45.6853333334,34.5978333333,17.7343333334,15.1503,23.3673333334,10.1225,14.9766666667,26.8378333333,24.6031666667,12.1838333333
643.52,20.5941666667,54.7681666667,45.7761666666,34.6488333333,17.659,15.1924933333,23.3213333333,10.1186666667,14.9486666667,26.78,24.5588333334,12.25
643.85,20.5346666667,54.6345,45.8688333333,34.6451666667,17.6711666667,15.2241933333,23.2828333333,10.132,14.9468333333,26.7918333333,24.6151666666,12.3365
644.18,20.5971666667,54.8238333333,46.0438333334,34.7571666667,17.7155,15.3096,23.3076666667,10.1421666666,15.0016666667,26.8498333333,24.6765,12.3938333333
644.51,20.5258333333,54.7610833334,45.9453333333,34.7033333334,17.6811666667,15.2743266666,23.248,10.1846666667,14.9568333333,26.7723333333,24.7056666666,12.4471666667
644.84,20.5441666666,54.6860833333,45.8458333333,34.6446666667,17.6618333333,15.0900533333,23.1858333334,10.139,14.8806666667,26.668,24.6898333334,12.3766666666
645.17,20.478,54.6753333333,45.6438333334,34.5386666667,17.6083333334,15.0244,23.046,10.0441666667,14.8198333334,26.5486666666,24.5083333333,12.2911666666
645.50,20.3246666666,54.4926666666,45.3848333333,34.2851666666,17.3598333334,14.8343666667,22.8941666667,9.87500000001,14.6555,26.3071666666,24.2791666666,12.2051666667
645.83,20.254,54.5381666666,45.4045,34.265,17.271,14.72604,22.7985,9.73783333332,14.5483333333,26.2071666667,24.1843333333,12.1351666667
646.16,20.0513333334,54.3878333334,45.1451666667,34.0391666666,17.1693333334,14.5574466667,22.6263333333,9.52466666667,14.364,26.051,24.0323333333,12.0491666667
646.49,20.027,54.3011666666,45.074,34.0511666667,17.1451666667,14.54354,22.5898333334,9.54883333334,14.3155,25.9295,24.0741666667,12.1081666666
646.82,20.0278333333,54.27425,45.0608333334,34.1608333333,17.194,14.59272,22.5563333333,9.622,14.3338333334,25.928,24.0078333333,12.1625
647.15,20.0363333334,54.4535833333,44.9843333334,34.21,17.2246666666,14.6652266666,22.5261666666,9.67783333334,14.34,25.8471666667,24.0976666667,12.2468333334
647.48,19.877,54.3684166666,44.7215,33.9686666667,17.0995,14.5731533333,22.3588333333,9.5275,14.1986666667,25.6403333334,23.9441666666,12.1686666667
647.81,19.7871666667,54.3448333333,44.6163333333,33.9273333333,16.954,14.59104,22.2945,9.53616666667,14.1591666667,25.5358333333,23.8945,12.1143333334
648.14,19.6535,54.2476666666,44.5193333333,33.7918333333,16.7963333333,14.5114533334,22.1506666667,9.43666666667,14.0448333333,25.4661666667,23.7046666666,11.9906666667
648.47,19.614,54.4055833334,44.5535,33.9271666667,16.8171666666,14.6894333334,22.2378333334,9.4895,14.1241666666,25.4101666666,23.65,12.0335
648.80,19.5995,54.3888333334,44.5615,34.0036666667,16.8493333333,14.7700133334,22.3223333333,9.5915,14.0971666667,25.4773333333,23.7493333333,12.1155
649.13,19.5371666667,54.36675,44.5725,33.9931666667,16.8026666666,14.81222,22.2473333333,9.58,14.065,25.4523333333,23.6655,12.0698333334
649.46,19.515,54.3225,44.588,34.0678333333,16.8536666666,14.9326266667,22.2485,9.6555,14.2146666667,25.3763333334,23.7141666667,12.1126666667
649.79,19.6436666666,54.5175833334,44.8408333333,34.2223333334,16.9476666667,15.0851733333,22.2726666667,9.79616666667,14.2893333334,25.519,23.8595,12.2045
650.11,19.6005,54.5819166667,44.7833333334,34.1553333334,16.882,15.03774,22.2165,9.79783333333,14.3068333333,25.4888333334,23.7336666667,12.1795
650.44,19.56,54.4885833334,44.6948333334,33.9498333333,16.7553333334,14.96254,22.1015,9.71616666667,14.2023333333,25.344,23.697,12.0528333333
