wavelength,Back_PhrCarm,Belly_PhrCarm,Breast_PhrCarm,Crissum_PhrCarm,Crown_PhrCarm,DorTail_PhrCarm,Rump_PhrCarm,Throat_PhrCarm,WingTip_PhrCarm
721.79,14.6085,8.5285,8.724,11.1938333333,10.8716666667,12.4971666666,18.0016666666,9.91666666668,18.9676666667
722.11,14.6236666666,8.58,8.91433333333,11.1271666667,10.9095,12.2835,17.9346666667,9.96500000001,19.102
722.43,14.4938333334,8.87133333333,9.14683333333,11.4096666667,11.2826666666,12.4165,18.1241666667,10.355,19.359
722.75,14.6756666667,9.23266666667,9.32883333333,11.673,11.5928333334,12.8135,18.4543333334,10.833,19.5406666667
723.07,14.7916666667,9.51366666667,9.4925,11.9923333334,11.9498333333,12.9541666666,18.6271666666,11.1646666667,19.8558333333
723.39,14.8195,9.62216666669,9.49316666667,12.1778333333,12.2368333333,13.3165,18.911,11.367,20.0763333334
723.71,15.2808333333,9.9205,9.70566666666,12.4288333333,12.3485,13.4651666667,19.1535,11.5371666667,20.3675
724.03,14.9533333333,9.67333333333,9.44783333334,12.2893333333,12.2033333334,13.1166666666,19.1318333334,11.4136666667,20.3566666667
724.35,14.9786666666,9.851,9.4675,12.3643333334,12.295,13.2268333334,18.9403333333,11.5018333333,20.2608333333
724.67,14.7676666667,9.72316666668,9.3095,12.0253333333,12.0518333334,13.0756666667,18.5973333334,11.4788333333,19.9025
724.98,14.4186666667,9.52683333332,9.16383333333,11.871,11.6576666666,12.7736666666,18.4608333334,11.193,19.8173333333
725.30,14.6831666667,9.69816666665,9.26633333333,12.0388333333,11.7188333333,12.9666666666,18.5486666667,11.1271666666,19.823
725.62,14.2123333333,9.16916666667,8.69233333333,11.6451666667,11.0503333333,12.5723333333,18.1083333333,10.6056666667,19.4266666667
725.94,14.1878333333,8.91983333333,8.51283333333,11.318,10.8363333333,12.4531666667,17.9355,10.392,19.2795
726.26,14.2141666667,8.76166666667,8.3785,11.0756666667,10.7138333333,12.3155,17.7731666667,9.94766666669,19.2096666667
726.58,13.7935,8.24833333333,8.08433333333,10.618,10.3795,12.0388333333,17.5838333334,9.5525,18.8296666666
726.90,13.8906666666,8.3545,8.13866666666,10.7781666667,10.4153333333,12.3765,17.6708333334,9.66883333331,18.7485
727.21,13.4805,8.14816666667,7.871,10.5296666667,10.0856666667,12.2166666666,17.5181666666,9.49016666665,18.4581666667
727.53,13.5518333333,8.27116666667,7.84633333333,10.5775,9.98650000001,12.4895,17.4286666667,9.47866666665,18.299
727.85,13.3176666667,8.14233333333,7.53333333334,10.4126666667,9.67466666665,12.3681666667,17.3426666667,9.28283333333,18.1938333333
728.17,13.6096666666,8.47416666666,7.655,10.9065,10.0205,12.7445,17.6241666667,9.58516666668,18.469
728.49,13.82,8.6665,7.97016666666,11.1295,10.2766666666,13.2391666667,17.8175,9.95866666668,18.514
728.80,13.7328333333,8.6605,8.09683333334,11.212,10.3108333333,13.3705,18.0856666667,10.0745,18.5838333334
729.12,13.9971666667,8.7925,8.30833333333,11.3571666666,10.474,13.3433333333,18.3433333333,10.2891666667,18.6776666667
729.44,13.9161666666,8.771,8.011,11.371,10.221,13.3965,18.347,10.066,18.4868333333
729.76,14.2466666667,9.14383333333,8.316,11.6683333333,10.7158333333,13.6516666666,18.5013333333,10.3393333333,18.7046666667
730.08,14.5016666667,9.43533333333,8.5065,11.8475,10.6515,13.8988333333,18.5153333334,10.5478333333,18.8565
730.39,14.245,9.24016666667,8.549,11.5786666667,10.5686666667,13.4116666666,18.3236666666,10.162,18.7648333333
730.71,14.0553333333,9.18816666667,8.69133333333,11.5218333333,10.7716666667,13.1491666667,18.3718333334,10.2505,18.7955
731.03,14.259,9.21,8.87283333334,11.5196666667,10.9288333333,13.2338333333,18.5126666666,10.2793333333,19.084
731.35,14.5158333333,9.18366666666,9.081,11.6325,11.0996666667,13.5485,18.8615,10.6061666667,19.2913333333
731.67,14.6821666667,9.16916666667,9.23733333334,11.7791666666,11.2268333334,13.6708333334,19.2133333334,10.7233333333,19.5308333333
731.98,14.644,9.173,9.01166666667,11.6076666667,11.1028333333,13.6891666666,19.1251666666,10.6818333333,19.5413333333
732.30,14.6005,8.91466666666,8.62166666666,11.1615,10.849,13.2473333333,18.6986666666,10.6146666667,19.3873333333
732.62,14.9225,8.97716666666,8.638,11.1538333334,10.9718333333,13.522,18.7893333334,10.6621666667,19.6491666667
732.94,14.8575,9.14966666666,8.98733333333,11.1256666667,11.3028333334,13.584,18.6875,10.8456666667,19.6116666666
733.25,14.4023333333,9.04733333334,9.06233333333,11.0776666666,11.0231666666,13.3375,18.7616666667,10.8438333333,19.548
733.57,14.3811666666,9.01016666667,9.101,11.1748333334,11.2101666667,13.2035,18.8713333333,10.9786666666,19.6718333333
733.89,14.4011666667,9.0315,9.05166666667,11.2305,11.1126666667,13.1995,18.886,11.0565,19.7301666666
734.21,14.5461666667,9.097,9.008,11.2966666667,11.2336666667,13.5063333333,19.118,10.9555,19.9631666667
734.52,14.9231666666,9.54433333333,9.42766666667,11.8176666667,11.7806666666,13.6885,19.5285,11.3248333333,20.1378333334
734.84,15.2726666667,10.0153333333,9.64383333333,12.0546666667,12.0925,13.7233333334,19.7071666667,11.5328333333,20.3476666667
735.16,15.0076666666,9.60666666667,9.54016666666,11.552,11.7615,13.3155,19.191,11.1443333333,20.0231666667
735.48,15.2315,9.62733333334,9.67216666668,11.9831666667,12.051,12.9545,19.3558333333,11.2033333333,19.9831666667
735.79,15.0513333334,9.46116666667,9.83016666667,12.1438333333,11.8901666667,12.934,19.4703333333,11.1228333334,19.8741666667
736.11,14.6266666666,9.42683333331,9.73733333332,12.1936666667,11.8358333333,12.7801666667,19.3575,10.9743333333,19.7561666666
736.43,14.7166666666,9.3025,9.58866666667,12.3433333333,11.7353333333,12.7013333334,19.5108333333,10.8945,20.179
736.74,14.4141666667,8.931,9.14866666667,11.9443333333,11.3041666667,12.6268333333,19.1245,10.4348333333,19.843
737.06,14.518,8.97666666667,9.15250000001,11.9023333334,11.3618333333,13.0916666667,19.064,10.3121666667,19.8711666666
737.38,14.5401666667,9.11416666666,9.02316666667,11.7026666667,11.3985,13.1426666666,18.9755,10.3598333333,19.7228333333
737.69,14.4798333334,8.84533333333,8.73033333334,11.6136666667,11.1473333333,12.8801666667,18.7386666666,10.4263333333,19.3991666667
738.01,13.9488333333,8.25116666667,8.23283333333,11.0788333333,10.4326666667,12.4313333334,18.3913333333,9.75633333335,19.031
738.33,13.2585,7.4785,7.55183333333,10.586,9.91183333335,11.8733333334,17.9046666667,9.07200000002,18.5238333333
738.64,13.3725,7.61533333334,7.51133333333,10.7811666667,9.81533333335,11.82,18.0786666667,9.13099999999,18.4391666666
738.96,13.197,7.57216666667,7.66983333334,10.5306666667,9.67866666667,12.0281666666,17.9205,8.81416666667,18.5413333333
739.28,13.2403333333,7.76833333333,7.524,10.321,9.64949999999,12.1168333334,17.821,8.41566666667,18.3276666666
739.59,13.0355,7.84716666667,7.42233333334,10.2968333333,9.632,12.0753333333,17.645,8.45033333333,18.2175
739.91,13.3036666667,8.17633333334,7.814,10.5435,9.95333333331,12.4246666667,18.0315,8.90816666667,18.1915
740.23,13.8156666666,8.39233333333,7.85933333333,10.766,10.1463333333,12.4641666667,18.2596666666,9.26,18.433
740.54,13.6173333334,8.28916666667,7.702,10.606,9.90533333335,12.1843333334,18.3333333333,9.12266666668,18.2828333333
740.86,13.7028333333,8.21766666667,7.942,10.7648333333,9.80250000001,12.1055,18.5078333333,9.1995,18.4628333333
741.18,13.692,8.28483333333,8.17533333334,10.6013333333,9.64649999999,11.9626666666,18.4475,9.2525,18.57
741.49,13.7595,8.33666666666,8.06283333333,10.7481666667,9.75133333331,12.1755,18.2573333334,9.30766666666,18.5375
741.81,14.216,8.77483333333,8.78133333333,11.4031666667,10.3688333334,12.4045,18.709,10.0066666666,18.979
742.12,14.5078333333,9.08733333333,9.1005,11.8308333334,10.9075,13.0328333334,19.1245,10.3363333333,19.5495
742.44,15.232,9.43300000001,9.53466666667,12.823,11.639,13.6553333334,20.1043333333,11.2126666666,20.3208333334
742.76,15.3353333334,9.44983333334,9.81150000002,12.8568333334,11.7916666667,13.5056666667,20.265,11.491,20.6473333334
743.07,15.976,9.61150000001,10.4048333333,13.146,12.1136666667,13.8636666667,20.8093333333,12.1,20.9186666667
743.39,15.3061666667,9.142,9.65583333333,12.5573333333,11.5506666667,13.3486666667,20.2415,11.4396666666,20.5746666667
743.70,15.4533333333,9.00983333333,9.94416666665,12.9846666666,11.7433333334,13.3543333333,20.3765,11.4853333333,20.809
744.02,16.0948333333,9.30266666665,10.5161666667,13.7096666667,12.2871666666,13.6401666666,20.6903333334,11.8758333333,20.9693333334
744.34,16.0761666667,9.40533333334,10.4738333334,14.087,12.3295,14.066,20.8,11.8375,21.0458333334
744.65,16.1395,9.38750000002,10.4913333333,14.0101666667,12.3503333334,14.4091666667,20.7051666667,11.859,20.926
744.97,16.0763333334,9.172,10.3815,13.859,12.1238333333,14.2261666667,20.6478333333,11.7206666667,20.8423333333
745.28,15.958,9.1035,10.188,13.8321666667,11.8655,14.4901666666,20.5135,11.3665,20.8388333334
745.60,15.8366666667,8.54116666667,9.87349999999,13.565,11.6936666666,14.2931666666,20.1545,11.0386666667,20.3875
745.91,14.9965,8.14083333333,9.1795,12.8321666667,10.828,13.6168333334,19.3683333334,10.3631666666,19.5425
746.23,15.4658333333,8.42016666667,9.35316666667,13.303,11.2701666667,14.1635,19.618,10.9881666666,19.8278333334
746.55,15.8273333334,8.7165,9.64966666666,13.744,11.7405,14.7061666666,19.8786666666,11.2556666667,20.269
746.86,16.225,8.93433333333,10.2013333334,14.1326666666,12.0185,14.8786666667,20.3158333333,11.5551666666,20.8151666667
747.18,16.1456666667,9.32866666667,10.0086666667,13.8585,11.9843333333,14.9221666666,20.3721666666,11.6153333333,20.8711666667
747.49,15.931,9.6135,9.93799999998,13.4503333334,11.6833333333,14.6908333333,20.0996666667,11.3805,20.994
747.81,15.9051666667,9.50433333333,9.648,13.2328333334,11.5588333333,14.26,20.0286666667,11.4008333334,20.9913333333
748.12,15.8795,9.52483333333,9.35316666667,13.2531666667,11.4213333333,13.8113333333,19.844,11.0418333333,21.0246666667
748.44,16.099,9.94766666667,9.74883333333,13.4881666666,11.9485,14.1265,20.1433333334,11.5721666667,21.4348333333
748.75,16.0093333333,9.945,9.62683333334,13.2528333334,12.0228333333,14.1503333333,19.8753333333,11.5986666667,21.2891666666
749.07,15.9966666667,10.5233333333,9.78983333334,13.2458333333,11.9761666667,13.9161666666,20.0098333333,11.7785,21.4488333334
749.38,16.0291666666,10.4901666666,9.657,13.0181666667,12.0518333333,13.8583333334,19.6988333333,11.6388333334,21.1905
749.70,15.7558333333,10.4946666666,9.66083333332,13.1008333333,11.9588333334,13.8573333333,19.406,11.5243333334,21.0103333333
750.01,15.127,9.88016666667,8.90516666667,12.2035,11.1723333333,13.1568333334,18.5873333333,10.8191666667,20.3458333334
750.33,15.9076666667,10.5888333333,9.36616666666,12.5981666667,11.5513333333,13.6875,18.9433333334,11.4668333333,20.8475
750.64,15.9121666667,10.3188333333,9.2395,12.491,11.5248333333,13.7186666666,18.6413333333,11.2568333333,20.828
750.96,15.6743333333,9.91066666665,8.88983333333,12.3351666667,11.5908333333,13.7105,18.6585,11.3425,20.7286666666
751.27,15.9383333334,9.87833333334,9.33383333334,12.3461666667,11.8581666666,14.0786666667,18.4486666667,11.2925,20.7821666667
751.59,15.9658333333,9.693,9.55816666667,12.5316666667,12.0788333333,14.4223333334,18.6278333334,11.5476666666,20.7731666667
751.90,15.6865,9.31383333333,9.37033333334,12.3256666667,11.6651666667,14.1733333333,18.4426666666,11.2958333334,20.4745
752.22,15.6248333334,8.954,9.41083333333,11.7293333334,11.2871666667,13.9913333333,18.2933333333,10.8731666667,20.2053333333
752.53,15.3703333333,8.46166666666,9.19516666666,11.2465,11.1893333333,13.7746666667,17.913,10.6265,20.0713333333
752.85,16.1073333333,8.93583333333,9.61683333333,11.4888333333,11.546,13.9845,18.1583333333,11.001,20.8046666667
753.16,16.2268333334,9.12633333334,9.73916666665,11.2815,11.8296666666,14.057,18.4833333333,10.9933333334,20.8476666666
753.47,16.2903333333,9.502,10.1101666667,11.6008333333,12.0638333334,13.9818333334,18.8376666667,11.268,21.2331666667
753.79,15.7238333334,8.93266666666,9.8245,11.1475,11.9736666667,13.7498333334,18.5233333334,10.8406666666,20.7748333333
754.10,15.7203333334,8.9055,9.82983333335,11.0403333334,11.9131666667,13.7618333333,18.4858333334,10.9813333333,20.4446666667
754.42,15.8955,9.0455,9.79433333334,11.4536666667,11.9015,13.6563333334,18.4948333334,10.9763333334,20.5875
754.73,15.9848333334,9.01133333333,9.78233333333,11.62,12.072,13.584,18.7563333333,11.2716666667,20.6981666666
755.05,16.2355,9.50783333333,10.2735,12.1766666667,12.4068333334,13.8863333333,19.0828333334,11.5448333333,21.0823333334
755.36,16.5765,9.97599999998,10.9156666667,12.3741666667,12.8175,13.885,19.4708333333,11.9905,21.4403333333
755.67,16.2501666666,9.87433333333,10.4648333333,12.373,12.4715,13.7741666667,19.173,11.9643333333,21.2555
755.99,16.5291666667,10.4156666667,10.8513333333,12.4866666666,12.586,14.2441666666,19.433,11.9515,21.351
756.30,15.7753333333,9.86616666667,10.504,12.0333333334,12.2176666667,14.2306666666,19.3638333334,11.411,20.893
756.62,15.635,9.723,10.4773333333,12.202,11.8011666667,14.4035,19.3531666666,11.2626666667,20.916
756.93,15.3921666666,9.22616666667,10.0961666667,12.05,11.5536666667,14.0491666667,18.8798333333,11.0348333333,20.5508333333
757.24,15.8866666667,9.66983333333,10.4421666666,12.1381666667,11.7596666667,14.1526666666,19.1428333333,11.3358333333,20.4603333334
757.56,15.2626666667,9.02783333333,10.1223333333,11.8508333333,11.3976666667,13.4585,18.7425,10.9526666667,19.8896666667
757.87,15.6155,9.08733333333,10.3673333334,11.7535,11.8601666667,13.8326666666,19.0508333333,11.0755,20.1096666666
758.18,14.807,8.604,9.78533333334,10.9586666667,11.4615,13.8775,18.6861666666,10.913,19.7911666667
758.50,14.5861666667,8.50683333333,9.42383333334,10.3945,11.273,13.7001666666,18.6775,10.8181666667,19.872
758.81,14.1416666666,7.82916666667,8.61433333334,10.1308333333,10.839,13.6643333334,18.4371666667,10.1541666667,19.7073333334
759.13,14.589,8.27983333333,8.92916666667,10.579,11.1825,13.7945,18.7596666666,10.4035,20.081
759.44,14.3675,7.88283333334,8.72283333333,10.686,10.8998333333,13.6648333333,18.607,10.5481666667,20.188
759.75,14.6938333333,7.9755,8.77516666666,11.2276666667,11.0985,13.9166666667,18.6776666666,10.908,20.224
760.07,14.8615,8.02333333333,8.49016666667,11.2513333334,11.259,13.5995,18.9535,10.8916666666,20.3991666667
760.38,15.1161666667,8.3485,8.94433333333,11.7245,11.5643333333,14.192,19.4698333333,11.0373333334,20.929
760.69,14.0978333333,7.41783333334,8.28383333333,11.2026666666,10.792,13.6871666667,18.6578333333,10.321,20.4513333333
761.01,14.8016666667,8.30733333334,8.85716666666,11.8665,11.4948333333,14.2441666667,19.5125,10.7446666666,21.229
761.32,14.6801666667,8.183,8.89983333333,11.826,11.1301666667,13.841,19.3846666666,10.664,21.1416666667
761.63,15.1221666666,8.60583333333,9.054,12.3568333334,11.2603333334,13.6048333333,19.6248333333,10.578,21.2176666666
761.94,14.9861666667,8.231,8.77816666667,12.1458333333,11.0915,13.2593333333,19.382,10.1686666667,20.7395
762.26,15.1658333334,8.37433333333,8.9545,11.9811666667,11.1995,13.1603333333,19.271,10.4488333333,20.6268333333
762.57,15.3416666666,8.297,8.92916666667,12.041,11.427,13.3478333333,19.6573333333,10.6066666667,20.9276666667
762.88,15.1593333333,8.23966666667,8.72066666667,11.9456666667,11.3653333333,13.3125,19.6516666667,10.5265,20.8478333333
763.20,15.2776666667,8.51066666667,9.08766666667,11.8656666667,11.3456666667,13.2543333333,19.7986666666,10.6195,21.1876666666
763.51,15.1153333334,8.443,9.05566666667,11.765,11.0905,13.3836666667,19.4771666666,10.7701666667,21.1128333333
763.82,15.0001666666,8.2995,8.49033333333,11.4591666666,10.9541666666,13.3335,19.2086666667,10.6396666667,20.8978333333
764.14,15.3396666667,8.6035,8.51333333334,11.7238333333,11.1223333333,13.2536666667,19.4331666667,10.9425,21.1931666667
764.45,15.31,8.51566666667,8.436,11.5651666667,10.9951666667,13.4063333334,19.3741666666,10.9436666666,21.1411666667
764.76,14.9595,8.25966666666,8.05366666667,11.3683333333,10.8678333333,13.2698333334,19.2511666667,10.838,20.8288333333
765.07,15.1193333333,8.57083333333,8.2665,11.4825,11.1781666667,13.5718333333,19.4141666667,11.0988333333,20.9551666667
765.39,15.1905,8.89,8.3045,11.4736666667,11.1493333333,13.4718333334,19.5368333334,11.2001666667,21.134
765.70,15.6165,9.673,8.58283333333,12.1726666666,11.6805,13.7483333334,19.7581666666,11.5076666666,21.4998333333
766.01,15.689,9.95799999999,8.74133333333,12.2646666667,11.7088333334,14.1423333333,19.6555,11.7791666667,21.5473333333
766.32,16.6668333333,11.0028333333,9.40766666667,13.1073333333,12.5681666667,14.806,20.3441666667,12.6863333333,22.0721666667
766.64,16.4013333333,10.8331666666,8.93,13.1103333333,12.4316666666,14.3738333333,19.958,12.502,21.7126666667
766.95,16.4953333333,10.6268333333,8.72516666667,12.8876666667,12.6836666667,14.0631666666,19.7356666666,12.0958333334,21.0495
767.26,16.658,10.5815,9.0175,13.0035,12.6723333334,13.6835,20.3383333334,12.3321666667,20.9245
767.57,15.7613333333,9.94200000001,8.32466666666,12.4471666667,11.9023333334,13.3876666666,19.6906666667,11.454,20.174
767.88,15.1275,9.47183333333,7.65933333334,11.8578333334,11.3388333333,12.7138333333,19.1985,10.783,19.8725
768.20,15.4631666667,9.63899999998,8.0185,12.1941666666,11.3701666667,13.0923333334,19.5,10.5831666666,20.1481666666
768.51,15.1095,9.07333333334,7.73733333334,11.5436666667,10.4863333333,12.6203333334,18.887,9.83283333335,19.5406666667
768.82,15.2928333333,9.12433333334,8.33333333334,12.0998333333,10.9728333333,13.1278333334,19.3455,10.1425,19.8301666667
769.13,14.798,8.68066666667,8.18016666667,11.6216666667,10.6616666667,13.6338333334,19.6793333334,10.0693333333,19.853
769.44,14.4261666666,8.302,7.8935,11.4531666667,10.4166666667,12.699,19.64,9.80933333334,19.4515
769.76,13.6008333333,7.45816666666,7.27316666667,11.22,9.90416666669,11.796,19.515,9.5675,18.9498333333
770.07,13.8331666667,7.32933333334,7.017,11.2116666667,10.096,12.1935,20.1025,9.97316666665,18.8753333333
770.38,14.1141666667,8.1615,7.17716666667,11.4928333333,10.0273333333,12.8431666666,20.9248333333,10.7256666666,20.4441666666
770.69,14.2873333333,8.59766666666,7.57466666666,11.5861666667,10.2185,13.3793333334,20.6896666667,10.7126666666,20.5516666667
771.00,15.7453333333,9.35366666666,8.56083333333,12.7245,11.395,14.2638333334,21.88,11.7915,21.4368333333
771.32,16.7023333333,10.1733333333,9.52033333333,13.687,12.2506666666,15.6341666666,22.341,13.0698333333,22.1036666666
771.63,16.8108333333,10.5865,9.87733333332,13.9508333334,12.7251666667,15.7055,22.0378333334,13.5423333333,22.2665
771.94,17.1038333333,10.933,10.2646666667,14.6988333333,13.2166666667,15.5613333333,22.8863333333,14.5405,22.8015
772.25,16.9696666666,11.0425,9.58783333333,14.4606666666,13.1151666666,15.5515,22.2545,14.5211666667,22.4726666666
772.56,17.0593333333,10.6161666666,9.131,14.3595,12.8253333333,14.9358333334,21.5638333333,14.2121666666,21.8458333334
772.87,17.3776666667,11.5441666666,9.50983333333,14.5465,13.1003333334,16.0785,21.7158333333,14.3996666666,21.9606666666
773.18,17.5863333333,11.3565,9.50466666666,14.1525,13.012,16.3111666666,21.9033333333,13.809,21.9768333334
773.50,17.505,11.415,9.2085,13.7203333333,12.7835,16.3095,21.6098333333,13.1286666667,22.0168333333
773.81,17.1993333333,10.9086666666,9.36116666667,13.893,13.3853333334,15.8245,21.4338333334,12.8898333333,21.7681666667
774.12,17.2318333334,11.2783333333,9.16866666667,14.406,13.5266666666,15.486,21.5396666666,12.6976666667,21.929
774.43,17.0203333333,11.4268333333,9.45699999998,14.5831666667,13.8511666667,15.6945,21.4773333333,12.6641666667,22.02
774.74,17.0061666667,11.4841666667,9.79866666665,15.3963333333,14.1386666666,15.8113333333,22.151,13.1445,22.4025
775.05,17.2726666667,11.4775,9.48216666667,14.7601666667,14.1161666666,15.669,22.4115,13.1946666667,22.2348333334
775.36,16.9721666667,10.8733333333,9.14183333334,14.6295,14.133,15.89,21.8361666667,12.9105,22.3453333333
775.67,17.442,10.9561666667,9.83183333334,15.5298333333,14.4703333333,16.5765,22.222,13.8245,23.1008333333
775.98,17.031,11.2453333334,10.27,15.3928333334,14.5606666667,16.953,22.049,14.0795,23.102
776.30,17.2706666667,10.5745,10.0643333333,15.3918333333,14.8551666666,16.5325,22.5578333334,14.4256666667,23.6046666666
776.61,17.1126666667,11.1113333333,10.4758333333,15.7878333333,15.1663333333,17.1131666667,22.2761666666,14.5308333333,23.9661666666
776.92,17.3668333334,11.3488333333,11.4431666667,16.5993333333,16.0338333333,17.6226666667,22.348,15.63,24.421
777.23,18.8596666666,12.6263333334,12.4668333333,17.4506666667,17.0521666667,18.7001666667,23.2853333333,16.866,24.814
777.54,18.848,11.958,12.6498333333,17.0925,17.345,19.0075,22.7986666666,16.906,24.7403333333
777.85,19.341,12.0071666667,12.277,17.4231666666,17.5446666667,19.3541666666,23.082,17.315,25.216
778.16,19.9256666667,12.6925,12.2801666667,16.6253333333,17.6431666666,18.8115,23.1436666667,17.038,25.275
778.47,19.9276666666,12.9875,12.0678333334,17.1265,17.5166666667,19.1748333334,22.9096666667,17.043,25.4736666667
778.78,20.4226666667,13.5781666667,12.2983333333,17.1675,17.7101666667,19.2543333334,22.9828333334,17.1813333334,25.459
779.09,19.9353333334,12.963,11.2515,15.9371666667,16.9893333334,18.6168333333,22.4608333334,16.484,24.9858333333
779.40,20.7451666667,13.2068333333,11.2096666667,16.3428333334,17.2855,18.7761666666,23.2771666667,17.0041666667,25.9071666666
779.71,20.617,12.9676666667,11.223,16.513,16.918,18.7325,23.3945,16.9178333333,26.1305
780.02,20.8546666667,12.6635,10.7608333333,15.8718333333,16.5671666666,17.8023333333,22.7995,17.3195,25.8093333333
780.33,20.7163333334,12.69,10.1023333333,14.8976666667,15.6433333333,17.1345,22.5876666667,16.9298333334,25.8185
780.64,18.7705,10.5951666666,8.23566666667,13.8111666666,13.3903333333,15.2391666667,20.935,14.9681666667,24.4215
780.95,18.6703333333,11.0656666667,7.95383333333,14.0255,12.8265,15.3763333334,21.7365,15.7408333334,24.7723333333
781.26,18.3896666667,11.4213333333,8.27983333333,14.0895,13.0221666667,15.6753333334,21.8663333333,16.4378333333,24.9163333333
781.57,17.1426666667,9.86166666667,7.066,13.7326666667,11.9661666667,14.9615,20.5528333334,15.3455,23.4255
781.88,16.6355,9.34216666667,7.0455,13.4388333333,11.9335,15.1303333333,20.6085,15.3323333334,23.0293333333
782.19,16.6976666667,9.87483333334,6.792,13.3958333334,12.0343333334,15.3208333334,21.2988333334,15.759,23.2861666667
782.50,16.6348333333,10.3693333333,6.78666666666,13.6995,12.3263333334,14.7253333334,21.0226666667,15.3725,22.6958333333
782.81,15.6845,9.75833333335,6.15133333333,12.8986666667,11.7391666667,13.639,20.5796666666,14.557,21.8358333334
783.12,15.2833333334,10.2213333333,6.21766666667,12.6465,11.8003333334,12.6788333333,19.5965,14.3393333333,21.4028333333
783.43,14.868,9.703,5.61066666667,12.9208333334,11.6008333333,13.0198333334,19.5875,14.109,21.4521666667
783.74,14.7776666666,8.609,5.4495,13.8083333333,11.7351666666,12.3873333333,19.8428333333,13.8918333334,20.9963333334
784.05,15.5956666667,10.057,6.57633333334,14.6083333333,12.8511666667,13.4038333334,21.0175,15.2105,22.2558333333
784.36,16.1778333334,9.82466666669,6.90933333333,13.9871666667,13.1953333333,13.7171666667,20.6943333334,15.0488333334,22.2951666667
784.67,15.7246666667,9.07833333335,5.6355,12.8813333333,11.7676666667,11.6478333334,19.9383333333,13.8916666667,21.3941666667
784.98,15.816,9.39233333333,5.95483333333,13.0381666666,11.7011666667,11.823,20.5033333333,14.0971666667,21.6666666667
785.29,15.7175,9.26499999999,5.85433333333,13.0625,11.5856666666,11.1638333334,20.552,14.4338333333,21.7298333334
785.60,15.663,8.74,6.38616666667,13.5515,11.7858333333,11.9416666667,20.2495,13.7938333333,21.3395
785.91,16.207,9.07383333335,7.13283333333,13.5341666667,11.8488333333,12.8021666667,20.974,14.3513333333,21.9443333333
786.22,17.4126666666,10.1053333333,8.257,14.259,12.2921666667,14.8188333333,21.4988333333,15.1746666667,22.8383333333
786.53,17.3958333333,9.96983333335,8.05366666667,14.0046666666,11.8855,15.6496666666,21.6685,14.8355,23.1775
786.84,17.8121666667,10.3253333333,8.18383333334,13.8113333333,12.0186666667,15.2058333334,21.7961666667,14.2928333333,23.1408333334
787.14,18.652,11.7351666666,9.06183333333,14.0091666667,12.5683333333,16.5706666666,22.3503333334,14.7613333334,23.6631666667
787.45,17.3168333334,10.0378333333,7.72266666666,12.5913333333,11.164,14.7163333334,20.4566666667,13.2413333333,22.1376666666
787.76,17.3406666667,10.411,8.10616666667,13.4681666666,11.524,14.8795,20.4138333333,13.4525,22.515
788.07,17.8065,10.8593333333,8.965,14.0635,11.8451666667,15.9426666667,20.4405,13.6935,22.6125
788.38,17.992,11.6238333333,9.30833333335,14.3661666667,12.5076666666,16.2855,20.4906666667,14.3356666666,23.1263333334
788.69,17.9975,11.6756666667,9.39199999998,14.1106666667,12.3561666666,15.6683333333,20.6896666667,13.4756666666,23.4121666667
789.00,17.7075,11.9986666666,9.32066666665,13.8811666667,12.5496666666,15.0138333334,20.7683333334,13.6975,24.0588333334
789.31,18.0088333334,12.344,9.62866666668,14.7783333333,12.968,15.5896666667,21.0361666667,13.6701666667,24.7188333333
789.62,17.394,11.6855,8.9345,14.4051666667,12.3656666667,13.9943333333,20.7463333333,12.745,24.32
789.92,17.6553333334,11.547,8.86766666666,14.8646666666,12.823,13.1418333334,20.7496666667,12.9506666667,24.3541666667
790.23,17.8186666666,11.9116666666,9.656,15.2548333333,13.0313333334,13.5345,20.9833333334,13.5508333333,24.7323333333
790.54,17.0785,10.9848333334,9.14033333334,14.5583333333,12.4671666667,12.5001666666,20.405,12.7471666667,23.88
790.85,18.032,11.7548333333,10.2896666667,14.8186666667,12.904,13.9193333334,20.9458333333,13.5198333334,24.8086666666
791.16,16.889,10.4721666667,9.08633333332,13.6378333333,11.5333333334,12.9023333333,19.7638333333,12.5598333333,23.8021666667
791.47,16.9785,10.9493333333,9.45950000001,13.8771666667,11.833,13.1845,20.6686666667,12.4046666666,24.411
791.78,17.1008333333,10.816,9.21866666666,13.7501666666,11.6493333334,13.0553333333,20.278,11.632,24.6355
792.08,17.1236666666,10.988,9.66949999998,14.7503333333,11.6383333333,13.555,20.2355,12.8166666667,24.789
792.39,16.8945,10.848,9.72666666665,14.8088333333,11.3565,13.2495,19.979,13.0563333334,24.3776666667
792.70,16.6666666667,11.117,9.79883333335,14.4641666666,10.9261666667,13.2151666666,19.5455,13.5623333334,24.2631666667
793.01,17.5963333333,11.5448333333,10.9026666667,15.3143333333,12.2213333333,13.6411666667,19.8105,14.6551666667,23.9858333334
793.32,18.4288333333,12.7223333334,11.9505,15.6428333334,12.6216666667,15.1895,20.4265,15.1896666666,24.4043333333
793.62,19.4938333333,14.2176666667,13.3956666667,17.1106666666,13.6588333333,16.6336666667,21.9426666667,16.272,25.7066666667
