wavelength,Back_ConSpaf,Belly_ConSpaf,Breast_ConSpaf,Crissum_ConSpaf,Crown_ConSpaf,DorTail_ConSpaf,Patch10_ConSpaf,Patch11_ConSpaf,Patch12_ConSpaf,Rump_ConSpaf,Throat_ConSpaf,WingTip_ConSpaf
701.91,16.291,64.0963333333,54.1738333333,45.5779166666,16.0404166666,18.5241666667,15.83825,31.8260833333,18.6493333334,17.7653333333,42.5775833333,17.76825
702.24,16.2218333333,64.0098333333,54.1370416667,45.4679166666,15.98025,18.4783333334,15.7726666667,31.8790833333,18.5686666667,17.7325,42.5055833334,17.8185
702.56,16.01375,63.8565,53.91325,45.2479166666,15.8169166667,18.3768333333,15.70025,31.76775,18.4058333333,17.64225,42.3841666667,17.7773333333
702.88,16.1579166667,63.8325,53.9274166667,45.3001666667,15.9636666667,18.5545833333,15.921,31.8451666667,18.5781666666,17.7930833333,42.425,17.869
703.20,16.1329166666,63.94525,53.9983333333,45.4020833333,15.9734166667,18.4733333333,15.8301666666,31.8213333333,18.5450833333,17.7718333333,42.6790833333,17.876
703.52,15.9349166667,63.8484166667,53.7176666667,45.0585833333,15.7190833333,18.2328333334,15.6808333333,31.5458333333,18.2793333333,17.5411666666,42.5445833333,17.5295
703.85,15.864,63.7240833333,53.5967083333,45.0340833333,15.79825,18.3174166667,15.7056666667,31.49875,18.1776666667,17.6090833333,42.44725,17.4558333333
704.17,15.66625,63.55925,53.3940833333,44.73125,15.6884166667,18.164,15.4595,31.2299166667,17.9045,17.4588333333,42.24725,17.23525
704.49,15.8119166667,63.7570833333,53.545125,44.925,15.876,18.30025,15.7205,31.42,18.162,17.5939166666,42.3729166667,17.3539166667
704.81,16.0289166667,64.1341666667,53.7925416666,45.1953333333,15.9624166667,18.5175833334,15.8520833333,31.617,18.2414166667,17.801,42.5911666667,17.4618333333
705.13,16.208,64.1695,53.820875,45.2633333333,16.1518333334,18.6384166666,15.8891666667,31.74325,18.2390833333,17.8085,42.60175,17.7119166667
705.45,16.19425,64.1366666667,53.7532083333,45.2836666667,16.017,18.6471666667,15.7395,31.6723333334,18.2645,17.6955833333,42.5866666667,17.6253333333
705.78,16.4645,64.4296666666,53.9646666667,45.5925,16.1938333333,18.8914166666,16.0639166667,31.8923333333,18.5961666666,17.9883333333,42.8459166666,17.8931666667
706.10,16.581,64.2791666667,54.0528333334,45.7763333333,16.3078333333,18.9335,16.18875,31.9470833333,18.748,18.0845,42.8621666667,17.983
706.42,16.5910833333,64.502,54.2141666667,45.8570833333,16.3166666667,18.9120833333,16.1021666667,32.1218333333,18.7064166667,18.1648333333,43.0680833334,18.0575
706.74,16.6631666667,64.50875,54.3383333333,45.94725,16.3983333333,19.0156666666,16.2214166667,32.2589166667,18.8121666667,18.2863333334,43.025,18.1635
707.06,16.60175,64.6123333333,54.554125,46.155,16.5243333333,18.9880833334,16.21325,32.453,18.9581666666,18.3344166667,43.0884166667,18.2693333333
707.38,16.5208333334,64.54375,54.5454583333,46.1056666667,16.3715,18.7649166667,16.078,32.4794166666,18.93875,18.2078333333,43.0743333333,18.1974166667
707.70,16.4983333334,64.4684166667,54.5200416667,46.2296666667,16.2758333333,18.6825,16.10925,32.4708333333,18.9754166667,18.1583333334,43.1233333333,18.1476666667
708.03,16.291,64.3426666667,54.3526666667,46.0718333333,15.97125,18.5435,15.8785,32.4003333333,18.6970833333,17.9738333333,42.9230833333,17.9823333333
708.35,16.2726666667,64.3725,54.3846666667,46.0110833333,15.9675833333,18.4221666666,15.6851666666,32.43725,18.6349166667,17.9374166667,43.0335833334,17.8854166667
708.67,15.94725,64.4144166667,54.3255416667,45.8971666667,15.7690833334,18.1995833333,15.5649166667,32.3241666667,18.4859166667,17.873,43.0215,17.6094166666
708.99,15.7136666667,64.1670833333,54.0746666667,45.6624166667,15.5713333334,18.05525,15.40825,32.2051666667,18.267,17.7811666667,42.8349166667,17.50675
709.31,15.53825,63.8544166667,53.9509583334,45.4521666667,15.4675833333,17.9088333333,15.2431666667,32.0755833333,18.13675,17.5896666667,42.67425,17.38775
709.63,15.8115,64.3238333333,54.2572916666,45.6609166666,15.7289166667,18.2389166667,15.384,32.2646666667,18.3303333333,17.81825,43.0388333333,17.57
709.95,15.7259166667,64.2511666667,54.159875,45.545,15.6451666667,18.1739166667,15.3534166667,32.171,18.2754166667,17.7326666667,42.9541666666,17.4820833334
710.27,15.4675,64.0781666667,53.809875,45.2063333333,15.4468333333,17.9496666667,15.139,31.79875,17.9394166667,17.4536666667,42.6539166667,17.1234166667
710.59,15.47825,64.0905833333,53.8017083333,45.0933333333,15.388,17.9998333334,15.17325,31.7615,17.894,17.5395833333,42.6573333333,17.1848333333
710.91,15.5374166667,64.2568333334,53.8890416667,45.04725,15.3875833333,18.0428333333,15.2549166667,31.8021666666,17.9150833333,17.5846666667,42.7753333333,17.2575833333
711.24,15.769,64.4708333333,54.0747083333,45.1741666667,15.6089166667,18.31225,15.4574166667,32.0029166667,18.1333333333,17.8045833333,42.8984166667,17.498
711.56,15.8475833333,64.46625,54.0722083333,45.2586666667,15.7095833333,18.3188333333,15.5085833333,31.9520833334,18.2030833333,17.8213333333,42.9865833333,17.5965
711.88,15.7275,64.1651666666,53.8720416667,45.031,15.646,18.17125,15.4644166667,31.7336666667,18.1355833333,17.6531666667,42.6924166667,17.4989166667
712.20,15.9088333333,64.1536666667,53.9675416666,45.0830833333,15.78,18.2469166667,15.4629166667,31.7853333333,18.2586666667,17.7534166667,42.6908333333,17.5635833333
712.52,16.2851666667,64.47675,54.3700833333,45.3864166667,16.12225,18.4441666667,15.8406666666,32.0696666667,18.5866666667,18.1168333333,42.9999166667,17.8794166667
712.84,16.2838333333,64.5849166667,54.3460833334,45.4725,16.0625833333,18.4369166666,15.74075,32.09425,18.51175,18.0775833333,43.0164166667,17.8205833333
713.16,16.2154166667,64.5560833334,54.32075,45.4975833333,16.0074166667,18.27825,15.7384166667,32.1800833333,18.5420833333,18.067,42.90675,17.7704166667
713.48,16.4419166667,64.5039166667,54.3627083333,45.6795833333,16.202,18.5489166667,16.0026666667,32.2569166667,18.6993333333,18.20425,42.9406666667,18.0064166667
713.80,16.7411666667,64.6501666667,54.6362083333,45.9635,16.4759166667,18.918,16.2983333333,32.66275,19.033,18.49925,43.26275,18.29975
714.12,16.8413333333,64.4094166667,54.5672083333,45.9138333333,16.5355833334,19.0766666667,16.3124166666,32.6245833334,19.1118333333,18.4971666667,43.232,18.3461666666
714.44,16.7824166667,64.3028333333,54.42675,45.8845,16.55925,18.9853333333,16.1969166667,32.52475,19.0455833333,18.3863333333,43.1028333333,18.1430833333
714.76,16.7555,64.2856666667,54.3939166667,45.7545,16.57275,18.8883333333,16.2039166667,32.4899166667,18.9738333334,18.335,43.1355,18.09
715.08,16.8505,64.1495833333,54.4599583333,45.6194166667,16.7635833333,19.0666666667,16.37425,32.5911666667,19.0700833333,18.4850833333,43.02725,18.181
715.40,16.8716666667,64.11575,54.4724166667,45.6645,16.7170833333,19.1504166666,16.3943333333,32.6394166666,19.1134166667,18.4513333333,43.0413333333,18.2026666667
715.72,16.9788333333,64.0098333334,54.39,45.6426666667,16.8269166666,19.3538333333,16.64125,32.6215,19.273,18.4700833333,43.1175833333,18.36875
716.04,16.8415833333,64.11525,54.365375,45.6748333333,16.7575833333,19.3159166667,16.5690833334,32.593,19.2098333333,18.3666666667,43.1780833333,18.2364166667
716.36,16.9765833333,64.3184166667,54.6153333333,45.8524166667,16.9609166667,19.44325,16.79225,32.7218333333,19.3560833333,18.5358333333,43.3755,18.39975
716.68,16.8373333333,64.26775,54.562375,45.7354166667,16.8106666667,19.377,16.6614166667,32.5528333333,19.2008333333,18.3595833333,43.2670833333,18.3595833333
717.00,16.9308333333,64.33925,54.6117916666,45.6456666667,16.8615,19.3145,16.6758333333,32.5993333333,19.2325833334,18.44225,43.2438333333,18.362
717.32,16.8584166667,64.34225,54.5315416667,45.5838333333,16.7038333333,19.1361666667,16.5141666666,32.47725,19.12875,18.3955,43.094,18.3415833334
717.64,16.8794166666,64.659,54.7249583333,45.7433333333,16.728,19.0555,16.61675,32.6014166667,19.0458333333,18.4520833333,43.27975,18.39475
717.96,16.9058333333,65.051,55.0229166667,45.8895833333,16.7040833333,19.0565833333,16.655,32.81575,19.0765,18.5155,43.4701666667,18.5313333334
718.28,16.89175,65.0689166666,55.0820833333,46.01575,16.74975,19.0571666667,16.5631666667,32.9279166667,19.0288333333,18.4794166666,43.459,18.607
718.60,16.8599166667,65.4410833333,55.3398333334,46.3063333333,16.5320833333,18.8319166667,16.3199166667,32.9235833333,18.8509166667,18.3210833333,43.5755,18.4368333333
718.92,16.8455833333,65.64275,55.3741666667,46.3994166667,16.46825,18.7129166667,16.2355,32.9538333333,18.7195,18.38075,43.71075,18.4023333333
719.24,16.7064166667,65.7161666667,55.358125,46.439,16.2865,18.477,16.1316666667,32.9553333333,18.5058333333,18.329,43.7399166667,18.3356666666
719.56,16.7205833333,65.5748333333,55.375375,46.459,16.4105,18.5538333333,16.2936666667,33.0435833333,18.6775,18.3989166667,43.6888333333,18.4325833333
719.88,16.6553333333,65.0398333334,54.8490833334,45.9801666667,16.3186666667,18.4088333333,16.1761666667,32.8319166667,18.6686666667,18.26875,43.3229166667,18.42475
720.20,16.5931666667,64.9535,54.8819166667,45.8643333333,16.2418333333,18.3108333333,16.0995,32.7638333333,18.65075,18.2603333333,43.3728333333,18.281
720.52,16.2576666666,65.02175,54.7344583333,45.8321666667,16.0009166667,18.1781666667,15.85375,32.6885833333,18.4536666667,18.017,43.3488333334,18.04025
720.84,16.2208333334,64.8875,54.8308333333,45.6705833334,16.1263333334,18.2545,16.02725,32.7576666667,18.4905833333,18.0538333333,43.5375,18.0681666667
721.16,16.2746666666,65.08175,54.8610416666,45.8025,16.2028333334,18.33275,16.0785833334,32.8455833333,18.7225,17.9670833333,43.5384166667,18.0675
721.48,16.3111666666,64.8650833333,54.7744166667,45.6903333333,16.27275,18.48275,16.2415833334,32.6823333333,18.7926666666,18.0455833333,43.5524166667,18.1390833333
721.79,16.447,64.8114166667,54.7360416667,45.6523333333,16.3119166666,18.7390833333,16.45925,32.79775,19.0649166666,18.1770833333,43.66925,18.1985833334
722.11,16.2764166667,64.655,54.570375,45.523,16.32475,18.7513333334,16.4098333334,32.8243333333,19.1316666667,18.1695833333,43.7489166667,18.27625
722.43,16.4718333333,64.8085833333,54.8264166667,45.7334166667,16.5765,18.9704166667,16.7373333333,33.0068333333,19.4111666667,18.3275833333,43.8315,18.49075
722.75,16.5759166666,64.805,54.8670416667,45.7771666666,16.6544166667,19.1701666667,16.7279166667,33.0664166667,19.4885833334,18.3519166666,43.7438333333,18.4719166666
723.07,16.4799166666,64.7860833333,54.67925,45.6219166667,16.34475,18.97,16.4061666667,32.8344166667,19.169,18.0653333334,43.60625,18.3185833333
723.39,16.3675,65.3025,54.978125,45.9755,16.29525,18.9856666667,16.3824166667,32.9643333333,19.1428333333,18.1229166666,43.7963333333,18.1626666667
723.71,16.517,65.3995,54.9236666667,46.0540833334,16.36475,19.0535833333,16.522,33.0340833333,19.25075,18.2156666667,43.9264166667,18.1855
724.03,16.4848333334,65.1703333333,54.8376666667,45.9440833333,16.4725,18.8575,16.53725,32.9200833333,19.2486666667,18.1606666666,43.793,18.153
724.35,16.5591666667,65.3276666667,54.9735416667,46.10575,16.4966666667,18.7650833333,16.5443333333,32.8786666667,19.2895833333,18.168,43.7800833333,18.1255
724.67,16.4208333334,65.2176666667,55.0129583333,45.9870833333,16.4036666667,18.7463333333,16.4805,32.7626666667,19.1534166666,18.2276666667,43.642,18.081
724.98,16.4970833333,65.2609166667,54.914875,46.0040833334,16.4799166666,18.8660833333,16.6151666667,32.8175,19.3624166666,18.3968333333,43.586,18.1854166667
725.30,16.5470833333,65.33225,54.8691666667,45.9675833333,16.5250833333,18.8061666667,16.5789166666,32.6015,19.3965,18.4156666667,43.5378333333,18.22325
725.62,16.7891666667,65.1745833334,54.7890833333,45.8766666667,16.7243333333,19.0095833333,16.90925,32.6941666667,19.6078333334,18.70925,43.49525,18.4545
725.94,16.6523333334,65.16175,54.7300416667,45.8465,16.5781666667,18.8415833333,16.65225,32.6275833333,19.5234166667,18.7195,43.4946666667,18.32225
726.26,16.3858333333,65.0933333334,54.6892083333,45.7796666667,16.37625,18.6256666667,16.4690833333,32.6025833333,19.42775,18.5946666667,43.44475,18.1900833333
726.58,16.6548333333,65.32625,54.9690416666,46.0068333334,16.65975,18.9250833333,16.7658333333,32.9036666667,19.7653333333,18.8969166667,43.7764166667,18.3848333333
726.90,16.60125,65.16175,55.1061666667,45.8779166667,16.5615833333,18.8771666667,16.7530833333,32.8356666667,19.6065833333,18.77225,43.742,18.3609166666
727.21,16.6413333334,65.0924166667,55.0508333333,46.02175,16.7175,19.043,16.9025,33.0281666666,19.5815833334,18.8304166666,43.7888333333,18.51375
727.53,16.7311666667,65.29575,55.2304166667,46.198,16.6851666667,19.2059166667,16.9218333334,33.0459166667,19.5971666667,18.7896666667,43.976,18.53425
727.85,16.7878333333,65.4756666667,55.0846666667,46.3350833333,16.6644166666,19.47875,16.9226666666,33.187,19.6914166667,18.8225,43.9940833333,18.6465833333
728.17,16.8214166666,65.2213333333,54.8722083333,46.1121666667,16.5255,19.24125,16.74425,33.083,19.6098333334,18.5991666667,43.8724166666,18.5330833333
728.49,16.839,65.0626666667,54.8052083334,46.0476666667,16.4964166666,19.1874166667,16.526,33.0588333333,19.5164166667,18.4771666666,43.8764166667,18.4023333333
728.80,16.4538333333,64.65125,54.5368333333,45.7495833334,16.1163333333,18.76575,16.1841666667,32.826,19.1893333333,18.1406666666,43.5960833333,18.05475
729.12,16.3665,64.87,54.6374166667,45.8083333333,15.9843333333,18.6363333333,16.0706666667,32.726,19.1001666667,17.96525,43.659,17.9129166667
729.44,16.5398333333,64.9316666667,54.7714583333,45.81175,16.1410833334,18.93625,16.4085833333,32.8440833333,19.2465,18.037,43.7483333333,18.1051666666
729.76,17.1270833334,65.1795,55.0809583333,46.12075,16.6216666667,19.3755,16.963,33.0996666667,19.7034166667,18.4636666667,43.9735833333,18.5556666667
730.08,16.8940833334,64.5944166667,54.6662916667,45.71075,16.4123333333,19.1871666667,16.64875,32.66425,19.4749166666,18.2748333333,43.4710833333,18.39525
730.39,17.1671666667,64.6910833333,54.7595,45.9311666667,16.6489166666,19.354,16.8535833333,32.8439166667,19.7610833334,18.54425,43.75775,18.6444166667
730.71,17.2518333333,64.6990833333,54.805875,45.808,16.72875,19.2900833333,16.7574166667,32.7839166667,19.8396666667,18.4858333334,43.7205833333,18.7293333333
731.03,17.39925,64.6361666666,54.75725,45.7540833333,16.8998333333,19.4518333333,16.8624166667,32.9020833333,19.9575,18.7850833333,43.7148333334,18.8534166667
731.35,17.403,64.3351666667,54.747875,45.4814166666,16.8611666667,19.3060833333,16.8063333334,32.73475,19.9986666666,18.834,43.6155,18.8166666667
731.67,17.4796666667,64.35375,54.6829583334,45.6356666667,17.0230833333,19.5358333333,17.01225,32.8769166666,20.1248333333,19.0531666667,43.6141666667,18.9791666667
731.98,17.4309166666,64.3179166667,54.7784583333,45.6481666667,16.9975833333,19.5314166667,17.1061666667,32.95675,20.1215,19.0939166667,43.66075,19.0961666667
732.30,17.75925,64.7766666667,55.0842916667,45.9993333333,17.39,19.9309166667,17.3985833334,33.49275,20.3855833333,19.44375,43.9741666667,19.3935833333
732.62,18.13475,64.9450833333,55.18375,46.2639166666,17.7395833333,20.3155833333,17.7025,33.8205833334,20.7500833333,19.7495,44.1225833333,19.6424166667
732.94,18.1306666667,64.8245833333,54.8997916667,46.2984166666,17.7945,20.241,17.6493333333,33.7136666667,20.7201666667,19.72875,44.0759166667,19.58575
733.25,17.9266666667,64.6799166667,54.7177916667,46.0711666667,17.6534166667,20.03325,17.4355833334,33.6489166667,20.58675,19.6066666667,44.0045833333,19.4443333334
733.57,18.1268333333,65.16575,54.9715416666,46.3665,17.9163333333,20.1145833334,17.7375,34.026,20.7710833333,19.84075,44.5215,19.5735
733.89,18.144,64.8356666667,54.6751666667,46.083,17.9275,20.09575,17.76325,33.8988333333,20.807,19.8996666667,44.2863333334,19.5735833334
734.21,18.078,64.8385,54.6649583333,46.087,17.8334166666,20.1160833333,17.72175,33.8923333333,20.7680833333,19.96,44.2751666667,19.4358333333
734.52,18.0191666667,64.6070833333,54.5972916667,45.9804166667,17.6915833333,20.1215,17.7225833333,33.8505833333,20.8048333334,19.8580833333,44.2198333333,19.4760833334
734.84,17.7955833333,64.5589166667,54.3803333333,45.962,17.6138333334,19.8984166667,17.6063333333,33.7873333333,20.6221666667,19.51975,44.1361666666,19.2161666667
735.16,17.6869166667,64.7780833333,54.4615833333,46.0385833333,17.5599166667,19.8591666667,17.6496666666,33.7513333333,20.5359166667,19.3938333333,44.3291666667,19.1299166667
735.48,17.79925,65.0683333333,54.6365,46.2176666667,17.639,19.866,17.6543333333,33.7965833334,20.6425,19.3699166667,44.4486666667,19.20175
735.79,17.7885833333,64.8521666667,54.489875,46.11775,17.4860833333,19.8070833334,17.6205,33.57375,20.7455,19.4195,44.31875,19.2074166667
736.11,17.46425,64.4805,54.1940416666,45.8031666667,17.2366666666,19.56125,17.3594166667,33.3648333333,20.5366666667,19.23175,44.1245,19.0303333333
736.43,17.5474166667,64.6124166667,54.421125,45.7384166667,17.2205,19.5623333334,17.5078333333,33.52325,20.7489166667,19.4145833334,44.1375833333,19.21675
736.74,17.51775,64.3468333333,54.221125,45.7259166667,17.1598333334,19.6335833333,17.3931666666,33.4020833333,20.5828333333,19.29425,44.0848333333,19.228
737.06,17.5015,64.1275,54.0410833334,45.8280833333,17.1581666667,19.6498333333,17.5360833333,33.4364166666,20.6405,19.2744166667,43.9391666666,19.4119166667
737.38,17.4300833334,64.2970833333,54.016875,45.98175,17.2128333333,19.6883333334,17.60225,33.4630833333,20.5314166667,19.16075,43.9515833333,19.3886666666
737.69,17.3149166667,64.2479166667,53.9907083333,45.97225,17.2834166667,19.5695833333,17.7093333333,33.4815,20.533,19.1913333333,43.91625,19.4638333333
738.01,17.3261666667,64.4649166666,54.1585416667,46.10725,17.4110833333,19.4000833333,17.79125,33.5060833333,20.5036666667,19.2246666667,44.02775,19.50375
738.33,17.4864166667,64.6278333333,54.4007916667,46.287,17.47575,19.6236666666,17.96825,33.50375,20.65925,19.40275,44.1340833334,19.68225
738.64,17.751,64.28025,54.4117916667,46.097,17.7246666667,19.7634166667,17.9341666667,33.4526666667,20.8504166667,19.5778333333,43.9653333333,19.71575
738.96,17.8360833333,64.1481666667,54.3253333333,46.1958333333,17.8385833333,20.0421666667,18.0555,33.5951666667,20.9048333333,19.7116666667,44.0395833333,19.8410833333
739.28,17.8225,64.3124166667,54.4429166666,46.4365,17.9294166666,20.0350833333,18.2015,33.4880833333,20.9025,19.6748333333,44.2184166667,19.8349166667
739.59,17.9826666667,64.4885833333,54.613875,46.3745,18.0630833333,20.0075833333,18.2241666667,33.4110833333,20.9985833333,19.6744166667,44.3684166667,19.8383333333
739.91,18.0853333333,64.3185,54.6044166667,46.3954166667,18.1988333333,20.1308333333,18.1825833333,33.4656666667,20.8253333333,19.6715,44.431,19.86325
740.23,18.13175,64.5179166667,54.7111666667,46.3535833333,18.3715,20.2505833333,18.36325,33.5349166667,21.0619166666,19.80925,44.537,19.7739166666
740.54,18.0255833333,64.62975,54.8171666667,46.10875,18.3273333334,20.2479166667,18.16675,33.3221666666,21.0589166667,19.7775833334,44.40675,19.58925
740.86,17.9338333333,64.632,55.0682083333,46.2044166667,18.1170833333,20.1349166667,17.9335,33.3530833333,20.9476666667,19.7059166666,44.3984166667,19.4775
741.18,17.8931666666,64.59125,54.875625,46.0748333333,17.9703333333,20.24875,17.7244166667,33.1875833333,20.8920833333,19.6199166666,44.2339166667,19.3796666667
741.49,17.9189166667,64.8434166667,54.844875,46.0783333333,17.861,20.3824166667,17.713,33.2435833333,21.0056666667,19.55075,44.374,19.3768333333
741.81,18.194,64.8495,54.8864166667,46.2781666667,18.2526666667,20.5699166667,17.8896666667,33.6991666667,21.24,19.8501666667,44.5283333334,19.6951666666
742.12,18.0975,64.9506666667,54.9446666667,46.4286666667,18.21925,20.4370833333,17.8778333334,33.8914166667,21.2921666667,19.79875,44.6799166667,19.8670833333
742.44,18.4015833334,64.9825833333,55.1780416667,46.4609166667,18.5813333333,20.4600833333,18.105,34.1633333333,21.6498333333,20.06475,44.6244166667,20.0379166667
742.76,18.1250833333,64.849,55.009,46.1111666667,18.3061666667,20.1781666667,17.7476666666,34.0911666667,21.2076666667,19.7011666667,44.3206666667,19.7283333333
743.07,18.1576666667,65.1231666667,55.218625,46.4293333334,18.3333333333,20.2218333333,17.7696666667,34.18675,21.032,19.7165833333,44.4855833333,19.8550833333
743.39,18.0716666667,65.1314166667,55.120375,46.4459166666,18.38475,20.3416666667,17.7863333333,34.0806666667,21.23175,19.60975,44.4455,19.94175
743.70,18.3951666667,65.5334166667,55.6889583333,46.9148333333,18.5020833334,20.5988333333,17.9826666667,34.5359166667,21.5525833333,19.903,44.81175,20.3564166666
744.02,18.3301666667,65.358,55.6400416666,46.9359166667,18.4346666667,20.6085,17.9245,34.515,21.48625,19.7878333334,44.8795833333,20.3739166667
744.34,18.4938333333,65.4706666667,55.4132916667,46.8436666667,18.80475,20.9364166667,18.10675,34.6243333333,21.77075,19.9308333333,45.0324166667,20.44775
744.65,18.7930833333,65.7295,55.7685,47.0320833333,19.0736666667,21.1969166667,18.5634166666,34.8859166667,22.1055,20.0873333333,45.3328333333,20.6994166667
744.97,18.9735,65.808,56.1163333333,47.1710833333,19.3483333333,21.6584166667,18.855,35.2141666667,22.4753333334,20.4824166667,45.5915,21.0464166667
745.28,19.07775,66.1276666667,56.398375,47.2340833333,19.3358333333,21.9243333333,18.9450833333,35.3473333333,22.6633333333,20.5685,45.9075833333,21.1885
745.60,18.972,65.9499166667,56.0376666667,46.9198333333,19.1785833333,21.84875,19.014,35.2544166667,22.39425,20.412,45.6605833333,21.0480833333
745.91,19.03275,66.0411666666,55.96075,46.91425,19.11375,22.11525,19.2823333333,35.1418333334,22.4166666666,20.3845,45.8154166667,21.20125
746.23,19.3926666667,66.2429166667,56.2669166667,47.3061666667,19.5640833333,22.746,19.8551666667,35.3998333334,23.1956666666,20.9546666667,46.32325,21.7306666667
746.55,19.07625,66.23275,56.3399583333,47.3279166667,19.4293333333,22.749,19.8601666667,35.4774166667,23.209,20.90625,46.392,21.4925
746.86,19.0445,66.10875,56.3173333333,47.2849166666,19.3913333334,22.5995833333,19.9591666667,35.46125,23.0375,20.8901666667,46.3280833333,21.3765833333
747.18,18.7726666667,65.738,55.7227083333,46.988,19.079,22.1749166667,19.6756666667,35.0039166667,22.6650833333,20.48825,46.0269166667,21.0010833333
747.49,19.192,66.1249166667,56.1484583333,47.349,19.3078333333,22.55225,20.0788333333,35.3715833333,22.978,20.7881666666,46.3105833333,21.2170833333
747.81,19.1525,66.2528333333,56.1917916667,47.3429166667,19.0393333333,22.4108333333,19.9443333333,35.2533333333,22.93125,20.7136666666,46.3860833333,21.2115833333
748.12,19.3608333333,66.2845833333,56.2187916667,47.5206666667,19.239,22.6205,19.9230833334,35.289,23.12775,20.973,46.4548333333,21.3743333333
748.44,19.4805833333,66.3378333333,56.2332083333,47.6173333333,19.1740833333,22.4765833333,19.8031666667,35.2465833333,23.02275,20.9946666666,46.2916666667,21.2628333333
748.75,19.4760833333,66.1418333333,56.1385833333,47.4780833333,19.2675,22.4783333333,19.8236666666,35.0681666667,23.0535,21.2015833334,46.1098333333,21.4130833334
749.07,19.8278333334,66.3105833333,56.6564166667,47.8095833333,19.6986666667,23.0585,20.0359166667,35.3756666667,23.6258333334,21.5929166667,46.5803333333,21.8229166667
749.38,19.4716666667,66.2364166667,56.845375,47.881,19.55725,22.67225,19.6930833333,35.42375,23.3745,21.4009166667,46.59075,21.5119166666
749.70,19.54825,66.2249166667,56.8878333333,47.8141666667,19.545,22.6015,19.40225,35.5508333333,23.0905833334,21.24475,46.4545,21.45125
750.01,19.6258333333,65.9775833333,56.7240833334,47.6036666667,19.59725,22.6415,19.3126666666,35.3786666666,23.0273333334,21.0673333333,46.0261666666,21.63
750.33,19.67,66.1261666667,56.7874583333,47.4866666667,19.6225833333,22.7175,19.2843333333,35.4230833333,23.0400833333,21.1209166667,46.1590833333,21.6458333333
750.64,19.25175,66.06975,56.831625,47.2329166667,19.3475833333,22.5169166667,18.9231666667,35.2226666667,22.7468333333,20.8254166666,45.8764166667,21.3935
750.96,19.1751666667,65.722,56.669,47.153,19.2998333333,22.29975,18.6646666666,35.04725,22.68925,20.822,45.5764166667,21.3104166666
751.27,19.287,65.3834166666,56.6825416666,47.0881666667,19.6386666667,22.4239166667,18.8465,35.0665,22.68375,20.9823333333,45.38975,21.4133333333
751.59,19.07325,64.9415833333,56.5450416667,46.902,19.3430833334,22.3045833333,18.7436666667,35.02975,22.3838333333,20.8649166667,45.12925,21.2423333334
751.90,19.194,65.0970833333,56.445,47.06375,19.6376666667,22.4915833334,18.845,35.1724166667,22.4600833333,20.9125833333,45.24025,21.3755
752.22,19.3881666667,65.2279166667,56.5365416667,47.2688333334,19.8083333333,22.4695,18.9455833333,35.4150833333,22.41525,20.8428333333,45.4035833333,21.3109166667
752.53,19.0874166667,65.1894166667,56.293125,47.1603333333,19.292,21.9461666667,18.55325,35.1400833333,21.9909166667,20.4910833333,45.1361666667,20.9804166667
752.85,19.57625,65.5499166667,56.2738333333,47.2754166667,19.5699166667,22.2944166667,18.7914166667,35.1485833333,22.2819166667,20.8333333333,45.1440833333,21.29275
753.16,19.7778333333,65.2791666667,56.2031666666,47.1935833333,19.65375,22.4381666666,19.0636666667,35.1588333333,22.49525,21.0666666667,45.0729166667,21.3840833333
753.47,20.0083333334,65.523,56.164,47.4134166667,19.763,22.6014166666,19.486,35.3308333333,22.8148333333,21.5818333334,45.6516666667,21.4736666667
753.79,20.103,65.4425,56.3226666667,47.5835,19.8249166666,22.8325833333,19.49875,35.4748333333,23.0053333333,21.8673333333,45.7550833334,21.5125833333
754.10,20.8045,65.9241666667,56.6932083333,48.07025,20.38525,23.451,20.1389166667,35.9893333333,23.4800833333,22.5488333333,46.2623333333,22.18075
754.42,21.0776666666,66.1398333333,56.621125,48.1173333334,20.4413333333,23.6989166666,20.4189166667,36.3050833333,23.5961666666,22.6388333334,46.4695833333,22.4715
754.73,21.01225,66.09175,56.3245833333,48.1799166667,20.01775,23.5115,20.2355,36.2908333333,23.5115,22.37725,46.243,22.2765
755.05,21.1775833333,66.2798333333,56.4319583333,48.2428333333,20.2463333333,23.4986666667,20.2726666667,36.3985,23.6526666667,22.3773333333,46.3971666667,22.4625833334
755.36,20.9294166667,65.90275,56.288,48.1250833333,20.0991666667,23.244,20.0496666667,36.24,23.3300833334,22.2155833333,46.2896666667,22.4238333334
755.67,20.6748333333,65.643,56.2025416667,47.9891666667,19.8945,23.2025,19.8978333333,35.9711666666,23.2493333334,22.1756666666,46.1450833333,22.3721666666
755.99,20.7290833334,65.9335,56.295375,48.2748333334,20.2413333333,23.38575,20.2043333333,36.08075,23.39925,22.4978333333,46.4588333334,22.4945833333
756.30,20.51925,65.3265833333,56.0358333333,48.0988333334,20.1698333333,23.4281666667,20.11275,36.0941666667,23.3340833333,22.4674166667,46.32875,22.4001666667
756.62,20.403,65.509,56.1715,48.147,20.1195,23.481,20.0453333333,35.9254166667,23.2280833333,22.4956666666,46.5505833333,22.4180833333
756.93,20.3214166667,65.5149166667,56.1122916667,47.84825,20.1356666667,23.3685,19.7371666667,35.8465833333,23.13875,22.2673333334,46.1763333333,22.3854166667
