wavelength,Back_HemReym,Belly_HemReym,Breast_HemReym,Crissum_HemReym,Crown_HemReym,DorTail_HemReym,Rump_HemReym,Throat_HemReym,WingTip_HemReym
736.11,14.5153333333,28.6023333333,35.5383333333,23.6443333333,15.445,15.6596666667,10.833,29.2696666667,19.878
736.43,14.7866666667,28.7833333333,35.309,23.9586666667,15.8286666667,15.721,11.1113333333,29.6213333333,20.151
736.74,14.0753333333,28.0653333333,34.8433333333,23.342,15.066,14.7883333333,10.6926666667,28.8506666667,19.174
737.06,14.223,28.1523333333,34.6893333333,23.1306666667,14.7973333333,14.6383333333,10.496,28.9586666667,19.355
737.38,13.3946666667,27.6836666667,33.971,22.1936666667,14.093,13.6643333333,10.0,28.8726666667,18.088
737.69,12.632,27.0786666667,33.3823333333,21.732,13.527,12.9143333333,9.82333333333,28.256,17.403
738.01,12.571,27.2203333333,33.5056666667,21.2546666667,13.272,12.9893333333,9.90166666667,28.2656666667,17.196
738.33,12.041,26.897,33.1006666667,20.6433333333,12.6773333333,12.518,9.27533333333,27.839,16.446
738.64,11.743,26.8956666667,32.644,20.2363333333,12.4076666667,12.4076666667,8.97333333333,27.523,16.396
738.96,11.605,27.037,32.7283333333,20.4446666667,12.2713333333,12.5183333333,9.16066666667,27.4936666667,16.111
739.28,11.2756666667,26.6643333333,32.4566666667,20.378,12.1033333333,12.264,9.04033333333,26.9976666667,15.821
739.59,11.1316666667,26.4906666667,32.292,20.0446666667,11.6523333333,12.359,9.012,26.5276666667,15.322
739.91,11.007,26.2323333333,32.4223333333,19.8176666667,11.294,12.0553333333,8.998,26.557,14.938
740.23,11.44,26.697,32.6253333333,20.2,11.478,12.1603333333,9.05066666667,26.9246666667,15.245
740.54,11.4783333333,26.9353333333,32.5733333333,20.1696666667,11.9346666667,12.3273333333,9.33733333333,26.7833333333,15.241
740.86,11.8293333333,27.167,32.8563333333,20.369,12.0486666667,12.4613333333,9.133,26.5353333333,15.596
741.18,11.8673333333,26.9866666667,33.0446666667,20.3383333333,12.0903333333,12.7326666667,8.943,26.0556666667,15.539
741.49,12.0046666667,27.011,33.1466666667,20.595,12.298,12.7916666667,9.097,26.1173333333,15.806
741.81,12.093,26.672,33.036,20.6863333333,12.3496666667,12.674,9.28233333333,26.4153333333,15.444
742.12,12.2863333333,26.8003333333,33.21,21.0466666667,12.628,13.0106666667,9.43,26.8686666667,15.703
742.44,12.4476666667,26.6416666667,32.942,20.9833333333,12.713,12.657,9.19266666667,26.6833333333,16.094
742.76,12.2093333333,26.2446666667,32.6056666667,20.8103333333,12.5943333333,12.4663333333,8.68633333333,26.2876666667,16.346
743.07,12.4053333333,26.1706666667,32.7316666667,20.8423333333,12.8206666667,12.6056666667,8.695,26.6866666667,16.631
743.39,12.3803333333,26.1843333333,32.5633333333,20.4593333333,12.758,12.5836666667,8.42766666667,26.7653333333,16.478
743.70,12.016,25.9683333333,32.5706666667,20.672,12.6756666667,12.7053333333,8.656,27.1716666667,16.241
744.02,11.666,25.571,32.155,20.3416666667,12.2846666667,12.388,8.36633333333,26.7053333333,15.599
744.34,11.2146666667,25.388,31.5873333333,19.7663333333,12.1023333333,12.1763333333,8.34433333333,26.0833333333,15.402
744.65,11.384,25.6846666667,31.4436666667,19.5983333333,11.7263333333,11.8453333333,8.27366666667,26.6366666667,15.268
744.97,11.046,25.4886666667,31.2593333333,19.5523333333,11.2713333333,11.7373333333,7.70966666667,26.2246666667,15.194
745.28,11.1363333333,26.1106666667,31.4896666667,20.006,11.559,11.9823333333,7.93266666667,26.126,15.956
745.60,10.5913333333,25.921,31.2243333333,19.5933333333,10.958,11.4473333333,7.58066666667,25.5236666667,15.222
745.91,10.9646666667,26.4026666667,31.2253333333,19.8363333333,11.662,12.102,8.23466666667,25.9023333333,15.787
746.23,11.3136666667,26.6816666667,31.7693333333,20.1213333333,12.0273333333,12.24,8.58,26.211,15.581
746.55,11.228,26.8036666667,31.5026666667,20.0,11.7773333333,11.8536666667,8.63466666667,25.614,15.149
746.86,11.8223333333,27.148,31.505,20.7496666667,12.249,12.523,8.94266666667,25.777,15.951
747.18,12.19,27.3293333333,31.95,20.6566666667,12.5703333333,12.7373333333,8.93766666667,25.095,16.461
747.49,12.5286666667,27.633,32.1753333333,21.079,12.605,12.925,9.145,25.286,17.01
747.81,12.3006666667,27.5776666667,32.4826666667,20.9263333333,12.149,12.908,9.24833333333,25.4363333333,16.355
748.12,12.5036666667,27.938,33.0026666667,21.566,13.105,13.5556666667,9.66333333333,25.849,17.223
748.44,12.268,27.663,32.4956666667,21.08,12.732,12.8813333333,9.38066666667,25.2993333333,16.472
748.75,12.659,28.1983333333,32.796,21.3016666667,12.8676666667,13.3006666667,9.73266666667,25.4816666667,16.973
749.07,12.753,28.229,33.0803333333,21.6223333333,13.14,13.6456666667,10.164,25.3866666667,17.143
749.38,12.2023333333,27.9316666667,33.0506666667,21.577,12.4553333333,13.5116666667,9.643,25.2233333333,16.205
749.70,12.4466666667,27.8096666667,32.7293333333,21.638,12.4613333333,13.7426666667,9.427,25.394,16.527
750.01,12.539,28.0676666667,32.9763333333,21.538,12.985,14.3983333333,9.05833333333,25.5246666667,17.269
750.33,12.132,27.6983333333,32.7533333333,20.9336666667,12.994,13.723,8.95,24.8286666667,16.726
750.64,12.0483333333,27.592,32.5153333333,20.958,13.015,13.7883333333,8.731,24.8696666667,16.6
750.96,12.1213333333,27.731,32.6826666667,21.2416666667,13.215,14.1016666667,9.17966666667,25.0846666667,16.807
751.27,12.7656666667,28.325,33.1403333333,22.217,14.029,14.7123333333,9.42166666667,25.739,17.833
751.59,13.0936666667,27.889,33.1706666667,22.222,14.0106666667,14.854,9.42466666667,25.6696666667,17.887
751.90,13.434,28.0926666667,33.6876666667,22.616,14.7623333333,15.7663333333,9.817,26.0256666667,18.468
752.22,13.66,27.5863333333,33.687,22.738,15.0896666667,15.9886666667,9.608,26.289,18.744
752.53,13.4726666667,27.329,33.7916666667,22.6856666667,14.9363333333,16.0306666667,9.56833333333,26.412,18.767
752.85,13.8153333333,27.2163333333,33.806,22.7246666667,14.879,15.9133333333,9.678,26.226,19.105
753.16,13.7856666667,27.1866666667,33.6583333333,22.7693333333,15.0563333333,15.854,9.486,26.1526666667,19.238
753.47,13.3186666667,26.6376666667,33.04,22.4026666667,14.4906666667,15.0766666667,9.304,26.0216666667,18.505
753.79,13.4946666667,26.681,33.2013333333,23.1796666667,14.7986666667,15.7363333333,9.773,26.359,19.033
754.10,13.786,27.0133333333,33.1716666667,23.3246666667,14.8443333333,15.9466666667,10.1413333333,26.499,19.268
754.42,13.6553333333,26.58,33.1396666667,22.8833333333,14.535,15.6976666667,9.67466666667,25.6706666667,18.739
754.73,13.7053333333,26.3986666667,33.3633333333,22.7233333333,14.479,15.7143333333,9.70266666667,25.3716666667,18.75
755.05,13.4083333333,26.5013333333,32.9426666667,22.5526666667,14.4446666667,15.6306666667,9.92466666667,25.2556666667,18.919
755.36,13.7343333333,26.474,33.1373333333,22.991,14.4883333333,15.3473333333,10.0556666667,25.403,19.448
755.67,13.385,26.6023333333,32.9823333333,22.8476666667,13.736,14.8963333333,10.0886666667,25.1986666667,18.91
755.99,13.1003333333,25.9703333333,32.873,22.1506666667,13.3303333333,14.0823333333,9.80233333333,24.8046666667,18.04
756.30,12.9263333333,26.4343333333,33.2263333333,22.166,13.3393333333,14.3183333333,10.3106666667,25.3936666667,17.806
756.62,13.09,27.1356666667,33.6723333333,22.3713333333,13.429,14.462,11.2703333333,25.8713333333,17.993
756.93,13.1383333333,27.2673333333,33.9523333333,22.4696666667,13.3396666667,14.7166666667,11.5133333333,25.596,17.827
757.24,12.9103333333,27.376,34.3133333333,22.181,13.3926666667,14.699,11.2303333333,25.7116666667,18.059
757.56,12.725,26.9396666667,34.73,21.9586666667,13.346,14.758,11.0493333333,25.9933333333,17.924
757.87,12.593,26.8276666667,34.8666666667,22.2273333333,13.4293333333,14.3433333333,10.982,26.5333333333,18.169
758.18,12.4646666667,26.325,34.6503333333,21.9193333333,13.0603333333,13.9543333333,10.7713333333,26.5756666667,17.921
758.50,12.1696666667,25.888,34.5223333333,21.3046666667,12.295,13.3896666667,10.214,26.482,16.8
758.81,11.9633333333,26.1996666667,34.4153333333,21.0726666667,11.963,13.5466666667,9.92466666667,26.4033333333,16.51
759.13,12.2486666667,26.0713333333,34.627,20.8976666667,12.4356666667,13.8226666667,9.70833333333,26.8506666667,16.503
759.44,12.9146666667,26.3256666667,34.2946666667,21.3023333333,12.7286666667,14.4183333333,9.59666666667,27.2866666667,17.581
759.75,12.8146666667,25.6756666667,34.4203333333,21.0936666667,12.8303333333,14.0883333333,9.31966666667,26.7476666667,17.894
760.07,12.762,25.198,34.327,20.8973333333,12.6533333333,13.8956666667,8.78733333333,26.735,17.606
760.38,13.604,25.855,35.2763333333,21.5796666667,13.4643333333,14.63,9.45233333333,27.643,18.424
760.69,13.9053333333,25.7303333333,35.2456666667,21.8906666667,13.4616666667,14.8846666667,9.423,27.566,18.541
761.01,13.8376666667,26.0693333333,35.1193333333,22.107,13.7176666667,15.0383333333,9.74,27.165,18.55
761.32,13.8973333333,26.1086666667,34.8013333333,22.1253333333,13.8973333333,15.3073333333,9.58,27.4166666667,18.796
761.63,14.0043333333,26.6386666667,35.052,22.5996666667,14.689,15.7793333333,10.147,27.701,18.952
761.94,14.0756666667,27.0853333333,35.1416666667,23.387,15.101,16.046,10.2023333333,27.6386666667,19.271
762.26,13.949,26.9486666667,34.8203333333,23.3076666667,15.064,15.9616666667,10.359,27.846,18.731
762.57,14.7163333333,27.7593333333,35.462,24.3876666667,16.082,16.7466666667,11.0863333333,28.1773333333,19.786
762.88,14.8546666667,28.2546666667,35.8966666667,24.7616666667,16.5593333333,17.239,11.755,28.7316666667,19.671
763.20,14.9713333333,28.638,35.92,24.9913333333,16.6493333333,17.4413333333,11.919,29.4536666667,19.364
763.51,14.9213333333,28.6563333333,35.843,24.7776666667,16.872,17.545,12.1266666667,29.1693333333,19.302
763.82,14.7646666667,28.4716666667,35.4713333333,24.5893333333,16.6553333333,17.2633333333,11.9623333333,28.8993333333,18.94
764.14,14.928,28.4543333333,35.139,24.3266666667,16.5766666667,17.16,12.0123333333,29.0936666667,18.775
764.45,15.1273333333,28.4656666667,35.2826666667,24.6353333333,16.769,17.1566666667,11.9926666667,29.3093333333,19.049
764.76,15.4243333333,29.0163333333,35.6203333333,24.8743333333,16.836,17.431,12.3093333333,29.3196666667,18.866
765.07,15.5,28.9166666667,35.2003333333,24.7756666667,16.589,17.4386666667,12.2203333333,29.2756666667,18.959
765.39,15.437,28.539,35.1533333333,24.247,16.4533333333,17.3193333333,12.3116666667,28.9406666667,18.976
765.70,15.716,28.447,35.407,24.1416666667,17.0496666667,17.5513333333,12.8106666667,28.843,19.453
766.01,14.3803333333,27.4236666667,34.7403333333,23.2166666667,15.6326666667,16.547,11.9036666667,27.958,18.067
766.32,14.3976666667,27.879,35.0773333333,22.9416666667,15.521,16.3933333333,11.7223333333,27.6273333333,18.182
766.64,14.1266666667,27.1716666667,34.556,22.656,15.0203333333,16.0706666667,11.273,26.701,18.344
766.95,13.796,26.9093333333,34.7146666667,22.7656666667,14.4283333333,15.9096666667,10.8173333333,26.6596666667,18.173
767.26,13.281,26.2303333333,34.206,22.4256666667,14.1183333333,15.445,10.1396666667,26.5793333333,17.853
767.57,12.9903333333,26.3636666667,35.3036666667,22.8976666667,14.3043333333,15.4716666667,10.3083333333,27.2213333333,17.625
767.88,12.6103333333,25.951,34.27,21.979,13.697,14.9523333333,10.118,26.757,16.92
768.20,12.4443333333,25.43,34.2026666667,21.6426666667,13.8936666667,15.0916666667,9.932,26.435,17.391
768.51,11.8263333333,24.8146666667,34.2153333333,20.5653333333,13.55,14.472,9.42066666667,25.7163333333,16.777
768.82,11.976,24.995,34.437,20.5803333333,13.8156666667,14.531,9.03333333333,25.4443333333,16.738
769.13,11.8536666667,25.2836666667,34.5313333333,20.7436666667,13.3036666667,14.3966666667,8.365,25.578,16.393
769.44,12.406,25.4133333333,34.5136666667,20.7986666667,13.9513333333,14.4883333333,8.886,25.9713333333,16.935
769.76,12.029,24.1683333333,33.5096666667,20.7976666667,13.4833333333,14.2543333333,8.372,25.248,16.986
770.07,12.408,24.8386666667,33.556,20.7693333333,14.4983333333,14.4983333333,8.31666666667,24.928,17.211
770.38,13.4266666667,25.7876666667,34.0213333333,21.66,15.8233333333,15.424,9.03266666667,25.5216666667,18.309
770.69,13.9186666667,26.452,34.562,21.8946666667,16.1083333333,15.7283333333,9.65133333333,25.2906666667,19.169
771.00,13.4066666667,26.102,33.448,20.7756666667,15.1283333333,14.7613333333,8.86166666667,24.495,18.388
771.32,12.808,25.4533333333,33.9376666667,20.781,15.0396666667,14.6676666667,8.71666666667,24.6396666667,18.201
771.63,12.4493333333,25.0416666667,33.6663333333,20.4086666667,14.089,13.8276666667,8.12533333333,24.9703333333,17.32
771.94,12.485,24.8973333333,33.5756666667,20.4123333333,13.3333333333,13.1636666667,7.491,24.703,16.873
772.25,12.0766666667,24.6686666667,32.9156666667,19.956,12.862,12.6656666667,7.80566666667,25.2333333333,16.274
772.56,12.1596666667,24.17,32.8593333333,19.7753333333,12.9086666667,12.5593333333,7.965,25.393,16.404
772.87,13.0403333333,24.4413333333,33.1593333333,19.7716666667,13.8103333333,13.3383333333,8.768,25.6826666667,17.139
773.18,13.3283333333,24.868,33.5596666667,19.7026666667,14.1596666667,13.0763333333,8.99466666667,26.455,16.704
773.50,12.7463333333,24.5323333333,33.156,19.12,13.1006666667,12.3163333333,8.90233333333,26.3786666667,16.009
773.81,11.6653333333,23.126,32.3613333333,18.24,11.512,10.9236666667,8.05866666667,26.452,14.121
774.12,11.8273333333,22.9813333333,33.2813333333,18.6076666667,11.9826666667,11.3613333333,8.38533333333,27.096,14.286
774.43,12.3573333333,23.2606666667,33.3856666667,19.4706666667,12.695,12.098,8.35933333333,26.48,15.421
774.74,12.576,23.415,33.1753333333,19.3636666667,12.155,11.839,7.761,26.8876666667,15.549
775.05,12.7133333333,22.774,32.6763333333,19.543,12.3196666667,12.477,8.51033333333,26.1626666667,16.076
775.36,12.4636666667,22.9513333333,32.3846666667,20.0,12.6483333333,12.8853333333,8.72233333333,26.6933333333,16.126
775.67,12.8083333333,22.6416666667,32.6903333333,20.82,13.103,13.2906666667,7.79733333333,26.2323333333,17.444
775.98,12.9643333333,23.488,33.1433333333,21.7793333333,13.6966666667,13.263,7.70266666667,25.3323333333,18.552
776.30,11.6063333333,22.4696666667,31.7106666667,21.0946666667,11.7986666667,11.8263333333,6.353,24.202,16.997
776.61,11.7603333333,22.3033333333,31.9006666667,20.519,11.625,11.8953333333,6.43433333333,23.5466666667,16.951
776.92,12.3526666667,22.8976666667,32.8676666667,21.0626666667,12.4623333333,12.818,6.902,24.1573333333,17.666
777.23,12.144,22.1386666667,32.719,20.7426666667,12.3116666667,12.6466666667,7.03533333333,23.7296666667,17.923
777.54,10.3046666667,21.321,30.629,18.7876666667,10.6746666667,10.817,5.23766666667,21.8613333333,16.055
777.85,9.35733333333,20.6766666667,29.3233333333,18.0033333333,9.95466666667,10.3526666667,5.23333333333,21.4166666667,15.529
778.16,9.10366666667,19.92,28.8813333333,17.8083333333,9.76,9.84566666667,5.194,19.977,15.325
778.47,8.34033333333,20.3463333333,29.1486666667,17.0276666667,9.697,8.918,4.27133333333,19.6533333333,14.459
778.78,7.92533333333,20.6586666667,29.429,17.0743333333,9.761,8.712,4.283,19.3183333333,14.248
779.09,8.05,21.7086666667,29.4973333333,17.466,10.2876666667,9.21233333333,5.34733333333,20.9536666667,13.688
779.40,7.855,20.8116666667,28.8696666667,16.261,9.50733333333,9.39133333333,5.36233333333,21.8546666667,12.0
779.71,8.70333333333,21.7,29.7936666667,16.8263333333,11.024,10.792,6.32433333333,22.9186666667,13.142
780.02,8.13833333333,21.5313333333,29.5796666667,16.9973333333,11.3213333333,11.1713333333,6.48666666667,24.114,13.604
780.33,6.93833333333,19.5476666667,28.2953333333,15.928,10.2866666667,10.4073333333,4.88666666667,23.258,12.851
780.64,7.855,20.5496666667,28.7036666667,16.995,10.633,11.6483333333,5.52566666667,23.0583333333,13.978
780.95,8.94033333333,21.1663333333,29.5733333333,18.5613333333,11.338,12.67,7.10466666667,23.8606666667,15.542
781.26,8.77033333333,21.067,30.832,18.3543333333,10.82,12.417,6.99233333333,24.653,14.467
781.57,9.45,22.0296666667,31.5406666667,19.143,11.6073333333,13.4913333333,7.20166666667,25.7063333333,15.497
781.88,9.994,21.956,32.1646666667,20.1416666667,12.177,14.4526666667,7.71833333333,26.23,16.421
782.19,9.95933333333,22.44,31.6836666667,19.172,11.5776666667,14.5966666667,7.56266666667,26.0816666667,16.433
782.50,8.689,21.2953333333,31.1533333333,17.2196666667,9.25766666667,13.112,6.856,24.992,14.313
782.81,7.44366666667,21.2536666667,31.2113333333,16.6176666667,8.65166666667,12.2103333333,6.562,24.355,14.496
783.12,6.43966666667,21.0543333333,31.3313333333,16.5163333333,7.70766666667,11.378,5.639,23.8906666667,13.313
783.43,5.25233333333,20.0673333333,30.505,15.5556666667,6.46466666667,10.0,4.882,21.5826666667,12.02
783.74,6.40266666667,21.7476666667,32.1136666667,16.9716666667,7.79133333333,10.3656666667,7.11366666667,22.4593333333,12.805
784.05,6.09533333333,22.6583333333,33.2643333333,16.2536666667,8.16133333333,10.0206666667,7.3,23.0026666667,12.087
784.36,7.317,23.1883333333,34.288,16.9316666667,8.625,10.569,6.53966666667,22.764,12.619
784.67,8.564,23.8096666667,34.5773333333,18.3366666667,10.1986666667,11.3003333333,7.46266666667,23.0276666667,14.072
784.98,8.708,24.09,34.4036666667,18.1296666667,9.35066666667,10.6353333333,7.673,22.6623333333,13.49
785.29,7.68933333333,23.5696666667,33.0113333333,16.452,7.725,8.977,6.33033333333,22.568,11.695
785.60,8.64966666667,22.7143333333,33.2983333333,17.2996666667,8.087,9.17733333333,6.01266666667,23.066,12.342
785.91,9.937,22.5943333333,33.891,18.5493333333,9.728,10.46,6.03233333333,22.3503333333,14.749
786.22,10.1656666667,22.56,32.7253333333,19.0816666667,9.929,10.098,5.57233333333,22.0193333333,14.286
786.53,10.177,21.9886666667,32.1653333333,18.185,9.47633333333,9.50966666667,5.03833333333,21.5883333333,13.514
786.84,10.511,21.8073333333,31.827,18.533,10.0526666667,10.249,4.91166666667,22.135,13.851
787.14,10.663,21.966,31.2523333333,18.4116666667,9.79833333333,11.079,4.54666666667,22.0303333333,14.313
787.45,10.7426666667,21.9903333333,30.3633333333,18.1673333333,9.57366666667,11.0583333333,3.981,21.8323333333,14.218
787.76,9.89466666667,21.5523333333,29.901,17.5943333333,9.493,11.1933333333,4.60733333333,22.1086666667,13.729
788.07,10.112,21.2836666667,30.457,17.4083333333,9.80933333333,11.5346666667,5.05633333333,21.556,14.441
788.38,9.51066666667,20.2223333333,30.093,16.8616666667,10.1106666667,11.611,4.23,21.9023333333,14.221
788.69,9.42166666667,20.036,30.2923333333,17.323,10.018,11.3596666667,4.741,21.079,13.775
789.00,9.153,19.8863333333,30.8586666667,17.77,10.5246666667,11.8963333333,5.30733333333,20.751,13.238
789.31,9.748,21.3923333333,31.1703333333,18.163,11.111,12.474,6.22233333333,21.304,13.778
789.62,10.633,22.4013333333,32.258,18.4883333333,11.5886666667,13.2913333333,6.989,21.7443333333,13.978
789.92,10.694,23.086,32.3503333333,18.5283333333,11.9746666667,13.4343333333,7.59633333333,21.7453333333,14.745
790.23,11.542,23.655,32.8523333333,19.1763333333,12.6543333333,13.7663333333,8.08533333333,22.603,16.231
790.54,11.1423333333,23.5953333333,32.2413333333,18.7576666667,12.172,13.14,6.89766666667,22.0036666667,16.292
790.85,11.1856666667,23.1996666667,31.995,18.802,12.7473333333,13.0656666667,6.66066666667,21.128,16.922
791.16,9.78666666667,22.545,30.9106666667,17.4093333333,11.111,12.2093333333,5.78166666667,20.1873333333,14.438
791.47,8.90233333333,23.4093333333,30.3656666667,16.749,10.7483333333,11.3086666667,5.24233333333,19.3536666667,13.254
791.78,9.806,25.3683333333,31.091,17.4363333333,11.3453333333,11.379,6.225,17.9383333333,13.353
792.08,10.7516666667,26.3906666667,30.738,18.47,12.6393333333,13.212,7.11166666667,18.7056666667,15.774
792.39,10.1786666667,26.3226666667,29.9293333333,17.7283333333,11.931,11.729,6.23533333333,18.0316666667,14.459
792.70,9.246,25.6223333333,29.3753333333,17.366,11.1226666667,11.0883333333,5.59566666667,17.571,13.613
793.01,8.40266666667,24.4446666667,28.993,16.7013333333,10.972,10.729,4.479,16.8403333333,13.229
793.32,9.20133333333,24.7916666667,29.9653333333,17.3263333333,11.771,11.9793333333,4.79166666667,18.4376666667,13.542
793.62,9.24566666667,25.652,30.6913333333,17.6573333333,11.644,11.8526666667,5.07466666667,17.657,12.513
793.93,9.39133333333,25.7313333333,30.96,17.4753333333,11.9366666667,11.4206666667,6.123,17.7156666667,11.249
794.24,9.10966666667,24.9746666667,30.4333333333,17.5706666667,11.4636666667,11.0886666667,6.346,17.98,10.645
794.55,9.98633333333,25.4133333333,30.8883333333,18.4226666667,12.5343333333,10.9503333333,6.19833333333,19.077,11.983
794.86,9.76133333333,23.607,30.772,17.584,11.492,10.3153333333,4.915,19.9376666667,10.8
795.16,8.464,22.7796666667,30.512,16.1616666667,10.728,9.92666666667,3.97066666667,20.4803333333,9.509
795.47,7.376,21.918,30.9803333333,14.0143333333,9.589,8.254,2.77466666667,19.2486666667,6.849
795.78,8.51166666667,22.5073333333,31.8733333333,15.5983333333,10.7906666667,9.68666666667,4.16666666667,20.9756666667,10.043
796.09,9.80566666667,22.681,32.0636666667,16.1906666667,11.852,10.476,5.00866666667,21.7993333333,10.476
796.40,10.2483333333,23.1546666667,31.8643333333,16.7193333333,12.1023333333,10.843,5.87633333333,23.19,11.018
796.70,10.9593333333,22.759,31.7226666667,17.5416666667,13.5503333333,11.2743333333,6.68766666667,22.339,12.815
797.01,10.6706666667,22.0366666667,30.6916666667,16.997,13.5556666667,11.1573333333,7.195,21.2026666667,12.93
797.32,8.807,21.6493333333,30.4563333333,16.1053333333,12.386,10.5963333333,5.47366666667,19.7543333333,12.421
797.63,7.76833333333,22.4573333333,30.3673333333,15.466,12.041,9.922,5.08466666667,18.9623333333,11.864
797.93,8.03633333333,21.8726666667,30.1536666667,15.059,12.4386666667,10.447,4.92666666667,17.8546666667,12.159
798.24,7.30666666667,21.8163333333,29.5406666667,15.414,12.3866666667,11.0646666667,5.18433333333,16.7016666667,12.213
798.55,7.48133333333,21.145,29.6453333333,16.4733333333,12.75,11.31,5.128,16.9653333333,13.066
798.85,7.47366666667,21.4036666667,29.614,16.877,13.544,11.9296666667,4.28066666667,18.0703333333,14.316
799.16,6.22766666667,20.0636666667,28.2023333333,14.1543333333,11.7123333333,10.6506666667,2.47666666667,16.702,11.146
799.47,5.336,19.815,28.424,13.1626666667,11.5616666667,9.81866666667,1.174,15.4393333333,10.032
799.78,6.025,20.1423333333,28.663,13.4403333333,11.729,9.76833333333,1.06966666667,13.7613333333,10.802
800.08,4.77266666667,19.9343333333,28.047,12.298,9.54466666667,8.44333333333,0.293666666667,12.9956666667,8.04
800.39,5.59866666667,21.876,29.1803333333,13.1256666667,10.7896666667,9.56633333333,1.00066666667,15.0536666667,8.12
800.70,8.57466666667,22.4943333333,30.438,15.4043333333,12.7693333333,11.6556666667,3.489,17.892,10.245
801.00,9.081,22.172,30.7983333333,14.7563333333,12.5236666667,11.6536666667,3.02666666667,17.972,9.989
801.31,8.33333333333,21.8746666667,30.3243333333,14.7763333333,11.1496666667,10.4936666667,3.08633333333,19.29,8.796
801.62,9.89433333333,22.8506666667,31.1346666667,15.7833333333,11.7393333333,11.347,4.12233333333,20.7303333333,10.13
801.92,10.873,23.9286666667,32.1426666667,16.4286666667,12.381,12.0633333333,5.27766666667,21.5873333333,10.357
802.23,11.296,22.949,31.2723333333,16.5276666667,11.5736666667,12.287,5.866,20.6106666667,10.107
802.54,10.8196666667,22.7923333333,32.2993333333,17.502,12.2913333333,12.212,5.80733333333,20.684,11.337
802.84,11.058,22.475,32.1356666667,18.124,11.7366666667,12.6546666667,6.34733333333,21.517,12.096
803.15,9.77066666667,21.9943333333,32.4086666667,16.727,9.85133333333,12.465,5.549,23.402,10.374
803.46,9.66066666667,21.7963333333,31.7366666667,17.2053333333,9.66066666667,12.8143333333,5.03,23.9523333333,11.377
803.76,9.50666666667,19.8623333333,30.8653333333,16.869,8.374,11.408,3.35766666667,22.613,11.044
804.07,7.134,17.343,28.29,15.088,6.724,8.979,1.148,19.926,9.594
804.38,6.93766666667,16.954,27.8326666667,15.5996666667,7.01966666667,9.524,0.739,19.3346666667,10.222
804.68,5.58366666667,17.1286666667,27.498,14.8613333333,6.59133333333,8.942,-0.378,17.884,9.446
804.99,5.70133333333,18.3936666667,27.2573333333,14.6066666667,7.199,8.65566666667,-0.208,18.56,9.488
805.30,5.59733333333,18.421,26.817,14.3276666667,6.39133333333,8.85566666667,-0.292333333333,18.839,10.276
805.60,6.96033333333,20.8386666667,28.9726666667,15.3456666667,7.42166666667,9.68566666667,1.132,20.5453333333,11.321
805.91,8.97133333333,22.2223333333,29.7943333333,16.9956666667,9.13566666667,12.0986666667,4.074,21.3576666667,13.58
806.21,7.52,21.0393333333,28.6013333333,16.392,8.069,10.562,2.577,20.0673333333,13.054
806.52,8.78966666667,21.8686666667,29.9366666667,18.514,10.7856666667,11.38,4.24633333333,20.255,14.777
806.83,8.781,22.4636666667,30.904,18.4143333333,10.8266666667,11.1253333333,4.817,18.5423333333,13.299
807.13,7.85566666667,22.378,30.531,17.0276666667,9.51166666667,10.5733333333,4.37366666667,17.0273333333,12.739
807.44,8.16333333333,22.7043333333,31.42,16.6243333333,8.92866666667,11.437,5.102,17.9423333333,11.735
807.74,10.0753333333,24.0133333333,32.4516666667,18.64,10.0333333333,12.8883333333,7.053,19.6053333333,13.35
808.05,12.6536666667,24.3246666667,33.579,21.1303333333,12.49,15.3153333333,9.132,21.0483333333,16.708
808.35,12.327,23.48,33.585,21.006,11.74,15.3876666667,8.218,19.413,17.358
808.66,11.3223333333,22.518,32.1926666667,19.9406666667,11.4913333333,13.857,7.47766666667,18.293,15.082
808.97,9.78066666667,20.8333333333,30.8336666667,19.6926666667,10.7016666667,13.0263333333,6.53533333333,17.1933333333,13.684
809.27,9.11566666667,21.3153333333,30.4306666667,18.1406666667,9.66,11.7916666667,5.71433333333,16.508,11.565
809.58,9.85766666667,23.017,31.4536666667,18.1566666667,10.1326666667,12.9296666667,7.06133333333,17.6983333333,11.279
809.88,6.25,20.5966666667,28.3616666667,15.3883333333,6.01333333333,9.517,5.01933333333,14.9146666667,6.96
810.19,5.62066666667,19.1596666667,27.9083333333,13.8316666667,5.523,9.23733333333,4.985,15.738,7.038
810.49,3.47333333333,16.8996666667,27.268,13.1676666667,4.147,7.62033333333,3.99166666667,15.5006666667,4.199
810.80,4.318,18.1673333333,28.4886666667,14.1653333333,6.16133333333,7.846,4.95,14.5336666667,4.897
811.10,0.819666666667,15.41,27.8143333333,11.967,3.87966666667,5.08166666667,2.78666666667,11.585,1.803
811.41,-0.94,15.1463333333,27.142,9.01033333333,1.49233333333,1.99,1.382,9.01066666667,-1.327
811.71,-1.827,14.0086666667,26.578,8.638,1.16266666667,1.052,1.938,8.416,-3.322
812.02,-0.328,14.5903333333,25.574,9.56266666667,0.601,2.022,1.91266666667,9.78133333333,-2.295
812.32,-2.21166666667,13.5383333333,24.326,6.149,-1.40233333333,0.162,0.755333333333,7.497,-4.369
812.63,-2.65566666667,12.1406666667,24.607,6.61266666667,-2.981,-0.054,-0.0543333333333,7.47966666667,-5.366
