wavelength,Back_CamPaum,Belly_CamPaum,Breast_CamPaum,Crissum_CamPaum,Crown_CamPaum,DorTail_CamPaum,Rump_CamPaum,Throat_CamPaum,WingTip_CamPaum
735.48,16.3968222222,42.4126,16.2406666667,35.9549333333,9.71266666666,14.1094666667,16.7602666667,11.4118,15.7268666667
735.79,15.9368222222,42.1144,15.6222666667,35.6393333333,9.16086666667,13.5148,16.2826,10.822,15.3607
736.11,16.1780555555,42.2848666667,15.8165333333,35.8424666667,9.41713333333,13.8153,16.4338666667,11.0172666667,15.5828666667
736.43,16.3926111111,42.4914,15.9119333333,36.0568666667,9.65413333333,14.0418666667,16.5706,11.1967333333,15.6892
736.74,16.2350555556,42.3536666667,15.7967333333,36.0057333333,9.42926666667,13.9811333333,16.3206,11.0289333333,15.4454333333
737.06,16.1226555555,42.4442666667,15.6954,36.1322,9.26846666666,13.8714333333,16.1768666667,10.744,15.1571
737.38,16.1494222222,42.4198666667,15.6491333333,36.1422666667,9.37173333334,13.8602666667,16.0221333333,10.7537333333,15.1708
737.69,16.057,42.5028666667,15.6298,36.1864,9.42466666667,14.0687,16.1003333333,10.7387333333,15.1125666667
738.01,15.892,42.4438666667,15.2840666667,36.0282,9.13566666667,13.7542,15.929,10.456,14.9788333333
738.33,16.1424777778,42.792,15.4318666667,36.3515333333,9.42606666666,14.0776333333,16.167,10.7099333333,15.1521666667
738.64,16.2126777778,42.6789333333,15.5252666667,36.4776,9.6118,14.1869,16.3852,10.8571333333,15.4149333333
738.96,16.1729444444,43.1296666667,15.4586,36.7027333333,9.45900000001,13.9535333333,16.3062666667,10.7288,15.3708666667
739.28,16.4397444445,43.5120666667,15.746,37.0295333333,9.72473333333,14.3034333333,16.5718666667,10.9745333333,15.6781
739.59,16.3320666666,43.2995333333,15.5443333334,37.0883333333,9.70393333333,14.1259,16.4735333333,11.0043333333,15.6537333333
739.91,16.1455,43.1634,15.3582666667,37.0636666666,9.51219999999,13.8759666667,16.3092666667,10.8187333333,15.4188
740.23,16.2809444445,43.0765333333,15.4138666667,37.1000666667,9.70693333333,14.0122333333,16.478,10.8790666667,15.5496333333
740.54,16.5478444444,43.3372666667,15.7836,37.3546,10.2408,14.4456666667,16.9151333333,11.3073333333,16.0406666667
740.86,16.4858777778,43.1852,15.7632666667,37.2486,10.2061333333,14.3490666667,16.9967333333,11.2886,16.0296
741.18,16.5167222222,43.0721333333,15.7557333333,37.2388666666,10.3120666667,14.3136,17.1608,11.3902,16.1550666667
741.49,16.6220888889,43.1370666667,15.9572,37.4970666667,10.5252666667,14.5828666667,17.3584666667,11.6349333333,16.2297666667
741.81,16.6204333333,43.1722,16.0523333333,37.3958,10.5216,14.5115333333,17.2648666667,11.5488,16.2719666667
742.12,16.8967555556,43.6524,16.2798666667,37.7448666667,10.7130666667,14.7142333333,17.4002666667,11.6938666667,16.4769
742.44,16.8795666667,43.3961333333,16.4102666667,37.6790666666,10.8392,14.9872333334,17.6418666667,11.8853333333,16.5655
742.76,17.1522222222,43.5237333333,16.8528666667,37.9744,11.316,15.3207666667,17.9764666667,12.5139333333,16.8964666667
743.07,17.1382666667,43.5066666667,16.7229333333,37.9364666667,11.4118,15.4603333334,18.1537333333,12.5252666667,16.9674
743.39,16.8084111111,43.1680666667,16.6087333333,37.4697333333,11.3168,15.3868333333,18.0484666667,12.3986666667,17.0254666667
743.70,17.2012444445,43.3524666667,16.8426,37.7665333333,11.7630666667,15.5646666667,18.3407333333,12.8100666667,17.4760666667
744.02,17.0859222222,42.9422,16.6968,37.5685333333,11.5426,15.2445666667,18.1282,12.7350666667,17.2669666667
744.34,17.4963,43.3782666667,17.1776,38.0756,12.0976,15.7440333333,18.467,13.2135333333,17.7807
744.65,17.7326444445,43.3987333333,17.4578666667,38.0912,12.3179333333,15.9366333333,18.5272,13.3462,17.9775333333
744.97,17.7183222222,43.3626666667,17.5095333333,38.072,12.2601333333,15.9644666667,18.5155333333,13.3850666667,18.0384333333
745.28,17.6765333333,43.3669333333,17.3431333333,38.1484,12.261,15.9883333333,18.6085333333,13.4526666667,18.0333333333
745.60,17.6306555555,43.2072,17.4276,38.0866,12.2787333333,15.9697,18.6431333333,13.4552,18.1040333333
745.91,17.5124222222,42.9681333333,17.2806666667,38.1246,12.0706,15.6297333333,18.4756,13.2482,17.9631
746.23,17.3021444445,42.637,16.8558,37.6758,11.7569333334,15.3152,18.196,12.7867333333,17.7334666667
746.55,17.8697,42.968,17.6906,38.1048,12.2407333333,15.7997333333,18.5519333333,13.1544666667,18.1538666667
746.86,18.3140444445,43.1524666667,18.0720666667,38.6474666667,12.7253333333,16.1180333333,18.9181333333,13.6664666667,18.5133333333
747.18,17.9330333333,43.0514666667,17.8293333333,38.4839333333,12.3719333333,15.7325333333,18.7493333333,13.4245333333,18.2099666667
747.49,18.1410333333,43.1769333333,18.0554666667,38.6577333333,12.6362666667,15.9641666667,19.1324,13.6096,18.5161333333
747.81,18.0479888889,43.0754,17.8589333333,38.5582666667,12.5736,15.8758,19.0914666667,13.4154666667,18.297
748.12,18.0936777778,43.2354,18.1199333333,38.7523333333,12.7718666667,15.9964,19.3137333333,13.5741333333,18.4823333333
748.44,18.4344111111,43.2280666667,18.3934,38.8798666667,13.2036,16.0823,19.5962,13.7923333333,18.8937333333
748.75,18.7715222222,43.5587333333,18.8765333333,39.3399333333,13.6316666667,16.4614666667,20.0317333333,14.2260666667,19.3547333333
749.07,18.7428777778,43.4272666667,18.9048,39.1876,13.7322666667,16.3491333333,19.8481333333,14.1014,19.1738666667
749.38,18.7743888889,43.7189333333,19.231,39.1256666667,14.1088,16.5244666666,20.0948,14.3740666667,19.3763
749.70,18.7851555556,43.7232,19.5248,39.1884,14.3487333333,16.5846333333,20.2713333333,14.4328,19.4555333333
750.01,18.3253,43.5484,18.9754,38.8951333333,13.9742666667,16.0963333333,19.9134666667,14.1641333333,19.1387666667
750.33,18.2546888889,43.6327333333,18.9871333333,38.7856,13.8152,15.9151,19.8364,14.0786,19.0636666667
750.64,18.4338666667,43.8364,19.3383333333,38.8936,14.0015333333,16.1432666667,20.0893333333,14.0633333333,19.2594666667
750.96,18.5667555556,43.9224666667,19.4992666667,38.8942666667,14.2027333334,16.4121333333,20.1598666667,14.2110666667,19.4749333333
751.27,18.7617555555,44.0599333333,19.7409333333,39.1566666667,14.3200666667,16.5898,20.503,14.4205333333,19.8588
751.59,18.7738888889,44.0438,19.6882666667,39.0929333333,14.1395333333,16.4087333333,20.2730666667,14.1438,19.5862333333
751.90,18.8478555555,44.3839333333,19.9634,39.3347333333,14.4174666667,16.5585666667,20.4750666667,14.1778666667,19.7817
752.22,18.6740222222,44.2190666667,19.8718,39.1543333333,14.2636666667,16.2851,20.3347333333,13.9744666667,19.5119
752.53,18.8315555555,44.3495333333,20.0260666667,39.3848,14.357,16.5297333333,20.626,14.1811333333,19.6956
752.85,18.9048222222,44.2084666667,19.8132,39.3724666667,14.3973333333,16.5462333333,20.5190666667,14.0478,19.6948666667
753.16,19.2082444445,44.4727333333,20.1040666667,39.6831333333,14.631,16.8348666667,20.8138666667,14.2839333333,19.9912666667
753.47,19.6196111111,44.7726,20.7706666667,40.0304,15.1774666667,17.3481,21.2823333333,14.6527333333,20.4647333333
753.79,19.8984,44.9864666667,20.8772,40.2742,15.5446,17.6789,21.6171333333,14.8068,20.6834
754.10,20.107,45.1735333333,20.8426,40.5128666667,15.7847333333,17.8978333333,21.7682666667,15.0207333333,20.9298666667
754.42,20.2236555556,45.6344666666,20.9991333333,40.7583333333,15.851,17.8702333333,21.9939333333,14.9646,20.9296333333
754.73,20.0956111111,45.488,20.8995333333,40.4652,15.8901333334,17.7344,21.8654666667,14.8444,20.7677
755.05,20.3309333333,45.8495333333,21.1243333333,40.7592,16.2412666667,18.1217,22.3624,15.2638666667,21.3326
755.36,20.2667555556,45.7836,21.0268,40.6561333333,16.1980666667,18.1867666667,22.3795333333,15.2232,21.2414666667
755.67,20.3840111111,45.7930666667,20.9844,40.7106666667,16.1869333333,18.2461,22.5616666667,15.2522666667,21.4766333333
755.99,20.4598222222,46.0291333333,21.1242666667,40.8570666667,16.3570666667,18.1796,22.6466,15.2417333333,21.6753
756.30,20.7991444444,46.4628,21.5432,41.5084666667,16.5382,18.4834,23.0171333333,15.5648666667,22.0010666667
756.62,20.7249222222,46.4819333333,21.2253333333,41.5364,16.2422666667,18.3408666667,23.0094666667,15.4893333333,21.8649
756.93,20.8180222222,46.4355333333,21.2005333333,41.3921333333,16.1877333334,18.2937333333,23.179,15.4379333333,21.8057333333
757.24,20.6052111111,46.4403333333,21.3765333333,41.563,15.9758666667,18.0280333333,23.1684,15.3417333333,21.6973333333
757.56,20.4926111111,46.0812666667,21.3915333333,41.3374,15.9143333333,17.9349,23.0912,15.3292,21.5091666667
757.87,20.3234111111,45.7602666667,21.3338666667,41.0722666667,15.7252666667,17.8018,22.8755333333,15.2792,21.3269
758.18,20.1938444445,45.6910666667,21.3788666667,40.9965333334,15.5328,17.8331333333,22.8680666667,15.1740666667,21.2769333333
758.50,20.1402888889,45.4751333333,21.28,40.8604,15.4459333333,17.6273333333,22.6489333333,14.9002666667,21.0667666667
758.81,20.4727777778,45.5444666667,21.7192,41.0437333334,15.7214666667,17.9221,22.9156666667,15.3234,21.3559666667
759.13,20.6473222222,45.7659333333,22.0782666667,41.1201333333,16.0005333333,18.0994333333,22.9072,15.4070666667,21.3937666667
