wavelength,Back_ConRuff,Belly_ConRuff,Breast_ConRuff,Crissum_ConRuff,Crown_ConRuff,DorTail_ConRuff,Rump_ConRuff,Throat_ConRuff,WingTip_ConRuff
582.32,11.2784444444,19.63,15.3057222222,18.3625555556,9.39644444443,9.96311111112,13.2040555556,15.6116666667,9.45077777779
582.66,11.2426666667,19.6636666667,15.3377777778,18.3923333333,9.35488888889,9.92900000001,13.1848055555,15.6335555555,9.42288888889
583.00,11.2173333334,19.6984444444,15.4027222222,18.4327777778,9.36344444445,9.88533333334,13.1694444444,15.6433333333,9.41344444444
583.34,11.194,19.747,15.5041666667,18.432,9.36477777777,9.88622222223,13.1364722222,15.6967777778,9.43327777779
583.68,11.1995555556,19.8363333333,15.5465,18.4874444444,9.40355555554,9.85044444443,13.1416944444,15.7098888889,9.44533333332
584.01,11.232,19.8595555556,15.6167777778,18.5916666667,9.43566666667,9.89022222221,13.1550972222,15.778,9.47405555556
584.35,11.2204444445,19.8356666667,15.6566666667,18.6331111111,9.39522222221,9.86155555555,13.1345694444,15.7895555556,9.48000000001
584.69,11.2066666667,19.905,15.6836666667,18.6557777778,9.36422222221,9.87388888889,13.1246805555,15.8321111111,9.44849999999
585.03,11.2331111111,19.9316666667,15.7316111111,18.6713333333,9.28722222223,9.87355555555,13.1125694444,15.891,9.44383333333
585.37,11.2222222222,19.9212222222,15.7580555556,18.7128888889,9.24733333332,9.82488888889,13.1119444444,15.906,9.40627777779
585.70,11.1978888889,19.905,15.7206666667,18.7412222222,9.22277777777,9.77811111111,13.0896944445,15.9126666667,9.39838888888
586.04,11.2186666667,20.0337777778,15.8597222222,18.7946666667,9.21933333333,9.84411111112,13.1403055556,15.971,9.43555555556
586.38,11.2738888889,20.0598888889,15.8310555556,18.8396666667,9.22133333332,9.86744444443,13.161625,16.0067777778,9.46833333333
586.72,11.2748888889,20.081,15.9001111111,18.9186666667,9.22822222221,9.87322222223,13.1630277778,16.0364444444,9.45644444443
587.06,11.217,19.9837777778,15.8443888889,18.8453333333,9.13355555555,9.77111111111,13.0984166667,15.9435555555,9.37927777778
587.39,11.2558888889,20.0277777778,15.9481111111,18.9175555556,9.16311111111,9.8071111111,13.0849166667,15.989,9.37116666667
587.73,11.2387777778,20.0446666667,15.9605,18.9064444445,9.13377777778,9.77677777778,13.0923194444,15.984,9.38144444445
588.07,11.2954444445,20.1825555556,16.0528333333,18.9495555556,9.21655555557,9.86188888888,13.1737361111,16.1102222222,9.4546111111
588.41,11.2751111111,20.1682222222,16.0723333333,18.9955555556,9.23,9.84622222223,13.1767222222,16.099,9.47527777777
588.74,11.1812222222,20.2042222222,16.0875555556,18.9798888889,9.25166666667,9.85233333332,13.1690833334,16.1321111111,9.45766666667
589.08,11.1601111111,20.234,16.0980555556,18.9148888889,9.24822222223,9.87522222222,13.1186944444,16.1434444444,9.45677777778
589.42,11.1362222222,20.258,16.1395,18.9187777778,9.22144444443,9.88088888889,13.0996805555,16.1373333333,9.4185
589.76,11.186,20.2666666667,16.1905,18.9893333333,9.28466666667,9.90766666668,13.1239444445,16.164,9.46588888888
590.09,11.2028888889,20.3781111111,16.3113888889,19.0433333333,9.32755555555,9.90577777778,13.1449305556,16.2423333333,9.50150000001
590.43,11.1783333333,20.4245555556,16.2967777778,19.0094444444,9.28777777779,9.89799999999,13.1221388889,16.293,9.49105555554
590.77,11.2123333334,20.54,16.3624444444,19.1172222222,9.36655555555,9.94188888889,13.1913472222,16.4494444444,9.57572222222
591.11,11.162,20.5906666667,16.3503333333,19.1365555556,9.33577777778,9.92199999999,13.1827638889,16.4626666667,9.58855555557
591.44,11.1203333333,20.7456666667,16.3985555556,19.182,9.35922222221,9.93133333334,13.1800972222,16.5913333333,9.56183333333
591.78,11.0982222222,20.7366666667,16.4235,19.2416666667,9.33055555556,9.92977777777,13.151875,16.6207777778,9.551
592.12,11.0752222222,20.736,16.4603888889,19.2077777778,9.26100000001,9.87911111111,13.1237638889,16.6454444444,9.48600000001
592.46,11.1478888889,20.7968888889,16.5530555556,19.2985555555,9.29744444444,9.88166666668,13.1568611111,16.6938888889,9.53816666666
592.79,11.2734444445,20.9986666667,16.7069444444,19.529,9.40666666667,9.98577777779,13.2996527778,16.8385555556,9.65683333334
593.13,11.3386666667,21.1038888889,16.7985,19.6245555556,9.4711111111,10.0591111111,13.38925,17.0256666667,9.75827777778
593.47,11.2972222222,21.1242222222,16.744,19.5861111111,9.39100000001,10.0195555555,13.3258611111,17.032,9.69372222221
593.80,11.2388888889,21.0951111111,16.7614444444,19.5742222222,9.35577777779,10.0415555556,13.311,17.0167777778,9.66494444446
594.14,11.2447777778,21.1542222222,16.8218888889,19.6235555556,9.38077777779,10.0598888889,13.3393333333,17.075,9.67083333332
594.48,11.2452222222,21.2457777778,16.9034444444,19.6673333333,9.37644444444,10.1084444445,13.3475694444,17.1328888889,9.68855555554
594.81,11.2834444445,21.3307777778,17.0156666667,19.7344444444,9.38944444443,10.1808888889,13.3868333333,17.2051111111,9.70227777778
595.15,11.3061111111,21.344,17.0961666667,19.7673333334,9.34777777777,10.169,13.405125,17.2178888889,9.715
595.49,11.3071111111,21.3435555556,17.1000555556,19.7482222222,9.3158888889,10.1246666667,13.3645,17.2088888889,9.68477777778
595.82,11.4073333334,21.5226666667,17.2522777778,19.8726666667,9.45711111111,10.224,13.4464166667,17.4077777778,9.79766666666
596.16,11.4048888889,21.5551111111,17.2393888889,19.8978888889,9.42622222223,10.2147777778,13.4349444444,17.428,9.77161111112
596.50,11.3628888889,21.4945555556,17.2485,19.9016666667,9.41566666665,10.1645555555,13.4067083333,17.4592222222,9.73677777777
596.83,11.2952222222,21.4225555556,17.2101666667,19.8346666667,9.32688888889,10.0923333333,13.3101944444,17.36,9.62677777778
597.17,11.2871111111,21.4812222222,17.2830555556,19.9241111111,9.37077777779,10.1068888889,13.3682916666,17.4473333333,9.65566666666
597.51,11.2768888889,21.4932222222,17.27,19.9343333333,9.39333333332,10.0871111111,13.3501805556,17.4414444445,9.64566666667
597.84,11.3895555556,21.5604444444,17.3445,20.0602222222,9.46822222221,10.1513333333,13.4240555556,17.5597777778,9.75888888889
598.18,11.3978888889,21.5517777778,17.3813888889,20.0797777778,9.44633333333,10.1314444444,13.384,17.5614444445,9.74061111112
598.52,11.4056666667,21.5397777778,17.3733888889,20.0688888889,9.45377777779,10.109,13.3754583333,17.5532222222,9.77133333334
598.85,11.4345555556,21.5661111111,17.3445555556,20.0716666667,9.46744444443,10.1215555556,13.362625,17.5484444444,9.7948888889
599.19,11.4221111111,21.6158888889,17.3701666667,20.1212222222,9.49733333333,10.1527777778,13.3802638889,17.5931111111,9.84144444443
599.53,11.3672222222,21.5653333333,17.297,20.1101111111,9.43711111111,10.1114444444,13.3332777778,17.5023333333,9.79455555557
599.86,11.3578888889,21.5921111111,17.3295555556,20.1292222222,9.45033333334,10.1524444444,13.3345277778,17.5742222222,9.81477777777
600.20,11.2931111111,21.6574444444,17.296,20.088,9.40477777777,10.1185555556,13.3031666667,17.5825555556,9.76705555557
600.53,11.3615555556,21.862,17.4557777778,20.2533333334,9.48422222223,10.2007777778,13.4127222222,17.7258888889,9.84261111112
600.87,11.3607777778,21.9428888889,17.5015,20.2701111111,9.47977777779,10.2232222222,13.3988194444,17.7454444444,9.84555555556
601.21,11.3818888889,22.0912222222,17.5948333333,20.3892222222,9.4898888889,10.2752222222,13.4418333333,17.9188888889,9.85188888888
601.54,11.259,22.1762222222,17.6037222222,20.355,9.45611111111,10.2405555556,13.4159305556,17.9445555556,9.77133333333
601.88,11.3408888889,22.3212222222,17.6817222222,20.4838888889,9.51144444446,10.3212222222,13.5331666667,18.0627777778,9.85055555556
602.21,11.2948888889,22.337,17.7223888889,20.501,9.49488888889,10.2637777778,13.5128888889,18.1313333333,9.7981111111
602.55,11.3168888889,22.3705555556,17.8264444444,20.5918888889,9.52800000001,10.3098888889,13.5488194445,18.2164444445,9.81522222222
602.88,11.3456666667,22.4156666667,17.9166666667,20.5808888889,9.52766666668,10.3051111111,13.5347361111,18.2663333333,9.84011111111
603.22,11.3688888889,22.5012222222,17.9802222222,20.6313333333,9.55400000001,10.3224444444,13.5389861111,18.3305555556,9.88422222221
603.56,11.4185555556,22.6028888889,18.0642777778,20.7304444445,9.57955555554,10.3455555555,13.5615138889,18.3654444445,9.95655555554
603.89,11.4262222222,22.6378888889,18.1483888889,20.7732222222,9.57877777777,10.3403333334,13.5322222222,18.3528888889,9.95600000001
604.23,11.3696666667,22.5443333333,18.1129444444,20.7496666667,9.51922222223,10.2851111111,13.4704444444,18.2815555556,9.94477777777
604.56,11.4141111111,22.5498888889,18.1675555556,20.8014444444,9.5308888889,10.3077777778,13.5012222222,18.3608888889,9.96333333333
604.90,11.4233333333,22.5277777778,18.1670555556,20.7761111111,9.49022222221,10.2662222222,13.4661527778,18.3181111111,9.9671111111
605.23,11.4531111111,22.5351111111,18.159,20.795,9.44255555554,10.2247777778,13.3949305555,18.278,9.95416666667
605.57,11.3867777778,22.4672222222,18.1025,20.7287777778,9.42000000001,10.1532222222,13.3114861111,18.2258888889,9.91244444444
605.90,11.418,22.4915555556,18.1477222222,20.772,9.41877777779,10.2142222222,13.3043055556,18.2738888889,9.92905555554
606.24,11.4147777778,22.5394444444,18.1892222222,20.8014444444,9.42766666666,10.2291111111,13.2922777778,18.3071111111,9.94761111111
606.58,11.4386666667,22.593,18.1866111111,20.9431111111,9.46133333332,10.2596666667,13.3289722222,18.3446666667,9.939
606.91,11.407,22.6094444444,18.2326111111,20.9818888889,9.39888888888,10.2494444444,13.3249722222,18.3577777778,9.92483333332
607.25,11.3665555556,22.619,18.2469444444,20.9862222222,9.39188888889,10.2028888889,13.325375,18.3593333333,9.86122222222
607.58,11.3766666667,22.5612222222,18.2308888889,21.0297777778,9.36566666668,10.2173333334,13.2926527778,18.4064444444,9.90155555554
607.92,11.4077777778,22.633,18.2689444444,21.0947777778,9.39033333333,10.2311111111,13.2871805555,18.4793333333,9.92
608.25,11.4196666667,22.6721111111,18.2937222222,21.149,9.45300000001,10.2568888889,13.2975416667,18.5272222222,9.96722222221
608.59,11.4256666667,22.7143333333,18.3636111111,21.2696666667,9.52577777777,10.3095555556,13.3137361111,18.602,10.0108333333
608.92,11.3692222222,22.6696666667,18.4219444444,21.2901111111,9.5541111111,10.2771111111,13.3183333333,18.6235555556,9.99111111113
609.26,11.3903333333,22.7528888889,18.4933888889,21.4027777778,9.61022222221,10.3218888889,13.3045416666,18.6736666667,10.0313888889
609.59,11.3785555555,22.803,18.5158888889,21.4543333333,9.63455555555,10.3074444444,13.3145555555,18.7037777778,10.0670555556
609.93,11.4014444445,22.8404444444,18.557,21.571,9.67633333334,10.3103333333,13.359375,18.7715555556,10.1060555556
610.26,11.3501111111,22.8258888889,18.5733888889,21.5623333333,9.66300000001,10.2697777778,13.3237361111,18.7107777778,10.1153888889
610.60,11.3434444444,22.8162222222,18.5348333333,21.6317777778,9.67911111111,10.2612222222,13.2797638889,18.713,10.1116666667
610.93,11.347,22.8557777778,18.5945,21.7016666667,9.70066666668,10.2877777778,13.2735972222,18.7584444444,10.1499444444
611.27,11.3701111111,22.9796666667,18.6827777778,21.8363333334,9.77888888889,10.3605555556,13.3492638889,18.8704444445,10.1803888889
611.60,11.4233333333,23.0461111111,18.7495,21.9163333333,9.84066666665,10.3905555555,13.3893611111,18.9787777778,10.2832777778
611.93,11.4,23.1041111111,18.7487777778,21.9611111111,9.79722222222,10.3407777778,13.32575,18.9738888889,10.2659444445
612.27,11.4496666667,23.1895555556,18.8413333333,22.0343333333,9.85788888888,10.3784444445,13.4239027778,19.0841111111,10.3186111111
612.60,11.5462222222,23.3322222222,18.9196111111,22.1748888889,9.91511111112,10.5131111111,13.5062361111,19.1854444444,10.4467777778
612.94,11.5792222222,23.367,19.0086666667,22.1973333333,9.88833333332,10.5342222222,13.5757777778,19.2755555555,10.4701111111
613.27,11.6012222222,23.3822222222,19.0498333333,22.286,9.89166666668,10.5255555555,13.5664583333,19.3125555556,10.4215
613.61,11.5318888889,23.3884444444,19.0242222222,22.2298888889,9.8031111111,10.5058888889,13.4951527778,19.2881111111,10.3382222222
613.94,11.6318888889,23.5185555556,19.1259444444,22.3232222222,9.86455555557,10.5656666667,13.5698333334,19.5088888889,10.3940555556
614.28,11.686,23.5887777778,19.2364444444,22.346,9.87100000001,10.575,13.60575,19.607,10.4282777778
614.61,11.7401111111,23.5581111111,19.2127222222,22.3814444445,9.86755555556,10.5784444445,13.60575,19.6206666667,10.4847222222
614.94,11.7082222222,23.5327777778,19.2137222222,22.2922222222,9.80911111112,10.5043333333,13.5440694444,19.5577777778,10.4711666667
615.28,11.6291111111,23.5763333333,19.2150555556,22.2866666667,9.74288888889,10.4588888889,13.529125,19.5197777778,10.4046111111
615.61,11.5833333333,23.5886666667,19.2931111111,22.3244444445,9.71166666665,10.4571111111,13.5082638889,19.5766666667,10.3750555556
615.95,11.6626666667,23.7014444444,19.4466111111,22.4452222222,9.752,10.5283333334,13.5572638889,19.6666666667,10.4431666667
616.28,11.5731111111,23.6528888889,19.4498333333,22.3482222222,9.66711111111,10.4257777778,13.4636388889,19.6611111111,10.3540555555
616.61,11.5978888889,23.7468888889,19.4963888889,22.4414444444,9.70766666667,10.4362222222,13.538,19.7112222222,10.3629444445
616.95,11.6037777778,23.7931111111,19.5762222222,22.511,9.70866666666,10.4517777778,13.558125,19.804,10.4335
617.28,11.6671111111,23.8242222222,19.6837777778,22.5821111111,9.79444444445,10.4837777778,13.6185277778,19.8898888889,10.5419444444
617.62,11.642,23.8963333333,19.7335555556,22.6396666667,9.75788888889,10.51,13.6192083333,19.9295555556,10.5454444444
617.95,11.6487777778,23.9575555556,19.783,22.6817777778,9.82477777779,10.5494444444,13.6460555555,20.0451111111,10.5787222222
618.28,11.6572222222,24.1134444444,19.8888888889,22.7693333333,9.85344444443,10.6121111111,13.7060694444,20.1475555556,10.613
618.62,11.6381111111,24.0955555556,19.8522777778,22.7588888889,9.79477777779,10.5638888889,13.6619583333,20.1345555556,10.5255
618.95,11.6931111111,24.0922222222,19.9024444444,22.7715555556,9.82699999999,10.6353333333,13.6630555556,20.177,10.5446666667
619.28,11.7193333334,24.0572222222,19.8771111111,22.7701111111,9.84466666667,10.6237777778,13.6731388889,20.1562222222,10.6081666667
619.62,11.6391111111,24.0283333333,19.7098333333,22.6895555556,9.69877777777,10.4832222222,13.5098611111,20.0441111111,10.4831666667
619.95,11.7038888889,24.0691111111,19.7699444444,22.7855555555,9.76522222223,10.5531111111,13.6271805556,20.1062222222,10.5410555556
620.28,11.6632222222,24.1265555556,19.7671111111,22.8022222222,9.77322222223,10.6003333333,13.609375,20.1315555555,10.5418333333
620.62,11.6555555555,24.2565555556,19.7878888889,22.8332222222,9.80177777777,10.6423333333,13.6336944445,20.1902222222,10.5280555555
620.95,11.6614444444,24.3431111111,19.8297777778,22.8424444445,9.76333333334,10.6334444445,13.5711111111,20.1974444444,10.4881111111
621.28,11.598,24.3461111111,19.8519444444,22.8511111111,9.7771111111,10.6068888889,13.5036666667,20.1373333333,10.4944444444
621.62,11.6085555556,24.3634444444,19.8656111111,22.8597777778,9.69788888889,10.6253333333,13.502125,20.1322222222,10.452
621.95,11.5705555555,24.3187777778,19.9095555556,22.7758888889,9.64766666665,10.5894444444,13.4453888889,20.0936666667,10.3561666667
622.28,11.5875555556,24.4854444444,20.0168888889,22.9053333333,9.7208888889,10.6576666667,13.5151944444,20.2176666667,10.4426666667
622.62,11.5788888889,24.6071111111,20.1274444444,23.0073333333,9.78733333335,10.6701111111,13.5246388889,20.2698888889,10.4280555556
622.95,11.5867777778,24.7122222222,20.1980555556,23.0346666667,9.8091111111,10.7181111111,13.5113611111,20.276,10.3951111111
623.28,11.5764444444,24.6682222222,20.3093888889,23.0554444445,9.83422222223,10.753,13.5435138889,20.3748888889,10.4014444445
623.62,11.5232222222,24.7417777778,20.3564444444,23.095,9.81055555557,10.7216666666,13.4603888889,20.3954444445,10.3854444445
623.95,11.5847777778,24.8107777778,20.5056111111,23.1387777778,9.80522222222,10.6764444444,13.4493333333,20.4933333333,10.4437222222
624.28,11.5535555556,24.7277777778,20.4385555556,23.0583333333,9.74377777777,10.6037777778,13.3800694445,20.431,10.4168333333
624.62,11.5187777778,24.7138888889,20.4732777778,23.075,9.72099999999,10.5804444444,13.4084166667,20.4696666667,10.3675555555
624.95,11.6125555555,24.7426666667,20.5735555556,23.0342222222,9.74233333332,10.6326666667,13.4758888889,20.5852222222,10.3835555556
625.28,11.5918888889,24.7683333333,20.5695,23.0823333333,9.74099999999,10.5935555555,13.4500694445,20.5963333333,10.3949444445
625.61,11.6254444444,24.8588888889,20.6165555556,23.1651111111,9.76844444444,10.5728888889,13.4915416667,20.6947777778,10.4611666667
625.95,11.7558888889,24.9191111111,20.7048888889,23.222,9.8361111111,10.6663333333,13.5684444445,20.8364444445,10.5494444445
626.28,11.7683333333,24.9865555556,20.7066111111,23.251,9.83922222223,10.69,13.5426805556,20.9068888889,10.5932777778
626.61,11.7453333333,24.9787777778,20.7565,23.2585555556,9.8191111111,10.6636666667,13.5247222222,20.9396666667,10.5918333333
626.94,11.6832222222,25.0433333333,20.7321111111,23.2632222222,9.77588888889,10.6195555556,13.4620416667,20.8815555556,10.6096111111
627.28,11.7128888889,25.0446666667,20.7790555556,23.2868888889,9.81244444443,10.6612222222,13.52325,20.957,10.6383333333
627.61,11.6658888889,25.0284444444,20.7392222222,23.2957777778,9.80500000001,10.6938888889,13.4677638889,20.9357777778,10.5796666667
627.94,11.7515555556,25.1583333333,20.8922222222,23.4235555555,9.88544444443,10.8161111111,13.5652083334,21.05,10.6612777778
628.27,11.789,25.2681111111,20.938,23.5201111111,9.977,10.8632222222,13.5981666667,21.09,10.7762222222
628.61,11.7326666667,25.3154444444,20.9118333333,23.6014444445,9.96422222221,10.8475555556,13.5708333333,21.0866666667,10.7247222222
628.94,11.6967777778,25.2921111111,20.9382222222,23.5796666667,9.96400000001,10.8383333333,13.5889305555,21.0527777778,10.7135555556
629.27,11.6378888889,25.2272222222,20.8776111111,23.5647777778,9.96366666668,10.839,13.5065138889,21.0308888889,10.6966666667
629.60,11.5051111111,25.2058888889,20.8728888889,23.5232222222,9.94666666668,10.7523333334,13.4018055556,20.9445555556,10.6056111111
629.94,11.5988888889,25.2972222222,21.0045,23.6593333333,10.0111111111,10.8386666667,13.5481944445,21.0523333333,10.6701111111
630.27,11.6198888889,25.4205555556,20.9983333333,23.7146666667,10.031,10.8631111111,13.5997361111,21.1643333333,10.6671666667
630.60,11.6254444444,25.4382222222,21.0189444444,23.7374444444,10.058,10.8765555556,13.6602777778,21.2451111111,10.6605
630.93,11.6912222222,25.5165555556,21.0151666667,23.8001111111,10.1033333333,10.8468888889,13.6861944445,21.2712222222,10.6805555555
631.26,11.6933333333,25.4952222222,21.0480555556,23.7544444444,10.0531111111,10.8037777778,13.6661111111,21.3048888889,10.6837777778
631.60,11.6981111111,25.5405555556,21.1125,23.8073333333,10.1006666667,10.787,13.6914027778,21.3588888889,10.7303888889
631.93,11.7512222222,25.6011111111,21.2117777778,23.84,10.0745555555,10.8,13.6993055556,21.433,10.716
632.26,11.723,25.6076666667,21.2426111111,23.8626666667,10.0233333333,10.7573333333,13.6536805556,21.4687777778,10.7331111111
632.59,11.7377777778,25.7093333333,21.3208888889,23.9376666667,10.0307777778,10.7764444444,13.6546666667,21.5871111111,10.7584444444
632.92,11.7922222222,25.8364444444,21.4221111111,24.0078888889,10.0215555556,10.8102222222,13.7004305556,21.6921111111,10.7929444444
633.26,11.7736666667,25.7833333333,21.4281111111,24.042,9.92200000001,10.7857777778,13.6779027778,21.7328888889,10.7747222222
633.59,11.7027777778,25.7362222222,21.4327777778,23.9767777778,9.89199999999,10.6815555556,13.6133472222,21.7095555556,10.7211111111
633.92,11.8587777778,25.8846666667,21.5991111111,24.1053333333,10.0074444444,10.8313333333,13.7327361111,21.7663333333,10.8971111111
634.25,11.9484444445,26.014,21.7503333333,24.2112222222,10.0358888889,10.8786666667,13.7460138889,21.9006666667,10.9178888889
634.58,11.9321111111,26.0697777778,21.9096111111,24.2548888889,10.0364444444,10.9743333333,13.7162638889,21.959,10.9565
634.91,11.9518888889,26.1601111111,21.9547222222,24.371,10.137,11.0381111111,13.7819444444,22.0035555555,11.0355
635.25,11.8678888889,26.0692222222,21.9311666667,24.3826666667,10.0607777778,11.0108888889,13.6896805556,21.9918888889,10.9286111111
635.58,11.9342222222,26.1077777778,21.99,24.4307777778,10.1248888889,11.0888888889,13.7413888889,22.0908888889,10.99
635.91,11.979,26.1342222222,22.0810555556,24.455,10.1592222222,11.114,13.7933055556,22.1566666667,11.0402222222
636.24,12.0935555556,26.3181111111,22.1994444444,24.5968888889,10.3073333333,11.2253333333,13.8614166667,22.26,11.1141111111
636.57,12.0616666667,26.3488888889,22.2318333333,24.6128888889,10.3448888889,11.2137777778,13.877875,22.3027777778,11.0905
636.90,12.1021111111,26.4757777778,22.2634444444,24.6776666667,10.4033333333,11.242,13.9246527778,22.2498888889,11.1535555556
637.23,12.1555555556,26.5412222222,22.3208333333,24.7492222222,10.3945555556,11.2958888889,13.9654166667,22.329,11.1682222222
637.56,11.943,26.3577777778,22.2900555556,24.7226666666,10.2763333333,11.1723333333,13.7923611111,22.2768888889,11.0068888889
637.90,11.924,26.2768888889,22.267,24.7757777778,10.2756666667,11.2094444444,13.7638472222,22.2298888889,11.0582777778
638.23,11.8778888889,26.2557777778,22.1837777778,24.7658888889,10.2166666667,11.1155555556,13.7274166667,22.1484444444,10.9838333333
638.56,11.916,26.3522222222,22.3282777778,24.8314444444,10.2062222222,11.1318888889,13.7744027778,22.2576666667,10.9677222222
638.89,11.939,26.4302222222,22.3668888889,24.8247777778,10.1763333333,11.09,13.8254305555,22.2387777778,10.9791666667
639.22,11.8664444444,26.424,22.2706111111,24.8174444444,10.1087777778,11.0354444445,13.7470138889,22.1838888889,10.9502222222
639.55,11.9058888889,26.4953333333,22.3185,25.0212222222,10.1777777778,11.0527777778,13.8057777778,22.2416666667,10.9233888889
639.88,11.8312222222,26.3647777778,22.3291666667,25.0476666667,10.1063333333,10.9651111111,13.8159861111,22.2082222222,10.9045
640.21,11.8592222222,26.3896666667,22.3933333333,25.1757777778,10.0961111111,10.9517777778,13.790875,22.1964444445,10.9724444444
640.54,11.9703333333,26.5356666667,22.5975,25.2546666667,10.1633333333,11.0544444444,13.8939722222,22.3555555556,11.052
640.87,11.85,26.429,22.4985,25.1443333333,10.0922222222,10.9298888889,13.7623611111,22.2674444444,10.9606666667
641.20,11.9496666667,26.4977777778,22.533,25.1696666667,10.1353333333,10.9237777778,13.8634722222,22.3194444444,11.0383333333
641.53,11.966,26.674,22.5673333333,25.1983333334,10.1825555555,10.9403333333,13.9240694445,22.3483333333,11.0344444444
641.87,12.0246666667,26.7053333333,22.585,25.2406666667,10.1695555556,10.9965555556,13.9124861111,22.4711111111,11.0946111111
642.20,11.9912222222,26.7414444444,22.4986666667,25.2592222222,10.1464444445,10.9538888889,13.8759444444,22.4595555556,11.1173888889
642.53,12.0341111111,26.8334444444,22.5640555556,25.3006666667,10.1633333333,11.0182222222,13.8812916667,22.5353333333,11.2195555556
642.86,11.8962222222,26.8333333333,22.5593888889,25.2804444444,10.115,10.919,13.826375,22.5042222222,11.0973333333
643.19,11.8648888889,26.9237777778,22.5350555556,25.1952222222,10.0612222222,10.9418888889,13.7713611111,22.4717777778,11.1461666667
643.52,11.923,26.9682222222,22.6855,25.1882222222,10.1203333333,11.0178888889,13.8467916667,22.5332222222,11.233
643.85,12.0234444444,27.0904444444,22.8007777778,25.272,10.2554444444,11.1996666667,13.9824444445,22.6955555556,11.3019444444
644.18,11.999,27.0645555556,22.8401111111,25.4297777778,10.2372222222,11.2564444444,13.9523472222,22.7764444444,11.2721111111
644.51,11.99,27.2221111111,22.9287777778,25.5864444444,10.2193333333,11.2921111111,14.0039305556,22.8356666667,11.2413888889
644.84,12.0865555556,27.3591111111,23.0505555556,25.746,10.2646666667,11.3738888889,14.0647361111,23.0276666667,11.3077222222
645.17,12.0795555555,27.3417777778,23.0810555556,25.7421111111,10.3144444444,11.3913333333,14.0718333333,23.139,11.3293888889
645.50,12.2307777778,27.5345555556,23.3288888889,25.9227777778,10.4663333333,11.4808888889,14.2222083333,23.2783333333,11.4874444445
645.83,12.2116666667,27.4224444444,23.4067777778,25.9164444444,10.4393333333,11.4828888889,14.1787361111,23.2602222222,11.4599444444
646.16,12.1361111111,27.3113333333,23.3563333333,25.8653333333,10.3262222222,11.3384444444,14.0184861111,23.138,11.2468333333
646.49,12.0467777778,27.2073333333,23.2527777778,25.8335555555,10.2195555556,11.2604444445,13.8869861111,23.1098888889,11.1623888889
646.82,12.0913333333,27.1971111111,23.3391111111,25.8514444445,10.2428888889,11.288,13.9158472222,23.1958888889,11.2329444444
647.15,12.0976666667,27.2272222222,23.367,25.9067777778,10.2416666667,11.3366666667,13.8232638889,23.2048888889,11.2393333333
647.48,12.0774444444,27.2602222222,23.3841666667,25.8741111111,10.1577777778,11.2787777778,13.7980833333,23.1846666667,11.1759444445
647.81,11.8918888889,27.1124444444,23.2388888889,25.6876666667,10.0744444444,11.1021111111,13.6849444444,23.0203333333,11.1201666667
648.14,11.8693333333,27.1133333333,23.2326666667,25.6422222222,10.1224444445,11.0761111111,13.6224305556,22.9807777778,11.1277777778
648.47,11.8094444445,27.164,23.1708888889,25.7322222222,10.0777777778,11.0746666667,13.5539861111,22.9323333333,11.0794444444
648.80,11.8146666667,27.2147777778,23.2320555556,25.802,10.0281111111,11.0581111111,13.5647361111,22.8774444444,11.1304444444
649.13,11.523,27.0027777778,23.0222222222,25.6777777778,9.77611111111,10.8805555556,13.3250972222,22.669,10.8477777778
649.46,11.5612222222,27.1616666667,23.0819444444,25.7843333333,9.816,10.9028888889,13.3872083333,22.7236666667,10.8302222222
649.79,11.7257777778,27.3714444444,23.2528888889,25.9327777778,10.0108888889,11.0622222222,13.5758611111,22.9894444444,11.0700555556
650.11,11.7578888889,27.4976666667,23.4342222222,26.0674444445,10.0475555556,11.0933333333,13.6661805556,23.0737777778,11.1122222222
650.44,11.7907777778,27.6485555556,23.5016666667,26.1537777778,10.1076666667,11.1417777778,13.7193611111,23.191,11.0893888889
650.77,11.778,27.7973333333,23.4772777778,26.2294444444,10.0694444444,11.0637777778,13.7245416667,23.3147777778,10.9995
651.10,11.7161111111,27.7343333333,23.5527222222,26.257,10.1153333333,11.0116666667,13.7056666667,23.3293333333,11.0275
651.43,11.907,27.9797777778,23.7274444444,26.507,10.2614444444,11.17,13.811,23.5263333333,11.1808888889
651.76,12.0698888889,28.1016666667,23.9330555556,26.622,10.3885555556,11.3011111111,13.9539861111,23.7972222222,11.4089444444
652.09,12.059,28.1238888889,24.0041666667,26.5496666666,10.3527777778,11.2708888889,13.9840972222,23.8315555555,11.3643888889
652.42,12.096,28.0813333333,24.0446666667,26.7008888889,10.3962222222,11.2925555555,14.0227222222,23.9397777778,11.3207777778
652.75,12.2628888889,28.2467777778,24.1443888889,26.7876666667,10.5638888889,11.4198888889,14.2063194444,24.0762222222,11.4785555556
653.08,12.2431111111,28.1917777778,24.2171111111,26.8052222222,10.5261111111,11.4558888889,14.207375,24.0335555556,11.5172222222
653.41,12.1462222222,28.1732222222,24.2296111111,26.7393333333,10.4892222222,11.4511111111,14.1299027778,23.9068888889,11.4446666667
653.74,12.2538888889,28.2138888889,24.33,26.7551111111,10.5511111111,11.513,14.1999583333,23.9006666667,11.5605555556
654.06,12.1192222222,28.081,24.2972777778,26.6736666666,10.4751111111,11.4305555556,14.0907777778,23.8065555555,11.4493333333
