wavelength,Back_TanLavf,Belly_TanLavf,Breast_TanLavf,Crissum_TanLavf,Crown_TanLavf,DorTail_TanLavf,Patch10_TanLavf,Rump_TanLavf,Throat_TanLavf,WingTip_TanLavf
713.80,8.91291666667,32.829,18.014,18.6608333333,10.6068333333,12.2478333333,17.2905,11.4728333333,29.4871666667,14.5666666667
714.12,9.05833333333,32.9685,18.3048333334,18.9856666666,10.7578333333,12.49,17.4615,11.695,29.7805,14.7323333333
714.44,9.01066666666,33.0851666667,18.381,18.883,10.685,12.4851666667,17.3768333333,11.8175,29.9248333333,14.7526666667
714.76,8.99966666667,33.1701666667,18.3686666667,18.8301666667,10.5886666667,12.5315,17.3773333334,11.8381666667,30.012,14.7926666666
715.08,8.763,33.1023333333,18.2621666667,18.7871666667,10.2763333333,12.3016666667,17.2638333334,11.5603333333,29.8425,14.4968333334
715.40,8.70008333333,33.185,18.2643333333,18.704,10.0778333333,12.3858333333,17.1555,11.4925,30.0301666667,14.4375
715.72,8.78208333333,33.3566666667,18.3596666667,18.9235,10.2025,12.5441666666,17.3356666666,11.6726666667,30.1908333333,14.5451666667
716.04,8.63316666667,33.3185,18.2293333333,18.8883333333,10.0523333333,12.4828333333,17.2511666667,11.609,30.229,14.448
716.36,8.61575,33.2756666666,18.2306666667,18.9066666666,9.98800000001,12.5756666667,17.2766666667,11.6333333333,30.2353333333,14.3628333334
716.68,8.82291666667,33.2961666667,18.2401666667,18.9885,10.0948333333,12.6231666667,17.3963333333,11.7206666667,30.34,14.585
717.00,8.70466666667,33.1953333333,18.2058333334,18.6758333333,9.97116666666,12.5601666666,17.2903333333,11.5726666667,30.1141666667,14.557
717.32,8.75541666667,33.4583333333,18.386,18.7708333333,10.0816666667,12.699,17.536,11.6661666666,30.193,14.6491666667
717.64,8.71816666667,33.498,18.456,18.7683333334,10.157,12.6011666667,17.5118333333,11.6998333333,30.3533333334,14.7261666667
717.96,8.86091666667,33.5691666666,18.5441666666,19.0056666667,10.2258333333,12.5816666667,17.6105,11.712,30.2831666667,14.9038333334
718.28,9.19450000002,33.7216666667,18.84,19.2973333333,10.5048333333,12.8053333333,17.8908333333,12.0213333334,30.6273333333,15.1706666666
718.60,9.57725,33.9621666666,19.1081666666,19.4915,10.9366666667,13.2481666667,18.2583333334,12.5071666667,30.9478333333,15.6511666667
718.92,9.59074999999,33.771,19.1061666667,19.436,10.9196666666,13.072,18.428,12.4553333334,30.7433333333,15.6406666667
719.24,9.5615,33.6483333334,19.0276666667,19.1813333333,10.6816666667,13.0355,18.2478333333,12.2155,30.7418333334,15.737
719.56,9.38300000002,33.5608333334,19.0343333333,18.9931666667,10.5035,12.8373333333,18.0798333334,12.114,30.6228333334,15.6861666666
719.88,9.56375000002,33.7428333333,19.3131666667,19.1271666666,10.6763333333,12.9283333334,18.119,12.424,30.8006666667,15.8895
720.20,9.41533333335,33.6821666667,19.2488333333,19.0915,10.666,12.8991666667,18.0593333333,12.5038333334,30.6706666667,15.88
720.52,9.26650000002,33.6028333333,19.2245,19.2166666666,10.6451666666,12.8751666667,18.1388333334,12.555,30.6,15.8078333333
720.84,9.30083333331,33.4995,19.2821666667,19.2428333333,10.7073333334,12.7928333333,18.2138333333,12.6265,30.7611666667,15.7921666667
721.16,9.57858333331,33.5605,19.388,19.2366666667,10.8691666667,12.985,18.4356666667,12.8098333333,30.843,15.8538333333
721.48,9.71766666667,33.5905,19.4071666666,19.2501666667,10.9731666666,13.0383333333,18.6316666666,12.8938333333,30.8743333333,15.9075
721.79,9.61016666665,33.459,19.2608333333,19.2768333333,10.9718333333,12.9375,18.6121666666,12.8566666666,30.7271666667,15.9493333334
722.11,9.42499999999,33.1953333333,19.1138333334,19.345,10.8676666667,12.8885,18.5576666667,12.568,30.3748333333,15.8143333333
722.43,9.25566666668,33.2268333333,19.0681666667,19.1866666666,10.8165,12.8658333334,18.3563333334,12.5511666666,30.3755,15.7706666667
722.75,9.21650000001,33.0656666667,19.0258333334,19.162,10.9191666667,12.7221666667,18.2065,12.64,30.2906666667,15.6948333333
723.07,9.01975,33.0313333333,18.685,19.1065,10.8023333333,12.6715,18.0726666667,12.3903333333,30.1695,15.5211666667
723.39,8.623,32.6705,18.2465,18.8595,10.4885,12.5813333333,17.7503333333,11.9268333334,29.894,15.2156666666
723.71,8.72783333333,32.6656666666,18.3821666667,18.9958333333,10.6228333334,12.7893333333,17.827,11.9418333334,29.9275,15.2183333333
724.03,9.068,32.8811666667,18.4051666667,19.102,10.8498333333,13.0321666666,17.924,12.0735,30.2173333333,15.5091666667
724.35,9.03008333333,32.8163333333,18.23,18.8791666667,10.8021666667,13.0065,17.7625,12.018,30.0083333333,15.4465
724.67,8.69733333333,32.6301666667,17.965,18.6891666667,10.4756666666,12.8493333333,17.4028333333,11.8196666667,29.7063333334,15.1736666667
724.98,8.52458333333,32.5221666667,18.0048333333,18.5526666666,10.4826666667,12.8788333334,17.2431666666,11.7341666666,29.7103333334,14.9908333334
725.30,8.47866666666,32.612,18.1386666666,18.3271666667,10.4385,12.8536666666,17.2036666667,11.7425,29.59,15.006
725.62,8.44625,32.6725,18.1565,18.0865,10.4573333334,12.6486666667,17.0976666666,11.8318333333,29.808,15.0455
725.94,8.77583333333,33.0128333334,18.5496666667,18.2535,10.7783333333,12.9656666666,17.3443333333,12.1376666667,30.0543333334,15.3153333334
726.26,8.96175000001,33.3976666667,18.689,18.4956666666,10.994,13.2101666667,17.6496666666,12.3036666667,30.2153333333,15.5668333334
726.58,9.28891666665,33.5288333334,18.8846666666,18.6213333333,11.1338333334,13.3636666666,17.9751666666,12.5896666667,30.3016666667,15.7731666666
726.90,9.37475,33.6256666667,19.0458333334,18.7613333334,11.1215,13.3153333334,18.0695,12.6471666666,30.3295,15.7971666666
727.21,9.40049999999,33.6751666667,19.0096666667,18.6085,10.9356666667,13.129,17.9363333333,12.5393333334,30.3063333334,15.692
727.53,9.54900000001,33.7133333333,19.2415,18.6945,11.0631666666,13.2463333333,17.9693333334,12.7773333334,30.3785,15.7785
727.85,9.32608333335,33.6076666667,19.1971666667,18.5403333333,10.8483333333,13.0815,17.8991666667,12.6488333333,30.347,15.6853333333
728.17,9.27341666666,33.5175,19.034,18.4008333333,10.7426666667,12.968,17.9098333334,12.4578333333,30.2061666667,15.6651666667
728.49,9.16966666665,33.3066666667,18.8831666666,18.3051666666,10.5611666667,12.8231666667,17.8111666667,12.2948333333,30.0715,15.6401666667
728.80,9.21333333331,33.069,18.7173333333,18.2681666666,10.5106666667,12.9765,17.7808333333,12.1231666667,30.0701666667,15.5223333333
729.12,9.13883333335,32.958,18.5515,18.1571666666,10.2613333333,12.9383333333,17.6353333333,11.9998333333,29.9166666666,15.33
729.44,8.95383333335,32.7355,18.2983333334,18.1371666667,10.0785,12.7785,17.6068333334,11.8081666666,29.7835,15.1775
729.76,8.5005,32.3943333333,18.0596666667,17.8235,9.723,12.5131666667,17.3088333333,11.5441666666,29.4276666667,14.7025
730.08,8.251,32.1598333333,18.0836666667,17.8248333333,9.74266666667,12.397,17.1051666667,11.3961666667,29.3635,14.5788333333
730.39,8.32783333334,32.057,18.0471666667,17.7493333334,9.8385,12.4173333333,17.2583333333,11.4458333333,29.4225,14.631
730.71,8.07316666666,31.8356666667,17.8618333333,17.5188333334,9.74616666665,12.395,17.161,11.3693333333,29.2128333333,14.5825
731.03,7.84516666667,31.7433333334,17.6651666667,17.299,9.61833333332,12.2291666667,17.1066666667,11.2305,29.1138333334,14.3295
731.35,8.17775,31.8455,17.9565,17.616,9.89066666665,12.6098333333,17.2605,11.595,29.2911666667,14.5081666667
731.67,8.388,31.9971666666,18.273,17.8676666666,10.1351666667,12.9828333334,17.4298333334,11.8948333334,29.5618333333,14.7315
731.98,8.51891666666,32.4415,18.4356666667,17.9513333334,10.2436666667,13.1723333334,17.5291666666,12.0935,29.8465,14.9966666667
732.30,8.42166666667,32.4841666667,18.3946666666,17.9793333333,10.2983333333,12.9641666666,17.3871666666,12.0706666667,29.7156666666,15.0856666666
732.62,8.25391666666,32.3835,18.219,17.8495,10.2351666667,12.8113333333,17.1693333333,11.8725,29.5001666667,14.8925
732.94,8.15875,32.2366666667,18.1273333334,17.607,10.0988333333,12.7416666666,16.9381666666,11.8121666667,29.3265,14.7636666667
733.25,8.42133333333,32.2733333334,18.0748333333,17.554,10.2436666667,12.8425,16.8915,11.8615,29.4981666667,14.8351666667
733.57,8.72883333333,32.4108333333,18.2218333333,17.608,10.525,13.0855,17.1525,12.1516666667,29.5976666667,14.991
733.89,8.78975,32.6973333334,18.3223333333,17.7741666667,10.4955,13.3698333333,17.2145,12.347,29.623,15.0948333333
734.21,9.25841666665,33.1335,18.65,18.0893333333,10.8068333333,13.7658333333,17.5446666667,12.6725,29.9821666666,15.3651666667
734.52,9.49883333333,33.3135,18.8941666667,18.363,10.8703333333,13.9681666666,17.7405,12.7945,30.1516666667,15.6566666667
734.84,9.12383333331,33.3086666666,18.7623333333,18.2185,10.5195,13.7681666667,17.6175,12.5165,30.0231666667,15.5058333334
735.16,8.89658333333,33.1856666667,18.4176666666,17.8986666667,10.2785,13.367,17.4265,12.1518333333,29.7891666667,15.3501666667
735.48,8.87033333331,33.0153333333,18.3551666667,17.8178333333,10.2518333333,13.3238333333,17.3756666666,12.1338333333,29.6855,15.206
735.79,8.76266666666,33.1661666667,18.256,17.7983333334,9.947,13.2583333333,17.424,12.0386666667,29.7095,14.9405
736.11,8.9865,33.5123333333,18.5598333333,18.0808333333,10.1501666667,13.5205,17.7408333334,12.2583333333,30.0616666667,15.2793333333
736.43,8.93766666666,33.5236666667,18.5088333334,18.1286666666,10.2345,13.3805,17.8931666667,12.208,30.0016666667,15.413
736.74,8.87158333331,33.6496666666,18.6091666666,18.3113333333,10.1518333333,13.2168333333,18.174,12.1863333333,30.0441666667,15.6085
737.06,8.845,33.7596666667,18.4541666666,18.1856666667,9.85466666667,13.0778333334,18.1486666667,11.9338333333,30.064,15.6665
737.38,8.77674999999,33.635,18.324,17.99,9.98599999998,12.818,18.0638333334,11.787,29.963,15.5803333333
737.69,8.66033333334,33.542,18.3045,17.9473333333,9.88783333335,12.644,17.952,11.6555,29.886,15.5901666666
738.01,8.60958333333,33.2403333333,18.1611666666,17.906,10.002,12.3875,17.906,11.7098333333,29.8661666667,15.5153333333
738.33,9.024,33.2001666666,18.2178333334,18.0251666667,10.2973333334,12.3806666667,18.0753333333,11.7976666667,29.8961666667,15.6756666667
738.64,9.23325,33.4345,18.5038333334,18.2098333333,10.6091666667,12.5606666667,18.3981666666,12.083,30.0586666667,15.8763333334
738.96,9.15508333335,33.5178333333,18.495,18.3056666666,10.6693333333,12.5993333333,18.4486666667,11.9945,30.0046666667,15.8588333333
739.28,9.08333333334,33.3471666667,18.6743333333,18.102,10.708,12.679,18.3928333333,11.9633333334,29.8441666667,15.6511666667
739.59,9.19983333334,33.2963333333,18.8206666666,18.3535,11.0001666666,12.8395,18.7093333333,12.2943333334,29.9406666666,15.7606666666
739.91,9.53991666665,33.4538333334,19.0846666667,18.6576666667,11.1993333333,13.2413333333,18.8435,12.4386666667,30.3256666667,15.9288333334
740.23,9.94399999998,33.744,19.4771666666,18.9308333334,11.6525,13.618,19.0801666667,12.7965,30.6161666667,16.2046666667
740.54,9.99608333335,33.9246666667,19.7795,19.2213333333,12.2008333334,13.6485,19.2496666667,13.0333333334,30.9775,16.2786666667
740.86,10.0819166666,33.932,20.0393333334,19.4546666666,12.2735,13.5575,19.3685,13.1598333334,31.2303333333,16.3073333333
741.18,9.98841666666,33.8171666667,19.7783333333,19.4638333333,12.1758333333,13.5165,19.4298333333,13.2646666667,31.2233333333,16.0956666667
741.49,10.0140833334,34.175,19.9496666666,19.4871666667,12.2366666667,13.8756666667,19.4525,13.354,31.3055,16.1743333333
741.81,9.83366666665,34.2983333334,19.9841666666,19.5463333333,12.2336666666,13.9075,19.4913333333,13.4853333333,31.4586666667,16.0383333333
742.12,9.57416666669,34.28,19.8701666667,19.6603333333,12.0203333333,13.7243333333,19.169,13.397,31.3938333333,15.7355
742.44,9.71866666668,34.1466666667,19.828,19.5911666666,11.8835,13.531,19.0043333334,13.3921666666,31.418,15.6321666667
742.76,9.84433333335,34.0655,19.6108333334,19.626,11.9936666667,13.4111666667,18.8785,13.5151666666,31.6561666666,15.9241666666
743.07,9.71083333333,34.0575,19.5633333334,19.4006666667,11.8598333333,13.2768333333,18.5818333333,13.518,31.5595,15.5858333333
743.39,9.44016666669,34.0323333334,19.4206666666,19.2511666667,11.7995,13.0548333334,18.6368333333,13.653,31.2678333334,15.2051666666
743.70,8.9355,33.5526666666,18.9145,18.936,11.4323333334,12.7596666666,18.2561666666,13.2735,30.8176666666,14.8203333333
744.02,8.7135,33.2951666667,18.6595,18.6216666667,10.9588333334,12.61,17.9536666667,12.9411666667,30.542,14.6625
744.34,8.6285,33.2131666666,18.4978333333,18.4488333334,10.8725,12.5721666667,17.771,12.7091666667,30.3921666667,14.7095
744.65,8.3805,33.1948333333,18.5365,18.221,10.8751666666,12.4625,17.4466666666,12.457,30.4016666667,14.714
744.97,8.088,33.0766666667,18.295,17.8098333333,10.5553333333,12.1948333333,17.1853333334,11.994,30.2165,14.2911666667
745.28,8.03316666667,32.8775,18.1293333333,17.6733333334,10.4715,12.0398333333,16.878,11.6561666667,30.0631666667,14.4531666667
745.60,8.12733333334,32.8821666667,18.0983333333,17.6413333333,10.3943333333,12.1993333333,16.962,11.5755,30.0746666667,14.561
745.91,7.95758333334,32.7558333333,17.9841666667,17.5805,10.36,12.2266666667,16.9695,11.5485,29.8521666667,14.5418333333
746.23,7.89683333333,33.0461666667,17.956,17.6405,10.4166666667,12.3365,17.179,11.6443333333,29.7633333334,14.2906666667
746.55,7.79108333334,33.0111666667,17.8193333334,17.497,10.2373333333,12.2261666666,17.017,11.2768333333,29.661,14.3445
746.86,8.03091666667,33.0223333334,18.0116666667,17.4748333333,10.2916666666,12.422,17.1245,11.2806666667,29.948,14.8523333333
747.18,8.12225,33.0013333333,18.1516666667,17.6006666666,10.2938333334,12.476,17.1843333334,11.402,29.9808333333,14.8721666667
747.49,8.18625,32.9111666666,18.1991666667,17.5938333333,10.2931666667,12.5415,17.0276666666,11.6366666667,29.9741666666,14.8066666666
747.81,8.39675,33.195,18.3035,17.7393333333,10.6003333333,12.8565,17.3026666666,12.0161666667,30.3638333334,15.085
748.12,8.608,33.2288333333,18.5945,18.0011666667,10.6753333334,12.9983333334,17.688,12.1688333334,30.3515,15.1455
748.44,8.58983333334,33.2461666666,18.6968333333,18.113,10.68,12.8738333333,17.6871666667,12.0715,30.37,15.0456666666
748.75,8.7645,33.3715,18.8541666667,18.1831666667,10.8071666666,13.0168333333,18.0413333333,12.2311666667,30.5675,15.0736666667
749.07,9.02824999999,33.393,19.001,18.3876666666,10.9718333334,12.8175,18.1215,12.2473333333,30.7003333333,15.1085
749.38,8.83783333334,33.5611666667,18.9725,18.2941666666,10.8236666667,12.516,18.0013333333,12.1638333334,30.778,15.0388333333
749.70,8.65741666667,33.1698333333,18.993,18.0395,10.6406666667,12.2698333333,17.762,11.774,30.62,14.749
750.01,9.04116666666,33.6763333334,19.4381666666,18.5343333333,10.9878333334,12.7026666666,18.213,12.1856666667,30.7958333334,15.3763333333
750.33,9.3095,34.004,19.549,18.9541666667,11.167,12.9138333334,18.3591666666,12.4053333333,30.8185,15.4121666666
750.64,9.46900000002,34.2958333334,19.8138333334,18.9271666667,11.329,13.1355,18.5648333334,12.5675,30.9755,15.5256666667
750.96,9.95725,34.7731666666,20.2608333333,19.4596666667,11.6543333333,13.5435,19.1676666666,13.013,31.3358333333,15.9578333333
751.27,9.92491666665,34.7675,20.1976666667,19.4971666667,11.4298333334,13.4726666667,19.1493333334,12.8856666666,31.1983333333,15.7975
751.59,9.888,34.8798333333,20.0176666667,19.4743333333,11.358,13.4091666667,18.8055,12.7616666667,31.189,15.7233333334
751.90,9.86541666665,34.8818333333,19.742,19.4618333334,11.34,13.2728333334,18.7806666666,12.8115,30.9501666667,15.7385
752.22,9.49041666665,34.7108333333,19.3168333334,19.2671666667,11.2286666667,12.9861666666,18.2975,12.606,30.496,15.3883333333
752.53,9.27750000001,34.4205,19.3951666667,19.0106666666,11.287,13.1916666667,18.1873333334,12.8295,30.38,15.4646666667
752.85,9.72233333335,34.703,19.8185,19.3785,11.936,13.96,18.625,13.4486666666,30.8801666666,15.8033333334
753.16,10.1669166666,35.1833333333,20.1968333333,19.759,12.4028333333,14.6413333333,18.9653333333,13.9683333333,31.2535,16.4151666667
753.47,10.0368333333,34.869,19.9965,19.5508333333,12.2963333334,14.465,18.8848333333,13.9093333333,31.4013333334,16.2043333333
753.79,9.69399999998,34.4883333333,19.5878333333,18.9716666667,11.9348333333,14.1563333334,18.4216666667,13.4898333333,31.123,15.8725
754.10,9.93799999998,34.7926666666,19.6296666666,19.3281666667,12.1156666667,14.4301666666,18.517,13.5526666666,31.4101666666,16.1243333333
754.42,9.46000000002,34.525,19.2136666666,18.8693333333,11.6683333333,14.1138333333,18.118,13.0578333333,31.2435,15.8025
754.73,9.26841666667,34.5933333334,19.1526666666,18.7306666667,11.666,14.1463333333,17.8753333333,12.8465,31.1608333333,15.9768333334
755.05,9.00649999998,34.3528333334,19.0673333333,18.46,11.6765,14.0828333333,17.8411666666,12.639,31.053,15.9161666666
755.36,9.30100000001,34.678,19.518,18.9613333333,11.9841666667,14.795,18.3415,13.1026666667,31.6645,16.3766666667
755.67,9.6195,35.1186666667,19.9393333333,19.3676666666,12.2626666667,15.2668333333,18.9418333334,13.5516666667,32.2598333334,16.8768333333
755.99,9.68625000002,35.6976666667,19.9386666667,19.5141666666,12.4218333333,15.3518333334,19.3018333334,13.542,32.5965,16.8495
756.30,9.34666666665,35.1293333334,19.5263333333,19.2188333333,11.9576666667,14.8763333333,19.0535,12.791,32.1163333333,16.5958333333
756.62,9.45208333335,35.1851666666,19.8183333333,19.5455,12.0846666666,14.9928333333,19.2783333333,12.767,32.4193333333,16.8981666666
756.93,9.77458333335,35.3855,20.1956666667,19.715,12.4556666667,15.3618333333,19.6203333334,12.8766666667,32.681,17.0343333333
757.24,9.64983333335,35.6375,20.3411666667,19.9883333333,12.5973333334,15.3861666667,19.6528333333,12.9381666666,32.8426666667,17.0256666667
757.56,9.38816666665,35.251,20.1666666666,19.717,12.4235,15.2585,19.6453333334,12.909,32.6921666666,16.7986666666
757.87,9.55741666669,35.0131666667,20.05,19.7878333333,12.6638333333,15.4335,19.7223333334,12.8783333333,32.702,16.9348333333
758.18,9.82250000002,35.0548333334,20.1691666666,20.0978333334,12.9975,15.7373333333,19.9786666667,12.9853333334,32.9581666667,16.9941666667
758.50,10.1176666667,35.3871666667,20.3953333334,20.4603333333,13.1275,15.9151666666,20.2826666667,13.435,33.2976666667,17.2051666667
758.81,10.3636666667,35.4285,20.4568333333,20.5215,13.2768333333,15.6605,20.2271666666,13.6418333334,33.292,17.4671666667
759.13,10.41025,35.404,20.5318333334,20.367,13.225,15.549,20.0671666666,13.5426666666,33.0923333333,17.2728333334
759.44,10.5696666667,34.9431666667,20.3723333333,20.2671666667,13.1485,15.6128333333,19.904,13.5931666666,32.8648333333,17.2753333333
759.75,10.8033333334,35.3248333333,20.7486666667,20.4976666666,13.4023333334,15.9601666667,20.0128333334,13.9978333334,33.0588333333,17.4666666667
760.07,10.83675,35.1361666667,20.3303333333,20.3885,13.2413333333,15.5386666667,19.8825,13.9973333333,32.7228333333,17.1958333333
760.38,10.761,35.2316666666,20.2198333333,20.59,13.0441666667,15.376,19.757,14.1668333333,32.7316666666,17.1588333333
760.69,10.9325,35.289,20.2663333333,20.6293333333,13.1746666667,15.5781666666,20.1815,14.4955,32.8515,17.517
761.01,10.8981666666,35.3061666667,20.4043333334,20.3606666666,13.0825,15.4113333334,19.9988333333,14.3373333333,32.5988333334,17.4611666667
761.32,11.2860833333,35.8591666667,20.8585,20.6833333333,13.3716666667,15.754,20.2483333333,14.7035,32.6065,17.6165
761.63,11.2851666666,36.0506666667,20.9543333333,20.618,13.1795,15.7135,20.1641666667,14.9436666667,32.5431666667,17.4926666667
761.94,11.7201666666,36.2615,21.1793333334,20.7376666667,13.5716666666,16.078,20.3895,15.1855,32.8378333333,17.741
762.26,11.628,35.8936666666,20.8965,20.4605,13.2995,15.9585,20.179,14.9595,32.5878333333,17.3841666667
762.57,11.4145833333,35.6148333333,20.4843333333,20.0821666667,12.9983333333,15.781,19.9466666667,14.5926666667,32.3305,17.1955
762.88,11.6366666667,35.9593333333,20.7698333334,20.2961666666,13.1946666667,15.9828333334,20.2656666667,14.786,32.5793333334,17.4206666666
763.20,11.854,35.957,20.7483333333,20.3481666666,13.286,16.0731666667,20.4603333334,14.9505,32.77,17.6001666667
763.51,11.75,36.0401666667,20.7631666667,20.2275,13.3818333334,16.2078333333,20.4358333333,15.107,32.8363333333,17.716
763.82,11.5506666667,35.7548333333,20.591,19.8373333334,13.3053333333,16.1458333333,20.3198333333,14.9393333333,32.6136666667,17.5345
764.14,11.6825833333,36.0035,20.6865,20.0395,13.3368333334,16.3281666666,20.2921666667,15.0081666666,32.8576666667,17.6095
764.45,11.78275,36.1183333333,20.5738333333,20.2128333333,13.3886666666,16.464,20.3976666666,15.0386666667,33.008,17.7933333333
764.76,11.6865833334,36.0821666667,20.4561666667,20.1608333333,13.327,16.2488333333,20.3925,14.908,33.1606666667,17.871
765.07,11.7330833333,36.0378333333,20.3735,20.09,13.3428333334,16.2268333334,20.3923333333,14.8746666667,33.1866666666,17.9245
765.39,11.456,35.6781666667,19.999,19.8558333333,12.969,15.8866666666,20.3003333334,14.623,32.6126666667,17.8171666666
765.70,11.4210833333,35.6478333333,20.0941666667,19.995,12.9625,15.9613333333,20.4545,14.6238333333,32.6803333333,17.9573333334
766.01,11.7863333334,36.0781666666,20.6783333334,20.7115,13.3963333333,16.3678333333,20.8941666667,15.1503333334,33.1063333333,18.4263333334
766.32,11.1316666667,35.7496666667,20.1705,20.3761666667,12.9043333333,16.014,20.4763333333,14.6208333333,32.7336666667,18.1421666667
766.64,10.7330833334,35.5335,19.7025,20.0038333334,12.5738333333,15.708,20.1571666666,14.3251666666,32.4605,18.0373333333
766.95,10.679,35.4063333334,19.548,19.9458333333,12.4245,15.7363333333,19.991,14.0418333333,32.4608333333,17.9181666667
767.26,10.6248333334,35.1901666667,19.3261666667,19.9365,12.3026666667,15.6321666667,19.6908333333,13.881,32.2325,17.9401666667
767.57,10.6115,34.7501666667,19.3585,19.8058333333,12.5781666667,15.48,19.7788333333,13.7373333334,31.6655,17.8461666666
767.88,10.4211666667,34.6761666667,19.2825,19.7303333333,12.5123333333,15.191,19.7998333333,13.6103333333,31.5708333334,17.7088333333
768.20,10.43275,34.4975,19.3516666666,19.9085,12.7678333333,15.4383333334,19.8658333334,14.0105,31.434,17.8163333334
768.51,10.81175,34.5596666667,19.8058333334,19.8716666667,12.9943333333,15.6155,20.1928333334,14.2281666667,31.5153333334,18.0465
768.82,11.044,34.9441666666,20.276,20.239,13.3183333334,16.0851666667,20.3951666666,14.5043333334,32.021,18.337
769.13,10.7638333334,35.386,20.5435,20.4363333333,13.3698333333,16.2163333334,20.467,14.4535,32.2955,18.4371666667
769.44,10.54975,34.9013333333,20.3541666667,20.1675,13.127,15.9061666666,20.222,14.1205,31.9515,18.0253333333
769.76,11.3313333333,35.4501666667,20.7586666667,20.7903333333,13.8025,16.6351666667,20.7508333333,14.9593333333,32.5071666667,18.642
770.07,11.8489166666,36.0105,21.6176666667,21.7061666666,14.4008333334,17.102,21.3835,15.4733333334,32.64,18.8356666666
770.38,12.076,36.5531666667,22.1015,22.2165,14.6573333333,17.2018333333,22.0028333334,15.9091666667,32.864,19.1121666666
770.69,12.3795833333,37.3586666667,22.633,22.6245,15.0213333334,17.3838333333,22.5146666667,16.1686666667,33.4938333333,19.5358333333
771.00,11.8635,37.0186666666,22.4495,22.1476666667,14.5776666666,16.7186666667,21.9661666667,15.7775,33.523,19.2908333334
771.32,11.904,37.1833333333,22.4201666667,22.1408333333,14.7111666666,16.946,21.7915,15.9158333333,33.6215,19.4516666667
771.63,11.789,37.1698333333,22.0626666666,21.9121666667,14.3275,16.8083333333,21.7348333333,15.6566666667,33.2005,19.1651666667
771.94,11.5275,37.1248333333,21.752,22.2373333334,14.124,16.6668333333,21.5543333334,15.5526666666,33.1,19.0746666667
772.25,11.001,36.8011666666,21.514,21.8358333334,13.4656666667,16.1513333333,20.8795,15.1581666666,32.7815,18.7086666667
772.56,11.3424166666,36.9363333333,21.5808333333,21.8731666667,13.7898333333,16.5251666667,21.1376666666,15.5443333333,33.022,18.9588333334
772.87,10.8703333333,36.9536666667,21.3653333333,21.452,13.4508333334,16.195,21.0476666667,15.5786666666,33.1218333333,18.862
773.18,10.1344166667,36.5036666667,21.2503333333,20.7595,12.6028333334,15.6851666667,20.475,14.684,32.4991666667,17.9231666667
773.50,9.62333333331,35.9823333333,20.6546666667,19.98,12.3115,15.2578333333,19.7026666667,14.1068333334,32.3113333333,17.7381666667
773.81,8.5595,34.7206666666,19.5918333333,18.8783333333,11.3391666667,14.3145,18.3551666666,13.1786666666,31.534,17.0585
774.12,8.07391666665,33.9026666666,18.7515,18.1306666667,10.6468333333,14.0126666667,17.6123333334,12.4771666667,30.9131666667,16.4428333333
774.43,8.54991666667,34.0966666667,19.0595,18.5128333333,10.6023333333,14.4906666667,17.9558333334,12.5825,31.1056666667,16.4706666667
774.74,8.819,33.695,19.2293333333,18.7126666667,10.3841666667,14.3003333333,18.2683333334,12.6678333333,31.0395,16.2946666667
775.05,8.54358333334,33.5541666667,19.5671666667,18.6316666666,10.2561666667,14.2601666667,18.2218333333,12.4948333333,31.3788333334,16.2461666666
775.36,8.63950000001,33.5973333334,19.6558333333,18.515,10.636,14.1213333333,18.5363333333,12.7691666667,31.7068333333,16.2653333334
775.67,8.91641666668,33.5956666667,19.6281666667,18.7771666666,11.0375,14.3246666666,18.7356666666,12.7808333333,31.9156666667,16.2148333334
775.98,8.34350000002,32.7366666666,18.7141666667,17.9218333334,10.4116666666,13.3846666667,17.9115,12.0368333333,30.9363333333,15.4216666667
776.30,8.99208333333,32.8533333334,18.9135,17.8718333333,10.5901666666,13.654,18.076,12.306,30.9231666667,15.5843333333
776.61,9.30283333335,33.0271666667,19.1671666667,18.2385,11.094,13.5843333333,18.3608333333,12.635,31.3738333333,16.0033333333
776.92,9.23841666666,33.0878333333,19.3048333334,18.446,10.9711666667,13.8343333333,18.7221666667,12.72,31.5338333333,15.8996666667
777.23,10.1296666667,33.9253333333,20.147,19.2486666667,11.7781666666,14.6968333333,19.8406666667,13.2068333333,32.0675,16.5545
777.54,10.5739166667,34.5816666667,20.8206666667,20.3396666667,12.4413333333,14.9991666667,20.8001666667,13.7916666667,32.7706666667,17.158
777.85,10.5016666666,34.6908333333,20.5675,20.375,12.5936666667,15.0963333333,20.841,14.1133333333,32.6445,17.1226666666
778.16,10.8964166667,35.13,21.0616666666,20.6253333333,13.0125,15.5806666666,20.9803333333,14.6468333334,33.1811666667,17.4176666666
778.47,11.2636666667,35.2231666667,21.1198333334,20.6676666666,13.2085,15.6716666667,20.808,14.8975,33.1525,17.4003333334
778.78,10.5329166666,34.7418333334,20.5756666667,20.4531666667,12.4413333333,15.544,20.5858333334,14.462,32.7108333334,16.8095
779.09,9.82949999998,34.5156666667,20.004,19.7843333333,11.9481666666,14.8671666667,20.1821666666,13.7686666666,32.3395,16.0598333333
779.40,9.88391666665,34.9376666667,20.2195,19.9933333334,12.0908333333,14.9221666666,20.2733333333,13.9645,32.5365,15.9453333333
