wavelength,Back_PooHism,Belly_PooHism,Breast_PooHism,Crissum_PooHism,Crown_PooHism,DorTail_PooHism,Patch10_PooHism,Patch11_PooHism,Patch12_PooHism,Rump_PooHism,Throat_PooHism,WingTip_PooHism
512.05,10.3487333333,54.6512666667,4.80986666667,15.9223333333,8.23006666667,7.40413333333,36.2230666667,5.5456,41.6015333333,12.9612,39.3895333334,9.08993333333
512.40,10.338,54.6714,4.79993333333,15.9334,8.22646666666,7.39399999999,36.2458666667,5.533,41.6485333334,12.9388,39.4087333333,9.08626666667
512.75,10.3414,54.6840666667,4.79046666667,15.9452666667,8.2108,7.39633333333,36.2569333333,5.5308,41.658,12.94,39.4182666667,9.08286666668
513.09,10.3288,54.6748666667,4.7864,15.9634666667,8.19913333333,7.39026666666,36.2715333333,5.52866666667,41.6565333333,12.9423333333,39.3998666667,9.08193333333
513.44,10.3396666667,54.691,4.77706666667,15.9953333333,8.2044,7.39433333333,36.2862666667,5.53726666667,41.6600666667,12.9362666667,39.4088666667,9.09033333333
513.79,10.3386666667,54.7306666667,4.77933333333,16.0234,8.19926666667,7.38173333333,36.3277333333,5.5346,41.6781333333,12.9334,39.4352666667,9.07833333335
514.13,10.3370666667,54.7868,4.79513333333,16.0672,8.2154,7.39846666667,36.3911333333,5.53646666667,41.7340666667,12.9514666667,39.4861333333,9.08253333333
514.48,10.3572,54.8713333333,4.815,16.1104666667,8.24433333333,7.43433333334,36.428,5.5656,41.7844,12.9735333333,39.5327333333,9.11006666667
514.83,10.3686666667,54.9060666667,4.81953333333,16.1454,8.24926666667,7.45126666667,36.4384,5.57186666667,41.7942666667,12.9702666667,39.5178,9.11946666667
515.17,10.3835333333,54.9695333333,4.81533333333,16.1828666667,8.24833333333,7.4628,36.4853333333,5.5698,41.8554666667,12.9760666667,39.5289333333,9.13506666667
515.52,10.3840666667,54.9862666667,4.8012,16.1952,8.246,7.45460000001,36.4882,5.56326666667,41.8514,12.9718666667,39.5108666667,9.13240000001
515.87,10.3850666667,55.0079333333,4.79066666667,16.2265333333,8.2502,7.44960000001,36.5184666667,5.5596,41.8521333333,12.9841333333,39.5062,9.13833333333
516.21,10.3758,54.9712666667,4.78726666667,16.2366666667,8.234,7.45093333334,36.4672666666,5.55526666667,41.7902666667,12.9754,39.4638666667,9.12566666666
516.56,10.378,55.0012,4.79106666667,16.2614666667,8.2414,7.44746666667,36.4965333333,5.55053333333,41.8036,12.9918,39.4778,9.12706666667
516.91,10.3792666667,55.0862666667,4.78293333333,16.2840666667,8.2366,7.45146666666,36.5250666667,5.5424,41.8346,12.9888,39.506,9.1262
517.25,10.3766666667,55.0754,4.79766666667,16.2964,8.22873333333,7.45346666666,36.5186,5.54593333333,41.8266,12.9835333333,39.4853333334,9.12913333333
517.60,10.3674,55.0737333333,4.78693333333,16.2864,8.21693333333,7.45933333334,36.5024,5.53773333334,41.7916,12.9686666667,39.4589333333,9.12106666667
517.95,10.3664,55.0933333333,4.78006666667,16.2962,8.21053333333,7.44693333334,36.4997333333,5.53246666667,41.781,12.9689333333,39.4507333333,9.1202
518.29,10.3682,55.0812,4.78233333333,16.3152,8.20733333333,7.44339999999,36.4881333333,5.52746666666,41.7648666667,12.9636666667,39.439,9.11833333334
518.64,10.3724666667,55.1238666667,4.79033333333,16.3394,8.2162,7.44193333333,36.5248,5.5374,41.8052,12.9734666667,39.4684666667,9.13166666666
518.99,10.3879333333,55.1526,4.8084,16.3574,8.23206666667,7.45753333333,36.5366666667,5.55393333333,41.8026666667,12.989,39.4821333333,9.14039999999
519.33,10.3978,55.1783333333,4.82373333333,16.3836666667,8.2396,7.47026666667,36.5686666667,5.55953333333,41.8254,12.9972,39.5138,9.15406666667
519.68,10.4134666667,55.2122,4.842,16.4186,8.25473333333,7.48826666666,36.6011333334,5.57726666667,41.8594,13.0069333333,39.5545333333,9.1758
520.02,10.4450666667,55.2834666667,4.86406666667,16.4636,8.2894,7.51199999999,36.6666666667,5.59626666667,41.9129333333,13.045,39.6134666667,9.20053333333
520.37,10.4575333333,55.3025333333,4.866,16.4923333333,8.29793333334,7.52606666667,36.6852666667,5.60686666667,41.9282666667,13.0464,39.6236,9.21013333333
520.72,10.4652,55.3024,4.86213333333,16.5095333333,8.3008,7.51866666667,36.7073333333,5.60713333333,41.9279333333,13.0481333333,39.634,9.20433333333
521.06,10.4978666667,55.3499333333,4.88906666667,16.5641333333,8.34813333333,7.55246666666,36.7651333333,5.63433333333,41.9886666667,13.0902,39.6911333333,9.23020000001
521.41,10.5266,55.404,4.90873333333,16.6147333333,8.3858,7.57073333334,36.8239333333,5.6508,42.0475333333,13.117,39.7392,9.2586
521.75,10.5388,55.3828,4.91546666667,16.6345333333,8.3904,7.58200000001,36.839,5.65426666667,42.0516666667,13.1158666667,39.7487333333,9.26806666668
522.10,10.5366,55.4078,4.9064,16.6553333333,8.39413333333,7.58813333333,36.8801333333,5.65573333333,42.0976,13.1302,39.767,9.26326666666
522.45,10.5426,55.4116666667,4.89926666667,16.6745333333,8.39493333333,7.59413333333,36.8942666667,5.6502,42.0967333333,13.1306,39.7808,9.26713333334
522.79,10.5353333333,55.3924,4.8912,16.6846,8.3982,7.58666666666,36.8926666667,5.63593333333,42.0842,13.1191333333,39.7722,9.26933333333
523.14,10.5639333333,55.4333333333,4.9226,16.7364,8.4224,7.61893333333,36.9193333333,5.66713333333,42.1135333333,13.1456666667,39.7960666667,9.29626666666
523.48,10.567,55.4584,4.9218,16.7483333333,8.41833333333,7.61933333333,36.9238666667,5.6634,42.1146,13.134,39.7825333333,9.28386666667
523.83,10.5678666667,55.4818,4.91273333333,16.7806,8.41253333333,7.61346666667,36.9512666667,5.6616,42.1373333333,13.1225333333,39.7787333333,9.29320000001
524.17,10.5537333333,55.4765333333,4.90913333334,16.7833333333,8.4022,7.59859999999,36.9259333333,5.65553333333,42.1024,13.1144,39.7603333333,9.28440000001
524.52,10.5464666667,55.4718,4.908,16.7935333333,8.4016,7.60053333334,36.9242666667,5.65246666667,42.1209333333,13.1135333333,39.7529333333,9.29306666666
524.87,10.5202,55.4858666667,4.87346666667,16.7904,8.3656,7.57646666666,36.9056666667,5.62313333333,42.0813333333,13.0867333333,39.7221333333,9.27093333333
525.21,10.5175333333,55.5005333333,4.86913333334,16.8132,8.35366666667,7.5722,36.9031333333,5.6172,42.081,13.0796,39.7262,9.27200000001
525.56,10.5233333333,55.6148,4.8702,16.8509333333,8.35926666667,7.58066666666,36.9662,5.63126666667,42.1384,13.0914666667,39.7796666667,9.28086666667
525.90,10.518,55.6832,4.87153333333,16.881,8.34546666667,7.57786666668,37.0116666667,5.62833333334,42.1796,13.0888666667,39.8022,9.27819999999
526.25,10.5126666667,55.7826666667,4.8684,16.9146,8.33873333333,7.5776,37.0559333333,5.62446666666,42.2330666667,13.0939333333,39.8530666667,9.27273333333
526.59,10.5178666667,55.8994666667,4.87193333333,16.9722,8.3348,7.58253333333,37.1452666667,5.62866666667,42.316,13.1090666667,39.9443333333,9.27413333333
526.94,10.5192,55.9854,4.87093333333,17.0140666667,8.339,7.58586666666,37.2216,5.63233333333,42.3806,13.1268666667,40.0208666667,9.28173333335
527.28,10.5304666667,56.0805333333,4.86513333333,17.0449333333,8.33566666667,7.58079999999,37.2964666667,5.62266666667,42.4502,13.1378,40.0754,9.28933333333
527.63,10.5449333333,56.1618666667,4.87946666667,17.0742666667,8.34613333333,7.59546666667,37.3566,5.63213333333,42.5199333333,13.1572,40.1441333333,9.31
527.97,10.5554666667,56.2234666667,4.891,17.1108666667,8.36126666667,7.61060000001,37.4072666667,5.6384,42.5773333333,13.1714,40.1849333333,9.32279999999
528.32,10.5580666667,56.2594,4.89606666667,17.1428666667,8.36866666667,7.61806666666,37.4432,5.64673333333,42.5843333333,13.1794,40.2086666667,9.33080000001
528.66,10.5632666667,56.2859333333,4.90746666667,17.1696666667,8.37773333333,7.62833333333,37.4633333333,5.65466666667,42.6161333333,13.1872666667,40.2293333333,9.34239999999
529.01,10.5455333333,56.2670666667,4.89913333333,17.1746,8.3656,7.62073333334,37.4584666667,5.65126666667,42.6126666667,13.1828,40.2168,9.33040000001
529.35,10.5409333334,56.2497333334,4.8942,17.1885333333,8.35706666667,7.61526666667,37.4538,5.6426,42.6139333333,13.1792,40.2089333333,9.3258
529.70,10.5462666667,56.2513333333,4.89006666667,17.2100666667,8.36773333333,7.61113333334,37.4632,5.641,42.6042666667,13.1817333333,40.2260666667,9.32846666668
530.04,10.5509333333,56.2188,4.89173333333,17.2202666667,8.36906666667,7.60973333334,37.4525333333,5.64126666667,42.5741333333,13.185,40.2056,9.33773333333
530.39,10.5456,56.1765333333,4.8848,17.2192,8.3706,7.60426666666,37.4143333333,5.6368,42.5336,13.1765333333,40.16,9.33386666666
530.73,10.5371333333,56.1314666667,4.87426666667,17.2127333333,8.36026666667,7.58893333334,37.3671333334,5.62273333333,42.4894,13.1488,40.1023333333,9.31866666666
531.08,10.5219333333,56.0616666667,4.87053333333,17.2232666667,8.3584,7.58646666667,37.3062,5.62533333334,42.4202,13.1317333333,40.0618666667,9.30706666665
531.42,10.5110666667,56.0048666667,4.85893333333,17.2343333333,8.34206666667,7.5774,37.2647333333,5.62273333333,42.3594666667,13.1183333333,40.0027333333,9.29453333334
531.77,10.5169333333,55.9789333333,4.8544,17.2462,8.3346,7.56926666667,37.2512,5.627,42.3252,13.1136,39.9732666667,9.29420000001
532.11,10.527,56.0005333333,4.85773333333,17.2675333333,8.33073333333,7.57293333334,37.2442666667,5.62553333333,42.3369333333,13.1133333333,39.9838,9.3004
532.46,10.5359333333,56.0282666667,4.85266666667,17.2892,8.32853333333,7.56466666667,37.2702666667,5.6244,42.3393333333,13.1086666667,39.9898,9.2936
532.80,10.5632666667,56.0812666667,4.86633333333,17.3274,8.35246666667,7.58059999999,37.3012666667,5.6344,42.3571333333,13.1244,40.0162666666,9.32
533.15,10.5698,56.0874,4.87326666667,17.3548666667,8.3656,7.58886666666,37.3140666667,5.64273333333,42.3482,13.1318666667,40.0104,9.33026666667
533.49,10.5772,56.066,4.88273333333,17.3683333333,8.3666,7.59933333333,37.2957333333,5.64946666666,42.3406666667,13.1296666666,39.9767333333,9.345
533.84,10.5836666667,56.0577333333,4.888,17.3929333333,8.37433333333,7.61006666667,37.3064,5.6604,42.3532,13.1341333333,39.9758666667,9.35353333333
534.18,10.5903333333,56.0612666667,4.88646666667,17.416,8.37513333333,7.60566666667,37.3189333333,5.664,42.3605333333,13.1382,39.9621333333,9.36153333334
534.52,10.5937333333,56.0468,4.8904,17.4468,8.37993333333,7.61753333333,37.3282666667,5.67273333333,42.3508666666,13.1492,39.9672,9.377
534.87,10.5917333333,56.0390666667,4.8824,17.459,8.376,7.6182,37.3343333333,5.66846666667,42.3522,13.1472666666,39.9558,9.38366666668
535.21,10.5802666667,56.0124,4.87733333333,17.4713333333,8.37933333333,7.60659999999,37.3295333333,5.66693333333,42.3294,13.1455333333,39.9452666667,9.38446666666
535.56,10.5756,55.9973333333,4.87153333333,17.5001333333,8.3746,7.60446666668,37.3255333333,5.665,42.3158,13.1378,39.9466666667,9.38313333333
535.90,10.572,55.9693333333,4.86026666667,17.5198,8.37593333333,7.5946,37.3224666666,5.6626,42.3089333333,13.1346666667,39.9221333333,9.3836
536.25,10.5724,55.9491333333,4.8586,17.5428666667,8.38033333333,7.60213333333,37.3197333333,5.6738,42.3029333333,13.1458666667,39.9139333333,9.39886666668
536.59,10.5775333333,55.9630666667,4.86193333333,17.5786,8.38146666667,7.60966666667,37.3491333333,5.68313333333,42.3258,13.1542,39.9454666667,9.404
536.93,10.5886,55.9723333333,4.86533333334,17.6024,8.38166666667,7.6122,37.3599333333,5.6902,42.3448,13.1582,39.9610666667,9.41266666666
537.28,10.5770666667,55.9884666667,4.85486666667,17.6298666667,8.37386666667,7.60673333333,37.3804666667,5.691,42.3576,13.1615333333,39.9808666667,9.40653333333
537.62,10.5706,55.9894,4.83713333333,17.6416,8.3646,7.58960000001,37.3878,5.66553333333,42.3536,13.1479333333,39.9680666667,9.39486666667
537.97,10.5681333333,55.9776,4.83433333333,17.6654,8.36933333333,7.6034,37.382,5.67293333333,42.3502,13.1526666667,39.9653333333,9.40940000001
538.31,10.5735333333,55.9598,4.83273333333,17.6935333333,8.37813333333,7.60266666666,37.3872666666,5.6716,42.3640666667,13.1512,39.9405333333,9.41306666667
538.65,10.5750666667,55.9791333333,4.848,17.7283333333,8.39266666667,7.61113333333,37.4177333333,5.68606666667,42.3686666667,13.1729333333,39.9404666667,9.42693333333
539.00,10.5638666667,56.0192,4.83,17.7569333333,8.3738,7.60773333334,37.4222666667,5.67013333333,42.3814666667,13.1464666667,39.9389333333,9.41506666665
539.34,10.5765333333,56.1356,4.8372,17.8042666667,8.38166666667,7.62586666666,37.4996,5.67726666667,42.4695333333,13.1609333333,40.0062,9.43633333334
539.69,10.5704,56.1666,4.8472,17.8231333333,8.37273333333,7.62993333334,37.5324,5.68173333333,42.4853333333,13.1553333333,40.0226666667,9.43020000001
540.03,10.5756666667,56.2236666667,4.852,17.8574,8.38113333333,7.64679999999,37.5872666667,5.6786,42.5418,13.1688666667,40.0622666667,9.44859999999
540.37,10.5677333333,56.2812,4.84473333333,17.8838666667,8.37813333333,7.64573333333,37.6167333333,5.67393333334,42.585,13.1673333333,40.076,9.44740000001
540.72,10.5626,56.3307333333,4.84306666667,17.9031333333,8.37073333333,7.64293333334,37.636,5.6614,42.6128666666,13.1682,40.0895333334,9.44726666667
541.06,10.5751333334,56.3658,4.8498,17.9246,8.3742,7.64566666667,37.6579333333,5.66246666667,42.6357333333,13.1714,40.1088,9.45919999999
541.40,10.5760666667,56.4016666667,4.85626666667,17.944,8.37066666667,7.65026666667,37.6765333333,5.67166666667,42.6673333333,13.1735333333,40.1332666667,9.46213333335
541.75,10.5934,56.461,4.86706666667,17.9834,8.37526666667,7.65666666667,37.7244666666,5.6756,42.7304,13.1862,40.1813333333,9.46820000001
542.09,10.6016666667,56.5207333333,4.87233333333,18.0106,8.381,7.66313333333,37.7462666667,5.68753333333,42.7609333333,13.2066,40.2101333333,9.48746666665
542.43,10.6352666667,56.5777333333,4.89426666667,18.0654,8.4012,7.68626666666,37.7884666667,5.70633333333,42.8318666667,13.2348666667,40.2682666667,9.51626666666
542.78,10.6816666667,56.589,4.934,18.12,8.445,7.73013333333,37.8152666667,5.7456,42.8884,13.2838666667,40.3172,9.56453333332
543.12,10.6780666667,56.5175333333,4.9292,18.1347333333,8.44346666667,7.72473333334,37.7720666667,5.75106666667,42.8732,13.2872666667,40.2834666666,9.57099999999
543.46,10.6919333333,56.5150666667,4.93933333333,18.1802666667,8.466,7.73460000001,37.7744666667,5.76693333333,42.9004,13.3076666667,40.3006666667,9.59926666668
543.81,10.7038,56.4918666667,4.95,18.2049333333,8.47166666666,7.73406666666,37.7618666667,5.78726666667,42.9085333333,13.3168,40.2932,9.61100000001
544.15,10.7249333333,56.4614666667,4.97206666667,18.2329333333,8.49293333333,7.74740000001,37.7794,5.81046666667,42.9296666667,13.3394,40.2966666667,9.63953333332
544.49,10.7308666667,56.4308666667,4.9752,18.2681333333,8.50720000001,7.76146666667,37.7854,5.83353333333,42.9377333333,13.3544666667,40.2982,9.65566666667
544.84,10.7372666667,56.4553333333,4.9822,18.3154,8.51586666667,7.77133333334,37.8157333333,5.85153333333,42.9830666667,13.3728666667,40.3308666667,9.66446666667
545.18,10.7617333333,56.4432666667,4.99413333333,18.3622666667,8.53966666666,7.78666666667,37.8438,5.87586666667,42.9946666667,13.3903333333,40.3519333334,9.6892
545.52,10.7694666667,56.4392666667,5.0032,18.3941333333,8.54613333333,7.80106666667,37.844,5.89573333333,42.9873333333,13.4013333333,40.3324666666,9.71433333333
545.87,10.7812,56.4597333333,5.00393333333,18.4268,8.54726666667,7.8074,37.8788,5.8994,43.0067333333,13.4121333333,40.3756666667,9.72080000001
546.21,10.7774666667,56.4310666667,5.0012,18.4473333333,8.5416,7.79766666666,37.8748666667,5.90293333334,42.9967333333,13.4060666667,40.3663333333,9.72259999999
546.55,10.748,56.438,4.9702,18.4366666667,8.51533333334,7.76179999999,37.8718666667,5.87406666667,42.9778666667,13.3836,40.3434,9.69059999999
546.90,10.7493333333,56.4726666667,4.96913333333,18.459,8.52486666667,7.76746666667,37.904,5.86686666667,42.9956,13.3938,40.3575333333,9.68899999999
547.24,10.7598,56.5282,4.963,18.4836,8.528,7.77233333333,37.9460666667,5.86753333333,43.0312,13.3998,40.3845333333,9.69086666667
547.58,10.7678666667,56.5614,4.96453333333,18.5185333334,8.53953333333,7.78233333333,37.967,5.86766666667,43.0458666667,13.4088666667,40.4134,9.70346666667
547.92,10.7902666667,56.5926666667,4.96753333333,18.5738,8.54933333333,7.78546666666,37.9875333333,5.8794,43.0548,13.4180666667,40.4434666667,9.72833333333
548.27,10.8050666667,56.6109333333,4.9842,18.6085333333,8.56046666667,7.7852,38.0135333333,5.8908,43.0701333333,13.4294666667,40.4671333333,9.74486666667
548.61,10.8094,56.5806666667,4.97773333333,18.6244666667,8.57073333333,7.78846666667,38.0078,5.88,43.0644666667,13.4276,40.4573333333,9.74913333333
548.95,10.7834666666,56.6007333333,4.97093333333,18.6643333333,8.55819999999,7.77546666667,38.0135333334,5.86273333333,43.0974,13.4277333333,40.4692666667,9.73700000001
549.29,10.7727333333,56.5624666667,4.96513333333,18.685,8.55799999999,7.76566666667,38.0341333333,5.8512,43.0955333333,13.4382,40.4967333333,9.73046666666
549.64,10.7616,56.5637333333,4.95953333333,18.7168,8.56326666667,7.76426666667,38.0592666667,5.85253333334,43.1222666667,13.4323333333,40.5022666667,9.72226666667
549.98,10.7428,56.5586,4.92393333333,18.7149333334,8.54033333334,7.75386666667,38.0404,5.82113333333,43.0958,13.4131333333,40.476,9.69199999999
550.32,10.7707333334,56.6410666667,4.92986666667,18.7840666666,8.55400000001,7.77106666667,38.1248666667,5.8316,43.1432666667,13.4349333333,40.5462,9.72473333333
550.66,10.7991333333,56.69,4.93653333333,18.8416,8.56893333334,7.78333333334,38.1897333333,5.84906666667,43.1704,13.4544666667,40.5805333333,9.75213333333
551.01,10.7846,56.6449333333,4.916,18.853,8.55046666667,7.7654,38.1746666667,5.8214,43.1232666667,13.4490666667,40.5468666667,9.74666666667
551.35,10.7539333333,56.6101333333,4.88866666667,18.852,8.5228,7.72133333333,38.1661333333,5.79393333333,43.0914666667,13.4102,40.5085333333,9.72606666667
551.69,10.7250666667,56.5968666667,4.8498,18.8372666666,8.48613333333,7.68620000001,38.1368666667,5.75113333333,43.0514,13.3625333333,40.4786666667,9.67959999999
552.03,10.7238666667,56.5970666667,4.8322,18.8557333333,8.47766666667,7.68906666666,38.1524666667,5.7446,43.0438666667,13.3576,40.4744,9.66586666668
552.38,10.7083333333,56.6174,4.82906666667,18.8818666667,8.46286666667,7.6822,38.1615333333,5.7292,43.0396,13.3438666667,40.4836,9.66066666667
552.72,10.7177333333,56.6879333333,4.827,18.9167333333,8.47413333333,7.68533333334,38.2122,5.7364,43.0688666667,13.3544666667,40.5115333333,9.68093333333
553.06,10.7115333333,56.7494666667,4.80433333333,18.924,8.45606666667,7.66400000001,38.2162666666,5.718,43.0933333333,13.322,40.5394,9.65093333334
553.40,10.7386666667,56.7997333333,4.825,18.9712666667,8.46966666667,7.68666666667,38.2331333333,5.73293333333,43.1226666667,13.3359333333,40.556,9.68266666667
553.74,10.7614,56.9162666667,4.82846666667,19.0254666667,8.48860000001,7.69226666667,38.3212,5.75486666667,43.2209333333,13.3655333333,40.6328,9.70573333333
554.09,10.7439333334,56.9189333333,4.82586666667,19.0316666667,8.4738,7.68119999999,38.3252,5.76413333333,43.2396666667,13.3614666667,40.6140666667,9.7008
554.43,10.7521333333,56.9738666667,4.84746666667,19.0753333333,8.48453333334,7.68426666666,38.3663333333,5.7786,43.2926666667,13.3606,40.6681333333,9.70493333332
554.77,10.7814,57.0655333333,4.8694,19.1346666667,8.51440000001,7.70466666667,38.4362,5.79746666667,43.3886,13.3800666667,40.7326666667,9.72773333333
555.11,10.8166666667,57.1258666667,4.88446666667,19.1926666667,8.53166666667,7.73593333334,38.4978666666,5.81673333333,43.4388,13.4068,40.7854,9.74433333332
555.45,10.8626,57.188,4.92366666667,19.2619333333,8.58819999999,7.79253333333,38.5552666667,5.87573333334,43.4953333334,13.4735333333,40.8426666667,9.79366666667
555.80,10.8918,57.2979333333,4.95026666667,19.3143333333,8.62326666667,7.81893333333,38.619,5.88813333333,43.5898666667,13.5029333333,40.9188666667,9.83226666665
556.14,10.9297333333,57.3725333333,4.96393333333,19.358,8.65893333334,7.83926666667,38.6496,5.91486666667,43.6449333333,13.5246666667,40.9775333333,9.87253333334
556.48,10.9630666667,57.3828,4.98533333333,19.395,8.67893333333,7.86706666667,38.6276666667,5.9374,43.6385333333,13.5510666667,40.9785333333,9.89306666667
556.82,10.9788666667,57.4192,5.01773333333,19.4588666667,8.71313333333,7.91073333333,38.6768666666,5.97113333333,43.672,13.5938,40.9930666667,9.93446666667
557.16,11.0017333333,57.3864,5.03386666667,19.5019333333,8.7296,7.9278,38.684,5.98613333333,43.6650666667,13.6032,40.9986666667,9.94706666667
557.50,11.0084666667,57.3845333333,5.06033333333,19.5437333333,8.75546666666,7.9476,38.6744666667,5.99726666667,43.6523333333,13.6142666667,40.9870666667,9.97173333332
557.85,11.0295333333,57.4346,5.0722,19.6022666667,8.79106666667,7.97419999999,38.6980666667,6.00393333333,43.6572666667,13.6414,41.0273333333,9.9882
558.19,11.0198666667,57.3980666667,5.0628,19.6097333333,8.77520000001,7.95500000001,38.66,5.98233333333,43.6413333333,13.637,40.9862,9.99400000001
558.53,11.0013333333,57.3658666667,5.05453333333,19.6154666667,8.75766666667,7.95126666667,38.6122,5.99113333333,43.5948666667,13.6362,40.9595333333,9.99186666667
558.87,11.023,57.3869333333,5.09253333333,19.6693333333,8.77899999999,7.98006666666,38.5955333333,6.0104,43.5989333333,13.6670666667,40.9697333333,10.0168666667
559.21,11.0133333333,57.4087333333,5.09466666666,19.6942,8.757,7.97093333333,38.6173333333,5.99946666667,43.6478,13.6676666666,40.9880666667,10.0122
559.55,11.0241333333,57.3969333333,5.09546666667,19.7379333333,8.75286666667,7.96693333333,38.6248666666,6.00326666667,43.6126666667,13.657,40.9698666667,10.0202666667
559.89,11.0576666667,57.4404666667,5.1136,19.8121333333,8.77086666666,7.99379999999,38.6938,6.0236,43.6548666667,13.7055333333,40.9826666667,10.0425333333
560.23,11.0726666667,57.4194,5.12226666667,19.8549333333,8.77686666667,8.00033333334,38.7132,6.04093333333,43.6596666667,13.7076666667,40.9694,10.0490666667
560.58,11.092,57.4764,5.1242,19.9035333333,8.78346666667,7.98713333333,38.7465333333,6.0404,43.7140666666,13.7164,41.0264666667,10.0586666667
560.92,11.0816,57.5696,5.1092,19.9372,8.78113333333,7.97846666667,38.7971333333,6.0232,43.7705333333,13.7156666667,41.0698,10.0701333333
561.26,11.0688,57.5483333333,5.1064,19.9502666667,8.75580000001,7.98006666667,38.798,6.02473333333,43.7448,13.6896666667,41.0628,10.0617333333
561.60,11.0589333333,57.5138,5.1068,19.964,8.74000000001,7.96913333333,38.7877333333,6.02073333333,43.7408666667,13.6682,41.0241333333,10.0586666667
561.94,11.0648666666,57.5822666667,5.10446666667,19.9954,8.75666666666,7.98213333334,38.8318,6.01586666667,43.7884,13.6964,41.0664666667,10.0736
562.28,11.1112,57.6486,5.13153333333,20.0458,8.78273333333,8.01606666667,38.889,6.04193333334,43.8525333333,13.7199333333,41.1133333333,10.0944
562.62,11.1148666667,57.7426,5.10873333333,20.0768666667,8.78113333334,8.00926666666,38.9633333333,6.03873333333,43.9291333333,13.7265333333,41.1599333333,10.0972666667
562.96,11.1148666667,57.7804666667,5.09406666667,20.0958,8.7746,8.00313333334,38.9688666667,6.02706666667,43.9264,13.7090666667,41.1586,10.0938
563.30,11.093,57.7667333333,5.07366666667,20.1036,8.74880000001,7.99733333333,38.9271333333,6.0164,43.9134666667,13.7008666667,41.1555333333,10.0671333333
563.64,11.0889333333,57.7199333333,5.07726666667,20.1086,8.75120000001,7.99673333334,38.9166,6.021,43.8771333333,13.6924666667,41.1298,10.0613333333
563.99,11.0819333333,57.7659333333,5.06853333333,20.1371333333,8.74873333334,7.99979999999,38.9562,6.00813333333,43.9076,13.6950666667,41.1516666667,10.0570666667
564.33,11.0794,57.6931333333,5.0718,20.1421333333,8.76013333334,8.02033333334,38.9188,6.02226666667,43.8365333333,13.683,41.1064666667,10.0702
564.67,11.0622666667,57.6228,5.06533333333,20.1467333333,8.74533333334,8.00666666666,38.8693333333,6.0188,43.7809333333,13.6640666667,41.0551333333,10.0536666667
565.01,11.0749333333,57.6043333333,5.08093333333,20.158,8.741,8.01220000001,38.8883333333,6.02213333334,43.783,13.677,41.0536666667,10.0543333333
565.35,11.0732,57.6888,5.08533333333,20.1864666667,8.73153333334,8.01913333334,38.9374,6.025,43.8095333333,13.6775333333,41.0954666667,10.044
565.69,11.0748,57.6743333333,5.08673333333,20.2104666667,8.72300000001,8.03439999999,38.9338666667,6.03753333333,43.7774666666,13.6596666667,41.0942666667,10.0309333333
566.03,11.0541333333,57.6256,5.08873333333,20.2304,8.72273333334,8.03806666666,38.9156,6.03153333333,43.7157333333,13.6502,41.0499333333,10.0239333333
566.37,11.0566666667,57.5711333333,5.09333333333,20.2445333333,8.71126666666,8.04519999999,38.8969333333,6.04173333333,43.6758666667,13.6439333333,41.0075333333,10.0134666667
566.71,11.0474,57.5282666666,5.0948,20.2672,8.72113333333,8.05160000001,38.8929333333,6.03746666667,43.6388,13.6429333333,40.9890666667,10.0170666667
567.05,11.0585333333,57.4918666667,5.1008,20.2851333333,8.74440000001,8.05306666667,38.894,6.036,43.6188,13.644,40.9539333333,10.0426
567.39,11.0507333333,57.5452,5.08986666667,20.3058,8.7278,8.03786666667,38.9079333333,6.034,43.6319333333,13.6427333333,40.9786,10.0428666667
567.73,11.0566,57.5104,5.1088,20.3233333333,8.73693333333,8.05213333334,38.9089333333,6.05826666667,43.6168,13.6584666667,40.9919333333,10.0672666667
568.07,11.0649333333,57.5252,5.10386666667,20.3606,8.71940000001,8.03073333333,38.934,6.03766666667,43.64,13.654,41.0111333333,10.0710666667
568.41,11.0913333333,57.586,5.12233333333,20.4118666667,8.73626666667,8.06299999999,38.9988666667,6.0568,43.6855333334,13.6978666667,41.0434666667,10.0946666667
568.75,11.1136666666,57.6672,5.1254,20.4862,8.77519999999,8.08233333332,39.0618,6.06273333333,43.7592666666,13.7310666667,41.1121333333,10.125
569.09,11.1407333333,57.6156,5.13306666667,20.5219333333,8.80660000001,8.09793333333,39.0515333333,6.06613333333,43.7688666667,13.766,41.0927333333,10.1558666667
569.43,11.1402,57.5878,5.12993333333,20.5486666667,8.8064,8.08706666667,39.0465333333,6.06426666667,43.7572,13.7647333334,41.0646,10.1593333333
569.77,11.1661333333,57.637,5.1404,20.5998666667,8.83133333332,8.09440000001,39.09,6.0698,43.8008,13.7818,41.1069333333,10.1936666667
570.11,11.1757333333,57.6791333334,5.158,20.6322,8.85913333333,8.10113333333,39.0912,6.08013333333,43.7967333333,13.7902,41.1475333333,10.2114666667
570.45,11.2081333333,57.7272666667,5.18406666667,20.6807333333,8.8768,8.13426666666,39.1217333333,6.11286666667,43.8344,13.8210666667,41.1638,10.2246666667
570.79,11.2251333333,57.7964666667,5.20406666667,20.7392,8.88993333333,8.15986666666,39.1819333333,6.14193333333,43.892,13.8443333333,41.2062666667,10.2325333333
571.13,11.2640666667,57.8276666666,5.24406666667,20.7944666667,8.92986666667,8.20820000001,39.2158666667,6.1644,43.9492666667,13.8744666667,41.2434666667,10.2707333333
