wavelength,Back_SalAlbf,Belly_SalAlbf,Breast_SalAlbf,Crissum_SalAlbf,Crown_SalAlbf,DorTail_SalAlbf,Patch10_SalAlbf,Patch11_SalAlbf,Rump_SalAlbf,Throat_SalAlbf,WingTip_SalAlbf
584.01,11.7044666667,45.2688666667,26.5006666667,47.0531333333,10.1334666667,13.6584,11.6868666667,24.3213333333,14.0633333333,44.7176,14.3382666667
584.35,11.7580666667,45.2938,26.5194,47.0636666667,10.1705333333,13.688,11.7154,24.3684,14.0942666667,44.7362666667,14.3908666667
584.69,11.7599333333,45.281,26.5226,47.0594,10.1581333333,13.693,11.7064666667,24.3746666667,14.0922,44.7284666667,14.3836666667
585.03,11.7763333333,45.3234666667,26.5312,47.0818666667,10.1805333333,13.7014666667,11.7204666667,24.3939333333,14.1024666667,44.7403333333,14.3759333333
585.37,11.7450666667,45.3298666666,26.5292666667,47.0322666667,10.1430666667,13.6742666667,11.6903333333,24.3571333333,14.0902666667,44.7089333333,14.3779333333
585.70,11.7188666667,45.324,26.5155333333,47.0614,10.1360666667,13.6208666667,11.6689333333,24.3582666667,14.0744,44.7058,14.3898
586.04,11.6689333333,45.2225333333,26.435,46.9358,10.0808,13.5674666667,11.5942,24.307,14.0138666666,44.5724,14.3087333333
586.38,11.6315333333,45.2194666667,26.4585333333,46.9522,10.0722,13.5665333333,11.5694666667,24.2957333333,14.0022666667,44.5542666667,14.3002666667
586.72,11.6210666667,45.1962,26.4404666667,46.9521333333,10.0842,13.5941333333,11.5632,24.3022,13.9919333333,44.5387333333,14.3207333333
587.06,11.5934,45.2175333333,26.4222,46.9548,10.0607333333,13.5483333333,11.5387333333,24.2826666667,13.9348666667,44.5175333333,14.2881333333
587.39,11.6260666667,45.2495333333,26.4412,46.9614,10.0976,13.5808,11.5770666667,24.3026,13.9704,44.5216666667,14.3096
587.73,11.7054666667,45.2304,26.4744,46.9492,10.1533333334,13.6364,11.5967333333,24.3534666667,14.0119333333,44.5227333333,14.3862666667
588.07,11.6528,45.1332666667,26.4209333333,46.8696666667,10.1070666667,13.6314,11.5452666667,24.2922666666,13.9526666667,44.4564,14.3482
588.41,11.6003333333,45.0511333333,26.3516,46.7952666667,10.013,13.5537333333,11.4816666667,24.2345333333,13.8791333333,44.3672666667,14.2939333333
588.74,11.6281333333,45.0504,26.3574666667,46.8114,10.0198666667,13.5633333333,11.498,24.2569333333,13.9071333333,44.3142666667,14.3127333333
589.08,11.6669333333,45.0934666667,26.3946666667,46.8647333333,10.0679333333,13.6137333333,11.5248,24.2986666667,13.9535333333,44.3612,14.3664
589.42,11.725,45.1517333333,26.43,46.8804666667,10.1116666667,13.6871333333,11.5737333334,24.3476,14.0095333333,44.4096,14.4184666667
589.76,11.7135333333,45.1537333334,26.4126666667,46.8674666667,10.0968666667,13.6729333333,11.5768666667,24.3116,13.9886,44.3680666667,14.3872666667
590.09,11.7398666666,45.2192,26.4219333333,46.9064666667,10.1111333334,13.714,11.6257333333,24.3376,14.0136,44.4017333333,14.4236666667
590.43,11.7553333333,45.2534,26.4772,46.9288666667,10.124,13.7220666667,11.6576666667,24.3545333333,14.0063333333,44.4152666667,14.4458
590.77,11.7932666667,45.2869333333,26.5345333333,46.9489333334,10.1658,13.789,11.6996666667,24.3861333333,14.0942,44.4487333333,14.5075333333
591.11,11.8262666667,45.3443333333,26.5865333333,46.9910666667,10.1978666667,13.8198,11.7203333333,24.4425333333,14.1352666667,44.4842,14.5473333333
591.44,11.8055333333,45.4461333333,26.6148666667,47.0473333333,10.2008,13.8208666667,11.7300666667,24.4638,14.1337333333,44.5514666667,14.5562
591.78,11.8452,45.5441333333,26.6916666667,47.1422,10.2692666667,13.8899333333,11.7977333333,24.5423333333,14.2093333334,44.6216,14.6068666667
592.12,11.8794666667,45.6108,26.7357333334,47.2295333333,10.3163333333,13.9520666666,11.8301333333,24.5832,14.2646666667,44.6804666667,14.6600666667
592.46,11.8982,45.6804,26.7496666667,47.3128666667,10.3387333333,13.9768666667,11.8338,24.6012,14.2490666667,44.7536,14.6829333333
592.79,11.8726,45.6663333333,26.7278666667,47.324,10.3085333333,13.9688,11.8112666667,24.5922666667,14.2042,44.7076666667,14.6406666667
593.13,11.8644666667,45.7042,26.7575333333,47.4007333333,10.3286,13.9816,11.8242,24.6318666667,14.2111333333,44.7386,14.6676
593.47,11.852,45.7578,26.7874,47.4730666667,10.3212666667,14.0084666667,11.834,24.6589333333,14.2056666667,44.8221333333,14.7222666667
593.80,11.8611333333,45.7168,26.7855333333,47.4664,10.3238,13.9965333333,11.8343333333,24.6638,14.2016,44.8004666667,14.7317333333
594.14,11.8762,45.7342666667,26.7768666667,47.4606666667,10.3117333333,14.017,11.8396,24.6610666667,14.245,44.7646666667,14.7446666667
594.48,11.9054666667,45.7346,26.7806,47.4598,10.3353333333,14.0548,11.8666,24.6874,14.2582666667,44.7641333333,14.7720666667
594.81,11.9090666667,45.7140666667,26.7614666667,47.4284666667,10.3266666667,14.0602,11.8538,24.6850666667,14.244,44.7272,14.7924666667
595.15,11.8724666667,45.6608666667,26.7304,47.3878666667,10.2953333333,14.0394666667,11.814,24.6641333333,14.2288666667,44.6586,14.7566
595.49,11.8406666667,45.6536666667,26.6913333333,47.3472,10.2507333333,13.9734,11.7848,24.6068666667,14.1827333334,44.5990666667,14.724
595.82,11.8625333333,45.7114,26.714,47.3869333333,10.2678666666,13.9773333333,11.8081333333,24.6126,14.1779333333,44.6094,14.7475333333
596.16,11.8148666666,45.6617333333,26.707,47.3380666667,10.2272666667,13.9726666667,11.7791333334,24.5913333333,14.1436666667,44.5664666666,14.7337333333
596.50,11.8056666667,45.6685333333,26.6956,47.3574666667,10.2166666667,13.9576,11.7586,24.5882,14.1388,44.5662666667,14.7229333333
596.83,11.8077333333,45.6996666667,26.6952666667,47.3612666667,10.2036666667,13.9558666667,11.7356666667,24.5919333333,14.1259333333,44.5717333333,14.7281333333
597.17,11.7849333333,45.6942,26.6682666667,47.3562666667,10.1808,13.9149333333,11.6867333333,24.6023333333,14.1144666667,44.5524666667,14.6940666667
597.51,11.7448,45.7028,26.6529333333,47.3425333333,10.123,13.874,11.6339333333,24.5610666667,14.0766666667,44.5160666667,14.6498
597.84,11.7064,45.754,26.6608666667,47.4090666667,10.1171333333,13.8529333333,11.6199333333,24.5694666667,14.0357333333,44.5722,14.6406
598.18,11.7264,45.7950666667,26.6798666667,47.505,10.1286,13.8724,11.6240666667,24.6019333333,14.0485333333,44.6346666667,14.6784
598.52,11.7094666667,45.837,26.6961333333,47.5506,10.1213333333,13.8654666667,11.6317333333,24.6146,14.0528666667,44.6569333333,14.6809333333
598.85,11.7179333333,45.8300666667,26.6914,47.5426,10.097,13.8789333333,11.6500666667,24.5743333333,14.0190666667,44.6434666667,14.6853333333
599.19,11.7337333333,45.846,26.698,47.6045333333,10.1055333333,13.8992,11.6640666667,24.5986,14.0484666666,44.6744666667,14.7028666667
599.53,11.7375333333,45.8408666667,26.7008,47.5954666667,10.1122,13.9230666667,11.661,24.6217333333,14.0733333333,44.6954666667,14.7068
599.86,11.8073333333,45.9145333333,26.7502,47.6410666667,10.1738,13.9714,11.7351333333,24.6648666667,14.1356666667,44.7233333333,14.7620666667
600.20,11.8357333333,45.9547333333,26.8028666667,47.6526666667,10.1896666667,14.0321333334,11.7609333333,24.6968666667,14.1690666667,44.7584,14.7982666667
600.53,11.859,45.9918,26.8375333333,47.7064,10.1772,14.0544666667,11.7778666667,24.7298,14.1900666667,44.7933333333,14.7926
600.87,11.9078,46.0920666667,26.9309333333,47.7805333333,10.231,14.1502,11.8816,24.7755333333,14.2764,44.8404,14.8742
601.21,11.9237333333,46.0787333333,26.9272,47.7724,10.2572,14.2001333333,11.9231333333,24.7786,14.3088,44.8157333333,14.8963333333
601.54,11.9487333333,46.0470666667,26.9301333333,47.7265333333,10.2705333333,14.2188,11.9156666667,24.7544,14.3348666666,44.7634666667,14.8866666667
601.88,11.9158,46.0325333333,26.9176666667,47.6502666667,10.2672,14.1876666667,11.8916,24.7326666667,14.3119333333,44.6790666667,14.8464666667
602.21,11.8767333333,45.9895333333,26.9052,47.6423333333,10.2442666667,14.1921333333,11.8714,24.7214,14.2766,44.6274,14.8248666667
602.55,11.8739333333,46.0602666667,26.9238666667,47.7306,10.2670666667,14.2151333333,11.8927333333,24.7746,14.3245333333,44.6581333333,14.8513333333
602.88,11.8612,46.0765333333,26.9310666667,47.7362,10.2828,14.2367333333,11.8845333334,24.8052,14.3244666667,44.6647333333,14.8686666667
603.22,11.8462666667,46.0451333333,26.9049333333,47.6879333333,10.2559333333,14.2286666666,11.8753333333,24.7666,14.2828,44.6143333333,14.8626666667
603.56,11.7936666667,46.061,26.8811333333,47.7021333333,10.2193333333,14.202,11.8491333333,24.7593333333,14.2710666667,44.6558,14.8442
603.89,11.7889333333,46.1314666667,26.887,47.7773333333,10.2128666667,14.1861333333,11.8638666667,24.7625333333,14.2466,44.6895333333,14.8424666667
604.23,11.7682666666,46.107,26.8447333333,47.7526,10.2080666667,14.1657333333,11.856,24.7132,14.2398666667,44.6379333333,14.8324666667
604.56,11.7664666667,46.1208,26.8357333333,47.7884666667,10.2151333333,14.1602,11.8528666667,24.7,14.2256666667,44.6268666667,14.8243333333
604.90,11.7764666667,46.1359333333,26.8540666667,47.8134666667,10.2162,14.1554,11.8296,24.7229333333,14.2330666667,44.6414,14.8184666667
605.23,11.7874666667,46.1445333333,26.8528666667,47.8367333333,10.2204666667,14.1783333333,11.8507333333,24.7482,14.2278,44.6487333333,14.8771333333
605.57,11.8136666667,46.2352,26.9071333333,47.9434666667,10.2452,14.2242666667,11.9004,24.7958,14.2786,44.7247333333,14.9131333333
605.90,11.8246,46.2562666667,26.8941333333,47.9790666667,10.2301333333,14.2018666667,11.8792666667,24.7821333333,14.2596666667,44.7288666667,14.883
606.24,11.8189333333,46.271,26.9107333333,47.99,10.2444,14.2048666667,11.8683333333,24.795,14.2504666667,44.7259333333,14.9073333333
606.58,11.8713333333,46.2999333334,26.9247333333,48.0172,10.2562,14.2296666667,11.8916,24.8158,14.2822,44.7262666667,14.9286666667
606.91,11.8580666667,46.3769333334,26.9594,48.0977333334,10.2846666667,14.2358666667,11.9203333333,24.8767333333,14.3308666667,44.7458666667,14.9596666667
607.25,11.8608666667,46.3331333333,26.9496,48.0633333333,10.2755333333,14.2431333333,11.9073333333,24.8676666667,14.3054666666,44.6693333333,14.9484666667
607.58,11.8768,46.2643333333,26.9252,48.0010666667,10.2942,14.2806,11.9373333333,24.8846,14.3584666667,44.5899333333,14.9819333333
607.92,11.8705333333,46.215,26.9273333333,47.9715333333,10.284,14.3130666667,11.9494,24.9087333333,14.3506666667,44.5493333333,14.9835333333
608.25,11.8837333333,46.1305333333,26.9096666667,47.8882,10.2944666667,14.3238666667,11.9508666667,24.9327333333,14.3653333333,44.4786,15.0088
608.59,11.8728666667,46.0934666667,26.852,47.8236666667,10.3015333333,14.3496,11.9732666667,24.953,14.3344666667,44.4334666667,15.0336
608.92,11.8414,46.055,26.8228,47.7847333334,10.2844666667,14.3317333333,11.9462666667,24.9834,14.3248,44.3835333333,14.9916
609.26,11.8391333333,45.9558,26.7652666667,47.6916666667,10.2550666667,14.331,11.9195333334,24.9676,14.292,44.305,14.9826666667
609.59,11.8642,45.9284,26.7916666667,47.6477333333,10.2862,14.3538,11.9615333333,25.0042,14.3116666667,44.2965333333,15.0178666667
609.93,11.8614666667,45.8449333333,26.7666,47.6060666667,10.27,14.3592666667,11.9517333333,25.0056,14.298,44.2567333333,15.0012
610.26,11.8096,45.7946666667,26.7315333333,47.569,10.2424666667,14.3586666667,11.9213333333,25.0030666667,14.2431333333,44.2304666667,14.9877333333
610.60,11.8229333333,45.7660666667,26.744,47.5668,10.2442,14.3912,11.9042,25.0220666667,14.2322,44.2299333333,14.9788666667
610.93,11.8033333333,45.7256666667,26.7067333333,47.5323333333,10.227,14.3613333333,11.9079333333,25.0170666667,14.218,44.2001333333,14.9638666667
611.27,11.7897333333,45.7395333333,26.7196666667,47.5242,10.2220666667,14.3452,11.8868666667,25.0318,14.2056,44.24,14.9676
611.60,11.7415333333,45.7570666667,26.7067333333,47.5186666667,10.1975333333,14.3000666667,11.8416,25.0102,14.1677333333,44.2198,14.9417333333
611.93,11.705,45.7698,26.6659333333,47.5200666666,10.1568666667,14.2604666667,11.8048666667,24.9775333333,14.1324666667,44.24,14.8888
612.27,11.7416666667,45.8177333333,26.7312,47.6158,10.1954,14.2838,11.8337333333,24.9920666667,14.1804666667,44.2834666667,14.9314666667
612.60,11.7755333333,45.8830666667,26.7919333333,47.6683333333,10.2145333333,14.3034,11.8614666666,25.005,14.1983333333,44.3428666667,14.9470666667
612.94,11.7202666667,45.9316666667,26.8209333334,47.7312,10.2020666667,14.2556666667,11.8160666667,24.9749333333,14.1615333333,44.3654,14.8994
613.27,11.6924666667,45.9704666667,26.8088666667,47.81,10.159,14.2456,11.7711333333,24.9392666667,14.1368666667,44.4172,14.9002666667
613.61,11.7341333333,46.1116666667,26.8777333333,47.9254,10.1962,14.2862666667,11.7944,24.9772666667,14.1961333333,44.5158666667,14.948
613.94,11.7891333333,46.1772666667,26.919,47.9779333333,10.2143333333,14.3064,11.8248666667,24.9507333333,14.2202666667,44.5394666667,14.9480666667
614.28,11.8494666667,46.2424,26.9768,48.0506666667,10.2830666667,14.3331333333,11.8978666667,24.9766,14.2809333333,44.6004,15.0244
614.61,11.9322666667,46.3328666666,27.098,48.1538666667,10.3854,14.4395333333,11.9726,25.0622666667,14.3818666667,44.711,15.1443333333
614.94,11.9526666667,46.3629333333,27.1103333333,48.1990666667,10.3855333333,14.4323333333,11.9718666667,25.0561333333,14.3828666667,44.6913333334,15.1448
615.28,12.0463333333,46.4001333333,27.1244,48.2446666667,10.4462,14.5322666667,12.0319333333,25.0806,14.4778666667,44.7249333333,15.2158
615.61,12.1295333333,46.5750666667,27.2473333333,48.4200666667,10.5283333333,14.6358666667,12.1124,25.1780666667,14.5477333333,44.8596666667,15.3128666667
615.95,12.0655333333,46.6015333333,27.2452,48.4416666667,10.471,14.5942,12.0556666667,25.1555333333,14.5090666667,44.8958666667,15.2467333333
616.28,12.125,46.7232666667,27.3382666667,48.5700666667,10.5427333333,14.6764666667,12.101,25.2239333333,14.5834666667,45.0074666667,15.3277333333
616.61,12.1818,46.7861333333,27.381,48.6167333334,10.5612,14.743,12.1409333333,25.2896,14.6054,45.0466,15.4046
616.95,12.2461333333,46.8610666667,27.4318,48.6606666667,10.6294,14.8050666667,12.2257333333,25.3472666667,14.6914666667,45.0510666667,15.466
617.28,12.2182666667,46.8700666667,27.4009333333,48.6042666667,10.5864666667,14.7570666667,12.2261333333,25.3186666667,14.6533333333,44.999,15.4634666667
617.62,12.2418666667,46.9940666666,27.486,48.7105333334,10.625,14.7800666667,12.2636666667,25.4336,14.7052666667,45.0805333334,15.5420666667
617.95,12.1929333333,47.0147333333,27.4383333333,48.7188666667,10.5615333333,14.7618666667,12.2305333333,25.4405333333,14.6638,45.0577333333,15.4744
618.28,12.1716,47.0278,27.4013333333,48.7384,10.4842,14.7128666667,12.1716666667,25.4204666667,14.6410666667,45.0198,15.4342666667
618.62,12.1609333333,47.0757333333,27.4318,48.7992666667,10.521,14.7838,12.1857333333,25.4468666667,14.6511333333,45.0574,15.4494
618.95,12.1387333333,47.1293333333,27.4806666667,48.8917333333,10.5259333333,14.7546666667,12.1986666667,25.4685333333,14.6220666667,45.1046,15.4425333333
619.28,12.1248666667,47.066,27.4703333333,48.8290666667,10.5282,14.7555333333,12.2092,25.482,14.6056666667,45.0628,15.4350666667
619.62,12.1537333333,47.0628,27.4479333334,48.8129333333,10.5334,14.7716,12.2036,25.5340666667,14.5942666667,45.0402666667,15.4490666667
619.95,12.1598,47.1041333333,27.4474,48.9003333333,10.5335333333,14.7788666667,12.2112666667,25.5318666667,14.5901333333,45.0851333333,15.447
620.28,12.2154,47.2069333333,27.5144,48.9885333333,10.5918666667,14.8248666667,12.2767333333,25.5914,14.6668,45.1720666667,15.4986
620.62,12.1959333333,47.2273333333,27.5343333333,48.9672,10.5948,14.8468666667,12.2495333333,25.6146666667,14.653,45.1700666666,15.4945333333
620.95,12.1904666667,47.2015333333,27.5212666667,48.9718666667,10.6254666667,14.8656,12.2324666667,25.6177333333,14.6675333333,45.1719333333,15.4892666666
621.28,12.0822666667,47.0049333333,27.4003333333,48.8051333333,10.5470666667,14.7937333333,12.1452,25.4798666667,14.5970666667,45.0132,15.3972666667
621.62,12.0618666667,46.9844,27.3847333333,48.7733333334,10.5264666667,14.7714,12.1079333333,25.4223333333,14.5789333333,44.9825333334,15.4014
621.95,11.9995333333,46.9796666667,27.3747333333,48.7678,10.4909333333,14.7438,12.0647333333,25.3676666667,14.5092666667,44.9344,15.3515333333
622.28,12.0314,47.0508666667,27.4393333333,48.8208666667,10.4954666667,14.747,12.1026666667,25.4154,14.5342,44.9961333333,15.3782
622.62,12.0528,47.0598666667,27.4449333333,48.7514,10.5153333333,14.7759333333,12.1109333333,25.4378,14.5614666667,44.9578666667,15.4150666667
622.95,12.0792,47.0647333333,27.4688666667,48.7866666667,10.522,14.7829333333,12.1009333333,25.4432,14.5813333333,44.9449333333,15.4312
623.28,12.1666666667,47.1758666667,27.6208,48.8798666667,10.6227333333,14.8731333333,12.2402666667,25.5094,14.6914,45.0179333333,15.5544
623.62,12.1561333334,47.113,27.5986,48.7701333333,10.6004,14.8704,12.2391333333,25.5042666667,14.6976666667,44.9077333333,15.5374
623.95,12.1677333333,47.1124,27.5982,48.7658666667,10.6376,14.9164666667,12.271,25.5362666667,14.7222,44.8840666667,15.5925333333
624.28,12.1257333333,47.0290666667,27.5164666667,48.7119333333,10.5914,14.863,12.2364666667,25.5029333333,14.6739333333,44.8018666667,15.5558666667
624.62,12.1501333333,47.0576,27.5534,48.7302,10.5848666667,14.9008,12.2632,25.5190666667,14.6749333334,44.7830666666,15.5748
624.95,12.203,47.1127333333,27.6082666667,48.7831333333,10.6191333333,14.9516666666,12.3033333333,25.5852666667,14.7028,44.8227333333,15.6148
625.28,12.1995333334,47.124,27.6327333333,48.7967333333,10.6444,14.9585333333,12.3062,25.6028,14.7001333333,44.8418,15.6142
625.61,12.2446,47.1604666667,27.6590666667,48.8198,10.6846666667,15.0002666667,12.3578666667,25.6570666667,14.7347333333,44.8838666667,15.6906
625.95,12.2844,47.1652,27.6491333333,48.8065333333,10.7134666667,15.0108,12.3530666666,25.6592666667,14.7534,44.8546,15.7358666667
626.28,12.2706666667,47.2016666667,27.6781333333,48.8565333333,10.6921333333,15.0275333333,12.3774,25.6657333333,14.74,44.8809333333,15.7496666667
626.61,12.2124,47.1815333333,27.6204,48.7918,10.6448666667,14.9859333334,12.3423333333,25.6107333333,14.6837333333,44.8408666667,15.7274
626.94,12.1783333333,47.2023333333,27.5866666667,48.8194,10.6085333333,14.9687333333,12.2873333333,25.5972,14.6517333333,44.8836,15.7306666667
627.28,12.2154666667,47.2236666667,27.6070666667,48.8566,10.6566666667,15.0178,12.3274666667,25.645,14.678,44.8804666667,15.7884
627.61,12.1912666667,47.1766666667,27.5709333333,48.8176666667,10.6256,14.9664666667,12.297,25.6032,14.6487333333,44.8342,15.7339333333
627.94,12.2713333333,47.2986,27.6754666667,48.954,10.6862,15.0420666667,12.3656,25.6874666667,14.7196666667,44.9542666666,15.8392666667
628.27,12.3197333333,47.3864666667,27.7461333333,49.0803333333,10.7621333333,15.1030666667,12.4316666667,25.7796,14.7935333334,45.0424666667,15.9102
628.61,12.4122,47.5545333333,27.8396666667,49.2548,10.824,15.1888,12.5016666667,25.8798,14.8698,45.2200666667,16.0046
628.94,12.4797333333,47.6112666667,27.8937333333,49.3092666667,10.8606666667,15.2508666667,12.5592666667,25.944,14.9318666667,45.2736,16.0856
629.27,12.4757333333,47.65,27.8944,49.3469333334,10.8675333333,15.259,12.5455333333,25.9438666667,14.9288,45.3028666667,16.0307333333
629.60,12.4028666667,47.6254,27.8559333334,49.3695333333,10.7649333333,15.2221333333,12.5110666667,25.9166,14.8834666667,45.3028666667,15.9719333333
629.94,12.3909333333,47.6103333333,27.8314666667,49.3566666667,10.7308666667,15.2094,12.4634666667,25.9349333333,14.8937333333,45.2975333333,15.9510666667
630.27,12.4293333334,47.6702666667,27.9164666667,49.4794666667,10.7576666667,15.2658,12.4830666667,26.0031333333,14.9558,45.3934,15.9946
630.60,12.4154,47.6854,27.911,49.486,10.7434,15.251,12.4982666666,25.9757333333,14.9579333333,45.3717333333,15.9718
630.93,12.3432666667,47.6695333333,27.9042,49.4767333333,10.6956,15.176,12.4210666667,25.9261333333,14.8998,45.4062666667,15.9279333333
631.26,12.3358666667,47.7041333333,27.9553333333,49.5528666667,10.6662,15.1936,12.4432666667,25.9460666667,14.9066666667,45.4482666667,15.9654666666
631.60,12.2815333333,47.749,27.9613333333,49.614,10.6504666667,15.1706666667,12.4223333333,25.9259333333,14.9120666666,45.4578666667,15.9211333333
631.93,12.2762,47.7113333333,27.9462,49.5262666667,10.6228,15.1828666667,12.4052666666,25.8958,14.8903333333,45.4424666667,15.9062
632.26,12.1840666667,47.6494,27.868,49.4288,10.5750666667,15.1035333333,12.3655333333,25.8200666666,14.8278666667,45.2962,15.8415333333
632.59,12.1627333333,47.6704666667,27.8400666667,49.4484666667,10.5456666667,15.0918,12.335,25.8109333333,14.7788,45.2811333334,15.8319333333
632.92,12.2176,47.6964,27.9075333333,49.4550666667,10.5909333333,15.1753333333,12.3939333333,25.8600666667,14.8578666667,45.2718666667,15.9147333333
633.26,12.2564,47.7473333333,27.9938666666,49.4768666667,10.7,15.2366666667,12.4374666667,25.934,14.9099333333,45.3094666667,15.9830666667
633.59,12.3284,47.7876666667,28.0558666667,49.5405333333,10.8119333333,15.2865333333,12.516,25.9692666667,14.9434666667,45.332,16.0281333333
633.92,12.3044666667,47.7399333333,28.0202666667,49.5048666667,10.7994666667,15.2872,12.5268666667,25.9582,14.9231333334,45.2842666667,16.0242666667
634.25,12.3504666667,47.7904666667,28.0500666667,49.5905333333,10.8539333333,15.3528,12.5731333333,26.0344,14.9863333333,45.3340666667,16.0442
634.58,12.366,47.8997333333,28.0384666667,49.6636666667,10.8533333333,15.3634,12.6274666667,26.08,15.0082666667,45.3914,16.0478
634.91,12.3097333334,47.8681333333,27.9783333333,49.632,10.8101333333,15.3336666667,12.5456,26.0482,14.9465333333,45.3830666667,15.9796666667
635.25,12.3345333333,47.8798,28.0092,49.6018,10.8132666667,15.3736,12.5542666667,26.065,14.9303333333,45.39,16.0095333333
635.58,12.3378666667,47.9080666667,28.0334666667,49.6593333333,10.8299333333,15.3868,12.5600666667,26.083,14.9502,45.4069333333,16.0125333333
635.91,12.3466666667,47.894,28.0666666667,49.6708,10.8415333333,15.4469333333,12.5729333333,26.0945333333,14.9812666667,45.4282666666,16.0352
636.24,12.4140666667,48.0246666667,28.1403333333,49.7834,10.8888,15.5468,12.636,26.171,15.0828666667,45.5805333333,16.0978666666
636.57,12.3936666667,48.0825333333,28.1644666667,49.8453333333,10.8440666667,15.5087333333,12.6072,26.2009333334,15.0646,45.66,16.0965333333
636.90,12.3548666667,48.0820666666,28.1040666667,49.8318666667,10.7794,15.448,12.5698666667,26.1044,15.0074666667,45.6194,16.0426666667
637.23,12.3646,48.0833333333,28.0969333333,49.8337333333,10.7531333334,15.4596,12.5737333333,26.1178,15.0453333333,45.6104,16.1064
637.56,12.3798666667,48.0883333333,28.0845333333,49.8444666667,10.7754,15.4606666667,12.5798,26.1302,15.0522,45.5824666667,16.1203333333
637.90,12.3776666667,48.0109333333,28.0903333333,49.7569333333,10.7682666667,15.4371333333,12.5622666667,26.076,15.0199333333,45.4902666667,16.1156666667
638.23,12.3842666667,47.961,28.1075333333,49.7308666667,10.7827333333,15.4800666667,12.5615333333,26.0234,15.0276,45.3899333333,16.1363333333
638.56,12.4479333333,48.0946,28.1883333333,49.8110666667,10.855,15.5304666667,12.6307333333,26.0884666667,15.0854,45.3918666667,16.1868
638.89,12.4027333333,48.0426666667,28.0976,49.7747333333,10.8142,15.4973333333,12.6135333333,26.0194,15.058,45.3321333333,16.1319333333
639.22,12.4082666667,48.0776666667,28.1272666667,49.8555333333,10.8034,15.4553333333,12.6278,26.0371333333,15.0485333333,45.3792666667,16.1501333333
639.55,12.418,48.1816666667,28.1538,49.9656,10.8234666667,15.4544,12.6434,26.0754666667,15.029,45.4816666667,16.1745333333
639.88,12.3443333334,48.0552666667,28.0931333333,49.8386,10.7685333334,15.3041333333,12.5881333333,25.9942666667,14.9663333333,45.3244,16.0877333333
640.21,12.3426666667,48.0835333333,28.0546,49.8841333333,10.804,15.3322,12.6180666667,26.0034666667,14.9642666667,45.3238666667,16.0694
640.54,12.4009333333,48.0404666667,28.0562666667,49.8480666667,10.8518,15.3978666667,12.6684666667,26.0997333333,15.039,45.3319333333,16.1124666667
640.87,12.4228666667,48.1367333333,28.1144,49.9392,10.8925333333,15.4626666667,12.7404666667,26.1400666667,15.0384666667,45.3964666667,16.1152
641.20,12.5311333333,48.3982,28.3281333333,50.1331333333,11.0014666667,15.5937333333,12.837,26.2396,15.1816666667,45.6007333333,16.2464666666
641.53,12.5017333333,48.4118,28.3211333333,50.1371333333,10.9964,15.6198666667,12.8473333333,26.2420666667,15.1694666667,45.6122666667,16.2804666667
641.87,12.5194666666,48.4277333333,28.3429333333,50.1722,11.0096666667,15.604,12.8562,26.2660666667,15.1824666666,45.6726666667,16.3020666667
642.20,12.5451333333,48.3709333333,28.3023333334,50.148,11.027,15.6357333333,12.8688,26.2791333333,15.2283333333,45.6573333333,16.313
642.53,12.6199333333,48.3357333333,28.3552,50.1212,11.0934,15.6699333333,12.9150666667,26.3358666667,15.2886666667,45.6747333333,16.3741333333
642.86,12.5965333333,48.3040666667,28.3068666667,50.0548,11.0761333333,15.6614,12.9187333333,26.2802,15.2843333333,45.5696,16.3376666667
643.19,12.6472666667,48.2997333333,28.3628,50.0412666667,11.1045333333,15.6930666667,12.9550666667,26.3687333333,15.3516,45.5331333334,16.3652
643.52,12.7272666667,48.4041333333,28.4306666667,50.1513333333,11.1652666666,15.8211333333,13.0057333333,26.4965333334,15.4047333333,45.6098,16.4650666667
643.85,12.7613333333,48.4512,28.5062666667,50.1774,11.2064,15.8345333333,13.0391333333,26.4937333333,15.4233333333,45.6178666667,16.5226666667
644.18,12.7529333333,48.5233333333,28.5478,50.2787333333,11.2376666667,15.8984,13.0699333333,26.4868666667,15.4244666667,45.6624666667,16.5750666667
644.51,12.6477333333,48.4768666667,28.4716666667,50.2503333333,11.1275333333,15.7621333333,12.9474,26.4203333333,15.3242,45.6471333333,16.4712666667
644.84,12.5729333333,48.3972,28.3343333333,50.1629333333,11.0127333333,15.6637333333,12.8782666667,26.3734666667,15.2259333333,45.567,16.3724
645.17,12.5662,48.3181333334,28.2614666667,50.132,10.9645333333,15.6053333333,12.8116,26.3519333333,15.1808666667,45.5152666667,16.3318
645.50,12.5332666667,48.348,28.2395333333,50.16,10.8736666667,15.582,12.7780666667,26.3384,15.117,45.5313333334,16.2906
645.83,12.4857333333,48.3712,28.2991333333,50.1518,10.8070666667,15.5607333333,12.7816,26.3321333333,15.0787333333,45.5155333333,16.2851333334
646.16,12.4324666667,48.5288,28.3201333333,50.2632666666,10.7592,15.5632666667,12.7528,26.3314,15.0560666667,45.5777333333,16.2666666667
646.49,12.4618,48.5177333333,28.2952,50.2417333333,10.7547333333,15.6188666667,12.762,26.3366,15.0809333333,45.5482666667,16.3120666667
646.82,12.5004,48.6141333333,28.3635333333,50.3522666667,10.7908666667,15.6677333333,12.806,26.3763333334,15.1229333333,45.6506666667,16.3992
