wavelength,Back_ParNigf,Belly_ParNigf,Breast_ParNigf,Crissum_ParNigf,Crown_ParNigf,DorTail_ParNigf,Patch10_ParNigf,Rump_ParNigf,Throat_ParNigf,WingTip_ParNigf
314.80,4.80183333333,14.8476666667,13.4656666667,11.8366666667,3.67133333333,8.325,5.34483333333,5.63583333334,3.39716666667,7.0685
315.17,4.61016666667,14.6573333333,13.693,11.9875,3.15766666667,7.986,5.23033333334,5.546,3.1635,6.88075
315.54,4.36466666667,14.7485,13.8273333334,12.3075,3.23525,7.98425,5.32666666666,5.538,3.215,6.86083333334
315.91,3.74116666666,14.1186666667,13.4111666667,11.9725,2.68591666667,7.26625,4.89216666667,5.066,2.69783333333,6.37583333334
316.28,3.68433333334,14.1361666667,13.409,12.0026666667,2.75258333334,7.20033333334,4.9465,4.98266666666,2.79466666667,6.386
316.64,3.75483333333,14.3123333334,13.3886666667,12.079,2.81608333333,6.93608333334,4.89566666666,5.11316666667,2.80683333334,6.26591666666
317.01,3.88583333334,14.7116666667,13.903,12.4305,3.30666666667,7.22883333334,5.13533333333,5.431,2.93283333334,6.43258333333
317.38,3.995,15.0278333333,14.317,12.6116666667,3.61816666667,7.33008333334,5.29633333334,5.5495,2.94666666667,6.63108333333
317.75,3.83716666666,14.9505,14.6305,12.5391666667,3.44441666667,7.41191666667,5.185,5.475,2.943,6.566
318.12,3.70816666666,15.3103333334,14.6813333334,12.6955,3.3755,7.37091666666,5.1075,5.53533333334,2.73716666666,6.41808333333
318.49,3.739,15.7101666667,15.1098333334,13.0806666666,3.57683333334,7.466,5.02633333333,5.7375,2.9545,6.60183333333
318.85,3.60066666667,15.63,15.507,13.2193333334,3.63141666667,7.63383333333,5.19566666666,5.73516666667,2.969,6.60033333333
319.22,3.89333333333,16.1598333334,15.981,13.4963333333,4.16216666667,7.80808333334,5.55566666667,5.914,3.34316666666,7.17475
319.59,4.10283333333,16.1056666667,16.0431666667,13.3745,4.23058333333,7.74725,5.31233333334,5.85483333333,3.29233333334,7.07066666666
319.96,4.06383333333,16.1103333333,16.0478333333,13.2285,3.78533333334,7.41125,5.10766666667,5.61383333333,3.2695,6.85158333334
320.32,3.9,16.1618333333,15.8841666666,13.2083333333,3.52783333333,7.15341666667,5.0865,5.3325,2.92183333333,6.585
320.69,3.81133333333,16.2055,16.0093333333,13.3233333333,3.5365,7.3535,5.11316666667,5.35966666666,2.901,6.62375
321.06,3.756,16.2465,15.7628333334,13.3435,3.2275,7.17766666667,5.08033333334,5.27116666666,2.74366666667,6.62716666666
321.43,3.89783333333,16.513,15.9305,13.505,3.17458333333,7.36375,5.09466666666,5.22283333334,2.829,6.75891666666
321.80,3.99416666667,16.7945,15.8806666667,13.6056666666,3.2335,7.03283333334,5.20816666666,5.0615,2.81183333333,6.80283333334
322.16,4.30816666667,16.7863333333,16.201,13.6855,3.61941666666,7.24208333333,5.61633333333,5.32083333333,3.0945,6.99033333334
322.53,4.5105,17.0941666666,16.5863333333,13.8103333334,3.70483333333,7.35108333334,5.8425,5.65066666667,3.24033333334,7.12525
322.90,4.68433333333,17.2583333334,16.3528333333,13.9141666666,3.71833333333,7.464,5.69216666667,5.69866666666,3.22366666667,7.28308333334
323.27,4.20366666667,17.2393333333,15.9758333333,13.5141666666,3.185,7.22358333334,5.23083333333,5.37833333334,2.75716666666,6.62708333333
323.63,4.02083333334,17.3761666667,15.769,13.2463333333,2.89125,7.08358333333,5.23316666666,5.25033333333,2.60833333333,6.56025
324.00,4.23183333334,17.9053333334,16.4223333334,13.673,3.54316666666,7.63633333334,5.74816666667,5.68716666667,2.98233333333,7.00866666667
324.37,4.1075,17.8671666667,16.5215,13.695,3.36466666667,7.55275,5.59866666667,5.5665,3.03616666667,6.95516666666
324.74,4.27716666666,18.1955,16.6405,13.7506666667,3.48358333333,7.68725,5.64816666667,5.601,3.347,7.12741666666
325.10,4.39916666667,18.3036666667,16.9788333333,13.8838333333,3.69875,7.7655,5.73466666666,5.65783333334,3.42216666667,7.12875
325.47,4.61133333333,18.4,17.2065,14.027,3.79383333333,7.81566666667,5.88416666667,5.7555,3.75433333333,7.12741666667
325.84,4.89783333333,18.6693333333,17.6316666667,14.3358333333,4.03408333333,8.08241666667,6.07516666666,5.92533333333,3.85083333333,7.30783333334
326.21,4.98033333333,18.9338333334,17.824,14.7315,4.08133333333,8.06533333333,6.20366666666,5.9335,4.09316666667,7.63383333333
326.57,4.95766666667,18.8248333333,17.5701666667,14.7986666666,4.05675,8.00791666667,6.17516666666,5.6275,3.8435,7.53075
326.94,4.83733333333,18.924,17.5966666667,14.7598333334,3.8045,7.74225,6.11816666667,5.61783333333,3.7905,7.34483333333
327.31,5.0845,18.9383333334,17.8233333333,15.0898333334,3.86691666667,7.83666666666,6.2365,5.84033333333,3.9135,7.552
327.67,5.01233333334,18.9655,17.8255,15.1593333334,3.73108333333,7.81758333333,6.04366666667,5.65283333333,3.81583333333,7.31583333334
328.04,5.23116666667,19.1825,17.7015,15.2188333334,3.68133333334,7.82758333333,5.9005,5.61566666667,3.74066666667,7.21283333334
328.41,5.1825,19.2103333334,17.7615,15.1465,3.55466666667,7.69758333334,5.737,5.66516666666,3.63333333333,7.08308333333
328.78,5.15333333334,19.2433333334,17.8685,15.2775,3.42041666666,7.58808333334,5.66316666667,5.658,3.567,7.02566666666
329.14,5.2325,19.5011666667,17.9893333334,15.3195,3.29458333333,7.59183333333,5.6155,5.79466666666,3.66266666667,6.87975
329.51,5.12016666666,19.6463333333,18.164,15.3805,3.2205,7.57466666667,5.54733333333,5.82716666667,3.51983333333,6.65691666667
329.88,4.78416666667,19.5401666667,17.874,15.0353333333,2.73358333333,7.45016666666,5.22316666666,5.53216666667,3.30233333334,6.33758333334
330.24,4.76766666667,19.448,17.9038333334,14.841,2.55741666667,7.40808333334,5.04433333334,5.38116666666,3.0275,6.07808333333
330.61,4.95116666666,19.8448333333,18.1371666667,15.0195,2.77283333333,7.54008333333,5.1425,5.60083333333,3.1985,6.14983333333
330.98,5.1355,20.0098333334,18.4841666666,15.4318333333,3.26308333334,7.82641666666,5.447,5.71266666667,3.49883333333,6.45591666667
331.34,4.94966666667,19.8783333333,18.4396666666,15.347,3.15966666667,7.44183333333,5.26366666666,5.4375,3.36616666667,6.3465
331.71,5.292,20.1785,19.0128333333,15.8178333333,3.48258333333,7.66025,5.6285,5.95083333333,3.707,6.83358333333
332.08,5.22733333334,20.1883333334,19.2088333333,15.9643333333,3.60991666666,7.7575,5.78166666667,6.14483333334,3.97566666667,7.06441666667
332.44,5.37433333334,20.3441666667,19.205,16.3121666667,3.80991666666,7.80883333333,5.899,6.27233333334,4.13116666666,7.291
332.81,5.22333333334,20.3056666667,19.1223333333,16.3405,3.84383333333,7.72758333333,5.95466666667,6.22483333334,4.08166666667,7.16833333334
333.18,5.078,20.2203333333,19.1368333333,16.4325,3.70316666667,7.6445,5.845,6.06516666667,3.8705,7.12133333334
333.54,4.82266666667,19.8365,18.8343333334,16.3281666666,3.48608333334,7.31266666666,5.52266666667,5.76633333333,3.58083333333,7.02166666667
333.91,5.023,19.8705,18.9073333333,16.4715,3.72091666667,7.34591666666,5.64433333334,5.91066666667,3.66966666666,7.14641666666
334.28,4.834,19.9008333333,18.9761666667,16.4431666667,3.74041666667,7.242,5.4605,5.8155,3.62883333333,6.96158333333
334.64,4.52666666667,19.6626666667,18.8951666666,16.1026666667,3.47083333333,6.86566666666,5.203,5.51533333333,3.32983333333,6.73341666667
335.01,4.4475,19.7556666667,18.8713333334,15.8888333334,3.21283333334,6.59658333333,5.02866666666,5.29333333333,3.18716666667,6.47683333333
335.38,4.545,19.9551666667,19.2386666667,16.0595,3.375,6.85325,5.245,5.49366666666,3.34783333334,6.41925
335.74,4.3165,20.032,19.0635,16.0885,3.24566666667,6.64858333333,5.0625,5.14216666667,3.16383333333,6.261
336.11,4.16466666667,20.1253333333,19.0043333334,16.2763333333,3.1265,6.55208333334,4.966,5.016,2.83183333334,6.0205
336.47,4.37466666667,20.5126666666,19.2783333333,16.396,3.32908333333,6.88583333334,5.17833333333,5.125,2.89066666667,6.11316666667
336.84,4.49266666667,20.871,19.5061666667,16.6666666667,3.45883333333,7.01725,5.19116666667,5.22783333333,2.941,6.11741666667
337.21,4.35733333333,20.9553333333,19.394,16.6585,3.45575,6.94966666667,5.027,5.12783333333,2.97716666667,6.04358333334
337.57,4.521,21.3118333333,19.6578333333,16.8308333334,3.69025,7.09216666666,5.234,5.29783333334,3.29166666666,6.22066666667
337.94,4.39366666667,21.5343333333,19.7378333334,16.8458333334,3.54908333334,6.97483333333,5.1265,5.24216666666,3.2145,6.16233333333
338.31,4.24733333333,21.6903333333,19.4886666666,16.8098333333,3.28591666666,6.83658333333,4.92783333334,4.89616666666,3.00533333333,5.99075
338.67,4.27766666667,21.8331666667,19.6981666667,17.2303333333,3.3155,6.84525,5.0595,5.02783333333,3.1785,6.04366666667
339.04,4.351,22.0053333333,19.8875,17.5073333334,3.40308333333,6.91125,5.16833333333,5.1125,3.058,6.14975
339.40,4.33033333334,22.0105,19.6321666667,17.5383333333,3.35616666667,6.795,4.989,4.9575,3.01283333334,6.23916666666
339.77,4.26,21.9935,19.7418333334,17.565,3.32041666667,6.77033333333,4.91866666667,5.02866666667,3.08683333333,6.08958333333
340.14,4.47316666667,22.3376666667,20.0196666667,17.5808333334,3.56666666667,6.99525,5.06433333334,5.23916666666,3.415,6.33016666666
340.50,4.405,22.3843333333,20.2221666667,17.5778333333,3.49583333333,6.79108333334,5.03416666666,5.22733333334,3.35483333333,6.29291666667
340.87,4.36033333334,22.3196666667,20.287,17.43,3.32483333334,6.69025,4.832,5.04666666667,3.18683333334,6.25275
341.23,4.6425,22.3573333333,20.5146666667,17.6465,3.51675,6.94083333334,5.0585,5.2895,3.36733333333,6.45458333334
341.60,4.796,22.6073333333,20.59,17.8486666667,3.61741666667,7.23525,5.31783333333,5.35916666667,3.472,6.52991666667
341.96,4.75016666667,22.5456666667,20.4906666667,18.0271666667,3.58491666666,7.3405,5.41216666667,5.4085,3.63266666667,6.44891666667
342.33,4.9415,22.6533333333,20.6675,18.2166666666,3.77375,7.54575,5.731,5.72716666666,4.00816666666,6.68808333333
342.70,5.13183333333,23.0166666666,20.8776666667,18.3913333333,3.89391666667,7.70133333334,5.81166666667,5.86133333333,4.24633333334,7.01425
343.06,4.90683333333,22.8698333334,20.7846666667,18.2511666667,3.78625,7.66233333334,5.56383333333,5.76183333333,4.29883333333,6.95375
343.43,4.96833333333,23.0121666667,20.9685,18.3431666666,4.00083333333,7.7925,5.8085,5.924,4.38016666666,6.99666666666
343.79,5.01833333333,23.0063333333,20.9776666667,18.4985,4.10058333333,7.86775,5.90916666667,5.77916666667,4.36116666666,7.06208333333
344.16,4.854,22.925,20.9523333334,18.6063333333,3.89716666667,7.71875,5.83216666667,5.49166666667,4.21933333334,6.87475
344.52,4.68816666667,22.8728333333,20.9181666667,18.6735,3.90116666667,7.66858333334,5.789,5.3785,4.232,6.7665
344.89,4.7165,23.0791666666,20.9598333333,18.8116666667,4.04975,7.697,6.076,5.547,4.3605,6.8375
345.25,4.68566666667,23.3723333333,21.1775,18.817,3.95483333334,7.60866666667,6.06833333333,5.53,4.40533333333,6.85541666667
345.62,4.434,23.2556666667,21.2116666667,18.66,3.70583333333,7.286,5.77983333334,5.3385,4.085,6.66083333333
345.99,4.41266666667,23.3313333333,21.4016666667,18.5296666667,3.77191666666,7.06791666666,5.7285,5.15616666666,3.95083333333,6.67575
346.35,4.19116666666,23.289,21.4361666667,18.4873333334,3.57475,6.87158333333,5.4305,5.008,3.613,6.39158333333
346.72,3.97883333333,23.052,21.3455,18.3568333334,3.43125,6.76416666666,5.29333333333,4.81933333333,3.41866666667,6.05908333333
347.08,3.99683333334,23.2865,21.5091666666,18.5115,3.43791666667,6.73191666667,5.387,4.82316666667,3.34016666666,6.03391666667
347.45,4.05616666667,23.4495,21.7036666667,18.6736666667,3.298,6.71658333333,5.33066666666,4.81116666667,3.35583333334,6.04858333333
347.81,3.932,23.6251666667,21.8368333334,18.5986666667,3.04266666667,6.50408333334,5.196,4.80833333333,3.14366666667,5.80508333334
348.18,3.931,23.7915,21.7656666666,18.6961666667,3.03216666666,6.49983333334,5.089,4.80833333333,3.09283333334,5.79858333334
348.54,4.01766666666,23.9898333333,21.6226666666,18.7688333333,2.8885,6.61875,5.0085,4.71416666667,3.0535,5.75408333334
348.91,4.02833333333,23.9915,21.7478333334,18.91,2.69266666666,6.55291666667,4.74783333334,4.604,3.0015,5.67966666666
349.27,4.12466666667,24.0135,21.7,19.081,2.83641666666,6.59725,4.897,4.7055,3.0275,5.65616666666
349.64,4.182,24.2578333333,21.8126666666,19.4061666667,2.92533333333,6.62241666666,4.91933333333,4.748,3.147,5.64875
350.00,4.066,24.4535,21.8256666667,19.5491666666,2.88416666667,6.53866666666,4.78183333333,4.69133333333,3.09533333333,5.58433333333
350.37,4.2735,24.6783333334,21.858,19.6623333333,3.08483333334,6.6205,5.04133333334,4.78,3.28566666667,5.87775
350.73,4.33066666667,25.0015,21.7705,19.749,3.06983333333,6.65566666667,5.0275,4.68216666667,3.18066666667,5.90975
351.10,4.4555,25.1986666667,21.9363333333,19.9885,3.15925,6.84283333334,5.1415,4.81883333334,3.34083333334,6.02425
351.46,4.54233333333,25.6086666667,22.2396666667,20.2216666667,3.34383333333,7.03725,5.3405,4.971,3.51766666666,6.18666666666
351.83,4.74983333333,25.7705,22.5225,20.4816666666,3.59291666666,7.30233333333,5.583,5.07766666667,3.76883333333,6.51
352.19,4.81066666666,25.7763333334,22.622,20.515,3.49375,7.11541666667,5.55966666667,5.05116666667,3.675,6.52025
352.55,4.721,25.8791666667,22.877,20.6978333333,3.53475,6.97158333333,5.57183333333,5.05716666666,3.67716666667,6.52958333334
352.92,4.7115,26.0806666666,23.0823333333,20.8635,3.73316666666,7.099,5.79833333334,5.18116666666,3.78133333334,6.60366666667
353.28,4.63466666666,26.2101666667,23.1818333333,20.8928333333,3.71066666666,7.03691666667,5.75516666666,5.025,3.7135,6.6135
353.65,4.57033333334,26.2543333334,23.1635,20.7603333334,3.67766666667,7.00116666667,5.74366666666,4.96133333333,3.68216666667,6.68483333333
354.01,4.5945,26.3433333334,23.387,20.9795,3.67958333333,7.04091666666,5.70366666666,5.03566666666,3.691,6.8275
354.38,4.62433333334,26.509,23.6145,21.0728333334,3.67325,7.05391666666,5.70566666667,5.109,3.6545,6.767
354.74,4.67133333334,26.545,24.0131666667,21.2591666666,3.71,7.10991666667,5.74233333333,5.331,3.73533333333,6.77858333333
355.11,4.519,26.4898333333,23.9376666666,21.0858333334,3.5965,6.90883333334,5.5925,5.09883333333,3.57566666666,6.50108333333
355.47,4.29083333333,26.3393333333,23.7858333333,21.0365,3.39241666667,6.76158333334,5.36516666667,4.86766666667,3.402,6.2395
355.83,4.21366666667,26.366,23.7961666667,20.9765,3.43575,6.6865,5.28583333334,4.895,3.328,6.10008333334
356.20,4.2415,26.5355,24.0671666666,21.17,3.68358333334,6.86925,5.38616666666,5.04333333334,3.54533333333,6.15425
356.56,4.1885,26.5688333333,24.2245,21.0055,3.60283333333,6.7035,5.23916666666,5.08616666667,3.372,6.04275
356.93,4.02216666667,26.458,24.0878333333,20.9468333333,3.429,6.51833333333,5.01833333333,4.91066666666,3.14866666667,5.87308333333
357.29,3.8855,26.5113333334,24.135,21.023,3.27708333333,6.53416666666,4.8965,4.87416666666,3.04283333333,5.74275
357.66,3.7765,26.555,24.1976666667,21.0633333333,3.20666666666,6.46116666667,4.791,4.84983333333,2.9555,5.50041666667
358.02,3.9145,26.7061666667,24.3991666667,21.1871666667,3.31358333333,6.67766666666,4.95933333333,5.03183333333,3.06733333333,5.50133333333
358.38,3.93583333334,26.8161666667,24.5696666667,21.4368333334,3.43091666666,6.71475,5.03166666667,5.09816666666,3.14466666666,5.47508333334
358.75,3.921,26.9593333333,24.4476666667,21.5988333334,3.37966666666,6.63125,5.04,5.00483333334,3.1335,5.45475
359.11,4.11366666667,27.1996666666,24.75,21.9525,3.61175,6.77941666666,5.23566666667,5.24466666667,3.29766666667,5.60483333333
359.48,4.222,27.2981666666,24.7806666666,22.0426666666,3.66933333333,6.79391666666,5.23983333333,5.3155,3.275,5.63075
359.84,4.22133333333,27.5136666666,24.8536666667,22.2933333333,3.62866666667,6.87416666667,5.18783333333,5.37666666667,3.33983333333,5.60908333334
360.20,4.2085,27.5821666667,24.8595,22.3926666667,3.56041666666,6.83708333334,5.1665,5.34583333333,3.2925,5.61491666666
360.57,4.181,27.685,24.8565,22.6245,3.58066666666,6.90066666666,5.214,5.3165,3.4,5.69033333333
360.93,4.33066666667,27.9698333333,25.0158333333,22.762,3.674,6.9685,5.35983333333,5.36966666666,3.52733333334,5.77533333334
361.29,4.396,27.967,25.211,22.896,3.71658333334,6.93191666666,5.378,5.39333333333,3.504,5.82983333333
361.66,4.37583333333,27.955,25.3263333333,23.0068333333,3.7175,6.95766666667,5.407,5.3705,3.50216666666,5.88508333334
362.02,4.394,28.0436666666,25.3463333334,23.048,3.6945,6.96308333333,5.39633333333,5.34883333333,3.53616666667,5.89808333334
362.39,4.4775,28.1658333334,25.3938333333,23.119,3.71725,6.98308333334,5.39916666666,5.33516666666,3.60683333334,6.00983333334
362.75,4.5115,28.192,25.5376666666,23.1895,3.79716666667,7.03058333334,5.4045,5.35183333333,3.61483333334,6.09175
363.11,4.4115,28.3045,25.5651666667,23.1735,3.69991666667,6.95516666667,5.26283333333,5.31016666667,3.50716666666,6.12383333333
363.48,4.32633333333,28.4393333333,25.695,23.2826666667,3.62641666667,6.83675,5.18933333334,5.2065,3.43083333333,6.11066666666
363.84,4.33166666667,28.5443333333,25.727,23.2263333333,3.6115,6.76975,5.14283333333,5.1915,3.41683333334,6.18916666666
364.20,4.40416666667,28.74,25.9286666667,23.3116666667,3.65958333334,6.81808333334,5.16383333333,5.32883333333,3.5035,6.29216666667
364.57,4.486,28.8471666667,26.0765,23.4536666667,3.69416666666,6.84283333334,5.17283333333,5.432,3.5545,6.3485
364.93,4.42233333334,28.7816666667,26.1118333333,23.479,3.66833333334,6.73516666667,5.07416666667,5.4075,3.472,6.28775
365.29,4.42566666667,29.062,26.174,23.5738333333,3.78391666667,6.82883333333,5.12566666667,5.46933333333,3.5775,6.38508333334
365.66,4.57083333333,29.384,26.2743333333,23.7843333333,3.86725,6.89716666667,5.207,5.5955,3.7665,6.46658333334
366.02,4.43116666667,29.394,26.2171666667,23.7216666667,3.7355,6.70666666667,5.06416666667,5.42116666667,3.59516666667,6.3625
366.38,4.1905,29.3951666666,26.2053333333,23.6118333333,3.50258333334,6.57816666667,4.84583333334,5.2065,3.34866666667,6.11283333333
366.75,4.01066666667,29.4591666666,26.2086666667,23.5013333333,3.32375,6.4485,4.68583333333,5.1415,3.18416666667,5.93725
367.11,4.04483333334,29.5693333334,26.3136666667,23.648,3.33191666667,6.49533333333,4.714,5.09583333333,3.2965,5.88083333333
367.47,4.157,29.6625,26.5145,23.6698333333,3.4515,6.638,4.81233333333,5.21716666666,3.42033333333,5.95075
367.84,4.22033333333,29.8113333333,26.6435,23.8418333333,3.52858333333,6.75808333333,4.93383333333,5.22383333333,3.47066666667,5.975
368.20,4.13783333333,29.8623333333,26.7246666667,23.8883333333,3.49691666667,6.75916666667,4.985,5.11183333333,3.413,5.84641666667
368.56,4.242,30.0076666667,26.8648333333,23.9608333333,3.51708333334,6.79966666666,5.05516666667,5.04633333333,3.45683333334,5.86166666667
368.93,4.3585,30.2688333334,27.1483333333,24.1178333333,3.632,7.01483333333,5.175,5.147,3.662,6.00058333333
369.29,4.36366666666,30.2046666667,27.1078333334,24.112,3.602,6.96025,5.17583333334,5.06483333333,3.68216666667,5.90033333334
369.65,4.4295,30.2846666667,27.2148333333,24.1956666666,3.62966666666,6.98016666667,5.18983333333,5.06266666667,3.63283333334,5.9315
370.01,4.52116666666,30.4456666666,27.2775,24.375,3.70658333333,7.1245,5.29916666667,5.20433333333,3.76033333333,5.90166666666
370.38,4.55616666666,30.5295,27.3626666667,24.486,3.74883333333,7.09516666666,5.351,5.299,3.85116666666,5.95716666666
370.74,4.8075,30.7406666667,27.5176666667,24.8293333334,4.02158333333,7.29525,5.56166666666,5.475,4.12383333333,6.20108333333
371.10,4.85433333334,30.807,27.5281666667,24.898,4.07975,7.34666666666,5.67866666667,5.54816666666,4.134,6.29825
371.46,4.75033333333,30.8426666666,27.5178333333,25.0293333333,4.05483333333,7.317,5.6535,5.56833333333,4.15916666666,6.3085
371.83,4.56,30.7775,27.4626666667,24.9366666667,3.90008333334,7.06366666667,5.458,5.43816666666,3.99383333334,6.17833333333
372.19,4.658,30.9023333333,27.5748333333,25.0901666667,3.9745,7.07583333333,5.45616666667,5.53616666667,4.11366666666,6.32375
372.55,4.58833333333,30.9683333333,27.6233333333,25.0986666666,3.98241666667,7.07,5.43233333333,5.52033333333,4.0675,6.35066666667
372.92,4.53033333334,31.082,27.685,25.1966666666,3.94925,6.973,5.3745,5.55033333334,3.99166666667,6.42041666666
373.28,4.5995,31.218,27.9513333333,25.4411666666,3.99208333333,6.9875,5.388,5.67733333333,4.01883333333,6.50125
373.64,4.54883333333,31.2055,28.0015,25.473,3.94425,6.93275,5.30983333333,5.63066666667,3.95483333333,6.4865
374.00,4.51633333333,31.2555,28.1083333333,25.4773333333,3.97758333333,6.85808333334,5.25066666667,5.5265,3.89533333333,6.5295
374.37,4.689,31.3455,28.2005,25.6851666667,4.07,7.0135,5.32066666667,5.58716666667,3.986,6.68191666666
374.73,4.52783333333,31.3591666667,28.2578333333,25.5263333333,3.91733333333,6.8865,5.16366666666,5.44733333334,3.77816666667,6.54416666667
375.09,4.49383333333,31.4345,28.4265,25.5405,3.89858333333,6.82358333333,5.086,5.35033333333,3.74116666666,6.53416666666
375.45,4.519,31.472,28.3633333333,25.5031666666,3.84208333334,6.76208333333,5.017,5.2465,3.6545,6.45708333333
375.81,4.61533333333,31.546,28.5196666667,25.6361666666,3.85508333334,6.8145,5.0955,5.25683333333,3.66433333334,6.48633333333
376.18,4.472,31.4825,28.4225,25.5523333333,3.63291666666,6.61791666666,4.896,5.06,3.36533333333,6.21575
376.54,4.4705,31.541,28.3713333333,25.549,3.6205,6.606,4.85183333333,5.04416666667,3.307,6.09808333333
376.90,4.39233333333,31.5193333333,28.3125,25.5368333333,3.5385,6.5815,4.75183333333,4.923,3.2295,5.93975
377.26,4.256,31.4858333333,28.2668333334,25.5225,3.33966666666,6.48691666666,4.64816666667,4.80866666667,3.0815,5.81641666666
377.63,4.17883333333,31.4646666667,28.2743333333,25.5018333333,3.31933333333,6.42483333334,4.619,4.77166666667,3.02366666667,5.76458333334
377.99,4.26183333333,31.656,28.476,25.6831666666,3.37916666667,6.502,4.67583333333,4.9245,3.05866666667,5.79116666666
378.35,4.27716666667,31.8075,28.6538333334,25.7621666666,3.40175,6.47925,4.71966666667,4.93666666666,3.02166666667,5.75991666667
378.71,4.406,31.9551666667,28.7815,25.9691666667,3.48333333334,6.4925,4.88633333333,5.042,3.2285,5.85425
379.07,4.42283333333,32.0205,28.7623333333,25.9838333333,3.40508333333,6.45916666667,4.84133333333,5.00333333334,3.21066666666,5.81441666667
379.44,4.4575,32.2623333333,29.0338333334,26.1345,3.45366666666,6.5375,4.90183333334,5.027,3.263,5.88158333333
379.80,4.416,32.2771666666,29.0125,26.1591666667,3.41883333333,6.51333333333,4.85066666667,5.02733333334,3.2715,5.87525
380.16,4.44816666667,32.3981666666,29.2143333333,26.2576666666,3.57233333334,6.60025,4.93966666667,5.0855,3.42633333334,5.96325
380.52,4.4105,32.5075,29.3791666667,26.4061666667,3.60108333334,6.64166666666,4.9565,5.13333333333,3.48483333334,6.00233333334
380.88,4.42283333334,32.5581666667,29.5568333333,26.5161666667,3.62725,6.65375,4.95816666667,5.15583333333,3.44366666666,6.06566666666
381.24,4.45166666667,32.8088333333,29.6108333334,26.6406666666,3.73466666666,6.71275,4.99083333334,5.20366666667,3.48066666666,6.1025
381.61,4.498,32.99,29.8065,26.8083333333,3.69183333333,6.774,5.001,5.2345,3.52516666667,6.13358333334
381.97,4.50833333333,32.9986666666,29.8366666667,26.9595,3.69991666667,6.75933333334,5.07233333334,5.21266666666,3.578,6.209
382.33,4.492,32.9501666666,29.8486666667,27.0346666667,3.69258333333,6.77325,5.10183333333,5.321,3.61133333333,6.25225
382.69,4.43466666667,32.9515,29.8165,27.0816666667,3.68316666667,6.81483333334,5.01533333333,5.26316666667,3.566,6.2215
383.05,4.42433333334,33.0768333334,29.9393333333,27.3,3.7255,6.83966666666,5.05266666666,5.34433333334,3.61666666667,6.26316666667
383.41,4.44066666667,33.0495,29.9446666667,27.4353333334,3.74041666667,6.80725,5.12216666667,5.40016666667,3.6335,6.30225
383.77,4.50333333333,33.1535,30.0716666666,27.5311666667,3.81616666667,6.86033333333,5.20233333333,5.42333333334,3.66416666666,6.30283333334
384.14,4.40583333333,33.2668333333,29.9381666666,27.5541666666,3.70541666667,6.81633333333,5.16016666667,5.35133333333,3.58933333333,6.25583333333
384.50,4.36683333334,33.2735,29.9211666667,27.633,3.60783333333,6.70883333333,5.11716666666,5.25883333333,3.53483333333,6.19833333334
384.86,4.461,33.3978333334,30.0091666666,27.7391666667,3.67291666667,6.757,5.22183333333,5.344,3.63283333334,6.24033333334
385.22,4.46133333334,33.4881666667,30.1503333333,27.732,3.68933333334,6.74241666667,5.21666666667,5.344,3.67016666667,6.284
385.58,4.43033333333,33.568,30.1051666667,27.751,3.69708333334,6.74308333333,5.16266666667,5.322,3.66983333333,6.27066666666
385.94,4.41416666667,33.6491666667,30.1911666667,27.7611666666,3.64658333333,6.73566666667,5.1025,5.26333333333,3.6095,6.19241666667
386.30,4.31716666667,33.7526666667,30.2006666667,27.7266666667,3.60166666667,6.655,4.98516666667,5.15433333333,3.51466666666,6.09791666667
386.66,4.36766666667,33.8748333333,30.3195,27.8365,3.58,6.63233333333,5.037,5.19033333333,3.46566666666,6.12366666667
387.03,4.41883333333,33.9186666667,30.3933333334,27.7443333333,3.59616666666,6.6435,5.04633333333,5.21333333334,3.41816666666,6.05375
387.39,4.33666666666,33.95,30.3998333333,27.691,3.54941666666,6.58316666666,4.899,5.17833333333,3.35416666667,5.96891666667
387.75,4.33333333334,34.1928333333,30.4916666666,27.8535,3.53091666667,6.62033333334,4.85183333333,5.20983333334,3.354,6.01283333334
388.11,4.45383333333,34.2396666666,30.6543333333,28.0503333334,3.598,6.66775,4.88766666666,5.2585,3.44633333333,6.10516666666
388.47,4.5325,34.3206666666,30.7883333333,28.0548333334,3.66166666666,6.70791666666,4.94016666667,5.31633333333,3.523,6.20808333333
388.83,4.52716666666,34.3863333333,30.8245,28.104,3.6165,6.70775,4.88583333334,5.29283333334,3.5245,6.17725
389.19,4.53216666667,34.4551666667,30.8768333333,28.193,3.58358333334,6.69608333334,4.83366666666,5.22783333333,3.482,6.09758333333
389.55,4.52416666667,34.4838333333,30.9718333333,28.3013333334,3.55683333333,6.65283333333,4.85033333333,5.2545,3.43333333333,6.08583333333
389.91,4.46433333334,34.5348333334,30.9616666667,28.3323333334,3.52691666667,6.635,4.8235,5.2365,3.40183333334,6.07358333333
390.27,4.51333333333,34.6225,31.0548333333,28.4805,3.5475,6.67375,4.906,5.2525,3.47866666667,6.11958333334
390.63,4.45616666667,34.6596666666,31.159,28.5203333334,3.483,6.62558333333,4.83583333333,5.19866666666,3.43766666667,6.0785
391.00,4.4355,34.7953333334,31.2333333334,28.7068333333,3.45741666667,6.65075,4.83283333333,5.16016666666,3.44066666666,6.08725
391.36,4.50583333333,34.9413333334,31.328,28.826,3.49208333333,6.71783333334,4.91533333333,5.21883333333,3.48983333334,6.11433333333
