wavelength,Back_OrcAbef,Belly_OrcAbef,Breast_OrcAbef,Crissum_OrcAbef,Crown_OrcAbef,DorTail_OrcAbef,Patch10_OrcAbef,Patch11_OrcAbef,Rump_OrcAbef,Throat_OrcAbef,WingTip_OrcAbef
322.90,2.87957319224,4.254,4.32722222222,2.90111111111,4.16094444444,6.03661111111,6.76927777778,3.73611111111,3.956,4.23922222222,7.01833333333
323.27,3.34105467372,4.96655555555,4.80122222222,3.58555555555,4.65455555556,6.7145,7.31283333333,4.38011111111,4.44144444444,4.671,7.294
323.63,3.36226455026,4.69172222222,4.60722222222,3.41877777778,4.173,6.52922222222,7.128,3.99477777778,4.19144444445,4.86755555556,7.35422222222
324.00,2.76530864197,4.30138888889,3.96777777778,2.62,3.49083333333,5.96972222222,6.70427777778,3.47522222222,3.52444444444,4.20766666667,6.57877777778
324.37,2.39245679012,3.77516666667,3.57377777778,2.13911111111,3.04255555556,5.61027777778,6.27294444444,3.20666666667,3.189,3.90855555556,6.14166666667
324.74,2.27312345679,3.83722222222,3.335,2.05044444444,2.99688888889,5.75333333333,6.23405555555,3.10533333334,3.13088888889,3.64338888889,6.00222222222
325.10,2.16018694885,3.64933333333,3.24333333333,2.19255555556,2.90344444444,5.68116666667,6.09333333333,2.86033333333,2.99633333333,3.65144444444,5.75766666667
325.47,1.90828571428,3.50438888889,2.90255555556,1.91633333333,2.71538888889,5.58355555555,5.7105,2.73755555555,2.74966666667,3.30916666667,5.52733333333
325.84,1.41673368607,3.05605555555,2.48977777778,1.448,2.249,5.26372222222,5.41533333333,2.29644444445,2.34366666667,2.8565,5.14933333333
326.21,0.932865961199,2.45716666667,1.90177777778,0.822444444443,1.59027777778,4.58694444445,4.76422222222,1.46922222222,1.64055555555,2.04605555556,4.54022222222
326.57,0.694701940034,2.19683333333,1.39077777778,0.577222222222,1.26888888889,4.27905555555,4.57727777778,1.15455555556,1.27466666667,1.54972222222,4.25
326.94,0.354823633159,1.62088888889,0.921888888889,0.309777777778,0.989555555557,3.84194444444,4.26405555556,0.743666666667,1.007,1.07083333333,3.74488888889
327.31,0.269315696649,1.36544444444,0.823555555557,0.213777777779,0.940277777777,3.80161111111,4.0015,0.637222222222,0.955666666667,0.932444444444,3.687
327.67,0.279336860669,1.32638888889,0.86211111111,0.336999999999,1.04805555556,3.84333333333,3.9295,0.740666666668,0.940222222222,0.916666666667,3.37733333333
328.04,0.967744268077,2.01727777778,1.43466666667,1.09944444445,1.76794444444,4.41333333333,4.46388888889,1.38422222222,1.60233333333,1.6705,4.13644444445
328.41,1.68024691358,2.64038888889,2.05377777778,1.84322222222,2.387,4.93022222222,4.79177777778,1.99522222222,1.96033333333,2.14555555556,4.60655555556
328.78,2.00741975309,2.74311111111,2.46344444444,2.11655555555,2.65261111111,4.95644444444,4.88166666667,2.26244444444,2.02977777778,2.52255555555,4.97811111111
329.14,2.1418324515,2.77388888889,2.58944444444,2.06833333334,2.76183333333,5.01616666667,4.90822222222,2.28866666667,2.028,2.5235,5.24688888889
329.51,1.90935273369,2.52172222222,2.46688888889,2.17822222222,2.58877777778,4.94188888889,4.96627777778,1.96288888889,1.837,2.53816666667,5.12477777778
329.88,2.30661904762,2.891,2.66666666667,2.47555555556,2.93872222222,5.11733333333,5.163,2.25533333333,1.92733333333,2.62927777778,5.44133333333
330.24,2.32426102293,3.26011111111,2.98244444444,2.58566666667,3.06383333333,5.56177777778,5.25483333333,2.49377777778,2.18055555556,2.84483333333,5.74344444444
330.61,3.01067195767,3.95127777778,3.74388888889,3.22911111111,3.746,6.24655555555,5.85838888889,3.21266666667,2.83488888889,3.44716666667,6.39622222222
330.98,2.79787301587,3.93044444444,3.56555555556,3.00166666667,3.45161111111,6.00355555556,5.50183333333,3.05977777778,2.42533333333,3.20477777778,6.28533333333
331.34,2.60347442681,4.09255555556,3.48244444445,2.93433333333,3.37733333333,5.95527777778,5.47922222222,2.97566666666,2.28733333334,3.29522222222,6.31822222222
331.71,2.92884303351,4.51844444444,3.73466666667,3.111,3.76105555555,6.28677777778,5.81694444445,3.37422222222,2.53577777778,3.37027777778,6.72811111111
332.08,2.61965608466,4.30666666667,3.47822222222,2.75766666667,3.36827777778,6.11194444444,5.63577777778,3.042,2.15744444444,2.98405555556,6.34788888889
332.44,2.19033156967,4.09011111111,3.29411111111,2.63066666667,3.10461111111,5.90311111111,5.61888888889,2.686,2.03822222222,2.91122222222,6.07888888889
332.81,1.95722398589,3.93722222222,2.96355555556,2.512,2.72227777778,5.65894444444,5.40955555555,2.46522222222,1.98233333333,2.58194444444,5.73688888889
333.18,1.4423968254,3.69022222222,2.50766666667,2.06144444444,2.2,5.14988888889,4.96916666667,2.19222222222,1.61166666667,2.22494444444,5.14222222222
333.54,2.00602292769,4.28672222222,3.17044444444,2.38311111111,2.58872222222,5.59705555556,5.226,2.68844444444,1.969,2.62622222222,5.50877777778
333.91,1.81128571429,4.37327777778,3.34244444444,2.28077777778,2.51866666667,5.46572222222,5.15477777778,2.62122222222,2.08666666666,2.67433333333,5.49155555555
334.28,1.93404056437,4.36138888889,3.34055555556,2.42766666667,2.48211111111,5.27588888889,5.32994444445,2.68766666667,2.16444444444,2.86272222222,5.37522222222
334.64,1.82414991181,4.10505555556,3.21488888889,2.29422222222,2.20516666667,5.024,5.14183333333,2.42266666666,1.94111111111,2.667,4.97022222222
335.01,2.21667724868,4.47783333333,3.67222222222,2.81077777778,2.48994444444,5.28183333333,5.57138888889,2.71322222222,2.32955555556,2.99588888889,5.20677777778
335.38,2.36660670194,4.29111111111,3.712,2.615,2.45905555555,5.02416666667,5.66355555555,2.75888888889,2.41955555556,2.94883333333,5.02755555556
335.74,2.08462257495,4.163,3.45144444445,2.417,2.12444444445,4.69361111111,5.51661111111,2.46077777778,2.35277777778,2.75633333333,4.74277777778
336.11,2.20491181658,4.0585,3.47455555556,2.54666666667,2.06755555556,4.62094444444,5.47861111111,2.44988888889,2.44644444444,2.66522222222,4.93644444444
336.47,2.38291534392,4.25155555556,3.51977777778,2.53155555556,2.10027777778,4.72422222222,5.445,2.55477777778,2.38622222222,2.62577777778,5.01366666667
336.84,2.65386772487,4.56461111111,3.81366666667,2.68388888889,2.37044444444,5.08844444445,5.967,2.71322222222,2.57277777778,2.99566666667,5.39077777778
337.21,3.39872839506,5.35494444444,4.58,3.31533333333,3.10355555556,5.74005555555,6.833,3.27044444444,3.20944444445,3.62661111111,6.10122222222
337.57,3.08077248677,5.20288888889,4.27422222222,3.19455555555,2.88822222222,5.39522222222,6.86377777778,3.03588888889,3.08666666667,3.40094444444,5.88444444445
337.94,3.04870899471,4.87077777778,3.93455555555,3.17877777778,2.74522222222,5.31688888889,6.71161111111,2.83377777778,2.992,3.33055555556,5.51611111111
338.31,3.03461199295,4.7895,3.87744444444,2.97966666667,2.67983333333,5.29194444445,6.58055555556,2.68133333333,2.88522222222,3.12077777778,5.61033333333
338.67,2.96191181658,4.86361111111,3.764,2.90077777778,2.74966666667,5.30472222222,6.805,2.68266666667,3.00044444444,3.15472222222,5.77055555556
339.04,3.0596313933,4.89177777778,3.69555555555,3.03955555555,2.82355555555,5.4265,6.81905555556,2.63244444444,3.04911111111,3.26494444444,5.90833333333
339.40,3.40006525573,5.47827777778,4.04322222222,3.59866666667,3.18811111111,5.85038888889,7.1095,2.98466666666,3.40411111111,3.54194444444,6.43822222222
339.77,3.6573633157,5.61111111111,4.21922222222,3.75611111111,3.50766666667,6.068,7.14177777778,3.17588888889,3.45688888889,3.6835,6.72522222222
340.14,3.72695943563,5.78161111111,4.31088888889,3.73544444444,3.67855555556,6.19411111111,7.13383333333,3.21244444444,3.54488888889,3.86766666667,6.508
340.50,4.01693650794,6.00711111111,4.59966666667,4.08133333333,3.92555555556,6.46316666667,7.44188888889,3.49966666666,3.89655555556,4.17094444444,6.739
340.87,3.7839664903,5.74344444445,4.27244444444,3.90844444444,3.63455555556,6.17077777778,7.15022222222,3.30366666667,3.62866666667,3.93244444444,6.35144444444
341.23,3.5634691358,5.42944444444,4.04555555556,3.67966666667,3.37227777778,5.8765,6.85122222222,3.038,3.39788888889,3.71877777778,6.22611111111
341.60,3.72811816579,5.44161111111,4.04322222222,3.66711111111,3.39027777778,5.89883333333,6.76466666667,3.11955555556,3.47177777778,3.73822222222,6.37833333333
341.96,4.03545149912,5.72172222222,4.43222222222,3.93111111111,3.56972222222,6.15133333333,6.9995,3.42411111111,3.72988888889,3.96305555556,6.86244444445
342.33,4.00914109347,5.66655555555,4.40111111111,4.02033333333,3.54255555556,6.26416666667,6.96694444444,3.45455555555,3.749,4.13144444444,6.83422222222
342.70,3.986994709,5.611,4.382,4.07166666667,3.42716666667,6.16588888889,6.68072222222,3.45422222222,3.59077777778,4.25238888889,6.74077777778
343.06,4.0010617284,5.66505555556,4.48755555555,3.89044444444,3.48838888889,6.04483333333,6.6095,3.61033333333,3.58766666667,4.22961111111,6.67411111111
343.43,3.69001234568,5.37094444445,4.228,3.53933333333,3.22944444445,5.76622222222,6.25927777778,3.26944444445,3.27788888889,4.08322222222,6.23866666667
343.79,3.55449382716,5.18866666667,4.01944444445,3.58633333333,3.04777777778,5.64766666667,6.34855555556,3.13988888889,3.20766666667,3.95588888889,6.10622222222
344.16,3.62690299824,5.21272222222,3.98955555556,3.71166666667,3.08944444444,5.65311111111,6.42333333333,3.24711111111,3.27644444445,3.99883333333,6.40622222222
344.52,3.36875132275,4.80672222222,3.74966666667,3.44566666667,2.83716666666,5.36411111111,6.21433333333,2.98888888889,3.11044444444,3.74666666667,6.25
344.89,3.35752204585,4.764,3.71422222222,3.37511111111,2.82072222222,5.24638888889,6.13077777778,2.916,3.08311111111,3.66855555556,6.23111111111
345.25,3.07196472663,4.49827777778,3.47433333333,3.19366666667,2.54727777778,5.16005555556,5.69211111111,2.74811111111,2.85911111111,3.47455555556,5.88266666667
345.62,2.9958659612,4.39755555556,3.38711111111,3.13733333333,2.48238888889,5.23516666667,5.5235,2.70233333333,2.78733333333,3.40627777778,5.83255555556
345.99,2.92074779541,4.33322222222,3.21444444444,3.07333333333,2.43077777778,5.19655555556,5.52111111111,2.61922222222,2.69622222222,3.29816666667,5.775
346.35,2.94522751323,4.38716666667,3.29711111111,3.192,2.44777777778,5.10861111111,5.59655555555,2.59,2.79766666667,3.34327777778,5.83611111111
346.72,2.97929100529,4.29205555556,3.30177777778,3.20466666667,2.48016666667,5.03061111111,5.49188888889,2.54277777778,2.71911111111,3.34138888889,5.81388888889
347.08,2.92952557319,4.05577777778,3.13811111111,3.12255555555,2.30366666667,5.00427777778,5.46455555555,2.28944444445,2.55588888889,3.1815,5.67588888889
347.45,3.04524691358,3.99038888889,3.22833333333,3.27733333334,2.32844444444,5.20094444445,5.58144444444,2.32077777778,2.72044444445,3.2425,5.913
347.81,3.10230511464,4.03572222222,3.37377777778,3.29155555556,2.43511111111,5.26122222222,5.50038888889,2.38366666667,2.75411111111,3.42533333333,5.95044444445
348.18,2.91056613757,3.86677777778,3.20033333333,3.22377777778,2.31394444444,5.09677777778,5.34811111111,2.20633333333,2.56777777778,3.31611111111,5.671
348.54,3.10648853616,4.12816666667,3.34166666667,3.47466666666,2.52538888889,5.28516666667,5.45922222222,2.44733333333,2.683,3.5645,5.69633333333
348.91,3.0395361552,4.10011111111,3.36266666667,3.442,2.54427777778,5.17338888889,5.46861111111,2.54933333333,2.67266666667,3.44844444444,5.66077777778
349.27,3.40167372134,4.54072222222,3.731,3.86333333333,2.96966666667,5.46116666667,5.91411111111,2.83844444444,3.00155555556,3.79083333333,5.91633333333
349.64,3.37356790124,4.48072222222,3.72377777778,3.95144444444,3.00144444444,5.4355,5.93433333333,2.83466666667,3.01644444444,3.8665,5.79555555556
350.00,3.24894179894,4.39916666667,3.62822222222,3.80688888889,2.94255555556,5.32755555555,5.73455555556,2.81166666667,2.84188888889,3.85494444445,5.58311111111
350.37,3.39942328042,4.54811111111,3.66133333333,3.90044444445,3.05727777778,5.39,5.83216666667,2.99133333333,2.80711111111,3.95788888889,5.59911111111
350.73,3.2681005291,4.56522222222,3.58466666667,3.71355555555,3.04922222222,5.51455555556,5.85405555556,2.95022222222,2.73688888889,3.73461111111,5.449
351.10,3.12514638448,4.6235,3.563,3.70855555556,3.05266666667,5.54338888889,5.8145,2.97122222222,2.75922222222,3.92688888889,5.40522222222
351.46,3.24889241623,4.85605555555,3.64833333333,3.83633333333,3.18077777778,5.486,5.91566666667,3.16977777778,2.72766666667,4.0975,5.36766666667
351.83,3.20315520282,4.70516666667,3.63277777778,3.69555555556,3.03672222222,5.44444444444,5.79505555556,3.11755555556,2.62422222222,3.99327777778,5.19266666667
352.19,3.18238977072,4.80333333333,3.71166666667,3.68266666667,3.0245,5.50011111111,5.86366666667,3.17733333333,2.71755555556,4.17494444444,5.25466666667
352.55,2.9862962963,4.79977777778,3.62011111111,3.49833333333,2.94783333334,5.36444444444,5.76816666667,3.00622222222,2.61966666667,4.1765,5.368
352.92,3.3207372134,5.12438888889,4.00911111111,3.87566666667,3.25816666667,5.74644444444,5.97511111111,3.24288888889,2.90088888889,4.52583333333,5.668
353.28,3.44441975309,5.17544444445,4.05544444444,3.95344444444,3.36333333334,5.82705555556,6.02061111111,3.37377777778,2.92844444444,4.65122222222,5.85455555555
353.65,3.5900723104,5.41438888889,4.24211111111,4.047,3.43344444444,5.85033333333,6.04083333333,3.46455555555,2.994,4.92233333333,5.98788888889
354.01,3.74464373897,5.59177777778,4.45388888889,4.23722222222,3.63222222222,6.02733333333,6.23277777778,3.63888888889,3.20344444445,5.14238888889,6.11288888889
354.38,3.75025925926,5.57905555556,4.58522222222,4.30455555556,3.69688888889,6.27005555556,6.23438888889,3.69022222222,3.32077777778,5.20288888889,6.12533333333
354.74,4.19790476191,5.88438888889,4.957,4.77322222222,4.05022222222,6.52994444445,6.61633333333,4.08311111111,3.69633333333,5.60055555555,6.56044444445
355.11,4.4404021164,6.00011111111,5.12488888889,4.98833333333,4.14905555556,6.67927777778,6.85422222222,4.18633333333,3.90888888889,5.65055555556,6.73888888889
355.47,4.45525220458,5.92938888889,5.12755555556,4.92577777778,4.19916666666,6.76833333333,6.93788888889,4.20755555556,4.00777777778,5.52116666667,6.74933333333
355.83,4.45284832451,6.20938888889,5.28022222222,5.08633333334,4.308,6.8185,7.1295,4.30066666667,4.18655555555,5.67883333333,6.87544444445
356.20,4.06120282187,5.81605555556,5.00366666667,4.76233333333,3.89083333333,6.48855555555,6.73061111111,3.96022222222,3.78333333333,5.24394444445,6.51544444445
356.56,4.18608994709,5.87766666667,5.13966666667,4.87088888889,3.93233333333,6.67288888889,6.88466666667,4.06666666666,4.00122222222,5.25911111111,6.49111111111
356.93,4.00103174603,5.72566666667,5.00011111111,4.65588888889,3.71744444445,6.51272222222,6.72977777778,3.89922222222,3.80722222222,5.12233333333,6.26733333333
357.29,3.9329276896,5.67877777778,4.95711111111,4.68577777778,3.62738888889,6.46961111111,6.74477777778,3.91233333333,3.89488888889,5.13205555555,6.29833333333
357.66,3.87260846561,5.70633333333,5.03655555556,4.73688888889,3.6955,6.58455555555,6.86633333333,3.97633333333,4.01977777778,5.10683333333,6.30377777778
358.02,3.83130687831,5.69133333333,5.03433333333,4.69755555555,3.68777777778,6.59055555555,6.7925,3.92266666667,4.00877777778,5.12705555556,6.234
358.38,3.83018518519,5.798,5.02633333334,4.60611111111,3.68583333333,6.47844444445,6.76516666667,3.87011111111,3.87955555556,5.10922222222,6.20277777778
358.75,3.44559611993,5.52205555555,4.714,4.29433333333,3.35583333333,6.18911111111,6.43527777778,3.54277777778,3.53177777778,4.87377777778,5.798
