wavelength,Back_RamCosf,Belly_RamCosf,Breast_RamCosf,Crissum_RamCosf,Crown_RamCosf,DorTail_RamCosf,Rump_RamCosf,Throat_RamCosf,WingTip_RamCosf
714.76,12.8931666666,26.7444166667,33.0084166667,21.9724166667,9.95675,9.46866666667,21.33125,31.5066666666,10.7
715.08,12.9920833334,26.8938333333,33.24825,22.113,10.1115,9.51700000001,21.3965833334,31.61225,10.7645
715.40,13.20025,27.0654166667,33.4813333333,22.4293333333,10.3439166667,9.73799999999,21.604,31.8088333334,11.0048333333
715.72,13.2854166667,27.1593333333,33.5985,22.547,10.4165833333,9.78958333334,21.6279166667,31.9118333333,11.0683333333
716.04,13.25975,27.1900833333,33.6615833334,22.5624166667,10.3866666667,9.77424999999,21.6046666667,31.8468333333,11.04975
716.36,13.2360833334,26.969,33.5501666667,22.5261666667,10.371,9.64966666668,21.547,31.7475,10.92075
716.68,13.1053333333,26.9798333333,33.4426666667,22.5804166666,10.2981666667,9.57741666666,21.5748333333,31.7233333333,10.8151666667
717.00,13.0809166667,26.95175,33.4488333333,22.55325,10.2919166667,9.52991666666,21.53675,31.7145833333,10.8199166667
717.32,13.05475,26.8945,33.42475,22.5845,10.2276666667,9.57050000001,21.50325,31.7435,10.8233333333
717.64,13.0155833333,26.8416666667,33.4679166667,22.5055833333,10.0778333333,9.50158333333,21.618,31.84075,10.7424166667
717.96,12.77575,26.6838333334,33.2013333333,22.3393333333,9.96825000001,9.31308333333,21.51075,31.6984166667,10.5478333333
718.28,12.7308333333,26.5126666667,33.0611666667,22.2923333334,10.00325,9.36183333333,21.45125,31.621,10.5795833333
718.60,12.7935833333,26.5485833333,33.0839166667,22.3951666666,9.99975,9.42675,21.5356666667,31.68875,10.7260833333
718.92,12.6394166667,26.4021666667,32.98175,22.2560833333,9.86858333333,9.29508333333,21.48925,31.6999166667,10.6116666667
719.24,12.6420833333,26.4638333333,33.007,22.2195833334,9.86158333333,9.36408333333,21.5523333333,31.7791666667,10.6889166667
719.56,12.7520833333,26.552,33.18175,22.37875,9.98258333333,9.47016666667,21.6355833333,31.956,10.8936666667
719.88,12.7878333333,26.6074166667,33.2184166667,22.4823333333,10.0024166667,9.58633333334,21.6555,31.96875,10.98725
720.20,12.8639166667,26.666,33.32325,22.50525,9.95566666667,9.57241666667,21.61925,31.96325,11.1055
720.52,12.8909166667,26.8050833333,33.492,22.5956666667,9.94191666666,9.59700000001,21.7024166667,32.0696666667,11.1149166667
720.84,12.8604166667,26.797,33.4835833333,22.581,10.02675,9.53425,21.77925,32.1324166667,11.16525
721.16,12.9105,26.853,33.439,22.6810833333,10.1985,9.65983333333,21.7165833333,32.11225,11.38125
721.48,12.9653333333,26.92225,33.5375,22.63425,10.2225,9.74058333333,21.7491666667,32.08675,11.5179166667
721.79,12.8893333334,26.9336666667,33.5415833334,22.6531666667,10.06925,9.69491666666,21.7719166667,32.092,11.3724166667
722.11,12.6656666667,26.7653333333,33.3884166667,22.4901666667,9.885,9.50008333334,21.5779166667,31.90825,11.0980833333
722.43,12.58225,26.7320833334,33.285,22.3686666667,9.84024999998,9.4595,21.4535,31.7995833334,11.0128333333
722.75,12.5851666667,26.57525,33.3711666666,22.4400833333,9.87808333334,9.4075,21.4755,31.7543333334,11.0151666666
723.07,12.4749166666,26.4321666667,33.26325,22.3481666667,9.787,9.3515,21.3495833334,31.6476666667,10.8359166667
723.39,12.4845833333,26.60525,33.43125,22.4085833334,9.85691666668,9.3285,21.43,31.855,10.8919166667
723.71,12.5465833334,26.6481666666,33.3844166667,22.4184166667,9.93758333332,9.39858333333,21.43525,31.9795833333,10.8693333333
724.03,12.5110833333,26.5579166667,33.2621666667,22.3184166667,9.94425,9.40033333333,21.37325,31.8410833333,10.8563333333
724.35,12.4435,26.4959166667,33.2130833333,22.2399166667,9.87833333334,9.41558333334,21.1795833333,31.62975,10.8219166667
724.67,12.4078333333,26.53825,33.3570833333,22.2701666666,9.80950000002,9.33508333333,21.1480833333,31.7001666667,10.7984166667
724.98,12.6769166667,26.77225,33.6509166667,22.5763333334,10.0233333333,9.61816666667,21.41725,31.9499166667,10.9925833333
725.30,12.9306666666,26.96475,33.8841666667,22.767,10.2086666667,9.71991666667,21.5976666666,32.1969166667,11.2339166666
725.62,13.1120833334,27.0453333334,33.949,22.8896666667,10.39325,9.88950000002,21.79375,32.2808333333,11.4494166667
725.94,13.1885,27.2016666667,33.9680833334,23.0565,10.5026666667,9.886,21.8768333333,32.3255833333,11.6144166667
726.26,13.2273333333,27.2874166666,33.81,23.0669166667,10.5623333333,9.98291666665,21.8724166667,32.3145833333,11.6786666667
726.58,13.3558333333,27.5655833333,33.8694166666,23.2216666667,10.7495833333,10.11,22.067,32.5179166667,11.9271666667
726.90,13.2095,27.307,33.7119166667,23.0438333333,10.6281666667,9.89683333333,21.9355833333,32.3135833333,11.7679166667
727.21,13.0153333333,27.1680833333,33.5949166667,22.9230833333,10.4755833333,9.67899999999,21.87525,32.1511666667,11.5544166667
727.53,12.8035833333,26.93425,33.364,22.6956666666,10.2384166667,9.47766666666,21.6775833334,32.00475,11.3793333333
727.85,12.7453333333,26.99875,33.39425,22.6424166667,10.2016666667,9.347,21.6846666667,31.96075,11.3201666667
728.17,12.7143333333,26.9305,33.4125833333,22.5561666667,10.1019166667,9.26158333333,21.6905833333,31.9141666667,11.1365
728.49,12.4348333333,26.6895833334,33.0578333333,22.2155833334,9.88091666668,8.93941666667,21.4276666667,31.5904166667,10.9091666667
728.80,12.3465833333,26.6869166667,33.0578333333,22.05625,9.83941666665,8.88125,21.4169166667,31.5004166667,10.7989166667
729.12,12.1811666667,26.6003333333,32.9465833333,21.8775,9.64658333334,8.70525,21.20025,31.4226666667,10.5561666667
729.44,12.1473333333,26.4720833333,32.97825,21.7089166667,9.58158333334,8.65525,21.1130833333,31.38825,10.3998333333
729.76,12.2390833333,26.6,33.1495833334,21.7535833334,9.60891666666,8.63325,21.1141666667,31.5445833333,10.4815833333
730.08,12.2406666667,26.4664166667,33.163,21.6605833333,9.60825000001,8.62208333333,21.03325,31.4093333333,10.4225
730.39,12.4303333333,26.70475,33.3365,21.85675,9.84916666666,8.861,21.1565,31.5759166666,10.6563333333
730.71,12.687,26.8844166667,33.5650833333,21.951,10.1246666667,9.16125,21.3405,31.7836666666,10.9953333333
731.03,12.9530833333,27.1855,33.9321666667,22.2598333333,10.3145,9.305,21.5615,32.0819166667,11.1505
731.35,12.9790833333,27.2828333333,34.0120833333,22.3376666667,10.2989166667,9.41258333333,21.66075,32.2049166666,11.1803333333
731.67,13.1880833333,27.4865833333,34.0539166666,22.5085,10.5715833333,9.65608333333,21.8688333333,32.4161666667,11.4205833333
731.98,13.4635833333,27.7950833334,34.5620833334,22.895,10.8200833333,9.94708333333,22.2195,32.88775,11.6964166667
732.30,13.4198333333,27.7586666667,34.4645833333,22.8845,10.79675,9.87591666666,22.1515,32.8028333333,11.6861666667
732.62,13.57075,27.9481666667,34.7178333333,22.9863333333,10.9150833333,9.98066666665,22.3605833334,33.0608333333,11.9005
732.94,13.60975,27.9875833333,34.6743333333,23.0561666667,10.90475,9.97808333334,22.4353333333,33.0310833333,11.9204166667
733.25,13.7015833333,28.0486666667,34.80675,23.1404166667,10.944,10.0876666667,22.6085,33.1259166667,11.9290833334
733.57,13.6814166667,27.98875,34.7930833333,23.1080833333,10.8730833333,10.0935833333,22.5175,33.0649166666,11.8840833333
733.89,13.5854166666,27.98825,34.743,23.05475,10.68475,10.0410833334,22.5109166666,32.989,11.802
734.21,13.5854166666,27.9796666667,34.7494166666,23.1504166667,10.5915833333,9.99341666664,22.4555833333,32.9314166667,11.769
734.52,13.5500833333,28.0005833333,34.7471666666,23.1689166667,10.635,10.0840833333,22.4716666667,32.91425,11.87075
734.84,13.7711666667,28.0621666667,34.78025,23.2723333333,10.872,10.1911666667,22.5700833333,33.0200833333,12.0400833333
735.16,13.569,27.90925,34.6980833333,23.1265,10.6654166667,9.96266666668,22.3220833333,32.7565833333,11.89525
735.48,13.2299166667,27.4819166667,34.1725,22.6545833334,10.3834166667,9.61908333334,21.8079166667,32.26825,11.5964166666
735.79,12.92775,27.2194166666,34.014,22.5336666667,10.14175,9.40966666667,21.5979166667,32.141,11.4084166667
736.11,12.8135,26.99175,33.8011666667,22.4484166667,10.051,9.33991666667,21.4746666667,31.8743333333,11.3525833333
736.43,12.776,27.0005,33.8870833333,22.4746666667,10.02975,9.36558333333,21.4734166667,31.9215833333,11.3970833333
736.74,12.428,26.6519166667,33.514,22.2055,9.87641666666,9.16325,21.1655833333,31.5475,11.2193333333
737.06,12.2951666667,26.6605,33.4804166667,22.1711666666,9.81916666667,8.9625,21.2636666667,31.5101666667,11.14825
737.38,12.415,26.6369166667,33.5056666667,22.16825,9.95858333333,8.99825,21.3154166667,31.6239166667,11.1534166667
737.69,12.3895833334,26.6224166667,33.4936666667,22.1498333333,9.99691666668,8.9805,21.3465,31.6131666667,10.9605833333
738.01,12.3713333333,26.5988333333,33.34325,22.1239166667,10.04525,8.9515,21.3715,31.4615833333,10.8584166667
738.33,12.2840833333,26.4496666667,33.267,22.0125833333,9.86908333334,8.82375,21.2523333333,31.3384166667,10.7091666667
738.64,12.306,26.4090833333,33.24525,22.08375,9.84049999999,8.82908333333,21.29975,31.3696666666,10.72425
738.96,12.4406666667,26.5490833333,33.4204166667,22.2933333333,9.88050000002,8.94075,21.5239166667,31.4616666667,10.77675
739.28,12.6298333333,26.6590833333,33.4563333334,22.43,9.94291666667,9.19666666666,21.6023333333,31.5889166667,10.9689166667
739.59,12.5629166667,26.55725,33.3430833333,22.3495,9.84633333333,9.01108333333,21.4179166667,31.4984166667,10.826
739.91,12.61675,26.68325,33.416,22.3331666667,9.90366666666,9.10525,21.5429166667,31.59975,10.9075
740.23,12.7324166666,26.7506666667,33.4653333334,22.3534166666,9.96833333332,9.17016666667,21.598,31.6536666667,11.0405833333
740.54,12.6765833333,26.76725,33.3888333334,22.29475,9.83166666665,9.15858333333,21.5414166667,31.6420833334,11.01625
740.86,12.524,26.79525,33.488,22.2613333333,9.57183333334,9.02375,21.4369166667,31.5443333334,10.9423333333
741.18,12.4755,26.877,33.54225,22.306,9.60883333334,9.02441666667,21.56175,31.7165833333,11.0464166667
741.49,12.3660833333,26.797,33.4868333333,22.1466666666,9.50400000001,8.964,21.3798333333,31.6808333333,10.9879166666
741.81,12.1145833334,26.7056666666,33.41875,22.05275,9.48058333333,8.96183333334,21.2756666667,31.58375,10.97175
742.12,12.26,26.841,33.6179166667,22.1250833333,9.57166666668,9.01816666666,21.3491666666,31.6146666666,10.9481666667
742.44,12.0293333333,26.7410833333,33.4909166667,21.9571666667,9.47516666669,8.83325,21.2119166667,31.5091666667,10.7680833333
742.76,12.1363333333,26.9751666667,33.57575,21.9126666667,9.73766666668,8.91325,21.3735833333,31.4465,10.9405
743.07,12.2469166667,27.1503333333,33.7523333333,21.94075,9.91574999998,9.13025,21.588,31.54025,11.1135
743.39,12.0983333333,26.9170833333,33.5926666667,21.9159166666,9.75041666668,8.99316666667,21.27425,31.4044166667,11.0239166667
743.70,12.06675,27.1175833333,33.755,22.03225,9.65933333332,8.89158333333,21.2548333333,31.456,10.9738333333
744.02,12.3469166667,27.2084166667,33.9151666667,22.2570833333,9.77,9.0005,21.4140833333,31.66625,11.1355833333
744.34,12.5535,27.374,33.9891666667,22.5003333333,10.1605,9.23866666668,21.71625,31.841,11.3393333333
744.65,12.6,27.31525,34.0519166667,22.3895833333,10.1323333334,9.37333333334,21.7115,31.79625,11.4290833333
744.97,12.6334166667,27.1861666666,34.04425,22.3984166667,10.0436666667,9.20291666667,21.6993333333,31.78625,11.3818333333
745.28,12.8619166667,27.4271666667,34.20425,22.5004166667,10.097,9.31291666667,21.8730833333,31.97275,11.5035
745.60,12.7418333333,27.4978333334,34.166,22.5335,10.1646666667,9.43541666667,21.85725,32.0533333333,11.7793333333
745.91,12.76775,27.5376666667,34.0606666667,22.5918333333,10.21325,9.57208333333,21.8333333333,32.01525,11.8576666667
746.23,12.5734166667,27.2368333333,33.9785833333,22.5343333333,10.04275,9.3855,21.62425,32.06675,11.58125
746.55,12.71325,27.3408333334,34.1359166667,22.8243333334,10.2500833333,9.59375000001,21.7125833333,32.1569166667,11.6923333333
746.86,12.7498333334,27.3296666667,34.2423333333,22.8059166667,10.3036666667,9.64216666667,21.8185833333,32.0221666667,11.7005
747.18,12.7739166667,27.12425,34.0778333333,22.7098333333,10.2158333333,9.61591666667,21.7970833333,31.956,11.54575
747.49,12.8153333334,27.1276666667,34.1550833333,22.7494166667,10.3380833333,9.72174999998,21.8263333334,31.9473333333,11.5660833333
747.81,12.8055833333,26.8949166667,34.02,22.515,10.1481666667,9.63366666667,21.5755,31.8441666667,11.392
748.12,12.5686666667,26.7688333333,33.7446666667,22.3704166667,9.82091666667,9.12316666667,21.2966666667,31.68275,11.0384166667
748.44,12.7780833333,27.00875,33.7721666667,22.4608333333,10.0605833333,9.32366666667,21.5501666667,31.7634166666,11.21275
748.75,13.06725,27.1774166667,34.0514166666,22.73825,10.3285,9.50033333333,21.84475,32.02125,11.4955
749.07,13.3489166667,27.341,34.2726666667,22.8795,10.4278333333,9.46983333333,21.97325,32.2390833334,11.5360833333
749.38,13.913,27.83325,34.82125,23.2431666666,10.86,9.84941666667,22.4428333334,32.8770833334,12.0741666667
749.70,14.2179166667,28.2315,35.1170833334,23.4301666666,11.0995,10.0489166667,22.6429166667,33.0583333333,12.3755
750.01,14.1985833333,28.3121666667,34.9481666667,23.30275,10.9806666667,9.96233333333,22.6709166667,33.13525,12.3314166667
750.33,14.63375,28.8286666667,35.1385833333,23.6121666667,11.1966666667,10.3069166667,23.005,33.6584166667,12.6269166667
750.64,14.6208333333,28.9825,35.1915,23.6431666667,11.2205,10.3126666667,23.0229166667,33.7825,12.6603333333
750.96,14.5828333333,29.1629166666,35.26925,23.6965833333,11.2861666667,10.2931666667,23.06875,34.0256666667,12.73025
751.27,14.6935,29.523,35.40425,23.9108333333,11.4286666667,10.42325,23.3604166667,34.2221666666,13.1208333333
751.59,14.97725,29.6766666667,35.5211666667,24.1006666667,11.6268333333,10.8390833333,23.6,34.3274166667,13.4895
751.90,14.8896666667,29.79325,35.6223333333,24.1914166666,11.5098333333,10.88075,23.5146666667,34.5364166666,13.5428333333
752.22,14.69075,29.6599166667,35.47975,24.0181666667,11.3824166667,10.8326666667,23.3288333333,34.3849166667,13.3248333333
752.53,14.666,29.6343333333,35.3843333333,23.9686666667,11.4038333333,10.9025,23.4023333333,34.2545,13.3011666667
752.85,14.499,29.3858333333,35.1951666667,23.72825,11.1681666667,10.7515833334,23.2200833334,33.99075,13.0348333333
753.16,14.47525,29.39725,35.1210833333,23.7193333334,11.0438333333,10.7986666667,23.3251666667,34.0036666667,12.8915833333
753.47,14.6200833333,29.4255833333,35.2281666667,23.9091666667,11.29725,10.9458333334,23.4396666667,34.15925,13.031
753.79,14.3734166667,29.09475,34.9525833333,23.736,11.2716666667,10.7178333333,23.3113333333,33.88025,12.8884166667
754.10,14.6850833333,29.3245,35.2980833334,24.085,11.7378333333,10.9771666667,23.724,34.152,13.2211666667
754.42,14.7490833333,29.25125,35.1881666666,24.0108333333,11.75025,10.9546666667,23.6335833333,33.9209166667,13.2278333334
754.73,14.7294166666,29.0824166667,35.0699166667,23.9456666666,11.6426666667,10.8184166667,23.5203333333,33.82975,12.8951666666
755.05,14.6843333334,29.1544166667,35.09125,24.0533333334,11.7333333333,10.8555,23.4491666667,33.79425,12.7514166667
755.36,15.0444166667,29.3901666667,35.29875,24.3555833334,12.0320833333,11.1776666666,23.8640833333,33.9111666667,12.9308333333
755.67,15.1524166667,29.45325,35.3565,24.4016666667,12.0965833333,11.0985833333,23.8481666667,33.98875,12.92075
755.99,14.9800833334,29.2526666667,35.1171666667,24.0906666667,11.9183333333,10.9416666667,23.5973333334,33.8889166667,12.6779166667
756.30,14.942,29.2029166667,35.10825,24.164,11.9879166667,10.834,23.5855,33.9740833333,12.7265
756.62,15.1020833333,29.397,35.4495833333,24.4556666667,12.3506666666,11.0596666667,23.828,34.25225,12.9151666667
756.93,14.9771666666,29.3649166667,35.409,24.36225,12.1036666667,10.9246666667,23.7321666667,34.20725,12.8404166667
757.24,14.9055833334,29.4920833333,35.6610833333,24.3696666667,12.0775833333,10.9368333333,23.73675,34.2675,12.8179166667
757.56,14.62875,29.1628333334,35.2184166667,24.0129166667,11.6823333333,10.68775,23.3419166667,33.8665,12.4731666667
757.87,14.71275,29.2621666667,35.3714166667,24.0905833333,11.7523333333,10.8631666667,23.4714166667,33.9880833333,12.49625
758.18,14.7636666666,29.3324166667,35.50725,24.228,11.9319166667,11.0689166667,23.5396666666,34.0369166667,12.7491666667
758.50,14.6881666667,29.2593333333,35.6065,24.073,11.7950833334,10.8426666667,23.509,34.17425,12.6993333333
758.81,14.5489166667,29.1183333333,35.6574166667,23.8379166667,11.6641666667,10.6600833333,23.3511666667,34.177,12.5076666666
759.13,14.6045,29.2113333333,35.7268333334,23.9036666667,11.5708333333,10.694,23.3913333333,34.3300833334,12.5088333333
759.44,14.8763333333,29.4609166667,35.8365,24.2443333333,11.8533333334,10.96575,23.6660833333,34.5404166667,12.8296666666
759.75,14.837,29.6284166667,35.6881666667,24.3589166667,11.864,11.0916666667,23.607,34.5018333333,12.7878333333
760.07,14.7318333334,29.2415833333,35.308,24.15375,11.4415,10.8249166667,23.2999166666,34.0973333334,12.5849166667
760.38,14.8534166667,29.4055,35.4378333333,24.23875,11.418,10.9229166667,23.2885833333,34.14675,12.5296666666
760.69,15.13725,29.5484166666,35.5300833333,24.3691666666,11.5415,10.9891666667,23.321,34.1925833333,12.6215
761.01,15.0498333333,29.5343333333,35.5323333333,24.31725,11.4950833333,10.8938333333,23.2273333333,34.1861666667,12.4770833333
761.32,14.83225,29.4526666666,35.32825,24.2186666667,11.277,10.5956666667,23.10975,34.2190833333,12.2650833333
761.63,14.8036666667,29.5104166667,35.3851666667,24.2650833333,11.2256666667,10.5088333334,23.047,34.302,12.1785833333
761.94,14.9674166667,29.52925,35.2986666666,24.3456666667,11.3520833333,10.6161666667,22.9916666667,34.2108333333,12.262
762.26,14.7220833333,29.328,35.07725,24.2945,11.16575,10.40025,22.774,34.1774166667,12.136
762.57,14.6463333334,29.3043333334,34.9769166666,24.3218333333,11.1836666667,10.39775,22.7301666667,34.161,12.0830833334
762.88,14.5063333333,29.1500833333,35.0461666667,24.3063333334,11.07475,10.3096666667,22.5935833333,34.03675,11.9215833333
763.20,14.4225833333,29.1410833333,35.12125,24.2099166667,11.0201666667,10.2263333333,22.6661666667,34.005,11.95325
763.51,14.4174166667,29.2740833333,35.228,24.2063333333,11.1841666667,10.2413333333,22.6658333333,34.0819166667,12.0118333333
763.82,14.07575,28.9441666667,34.8921666667,23.93825,11.03625,9.99691666667,22.4894166667,33.79875,11.8606666667
764.14,14.03875,28.8473333334,34.8000833334,23.9155,11.10175,10.0416666667,22.5238333333,33.7735833333,11.9708333334
764.45,14.2658333333,29.2115833333,35.1096666667,24.2589166667,11.3568333333,10.2986666666,22.8435,34.1470833333,12.3575
764.76,14.26525,29.2016666666,35.1201666667,24.221,11.4489166667,10.3509166667,22.8236666666,33.9244166667,12.4138333333
765.07,14.3019166666,29.1655833333,35.0955833333,24.213,11.5640833333,10.4466666667,22.8541666667,33.9134166667,12.511
765.39,14.21975,29.1475,35.2306666667,24.34325,11.5589166666,10.50875,22.9979166667,34.13125,12.49575
765.70,14.3543333334,29.2665,35.4263333334,24.4240833333,11.7214166667,10.6569166666,23.1805833333,34.1579166667,12.6331666667
766.01,14.4661666667,29.3441666667,35.5243333333,24.3849166666,11.7616666667,10.7160833333,23.339,34.1544166667,12.6845833333
766.32,14.41275,29.32775,35.2548333333,24.2529166667,11.6790833334,10.67475,23.2533333333,34.2779166667,12.6811666667
766.64,14.6466666666,29.424,35.3193333334,24.2945,11.71725,10.73225,23.2466666667,34.3471666666,12.6005
766.95,14.773,29.5649166667,35.328,24.3833333333,11.82325,10.8518333334,23.4091666667,34.5585,12.7236666667
767.26,15.21475,29.7959166667,35.7425833333,24.77575,12.1095,11.1093333333,23.5851666667,34.8876666666,12.8623333333
767.57,15.32225,30.0313333333,35.9188333334,25.02075,12.1979166666,11.1911666667,23.6408333333,35.1840833334,12.8078333333
767.88,15.0553333333,29.5998333333,35.5101666667,24.63825,11.8174166667,10.9479166667,23.1879166667,34.7045833333,12.4101666667
768.20,15.2669166666,29.592,35.5086666667,24.68925,11.7043333333,11.11425,23.2298333333,35.0784166667,12.4105833333
768.51,15.52775,29.6235,35.2895833334,24.6171666667,11.7118333333,11.1583333333,23.2206666667,35.1095,12.4870833333
768.82,15.5779166667,29.7455,35.0288333333,24.3538333333,11.6489166667,10.9405833333,23.01575,34.95,12.46875
769.13,15.7305833333,29.8703333333,34.9980833333,24.37475,11.753,11.0711666667,22.9375,34.8075,12.642
769.44,15.7585,29.80275,35.1463333333,24.5034166666,11.949,11.17,22.9354166666,34.85025,12.7515833333
769.76,15.6884166667,29.9325833334,35.3975833333,24.42575,11.8386666667,11.0518333333,23.0054166666,34.7290833333,12.5905
770.07,15.351,29.5558333333,35.18325,24.2713333333,11.6581666667,10.9294166667,22.7505,34.5325,12.553
770.38,15.0469166667,29.244,34.9926666667,24.07475,11.1843333333,10.7055,22.383,34.2475833333,12.1851666666
770.69,14.8665,29.42675,35.12975,23.9486666666,10.8860833333,10.5318333333,22.4951666667,34.3403333333,12.0516666667
771.00,14.6188333333,29.1815833333,34.929,23.7070833333,10.512,10.3474166667,22.2085,34.15175,11.8085833333
771.32,15.05425,29.6088333333,35.5100833333,24.0088333333,10.9446666666,10.5635,22.5715833333,34.4845833333,12.1264166667
771.63,15.0521666667,29.7579166667,35.5704166666,24.07025,11.0723333333,10.36825,22.5724166667,34.52,12.2120833333
771.94,14.7333333333,29.7680833333,35.65975,24.0433333333,10.914,10.06825,22.6973333333,34.54825,11.9619166667
772.25,15.0425833334,30.1096666667,36.1983333333,24.67375,11.3193333333,10.5899166667,23.1544166667,34.91675,12.3751666667
772.56,15.1069166667,29.9281666667,36.0320833333,24.759,11.4241666667,10.54625,23.2238333333,34.9910833333,12.2245
772.87,15.2920833333,30.0631666667,35.7335,24.9343333334,11.505,10.75425,23.2930833333,34.8720833333,12.4445
773.18,16.0360833333,30.5375833333,36.2866666666,25.7341666667,12.2698333334,11.41525,23.9505833334,35.4860833334,13.18675
773.50,16.742,31.07625,36.7504166667,26.34425,12.95225,12.0058333333,24.6818333333,36.10975,13.71875
773.81,17.0699166667,31.3635833334,37.14125,26.783,13.3765833333,12.25575,25.00425,36.6615833334,14.0601666667
774.12,17.5869166667,31.8829166667,37.48925,27.2136666666,14.03725,13.0110833333,25.33075,36.9465833333,14.7964166666
774.43,17.7565833333,31.8786666667,37.52575,27.2570833333,14.2164166667,13.2336666667,25.71225,37.0666666667,14.9374166667
774.74,17.8073333333,31.8740833333,37.3148333334,27.4794166667,14.2045,13.4210833333,25.8825,37.3149166666,14.9448333333
775.05,17.7288333333,31.95175,37.405,27.6986666666,14.15375,13.6269166667,25.92825,37.1804166667,14.9264166667
775.36,17.95075,32.1139166666,37.569,27.9559166667,14.3311666667,14.05975,26.0814166667,37.2716666666,14.9731666667
775.67,17.8485,31.8409166667,37.5,27.7648333333,14.1305,13.8630833333,26.0998333333,37.04275,14.7775833333
775.98,17.75075,32.0141666666,37.6131666667,27.7691666667,13.9280833333,13.6973333334,26.0275833333,37.1299166667,14.6595
776.30,17.34125,31.6845,37.4690833333,27.597,13.6684166667,13.2629166666,25.8245833334,36.9621666667,14.2460833334
776.61,17.0925,31.5858333334,37.3158333333,27.4393333333,13.4335833333,12.9945833333,25.8249166667,36.8236666666,14.00125
776.92,16.3924166666,31.0635833333,36.71775,26.7349166667,12.464,11.9875833333,25.0943333333,36.1156666667,13.0619166667
777.23,16.4635833333,31.2826666667,36.68925,26.5265833333,12.3351666667,11.96475,25.0769166666,36.0026666667,13.19325
777.54,16.20575,31.0058333334,36.4914166667,26.4695833333,11.9068333333,11.5553333333,24.8220833333,35.6336666667,12.7464166666
777.85,15.6708333334,31.2023333333,36.5485,26.34,11.4413333333,11.0784166667,24.4929166667,35.4876666667,12.3535
778.16,14.9990833333,30.84375,36.4418333333,25.7086666667,10.7284166667,10.3318333333,24.0030833334,35.0435,11.9425833334
778.47,14.8553333333,30.543,36.4516666666,25.3660833333,10.64375,9.98766666667,23.80675,34.9448333333,11.6466666666
778.78,14.2473333333,30.3016666667,36.5915,25.13975,10.2998333333,9.35525,23.5395,34.7646666667,11.57225
779.09,14.03175,30.2210833333,36.348,24.9708333334,10.0965,9.08341666667,23.2175,34.5803333333,11.46
779.40,13.7435833333,30.0135833333,36.0999166667,24.7356666666,9.98816666666,8.98958333332,23.0955833333,34.4154166666,11.3884166667
779.71,13.95725,30.8288333333,37.0076666667,25.265,10.4280833333,9.36816666667,23.5103333334,35.1529166667,12.0375833333
780.02,13.11475,30.3430833333,36.29325,24.59525,9.61333333332,8.64691666667,22.53575,34.71975,11.3034166666
780.33,13.2194166667,30.75175,36.7038333333,25.0306666667,10.0440833333,9.13741666667,22.6695833334,35.1364166667,11.6626666667
780.64,12.8303333333,30.2459166667,36.4311666667,24.83475,9.58274999999,8.89100000001,22.52175,34.7894166666,11.2403333333
780.95,12.36225,29.8295,35.9378333333,24.58925,9.28991666669,8.33875,22.20325,34.5498333333,11.0468333333
781.26,13.0391666667,30.1033333334,36.1609166667,24.9638333333,9.98958333332,8.9215,22.64175,34.9070833333,11.40875
781.57,13.73925,30.8600833334,36.8609166667,25.89225,10.8953333333,9.87774999998,23.5024166666,35.80675,11.9181666667
781.88,14.2985,31.62375,37.4895833333,26.6259166666,11.6948333333,10.7590833333,24.2419166666,36.5014166667,12.8346666667
782.19,14.38325,31.4843333333,37.1370833333,26.5258333333,11.67075,10.60625,23.9828333333,36.6443333333,12.4869166667
782.50,13.9509166667,31.1980833333,36.7785833333,26.1661666667,11.8155833333,10.6443333333,23.7645833333,36.3471666667,12.2738333333
782.81,14.55125,31.8873333333,37.3661666667,26.75125,12.4355833333,11.3218333333,24.4108333334,37.0448333333,12.907
783.12,13.99425,31.14825,36.477,25.8034166667,11.6913333333,10.8395833333,23.6933333334,36.4236666667,12.1893333333
783.43,14.1366666667,31.2955,36.6388333334,25.86125,11.8689166667,11.0344166667,23.6629166666,36.1736666666,12.6335833333
783.74,13.7936666667,31.0154166667,36.5514166667,25.566,11.67525,10.67275,23.7115833333,35.9151666667,12.5216666667
784.05,13.0033333333,30.4539166667,35.7555,24.9400833333,11.2398333333,9.73225,22.959,35.124,11.73525
784.36,13.0040833333,30.5078333333,36.0596666667,24.9448333334,11.45625,9.79291666667,23.11625,35.39875,11.5664166666
784.67,12.1621666667,29.8615833333,35.203,24.3078333333,10.5715,9.00300000001,22.2818333333,34.59475,10.8841666667
784.98,11.4694166667,29.2334166667,34.2355833334,23.496,9.53666666666,8.11616666666,21.1508333334,33.4893333333,10.31625
785.29,10.45025,28.3019166666,33.3221666666,22.6696666667,8.33891666666,6.99683333333,20.0359166667,32.7548333333,9.09699999998
785.60,10.9046666667,28.6758333333,33.8351666667,23.04775,8.36133333334,7.56341666667,20.4818333333,32.876,9.42100000001
785.91,11.1131666667,28.7339166667,33.91575,23.0915,7.88933333333,7.32908333332,20.3615833333,33.0226666666,9.24883333334
786.22,10.1876666667,27.8205,33.3333333333,22.23525,6.76224999999,6.44583333333,19.2705,32.05075,8.13350000002
786.53,10.4413333333,27.949,33.5516666667,22.5971666667,6.82066666666,6.60224999999,19.4244166667,32.0281666667,8.16941666667
