wavelength,Back_AniIgnf,Belly_AniIgnf,Breast_AniIgnf,Crissum_AniIgnf,Crown_AniIgnf,DorTail_AniIgnf,Patch10_AniIgnf,Patch11_AniIgnf,Rump_AniIgnf,Throat_AniIgnf,WingTip_AniIgnf
781.26,3.5484,43.9519666667,35.1875515151,37.6930666667,9.21059999999,6.53960000001,6.33926666667,44.5991999999,7.23846666667,2.04786666667,6.6521
781.57,4.36866666667,44.7995625,35.5677242424,38.6903333333,9.90846666665,7.38326666667,7.36853333334,45.4237666667,7.85286666666,2.6315,7.1583
781.88,4.006,44.9506041667,35.6301787879,38.6243333333,9.43863333334,7.11686666667,7.27366666666,45.6072,7.68846666666,2.08146666667,6.98526666667
782.19,4.93373333333,46.0434958333,36.4129393939,39.5668,10.3517,7.93573333333,8.31799999999,46.5366666667,8.81766666666,2.8592,8.12703333333
782.50,5.35673333334,46.3888875,36.7877636364,40.0922,10.5732666667,8.36026666666,8.82079999999,46.3802000001,9.11733333333,3.21556666667,8.55203333333
782.81,5.30960000001,46.519125,36.9148818182,40.4506666667,10.4817333333,8.4486,8.92513333333,46.4335666666,9.1894,3.10023333333,8.53926666667
783.12,5.78573333334,46.9530958333,37.0089787879,40.9643333333,10.7376,9.03833333333,9.72106666667,46.9454666667,9.841,3.5445,9.11393333334
783.43,5.99473333334,47.3865041667,36.8943727273,40.9258,10.5212333333,9.0846,10.0159333333,46.8200666666,10.0846,3.48676666667,9.10583333333
783.74,5.82746666667,47.54775,36.6619515152,40.5559333333,10.5212333333,9.00306666665,9.93853333333,46.8832333333,10.0401333333,3.07406666667,9.05116666667
784.05,6.39773333334,47.9244458333,36.4793878788,40.8019333333,10.9632,9.40546666667,10.3955333333,47.4415666666,10.347,3.28493333333,9.55623333334
784.36,6.9208,48.3171458333,36.6319878788,40.914,11.5004,9.84046666667,10.7921333333,47.9589666667,10.273,3.35213333333,9.86753333335
784.67,6.6994,48.367675,36.8671212121,40.8926,11.1972333333,9.94286666667,10.8192,47.6979333334,10.0191333333,3.19999999999,9.6463
784.98,6.05566666666,47.5153791667,36.3944636364,40.3164,10.4665,9.21993333333,10.1308666667,46.8085999999,9.17613333333,2.35676666667,8.84056666668
785.29,6.0878,46.7926166667,35.8975454546,39.9304,10.6403666667,9.32486666666,10.1070666667,46.2406333333,9.0836,2.2589,8.75663333333
785.60,5.55106666666,45.9946875,35.1368515152,39.2296666667,10.1539666667,8.8128,9.48740000001,45.3147333334,8.5738,1.62546666667,7.98663333335
785.91,5.92839999999,46.5255708333,35.5848151515,39.846,10.6002333333,9.06779999999,9.79546666667,45.9176000001,9.02533333334,1.9521,8.38523333333
786.22,6.19459999999,46.5473125,35.7206636364,39.8951333333,11.0071,9.03746666667,10.1600666667,45.7515,9.22633333333,2.41283333333,8.79099999999
786.53,6.82233333334,47.4423875,36.6039606061,40.5759333333,11.8081,9.62386666667,10.7184,46.1504333333,9.655,3.3229,9.5642
786.84,7.33780000001,48.0056416667,37.4323575758,41.4137333333,12.5068333333,10.4042666667,11.3299333333,46.3182333333,10.2669333333,4.54370000001,10.2262666667
787.14,8.13979999999,47.98385,37.6311969697,42.118,12.9116666667,10.8430666667,11.7261333333,45.9002666667,10.6696,5.36453333333,10.7292
787.45,8.00386666667,47.7880708333,38.0641030303,42.3071333333,12.9023,10.8105333333,11.7021333333,45.3343333333,10.5364666667,5.43476666666,10.9087
787.76,8.30580000001,47.5105125,38.2066060606,42.1327333333,13.0792666667,10.7692666667,11.8523333334,45.0443333333,10.8507333333,5.89509999999,11.3347
788.07,9.14946666667,47.7762791667,38.5970272727,42.3074,13.9682,10.8977333334,12.2199333333,45.3872666667,11.2153333333,6.58606666667,11.9687333333
788.38,9.81000000001,47.7770208333,38.6427606061,42.2471333333,14.5437666666,11.3253333333,12.5874666667,45.5570333333,11.8414666667,7.20856666667,12.4301
788.69,10.6198,48.250325,39.2244333333,42.803,15.1761333333,11.9623333333,13.2911333333,45.9976333333,12.4461333333,8.07510000001,13.2113333333
789.00,10.8251333333,48.0039291667,39.4504060606,42.8762,15.2475333333,12.0366666667,13.3238666667,46.1693,12.2724666667,8.34029999999,13.5737
789.31,10.7715333333,47.3781541667,39.1194121212,42.2646,15.1568333333,12.0217333333,13.3710666667,45.683,12.0123333333,8.31796666667,13.4936666667
789.62,10.7292666667,47.5740625,39.2750121212,42.2670666667,15.1912666667,11.9902,13.3140666667,46.1035333333,11.9180666667,8.11306666668,13.3526
789.92,10.4127333333,46.7857458333,38.9313333333,41.8120666667,15.0964666667,11.6384666667,13.1819333333,45.8169,11.6775333333,7.64596666667,13.1061333333
790.23,10.5979333333,46.8881166667,38.8381787879,41.5446,15.4036333334,11.5495333333,13.3484666667,46.2482333333,11.46,7.34429999999,13.5901
790.54,10.4840666667,46.7976625,38.6789666667,41.0392,15.4321666667,11.5843333333,13.303,46.4817333334,11.2801333333,7.13049999999,13.5792
790.85,10.9447333333,47.1846291667,38.8491515152,41.3745333333,15.9409666667,11.9330666667,13.6061333333,47.1017666667,11.6498,7.51106666667,13.915
791.16,11.2727333333,48.0232625,39.4078121212,42.2449333333,16.4559333333,12.5427333333,14.0869333333,47.7575000001,12.1476666667,7.84193333333,14.4083666667
791.47,10.9616666667,47.975025,39.1756757576,42.3503333333,16.0390333333,12.7779333333,14.3482666667,47.5480666667,12.1314666667,7.8045,14.3082
791.78,10.315,48.3357083333,39.1185484849,42.4213333333,15.5464,12.3144,14.1330666667,47.4938333334,11.3886666667,7.16240000001,14.1742333333
792.08,9.52393333334,47.97785,38.5926666667,42.1443333333,14.9318333333,11.4007333333,13.4168,47.1011666667,10.5821333333,6.36323333333,13.5366333333
792.39,9.16379999999,48.1265,38.3402090909,42.1018,14.7741,11.1412666667,13.3277333333,46.9209,10.3616,6.02256666666,13.3136666667
792.70,8.19506666666,48.0742291667,38.0994939394,41.9608666667,14.2042,10.3749333333,12.4048,46.7763,9.81546666667,5.30846666667,12.8230666667
793.01,8.76926666666,48.2083875,38.087030303,42.2050666667,14.8007333334,11.0770666667,12.9231333333,46.4502000001,10.2507333333,6.14246666666,13.6752
793.32,8.86993333333,48.4892208333,38.214669697,42.3342,14.4407333333,11.0162,12.7640666667,46.1741666667,10.0996,6.52160000001,13.5041666667
793.62,8.43806666668,47.7133458333,37.7484909091,41.9808666667,13.8738666667,10.2773333333,12.1448666667,45.5970333333,9.65486666667,6.44306666667,13.0984666667
793.93,7.59720000001,47.2148666667,37.3129939394,41.6723333333,13.302,9.38933333333,11.4040666667,45.0770999999,9.07533333334,5.97903333333,12.4029666667
794.24,6.89626666667,46.9396875,36.8720969697,41.4470666666,12.7534333333,8.8544,10.7320666667,44.5104999999,8.50426666667,5.27423333333,12.0011333333
794.55,7.04306666667,46.779325,37.0683,41.3802666667,12.9940666667,8.85100000001,10.7442666667,44.5082666667,8.63406666667,5.40336666667,11.9304333333
794.86,7.38473333333,46.9623958334,37.6567909091,41.131,13.4323,8.87193333333,10.6644666667,44.7469333333,8.69666666667,5.62056666667,12.1261
795.16,7.25200000001,46.3639416667,37.4719030303,40.6688,13.0435,8.73466666667,10.524,44.2391666667,8.57846666666,5.64666666666,11.9230666667
795.47,7.61433333333,46.8485625,37.8036848485,40.7926,13.3694333333,9.48186666667,11.0944,44.3696333333,8.78913333334,6.27593333332,12.4827333333
795.78,8.32786666667,47.2920416667,38.2824939394,40.9782,14.1393,10.3989333333,12.1312,44.7077666667,9.50266666667,7.27050000001,13.0792333333
796.09,8.89246666668,47.9083458333,38.7820787879,41.4259333333,14.8842666667,11.1292666667,12.8653333333,45.1292666667,10.0625333333,7.77416666667,13.4775333333
796.40,8.73146666666,47.9365958333,39.0456787879,41.252,14.6869,10.8457333333,12.5316,45.2004,9.78033333333,7.63879999999,13.0092333333
796.70,8.92026666668,48.285925,39.4796939394,41.6,15.1355333333,11.0907333333,12.6965333333,45.8166666667,9.88373333332,7.83783333333,13.2724
797.01,9.21353333333,48.6111333333,40.0299909091,42.0208,15.3372333334,11.4916666667,12.9918666667,46.3392333333,10.1594666667,8.06046666667,13.2465666667
797.32,9.5368,49.5655791667,40.7364787879,43.0974666667,15.8623666667,12.0261333333,13.6515333333,47.4425333334,10.5882,8.72970000001,13.7880333333
797.63,9.23600000001,48.6983708333,40.0954363636,41.9298666667,15.5319666667,11.7261333333,13.2882,46.8619,10.4414,8.79753333333,13.3784333333
797.93,9.08426666667,48.1634333333,39.2566636364,41.3709333333,15.2134333333,11.3935333333,12.8839333333,46.5101666667,10.0626,8.58379999999,13.0234666667
798.24,8.48699999999,47.9316458333,38.8780151515,41.2810666667,14.8956666667,11.0493333333,12.8637333333,46.2289333333,9.77393333335,8.1072,12.5999
798.55,8.58233333333,48.1766958333,38.8781484848,41.3708,15.4336,11.2244,12.9584,46.3913666667,10.0174666667,8.56186666667,13.014
798.85,7.7554,46.9151333333,38.1433,40.1814666667,14.5886666667,10.4184666667,12.3324666667,45.2386333333,9.6342,7.84603333333,12.1978666667
799.16,6.69680000001,46.6118416667,37.9988484849,39.6089333333,13.6702,9.63293333334,11.1793333333,44.7411666667,8.8508,6.96146666667,11.4981
799.47,7.01893333333,46.6978166667,38.383160606,39.7268,13.6946,9.75713333333,11.1232666667,44.8936666667,8.81593333333,7.46806666667,11.779
799.78,7.75226666667,47.4252041667,39.0968060606,40.5887333333,14.3699,10.5061333333,11.8736666667,45.8232333334,9.69653333334,8.13879999999,13.0236
800.08,7.39639999999,47.3818708333,38.629169697,40.1979333333,14.1218666667,10.6369333333,11.4656,45.5132666667,9.57946666667,7.95909999999,12.7983666667
800.39,8.70340000001,48.1908583333,39.4047333333,40.7827333333,15.7768,12.3364,12.7767333333,46.2141,10.9787333333,9.63613333332,14.3485
800.70,9.87899999999,48.0357583333,39.8677090909,40.4537333334,16.5971,13.3029333333,13.5209333333,46.2492666667,11.9782,10.2905,15.1301333333
801.00,11.2378,49.4784041667,41.294130303,42.1874666667,17.8154333333,14.7366,14.8652666667,47.5519666667,13.1618,11.486,16.7892333333
801.31,11.7987333333,49.9087958333,41.5620272727,42.3818,18.5175,15.4636,15.4390666667,47.8298666666,13.8121333333,12.2407666667,17.5414
801.62,11.9695333333,49.2845708333,41.233130303,42.1430666667,18.6697666667,15.6164,15.373,47.6713333333,13.9178666667,12.6907333333,17.7380666667
801.92,12.5015333334,49.1946,41.7218090909,42.5864666667,19.2076666666,16.2296666667,15.926,48.051,14.1408666667,13.142,17.8627666667
802.23,13.4631333333,50.2817333333,42.5622909091,44.1064,20.2689333333,17.1120666667,16.8274666667,49.6999999999,15.0524666667,14.4094,18.7663
802.54,14.0961333333,50.0930666667,42.6809757576,44.4093333333,20.8278666667,17.3334,17.2526,50.4433666667,15.504,14.9552,19.1161
802.84,14.4454666667,49.8257833333,42.3141666667,44.1952666667,20.8340666667,17.3062,17.6398666667,50.3367333333,15.6194666667,15.1530333333,19.3574
803.15,14.2566,49.7734416667,42.4557484849,44.1820666666,20.9542,17.2675333333,17.7634,50.3501333333,15.5018666667,15.4119333333,18.9746666667
803.46,15.1016666667,50.0369791667,43.3602121212,45.0216666667,21.9006333333,17.7634,19.0202666667,51.0966333333,16.2168,16.8207333333,20.0986666667
803.76,13.9806666667,49.1942791667,42.6904939394,44.4548666667,20.7541333333,16.4625333333,17.8699333334,50.6472000001,15.1052666667,15.8403333334,18.9788333333
804.07,13.4408666667,49.0863083333,42.3122606061,44.4317333333,20.3703333333,15.8784666667,17.2396666667,50.4274333334,14.568,15.8215333334,18.6831
804.38,12.7452,48.4254291667,41.7073636364,43.4725333333,19.9178666667,14.94,16.6035333333,49.9684333334,13.8834666667,15.196,17.6849666667
804.68,12.1327333333,48.4427041667,41.9903878788,43.1992,19.4317,14.6487333334,16.2132666666,50.0352,13.493,14.8627666667,17.4424666667
804.99,11.7444666667,48.5007,41.8013939394,42.9897333333,18.7743666667,14.1634666667,15.6551333333,49.8831666667,12.8793333333,14.4228666667,16.9454
805.30,10.4310666667,48.4094541667,41.3663181818,42.5591333333,17.3637,12.7946666667,13.9730666667,49.9561666667,11.7508666667,12.9865666667,15.8484
805.60,9.91506666667,47.9226791667,41.0483393939,42.0455333333,16.6054333333,12.0964,12.7692666667,49.3171333334,11.1382666667,12.1712666667,15.3313333333
805.91,9.97273333333,47.9379333333,40.8835272727,41.9648,16.5786,12.256,12.7033333333,49.1090000001,11.2806,12.4084333333,15.2745333333
806.21,8.16346666666,47.0100666667,39.9291181818,41.1988,15.1456,10.9078,11.0325333333,48.2085666667,9.79899999999,11.0500333333,13.8806666667
806.52,6.49139999999,45.5868375,37.821330303,39.8598,13.5789,9.03153333333,9.38240000001,46.7018333334,8.24566666667,9.36846666667,12.2456666667
806.83,5.20773333334,44.3825,36.3396484849,38.1113333333,12.3748666667,7.9844,7.99866666667,45.3806333333,7.37846666667,7.73786666667,10.8984
807.13,5.12919999999,44.5531541667,36.4261090909,38.0942666667,12.2848333333,7.94186666668,8.09779999999,45.0725666667,7.43893333333,7.33613333333,10.9954333333
807.44,4.97506666667,44.3971708334,36.4168515151,37.8465333333,12.3099,8.24440000001,8.58546666666,44.7051,7.79673333333,7.413,11.4532333333
807.74,5.0752,44.01575,36.3063212121,38.3582,12.4695666667,8.55906666667,9.01073333334,44.6846,8.48746666668,8.04306666667,11.8564666667
808.05,5.14326666667,43.4191,35.8477969697,38.5200666667,11.9912333333,7.84906666667,9.08233333333,44.4286666667,8.502,7.93623333333,11.3347666667
808.35,6.274,44.1279583333,36.9994848485,39.5710666666,13.2715666667,8.78940000001,10.1053333333,45.5470333333,9.96726666667,9.15306666666,12.4936666667
808.66,7.02433333333,43.9336166667,37.0562545455,39.4778666667,14.1201,9.42059999999,11.0730666667,45.1859666667,10.9585333333,10.0892666667,13.4084333333
808.97,6.86893333333,44.0555416667,36.9946121212,39.4943333333,14.2868333334,9.34646666669,11.3976,45.1138666667,10.8776,10.0433,13.3116
809.27,6.15426666667,43.5136333333,36.6203909091,39.2170666667,13.9480333333,8.87653333333,11.1598666667,44.4456,10.1646666667,9.48413333333,13.2784666667
809.58,8.30613333333,44.9623125,38.4775575758,40.6167333333,16.1878666667,11.1860666667,13.5364666667,46.0609666667,12.1872,11.6431333333,14.9509333333
809.88,9.16753333334,44.849125,39.2569212121,40.5599333333,16.1068,12.0320666667,14.1185333333,46.1251666667,13.1006666667,12.4064,15.2236333333
810.19,9.46193333333,45.63025,39.9745818182,41.4724,16.2257666667,12.3766666667,14.873,46.9581999999,13.5202,12.7391666667,15.5118666667
810.49,8.36406666668,44.9194166667,39.3802606061,40.8986,14.8926333334,11.6359333333,14.1398666667,46.2827333334,12.9876666667,11.8895,14.6045
810.80,8.79346666666,45.0029666667,39.5208606061,41.5390666667,15.3171333333,11.9179333333,14.1454666667,46.6202333333,13.0704,12.1849333333,14.7641
811.10,8.64806666667,44.7477875,39.0770878788,40.6761333333,14.7513333333,11.3288,13.6907333333,45.9517333333,12.2922666667,11.8065666667,14.4133666667
811.41,7.8216,44.8770416667,39.0952969697,40.4619333333,14.3689,11.0633333333,13.2377333333,45.9140666667,11.597,11.5452666667,14.3288
811.71,7.35106666667,44.6491875,38.5058060606,39.8388666667,13.9128333333,10.9339333333,13.2367333333,45.3783666667,11.4494,11.2601666667,13.8648
812.02,6.48759999999,44.0934875,37.8039333333,38.9011333333,12.7634666667,10.0284,12.7716666667,44.4078666667,10.6064,10.8018,12.4583
812.32,5.85933333333,44.2494458333,37.6336121212,38.6268666667,12.2806333333,9.47980000001,12.3513333333,44.5236333333,9.98746666666,10.5742666667,11.7685333333
812.63,5.11626666667,44.8497541667,37.8345636364,39.0182,11.3564666667,8.81153333332,12.1102666667,44.4184333333,9.59506666667,9.88359999999,11.0292666667
812.93,3.19346666667,44.699425,37.0147333333,38.322,9.34146666667,6.90119999999,10.6269333333,43.3965,8.26346666667,7.89793333334,9.84660000001
813.24,2.99166666666,46.0364333333,37.7294363636,38.8088,9.48283333334,7.22059999999,10.9511333333,43.8227333333,8.19013333334,7.90393333333,10.2909333333
813.54,2.685,45.3040875,36.5717272727,37.8298666667,8.77253333333,6.60220000001,9.92166666667,42.4045333333,7.30119999999,7.25056666666,9.58613333334
813.85,4.36940000001,46.3238166667,37.0971030303,38.5045333333,10.4775666667,7.93686666667,11.1981333333,42.9865333333,8.45053333334,8.93236666667,11.0362333333
814.15,3.50206666667,45.8526958333,36.1946848485,37.1727333333,8.8873,6.42053333333,10.2417333333,42.0336666667,7.47833333333,7.30063333334,9.33880000001
814.46,3.04966666666,46.6770083333,36.4439,37.4058666667,8.32633333333,6.12720000001,9.48393333333,41.6317666667,7.02013333333,6.25773333333,8.56349999999
814.76,3.87720000001,47.6999583333,36.7740424242,38.0566666666,8.92149999999,7.02913333333,10.3022666667,41.9108333333,7.67086666667,6.40636666667,8.8005
815.07,4.51933333333,48.4546833333,37.0451454545,38.4342666667,9.2171,6.90119999999,10.2016666666,42.4660666667,7.57613333333,6.37146666667,9.11390000001
815.37,8.27913333333,51.8581125,40.4938272727,42.4234666666,12.7864333333,10.5895333333,13.6447333333,45.8274,11.042,9.63236666667,12.7724666667
815.68,9.32966666666,51.3355541667,40.1555939394,42.0478,12.989,11.3040666667,14.4260666667,45.0091666667,12.1212,9.92190000001,13.5031
815.98,10.0712,50.8215625,39.6447484849,41.4438666667,13.124,11.7112,14.3314666667,44.5499333333,12.3886,10.4680666667,13.5783333333
816.29,10.5974666667,49.8550458333,39.2680515152,41.1429333333,13.567,11.9221333333,14.1645333333,44.0519,12.5801333333,10.4935333333,13.6190666667
816.59,11.2346,49.9509416667,39.1936272727,41.9637333333,14.3784333333,12.1535333333,14.589,43.8599333333,12.9372,11.0998666667,14.1425
816.89,11.6895333333,50.7502458333,40.2912515152,42.8286,14.7768,12.8661333333,15.0938,44.3388,13.9508,11.6562,14.9645666667
817.20,11.3184666667,49.9630458333,40.078930303,42.1048666667,13.7715333333,12.3258666667,14.7584,43.0549,13.5790666667,10.8272666667,14.3857
817.50,9.93013333333,50.0123458333,39.7342424242,41.6605333333,12.3714666667,11.3192666667,13.6539333333,42.2687666667,12.5934666667,9.69576666667,13.4567
817.81,9.44853333333,50.2448375,40.0096,42.2382666667,12.0641,11.3868666667,13.7063333333,42.7493,12.6278,9.52963333333,13.2482333333
818.11,9.13873333333,48.9164875,39.5593969697,41.5450666667,11.5063,11.1162,13.1556,41.7921666667,12.2981333333,8.96106666666,13.0512333333
818.41,8.46613333333,48.4735,39.1753818182,41.5856666667,10.7927666667,11.1210666667,12.8982666667,40.7448666667,11.5560666667,8.24853333334,12.4558333333
818.72,6.19633333334,46.4430875,36.8543242424,39.4883333333,8.66866666665,9.10106666666,10.8921333333,38.1880666667,9.24626666667,5.87140000001,10.5428
819.02,6.72413333333,47.3469333333,37.7317363636,40.2804,9.28613333334,9.68773333333,11.7017333333,38.2823666667,9.8214,6.53926666667,11.4022
819.33,8.10140000001,49.0525583333,39.3013181818,42.038,10.9051333333,10.9081333333,13.1170666667,38.8642,11.2666,7.49226666667,12.7498333333
819.63,8.26926666666,49.2668666667,39.0442424242,41.9752666667,11.0216,10.8448,13.2316666667,37.7583,11.2322,7.65186666667,12.6724666667
819.93,8.69446666667,49.32425,39.1780666667,42.2505333333,11.4146666667,10.9856666667,13.2726666667,37.1382666667,11.4308666667,7.38509999999,12.6877333333
820.24,9.28746666666,49.2503083333,39.3765727273,42.6580666667,12.2503333333,11.3524666667,13.5558666667,36.7895333333,11.6624666667,7.68723333333,12.8397
820.54,9.55813333333,49.4903458333,39.4945121212,43.1252666667,12.8928666667,11.517,13.4502666667,36.6154333333,11.7221333333,7.78886666667,12.9255
820.85,10.1084666667,49.4075791667,39.6287242424,43.6198,13.5503333333,11.8584666667,13.8525333333,36.4532666667,11.9488,8.1219,13.3273
821.15,10.6046,49.3025041667,39.7184878788,43.6297333333,14.1321666667,12.1767333333,14.0867333333,36.1358333333,12.2105333333,8.46803333333,13.6867666667
821.45,11.0053333333,49.4522166667,39.8623272727,43.8556666667,14.6204333333,12.4276666667,14.3367333333,35.9874,12.531,8.86713333333,13.9891333333
821.76,11.1836666667,49.4018791667,39.9825757576,43.9818,14.9366333333,12.5771333333,14.4246666667,35.8835333333,12.8568666667,9.11163333333,14.1821
822.06,11.3184,49.4359958333,40.1023939394,44.1058666667,15.1700666667,12.6562666667,14.4072,35.8188666667,13.0708666667,9.1804,14.2898
822.36,11.1601333333,49.0979583333,39.7417818182,43.819,15.0764,12.4829333333,14.0374,35.5365333333,12.8405333333,8.89253333334,14.0054666667
822.67,10.9487333333,48.7227041667,39.3956333333,43.4063333333,14.8864666667,12.2369333333,13.7461333333,35.2702666667,12.6100666667,8.70786666667,13.7392333333
822.97,11.0538,48.8116375,39.5442818182,43.4815333333,15.1009,12.354,13.8183333333,35.4532,12.7684,8.8226,13.9489666667
823.27,11.0517333333,48.8921083333,39.6542666667,43.4431333333,15.1351666667,12.3229333333,13.8202666667,35.5473,12.7812666667,8.91803333333,14.0373333333
823.58,10.9939333333,48.8999208333,39.5986636364,43.3585333333,15.0941333333,12.2266666667,13.6915333333,35.5062333333,12.7344666667,8.90676666667,13.9950666667
823.88,11.0622666667,48.9027208333,39.5915878788,43.2584,15.1907333333,12.3261333333,13.8009333333,35.6728666667,12.7846666667,8.9927,14.0346
824.18,11.1182,48.9582041667,39.6669424242,43.0283333333,15.3607,12.3949333333,13.8103333334,35.8358333333,12.9480666667,9.10453333333,14.0255666667
824.49,10.9563333333,48.9859166667,39.4409787879,42.8282666667,15.1740333333,12.1985333333,13.7502,35.8231333333,12.9164,8.98996666668,13.7877666667
824.79,10.7226,49.1164458333,39.4690393939,42.5490666667,15.0333,12.0421333333,13.6033333333,36.0235333333,12.7932,8.84036666668,13.4897666667
825.09,10.5311333333,49.0999541667,39.2495151515,42.2188666667,14.7943333333,11.7997333333,13.5192,35.9799666667,12.5208666667,8.47906666667,13.2173666667
825.39,10.3110666667,48.9269291667,38.8963151515,41.8748666667,14.4819333333,11.7232666667,13.3955333334,35.8159,12.2483333333,8.39413333334,12.9098333333
825.70,10.7062,49.7699958333,39.644,42.4998,14.8873,12.1472,13.9646,36.375,12.6028666667,8.88619999999,13.2583333333
826.00,11.118,50.3504166667,40.2143727273,43.0296,15.4775,12.7315333333,14.5224,36.8949333333,13.0222666667,9.27896666667,13.8480333333
826.30,10.4940666667,50.0659291667,39.9749121212,43.0302,14.9380666667,12.2705333333,14.0051333333,36.4994,12.2556,8.50876666667,12.9989666667
826.61,10.1957333333,49.7246041667,39.5844575758,42.9961333333,14.8359,12.2041333333,13.6526,36.3068333333,11.9361333333,8.10136666667,12.6347333333
826.91,9.94213333333,49.633375,39.3928636364,42.8328,14.6537,12.0207333333,13.5468666667,36.1859,11.7064,7.79606666667,12.4282
827.21,9.57579999999,49.476575,39.2193878788,42.7258666667,14.3915666666,11.6953333333,13.2587333333,35.9315666667,11.5618666667,7.55880000001,12.2114666667
827.51,9.79213333334,49.8673666667,39.4258242424,43.0614666667,14.4993666667,11.8618,13.3878,36.1227666667,11.6634,7.52556666666,12.4025666667
827.82,9.2108,49.8518791667,39.2978636364,42.7157333333,13.9406666667,11.4488,12.7847333333,36.1247666667,11.1828666667,6.91733333333,11.9754333333
828.12,8.92553333333,49.7490916667,39.0895818182,42.7970666667,13.6109333333,11.1704666667,12.5814666667,36.1319666667,10.9354666667,6.48486666667,11.8597666667
828.42,8.95246666667,49.6860958333,39.0454242424,42.5300666667,13.5317666666,11.0932666667,12.4516666667,36.1341333333,10.975,6.45486666667,11.8602333333
828.72,8.85300000001,49.5367083333,39.1283787879,42.3726,13.4265,10.8324,12.3479333333,36.3891333333,10.8034,6.12013333334,11.702
829.02,7.87760000001,48.5559291667,38.1545818182,41.4376,12.6892333333,10.0362,11.483,35.7686666667,10.1497333333,5.0817,10.8729666667
829.33,6.92893333333,47.5084208334,37.1165,40.6202,11.4195,8.9864,10.5848666666,35.1891,9.2436,3.71649999999,9.82853333334
829.63,7.60026666666,46.8250875,36.7437151515,39.7162,11.5533,9.26566666667,11.1166,35.6210333333,10.1992666667,4.33526666666,10.2922
829.93,7.33626666667,46.0504666667,36.533039394,38.4694,11.1658333333,8.90286666667,11.0193333333,35.6354333333,10.2898666667,4.14330000001,10.0328666667
830.23,7.25526666667,45.4490708333,36.3352515152,37.9016666667,11.2028,9.04673333333,11.2284666667,35.9660666667,10.6142,4.00503333333,10.1726333333
830.54,7.71613333333,45.3089916667,36.0844909091,37.6521333333,11.8364333333,9.5124,11.7187333333,36.4446333333,11.2008,4.24496666667,10.7465333333
830.84,6.0518,43.2220666667,34.201530303,35.4610666667,10.7634666667,8.26940000001,10.0448666667,35.2366,10.0588,3.48519999999,9.28843333333
831.14,6.30786666666,42.6078625,34.1655454546,35.594,11.4720333333,8.58213333333,10.1116666667,35.1674666667,10.1048666667,3.85796666667,9.4281
831.44,6.69926666667,42.5252375,34.5764939394,35.905,11.8750333333,9.07546666667,10.1368,34.9252,10.1952666667,4.48903333334,9.8667
831.74,6.34446666667,42.593725,34.5383818182,36.455,11.7409,8.77719999999,9.60506666666,34.7140666667,9.45973333335,4.13576666667,9.40916666667
832.04,7.43093333334,44.3587041667,36.5099575758,38.0324666667,13.3274,9.90966666665,10.7941333333,35.7131333333,10.6136666667,5.27983333333,10.5383666667
832.35,7.40813333334,44.7405875,37.0728939394,38.3462666667,13.3789333333,9.79179999999,10.7784666667,35.8824666667,10.4533333333,5.45186666667,10.4020666667
832.65,6.85513333333,44.8072041667,36.8603666667,38.2390666667,13.3064333333,9.49926666666,10.0808,35.3715,9.98386666667,5.3741,9.94343333333
832.95,6.9052,45.7601125,37.5079121212,39.606,13.8023666667,9.73060000001,9.99999999999,35.6635,9.74599999999,5.17636666666,10.0959333333
833.25,7.03786666666,45.7509166667,37.4869212121,39.7428,13.6649333333,9.50253333333,9.53233333335,35.4741,9.19073333333,4.79096666667,9.67323333333
833.55,6.7294,45.3992083333,37.2166484848,39.4753333334,13.3454,8.98679999999,8.804,34.9938333333,8.72206666667,4.1925,9.13843333333
833.85,6.30306666667,45.2252916667,37.1252969697,39.3531333333,12.6935666667,8.54566666668,8.21546666665,34.4996,8.1964,3.723,8.45376666667
834.16,6.77079999999,46.094875,37.984039394,40.2176,12.9217,8.97080000001,8.76279999999,34.8759,8.35580000001,3.9508,8.89043333333
834.46,6.70506666667,45.9275041667,37.8908,40.0768,12.6854333333,8.71606666666,8.69686666667,34.5908,8.1544,3.99553333333,8.92006666667
834.76,6.092,45.2980125,37.3881939394,39.5500666667,12.2788666667,8.00593333333,7.92593333334,34.3453,7.44126666667,3.1035,8.18086666667
835.06,5.36573333333,44.643475,36.7008181818,38.783,11.6993666667,7.26973333333,7.31699999999,33.9575333333,6.65613333333,2.5177,7.18066666667
835.36,4.29926666667,43.0831916667,35.0830333333,37.2976666667,10.4551,6.0916,6.06353333333,32.9563666667,5.30986666666,1.23106666667,5.84313333333
835.66,3.92766666667,42.5192083333,34.6151060606,37.0496,10.0241,5.75546666667,5.4962,32.7029,4.742,0.6003,5.26996666667
835.96,3.47453333333,41.7327625,34.1764757576,36.21,9.48769999999,5.14953333333,4.79486666666,32.2069,3.87513333333,-0.131433333328,4.41373333333
836.26,1.7366,40.01525,32.5016030303,33.7854666667,8.04796666667,3.40146666667,3.00673333333,31.0082,2.22453333333,-1.63253333333,3.1
836.57,0.313600000001,39.6331208333,31.364530303,33.1565333334,7.18926666667,2.332,2.17926666667,30.6674666667,0.88466666667,-2.69803333333,2.29996666667
836.87,0.139133333332,39.4166291667,31.1549090909,32.9769333333,6.96236666667,2.2772,2.7466,30.5826,0.564933333334,-2.33373333333,2.273
