wavelength,Back_PooOrnf,Belly_PooOrnf,Breast_PooOrnf,Crissum_PooOrnf,Crown_PooOrnf,DorTail_PooOrnf,Patch10_PooOrnf,Patch11_PooOrnf,Patch12_PooOrnf,Rump_PooOrnf,Throat_PooOrnf,WingTip_PooOrnf
734.84,26.064,50.2686666667,38.06,46.035,13.9896666667,10.685,35.0803333333,46.875,46.2363333333,23.432,41.8236666667,21.2586666667
735.16,26.2736666667,50.3196666667,38.245,46.2876666667,14.119,10.727,35.2523333333,47.1556666667,46.4816666667,23.4293333333,41.8326666667,21.4303333333
735.48,26.0986666667,49.7623333333,38.145,46.3883333333,14.0056666667,10.991,35.2003333333,47.1416666667,46.3883333333,23.606,41.5306666667,21.3216666667
735.79,26.5933333333,49.988,38.704,46.6243333333,14.4713333333,11.863,35.682,47.7456666667,46.6123333333,23.9966666667,41.891,21.9783333333
736.11,27.2726666667,50.114,38.855,46.6883333333,14.6006666667,11.678,35.9806666667,47.9816666667,47.0116666667,24.3143333333,42.1726666667,22.1823333333
736.43,27.493,49.982,39.016,46.7586666667,14.8433333333,11.814,35.999,48.2006666667,47.1463333333,24.5366666667,42.13,22.6946666667
736.74,27.7296666667,50.0483333333,39.095,46.6836666667,15.0693333333,12.092,36.1416666667,48.2086666667,47.1196666667,24.8123333333,42.0963333333,22.5246666667
737.06,28.5016666667,51.095,39.8896666667,47.9266666667,15.6086666667,12.477,36.7216666667,48.9783333333,47.853,25.847,42.899,23.058
737.38,29.1013333333,51.2463333333,40.484,47.9506666667,15.882,12.915,37.0666666667,49.2036666667,47.8293333333,26.207,43.1716666667,23.252
737.69,29.2966666667,51.3883333333,40.734,48.0856666667,16.0486666667,12.44,37.4313333333,49.4556666667,47.5966666667,26.1163333333,43.107,23.4373333333
738.01,29.6906666667,51.204,40.6306666667,47.9156666667,16.1226666667,12.505,37.7213333333,49.456,47.928,25.8036666667,43.4053333333,23.2123333333
738.33,29.6336666667,50.839,40.157,47.8013333333,15.8033333333,11.834,37.9516666667,49.0753333333,48.0096666667,25.53,43.0476666667,23.0306666667
738.64,30.0836666667,51.4963333333,40.5076666667,48.197,16.0906666667,12.288,38.2513333333,49.436,48.4426666667,25.7416666667,43.7086666667,23.4606666667
738.96,30.6213333333,51.997,40.705,48.2123333333,16.6666666667,12.278,38.0423333333,49.729,48.706,25.6776666667,44.2056666667,23.6316666667
739.28,29.7316666667,51.4903333333,40.2756666667,47.9633333333,16.182,11.513,37.7173333333,49.5033333333,48.137,25.236,43.8896666667,22.8513333333
739.59,29.3476666667,51.4523333333,40.161,47.9566666667,15.9313333333,11.392,37.558,49.277,47.8186666667,24.6446666667,43.7573333333,22.5703333333
739.91,29.146,51.559,39.8496666667,48.008,15.8076666667,11.187,37.877,49.319,48.2373333333,24.5003333333,43.732,22.2983333333
740.23,28.9406666667,51.41,39.896,48.083,15.4126666667,10.799,37.726,49.214,48.213,24.1973333333,43.8466666667,22.2483333333
740.54,29.1406666667,51.2486666667,39.971,47.7656666667,15.4576666667,10.804,37.789,49.1063333333,48.462,23.8696666667,43.4413333333,22.003
740.86,28.7446666667,51.527,39.8426666667,48.0593333333,15.3796666667,10.684,37.7086666667,48.9663333333,48.3126666667,23.596,43.4576666667,22.0356666667
741.18,28.7403333333,51.6383333333,39.8336666667,47.8513333333,15.485,11.241,37.725,48.8453333333,48.4956666667,23.9186666667,43.258,22.0653333333
741.49,28.68,51.54,39.9676666667,47.9853333333,15.778,11.6,37.4846666667,49.1383333333,48.5686666667,24.3113333333,43.359,22.6023333333
741.81,28.908,51.9163333333,40.1296666667,48.5386666667,16.46,12.076,37.5103333333,49.283,48.3733333333,24.6486666667,43.6176666667,22.6496666667
742.12,28.5476666667,51.533,40.4076666667,48.3836666667,16.8123333333,12.36,37.3976666667,48.7446666667,48.0513333333,24.7743333333,43.432,22.5413333333
742.44,27.5746666667,51.198,39.7646666667,48.0036666667,16.2116666667,12.022,37.1446666667,48.1433333333,47.331,24.24,42.707,22.11
742.76,28.0376666667,51.8126666667,40.4416666667,48.2443333333,16.7656666667,12.277,37.723,48.6833333333,48.131,24.582,42.934,22.8123333333
743.07,28.0463333333,51.361,40.5156666667,47.8833333333,16.7876666667,12.227,37.9933333333,48.9526666667,48.2403333333,24.8823333333,43.1523333333,22.8733333333
743.39,27.8326666667,51.4756666667,40.0003333333,47.4443333333,16.328,11.188,36.9906666667,48.6823333333,47.6456666667,24.6506666667,42.707,22.4906666667
743.70,28.5573333333,51.7603333333,40.736,47.749,17.0996666667,12.511,37.6336666667,49.062,48.658,25.3103333333,43.0303333333,22.843
744.02,28.499,51.6883333333,40.765,47.8066666667,17.7056666667,12.987,38.1533333333,48.99,48.427,25.411,43.3186666667,23.3333333333
744.34,28.262,51.424,40.5406666667,47.152,17.48,12.598,38.0996666667,48.8376666667,48.6776666667,25.4433333333,43.3016666667,22.8713333333
744.65,28.143,51.4336666667,40.4793333333,47.2136666667,17.439,12.616,37.7296666667,48.6253333333,48.4193333333,25.349,43.1993333333,22.673
744.97,28.0716666667,51.4303333333,40.4476666667,46.8353333333,17.1333333333,12.717,37.943,48.303,48.1693333333,24.989,43.0563333333,22.499
745.28,28.11,51.4093333333,40.667,46.392,17.102,12.528,38.1733333333,48.4286666667,48.2663333333,24.8043333333,42.8063333333,22.6206666667
745.60,28.3533333333,51.386,40.403,45.991,16.7333333333,12.139,38.0616666667,48.8216666667,48.4663333333,24.396,42.8783333333,22.5136666667
745.91,28.6776666667,51.4353333333,41.2763333333,46.125,17.135,12.227,38.1526666667,48.7583333333,48.8176666667,24.3343333333,43.061,22.5343333333
746.23,28.8186666667,50.9326666667,41.0153333333,46.018,16.9036666667,12.256,37.7,48.0313333333,48.3716666667,24.2303333333,43.0433333333,22.04
746.55,29.2436666667,51.3973333333,41.3356666667,45.9693333333,16.9753333333,13.019,37.761,47.5876666667,48.5436666667,24.4483333333,42.733,22.1096666667
746.86,29.8106666667,51.3973333333,42.0523333333,46.1863333333,17.4383333333,14.498,38.69,47.8163333333,49.1266666667,24.7743333333,42.9256666667,22.518
747.18,29.4333333333,51.4863333333,41.772,46.2083333333,17.2683333333,13.354,38.205,47.7016666667,48.6876666667,24.9236666667,43.1203333333,22.6763333333
747.49,29.7973333333,51.71,41.6956666667,46.0,17.3186666667,13.0,38.0003333333,47.7103333333,48.8116666667,25.3766666667,43.5506666667,22.6376666667
747.81,30.3046666667,51.754,41.71,46.3186666667,17.754,13.391,38.4056666667,48.1306666667,48.9853333333,25.7246666667,43.8983333333,22.8553333333
748.12,30.636,51.594,41.555,46.3003333333,17.6546666667,13.414,38.5546666667,48.406,48.9976666667,25.1406666667,44.0646666667,23.15
748.44,30.6766666667,51.716,41.6916666667,46.4166666667,17.7366666667,13.873,38.733,48.887,48.9876666667,25.133,43.9606666667,22.95
748.75,30.4493333333,51.2266666667,41.4403333333,46.147,17.3193333333,14.077,38.1546666667,48.515,48.7876666667,25.1113333333,44.0093333333,22.7003333333
749.07,30.4006666667,51.2866666667,41.3253333333,46.5143333333,17.4933333333,14.015,38.005,48.4406666667,48.7276666667,25.3846666667,43.7113333333,22.6393333333
749.38,30.2006666667,51.552,40.8116666667,46.528,17.1356666667,13.816,38.3423333333,48.8666666667,48.7656666667,25.4653333333,44.0016666667,22.9973333333
749.70,29.491,51.7473333333,40.5826666667,46.426,17.2103333333,13.702,38.3213333333,49.1376666667,48.5573333333,25.3296666667,43.8306666667,23.039
750.01,29.011,51.502,40.7616666667,46.7103333333,16.9816666667,13.143,38.359,49.2456666667,48.6886666667,25.2453333333,44.337,23.0626666667
750.33,29.0536666667,51.4313333333,40.7976666667,46.903,17.4263333333,13.322,37.9343333333,48.9483333333,48.4663333333,25.4016666667,44.9753333333,23.2836666667
750.64,29.0916666667,51.236,40.7926666667,46.8776666667,17.303,14.085,38.1306666667,48.8956666667,48.3836666667,24.967,44.9613333333,23.3433333333
750.96,28.7136666667,50.9943333333,40.9063333333,47.1053333333,16.9883333333,14.43,38.2893333333,48.8453333333,48.3626666667,24.9706666667,44.883,23.3186666667
751.27,28.613,51.0676666667,40.959,47.088,17.066,14.946,38.054,48.7146666667,48.2063333333,24.8803333333,44.764,23.7616666667
751.59,28.5736666667,51.5816666667,41.6523333333,47.4806666667,17.6773333333,15.202,38.5616666667,49.077,48.7113333333,25.996,45.3863333333,24.2383333333
751.90,28.762,51.5163333333,41.6116666667,47.5163333333,17.9193333333,14.549,38.9013333333,49.0843333333,49.0696666667,26.4176666667,45.7876666667,24.5276666667
752.22,28.9133333333,51.962,41.6483333333,47.294,18.0453333333,14.617,39.6496666667,49.351,48.7383333333,26.5793333333,46.2146666667,24.7263333333
752.53,28.99,51.523,42.1366666667,47.6753333333,18.321,14.998,39.7173333333,49.6573333333,49.0163333333,26.9783333333,46.1303333333,25.0403333333
752.85,29.1903333333,51.4753333333,42.1866666667,48.0013333333,18.3893333333,15.046,39.4386666667,49.44,48.626,26.966,45.966,25.1343333333
753.16,29.7576666667,51.6636666667,42.3963333333,48.0883333333,18.2283333333,15.499,39.5506666667,49.7813333333,48.847,27.3496666667,46.1033333333,25.3213333333
753.47,29.8136666667,51.411,42.321,47.6003333333,18.4263333333,15.881,39.296,49.7526666667,48.5456666667,26.9926666667,45.8263333333,25.189
753.79,29.5493333333,51.5893333333,42.4393333333,47.8493333333,18.093,15.211,39.6896666667,50.0963333333,48.7363333333,26.9326666667,45.7353333333,25.233
754.10,29.876,51.271,42.553,47.7096666667,18.3363333333,15.248,39.5093333333,50.1923333333,48.818,27.2753333333,45.5233333333,25.281
754.42,29.9343333333,50.6706666667,42.7846666667,47.4806666667,18.3513333333,15.116,39.1176666667,50.1193333333,48.733,26.9233333333,45.3786666667,25.209
754.73,30.089,50.5053333333,42.885,47.5933333333,18.1983333333,14.577,39.2333333333,50.1886666667,48.9513333333,27.1613333333,45.556,24.9736666667
755.05,29.908,49.7356666667,42.4023333333,46.8386666667,17.7456666667,13.717,38.826,49.7206666667,48.74,26.6486666667,45.0126666667,24.536
755.36,29.7646666667,49.8253333333,42.8093333333,46.925,17.9953333333,13.986,38.466,50.1896666667,48.5496666667,26.788,45.224,24.4796666667
755.67,30.092,50.1383333333,43.2566666667,48.0033333333,18.2333333333,14.424,38.5713333333,50.3073333333,49.4163333333,26.9893333333,45.1306666667,24.977
755.99,29.7383333333,50.3576666667,42.5613333333,47.4946666667,17.3513333333,14.286,38.2816666667,49.6886666667,48.926,26.1903333333,45.207,24.494
756.30,30.1853333333,50.07,43.0573333333,47.2183333333,17.391,14.586,38.7253333333,49.8206666667,49.5713333333,26.8973333333,45.6913333333,24.6063333333
756.62,29.64,49.5716666667,42.4966666667,46.938,17.3446666667,14.165,38.912,49.2286666667,49.073,26.3673333333,45.177,24.3726666667
756.93,29.9143333333,49.8046666667,42.295,47.338,17.174,13.817,39.2503333333,49.6326666667,49.009,26.9943333333,45.0116666667,24.3716666667
757.24,29.9143333333,49.9453333333,42.045,46.9163333333,17.127,13.536,39.235,49.664,48.743,26.9476666667,44.7933333333,24.325
757.56,29.448,50.4326666667,41.891,47.365,17.2093333333,13.167,39.7516666667,49.52,48.5133333333,26.9466666667,44.8326666667,24.2096666667
757.87,29.4786666667,50.9793333333,41.3743333333,47.52,17.093,12.986,39.7316666667,49.4313333333,48.61,27.2193333333,44.5496666667,23.9653333333
758.18,29.214,51.2086666667,41.2056666667,47.567,16.9846666667,13.025,39.6626666667,49.5386666667,48.171,26.829,44.132,23.855
758.50,28.8193333333,51.6453333333,41.3606666667,47.894,16.929,13.877,39.7076666667,49.6263333333,47.862,26.7046666667,43.9993333333,23.5416666667
758.81,28.9896666667,52.0446666667,41.5753333333,47.8916666667,16.8496666667,14.272,40.1433333333,49.849,47.8603333333,26.5073333333,43.819,23.898
759.13,28.6376666667,51.733,41.415,47.5006666667,16.7063333333,14.039,40.1053333333,49.6726666667,47.8036666667,26.4816666667,43.8106666667,23.7026666667
759.44,29.1386666667,52.3196666667,42.5166666667,47.728,17.5246666667,14.156,40.7686666667,50.2383333333,48.332,27.264,44.2486666667,24.3246666667
759.75,28.624,52.283,42.3693333333,47.6373333333,17.401,13.17,40.4693333333,50.2393333333,48.1323333333,26.8996666667,43.6303333333,24.2496666667
760.07,29.3713333333,52.665,43.039,48.2736666667,18.027,13.365,40.6046666667,50.2943333333,48.8463333333,27.669,44.2483333333,24.6616666667
760.38,29.133,53.1426666667,43.3093333333,48.5126666667,18.4726666667,12.888,40.4613333333,50.199,49.4193333333,27.5893333333,44.6936666667,24.837
760.69,29.017,53.0086666667,43.305,48.6923333333,18.431,12.996,40.5793333333,49.764,49.3856666667,27.6153333333,44.534,24.685
761.01,29.3126666667,52.6186666667,43.007,48.3206666667,18.0066666667,12.985,40.2956666667,49.5683333333,49.245,27.249,44.8246666667,24.5223333333
761.32,28.8936666667,52.3306666667,42.6696666667,48.0533333333,17.8466666667,12.611,40.0443333333,49.1003333333,48.7756666667,26.8876666667,44.749,24.587
761.63,28.3063333333,51.8263333333,42.3533333333,47.621,17.545,11.682,39.6626666667,48.598,48.4423333333,26.3523333333,44.1656666667,24.398
761.94,28.713,51.7053333333,42.4653333333,48.0226666667,17.5703333333,11.374,39.5433333333,48.675,48.5803333333,26.3756666667,44.2586666667,24.7453333333
762.26,28.7343333333,51.9393333333,42.204,48.205,17.335,11.164,39.426,48.4143333333,48.6506666667,26.31,44.13,24.3976666667
762.57,29.058,52.478,42.805,48.884,17.8083333333,11.918,39.778,48.9973333333,48.7073333333,26.7876666667,44.6586666667,24.6813333333
762.88,28.8863333333,52.2113333333,42.668,49.0016666667,17.4936666667,11.981,39.373,49.2466666667,48.622,26.6443333333,44.7876666667,24.4883333333
763.20,29.0113333333,52.1133333333,42.7413333333,49.1646666667,17.5146666667,12.751,39.422,49.2,48.5076666667,26.8506666667,44.8186666667,24.4866666667
763.51,29.2256666667,52.0833333333,42.5493333333,49.0583333333,17.3493333333,12.782,39.3946666667,49.541,48.576,26.7893333333,44.9503333333,24.7643333333
763.82,29.1916666667,51.9596666667,42.3893333333,48.988,16.9296666667,13.338,39.429,49.374,48.2156666667,26.594,44.811,25.003
764.14,29.8353333333,52.093,42.5206666667,49.2366666667,17.1153333333,13.746,39.2676666667,49.5743333333,48.4433333333,26.641,45.2136666667,25.172
764.45,29.9726666667,52.3606666667,42.7286666667,49.343,17.193,13.596,39.3206666667,49.7103333333,48.7396666667,26.8133333333,45.1776666667,25.4646666667
764.76,30.0693333333,52.308,42.796,49.3483333333,17.099,13.555,39.3616666667,49.6283333333,48.6056666667,26.696,45.0493333333,25.1856666667
765.07,30.569,52.1046666667,43.121,49.5286666667,17.0376666667,14.21,39.3643333333,49.6423333333,48.599,26.9253333333,45.5706666667,25.38
765.39,30.4116666667,51.7833333333,42.6506666667,48.888,16.4493333333,13.936,39.0973333333,49.5456666667,48.2036666667,26.4773333333,45.3483333333,24.964
765.70,30.2486666667,51.4106666667,42.851,48.812,16.271,13.256,38.4326666667,49.4373333333,47.9923333333,26.4416666667,45.269,24.913
766.01,30.2696666667,51.158,42.436,48.109,16.095,12.929,37.9066666667,49.399,48.1973333333,26.2683333333,45.1626666667,24.905
766.32,30.3196666667,50.6806666667,41.8846666667,47.6826666667,16.3376666667,13.309,38.0906666667,48.5696666667,47.6823333333,26.0823333333,44.9746666667,25.0113333333
766.64,30.4043333333,50.684,41.7996666667,47.7226666667,16.272,12.844,37.9526666667,48.7526666667,47.7873333333,25.5753333333,45.26,24.69
766.95,29.697,50.516,41.7723333333,47.2853333333,16.0663333333,12.633,37.6966666667,48.6556666667,47.59,25.2156666667,45.0873333333,24.1333333333
767.26,29.7593333333,50.0346666667,41.771,46.8966666667,16.51,12.343,37.3953333333,48.7796666667,47.141,25.401,44.6826666667,23.919
767.57,29.0626666667,49.8913333333,42.0013333333,46.435,16.6123333333,12.106,37.6586666667,48.8416666667,46.815,25.57,44.571,24.0683333333
767.88,28.319,49.3636666667,42.0136666667,45.736,16.2013333333,12.137,37.17,48.6613333333,46.5906666667,24.9193333333,44.1783333333,23.4376666667
768.20,28.1766666667,49.294,42.4703333333,45.7843333333,16.51,12.353,37.255,49.0196666667,46.294,25.0783333333,44.8036666667,24.2746666667
768.51,28.307,49.8573333333,42.9386666667,46.1943333333,17.257,12.698,37.7693333333,49.898,46.927,25.8443333333,45.1973333333,24.318
768.82,28.131,50.1153333333,43.3186666667,46.2973333333,17.9986666667,12.775,37.7596666667,49.7796666667,47.451,26.18,45.2906666667,24.6486666667
769.13,27.9506666667,49.65,42.848,45.7086666667,17.991,13.16,38.292,49.0146666667,47.531,25.832,44.9883333333,24.7723333333
769.44,27.5343333333,49.422,43.209,45.2583333333,16.9393333333,12.426,38.631,48.3326666667,47.0243333333,25.376,44.452,24.635
769.76,27.1723333333,50.35,43.5566666667,45.746,16.633,11.848,39.0206666667,48.77,47.19,25.547,44.1663333333,24.6446666667
770.07,26.8593333333,49.8166666667,42.952,45.11,16.7353333333,11.777,38.7283333333,48.1176666667,46.6253333333,25.3903333333,44.3296666667,24.6556666667
770.38,27.4773333333,50.621,43.9913333333,45.725,16.866,11.876,39.0253333333,48.3486666667,46.9196666667,25.603,45.116,24.9003333333
770.69,27.8136666667,51.565,43.9426666667,46.4756666667,17.5386666667,12.473,39.5696666667,48.6976666667,48.0526666667,25.8066666667,46.0213333333,25.639
771.00,28.2836666667,51.4446666667,44.307,46.856,17.6496666667,12.819,39.33,49.3323333333,48.677,26.3413333333,46.176,25.783
771.32,28.5713333333,51.9483333333,44.132,47.6673333333,17.893,12.482,39.4896666667,49.567,48.3163333333,26.84,46.224,26.4553333333
771.63,29.1233333333,52.1666666667,44.0916666667,47.9076666667,18.242,12.334,39.685,50.2953333333,49.0643333333,27.3016666667,46.381,26.9326666667
771.94,29.095,51.5833333333,43.4306666667,47.594,17.6263333333,10.396,38.6683333333,48.5913333333,48.4916666667,26.228,45.8486666667,26.203
772.25,29.265,52.0466666667,44.1903333333,48.411,17.3913333333,10.831,38.8506666667,49.555,48.6143333333,26.9006666667,46.2243333333,26.4936666667
772.56,29.506,52.03,44.2463333333,49.0043333333,17.5586666667,10.706,38.6086666667,49.625,48.539,27.0236666667,46.4443333333,26.0926666667
772.87,29.8503333333,52.1603333333,44.488,50.0913333333,18.8006666667,10.683,38.4916666667,50.1703333333,49.1226666667,27.1013333333,46.6873333333,25.871
773.18,31.2633333333,52.15,44.5063333333,50.3713333333,19.1616666667,10.191,38.588,50.9023333333,50.637,27.3086666667,47.346,26.3003333333
773.50,31.4123333333,53.6256666667,44.8593333333,50.7846666667,18.9393333333,10.958,38.907,51.9753333333,51.3796666667,27.6516666667,47.0506666667,26.542
773.81,31.226,53.284,43.9793333333,51.396,18.692,12.151,38.7246666667,51.779,51.0126666667,27.148,46.6336666667,27.0663333333
774.12,31.6333333333,52.8706666667,44.9,51.4493333333,17.7816666667,12.04,39.0746666667,51.9786666667,50.2786666667,27.397,46.4883333333,26.756
774.43,31.1466666667,53.322,44.295,51.1633333333,17.2693333333,11.102,38.828,51.584,49.6773333333,26.2126666667,46.622,26.605
774.74,31.2753333333,53.402,45.2256666667,51.0293333333,17.9816666667,11.75,39.68,52.087,49.9143333333,26.3296666667,46.8266666667,26.3293333333
775.05,31.8466666667,53.7736666667,45.7116666667,51.2293333333,18.439,12.607,39.794,52.2013333333,50.6003333333,26.758,46.855,26.4723333333
775.36,31.115,54.941,46.5573333333,52.002,19.0146666667,14.607,40.5646666667,54.221,51.1376666667,27.456,47.45,27.4563333333
775.67,32.133,54.946,46.055,51.6583333333,19.1253333333,14.751,40.823,53.459,51.0866666667,27.473,47.2556666667,27.4156666667
775.98,32.532,55.594,46.552,52.3033333333,19.7423333333,15.622,41.5163333333,54.2203333333,51.359,27.296,48.183,28.0686666667
776.30,33.1906666667,56.1466666667,46.684,52.373,19.9256666667,16.552,42.2526666667,54.917,51.744,28.4733333333,48.9133333333,28.8736666667
776.61,32.8266666667,55.94,46.4526666667,51.5483333333,19.9886666667,17.568,41.892,54.617,50.5633333333,29.1103333333,48.142,28.125
776.92,33.5276666667,55.463,46.9773333333,51.248,20.66,17.471,41.7916666667,54.243,50.7486666667,29.7283333333,48.2253333333,28.3136666667
777.23,33.7986666667,55.8476666667,48.0143333333,51.4106666667,21.3366666667,16.516,42.947,55.026,51.6293333333,30.786,48.4523333333,28.1566666667
777.54,33.1696666667,55.7643333333,46.8793333333,51.0493333333,21.4226666667,16.844,42.2456666667,54.3743333333,52.194,30.744,47.7513333333,27.0916666667
777.85,33.4723333333,55.871,47.3846666667,51.8643333333,21.703,17.446,42.7936666667,54.591,52.7266666667,31.5246666667,47.9966666667,26.9616666667
778.16,33.3053333333,55.8346666667,47.627,52.5406666667,21.3846666667,16.75,41.876,54.02,52.624,31.6863333333,48.1576666667,27.1636666667
778.47,31.9306666667,55.5553333333,46.8573333333,51.7673333333,19.809,16.498,40.6003333333,53.0303333333,51.7956666667,31.0886666667,47.6433333333,25.337
778.78,31.9786666667,54.8123333333,46.486,51.1993333333,18.8256666667,16.257,40.192,52.3566666667,51.877,30.7083333333,46.6553333333,24.979
779.09,31.3426666667,54.636,46.786,51.5073333333,18.8283333333,16.382,39.8746666667,52.6736666667,52.1903333333,30.5746666667,47.2413333333,25.4266666667
779.40,30.891,53.5056666667,46.3793333333,50.9196666667,18.5343333333,16.034,39.2816666667,53.017,51.638,31.4943333333,46.523,25.1433333333
779.71,30.2716666667,52.3973333333,45.725,50.6066666667,17.9376666667,15.078,38.1573333333,51.3863333333,50.8666666667,30.676,45.7826666667,24.4656666667
780.02,29.6133333333,52.288,46.6196666667,51.255,17.8326666667,14.438,39.061,51.0186666667,50.812,30.115,45.97,24.8003333333
780.33,29.0643333333,52.195,46.685,51.8616666667,17.9536666667,13.079,38.9646666667,50.9536666667,50.7416666667,29.7303333333,46.079,24.735
780.64,29.294,51.8346666667,46.1303333333,51.6496666667,18.3163333333,13.784,38.3593333333,50.6936666667,50.416,29.571,46.2533333333,25.1
780.95,29.1163333333,52.093,45.9536666667,51.349,18.3566666667,13.767,38.4496666667,50.3876666667,49.3333333333,29.3333333333,46.8216666667,25.3646666667
781.26,28.5273333333,51.5656666667,45.7676666667,50.76,18.4186666667,14.419,38.0776666667,50.5423333333,48.5273333333,28.527,46.3876666667,25.5816666667
781.57,29.336,51.3533333333,44.311,49.785,18.9423333333,15.314,37.669,50.984,48.9546666667,28.69,46.8636666667,25.9536666667
781.88,30.679,50.5213333333,45.2446666667,50.6476666667,19.6206666667,14.218,39.0523333333,52.038,49.6996666667,28.7833333333,47.0143333333,26.572
782.19,31.365,51.4603333333,46.159,50.8573333333,20.6986666667,14.095,40.4763333333,52.0,50.0313333333,29.3966666667,48.222,26.5396666667
782.50,32.4313333333,51.1433333333,46.9886666667,51.6263333333,20.966,14.686,41.063,52.1096666667,50.8856666667,30.1773333333,48.7923333333,26.1513333333
782.81,32.9763333333,51.8986666667,47.6793333333,51.2496666667,20.9996666667,14.995,41.3503333333,51.8336666667,51.639,30.2823333333,49.6593333333,27.0043333333
783.12,32.9443333333,51.6033333333,47.0036666667,50.9553333333,21.0563333333,15.646,41.1403333333,51.9276666667,51.733,29.673,48.8173333333,26.1416666667
783.43,33.3006666667,52.1223333333,46.5613333333,51.0366666667,20.6646666667,16.387,40.6386666667,51.925,51.7603333333,29.582,49.095,25.798
783.74,33.9273333333,52.9043333333,46.733,51.089,20.0,18.515,41.947,52.0793333333,51.6833333333,30.132,49.4386666667,26.337
784.05,33.7706666667,52.7076666667,46.586,50.6223333333,18.4326666667,17.76,41.5743333333,51.665,51.766,29.4313333333,49.6806666667,25.2606666667
784.36,33.9473333333,51.9273333333,46.0933333333,50.3236666667,17.4343333333,17.195,40.1226666667,51.0063333333,52.1323333333,28.25,48.4136666667,25.0766666667
784.67,34.8093333333,51.905,45.726,49.983,17.2673333333,17.302,39.753,50.395,52.901,28.7676666667,48.3006666667,24.7513333333
784.98,34.3533333333,52.18,47.187,50.0353333333,16.7373333333,16.139,40.7876666667,50.5626666667,52.532,27.7776666667,47.9956666667,24.4726666667
785.29,33.3333333333,53.2636666667,46.5273333333,49.5986666667,16.126,16.021,40.2096666667,49.6683333333,51.972,27.0853333333,48.0276666667,24.1186666667
785.60,33.2276666667,52.5423333333,45.445,48.9406666667,15.1833333333,14.407,38.7713333333,49.576,51.6596666667,26.6596666667,46.61,23.1286666667
785.91,32.71,52.3713333333,43.9253333333,47.629,15.611,14.33,38.9063333333,48.6673333333,50.7093333333,25.926,45.9676666667,23.2606666667
786.22,33.402,53.0723333333,44.7303333333,48.301,16.7866666667,14.521,39.0663333333,49.2963333333,51.1843333333,26.4333333333,45.417,22.7256666667
786.53,33.9513333333,53.999,45.8633333333,48.8843333333,16.9243333333,14.315,39.5813333333,49.4336666667,51.1843333333,27.0513333333,47.0993333333,24.0303333333
786.84,32.518,52.5313333333,45.192,47.6723333333,16.378,12.029,39.0076666667,48.6576666667,50.9006666667,25.6883333333,46.0753333333,23.751
787.14,31.5386666667,52.2433333333,44.367,47.5576666667,16.65,10.469,38.3516666667,48.2886666667,50.7143333333,25.2243333333,45.4303333333,23.5626666667
787.45,31.618,52.492,44.466,47.7993333333,18.382,11.456,39.1586666667,48.8023333333,50.4206666667,26.7313333333,45.1456666667,24.9516666667
787.76,31.254,53.5826666667,44.9773333333,48.0483333333,18.874,11.42,39.6673333333,49.2323333333,50.3836666667,26.9673333333,45.7133333333,25.24
788.07,30.072,52.2733333333,44.2143333333,47.3503333333,18.7206666667,11.195,39.4483333333,48.5106666667,49.4196666667,26.5596666667,45.343,24.961
788.38,30.824,52.2926666667,44.2376666667,48.358,19.641,12.918,39.622,48.8846666667,50.3096666667,27.6643333333,45.88,25.031
788.69,31.047,52.734,44.331,47.9453333333,20.6983333333,13.902,39.852,49.8916666667,50.4173333333,28.1433333333,46.6173333333,25.5793333333
789.00,31.204,53.1933333333,44.404,48.3573333333,22.0193333333,15.693,40.1153333333,49.696,50.6383333333,28.8016666667,47.8406666667,26.764
789.31,30.4296666667,53.6916666667,44.362,47.6363333333,21.316,15.292,39.2646666667,49.892,49.5523333333,28.0506666667,47.6366666667,26.0426666667
789.62,30.3116666667,53.489,43.3956666667,47.4453333333,21.4016666667,15.794,40.0623333333,48.9096666667,49.6883333333,27.8813333333,47.8816666667,26.6666666667
789.92,30.4893333333,53.3016666667,43.286,46.6663333333,21.422,16.303,39.842,50.5213333333,50.1736666667,28.152,47.678,26.8246666667
790.23,32.0066666667,54.313,44.3603333333,47.6776666667,22.0853333333,18.578,40.3793333333,51.7853333333,50.711,29.9843333333,49.1943333333,27.9306666667
790.54,32.391,54.126,44.3796666667,47.5306666667,22.0923333333,19.298,40.3183333333,51.592,51.0396666667,30.507,49.5773333333,28.1026666667
790.85,31.4943333333,53.828,43.7313333333,47.0746666667,20.294,18.656,38.7833333333,50.652,50.9193333333,28.5523333333,49.047,26.6466666667
791.16,32.7503333333,53.8066666667,44.17,47.7023333333,20.3703333333,18.621,39.952,52.195,51.9203333333,29.4923333333,50.2056666667,27.0233333333
791.47,34.5353333333,55.214,45.6343333333,49.2756666667,21.2093333333,19.512,40.4386666667,52.881,53.411,29.9753333333,51.573,28.1726666667
791.78,33.3696666667,54.7566666667,44.4446666667,48.6203333333,19.172,18.736,39.724,51.162,52.542,29.4116666667,50.8713333333,27.6326666667
792.08,33.9583333333,54.0976666667,44.8363333333,49.5406666667,19.074,18.412,40.4266666667,50.7166666667,53.2893333333,29.952,50.79,27.49
792.39,33.296,53.2736666667,44.8186666667,49.158,18.032,17.733,40.5536666667,50.8416666667,53.1613333333,29.742,49.7193333333,27.198
