wavelength,Back_TanHeif,Belly_TanHeif,Breast_TanHeif,Crissum_TanHeif,Crown_TanHeif,DorTail_TanHeif,Patch10_TanHeif,Rump_TanHeif,Throat_TanHeif,WingTip_TanHeif
546.55,28.2356666667,33.0435333333,30.8746666667,24.8847333333,15.6864666667,10.8364666667,21.7576,38.4106666667,31.3894,10.3046
546.90,28.305,33.0844,30.9436,24.8985333333,15.7434,10.8435333333,21.8141333333,38.5096,31.4873333333,10.3182
547.24,28.3190666666,33.0792666667,30.9697333333,24.9072,15.7579333333,10.7969333333,21.8214666667,38.5582,31.5215333333,10.3046
547.58,28.4164,33.1706,31.0782,24.9642666667,15.8427333333,10.8169333333,21.917,38.7092666667,31.6511333333,10.3484666667
547.92,28.503,33.2271333333,31.1495333333,24.9864,15.9088666667,10.8317333333,21.9941333333,38.812,31.7218666667,10.3589333333
548.27,28.6025333333,33.291,31.2685333333,25.0476,15.9888666667,10.8492,22.0987333333,38.9411333333,31.8436,10.4424666667
548.61,28.6751333333,33.3488,31.3518666667,25.0776,16.0712666667,10.8753333333,22.1698,39.0460666667,31.9418,10.4842666667
548.95,28.729,33.3730666667,31.4326,25.0704666667,16.1318666667,10.874,22.2175333333,39.114,32.0462666667,10.5442
549.29,28.844,33.4527333333,31.5609333333,25.122,16.2083333333,10.9251333333,22.3158,39.2454666667,32.1555333333,10.5936
549.64,28.9514666667,33.5052,31.6348666667,25.1604,16.286,10.9712666667,22.3714666667,39.3598,32.2458666667,10.6488
549.98,29.0635333334,33.5996,31.7541333333,25.1952666666,16.4092,11.0162,22.4389333333,39.4892666667,32.3856,10.7338
550.32,29.1566,33.6634,31.87,25.2224,16.4709333333,11.0432666667,22.5238666666,39.5808666667,32.5082666667,10.7564666667
550.66,29.2228666667,33.6803333334,31.9474,25.2272,16.5173333333,11.0383333333,22.5277333333,39.6435333333,32.5862,10.7618
551.01,29.3236,33.7395333333,32.0904,25.2726,16.6315333333,11.1134666667,22.6010666667,39.75,32.7324666667,10.8364666667
551.35,29.3352,33.6837333333,32.1299333333,25.233,16.653,11.0926666667,22.6036666667,39.7226,32.7854666667,10.8470666667
551.69,29.3768,33.7154,32.2060666667,25.2523333333,16.7052666667,11.1092666667,22.6074666667,39.7642666667,32.9166666667,10.8776666667
552.03,29.4609333333,33.7478,32.2954666667,25.2759333333,16.7681333333,11.1234,22.6643333333,39.8761333333,33.0438,10.8685333333
552.38,29.5226666667,33.783,32.3732,25.2634,16.8068,11.1182,22.6982,39.949,33.1636,10.8625333333
552.72,29.5788,33.8525333333,32.4435333333,25.2989333333,16.8762,11.1125333333,22.7495333333,40.0591333333,33.2759333333,10.8157333333
553.06,29.6750666667,33.9116666667,32.5345333333,25.362,16.9770666667,11.1557333333,22.8364666667,40.1610666667,33.399,10.8672
553.40,29.7058,33.9237333333,32.6218666667,25.3671333333,17.0222,11.1469333333,22.871,40.2184666667,33.5042666667,10.8708666667
553.74,29.7864666667,33.9812,32.7214666667,25.441,17.0624,11.168,22.9517333333,40.3201333333,33.6621333333,10.9136
554.09,29.8338666667,34.007,32.7931333333,25.4819333333,17.1432666667,11.2177333333,23.0146666667,40.3744666667,33.7801333333,10.9869333333
554.43,29.8778666667,34.0273333333,32.844,25.5151333333,17.206,11.2376,23.0512666667,40.4078666667,33.9119333334,11.0194666667
554.77,29.8724,34.0178666667,32.8815333333,25.4848,17.2399333333,11.2165333333,23.0778666667,40.4588666666,33.9981333333,11.0097333333
555.11,29.9496,34.1016,32.9575333333,25.5428666667,17.3488,11.2752666667,23.1392666667,40.5374666667,34.142,11.0537333333
555.45,30.0532,34.142,33.0531333333,25.5956,17.4279333333,11.3401333333,23.2558,40.6254,34.2770666667,11.1196
555.80,30.1324666667,34.2367333333,33.1772666667,25.6372,17.5085333333,11.4120666667,23.3183333333,40.7074,34.4266,11.1767333333
556.14,30.1746666667,34.3048666666,33.2632,25.6705333333,17.5638,11.4160666667,23.3520666667,40.7746,34.5580666667,11.1935333333
556.48,30.2417333333,34.3086666667,33.3233333334,25.7105333333,17.6288666667,11.5222666667,23.4046,40.7934666666,34.6602,11.2846
556.82,30.2751333333,34.3246,33.3894,25.7364,17.6896,11.5518666667,23.4439333333,40.8316,34.799,11.3493333333
557.16,30.3114666667,34.3464666667,33.4584,25.7979333333,17.7270666667,11.5880666667,23.4907333333,40.8533333333,34.9058666667,11.379
557.50,30.3570666667,34.3571333333,33.5038666667,25.8088666667,17.7969333333,11.6484666667,23.5177333333,40.9013333333,35.0138666667,11.4214666667
557.85,30.3912666667,34.3666,33.566,25.8072,17.8248,11.6229333333,23.5105333333,40.9441333333,35.1409333333,11.4390666667
558.19,30.4771333334,34.4359333333,33.7242666667,25.8517333333,17.9017333333,11.6674,23.5850666667,41.0126666666,35.2901333333,11.5170666667
558.53,30.5990666667,34.4990666667,33.8650666667,25.932,17.9958,11.6983333333,23.6677333333,41.0769333333,35.4592666667,11.5587333333
558.87,30.6622,34.4799333333,33.953,25.9542666666,18.0168,11.714,23.7204,41.1317333333,35.5895333333,11.5859333333
559.21,30.6906666667,34.4854666667,34.0172,25.9572,18.0886666667,11.7018,23.7052666667,41.1375333333,35.713,11.5863333333
559.55,30.6567333333,34.3826666667,33.9455333333,25.9128666667,18.1061333333,11.6463333333,23.679,41.0576666667,35.7455333333,11.5422666667
559.89,30.6784666667,34.3218666667,33.9799333333,25.8944,18.1162666667,11.655,23.6594666667,41.0244,35.8036,11.5462666667
560.23,30.6988,34.3076,34.0216,25.8576666667,18.1312,11.5993333333,23.6239333333,40.9941333333,35.9014,11.5375333333
560.58,30.6945333333,34.2719333333,34.0376,25.8334666667,18.129,11.5542,23.5802666667,40.9536,35.9736,11.4879333333
560.92,30.7295333333,34.247,34.0398,25.7855333334,18.1654,11.5353333333,23.5456,40.9410666667,36.0683333333,11.4883333333
561.26,30.6851333333,34.1626666667,34.0458,25.7590666667,18.1568,11.4972666667,23.5173333333,40.8258666667,36.1072666667,11.4828
561.60,30.715,34.1469333333,34.0838666667,25.7475333333,18.1916,11.4668,23.5091333333,40.7925333333,36.1984,11.4648
561.94,30.7234666667,34.0992666667,34.0586666667,25.7389333333,18.2106666666,11.4416666667,23.5023333334,40.7739333333,36.2679333333,11.4278666667
562.28,30.6996666667,34.0492666667,34.0207333333,25.6697333333,18.1814666667,11.3927333334,23.4435333333,40.7004,36.3128666667,11.3624
562.62,30.6207333333,33.9846,33.9532666667,25.5821333333,18.1376666667,11.3155333333,23.3546666667,40.607,36.3040666667,11.2818666667
562.96,30.5626,33.9358666667,33.9502,25.5184666667,18.1160666667,11.3262,23.3255333333,40.5376666667,36.3468,11.2711333333
563.30,30.5538,33.9003333333,33.997,25.5006666667,18.0996,11.3234,23.2909333333,40.4923333333,36.4722666667,11.262
563.64,30.6173333333,33.9242,34.07,25.5551333333,18.1853333333,11.3763333333,23.3489333333,40.5210666667,36.6658,11.3022666667
563.99,30.6697333334,33.9372,34.155,25.5811333333,18.2412,11.4203333333,23.3778,40.5408666667,36.8507333333,11.3031333333
564.33,30.6606,33.9142666667,34.1866,25.5676666667,18.2838,11.4435333334,23.3828,40.5495333333,36.9583333333,11.31
564.67,30.628,33.8740666666,34.1886,25.529,18.2944,11.4222666667,23.3712,40.4717333333,37.0536,11.2808
565.01,30.7104,33.9213333333,34.2999333333,25.5666,18.3779333333,11.4726,23.3930666667,40.5299333333,37.239,11.2895333333
565.35,30.6747333333,33.8794666667,34.2923333333,25.5492666667,18.3660666667,11.4876666667,23.3615333333,40.4832666667,37.2994666667,11.2749333333
565.69,30.7139333333,33.8945333333,34.3324,25.5528,18.429,11.5572666667,23.3878666667,40.492,37.4213333333,11.3141333333
566.03,30.7395333333,33.9254666667,34.4300666667,25.5950666667,18.513,11.6369333333,23.4484,40.5042,37.5472666667,11.4274666667
566.37,30.7950666667,33.9591333333,34.5287333333,25.5978666667,18.5682,11.6658666667,23.4792,40.508,37.695,11.4456666667
566.71,30.8860666667,33.9744,34.6212666666,25.6480666667,18.6040666667,11.6433333333,23.4995333333,40.5567333333,37.861,11.4445333333
567.05,30.9534666667,34.0304,34.7069333333,25.6985333333,18.6844666667,11.6818,23.5546666667,40.5879333333,38.0015333333,11.4904666666
567.39,30.9308,33.9871333333,34.7095333333,25.6698666667,18.6598666667,11.6373333333,23.4962,40.5276,38.0396666667,11.476
567.73,30.863,33.9288,34.6988666667,25.6363333333,18.6508,11.5846666667,23.4729333333,40.452,38.0554666667,11.4736
568.07,30.8647333333,33.9009333333,34.7116,25.6072666667,18.6376666667,11.5502,23.43,40.3670666667,38.147,11.4438
568.41,30.8273333334,33.8388,34.7082,25.5831333333,18.6468,11.5408,23.3863333333,40.2842666667,38.1854666667,11.4080666667
568.75,30.8114666667,33.831,34.7161333333,25.5154,18.6707333333,11.5437333333,23.369,40.2316666667,38.2631333333,11.4111333333
569.09,30.815,33.8152666667,34.7377333333,25.4692666667,18.6822666667,11.534,23.3574666667,40.1887333333,38.3562666667,11.392
569.43,30.8111333333,33.8134666667,34.8008,25.4584,18.6848,11.5193333333,23.3562666667,40.1549333333,38.4828666666,11.3994
569.77,30.712,33.6978666667,34.7307333333,25.3484666667,18.6122,11.4292,23.2263333334,40.0111333333,38.4984,11.2827333333
570.11,30.7274,33.6736666667,34.7626,25.3912666667,18.6862,11.4694,23.2278,39.9760666667,38.5964666667,11.3282
570.45,30.6051333334,33.5857333334,34.6821333333,25.2954,18.6482,11.4457333333,23.1384,39.7928666667,38.5696,11.2978
570.79,30.5361333333,33.5134666667,34.6644,25.2333333334,18.6439333333,11.4406666667,23.0694,39.6564666667,38.5994,11.2911333333
571.13,30.4478,33.4472666667,34.6320666667,25.1721333333,18.6480666667,11.4271333333,23.0238666667,39.5324666667,38.601,11.2715333333
571.47,30.4664,33.4704,34.6924666666,25.1605333333,18.6722,11.4258,23.0009333333,39.5257333333,38.7028,11.2632
571.81,30.4456,33.4388,34.6876,25.1526,18.6808,11.4194666667,22.9571333333,39.4510666667,38.7336666667,11.2575333333
572.15,30.4752,33.4643333333,34.7616666667,25.1904666667,18.7467333333,11.4818666667,22.9859333333,39.4489333333,38.8556,11.3404
572.49,30.4571333333,33.4480666667,34.779,25.2094,18.7454,11.4561333333,22.9825333333,39.3949333333,38.9166666667,11.335
572.83,30.424,33.4306666667,34.7792,25.2024666667,18.7827333333,11.4611333333,22.958,39.2952,38.9629333333,11.3539333333
573.17,30.2947333333,33.2936666667,34.6618,25.0958666667,18.7432,11.379,22.8212666667,39.0861333333,38.8820666667,11.2648666667
573.51,30.302,33.2877333333,34.6704,25.1143333333,18.7924,11.3958,22.8154,39.0266666667,38.9471333333,11.309
573.85,30.2141333333,33.2352666667,34.618,25.0435333333,18.7482,11.3554666667,22.7448,38.9057333333,38.9536666666,11.2642
574.19,30.2164666667,33.2552,34.6426666667,25.03,18.7983333333,11.3312,22.7343333333,38.8855333333,39.0372666667,11.2606666667
574.53,30.2427333334,33.304,34.6890666667,25.0505333333,18.8336,11.3288,22.7322666666,38.8870666667,39.1470666667,11.2619333333
574.87,30.2663333333,33.3525333333,34.7354666667,25.0546666667,18.8774,11.3281333333,22.7456666667,38.8603333333,39.2559333334,11.2910666667
575.21,30.2409333333,33.3468,34.7333333333,25.0524666667,18.9164,11.3496666667,22.7436,38.7708666667,39.3228666667,11.3225333333
575.55,30.1936,33.3420666667,34.7327333334,25.0035333333,18.8974,11.3348,22.7233333333,38.6835333333,39.3852,11.3224
575.89,30.1688666667,33.3595333333,34.7206,24.9542666667,18.8847333333,11.2644,22.6991333333,38.6248,39.4553333333,11.2898
576.22,30.1306666667,33.3671333333,34.7426666667,24.9384666667,18.9162,11.2634666667,22.6869333333,38.5567333334,39.4974666667,11.3261333333
576.56,30.1624666667,33.4216666667,34.8052666667,24.9581333333,18.9714666667,11.2914,22.7234666667,38.5591333333,39.5769333333,11.3668666667
576.90,30.1768666667,33.4961333333,34.9113333333,25.0004,18.9991333333,11.3262666667,22.7820666667,38.5786666667,39.6972,11.4242
577.24,30.2285333333,33.5918666667,35.004,25.0382,19.0648666667,11.3638,22.8446,38.6058666667,39.8246666667,11.4565333333
577.58,30.2385333333,33.6454,35.0777333333,25.0662,19.1261333333,11.3981333333,22.8926,38.5925333333,39.9413333333,11.5394
577.92,30.1526666667,33.6230666667,35.0678666667,25.0468,19.1180666667,11.4051333333,22.8876,38.497,39.9632,11.5478
578.26,30.0796666667,33.6166,35.0728,25.0162,19.0984,11.3975333333,22.8861333333,38.4194666667,39.9400666667,11.5581333333
578.60,30.061,33.6194,35.1023333333,25.03,19.1405333333,11.4291333333,22.8976,38.3818666667,39.9996666667,11.6086
578.94,29.9677333333,33.5569333333,35.0384,24.9772,19.1086,11.3872666667,22.8510666667,38.2484,39.943,11.6174
579.28,29.8823333333,33.5344,35.0381333333,24.9135333333,19.1194666667,11.3135333333,22.8178666667,38.1352666667,39.97,11.5938666667
579.61,29.8448666667,33.5826666667,35.0928,24.8998666667,19.1501333333,11.3262666667,22.8234,38.0741333333,40.0151333333,11.6246
579.95,29.7238666667,33.483,34.9972,24.7722,19.0642666667,11.1987333333,22.7009333333,37.9080666667,39.9699333333,11.5217333334
580.29,29.6363333333,33.4501333333,35.0365333333,24.7463333333,19.0531333333,11.1637333333,22.6709333333,37.8149333333,40.0293333333,11.5480666667
580.63,29.6138666667,33.5044,35.0614666666,24.7544666667,19.1051333333,11.1864,22.6354666667,37.7498,40.0720666667,11.6088666667
580.97,29.4997333333,33.4628,35.0243333333,24.7140666667,19.1166,11.1712666667,22.6050666667,37.5834,40.0698,11.6392
581.31,29.4432666667,33.4645333333,35.0566,24.6666,19.1052666667,11.1654,22.5572,37.483,40.1349333333,11.6020666667
581.65,29.4118,33.4912,35.1054,24.6733333333,19.1044,11.1236,22.5274666667,37.4035333333,40.2034,11.6085333333
581.98,29.4173333333,33.5546,35.1448666667,24.7104,19.2152,11.1478666667,22.5468666667,37.4033333333,40.3603333334,11.7106666667
582.32,29.3194666667,33.5364666667,35.1125333333,24.6745333333,19.1980666667,11.1058,22.4922666667,37.3047333333,40.3577333333,11.6895333333
582.66,29.2934666667,33.5934666667,35.1698666667,24.6582,19.2231333333,11.1204666667,22.4974,37.2696,40.4438666667,11.6998
583.00,29.2936,33.7209333333,35.2340666667,24.7222666667,19.3189333333,11.2204666667,22.5405333333,37.3041333333,40.5411333333,11.7882
583.34,29.204,33.6211333333,35.1790666667,24.6801333333,19.3064,11.209,22.4219333333,37.1514666667,40.5386666667,11.7736
583.68,29.1862666667,33.6758666667,35.2334,24.7323333333,19.391,11.2764666667,22.4686666667,37.0602666667,40.6091333333,11.8750666667
584.01,29.097,33.6459333333,35.1939333333,24.7185333333,19.3927333333,11.252,22.4161333333,36.9486666667,40.6118,11.8318
584.35,29.0133333333,33.641,35.2126,24.6838,19.4032,11.2472666667,22.3987333333,36.8534,40.6695333333,11.8464
584.69,28.9581333333,33.6376666667,35.2063333333,24.6290666667,19.3339333333,11.1698666667,22.3281333333,36.8226,40.7268666667,11.7914
585.03,28.877,33.6264666667,35.1407333333,24.5894,19.3202666667,11.1436666667,22.2818666667,36.7357333333,40.6779333334,11.7944
585.37,28.8108,33.598,35.1022,24.5404,19.3260666667,11.1335333333,22.2230666667,36.628,40.6972666667,11.8205333333
585.70,28.6961333333,33.5283333333,35.0487333333,24.4600666667,19.3013333333,11.1192,22.1272666667,36.423,40.6403333333,11.8136
586.04,28.5856666667,33.4916,34.9714,24.3862666667,19.2845333333,11.0845333333,22.0470666667,36.2622666667,40.6419333333,11.7728
586.38,28.5212,33.4441333334,34.9519333333,24.3766,19.3042,11.0684666667,22.0046,36.1492666667,40.7120666667,11.7795333333
586.72,28.4372666667,33.2991333333,34.8945333333,24.2946,19.2677333333,11.0779333333,21.9394666667,35.9245333333,40.6562666667,11.7910666667
587.06,28.3072666667,33.2744666667,34.8465333333,24.2640666667,19.2781333333,11.0509333333,21.8966,35.7727333333,40.6136666667,11.7924666667
587.39,28.2223333333,33.2454,34.8352666667,24.2354666667,19.277,11.0656,21.8390666667,35.6668666667,40.6833333333,11.8316666666
587.73,28.1492,33.2205333334,34.7802,24.1798,19.3467333333,11.0886666667,21.7938,35.5210666667,40.6895333334,11.9032
588.07,28.067,33.1692666667,34.6935333333,24.1253333333,19.3268666667,11.0688,21.7424666667,35.3694,40.6858666667,11.9021333333
588.41,27.9589333333,33.1237333333,34.6834666667,24.1143333333,19.3655333333,11.0818666667,21.6832666667,35.189,40.6756,11.9361333333
588.74,27.8694666667,33.1388666667,34.6918,24.1112666667,19.4094666667,11.0464,21.6662,35.0866666667,40.7514,11.9779333333
589.08,27.7384666667,33.1109333333,34.6724,24.0699333334,19.4298666667,11.1085333333,21.634,34.9330666667,40.7186,12.0182666667
589.42,27.6078666667,33.0494,34.6059333333,24.0138666667,19.3742,11.0674666667,21.5923333333,34.7826,40.6867333333,11.9760666667
589.76,27.563,33.0421333333,34.6760666667,24.0227333333,19.4032666667,11.0862,21.5729333333,34.713,40.7750666667,12.0251333333
590.09,27.5237333333,33.1042666667,34.7100666667,24.0378666667,19.4946,11.1644666667,21.5567333333,34.6422,40.799,12.0936666667
590.43,27.4276666667,33.1128666667,34.6986666666,24.0334666667,19.4951333333,11.1378666667,21.5004666667,34.6084666667,40.8170666667,12.1051333333
590.77,27.3647333333,33.0961333333,34.7140666667,24.0148666667,19.472,11.1414666667,21.4774,34.5292666667,40.8513333333,12.1482666667
591.11,27.2757333333,33.0324666667,34.6702666667,23.9746666667,19.4416666667,11.0819333333,21.4035333333,34.4288666666,40.8564666666,12.0764
591.44,27.2242666667,33.0574,34.7051333333,23.9979333333,19.4042,11.0611333333,21.3723333333,34.3564,40.913,12.0794
591.78,27.1616666667,33.0737333334,34.7257333334,24.0402,19.4362,11.0640666667,21.3376,34.2886,40.9776666667,12.0869333334
592.12,27.0451333333,33.0118,34.6258,23.9722,19.3994666667,11.0655333333,21.2623333333,34.1329333333,40.9220666667,12.0793333333
592.46,26.8774666667,32.8662,34.4865333333,23.8268,19.2874666667,10.9721333333,21.0634666667,33.8816,40.8128666667,11.9542666667
592.79,26.9151333333,32.8989333333,34.4912,23.8629333333,19.3544666667,10.9818666667,21.0641333333,33.8422,40.9373333333,11.986
593.13,26.8169333333,32.7994,34.4294666667,23.7854666667,19.3071333333,10.9445333333,20.9458,33.6864,40.8890666667,11.9547333333
593.47,26.8634,32.9153333333,34.4772666667,23.8784666667,19.4366,11.0699333334,21.0034,33.6428,40.9646666667,12.0983333333
593.80,26.8110666667,32.8980666667,34.4967333333,23.8811333333,19.4105333333,11.074,20.9731333333,33.5529333333,41.0208,12.1286666667
594.14,26.7608,32.8626666667,34.5052,23.8709333333,19.4131333333,11.0683333333,20.9518,33.4225333333,41.0787333333,12.1542666667
594.48,26.6748,32.833,34.4190666667,23.8603333333,19.4370666667,11.1262666667,20.9239333333,33.2640666667,41.0911333333,12.2080666667
594.81,26.5505333333,32.7788666667,34.3368666667,23.7936666666,19.4228666667,11.1324666667,20.8216666667,33.0760666667,41.0176,12.2414666666
595.15,26.429,32.6668666667,34.2268666667,23.6828666667,19.3601333333,11.0784666667,20.6665333333,32.8837333333,40.9985333333,12.1669333334
595.49,26.317,32.6176,34.1831333333,23.5987333333,19.3436,11.0267333333,20.5808,32.7262,40.9889333333,12.1309333333
595.82,26.2814666667,32.6275333333,34.2171333333,23.5845333333,19.3542666666,11.0288666666,20.5544666666,32.6507333333,41.0674666667,12.1758666667
596.16,26.3297333334,32.7157333334,34.3266,23.6854666667,19.4676,11.136,20.6322666667,32.6872666667,41.1898,12.3202666667
596.50,26.2366666667,32.7062666667,34.3208666667,23.7040666667,19.4761333333,11.1731333333,20.6221333333,32.6037333333,41.1870666667,12.3524666667
596.83,26.2339333333,32.7648,34.3662,23.7681333333,19.5592666667,11.2132,20.6761333334,32.5786666667,41.2942666667,12.4233333333
597.17,25.9923333333,32.5258666667,34.17,23.5574,19.3606666667,11.0419333333,20.4566,32.3343333333,41.1229333333,12.2491333333
597.51,25.833,32.4024,34.0455333333,23.4637333333,19.2862666667,10.9632,20.3218,32.1110666667,40.9908,12.1994
597.84,25.7415333333,32.4042,33.9993333333,23.4224,19.2542,10.9398,20.2403333333,31.9884,40.9312,12.1822
598.18,25.6808666667,32.3696,33.9968666667,23.4001333333,19.2216666667,10.8498666667,20.1655333333,31.9193333333,40.9049333333,12.1544666667
598.52,25.6162,32.3607333333,33.9602,23.3613333333,19.2051333333,10.8284,20.1412,31.8717333333,40.8665333333,12.1286666667
598.85,25.6005333333,32.4179333333,33.9828,23.4463333333,19.2649333333,10.887,20.2386666667,31.8687333333,40.8632,12.2332666667
599.19,25.6052,32.4079333333,33.9338666667,23.4503333333,19.2628,10.9458,20.2426,31.8181333333,40.7888666667,12.3178
599.53,25.5233333333,32.3965333333,33.9167333333,23.4496666667,19.2640666667,10.9587333334,20.2162666667,31.7576666667,40.726,12.3200666666
599.86,25.4947333333,32.4144666667,33.9013333334,23.4948666667,19.2818,10.9973333333,20.2172666667,31.6741333333,40.716,12.367
600.20,25.4468,32.3796,33.8834666667,23.468,19.2467333333,10.9595333333,20.1338666667,31.5622666667,40.6551333333,12.3902666667
600.53,25.2738666667,32.3021333333,33.8112666667,23.3633333333,19.1624,10.9121333333,19.973,31.4037333333,40.5298,12.3232
600.87,25.3318666667,32.4137333333,33.8729333333,23.4577333333,19.2786,11.0282,20.0562666667,31.3747333333,40.6178666667,12.4805333333
601.21,25.3093333333,32.4476,33.8669333333,23.4786666667,19.2551333333,11.063,20.0587333333,31.3278,40.6218666667,12.504
601.54,25.2306666667,32.4008,33.8127333333,23.4926666667,19.2672666666,11.088,20.0514666667,31.2322,40.6236,12.5589333333
601.88,25.106,32.3300666667,33.7478666667,23.3904,19.1982,11.0704,19.9486666667,31.0533333333,40.5914666666,12.4780666667
602.21,25.1068,32.3729333333,33.7814666667,23.4876,19.2671333333,11.1749333333,19.9999333334,30.9726,40.6638666667,12.5991333333
602.55,24.9652666667,32.2686666667,33.6929333333,23.3972,19.2083333333,11.1759333333,19.8814666667,30.7608,40.6204,12.5676666667
602.88,24.7981333333,32.1612666667,33.6058666667,23.3415333333,19.1665333333,11.1331333333,19.7974,30.5438666667,40.5652,12.5351333333
603.22,24.7365333333,32.1403333333,33.5628666667,23.3461333334,19.1597333333,11.1086666667,19.7732666667,30.4458666667,40.5888666667,12.5255333333
603.56,24.5673333333,32.0433333333,33.4112,23.225,19.0627333333,11.0382,19.6703333333,30.2355333333,40.4714666667,12.4654666667
603.89,24.4618666667,32.0018666667,33.3207333333,23.1652666667,18.9691333333,10.9866,19.5907333333,30.0861333333,40.4332,12.4060666667
604.23,24.5052666667,32.0610666667,33.3364,23.2226666667,19.007,11.0582666667,19.6457333334,30.0385333333,40.4898666667,12.4919333333
604.56,24.4924,32.0956666667,33.364,23.2714,19.0135333333,11.0888666667,19.6582666667,29.9978666667,40.4823333333,12.551
604.90,24.4266666667,32.0774666667,33.3382666667,23.2571333333,19.0391333333,11.1004666667,19.6257333333,29.9196666667,40.4997333333,12.585
605.23,24.3612666667,32.0714666667,33.3108666667,23.2571333333,19.0360666667,11.0943333333,19.5792666667,29.8572,40.4754666667,12.5952666667
605.57,24.3286666667,32.125,33.333,23.2975333333,19.0682,11.1207333333,19.5932666667,29.8365333333,40.4702666666,12.6722666667
605.90,24.2022666667,32.0849333333,33.2724,23.2278666667,18.9920666667,11.0571333333,19.508,29.7176666667,40.4466,12.6408666667
606.24,24.1320666667,32.0467333333,33.229,23.2069333333,18.931,11.0184,19.4602666666,29.6518666667,40.382,12.6306
606.58,24.0966,32.0837333333,33.2360666667,23.2252666667,18.9025333333,11.0311333333,19.4203333334,29.6118,40.385,12.6694666667
606.91,23.9670666667,32.0217333333,33.1532666667,23.1637333333,18.8153333333,11.015,19.3006,29.4388666667,40.2630666667,12.6564
607.25,23.9588,31.9996666667,33.1605333333,23.2054666667,18.8472666667,11.0792666667,19.2922666667,29.4126666667,40.237,12.7124666667
607.58,23.8769333333,31.9581333333,33.111,23.1784,18.8385333333,11.0715333333,19.2579333333,29.3256666667,40.1951333333,12.6887333333
607.92,23.7116666667,31.8662666667,32.9814,23.101,18.7740666667,10.9897333333,19.141,29.1935333333,40.0628,12.6318666667
608.25,23.6007333333,31.8349333333,32.8994666667,23.0424,18.7223333333,10.9992,19.0818666667,29.0898,40.0525333333,12.6032666667
608.59,23.5716666667,31.8475333333,32.8802666667,23.0579333333,18.7385333333,11.0060666667,19.0713333333,29.0573333333,40.0278666667,12.6149333333
608.92,23.5198,31.8546,32.8594,23.0125333333,18.7005333333,11.0052666667,19.0393333333,28.93,40.0005333333,12.6074
609.26,23.528,31.8966,32.8544666667,23.0649333333,18.7109333333,11.0613333333,19.0711333333,28.8812666667,39.9943333333,12.6592
609.59,23.4908666667,31.8689333333,32.8145333333,23.0487333333,18.701,11.0466,19.0366666667,28.8284,39.8816666667,12.6868
609.93,23.4406,31.9422666667,32.8069333333,23.0542,18.7165333333,11.0574,19.0155333333,28.7744,39.7847333333,12.7049333333
610.26,23.3469333333,31.9018,32.7039333333,22.993,18.6555333333,11.0175333333,18.9503333333,28.6716666666,39.6807333333,12.6569333333
610.60,23.3770666667,31.9454666667,32.6590666667,23.0426,18.6888,11.0808,19.0252666667,28.6820666667,39.6878666667,12.7588
610.93,23.2806666667,31.9689333333,32.5925333333,22.9915333333,18.6228,11.0444666667,18.9766,28.5986,39.5970666667,12.7678
611.27,23.2994666667,32.0443333333,32.5825333333,23.0268,18.6696,11.1040666667,19.0067333333,28.5832,39.5674,12.9048
611.60,23.2890666667,32.0552,32.5784666667,23.0426,18.6554,11.148,19.0056,28.5284666667,39.5114,12.9868
611.93,23.1435333333,31.9738,32.4578,22.9568666667,18.5355333333,11.0104,18.8738666667,28.3641333333,39.2938,12.9204666667
612.27,23.0446666667,31.9427333333,32.3633333333,22.9574666667,18.4314,10.9890666667,18.8387333333,28.2542666667,39.1777333333,12.9480666666
612.60,22.9478666667,31.8772666667,32.2386,22.9076,18.3645333334,10.9537333333,18.7563333333,28.1559333333,39.0053333333,12.9293333333
612.94,22.7454666667,31.7382666667,32.0308,22.7632,18.2391333333,10.8551333333,18.609,27.9732,38.7317333333,12.8336
613.27,22.7806666667,31.8468,32.0436,22.8471333333,18.2866666667,10.9748,18.6672,27.9555333333,38.7380666667,12.9322666667
613.61,22.7089333334,31.8326,31.9703333333,22.8245333333,18.2520666667,10.9413333333,18.6495333333,27.8664666667,38.7131333333,12.9407333333
613.94,22.6767333333,31.8878666667,31.9725333333,22.8768,18.2622,10.9958666667,18.6884,27.8654666667,38.665,13.0024666667
614.28,22.5958,31.8701333333,31.9178666667,22.8425333334,18.2100666667,10.9488,18.6291333333,27.7778,38.5206666667,12.9986
614.61,22.5098666667,31.8738666667,31.8760666667,22.8358,18.1769333333,10.9271333333,18.602,27.7256666667,38.4767333333,13.0013333334
614.94,22.3568666667,31.8129333333,31.7876666667,22.7832666667,18.0966,10.8762,18.5225333333,27.6164666667,38.3454,12.9416
615.28,22.3112,31.8569333333,31.7558,22.8090666667,18.0625333334,10.8942666667,18.5224666667,27.5410666667,38.2775333333,12.9479333334
615.61,22.2592,31.8880666667,31.7176666667,22.8029333333,18.0796,10.92,18.5485333333,27.5156666667,38.2389333333,12.9761333333
615.95,22.1278,31.8252666667,31.5757333333,22.6858,18.0198,10.8582666667,18.4453333333,27.3464,38.087,12.8969333333
616.28,22.0655333334,31.8261333333,31.5191333333,22.7034,17.9934666667,10.8294666667,18.4478,27.2706666667,38.0386666667,12.9254666667
616.61,22.0400666667,31.8898666667,31.5168,22.7523333334,18.0282666667,10.8686666666,18.4672666667,27.2390666667,38.0592,13.0173333333
