wavelength,Back_HemVerf,Belly_HemVerf,Breast_HemVerf,Crissum_HemVerf,Crown_HemVerf,DorTail_HemVerf,Rump_HemVerf,Throat_HemVerf,WingTip_HemVerf
524.87,11.0320833333,40.9589166667,27.04375,22.2664166667,14.2588333334,8.40483333333,12.2639666667,7.52108333333,9.42958333333
525.21,11.0534166667,40.9460833333,27.0688333333,22.2846666667,14.2651666667,8.43233333334,12.267575,7.52691666667,9.46008333333
525.56,11.039,40.9219166667,27.04975,22.285,14.2519166667,8.41891666666,12.2369666667,7.52133333333,9.43858333333
525.90,11.04575,40.9354166667,27.05225,22.3011666667,14.2333333333,8.43908333334,12.2363083333,7.53291666667,9.45225
526.25,11.0288333333,40.89375,27.0276666667,22.29975,14.2018333333,8.42375,12.2173416667,7.52991666666,9.45616666667
526.59,10.9931666667,40.8783333333,27.0174166666,22.30675,14.19,8.42483333333,12.2014166667,7.52691666667,9.43725
526.94,10.9865833333,40.9308333333,27.03375,22.3424166667,14.1944166667,8.44083333334,12.1918416666,7.52516666667,9.45066666667
527.28,11.00525,40.9980833333,27.0865,22.399,14.2295,8.46325,12.2211416667,7.55308333333,9.4805
527.63,11.002,40.999,27.085,22.4175833333,14.2141666667,8.456,12.2034416667,7.53933333333,9.47008333334
527.97,11.0139166667,41.02725,27.0985833333,22.4343333334,14.229,8.45433333333,12.2052333333,7.54391666667,9.47683333333
528.32,11.0028333333,41.0358333333,27.1156666667,22.4465833333,14.2343333333,8.45225,12.201425,7.548,9.47033333333
528.66,10.99875,41.0131666667,27.1006666667,22.44225,14.2293333333,8.44366666667,12.1998333333,7.54458333333,9.4675
529.01,10.9886666667,41.0261666666,27.1029166667,22.4440833334,14.2294166667,8.437,12.1962583333,7.54316666667,9.46225
529.35,10.9939166667,41.0495833334,27.1123333333,22.46675,14.2376666667,8.43966666667,12.2115083334,7.54025,9.4705
529.70,10.9995,41.0709166667,27.1369166667,22.4851666667,14.2585833333,8.44491666667,12.2218916667,7.54866666667,9.47425
530.04,11.0165,41.111,27.1865,22.5211666667,14.3051666667,8.47858333334,12.2445333333,7.56283333333,9.48375
530.39,11.0400833333,41.1193333333,27.2013333333,22.5455833333,14.32875,8.49708333333,12.2671,7.57466666667,9.50433333334
530.73,11.0576666667,41.1248333333,27.2199166667,22.566,14.3513333333,8.4855,12.266475,7.58041666667,9.50575
531.08,11.0634166667,41.1110833333,27.2266666667,22.5708333333,14.3565,8.49316666667,12.2683416667,7.57966666667,9.50908333332
531.42,11.07275,41.104,27.2299166667,22.5791666666,14.3796666667,8.50383333334,12.2796333333,7.59941666667,9.52274999999
531.77,11.0645,41.0995833333,27.2439166667,22.5998333333,14.39475,8.51358333333,12.2919916667,7.603,9.52283333332
532.11,11.0885833333,41.09575,27.2518333333,22.61625,14.395,8.52183333333,12.2938833333,7.61175,9.54299999999
532.46,11.1011666667,41.1453333334,27.2728333334,22.6605833334,14.424,8.54391666666,12.3048166667,7.62541666667,9.56658333333
532.80,11.1108333333,41.1749166667,27.2905833333,22.6905833333,14.4465833334,8.54641666667,12.316425,7.64075,9.56441666668
533.15,11.1121666667,41.2021666667,27.3230833333,22.7073333334,14.4534166667,8.557,12.3156416667,7.64116666667,9.56791666666
533.49,11.0970833333,41.1990833333,27.3218333333,22.72,14.4458333333,8.54666666667,12.3033583334,7.62341666667,9.55875
533.84,11.07725,41.1861666667,27.2896666667,22.7149166667,14.413,8.51075,12.2965166667,7.59708333334,9.55816666667
534.18,11.0721666667,41.19425,27.3095,22.7265833333,14.4225,8.496,12.2917166667,7.57358333333,9.55208333333
534.52,11.06125,41.1758333333,27.2993333333,22.7233333333,14.4193333334,8.49208333333,12.2928,7.55841666667,9.55474999999
534.87,11.07075,41.2216666667,27.311,22.75225,14.4363333333,8.49033333333,12.3001583333,7.55983333333,9.56416666667
535.21,11.0535,41.2505,27.3136666667,22.7548333333,14.4308333333,8.47633333333,12.2800916667,7.53466666667,9.55991666668
535.56,11.0544166667,41.2733333333,27.3280833333,22.7781666667,14.4345,8.44641666667,12.2634833334,7.53558333333,9.55666666667
535.90,11.0346666667,41.2815,27.33975,22.7931666667,14.4575,8.43625,12.2664333334,7.53741666667,9.55458333333
536.25,11.04775,41.30225,27.3651666667,22.8096666667,14.4635833333,8.43916666667,12.2732083333,7.541,9.55441666668
536.59,11.0131666667,41.2906666667,27.3589166666,22.80875,14.448,8.41025,12.2498166667,7.49916666667,9.53599999999
536.93,11.0141666667,41.24925,27.3208333334,22.7900833334,14.4635833333,8.41425,12.2513333333,7.49733333333,9.54441666667
537.28,11.0475833333,41.3164166667,27.364,22.8363333333,14.5135833333,8.42758333334,12.2786583334,7.53866666667,9.58424999999
537.62,11.0718333333,41.4120833333,27.4315,22.8903333333,14.5625833333,8.464,12.3016666667,7.58091666667,9.59024999999
537.97,11.0888333333,41.4624166667,27.45175,22.9108333333,14.57075,8.464,12.3049083333,7.60341666667,9.59833333332
538.31,11.1309166667,41.51075,27.4921666667,22.9674166666,14.6185,8.503,12.3409666667,7.64083333333,9.64741666667
538.65,11.12175,41.4520833333,27.45675,22.9454166667,14.6015833333,8.51391666667,12.3297083334,7.64808333334,9.63816666667
539.00,11.17225,41.52225,27.5295,23.0219166667,14.645,8.54583333334,12.3892833334,7.69208333333,9.68383333333
539.34,11.1573333333,41.4765,27.49425,22.9971666667,14.6350833333,8.55658333333,12.400025,7.67916666667,9.68258333333
539.69,11.14025,41.4360833333,27.4438333333,22.9716666667,14.61375,8.56216666667,12.3711833333,7.65908333333,9.68
540.03,11.1175,41.3946666667,27.4164166667,22.9519166667,14.5884166666,8.54358333334,12.3396083334,7.6555,9.65741666666
540.37,11.15125,41.39175,27.4305833334,22.9709166667,14.60675,8.5755,12.3512083333,7.68533333333,9.68441666667
540.72,11.1315,41.415,27.4584166666,22.995,14.6134166667,8.56833333333,12.3406833333,7.69891666667,9.67941666667
541.06,11.1159166667,41.39825,27.4526666667,23.0040833333,14.6049166666,8.5615,12.3327166667,7.68566666666,9.66583333333
541.40,11.0933333333,41.3465,27.4174166667,22.9914166667,14.5923333334,8.54616666667,12.2972083333,7.66358333333,9.65899999999
541.75,11.094,41.339,27.4236666667,23.0029166667,14.6061666667,8.55925,12.29805,7.66625,9.67266666668
542.09,11.0766666667,41.31275,27.4198333333,23.0068333333,14.5934166667,8.55525,12.2860083333,7.67266666667,9.64441666667
542.43,11.0675833333,41.3110833333,27.42525,23.0325833334,14.6055,8.54441666667,12.2774416667,7.66808333333,9.64116666668
542.78,11.0573333333,41.28575,27.417,23.0369166667,14.6156666667,8.54641666667,12.2779583333,7.66058333334,9.64549999999
543.12,11.0733333333,41.2990833333,27.4429166666,23.0745833333,14.6369166667,8.5565,12.2750416667,7.67366666667,9.66350000001
543.46,11.11725,41.36325,27.5093333333,23.1445,14.6944166667,8.57658333333,12.3161833334,7.7095,9.70599999999
543.81,11.1141666667,41.37825,27.5296666667,23.1820833333,14.72,8.58383333334,12.3370166667,7.70633333333,9.72316666666
544.15,11.1070833333,41.39075,27.5375,23.2085,14.7430833333,8.58633333333,12.3447,7.71275,9.72883333333
544.49,11.13825,41.4315,27.5671666667,23.2675833333,14.7714166667,8.60458333333,12.3827583333,7.73,9.76850000001
544.84,11.1620833333,41.48375,27.5994166667,23.3153333334,14.80325,8.636,12.4168666667,7.74725,9.79358333333
545.18,11.1605833333,41.499,27.6075,23.33125,14.80625,8.6325,12.4342583333,7.74783333333,9.79433333334
545.52,11.1513333333,41.54575,27.6240833333,23.3755833334,14.8143333333,8.65033333334,12.4521,7.75425,9.81858333334
545.87,11.1508333333,41.5945833333,27.6595833333,23.401,14.8299166666,8.65075,12.460375,7.74891666667,9.82683333333
546.21,11.19825,41.7233333333,27.7411666667,23.4811666667,14.8871666667,8.6905,12.5153916667,7.79608333333,9.89608333334
546.55,11.21675,41.7543333333,27.7615,23.5188333333,14.90075,8.71391666667,12.5166666666,7.82058333333,9.90924999999
546.90,11.2511666667,41.8775,27.84225,23.5935833334,14.958,8.761,12.57175,7.86266666667,9.94316666666
547.24,11.2248333333,41.8820833334,27.8391666667,23.589,14.937,8.75941666667,12.567375,7.84833333333,9.90325
547.58,11.2669166667,41.9454166667,27.905,23.6611666667,15.0155833333,8.81766666666,12.6134083333,7.89566666667,9.93716666666
547.92,11.3029166667,42.0374166667,27.9905,23.73275,15.0605833333,8.85533333334,12.6696666667,7.93366666667,9.98900000001
548.27,11.2854166667,42.0856666667,28.0044166667,23.7344166667,15.0871666666,8.85808333333,12.66265,7.9265,9.96158333333
548.61,11.2985,42.0548333333,27.9970833333,23.7411666667,15.0844166667,8.86191666666,12.6426333334,7.93358333333,9.96075
548.95,11.36025,42.162,28.09325,23.8334166667,15.1570833333,8.93433333333,12.6973916667,7.9895,10.0051666667
549.29,11.3771666667,42.1525,28.1310833333,23.8795833333,15.17925,8.95041666667,12.7063583333,8.02608333333,9.99249999999
549.64,11.3921666667,42.1965,28.1175,23.9166666667,15.2118333334,8.94833333333,12.7036333333,8.01933333333,10.0038333333
549.98,11.4250833333,42.1844166667,28.17975,23.949,15.2449166667,8.97533333333,12.7250083333,8.00225,9.98191666667
550.32,11.4164166667,42.205,28.1980833333,23.9388333333,15.2450833333,8.96258333333,12.7195166667,7.97616666667,9.92191666666
550.66,11.4064166667,42.1521666667,28.1550833333,23.9335,15.2215833333,8.92241666666,12.6809166667,7.9355,9.8635
551.01,11.43225,42.2105,28.1953333333,23.9775,15.24275,8.91558333333,12.717975,7.95208333333,9.89258333334
551.35,11.42225,42.2641666666,28.1996666667,23.99,15.20825,8.90475,12.6903083333,7.93608333334,9.89058333333
551.69,11.42575,42.2965833334,28.202,24.0158333333,15.2305,8.91966666666,12.6621416667,7.94558333333,9.89324999999
552.03,11.47225,42.3313333333,28.2405833333,24.08175,15.25825,8.94583333333,12.6828416667,7.96025,9.92158333334
552.38,11.4986666666,42.453,28.3281666667,24.13725,15.33275,8.97575,12.7364583333,7.98258333333,9.95091666667
552.72,11.50025,42.4628333333,28.344,24.1718333333,15.3610833333,8.967,12.757825,7.98341666667,9.9695
553.06,11.5329166666,42.5710833333,28.4030833333,24.2383333333,15.4158333333,8.9845,12.8105666667,8.00308333334,10.01575
553.40,11.5546666667,42.63725,28.4774166667,24.3226666667,15.44925,9.01383333333,12.8589916667,8.03591666667,10.0381666666
553.74,11.5406666667,42.6491666667,28.4585,24.3415833334,15.4460833333,9.00916666666,12.8684416667,8.04008333333,10.0510833334
554.09,11.6193333333,42.74175,28.53575,24.4521666667,15.5386666667,9.07875,12.9474583333,8.13291666667,10.1485833333
554.43,11.6696666667,42.8181666667,28.5926666667,24.5145,15.5985,9.144,12.983375,8.18741666667,10.2446666667
554.77,11.72575,42.9315833334,28.6725833333,24.6206666667,15.6818333333,9.2245,13.0231083333,8.25741666667,10.3101666667
555.11,11.7238333334,42.9478333333,28.6835833333,24.6169166666,15.69875,9.22766666666,13.0391416666,8.27633333333,10.32225
555.45,11.6860833333,42.8725,28.612,24.5946666667,15.6451666667,9.18375,13.010675,8.22191666667,10.2665
555.80,11.7066666667,42.9095833333,28.6514166667,24.6196666667,15.6643333334,9.20591666667,13.0303583333,8.22525,10.2825833334
556.14,11.66225,42.8613333333,28.6175,24.613,15.64125,9.2085,12.9929,8.221,10.2754166666
556.48,11.6793333333,42.9165833333,28.6365833333,24.6549166666,15.6738333333,9.24374999999,13.0250166667,8.24883333333,10.3069166667
556.82,11.709,42.9209166667,28.633,24.6546666667,15.6985,9.25925,13.0266333334,8.27516666666,10.316
557.16,11.6879166667,42.9295,28.6221666667,24.6250833333,15.6899166667,9.26216666666,13.0158333333,8.2595,10.3161666667
557.50,11.6705833333,43.0140833334,28.6368333333,24.6528333333,15.70775,9.26825000001,13.0102833333,8.29383333333,10.3428333334
557.85,11.6030833333,42.9754166667,28.581,24.6101666667,15.6636666667,9.21916666667,12.9605166667,8.24791666667,10.2995
558.19,11.5215833333,42.9040833333,28.5035833333,24.5471666667,15.5655,9.13975,12.901575,8.17358333333,10.1976666667
558.53,11.4396666667,42.8175,28.4309166667,24.4475833333,15.4950833333,9.05125,12.8222416667,8.07308333333,10.0870833333
558.87,11.4675833333,42.8580833333,28.4660833333,24.5315,15.5355833334,9.05425,12.8506,8.07625,10.0848333333
559.21,11.4713333333,42.954,28.519,24.564,15.56925,9.07216666667,12.8694666667,8.08166666667,10.0960833333
559.55,11.43175,42.9109166667,28.4543333333,24.5363333333,15.5336666666,9.02575,12.8267916666,8.05116666667,10.0785833333
559.89,11.4546666667,42.9138333333,28.46025,24.5825,15.53,9.0065,12.8236416666,8.04908333333,10.0583333333
560.23,11.4709166667,42.87875,28.4445,24.55525,15.5229166666,9.00583333333,12.815825,8.0565,10.0603333334
560.58,11.3868333333,42.8503333334,28.38875,24.5050833333,15.4618333333,8.92541666667,12.7489583334,7.96125,9.96566666667
560.92,11.4195833333,42.7953333333,28.35825,24.4890833333,15.4864166667,8.92591666667,12.762975,7.99033333334,9.96733333335
561.26,11.39325,42.72875,28.32425,24.4604166667,15.4625833334,8.87591666666,12.74015,7.94958333334,9.92499999998
561.60,11.3915,42.7665833333,28.35375,24.4986666667,15.4774166666,8.858,12.7266083333,7.93625,9.92249999998
561.94,11.45025,42.8535833333,28.4394166667,24.5731666667,15.554,8.90425,12.8094666667,7.98583333334,9.96691666668
562.28,11.476,42.88675,28.47975,24.6194166667,15.5693333333,8.93933333333,12.8176083333,8.01833333333,10.0205833333
562.62,11.4599166667,42.8789166667,28.47525,24.5946666667,15.5521666667,8.92216666667,12.8027333333,8.02691666667,10.0306666667
562.96,11.52575,42.9,28.5471666667,24.6795,15.6238333333,8.97433333333,12.8808833333,8.08433333333,10.0985
563.30,11.5813333333,42.9535833333,28.6414166667,24.7699166667,15.692,9.04008333333,12.9465916667,8.14491666666,10.16225
563.64,11.5365833333,42.9296666667,28.616,24.7513333333,15.6898333333,8.99975,12.9197666667,8.08483333333,10.1315833333
563.99,11.4625833333,42.9323333333,28.6175833333,24.764,15.6431666667,8.93583333333,12.8519166667,8.01941666667,10.08025
564.33,11.4853333333,42.9178333334,28.6290833333,24.7885833334,15.6854166667,8.98725,12.8660416667,8.05266666667,10.1140833333
564.67,11.4411666667,42.921,28.6138333333,24.7833333333,15.6468333333,8.96233333333,12.7957583333,8.00933333333,10.07725
565.01,11.4465833333,42.9005833333,28.6080833333,24.7925833333,15.63125,8.97458333333,12.779975,7.99058333333,10.0753333333
565.35,11.4268333333,42.8505833334,28.5681666667,24.7526666667,15.6056666667,8.96441666667,12.7612583333,7.95316666667,10.0603333333
565.69,11.4011666667,42.811,28.56975,24.7638333334,15.6146666667,8.96566666667,12.743275,7.94575,10.0823333333
566.03,11.4654166667,42.8525833333,28.6019166667,24.8138333334,15.6823333333,9.03908333334,12.8271083333,8.01141666667,10.1429166667
566.37,11.47475,42.8705,28.5996666667,24.83275,15.7055,9.08308333333,12.8565583333,8.022,10.1560833333
566.71,11.4318333333,42.8649166667,28.6146666666,24.7909166667,15.66475,9.04208333333,12.794575,7.97716666667,10.1145
567.05,11.3885833334,42.84725,28.5848333333,24.7518333333,15.638,9.01066666667,12.7626083333,7.96041666667,10.0758333333
567.39,11.3916666667,42.9020833333,28.62775,24.7810833333,15.6480833333,9.04575,12.799925,7.997,10.10825
567.73,11.47,42.9725833334,28.6985,24.8259166667,15.7265833333,9.09275,12.850175,8.05391666667,10.1495
568.07,11.4695833333,43.0099166667,28.6988333333,24.8465,15.7383333334,9.07516666666,12.859725,8.073,10.1420833333
568.41,11.5386666667,43.06425,28.7763333333,24.9373333333,15.8286666667,9.15116666667,12.946875,8.1385,10.1881666667
568.75,11.5885,43.0860833334,28.828,24.96625,15.8985833334,9.20883333334,12.99735,8.19025,10.22325
569.09,11.64375,43.1758333333,28.888,25.0451666666,15.9395,9.239,13.036525,8.25633333334,10.26875
569.43,11.6415,43.1980833333,28.8721666667,25.03,15.9465833334,9.22766666667,13.0349583333,8.25341666667,10.23525
569.77,11.619,43.19475,28.8505833334,25.03675,15.9440833333,9.1925,12.9981333333,8.22141666667,10.21175
570.11,11.6331666667,43.1534166667,28.8446666666,25.0223333333,15.9490833333,9.16991666667,12.97215,8.21816666667,10.2146666667
570.45,11.662,43.151,28.8105,25.0475,15.9698333333,9.1845,13.0002166667,8.24725,10.25525
570.79,11.682,43.1605,28.81425,25.06325,15.9748333333,9.19583333333,13.00275,8.22966666667,10.26525
571.13,11.70425,43.0868333333,28.7994166666,25.0434166666,15.9846666667,9.20166666667,12.991025,8.25283333333,10.2580833333
571.47,11.7085,43.0864166667,28.7943333333,25.0688333333,15.9963333333,9.19941666666,13.0034416667,8.26808333333,10.2669166667
571.81,11.7371666667,43.1141666667,28.85175,25.1068333333,15.9941666666,9.21016666666,13.0163416667,8.26891666667,10.2953333333
572.15,11.6878333333,43.0933333333,28.8235833333,25.0745,15.95325,9.14541666666,12.972325,8.23641666667,10.2906666667
572.49,11.6888333334,43.1096666667,28.8264166666,25.1116666667,15.97225,9.14058333333,12.9707416667,8.24725,10.31425
572.83,11.6853333333,43.1671666667,28.881,25.1588333333,16.0205,9.18075,13.006275,8.26208333333,10.3204166667
573.17,11.6960833333,43.1719166667,28.9080833333,25.18225,16.0375,9.20891666667,13.0237,8.2845,10.37025
573.51,11.6559166667,43.152,28.90475,25.158,16.0214166667,9.16308333333,12.9922166667,8.22875,10.3405833333
573.85,11.643,43.19075,28.9473333333,25.1888333333,16.0275833333,9.16108333334,12.9845,8.19833333333,10.3330833333
574.19,11.6420833333,43.1575833333,28.9620833334,25.2068333334,16.05225,9.14741666667,12.9812333333,8.21066666667,10.33725
574.53,11.6434166667,43.2071666666,29.00625,25.2705,16.1025,9.16091666666,12.9888,8.23575,10.3540833333
574.87,11.6835,43.2898333333,29.0493333333,25.3336666667,16.1516666667,9.1965,13.0343416667,8.26391666667,10.4085833333
575.21,11.6821666667,43.3153333333,29.0675833333,25.3394166667,16.1504166667,9.23158333333,13.044875,8.276,10.4288333333
575.55,11.6695833333,43.2508333333,29.0159166667,25.3120833334,16.15375,9.23883333333,13.0388333333,8.25375,10.4299166667
575.89,11.6678333333,43.25675,29.0271666667,25.32475,16.151,9.23741666667,13.0380166667,8.253,10.4191666667
576.22,11.6209166667,43.2635,28.9828333334,25.2790833333,16.13075,9.19258333333,12.9879666666,8.20233333333,10.3748333333
576.56,11.5861666666,43.1856666667,28.9140833333,25.2293333333,16.088,9.16058333333,12.9430916667,8.16733333333,10.348
576.90,11.6236666666,43.1809166666,28.9198333333,25.22425,16.11225,9.18466666667,12.9470916666,8.19,10.3331666667
577.24,11.6428333333,43.1664166667,28.9270833333,25.23425,16.1061666667,9.19575,12.983275,8.2445,10.3613333333
577.58,11.6544166667,43.1795,28.9129166667,25.2645833333,16.1069166667,9.19675,12.9859083333,8.27166666667,10.3800833333
577.92,11.7221666667,43.28125,28.9688333333,25.32325,16.1493333333,9.28591666667,13.0423416666,8.32725,10.4150833333
578.26,11.7494166667,43.2791666667,28.9645,25.3365833333,16.16175,9.31599999999,13.0814666667,8.35566666666,10.4458333333
578.60,11.7063333333,43.2878333333,28.9416666667,25.30425,16.1380833334,9.25283333333,13.0276916667,8.29266666666,10.3911666667
578.94,11.6763333333,43.23075,28.90225,25.30475,16.1350833333,9.21266666668,13.0072916667,8.25533333333,10.37375
579.28,11.6835,43.2775,28.93075,25.3351666667,16.1269166667,9.19275000001,12.9889666667,8.25425,10.3370833333
579.61,11.6845,43.3230833333,28.92975,25.3191666666,16.1654166667,9.20566666666,12.9951,8.25208333333,10.3415833333
579.95,11.7516666666,43.3916666666,29.0270833333,25.4095,16.2065,9.25224999999,13.042475,8.31075,10.39675
580.29,11.7335833333,43.3435,29.0128333334,25.3916666667,16.18225,9.20933333333,13.0065666667,8.29908333334,10.41175
580.63,11.6563333333,43.34675,28.9869166667,25.407,16.1223333333,9.12825,12.9219166667,8.23566666667,10.377
580.97,11.65175,43.3411666667,28.9653333333,25.4498333333,16.1463333333,9.12508333333,12.8948,8.22925,10.37125
581.31,11.6338333333,43.3380833333,28.9905833333,25.467,16.156,9.13425,12.9191083333,8.24175,10.3593333333
581.65,11.5310833333,43.2894166667,28.9439166667,25.4075833334,16.0903333333,9.03683333333,12.8244583333,8.14108333333,10.2970833333
581.98,11.4595833333,43.2286666667,28.9164166667,25.3543333333,16.0500833333,8.94666666666,12.752375,8.07125,10.2375833333
582.32,11.48175,43.2491666667,28.9295833334,25.38575,16.0465833333,8.96233333333,12.7606416667,8.09258333333,10.2626666667
582.66,11.4574166667,43.2850833334,28.93975,25.40475,16.0384166667,8.94216666666,12.7182583334,8.08516666667,10.2153333333
583.00,11.4223333333,43.282,28.9405,25.4043333333,16.06575,8.9465,12.7455666666,8.12266666666,10.2431666667
583.34,11.4955,43.3405,28.9844166667,25.48875,16.0841666666,9.01516666666,12.8078166667,8.16608333333,10.31475
583.68,11.4665,43.2950833334,28.9971666667,25.4850833333,16.0575833333,9.012,12.8067583334,8.161,10.2945
584.01,11.4964166667,43.3048333333,29.04125,25.5086666667,16.1133333333,9.053,12.8547583333,8.18783333333,10.3141666667
584.35,11.484,43.3405833333,29.0364166667,25.5096666667,16.1491666667,9.06166666667,12.8609333333,8.16,10.33375
584.69,11.4953333333,43.4723333333,29.1405,25.5504166667,16.1990833333,9.12025,12.9042083333,8.1975,10.3651666666
585.03,11.5510833333,43.5239166667,29.128,25.5694166666,16.2623333333,9.14041666667,12.9215333334,8.22591666667,10.4130833334
585.37,11.5770833334,43.5598333333,29.1044166667,25.62475,16.2776666667,9.14666666667,12.9749416667,8.26766666667,10.4225833333
585.70,11.6266666666,43.59975,29.1229166667,25.6585,16.3205,9.1925,13.00605,8.31941666667,10.468
586.04,11.6286666667,43.6055,29.1680833333,25.65225,16.3595833333,9.211,13.0152083333,8.34125,10.4885
586.38,11.6273333333,43.524,29.151,25.6221666666,16.3446666667,9.2235,13.0134,8.34166666667,10.4755833334
586.72,11.7595,43.6250833333,29.2685833334,25.7195833334,16.44475,9.33533333332,13.1278083333,8.42558333333,10.6021666666
587.06,11.6170833333,43.5121666667,29.14125,25.6005833334,16.30375,9.18425,12.9799083333,8.301,10.46475
587.39,11.61125,43.5769166667,29.1264166667,25.6213333333,16.3224166667,9.20749999999,13.0107416667,8.32383333333,10.46825
587.73,11.6535,43.717,29.17925,25.6948333333,16.3688333333,9.23225000001,13.059,8.34041666667,10.454
588.07,11.7023333333,43.6959166667,29.20775,25.7319166667,16.4289166667,9.25183333333,13.1074166667,8.41733333333,10.4753333333
588.41,11.7194166667,43.66425,29.1876666666,25.7246666667,16.4179166667,9.21125,13.0737416667,8.39983333333,10.4533333333
588.74,11.6964166667,43.6814166667,29.2325833334,25.7485833333,16.4389166666,9.21816666667,13.0812833333,8.39308333333,10.4620833333
589.08,11.7066666667,43.7464166667,29.2793333333,25.8029166666,16.48025,9.26675,13.0945,8.41341666667,10.5274166667
589.42,11.69025,43.7285833333,29.2506666667,25.81775,16.4624166667,9.23991666666,13.0903333333,8.39216666667,10.5064166667
589.76,11.7125833334,43.7761666667,29.277,25.8845833333,16.4809166666,9.25775,13.0902083333,8.39825,10.5223333333
590.09,11.7378333334,43.8170833333,29.2994166667,25.9301666666,16.5179166667,9.28241666667,13.1396083333,8.42108333333,10.5864166666
590.43,11.67025,43.80675,29.2534166667,25.9251666667,16.482,9.24191666667,13.1024083334,8.38825,10.54625
590.77,11.7744166666,43.9536666667,29.4036666667,26.06875,16.6080833333,9.39558333334,13.21995,8.51541666667,10.6608333333
591.11,11.7676666666,43.8689166667,29.3469166666,26.0443333333,16.6044166666,9.36516666667,13.1600583333,8.48808333334,10.6425833333
591.44,11.7926666667,43.89875,29.38625,26.0996666667,16.6285833333,9.40941666667,13.1577,8.51816666666,10.6989166667
591.78,11.8296666667,43.9133333333,29.40525,26.1674166667,16.6035,9.44491666667,13.176475,8.52375,10.7123333333
592.12,11.8056666667,43.92175,29.4355833333,26.1960833333,16.59275,9.45841666666,13.1865833333,8.51508333333,10.7305
592.46,11.8031666667,43.9286666667,29.4553333333,26.2065833333,16.5655,9.47125,13.17405,8.51891666667,10.695
592.79,11.7861666667,43.9065,29.48275,26.1529166667,16.5685833333,9.44625000001,13.1614333334,8.48208333333,10.6275
593.13,11.7399166667,43.8809166667,29.5146666667,26.12475,16.5303333334,9.41641666666,13.1155416667,8.43341666667,10.59425
593.47,11.6888333333,43.7765833333,29.4745833333,26.0881666667,16.4985833333,9.44766666667,13.1159166667,8.43758333333,10.6064166667
593.80,11.68925,43.8055833333,29.4775,26.1095,16.5179166667,9.48533333333,13.1233666667,8.45041666667,10.6445833333
594.14,11.7164166667,43.8945833333,29.5436666666,26.1950833333,16.5498333334,9.50841666668,13.1300666667,8.44175,10.6656666667
594.48,11.74175,43.8725833333,29.599,26.2035,16.6351666667,9.51774999999,13.158525,8.45858333333,10.6958333333
594.81,11.76175,43.9545,29.6695833334,26.23275,16.6636666667,9.56449999999,13.2127583333,8.44383333334,10.7356666667
595.15,11.70375,43.8545833333,29.5851666667,26.1585,16.632,9.49933333333,13.1613,8.4,10.6979166667
595.49,11.6443333333,43.899,29.58325,26.0804166666,16.592,9.45183333334,13.1108333333,8.32691666666,10.6710833334
595.82,11.6313333333,43.909,29.53,26.0898333333,16.5858333333,9.45308333333,13.0960666667,8.30441666666,10.66025
596.16,11.583,43.9325833333,29.4905,26.04475,16.5710833333,9.38800000001,13.0448833334,8.2405,10.6301666667
596.50,11.575,43.9745,29.4946666667,26.0868333334,16.5535,9.37500000001,13.0205666667,8.24925,10.6250833334
596.83,11.65275,44.0796666667,29.5415,26.13625,16.5833333333,9.43,13.0734333333,8.32008333334,10.6976666667
597.17,11.7294166666,44.2046666667,29.6,26.2110833333,16.6515833333,9.44958333334,13.1233833333,8.33616666667,10.7216666667
597.51,11.72325,44.2230833334,29.59625,26.1844166667,16.6426666667,9.41033333334,13.107725,8.31241666667,10.6851666667
597.84,11.6571666667,44.1326666667,29.5138333333,26.0728333333,16.594,9.35066666666,13.0291333333,8.28266666667,10.616
598.18,11.68875,44.2095,29.5245,26.1240833334,16.5983333333,9.38225,13.0485583333,8.30433333333,10.6358333333
598.52,11.6866666666,44.258,29.5653333333,26.1601666667,16.6159166667,9.36208333333,13.0434916667,8.32983333333,10.67275
598.85,11.6905,44.37125,29.6391666666,26.2175833333,16.6279166667,9.37883333333,13.0319416667,8.3105,10.6648333333
599.19,11.7596666667,44.4355833333,29.69575,26.3335,16.7201666667,9.47466666667,13.1035833333,8.41175,10.73825
599.53,11.8220833333,44.5098333333,29.7995,26.3849166667,16.7809166667,9.50108333333,13.1452166667,8.47933333333,10.7920833333
599.86,11.8928333333,44.48125,29.8661666667,26.4895833334,16.871,9.59241666667,13.2208916667,8.585,10.8754166667
600.20,11.9485,44.49175,29.9053333334,26.5610833333,16.9838333333,9.66241666667,13.3018083333,8.64408333334,10.9736666667
600.53,11.9420833334,44.44225,29.89275,26.587,17.0188333333,9.69399999999,13.2848333334,8.60966666667,10.94775
600.87,11.8709166667,44.43325,29.83775,26.5855,16.9914166667,9.65691666666,13.2756833333,8.59691666667,10.90225
601.21,11.89475,44.4296666667,29.9045833334,26.6763333334,17.0513333333,9.70633333333,13.3039333334,8.6355,10.9340833333
601.54,12.0189166667,44.5396666667,30.0265,26.8586666667,17.1560833334,9.80575000001,13.4116416667,8.7365,11.0390833333
601.88,12.001,44.468,29.9941666667,26.8205833333,17.1071666666,9.78066666668,13.4018416667,8.69858333333,11.08025
602.21,12.0424166667,44.4100833334,29.9834166667,26.8623333333,17.15425,9.81716666667,13.43375,8.72141666667,11.0635833333
602.55,12.0608333334,44.3445,29.9445,26.8466666666,17.157,9.84183333333,13.4690416667,8.76091666667,11.0781666667
