wavelength,Back_HemMelf,Belly_HemMelf,Breast_HemMelf,Crissum_HemMelf,Crown_HemMelf,DorTail_HemMelf,Patch10_HemMelf,Patch11_HemMelf,Rump_HemMelf,Throat_HemMelf,WingTip_HemMelf
362.39,5.62508333333,7.64991666667,6.03216666667,3.79625,6.36683333333,6.67033333333,3.34083333333,4.98208333333,4.84241666666,3.83208333333,6.34966666666
362.75,5.56966666667,7.52333333333,5.94183333333,3.7345,6.25058333333,6.53025,3.23983333333,4.87183333333,4.75133333333,3.7205,6.25983333334
363.11,5.66891666666,7.58608333333,6.01108333333,3.8015,6.31858333333,6.5915,3.27641666667,4.89475,4.83633333334,3.72916666666,6.31316666666
363.48,5.55458333333,7.51316666667,5.95941666667,3.723,6.23533333334,6.51975,3.22808333333,4.82366666667,4.79716666666,3.6055,6.24083333333
363.84,5.569,7.48933333333,5.93325,3.67758333333,6.26066666667,6.51708333333,3.16125,4.85508333333,4.78866666667,3.55716666667,6.21841666667
364.20,5.59383333334,7.46033333333,5.88383333333,3.64766666667,6.23183333333,6.46283333334,3.12075,4.78075,4.68858333333,3.48841666667,6.20725
364.57,5.67358333333,7.49758333333,5.94591666667,3.72875,6.30641666667,6.47841666666,3.23633333333,4.90375,4.77666666667,3.54358333333,6.28225
364.93,5.77433333333,7.51216666667,5.99833333334,3.79933333333,6.42116666667,6.53275,3.297,4.94991666667,4.81783333333,3.57341666667,6.37533333333
365.29,5.76308333333,7.44541666667,5.90133333333,3.74941666667,6.42716666667,6.4775,3.21866666667,4.94633333333,4.8285,3.47275,6.35891666667
365.66,5.73575,7.39625,5.8035,3.7175,6.39266666667,6.4155,3.12833333333,4.93316666667,4.82683333333,3.33833333333,6.33716666667
366.02,5.6765,7.336,5.792,3.62925,6.33741666667,6.33966666667,3.01108333334,4.86833333333,4.71158333333,3.1855,6.27966666667
366.38,5.72883333334,7.43175,5.90183333334,3.66525,6.39,6.40466666667,3.05691666666,4.95708333333,4.74183333333,3.2225,6.25808333333
366.75,5.78225,7.5855,5.96783333333,3.71908333333,6.48233333333,6.52158333333,3.11025,5.02375,4.78616666667,3.29783333333,6.285
367.11,5.72166666667,7.62883333333,5.9655,3.7085,6.5395,6.52233333333,3.07683333333,5.06075,4.78733333333,3.32366666667,6.24866666667
367.47,5.85108333333,7.75116666667,6.08083333333,3.78,6.66525,6.55883333334,3.11191666667,5.19358333333,4.86816666667,3.447,6.36975
367.84,5.94341666667,7.85258333333,6.17266666667,3.91608333334,6.7415,6.60941666667,3.19116666667,5.33566666667,4.92608333333,3.56325,6.44683333334
368.20,6.22016666666,8.16291666667,6.42466666667,4.16416666667,7.03966666667,6.83408333333,3.44433333333,5.62558333333,5.2475,3.8645,6.68225
368.56,6.27433333333,8.259,6.47783333333,4.18383333333,7.07116666667,6.85466666667,3.43983333333,5.668,5.32875,3.87266666667,6.66416666667
368.93,6.28441666666,8.30233333333,6.41625,4.14408333333,7.05783333333,6.81,3.36208333333,5.62983333333,5.32733333333,3.90591666667,6.588
369.29,6.17291666667,8.25408333334,6.3415,3.97866666667,6.95225,6.69275,3.21025,5.49791666667,5.13908333333,3.81041666667,6.4645
369.65,6.18266666666,8.24175,6.4085,3.99891666667,6.96416666667,6.73433333333,3.25033333333,5.50741666666,5.08075,3.85416666667,6.46791666667
370.01,6.27333333333,8.35025,6.5345,4.09991666667,7.0675,6.84641666667,3.42541666666,5.60266666667,5.1755,3.98891666667,6.5705
370.38,6.27725,8.34916666666,6.5535,4.14466666667,7.07083333333,6.88441666667,3.438,5.61866666667,5.21366666667,4.02116666667,6.60808333333
370.74,6.38633333333,8.39341666667,6.66191666667,4.22733333333,7.16116666667,6.94333333333,3.54483333333,5.72066666667,5.297,4.07933333333,6.72616666666
371.10,6.40916666667,8.36116666666,6.62433333333,4.19133333333,7.06641666666,6.92175,3.55016666667,5.65708333333,5.24983333333,4.05291666667,6.74966666667
371.46,6.42075,8.36266666667,6.6775,4.22433333334,7.06333333333,6.99633333334,3.63858333333,5.6345,5.24366666667,4.05925,6.76816666667
371.83,6.4355,8.44875,6.77058333333,4.19666666667,7.10666666667,7.03558333333,3.6955,5.56,5.31083333333,4.068,6.802
372.19,6.2575,8.28616666667,6.6325,4.03283333333,6.92591666666,6.928,3.54141666667,5.36275,5.181,3.90316666667,6.65358333333
372.55,6.20933333333,8.21891666667,6.54175,3.99991666667,6.89733333334,6.88525,3.49875,5.28241666667,5.11258333333,3.86041666667,6.61
372.92,6.19058333333,8.24766666667,6.60033333333,4.00858333334,6.91225,6.86008333333,3.53058333333,5.32016666667,5.12883333333,3.84166666667,6.58725
373.28,6.12208333333,8.20066666667,6.55358333333,4.01841666667,6.85825,6.78166666667,3.52466666667,5.24916666667,5.1265,3.80316666667,6.54841666667
373.64,6.0365,8.22658333333,6.50283333333,3.95525,6.80375,6.70908333333,3.46275,5.17441666666,5.07583333333,3.76691666666,6.50258333333
374.00,5.98175,8.18775,6.41283333333,3.89033333334,6.7625,6.654,3.34858333334,5.13633333333,5.01383333333,3.71041666667,6.41466666667
374.37,6.1435,8.3455,6.57175,3.99766666666,6.83441666666,6.74108333333,3.43933333333,5.29116666667,5.12666666666,3.85825,6.5275
374.73,6.26866666667,8.53433333333,6.68966666667,4.0995,6.92633333333,6.85375,3.54225,5.37416666667,5.2885,4.00208333333,6.6625
375.09,6.40133333333,8.63566666666,6.79008333333,4.22308333333,6.98858333333,6.9035,3.629,5.49133333333,5.40916666666,4.08975,6.78216666666
375.45,6.45883333333,8.76558333333,6.87166666666,4.2905,7.02875,6.96216666667,3.63475,5.576,5.47641666667,4.15258333333,6.83708333333
375.81,6.43683333333,8.79575,6.83575,4.34725,7.00116666667,6.96141666667,3.61925,5.603,5.47625,4.13833333333,6.85841666667
376.18,6.52616666667,8.95241666667,6.98541666667,4.49158333333,7.10716666667,7.03475,3.72008333333,5.77066666667,5.54183333333,4.21466666667,6.965
376.54,6.61883333334,9.09816666666,7.11333333333,4.58725,7.17333333334,7.09316666666,3.81075,5.87133333333,5.61,4.27866666667,7.095
376.90,6.72408333333,9.27983333333,7.263,4.72775,7.30666666667,7.22808333334,3.95358333334,6.01116666667,5.70283333333,4.40741666667,7.31191666667
377.26,6.84333333333,9.45691666668,7.40175,4.873,7.44466666667,7.38666666667,4.10516666667,6.17558333333,5.83633333334,4.55858333334,7.45416666667
377.63,7.01108333333,9.60108333333,7.52666666667,5.03625,7.56325,7.50683333333,4.24275,6.35766666667,5.95966666667,4.71175,7.55616666667
377.99,7.08725,9.72200000001,7.64708333333,5.137,7.64708333333,7.571,4.31333333333,6.449,6.04908333333,4.79258333334,7.65566666666
378.35,6.95675,9.63283333334,7.53041666667,5.01358333333,7.58116666667,7.45775,4.2335,6.34091666667,5.93066666667,4.67258333333,7.55841666667
378.71,6.87866666667,9.56883333334,7.44908333333,4.94625,7.54466666667,7.40375,4.15391666667,6.33608333333,5.82208333333,4.653,7.454
379.07,6.93208333334,9.65908333333,7.56741666667,5.03441666667,7.66033333333,7.47391666666,4.26266666667,6.412,5.8895,4.74275,7.49058333333
379.44,7.02816666667,9.74333333333,7.66625,5.10458333333,7.74766666667,7.55816666667,4.36433333333,6.508,5.94625,4.833,7.57225
379.80,7.114,9.84700000001,7.8125,5.18325,7.839,7.63741666667,4.42683333333,6.61391666667,5.98691666667,4.91683333334,7.62833333333
380.16,7.044,9.74966666667,7.72766666666,5.08591666666,7.76908333333,7.57508333333,4.33916666667,6.51233333333,5.89333333333,4.85025,7.54933333333
380.52,7.02583333333,9.77008333333,7.77433333333,5.07916666667,7.77783333333,7.5815,4.32141666666,6.49341666667,5.88558333334,4.89033333334,7.54483333334
380.88,6.91708333333,9.68433333334,7.69791666667,4.97525,7.62591666667,7.48375,4.2135,6.38325,5.7735,4.79408333333,7.37316666667
381.24,6.93075,9.67191666666,7.74808333333,4.98591666667,7.61608333333,7.46633333333,4.18683333333,6.37841666667,5.78333333333,4.81958333333,7.35625
381.61,6.93375,9.66174999999,7.75583333333,5.02083333333,7.6035,7.483,4.19875,6.38541666666,5.83883333333,4.77458333333,7.39466666667
381.97,6.96641666667,9.66883333333,7.79483333333,5.05966666667,7.60591666667,7.48725,4.26083333334,6.41675,5.86241666667,4.80241666667,7.42566666667
382.33,7.025,9.77266666666,7.91025,5.14441666667,7.66483333333,7.59075,4.33158333333,6.46075,5.943,4.89191666666,7.485
382.69,6.98958333334,9.74908333334,7.93416666666,5.146,7.64916666667,7.54975,4.31666666667,6.42125,5.95608333333,4.889,7.49925
383.05,6.91541666667,9.70899999999,7.87366666667,5.07633333333,7.5875,7.48766666667,4.2145,6.31533333333,5.908,4.82991666666,7.44341666667
383.41,6.82916666666,9.6805,7.78075,5.06066666667,7.52366666667,7.3885,4.172,6.25083333333,5.88883333334,4.761,7.362
383.77,6.80775,9.67975000001,7.71041666667,5.02991666667,7.50866666667,7.36258333334,4.16933333333,6.2225,5.86325,4.7765,7.3505
384.14,6.93991666667,9.86716666667,7.84875,5.16266666667,7.598,7.43625,4.30016666667,6.31916666667,6.00016666667,4.88908333333,7.46858333334
384.50,6.93625,9.89391666666,7.82591666667,5.16658333333,7.57416666667,7.44808333334,4.28283333333,6.30533333333,5.99975,4.85466666667,7.45325
384.86,7.00191666667,9.94241666667,7.85883333333,5.22258333333,7.65025,7.49558333334,4.32291666667,6.34308333333,6.03408333333,4.89025,7.5295
385.22,7.02975,10.003,7.93916666667,5.21441666667,7.66575,7.52808333333,4.36633333333,6.41266666667,6.02966666667,4.89841666667,7.58433333333
385.58,7.04733333334,10.0464166667,7.998,5.2255,7.69983333333,7.55075,4.38666666667,6.42891666666,6.02541666667,4.94416666667,7.61308333333
385.94,7.07708333333,10.13075,8.04983333333,5.28308333333,7.74275,7.63141666667,4.39908333333,6.47958333333,6.057,4.97883333333,7.63141666667
386.30,7.04241666666,10.108,8.01233333333,5.2745,7.72391666667,7.57491666667,4.36125,6.45983333334,6.014,4.91883333333,7.58841666667
386.66,7.16666666667,10.2584166666,8.13458333333,5.37766666667,7.811,7.69058333333,4.448,6.585,6.07575,4.99491666666,7.6585
387.03,7.20341666667,10.3239166667,8.19966666666,5.40691666667,7.8475,7.734,4.48658333333,6.69883333334,6.10633333333,5.0555,7.699
387.39,7.26208333334,10.4004166667,8.28191666667,5.41541666667,7.86375,7.77716666667,4.51708333334,6.72741666667,6.14516666667,5.102,7.73966666667
387.75,7.27583333333,10.3995833333,8.27191666666,5.39275,7.84633333334,7.75416666667,4.48341666667,6.73283333333,6.134,5.06641666666,7.73741666667
388.11,7.21533333333,10.3578333333,8.22225,5.32483333333,7.79525,7.68258333333,4.38633333333,6.67725,6.03516666667,5.02958333333,7.66608333333
388.47,7.17383333333,10.3596666667,8.20166666666,5.28225,7.76758333333,7.63058333333,4.33708333334,6.65591666667,6.01508333333,5.01491666667,7.62991666667
388.83,7.14475,10.3610833333,8.20341666666,5.27333333333,7.74566666667,7.61625,4.3275,6.64583333334,6.03775,4.997,7.60166666667
389.19,7.13025,10.3561666667,8.13083333333,5.28733333333,7.7625,7.58866666667,4.27016666667,6.61191666667,6.037,4.95891666666,7.60516666667
389.55,7.1455,10.39325,8.14491666667,5.3275,7.77925,7.5935,4.26733333333,6.62008333333,6.04966666667,4.97791666667,7.6065
389.91,7.10733333334,10.3409166667,8.08716666667,5.27066666666,7.67458333333,7.51533333333,4.215,6.56541666667,5.99691666667,4.91733333333,7.5655
390.27,7.13991666667,10.4294166667,8.13541666667,5.30291666667,7.70525,7.57016666667,4.2365,6.60058333333,6.02166666667,4.97108333333,7.62158333333
390.63,7.04591666666,10.4046666666,8.06341666667,5.21825,7.66141666667,7.52441666667,4.15758333333,6.54441666667,5.95641666667,4.89708333333,7.54641666667
391.00,7.06508333334,10.4719166666,8.11816666667,5.26216666667,7.66983333334,7.57141666667,4.16758333334,6.54808333333,5.96291666667,4.89541666667,7.5455
391.36,6.99983333333,10.43175,8.06375,5.2535,7.65108333333,7.54841666667,4.12616666667,6.49891666667,5.908,4.86341666666,7.51225
391.72,7.004,10.4798333334,8.13483333334,5.28283333333,7.63858333333,7.58608333333,4.12166666667,6.4955,5.9445,4.88525,7.52391666667
392.08,7.03616666667,10.5235833334,8.18841666667,5.34358333333,7.69216666667,7.63208333333,4.17158333333,6.57558333333,6.02683333334,4.94658333333,7.57125
392.44,7.1285,10.6129166667,8.30683333333,5.45783333333,7.77433333333,7.73516666667,4.27633333333,6.71483333333,6.10133333333,5.07,7.66825
392.80,7.16041666667,10.6705833333,8.35191666667,5.50975,7.77991666667,7.76491666667,4.29308333333,6.76683333333,6.11758333334,5.129,7.68566666667
393.16,7.13675,10.6975,8.37833333333,5.49358333333,7.75975,7.75633333333,4.26158333334,6.76308333333,6.0895,5.13208333333,7.63766666667
393.52,7.118,10.7581666667,8.44016666667,5.48216666667,7.78758333334,7.77483333333,4.2895,6.79708333333,6.10233333333,5.153,7.634
393.88,7.11,10.8145,8.49683333334,5.49575,7.82466666666,7.80916666667,4.30741666666,6.82958333333,6.12691666667,5.198,7.64633333333
394.24,7.12766666667,10.8131666666,8.51425,5.53983333334,7.81525,7.79958333333,4.32441666667,6.86225,6.14141666667,5.24566666667,7.66825
394.60,7.22191666667,10.9068333334,8.64683333333,5.66266666667,7.8775,7.85958333333,4.43133333334,6.89491666666,6.22375,5.31741666667,7.77008333334
394.96,7.24475,10.92025,8.67825,5.70383333333,7.94125,7.86591666667,4.45333333333,6.96416666666,6.25308333333,5.40408333334,7.81216666667
395.32,7.27933333333,10.9933333333,8.73783333334,5.72958333334,8.00925,7.89666666667,4.4725,7.07525,6.302,5.44825,7.86258333333
395.68,7.2655,10.9890833333,8.75308333333,5.74608333333,8.02566666667,7.87466666667,4.47675,7.09425,6.28608333333,5.43975,7.87641666667
396.04,7.30433333333,11.0183333334,8.78741666667,5.77083333334,8.03966666667,7.92733333333,4.48433333333,7.09166666667,6.28008333333,5.46233333333,7.90233333333
396.40,7.30291666667,11.0315,8.77691666667,5.76008333333,8.05491666667,7.89383333333,4.46875,7.079,6.25775,5.44575,7.87533333333
396.76,7.28333333333,11.0240833333,8.74858333334,5.7195,8.05983333333,7.8735,4.45291666666,7.03741666667,6.2345,5.43633333333,7.87708333333
397.12,7.36158333333,11.112,8.81333333334,5.80616666666,8.13008333333,7.95666666667,4.53525,7.09075,6.32341666667,5.50775,7.95175
397.48,7.42058333333,11.13725,8.80766666666,5.83683333333,8.16,7.98458333333,4.55408333333,7.09433333333,6.36733333333,5.53041666667,7.99141666666
397.84,7.52166666667,11.2288333333,8.86691666667,5.87766666667,8.25341666667,7.99566666667,4.59866666667,7.15475,6.4175,5.58008333333,8.03508333333
398.20,7.60175,11.3226666667,8.95991666666,5.93191666667,8.33408333333,8.07766666667,4.65591666667,7.25633333333,6.51966666666,5.62791666666,8.08691666667
398.56,7.54558333334,11.315,8.92583333334,5.89475,8.27958333334,8.05325,4.60116666667,7.25366666666,6.51391666667,5.59975,8.0365
398.92,7.58091666666,11.3978333334,8.93483333333,5.91708333333,8.26058333333,8.07125,4.63491666667,7.26858333333,6.54325,5.57041666667,8.06658333333
399.28,7.62883333333,11.4250833333,9.00916666666,5.94783333333,8.26016666667,8.10616666667,4.63416666667,7.27091666667,6.562,5.60066666667,8.11558333333
399.64,7.697,11.5111666667,9.07791666666,6.00025,8.32791666667,8.1515,4.67308333333,7.34533333334,6.63116666667,5.65566666666,8.14725
400.00,7.74858333333,11.6166666667,9.16908333333,6.07375,8.42075,8.19833333334,4.73425,7.47333333333,6.6935,5.71208333333,8.237
400.36,7.775,11.6675,9.22841666667,6.099,8.44866666667,8.24041666667,4.77591666667,7.50108333333,6.72475,5.73075,8.26466666667
400.72,7.87533333333,11.7588333333,9.37158333333,6.17975,8.50641666667,8.29558333333,4.85958333333,7.64566666667,6.7875,5.79225,8.32566666667
401.08,7.90358333333,11.8004166666,9.41075,6.1765,8.52516666667,8.28783333333,4.86733333333,7.6915,6.784,5.79775,8.32108333333
401.44,7.85383333333,11.8035,9.40941666667,6.16725,8.46675,8.25416666667,4.80125,7.68966666667,6.73791666667,5.781,8.2895
401.80,7.8235,11.8290833333,9.42141666666,6.19475,8.42725,8.27408333333,4.7995,7.68633333333,6.73591666667,5.78966666667,8.29458333333
402.16,7.78933333333,11.8555833333,9.39091666666,6.16666666667,8.41266666667,8.25791666667,4.7895,7.63508333334,6.69041666667,5.75641666667,8.28866666667
402.52,7.832,11.8824166667,9.42674999999,6.20016666667,8.47058333333,8.29125,4.82533333333,7.69533333333,6.72391666667,5.79516666667,8.32125
402.88,7.774,11.8603333333,9.41358333333,6.16908333334,8.43666666667,8.24516666667,4.75758333333,7.6515,6.67633333333,5.77808333333,8.24608333333
403.24,7.76766666667,11.869,9.41866666666,6.17658333333,8.40575,8.22716666667,4.771,7.65075,6.64916666667,5.75075,8.20633333333
403.60,7.7935,11.92625,9.47033333332,6.19175,8.414,8.27225,4.8225,7.69483333333,6.67041666667,5.78608333333,8.22683333333
403.95,7.77308333334,11.9513333334,9.48475,6.15975,8.39341666667,8.26316666667,4.8405,7.68008333333,6.67216666667,5.78683333334,8.19425
404.31,7.7535,11.95675,9.49816666667,6.16716666667,8.39091666667,8.26808333333,4.8355,7.68175,6.68733333333,5.78575,8.20091666667
404.67,7.78591666667,12.03,9.554,6.22216666667,8.45125,8.31383333333,4.84483333333,7.71425,6.755,5.81725,8.25858333333
405.03,7.8145,12.0906666667,9.61458333334,6.28008333333,8.45191666667,8.35741666667,4.8605,7.70741666667,6.776,5.85233333333,8.29125
405.39,7.89958333333,12.1814166667,9.70658333334,6.35225,8.53025,8.43725,4.95533333334,7.78233333333,6.85941666667,5.91758333333,8.36141666667
405.75,7.947,12.2480833333,9.76641666665,6.38316666667,8.58008333334,8.47425,5.00466666666,7.83408333333,6.91616666667,5.953,8.40858333333
406.11,7.9815,12.2628333333,9.83566666667,6.415,8.60816666667,8.48758333333,5.01425,7.85258333333,6.94466666667,5.97641666667,8.41533333334
406.47,7.99866666667,12.2910833333,9.87966666667,6.44016666667,8.61766666667,8.48483333334,5.01791666667,7.89041666667,6.929,6.00283333333,8.44541666667
406.83,8.05725,12.3258333333,9.93741666668,6.49925,8.67691666667,8.53808333333,5.09166666667,7.95916666667,6.98733333334,6.04283333334,8.527
407.19,8.05383333333,12.3610833333,9.92666666667,6.47916666666,8.68458333333,8.54983333334,5.07458333334,7.93783333333,6.99091666667,6.03983333334,8.52475
407.55,8.00958333333,12.3374166667,9.88816666667,6.48083333333,8.66975,8.51966666667,5.03733333333,7.88325,6.96375,6.01916666667,8.494
407.90,7.94158333333,12.2665833333,9.80391666666,6.42,8.58366666667,8.42458333334,4.925,7.82525,6.8865,5.93633333333,8.39133333333
408.26,7.92858333333,12.24475,9.78533333332,6.38533333333,8.52791666666,8.35833333333,4.85625,7.77983333333,6.81891666667,5.88,8.31533333333
408.62,7.89041666667,12.2368333333,9.75650000002,6.34925,8.49758333333,8.32425,4.83766666667,7.72058333333,6.78025,5.87541666667,8.26208333333
408.98,7.89858333333,12.2878333333,9.79825,6.35583333333,8.52983333333,8.33008333334,4.86791666667,7.79783333333,6.82975,5.89008333333,8.30841666666
409.34,7.87325,12.3225833333,9.81091666668,6.349,8.5305,8.28783333333,4.83391666667,7.796,6.80666666667,5.87383333333,8.30858333334
409.70,7.82658333333,12.2995,9.79449999998,6.31358333333,8.48158333333,8.26375,4.76625,7.76366666666,6.74958333333,5.82091666667,8.26625
410.06,7.84133333333,12.3620833333,9.80766666667,6.34058333333,8.4815,8.253,4.7725,7.82425,6.752,5.83183333333,8.27491666667
410.42,7.80516666666,12.384,9.79341666667,6.29408333333,8.4305,8.20983333333,4.74066666667,7.79633333334,6.73125,5.77991666666,8.21266666667
410.77,7.78808333333,12.3905,9.81599999998,6.25041666667,8.40975,8.2085,4.72233333333,7.8045,6.71933333333,5.74625,8.18816666667
411.13,7.73983333333,12.36875,9.79250000001,6.2215,8.35825,8.14916666667,4.66508333333,7.78816666667,6.66566666667,5.72508333333,8.14933333333
411.49,7.72408333334,12.3691666667,9.80158333333,6.18991666667,8.3135,8.10191666667,4.63275,7.80025,6.62366666667,5.70408333333,8.11941666666
411.85,7.807,12.4850833333,9.90508333335,6.26475,8.37633333333,8.18283333333,4.69291666666,7.86558333333,6.68466666667,5.78316666667,8.20333333333
412.21,7.83358333333,12.5675833333,9.96925000001,6.31383333333,8.42741666667,8.21866666667,4.73975,7.96625,6.74341666667,5.83991666667,8.26908333334
412.57,7.82583333333,12.6213333333,9.97049999999,6.29175,8.40683333333,8.20558333333,4.70066666667,7.99383333334,6.69766666667,5.82883333333,8.26308333334
412.92,7.78675,12.564,9.93783333333,6.25183333334,8.36291666667,8.14591666667,4.64566666667,7.93741666667,6.62508333333,5.81175,8.18416666667
413.28,7.7695,12.5335,9.90733333333,6.22591666667,8.311,8.10283333333,4.60741666667,7.91116666667,6.57566666667,5.787,8.13466666666
413.64,7.77366666667,12.562,9.90716666667,6.25491666667,8.33008333334,8.06983333333,4.60858333333,7.90433333333,6.575,5.785,8.10941666667
414.00,7.74491666667,12.593,9.93725000001,6.23125,8.30833333333,8.06275,4.57716666667,7.87825,6.54541666666,5.79975,8.08825
414.36,7.80016666666,12.6616666667,9.98600000001,6.29091666666,8.34108333333,8.09833333334,4.60941666667,7.92225,6.59491666667,5.85408333333,8.12991666667
414.72,7.79325,12.7091666666,10.0048333333,6.31616666667,8.32166666666,8.07958333333,4.59508333334,7.89133333333,6.59266666667,5.88666666666,8.13308333333
415.07,7.88725,12.84675,10.1434166666,6.445,8.428,8.1485,4.68475,8.00758333333,6.71183333333,5.97591666667,8.222
415.43,7.94883333333,12.9498333333,10.2215833334,6.50916666667,8.49283333333,8.20108333333,4.72933333333,8.06633333334,6.79091666667,6.03583333333,8.30516666667
415.79,7.96208333333,12.9760833334,10.263,6.52475,8.50083333334,8.23825,4.75941666666,8.11733333334,6.80533333333,6.07033333333,8.35108333333
416.15,8.02391666667,13.0479166666,10.3506666666,6.58625,8.55641666667,8.333,4.83633333333,8.1765,6.87225,6.15358333333,8.41525
416.51,8.0305,13.0873333333,10.42,6.63558333334,8.57641666667,8.36608333333,4.88825,8.23241666667,6.93516666666,6.18166666667,8.45441666667
416.86,8.06825,13.174,10.4889166667,6.69791666667,8.60608333333,8.41916666667,4.93991666667,8.31066666667,6.99566666667,6.23358333333,8.51941666667
417.22,8.07016666667,13.2418333333,10.5331666667,6.722,8.623,8.43066666667,4.95258333333,8.33841666667,7.026,6.264,8.55233333333
417.58,8.08058333333,13.2779166667,10.5856666667,6.72,8.62775,8.44458333334,4.96808333333,8.36958333334,7.05175,6.29525,8.57758333333
417.94,8.11416666666,13.3338333334,10.6328333333,6.76725,8.64608333333,8.48558333333,5.0095,8.42183333333,7.094,6.3155,8.62316666666
418.29,8.07166666666,13.3380833333,10.6235833333,6.74633333333,8.6095,8.47258333333,4.974,8.37608333333,7.05891666666,6.27966666667,8.59191666667
418.65,8.0925,13.39125,10.6610833333,6.79008333333,8.61616666667,8.48041666667,4.97566666667,8.42283333333,7.07366666667,6.29533333333,8.62266666667
419.01,8.09358333333,13.3911666667,10.661,6.77341666667,8.59508333333,8.487,4.97316666666,8.42191666666,7.05366666667,6.28816666667,8.61925
419.37,8.09466666667,13.4054166666,10.6653333333,6.78725,8.58575,8.49808333333,4.98225,8.44750000001,7.04733333333,6.3115,8.61875
419.73,8.082,13.4316666667,10.6805833333,6.79733333333,8.59041666667,8.48566666667,4.97625,8.44158333332,7.049,6.30325,8.6075
420.08,8.04533333333,13.42725,10.6665,6.77108333333,8.53691666667,8.44158333333,4.92908333333,8.40591666667,6.99808333333,6.26358333334,8.56766666667
420.44,8.07291666666,13.4881666667,10.705,6.79416666667,8.55308333333,8.4475,4.94625,8.42075,7.01375,6.28366666667,8.58183333333
420.80,8.04075,13.45875,10.6725833333,6.77291666667,8.518,8.40608333333,4.90883333334,8.39549999999,6.968,6.258,8.55258333333
421.16,8.0485,13.4800833333,10.7103333333,6.79441666667,8.515,8.4205,4.9205,8.42216666667,6.9755,6.266,8.55975
421.51,8.08091666667,13.5520833333,10.7589166667,6.84716666667,8.55008333333,8.46233333333,4.95016666667,8.47866666666,7.00841666667,6.31425,8.59958333333
421.87,8.08691666667,13.5799166667,10.7988333333,6.86541666667,8.56533333333,8.47683333333,4.95691666667,8.50466666667,7.0225,6.34016666667,8.60766666667
422.23,8.11991666667,13.63325,10.8545833333,6.90475,8.59608333333,8.505,4.98275,8.56725000001,7.04075,6.40141666667,8.63916666667
422.58,8.13041666666,13.6640833333,10.8921666667,6.91925,8.62025,8.526,4.99758333334,8.572,7.05691666667,6.4335,8.63225
422.94,8.16058333333,13.7396666667,10.9475833333,6.97233333333,8.65025,8.56858333334,5.034,8.60416666667,7.11183333333,6.48258333333,8.66941666667
423.30,8.17041666667,13.786,10.998,6.98658333333,8.66575,8.57541666667,5.03025,8.61983333333,7.12433333333,6.49116666667,8.68175
423.66,8.1805,13.8191666667,11.027,7.009,8.66275,8.57708333334,5.02366666667,8.64500000001,7.13058333334,6.50166666667,8.68608333334
424.01,8.22433333334,13.8955,11.0816666667,7.04666666667,8.70783333333,8.60391666667,5.05125,8.69266666666,7.177,6.54533333333,8.71958333333
424.37,8.22958333334,13.9103333333,11.1111666667,7.07333333333,8.722,8.6225,5.04525,8.71325,7.1865,6.56608333333,8.71283333334
424.73,8.25258333333,13.98225,11.17,7.11275,8.76091666667,8.65291666667,5.06625,8.73991666668,7.22675,6.58975,8.74233333333
425.08,8.27416666666,14.01525,11.2049166667,7.12616666667,8.78066666667,8.66675,5.06933333333,8.75433333333,7.23841666667,6.62458333333,8.7585
425.44,8.28775,14.0355,11.2291666667,7.14041666666,8.78425,8.66666666667,5.07841666667,8.763,7.24541666667,6.63241666667,8.76658333333
425.80,8.30558333334,14.0683333333,11.2384166667,7.15391666667,8.79016666667,8.65766666667,5.07558333333,8.75549999999,7.25075,6.63616666667,8.77433333334
426.16,8.31958333333,14.1054166667,11.2731666667,7.18066666667,8.81675,8.65491666667,5.09141666667,8.77866666667,7.28108333333,6.65341666667,8.79916666667
426.51,8.31558333333,14.1450833333,11.2769166667,7.182,8.81608333333,8.65041666667,5.08841666667,8.80416666668,7.27358333333,6.62991666667,8.80941666667
426.87,8.32175,14.1755,11.2931666667,7.17425,8.82325,8.616,5.06075,8.81516666666,7.24275,6.62391666667,8.7845
427.23,8.3355,14.2000833333,11.3128333333,7.2085,8.83191666667,8.625,5.06666666667,8.83591666667,7.25533333333,6.63075,8.78141666667
427.58,8.37908333333,14.2580833333,11.3724166667,7.23516666667,8.86641666666,8.65466666667,5.08908333334,8.85791666667,7.27508333333,6.67525,8.799
427.94,8.36691666667,14.2724166667,11.397,7.24225,8.86583333334,8.64108333334,5.06483333333,8.86916666666,7.26825,6.69083333333,8.8035
428.30,8.36583333333,14.3171666667,11.4019166667,7.24383333333,8.87158333333,8.63316666666,5.06216666667,8.90399999999,7.25516666666,6.69333333333,8.81616666667
428.65,8.39675,14.3831666667,11.44125,7.26041666666,8.88983333333,8.66241666667,5.078,8.94283333332,7.25491666667,6.73158333333,8.81116666667
429.01,8.40066666667,14.4531666667,11.4625833333,7.27508333334,8.90833333333,8.66558333334,5.07025,8.98458333333,7.26075,6.73308333333,8.81083333333
429.37,8.37375,14.4739166667,11.4684166667,7.25708333334,8.876,8.64341666667,5.03058333333,8.94808333333,7.231,6.7265,8.78141666667
429.72,8.4045,14.5256666667,11.5264166666,7.30658333333,8.90799999999,8.67691666667,5.04516666667,9.02441666667,7.24483333333,6.77283333333,8.81083333333
430.08,8.453,14.6041666667,11.5945833333,7.36291666667,8.96666666667,8.74375,5.08175,9.07616666666,7.29108333333,6.8145,8.85408333333
