wavelength,Back_EmbDuif,Belly_EmbDuif,Breast_EmbDuif,Crissum_EmbDuif,Crown_EmbDuif,DorTail_EmbDuif,Patch10_EmbDuif,Patch11_EmbDuif,Rump_EmbDuif,Throat_EmbDuif,WingTip_EmbDuif
759.75,16.4346666667,49.2136666667,34.6966666667,20.9736666667,11.7303333333,13.6476666667,19.6403333333,11.4156666667,14.2172,41.2736666667,20.9136666667
760.07,16.3276666667,49.4206666667,35.1993333333,20.9783333333,11.8433333333,13.0473333333,19.8043333333,11.0006666667,14.0193333333,41.2793333333,20.7523333333
760.38,15.7126666667,48.9416666667,34.6303333333,20.17,11.747,12.4626666667,19.4543333333,10.7633333333,13.6583333333,41.0556666667,20.617
760.69,16.1063333333,48.909,35.1326666667,20.28,11.6223333333,12.9936666667,19.9996666667,10.8113333333,13.7224666667,41.5926666667,20.782
761.01,16.443,48.9236666667,35.1973333333,20.4883333333,11.9926666667,13.4373333333,20.9216666667,10.851,14.2697333333,42.205,20.9073333333
761.32,16.6523333333,49.267,35.8433333333,20.8963333333,12.5776666667,13.917,21.3903333333,10.8713333333,14.6531333333,42.2873333333,21.2633333333
761.63,16.6396666667,49.5373333333,36.381,21.3606666667,13.0886666667,14.1363333333,22.0,11.347,15.396,42.8706666667,21.701
761.94,16.8153333333,48.882,36.138,21.4296666667,13.2353333333,13.5583333333,22.1016666667,11.2963333333,15.7218,42.846,21.7913333333
762.26,16.617,48.3406666667,35.3886666667,20.951,12.766,12.9393333333,21.6073333333,11.107,15.4161333333,42.6696666667,21.5206666667
762.57,16.506,48.566,35.416,20.7306666667,12.8883333333,12.924,21.3616666667,11.115,15.4040666667,43.0083333333,21.29
762.88,16.3796666667,48.0703333333,35.0676666667,20.664,13.083,12.75,21.066,11.2223333333,15.4515333333,42.982,21.1463333333
763.20,16.834,48.1493333333,35.3843333333,21.3376666667,13.4783333333,13.0546666667,21.4826666667,11.4046666667,15.9910666667,43.1663333333,21.3376666667
763.51,16.8636666667,47.788,35.2496666667,21.255,13.075,13.064,21.6053333333,11.4213333333,16.3382666667,43.32,21.4193333333
763.82,16.8846666667,47.6796666667,35.1743333333,21.5903333333,12.9956666667,13.148,21.7866666667,11.3616666667,16.6146,43.3443333333,21.3833333333
764.14,16.5683333333,47.6506666667,34.9946666667,21.3986666667,13.3443333333,12.787,21.6173333333,11.4533333333,16.5966666667,43.4863333333,21.4426666667
764.45,16.3693333333,47.5783333333,34.7423333333,21.1473333333,13.4853333333,12.5603333333,21.4773333333,11.427,16.2726666667,43.065,21.5323333333
764.76,16.2123333333,47.4926666667,34.2756666667,21.048,13.4296666667,12.3973333333,21.463,11.6573333333,16.4502,43.083,21.5303333333
765.07,16.2086666667,47.4896666667,34.539,20.951,13.8086666667,12.2203333333,21.3566666667,11.6523333333,16.4754,42.98,21.7623333333
765.39,15.824,47.6293333333,34.473,21.074,13.787,12.465,21.0863333333,11.9316666667,16.5344666667,42.7673333333,21.802
765.70,15.8953333333,47.8903333333,35.0033333333,21.428,14.0983333333,12.658,21.2236666667,11.995,16.6604666667,42.983,21.9373333333
766.01,15.9706666667,47.4803333333,35.225,21.389,14.0386666667,12.485,21.416,12.0796666667,16.6895333333,42.6836666667,22.2806666667
766.32,15.4936666667,47.0673333333,35.4793333333,21.116,13.6483333333,12.1456666667,21.116,11.817,16.3974666667,42.4746666667,22.1316666667
766.64,14.5416666667,46.433,35.1243333333,20.264,13.0693333333,11.445,20.4313333333,11.5816666667,15.8074666667,42.304,21.858
766.95,14.063,46.4803333333,35.1656666667,20.122,13.3876666667,10.6876666667,19.8326666667,11.299,15.2555333333,42.3496666667,21.7616666667
767.26,14.2423333333,47.121,35.943,20.0673333333,13.8723333333,10.926,19.8823333333,11.667,15.1852666667,42.8616666667,22.3906666667
767.57,14.131,47.1493333333,35.9216666667,20.4093333333,14.026,11.2803333333,19.6043333333,11.63,15.2710666667,42.62,22.368
767.88,13.2786666667,47.122,35.1,20.2916666667,13.4973333333,10.346,19.0893333333,11.439,15.4097333333,42.295,21.9126666667
768.20,13.367,47.3963333333,35.3636666667,20.6993333333,13.743,10.378,19.6653333333,11.9006666667,16.0895333333,42.79,22.448
768.51,13.198,47.0146666667,34.5123333333,20.077,13.3336666667,10.029,19.401,11.9806666667,15.9768666667,43.111,21.72
768.82,12.7466666667,46.6386666667,34.5503333333,18.7313333333,12.8666666667,9.336,19.2296666667,11.3303333333,14.9011333333,43.048,21.2446666667
769.13,12.9596666667,46.601,34.8943333333,18.9773333333,12.9183333333,9.67333333333,19.5933333333,11.1316666667,14.9229333333,43.356,21.3186666667
769.44,12.3913333333,47.2523333333,34.6276666667,18.6506666667,12.667,9.59033333333,19.2023333333,11.0756666667,14.7296666667,43.815,21.1753333333
769.76,12.478,48.4866666667,34.737,18.5086666667,12.6536666667,9.386,19.6053333333,10.8773333333,14.5964666667,44.386,21.4913333333
770.07,12.7603333333,49.071,35.6616666667,19.4986666667,13.096,9.89466666667,20.573,10.8573333333,15.1645333333,44.4593333333,22.2073333333
770.38,12.815,49.2116666667,35.3376666667,19.3916666667,13.4686666667,10.4056666667,20.8333333333,11.3286666667,15.6485333333,44.3243333333,22.252
770.69,12.625,49.682,35.3086666667,19.5956666667,13.4196666667,10.15,20.7993333333,11.217,16.167,44.0056666667,22.2293333333
771.00,12.6556666667,49.4236666667,35.016,19.018,13.1626666667,9.58966666667,21.5536666667,11.065,16.1592,43.9833333333,21.669
771.32,13.85,49.581,36.7783333333,19.5766666667,14.7813333333,11.1263333333,21.8806666667,11.7086666667,16.406,45.7403333333,22.2066666667
771.63,13.5646666667,48.9583333333,37.2916666667,20.0,15.5096666667,11.5276666667,21.7823333333,11.7823333333,16.0000666667,45.671,22.2453333333
771.94,13.0893333333,48.1353333333,37.4383333333,20.3143333333,15.2006666667,11.3063333333,21.511,11.494,15.8245333333,44.6633333333,22.2376666667
772.25,14.1006666667,48.7053333333,37.759,22.387,16.6196666667,12.547,22.1046666667,11.982,17.0952,44.8443333333,22.905
772.56,14.194,49.0726666667,37.5416666667,22.1586666667,17.071,12.6246666667,22.2063333333,12.054,17.1564,45.1736666667,22.967
772.87,13.7766666667,47.2046666667,37.5086666667,21.208,16.9143333333,11.465,21.7506666667,11.6066666667,16.8533333333,44.114,22.4816666667
773.18,14.1656666667,46.587,37.798,21.1546666667,17.6953333333,12.1786666667,21.809,12.2253333333,17.3303333333,44.2496666667,22.417
773.50,14.2386666667,46.704,37.4386666667,20.9476666667,17.7103333333,11.7053333333,21.2056666667,12.1043333333,16.96,44.1473333333,21.7216666667
773.81,15.4476666667,47.867,39.006,22.269,18.7293333333,13.3143333333,22.2926666667,13.3146666667,18.167,44.9836666667,22.855
774.12,16.1223333333,47.1826666667,39.2046666667,22.4193333333,18.963,13.589,22.3956666667,13.6366666667,18.0540666667,45.0283333333,22.7273333333
774.43,15.9676666667,47.382,39.4693333333,23.0986666667,18.55,13.9303333333,21.7723333333,13.7883333333,17.7636,44.847,22.933
774.74,15.1036666667,47.8596666667,39.418,22.9436666667,17.6286666667,13.516,21.669,13.396,17.6624,43.6026666667,22.631
775.05,15.8896666667,48.3346666667,40.069,23.1926666667,17.5426666667,13.274,21.8603333333,13.6936666667,17.7352666667,44.2636666667,22.8966666667
775.36,16.0953333333,49.1803333333,40.5116666667,23.249,17.6603333333,13.487,21.883,14.2076666667,17.9336,44.7093333333,23.5966666667
775.67,16.0326666667,49.217,41.0143333333,23.4153333333,18.121,12.8263333333,22.3466666667,14.8893333333,18.2402,45.24,23.4403333333
775.98,16.1523333333,49.185,41.6106666667,23.8523333333,17.9083333333,12.8166666667,22.0466666667,15.375,18.2995333333,45.0463333333,23.7773333333
776.30,16.881,50.2896666667,41.9753333333,25.2206666667,18.8966666667,14.336,23.2296666667,16.0996666667,19.2844666667,45.9816666667,23.784
776.61,16.8556666667,50.416,41.635,26.268,18.6473333333,14.3833333333,23.871,15.9726666667,19.4650666667,46.1013333333,23.9716666667
776.92,16.5003333333,50.3716666667,41.7373333333,25.8006666667,18.4473333333,14.2196666667,23.8276666667,15.5006666667,19.1031333333,46.503,23.9816666667
777.23,15.998,49.8713333333,41.101,25.1543333333,17.927,13.2973333333,23.4566666667,14.609,18.3126666667,46.0906666667,23.1483333333
777.54,15.6833333333,49.9743333333,40.502,25.1813333333,17.8826666667,13.2246666667,23.706,14.415,18.2505333333,46.5836666667,22.8
777.85,15.748,50.3146666667,40.7346666667,25.013,18.7403333333,13.4123333333,24.1733333333,14.2783333333,19.0868666667,47.218,22.7823333333
778.16,16.693,49.9736666667,40.0313333333,25.2746666667,19.126,14.1023333333,24.4896666667,14.783,19.3824,47.776,23.26
778.47,15.7233333333,49.607,39.413,24.6593333333,18.632,14.3866666667,23.349,13.8893333333,19.0408,46.5143333333,22.1436666667
778.78,16.0456666667,50.0,39.7,25.026,19.798,15.709,24.3013333333,14.079,19.7981333333,46.584,22.3086666667
779.09,15.965,50.078,39.0796666667,24.597,19.709,16.1986666667,24.259,13.1046666667,19.1161333333,46.412,21.971
779.40,15.5693333333,49.138,38.4533333333,24.1376666667,19.6446666667,15.5693333333,25.052,12.3823333333,19.023,46.6823333333,21.1336666667
779.71,15.7343333333,48.1746666667,38.482,23.6933333333,19.543,15.7866666667,25.164,12.3193333333,19.2279333333,46.4673333333,21.5133333333
780.02,15.7766666667,48.4896666667,38.9966666667,22.8423333333,19.5523333333,15.264,24.5956666667,12.0276666667,19.2881333333,46.8446666667,21.1163333333
780.33,16.5723333333,48.2376666667,39.548,23.648,19.747,15.819,24.9933333333,13.075,19.9354666667,46.9196666667,21.7646666667
780.64,15.9996666667,47.5646666667,38.8843333333,22.721,19.4286666667,15.619,24.6256666667,12.898,19.4012666667,46.2583333333,21.6056666667
780.95,16.749,47.8106666667,39.7096666667,23.4263333333,19.8413333333,16.256,25.041,13.3276666667,20.487,46.415,22.7693333333
781.26,16.968,46.793,39.3913333333,23.1636666667,19.463,15.735,24.6436666667,13.5143333333,20.0712,46.1893333333,23.383
781.57,17.9846666667,46.2933333333,40.28,23.5313333333,19.522,15.898,24.794,14.113,20.0711333333,46.1013333333,23.6683333333
781.88,18.5583333333,46.2303333333,40.3203333333,24.0543333333,19.442,16.2386666667,25.4073333333,14.4436666667,20.3646666667,46.2576666667,24.2473333333
782.19,18.8123333333,45.1226666667,40.1056666667,23.495,19.788,15.301,24.8886666667,14.3253333333,20.2117333333,45.736,23.3276666667
782.50,19.084,44.614,40.9103333333,22.9856666667,19.5926666667,15.6626666667,24.541,15.663,20.9785333333,45.8296666667,23.3813333333
782.81,19.3756666667,44.993,41.3046666667,22.8936666667,19.7443333333,15.943,23.5746666667,15.5746666667,21.4526666667,45.4183333333,23.2623333333
783.12,19.7476666667,46.8903333333,42.3333333333,24.305,20.407,16.5663333333,23.8463333333,16.108,21.7256,46.0876666667,24.0756666667
783.43,19.556,45.8866666667,41.6453333333,24.4236666667,20.6943333333,17.2216666667,24.025,16.3106666667,21.4230666667,44.6343333333,24.025
783.74,19.868,45.8223333333,41.43,24.117,20.7003333333,17.0833333333,24.4903333333,16.7956666667,21.9462666667,44.5016666667,23.629
784.05,20.393,45.8696666667,42.1143333333,24.7833333333,21.4906666667,17.2443333333,24.8123333333,17.2733333333,22.5244666667,44.6853333333,23.6856666667
784.36,19.1336666667,45.238,41.2793333333,23.781,20.826,16.724,24.7563333333,17.1543333333,21.3366666667,43.488,22.4613333333
784.67,18.8193333333,45.4233333333,40.747,23.5246666667,20.5306666667,16.738,24.8933333333,16.909,20.6446,42.7146666667,21.6426666667
784.98,18.474,45.6303333333,40.592,23.2566666667,21.008,16.8516666667,25.1636666667,16.9656666667,20.5696,42.926,22.0893333333
785.29,18.071,45.2763333333,40.397,21.5886666667,20.9643333333,16.312,24.9926666667,16.709,20.1306,42.9786666667,22.0143333333
785.60,17.971,46.2896666667,40.174,21.4783333333,19.884,16.174,25.681,15.826,19.2696666667,43.043,22.3476666667
785.91,17.647,46.0786666667,39.36,21.3956666667,19.6943333333,16.1763333333,25.923,14.9076666667,18.6966,42.791,22.5776666667
786.22,18.5153333333,46.6896666667,39.4666666667,22.499,20.3213333333,16.6526666667,26.7696666667,16.595,19.0368666667,43.1356666667,24.0473333333
786.53,18.4556666667,46.2236666667,38.359,21.238,19.4493333333,16.042,25.6106666667,15.9,18.1487333333,42.362,22.7993333333
786.84,18.8726666667,46.1146666667,38.7703333333,21.1783333333,19.129,16.2536666667,25.1066666667,16.0546666667,18.1384,43.1253333333,23.1143333333
787.14,18.8173333333,46.4066666667,37.8323333333,21.1373333333,18.9023333333,16.5533333333,23.939,15.082,17.227,43.039,22.6936666667
787.45,17.9573333333,45.7913333333,37.2053333333,20.791,17.6206666667,16.807,23.2323333333,14.2253333333,16.4028,42.4803333333,22.2783333333
787.76,18.4713333333,45.516,37.2816666667,20.8966666667,17.287,17.033,22.758,14.157,16.9939333333,42.4423333333,22.166
788.07,19.0476666667,46.0603333333,38.634,21.2303333333,17.602,18.1973333333,22.3073333333,14.966,18.0442666667,42.8286666667,22.9876666667
788.38,18.66,46.1126666667,38.6483333333,21.1196666667,16.5956666667,18.1793333333,21.7133333333,14.2213333333,18.1622,41.815,22.279
788.69,19.491,45.526,38.283,21.6163333333,16.7503333333,18.4283333333,21.281,14.9886666667,18.4731333333,41.4153333333,22.7073333333
789.00,19.7776666667,45.1386666667,37.5836666667,20.6943333333,16.5556666667,18.4446666667,19.861,16.0833333333,18.25,41.1666666667,22.6943333333
789.31,20.25,44.889,37.472,20.5833333333,16.389,18.1943333333,19.389,16.0556666667,18.2612666667,40.1386666667,22.4166666667
789.62,19.4633333333,44.743,36.7166666667,19.631,15.4083333333,18.3443333333,18.7923333333,15.1566666667,18.0536666667,38.9263333333,21.924
789.92,20.051,44.8393333333,36.4636666667,20.3046666667,15.9333333333,19.3456666667,19.5993333333,16.413,18.8608,38.9453333333,22.8146666667
790.23,19.8066666667,45.9503333333,36.232,20.5173333333,15.8853333333,19.5793333333,20.29,16.9366666667,19.4602666667,38.5336666667,23.0463333333
790.54,20.364,45.8473333333,36.8886666667,20.7053333333,16.695,20.6766666667,21.0466666667,18.942,21.024,38.4526666667,24.2323333333
790.85,21.2886666667,46.8226666667,37.3773333333,21.115,17.3023333333,20.9706666667,20.855,19.7863333333,21.6581333333,39.3703333333,24.899
791.16,21.6303333333,46.8703333333,37.5543333333,21.1646666667,17.7293333333,21.5723333333,20.728,20.1746666667,21.7059333333,39.3596666667,25.6766666667
791.47,22.0466666667,46.9363333333,36.9393333333,21.6063333333,17.766,21.4893333333,20.727,20.3166666667,21.4426,39.4603333333,25.975
791.78,23.0816666667,47.7036666667,36.8593333333,22.6666666667,18.8146666667,21.6296666667,21.1556666667,22.2816666667,22.6549333333,40.178,26.726
792.08,23.4003333333,48.751,37.3856666667,22.9126666667,18.7083333333,21.8463333333,21.7546666667,22.608,23.0832,40.3413333333,26.7213333333
792.39,23.6786666667,49.007,38.2216666667,24.412,19.0953333333,23.0676666667,22.6093333333,23.2813333333,24.1370666667,40.605,27.345
792.70,23.9526666667,50.4376666667,38.3366666667,24.7656666667,18.6056666667,23.7963333333,22.2953333333,23.89,24.6094666667,41.307,28.6426666667
793.01,24.361,49.8133333333,39.003,25.7633333333,19.564,24.112,22.181,23.832,24.5858666667,42.087,28.7226666667
793.32,23.518,49.9363333333,39.962,25.462,18.9613333333,23.4543333333,21.4466666667,22.785,23.9130666667,41.555,27.9476666667
793.62,23.8836666667,49.547,39.5793333333,24.9193333333,18.479,22.9126666667,20.9063333333,21.974,23.1135333333,41.3593333333,27.508
793.93,22.7286666667,49.5213333333,39.247,23.819,17.6743333333,21.6056666667,20.284,20.9776666667,21.8102666667,40.634,27.2216666667
794.24,21.762,48.8493333333,38.396,22.6823333333,16.1736666667,21.1373333333,20.6116666667,20.4143333333,21.3412,39.0203333333,26.6273333333
794.55,22.406,49.9996666667,38.5536666667,23.0866666667,16.0506666667,21.6603333333,20.428,20.7523333333,21.5564666667,39.2023333333,27.14
794.86,21.4556666667,49.457,37.6756666667,21.6473333333,15.3896666667,20.881,20.1786666667,19.8276666667,21.1622666667,38.0903333333,26.2453333333
795.16,20.579,48.855,37.468,20.07,14.5356666667,20.9283333333,20.3243333333,18.543,20.6805333333,38.009,25.8903333333
795.47,21.274,49.5363333333,37.7243333333,20.8103333333,16.0173333333,22.5416666667,21.0883333333,19.4493333333,21.8058,39.301,26.5616666667
795.78,21.631,50.5136666667,37.9396666667,20.5413333333,16.2466666667,22.0666666667,21.631,19.1096666667,21.5124,39.3713333333,26.984
796.09,21.237,49.8,37.7963333333,19.8826666667,15.6046666667,21.545,21.7296666667,18.8056666667,21.1512,38.7196666667,26.4393333333
796.40,21.7746666667,50.198,37.8776666667,19.549,16.2546666667,22.7506666667,22.4153333333,19.823,22.0068,39.5243333333,27.478
796.70,22.042,49.129,37.3876666667,18.8886666667,16.0963333333,22.4626666667,22.7326666667,20.09,21.9517333333,39.099,27.7176666667
797.01,22.1733333333,49.414,37.2583333333,19.127,16.7546666667,22.847,22.9936666667,21.0013333333,22.1267333333,39.045,28.383
797.32,22.3576666667,50.2903333333,37.5143333333,19.6863333333,17.1023333333,24.071,23.1706666667,21.429,22.5842666667,38.85,27.9616666667
797.63,23.9003333333,51.765,37.8763333333,20.7753333333,18.6923333333,24.8843333333,23.2063333333,22.5693333333,23.2813333333,39.844,29.2243333333
797.93,23.31,50.9113333333,37.5956666667,20.3116666667,18.93,24.6913333333,23.2803333333,22.8396666667,22.6218,39.859,28.8066666667
798.24,24.6003333333,50.8583333333,38.129,20.6926666667,20.071,26.1693333333,24.0086666667,23.6826666667,22.9542666667,40.5566666667,29.544
798.55,25.1803333333,51.3836666667,37.9963333333,20.7883333333,20.2166666667,25.3913333333,23.0746666667,23.4956666667,22.154,40.1323333333,29.663
798.85,23.3396666667,50.4386666667,36.7793333333,19.1413333333,18.6716666667,23.402,21.7416666667,21.5226666667,20.3756666667,38.2516666667,28.634
799.16,22.663,49.4806666667,36.009,18.4136666667,18.3506666667,22.8516666667,20.7426666667,21.089,20.0442,38.4953333333,28.3286666667
799.47,22.2116666667,49.559,35.0346666667,18.2416666667,18.8403333333,22.6526666667,20.479,21.3923333333,20.4599333333,38.5636666667,28.0716666667
799.78,22.1796666667,49.5193333333,34.9036666667,17.1153333333,18.173,21.0576666667,19.391,20.8653333333,19.6408666667,36.891,27.0836666667
800.08,22.886,50.7673333333,35.292,18.642,18.838,20.9926666667,19.7846666667,22.2333333333,20.8160666667,38.263,28.4363333333
800.39,23.3063333333,51.1063333333,35.6806666667,18.4776666667,18.8466666667,21.3946666667,19.3493333333,22.0323333333,21.0932666667,37.8603333333,28.4706666667
800.70,24.3243333333,50.217,35.7023333333,19.453,19.0523333333,21.5216666667,20.0866666667,21.822,21.3680666667,38.6053333333,29.93
801.00,23.3773333333,47.9443333333,35.576,18.4846666667,17.941,20.5573333333,19.742,21.033,20.2108,37.2406666667,29.12
801.31,22.6103333333,47.725,35.5203333333,17.0016666667,16.0493333333,18.6596666667,18.1303333333,19.5763333333,18.6948,35.9083333333,28.536
801.62,20.7506666667,47.4243333333,35.136,15.7836666667,13.9073333333,16.5563333333,16.6666666667,18.4326666667,17.6084666667,34.4003333333,27.7776666667
801.92,21.229,47.0763333333,34.972,15.3446666667,13.6313333333,16.7226666667,16.6106666667,18.7333333333,17.6312,33.557,28.119
802.23,22.321,47.905,35.447,15.8693333333,13.9413333333,17.2783333333,16.8706666667,20.0966666667,18.1388,34.557,29.4403333333
802.54,23.472,48.7816666667,36.8953333333,16.873,15.0356666667,19.4223333333,18.11,21.4846666667,19.6774,35.508,30.371
802.84,22.6573333333,48.3486666667,37.1736666667,16.5513333333,14.4393333333,18.625,17.281,20.0846666667,18.2567333333,35.5606666667,29.9923333333
803.15,21.509,48.5413333333,36.095,16.9973333333,13.9636666667,18.5143333333,18.0476666667,19.992,17.9541333333,35.5503333333,30.6496666667
803.46,20.603,48.8053333333,35.096,15.2366666667,13.631,18.723,16.843,18.2923333333,16.9523333333,34.7436666667,29.9256666667
803.76,19.629,48.3413333333,35.3473333333,14.9683333333,13.5863333333,18.1283333333,17.575,18.602,16.7142,35.94,30.3713333333
804.07,17.748,47.817,35.2916666667,12.5256666667,12.3216666667,16.7276666667,16.4013333333,17.8703333333,15.8464666667,35.1283333333,29.335
804.38,17.872,48.379,35.7023333333,11.6376666667,12.095,16.1263333333,16.833,16.5003333333,16.2260666667,35.744,28.9276666667
804.68,19.1343333333,49.3526666667,35.72,12.0953333333,13.754,16.3023333333,19.4986666667,16.6666666667,17.8724,36.61,29.0453333333
804.99,20.7486666667,51.2543333333,37.0766666667,12.983,14.9343333333,16.9653333333,21.346,17.005,18.6936,37.674,29.9483333333
805.30,19.7676666667,51.5406666667,37.535,13.2053333333,15.6863333333,17.567,22.329,17.007,18.7274666667,38.1753333333,29.6916666667
805.60,20.843,52.3293333333,38.474,14.3373333333,16.1443333333,18.0323333333,23.454,17.1086666667,19.5582,38.755,30.4016666667
805.91,20.297,51.9053333333,38.0666666667,15.0423333333,15.5633333333,16.767,22.5026666667,15.724,18.4918,37.7056666667,29.4826666667
806.21,21.4113333333,52.193,38.796,16.029,16.0286666667,17.464,24.5213333333,17.145,19.6889333333,38.6763333333,29.984
806.52,21.9106666667,52.6016666667,38.9836666667,15.5693333333,15.4876666667,17.5203333333,24.1056666667,16.4226666667,20.1625333333,39.1873333333,29.024
806.83,22.4546666667,51.8063333333,39.614,15.3943333333,14.45,17.857,25.3283333333,15.8046666667,20.1313333333,38.9983333333,28.1196666667
807.13,21.976,50.6766666667,37.187,15.088,13.284,17.343,22.878,14.514,19.1798,37.064,27.552
807.44,22.112,50.866,35.9736666667,15.6763333333,13.3663333333,17.038,22.855,14.7276666667,19.6780666667,36.3446666667,27.723
807.74,21.1323333333,50.692,34.591,15.0103333333,12.7463333333,16.4363333333,22.138,14.3813333333,19.0607333333,34.633,27.6306666667
808.05,20.0,50.109,33.3766666667,14.902,12.0696666667,16.7753333333,20.915,13.2896666667,17.8996666667,33.595,26.754
808.35,20.778,49.602,32.3606666667,14.987,12.776,17.2853333333,21.0433333333,13.3953333333,17.8606,33.7753333333,26.4366666667
808.66,19.6866666667,49.754,31.7223333333,13.5573333333,11.7676666667,16.7336666667,20.671,12.886,18.0136,33.8703333333,26.1743333333
808.97,17.862,47.677,30.4013333333,11.4116666667,10.4196666667,15.291,19.17,11.7726666667,16.5268,31.484,24.0866666667
809.27,14.7626666667,45.651,26.7983333333,7.75733333333,7.75733333333,11.8476666667,18.3826666667,9.591,14.6214,29.619,21.5326666667
809.58,13.5026666667,45.1423333333,24.614,4.98266666667,6.67666666667,9.36733333333,16.7413333333,7.47366666667,12.6555333333,28.351,19.93
809.88,12.6073333333,43.772,23.9033333333,4.18566666667,6.808,8.27033333333,16.5403333333,7.26166666667,11.0842,28.1893333333,20.1213333333
810.19,13.569,44.7516666667,23.9116666667,4.60833333333,8.34633333333,8.295,16.8456666667,8.34633333333,10.7832,29.5953333333,21.6076666667
810.49,13.7876666667,44.8493333333,25.198,3.38066666667,8.24066666667,6.656,18.7003333333,5.65233333333,10.2271333333,29.424,19.81
810.80,15.6896666667,45.6026666667,26.547,2.49733333333,9.39233333333,7.546,19.6526666667,4.61466666667,9.43533333333,31.8673333333,19.707
811.10,16.5266666667,47.619,27.507,3.64133333333,10.7563333333,7.787,20.6163333333,5.21,9.2884,35.07,20.28
811.41,18.1563333333,47.6273333333,28.0353333333,4.52533333333,10.927,6.62266666667,20.6956666667,6.29133333333,9.7242,35.927,20.4746666667
811.71,16.1396666667,45.646,26.012,3.494,9.15133333333,3.106,19.3566666667,4.437,8.11986666667,34.831,19.412
812.02,15.398,43.7716666667,24.8556666667,3.287,7.26633333333,0.230666666667,17.82,0.922666666667,4.4754,33.8523333333,18.1083333333
812.32,16.1923333333,44.8396666667,25.0296666667,3.618,9.78666666667,0.889666666667,19.6913333333,0.118666666667,4.3652,37.3666666667,18.7426666667
812.63,17.2006666667,45.5513333333,27.8173333333,4.03333333333,10.3796666667,1.898,20.344,-0.237333333333,4.78053333333,37.9596666667,20.2253333333
812.93,18.858,45.0403333333,29.354,6.69,11.3033333333,3.69066666667,21.165,0.230666666667,6.55113333333,38.812,21.1646666667
813.24,18.7346666667,44.7686666667,30.1703333333,5.657,10.0973333333,1.15566666667,21.4113333333,-1.03433333333,7.04366666667,39.7203333333,21.046
813.54,16.636,44.0976666667,30.4586666667,6.23833333333,9.96933333333,0.122333333333,21.59,-0.489333333333,9.03966666667,39.633,20.9176666667
813.85,16.3666666667,45.8033333333,31.5946666667,8.09366666667,10.971,2.57766666667,22.6616666667,3.17766666667,11.0432666667,41.7266666667,22.782
814.15,10.8143333333,45.1016666667,29.3893333333,5.47033333333,6.99766666667,-3.88033333333,19.1476666667,-0.763,7.04826666667,39.822,19.911
814.46,9.60566666667,42.748,28.0536666667,5.02566666667,5.72533333333,-4.32566666667,17.8116666667,-2.54433333333,5.7888,40.076,18.8933333333
814.76,5.90533333333,42.651,27.0996666667,3.34633333333,4.33066666667,-5.84,16.8636666667,-5.77433333333,4.0814,39.8293333333,18.307
815.07,3.48666666667,43.3053333333,28.0336666667,0.488333333333,2.23166666667,-6.625,15.83,-7.94966666667,3.12426666667,40.307,16.876
815.37,3.27866666667,43.511,27.732,0.0683333333333,2.86866666667,-4.918,17.828,-6.21566666667,6.05166666667,41.3936666667,16.3253333333
815.68,0.835,40.9186666667,25.2606666667,-1.11333333333,-2.15733333333,-8.49,15.588,-9.46433333333,3.40986666667,38.344,13.4306666667
815.98,1.787,40.6186666667,23.9863333333,-0.893333333333,2.77555756156e-16,-7.14766666667,15.464,-7.079,4.85206666667,40.5496666667,13.4706666667
816.29,0.831666666667,41.7186666667,24.74,-0.485,-0.0693333333333,-7.415,15.454,-5.54433333333,5.30833333333,39.986,13.375
816.59,1.31766666667,41.304,24.835,0.658666666667,1.51533333333,-4.41366666667,15.8103333333,-3.82066666667,5.00666666667,40.1186666667,13.1753333333
816.89,3.27566666667,41.0403333333,23.828,-0.257,0.835,-3.85366666667,16.506,-4.239,4.12346666667,39.8203333333,11.625
817.20,0.462333333333,38.1516666667,20.066,-2.04666666667,-2.24433333333,-9.307,13.1353333333,-9.175,0.1056,38.4156666667,7.59066666667
817.50,4.59566666667,37.8676666667,19.853,1.287,-0.367666666667,-6.066,15.441,-6.924,2.6102,38.4803333333,8.63966666667
817.81,7.05333333333,38.6233333333,20.0796666667,2.787,0.682666666667,-4.494,16.041,-4.949,4.1296,36.1206666667,8.36166666667
818.11,10.2983333333,38.699,20.8126666667,4.499,2.49333333333,-2.656,16.206,-2.87266666667,5.09493333333,37.3986666667,10.0273333333
818.41,11.3696666667,40.3103333333,22.0156666667,6.61533333333,3.101,-1.39566666667,17.933,-3.41066666667,5.33326666667,39.1213333333,9.97433333333
818.72,12.364,39.6143333333,24.1346666667,7.86333333333,3.75866666667,-1.43433333333,16.7653333333,-3.462,4.59953333333,39.1196666667,10.0393333333
819.02,13.479,40.7103333333,25.2733333333,8.652,5.328,0.728666666667,17.6683333333,-0.546333333333,6.45726666667,40.437,11.4756666667
819.33,14.5093333333,42.2586666667,26.819,10.7446666667,5.87966666667,2.03033333333,18.6973333333,0.254,7.115,39.8476666667,12.056
819.63,14.065,42.308,26.923,10.1056666667,5.46733333333,2.451,18.4386666667,-0.038,6.58373333333,39.7056666667,12.217
819.93,14.6526666667,42.9746666667,27.4976666667,11.1003333333,5.899,3.26666666667,18.9346666667,0.666,7.85273333333,39.5813333333,12.9716666667
820.24,13.3116666667,42.2526666667,27.4226666667,11.2356666667,6.07033333333,2.689,17.3323333333,-0.186333333333,7.29486666667,38.951,12.6196666667
