wavelength,Back_TanCypf,Belly_TanCypf,Breast_TanCypf,Crissum_TanCypf,Crown_TanCypf,DorTail_TanCypf,Patch10_TanCypf,Rump_TanCypf,Throat_TanCypf,WingTip_TanCypf
704.49,18.5428333333,41.6545,33.5103333334,32.04625,17.6916666667,12.9141666667,15.2698333333,24.6125,28.424,13.8351666667
704.81,18.4843333333,41.7176666667,33.4845,32.18575,17.6756666667,12.9578333333,15.1165,24.6221666667,28.3133333334,13.7453333334
705.13,18.5648333334,41.7936666666,33.6613333334,32.2078333333,17.7885,13.0361666667,15.0895,24.5238333333,28.4575,13.9571666667
705.45,18.6386666667,41.7246666667,33.8403333334,32.3738333333,18.0645,13.3003333333,15.1736666666,24.7023333333,28.5371666667,14.0711666667
705.78,18.556,41.6333333333,33.7836666667,32.2953333334,18.0038333333,13.1798333334,15.013,24.5443333334,28.3513333333,14.0558333333
706.10,18.688,41.9918333334,33.8886666666,32.5265833333,18.2168333333,13.2673333334,15.1058333333,24.6573333334,28.4118333333,14.2726666667
706.42,18.6513333333,41.8223333334,33.7813333333,32.4439166666,18.0215,13.1941666667,15.0003333333,24.501,28.2855,14.283
706.74,18.2505,41.3708333333,33.4725,32.2125,17.9408333333,13.0048333333,14.7173333333,24.1541666667,28.0736666666,14.0595
707.06,18.184,41.2085,33.2151666667,32.0366666666,17.8508333334,12.8333333334,14.58,24.0833333333,27.8611666666,13.9306666667
707.38,18.2836666666,41.3975,33.4616666667,32.44325,18.0753333333,12.9883333333,14.7235,24.214,27.8715,14.2515
707.70,18.3823333333,41.325,33.4541666666,32.6396666667,18.2338333333,13.1626666667,14.92,24.3096666666,28.0481666667,14.3883333333
708.03,18.0993333333,41.1461666667,33.2198333333,32.5051666666,18.01,12.8218333333,14.6051666666,24.1188333333,27.7195,14.2103333334
708.35,18.0056666667,40.9135,32.9848333333,32.2896666666,17.7391666667,12.612,14.4463333333,23.8743333334,27.5225,14.0365
708.67,17.9588333333,40.971,32.9813333334,32.49775,17.5966666667,12.4753333333,14.4308333333,23.9111666667,27.3641666667,13.935
708.99,17.9276666667,40.941,32.8168333334,32.4649166666,17.5608333334,12.523,14.2363333333,23.924,27.2688333333,13.9916666667
709.31,18.0856666666,41.1233333334,32.9326666667,32.60525,17.5661666667,12.6003333333,14.3788333334,24.1685,27.376,14.0291666666
709.63,17.9486666667,40.9648333333,32.8291666666,32.5993333334,17.4008333334,12.3945,14.3866666667,24.0341666667,27.3356666667,13.9505
709.95,18.0548333334,41.147,32.907,32.8101666667,17.3673333334,12.2691666667,14.4728333333,24.2028333333,27.324,13.8703333334
710.27,18.389,41.3813333333,32.999,32.8805833334,17.4231666667,12.4248333333,14.745,24.3568333334,27.4636666667,13.975
710.59,18.4926666667,41.44,33.1756666667,32.97725,17.5796666667,12.5615,14.8001666667,24.4378333333,27.5258333334,14.0786666667
710.91,18.4233333334,41.4476666667,32.9885,32.7645833334,17.6235,12.4911666667,14.726,24.4595,27.4276666666,13.9865
711.24,18.2568333333,41.4216666667,32.9006666666,32.5735833334,17.5758333333,12.2281666667,14.5731666667,24.4161666666,27.2375,13.8956666666
711.56,18.5065,41.4056666666,33.0153333334,32.5205,17.7036666667,12.4813333333,14.7565,24.5651666667,27.442,14.0673333333
711.88,18.6401666666,41.6481666666,33.1863333334,32.68225,17.979,12.733,14.9703333334,24.7946666667,27.6198333334,14.2923333334
712.20,18.6241666666,41.4733333333,33.0596666667,32.41125,17.9805,12.8155,14.9491666667,24.7798333333,27.6878333333,14.1688333334
712.52,18.6041666667,41.5423333334,33.0311666667,32.2523333333,18.0163333333,12.742,15.0381666666,24.8323333334,27.8236666666,14.1048333334
712.84,18.5486666666,41.4498333333,33.0075,31.98575,17.9335,12.6538333334,14.9021666667,24.6926666666,27.7441666667,14.0551666667
713.16,18.54,41.1676666667,32.9258333333,31.89575,18.0125,12.87,14.8066666667,24.678,27.7465,14.1053333333
713.48,18.5093333333,41.1715,33.0536666667,31.96175,18.2365,13.0806666666,14.8601666666,24.6551666667,27.8343333333,14.307
713.80,18.4736666666,41.1588333333,33.1396666667,32.1191666667,18.3768333333,13.1365,14.893,24.793,28.0561666667,14.3186666666
714.12,18.601,41.2405,33.18,32.1880833334,18.4678333333,13.2508333333,15.1253333333,24.8301666667,28.1828333333,14.4158333334
714.44,18.7121666666,41.24,33.1808333333,32.2276666667,18.2836666666,13.2428333333,15.2388333334,24.7458333333,28.2858333333,14.4483333333
714.76,18.717,41.1143333334,33.1975,32.3084166667,18.115,13.2771666667,15.2548333333,24.5898333333,28.1448333334,14.4741666667
715.08,18.841,41.1635,33.3696666667,32.564,18.2121666666,13.39,15.3891666667,24.669,28.161,14.6511666666
715.40,18.7645,41.123,33.4031666667,32.5354166667,18.1761666667,13.2855,15.3701666667,24.5926666666,28.0836666667,14.6351666667
715.72,18.878,41.2575,33.644,32.6050833334,18.2368333333,13.2961666666,15.5343333333,24.5775,28.2021666667,14.8256666667
716.04,18.7623333333,41.1615,33.6341666667,32.7759166667,18.0558333334,13.1648333333,15.4735,24.4201666667,28.0843333333,14.818
716.36,18.6888333333,41.1301666666,33.4943333333,32.79525,18.082,13.1571666666,15.474,24.4328333333,28.0655,14.7303333333
716.68,18.6153333334,41.2578333333,33.6565,32.8311666666,18.0326666667,12.9275,15.4731666667,24.3873333333,28.0001666666,14.6023333333
717.00,18.7271666667,41.4096666666,33.6928333333,32.9808333333,18.0258333333,12.97,15.5626666667,24.581,27.99,14.6061666667
717.32,18.8045,41.5625,33.779,32.9826666666,18.0113333334,13.0378333333,15.658,24.724,27.7203333333,14.9605
717.64,18.8595,41.6423333333,34.0055,33.1923333333,18.1233333333,13.0886666666,15.758,24.9456666666,27.7391666667,15.251
717.96,18.9085,41.647,34.3846666667,33.2290833333,18.4175,13.2573333333,15.7621666667,25.0773333334,27.868,15.4183333334
718.28,18.9278333334,41.6903333333,34.2781666666,33.1494166666,18.5878333333,13.346,15.7928333333,25.1146666666,27.8741666667,15.5003333333
718.60,18.8088333334,42.0031666667,34.3205,33.1170833334,18.678,13.4596666667,15.9486666667,25.3325,28.172,15.5731666666
718.92,18.7725,41.9743333333,34.3465,33.1134166666,18.7183333333,13.51,15.9465,25.3536666666,28.2091666667,15.6785
719.24,18.5578333334,41.9525,34.025,33.0879166667,18.6261666667,13.4348333333,15.6035,25.2476666666,27.9886666666,15.7146666667
719.56,18.4891666667,41.9045,33.9218333333,32.8916666667,18.645,13.3506666667,15.4285,25.1256666667,27.8225,15.632
719.88,18.4325,41.9065,34.126,32.9989166666,18.6921666667,13.3198333333,15.3588333333,25.0856666666,27.882,15.7066666666
720.20,18.647,42.016,34.29,33.1106666666,18.8561666667,13.6583333333,15.4516666667,25.2203333333,28.002,16.088
720.52,18.6753333333,42.0328333333,34.3983333333,32.9718333333,18.7696666667,13.5436666667,15.3591666667,25.101,27.9991666667,16.1003333334
720.84,18.6923333333,41.9106666667,34.278,32.98425,18.7561666666,13.5003333333,15.307,24.9703333333,28.0043333333,15.8545
721.16,18.5476666666,41.8091666667,34.175,32.8964166666,18.6211666666,13.4335,15.2086666667,24.8345,27.9478333333,15.8156666667
721.48,18.2863333334,41.3445,33.6416666666,32.4198333333,18.2266666666,13.2615,14.918,24.6088333333,27.4986666666,15.4333333333
721.79,18.2871666667,41.33,33.8396666667,32.3304166667,18.1711666666,13.3185,14.851,24.6078333334,27.5193333334,15.2455
722.11,18.2753333333,41.1676666666,33.8183333333,32.39375,18.2055,13.2158333333,14.6381666667,24.5291666666,27.2568333334,15.1276666667
722.43,18.1908333333,40.9953333334,33.6268333333,32.2450833333,18.1393333334,13.2178333333,14.4108333334,24.5153333334,27.0273333334,15.0306666667
722.75,18.0798333334,41.0595,33.7256666666,32.3954166667,18.0748333333,13.1133333333,14.4125,24.5108333333,27.0531666667,14.8758333334
723.07,18.315,41.1681666666,33.9145,32.5421666667,18.0031666666,13.3893333333,14.7446666666,24.8086666667,27.3351666666,15.1505
723.39,18.435,41.173,33.8176666667,32.6609166666,18.0495,13.699,15.0538333333,25.0093333333,27.3466666667,15.3406666667
723.71,18.427,41.2445,33.8146666667,32.62775,18.1063333333,13.6553333333,15.1515,25.177,27.4286666666,15.175
724.03,18.3636666667,41.3356666666,33.7351666667,32.65725,18.0043333334,13.84,15.1066666666,25.1986666666,27.4626666667,15.1351666667
724.35,18.3395,41.4186666666,33.858,32.882,17.9898333333,13.9968333334,15.1355,25.2338333333,27.5681666667,15.1546666667
724.67,18.3926666667,41.4461666667,33.7933333334,32.8805,17.9753333334,13.8546666667,14.8933333334,25.1305,27.4206666666,14.8081666666
724.98,18.706,42.0043333334,34.1461666667,33.2193333334,18.3163333334,14.2328333333,15.1835,25.599,27.8333333333,15.1551666667
725.30,18.7791666666,42.2413333333,34.144,33.6815833334,18.5025,14.3253333334,15.2838333333,25.9656666667,28.0066666666,15.3361666667
725.62,18.892,42.3253333334,34.2748333334,33.6924166666,18.4735,14.2653333334,15.321,26.0581666667,28.1216666667,15.5206666667
725.94,19.408,42.8998333334,34.7135,34.1419166667,18.8626666667,14.613,15.9173333334,26.418,28.709,15.8888333334
726.26,19.898,43.1861666667,35.0893333333,34.3520833334,19.4576666667,15.0276666666,16.3765,26.6368333334,29.0155,16.2125
726.58,19.9288333333,43.3726666667,35.2655,34.7245,19.8263333334,15.2478333334,16.4335,26.7385,29.1001666667,16.3493333333
726.90,19.9821666667,43.4198333333,35.452,34.7349166667,19.8985,14.9716666667,16.364,26.8045,29.0536666667,16.243
727.21,19.9051666667,43.0996666667,35.2058333334,34.60525,19.804,14.8633333334,16.3398333334,26.5203333334,29.0688333333,16.2756666667
727.53,19.745,42.8141666667,35.0001666667,34.4761666667,19.9408333333,14.613,16.2158333333,26.4573333334,28.9846666666,16.225
727.85,19.6421666666,42.7238333334,34.8391666667,33.9891666667,19.7593333333,14.3223333333,16.0218333333,26.2285,28.9106666667,16.1661666666
728.17,20.0206666667,42.9925,35.2203333333,34.25475,20.137,14.7038333333,16.5148333334,26.715,29.5233333333,16.6891666667
728.49,20.0361666667,42.7905,35.4438333333,34.4616666667,20.1736666666,14.4013333333,16.6668333333,26.5006666666,29.4491666667,16.7198333333
728.80,19.9093333333,42.5311666667,35.5098333333,34.0948333333,19.9403333333,14.3103333333,16.715,26.2901666667,29.2828333333,16.6008333333
729.12,19.7761666666,42.2843333333,35.2993333333,34.0945833334,19.8983333333,14.231,16.6361666666,26.0701666667,29.1145,16.2753333333
729.44,19.539,41.967,35.0741666667,33.9709166666,19.5301666667,13.8903333333,16.3925,25.718,28.8336666667,15.9398333333
729.76,19.1406666667,41.4105,34.6311666667,33.59175,18.9193333333,13.4896666666,15.9418333333,25.4386666667,28.4938333333,15.573
730.08,19.341,41.5603333333,34.7228333333,33.5505,18.9331666666,13.4193333334,16.0371666666,25.332,28.7141666667,15.5336666667
730.39,19.1568333333,41.5371666667,34.5633333334,33.4196666667,18.833,13.5075,15.8768333333,25.0948333334,28.7588333333,15.5533333334
730.71,19.3225,41.8003333333,34.6848333333,33.57425,18.9565,13.757,15.9521666667,25.2368333333,28.7921666667,15.8188333333
731.03,19.4643333333,41.722,34.7981666666,33.4551666667,19.0498333334,13.9971666666,16.0003333333,25.2733333333,28.7031666666,15.9193333334
731.35,19.4266666667,41.605,34.6748333333,33.4184166667,19.1626666666,14.047,15.9128333334,25.2406666667,28.682,15.7595
731.67,18.794,41.1328333333,34.0566666667,32.90775,18.6835,13.4668333333,15.288,24.7001666666,28.087,15.0541666667
731.98,18.687,41.0996666667,33.734,32.7943333333,18.5295,13.4398333334,15.1151666667,24.8081666667,28.0135,14.8935
732.30,18.7715,41.2045,33.6585,32.9695,18.7028333334,13.608,15.0368333333,24.8118333333,28.1613333333,15.1566666667
732.62,18.7218333333,41.3553333334,33.753,32.8485833333,18.6438333334,13.7591666666,15.0266666667,24.7966666667,28.1845,15.3296666667
732.94,18.7805,41.4923333333,33.8303333333,32.92125,18.8678333333,13.8946666667,15.0585,24.8168333334,28.2993333333,15.4896666667
733.25,19.0715,41.7061666667,34.0906666666,33.111,19.1423333333,14.2396666666,15.3233333333,25.0086666667,28.5455,15.7726666667
733.57,18.9998333334,41.3735,33.8266666666,32.8999166667,19.0801666667,14.0976666666,15.2,24.8486666667,28.3156666666,15.689
733.89,19.0716666666,41.4258333333,33.9335,32.91275,19.0353333333,14.007,15.1843333334,24.8773333334,28.3143333333,15.6438333334
734.21,18.942,41.2365,33.8838333333,32.6834166667,18.8076666667,13.8225,14.9093333334,24.6716666667,28.0615,15.3948333333
734.52,18.7636666667,41.2371666666,33.8551666666,32.6903333333,18.5501666667,13.6776666666,14.8735,24.3903333333,28.091,15.0868333334
734.84,19.0141666667,41.4385,34.1338333333,33.1950833333,18.6698333333,13.9455,15.1241666667,24.7528333334,28.2693333333,15.4785
735.16,19.5096666666,41.9668333333,34.5688333333,33.4525,18.9243333333,14.3545,15.3616666666,24.943,28.6045,15.9868333333
735.48,19.4765,42.0363333334,34.5028333333,33.18675,19.0663333333,14.4846666666,15.3503333334,24.742,28.701,15.9935
735.79,19.507,42.092,34.5188333334,33.1968333333,18.9348333333,14.378,15.2955,24.657,28.5441666666,15.8881666667
736.11,19.1518333333,41.6068333333,34.0315,32.9425,18.615,13.8481666667,14.9993333333,24.3255,28.2326666667,15.5465
736.43,18.8786666666,41.4898333333,34.0355,32.7263333333,18.277,13.6466666666,14.7343333333,24.3325,28.0436666667,15.3838333333
736.74,18.5848333333,41.4056666667,33.8343333334,32.7446666666,18.1265,13.2723333333,14.4768333334,24.1421666666,27.6908333333,15.0523333333
737.06,18.1881666666,41.5163333333,33.8708333333,32.5831666667,17.844,13.0593333334,14.3118333333,24.258,27.328,14.828
737.38,18.3295,41.5941666667,33.8393333333,32.5665,17.8936666666,13.0126666667,14.4118333333,24.1686666666,27.36,14.8045
737.69,18.2595,41.5723333333,33.7761666667,32.4666666666,17.9461666667,12.8605,14.2856666667,24.3386666667,27.3243333333,14.6095
738.01,18.4138333333,41.5668333333,33.63,32.519,18.09,12.779,14.483,24.5658333333,27.2941666666,14.6933333334
738.33,18.3166666667,41.5885,33.603,32.263,18.2086666667,12.5795,14.3535,24.2048333333,27.2728333333,14.4556666666
738.64,18.031,41.3365,33.618,32.3125833333,18.3156666667,12.6008333333,14.6096666666,24.1861666667,27.178,14.2226666666
738.96,17.9188333334,41.336,33.6881666667,32.5163333333,18.0963333333,12.5068333333,14.6188333334,24.1266666666,27.0286666667,14.1351666667
739.28,18.1108333334,41.4746666667,33.7766666667,32.8031666667,18.2731666666,12.68,14.7516666666,24.3481666667,27.302,14.1946666667
739.59,18.348,41.8653333333,34.0298333333,33.2434166666,18.6636666667,13.1515,15.0723333333,24.8068333333,27.6581666667,14.5173333333
739.91,18.6393333333,41.9451666667,34.2405,33.3633333333,18.9671666667,13.3826666667,15.3768333333,25.0001666667,27.8798333333,14.6995
740.23,18.9446666667,42.1701666666,34.3678333333,33.3359166667,18.9283333334,13.6295,15.7533333333,25.0851666667,28.0618333333,14.8565
740.54,19.1435,42.0766666667,34.4028333334,33.3416666666,19.1101666667,13.7355,15.9351666667,25.1053333333,28.225,14.9491666667
740.86,19.1438333334,41.9061666667,34.2908333334,33.38375,19.1826666667,13.9835,15.9818333333,25.1948333334,28.2121666666,14.9741666666
741.18,19.3236666667,42.1805,34.2883333333,33.3474166666,19.2675,14.2905,16.3295,25.1601666666,28.3506666666,15.1218333334
741.49,19.3491666666,42.1911666667,34.2803333333,33.2428333333,19.196,14.3531666667,16.1223333333,24.9573333334,28.4166666667,15.4815
741.81,19.4118333333,42.2421666667,34.1158333333,33.2728333334,19.1358333333,14.3936666666,16.1486666667,25.0,28.0846666667,15.6821666667
742.12,19.499,42.2765,34.1541666667,33.3656666667,19.2178333334,14.2155,16.1095,25.1406666666,28.1666666667,15.828
742.44,19.5011666667,42.2246666666,34.1806666666,33.205,19.2146666667,14.0708333333,15.724,25.1403333334,28.1596666667,15.7896666666
742.76,19.3351666667,42.0905,34.217,33.0178333333,19.125,13.8178333334,15.5848333333,25.009,28.0741666667,15.729
743.07,19.7536666666,42.2608333333,34.5828333333,33.0999166667,19.244,13.804,15.678,24.9816666666,28.3235,15.7508333333
743.39,19.7845,42.1751666667,34.3745,33.1691666666,19.2363333334,13.963,15.6071666667,24.93,28.334,15.7776666667
743.70,19.898,42.3395,34.4331666667,33.4745833333,19.677,14.1541666666,15.7756666667,25.341,28.7871666667,16.0093333333
744.02,19.7848333334,42.199,34.1251666667,33.37975,19.7288333333,14.0933333333,15.6336666667,25.031,28.8543333333,15.918
744.34,19.7075,42.238,34.1576666667,33.42075,19.6328333333,13.8441666667,15.6175,25.0028333333,28.9186666666,15.811
744.65,19.7545,42.1208333333,34.348,33.92525,19.7981666667,13.6915,15.8148333334,25.185,29.2306666667,16.0715
744.97,20.2558333333,42.6571666666,35.0613333333,34.3871666667,20.3823333333,14.0586666667,16.3058333333,25.6235,29.833,16.2745
745.28,20.2363333333,42.57,35.3678333333,34.3190833334,20.306,14.3795,16.3255,25.6821666666,30.0733333333,16.1488333333
745.60,20.3506666666,42.695,35.3521666667,34.42175,20.1678333333,14.7868333333,16.2313333334,25.7063333333,30.3368333333,16.2755
745.91,20.8051666667,42.8553333334,35.7045,34.89625,20.415,15.2451666667,17.0,25.9183333333,30.5596666667,16.4905
746.23,20.6276666667,42.5863333333,35.4361666666,34.4979166666,20.1005,14.9966666667,16.88,25.7938333334,30.2888333333,16.0641666667
746.55,20.3181666667,42.3651666666,35.375,34.24775,20.024,14.913,16.8545,25.7485,30.114,15.8648333333
746.86,20.0986666666,42.2731666666,35.334,33.993,19.8926666667,14.5786666667,16.7355,25.4688333333,29.8701666667,15.6415
747.18,19.711,42.0123333333,35.3068333333,33.80325,19.5865,14.444,16.3865,25.0653333333,29.629,15.4466666666
747.49,19.7596666667,42.1085,35.493,34.02425,19.4236666667,14.588,16.374,25.1556666666,29.593,15.4653333333
747.81,19.5248333333,41.8215,35.146,33.7878333334,19.395,14.5386666666,16.2646666667,24.9876666667,29.244,15.3983333333
748.12,19.2985,41.6668333333,34.7816666666,33.3919166666,19.1875,14.2875,16.0071666667,24.7781666667,28.9508333333,15.144
748.44,18.6793333334,41.2556666667,34.3335,32.96525,18.8266666666,14.0831666666,15.7338333333,24.6808333334,28.3811666667,14.7888333333
748.75,18.4981666667,41.132,34.0461666666,33.1675833334,18.9345,13.846,15.8493333333,24.6558333333,28.3613333333,14.8846666667
749.07,18.2293333333,40.827,33.7763333333,32.6103333333,18.6046666666,13.4615,15.67,24.431,27.821,14.5135
749.38,18.0495,40.9691666666,33.6696666667,32.5441666666,18.7958333333,13.4543333333,15.6876666666,24.7185,28.0103333333,14.7393333334
749.70,18.2123333333,41.2096666666,33.8366666667,32.9654166667,19.0285,13.7836666666,15.8326666667,24.8375,28.101,15.1821666666
750.01,18.2543333333,41.1383333334,33.7791666666,33.0464166667,19.1158333334,14.0588333333,15.6893333333,24.783,27.9346666666,15.378
750.33,18.5185,41.242,33.8466666666,33.208,19.3191666667,14.2401666667,15.7805,24.8013333334,28.1993333333,15.7743333333
750.64,18.837,41.5748333333,33.9325,33.1866666666,19.681,14.5513333333,16.0555,25.1591666667,28.4668333334,16.2083333333
750.96,18.7935,41.6573333333,34.036,33.101,19.7348333334,14.454,16.1838333333,25.1986666666,28.6945,16.3733333333
751.27,18.964,41.8621666666,34.4025,33.3548333334,19.9718333333,14.785,16.5016666666,25.4581666667,29.075,16.6911666667
751.59,18.7856666667,42.0928333334,34.4455,33.7440833333,19.8171666667,15.0358333334,16.543,25.5683333333,29.1635,16.6975
751.90,18.768,41.9735,34.1823333334,33.7549166666,19.5115,14.931,16.2326666666,25.4801666666,29.1001666667,16.5113333333
752.22,18.7701666667,42.0811666666,34.218,33.54675,19.3946666667,14.9715,16.2275,25.5381666666,29.312,16.252
752.53,18.8403333333,42.2256666666,34.1483333334,33.7561666667,19.538,15.018,16.2406666667,25.3551666666,29.449,16.3211666667
752.85,18.6218333333,41.8068333333,34.012,33.4205833334,19.2816666667,14.8486666667,15.7765,24.7541666667,29.0686666666,16.1685
753.16,18.5251666667,41.586,33.773,33.0391666667,19.3061666667,14.7025,15.7683333334,24.5231666667,29.0273333333,16.1213333334
753.47,18.5358333333,41.673,33.7523333334,33.0269166667,19.2111666667,14.5165,15.779,24.6123333334,29.0821666667,16.1415
753.79,18.487,41.7576666667,33.8041666666,33.1480833334,19.0458333333,14.6455,16.0766666666,24.8463333334,29.1085,15.9636666666
754.10,18.5283333333,41.531,33.996,33.29525,18.9575,14.5018333333,16.0228333334,24.7821666666,28.9285,15.8148333334
754.42,18.8303333333,41.8606666667,34.3135,33.6294166667,19.403,14.9295,16.2276666667,25.0985,29.019,16.1638333333
754.73,19.0923333333,42.038,34.4661666666,33.7940833334,19.5723333334,15.3035,16.1995,25.3773333333,29.3586666667,16.468
755.05,19.2586666667,41.9213333333,34.526,33.44275,19.7291666667,15.2998333333,16.1056666666,25.3448333333,29.2971666666,16.2541666667
755.36,19.575,42.3048333334,34.9203333333,33.874,20.2616666667,15.7276666666,16.4916666667,25.5473333334,29.7186666667,16.7508333333
755.67,19.552,42.0736666667,34.864,34.1213333334,20.1901666667,15.833,16.2825,25.5113333333,29.497,16.9923333333
755.99,19.7663333334,42.2445,35.4476666666,34.4299166667,20.5083333334,16.194,16.4893333334,25.8141666666,29.61,17.2048333334
756.30,19.6868333333,42.4528333334,35.2676666667,34.64575,20.5883333334,16.1603333333,16.5283333334,26.0955,29.8133333334,17.0485
756.62,19.8061666667,42.8993333333,35.4976666667,34.8263333334,20.8148333334,16.3726666666,16.6198333334,26.54,30.0133333334,17.2878333334
756.93,19.7905,42.8995,35.4695,34.6736666666,20.7308333333,16.3306666666,16.7206666667,26.4881666667,30.1961666667,17.3786666666
757.24,19.4783333334,42.8251666667,35.0881666666,34.458,20.6913333334,15.867,16.2061666667,26.1586666666,29.9458333334,17.3238333333
757.56,19.3536666667,42.9386666667,34.8706666667,34.3028333334,20.483,15.7346666667,16.1973333333,26.1633333333,29.8026666667,17.2041666666
757.87,19.212,42.5656666667,34.4578333333,34.0775833333,20.229,15.4345,16.1416666667,25.9731666667,29.6296666667,16.9291666667
758.18,19.181,42.402,34.662,34.2246666667,20.0013333333,15.1416666666,16.1311666666,25.8301666667,29.2125,16.5716666667
758.50,19.522,42.4983333334,34.9628333333,34.6566666666,20.101,15.3938333333,16.4781666667,25.9796666667,29.3468333333,16.9293333334
758.81,19.2126666667,42.0931666666,34.7843333333,34.3344166667,19.656,14.9601666667,16.136,25.7088333334,28.893,16.5455
759.13,19.5925,42.4333333333,35.1561666667,34.3624166666,19.7741666667,14.9785,16.3908333333,25.6925,29.1498333333,16.6195
759.44,19.7866666667,42.2066666667,35.0866666667,34.1166666667,19.72,14.8533333334,16.2933333333,25.6533333333,29.18,16.8533333334
759.75,19.8446666667,42.3168333333,35.2175,34.2093333334,19.6986666666,14.968,16.2221666667,25.6103333333,29.2993333333,17.2436666667
760.07,19.9843333333,41.854,35.2253333334,34.39075,19.6226666667,15.0966666666,16.3315,25.5421666666,29.405,17.1133333333
760.38,20.287,41.9446666667,35.2728333334,34.7524166666,20.1835,15.38,16.8801666666,25.7758333334,29.6418333333,17.3843333333
760.69,20.5345,42.01,35.7186666667,35.1748333334,20.496,15.7823333333,17.2136666667,26.094,29.8473333333,17.621
761.01,20.3711666667,41.8985,35.702,35.05875,20.5751666666,15.6213333333,17.1428333333,26.0916666666,29.765,17.8538333333
761.32,20.1718333333,41.9723333334,35.755,35.0133333333,20.5351666667,15.577,16.6245,25.9535,29.5131666667,17.575
761.63,19.792,41.6985,35.268,34.6431666667,20.3671666667,15.2725,16.3355,25.6478333334,29.3715,17.5088333334
761.94,19.3321666667,41.532,34.8935,34.1721666666,20.1178333333,14.972,15.9146666666,25.3311666666,29.074,17.3121666667
762.26,19.4615,41.621,35.1391666666,34.58025,20.4288333333,15.2746666666,16.4195,25.567,29.324,17.618
762.57,19.4878333334,41.8016666667,35.079,34.619,20.5633333333,15.269,16.62,25.7531666666,29.5093333333,17.742
762.88,19.4023333334,41.8275,34.7013333334,34.76925,20.554,15.2633333334,16.878,25.7795,29.5816666667,17.6221666666
763.20,19.5711666667,41.7208333334,34.7361666666,34.6966666667,20.5198333333,15.229,17.0718333333,25.7853333333,29.3616666666,17.4521666667
763.51,19.5628333333,41.8951666666,34.723,34.6285,20.515,15.1748333334,17.1478333334,25.7385,29.2128333333,17.517
763.82,19.4461666667,41.954,34.7596666667,34.5110833334,20.1226666666,15.099,16.9003333333,25.6715,29.1715,17.3966666666
764.14,19.5598333333,42.0178333333,34.8215,34.2945,20.1308333333,15.2173333334,17.018,25.8881666667,29.2741666667,17.4035
764.45,19.63,42.109,35.0286666667,34.4221666666,20.2121666666,15.5031666666,17.134,25.9346666667,29.3406666667,17.308
764.76,19.7278333333,42.1811666667,34.948,34.4004166667,20.0998333333,15.485,17.3846666667,26.0138333333,29.5588333333,17.5683333334
765.07,19.9563333333,42.4546666667,35.2011666666,34.4900833334,20.1901666667,15.6531666666,17.6483333333,26.0745,29.6773333333,17.468
765.39,20.2376666667,42.6655,35.3746666667,34.6649166667,20.5458333334,15.9238333333,18.0368333333,26.3783333333,29.8613333334,17.6406666666
765.70,20.2718333333,42.7193333334,35.3636666667,34.3078333334,20.4118333333,15.7626666667,17.7985,26.566,29.728,17.4776666667
766.01,20.26,42.5113333333,35.4536666667,34.1961666667,20.223,15.5446666667,17.6836666667,26.7321666667,29.4563333333,17.3263333334
766.32,20.3325,42.8841666667,36.0828333333,34.17125,20.2341666667,15.5408333334,17.7205,27.1275,29.6738333333,17.4851666667
766.64,20.5501666667,43.2416666667,36.6131666667,34.541,20.6256666666,16.104,18.0046666667,27.5903333333,30.2113333333,17.7918333333
766.95,20.611,43.3086666666,36.8976666666,34.6708333334,20.7186666667,16.1286666667,18.058,27.8328333333,30.4216666666,17.7138333333
767.26,20.657,43.2901666666,37.0338333333,34.6745,20.9465,16.1466666666,18.2568333333,27.8198333333,30.4133333333,17.6846666667
767.57,20.3883333333,42.9805,36.6928333333,34.7165833334,20.789,15.7111666667,18.0845,27.4078333333,30.0968333333,17.3445
767.88,20.3696666666,43.0485,36.662,34.81025,21.1101666667,15.7111666667,18.1238333333,27.4885,30.2995,17.5106666666
768.20,20.7593333333,43.1623333334,37.237,35.2234166666,21.6798333333,16.0996666666,18.6801666667,27.9668333333,30.6541666667,17.735
768.51,21.4538333334,43.3956666667,37.3045,35.6258333334,22.3373333334,16.3723333333,19.3086666666,28.6555,31.1965,18.4671666667
768.82,21.9161666666,43.1393333333,37.6038333333,36.0578333334,22.2195,16.1125,19.2306666667,28.4476666667,31.2543333333,18.5465
769.13,22.0958333333,43.3631666667,37.5373333333,36.3081666666,22.2191666667,16.2525,19.3018333333,27.8951666666,31.5266666667,18.491
769.44,22.127,43.2995,37.518,36.4829166666,22.6535,16.854,19.6376666666,27.9175,31.781,18.5401666667
769.76,22.1888333333,43.3041666667,37.1815,36.5718333333,22.48,17.2488333333,19.6596666666,27.7475,31.5503333333,18.4495
770.07,22.3241666667,43.248,36.6353333334,36.4218333334,22.1665,16.8983333334,19.5231666666,27.7963333333,31.3765,18.4381666667
770.38,22.429,43.7991666666,36.911,36.6104166666,22.5816666667,17.4011666667,19.7956666666,28.3821666667,31.7495,19.214
770.69,22.5438333334,43.8718333333,36.875,36.5951666667,22.9876666667,17.4968333334,19.6488333333,28.4306666667,31.7506666667,19.224
771.00,22.9685,44.5856666667,37.6626666667,37.13,23.432,18.2246666667,20.0985,29.1518333333,32.5445,19.8618333333
