wavelength,Back_LoxAnof,Belly_LoxAnof,Breast_LoxAnof,Crissum_LoxAnof,Crown_LoxAnof,DorTail_LoxAnof,Patch10_LoxAnof,Rump_LoxAnof,Throat_LoxAnof,WingTip_LoxAnof
722.43,17.4566666667,34.2445,23.7248333333,33.666,15.6341666666,16.4033333333,18.9985,15.6375,19.9515,16.9126666667
722.75,17.4393333333,34.2105,23.5868333333,33.7928333334,15.605,16.3253333333,18.8526666667,15.6537777778,19.8411666667,16.747
723.07,17.5363333334,34.2065,23.5715,33.8258333333,15.5141666667,16.251,18.8181666667,15.6992777778,19.8343333333,16.6491666667
723.39,17.5545,34.144,23.7173333333,33.7088333334,15.4276666667,16.1823333333,18.7793333334,15.5669444444,19.8743333333,16.6528333333
723.71,17.6838333334,34.1891666667,23.9478333334,34.0418333333,15.5688333333,16.3298333333,19.1533333333,15.8527777778,20.1248333334,16.7858333333
724.03,17.6588333333,34.3328333334,24.1186666667,34.1673333333,15.636,16.3746666667,19.2351666667,15.9323888889,20.0408333334,16.7406666667
724.35,17.5506666667,34.3371666666,24.1511666667,34.2245,15.6383333333,16.3356666666,19.111,15.8367222222,19.9703333333,16.5785
724.67,17.6708333334,34.3375,24.2363333334,34.2601666667,15.7571666666,16.4068333334,19.1348333334,15.8615,20.0161666667,16.7156666667
724.98,17.8055,34.493,24.3138333333,34.2906666667,15.7271666666,16.4185,19.1468333333,15.8957222222,20.0133333334,16.7821666666
725.30,17.9106666667,34.6473333333,24.5231666666,34.532,15.8245,16.401,19.2631666667,15.9525555555,20.2278333333,16.8518333334
725.62,17.8328333333,34.5793333334,24.4848333333,34.4228333333,15.9031666666,16.2295,19.429,15.9738888889,20.2128333334,16.684
725.94,17.7441666667,34.4523333333,24.6095,34.4141666667,15.8033333333,16.2591666667,19.433,15.8412777778,20.0856666666,16.5386666667
726.26,17.7046666666,34.4641666667,24.6236666666,34.2235,15.639,16.1958333333,19.4266666667,15.6333888888,20.0523333333,16.395
726.58,17.6395,34.4293333333,24.6245,34.1048333333,15.656,16.1341666666,19.4591666667,15.6402777778,19.9988333333,16.4073333333
726.90,17.6668333333,34.4651666666,24.5945,34.1916666667,15.8083333333,16.2506666667,19.6335,15.8061111111,20.029,16.4166666667
727.21,17.5276666666,34.2846666667,24.526,33.9363333333,15.7085,16.1575,19.4538333333,15.6157777778,19.7755,16.305
727.53,17.5916666666,34.1851666666,24.5456666666,34.0426666666,15.7685,16.206,19.451,15.7461666666,19.9748333333,16.3913333334
727.85,17.7706666667,34.2991666666,24.6993333333,34.25,15.9045,16.2721666667,19.6136666666,15.9735,19.9881666667,16.591
728.17,17.7746666666,34.3563333334,24.6878333333,34.2356666667,15.9506666667,16.3595,19.6901666667,16.1043888889,19.8993333333,16.7351666667
728.49,17.7868333333,34.2318333334,24.7558333333,34.356,16.0903333333,16.4158333334,19.7506666666,16.2443888889,19.9428333333,16.901
728.80,17.6256666667,33.8143333333,24.6093333334,34.0241666667,15.9466666666,16.3598333333,19.5693333333,16.0488888889,19.8308333334,16.6636666667
729.12,17.615,33.8686666667,24.6096666667,33.9493333333,15.7893333333,16.3311666666,19.4013333333,15.9367777778,19.6916666667,16.628
729.44,17.6035,33.9845,24.5188333333,33.8693333333,15.781,16.3808333334,19.3043333333,15.9778888889,19.8306666666,16.6891666666
729.76,17.5106666667,33.8511666667,24.5428333333,33.9311666667,15.8196666667,16.363,19.2686666666,15.9955555556,19.8536666666,16.7403333334
730.08,17.6193333333,33.9705,24.586,34.0055,15.969,16.4658333333,19.2911666666,15.9690555555,19.9383333334,16.877
730.39,17.6511666666,34.1178333333,24.7013333333,34.1241666666,15.9391666667,16.5238333333,19.2868333333,16.004,19.9853333333,17.016
730.71,17.655,34.3628333333,24.6996666666,34.3121666667,15.8785,16.6636666667,19.3805,16.0723888888,20.1525,17.121
731.03,17.5175,34.1841666667,24.6523333334,34.092,15.7015,16.6158333334,19.191,15.9023888889,19.9246666667,16.9938333333
731.35,17.5331666667,34.2155,24.5668333333,33.9618333334,15.6575,16.6635,19.0313333333,15.8392777778,20.0881666667,16.962
731.67,17.4428333334,34.0713333333,24.5345,33.9415,15.577,16.5081666666,18.7793333333,15.7249444444,20.0746666667,16.8251666666
731.98,17.2711666667,34.0488333333,24.4286666667,33.805,15.4068333334,16.42,18.5881666667,15.4923333333,19.9621666666,16.6065
732.30,17.2481666667,34.207,24.312,33.7815,15.2781666667,16.4728333333,18.5573333334,15.5311666666,19.8793333333,16.692
732.62,17.3461666667,34.4265,24.4565,34.1155,15.4643333334,16.7501666666,18.8143333333,15.8064444445,20.0838333334,16.862
732.94,17.3931666666,34.4083333334,24.5156666666,34.218,15.4881666667,16.7408333334,18.8686666667,15.8465555556,20.0211666667,16.8958333333
733.25,17.6895,34.6168333333,24.6058333333,34.34,15.66,16.9923333334,19.0645,16.0282222223,20.1361666666,17.1423333334
733.57,17.6431666666,34.587,24.6306666667,34.5278333334,15.6966666667,17.1218333333,19.1113333333,16.1850555556,20.1571666666,17.2306666667
733.89,17.7925,34.5998333333,24.598,34.5696666667,15.755,17.156,19.1328333333,16.2677777778,20.2551666667,17.2528333333
734.21,17.9176666666,34.6015,24.6745,34.4786666666,15.9405,17.2088333334,19.0801666667,16.2417777778,20.321,17.3006666667
734.52,18.128,34.8743333334,24.7918333333,34.8673333334,16.1146666666,17.229,19.2628333333,16.4687222222,20.5088333333,17.5101666667
734.84,18.0376666666,34.8253333334,24.8366666666,34.9388333333,16.0626666667,17.1318333334,19.3698333334,16.4487777777,20.3396666667,17.4551666667
735.16,17.9451666666,34.869,24.826,34.9991666666,16.0183333334,17.1736666666,19.43,16.5171111111,20.3098333333,17.4418333333
735.48,18.1315,34.9835,24.9796666667,35.2606666666,16.0896666667,17.4473333334,19.5856666666,16.7802222222,20.444,17.562
735.79,18.1743333333,35.1041666667,25.1898333333,35.4726666666,16.268,17.5086666667,19.6931666667,16.9236111111,20.4413333333,17.5993333334
736.11,18.1301666666,34.9483333333,25.0851666667,35.2695,16.262,17.3701666667,19.5373333333,16.7523888888,20.3503333333,17.559
736.43,17.9655,34.8928333333,24.8811666666,35.161,16.0458333334,17.2145,19.4138333333,16.6756111111,20.3563333334,17.4406666667
736.74,17.7211666666,34.72,24.7468333334,35.0443333333,15.9096666667,17.0955,19.2508333334,16.6138333334,20.2238333333,17.192
737.06,17.7891666666,34.5335,24.7406666667,34.9201666666,15.8655,17.0886666666,19.3528333333,16.5428888889,20.3398333334,17.0305
737.38,17.7203333333,34.4488333333,24.7221666667,34.916,15.9331666666,17.0718333333,19.4265,16.3966111111,20.214,17.0833333333
737.69,17.6236666667,34.2088333333,24.5776666666,34.9333333333,15.7406666667,16.7635,19.3475,16.3166111111,20.0448333333,16.9611666667
738.01,17.4411666666,34.073,24.3363333333,34.8206666666,15.456,16.8031666667,19.3023333333,16.062,19.9485,16.8185
738.33,17.2005,33.8633333333,24.035,34.5555,15.2083333334,16.7635,19.0725,15.7925555555,19.734,16.7051666667
738.64,17.3293333334,34.0116666667,24.0373333333,34.6743333334,15.2166666666,16.7408333334,19.0715,15.6131111112,19.851,16.7838333333
738.96,17.122,33.7575,23.7231666667,34.0925,15.0396666666,16.3903333333,18.714,15.1345,19.6051666666,16.5071666667
739.28,17.2183333333,33.696,23.6901666667,34.1801666667,14.9215,16.3791666667,18.6321666667,14.9046111111,19.6523333334,16.4503333333
739.59,17.1253333333,33.7083333333,23.6818333333,34.2068333334,14.7963333333,16.3556666667,18.4573333333,14.8280555555,19.5661666666,16.2636666667
739.91,17.3886666667,33.8375,23.9575,34.4018333333,15.0498333334,16.5458333333,18.4975,14.8747222222,19.5216666666,16.3765
740.23,17.4626666667,34.0436666666,23.9936666667,34.4395,15.1441666666,16.626,18.438,14.865,19.573,16.4298333334
740.54,17.4493333334,34.099,24.085,34.5296666667,15.1723333334,16.5508333333,18.2441666667,14.8011111111,19.5601666667,16.4846666666
740.86,17.3626666667,33.9408333333,23.9223333333,34.3921666666,14.9455,16.4768333333,17.949,14.6671111111,19.4761666667,16.2913333333
741.18,17.4925,34.2016666667,24.0953333333,34.5808333334,15.0745,16.9646666667,17.9906666667,14.8617777778,19.6593333334,16.4923333334
741.49,17.5611666667,34.2365,24.2666666666,34.3483333333,15.3376666667,16.9248333334,18.0258333333,14.9548888889,19.6341666666,16.598
741.81,17.9783333334,34.4571666666,24.615,34.6056666667,15.7395,17.2045,18.3018333334,15.4031111111,20.0156666666,16.9201666667
742.12,17.8706666667,34.409,24.701,34.679,15.879,17.3616666667,18.3975,15.5585555556,19.9823333333,16.8878333333
742.44,17.9808333333,34.5033333333,24.901,35.07,16.0325,17.5801666667,18.6915,15.8824444444,20.145,17.2158333333
742.76,17.8331666667,34.3293333334,24.769,34.9125,16.0876666667,17.5055,18.5015,15.8636111111,20.0,17.1466666666
743.07,18.0868333333,34.3193333334,24.8711666666,35.0428333334,16.1781666667,17.6526666666,18.7786666667,16.0200555555,20.1401666667,17.2318333333
743.39,18.1398333333,34.2806666666,24.821,35.1011666667,16.2135,17.8451666667,18.9013333333,16.1696111111,20.4196666667,17.2965
743.70,18.1448333333,34.3508333333,24.8881666667,35.0718333333,16.288,17.8938333333,19.0116666667,16.2681666666,20.5448333333,17.2826666667
744.02,18.0523333333,34.3551666667,24.7675,35.0548333334,16.188,17.9278333334,18.9266666667,16.2832222222,20.3535,17.1315
744.34,18.0208333333,34.4971666667,25.0001666667,35.1975,16.2956666666,17.877,18.9851666667,16.3960555555,20.3951666666,17.0978333333
744.65,17.8198333333,34.3783333333,24.9435,35.0253333333,16.2026666666,17.6321666667,18.9961666667,16.3714444444,20.407,16.8213333334
744.97,17.8351666667,34.4261666666,24.9835,35.1075,16.1463333334,17.6318333334,18.961,16.5625555555,20.4038333333,16.7233333333
745.28,17.8018333333,34.6585,25.1733333333,35.3235,16.3531666667,17.607,19.089,16.5304444445,20.4855,16.8848333333
745.60,17.8498333333,34.6878333333,25.2068333333,35.187,16.3243333333,17.6361666666,19.0951666667,16.5446666666,20.3833333333,17.0136666667
745.91,17.7721666667,34.7476666667,25.1896666667,35.2553333333,16.2678333334,17.592,19.0205,16.4041666666,20.2826666667,16.9941666666
746.23,17.9188333334,35.128,25.372,35.469,16.3836666667,17.7703333333,19.3541666667,16.5787222222,20.5968333333,17.3381666666
746.55,17.6698333333,34.8018333334,25.1366666667,35.253,16.2635,17.5111666666,19.0996666667,16.3323333334,20.4818333334,17.2473333333
746.86,17.2251666667,34.6378333334,24.9855,34.9461666667,16.161,17.1576666667,18.915,16.0102777778,20.0703333333,17.0616666667
747.18,16.9831666666,34.2788333333,24.7961666667,34.8785,16.062,17.017,18.6101666667,15.7195,19.8098333333,17.0315
747.49,16.571,33.9833333333,24.4788333333,34.5715,15.8251666667,16.6426666667,18.3451666667,15.3424444444,19.5925,16.8436666667
747.81,16.7383333333,34.2443333333,24.4635,34.6686666666,15.918,16.9575,18.5075,15.4188888889,19.6088333333,17.1101666667
748.12,16.4915,34.1151666667,24.3038333333,34.4373333333,15.7048333333,16.8468333333,18.211,15.1648888889,19.1776666667,16.9983333333
748.44,16.4268333334,34.147,24.0876666667,34.448,15.6885,16.8311666666,18.1433333333,14.9218888889,19.1966666666,17.0288333334
748.75,16.1836666667,33.8961666667,23.8558333333,34.3323333334,15.3911666666,16.7745,17.8671666667,14.7097222223,18.8708333333,16.6668333333
749.07,16.1608333333,33.8576666667,23.8593333333,34.3635,15.351,16.6948333333,17.8703333334,14.653,19.0223333333,16.6431666667
749.38,16.3358333333,33.7385,23.9838333333,34.3865,15.5155,16.7318333334,17.9858333333,14.6547222222,19.2861666666,16.8438333333
749.70,16.513,33.7436666667,24.1845,34.4845,15.6506666667,16.9415,18.2185,14.8443888889,19.463,16.8811666666
750.01,16.746,34.1355,24.5103333333,34.709,15.9393333333,17.3848333334,18.5271666667,15.1402222222,19.6793333334,17.1005
750.33,16.9518333334,34.4371666667,24.6631666666,34.872,16.1238333333,17.6393333333,18.7755,15.3821666667,19.8043333333,17.2045
750.64,17.1093333333,34.6426666667,24.8375,35.0003333333,16.0638333333,17.6226666666,19.1063333334,15.4425,19.775,17.133
750.96,17.4286666667,34.8433333334,25.0875,35.3498333333,16.1458333333,17.9211666667,19.3361666667,15.731,19.9043333333,17.3623333333
751.27,17.4601666667,34.4906666667,25.2385,35.3453333333,16.2415,17.8851666667,19.6041666667,15.8826111112,20.0291666666,17.4175
751.59,17.671,34.6615,25.407,35.6185,16.5145,17.971,19.9275,15.9906111111,20.4653333333,17.614
751.90,18.0056666667,34.8253333334,25.849,36.0066666667,16.7095,18.307,20.1723333334,16.2618333334,20.7461666666,17.805
752.22,18.244,34.9441666667,25.9056666667,36.0051666667,16.8053333333,18.3635,20.2511666667,16.4451666667,20.9778333333,18.0003333333
752.53,18.3801666666,35.0803333333,26.0436666666,36.1286666667,16.8006666666,18.5621666667,20.3285,16.515,20.9985,18.0403333333
752.85,18.3538333333,35.1938333333,25.9253333334,36.1313333333,16.7868333333,18.6955,20.325,16.5609444445,20.897,17.9596666667
753.16,18.5295,35.1621666666,25.9121666667,35.9953333334,16.8725,18.5338333333,20.3868333333,16.4862777778,20.8606666667,18.0121666667
753.47,18.8075,35.4791666667,26.0778333334,36.3693333333,17.1143333334,18.6585,20.5831666667,16.7098888888,21.0835,18.3796666667
753.79,18.8561666666,35.3493333334,26.0805,36.4535,17.067,18.6055,20.4186666667,16.6281111112,21.0166666666,18.2628333333
754.10,19.062,35.3126666667,26.1418333334,36.571,17.2425,18.5733333333,20.417,16.8052777778,21.0415,18.4231666666
754.42,19.1396666667,35.6598333334,26.1876666666,36.5378333334,17.4715,18.5835,20.554,16.8600555555,21.0465,18.5443333334
754.73,19.0011666667,35.6778333333,25.862,36.2786666666,17.0901666666,18.3708333333,20.2028333333,16.5170555556,20.8778333334,18.1638333333
755.05,19.2093333333,35.4333333333,25.9858333334,36.2596666666,17.1093333334,18.5796666666,20.2271666667,16.5979444445,20.7826666667,18.1666666667
755.36,19.1015,35.0615,25.8516666667,36.0088333333,17.1183333333,18.5323333333,20.2455,16.6305555555,20.6283333333,18.2425
755.67,18.8813333333,34.8541666667,25.8918333334,35.8055,17.0035,18.4205,20.2091666666,16.4157222223,20.4961666666,18.138
755.99,18.8638333334,34.6991666667,25.7818333334,35.9116666666,17.0973333334,18.5025,20.2098333333,16.6155555555,20.477,18.1858333334
756.30,18.904,34.9163333333,26.0461666667,36.1501666667,17.216,18.5298333333,20.4725,16.9163888889,20.5273333334,18.15
756.62,18.5536666666,34.833,25.7648333333,36.0606666667,17.009,18.1663333334,20.1338333334,16.7471666667,20.33,17.8996666666
756.93,18.2935,34.5473333333,25.4861666666,35.6603333333,16.7978333333,17.8351666667,19.8903333334,16.5308333333,19.9658333333,17.6688333333
757.24,18.4106666667,34.5465,25.4321666667,35.6536666666,16.6311666666,17.8848333334,19.912,16.5722777778,20.089,17.8141666667
757.56,18.1878333333,34.6471666666,25.192,35.3145,16.318,17.9958333333,19.906,16.4359444445,20.0978333333,17.834
757.87,18.2098333333,34.6746666666,25.2746666666,35.1841666667,16.2985,18.0381666667,19.9748333333,16.5893333333,20.2168333333,17.7761666667
758.18,18.2243333334,34.8108333333,25.309,35.323,16.5158333333,18.144,20.1235,16.8190555556,20.3095,17.9578333333
758.50,18.2563333333,35.1443333333,25.4353333334,35.5218333334,16.7721666667,18.1808333333,20.3188333333,17.0018888889,20.6256666667,18.1706666667
758.81,18.0935,35.3368333334,25.3388333333,35.3015,16.5705,17.9268333333,20.2135,16.7998888889,20.4866666667,17.9771666666
759.13,18.3613333333,35.7156666667,25.6145,35.6853333334,16.6768333334,18.1536666667,20.2275,17.1961111111,20.7588333333,18.2496666667
759.44,18.7696666667,36.1726666667,26.1046666667,35.9648333333,16.9003333333,18.2973333334,20.6543333333,17.4015555556,21.0046666666,18.4598333333
759.75,18.8063333333,35.8218333333,25.9433333333,35.8523333334,16.7171666667,18.2801666667,20.4653333334,17.2855,20.9663333334,18.3815
760.07,18.8923333334,35.8508333333,26.0925,35.9366666666,16.7625,18.6705,20.5486666667,17.4889444444,21.0271666667,18.3938333334
760.38,18.9613333333,35.8276666667,26.2246666667,35.9271666666,16.7115,18.717,20.6125,17.6328333333,21.316,18.3776666667
760.69,18.8901666667,35.9635,26.3345,35.88,16.7353333333,18.6746666666,20.6335,17.6740555555,21.2115,18.4786666666
761.01,19.0808333334,35.8851666667,26.5326666667,36.166,17.0325,18.6675,20.6206666667,17.7565555556,21.4048333333,18.5438333334
761.32,18.9531666666,35.7668333333,26.3911666667,36.2995,16.9375,18.5078333333,20.3445,17.4534444444,21.2211666666,18.4253333334
761.63,18.9378333333,35.7111666667,26.493,36.3633333333,16.8486666667,18.3346666667,20.2066666667,17.468,21.1471666667,18.4941666667
761.94,18.9206666666,35.6595,26.5211666667,36.3113333333,16.705,18.2556666667,20.1561666667,17.5256666667,21.0165,18.5028333333
762.26,18.9515,35.5528333334,26.5361666667,36.4178333333,16.736,18.3353333334,20.1631666666,17.6106666666,21.0935,18.5475
762.57,18.9128333334,35.304,26.2843333333,36.1733333334,16.8005,18.2675,20.262,17.4810555556,20.9071666666,18.4015
762.88,18.6463333334,35.0045,26.0126666667,35.8765,16.7125,18.041,19.9823333333,17.3165,20.9113333334,18.2161666667
763.20,18.6486666667,35.3115,26.2846666666,35.9135,16.7901666667,18.0426666666,20.1145,17.4046666667,21.0343333333,18.4765
763.51,18.8291666666,35.4586666667,26.3718333333,36.0881666666,16.9185,18.1295,20.2253333334,17.4395,21.0211666667,18.6701666666
763.82,18.8668333333,35.419,26.316,36.0688333333,17.0395,18.1913333334,20.3246666667,17.3629444445,20.9228333333,18.7783333333
764.14,19.0486666666,35.2753333333,26.4795,36.037,17.4101666666,18.2313333334,20.4948333334,17.4531666666,21.0903333333,18.945
764.45,19.2178333333,35.447,26.6946666667,36.1336666667,17.5911666667,18.5498333333,20.671,17.7249444444,21.192,19.1463333334
764.76,19.588,35.6058333333,27.0513333334,36.3871666667,17.9253333334,18.9085,21.088,18.1637222222,21.6861666667,19.627
765.07,19.7353333333,35.5853333334,27.1113333334,36.5145,18.1386666666,19.1038333333,21.2355,18.321,21.9111666666,19.655
765.39,19.87,35.7276666667,26.9895,36.5453333334,18.2346666667,19.1958333334,21.2485,18.2697777778,21.9693333334,19.7351666667
765.70,19.865,35.9463333333,27.0973333334,36.5495,18.2478333334,19.2976666666,21.2676666667,18.3447777778,21.902,19.7398333333
766.01,19.8605,35.8253333333,27.0916666667,36.6025,18.2776666667,19.4601666667,21.2596666667,18.3687777778,21.891,19.898
766.32,19.8265,35.98,27.0333333334,36.5481666667,18.2916666667,19.6025,21.2023333334,18.225,21.6058333333,19.8911666667
766.64,19.821,35.8421666667,26.8008333333,36.3991666667,18.421,19.7586666667,21.143,18.067,21.5961666667,19.6335
766.95,19.6916666667,36.0976666666,26.5721666666,36.2985,18.4261666666,19.7458333333,21.2175,18.039,21.7821666666,19.5666666667
767.26,19.7688333333,36.3175,26.5903333333,36.402,18.5066666667,19.9316666667,21.1825,18.1962777777,21.9063333333,19.5331666666
767.57,19.7923333334,36.5466666666,26.4755,36.6923333333,18.3926666667,20.2588333333,21.1745,18.2821111111,21.8041666666,19.2733333333
767.88,19.5225,36.4296666667,26.1905,36.8145,18.1458333333,20.0216666666,21.1518333333,18.0635555555,21.6148333333,19.0115
768.20,19.4031666667,36.4781666666,25.9968333334,36.6083333334,17.9855,19.9665,21.081,17.971,21.316,18.7716666667
768.51,19.7296666667,36.8766666667,26.4003333333,36.8323333334,18.038,20.2998333333,21.338,18.2325,21.4278333334,18.8965
768.82,19.7476666667,36.8416666666,26.5995,37.045,18.0988333333,20.5953333333,21.5805,18.4973333333,21.469,18.848
769.13,20.2511666667,37.032,26.7755,37.515,18.3781666667,21.023,21.9691666667,18.7026111111,21.7681666666,19.1633333333
769.44,20.3323333333,37.3556666667,26.9015,37.7813333334,18.3963333334,20.8538333333,22.0345,18.7075,22.0003333333,18.9798333334
769.76,20.7613333333,37.5896666666,27.202,38.306,18.6963333334,21.0493333333,22.6436666667,19.2256111112,22.3206666667,19.2443333333
770.07,20.734,37.5448333333,27.0768333333,38.5853333333,18.3208333333,20.8351666666,22.3956666667,19.1808333333,22.0706666666,19.224
770.38,20.652,36.9228333333,27.0623333334,38.5055,18.2711666667,20.7033333333,21.9633333334,19.072,21.7875,19.194
770.69,20.8146666666,36.9388333333,27.1001666666,38.8736666667,18.2776666666,20.8448333333,21.8608333334,19.2211111112,21.4995,19.0153333333
771.00,20.561,36.676,26.9166666667,38.7381666667,17.9466666667,20.607,21.78,19.0864444445,21.4656666667,18.79
771.32,20.5793333333,36.6601666666,26.9916666666,38.691,17.8928333334,20.6653333333,21.3998333333,19.0983333333,21.4073333333,18.9005
771.63,20.598,36.4893333334,27.1476666667,38.6331666666,17.8215,20.693,21.302,18.9685555555,21.2861666667,18.6521666667
771.94,19.8751666667,35.974,26.4121666667,38.1263333333,17.5226666667,20.2195,20.7793333333,18.2935555556,20.8673333333,18.235
772.25,19.739,35.7815,26.1756666667,37.9863333333,17.2665,19.8203333333,20.412,17.961,20.574,18.0931666666
772.56,19.5121666666,35.4226666667,26.0163333333,37.9836666666,17.4878333334,19.5365,20.2113333333,17.9647222222,20.7803333333,17.8536666666
772.87,19.6863333333,35.4123333333,25.9983333333,38.0281666667,17.4753333333,19.6783333333,20.0908333333,17.9401111112,20.6433333334,17.9043333334
773.18,19.635,35.3813333333,26.136,37.9768333334,17.6618333333,19.9668333333,19.9006666666,17.8828888889,20.8625,18.209
773.50,19.7516666666,35.251,26.338,37.819,18.2676666667,20.2268333334,19.8848333334,18.0006111111,20.8686666667,18.5095
773.81,19.5715,35.3065,26.5921666667,37.9911666667,18.2588333333,20.5625,19.9103333333,18.0019444445,20.9093333333,18.5806666666
774.12,19.234,34.8925,26.6563333333,37.8411666666,18.1831666667,20.3185,19.9625,17.8358333333,21.0645,18.7003333333
774.43,19.574,35.5073333333,26.8376666667,38.1123333333,18.5818333333,20.4968333333,20.221,18.0668333333,21.3681666666,19.3928333333
774.74,19.4661666667,35.4923333334,26.6368333334,38.0726666667,18.615,20.2301666666,20.3353333334,17.9276666667,21.5026666667,19.2995
775.05,19.1076666666,35.2916666667,26.0361666667,37.926,18.5723333333,20.1351666667,20.1966666666,17.6091666667,21.3821666667,19.231
775.36,19.3826666667,35.2116666667,26.0933333333,37.628,18.642,20.1763333334,20.1678333333,17.5545,21.0758333333,19.4973333333
775.67,18.8693333333,35.0631666667,25.7623333333,37.4265,18.2896666666,19.8413333334,19.8145,17.2850555555,20.9826666666,19.137
775.98,19.098,35.674,25.8225,37.4186666666,18.4835,19.9926666666,19.9476666667,17.2903333333,21.1498333333,19.3603333333
776.30,19.265,36.1398333333,26.0636666667,37.6335,18.7125,20.4506666667,20.469,17.9462222223,21.655,19.8171666667
776.61,19.205,36.1081666667,25.8096666667,37.3361666667,18.4408333333,20.4148333333,20.3786666666,17.7645,21.5885,19.5781666666
776.92,19.47,36.79,25.8573333333,37.6428333333,18.3906666666,20.8763333333,21.2756666667,18.4994444444,22.319,19.9146666666
777.23,19.8933333334,37.0298333333,26.0576666667,37.8798333333,18.5555,20.8783333333,21.6828333333,18.8810555555,22.442,20.2186666667
777.54,19.8638333334,37.0118333333,26.076,37.8743333334,18.465,20.9171666667,21.653,18.8526666667,22.2616666667,20.4996666667
777.85,19.6625,36.6631666666,26.0963333333,37.8271666667,18.363,21.1063333334,21.2685,18.7631666667,22.1531666667,20.4296666667
778.16,19.6358333333,36.6015,26.0276666666,37.7875,18.07,21.1841666667,21.1026666667,18.6551666667,21.9265,20.2968333334
778.47,19.5501666667,36.4738333334,26.1525,37.6951666666,17.943,21.0745,20.9916666666,18.5555,21.8823333333,20.2295
778.78,19.7603333333,36.8663333333,26.3866666667,37.9186666667,18.122,21.371,21.1241666667,18.9304444444,22.3505,20.2543333333
779.09,20.8311666667,37.2965,27.1921666667,38.5411666666,19.1376666666,22.3596666667,21.902,19.8273333333,23.1925,21.3253333334
779.40,20.7245,36.8908333334,27.2095,38.4843333334,18.853,22.1791666666,21.4565,19.4183888889,22.6791666666,21.4006666667
779.71,20.1385,36.1406666667,26.9606666666,37.8626666667,18.5663333334,21.4206666666,20.962,18.8034444445,22.244,21.093
780.02,20.0,35.962,27.2093333333,38.0571666667,18.1998333333,20.8763333334,20.9333333333,18.6952777778,21.962,21.1711666666
780.33,19.5931666666,35.1563333333,27.2116666667,37.7183333334,17.684,20.3511666667,20.2071666667,18.0610555555,21.3585,20.6006666667
780.64,19.1883333334,34.9273333333,26.7825,37.401,17.507,20.1061666667,19.9903333334,17.7907777778,21.1401666667,20.2223333333
780.95,19.0966666667,35.2928333333,26.7783333333,37.4681666667,17.5191666667,20.2626666667,20.0175,17.6956111111,21.213,19.7238333334
781.26,19.3586666667,35.491,26.6528333333,37.5495,17.5571666666,19.992,20.18,17.6332222222,21.1401666667,19.6158333334
781.57,19.7293333333,36.1195,27.0301666666,37.6703333334,17.872,20.6875,20.668,17.9543333333,21.5078333333,19.9565
781.88,20.3185,36.3815,27.0785,37.9453333333,18.0523333333,20.962,20.9126666666,18.4747222222,21.8725,20.2493333334
782.19,20.3995,36.6245,27.032,38.4106666667,18.222,20.9311666667,21.443,18.6197777778,21.9448333333,20.4996666667
782.50,20.1261666667,36.5688333333,26.445,38.0038333334,18.071,20.2483333334,21.276,18.0809444445,21.1538333334,19.9025
782.81,19.9755,36.178,26.273,37.9098333334,18.0786666667,19.9648333334,21.3461666666,18.2095555555,20.9545,19.4083333333
783.12,20.004,36.4005,25.837,37.8871666667,17.7688333333,19.8378333333,20.815,17.7617222223,20.3058333334,18.85
783.43,20.1298333333,36.3986666667,25.591,37.8215,17.9118333333,20.0355,20.5901666666,17.8316666667,20.4436666667,18.4453333333
783.74,20.5803333334,36.8566666666,25.253,38.1643333334,18.5021666666,20.1898333334,20.8965,18.0202777778,20.7066666667,18.5445
784.05,21.1083333333,37.4155,25.973,38.5998333333,18.9405,20.569,21.4468333333,18.4361666667,21.362,19.194
784.36,21.8096666667,37.2383333333,26.561,38.6456666667,19.2698333334,20.5608333334,21.8095,18.5325,21.7143333333,19.7776666667
784.67,21.7768333333,37.2138333333,26.7175,38.7513333333,19.3171666667,20.547,22.0845,18.6316666667,21.9678333334,19.6141666667
784.98,21.3298333333,36.6051666666,26.6625,38.6978333334,19.2266666666,20.3843333333,22.116,18.5683333333,21.6698333333,19.5451666666
785.29,20.6803333333,36.2955,26.4755,38.5168333333,19.0921666667,19.9506666667,21.7641666666,18.0652222222,20.906,19.339
785.60,20.5935,36.2143333333,26.6538333333,38.487,19.3021666666,20.3053333333,21.4895,17.7765555556,21.0306666666,19.3556666667
785.91,19.9958333333,36.0091666667,26.296,38.5483333334,18.5733333333,20.2801666667,21.239,17.4216666666,20.9863333334,18.9736666667
786.22,20.1956666667,36.214,26.1728333333,38.5595,18.323,20.5658333333,21.5021666666,17.3800555556,21.0701666667,19.3108333334
786.53,20.6113333333,36.2088333334,27.0176666667,39.0738333333,18.8155,21.1863333333,22.518,18.1934444445,21.8321666667,20.0765
786.84,20.7813333333,36.4515,27.1066666667,39.027,18.9855,21.4425,22.7155,18.5940555555,21.7978333333,20.4263333334
787.14,20.5541666667,36.3005,27.4285,38.8365,18.8796666667,21.5333333334,22.5128333334,18.4879444445,21.2986666666,20.564
787.45,20.635,36.0821666666,27.381,38.6371666667,18.883,21.5641666667,22.2803333333,18.4152222223,21.3415,20.606
787.76,20.3673333334,36.3706666666,26.9221666667,38.4176666666,18.7525,21.7415,22.0685,18.3455555555,21.309,20.5595
