wavelength,Back_TanGyrf,Belly_TanGyrf,Breast_TanGyrf,Crissum_TanGyrf,Crown_TanGyrf,DorTail_TanGyrf,Patch10_TanGyrf,Patch11_TanGyrf,Patch12_TanGyrf,Patch13_TanGyrf,Rump_TanGyrf,Throat_TanGyrf,WingTip_TanGyrf
588.74,34.656,45.1015,37.1759166667,40.6743333333,21.7214166667,8.61920833333,26.1362916666,59.5588333334,39.2688333334,23.0734166667,30.2229166667,32.3038333333,10.2745833333
589.08,34.4388333333,44.85375,36.94,40.53225,21.7364166667,8.56683333333,25.9642916666,59.63525,39.3695833333,23.1549583333,29.9765,32.1769166667,10.23825
589.42,34.183,44.5135833333,36.6303333333,40.2463333334,21.7025833333,8.48575,25.795875,59.64125,39.3818333333,23.127375,29.7199166667,32.017,10.18575
589.76,33.9813333334,44.2681666666,36.3946666667,40.0284166667,21.7221666667,8.439125,25.6160833333,59.7098333333,39.4860833333,23.1841666667,29.5285,31.9079166667,10.19525
590.09,33.8024166667,44.0195833333,36.2134166667,39.8390833333,21.7725833333,8.410625,25.5255416667,59.8338333333,39.60875,23.3087916667,29.37875,31.8341666667,10.2268333333
590.43,33.6299166666,43.7823333333,36.00775,39.6189166667,21.7779166667,8.403,25.3659166667,59.8956666667,39.73,23.3242083333,29.14925,31.7264166667,10.2419166667
590.77,33.4463333333,43.577,35.82225,39.4895833333,21.8475833333,8.41870833334,25.2929583333,60.053,39.8811666667,23.4492083333,29.0141666666,31.6659166666,10.2733333333
591.11,33.2198333333,43.2618333333,35.6038333334,39.2510833333,21.8521666666,8.36391666667,25.1075833333,60.0853333333,39.9925,23.4764583333,28.834,31.5433333333,10.233
591.44,33.0295833334,43.0368333333,35.4311666667,39.0839166667,21.8705,8.34708333333,24.9755416667,60.2596666666,40.10775,23.5703333333,28.67125,31.4365,10.2219166667
591.78,32.8096666667,42.782,35.2114166667,38.901,21.8835833333,8.32966666667,24.8474583333,60.3358333333,40.2065833333,23.625625,28.49325,31.2885833333,10.22225
592.12,32.5851666666,42.4959166667,34.9596666667,38.6585,21.9060833333,8.30058333333,24.6637083333,60.4198333333,40.2619166667,23.689625,28.2420833334,31.115,10.2060833333
592.46,32.3455833333,42.21525,34.7069166667,38.4506666667,21.94575,8.34445833333,24.5197083333,60.4508333333,40.385,23.791625,28.0733333333,31.003,10.257
592.79,32.153,41.9305833333,34.505,38.22175,22.0430833334,8.37954166667,24.4325416666,60.4958333333,40.5028333333,23.879375,27.94175,30.9103333333,10.3309166667
593.13,32.00275,41.73775,34.3599166667,38.1066666666,22.1425833334,8.4645,24.3634166667,60.6094166666,40.6941666667,24.0598333333,27.7886666667,30.85525,10.4253333333
593.47,31.8316666667,41.5083333333,34.1788333333,37.95825,22.199,8.530125,24.2685,60.6786666667,40.8021666667,24.1870833333,27.6564166667,30.7815833333,10.46625
593.80,31.63125,41.3060833334,33.9505,37.7868333333,22.24325,8.55966666667,24.1107083333,60.78075,40.9364166667,24.256375,27.4676666667,30.67475,10.5069166667
594.14,31.3870833333,41.0421666667,33.68825,37.57275,22.2909166666,8.55416666667,23.9440833333,60.8265,41.0335,24.3925416667,27.3155,30.5255833333,10.51125
594.48,31.1808333333,40.8043333333,33.4756666667,37.3449166667,22.318,8.53870833333,23.8077083333,60.8596666667,41.11875,24.4837083334,27.13025,30.4166666667,10.5579166667
594.81,30.94175,40.5549166667,33.2138333333,37.1115,22.334,8.53933333333,23.6803333333,60.8475833333,41.1975833333,24.5720416667,26.925,30.2381666667,10.60925
595.15,30.7423333334,40.3443333333,33.0520833333,36.95175,22.3753333333,8.5265,23.5642916666,60.9390833333,41.3836666667,24.6904583333,26.7663333333,30.14825,10.6490833333
595.49,30.5338333333,40.1025,32.81975,36.7485,22.3679166667,8.54129166667,23.4296666667,60.9465833333,41.4604166667,24.7780833333,26.59875,30.0430833333,10.6901666667
595.82,30.3858333333,39.9223333333,32.676,36.6290833333,22.4234166667,8.55941666667,23.373,61.0048333333,41.5965,24.8882083333,26.5045,29.97825,10.7499166667
596.16,30.2266666666,39.7600833333,32.5056666667,36.463,22.4205,8.52791666666,23.2559583334,61.1014166666,41.6945833333,24.9338333334,26.3850833333,29.9068333334,10.7601666667
596.50,30.08775,39.6025,32.3445,36.3006666667,22.4218333333,8.49691666666,23.1245416667,61.2021666667,41.7960833333,25.04225,26.23775,29.8196666667,10.7723333333
596.83,29.9344166667,39.4281666667,32.1588333333,36.14875,22.4419166667,8.46695833333,22.9785833333,61.2010833333,41.8739166667,25.1139583334,26.13075,29.70175,10.7926666667
597.17,29.7125833333,39.174,31.9148333333,35.9213333333,22.41725,8.43516666667,22.8129583333,61.1855833333,41.9169166667,25.1302083334,25.9274166667,29.55825,10.7880833333
597.51,29.54725,38.9445833334,31.7469166667,35.7780833333,22.38475,8.39179166667,22.66225,61.28075,41.9884166667,25.1785833333,25.7855833333,29.44525,10.7554166667
597.84,29.3794166666,38.7726666666,31.5674166667,35.6199166666,22.3715833333,8.345625,22.53325,61.32475,42.054,25.211375,25.62375,29.3238333334,10.74525
598.18,29.191,38.564,31.3595,35.4660833333,22.3439166667,8.31816666667,22.39425,61.3348333333,42.1281666667,25.255125,25.4539166667,29.1956666667,10.70275
598.52,29.0298333333,38.3465833333,31.1676666667,35.30225,22.3524166667,8.26195833333,22.2424583333,61.3976666667,42.1828333333,25.3230416667,25.3015,29.0996666667,10.6915833333
598.85,28.8020833333,38.0871666666,30.909,35.0755833333,22.3304166666,8.22791666667,22.03375,61.33775,42.1503333333,25.3285,25.1188333333,28.9410833334,10.6590833333
599.19,28.6650833334,37.8820833333,30.7446666667,34.9026666667,22.3939166667,8.236125,21.8778333333,61.4080833333,42.2386666667,25.452375,24.9805833333,28.8495,10.66475
599.53,28.3994166667,37.6394166666,30.5240833333,34.6690833333,22.3689166667,8.19958333333,21.686375,61.3784166667,42.3011666667,25.5067083333,24.7776666666,28.70775,10.6349166667
599.86,28.1985,37.4096666666,30.3134166667,34.47675,22.377,8.21029166667,21.5547083333,61.4056666667,42.3800833334,25.5757083334,24.6075,28.5759166667,10.63575
600.20,27.91325,37.1095833333,30.0288333334,34.2355833333,22.385,8.21170833334,21.369875,61.3395833333,42.3810833333,25.6009583333,24.4136666667,28.37225,10.5953333333
600.53,27.64525,36.8585833333,29.8406666667,33.9891666667,22.3710833334,8.12854166667,21.2092916666,61.4406666667,42.46275,25.6637083333,24.2000833333,28.2656666667,10.5225833334
600.87,27.4755833333,36.7084166667,29.6566666667,33.8489166667,22.3909166666,8.06170833333,21.0982083333,61.5878333334,42.6419166667,25.8011666666,24.07725,28.16975,10.5120833333
601.21,27.2779166667,36.5081666667,29.4654166667,33.6770833333,22.4456666667,8.0175,20.9909166667,61.60475,42.7516666667,25.9567083334,23.9521666667,28.05475,10.5035833333
601.54,27.10925,36.3211666667,29.30825,33.5148333333,22.5099166666,8.0405,20.9140833333,61.6793333333,42.9081666667,26.0807083333,23.8438333333,27.98425,10.5539166667
601.88,26.9118333333,36.0521666667,29.0791666667,33.2821666666,22.57375,8.0615,20.78825,61.6534166667,42.9876666667,26.2084583334,23.7141666667,27.87425,10.5986666667
602.21,26.6895,35.82575,28.8761666667,33.0865,22.5985,8.101,20.68775,61.67875,43.0809166667,26.282125,23.5753333333,27.769,10.6345
602.55,26.543,35.6465,28.70525,32.897,22.6413333334,8.1375,20.6262083333,61.6985,43.2068333333,26.3987916667,23.4678333333,27.6821666667,10.6854166667
602.88,26.3270833333,35.4419166667,28.5368333333,32.7220833333,22.59725,8.09633333333,20.488125,61.6679166667,43.2958333333,26.4535416667,23.3085833333,27.5600833333,10.6874166667
603.22,26.1705833333,35.27925,28.3344166667,32.5485,22.6033333333,8.08241666667,20.3695416667,61.7195833333,43.37875,26.5172916667,23.1643333333,27.4599166667,10.68275
603.56,25.9901666667,35.12175,28.22075,32.4148333334,22.644,8.082,20.2474166667,61.72,43.4895,26.5977916667,23.0466666667,27.3678333333,10.7125833333
603.89,25.8598333334,35.0215,28.1288333333,32.3001666667,22.6318333333,8.052,20.1568333334,61.7835833333,43.6109166666,26.6962916667,22.9686666667,27.31675,10.7054166667
