wavelength,Back_CisLevf,Belly_CisLevf,Breast_CisLevf,Crissum_CisLevf,Crown_CisLevf,DorTail_CisLevf,Patch10_CisLevf,Patch11_CisLevf,Rump_CisLevf,Throat_CisLevf,WingTip_CisLevf
586.38,52.6155333333,66.6177333333,5.27446666667,53.1005666667,5.92533333334,4.1142,32.6410666667,34.6150666667,56.9428777778,4.69226666667,5.4778
586.72,52.6065,66.6182666667,5.326,53.1182333333,5.97906666666,4.15433333333,32.6565333333,34.6290666667,56.9293888889,4.722,5.49926666667
587.06,52.6472666667,66.6494666667,5.31706666667,53.1179333333,5.97913333333,4.1226,32.6438666667,34.6662666666,56.9500444444,4.7018,5.475
587.39,52.6113666667,66.6280666667,5.38953333333,53.0946,6.08493333333,4.20926666667,32.6648,34.7097333333,56.9093333333,4.7906,5.594
587.73,52.5925333333,66.6110666667,5.3524,53.0602333333,6.04626666666,4.2,32.6498,34.7212666666,56.9387,4.7688,5.57673333333
588.07,52.4946333333,66.5513333333,5.29653333333,52.9008666667,6.00006666666,4.11893333333,32.5362,34.6261333333,56.8298111111,4.70046666667,5.48693333333
588.41,52.4067333333,66.5094666667,5.27866666667,52.7964666667,5.96960000001,4.1136,32.5142,34.6045333333,56.7763111111,4.67126666667,5.4848
588.74,52.3987666667,66.4728,5.3456,52.8101,6.0454,4.1718,32.5245333333,34.6511333333,56.7229444444,4.73586666667,5.5684
589.08,52.4006666667,66.4669333333,5.40906666667,52.7863666667,6.10646666667,4.22126666667,32.5626,34.6407333333,56.7104333333,4.78693333333,5.64066666667
589.42,52.3899,66.4153333333,5.438,52.7811333333,6.1442,4.25453333333,32.5669333333,34.6444,56.7081,4.84773333333,5.68533333333
589.76,52.3436,66.3584666667,5.4324,52.7065333333,6.1176,4.23473333333,32.5348,34.5931333333,56.6267,4.8638,5.6704
590.09,52.3972,66.3748666667,5.51706666667,52.7470666667,6.20073333333,4.3266,32.5539333333,34.6824,56.6705,4.97746666667,5.76993333333
590.43,52.313,66.3186,5.4468,52.6678666667,6.14046666666,4.26913333333,32.4915333333,34.5829333333,56.5789666667,4.9322,5.72006666667
590.77,52.2922,66.266,5.44433333333,52.6272666667,6.13880000001,4.30666666667,32.4754666667,34.5713333333,56.5742777778,4.94533333333,5.77413333333
591.11,52.3521,66.3028,5.4028,52.6478333333,6.06160000001,4.26346666667,32.5008666667,34.5876666667,56.6089,4.90173333333,5.74393333333
591.44,52.3669,66.3441333333,5.4318,52.696,6.10820000001,4.31326666667,32.5256666667,34.6306,56.6347,4.929,5.79766666667
591.78,52.4315666666,66.4008,5.46826666666,52.7718,6.13346666667,4.3536,32.5664666667,34.7013333333,56.6943555556,4.95793333333,5.8364
592.12,52.5203,66.5022666667,5.50126666667,52.8680333333,6.16380000001,4.3958,32.5896,34.7960666667,56.7801888889,4.99946666667,5.8806
592.46,52.49,66.4900666667,5.45013333333,52.7989,6.08699999999,4.33606666667,32.6006666667,34.7461333333,56.7857666667,4.94573333333,5.8362
592.79,52.4760333333,66.5028666667,5.4212,52.7981,6.04973333333,4.31846666667,32.6097333334,34.7393333333,56.7947777778,4.92606666667,5.79766666667
593.13,52.4394333333,66.5298666667,5.44606666667,52.7407666667,6.048,4.3346,32.6352,34.7522,56.7965666667,4.93113333333,5.78393333333
593.47,52.4899333333,66.6008,5.5088,52.8062,6.11506666667,4.40366666667,32.7120666667,34.8279333333,56.8702,4.97346666667,5.8502
593.80,52.4657333333,66.6152,5.44906666667,52.7910666667,6.07593333333,4.37946666666,32.7329333333,34.8108666667,56.8380777778,4.9326,5.81053333333
594.14,52.4874333333,66.5766666667,5.4338,52.7883,6.05413333333,4.35453333333,32.7270666667,34.8393333333,56.8038666667,4.90893333333,5.79653333333
594.48,52.5251666667,66.6208,5.4286,52.8177666667,6.00939999999,4.34266666667,32.754,34.8592,56.8011444445,4.88106666667,5.7572
594.81,52.5411666667,66.6880666667,5.48433333333,52.8121,6.06553333334,4.39313333333,32.7743333333,34.8828666667,56.8288222222,4.92546666667,5.79453333333
595.15,52.5384666667,66.6706,5.45646666667,52.7695,6.03153333334,4.35673333333,32.755,34.8598,56.7803444444,4.89713333333,5.77373333333
595.49,52.5138666667,66.6584666667,5.432,52.7307,6.01540000001,4.35466666667,32.7923333333,34.8312666667,56.7337666667,4.87093333333,5.75133333333
595.82,52.4713666667,66.5816,5.42906666667,52.6799,6.02766666667,4.3742,32.7952,34.7956666667,56.6766,4.88493333333,5.76826666667
596.16,52.5266333334,66.6410666667,5.43466666667,52.7627,6.04873333333,4.40513333333,32.8255333333,34.8297333334,56.7275666667,4.89026666667,5.77833333333
596.50,52.5037,66.5871333333,5.4146,52.7330666667,6.02933333333,4.39926666667,32.7888,34.8051333333,56.6762666667,4.87006666667,5.77546666667
596.83,52.5394,66.5849333333,5.36613333333,52.7488666667,6.00800000001,4.4142,32.7964,34.8132666667,56.6622444444,4.83753333333,5.75906666667
597.17,52.5786,66.5952,5.33886666667,52.7797666667,5.98506666666,4.40213333333,32.8208,34.8193333333,56.7011888889,4.80633333333,5.74446666667
597.51,52.6313666667,66.6855333333,5.36566666667,52.8479,6.00466666666,4.4054,32.8306,34.8709333333,56.7537666667,4.80473333333,5.7524
597.84,52.6694666667,66.7470666667,5.41393333333,52.8607666667,6.07260000001,4.4834,32.8817333333,34.917,56.8438333333,4.8536,5.8298
598.18,52.665,66.7382,5.42033333333,52.8635333333,6.11293333333,4.49973333333,32.8713333333,34.9074,56.8466555555,4.86993333333,5.8534
598.52,52.6419333333,66.7156666667,5.39786666667,52.8981666667,6.10553333333,4.50266666667,32.8556,34.8792,56.8527666667,4.84846666667,5.85766666667
598.85,52.6701,66.7711333333,5.42993333333,52.9776,6.13246666666,4.55586666667,32.9046,34.8918666667,56.9238888889,4.88953333333,5.87926666667
599.19,52.7530666667,66.8414666667,5.4426,53.0655666667,6.15873333333,4.57593333333,32.9117333333,34.9693333333,57.0624444445,4.9148,5.9004
599.53,52.8131666667,66.9068,5.42206666667,53.1312,6.14773333333,4.57,32.9348,34.9828,57.1444777778,4.8668,5.86106666667
599.86,52.8619,67.0188666667,5.48146666667,53.1426333333,6.19093333334,4.641,32.9804666667,35.0572666667,57.2148444444,4.92213333334,5.9198
600.20,52.9385,67.1208666667,5.53793333333,53.1932333333,6.242,4.70013333333,33.0342666667,35.1342666667,57.3363111111,4.98766666667,5.9722
600.53,52.9845666667,67.1878666667,5.569,53.2217333333,6.25339999999,4.6826,33.0307333333,35.1204,57.3703444444,5.00233333333,6.00153333333
600.87,52.8648,67.1296666667,5.55286666667,53.1085333333,6.21073333333,4.67273333333,32.9444,35.0336,57.2388333334,4.97573333333,5.96646666667
601.21,52.8405333333,67.0958666667,5.56213333333,53.0508666667,6.214,4.70073333333,32.9605333333,34.9769333333,57.2653777778,4.9954,5.981
601.54,52.8710666666,67.1392,5.6012,53.0474333333,6.24553333333,4.7314,33.0132,34.9794666667,57.2462666667,5.0484,5.99186666667
601.88,52.8440666667,67.1172666667,5.63846666667,53.0399666667,6.25706666667,4.7568,33.0524,34.9815333333,57.2320666667,5.0754,6.02946666667
602.21,52.8488,67.1358,5.67993333333,53.0219666667,6.30313333334,4.8082,33.0980666667,35.0249333333,57.2304333333,5.1214,6.0778
602.55,52.8743,67.1196666667,5.67073333333,52.9415666667,6.30853333333,4.80686666666,33.095,35.045,57.2330666667,5.11733333333,6.11153333333
602.88,52.8913,67.16,5.6992,52.9567333333,6.3264,4.83126666667,33.136,35.0386,57.2300222222,5.15833333333,6.156
603.22,52.8553,67.0372666667,5.69786666667,52.8742666667,6.32133333333,4.83366666667,33.1058,34.9902666667,57.1144111111,5.16846666667,6.16393333333
603.56,52.8788333333,67.0288666667,5.67033333333,52.9026,6.29726666666,4.81086666667,33.0766666667,34.9944,57.1130222222,5.156,6.1454
603.89,52.8882333334,67.05,5.6186,52.8611,6.23753333334,4.755,33.0734666667,34.9802666667,57.0899333333,5.0882,6.10013333333
604.23,52.8258333333,66.9917333333,5.57086666667,52.8434666667,6.19946666667,4.7162,33.0557333333,34.951,57.0667888889,5.04486666667,6.0628
604.56,52.852,67.0185333333,5.58333333333,52.8723666667,6.23353333334,4.7292,33.0858666667,34.9749333333,57.1053333333,5.07566666666,6.11773333333
604.90,52.8663,67.0214666667,5.5594,52.8835333333,6.22199999999,4.71086666667,33.0850666666,34.9866666667,57.0916222222,5.06453333333,6.13253333333
605.23,52.8207333333,66.9643333333,5.50806666667,52.8701666667,6.19860000001,4.68053333333,33.0337333333,34.9714,57.0698,5.02826666667,6.1108
605.57,52.8038333333,66.9748,5.477,52.8555333333,6.167,4.6662,32.9941333333,34.955,57.0555444445,5.0152,6.08506666667
605.90,52.7822,66.9281333333,5.45106666667,52.8197,6.12973333333,4.64246666667,32.9751333333,34.9122,57.0094333334,4.99913333333,6.03186666667
606.24,52.7446666667,66.9201333333,5.43753333333,52.8351,6.12119999999,4.64513333333,32.9758666667,34.89,56.9669666667,4.988,6.008
606.58,52.6301,66.8452666667,5.34193333333,52.7859666667,6.01186666666,4.57666666667,32.9035333333,34.8234666667,56.8504777778,4.8916,5.94273333333
606.91,52.6128333333,66.9096666667,5.34593333334,52.8134333333,6.00686666666,4.5446,32.8992666667,34.8314666666,56.8845888889,4.89653333333,5.93766666667
607.25,52.5304666667,66.8376666667,5.355,52.7886333333,6.03093333334,4.56026666666,32.8866,34.7696666667,56.8283888889,4.9032,5.9614
607.58,52.3817666667,66.6318,5.31633333333,52.7411333333,6.00940000001,4.53273333333,32.7874,34.6525333334,56.6829666667,4.89353333333,5.9266
607.92,52.4009333334,66.6699333333,5.31333333333,52.8018,5.99126666667,4.53146666667,32.77,34.675,56.7079666667,4.89126666667,5.93173333333
608.25,52.349,66.6148,5.27213333333,52.8532666667,5.93859999999,4.48373333333,32.7142,34.6378,56.6557111111,4.85326666667,5.89866666667
608.59,52.3346333333,66.5824,5.1848,52.9170333333,5.84126666666,4.38213333333,32.6604666667,34.5752,56.6384666667,4.76233333333,5.7974
608.92,52.2870333333,66.5214666667,5.08313333333,52.9368666667,5.71586666667,4.28766666667,32.5727333333,34.4549333333,56.5603111111,4.66226666667,5.71086666667
609.26,52.2662333333,66.4712,4.98846666667,53.0336666667,5.65420000001,4.203,32.5363333333,34.3944,56.5184777778,4.575,5.6528
609.59,52.1781333333,66.3525333333,4.9028,53.0959666667,5.57693333334,4.12466666667,32.4230666667,34.3243333334,56.4271666667,4.4994,5.6014
609.93,52.1276666667,66.3295333333,4.77606666667,53.1449666667,5.45233333334,4.00946666667,32.3296666667,34.2462,56.3790222222,4.38246666666,5.49753333333
610.26,52.1175666667,66.2586666667,4.75833333333,53.1699333333,5.44673333333,4.0024,32.2866666667,34.2063333333,56.3708333333,4.38973333333,5.49226666667
610.60,52.0953666667,66.226,4.67106666667,53.2928666667,5.355,3.9308,32.2387333334,34.1933333333,56.3499222222,4.29653333333,5.41786666667
610.93,52.0688666667,66.1974666667,4.54313333333,53.3136333333,5.24379999999,3.81373333333,32.1708,34.1374,56.2965222222,4.1884,5.3034
611.27,52.1172,66.2856,4.5044,53.4669333333,5.22120000001,3.80586666667,32.1938,34.1757333333,56.3884666667,4.17586666667,5.28553333333
611.60,52.1063333333,66.2506,4.44446666667,53.5004333333,5.18866666666,3.742,32.1684,34.1102666667,56.3570888889,4.13073333333,5.243
611.93,52.1652333333,66.2934,4.41153333333,53.5705,5.17753333334,3.70213333334,32.167,34.1162666667,56.4092555556,4.0998,5.1896
612.27,52.1075333333,66.2171333333,4.43033333333,53.5702,5.21046666667,3.73513333333,32.1250666667,34.1113333333,56.346,4.11293333333,5.19126666667
612.60,52.17,66.3041333333,4.44193333333,53.6415666667,5.25066666667,3.74993333333,32.1799333333,34.201,56.4265222222,4.141,5.2172
612.94,52.1777,66.2878666667,4.50926666667,53.5713333333,5.30679999999,3.8084,32.1756,34.2381333333,56.4356333333,4.20953333333,5.25506666666
613.27,52.2888666667,66.4182666667,4.5704,53.5855333333,5.35813333333,3.8544,32.2364,34.3033333333,56.5590222222,4.25373333333,5.32973333333
613.61,52.3036333333,66.3871333333,4.68846666667,53.5779,5.44586666667,3.9486,32.275,34.3560666667,56.5752111111,4.3538,5.42906666667
613.94,52.304,66.3821333333,4.7204,53.5128666667,5.48113333333,3.9794,32.2741333333,34.3497333333,56.5478222222,4.3862,5.44406666667
614.28,52.3527333333,66.4280666667,4.79626666667,53.4445666667,5.56059999999,4.08106666667,32.3296,34.3342666667,56.6107888889,4.47206666667,5.5518
614.61,52.3818333333,66.4084,4.8628,53.3587333333,5.6122,4.13293333333,32.3671333333,34.3762,56.6458888889,4.51926666667,5.61173333333
614.94,52.4637,66.5115333333,4.8648,53.3559666667,5.61233333334,4.13473333333,32.3801333333,34.3793333333,56.6944222222,4.51626666667,5.62853333333
615.28,52.4752666667,66.5443333333,4.93586666666,53.3561666667,5.64733333333,4.21586666667,32.428,34.4261333333,56.7342222222,4.5714,5.6602
615.61,52.4984666667,66.6234,4.98633333333,53.3462,5.67153333333,4.28326666667,32.4932,34.4799333333,56.7958888889,4.63966666667,5.73706666667
615.95,52.5698,66.7346666667,4.99606666667,53.351,5.64033333334,4.26546666667,32.5480666667,34.5387333334,56.8812888889,4.6684,5.76873333333
616.28,52.5400666667,66.7132666667,5.0142,53.3091666667,5.63813333333,4.27433333333,32.5459333333,34.5078,56.8614666667,4.68773333333,5.7686
616.61,52.6472666667,66.8794,5.04486666667,53.411,5.65933333334,4.30526666667,32.6597333333,34.6060666667,56.9903444444,4.70066666666,5.7994
616.95,52.5961333333,66.8873333333,5.0752,53.3810333333,5.67886666666,4.34986666667,32.6808,34.6142,56.9457111111,4.74146666667,5.8348
617.28,52.5402333333,66.8704666667,5.06453333333,53.3239666667,5.67993333333,4.34593333333,32.6524,34.5721333333,56.9191666667,4.75853333333,5.83353333333
617.62,52.6373,66.9696666667,5.09586666667,53.4383,5.68946666667,4.37446666667,32.7079333333,34.6402,57.0374444445,4.77293333333,5.86333333333
617.95,52.695,67.0026,5.08726666667,53.462,5.70433333333,4.37913333333,32.7302666667,34.7163333333,57.0688,4.7836,5.868
618.28,52.8246,67.2112666667,5.12873333333,53.6754333333,5.72739999999,4.4118,32.8202,34.7847333333,57.2160777778,4.83046666667,5.907
618.62,52.8841666667,67.2828,5.21793333333,53.755,5.82473333332,4.50226666667,32.879,34.8458666667,57.2357555555,4.933,6.01226666667
618.95,52.9049666667,67.3262666667,5.24933333333,53.7096,5.85246666667,4.5216,32.8844666667,34.8617333333,57.2328111111,4.96193333333,6.06846666666
619.28,52.9192,67.3159333333,5.23506666666,53.7116333333,5.85233333334,4.54513333333,32.8727333333,34.8643333333,57.2150111111,4.96026666667,6.0694
619.62,52.8507,67.2377333333,5.2684,53.6499666667,5.90426666667,4.60793333333,32.8657333333,34.8306666667,57.1658555556,4.95526666667,6.09713333333
619.95,52.8438333334,67.2958666666,5.25673333333,53.6137666667,5.90140000001,4.6058,32.8768,34.8523333333,57.1769222222,4.94506666667,6.10546666667
620.28,52.8549666667,67.2407333333,5.2846,53.5938666667,5.93493333333,4.64766666667,32.8964,34.8336,57.1685,4.98866666667,6.1628
620.62,52.9769666667,67.2939333333,5.29753333333,53.6457666667,5.98366666667,4.67733333333,32.9753333333,34.8919333333,57.2637777778,5.02713333333,6.19353333333
620.95,53.0386333333,67.2878666667,5.32653333333,53.6686,5.9936,4.67933333333,33.0204666667,34.9097333333,57.2968555556,5.0238,6.20753333333
621.28,52.9944333333,67.287,5.24913333333,53.6236333333,5.9514,4.5924,32.9762,34.9006,57.2749,4.94493333333,6.11513333333
621.62,52.9888333333,67.3537333333,5.20253333333,53.658,5.91420000001,4.51486666667,32.9459333333,34.8964,57.2580777778,4.90093333333,6.072
621.95,52.8718333333,67.2181333333,5.13053333333,53.4974,5.85406666667,4.4512,32.8215333333,34.8361333333,57.1654222222,4.82833333334,6.03086666667
622.28,52.8096666667,67.1204,5.0938,53.4537,5.79993333333,4.38946666667,32.8128666667,34.8077333334,57.1366888889,4.78726666667,6.0136
622.62,52.8206,67.0926666667,5.06113333333,53.4655666667,5.79086666667,4.38633333334,32.7546,34.8082666667,57.1158888889,4.77606666667,6.02706666667
622.95,52.8578,67.1145333333,5.06146666667,53.5118333333,5.78566666667,4.371,32.7714666667,34.8252666667,57.1523111111,4.76446666667,5.98746666667
623.28,52.9866,67.2025333333,5.15593333333,53.5829,5.88180000001,4.46033333333,32.8746666667,34.9160666667,57.2109222222,4.90233333333,6.09386666667
623.62,53.1326666667,67.2624,5.31233333333,53.7391333333,6.02253333333,4.60706666667,32.9944,35.0394,57.3422222222,5.031,6.224
623.95,53.1241666667,67.3092,5.36033333333,53.7473,6.05313333333,4.6454,33.0169333333,35.0534666667,57.3290444444,5.04213333334,6.24913333333
624.28,53.1020666667,67.341,5.31346666667,53.7571333333,6.00426666667,4.6254,32.9902,35.0532,57.3385444444,4.98853333333,6.19373333333
624.62,53.1920333333,67.5076,5.32093333333,53.8311666667,6.04013333334,4.6378,33.0598666667,35.1184666667,57.4287555556,5.0142,6.2004
624.95,53.2850666667,67.5703333333,5.4318,53.9075666667,6.13453333334,4.75766666667,33.1469333333,35.1872,57.4511555555,5.14186666667,6.35853333333
625.28,53.2848,67.5374666667,5.49826666667,53.8716,6.19206666667,4.84,33.1815333333,35.2028666667,57.4337111111,5.20393333333,6.44566666667
625.61,53.2873,67.5557333333,5.52346666667,53.9029,6.22239999999,4.88266666667,33.1902,35.2014,57.4128888889,5.22473333333,6.4916
625.95,53.2912666667,67.5686666667,5.5024,53.8899,6.19566666667,4.86793333333,33.1590666667,35.195,57.3834333333,5.16886666667,6.43786666667
626.28,53.2700666667,67.5500666667,5.4606,53.8635333333,6.17706666667,4.86893333333,33.1986,35.1701333333,57.3645,5.1452,6.40353333334
626.61,53.2515,67.5033333333,5.46286666667,53.793,6.20066666667,4.87946666667,33.2093333333,35.1139333333,57.3005666667,5.1646,6.45133333333
626.94,53.2524666667,67.5673333333,5.4506,53.83,6.19086666666,4.89653333333,33.2076666667,35.1284,57.3460555556,5.15393333333,6.4836
627.28,53.2732,67.6431333333,5.42426666667,53.8774666667,6.15726666667,4.88906666667,33.2371333334,35.1048666667,57.3701222222,5.15286666667,6.50973333333
627.61,53.2233666667,67.5914666667,5.3688,53.8291666667,6.10433333334,4.82233333333,33.1469333333,35.065,57.2983111111,5.1324,6.4602
627.94,53.2082,67.5727333333,5.39326666667,53.8410666667,6.11500000001,4.83833333333,33.1381333333,35.0460666667,57.2674222222,5.15373333333,6.48926666667
628.27,53.2264,67.5732,5.34566666667,53.832,6.07833333333,4.824,33.1327333333,35.0688,57.2803222222,5.12773333334,6.4834
628.61,53.2093666667,67.5569333333,5.28586666667,53.8116,6.00513333333,4.75673333333,33.1100666667,35.0306666667,57.3019333333,5.06453333333,6.3916
628.94,53.2139666667,67.5519333333,5.266,53.8460333333,5.9858,4.761,33.1157333333,35.0236,57.3329666667,5.06653333334,6.37013333333
629.27,53.1761,67.4693333333,5.25973333333,53.8228666667,5.95626666666,4.76053333333,33.1117333333,34.9931333333,57.3088,5.06973333333,6.34393333333
629.60,53.2714333333,67.5906666667,5.3278,53.9291333333,6.02060000001,4.83446666667,33.1497333333,35.0623333333,57.4342,5.146,6.41993333333
629.94,53.2811333333,67.5298666667,5.34893333333,53.9488,6.03960000001,4.80393333333,33.1403333333,35.0460666667,57.4433888889,5.133,6.4194
630.27,53.2833666667,67.5572,5.26386666667,53.9651666667,5.97026666667,4.7268,33.0963333333,35.0070666667,57.4803,5.05493333333,6.351
630.60,53.3772,67.6379333333,5.23426666667,54.0068,5.95393333333,4.69153333334,33.1228666667,35.0407333333,57.5698666667,5.0344,6.3218
630.93,53.3426,67.6045333333,5.15566666667,53.9572333333,5.89186666666,4.5964,33.0530666667,35.01,57.5868111111,4.95266666667,6.22993333333
631.26,53.4549333333,67.7077333333,5.1424,54.0419666667,5.91373333334,4.60133333333,33.137,35.0576666667,57.7330777778,4.9488,6.2188
631.60,53.5009666667,67.7341333333,5.1632,54.0724,5.96766666667,4.59886666667,33.1953333333,35.0904666667,57.7741,4.97713333333,6.23306666667
631.93,53.4909666667,67.7441333333,5.18906666667,54.1039,6.01166666667,4.64646666667,33.2109333333,35.1071333333,57.7672222222,5.0022,6.25826666667
632.26,53.5337,67.7984,5.18573333333,54.0893666667,6.04559999999,4.66886666667,33.2194,35.1401333333,57.7938777778,5.0044,6.29046666667
632.59,53.3183666667,67.6035333333,5.11953333333,53.8885,5.97326666667,4.60233333333,33.0812666667,34.9727333333,57.5712111111,4.9308,6.2398
632.92,53.4062333333,67.7312,5.2182,53.9674666667,6.06746666667,4.6672,33.1882,35.0544,57.6650777778,5.0088,6.31833333333
633.26,53.3157666667,67.6215333333,5.1558,53.8023,6.01340000001,4.6186,33.1462,35.0113333333,57.6086,4.96893333333,6.26306666667
633.59,53.3810333333,67.7934666667,5.19133333333,53.8501666667,6.04279999999,4.68626666667,33.2161333333,35.1216666667,57.7171888889,5.05213333333,6.34466666666
633.92,53.4327333333,67.842,5.27393333333,53.9205666667,6.09326666667,4.77386666667,33.2657333333,35.2354,57.7949222222,5.1208,6.423
634.25,53.3063666667,67.7136,5.18846666667,53.8123,5.97439999999,4.7104,33.1909333333,35.1614666667,57.6826333333,5.01333333333,6.30953333333
634.58,53.3994333333,67.7586,5.263,53.8237,6.03453333333,4.79006666667,33.2420666667,35.2203333333,57.7020555556,5.04953333333,6.35386666667
634.91,53.3863333333,67.7247333333,5.33073333333,53.8303666667,6.04753333333,4.87166666667,33.2434666667,35.2922666667,57.7011777778,5.10013333333,6.41493333333
635.25,53.3006666667,67.6527333333,5.2484,53.7422,5.92853333334,4.81126666667,33.1537333333,35.1888666667,57.6263222222,5.043,6.34653333333
635.58,53.2971,67.7003333333,5.24633333333,53.8155333333,5.87926666667,4.80366666667,33.1495333333,35.1740666667,57.6776333333,5.03646666667,6.32773333333
635.91,53.2046666667,67.5888,5.32126666667,53.8147,5.92006666667,4.83813333333,33.1544,35.1593333333,57.5693333333,5.08206666667,6.40486666667
636.24,53.5122333333,67.8632666667,5.49293333333,54.0806333333,6.06773333333,4.993,33.4050666666,35.3944,57.8792222222,5.23466666667,6.5364
636.57,53.6402333333,67.9354,5.511,54.1720666667,6.10079999999,5.04373333333,33.4499333333,35.4973333333,57.9539555556,5.256,6.59733333333
636.90,53.7409333333,68.0682,5.5592,54.3424,6.1594,5.0918,33.5379333333,35.5558,57.9974777778,5.308,6.66773333333
637.23,53.7399333333,68.0678,5.511,54.3755666667,6.09886666667,5.0456,33.5011333333,35.5135333333,58.0044666667,5.25073333333,6.59466666667
637.56,53.7784333333,68.1352666667,5.5348,54.4382,6.15106666667,5.1042,33.5770666667,35.5823333333,58.0517777778,5.30886666666,6.63366666667
637.90,53.737,68.0510666667,5.5242,54.4051333333,6.15933333333,5.0934,33.5376,35.5426,58.0133555555,5.337,6.6524
638.23,53.6788,68.0108666667,5.55893333333,54.3995666667,6.22013333333,5.15386666667,33.5432666667,35.5560666667,57.9883444444,5.4194,6.70726666667
638.56,53.6522666667,68.0256,5.4694,54.3629,6.19493333332,5.1296,33.5316666667,35.4444,57.9367333333,5.39013333333,6.69746666667
638.89,53.8594,68.2328666667,5.5972,54.5561666667,6.32886666667,5.26733333333,33.6756666667,35.6237333334,58.1313111111,5.5054,6.8012
639.22,53.9029,68.244,5.6176,54.5946666667,6.35253333333,5.26013333333,33.6732666667,35.6340666667,58.1165888889,5.508,6.8658
639.55,53.9857,68.3055333334,5.65766666667,54.6494666667,6.39433333333,5.3362,33.729,35.7138666667,58.2112111111,5.59673333333,6.9582
639.88,53.887,68.2414666667,5.54733333333,54.5642666667,6.28326666666,5.2646,33.6498,35.6264,58.1756777778,5.503,6.9052
640.21,53.7763,68.1635333333,5.46786666667,54.4654333333,6.19700000001,5.18733333333,33.5636666667,35.4978,58.1043333333,5.44506666667,6.8092
640.54,53.6263,67.9342,5.39606666667,54.255,6.11953333332,5.13366666667,33.4455333333,35.3973333333,57.9719555556,5.37926666667,6.73246666667
640.87,53.6000333334,67.8896,5.38633333334,54.2623,6.10293333334,5.07073333333,33.4436666667,35.4168,57.9417888889,5.3612,6.7252
641.20,53.4519,67.7214666667,5.31673333333,54.1010666667,5.99513333333,4.9592,33.3094666667,35.2485333333,57.8108333333,5.23813333333,6.6342
641.53,53.5662333333,67.898,5.3676,54.2827666667,6.0702,5.01266666667,33.4332666667,35.3196,57.9547888889,5.29673333333,6.6952
641.87,53.4092,67.8031333333,5.20606666667,54.1901,5.89999999999,4.877,33.2643333333,35.2032666667,57.8238555555,5.14466666667,6.5558
642.20,53.4444333333,67.8552,5.18486666667,54.292,5.86939999999,4.77393333333,33.2624,35.2196666667,57.9025666667,5.0678,6.52813333334
642.53,53.3585666667,67.7022666667,5.05866666667,54.1565333333,5.74793333333,4.64333333333,33.1700666667,35.1608666667,57.8164,4.94386666667,6.45213333334
642.86,53.2582666667,67.5320666667,5.0768,53.9793666667,5.78513333333,4.66313333333,33.1266666667,35.1399333334,57.7055666667,4.98926666667,6.45746666667
643.19,53.2650666667,67.6752666667,4.91333333333,54.0322,5.68059999999,4.51826666667,33.0505333333,35.0290666667,57.7555222222,4.8566,6.2818
643.52,53.2378333333,67.6506,4.91306666667,54.0659333333,5.69820000001,4.51133333333,32.9566666667,35.0986,57.6610555556,4.87033333333,6.26926666667
643.85,53.1748666667,67.5779333333,4.8612,54.0436333333,5.68646666666,4.48953333333,32.9147333333,35.0828,57.5919555556,4.82346666667,6.30206666667
644.18,53.3661,67.8193333333,4.911,54.281,5.72040000001,4.53713333333,33.0450666667,35.2162666667,57.7970777778,4.87166666667,6.36473333333
644.51,53.5154666667,68.0048666667,5.02406666667,54.3777333333,5.83873333333,4.68126666667,33.1148,35.2538666667,57.8747555555,4.99173333333,6.4762
644.84,53.6701,68.1788666667,5.12346666667,54.5133333333,5.90546666667,4.76926666667,33.2727333333,35.3907333333,58.0348222222,5.05506666667,6.5634
645.17,53.5576,68.0449333333,5.1944,54.3419,5.91399999999,4.80126666667,33.1642,35.3294,57.8454777778,5.078,6.61726666667
645.50,53.6306666667,68.0886666666,5.19986666667,54.4733666667,5.88873333334,4.79753333333,33.2502666667,35.3554,57.8976333333,5.06946666667,6.65606666667
645.83,53.6676666667,68.1308666667,5.18546666667,54.4818666667,5.85160000001,4.85573333333,33.276,35.3704,57.9599333333,5.09253333333,6.6264
646.16,53.7251,68.2041333333,5.2498,54.5465666667,5.90346666666,4.93853333333,33.3405333333,35.415,58.0334222222,5.17,6.66686666667
646.49,53.8345,68.3466666667,5.21886666667,54.7180666667,5.8764,4.9332,33.4255333333,35.4608666667,58.2269333333,5.1338,6.65353333333
646.82,53.9015,68.3848666667,5.30206666667,54.7980333333,5.89839999999,5.0022,33.5362666667,35.5906666667,58.3597444444,5.16346666667,6.6952
647.15,53.8698666667,68.4420666667,5.281,54.7552,5.90199999999,5.01273333333,33.5617333333,35.4711333333,58.3838666667,5.14546666667,6.69673333333
647.48,54.0039,68.5871333333,5.41706666667,54.8539333333,6.01706666667,5.155,33.6764666667,35.591,58.4719444445,5.29033333333,6.75813333333
647.81,54.0268333333,68.6426,5.49166666667,54.863,6.08486666668,5.24466666667,33.7140666667,35.6300666667,58.4744222222,5.37013333333,6.82126666667
648.14,54.0662,68.6206666667,5.49853333333,54.9054,6.10613333333,5.3216,33.7302,35.7014666667,58.5100444445,5.411,6.85606666666
648.47,53.9943666667,68.4882,5.50433333333,54.8223333333,6.15619999999,5.36606666667,33.6602,35.7136666667,58.4251222222,5.48766666667,6.88726666667
648.80,54.1365,68.6402666667,5.4784,55.0319,6.20366666667,5.38653333333,33.7416,35.7984666667,58.5650555556,5.50593333333,6.8874
