wavelength,Back_HetRubm,Belly_HetRubm,Breast_HetRubm,Crissum_HetRubm,Crown_HetRubm,DorTail_HetRubm,Patch10_HetRubm,Rump_HetRubm,Throat_HetRubm,WingTip_HetRubm
741.18,12.4316666667,27.276,22.6636666667,14.6863333333,16.6803333333,9.962,76.666,65.2406666667,23.3716666667,12.8226666667
741.49,12.8536666667,27.447,23.1593333333,15.2233333333,17.1133333333,10.3993333333,76.7466666667,65.275,23.592,13.2393333333
741.81,12.779,27.58,23.061,15.162,17.0513333333,10.5856666667,76.5406666667,65.0053333333,23.5923333333,13.415
742.12,12.5386666667,27.5116666667,22.8443333333,15.252,16.9363333333,10.508,76.636,65.0403333333,23.547,13.4143333333
742.44,12.3343333333,27.4296666667,22.8046666667,15.0663333333,16.9986666667,10.402,76.61,65.008,23.2533333333,13.4173333333
742.76,11.8343333333,26.9433333333,22.5043333333,14.88,16.6816666667,10.1023333333,76.988,65.124,23.0816666667,13.1583333333
743.07,11.7063333333,26.5473333333,22.2763333333,14.8913333333,16.5143333333,10.1036666667,77.592,65.51,23.0066666667,12.9643333333
743.39,11.6126666667,26.512,22.061,14.9716666667,16.435,10.077,77.929,65.9043333333,22.8543333333,12.7253333333
743.70,11.7893333333,26.648,22.009,14.8893333333,16.088,10.2083333333,77.3506666667,65.5713333333,22.908,12.647
744.02,11.519,26.428,21.6783333333,14.459,15.725,10.253,77.244,65.516,22.599,12.2413333333
744.34,11.576,26.4786666667,21.8633333333,14.3006666667,15.6423333333,10.2343333333,77.218,65.452,22.3066666667,12.347
744.65,11.1076666667,26.637,21.8196666667,14.2793333333,15.2406666667,10.1463333333,77.4963333333,65.6626666667,22.3753333333,12.1113333333
744.97,10.8426666667,26.6283333333,21.6423333333,14.0986666667,14.915,10.0363333333,77.5413333333,65.6026666667,22.48,11.949
745.28,11.0573333333,26.8976666667,22.06,14.6853333333,14.8686666667,10.3333333333,77.983,65.8566666667,22.827,11.91
745.60,10.7936666667,26.8226666667,22.15,14.493,14.536,10.556,78.023,65.7146666667,22.7343333333,11.7456666667
745.91,11.082,27.381,22.63,14.6753333333,14.7513333333,11.0606666667,78.2143333333,65.92,23.2033333333,11.9373333333
746.23,11.5003333333,27.969,22.979,14.8196666667,14.98,11.425,77.8993333333,65.5426666667,23.6216666667,12.346
746.55,11.7996666667,28.1006666667,23.2283333333,14.6593333333,15.21,11.4503333333,77.4493333333,65.2046666667,23.61,12.6576666667
746.86,11.796,28.0246666667,23.5503333333,14.56,15.248,11.295,76.6793333333,64.3303333333,23.6546666667,12.8493333333
747.18,12.0853333333,28.31,23.9836666667,14.935,15.7983333333,11.8876666667,77.2646666667,64.826,23.7443333333,13.3023333333
747.49,12.359,28.5446666667,24.315,15.4616666667,16.082,12.121,77.3606666667,65.343,24.1803333333,13.5483333333
747.81,12.5666666667,28.76,24.5776666667,15.6673333333,16.2753333333,12.577,77.6366666667,66.1206666667,24.557,13.628
748.12,12.623,28.6036666667,24.6006666667,15.479,16.3596666667,12.797,77.365,66.042,24.5086666667,13.6776666667
748.44,12.84,28.5726666667,24.6853333333,15.5096666667,16.697,12.8706666667,77.111,66.0373333333,24.4923333333,13.7636666667
748.75,12.562,28.0996666667,24.3446666667,14.8393333333,16.7323333333,12.309,76.7486666667,65.8366666667,24.2233333333,13.5743333333
749.07,12.559,27.887,24.1586666667,14.7313333333,16.6006666667,11.852,76.4573333333,65.7573333333,24.1993333333,13.5903333333
749.38,12.3386666667,27.6066666667,24.0843333333,14.8853333333,16.5253333333,11.9763333333,76.3183333333,65.892,24.245,13.8286666667
749.70,12.062,27.5853333333,24.1653333333,14.9056666667,16.5253333333,11.7386666667,76.4013333333,66.2216666667,24.2766666667,13.752
750.01,11.6116666667,27.4116666667,23.6456666667,14.7233333333,16.1226666667,11.4903333333,75.6496666667,65.408,23.988,13.3233333333
750.33,11.4473333333,27.3393333333,23.5063333333,14.6176666667,16.2486666667,11.376,76.0553333333,66.0043333333,24.22,13.1193333333
750.64,10.975,26.8913333333,23.0423333333,14.0376666667,15.9773333333,10.6993333333,75.6713333333,65.4006666667,23.849,12.6596666667
750.96,10.648,26.646,22.6646666667,13.6316666667,15.525,10.144,75.669,64.8663333333,23.364,12.3556666667
751.27,10.2136666667,26.4006666667,22.356,13.7006666667,15.1963333333,9.79066666667,75.3946666667,64.232,22.9856666667,12.3696666667
751.59,10.107,26.4463333333,22.229,13.618,15.0826666667,9.442,75.5376666667,64.319,22.655,12.2986666667
751.90,9.976,26.411,22.2943333333,13.6076666667,14.887,9.52233333333,75.1986666667,63.747,22.7586666667,12.3696666667
752.22,9.80333333333,26.18,22.1223333333,13.737,14.6893333333,9.31666666667,75.4243333333,63.882,22.65,12.3083333333
752.53,9.935,26.2133333333,22.322,13.8773333333,14.685,9.438,75.3076666667,63.6243333333,22.7673333333,12.46
752.85,9.77166666667,26.1993333333,22.0353333333,13.5723333333,14.4446666667,9.07566666667,75.0986666667,63.0113333333,22.409,12.1806666667
753.16,9.679,26.2943333333,21.8943333333,13.478,14.327,9.027,74.8963333333,62.5983333333,22.1946666667,12.1223333333
753.47,9.76566666667,26.5056666667,22.292,13.4566666667,14.4186666667,8.86666666667,75.4916666667,63.3626666667,22.5216666667,12.1603333333
753.79,9.661,26.5413333333,22.066,13.3123333333,14.3453333333,8.80566666667,75.3366666667,62.9943333333,22.3056666667,12.311
754.10,9.71433333333,26.822,22.0963333333,13.453,14.314,8.94766666667,75.131,63.2113333333,22.4953333333,12.4556666667
754.42,9.738,27.1126666667,22.518,13.5823333333,14.5963333333,9.326,75.4223333333,63.5613333333,22.687,12.833
754.73,9.99766666667,27.0226666667,22.44,13.2213333333,14.7913333333,9.45,75.116,63.169,22.9246666667,12.758
755.05,10.2873333333,27.2496666667,22.465,13.3503333333,14.9453333333,9.759,75.4543333333,63.2446666667,23.4263333333,12.7376666667
755.36,10.4726666667,27.332,22.422,13.1793333333,15.0726666667,9.788,75.5563333333,63.436,23.4166666667,12.6873333333
755.67,10.6966666667,27.6743333333,22.658,13.0546666667,15.316,10.0753333333,75.2516666667,63.183,23.7193333333,12.6686666667
755.99,11.1323333333,28.0463333333,23.157,13.2283333333,15.968,10.6276666667,75.564,63.3783333333,24.0383333333,13.0236666667
756.30,11.3816666667,27.983,23.4003333333,13.2946666667,16.353,10.7976666667,75.908,63.7593333333,24.2436666667,13.1753333333
756.62,11.66,27.7816666667,23.3966666667,13.198,16.776,10.9836666667,75.949,64.267,24.3673333333,13.1436666667
756.93,11.56,27.849,23.251,13.2566666667,16.8036666667,11.253,75.9496666667,64.1926666667,24.2476666667,13.3553333333
757.24,12.0943333333,27.947,23.6536666667,13.5473333333,17.0763333333,11.6793333333,75.7786666667,64.274,24.309,13.7113333333
757.56,12.823,28.241,24.2346666667,14.0173333333,17.6003333333,11.857,75.972,64.354,24.7233333333,14.0826666667
757.87,12.9503333333,28.0646666667,24.072,13.8266666667,17.4943333333,11.782,75.5816666667,64.2323333333,24.862,13.9996666667
758.18,12.8993333333,28.2523333333,24.1956666667,13.9243333333,17.5333333333,11.7433333333,76.273,64.584,24.9483333333,14.2843333333
758.50,12.8546666667,28.2543333333,24.3013333333,14.1543333333,17.7063333333,11.8473333333,75.6986666667,64.2623333333,24.9836666667,14.598
758.81,12.5286666667,28.0153333333,23.9913333333,14.236,17.444,11.5823333333,76.1826666667,64.5786666667,24.8286666667,14.5403333333
759.13,12.3953333333,27.9823333333,23.8903333333,14.4146666667,17.2366666667,11.6466666667,76.2183333333,64.648,24.4546666667,14.7943333333
759.44,12.0716666667,27.7433333333,23.4473333333,14.04,16.7483333333,11.1036666667,75.8566666667,64.372,24.1326666667,14.1493333333
759.75,12.1006666667,27.8086666667,23.399,14.1806666667,16.5636666667,10.9413333333,75.734,64.175,23.9303333333,13.845
760.07,12.079,28.052,23.2653333333,14.3916666667,16.2523333333,11.1646666667,76.0783333333,63.73,24.2226666667,14.0046666667
760.38,11.9353333333,27.8586666667,23.117,14.301,16.0726666667,10.9696666667,75.3553333333,63.1763333333,24.008,13.8766666667
760.69,11.5976666667,28.186,23.101,14.1926666667,15.7576666667,10.8306666667,75.575,63.3363333333,24.0153333333,13.3943333333
761.01,11.018,27.819,22.6756666667,13.863,15.368,10.627,75.5203333333,63.42,23.49,13.121
761.32,11.2066666667,28.1006666667,22.8486666667,14.2333333333,15.737,10.752,75.282,63.195,23.531,13.2643333333
761.63,11.1426666667,28.348,22.7623333333,14.212,15.766,10.7616666667,75.0356666667,63.5116666667,23.5726666667,13.0586666667
761.94,11.1693333333,28.2403333333,22.5316666667,13.8446666667,15.5453333333,10.3973333333,75.3076666667,63.679,23.6163333333,12.833
762.26,11.4203333333,28.5463333333,22.8136666667,14.0436666667,15.7393333333,10.634,75.499,64.1053333333,23.7853333333,12.9746666667
762.57,11.6746666667,28.6446666667,22.9563333333,13.9466666667,15.7913333333,10.7863333333,75.6596666667,64.1046666667,24.033,12.939
762.88,11.9253333333,28.7693333333,22.9763333333,14.1866666667,16.0763333333,11.059,75.6706666667,64.1413333333,24.28,13.3036666667
763.20,11.758,28.713,22.7933333333,14.129,16.0293333333,10.9296666667,75.9076666667,64.3363333333,24.3036666667,13.2686666667
763.51,11.7673333333,28.2893333333,22.755,14.201,16.0723333333,10.795,75.4296666667,64.498,24.1206666667,13.0923333333
763.82,11.9963333333,28.262,23.0216666667,14.444,16.2413333333,10.9693333333,75.8786666667,64.5403333333,24.4023333333,13.1596666667
764.14,11.9693333333,27.9496666667,22.833,14.221,16.3276666667,10.912,75.5853333333,64.3743333333,24.302,13.269
764.45,12.1836666667,28.12,22.7666666667,14.2366666667,16.363,11.1166666667,75.665,64.269,24.614,13.4563333333
764.76,12.1596666667,28.0843333333,22.6913333333,14.2626666667,16.34,11.0826666667,75.884,64.462,24.6333333333,13.3806666667
765.07,12.2573333333,28.014,22.8433333333,14.4096666667,16.2643333333,11.3036666667,75.6433333333,64.138,24.5493333333,13.6043333333
765.39,12.4956666667,28.304,23.129,14.7043333333,16.6303333333,11.546,75.493,64.2113333333,24.361,13.9833333333
765.70,12.6796666667,28.5413333333,23.433,14.9893333333,16.887,11.769,75.436,64.012,24.65,14.079
766.01,12.988,28.9533333333,23.847,15.5716666667,17.398,12.09,75.709,64.2343333333,25.26,14.4816666667
766.32,13.0053333333,29.0123333333,24.1166666667,15.7513333333,17.3263333333,12.175,75.7876666667,64.1233333333,25.245,14.602
766.64,13.0246666667,29.1473333333,24.306,15.9556666667,17.4773333333,12.592,75.372,64.013,25.3163333333,14.6233333333
766.95,13.1596666667,29.867,24.603,15.942,17.6346666667,12.487,75.8953333333,64.116,25.3103333333,14.667
767.26,12.89,30.225,24.3946666667,15.7086666667,17.6726666667,12.3603333333,75.8703333333,64.4256666667,25.238,14.6006666667
767.57,12.983,30.7366666667,24.711,15.9773333333,17.7663333333,12.374,76.0963333333,64.4926666667,25.531,14.8713333333
767.88,12.796,30.9406666667,24.9776666667,16.2763333333,18.0166666667,12.2966666667,76.1483333333,64.568,25.5406666667,14.8563333333
768.20,12.0753333333,30.481,24.417,15.5406666667,17.06,11.609,75.9963333333,64.0143333333,25.19,14.314
768.51,11.876,30.288,24.322,15.2826666667,16.8963333333,11.028,76.874,64.1776666667,24.8226666667,13.934
768.82,11.1973333333,29.8163333333,24.1603333333,15.0303333333,15.9346666667,10.5366666667,76.8163333333,63.6663333333,24.519,13.1783333333
769.13,10.622,29.4223333333,23.689,14.4446666667,15.23,10.0886666667,76.4146666667,63.1853333333,24.1333333333,12.7703333333
769.44,10.1146666667,29.3026666667,23.3393333333,14.0546666667,14.8703333333,9.90333333333,75.9813333333,62.8623333333,23.415,12.2433333333
769.76,9.50833333333,29.334,23.3426666667,13.8656666667,14.7216666667,9.81966666667,76.2836666667,63.3053333333,23.2646666667,11.936
770.07,9.411,29.0386666667,22.9903333333,13.2323333333,14.448,9.37966666667,76.046,63.1296666667,23.3223333333,12.0323333333
770.38,8.72633333333,28.5366666667,22.6983333333,12.833,13.8916666667,9.59233333333,75.746,62.7846666667,23.2113333333,12.079
