wavelength,Back_ConBicm,Belly_ConBicm,Breast_ConBicm,Crissum_ConBicm,Crown_ConBicm,DorTail_ConBicm,Patch10_ConBicm,Rump_ConBicm,Throat_ConBicm,WingTip_ConBicm
734.21,12.4334444444,63.8117777778,46.0245555556,61.696,11.969,16.4345555555,30.8987777778,14.6204444444,49.8625555556,16.2954444445
734.52,12.3263333333,63.4556666666,45.881,61.6048888889,11.6704444444,16.2871111111,30.5847777778,14.3187777778,49.6442222222,16.1384444444
734.84,12.3866666666,63.6531111111,46.1685555556,61.9078888889,11.7682222222,16.506,30.8885555556,14.425,49.7263333334,16.4318888889
735.16,12.6743333333,63.4577777778,46.3546666667,62.07,12.2915555556,16.7991111111,31.3658888889,14.8136666667,49.9713333334,16.9027777778
735.48,12.7915555556,63.8954444445,46.6263333333,62.0942222222,12.4181111111,16.9686666667,31.5687777778,15.0612222222,50.2947777778,17.2431111111
735.79,12.8034444445,64.2133333333,46.7713333333,62.1725555555,12.5843333334,17.253,31.9231111111,15.2933333333,50.5416666667,17.4385555555
736.11,12.6947777778,64.0285555556,46.3957777778,61.7621111111,12.4845555555,17.0137777778,31.7986666667,15.1527777778,50.2157777778,17.3065555556
736.43,11.9591111111,64.0158888889,46.1325555555,61.6897777778,11.9398888889,16.5005555555,31.4808888889,14.6784444444,50.086,16.4928888889
736.74,11.9806666666,64.2668888889,46.3305555555,61.7737777778,11.826,16.6416666667,31.5594444444,14.6588888889,50.4232222222,16.5177777778
737.06,11.5536666667,63.7704444444,45.9508888889,61.3788888889,11.3246666667,16.395,31.1903333333,14.3643333333,50.3301111111,16.4373333333
737.38,11.0168888889,63.7183333333,45.703,61.1973333333,10.762,16.0157777778,30.8787777778,13.8791111111,50.0352222222,15.761
737.69,10.6576666667,63.5715555555,45.6234444444,61.0715555556,10.4643333333,15.7795555556,30.5457777778,13.5675555555,49.6885555556,15.4602222222
738.01,10.681,63.6916666667,45.636,61.0637777778,10.606,15.7591111111,30.6344444444,13.7033333333,49.6291111111,15.4277777778
