wavelength,Back_PhrPatf,Belly_PhrPatf,Breast_PhrPatf,Crissum_PhrPatf,Crown_PhrPatf,DorTail_PhrPatf,Rump_PhrPatf,Throat_PhrPatf,WingTip_PhrPatf
737.06,15.0713490196,44.4240666667,28.6626666667,36.7003333333,12.262,14.9379666667,18.1449809524,20.9317333333,16.9686666667
737.38,15.2700431372,44.4806333333,28.9177333333,36.6352333333,12.3379333333,15.1132,18.3039333333,21.1182666667,17.0595333333
737.69,15.5873098039,44.4054666667,29.1354666667,36.5759666667,12.5932,15.2840333333,18.5043142857,21.4923333333,17.3494666667
738.01,15.4676627451,44.4804333333,29.2015333333,36.6101666667,12.5301333333,15.3416,18.2832,21.3106666667,17.1307333333
738.33,15.5563019608,44.5024333333,29.2588666667,36.6836666667,12.578,15.4902666667,18.2997523809,21.3142,17.1726
738.64,15.6481764706,44.6149666667,29.3792666667,36.9867,12.7148,15.5438666667,18.5818,21.2902,17.1673333333
738.96,15.5344352941,44.7585,29.5119333333,36.9944666667,12.6923333333,15.4272,18.4470857143,21.1193333333,17.0549333333
739.28,15.4315411765,44.6164,29.4160666667,36.8020333334,12.4632,15.2198666667,18.3549523809,20.9678,16.9086666667
739.59,15.5701098039,44.7461666667,29.6403333333,37.1150333333,12.4611333333,15.2722666667,18.4363142857,20.924,16.9574
739.91,15.7554745098,45.1356333333,29.8586666667,37.4070333333,12.5578666667,15.4632333333,18.5104857143,20.9656,17.1082
740.23,16.0734705882,45.1662333333,29.9874666667,37.5781,12.9509333334,15.7502333333,18.8736857143,21.1476666667,17.3768666667
740.54,15.8457176471,45.1436,29.9735333333,37.3296333333,12.6907333333,15.5042333333,18.7531619048,20.9842,17.2422
740.86,16.2121019608,45.3064666667,30.0976666667,37.6652333333,13.176,15.8673666667,19.1056857143,21.2764666667,17.8074666667
741.18,16.677517647,45.7015,30.4756,38.1738666667,13.6031333333,16.3120666667,19.6244,21.8222,18.26
741.49,17.0987215686,45.8759666667,30.9456,38.4509333333,13.9612666667,16.4871666667,20.1211142857,22.2273333333,18.7856
741.81,17.1555803922,45.7926666667,31.1293333333,38.4917666667,14.0147333333,16.6393,20.195352381,22.3637333333,18.792
742.12,16.753945098,45.2277333333,30.5828,37.8887,13.5657333333,16.0814,19.6258666667,21.9896666667,18.388
742.44,16.6017529412,44.9607,30.4141333333,37.6562666667,13.4159333333,15.8477,19.4609142857,21.8456666667,18.29
742.76,16.6204039216,45.0180666666,30.5682666667,37.5950333333,13.4194,15.7825333333,19.4325333333,21.8084666667,18.3231333333
743.07,16.5367529412,44.8300666667,30.3152,37.3743666667,13.3414,15.5095,19.0247904762,21.8623333333,18.1785333333
743.39,16.3134705882,44.4757,30.0242666667,36.9009666667,13.0732,15.1762,18.8315809524,21.7696,18.0651333333
743.70,16.2828235294,44.2326,30.0448666667,36.9395333333,12.8832,15.2259,18.660952381,21.8801333333,18.0624
744.02,16.5012627451,44.0491666667,30.0699333333,36.9996666667,13.0782,15.3917,18.657047619,21.8620666667,18.1379333333
744.34,15.944745098,43.4972666667,29.6082,36.2500333333,12.4610666667,14.8319666667,18.0887904762,21.3387333333,17.4026666667
744.65,15.7542039216,43.3347,29.5051333334,35.9605,12.2086666667,14.7133,17.7573142857,20.9726,16.9780666667
744.97,15.7539372549,43.0632333333,29.2124,35.8961,12.2246666667,14.9185666667,17.5102380952,20.9389333333,16.8886666667
745.28,15.9536627451,43.3876333333,29.3966666667,36.0846333334,12.3748666667,14.9764333333,17.6701238095,20.9756,17.0617333333
745.60,16.7573882353,44.3687333333,30.3191333334,36.9615,13.1234,15.8915,18.4190285714,21.8148,17.8286
745.91,17.1530156863,44.5418666667,30.5756,37.3603666667,13.4228,16.2281666667,18.7562380952,21.9616666667,17.9662666667
746.23,17.2811803922,44.8108333333,30.6410666666,37.645,13.5290666667,16.2548666667,18.8177809524,22.1229333333,17.9705333333
746.55,17.7133882353,45.3357,31.3062,38.1130666667,13.9739333333,16.9504,19.473847619,22.5362666667,18.5812666667
746.86,17.6647019608,45.2184666667,31.378,38.2248666667,14.0223333333,17.0901,19.500647619,22.5417333334,18.5282666667
747.18,17.7153411765,45.3869333333,31.45,38.1049,14.1325333333,17.0737,19.6364095238,22.6826,18.5132666667
747.49,17.9483647059,45.661,31.8816,38.3573666667,14.4030666667,17.3969333333,19.9746,23.1948,18.8456666667
747.81,18.6438784314,46.1231333333,32.5643333333,39.0908,15.0621333333,18.1209333333,20.5670571429,23.8132666667,19.4103333333
748.12,18.767145098,46.1943,32.6426,39.2722666667,15.3596666667,18.2021,20.8132761905,23.9042666667,19.5406
748.44,18.9702117647,46.6580333333,32.894,39.4809,15.6638666667,18.3695,21.1314476191,24.202,19.7404
748.75,18.7284078431,46.4972333333,32.7698,39.4605333333,15.5023333333,18.1282333333,20.9927142857,24.21,19.627
749.07,18.3688392157,45.8515666667,32.3631333333,38.8789666667,15.2396666666,17.7454,20.5737428572,23.9931333333,19.2328
749.38,18.2797254902,45.7780333333,32.3958,38.6985666667,15.0740666667,17.7092,20.5157142857,24.1394,19.3506666667
749.70,18.2921411765,45.4804,32.2068666667,38.5497333333,14.9380666667,17.6582666667,20.5005523809,24.0746666667,19.4132
750.01,18.1080196078,45.3221666667,31.9834,38.4176,14.6444,17.4209333333,20.1344190476,23.8384,19.0562666667
750.33,18.2698980392,45.4946,31.9536666667,38.5047333333,14.685,17.4988,20.1504476191,23.9827333333,19.1444666667
750.64,17.9330470588,45.1757666667,31.6416,38.3974333333,14.2434666667,17.1551,19.7846952381,23.6067333333,18.833
750.96,17.570054902,44.9754333333,31.1647333333,38.0791,13.86,16.6892333333,19.2427238095,23.2417333333,18.3551333333
751.27,17.3005843137,44.7977333333,30.7011333333,38.0363333333,13.4944666667,16.2043666667,18.9978285714,23.1382,18.0266666667
751.59,17.3329568627,44.8374666667,30.6784,38.1791,13.4181333333,16.3020666667,19.1535238095,23.2909333333,18.1397333333
751.90,16.7812705882,44.4529,30.3042666667,37.7353,12.8152666667,15.8896666667,18.6949523809,22.9497333333,17.7324666667
752.22,17.0536156863,44.7845333333,30.5382666667,38.0047666667,13.2146,16.3630333333,19.1666380952,23.1681333333,18.0104666667
752.53,17.179827451,44.8920333333,30.4559333333,38.1278333333,13.3501333333,16.4804,19.5013809524,23.0495333333,17.9527333333
752.85,17.2189803922,44.9114,30.3838666667,38.1613333333,13.3050666666,16.3946333333,19.5431142857,22.8077333333,17.8184
753.16,17.3080980392,45.3866,30.7620666667,38.5003333333,13.6045333333,16.6666,19.7823523809,23.105,17.9964
753.47,17.3318039216,45.2307666667,30.6614,38.4497666667,13.8562,16.6567,19.9910190476,23.0860666667,18.1798
753.79,17.4169647059,45.2207333333,30.7129333333,38.5354666667,13.9534666667,16.7696333333,20.1666571429,23.0691333333,18.3627333333
754.10,17.6870078432,45.4421333333,30.9361333333,38.6309333333,14.1963333333,17.1368,20.3108571429,23.2802,18.5690666667
754.42,17.3500666667,45.2647666667,30.5730666667,38.3448333333,13.7616,16.8142333333,20.0669904762,22.7459333333,18.2493333333
754.73,17.1737372549,45.1765666667,30.397,37.8590666667,13.7914666667,16.852,19.9098095238,22.3906,18.1873333333
755.05,16.7526509804,44.7960333333,30.1214,37.4180333333,13.2949333333,16.4330333333,19.1895809524,21.8603333333,17.7521333333
755.36,17.2057843137,45.0135333333,30.3319333333,37.7368,13.6412,16.7457666667,19.4747714286,22.0866666667,17.9431333334
755.67,16.9518941176,44.6145333333,29.9281333333,37.1273666667,13.2702666666,16.4086,18.9663238095,21.6291333333,17.4917333333
755.99,16.8096627451,44.6437,29.8836666667,37.0282333333,13.0790666667,16.4578666667,18.6507809524,21.5040666667,17.4610666667
756.30,16.8379803922,44.7368,29.8831333333,37.1761333333,13.1763333333,16.6219333333,18.5983809524,21.7758,17.5252666667
756.62,17.0136039216,44.5315333333,29.8754,37.2172666667,13.1056,16.5960666667,18.6212,21.6644666667,17.5512
756.93,17.3157490196,45.0890333333,30.11,37.5406666667,13.2094,16.6805666667,18.8903333333,21.8594666667,17.694
757.24,17.3830392157,45.0804666667,30.2324,37.4148333333,13.2218,16.5565666667,18.7652952381,21.7907333333,17.7633333333
757.56,17.5756901961,45.1958,30.4068666667,37.6504,13.5342,16.6976,19.0024857143,22.0478666667,17.9580666667
757.87,17.6465607843,45.1404,30.3574,37.6039,13.8455333333,16.9947333333,19.1334095238,22.2151333333,18.0948
758.18,17.8885254902,45.4644333333,30.7444666667,37.9608333333,13.8614,17.0874666667,19.3272285714,22.3522666667,18.1791333333
758.50,18.2926039216,45.9817,31.0276,38.4693,14.4343333333,17.5015666667,19.8059904762,22.7584666667,18.6698
758.81,18.2679568627,46.096,30.9443333333,38.5462,14.3492,17.4829333333,19.6805523809,22.6545333333,18.7093333333
759.13,18.4173921569,46.4540333333,31.1579333333,39.0056666667,14.4103333333,17.6655,19.7999142857,22.8421333333,19.1097333333
759.44,18.560054902,46.9172666667,31.4547333333,39.5372333333,14.3978666667,17.7081666667,19.9672571429,22.9836,19.2725333333
759.75,18.0798705882,46.5407,30.8782,39.0586333333,13.8779333333,17.3142666667,19.3908952381,22.2673333333,18.9755333333
760.07,17.8169803922,46.1698666667,30.2419333333,38.6015333333,13.7558,17.2091666667,19.1929904762,21.8786666667,18.8204666667
760.38,17.8595647059,45.8316333333,29.9118,38.2457,13.6412,17.3823333333,19.0211047619,21.8078,18.9332666667
760.69,17.6422392157,45.8791333333,29.5870666667,38.3142666667,13.6165333333,17.4396666667,19.110847619,21.7020666667,18.7758666667
761.01,17.1998509804,45.7979,29.1572666667,37.8699,13.1160666667,17.0069,18.7250190476,21.2944666666,18.4507333333
761.32,17.5007803922,46.1598333333,29.431,38.3437666667,13.2853333334,17.1396666667,19.0792190476,21.6913333333,18.8028666667
761.63,17.2058078431,45.8016,29.1106,38.2794333334,13.1508,16.9893666667,18.9276476191,21.4795333333,18.7877333333
761.94,17.1153019608,45.9131333333,29.1012666667,38.2699666667,12.9580666667,16.9085666667,18.9441238095,21.4724,18.7286
762.26,17.1111490196,46.1337,29.3064,38.4060666667,13.1319333333,17.0861,19.2064190476,21.5686,19.0588
762.57,16.881654902,45.7988666667,28.9169333333,38.0218,12.9714,16.6150333333,18.9196571429,21.2752666667,18.7789333333
762.88,16.9500235294,45.5811333333,28.8968666666,37.7403,13.1462,16.7235666667,18.9845809524,21.295,18.8777333333
763.20,17.1287058824,45.9889666667,29.1584666667,37.9300666667,13.3682,16.9537,19.3803428572,21.6644,18.9889333333
763.51,17.1383529411,46.2775,29.3532666667,38.1324333333,13.4788,16.9889666667,19.5014952381,21.8295333333,19.0529333333
763.82,16.8014784314,46.1462666667,29.2773333333,38.0783333333,13.2802666667,16.729,19.2362666667,21.5146,18.7328666667
764.14,16.8098078431,46.0273333333,29.3011333333,37.8605333333,13.1910666667,16.6258,19.0618666667,21.3044666667,18.6047333333
764.45,16.8299411765,46.1341666667,29.3712,38.0605,13.3594666667,16.6502333333,19.0547714286,21.2454,18.5524
764.76,16.5135411765,45.8788333333,29.1608666667,37.6522333333,13.072,16.4578333333,18.7663904762,20.9016,18.3242
765.07,16.9143529412,46.2331,29.409,37.8272333333,13.4820666667,16.9073666667,19.1753809524,21.3459333333,18.7094666667
765.39,17.0098745098,46.2770333333,29.4880666667,37.5734,13.5879333334,16.9999666667,19.2444,21.3543333333,18.7716
765.70,16.7311843137,45.8546666667,29.0987333333,36.9923,13.2729333333,16.5019,18.8438571429,21.0168,18.2386666667
766.01,16.7878666666,46.0205333333,29.2742,37.2418,13.4898,16.8232,19.0934952381,21.1299333333,18.3282
766.32,16.6926039215,45.9892,29.1405333333,37.4388333333,13.4403333334,16.7156333333,19.0864190476,20.9694,18.3516
766.64,16.8874980392,45.7480666667,29.2558666667,37.5789333333,13.8632,16.8681333333,19.1961904762,21.1422,18.6354
766.95,17.0634039216,45.8110333333,29.4692666667,37.5572,14.0264666667,17.1509,19.2319428571,21.3134666667,18.8326
767.26,17.4211411765,45.9907666667,29.7832,37.8921,14.7190666667,17.7079,19.9375428571,21.9901333333,19.4265333333
767.57,17.8590470588,46.4970333333,29.9965333333,38.4516666667,15.1644666667,18.1619,20.3993047619,22.6194,19.8902666667
767.88,18.2377372549,46.4126333333,30.1172,38.5973333333,15.4496666667,18.6246,20.7956666667,23.0682666667,20.3314666667
768.20,18.4230235294,46.4248666667,30.1919333333,38.9073333333,15.8028666667,18.8462666667,21.0293714286,23.4182666667,20.6532666667
768.51,17.7869803922,45.7609,29.5384,38.3886666667,15.1488,18.1941,20.2331714286,22.6238666667,20.0077333333
768.82,17.1451686275,44.8084333333,28.5947333333,38.0643,14.76,17.4752666667,19.5336,21.9202,19.6578666667
769.13,17.4691529412,44.9802,28.7315333333,38.5395,15.3031333333,17.7804,19.850552381,22.1800666667,20.0000666666
769.44,17.6525372549,45.1198666667,28.6626,38.4899333333,15.4269333333,17.8740333333,19.9500380952,22.3902,20.1178
769.76,17.6033568627,45.5270333333,28.6002,38.4438,15.3668,18.0312,19.8870380952,22.5667333333,19.9794
770.07,17.4110235294,45.6488666667,28.3866666667,38.1819666667,15.1260666667,17.9790666667,19.7974380952,22.4883333333,19.6499333333
770.38,16.2598666667,44.8553,27.4504666667,37.5351,14.3349333333,17.0129333333,19.0414,21.6678666667,18.5892
770.69,15.4612392157,43.8666,26.3510666667,36.4931666667,13.0933333333,15.9732666667,17.8831714286,20.3555333333,17.3644666667
771.00,14.838,43.4470666667,26.0477333333,36.2934333333,12.5915333333,15.5038666667,17.5328,19.7906,16.6326
771.32,14.2729764706,43.2239666667,25.8251333333,35.8926666667,12.1618,15.3044333333,17.2038380953,19.1816,16.3876666667
771.63,14.4598392157,44.0346,25.9558666667,36.5872333333,12.0892666667,15.6076333333,17.3487142857,19.2219333334,16.4072
771.94,14.8272823529,44.5598333333,26.1692,36.7644,12.3287333333,15.6619333333,17.5622571429,19.3905333333,16.5812666667
772.25,15.2378470588,45.2501333333,26.8053333333,37.2090666667,12.8231333333,16.4313333333,18.2232285714,19.8116666667,16.632
772.56,14.6769176471,44.6812333333,25.8986666667,36.5712333333,12.0131333333,16.1421666667,17.6648666667,19.1013333333,15.8482666667
772.87,14.3044039215,44.5377666667,25.8293333333,36.3250666667,11.6178666667,16.0476666667,17.3871904762,18.6595333333,15.4394
773.18,13.7936117647,44.1962666667,25.3618666667,35.9826666667,11.3288,15.096,17.1045428572,17.9794666666,14.9697333333
773.50,13.7585882353,44.0890666667,25.2992,36.0041,11.3301333333,15.0696,17.1190857143,17.8471333333,15.0426666667
773.81,14.8248784314,44.9285,25.938,36.7395333333,11.7302,15.6977,17.6781142857,18.3482666667,15.7032
774.12,14.9950313725,44.8578333333,26.0646666667,36.8746666667,11.7406666667,15.6047,17.7989333333,18.6478666667,15.8346666667
774.43,14.7580470588,45.0866,25.8737333333,36.6833,11.2394666667,15.3853333333,17.9077619048,18.7493333333,16.1808666667
774.74,15.2727960784,44.6778,25.8677333333,36.5896333333,11.8897333333,15.5675333333,17.9794761904,19.1571333333,16.6226666666
775.05,14.9758392157,43.7036,25.3233333333,35.7270666666,11.5534666667,14.6821,17.6451619048,18.513,16.3405333333
775.36,15.5716980392,44.4231,26.2653333333,36.6053333333,12.6252666667,15.5991666667,18.772847619,19.5373333334,17.5026666667
775.67,15.4352039216,44.1886666667,26.1303333333,36.5057,12.0576,15.3062,18.4742952381,19.3280666667,17.7532
775.98,15.0932235294,43.9724,26.1736666667,36.2396333333,11.4989333333,14.9154333333,18.151752381,19.2546666667,17.4720666667
776.30,16.0466039216,44.2801333333,26.6216,36.7906333333,12.2006,15.3619666667,18.699847619,20.1354,18.5066
776.61,16.9266235294,44.706,27.3474,37.6372,12.9789333333,16.4585,19.3930952381,21.4289333333,19.3756
776.92,16.6247450981,44.0133666667,26.6945333333,37.1153,12.3802,16.0283,18.9186095238,21.193,18.8796666667
777.23,16.5421803922,43.5361666667,26.3998666667,36.9475,12.4436666667,16.2303,19.103152381,21.3456,19.1937333333
777.54,17.5114588235,44.6041333333,27.4473333333,38.2171,13.7817333333,17.3697666667,20.3304761905,22.6467333333,20.3377333333
777.85,17.9826627451,44.5945333333,27.6593333333,38.5082333333,14.6242666667,17.5860333333,20.406047619,22.7718,20.5152
778.16,18.0562705882,45.1018666667,27.8346666667,39.1487666667,14.4957333333,17.5373333333,20.7831047619,23.1017333333,20.5344666667
778.47,18.136254902,45.465,28.0122,39.4324,14.6844666666,17.9319333333,20.7704571429,23.3665333333,20.4982666667
778.78,17.6187803922,44.8881666667,27.2078666667,39.0279666667,14.1286666667,17.5035,20.0976857143,22.9715333333,20.044
779.09,17.6537098039,45.0347666667,26.9178,38.9205333333,14.2427333333,17.3471666667,19.9864857143,23.2579333333,19.7713333333
779.40,18.8813333333,45.9000666667,27.8556666667,40.0054333333,15.4167333333,18.3249,21.170647619,23.9612,21.1112666667
779.71,18.1035215686,45.6199333333,27.5426,40.0199666667,14.6132666667,17.8013666667,20.8386952381,23.1114,20.3868666667
780.02,17.2917058824,44.7894,27.0932666667,38.9959333333,13.9192666667,17.1187666667,20.3200666667,22.1274,19.4881333333
780.33,18.1254313726,45.4673333333,28.1852666667,40.233,14.8576,17.9407333333,21.4405333333,22.5770666667,20.5579333333
780.64,17.1596039216,44.6059,27.2696,39.4172333333,14.058,16.9535,20.5291333333,21.6520666667,19.6637333333
780.95,16.475,44.1059,26.6024,38.3522666667,13.2864,16.2219333333,19.7298571429,20.8251333333,19.0751333333
781.26,16.7843843137,43.9605666666,26.8317333333,38.3952,13.6336,16.6371,20.0395238095,21.3132666667,19.6406666667
781.57,16.6762627451,44.1048666667,26.3471333333,38.0652,13.5021333333,16.3170666667,19.5702571429,20.9706,19.759
781.88,17.4661019608,44.8531,26.8543333333,38.4710333333,14.4172,16.9302,20.532847619,21.9496666667,20.4904666667
782.19,17.6940235294,44.5043333333,27.2522666667,38.5727666667,14.2910666667,17.0019666667,20.7433142857,22.1654,19.9755333333
782.50,17.6399137255,44.9012666667,27.9630666667,38.5617666667,14.4938666666,17.2406666667,21.1826571429,22.3519333333,20.2222
782.81,17.3543568627,44.8306,27.762,38.4964,14.3083333333,17.1066666667,21.0102952381,22.4818666667,20.2406666667
783.12,18.3741568627,45.6418333333,28.5966,39.076,15.4776666666,18.0858333333,22.1679428571,23.8977333333,21.4442
783.43,18.7050980392,45.5302,28.3396666667,39.094,15.423,18.2890666667,22.1788857143,23.8383333333,21.913
783.74,19.152917647,45.7447666667,28.5101333333,38.8701,15.9028,18.5418,22.0382476191,24.4887333333,22.1148666667
784.05,20.1538117647,47.0797333333,29.965,39.8378,16.9685333333,19.8699,23.1649047619,25.5162666667,22.8788666667
784.36,20.1129921569,47.1354666667,30.2634,40.0482666667,17.1484,20.2441666667,23.4252285714,25.7932,23.16
784.67,20.3432156863,46.9356333333,30.2593333333,39.7725333333,17.2654,20.7108333333,23.7336,25.6997333333,23.4965333333
784.98,19.8655647059,46.2008,30.2521333333,39.1420333333,16.5997333333,20.5072333333,23.5862761905,24.9888,22.6986
785.29,19.2139137255,44.8019333333,29.7168666667,38.2232333333,15.8301333333,20.0126666667,22.6523428571,23.6854666667,22.1697333333
785.60,18.1365647059,44.2294666667,28.7611333333,36.9338,14.9559333333,18.9844,21.4940952381,22.6101333333,21.761
785.91,19.0670980392,43.3993333333,28.5147333333,37.2038,15.4454666667,19.4329333333,21.8506190476,22.8741333333,22.2983333333
786.22,18.6931215686,42.6626333333,28.4572666667,36.6199333333,15.398,19.4897333333,21.6673047619,22.5021333333,21.7906666667
786.53,18.5775215686,41.7834666667,28.0683333333,35.9998666667,15.1966,19.2906,21.4238,22.1196666667,21.3904
786.84,18.7923803921,42.5490666667,28.5592,36.6466666666,15.4645333333,19.4743333333,21.8162666667,22.9895333333,21.7390666667
787.14,18.0183372549,41.8700666667,28.0179333333,36.1423333333,14.606,18.887,21.1878952381,22.2484,21.1382666667
787.45,18.1396705882,42.0110666667,28.2313333333,36.0386333333,14.5894666666,18.7631666667,21.1673333333,22.3414666667,21.4492
787.76,18.6108196078,41.9885666667,28.4451333333,36.3162,14.6754666667,19.1403666667,21.2734571428,22.6677333333,21.6384666667
788.07,18.4995294118,42.0601333333,28.7079333333,36.6399,14.4506666667,18.6731333333,21.0044952381,22.7181333333,21.4933333333
788.38,19.0019254902,42.2702666666,29.1239333333,37.2411,15.0855333333,18.8861666667,21.6102571429,23.5256666667,22.1528666667
788.69,19.6347490196,43.1661666667,30.016,37.9616666667,16.1093333333,19.4160666667,22.4515523809,24.8089333333,22.7972666667
789.00,21.1394352941,44.1218,31.2752,39.4099333333,17.5027333333,20.9153666667,24.1405428571,26.1586666667,24.1691333333
789.31,20.9707764706,44.7802666667,31.5959333333,39.6498666667,17.5027333333,20.6624666667,24.1933809524,26.2974,24.2344666667
789.62,21.4587294118,45.5949333333,32.0033333333,40.1622,18.0874,20.9016,24.6676190476,26.859,24.7265333333
789.92,20.7235529412,45.1900333333,31.396,39.8363,17.652,20.1776666667,23.966552381,26.1782,24.2076
790.23,20.5711372549,44.5586,30.9718,39.3011666667,17.6830666667,20.0055333333,23.8174,25.7979333333,24.2884666667
790.54,20.5318941176,44.8558333333,30.814,39.1317,17.6463333333,19.7973,23.7563428571,25.7869333333,24.3531333333
790.85,20.9005921569,44.5190333333,30.6363333333,39.6483333333,17.8668666667,19.7793333333,23.9731428571,25.824,24.3418
791.16,20.9697098039,44.4226333333,30.4956,39.8070333333,17.8688,19.3084666667,24.1106380952,25.7584,24.1139333333
791.47,21.0574470588,44.6141333333,30.6800666667,39.6615,18.0848,19.5029,24.3985047619,26.0202,24.1050666667
791.78,20.5680156863,44.7007666667,30.276,39.5411,17.7425333333,19.2433666667,24.2232857143,25.6061333333,23.5659333333
792.08,19.6145294117,43.7635,29.0259333333,38.6273666667,16.6477333333,18.5102333333,23.5329523809,24.5541333333,22.7577333333
792.39,18.5989647059,43.0141666667,28.3398,37.5574333333,15.6832666667,17.8735666667,22.7147809524,23.7802666667,21.6476
792.70,18.0895843137,42.4975666667,28.1309333333,36.8092666667,15.3159333333,17.7389333333,22.1769047619,23.395,21.2504666667
793.01,19.8028588235,43.7692333333,29.2947333333,37.9358333333,16.7756,19.3491666667,23.4843047619,24.9038666667,22.7756666667
793.32,20.0964588235,43.8996333333,29.6161333333,38.0261666667,16.8842,19.5968333333,23.6679333333,25.2592666667,23.2245333333
793.62,20.7476313725,44.0396666667,29.9968,38.0354,17.433,20.2428,24.2195714286,25.6828,23.7591333333
793.93,20.4534588235,43.9767666667,30.0,38.1669666667,17.2254666667,20.1976666667,24.5250952381,25.6058666666,23.5090666667
794.24,19.9793098039,43.5311666667,29.7807333333,37.4391,16.8428,19.7005666667,24.1608571428,25.2949333333,23.7379333333
794.55,19.6020156863,43.7717,29.5987333333,37.1697666667,16.8765333333,19.5185,24.0898190476,25.1789333333,24.1233333333
794.86,19.3171843137,43.7861666667,29.2374666667,37.1346,16.6392666667,19.7781666667,24.1160380952,25.0988,23.8892666667
795.16,18.9022745098,43.1839666667,28.9089333333,35.9103,15.9402666667,19.2466666667,23.2875428572,24.4363333333,23.2885333333
795.47,19.4476431372,43.7330333333,29.8046666667,36.7581666667,16.4002,19.8460333333,23.5269619048,24.7898,23.9786
795.78,19.4162156863,43.7433666667,29.7615333333,36.6114,16.6144,19.3048333333,23.3640761905,24.4152666667,23.9498
796.09,19.7391647059,44.0085666667,30.1402666667,36.9815666667,17.1559333333,19.711,23.7842,24.5836666667,24.2633333333
796.40,17.6604941177,42.4105333333,28.8674666667,35.3741333333,15.0624666667,17.4236666667,22.1834190476,22.2707333333,22.5676666667
796.70,16.6908862745,41.5498666667,28.3703333333,34.3715666667,14.4868,16.7258333333,21.2006857143,21.3487333333,21.2777333333
797.01,15.3588,41.0646333333,27.5646,33.6518333333,13.2545333333,15.2107666667,20.177647619,19.5995333333,19.6057333333
797.32,15.5616980392,41.0375666667,27.3462,33.4710666667,13.4801333333,15.2801333333,20.0382666667,19.2776666667,19.6144666667
797.63,15.4752313725,41.4024333333,27.1892,33.2774333333,13.6194666667,15.4694666667,20.0684857143,19.0795333334,19.3221333333
797.93,15.4223568628,41.4492333333,27.3659333333,33.0625666667,13.7302666666,15.6364333333,19.8649809524,18.6642,18.9222666667
798.24,15.3028549019,41.4932,27.0392,32.7937666667,13.9370666667,14.9904,19.5504571429,18.2400666667,18.8695333333
798.55,15.2988392157,42.4324,27.2074,33.9773,14.2275333333,14.9115333333,19.8503333333,18.305,18.8922
798.85,13.9127137255,41.0634666667,25.7122,32.4745,12.9719333333,13.3231333333,18.6503047619,16.8233333333,17.4846666667
799.16,13.9372117647,41.1579666667,25.993,32.2387666667,12.8491333333,12.9753333333,18.4221047619,16.8351333333,17.4736666667
799.47,12.011227451,39.8993,24.0460666667,30.4932666667,11.3103333333,11.2273666667,17.002,15.0612,15.6731333333
799.78,12.0722156863,39.548,23.4850666667,30.5024666667,11.7716,11.3268666667,17.0756857143,15.8134,15.5748666667
800.08,13.0275843137,40.8923333333,23.7241333333,31.7956333333,12.4705333333,11.9986,17.9929523809,16.6077333333,17.1164666667
800.39,12.3870156863,40.4229,23.156,31.3478333333,12.0122,11.7554666667,17.1947619048,16.5421333333,16.7914
800.70,11.8765176471,39.5942666667,22.9388,30.7778666667,11.9128,11.0897,16.8594857143,16.1818,16.4900666667
801.00,11.5099372549,39.9071666667,23.2251333333,30.9436,11.6009333333,10.8664333333,16.7031047619,15.9474,15.7618
801.31,11.4444,39.8500666667,23.3141333333,30.7267333333,11.6031333333,10.8688666667,17.2383428571,16.4398,16.1629333333
801.62,11.5394666667,39.5412,23.6556,30.4854,11.6876,11.2513,16.9033333333,16.132,16.1624
801.92,13.0114196078,39.5518666667,24.5536666667,30.4663,13.0273333333,13.0674,18.0900380952,17.3916,17.4719333333
802.23,13.1855921569,40.0146,24.8245333333,30.4458333334,13.2822,13.1506,18.1568190476,17.9312,17.8947333333
802.54,12.9518313725,39.9707666667,24.3223333333,30.6008,13.0696,13.1061666667,18.132847619,17.8829333333,17.6922666667
802.84,13.4306980392,39.7362333333,24.8497333333,30.8864,12.7766,12.9817333333,18.3799619047,18.1025333333,17.8462
803.15,13.5833686275,40.4724,25.2679333333,30.9151666667,12.6636666667,12.9576333333,18.3332,17.7009333333,17.7602
803.46,13.2732392157,39.5595333333,25.0808,30.0293,12.1146666667,13.0249,17.9987809524,17.3422666667,16.7328
803.76,13.4493176471,39.4069333333,25.5095333333,30.2330666667,12.2198,13.1440333333,18.231447619,17.722,16.8413333333
804.07,13.841227451,40.1243,26.1184,30.7894666666,12.9678666667,13.9875333333,18.5881714286,18.3114,17.3466
804.38,13.6052666667,39.3233666667,25.523,30.5174333333,12.8627333334,13.4346666667,18.2576285714,18.4076,17.1986666667
804.68,14.1424980392,39.6357333333,25.3771333333,31.0201666667,13.1002,13.4425333333,18.2034285714,18.7469333333,17.3405333333
804.99,14.1034235294,39.4663,25.3582,31.1513333333,12.9458666667,13.5051,18.7489809524,18.9619333333,17.6023333333
805.30,13.4664235294,39.0957,24.8206,31.0351666667,12.4067333333,12.8028,18.0077142857,18.5652,16.9582
805.60,12.9589764706,38.8152333333,25.0666666667,30.6666333333,12.061,12.4419,17.7773809524,17.9048,15.9999333334
805.91,12.3590627451,38.2043666667,24.9212666667,29.9845666667,11.8184666667,12.0455,17.2482571428,17.4240666667,15.5709333333
806.21,12.0108431372,38.2859333333,24.3128,29.9329333333,11.7140666667,11.6863333333,16.3630761905,17.1720666667,15.2054
806.52,10.9752156863,36.9645666667,23.3690666667,29.1259,10.9495333333,10.8897666667,15.2981714286,16.5593333333,14.4932666667
806.83,9.08978039215,35.8334666667,21.9606,27.5898,9.80386666666,8.83980000001,13.5527523809,15.1961333333,12.8514
