wavelength,Back_DacVigf,Belly_DacVigf,Breast_DacVigf,Crissum_DacVigf,Crown_DacVigf,DorTail_DacVigf,Patch10_DacVigf,Rump_DacVigf,Throat_DacVigf,WingTip_DacVigf
717.96,12.8202222222,44.4836666667,30.3675555555,35.4874444444,15.6314444445,12.0167777778,17.2803333333,18.6807777778,28.8180555556,12.509
718.28,12.8756666667,44.3802222222,30.2865555555,35.5243333334,15.6837777778,12.0498888889,17.2421111111,18.5426666667,28.6414444444,12.3875555556
718.60,12.8167777778,44.2188888889,30.0952222222,35.479,15.4522222222,12.1017777778,17.089,18.4837777778,28.3321111111,12.3133333333
718.92,12.874,44.1087777778,30.0665555556,35.3052222222,15.5343333333,12.1068888889,16.877,18.3323333333,28.2603888889,12.1774444444
719.24,12.6004444445,43.9577777778,29.6862222222,34.9954444444,15.2248888889,11.944,16.4866666667,18.0222222222,28.1091111111,11.8515555555
719.56,12.678,44.175,29.7604444444,35.2751111111,15.2901111111,12.1068888889,16.5376666667,18.2597777778,28.2506666667,11.8462222222
719.88,12.8146666666,44.373,29.8154444444,35.6218888889,15.5954444444,12.4417777778,16.7143333333,18.5194444445,28.6506111111,12.1224444444
720.20,12.8545555556,44.4864444444,30.012,35.4168888889,15.8054444444,12.5895555556,16.8714444444,18.4854444444,28.6825555556,12.1348888889
720.52,12.6972222222,44.6184444444,29.9292222222,35.3036666667,15.6404444444,12.6147777778,16.656,18.4556666667,28.7185555555,11.9863333333
720.84,12.0582222222,44.1575555555,29.3788888889,34.6507777778,15.0502222222,12.1075555556,16.1388888889,17.7647777778,28.1927222222,11.3764444445
721.16,11.8051111111,43.8278888889,29.0421111111,34.3434444444,14.7363333333,11.9724444445,15.8117777778,17.2462222222,27.8598888889,11.238
721.48,11.7804444444,43.8283333333,29.1114444444,34.3372222222,14.892,12.2306666667,16.1084444444,17.3248888889,27.9637222222,11.4081111111
721.79,11.9738888889,43.9752222222,29.4985555556,34.5266666667,15.0751111111,12.6788888889,16.451,17.6157777778,28.3982222222,11.7816666667
722.11,12.3018888889,44.078,29.973,34.7861111111,15.4633333334,12.9492222222,16.8373333333,17.9364444445,28.8325555556,12.1216666667
722.43,12.3358888889,44.0268888889,30.0294444445,34.8522222222,15.4024444444,13.0067777778,16.9972222222,17.931,28.9187777778,12.165
722.75,12.6204444445,44.4861111111,30.5475555555,35.2286666667,15.8944444444,13.2807777778,17.4262222222,18.2174444444,29.3046111111,12.3842222222
723.07,12.9303333333,44.5503333333,30.558,35.2326666667,15.9494444445,13.2735555556,17.4352222222,18.3558888889,29.4365,12.6671111111
723.39,13.0054444444,44.4734444444,30.6415555555,35.16,15.8353333333,13.404,17.4047777778,18.3984444444,29.4034444445,12.6867777778
723.71,12.6822222222,44.373,30.4157777778,35.1516666667,15.5054444444,13.2154444444,17.1543333333,18.1724444445,29.3455,12.4283333333
724.03,12.6564444444,43.9964444444,30.3991111111,35.1737777778,15.5938888889,12.9843333333,17.3111111111,18.0866666667,29.2285555556,12.5522222222
724.35,12.9618888889,44.5585555556,30.7557777778,35.5816666667,15.9335555556,13.3463333333,17.6442222222,18.4815555555,29.7182777778,12.9361111111
724.67,12.912,44.6318888889,30.9935555555,35.6535555556,16.024,13.3852222222,17.7857777778,18.6926666667,29.8364444444,12.8528888889
724.98,12.684,44.5166666667,30.8786666667,35.6626666667,15.7601111111,12.9867777778,17.5368888889,18.6523333333,29.5858333333,12.6805555556
725.30,12.4274444445,44.4938888889,30.6778888889,35.5801111111,15.5813333333,12.5232222222,17.1912222222,18.6098888889,29.3694444444,12.3812222222
725.62,12.2681111111,44.6687777778,30.7031111111,35.4593333333,15.541,12.4031111111,17.2285555555,18.6458888889,29.5377222222,12.3174444444
725.94,12.1325555555,44.5035555555,30.5178888889,35.3335555556,15.3506666667,12.1225555556,16.896,18.6342222222,29.3295,12.3323333333
726.26,11.8443333333,44.2171111111,30.1994444444,35.0722222222,14.9617777778,11.8797777778,16.5546666667,18.4396666667,29.1647222222,12.2822222222
726.58,11.4963333333,44.0267777778,30.2278888889,35.0001111111,14.8394444445,11.795,16.5058888889,18.2947777778,28.9513888889,12.1097777778
726.90,11.5934444444,44.1461111111,30.5054444444,35.0947777778,15.0623333334,11.8378888889,16.8587777778,18.4042222222,28.9838333333,12.2726666667
727.21,11.7527777778,44.3096666667,30.6133333333,35.1988888889,15.2551111111,11.9247777778,16.9265555555,18.6854444445,29.0608888889,12.4568888889
727.53,11.7635555555,44.3792222222,30.568,35.1293333333,15.051,12.0648888889,16.6916666667,18.6398888889,29.0128333333,12.1707777778
727.85,11.887,44.0976666667,30.7082222222,35.2348888889,15.1992222222,12.1967777778,16.8154444445,18.7566666666,29.0705555556,12.1263333333
728.17,12.0517777778,44.1427777778,30.7494444444,35.3142222222,15.441,12.3984444444,16.9062222222,18.8211111111,29.0441111111,12.245
728.49,12.4246666667,44.283,30.9658888889,35.4797777778,15.6516666667,12.8516666667,17.034,19.0458888889,29.2687222222,12.4904444444
728.80,12.4777777778,44.3024444444,30.8871111111,35.4425555556,15.6757777778,12.8802222222,17.0216666667,19.0303333333,29.208,12.5755555556
729.12,12.6021111111,44.2884444444,31.0158888889,35.6243333333,15.6814444444,12.8668888889,17.0576666667,18.9725555556,29.1497777778,12.6168888889
729.44,12.5107777778,44.5034444444,31.1105555556,35.6444444444,15.7507777778,12.79,17.2151111111,18.8912222222,29.0980555555,12.5224444444
729.76,12.7488888889,44.6754444445,31.1456666667,35.711,15.937,12.933,17.5193333333,19.0136666666,29.167,12.6993333333
730.08,13.0715555556,44.8348888889,31.4022222222,35.866,16.1031111111,12.948,17.5881111111,19.2523333333,29.4477222222,12.8367777778
730.39,12.8032222222,44.4883333333,31.0285555555,35.6471111111,15.8411111111,12.6332222222,17.1284444444,18.9671111111,29.2894444444,12.5336666667
730.71,13.0357777778,44.4066666667,31.1605555556,35.6314444444,15.9694444444,12.9425555556,17.2816666667,19.0638888889,29.3947222222,12.8056666667
731.03,13.1943333333,44.7423333333,31.434,35.9745555555,16.2911111111,13.1005555556,17.5326666667,19.3824444445,29.7221666667,13.3285555555
731.35,13.0648888889,44.8158888889,31.1661111111,35.9158888889,16.2031111111,12.9654444445,17.452,19.2477777778,29.6510555556,13.5182222222
731.67,12.9406666666,44.6993333333,30.9911111111,35.7667777778,15.9307777778,12.7295555555,17.2002222222,19.2257777778,29.5896111111,13.5178888889
731.98,12.7963333333,44.3974444444,30.7747777778,35.4407777778,15.8123333333,12.4916666667,17.0696666667,19.0803333333,29.5598333333,13.3416666667
732.30,12.8018888889,44.583,30.8641111111,35.5048888889,15.814,12.3915555556,17.0648888889,19.0593333333,29.5806111111,13.3033333333
732.62,12.5916666667,44.4798888889,30.5848888889,35.3262222222,15.7338888889,12.3492222222,16.9155555556,19.0268888889,29.3561666667,13.1868888889
732.94,12.6793333334,44.242,30.4557777778,35.2705555555,15.8245555556,12.4738888889,17.0535555556,19.0413333333,29.4276666667,13.2386666667
733.25,12.6782222222,44.3658888889,30.5336666667,35.476,15.8574444445,12.6538888889,17.051,19.1815555556,29.5408333333,13.2807777778
733.57,12.6363333333,44.4811111111,30.3317777778,35.4551111111,15.8662222222,12.682,17.1722222222,19.0563333333,29.5950555556,13.2877777778
733.89,12.5347777778,44.6272222222,30.201,35.2616666666,15.8063333333,12.6524444444,17.2362222222,19.0282222222,29.4831666667,13.228
734.21,12.5075555556,44.4948888889,30.054,35.2635555556,15.7014444444,12.4472222222,17.1356666667,18.9617777778,29.4316666667,13.1835555556
734.52,12.2968888889,44.3384444444,29.937,34.9721111111,15.5066666667,12.1521111111,17.0298888889,18.7263333333,29.2508888889,13.0258888889
734.84,12.3816666667,44.556,30.234,35.0244444445,15.57,12.2931111111,17.0246666667,18.9061111111,29.3438888889,12.9827777778
735.16,12.4308888889,44.8628888889,30.3152222222,35.1724444445,15.8141111111,12.575,17.3415555556,18.9227777778,29.5263333333,13.0171111111
735.48,12.73,45.3203333333,30.6236666667,35.6883333333,16.1655555556,12.9004444444,17.9415555555,19.2568888889,29.8346111111,13.4731111111
735.79,12.9333333333,45.4803333333,30.9598888889,35.8553333333,16.36,13.3111111111,18.12,19.4712222222,30.1388888889,13.713
736.11,13.0044444445,45.3226666667,30.9187777778,35.8528888889,16.3183333333,13.3192222222,18.0926666667,19.4332222222,30.1731666667,13.6624444445
736.43,13.2713333333,45.9962222222,31.4684444444,36.3336666667,16.4745555556,13.5098888889,18.3324444444,19.7593333333,30.5198888889,13.8766666667
736.74,13.4702222222,45.94,31.6844444444,36.2564444444,16.4256666667,13.492,18.3815555556,19.9273333333,30.6081111111,13.87
737.06,13.6134444445,45.9698888889,31.7114444444,36.424,16.4723333334,13.6884444444,18.4293333333,20.087,30.5316111111,13.9806666667
737.38,14.0952222222,46.353,32.3971111111,37.0466666667,16.9364444444,14.1275555556,18.7592222222,20.5961111111,31.1227777778,14.3775555556
737.69,14.0351111111,46.5341111111,32.5132222222,36.9953333333,16.9235555556,13.9924444444,18.7706666667,20.4322222222,31.1545555556,14.3666666667
738.01,14.5,46.8072222222,32.7171111111,37.2958888889,17.269,14.3467777778,19.0401111111,20.6612222222,31.3698333333,14.5106666667
738.33,14.4108888889,46.2631111111,32.6016666667,37.0915555555,17.2315555556,14.2793333333,19.0714444444,20.4746666667,31.2871111111,14.2367777778
738.64,14.4662222222,46.2625555555,32.5861111111,37.0762222222,17.0384444444,14.1816666667,18.9453333333,20.6034444444,31.3072222222,14.3308888889
738.96,14.3508888889,46.1033333333,32.4644444445,36.8577777778,16.7753333333,13.9947777778,18.566,20.5098888889,31.0441666667,14.0408888889
739.28,14.1957777778,45.7614444445,32.183,36.624,16.7446666667,13.912,18.6011111111,20.3015555556,30.7667777778,13.9334444444
739.59,14.3254444444,45.8152222222,32.2131111111,36.7517777778,16.9101111111,13.9067777778,18.5316666667,20.2067777778,30.892,14.1037777778
739.91,14.4364444445,45.5504444444,32.037,36.7845555556,16.9538888889,14.0306666667,18.455,20.2938888889,30.8715,14.1384444445
740.23,14.3778888889,45.2378888889,31.9355555556,36.6867777778,17.0252222222,14.0518888889,18.5245555556,20.1326666667,30.6678333333,14.1566666667
740.54,14.263,45.1357777778,31.7408888889,36.3933333333,16.882,13.9431111111,18.2903333333,20.03,30.5657777778,14.1491111111
740.86,14.0735555556,45.0935555556,31.3407777778,36.2322222222,16.7525555555,13.8084444444,18.1664444445,19.767,30.3618333333,14.1671111111
741.18,14.0796666667,45.124,31.2492222222,36.2753333333,16.7938888889,13.9204444445,18.1982222222,19.8914444444,30.2642222222,14.1933333333
741.49,13.6995555556,44.9457777778,31.1493333333,36.1354444444,16.5054444444,13.6295555556,17.9044444445,19.7505555555,30.0764444444,13.8236666667
741.81,13.7923333334,44.9805555556,31.0306666667,36.2157777778,16.4734444444,13.4491111111,17.7827777778,19.8092222222,30.0192777778,14.0801111111
742.12,13.6577777778,44.5723333333,30.8666666667,36.144,16.4004444445,13.3173333333,17.7097777778,19.5995555556,29.9121666667,13.8498888889
742.44,13.2416666667,44.6741111111,30.6662222222,36.1398888889,16.1831111111,13.1106666667,17.4776666667,19.2108888889,29.8036666667,13.7413333333
742.76,13.321,44.668,30.6932222222,36.2012222222,16.2836666667,13.1388888889,17.5873333333,19.4083333333,29.8757777778,13.6436666667
743.07,13.2311111111,45.0947777778,30.8077777778,36.3147777778,16.1365555556,13.1423333333,17.8468888889,19.7853333333,29.9212777778,13.6957777778
743.39,13.0995555556,44.9651111111,30.7517777778,35.9787777778,16.0905555556,13.1806666667,17.8228888889,19.6152222222,29.8707222222,13.5688888889
743.70,13.0555555555,45.2822222222,31.0157777778,36.3932222222,16.2501111111,13.3292222222,17.8212222222,19.8741111111,30.2168888889,13.7498888889
744.02,12.7366666667,45.077,31.0973333333,36.2944444444,16.014,13.1233333333,17.6924444444,19.6608888889,30.1458888889,13.2815555556
744.34,13.0594444444,45.1158888889,31.2345555555,36.3111111111,16.0768888889,13.2805555555,17.9325555556,19.991,30.3446111111,13.426
744.65,12.7397777778,45.0897777778,31.0152222222,36.1766666667,15.9836666667,13.2783333333,17.7054444444,19.7747777778,30.3006666667,13.3805555556
744.97,12.4971111111,44.9122222222,30.6682222222,35.8692222222,15.7106666667,13.0007777778,17.3908888889,19.4545555555,29.924,13.2234444444
745.28,12.5951111111,45.1801111111,30.9177777778,35.9227777778,16.103,13.4554444444,17.6184444445,19.6906666666,30.0016666667,13.3351111111
745.60,12.3803333333,45.4705555556,31.0292222222,35.8848888889,16.0972222222,13.2577777778,17.4971111111,19.4545555555,29.8298888889,13.06
745.91,12.4656666667,45.1935555556,30.9514444444,35.8138888889,16.0317777778,13.0488888889,17.5706666667,19.4905555556,29.6482777778,13.085
746.23,12.4397777778,45.2236666667,30.9056666667,35.7654444444,15.8987777778,12.8813333333,17.529,19.3982222222,29.7099444444,13.2911111111
746.55,12.3695555556,44.8284444445,30.8747777778,35.3502222222,15.85,12.8112222222,17.269,19.0182222222,29.6006666667,13.2618888889
746.86,12.3981111111,45.0432222222,30.8527777778,35.3893333333,15.8307777778,12.7067777778,17.2296666667,19.0085555555,29.6190555555,13.2654444445
747.18,12.0718888889,44.6277777778,30.2135555556,34.844,15.3705555556,12.2555555555,16.7383333333,18.4857777778,29.1475555556,12.6665555556
747.49,11.9892222222,44.4933333333,30.0128888889,34.7862222222,15.3807777778,12.1943333333,16.4995555556,18.3715555555,28.9432777778,12.6084444444
747.81,11.4852222222,44.3465555556,29.7797777778,34.6026666667,15.1638888889,11.8503333333,16.1391111111,18.0048888889,28.5706111111,12.1176666667
748.12,11.8666666667,44.4312222222,30.1878888889,34.7956666667,15.3655555555,11.9948888889,16.3995555555,18.3123333333,28.6857222222,12.07
748.44,12.4325555555,44.553,30.4857777778,35.0678888889,15.8492222222,12.7324444444,16.9273333333,18.8314444445,29.2187222222,12.6672222222
748.75,12.4193333333,44.9774444445,30.2794444444,35.0444444444,15.6203333333,12.4713333333,16.7378888889,18.7221111111,29.2961111111,12.6662222222
749.07,12.9393333333,45.1756666667,30.5761111111,35.084,15.9375555556,12.8275555556,17.1851111111,19.3143333333,29.7198333333,13.1415555555
749.38,13.4294444445,45.5264444444,31.2682222222,35.5101111111,16.5935555556,13.3652222222,17.693,19.8996666667,30.3990555556,13.4338888889
749.70,13.3512222222,45.2925555556,31.1316666667,35.4023333333,16.461,13.4371111111,17.5148888889,19.6906666666,30.1721666667,13.3126666667
750.01,13.3895555556,45.4177777778,31.021,35.3575555555,16.3952222222,13.497,17.3857777778,19.9827777778,30.3381111111,13.3034444445
750.33,13.4453333333,45.4693333333,31.0681111111,35.4437777778,16.5203333333,13.471,17.6227777778,20.0731111111,30.3166111111,13.51
750.64,13.7868888889,45.6887777778,31.2987777778,35.6608888889,16.9214444444,13.7443333333,18.0852222222,20.4128888889,30.492,14.093
750.96,13.8506666667,45.8038888889,31.4746666667,35.7046666667,17.1706666666,13.9186666667,18.5634444444,20.6343333333,30.6360555555,14.4351111111
751.27,13.4653333333,45.2491111111,31.2118888889,35.3574444444,16.7046666667,13.7237777778,18.28,20.1768888889,30.2635555555,14.1387777778
751.59,13.6303333333,45.423,31.4481111111,35.5844444444,16.9241111111,14.0561111111,18.6733333333,20.4265555555,30.7205,14.5326666667
751.90,13.2707777778,45.5651111111,31.2123333333,35.4543333333,16.671,13.7384444444,18.5771111111,20.0583333334,30.5190555555,14.2022222222
752.22,13.1395555556,45.3352222222,31.1492222222,35.3532222222,16.5304444445,13.7234444444,18.4422222222,19.9384444445,30.267,14.1817777778
752.53,12.888,45.2097777778,30.8948888889,35.2527777778,16.3985555556,13.6532222222,18.0457777778,19.7578888889,30.1296666667,14.28
752.85,12.4483333333,45.0194444444,30.1057777778,34.7184444444,15.9284444445,13.2366666667,17.5312222222,19.1123333334,29.7965,14.0468888889
753.16,12.428,45.0632222222,30.1813333333,34.6897777778,15.8654444445,13.2534444445,17.3801111111,19.0043333333,29.8586666667,13.8988888889
753.47,12.1667777778,44.5852222222,29.6384444445,34.5208888889,15.6945555556,12.8483333333,17.3043333333,18.4525555556,29.4471666667,13.6361111111
753.79,11.7684444444,44.4042222222,29.3856666667,34.4791111111,15.4055555556,12.6123333333,16.9063333333,18.1321111111,29.3098888889,13.1936666667
754.10,11.7794444445,44.6207777778,29.6297777778,34.6384444444,15.1942222222,12.6421111111,16.8701111111,18.1075555555,29.5145555556,13.0398888889
754.42,11.9171111111,44.9272222222,29.6993333333,34.8587777778,15.0455555556,12.7915555555,16.6897777778,18.1692222222,29.8040555555,13.0511111111
754.73,12.8893333333,45.8397777778,30.1644444444,35.6676666667,16.0121111111,13.5046666667,17.6627777778,19.1903333334,30.7595555555,14.0701111111
755.05,12.8513333333,45.8723333333,29.867,35.7025555556,15.8815555556,13.2783333333,17.4608888889,19.0128888889,30.4822222222,13.9118888889
755.36,13.1425555555,45.5542222222,29.8896666667,35.6766666667,15.9903333333,13.6651111111,17.522,19.3515555556,30.7423888889,14.2157777778
755.67,13.4032222222,45.6847777778,30.017,35.9558888889,16.2785555556,13.8393333333,17.6657777778,19.6268888889,31.0850555556,14.3862222222
755.99,13.7896666667,45.7491111111,30.5166666667,36.2515555556,16.4732222222,14.0525555556,18.1054444444,19.6726666667,31.2725,14.4398888889
756.30,14.2388888889,46.0107777778,31.0163333333,36.5211111111,16.7542222222,14.4923333333,18.5967777778,20.0894444444,31.3153888889,14.7685555556
756.62,14.5507777778,46.1987777778,31.3671111111,36.7407777778,17.0374444444,14.896,19.036,20.7258888889,31.7583888889,15.3014444444
756.93,15.4332222222,46.651,32.4744444444,37.4587777778,17.7495555556,15.8762222222,19.8601111111,21.683,32.4058333333,16.1958888889
757.24,16.134,47.1417777778,32.9254444444,37.844,18.1874444444,16.4602222222,20.3453333333,22.3446666667,32.8620555556,16.9681111111
757.56,16.0608888889,46.9804444445,32.8768888889,37.5778888889,18.077,16.3954444445,20.03,22.0957777778,32.6122222222,16.6893333333
757.87,16.5157777778,46.7621111111,33.158,37.631,18.4824444444,16.5247777778,20.4942222222,22.2402222222,32.3499444444,16.8035555556
758.18,16.1522222222,46.2724444444,33.2518888889,37.2234444445,17.9033333334,16.0213333333,19.9611111111,21.7934444444,31.713,16.3552222222
758.50,16.2603333333,46.3076666667,33.2075555556,37.0593333333,17.9033333333,16.1167777778,20.0178888889,21.836,31.7149444444,16.3096666667
758.81,16.1156666667,46.5945555556,33.2747777778,37.2085555556,17.9267777778,15.8717777778,19.7967777778,21.8654444445,31.5379444444,16.1516666667
759.13,15.9493333333,46.0785555556,33.2656666667,37.0854444444,17.6192222222,15.7136666667,19.7014444444,21.6655555556,31.3644444444,15.9042222222
759.44,15.3838888889,46.052,32.7203333333,36.6707777778,17.1274444444,15.2383333333,19.2978888889,21.3052222222,30.8428333333,15.1431111111
759.75,15.4308888889,46.2466666667,32.8007777778,36.9747777778,17.2335555556,15.2807777778,19.391,21.2344444445,31.2394444445,15.2534444445
760.07,14.7326666667,45.9672222222,31.9204444444,36.4015555555,16.4747777778,14.257,18.6602222222,20.4846666667,30.3062777778,14.5083333333
760.38,13.9866666667,45.8683333333,31.4438888889,36.0246666667,16.1665555555,13.5674444445,18.1526666667,19.8212222222,29.7616111111,13.7516666667
760.69,13.5681111111,45.3577777778,31.155,35.5984444444,15.751,13.2437777778,17.9475555556,19.4546666667,29.2985,13.2394444444
761.01,13.4297777778,45.1814444444,30.8894444445,35.5761111111,15.8558888889,13.1258888889,17.8304444444,19.5058888889,29.4284444444,13.3942222222
761.32,12.7951111111,45.0737777778,30.3688888889,35.3342222222,15.6814444444,12.7517777778,17.3265555556,19.1187777778,29.2511111111,13.2683333333
761.63,12.7657777778,45.2237777778,30.1616666667,35.3171111111,15.7581111111,12.7906666667,17.2502222222,19.2838888889,29.4011666667,13.116
761.94,12.407,44.7364444444,29.9775555556,35.0893333333,15.6028888889,12.431,16.9025555556,19.0585555555,29.0856111111,12.875
762.26,12.3113333333,44.1217777778,30.04,34.7236666667,15.4074444445,12.4901111111,16.7178888889,18.6742222222,28.7996111111,12.5733333333
762.57,12.3207777778,44.4226666667,30.1038888889,34.5905555556,15.3708888889,12.3904444444,16.6723333333,18.5784444444,28.6449444444,12.5443333333
762.88,12.4006666667,44.2848888889,29.9428888889,34.5663333333,15.3344444445,12.3156666667,16.6632222222,18.7038888889,28.6991111111,12.7938888889
763.20,12.0328888889,43.7676666667,29.5835555556,34.003,14.923,11.8912222222,16.242,18.6382222222,28.0885,12.2953333333
763.51,12.4334444444,44.014,30.2414444445,34.6385555556,15.2965555556,12.2215555555,16.53,18.9966666667,28.5858333333,12.3992222222
763.82,12.5963333333,44.0282222222,30.2782222222,34.717,15.2727777778,12.4473333333,16.6124444445,19.1603333333,28.7623333333,12.478
764.14,12.7152222222,44.0734444445,30.5094444445,34.7385555556,15.536,12.7152222222,16.6885555555,19.425,28.9823888889,12.7323333333
764.45,13.3455555555,44.5671111111,31.201,35.2305555556,16.0535555556,13.2774444444,17.2252222222,20.0352222222,29.5100555556,13.2263333333
764.76,13.426,44.5741111111,31.2745555555,35.3218888889,15.867,13.0577777778,17.0947777778,20.1704444445,29.7016666667,13.0961111111
765.07,13.522,44.2452222222,31.3465555556,35.3744444444,15.9578888889,13.1701111111,17.1177777778,20.1087777778,29.7135,13.2972222222
765.39,13.8887777778,44.5737777778,31.7961111111,35.7608888889,16.0616666666,13.4056666667,17.4048888889,20.5098888889,30.1636666667,13.5011111111
765.70,14.2004444444,45.0414444444,32.0265555556,36.2452222222,16.3218888889,13.5347777778,17.79,21.1897777778,30.6091666667,13.9705555556
766.01,14.1998888889,44.9941111111,32.268,36.5116666667,16.3684444444,13.7011111111,18.0,21.5022222222,31.137,14.1613333333
766.32,14.5496666667,45.0691111111,32.5873333333,36.8437777778,16.5541111111,13.9697777778,18.1993333333,21.8223333333,31.3894444445,14.4507777778
766.64,14.7735555556,45.3423333333,32.9392222222,37.357,16.8734444444,14.194,18.2414444444,22.0226666667,31.7703888889,14.6692222222
766.95,14.5154444445,45.1548888889,32.5095555556,37.0732222222,16.726,14.1651111111,17.7523333333,21.8077777778,31.5275555555,14.7621111111
767.26,14.8078888889,45.5473333333,32.5673333333,37.1731111111,16.9475555556,14.5885555555,17.8872222222,22.0844444444,32.0823888889,15.3031111111
767.57,14.8522222222,45.784,32.1804444444,37.528,16.8426666666,14.233,17.7981111111,22.0781111111,32.3700555556,15.1508888889
767.88,14.3518888889,45.3615555556,31.3933333333,37.4186666667,16.4194444445,13.7735555556,17.7756666667,21.833,32.0132222222,14.8684444444
768.20,15.0498888889,45.6126666667,31.7137777778,37.7516666667,17.0983333333,15.2136666667,18.8306666667,22.4365555556,32.4078333333,15.7047777778
768.51,15.4984444444,46.3156666667,32.3277777778,38.2555555555,17.5848888889,15.9751111111,19.6652222222,22.9543333333,32.9553888889,16.0622222222
768.82,15.444,46.0412222222,32.1697777778,38.0756666666,17.5805555556,16.1205555555,19.8183333333,22.988,32.9326666667,16.2273333333
769.13,15.6644444445,46.152,32.3585555556,38.0562222222,17.796,16.3607777778,20.1754444445,23.0154444445,33.1998888889,16.3546666667
769.44,15.8597777778,46.1263333333,32.1337777778,37.9891111111,17.7826666666,16.5151111111,19.9466666667,22.927,32.8973888889,16.2678888889
769.76,15.5154444445,45.8916666667,31.7226666667,37.8632222222,17.8556666667,16.5533333333,19.6301111111,22.7003333333,32.7261666667,16.0627777778
770.07,15.1891111111,45.5417777778,31.3986666667,37.3034444445,17.7637777778,16.5906666667,19.2794444445,22.4125555556,32.4708888889,15.9944444444
770.38,15.399,45.7604444445,31.4138888889,37.0435555556,18.1267777778,16.9202222222,20.0974444444,22.556,32.7781111111,15.938
770.69,15.0288888889,45.649,31.5863333333,37.3701111111,18.0463333333,16.723,19.8727777778,22.4934444445,32.4266666667,15.6905555556
771.00,14.7991111111,45.5885555556,32.2095555555,37.0684444444,18.3861111111,16.7845555555,20.0012222222,22.1885555555,32.058,15.903
771.32,14.6332222222,45.6911111111,32.6453333333,36.9575555556,18.5638888889,16.7381111111,20.0283333333,22.1404444445,31.9165,16.1252222222
771.63,14.5176666667,45.5522222222,32.8665555556,36.907,18.4187777778,16.1337777778,19.603,22.3406666667,31.9436666667,15.8135555556
771.94,14.7065555556,45.5584444444,32.6916666667,36.7526666667,18.2178888889,15.9122222222,19.374,22.5323333333,31.9762777778,15.905
772.25,14.9788888889,46.0927777778,32.991,37.0155555555,18.7968888889,16.2563333333,19.4747777778,22.8287777778,32.3487777778,16.1635555556
772.56,15.1494444444,46.5548888889,33.0133333333,37.4373333333,18.8533333333,16.3137777778,19.7337777778,23.1463333333,32.5546111111,16.263
772.87,15.8676666667,46.9655555555,33.7438888889,38.0533333334,19.7595555556,17.0402222222,20.61,23.7613333333,33.2746666667,16.9598888889
773.18,16.2867777778,47.5722222222,34.5548888889,38.5686666667,20.1965555556,17.5378888889,21.2168888889,24.2106666667,34.0817777778,17.5602222222
773.50,17.1092222222,48.022,35.3753333333,39.3465555556,20.7095555556,18.0092222222,22.2676666667,24.8544444444,35.0691666667,18.0696666667
773.81,17.7164444444,47.9924444445,36.2223333333,39.9846666667,21.2718888889,18.4292222222,22.4904444444,25.456,35.5516666667,18.705
774.12,17.3554444444,47.1533333333,35.7667777778,39.0341111111,20.6915555556,17.3705555556,22.0613333333,24.954,34.7373888889,17.654
774.43,17.2067777778,46.6666666667,35.0152222222,38.6652222222,20.0616666667,17.3224444444,21.7282222222,24.9843333333,34.5371111111,17.3611111111
774.74,17.178,46.2188888889,34.1625555556,37.9357777778,19.4793333333,16.9303333333,20.9437777778,24.5776666667,34.2012222222,16.4807777778
775.05,16.6783333333,46.0944444444,33.5836666667,37.5792222222,18.8443333333,16.6941111111,20.7602222222,23.9034444445,33.6931666667,15.9666666667
775.36,16.2163333333,45.8196666667,33.4993333333,37.6876666667,18.8396666667,16.4295555555,20.4835555555,23.7315555555,33.594,15.6787777778
775.67,15.5445555556,45.031,32.5636666667,36.9736666666,17.9236666666,15.9171111111,19.9777777778,22.9835555555,32.9091111111,15.0211111111
775.98,14.9886666667,44.6931111111,32.362,36.6731111111,17.6138888889,15.5105555556,19.3723333333,22.3668888889,32.6266666667,14.8282222222
776.30,15.0433333333,44.7234444444,32.5036666667,36.5876666666,17.6676666667,15.8968888889,19.7894444445,22.7246666667,32.7193333333,15.2428888889
776.61,15.719,44.5553333333,32.7225555555,36.585,18.0425555555,16.1073333333,19.8825555555,22.9598888889,32.568,15.3221111111
776.92,15.7386666667,44.3494444444,32.5515555555,36.4368888889,18.0761111111,16.331,19.9005555556,22.8856666667,32.2316666667,15.3913333333
777.23,14.9386666667,44.1043333333,32.1075555555,36.2594444444,17.6116666667,15.8404444444,19.66,22.4992222222,31.8149444444,15.0966666667
777.54,15.5888888889,44.9613333333,32.331,37.0158888889,18.3727777778,17.0046666667,20.3851111111,22.8824444445,32.6571111111,15.9946666667
777.85,15.7732222222,44.8971111111,32.5866666667,37.3124444444,18.6006666667,16.6388888889,20.5225555556,22.9212222222,32.9045,16.1147777778
778.16,15.804,45.4041111111,32.9705555555,37.6471111111,18.9565555556,16.4168888889,20.7868888889,23.3831111111,32.9139444444,16.0778888889
778.47,15.9925555555,45.4108888889,33.4226666667,37.6543333333,19.2252222222,16.1875555556,20.4757777778,23.2781111111,33.2195555556,16.0413333333
778.78,15.5292222222,44.9391111111,33.1108888889,37.2156666667,18.7437777778,15.628,20.1037777778,22.5602222222,33.2097222222,15.4798888889
779.09,15.3037777778,44.7943333333,33.2666666667,37.4843333333,18.8213333333,14.862,20.105,22.5805555556,32.9873888889,15.162
779.40,15.1107777778,44.6767777778,32.9184444444,37.084,19.0357777778,14.5882222222,20.1144444445,22.6703333333,32.6529444445,15.3597777778
