wavelength,Back_GeoScam,Belly_GeoScam,Breast_GeoScam,Crissum_GeoScam,Crown_GeoScam,DorTail_GeoScam,Patch10_GeoScam,Rump_GeoScam,Throat_GeoScam,WingTip_GeoScam
376.18,5.47093333333,5.13253333334,4.53086666667,6.87746666667,4.86776666667,7.13986666667,10.5676333333,6.656,5.223,7.40873333333
376.54,5.431,5.1078,4.50466666667,6.87013333333,4.85253333333,7.12,10.5427333333,6.6184,5.15673333333,7.36633333333
376.90,5.4348,5.11053333333,4.5188,6.8608,4.82816666667,7.08546666667,10.5709666667,6.5924,5.1322,7.34306666667
377.26,5.38093333333,5.0604,4.46746666667,6.81713333333,4.79536666667,7.02413333333,10.5236333333,6.49613333333,5.03613333333,7.26153333333
377.63,5.40266666667,5.07093333333,4.51206666667,6.88266666667,4.7933,7.0694,10.5421,6.502,5.033,7.23653333333
377.99,5.3632,4.9618,4.44466666667,6.82933333333,4.7498,6.98786666667,10.497,6.4418,4.99526666667,7.1574
378.35,5.34113333333,4.94273333333,4.40566666667,6.77113333333,4.73436666667,6.951,10.4541666667,6.39453333333,4.9372,7.1096
378.71,5.2464,4.84233333333,4.34,6.7236,4.65473333333,6.86706666667,10.3652,6.31606666666,4.8496,7.04106666666
379.07,5.16646666667,4.7226,4.26733333333,6.665,4.5877,6.80946666667,10.3087,6.2518,4.7638,6.95426666667
379.44,5.20553333333,4.7356,4.3158,6.74226666667,4.6315,6.88546666667,10.3885666667,6.33713333333,4.77953333333,6.98246666667
379.80,5.25546666667,4.7588,4.3702,6.80426666667,4.6976,6.86673333333,10.4305333333,6.3824,4.85326666667,7.00826666667
380.16,5.16526666667,4.64253333333,4.257,6.6892,4.6215,6.72386666666,10.3273666667,6.243,4.73633333333,6.88453333333
380.52,5.14493333333,4.56413333333,4.24313333333,6.66873333333,4.59366666667,6.67346666667,10.2972,6.23193333333,4.69633333333,6.86366666667
380.88,5.02913333333,4.43,4.14533333333,6.56653333333,4.4897,6.5938,10.1823,6.14973333334,4.60513333333,6.7506
381.24,4.984,4.3694,4.09513333333,6.5176,4.4044,6.56606666667,10.1500666667,6.15173333333,4.5606,6.7184
381.61,4.99213333333,4.36786666667,4.09513333333,6.4742,4.42306666667,6.53193333333,10.1702666667,6.17886666667,4.56086666667,6.72433333333
381.97,5.15153333333,4.5456,4.2336,6.62766666667,4.55976666667,6.70366666667,10.3305,6.33526666667,4.69966666667,6.90593333333
382.33,5.0778,4.4862,4.2128,6.58646666667,4.50853333333,6.66013333333,10.2851333333,6.32906666667,4.66693333333,6.83893333333
382.69,5.07886666667,4.4414,4.1424,6.52466666667,4.4833,6.62706666667,10.2863666667,6.31326666667,4.62826666667,6.80873333333
383.05,5.1892,4.5512,4.23433333334,6.64026666667,4.59336666667,6.71026666667,10.3617,6.4082,4.70546666667,6.88313333333
383.41,5.06233333333,4.39606666667,4.05173333333,6.46986666667,4.49106666667,6.5816,10.2424666667,6.25666666667,4.576,6.7154
383.77,4.97333333333,4.31806666667,3.97406666667,6.3702,4.4276,6.5646,10.1771333333,6.1714,4.48513333333,6.62106666667
384.14,5.11686666667,4.46566666667,4.09993333333,6.5218,4.5776,6.69113333333,10.3173333333,6.3368,4.63686666667,6.7164
384.50,5.1802,4.52493333333,4.15053333333,6.5922,4.64913333333,6.78533333333,10.4231333333,6.39773333333,4.71906666667,6.7712
384.86,5.2448,4.5842,4.20386666667,6.63533333333,4.75403333333,6.82213333333,10.5009666667,6.46133333333,4.7504,6.81653333333
385.22,5.3446,4.6486,4.27293333333,6.70726666667,4.8476,6.9358,10.6044666667,6.5272,4.8408,6.88973333333
385.58,5.34053333333,4.68033333333,4.28413333333,6.75133333333,4.8607,6.98613333333,10.6433666667,6.54,4.8484,6.88826666667
385.94,5.25186666667,4.61766666667,4.2336,6.69806666667,4.8062,6.9062,10.584,6.43533333333,4.7992,6.76246666667
386.30,5.2836,4.64806666667,4.23873333333,6.7378,4.844,6.9586,10.6494666667,6.46873333333,4.82373333333,6.78933333333
386.66,5.29513333333,4.67106666667,4.28246666667,6.76793333333,4.85793333333,6.9992,10.6834,6.48486666666,4.82686666667,6.74526666667
387.03,5.3042,4.67606666667,4.31006666667,6.7788,4.87876666667,7.02846666667,10.7324333333,6.49733333333,4.83166666667,6.7582
387.39,5.40206666667,4.74486666667,4.41506666667,6.868,4.9438,7.10273333333,10.8188,6.5754,4.90706666667,6.81973333333
387.75,5.4006,4.74226666667,4.39433333333,6.89893333333,4.9142,7.06446666667,10.8417333333,6.5848,4.86406666667,6.80526666667
388.11,5.31373333333,4.66413333333,4.3114,6.81466666667,4.8189,6.9896,10.7945,6.49206666667,4.79146666667,6.7298
388.47,5.30133333333,4.67633333333,4.30126666667,6.82333333333,4.80336666667,6.98206666667,10.7770333333,6.48033333333,4.77606666667,6.7048
388.83,5.33846666667,4.65113333333,4.29953333333,6.82853333333,4.78383333333,6.99486666667,10.8021666667,6.4702,4.777,6.69893333333
389.19,5.26253333333,4.59933333333,4.2472,6.795,4.741,6.91953333333,10.7603333333,6.4404,4.71533333333,6.6578
389.55,5.24973333333,4.58113333333,4.19713333333,6.76633333333,4.72956666667,6.8896,10.7302333333,6.39393333333,4.696,6.62986666667
389.91,5.2466,4.58373333333,4.16,6.75073333333,4.71213333333,6.89993333333,10.7365333333,6.40193333333,4.6534,6.60886666667
390.27,5.322,4.62993333333,4.23506666667,6.81033333333,4.75743333333,6.958,10.8156333333,6.44506666667,4.68633333333,6.6522
390.63,5.352,4.651,4.24593333333,6.84306666666,4.77466666667,6.97106666667,10.8657333333,6.45626666667,4.70393333333,6.69686666667
391.00,5.34273333333,4.64613333333,4.2254,6.83013333333,4.76946666667,6.97493333333,10.8706,6.445,4.69206666667,6.6924
391.36,5.3834,4.71933333333,4.26653333334,6.85606666667,4.80743333333,7.02473333333,10.9429,6.49573333333,4.75613333333,6.76133333333
391.72,5.42786666667,4.7334,4.30126666667,6.86893333333,4.86,7.05079999999,10.9539333333,6.53626666667,4.7972,6.79273333333
392.08,5.48146666667,4.73893333333,4.33913333333,6.9174,4.90216666667,7.07826666667,11.0208333333,6.55726666667,4.8102,6.85546666667
392.44,5.4486,4.66626666667,4.29653333333,6.88526666667,4.85596666667,7.04586666667,11.0015666667,6.53153333333,4.76973333333,6.80693333333
392.80,5.41826666667,4.6844,4.30553333333,6.8974,4.86343333333,7.07193333333,11.0271,6.53993333333,4.7814,6.83926666667
393.16,5.497,4.74733333333,4.37713333333,6.95246666667,4.91866666666,7.11273333333,11.1084,6.58386666667,4.81726666667,6.87166666667
393.52,5.46986666667,4.68406666667,4.3264,6.90513333333,4.872,7.07566666666,11.0924,6.57213333333,4.7574,6.83373333333
393.88,5.47853333333,4.63053333334,4.334,6.90106666667,4.85953333333,7.09226666666,11.0909333333,6.5972,4.7678,6.8606
394.24,5.51286666667,4.6288,4.3164,6.89893333333,4.87253333333,7.1122,11.1122,6.60826666667,4.78993333333,6.8882
394.60,5.50246666667,4.60953333333,4.2684,6.88486666667,4.88026666667,7.12106666666,11.1142666667,6.62886666667,4.78726666667,6.88486666667
394.96,5.5444,4.60446666667,4.2832,6.88773333333,4.8853,7.14120000001,11.1456333333,6.6742,4.81413333333,6.90566666667
395.32,5.53593333333,4.57513333333,4.26406666667,6.89246666667,4.8827,7.11393333333,11.1234333333,6.6718,4.79286666667,6.89013333333
395.68,5.5278,4.56686666667,4.2472,6.90446666667,4.85203333333,7.11586666667,11.1593,6.656,4.79153333333,6.887
396.04,5.57066666667,4.62493333333,4.2758,6.92533333334,4.87586666667,7.18579999999,11.1945333333,6.70433333333,4.8512,6.92093333333
396.40,5.569,4.62273333333,4.24453333333,6.8872,4.85196666667,7.16106666667,11.1759666667,6.6682,4.83066666667,6.94073333333
396.76,5.62806666667,4.6358,4.23353333333,6.89833333333,4.87303333333,7.17926666666,11.1999,6.68526666667,4.8498,6.94313333333
397.12,5.6462,4.68006666667,4.25466666667,6.9238,4.92326666667,7.23553333333,11.2546666667,6.70846666667,4.90546666667,6.9832
397.48,5.7096,4.77133333333,4.35986666667,6.9966,5.0085,7.30726666667,11.3499666667,6.7726,5.00493333333,7.09246666667
397.84,5.7594,4.84046666667,4.3978,7.04526666667,5.08266666667,7.3234,11.439,6.8166,5.04786666667,7.14386666667
398.20,5.63146666667,4.746,4.30686666667,6.96453333333,4.99313333333,7.1908,11.353,6.7204,4.92906666667,7.04426666667
398.56,5.67666666667,4.77933333333,4.38073333333,7.00513333333,5.01923333333,7.23893333334,11.4005,6.74353333333,4.962,7.09086666667
398.92,5.60506666667,4.72846666667,4.30066666667,6.94286666667,4.96103333333,7.15719999999,11.3550333333,6.65773333333,4.88526666667,7.03913333333
399.28,5.6508,4.77573333333,4.353,6.98386666667,5.00376666667,7.21,11.4403666667,6.69366666667,4.93506666667,7.094
399.64,5.722,4.87933333333,4.40693333333,7.0442,5.1173,7.30606666667,11.5282333333,6.76053333333,4.986,7.1618
400.00,5.67233333333,4.83713333333,4.3776,7.02546666667,5.11723333333,7.28593333333,11.5411,6.73586666667,4.9554,7.1428
400.36,5.7262,4.91833333333,4.44913333333,7.0984,5.19256666667,7.34466666667,11.6461666667,6.82253333333,5.02533333333,7.18826666667
400.72,5.70733333333,4.93866666667,4.48406666667,7.09713333333,5.19356666667,7.36606666666,11.6785666667,6.84226666667,5.0308,7.2272
401.08,5.64353333333,4.86873333333,4.39206666667,7.04346666667,5.1092,7.2942,11.5903333333,6.79006666667,4.94706666667,7.16293333333
401.44,5.58706666667,4.8078,4.33333333333,6.98813333333,5.04213333333,7.24313333333,11.5701333333,6.74406666667,4.88366666666,7.10206666666
401.80,5.59166666667,4.82846666666,4.32166666667,6.99373333333,5.02536666667,7.25666666667,11.5788333333,6.71693333333,4.86993333333,7.13153333333
402.16,5.62266666667,4.8872,4.36166666667,7.023,5.06366666667,7.31839999999,11.6281333333,6.74613333333,4.90666666667,7.1794
402.52,5.62273333333,4.9026,4.36686666667,7.00633333333,5.04556666667,7.29733333333,11.6197,6.74826666667,4.91486666667,7.17693333333
402.88,5.69073333333,4.9824,4.44226666667,7.06126666667,5.11453333333,7.36379999999,11.7020666667,6.8106,4.97346666667,7.23573333333
403.24,5.6772,4.9764,4.4312,7.04626666667,5.10886666667,7.37680000001,11.727,6.81133333334,4.94666666667,7.2392
403.60,5.68353333333,4.97633333333,4.46353333333,7.04546666667,5.08796666667,7.38633333333,11.7456333333,6.8324,4.97566666667,7.25533333333
403.95,5.73133333333,5.02273333333,4.5166,7.0924,5.1068,7.40620000001,11.7509333333,6.86493333333,5.00566666667,7.29813333333
404.31,5.76333333333,5.03033333333,4.5402,7.108,5.11606666667,7.42266666667,11.7634666667,6.8756,5.01766666667,7.32246666667
404.67,5.77346666667,5.06,4.53866666667,7.12206666667,5.1204,7.41633333334,11.7812,6.88726666667,5.0238,7.31626666667
405.03,5.8056,5.0974,4.58366666667,7.149,5.1603,7.45893333334,11.8505666667,6.9214,5.0608,7.37293333333
405.39,5.815,5.1318,4.59926666667,7.15593333333,5.17273333333,7.45499999999,11.8469333333,6.9282,5.08166666667,7.37026666667
405.75,5.76106666667,5.08353333333,4.56793333333,7.10226666667,5.12796666667,7.40266666667,11.8129,6.8808,5.02873333333,7.30046666667
406.11,5.76826666667,5.08613333333,4.57313333333,7.09633333333,5.11693333333,7.39999999999,11.8347333333,6.89913333333,5.0414,7.31566666667
406.47,5.7476,5.0994,4.5654,7.11746666667,5.12766666667,7.38766666666,11.8462666667,6.88293333333,5.03626666667,7.32106666667
406.83,5.715,5.0812,4.53673333333,7.08693333333,5.0768,7.36060000001,11.8350666667,6.83586666667,5.01386666667,7.29473333333
407.19,5.70126666667,5.0822,4.518,7.05646666667,5.0552,7.3318,11.8076666667,6.81033333333,4.99793333333,7.27206666667
407.55,5.66726666666,5.0458,4.48273333333,7.04093333333,5.00983333333,7.26646666666,11.7811666667,6.7544,4.9618,7.26386666667
407.90,5.6474,5.0438,4.46593333333,7.009,4.98963333334,7.23619999999,11.8033,6.75726666667,4.91993333333,7.24546666667
408.26,5.58273333333,5.00886666667,4.40213333333,6.9326,4.94366666667,7.18659999999,11.7934,6.7076,4.87866666667,7.21273333333
408.62,5.5584,4.986,4.3898,6.90933333333,4.92966666667,7.17400000001,11.7867333333,6.68106666667,4.86893333333,7.1904
408.98,5.5222,4.9388,4.344,6.8552,4.85413333333,7.11146666666,11.7566666667,6.6242,4.82713333333,7.1402
409.34,5.49433333333,4.90406666667,4.28906666667,6.82713333333,4.80386666667,7.06513333333,11.731,6.5842,4.78613333333,7.10333333333
409.70,5.488,4.92426666667,4.29986666667,6.83453333333,4.78523333333,7.05899999999,11.7447,6.60053333333,4.7884,7.12506666667
410.06,5.4988,4.9344,4.3094,6.84213333333,4.80186666667,7.05859999999,11.7547333333,6.60773333333,4.8026,7.1358
410.42,5.49333333333,4.91513333333,4.28733333333,6.80913333333,4.7683,7.07026666667,11.7706333333,6.58686666667,4.7876,7.1132
410.77,5.54546666667,4.94886666667,4.35873333333,6.84913333333,4.82896666666,7.11286666667,11.7985,6.6432,4.8254,7.16326666667
411.13,5.50766666667,4.92633333333,4.3272,6.82013333333,4.78466666667,7.07239999999,11.7700666667,6.60753333333,4.7968,7.13326666667
411.49,5.4868,4.91593333333,4.28486666667,6.7696,4.7656,7.06100000001,11.7644666667,6.57773333333,4.75073333333,7.09073333333
411.85,5.46006666667,4.90493333333,4.26133333333,6.74146666667,4.7366,7.06653333333,11.7628,6.53893333333,4.7388,7.07386666667
412.21,5.44046666667,4.89446666667,4.2476,6.72093333333,4.71196666667,7.0452,11.7619,6.51426666667,4.69633333333,7.06166666667
412.57,5.48433333333,4.93613333333,4.2856,6.77746666667,4.735,7.09820000001,11.8346,6.56666666667,4.737,7.12546666667
412.92,5.49486666667,4.96873333333,4.30346666667,6.79753333333,4.7645,7.11666666667,11.8493666667,6.59466666667,4.7636,7.14686666667
413.28,5.517,4.99833333333,4.3388,6.80786666667,4.80626666667,7.1772,11.9106666667,6.63406666667,4.80833333333,7.19626666667
413.64,5.50513333333,4.97173333333,4.32133333333,6.80406666667,4.79883333333,7.1684,11.9071666667,6.63166666667,4.8094,7.19393333333
414.00,5.52,4.9808,4.33493333333,6.83793333333,4.80466666667,7.192,11.9314,6.6358,4.81353333333,7.21166666667
414.36,5.5124,4.95933333333,4.33966666667,6.8042,4.78206666667,7.16873333333,11.9235333333,6.63393333333,4.80586666667,7.20993333333
414.72,5.45946666667,4.92766666667,4.29086666667,6.78793333333,4.7392,7.14473333333,11.9205333333,6.62646666667,4.78306666667,7.18226666667
415.07,5.4392,4.89213333334,4.27166666666,6.7978,4.71533333333,7.1346,11.9340666667,6.619,4.7638,7.163
415.43,5.44973333333,4.90286666667,4.30386666667,6.81446666667,4.73246666667,7.13786666667,11.9434666667,6.6442,4.7946,7.1746
415.79,5.4406,4.87406666667,4.28413333333,6.8288,4.7286,7.12693333333,11.9319333333,6.66286666667,4.7838,7.1488
416.15,5.44586666667,4.88266666667,4.3042,6.8472,4.74246666667,7.14046666667,11.9369333333,6.676,4.807,7.1518
416.51,5.39,4.84246666667,4.25306666667,6.79446666667,4.7071,7.07146666667,11.8913,6.61273333333,4.73666666667,7.08053333333
416.86,5.38606666667,4.83126666667,4.24773333334,6.788,4.71073333333,7.06393333333,11.8992666667,6.61293333333,4.72073333333,7.0802
417.22,5.3676,4.8112,4.22606666667,6.78173333333,4.68683333333,7.0422,11.8935,6.60113333333,4.699,7.054
417.58,5.38513333333,4.82933333333,4.23853333334,6.77766666667,4.70556666667,7.06706666667,11.9225666667,6.6074,4.7026,7.05226666667
417.94,5.374,4.83926666667,4.24933333333,6.77733333333,4.7135,7.06793333333,11.9298333333,6.61233333333,4.70693333333,7.04126666667
418.29,5.35,4.82886666667,4.2458,6.78906666667,4.72963333333,7.077,11.9256333333,6.59686666667,4.6962,7.03093333333
418.65,5.34226666667,4.80593333333,4.23473333333,6.785,4.72026666667,7.0606,11.9172666667,6.57693333333,4.686,7.00153333333
419.01,5.33873333333,4.82106666667,4.24833333334,6.7918,4.7434,7.0758,11.9291333334,6.59186666667,4.71553333333,7.00466666667
419.37,5.32626666667,4.81313333333,4.23846666667,6.79173333333,4.74083333333,7.08006666667,11.9304333333,6.59266666667,4.71213333333,6.99793333333
419.73,5.34466666667,4.83573333333,4.25966666667,6.7928,4.765,7.1124,11.9647333333,6.59666666666,4.75273333333,7.02626666667
420.08,5.34633333333,4.84406666667,4.26926666667,6.80726666666,4.77243333334,7.1218,11.9694333333,6.60693333333,4.7634,7.01866666667
420.44,5.36266666667,4.83326666667,4.2758,6.81466666667,4.7775,7.13953333334,11.9647,6.61213333333,4.77846666667,7.02153333333
420.80,5.33873333333,4.80626666667,4.26113333333,6.80006666667,4.7557,7.13446666667,11.9523666667,6.5946,4.7632,7.00173333333
421.16,5.35333333333,4.8154,4.28126666667,6.81726666667,4.7747,7.1518,11.9661666667,6.60173333333,4.76653333333,7.01573333333
421.51,5.36746666667,4.82953333333,4.29993333333,6.85306666667,4.7993,7.171,11.9919,6.6224,4.79406666667,7.02846666667
421.87,5.36326666667,4.81066666667,4.28626666667,6.8442,4.78876666667,7.16473333333,11.9847,6.60853333333,4.78053333333,7.01333333333
422.23,5.3898,4.82733333333,4.29846666667,6.87466666667,4.7943,7.17806666667,12.0115,6.63386666667,4.799,7.0272
422.58,5.37906666667,4.81013333333,4.2878,6.86306666667,4.78346666667,7.16986666667,11.9911333333,6.62593333333,4.7808,7.01753333333
422.94,5.39166666667,4.802,4.28753333333,6.86186666667,4.78413333333,7.16953333333,11.9902,6.6174,4.77026666667,7.01566666667
423.30,5.3488,4.76113333333,4.255,6.83693333334,4.7622,7.1294,11.9638666667,6.58846666667,4.748,6.97753333333
423.66,5.33353333333,4.74573333333,4.24066666667,6.83706666667,4.75223333333,7.10246666667,11.9417,6.58133333333,4.72486666667,6.955
424.01,5.333,4.733,4.232,6.83053333333,4.74586666667,7.09693333334,11.9465333333,6.56633333334,4.7162,6.94226666667
424.37,5.30226666667,4.7204,4.21973333333,6.81313333333,4.7246,7.0722,11.9323333333,6.54753333333,4.701,6.91553333333
424.73,5.3202,4.74073333333,4.2382,6.82713333333,4.7491,7.09613333333,11.9533666667,6.56433333333,4.72513333333,6.91873333334
425.08,5.30693333333,4.7222,4.2258,6.82186666667,4.74253333333,7.07773333333,11.9453333333,6.55113333333,4.71866666666,6.9006
425.44,5.2826,4.68073333333,4.19686666667,6.78453333333,4.70936666667,7.0422,11.9217666667,6.5176,4.68646666667,6.87326666667
425.80,5.28506666667,4.68393333333,4.19906666667,6.78926666667,4.70936666667,7.03553333333,11.9341,6.52013333334,4.70246666667,6.863
426.16,5.2692,4.67513333333,4.19866666667,6.76426666667,4.71016666667,7.02246666667,11.9294333333,6.50953333333,4.6918,6.84346666667
426.51,5.27226666667,4.696,4.21066666667,6.76973333333,4.73993333333,7.0318,11.9724,6.52333333333,4.71873333333,6.85333333333
426.87,5.28093333333,4.7034,4.22526666667,6.78666666667,4.75956666667,7.04533333333,11.9935,6.5512,4.7358,6.8642
427.23,5.35466666667,4.77473333333,4.28766666667,6.84693333333,4.8097,7.11686666667,12.0698333333,6.61706666667,4.78833333334,6.9212
427.58,5.358,4.7736,4.29946666667,6.8374,4.8089,7.1236,12.0851,6.6224,4.80493333333,6.91826666667
427.94,5.3788,4.79433333333,4.3256,6.8566,4.83236666667,7.1532,12.1077,6.64573333333,4.8244,6.94153333333
428.30,5.39013333333,4.80733333333,4.33726666667,6.8806,4.85776666667,7.17793333333,12.1450333333,6.6876,4.8524,6.9868
428.65,5.4066,4.82166666667,4.359,6.9108,4.87033333333,7.18693333333,12.1734666667,6.7022,4.8646,6.99813333333
429.01,5.39093333333,4.8188,4.34593333333,6.89333333333,4.8657,7.19540000001,12.1832333333,6.71126666667,4.86133333333,6.99966666667
429.37,5.41593333333,4.86633333334,4.38986666667,6.93153333333,4.91013333333,7.24133333334,12.2256,6.7572,4.9188,7.0252
429.72,5.41926666667,4.86853333333,4.39366666666,6.93973333333,4.93453333333,7.26246666667,12.2539333333,6.78226666667,4.93066666667,7.042
430.08,5.46406666667,4.892,4.41666666667,6.98366666667,4.96643333333,7.30786666668,12.3044333333,6.814,4.97426666667,7.0836
430.44,5.48206666667,4.88973333333,4.4018,6.9886,4.95266666667,7.32766666667,12.3072666667,6.80826666667,4.963,7.0734
430.79,5.4446,4.86633333333,4.3606,6.95793333333,4.90913333333,7.28686666667,12.2678,6.76306666667,4.92753333333,7.02726666667
431.15,5.43266666667,4.84013333333,4.34466666667,6.95086666667,4.89096666667,7.27026666666,12.2621,6.7418,4.92333333333,7.0098
431.50,5.4588,4.8704,4.3536,6.992,4.93333333333,7.30073333334,12.3104666667,6.76913333333,4.94926666667,7.03886666667
431.86,5.457,4.87453333333,4.3486,7.0162,4.94903333333,7.30486666667,12.3349666667,6.79606666667,4.9736,7.05693333333
432.22,5.4722,4.87993333334,4.35433333333,7.0212,4.97106666667,7.3114,12.3560666666,6.79393333333,4.969,7.04973333333
432.57,5.48093333333,4.89093333333,4.34886666667,7.023,4.98483333333,7.31933333334,12.3519,6.80366666667,4.9796,7.06646666666
432.93,5.51626666667,4.92133333333,4.39253333333,7.06973333333,5.01783333333,7.34886666667,12.3943666666,6.83113333334,5.0102,7.08993333333
433.29,5.49833333334,4.8954,4.3572,7.056,5.0027,7.3248,12.3735666667,6.8014,4.98146666667,7.06773333333
433.64,5.49366666667,4.89133333333,4.34933333333,7.05326666667,4.99336666667,7.32293333334,12.3674333333,6.787,4.96533333333,7.0508
434.00,5.4606,4.86486666667,4.32513333333,7.031,4.97173333333,7.29806666667,12.3374,6.77086666667,4.93493333333,7.02786666667
434.35,5.48093333333,4.8952,4.35986666667,7.06713333333,5.00403333333,7.32440000001,12.3771,6.80413333333,4.9658,7.0658
434.71,5.53146666667,4.93173333333,4.41186666667,7.1224,5.06243333333,7.3848,12.4663,6.85533333333,5.01013333333,7.12113333333
435.07,5.53986666667,4.93873333333,4.42533333333,7.1398,5.08723333333,7.40893333333,12.4891,6.8536,5.01706666667,7.13606666667
435.42,5.5046,4.90213333333,4.40333333333,7.12006666667,5.04356666667,7.38546666667,12.4663666667,6.8302,4.98066666667,7.1014
435.78,5.49573333333,4.88593333333,4.3934,7.10413333333,5.03803333333,7.37886666666,12.4826333333,6.81526666667,4.9632,7.0782
436.13,5.53986666667,4.93513333333,4.43233333334,7.14766666667,5.07383333333,7.43300000001,12.5357,6.8518,5.01866666667,7.11566666667
436.49,5.54926666667,4.9266,4.4442,7.1582,5.08776666667,7.43613333333,12.5667,6.8576,5.01486666666,7.10606666666
436.84,5.54873333333,4.92486666667,4.44486666667,7.15853333333,5.08793333333,7.44006666666,12.5846,6.86313333333,5.01133333333,7.1076
437.20,5.58246666667,4.97233333333,4.49173333334,7.1858,5.10983333333,7.4778,12.6514333333,6.9046,5.0272,7.14706666667
437.56,5.60066666667,4.9968,4.50246666667,7.21013333333,5.13383333333,7.51486666667,12.6899666667,6.92966666667,5.0446,7.17093333333
437.91,5.6108,5.023,4.5094,7.21546666667,5.15176666667,7.51686666667,12.7115,6.94493333333,5.04866666667,7.17566666667
438.27,5.58,4.98393333334,4.4772,7.184,5.12466666667,7.47660000001,12.6850666667,6.90966666667,5.02066666667,7.13726666667
438.62,5.58306666667,4.9946,4.47886666667,7.17753333333,5.1246,7.48306666666,12.6717333334,6.9198,5.02053333333,7.1388
438.98,5.58846666667,4.9956,4.47006666667,7.15853333333,5.12006666667,7.47666666667,12.662,6.92533333333,5.01413333333,7.15006666667
439.33,5.61386666667,5.02126666667,4.49306666667,7.1858,5.1507,7.5074,12.7031666667,6.9412,5.03626666667,7.1744
439.69,5.6128,5.01593333334,4.4946,7.18046666667,5.13046666667,7.5106,12.6922666667,6.9364,5.0244,7.1806
440.04,5.60333333333,4.99773333333,4.4806,7.17153333334,5.11696666667,7.50413333333,12.6841,6.92406666667,5.00753333333,7.16606666667
440.40,5.59473333333,5.00586666667,4.48473333333,7.16086666667,5.11293333333,7.50786666666,12.6904666667,6.92566666667,5.0042,7.1672
440.75,5.5986,5.0138,4.48446666667,7.165,5.12303333333,7.51433333333,12.6829,6.93193333333,5.01386666667,7.1728
441.11,5.57766666667,4.98246666667,4.45733333333,7.1522,5.10233333334,7.49166666666,12.6473333333,6.9032,4.99553333333,7.14726666667
441.47,5.59446666667,4.9966,4.48086666667,7.1704,5.113,7.50540000001,12.6686666667,6.91613333333,5.0136,7.17
441.82,5.60573333333,4.98353333333,4.48813333333,7.17606666667,5.1112,7.52053333333,12.6907333333,6.90293333333,5.01293333333,7.17
442.18,5.63826666667,5.02873333333,4.5198,7.22233333333,5.13623333333,7.56520000001,12.7381666667,6.94826666667,5.05093333334,7.21133333333
442.53,5.6338,5.02486666667,4.51026666667,7.22613333333,5.1382,7.55739999999,12.7507333333,6.94893333333,5.05553333334,7.22026666667
442.89,5.6508,5.041,4.53366666667,7.25693333333,5.15873333333,7.5962,12.8091333333,6.9778,5.06953333333,7.23026666667
443.24,5.659,5.05146666667,4.53826666667,7.25273333333,5.1635,7.59739999999,12.8139,6.97866666667,5.0714,7.24266666667
443.60,5.69406666667,5.08326666667,4.57433333333,7.29473333334,5.2034,7.63433333333,12.8535333333,7.00633333333,5.0946,7.27106666667
443.95,5.72373333333,5.1074,4.595,7.3204,5.2231,7.64333333333,12.8765,7.0376,5.1078,7.30053333333
444.31,5.73453333333,5.1088,4.59033333333,7.3502,5.23243333333,7.65146666667,12.9005666667,7.04006666667,5.12613333333,7.31213333333
444.66,5.73786666667,5.10773333333,4.5806,7.33713333333,5.22253333333,7.65013333333,12.9212,7.02893333333,5.1116,7.31333333333
445.02,5.74686666667,5.1242,4.58533333333,7.33486666667,5.2325,7.67086666667,12.9445666667,7.04926666667,5.12106666667,7.33646666667
445.37,5.72913333334,5.10746666667,4.5736,7.30873333333,5.21293333333,7.64493333333,12.9271333333,7.038,5.09773333333,7.3292
445.72,5.72066666667,5.1104,4.56626666667,7.2996,5.21043333333,7.64446666667,12.9245,7.03973333333,5.09873333333,7.32833333333
446.08,5.7136,5.10186666667,4.56813333333,7.285,5.20673333333,7.64166666667,12.9376,7.02486666667,5.0908,7.32706666667
446.43,5.7068,5.10446666667,4.5704,7.28213333333,5.20046666667,7.64753333334,12.9472,7.01986666667,5.08093333333,7.32966666667
446.79,5.69633333333,5.097,4.55726666667,7.27073333333,5.1895,7.62953333333,12.9283666667,7.00193333333,5.06246666667,7.31493333334
447.14,5.70313333333,5.10513333333,4.56613333333,7.2854,5.19183333333,7.64080000001,12.9459666667,7.01846666667,5.0654,7.3232
447.50,5.7056,5.11466666667,4.5696,7.2806,5.19513333333,7.64413333333,12.9664,7.0278,5.06746666667,7.32613333333
447.85,5.6908,5.10953333334,4.56866666667,7.27393333333,5.19136666667,7.63853333333,12.9732333333,7.01666666667,5.0594,7.32053333333
448.21,5.678,5.10326666666,4.5612,7.25886666667,5.17826666667,7.63640000001,12.9752,7.00673333334,5.03673333333,7.312
448.56,5.694,5.1098,4.57573333333,7.27986666667,5.18626666666,7.663,12.9998666667,7.0296,5.0494,7.324
448.92,5.71026666667,5.1204,4.5944,7.30326666667,5.20303333333,7.67993333334,13.0190333333,7.0478,5.05986666667,7.3334
449.27,5.72493333333,5.1372,4.60573333333,7.32853333333,5.22133333333,7.69826666667,13.0412666667,7.05793333333,5.07146666666,7.34433333333
449.62,5.74033333333,5.14773333333,4.6082,7.34366666667,5.2348,7.69946666667,13.0642,7.0602,5.08186666667,7.3524
449.98,5.741,5.13966666667,4.59306666667,7.33133333333,5.22906666667,7.6964,13.0505333333,7.05573333333,5.05786666667,7.35093333333
