wavelength,Back_TanParf,Belly_TanParf,Breast_TanParf,Crissum_TanParf,Crown_TanParf,DorTail_TanParf,Patch10_TanParf,Patch11_TanParf,Patch12_TanParf,Patch13_TanParf,Rump_TanParf,Throat_TanParf,WingTip_TanParf
732.62,8.32813333332,44.6029333333,38.5434,35.9936,52.6641333333,12.1068,14.1298,51.5435333334,14.0722,33.7875333333,47.9384666667,10.3595333333,13.7392
732.94,8.64948333334,44.8270666667,38.7599333333,36.1592,52.8889333333,12.4339333333,14.4152,51.7612666667,14.3102,34.0454666667,48.1382,10.5592,13.9405333333
733.25,8.77345,45.0369333333,38.9120666667,36.3020666667,53.05,12.5731333333,14.5368,52.0083333333,14.4936,34.1244,48.1919333333,10.6832666667,14.0628
733.57,8.64985,44.9793333333,38.9324,36.2054,52.9384,12.4514666667,14.4165333333,51.8707333333,14.3746,33.978,48.1606,10.5984666667,13.8562666666
733.89,8.59926666666,45.0516666667,38.8999333333,36.1134,53.025,12.5368666667,14.4318,51.7246666667,14.4286666667,33.9578666667,48.1386,10.6327333333,13.8024
734.21,8.55613333333,45.0669333334,38.8983333333,36.0558,52.9778666667,12.368,14.4009333333,51.7108666667,14.263,33.8572,47.9468,10.5264666667,13.6251333333
734.52,8.50331666666,45.1218666667,38.9090666667,36.1768666667,53.132,12.2690666667,14.3044666667,51.7901333333,14.1449333333,33.9103333333,48.0352,10.3717333333,13.5062
734.84,8.63035,45.329,39.2212666667,36.4160666667,53.5616666667,12.4522666667,14.5194,52.1609333333,14.3524,34.1462666667,48.4612,10.4926,13.6929333334
735.16,8.494,45.3236666667,39.1115333333,36.2616666667,53.5389333333,12.3508666667,14.4063333333,52.0320666667,14.3246,34.0248,48.3895333333,10.3232,13.5021333333
735.48,8.51499999999,45.3758,39.149,36.3693333333,53.6556,12.201,14.4373333333,52.0013333333,14.407,34.0563333333,48.3298666667,10.2137333333,13.5114666667
735.79,9.03006666667,46.0120666667,39.6681333333,36.9884666667,54.1401333333,12.6824666667,14.9307333333,52.6642666667,14.9088,34.5046,48.9602,10.5774666667,14.0693333333
736.11,9.01715000001,45.8816,39.6120666667,37.0976,54.0708,12.6472,14.8740666667,52.4952,14.984,34.4587333334,48.9377333333,10.5646,14.0232
736.43,8.79983333333,45.635,39.4287333333,36.9218,53.8047333333,12.4162666667,14.6902,52.2574,14.8142,34.3241333333,48.6189333333,10.3587333333,13.8602666667
736.74,8.73560000001,45.5149333333,39.3313333333,36.8032666667,53.4892666667,12.2781333333,14.5406666667,51.9495333333,14.7022666667,34.2658,48.5261333333,10.3760666667,13.7718
737.06,8.58556666667,45.4673333333,39.1737333333,36.8662666667,53.4583333333,12.214,14.445,51.9026,14.6259333333,34.0850666667,48.4612,10.2162666667,13.7232
737.38,8.42033333333,45.5369333333,39.1490666667,36.9367333333,53.6233333333,11.991,14.2616,52.2056,14.4685333333,34.0996,48.5040666667,10.0781333333,13.6045333333
737.69,8.61079999999,45.5571333334,38.9972666667,36.8286666667,53.6612666667,12.1806666667,14.396,52.1675333333,14.6940666667,34.085,48.7001333333,10.3046,13.785
738.01,8.56714999999,45.3296,38.8358,36.5244,53.2124,12.1766666667,14.4342,51.9330666667,14.6591333333,33.9580666667,48.3756,10.3542666667,13.8094666667
738.33,8.85278333333,45.4629333333,38.8832666667,36.6964,53.1964,12.3741333333,14.6610666667,51.8740666667,14.8556,34.1074,48.2869333333,10.6704666667,14.0592666667
738.64,9.31073333333,45.7629333333,39.115,37.1452666667,53.4200666667,12.8974,15.0166,52.1839333334,15.1570666667,34.5049333333,48.6050666667,11.1436666667,14.5622
738.96,9.52783333334,46.071,39.4638,37.3319333334,53.6339333333,13.2815333333,15.2054,52.4316,15.3706666667,34.7769333333,48.8264,11.3627333333,14.7731333333
739.28,9.35675000001,45.7513333333,39.3338,37.0676666667,53.4355333333,13.2515333333,15.0916,52.1369333333,15.261,34.7139333333,48.5886,11.3332,14.619
739.59,9.49978333334,45.8923333333,39.3793333333,37.1046666667,53.5640666667,13.3800666667,15.1523333333,52.2531333333,15.4130666667,34.7697333333,48.7183333333,11.4449333333,14.6892
739.91,9.60378333333,46.0948666667,39.3999333333,37.3204,53.5917333333,13.5144666667,15.2372,52.3558666667,15.5128,34.7447333333,48.8273333333,11.5878,14.8448666667
740.23,9.70193333333,46.2259333333,39.4906666667,37.4574,53.8426,13.7244,15.3877333333,52.5303333334,15.6757333333,34.8842,48.988,11.6356,14.9278666667
740.54,9.81866666666,46.2788666667,39.5312,37.4266,53.9756666667,13.9216666667,15.548,52.5598,15.8161333333,35.1292666667,49.105,11.8267333333,15.1252
740.86,9.91951666667,46.0404666667,39.3910666667,37.2928,53.4913333333,14.1389333333,15.6494,52.1059333333,15.9074,34.9518,48.8284,11.9614,15.2678666667
741.18,9.69185,45.9406666667,39.364,37.3819333333,53.2863333333,13.9243333333,15.4857333333,52.0164,15.6756666667,34.8282666667,48.6312,11.7484666667,15.1178
741.49,9.83921666667,46.1349333333,39.5360666667,37.6046,53.6638,14.0302666667,15.4859333333,52.2839333333,15.7288666667,35.0876,48.8312666667,11.82,15.2330666667
741.81,9.85315000001,46.0708666667,39.479,37.6471333333,53.6686,14.0644,15.3852,52.3316,15.777,35.1207333333,48.8681333333,11.8610666667,15.2638666667
742.12,9.57006666666,45.5584666667,39.3292666667,37.413,53.1452,13.7709333333,15.0716,52.0164,15.5133333333,34.8262666667,48.4314,11.5091333333,14.9528666667
742.44,9.14895,44.7308666667,38.6875333333,36.8358666667,52.2895333333,13.3252666667,14.6479333333,51.1822,15.1338,34.2787333333,47.6898,11.1002666667,14.5536
742.76,8.65954999999,44.4998,38.3337333333,36.6157333333,52.0078666667,12.814,14.1766,50.7946666666,14.7086,33.8610666667,47.2276,10.6098666667,14.1186666667
743.07,8.30985,44.0098666667,38.1112666667,36.4137333333,51.6483333333,12.6682666667,14.0236666667,50.4710666667,14.3720666667,33.6249333333,46.9458,10.429,13.9524666667
743.39,8.19031666667,44.0476666667,38.1525333333,36.2626666667,51.7921333333,12.5593333333,13.9009333333,50.3910666667,14.275,33.5099333333,47.0132,10.3316666667,13.9222
743.70,8.00263333333,44.1122666667,38.0776666667,36.2696666667,51.7972666667,12.246,13.7474666667,50.5004,14.0237333333,33.5274666666,47.0226666666,10.1531333333,13.7757333333
744.02,8.15903333333,44.3362,38.2816,36.4586,51.9177333333,12.2486666666,13.7558,50.6,14.1716,33.6579333333,47.1306,10.1906666667,13.7864666667
744.34,8.10773333333,44.2313333333,38.173,36.2473333333,51.7985333333,11.9938,13.6759333333,50.5512,14.0601333333,33.5221333333,47.1432,10.0989333333,13.6672666667
744.65,7.99985,44.3206,38.1359333333,36.1768666667,51.8894666667,11.9601333333,13.5633333333,50.4323333333,13.9370666667,33.4969333333,47.2526666667,10.0120666667,13.6803333333
744.97,7.92556666667,44.2540666667,38.085,36.1124,51.8294,11.9960666667,13.5088666666,50.3166,13.9775333333,33.2956,47.1597333333,10.0144666667,13.5975333333
745.28,8.05441666667,44.5124666667,38.2962666667,36.2351333333,51.7759333333,12.111,13.6618,50.2208,14.0234,33.371,47.2078666667,10.0123333333,13.5994666667
745.60,8.11084999999,45.104,38.5736666667,36.4027333333,52.3272,12.1619333333,13.8362666667,50.4896,14.1092666667,33.5524,47.6637333333,10.1677333333,13.6799333333
745.91,8.27639999999,45.6018666667,38.7546,36.6362,52.6362,12.2459333333,13.9176,50.935,14.1929333333,33.7146666667,48.0834,10.2539333333,13.7328666667
746.23,8.54420000001,45.6650666667,38.8520666667,36.5922666667,52.6558666667,12.5006,14.0761333334,51.0015333333,14.4541333333,33.9972666667,48.0868666667,10.468,13.8869333333
746.55,9.05398333333,46.2102666667,39.1704,37.0099333333,52.7740666667,12.9465333333,14.5813333333,51.2759333333,14.9256,34.5118666667,48.3372666667,10.8218666667,14.1830666667
746.86,9.48633333334,46.5550666667,39.4712666667,37.3694666667,53.0409333333,13.4114666667,14.9509333333,51.6801333333,15.2946,35.0334666667,48.7081333333,11.2093333333,14.4846
747.18,9.70865000001,46.2710666667,39.4503333333,37.3108666667,52.8188,13.6874666667,15.1428666666,51.4446666667,15.4682,34.8504,48.4433333333,11.4952,14.7030666666
747.49,9.74546666667,46.3141333333,39.551,37.3872,52.7704666667,13.7406,15.2628,51.6075333334,15.4928,34.8444,48.4648,11.544,14.8291333333
747.81,9.90120000001,46.4818666667,39.5802666667,37.5494666667,52.7594,13.9420666667,15.3294,51.4894666667,15.5925333333,34.9337333333,48.3844,11.7264,14.9662
748.12,10.0494166667,46.7731333333,39.9132,37.7872666667,52.9463333333,14.2484,15.5569333333,51.9074666667,15.8352666667,35.1462,48.6294666666,11.925,15.0548666667
748.44,10.18505,47.1463333333,40.1585333333,38.0636,53.1553333333,14.4882,15.8818666667,52.1807333333,15.9753333333,35.3653333333,48.9353333333,12.1046,15.2609333334
748.75,10.0981,47.1218666667,40.0805333333,38.0159333333,53.3878,14.4440666667,15.8816,52.3532666667,15.9925333333,35.3370666667,49.0014666667,12.1158666667,15.2171333333
749.07,10.1364333333,46.9926666667,39.8457333333,37.9595333333,53.3246,14.398,15.8496,52.3402,16.0734666667,35.2847333333,48.8744,12.1426,15.2889333333
749.38,10.66935,47.2854,40.3394666667,38.4166666667,53.8296,14.9575333333,16.4464666667,52.7102,16.6569333333,35.6772666667,49.174,12.8392666666,15.9500666667
749.70,10.91235,47.4004666667,40.5557333333,38.6868,53.8784,15.2386666667,16.6678,52.8956666667,16.8029333333,35.6634666667,49.3059333333,13.1338666667,16.2472666667
750.01,10.9393,47.4388,40.6882,38.6757333333,54.1636,15.2441333333,16.5016666667,53.1263333333,16.7150666667,35.5570666667,49.3346,13.1564666667,16.3398666667
750.33,10.8516833333,47.224,40.6372666667,38.6930666667,54.0721333333,15.1738,16.5109333333,53.1604666667,16.6192,35.4742666667,49.0364666667,13.1238,16.4054666667
750.64,10.8221666667,47.2932666667,40.7308666667,38.7840666667,54.2295333333,15.0603333334,16.4677333333,53.3572666666,16.5350666667,35.5693333333,49.1767333333,13.0701333333,16.3848666667
750.96,10.8481833333,47.3112,40.708,38.7652666667,54.2241333333,15.0322,16.4436,53.3333333333,16.3215333333,35.5656666667,49.182,13.0373333333,16.3564
751.27,10.81275,47.5410666667,41.165,39.1323333333,54.679,15.1789333333,16.6612,53.8838666667,16.4431333333,35.8593333333,49.6178666667,13.0514,16.5444666666
751.59,10.6874,47.2144666667,40.8446,38.9398,54.4354,15.0048666667,16.4675333333,53.6038666667,16.3817333333,35.744,49.3324666667,12.9352666667,16.5138666667
751.90,10.6452833333,47.1118666667,40.6426,38.785,54.1950666667,14.8902666667,16.3793333333,53.2412,16.3508666667,35.6798,49.1646666667,12.8706666667,16.4978
752.22,10.5892,46.9902666667,40.4678666667,38.7142666667,53.8166,14.7524,16.2938666667,53.0556666667,16.2456666667,35.509,48.9558666667,12.7496,16.5037333334
752.53,10.63765,46.9680666667,40.3952666667,38.668,53.7221333333,14.8356666667,16.3337333333,52.9272666667,16.2507333333,35.5126666667,48.9508666667,12.6673333333,16.5126666667
752.85,10.2925833333,46.6556666667,39.9450666667,38.2893333333,53.2894,14.4160666666,15.8696,52.6414666667,15.8279333333,35.1404666667,48.6276666667,12.1892666667,16.0628
753.16,10.3228333333,46.8648,39.923,38.3701333333,53.3289333333,14.3318,15.9441333333,52.6602666667,15.8122666667,35.2403333334,48.7188666667,12.2291333333,16.0166666667
753.47,9.95865000001,46.5763333333,39.5351333333,38.1712666667,52.9718666667,13.9304666667,15.6422666667,52.2273333333,15.5872,34.8710666667,48.4864666667,11.9079333333,15.7898666667
753.79,9.59403333334,46.2276,39.1794666667,37.708,52.6030666667,13.5118666667,15.1818666666,51.6830666667,15.2724,34.3945333333,48.063,11.4869333333,15.3606666667
754.10,9.46845000001,46.2441333333,39.0066,37.5263333333,52.3819333334,13.548,15.1144666667,51.342,15.2938,34.3687333333,47.9345333333,11.3972,15.2184
754.42,9.13193333333,45.7758,38.5605333333,37.1764,52.0516,13.3178666667,14.804,50.8296,15.2261333333,34.0464666667,47.5707333333,11.1208,14.8928
754.73,9.21946666666,45.7299333333,38.389,37.1473333333,51.9314666666,13.2732,14.8286,50.5964,15.2626,34.0142666667,47.4253333333,11.1238666667,14.6864
755.05,9.18601666667,45.8719333334,38.4488,37.019,52.0545333334,13.1172,14.7518,50.5662,15.1053333333,33.9232,47.4637333333,10.9084666667,14.5604
755.36,8.94225000001,45.8047333333,38.4269333333,36.9403333333,51.9698,12.7885333333,14.4436,50.7638666667,14.9156,33.7484666667,47.4305333333,10.6702666667,14.3570666666
755.67,9.01843333333,45.8358666667,38.6284666667,36.9117333333,52.2171333333,12.9858,14.5692,50.8848,14.9534666667,33.9568666667,47.6054666666,10.7858666667,14.4656
755.99,8.76128333333,45.7063333333,38.7677333333,36.812,52.194,12.8334,14.3052666667,50.9847333333,14.7075333333,33.9774666667,47.4944666667,10.6778,14.4264
756.30,8.86968333333,46.1096,39.2185333333,37.2449333333,52.6133333333,13.0736,14.5324666667,51.4613333334,14.745,34.3532666667,48.017,10.8452,14.6292
756.62,8.90188333333,46.2559333333,39.3376,37.4288666667,52.8584,13.0484666667,14.5512666667,51.6666666667,14.8123333333,34.5014,48.2264666667,10.9022,14.7102666667
756.93,9.14118333334,46.5188,39.5374,37.5998,53.0877333333,13.2047333333,14.7062666666,51.939,15.0326666667,34.6632666667,48.2994666667,11.1928666667,14.7871333333
757.24,9.50386666667,47.1136666667,40.0361333333,38.1646,53.7826,13.5999333333,15.0608,52.6461333333,15.4619333333,35.2504666667,49.1171333333,11.6348,15.2144
757.56,10.1204666667,47.5947333333,40.7929333333,38.9082,54.5504666667,14.1888,15.5098,53.3476666667,16.0134666667,35.8183333333,49.6626666667,12.2752666667,15.8714
757.87,10.52665,48.3206,41.5186,39.6324666667,55.2702,14.6777333333,15.9858,54.0757333333,16.576,36.3776666667,50.1582,12.765,16.4066666667
758.18,10.7391166667,48.5048666666,41.7149333333,39.797,55.4349333333,14.8163333333,16.0556,54.3068,16.7247333333,36.4324,50.2172,12.9781333333,16.7970666667
758.50,11.1654666667,48.7863333333,42.0260666667,40.3215333333,55.6548666667,15.2274666667,16.4542666667,54.5623333333,17.1192,36.8072,50.3878,13.4918,17.3279333333
758.81,11.6294166667,48.8596666667,42.1148666667,40.5446,55.6897333333,15.6874,16.8122666667,54.4156666667,17.4802666667,37.0563333333,50.3352,13.9892666667,17.7266
759.13,11.83025,48.8584666667,42.0534666667,40.7618,55.5601333333,15.8228,16.9855333333,54.3108,17.7425333333,37.0229333333,50.1522666667,14.2054,17.9252
759.44,11.9746333333,48.8524,42.0271333333,40.7536,55.4582,15.6823333333,17.1004666667,54.2220666667,17.84,36.9396,50.0932666667,14.3014,17.9030666667
759.75,11.7922333333,48.7128666667,41.7592666667,40.4790666666,55.2662,15.3564,16.9004666667,53.7060666666,17.8563333333,36.6227333333,49.743,14.1435333333,17.6226666667
760.07,11.82525,48.5488666667,41.7600666667,40.3644666667,55.105,15.4000666667,16.8606,53.6632,17.8916,36.7012,49.7832666667,14.1914666667,17.6839333333
760.38,11.5429833333,48.1581333333,41.6012666667,40.1122,54.8224,15.2048666667,16.7079333333,53.4364666667,17.6381333333,36.5614,49.5164,13.8326666667,17.6267333333
760.69,10.85605,47.808,41.1911333333,39.6376,54.3502,14.5652666667,16.2228666666,52.9436666667,16.9928666667,35.9352,49.144,13.1228,17.0039333333
761.01,10.1749833333,47.1904666667,40.394,38.8752666667,53.5005333333,13.8592666667,15.5827333333,52.1954,16.3222666667,35.1866,48.6959333333,12.3847333333,16.3375333333
761.32,10.0451833333,47.0619333333,40.1486666667,38.5022666667,53.0761333333,13.7092666667,15.4684666667,51.9438666667,15.9953333333,34.9692,48.5489333333,12.2096666667,16.1120666667
761.63,9.79048333334,46.8633333333,39.9856666667,38.239,52.911,13.4418666667,15.3402666666,51.6952666667,15.6827333333,34.875,48.3764,11.9864,15.8097333333
761.94,9.56906666667,46.653,39.7202666667,37.9276,52.7186666667,13.2407333333,15.0964,51.5742,15.396,34.6868,48.2565333333,11.7848,15.5062666667
762.26,9.53081666666,46.7634666667,39.7626,37.8271333333,52.6989333333,13.172,15.0580666666,51.6201333333,15.2668,34.678,48.15,11.6163333333,15.4586
762.57,9.29435,46.7622666667,39.6268666667,37.5431333333,52.5192666667,12.9602,14.7794666667,51.4388,14.9797333334,34.4378,48.0228,11.3101333333,15.1269333333
762.88,9.4486,46.9344666667,39.7734,37.7605333333,52.7658666667,13.28,14.9677333333,51.624,15.2051333333,34.6502666667,48.1852,11.5042666667,15.2498666667
763.20,9.50783333334,47.0118666667,39.8020666667,37.9226,52.8252666667,13.4526,14.9938,51.7165333333,15.2164666667,34.7486,48.2466666666,11.5431333333,15.2881333333
763.51,9.37811666666,46.9070666666,39.6921333333,37.8878666667,52.6292666667,13.4768,14.8710666667,51.5361333333,15.16,34.6031333333,47.9899333333,11.3405333333,15.1356666667
763.82,9.54501666667,47.3406,39.9880666666,38.1926,52.9739333334,13.6650666667,14.9854,51.906,15.4018,34.923,48.3082666667,11.6106,15.2878
764.14,10.09995,47.6111333333,40.3268,38.5313333334,53.1066666666,14.2449333333,15.4212,52.0879333333,15.9039333333,35.3797333333,48.4519333333,12.1986,15.7465333333
764.45,10.32065,47.8012666667,40.4464,38.7295333334,53.2115333333,14.4397333333,15.6504,52.3945333333,16.0419333333,35.6130666667,48.4701333333,12.3452666667,15.9167333333
764.76,10.3811333333,47.7496,40.4068666667,38.7607333333,53.1788666667,14.4089333333,15.6282,52.3995333333,16.1023333333,35.6173333333,48.3892,12.3866,15.9444
765.07,10.3205833333,47.9966666667,40.4092666667,38.8293333333,53.1362666667,14.4585333333,15.4722,52.6436666667,16.2129333333,35.6464666667,48.5290666667,12.2914666667,15.8908
765.39,10.62535,48.4142,40.841,39.3176666667,53.4147333333,14.8568,15.8028666667,53.0893333333,16.7052666667,35.9992666667,48.916,12.6431333333,16.2074666667
765.70,10.7769666667,48.5225333333,41.0115333333,39.5799333333,53.6489333333,15.162,16.0229333333,53.346,16.9175333333,36.2676666667,49.2643333333,12.8524666667,16.3867333333
766.01,11.1760666667,48.7415333333,41.3641333333,39.9626666667,53.8745333334,15.5840666667,16.3584666667,53.6303333333,17.3861333333,36.6776,49.5754,13.2848666667,16.9243333333
766.32,11.0361,48.7556,41.3374666667,39.9302666667,53.7334666667,15.5617333333,16.2062,53.58,17.2319333333,36.5062,49.5161333333,13.1031333333,16.8155333333
766.64,10.98675,48.8458,41.4966666667,40.0098,53.8202,15.6616666667,16.3414,53.8812666667,17.2413333333,36.5395333333,49.6063333333,13.0960666667,17.0162666667
766.95,11.4674166667,49.2824666667,41.948,40.2792666667,54.1816666667,16.1321333333,16.8381333333,54.3112,17.5544,36.8254666667,50.0722,13.4628666667,17.5823333333
767.26,11.5526166667,48.9967333333,41.647,40.0886666667,53.7659333333,16.2288666667,17.0914666667,53.9224,17.4927333334,36.6198,49.8150666667,13.4921333333,17.7222
767.57,11.2569333333,48.9919333333,41.4706,40.1113333333,53.8027333333,15.9354666667,16.8282,54.0901333333,17.2406666667,36.4780666667,49.7571333333,13.2465333333,17.588
767.88,11.4338333333,49.3681333333,41.9184666667,40.2685333333,54.1245333333,16.2221333333,16.9602666667,54.2394666667,17.4662666666,36.7895333333,49.9022,13.5876666667,18.0064
768.20,11.4955333333,49.5752,42.3224,40.5862666667,54.5262666667,16.6146666667,17.0712,54.5928,17.4668,37.0912666667,50.1618,13.7348,18.3188666667
768.51,11.8454,49.4245333333,42.696,40.7212,54.7372,17.2126666667,17.5275333333,54.7197333333,17.8896,37.2627333333,50.1751333333,14.1486,18.9050666667
768.82,11.93285,49.251,42.6443333333,40.6859333333,54.603,17.3073333333,17.7588,54.4494666667,17.7648,37.2292,49.9158,14.0644666667,19.0552666667
769.13,11.5726,49.0163333333,42.4988666667,40.7210666667,54.4460666667,16.9386,17.3798,54.3342666667,17.4641333333,37.0876,49.6566666667,13.6036,18.8002666667
769.44,11.6786,49.2756,42.7276,40.9966666667,54.7949333333,17.1026666667,17.5416666667,55.0322,17.4777333333,37.3975333333,50.016,13.5352666667,18.7404
769.76,12.0037666666,49.4938666667,42.9937333333,41.2962,55.0635333333,17.4143333333,17.904,55.4098666667,17.9431333333,37.8485333333,50.2024666667,13.7904666667,19.148
770.07,12.0740166666,49.2627333333,42.8204,40.9236,54.9232666667,17.3777333333,17.7436,55.0486,17.9878666666,37.8393333333,49.718,13.8644,19.1026666667
770.38,11.88865,48.9794,42.6144,40.6904,54.7980666667,17.0538666667,17.6168666667,54.808,17.9653333333,37.7577333333,49.4654666667,13.9367333333,18.8940666667
770.69,11.7791333333,48.8843333333,42.7634666667,40.7724666667,55.0085333333,17.0956666667,17.4184666667,54.8402666667,18.0088666667,37.9506,49.7870666667,13.8482666667,18.7504666667
771.00,11.7130666667,48.8224,42.8441333333,40.6394666667,55.0349333333,17.0580666667,17.3165333333,54.8708,17.8931333333,37.8126666667,49.7240666667,13.4976666667,18.7072
771.32,11.7584166667,48.8687333333,43.0002,40.8978666667,55.2752,17.0105333333,17.3560666667,55.1184,17.8549333333,37.8157333333,49.9091333333,13.3189333334,18.7102
771.63,11.18315,48.326,42.3354666667,40.2748,54.5843333333,16.2002,16.6629333333,54.4252,17.2524,37.0030666667,49.1976,12.5162666667,17.7620666667
771.94,10.7716333333,48.1531333333,41.8173333333,39.9668666667,54.279,15.4709333333,16.1442,53.9992666667,16.5526,36.7219333333,48.9367333334,11.9094666667,17.0713333333
772.25,10.1390666667,47.888,41.5031333333,39.4513333333,54.0886666667,14.9004,15.3739333333,54.0699333333,16.1180666667,36.3697333333,48.6885333333,11.5334,16.4560666667
772.56,9.98864999999,47.5842666666,41.1769333333,38.7818666667,53.6454666667,14.9577333333,15.2848666667,53.6828666667,16.0294666667,35.939,48.2495333333,11.6412666667,16.4318
772.87,9.27773333333,47.1698,40.7508666667,38.2808666666,53.1770666667,14.3395333333,14.6065333333,52.9179333333,15.5326,35.3992,47.6768666667,11.1262666667,15.9863333333
773.18,9.10878333333,47.015,40.4595333333,38.0508666667,52.6403333333,14.0992,14.4705333333,52.353,15.0756666667,35.0372666667,47.5896,11.0626,15.7113333333
773.50,9.12395000001,47.3146,40.5394,38.1024,52.3244,14.1016,14.4936,52.4059333333,15.1106,35.134,47.858,11.04,15.9528
773.81,9.11886666667,47.6838666667,40.6386666667,38.423,52.4620666667,14.2046666667,14.449,52.7104666667,14.8511333333,35.2572,48.1017333333,11.232,16.0258
774.12,9.71984999999,48.5724666667,41.2759333333,39.1946666667,53.1099333333,14.645,15.0678,53.5088,15.3708,35.7893333333,48.5764666666,11.7982666667,16.7742666667
774.43,10.1800666667,48.422,41.3254666667,39.3791333333,52.9353333333,15.1481333333,15.399,53.3771333333,15.785,36.0119333333,48.6926666667,12.2786,17.0068666667
774.74,10.0427166667,47.9459333333,40.8661333333,39.1854666667,52.4633333333,15.0854,15.3396,52.8328,15.7964666667,35.7766666667,48.4425333333,12.2408,16.6469333333
775.05,10.3744166667,48.6996666667,41.4774,39.7223333333,53.3051333333,15.4347333333,15.9662,53.6515333333,16.3123333333,36.5579333333,49.3356666666,12.7213333333,17.3228666667
775.36,10.4903333333,49.1866,41.7696666667,40.2242666667,53.8348,15.8409333333,16.3874,54.2426,16.4810666667,36.9949333333,50.0061333333,13.2478666667,17.5126
775.67,10.7322,49.2138,41.755,40.1421333333,53.8168,16.1447333333,16.697,53.8208666667,16.559,36.9164,50.1605333333,13.3171333333,17.7006
775.98,10.6641833333,49.2902666667,41.7068,40.5099333333,54.0818666667,16.0065333333,16.5205333333,53.9461333334,16.4466,36.8495333333,50.4296666667,13.3458,17.4666
776.30,10.9407,49.5620666667,41.7603333333,40.8182666667,54.2875333333,16.1422,16.9237333334,54.1394666667,16.5658,37.0183333333,50.5532,13.8392666667,17.6186666667
776.61,10.7914333333,49.3184666667,41.7691333334,40.6920666667,54.2448,15.898,16.7848666667,54.1869333333,16.4325333333,36.8634666667,50.4537333333,13.7848666667,17.6094
776.92,11.0900333333,49.2677333333,41.842,41.0372,54.5405333333,16.1459333334,17.125,54.1878666666,16.507,36.9756666667,50.5869333333,14.0013333333,17.5814
777.23,11.2639,49.2774666667,42.0196,41.0452,54.6116666667,16.0898,17.2182666667,54.0496,16.7478666666,37.0518,50.61,13.6206,17.7097333333
777.54,10.9566,48.7804666667,41.5622666666,40.4302,53.9724666667,15.7143333333,16.7292666667,53.4460666667,16.2030666667,36.5748666667,50.0583333334,13.1744666667,16.9674666667
777.85,10.8922666667,49.1802666667,41.6941333333,40.2704,54.2164,15.3612,16.8103333333,53.5698,16.1216666667,36.7214666667,50.0761333333,12.9742666667,16.9539333333
778.16,11.2281333333,49.9145333333,42.3405333333,40.552,54.9123333333,15.8323333333,17.1844,54.1590666666,16.4911333333,37.2829333333,50.6718,13.4059333333,17.3726666667
778.47,11.7521833333,49.6304666667,42.2250666666,40.3884,54.2326666667,16.3521333333,17.4202,53.6794666667,16.9474,37.3906666667,50.4285333333,13.9581333333,17.8424
778.78,12.2578333333,49.9325333333,42.5718666667,40.5964666667,54.4034666667,16.5694,17.5762,54.0186,17.2630666667,37.6903333333,50.3975333333,14.0820666667,18.3166
779.09,12.1979,49.9209333333,42.7196666667,40.6158,54.3468,16.5918666667,17.5156666667,54.2314,17.1306666667,37.8790666667,50.0792,13.8978666667,18.2767333334
779.40,12.3357833333,49.6418666667,42.7196,40.3154,54.0195333334,16.624,17.8858666667,53.9045333333,17.2761333333,37.9029333334,49.7228666667,13.8192666667,18.4015333333
779.71,12.1430166667,48.9343333333,42.3615333333,39.8636,53.585,16.4109333333,17.5489333333,53.3758,17.0545333333,37.2933333333,49.1347333334,13.4058666667,18.1032
780.02,12.3258166667,49.2816666667,42.4682,40.1381333333,53.8683333333,16.6430666667,17.7864666667,53.7474666667,17.3376,37.6395333333,49.2600666667,13.4844666667,18.0669333333
780.33,11.69385,48.7796,41.9772,39.7374666667,53.3508,15.9578666667,16.9510666667,53.399,16.8548,37.0166,48.8844666667,12.7558666667,17.6027333333
780.64,11.4552166667,48.7494666667,41.5015333333,39.2559333333,52.9369333334,15.8388666667,16.6357333333,53.2188666667,16.6402,36.7151333334,48.789,12.5672,17.4372
780.95,10.9399,48.5734,41.32,38.7468,52.5378,15.5421333333,16.3286666667,52.7554,16.2356,36.1601333333,48.5288666667,12.1111333333,17.3023333333
781.26,10.5098666667,48.2629333333,41.091,38.3858,52.1752666667,15.2515333333,16.1233333333,52.4704666667,15.8016,35.8013333333,48.3880666667,12.1752666667,17.0534
781.57,9.98663333335,47.6068,40.5014,37.7836666667,51.1394,14.8198666667,15.6971333333,51.8334,15.1869333333,35.2362,47.7680666667,11.5200666667,16.3779333333
781.88,10.01955,48.5182666667,41.2452,38.3459333333,52.0652666667,14.9460666667,15.9292666667,52.7268666667,15.2538,35.6536,48.4816,11.5920666667,16.4942
782.19,9.23199999999,47.9926,40.8028666667,37.6236666667,51.3865333333,14.4492,15.2614666667,51.8954666667,14.4352666667,34.9345333333,48.0065333333,10.9150666667,15.6584
782.50,8.90321666666,47.6878,40.3971333333,37.5508666667,51.059,13.9101333333,14.7186666667,51.5601333333,14.2695333333,34.5153333333,48.0142,10.5011333333,15.0544666667
782.81,8.79589999999,48.3042,40.3816666667,37.8648,51.4734,13.8696666667,14.2222666667,51.9130666667,14.3428666667,34.6424666667,48.5460666667,10.4299333333,14.8212666667
783.12,8.64896666667,49.1226666667,40.7954666667,38.0014666666,51.8817333333,13.8853333333,14.0692,52.5528,14.1436,35.0186,49.55,10.3802666667,14.9242
