wavelength,Back_DigLaff,Belly_DigLaff,Breast_DigLaff,Crissum_DigLaff,Crown_DigLaff,DorTail_DigLaff,Patch10_DigLaff,Rump_DigLaff,Throat_DigLaff,WingTip_DigLaff
576.22,7.00277333333,6.41773333333,5.8164,5.8406,6.3728,8.92693333333,17.7219333333,8.47786666666,5.39706666666,7.50226666667
576.56,6.99037333333,6.41953333333,5.82693333333,5.83713333333,6.37876666667,8.92320000001,17.6964666667,8.46946666667,5.37246666667,7.4972
576.90,7.07081333334,6.52366666667,5.93273333333,5.94746666667,6.49500000001,8.99939999999,17.7838,8.56026666665,5.4612,7.60393333333
577.24,7.13994666667,6.575,5.97366666667,6.0192,6.56143333334,9.08819999999,17.8448,8.62346666667,5.54746666667,7.68013333333
577.58,7.14849333333,6.57453333333,5.97046666667,6.0302,6.55346666666,9.07573333334,17.8193333333,8.63033333333,5.54673333333,7.6732
577.92,7.13573333333,6.58173333333,5.953,5.99706666667,6.52703333332,9.06426666667,17.7911333333,8.59673333333,5.5306,7.65413333333
578.26,7.08191999999,6.54613333333,5.92306666667,5.95306666667,6.4931,9.03700000001,17.78,8.56606666667,5.50306666667,7.61326666667
578.60,7.06361333334,6.541,5.92533333333,5.9182,6.4585,8.99046666666,17.7156,8.54466666668,5.499,7.61213333333
578.94,7.05457333334,6.527,5.9274,5.92706666667,6.47506666666,9.01606666667,17.6684,8.53906666667,5.48246666667,7.5974
579.28,7.08941333333,6.54486666667,5.93253333333,5.97606666667,6.50123333334,9.03453333333,17.6864,8.56306666667,5.50793333333,7.63
579.61,7.10065333334,6.5672,5.95086666667,6.00113333333,6.52500000001,9.04313333333,17.6992,8.56940000001,5.52573333333,7.6544
579.95,7.11930666666,6.57546666667,5.95386666667,6.02166666667,6.51406666667,9.06633333333,17.7374,8.5966,5.52993333333,7.6674
580.29,7.19188,6.6652,6.00646666666,6.09286666667,6.57926666666,9.11099999999,17.7886,8.65400000001,5.60193333333,7.75173333333
580.63,7.11682666667,6.59693333333,5.91113333333,6.00333333333,6.4855,9.08959999999,17.7129333333,8.62120000001,5.5272,7.66186666667
580.97,7.03271999999,6.526,5.84326666667,5.94653333333,6.44360000001,9.01600000001,17.6080666667,8.55100000001,5.47313333333,7.5988
581.31,7.05022666666,6.53966666667,5.86686666667,5.97753333333,6.46533333333,9.05980000001,17.6134666667,8.58333333333,5.5148,7.6354
581.65,7.05661333333,6.54126666667,5.88946666667,5.99193333333,6.48813333334,9.0918,17.6074666667,8.58313333334,5.53686666667,7.64493333333
581.98,7.01620000001,6.51006666667,5.82946666667,5.96713333333,6.45786666667,9.0658,17.5176666667,8.53173333335,5.48553333333,7.60506666667
582.32,7.02880000001,6.51813333333,5.81193333333,5.99166666667,6.47943333333,9.10153333333,17.5288,8.54993333334,5.4868,7.60433333333
582.66,7.02018666667,6.49206666667,5.7962,5.98146666667,6.46076666667,9.0924,17.5414,8.52906666666,5.4848,7.59833333333
583.00,7.00710666667,6.49413333333,5.79486666667,5.9598,6.42940000001,9.097,17.5036666667,8.52613333333,5.4668,7.60173333333
583.34,6.97078666666,6.48333333333,5.7968,5.94933333333,6.44423333333,9.10853333333,17.4880666667,8.54326666668,5.46033333333,7.6064
583.68,6.94108,6.49106666667,5.8136,5.96566666667,6.47316666666,9.12926666667,17.452,8.52313333332,5.4648,7.61406666667
584.01,6.85594666667,6.38653333333,5.72226666667,5.87913333333,6.35846666667,9.06680000001,17.379,8.44486666667,5.38766666667,7.5144
584.35,6.75278666666,6.2938,5.64173333333,5.78693333333,6.22796666667,8.91140000001,17.2608,8.30546666667,5.27913333333,7.4328
584.69,6.73808,6.2884,5.63093333333,5.75473333333,6.18566666666,8.91153333333,17.2585333333,8.29726666666,5.22326666667,7.40386666667
585.03,6.70797333333,6.2622,5.58266666667,5.7126,6.15756666667,8.85906666667,17.1949333333,8.24506666665,5.18706666667,7.37346666667
585.37,6.75098666667,6.31813333333,5.60206666667,5.77406666667,6.19470000001,8.87206666667,17.2500666667,8.30726666667,5.20726666667,7.4188
585.70,6.81166666667,6.35073333333,5.66793333333,5.81933333333,6.23813333334,8.94673333333,17.3128666667,8.38486666667,5.26393333333,7.48886666667
586.04,6.82169333334,6.3662,5.68653333333,5.84706666667,6.23816666667,8.9676,17.3111333333,8.3818,5.283,7.516
586.38,6.83982666667,6.38426666667,5.70713333334,5.832,6.248,8.94793333333,17.3067333334,8.415,5.29653333333,7.5252
586.72,6.85059999999,6.4076,5.75126666667,5.85306666667,6.27736666667,8.97353333333,17.3646666667,8.45546666667,5.33686666667,7.549
587.06,6.82727999999,6.37473333333,5.68966666667,5.79206666666,6.2198,8.92813333333,17.2934,8.39506666665,5.30526666667,7.5092
587.39,6.82850666667,6.37553333333,5.66966666667,5.77833333333,6.19213333333,8.86986666666,17.2601333333,8.38860000001,5.31586666667,7.5214
587.73,6.8596,6.3996,5.70673333333,5.80113333333,6.26909999999,8.8894,17.2997333333,8.42926666667,5.3618,7.5626
588.07,6.95137333334,6.485,5.78926666667,5.92966666667,6.38396666666,8.97526666666,17.3703333333,8.52126666667,5.484,7.64546666667
588.41,7.01095999999,6.55986666667,5.84926666667,6.03006666667,6.45059999999,9.0396,17.4386,8.58153333332,5.5732,7.72213333333
588.74,6.98552,6.5242,5.84146666667,6.02066666667,6.41296666667,9.03766666666,17.4012,8.55293333334,5.5418,7.6854
589.08,6.91001333333,6.43726666667,5.80346666667,5.93846666667,6.3611,9.01220000001,17.3266666667,8.48400000001,5.4856,7.62973333333
589.42,6.91548,6.45093333333,5.83293333333,5.94793333333,6.36406666667,9.01566666667,17.3372,8.4922,5.525,7.6472
589.76,6.87017333333,6.39726666667,5.78653333333,5.91206666667,6.31970000001,8.95919999999,17.2810666667,8.46046666665,5.48993333333,7.597
590.09,6.90774666667,6.4374,5.82686666667,5.99706666666,6.36750000001,9.01513333334,17.3182666667,8.50706666667,5.5222,7.64166666667
590.43,6.83364,6.3586,5.75866666667,5.9524,6.30423333333,8.9412,17.2019333333,8.43606666666,5.417,7.56146666667
590.77,6.85016,6.36986666667,5.77433333333,5.98606666667,6.30853333334,8.98773333333,17.2233333333,8.46179999999,5.4226,7.5676
591.11,6.847,6.33633333333,5.77366666667,5.99146666667,6.27676666666,9.00273333333,17.245,8.44753333335,5.40386666667,7.5332
591.44,6.83401333333,6.34,5.76886666667,5.98606666667,6.22966666667,8.99740000001,17.2088666667,8.44019999999,5.38533333333,7.52586666667
591.78,6.78294666667,6.27393333333,5.7124,5.9226,6.17386666666,8.9884,17.1664666667,8.36553333333,5.2972,7.46126666667
592.12,6.73301333333,6.17786666667,5.6284,5.8388,6.09643333333,8.91346666667,17.1064666667,8.29306666667,5.21166666667,7.37366666667
592.46,6.68592,6.13293333333,5.58046666667,5.7916,6.05366666666,8.84866666667,17.094,8.26040000001,5.16766666667,7.3394
592.79,6.64182666667,6.08746666667,5.55266666667,5.74753333333,5.98429999999,8.76626666667,17.0313333333,8.21533333335,5.12673333333,7.29793333333
593.13,6.60718666667,6.10666666667,5.5226,5.7486,5.95496666667,8.73546666667,16.9882,8.18086666667,5.1018,7.27086666667
593.47,6.63514666667,6.14386666667,5.56853333333,5.77586666667,5.99196666667,8.79339999999,17.0347333333,8.2306,5.1242,7.32153333333
593.80,6.59156,6.10586666667,5.5098,5.71086666667,5.93459999999,8.76700000001,17.0291333333,8.16600000001,5.0892,7.27593333334
594.14,6.62285333333,6.1292,5.5306,5.73506666667,5.95623333334,8.80346666667,17.0724,8.18353333335,5.1472,7.3076
594.48,6.57550666667,6.07433333333,5.51046666667,5.7032,5.9248,8.72153333333,17.0507333333,8.14453333333,5.11993333333,7.29106666667
594.81,6.53918666667,6.03986666666,5.45893333334,5.66453333333,5.91143333333,8.70586666667,17.0138,8.11493333334,5.07193333333,7.26306666667
595.15,6.55573333333,6.02893333333,5.4722,5.6918,5.91533333333,8.72139999999,16.9992,8.10573333335,5.06093333333,7.27466666667
595.49,6.57050666667,6.06853333334,5.50033333333,5.716,5.95839999999,8.76693333334,17.037,8.1566,5.101,7.31886666667
595.82,6.57836,6.11226666667,5.5402,5.7464,6.00343333333,8.78433333333,17.0432,8.16773333333,5.12213333333,7.35113333333
596.16,6.59617333333,6.14353333333,5.55126666667,5.77333333333,6.01946666666,8.79,17.0638,8.18553333335,5.14606666667,7.36546666667
596.50,6.64905333333,6.2022,5.57386666667,5.8506,6.05286666666,8.83073333333,17.1208666667,8.23346666665,5.1938,7.4092
596.83,6.65453333333,6.18026666667,5.576,5.84333333333,6.0724,8.83126666667,17.1432666667,8.2294,5.18893333334,7.428
597.17,6.60009333333,6.13633333333,5.54686666667,5.81726666667,6.04186666667,8.7664,17.1067333333,8.17546666667,5.17073333334,7.3764
597.51,6.63476,6.18106666667,5.60653333334,5.88553333333,6.08700000001,8.79046666667,17.0958666667,8.22213333332,5.23653333333,7.43253333334
597.84,6.58004,6.12986666666,5.54406666666,5.83226666666,6.02796666667,8.7272,17.0128666667,8.1528,5.1572,7.35313333333
598.18,6.61173333333,6.15833333333,5.57166666667,5.86933333333,6.06566666667,8.77573333333,17.0152666667,8.14746666667,5.18946666667,7.38446666667
598.52,6.61249333333,6.16613333334,5.58893333333,5.91446666667,6.06916666667,8.74939999999,17.0134,8.15720000001,5.20813333333,7.38986666667
598.85,6.50390666667,6.10006666667,5.50313333334,5.83686666667,5.99066666667,8.64173333333,16.9142,8.07973333334,5.14293333333,7.29826666667
599.19,6.44225333333,6.0478,5.4634,5.78513333333,5.93379999999,8.54566666667,16.826,8.01746666666,5.108,7.23846666667
599.53,6.35973333333,5.98986666667,5.392,5.71566666667,5.84496666667,8.47026666667,16.7336,7.95193333333,5.039,7.172
599.86,6.32708,5.94093333333,5.38166666667,5.6882,5.79936666666,8.44806666667,16.6817333333,7.90673333333,4.99073333333,7.1262
600.20,6.25652,5.8928,5.3592,5.61406666667,5.76953333334,8.38546666666,16.6004,7.83739999999,4.9362,7.0682
600.53,6.23666666667,5.8792,5.3316,5.5848,5.73346666667,8.34439999999,16.5508666666,7.81886666666,4.9196,7.03146666667
600.87,6.2314,5.9048,5.32846666667,5.5734,5.72919999999,8.34166666667,16.5550666667,7.81526666666,4.91706666667,7.0592
601.21,6.19729333333,5.8526,5.3192,5.5178,5.69576666667,8.31813333333,16.5008,7.78126666666,4.86433333334,7.0006
601.54,6.27588,5.9354,5.42853333333,5.59526666667,5.78033333333,8.4086,16.6062666667,7.87779999999,4.97406666667,7.11753333334
601.88,6.26145333333,5.94093333334,5.42273333333,5.60233333333,5.77856666666,8.37853333333,16.6285333333,7.89720000001,4.95006666667,7.09493333333
602.21,6.27036,5.99113333333,5.4362,5.5802,5.8094,8.41033333334,16.6118,7.90806666666,4.98606666667,7.12873333333
602.55,6.37116,6.06966666667,5.53586666667,5.653,5.87179999999,8.50033333333,16.7108,7.96886666668,5.07653333333,7.2188
602.88,6.42097333333,6.1254,5.5932,5.70746666667,5.91463333333,8.55566666666,16.755,8.00433333333,5.1182,7.2792
603.22,6.48061333333,6.14853333333,5.63593333333,5.73993333333,5.96976666666,8.60946666667,16.7939333333,8.05286666667,5.16466666667,7.34093333333
603.56,6.48248,6.1724,5.618,5.7438,5.99736666666,8.61466666667,16.7984666667,8.03966666667,5.17853333333,7.34853333333
603.89,6.535,6.20413333333,5.65226666667,5.79333333333,6.0363,8.67633333333,16.8381333334,8.08900000001,5.21826666667,7.39266666666
604.23,6.55161333333,6.23733333333,5.7042,5.83953333333,6.07976666667,8.72773333334,16.8529333333,8.12580000001,5.25173333333,7.43026666667
604.56,6.58481333333,6.26686666667,5.73186666667,5.8654,6.10863333333,8.75973333333,16.8468,8.15639999999,5.27486666667,7.44026666667
604.90,6.56841333333,6.28806666667,5.72653333334,5.86466666667,6.12010000001,8.73973333333,16.8636666667,8.15546666667,5.27213333333,7.47666666667
605.23,6.53924,6.26413333333,5.68773333333,5.8314,6.09160000001,8.70566666667,16.8446666667,8.11933333332,5.22293333333,7.44526666667
605.57,6.5752,6.30606666667,5.74506666667,5.87093333333,6.11759999999,8.7698,16.8604666667,8.152,5.27406666667,7.48753333333
605.90,6.55209333333,6.27266666667,5.73873333333,5.851,6.08956666666,8.73713333334,16.8142666667,8.12526666665,5.226,7.45106666667
606.24,6.49248,6.22433333333,5.678,5.80273333333,6.05246666667,8.68953333334,16.7552666667,8.07366666666,5.1784,7.40813333333
606.58,6.48813333333,6.1854,5.66633333333,5.79053333333,6.02419999999,8.64266666667,16.7416666667,8.07973333333,5.16693333333,7.40533333333
606.91,6.45677333333,6.16726666667,5.62713333333,5.76506666667,5.96450000001,8.60853333333,16.7176666667,8.0462,5.12953333333,7.37426666666
607.25,6.46765333333,6.166,5.64406666667,5.77206666667,5.96733333333,8.61660000001,16.7160666667,8.07486666668,5.14153333333,7.3906
607.58,6.45421333333,6.1516,5.6188,5.7452,5.92743333333,8.57493333334,16.6825333333,8.05906666667,5.11113333334,7.38626666667
607.92,6.41608,6.06593333333,5.52793333333,5.673,5.81963333334,8.46813333333,16.5945333333,7.97353333334,5.02166666667,7.3062
608.25,6.44437333333,6.06346666667,5.54346666667,5.71246666667,5.81040000001,8.47406666666,16.5832666667,7.97253333332,5.03,7.32693333333
608.59,6.44069333333,6.0472,5.50786666666,5.69226666667,5.77313333334,8.4822,16.5589333333,7.9428,4.99966666667,7.28433333334
608.92,6.46818666667,6.0422,5.51133333333,5.68886666667,5.77526666666,8.46806666667,16.5077333333,7.92413333332,5.02073333333,7.28473333333
609.26,6.46941333333,6.04373333333,5.49266666667,5.65153333333,5.78306666667,8.45686666666,16.4926,7.91213333334,5.0328,7.2892
609.59,6.52533333333,6.1014,5.55426666666,5.70393333333,5.8073,8.49726666666,16.55,7.94873333332,5.10553333333,7.353
609.93,6.60237333333,6.16866666666,5.63286666667,5.77333333333,5.88203333334,8.56726666667,16.5788,8.03033333333,5.18,7.43326666667
610.26,6.60608,6.16586666667,5.62726666667,5.76953333333,5.86736666667,8.5924,16.5543333333,8.0278,5.16393333333,7.4072
610.60,6.63716,6.20086666667,5.6872,5.82786666667,5.90523333334,8.60046666666,16.5712666667,8.07026666667,5.20666666667,7.43513333333
610.93,6.62092,6.18866666667,5.68246666667,5.81953333333,5.87746666667,8.59193333333,16.5164,8.05433333333,5.20013333333,7.42233333333
611.27,6.64410666666,6.2158,5.7238,5.8778,5.90263333333,8.62906666666,16.5246,8.08886666667,5.23846666667,7.43826666667
611.60,6.63765333333,6.2124,5.73986666667,5.86126666667,5.92443333333,8.65300000001,16.5057333333,8.08046666668,5.255,7.43873333333
611.93,6.60166666667,6.18053333333,5.71106666667,5.80006666666,5.89953333333,8.63986666667,16.5031333333,8.05999999999,5.2238,7.39926666667
612.27,6.60702666666,6.18226666667,5.70906666667,5.78393333333,5.89346666667,8.61039999999,16.4952666666,8.0556,5.2344,7.3976
612.60,6.58229333333,6.19906666667,5.72073333333,5.75713333333,5.86373333333,8.62520000001,16.5136,8.03393333333,5.20753333333,7.41066666667
612.94,6.51986666667,6.13133333333,5.67553333334,5.69226666667,5.75496666666,8.52539999999,16.4426,7.95666666665,5.11106666667,7.329
613.27,6.50264,6.07133333333,5.60733333333,5.63233333333,5.75173333333,8.46786666667,16.3659333333,7.89660000001,5.04273333333,7.27226666667
613.61,6.43092,5.9976,5.53906666667,5.53853333333,5.69216666666,8.38626666667,16.3268,7.83686666666,4.94626666667,7.19666666667
613.94,6.47893333333,6.09126666667,5.60086666667,5.58826666667,5.76323333333,8.44140000001,16.3984,7.87420000001,5.0168,7.27613333333
614.28,6.41418666667,6.04326666667,5.54713333333,5.52126666667,5.72116666666,8.39646666667,16.3331333333,7.79413333333,4.93366666667,7.25453333333
614.61,6.41166666666,6.02786666667,5.55046666667,5.495,5.69566666667,8.39,16.3573333333,7.77093333334,4.90453333333,7.2486
614.94,6.36213333333,5.99106666667,5.5092,5.40286666667,5.64003333333,8.31426666667,16.3070666667,7.70326666668,4.852,7.20406666667
615.28,6.42184,6.08493333333,5.5816,5.50913333333,5.68510000001,8.35153333333,16.4046666667,7.79619999999,4.90106666667,7.27653333333
615.61,6.40105333333,6.04086666667,5.5344,5.47353333333,5.62469999999,8.29873333333,16.3390666667,7.73993333333,4.84993333333,7.26893333333
615.95,6.40374666667,6.04573333333,5.5814,5.51573333334,5.62933333333,8.28186666667,16.3014,7.74519999999,4.84653333333,7.29566666667
616.28,6.41534666667,6.07333333333,5.60186666667,5.57973333333,5.67033333334,8.28126666666,16.2812,7.79373333333,4.87873333333,7.3224
616.61,6.45312,6.08666666667,5.60833333333,5.629,5.6973,8.27760000001,16.3139333333,7.84213333335,4.91666666667,7.3738
616.95,6.45068,6.0768,5.63313333333,5.6504,5.66979999999,8.29526666666,16.3565333333,7.89379999999,4.92813333333,7.3962
617.28,6.44953333333,6.06553333333,5.6084,5.66866666667,5.6191,8.2658,16.3482,7.84120000001,4.90813333333,7.37513333333
617.62,6.34162666667,5.92266666667,5.43553333333,5.54886666667,5.49676666667,8.07626666667,16.1839333333,7.68120000001,4.76166666667,7.23013333333
617.95,6.38944,5.9422,5.41386666667,5.5608,5.49339999999,8.08759999999,16.2068,7.70226666668,4.7978,7.2374
618.28,6.39542666667,5.972,5.41493333333,5.5948,5.53696666667,8.07593333333,16.2045333333,7.72759999999,4.82393333333,7.28793333333
618.62,6.45086666667,6.00306666667,5.436,5.65093333333,5.60236666667,8.15773333333,16.2218,7.7706,4.86893333333,7.37
618.95,6.453,6.00046666667,5.44746666667,5.5962,5.60293333333,8.1674,16.1920666667,7.75273333334,4.88453333333,7.36533333333
619.28,6.44962666667,6.0182,5.472,5.60593333333,5.67496666667,8.18679999999,16.1916666667,7.78266666667,4.9172,7.3772
619.62,6.44132,5.98866666667,5.43106666667,5.58833333333,5.67543333333,8.21026666667,16.1888,7.77926666666,4.9312,7.40106666667
619.95,6.42294666666,5.9312,5.3848,5.524,5.64276666667,8.1922,16.1722,7.7628,4.9236,7.38226666667
620.28,6.38538666667,5.96213333333,5.36426666667,5.5126,5.6484,8.23526666667,16.1675333333,7.7264,4.91173333333,7.37233333333
620.62,6.27517333333,5.90773333333,5.2692,5.40953333333,5.57526666667,8.19006666667,16.0798,7.59226666666,4.8528,7.2962
620.95,6.22836,5.90046666667,5.22166666667,5.37446666667,5.57589999999,8.20066666667,16.047,7.58459999999,4.82666666667,7.294
621.28,6.23281333333,5.9504,5.28266666667,5.39346666667,5.61346666666,8.27813333334,16.0968,7.63546666665,4.866,7.31993333333
621.62,6.26862666667,6.0314,5.36133333333,5.4146,5.69443333333,8.35613333334,16.1728,7.68559999999,4.9354,7.37313333333
621.95,6.26808,6.02013333333,5.36166666667,5.37986666667,5.66523333334,8.34126666667,16.1593333333,7.64233333333,4.93246666667,7.355
622.28,6.19789333333,5.9832,5.30766666667,5.30386666667,5.59233333333,8.253,16.1206,7.57306666667,4.8774,7.2824
622.62,6.13169333333,5.88873333334,5.20913333333,5.24733333333,5.54046666667,8.18993333333,16.0660666667,7.50346666667,4.82513333333,7.2262
622.95,6.05973333333,5.82306666667,5.161,5.19733333333,5.46769999999,8.10539999999,16.019,7.43133333332,4.789,7.19093333333
623.28,6.04958666667,5.85506666667,5.17526666667,5.18906666667,5.47786666667,8.08513333333,16.0469333333,7.40586666667,4.75793333333,7.17133333333
623.62,6.09678666667,5.92626666667,5.22453333333,5.27873333333,5.52476666666,8.14306666667,16.0932666667,7.42286666667,4.79313333333,7.21873333333
623.95,6.12562666667,5.913,5.21026666667,5.2908,5.52923333333,8.15633333333,16.0506666667,7.42766666668,4.7976,7.22786666667
624.28,6.25464,5.9966,5.2984,5.40793333333,5.61993333333,8.24399999999,16.1360666667,7.58973333333,4.89613333333,7.35973333333
624.62,6.40437333333,6.12546666667,5.45506666667,5.54846666667,5.75206666667,8.38373333333,16.3000666667,7.74493333333,5.03393333333,7.48906666667
624.95,6.52722666667,6.21666666667,5.56346666667,5.6396,5.85183333334,8.47173333333,16.3531333333,7.85286666668,5.14173333333,7.6152
625.28,6.57325333333,6.23466666667,5.60646666667,5.7098,5.89086666666,8.50840000001,16.3624666667,7.8962,5.2122,7.66113333333
625.61,6.61621333333,6.26786666666,5.62446666667,5.7606,5.92913333333,8.55693333333,16.3948,7.9512,5.25926666667,7.68333333333
625.95,6.66713333333,6.30853333333,5.6866,5.83586666667,6.00126666667,8.61106666667,16.4404666667,7.99833333333,5.31693333333,7.76266666667
626.28,6.73101333333,6.3872,5.74826666667,5.9104,6.05740000001,8.67273333333,16.4772,8.07673333333,5.36846666667,7.80993333333
626.61,6.81082666667,6.471,5.78126666667,5.9582,6.11066666667,8.76586666667,16.5622666667,8.16160000001,5.411,7.85773333333
626.94,6.76254666667,6.39013333333,5.67866666667,5.9034,6.01009999999,8.71446666666,16.4629333333,8.12013333333,5.35813333333,7.79066666667
627.28,6.72357333334,6.34106666667,5.62706666666,5.85513333333,5.99056666667,8.66586666666,16.4097333333,8.07233333334,5.34226666667,7.74586666667
627.61,6.74636,6.3608,5.67953333333,5.87466666667,6.03760000001,8.68813333333,16.4531333334,8.12646666667,5.39726666667,7.80693333333
627.94,6.73058666667,6.32746666667,5.646,5.85866666667,6.02853333333,8.65693333333,16.4395333333,8.09640000001,5.36693333333,7.76346666667
628.27,6.69165333333,6.27806666667,5.58713333333,5.79773333333,5.97953333334,8.6188,16.3686,8.06693333335,5.36553333334,7.7294
628.61,6.59776,6.1884,5.4994,5.72126666667,5.90836666667,8.54940000001,16.3103333334,7.9944,5.3074,7.66353333333
628.94,6.50188,6.12693333333,5.40946666667,5.624,5.82233333333,8.46153333334,16.2100666667,7.91073333334,5.22086666667,7.59853333333
629.27,6.46672,6.07633333333,5.37766666667,5.60533333333,5.81366666666,8.45579999999,16.187,7.91313333334,5.19473333333,7.6178
629.60,6.45462666667,6.06453333333,5.35093333333,5.58933333333,5.79256666666,8.48813333333,16.196,7.92180000001,5.19506666667,7.57873333333
629.94,6.41594666667,6.05193333333,5.31373333333,5.5564,5.78176666667,8.45453333333,16.1804666667,7.87540000001,5.19313333333,7.5514
630.27,6.38866666667,6.03686666667,5.31546666667,5.54553333333,5.76553333333,8.42453333333,16.1212,7.85493333333,5.2232,7.54326666667
630.60,6.46836,6.1138,5.42893333333,5.61046666667,5.85856666666,8.50786666666,16.2546,7.92260000001,5.31813333333,7.65853333333
630.93,6.468,6.09553333333,5.41166666667,5.60733333333,5.83579999999,8.51593333334,16.2844666667,7.94533333335,5.28526666667,7.63753333333
631.26,6.37429333333,6.0134,5.32233333333,5.50446666667,5.72693333333,8.39433333334,16.1511333333,7.81466666667,5.20426666667,7.5104
631.60,6.37353333333,6.0462,5.3544,5.52086666667,5.75969999999,8.42460000001,16.1442666667,7.8024,5.22966666667,7.5674
631.93,6.361,6.0572,5.3384,5.5208,5.75820000001,8.43253333333,16.1426,7.7486,5.19173333333,7.55886666667
632.26,6.53384,6.2198,5.48926666667,5.66493333333,5.88236666667,8.59906666667,16.2822,7.87280000001,5.32173333333,7.70706666667
632.59,6.65797333333,6.32013333333,5.6004,5.79673333333,5.99540000001,8.7144,16.4024,7.99240000001,5.42046666667,7.82473333333
632.92,6.76061333333,6.47393333333,5.72633333333,5.8906,6.11859999999,8.82433333333,16.5024,8.09366666667,5.53213333333,7.9286
633.26,6.83229333333,6.56,5.7842,5.94,6.17556666667,8.8434,16.5327333333,8.14,5.5888,7.9768
633.59,6.88950666667,6.60093333333,5.85026666667,6.017,6.23323333333,8.913,16.6094,8.20193333333,5.61273333333,8.04386666667
633.92,6.97461333333,6.63813333333,5.9278,6.1038,6.29513333334,8.98519999999,16.6584666667,8.24533333333,5.63046666667,8.15433333333
634.25,6.94822666667,6.6438,5.92273333333,6.118,6.32526666666,8.99766666666,16.6106,8.24159999999,5.64053333333,8.15393333333
634.58,6.93516,6.67373333333,5.94906666667,6.12146666667,6.35603333334,8.99933333333,16.6008666667,8.22766666666,5.66673333333,8.19246666667
634.91,7.02457333333,6.77206666667,6.03366666667,6.2356,6.45596666667,9.10493333333,16.7046,8.33713333333,5.7262,8.31646666667
635.25,7.0034,6.75373333333,6.02493333333,6.25546666667,6.44159999999,9.10253333333,16.7134666667,8.32446666665,5.7564,8.3054
635.58,7.01236,6.75126666667,6.04833333333,6.30486666667,6.46046666667,9.06726666667,16.6710666666,8.32220000001,5.79586666667,8.32666666666
635.91,6.89397333333,6.69866666667,5.96826666667,6.2308,6.37923333333,8.97579999999,16.5624,8.21966666667,5.74206666667,8.28026666667
636.24,6.82986666667,6.67653333333,5.95046666667,6.20673333333,6.3283,8.92053333333,16.5076,8.16946666667,5.7198,8.2596
636.57,6.80784,6.69673333333,5.97113333333,6.2316,6.30620000001,8.9116,16.5012666666,8.14673333333,5.74006666667,8.26806666667
636.90,6.72809333333,6.64686666667,5.93353333333,6.2116,6.26369999999,8.86093333334,16.4292,8.08866666666,5.7176,8.2668
637.23,6.76796,6.666,5.98426666667,6.25186666667,6.29853333333,8.88673333333,16.3935333333,8.11573333333,5.7774,8.3172
637.56,6.81912,6.72753333333,6.01366666667,6.29593333333,6.36753333334,8.93793333334,16.4010666667,8.1578,5.82806666667,8.31153333333
637.90,6.94406666667,6.84753333333,6.166,6.43686666667,6.50303333334,9.07006666667,16.5146666667,8.27180000001,5.95746666667,8.40466666667
638.23,7.1102,6.99906666667,6.3198,6.58386666667,6.64136666667,9.2546,16.6372666667,8.45919999999,6.11513333333,8.58553333333
638.56,7.14917333333,7.01466666667,6.34233333333,6.63286666667,6.67429999999,9.32186666667,16.6718,8.46586666665,6.14653333333,8.5706
638.89,7.18577333333,7.0584,6.35433333333,6.62373333333,6.70416666667,9.35193333333,16.681,8.52706666665,6.1254,8.55626666667
639.22,7.20246666666,7.07706666667,6.367,6.6482,6.75273333333,9.424,16.726,8.569,6.15,8.56353333333
639.55,7.31810666667,7.172,6.48093333333,6.77813333333,6.94109999999,9.54380000001,16.8765333333,8.73200000001,6.24146666667,8.63126666667
639.88,7.36173333333,7.18626666667,6.47973333333,6.78133333333,7.00029999999,9.57859999999,16.8970666667,8.78293333333,6.26586666667,8.6466
640.21,7.43083999999,7.22633333333,6.48733333333,6.82,7.05716666667,9.6028,16.9335333333,8.84246666666,6.29853333333,8.66793333333
640.54,7.52284,7.26726666667,6.53993333333,6.8854,7.13453333333,9.69186666667,16.992,8.9006,6.31773333333,8.71066666666
640.87,7.47404,7.277,6.50193333333,6.8272,7.08836666667,9.67773333334,17.0042,8.8434,6.29533333333,8.66893333333
641.20,7.47708000001,7.35086666667,6.54,6.88666666667,7.11489999999,9.74086666666,17.1028666667,8.8576,6.35006666666,8.7376
641.53,7.45509333333,7.30986666667,6.43733333334,6.82786666667,7.03490000001,9.71226666668,17.0396666667,8.82699999999,6.30746666667,8.68213333333
641.87,7.26064,7.11953333333,6.2832,6.67233333333,6.86373333334,9.49693333334,16.8659333333,8.63386666667,6.11186666667,8.43486666667
642.20,7.21873333333,7.10873333333,6.28906666667,6.62973333333,6.86056666667,9.44213333334,16.8440666667,8.61453333332,6.11173333333,8.45093333333
642.53,7.23070666666,7.14306666667,6.3384,6.66013333333,6.90403333334,9.4452,16.8815333333,8.58513333335,6.1698,8.49546666667
642.86,7.28024,7.2004,6.41413333333,6.69826666667,6.92646666667,9.43813333333,16.9108666667,8.62406666667,6.20026666667,8.5516
643.19,7.23506666667,7.13193333333,6.35006666667,6.6564,6.77883333333,9.35993333333,16.7908,8.54,6.10946666667,8.50913333333
643.52,7.19421333334,7.06033333333,6.33233333333,6.63853333333,6.72169999999,9.31406666666,16.7525333333,8.46533333333,6.0518,8.44026666667
643.85,7.05218666667,6.84733333333,6.18086666667,6.49413333333,6.54613333334,9.20620000001,16.5566666667,8.27999999999,5.8484,8.28673333333
