wavelength,Back_TanNicm,Belly_TanNicm,Breast_TanNicm,Crissum_TanNicm,Crown_TanNicm,DorTail_TanNicm,Patch10_TanNicm,Patch11_TanNicm,Patch12_TanNicm,Patch13_TanNicm,Patch14_TanNicm,Rump_TanNicm,Throat_TanNicm,WingTip_TanNicm
558.19,9.5265,63.3556666667,4.89483333333,67.9465333333,47.8271333333,5.52393333333,67.0438666667,19.5572,68.7408666667,16.7230666667,33.9186,59.6394666667,43.9390666667,7.09506666667
558.53,9.52553333335,63.3846666667,4.9201,68.0060666667,47.8340666667,5.58733333333,66.9697333334,19.5129333333,68.6126666667,16.6894666667,33.7938,59.3663333333,43.8284666667,7.111
558.87,9.50486666667,63.4488666667,4.92353333333,68.0652666667,47.8219333333,5.5928,66.8768,19.4447333333,68.4566,16.6564,33.6522,59.0701333333,43.6910666667,7.11346666667
559.21,9.50633333333,63.4683333333,4.9246,68.1426,47.8284666667,5.6006,66.7920666667,19.3527333333,68.3479333333,16.5842,33.5454666667,58.8124,43.5634,7.132
559.55,9.46320833334,63.3344,4.91466666667,68.0556666667,47.7699333333,5.6004,66.5498666667,19.2542,68.0734,16.5008,33.3666,58.4324,43.3546,7.1304
559.89,9.46219166667,63.3209333333,4.9399,68.0738666667,47.7559333333,5.6126,66.4055333333,19.2122,67.905,16.486,33.2405333333,58.1749333333,43.2296,7.13833333333
560.23,9.471375,63.1935333333,4.95326666667,67.9318666667,47.6555333333,5.624,66.1584666667,19.138,67.6216666667,16.4312,33.0748666667,57.8025333334,43.0367333333,7.166
560.58,9.43265833333,63.1518,4.9312,67.9097333333,47.6042,5.6056,65.9811333334,19.0595333333,67.4315333333,16.3691333333,32.9055333333,57.4956,42.8714666666,7.1402
560.92,9.39605833334,62.9686666667,4.9061,67.7793333333,47.459,5.56706666666,65.6501333333,18.9051333334,67.124,16.2715333333,32.6868666667,57.1222666667,42.6454,7.10593333333
561.26,9.35265833333,62.8476,4.8874,67.6628,47.3692,5.54546666667,65.3630666667,18.7920666667,66.8573333333,16.1865333333,32.5166666667,56.7698666667,42.4394666667,7.098
561.60,9.31470000001,62.8777333333,4.8484,67.7319333333,47.3614,5.52173333333,65.2466,18.6966,66.7427333333,16.1167333333,32.3964666667,56.5338666667,42.3183333333,7.08413333333
561.94,9.25729999999,62.7472666666,4.8181,67.6099333333,47.2718,5.50326666667,64.9531333333,18.5884666667,66.463,16.0232666667,32.22,56.1568666667,42.0986,7.08853333333
562.28,9.24870833335,62.6174,4.829,67.5134,47.1992,5.49593333333,64.6603333333,18.5229333333,66.1758,15.9610666667,32.0434666667,55.805,41.9262,7.11453333333
562.62,9.22559999999,62.4896,4.8174,67.3739333333,47.1125333333,5.487,64.3504,18.4161333333,65.9014666667,15.8782,31.8546666667,55.421,41.6875333333,7.09366666667
562.96,9.21231666667,62.3708666667,4.79616666667,67.2114,47.0089333333,5.50406666667,64.0117333333,18.3150666667,65.5575333333,15.825,31.6352,55.0117333333,41.4709333333,7.08
563.30,9.23738333333,62.375,4.82626666667,67.2227333333,46.9785333333,5.5294,63.801,18.275,65.315,15.8184666667,31.5030666667,54.7317333333,41.3218,7.11733333333
563.64,9.23977500001,62.3712666667,4.8445,67.2138,46.9558666667,5.53513333333,63.5588666666,18.192,65.1166666667,15.7535333333,31.3616,54.4172,41.1620666667,7.13506666667
563.99,9.19380000001,62.2617333333,4.83413333333,67.0944,46.8389333334,5.53246666667,63.2264,18.0742,64.8360666667,15.6839333333,31.1216666667,54.0596666667,40.9365333333,7.12686666667
564.33,9.16946666667,62.2386666667,4.82476666667,67.0493333333,46.8012666667,5.51473333333,62.9986666667,17.9857333333,64.5972,15.6208666667,30.9996,53.7732,40.7826666667,7.13026666666
564.67,9.12026666667,62.2237333333,4.825,66.9808666667,46.7495333333,5.5108,62.7664,17.9006,64.3612,15.5396,30.8614,53.4469333333,40.6390666667,7.11873333333
565.01,9.14184166667,62.2434,4.84696666667,66.9925333333,46.7809333333,5.5296,62.6105333333,17.8768,64.1835333334,15.5376666667,30.7546,53.2291333333,40.5517333333,7.142
565.35,9.09669166667,62.0805333333,4.84436666667,66.8434666667,46.6584666667,5.5082,62.3293333333,17.7738,63.9072,15.4673333333,30.5736666667,52.8818,40.3432,7.14213333333
565.69,9.12084166667,62.0310666667,4.87793333333,66.7816666667,46.6076,5.533,62.0993333334,17.7398,63.6962666667,15.4584,30.4456,52.6271333333,40.2112666666,7.1628
566.03,9.12436666665,62.0284666667,4.9012,66.7922666667,46.5862,5.55333333333,61.8935333333,17.6975333333,63.5108,15.4344,30.3663333333,52.4142666667,40.1186,7.19826666667
566.37,9.13119166667,61.971,4.92486666667,66.7583333333,46.5492,5.5844,61.6622,17.6400666667,63.2837333333,15.4073333333,30.2475333334,52.1540666667,40.0165333333,7.2518
566.71,9.05773333333,61.8154666667,4.89583333333,66.6442,46.4052666667,5.5416,61.3265333333,17.5492,62.9516666667,15.2964,30.0669333333,51.7904666667,39.8082,7.2284
567.05,9.02985833332,61.7556,4.8961,66.5355333333,46.3342666667,5.546,61.036,17.4954666667,62.707,15.2110666667,29.9212666667,51.4870666667,39.6542666667,7.22266666667
567.39,8.98069166665,61.6234666667,4.8763,66.4152,46.2372666667,5.5284,60.7390666667,17.4086,62.3931333333,15.1266666667,29.7312,51.1456666667,39.4555333333,7.20873333333
567.73,8.92981666667,61.5174,4.8559,66.3074666667,46.1429333333,5.5106,60.4402,17.3128,62.073,15.0395333333,29.5864,50.8127333333,39.2731333333,7.19133333333
568.07,8.94453333332,61.4058666667,4.9063,66.2223333333,46.0613333333,5.54946666667,60.1102666667,17.2728666667,61.7827333333,15.0016666667,29.4342,50.4714666667,39.1099333333,7.23826666667
568.41,8.99666666666,61.351,4.9727,66.2034,46.067,5.61986666667,59.8624666667,17.2834666667,61.5316666667,15.0228,29.3098,50.2175333333,38.9750666666,7.3096
568.75,8.96996666667,61.2892666667,4.97783333333,66.1376,45.9867333333,5.6198,59.5185333333,17.2093333333,61.2114,14.968,29.1458,49.9064,38.7736666667,7.31106666667
569.09,8.99479166667,61.3162,5.02213333333,66.1096,45.9904,5.66853333333,59.2106,17.1940666667,60.9256666667,14.9707333333,29.025,49.6522,38.6672666667,7.35146666667
569.43,8.94105000001,61.2677333333,5.00876666667,66.0904,45.9882666667,5.64433333333,58.9282666667,17.1069333333,60.6665333333,14.8932,28.8712,49.357,38.5453333333,7.3494
569.77,8.90335833333,61.2038666667,4.9812,66.0041333333,45.9219333333,5.61586666667,58.6038666666,17.0007333333,60.3523333333,14.8378666667,28.7026666667,49.0322666667,38.3627333333,7.33346666667
570.11,8.87205833334,61.1482666667,4.97236666667,65.9357333333,45.8664666667,5.58806666667,58.2908666667,16.9429333333,60.0592,14.7782666667,28.5666666667,48.7700666667,38.1864,7.334
570.45,8.88200833333,61.1852,4.99536666667,65.9779333333,45.9166,5.61126666667,58.1038,16.9108666667,59.8822666667,14.79,28.4816666667,48.574,38.1208666666,7.36193333333
570.79,8.85685833335,61.1395333333,4.98723333333,65.9652666667,45.8753333333,5.5908,57.8397333334,16.8110666667,59.6223333333,14.7596,28.348,48.3118,37.9895333333,7.37506666667
571.13,8.85999999999,61.1340666667,4.99843333333,65.9315333333,45.8536,5.62293333333,57.5615333333,16.7764666667,59.4021333333,14.7624,28.2580666667,48.0765333333,37.8908,7.40953333333
571.47,8.88100833333,61.1491333333,5.02503333333,65.9604,45.8834,5.6444,57.3392666666,16.7551333333,59.2170666667,14.7653333333,28.2018666667,47.8596666667,37.8183333333,7.45746666667
571.81,8.83466666667,61.0594,4.9986,65.8898666667,45.8099333333,5.61486666667,57.0137333333,16.6692666667,58.9179333333,14.7058666667,28.0264,47.5868,37.6449333333,7.4226
572.15,8.78769166667,60.9932,4.96736666667,65.8274,45.7239333333,5.586,56.7015333334,16.5899333333,58.6612,14.6338,27.8804,47.2994666667,37.5012666667,7.40986666667
572.49,8.75985833334,60.9521333333,4.95796666667,65.7926,45.6896666667,5.57886666667,56.4354,16.5230666667,58.4124,14.5893333333,27.7618666667,47.0596666667,37.3881333333,7.39533333333
572.83,8.71675833333,60.9084666667,4.91843333333,65.7655333333,45.6597333333,5.54426666667,56.1457333333,16.4386,58.1395333333,14.5152,27.6307333333,46.7696666667,37.2428666667,7.37753333333
573.17,8.66080000001,60.8385333333,4.8744,65.6886,45.5599333333,5.5122,55.8293333333,16.3345333333,57.8492,14.4456666667,27.4896,46.4912,37.0607333333,7.32833333333
573.51,8.61995833334,60.7186,4.8658,65.5805333333,45.4576,5.49566666667,55.4787333333,16.2578,57.5135333333,14.3858666667,27.3242666667,46.1727333333,36.8874,7.31153333333
573.85,8.60704166665,60.7012,4.86773333333,65.556,45.4081333333,5.50666666667,55.1736,16.1856666667,57.2259333333,14.3599333334,27.2066,45.9171333333,36.7616,7.31546666667
574.19,8.55938333333,60.64,4.8456,65.4768,45.3314666667,5.4868,54.829,16.1006666667,56.9246,14.2872,27.0503333333,45.6482666667,36.6196,7.29486666667
574.53,8.50356666667,60.553,4.82943333333,65.3836666666,45.2416666667,5.4766,54.4863333333,16.0396666667,56.6287333333,14.23,26.8830666667,45.3687333333,36.4672666667,7.2668
574.87,8.47648333333,60.4619333333,4.81903333333,65.3154,45.1740666667,5.47166666667,54.1782,15.9836666667,56.3088,14.1650666667,26.7514666667,45.1142666667,36.3198,7.25793333333
575.21,8.45295833332,60.4194666667,4.81016666667,65.2908666667,45.1206,5.46433333333,53.8698,15.9243333333,56.0138,14.1080666667,26.5949333333,44.8377333333,36.2014,7.24246666667
575.55,8.43750833334,60.4598,4.81766666667,65.3122,45.1567333333,5.48353333333,53.6137333333,15.8848666667,55.8058666667,14.0841333333,26.5215333333,44.6428,36.142,7.2578
575.89,8.42881666667,60.4001333333,4.8255,65.28,45.1225333333,5.48946666667,53.2917333333,15.8256,55.508,14.0624,26.4090666667,44.3970666667,36.0338,7.25633333333
576.22,8.42563333334,60.2665333333,4.8431,65.1609333333,45.0244666667,5.51613333334,52.9254666667,15.7700666667,55.1673333333,14.0204666667,26.2903333333,44.0891333333,35.9111333334,7.28493333333
576.56,8.43740833333,60.1751333333,4.89173333333,65.0730666667,44.9625333334,5.56833333333,52.5933333333,15.7362666667,54.8811333334,13.9935333333,26.1839333333,43.865,35.8274666666,7.31933333333
576.90,8.46538333335,60.1028666667,4.95273333333,64.9870666667,44.9147333333,5.6136,52.2728,15.7458,54.5546666667,13.9763333333,26.0606,43.5955333333,35.7114,7.3948
577.24,8.44945,60.0759333334,4.96416666667,64.9548666667,44.8982,5.64026666667,51.953,15.7191333333,54.3078,13.9300666666,25.9539333333,43.3658666667,35.6080666667,7.39793333333
577.58,8.40274166667,59.9326,4.95956666667,64.8334,44.8346666667,5.6128,51.5773333333,15.6824666667,53.9776,13.8397333333,25.7986666667,43.0744666667,35.4785333333,7.37633333333
577.92,8.416475,59.8897333333,5.00446666667,64.7470666667,44.7988666667,5.63493333333,51.2569333333,15.6551333333,53.6857333333,13.8288666667,25.6842666667,42.8552,35.3700666667,7.42053333333
578.26,8.45711666666,59.8767333333,5.0398,64.7446,44.801,5.6742,50.964,15.6495333333,53.4034,13.8253333333,25.6474666667,42.6416666667,35.2888666667,7.48226666667
578.60,8.43092499999,59.8611333333,5.06146666667,64.7256666667,44.7930666667,5.66986666667,50.6438666667,15.5911333333,53.1262666667,13.7972666667,25.5304666667,42.4318666667,35.1863333333,7.48386666667
578.94,8.41138333333,59.8114,5.08523333333,64.6702666667,44.7762,5.68933333333,50.314,15.5386,52.8529333333,13.77,25.4267333333,42.2773333333,35.0672666667,7.49946666667
579.28,8.39494166666,59.6437333333,5.06203333333,64.5202,44.6365333333,5.70013333333,49.9231333333,15.4823333333,52.4732666667,13.7235333333,25.2594666667,41.9557333333,34.9056666667,7.50073333333
579.61,8.35405833333,59.6027333333,5.05143333333,64.3895333333,44.5682,5.69613333333,49.5699333333,15.4037333333,52.1393333333,13.6482,25.1443333333,41.7479333333,34.7604,7.50933333333
579.95,8.30646666666,59.604,5.0337,64.3669333333,44.5448,5.6596,49.2631333333,15.3402,51.8596,13.6080666667,25.022,41.5483333333,34.6413333333,7.50406666667
580.29,8.279275,59.5721333333,5.03193333333,64.3408666667,44.516,5.66606666667,48.9599333333,15.3054,51.5782,13.5742666667,24.9088666667,41.3398,34.5202,7.51413333333
580.63,8.29377500001,59.594,5.0526,64.3833333333,44.5361333333,5.71446666667,48.6896,15.2724666667,51.3718,13.6083333333,24.8607333333,41.2144666667,34.4746666667,7.53386666667
580.97,8.299625,59.5888666667,5.07786666667,64.3978,44.5566666667,5.73806666667,48.4549333333,15.248,51.127,13.5945333333,24.799,41.0564,34.3918666667,7.57173333333
581.31,8.31086666667,59.5446,5.09113333333,64.3630666667,44.4878,5.7762,48.1321333333,15.1862666667,50.8355333333,13.6078,24.713,40.8503333333,34.2936666667,7.60046666667
581.65,8.33420833334,59.4510666666,5.13793333333,64.2905333333,44.4354,5.82753333334,47.8136,15.1582666667,50.5344,13.6256666667,24.6372,40.6260666667,34.1966,7.63686666667
581.98,8.27489166666,59.3537333333,5.1194,64.1644666667,44.3498,5.79806666667,47.4242666667,15.0627333333,50.2269333333,13.5606,24.4567333333,40.3793333333,34.0488666666,7.60353333333
582.32,8.26314166667,59.2883333333,5.09456666667,64.0914666667,44.2902666667,5.78493333333,47.0742,15.0218666667,49.9076,13.516,24.3551333333,40.1776,33.9336,7.61913333333
582.66,8.22160000001,59.151,5.07596666667,63.9269333333,44.1454666667,5.77066666667,46.6906,14.9460666667,49.5328,13.4638,24.1824,39.9204,33.7663333333,7.61406666667
583.00,8.24318333333,59.178,5.15026666667,63.934,44.1592666667,5.8108,46.4790666667,14.9407333333,49.2886,13.474,24.1518666667,39.8272666667,33.7136,7.668
583.34,8.21801666667,59.0592,5.13903333333,63.8236666667,44.0610666667,5.8024,46.1340666667,14.8977333333,48.9813333333,13.4189333333,24.033,39.601,33.5898666667,7.6634
583.68,8.15836666667,58.9729333333,5.0859,63.7653333333,43.9827333333,5.76266666667,45.8222666667,14.8232666667,48.6916666666,13.3350666667,23.8664666667,39.3682,33.4270666667,7.62746666667
584.01,8.1317,58.9366,5.0837,63.706,43.9215333333,5.71786666667,45.5004,14.732,48.4059333333,13.2954,23.7594666667,39.1666,33.3028666667,7.60526666667
584.35,8.06828333333,58.7933333333,5.0428,63.5092666666,43.7476666667,5.65646666667,45.1,14.6225333333,48.0286666667,13.1983333333,23.5912666666,38.9034666667,33.1406,7.56
584.69,8.02585833334,58.7185333333,5.0265,63.3898,43.6415333333,5.63726666667,44.731,14.5442666667,47.7139333333,13.1414,23.4371333333,38.6929333333,33.0035333333,7.5422
585.03,7.96562500001,58.7672,5.01153333333,63.3408666667,43.6250666667,5.5926,44.4812,14.4804666667,47.5004666667,13.0784666667,23.3028,38.5217333333,32.9044,7.5176
585.37,7.89885833333,58.7747333333,4.97586666667,63.2938666667,43.5673333333,5.5536,44.1481333333,14.4084666667,47.2191333333,13.0055333333,23.1683333333,38.3302,32.7853333333,7.49533333334
585.70,7.89215000001,58.7946666667,4.98546666667,63.3174,43.5546666667,5.56033333333,43.8978,14.3541333333,46.9963333333,12.9945333333,23.1133333333,38.2073333333,32.7119333333,7.52326666667
586.04,7.92395833333,58.8013333333,5.04966666667,63.2868666667,43.5320666667,5.63573333333,43.6544666667,14.3654,46.7884,13.0311333333,23.0588666667,38.0335333333,32.6649333333,7.56413333333
586.38,7.92983333334,58.8288,5.06976666667,63.2531333333,43.5248666667,5.66026666667,43.4274666667,14.3474,46.5450666667,13.0174666666,23.012,37.8906,32.6020666667,7.60433333333
586.72,7.98811666665,58.8028666667,5.1152,63.1853333333,43.5021333333,5.7196,43.1533333333,14.3781333333,46.3070666667,13.0596666667,22.9830666667,37.7637333334,32.5319333333,7.6804
587.06,7.91173333334,58.8356666667,5.0697,63.2417333333,43.5007333333,5.66446666667,42.909,14.2778666667,46.0654666667,13.0072666667,22.8211333333,37.5977333333,32.4030666667,7.60406666667
587.39,7.91115,58.9266666667,5.0677,63.3342,43.5346666667,5.67226666667,42.6953333333,14.2546666667,45.8776666667,12.9899333333,22.7776666667,37.5071333333,32.3648666667,7.60206666666
587.73,7.89330000001,58.9613333333,5.04713333333,63.3548,43.5345333333,5.677,42.4555333333,14.2474,45.6524,13.001,22.7188666667,37.4106666667,32.2846,7.62526666667
588.07,7.90258333335,59.0792,5.0707,63.4609333334,43.5966666667,5.70026666667,42.2566,14.2936666667,45.4739333333,13.0176,22.6760666667,37.3051333333,32.2426,7.6532
588.41,7.9048,59.1559333333,5.08303333333,63.5620666667,43.6321333333,5.713,42.0804666667,14.2828,45.2688,13.0538666667,22.6214,37.2395333333,32.2218666667,7.67673333334
588.74,7.90688333334,59.0043333333,5.11026666667,63.4361333333,43.5562,5.74466666667,41.7634,14.2656666667,44.9567333333,13.0300666667,22.5368,37.0805333333,32.1098666667,7.69826666667
589.08,7.89799166666,58.9888,5.0999,63.4673333333,43.5393333333,5.74673333333,41.549,14.2258,44.7649333333,13.0139333333,22.4929333333,36.9422,32.0014,7.68786666667
589.42,7.88625000001,58.8937333333,5.09876666667,63.393,43.4648666667,5.72906666667,41.2860666667,14.2038,44.4995333333,12.9762666667,22.3984,36.7672,31.9019333333,7.6776
589.76,7.83317500001,58.8387333333,5.06176666667,63.3412666667,43.3988,5.64706666667,40.9792666666,14.1332666667,44.2196,12.9155333333,22.2794,36.5868,31.7815333333,7.63953333333
590.09,7.83841666668,58.8581333333,5.05816666667,63.3970666667,43.3926666667,5.64873333333,40.7386666666,14.1366,44.0345333333,12.9286666667,22.2484,36.4595333333,31.7224,7.6196
590.43,7.69686666665,58.6644666667,4.9651,63.2258666667,43.2281333333,5.53933333334,40.3636,13.9538666667,43.6594,12.7644666667,22.0212666667,36.1752,31.5098,7.5152
590.77,7.70180000001,58.5597333333,4.9681,63.1178666667,43.1378,5.56686666667,40.0696,13.9386,43.3736,12.7363333333,21.9466666666,35.9872666667,31.3884,7.54526666667
591.11,7.69367499999,58.3922666667,4.9975,62.8802,42.9762,5.57273333333,39.6927333333,13.879,43.0246666667,12.7226,21.8162,35.7466,31.2323333333,7.573
591.44,7.67658333334,58.2578666667,4.98146666667,62.7341333333,42.8792666667,5.58013333333,39.3599333333,13.8325333333,42.7073333333,12.6609333333,21.6854,35.5182,31.1082,7.54126666667
591.78,7.66335833333,58.1426,4.9775,62.6270666667,42.8504,5.60186666667,39.0674,13.7438666667,42.4436666667,12.6382666667,21.6126,35.3616,31.0046,7.56533333333
592.12,7.62989999999,57.9654,4.96576666667,62.4422666667,42.742,5.57206666666,38.6948666667,13.6806,42.115,12.5612666667,21.4898,35.0984,30.8493333333,7.56846666667
592.46,7.60832500001,58.0173333333,4.9289,62.4509333333,42.6971333333,5.56206666667,38.4718,13.6313333333,41.8982,12.5410666666,21.4149333333,34.9486666666,30.7600666667,7.5624
592.79,7.58245000001,57.9208,4.92353333333,62.3656666667,42.6068666667,5.542,38.1570666667,13.5966666667,41.5966666667,12.4915333333,21.3004666667,34.7899333333,30.6775333333,7.5486
593.13,7.5786,57.9786,4.92926666667,62.3770666667,42.6026666667,5.5716,37.9268,13.5766666667,41.3946666667,12.5021333333,21.2463333333,34.6838666667,30.5876,7.556
593.47,7.54364166668,57.9592,4.93253333333,62.3392666667,42.5262666667,5.6114,37.6786,13.5370666667,41.1414,12.4706666667,21.1810666667,34.5588,30.4850666667,7.57913333333
593.80,7.52299999999,57.9354,4.96096666667,62.3055333333,42.503,5.61373333333,37.4293333333,13.4927333333,40.9010666667,12.4546,21.0915333333,34.3974,30.4182,7.58773333333
594.14,7.53121666665,58.08,4.9678,62.3926,42.5529333334,5.61926666667,37.2143333333,13.4959333333,40.7446,12.4730666667,21.0610666667,34.3498,30.3892666667,7.59193333333
594.48,7.55358333333,58.1489333333,5.01153333333,62.4197333334,42.5496666667,5.6374,37.0219333333,13.4830666667,40.5645333333,12.5303333333,21.0301333333,34.3099333333,30.3771333333,7.6402
594.81,7.58950833333,58.1708666667,5.07323333333,62.4034,42.5469333333,5.6946,36.8342,13.5178,40.3736,12.5771333333,21.0459333333,34.2545333333,30.35,7.67053333333
595.15,7.60559166667,58.25,5.1193,62.4469333333,42.5598666667,5.70766666667,36.6598,13.5156666667,40.2286,12.5974,20.9952,34.1870666667,30.3158,7.72366666667
595.49,7.5924,58.2693333333,5.11633333333,62.4235333333,42.502,5.6942,36.4376666667,13.4912666667,40.037,12.5593333333,20.8997333333,34.0900666667,30.2348666666,7.7066
595.82,7.57453333333,58.3948,5.09466666667,62.471,42.4708666667,5.67826666667,36.2726666667,13.4464666667,39.8820666667,12.5556,20.8549333333,34.0276,30.1872,7.6724
596.16,7.57466666667,58.4206666667,5.11373333333,62.5272666667,42.4824666666,5.6832,36.075,13.4357333333,39.7106,12.5642666667,20.8169333333,33.9679333333,30.1632666667,7.69966666667
596.50,7.62446666666,58.5257333333,5.17236666667,62.627,42.5609333333,5.73173333333,35.9784,13.4528,39.6230666666,12.6021333333,20.8241333333,33.9341333333,30.171,7.76233333333
596.83,7.60275833333,58.4827333333,5.16876666667,62.6013333333,42.5219333333,5.71766666667,35.7785333333,13.4222666667,39.4239333333,12.5556666667,20.7358666667,33.808,30.1383333334,7.75733333333
597.17,7.59786666667,58.4776,5.17556666667,62.5973333333,42.5164,5.70693333333,35.5836,13.3914666667,39.2721333333,12.5328666667,20.6623333333,33.7036666667,30.0834666667,7.73893333333
597.51,7.58887500001,58.453,5.17096666667,62.5372666667,42.4788,5.71253333333,35.398,13.3662,39.0854,12.5021333334,20.5808,33.5883333333,30.0044,7.7536
597.84,7.58929166668,58.4198666667,5.18826666667,62.5308666667,42.4592666667,5.722,35.2296,13.3482666667,38.9188666667,12.4735333333,20.5233333333,33.4728666667,29.9542,7.77653333333
598.18,7.61662500001,58.4671333333,5.20283333333,62.5831333333,42.4696666667,5.748,35.0528666667,13.3677333333,38.7824666667,12.4614666667,20.4988666667,33.3924,29.9326,7.82286666667
598.52,7.60919999999,58.4633333333,5.2035,62.6053333333,42.4794666667,5.77533333333,34.8483333333,13.3578,38.639,12.4467333333,20.4345333333,33.2688,29.9044,7.8624
598.85,7.61735,58.2980666667,5.23533333333,62.4556,42.379,5.8136,34.593,13.3224666666,38.3634,12.439,20.3416666667,33.0988666667,29.7910666667,7.91646666667
599.19,7.57439166668,58.2200666667,5.20566666667,62.3874,42.274,5.8006,34.3342666667,13.2608,38.0758666667,12.3987333333,20.2287333333,32.9337333333,29.6814,7.90386666667
599.53,7.57268333333,58.1295333333,5.2163,62.3316666667,42.2684666666,5.83493333333,34.1023333333,13.2464666667,37.8463333333,12.3808666667,20.1532,32.8066,29.5975333333,7.94966666667
599.86,7.49484166667,57.9763333333,5.17153333333,62.1844666667,42.1481333333,5.7868,33.8172,13.15,37.5632,12.3043333333,20.012,32.6092666667,29.4466666667,7.88946666667
600.20,7.43938333334,57.9119333333,5.131,62.0737333333,42.0447333333,5.7648,33.5468,13.0850666667,37.2712666667,12.2686,19.9047333333,32.4411333333,29.3386,7.87
600.53,7.46896666667,57.864,5.17476666667,61.9468666667,41.9859333334,5.80466666667,33.3228666667,13.0879333333,37.0367333333,12.3131333333,19.8946,32.3426,29.2417333333,7.93053333333
600.87,7.46729999999,57.8271333333,5.16123333333,61.8572666667,41.9077333333,5.79953333334,33.0974,13.0308666667,36.7516666667,12.3100666667,19.8228,32.241,29.1619333333,7.9434
601.21,7.44094999999,57.7966,5.12646666667,61.8517333333,41.8589333333,5.77453333333,32.8215333333,12.954,36.5120666667,12.2691333333,19.7578666667,32.1531333333,29.0326,7.9224
601.54,7.39658333333,57.6542666667,5.07666666667,61.6854666667,41.6860666667,5.7566,32.5198666667,12.8926,36.2076,12.2682,19.645,31.9732666667,28.8866666667,7.8898
601.88,7.35465833334,57.6106,5.06423333333,61.6102,41.6545333333,5.74106666667,32.3102,12.8462,35.9670666667,12.2444,19.5612,31.8390666667,28.7904666667,7.87326666667
602.21,7.28579166667,57.5691333333,5.02676666667,61.5826666667,41.5752,5.66893333333,32.1058,12.734,35.7237333333,12.1808,19.4212,31.7296666667,28.6623333334,7.83166666667
602.55,7.18781666666,57.6402,4.9481,61.6254666667,41.5379333334,5.56486666667,31.9003333333,12.6266,35.5142666667,12.0930666666,19.3543333333,31.6376,28.5777333334,7.72393333333
602.88,7.22939999999,57.677,5.03013333333,61.6429333333,41.5898,5.6292,31.7842,12.6607333333,35.3847333333,12.1616,19.3783333333,31.5988,28.5579333333,7.78493333333
603.22,7.24279999999,57.6976,5.0605,61.6748,41.585,5.63993333333,31.6336666667,12.6640666667,35.2484666667,12.1690666667,19.3594666667,31.5300666667,28.5450666667,7.80433333333
603.56,7.28941666667,57.7547333333,5.1055,61.6940666667,41.5663333333,5.6964,31.4971333334,12.6654,35.0972,12.1748666667,19.3540666667,31.4460666667,28.5172666667,7.84206666667
603.89,7.28720833334,57.7814666667,5.11486666667,61.7072,41.5889333333,5.7008,31.3484666667,12.6658666667,34.9930666667,12.165,19.3204,31.3986,28.4472666667,7.86353333333
604.23,7.27557500001,57.8090666667,5.11846666667,61.7324,41.5996666667,5.70606666667,31.1971333333,12.6391333333,34.8683333333,12.1426,19.2424,31.3107333333,28.4132666667,7.86173333333
604.56,7.27303333333,57.784,5.14936666667,61.7371333333,41.6017333333,5.7268,31.0746666667,12.6511333333,34.7578666667,12.1337333333,19.2037333333,31.2117333333,28.3770666667,7.888
604.90,7.28335833333,57.7824666666,5.18406666667,61.6986,41.581,5.72673333333,30.9440666667,12.6609333334,34.6452,12.1136,19.1763333333,31.1234,28.3712666667,7.9238
605.23,7.32068333334,57.9010666667,5.25376666667,61.8146,41.6841333333,5.778,30.9026,12.6895333333,34.5965333333,12.1234666667,19.1944666667,31.1212,28.4063333333,7.986
605.57,7.32681666667,57.8923333333,5.29503333333,61.8167333333,41.6744666667,5.7992,30.7309333333,12.6795333333,34.4624666667,12.1152,19.1709333333,31.0268666667,28.3792,8.01693333333
605.90,7.37099166668,57.8596666667,5.342,61.739,41.6719333334,5.86973333334,30.5719333333,12.7248,34.3144,12.1305333333,19.1774666666,30.9450666667,28.3582666667,8.06453333333
606.24,7.42406666667,57.8498,5.37996666667,61.7666666667,41.7059333333,5.9386,30.4481333333,12.7723333333,34.1990666667,12.1757333333,19.1584666667,30.8728666667,28.3381333333,8.13586666667
606.58,7.39923333333,57.8114666667,5.3452,61.736,41.6602666667,5.91493333333,30.2756666667,12.7169333333,34.023,12.1138,19.0821333333,30.73,28.277,8.10106666666
606.91,7.39169166667,57.7647333333,5.37016666667,61.6908,41.6056666667,5.94926666667,30.0765333333,12.6833333333,33.7845333333,12.1052666667,19.0346,30.6458,28.191,8.1052
607.25,7.38351666666,57.7103333333,5.38986666667,61.6164666666,41.5732,5.95893333333,29.8719333333,12.6722666667,33.5666,12.1029333333,18.9739333333,30.571,28.1267333333,8.13166666667
607.58,7.29324166666,57.5764,5.31303333333,61.4718666667,41.4198666667,5.88346666667,29.6096,12.5415333333,33.2643333333,12.0256,18.8279333333,30.3546666667,28.0313333333,8.04346666667
607.92,7.24394999999,57.5315333333,5.29336666667,61.402,41.345,5.8682,29.4106666667,12.4938,33.0273333333,11.9764,18.7645333333,30.2514666667,27.9229333333,8.01473333333
608.25,7.20098333333,57.4881333333,5.2611,61.3168,41.2444666667,5.83853333333,29.1985333333,12.4184,32.7988666667,11.9171333333,18.6837333333,30.1362666667,27.8160666667,7.98546666667
608.59,7.13557499999,57.3764666667,5.2274,61.2014,41.1328,5.82893333333,28.9766,12.3572666667,32.5516,11.8786666666,18.5607333334,29.9968666667,27.6889333333,7.9586
