wavelength,Back_ThrCyaf,Belly_ThrCyaf,Breast_ThrCyaf,Crissum_ThrCyaf,Crown_ThrCyaf,DorTail_ThrCyaf,Patch10_ThrCyaf,Patch11_ThrCyaf,Rump_ThrCyaf,Throat_ThrCyaf,WingTip_ThrCyaf
706.42,13.647,28.2865333333,18.3212,28.5501333334,13.6454666667,17.0884285714,17.7424666666,6.5208,15.6512666667,19.0517333333,15.8676666666
706.74,13.8498666667,28.5239333333,18.5466666667,28.6996,13.8264666667,17.2104492063,17.8602666667,6.74273333333,15.83464,19.2186,16.1215333333
707.06,13.8546666667,28.4969333333,18.6031333333,28.7312666667,13.8458,17.2277507936,17.9484666667,6.8278,15.8482666667,19.2268666667,16.1256666667
707.38,13.9757333333,28.4678,18.6466666667,28.7106,13.909,17.2437634921,18.0142666667,6.98646666667,15.9224266667,19.3327333333,16.2378666667
707.70,14.3178666667,28.6534,18.9110666667,29.0196,14.1586666667,17.547952381,18.3145333333,7.3662,16.2519466667,19.6856666667,16.5972666667
708.03,14.378,28.7907333333,19.0323333333,29.1011333333,14.2634,17.5418746032,18.5114666667,7.3906,16.4387466667,19.8302666667,16.6732666667
708.35,14.4810666667,28.9694,19.1562,29.2243333333,14.3912666667,17.6173444445,18.6553333333,7.5714,16.5314933333,19.9914,16.8432666667
708.67,14.1927333333,28.6,18.9058666667,28.9268,14.0876666667,17.2452047619,18.4524666667,7.3316,16.3801733333,19.653,16.6414666667
708.99,14.0436666666,28.4314666667,18.7444666667,28.8233333333,13.9202,17.0143079365,18.3655333333,7.18766666667,16.27012,19.5222666666,16.5188666667
709.31,13.869,28.3541333334,18.5832666666,28.6118666667,13.6786,16.8788920635,18.1950666667,7.07053333333,16.1896533333,19.3525333333,16.3458666667
709.63,13.8428,28.3536666667,18.5662,28.6685333333,13.7512,16.9698111111,18.2414,7.07873333333,16.2149866667,19.3102666667,16.4084666667
709.95,14.0514,28.4126666667,18.7444666666,28.8548,13.9716666667,17.1717412698,18.4275333333,7.31213333333,16.4319333333,19.4384,16.4668
710.27,14.3018,28.6505333333,18.9120666667,29.0387333333,14.1766666667,17.4798412698,18.6832666667,7.54706666667,16.6952,19.7099333333,16.6696
710.59,14.2539333333,28.6126,18.8615333333,28.9845333333,14.1125333333,17.4469396825,18.6069333333,7.54793333333,16.6290133333,19.6506666667,16.6680666667
710.91,14.0612,28.5613333333,18.7964666667,28.9534666667,13.9988,17.3587666667,18.4196666667,7.38033333333,16.48312,19.4180666667,16.4968
711.24,13.7852,28.4177333333,18.6486,28.7563333333,13.9283333333,17.1868539683,18.2492,7.15693333333,16.2530666667,19.2649333333,16.2885333333
711.56,13.7881333333,28.3336666667,18.5808666667,28.6871333333,13.9147333333,17.1690587301,18.2175333333,7.18626666667,16.1906666666,19.2101333333,16.2449333333
711.88,13.6162,28.1366666667,18.3725333333,28.4843333333,13.8035333333,16.9682920635,18.0414,6.99626666667,16.09564,19.1045333333,16.062
712.20,13.8579333333,28.6563333333,18.6357333333,28.8037333333,14.0905333333,17.365568254,18.2344,7.18,16.2683866667,19.4923333333,16.2872
712.52,13.8013333333,28.6155333333,18.6312,28.7376,14.1205333333,17.4378253968,18.1332,7.23546666667,16.1974266667,19.4439333333,16.2357333333
712.84,14.0596,28.8842666667,18.9061333333,29.0578666667,14.4598,17.6906507937,18.4020666667,7.41146666667,16.3647866667,19.7551333333,16.5476
713.16,13.9976,28.8001333333,18.8941333333,28.9254666666,14.4035333333,17.5628174603,18.3355333333,7.335,16.2936,19.7320666667,16.5212666667
713.48,13.9753333334,28.9055333333,18.829,28.9328,14.3369333333,17.5449857143,18.4159333333,7.22433333333,16.2399733333,19.6669333333,16.6059333333
713.80,13.7728666666,28.6986,18.6671333333,28.7698666667,14.1666666667,17.308147619,18.2420666667,7.01626666667,16.0194,19.3422666667,16.4069333333
714.12,13.7402666667,28.6355333333,18.5637333333,28.6114,14.0916,17.2226492064,18.1180666667,6.805,15.92456,19.199,16.3548
714.44,13.9214,28.6729333333,18.5704,28.5761333333,14.2047333333,17.3375396825,18.2030666667,6.84333333333,15.9829066667,19.2836666667,16.4432
714.76,13.951,28.6762,18.6165333333,28.5909333333,14.0862,17.3393698413,18.1026,6.82593333333,15.8834266667,19.2628,16.4302666667
715.08,13.877,28.6552,18.6666,28.6023333333,14.1002666667,17.3567380952,18.0400666667,6.8256,15.8272133333,19.2960666667,16.4822
715.40,13.9606666667,28.7167333333,18.7498666667,28.7297333333,14.1044666667,17.4191920635,18.0419333333,6.85086666667,15.8584,19.3468666667,16.6062666667
715.72,13.8865333333,28.5330666666,18.6955333333,28.6008666667,13.9934,17.1963888889,18.0094666667,6.77353333333,15.78464,19.2748,16.5835333333
716.04,14.0949333333,28.7085333333,18.8204,28.7976,14.1386666667,17.3223952381,18.2283333333,6.9664,15.98528,19.4315333333,16.7246666667
716.36,14.1119333333,28.6211333333,18.8477333333,28.7422,14.0837333333,17.3771285714,18.288,7.06693333333,16.0686266667,19.4254,16.7118
716.68,14.2366666667,28.6885333333,18.8814,28.8542,14.1056,17.4804698413,18.3588,7.10773333333,16.1008,19.4684666667,16.7478666667
717.00,14.0224,28.5044666667,18.7743333333,28.6674,13.884,17.3431825397,18.1516,6.97426666667,15.9008933333,19.2803333333,16.4768
717.32,13.7831333334,28.2398,18.5291333333,28.3592666667,13.5772666667,17.1331507937,17.9457333333,6.76566666667,15.5804133333,19.1364,16.2451333333
717.64,13.7036,28.3220666667,18.3785333333,28.4142,13.5354666667,17.085315873,17.9147333333,6.6942,15.5043466667,19.2144,16.1106666667
717.96,13.4768666667,28.2599333333,18.2398666667,28.4767333333,13.3935333333,16.9588634921,17.8796,6.5916,15.4255066667,19.2893333333,16.0760666667
718.28,13.4709333333,28.2761333333,18.1082666666,28.5049333333,13.4538,16.954984127,17.9464666667,6.52386666667,15.5109733333,19.3716666667,16.0529333333
718.60,13.1338,28.0135333333,17.6789333333,28.1105333333,12.9696666667,16.6345190476,17.6136666667,6.14593333334,15.1747733333,19.0081333333,15.5309333333
718.92,13.1167333333,27.8541333333,17.6177333333,27.9805333333,12.8984666666,16.7033047619,17.6285333333,6.11986666666,15.0153466667,19.0037333333,15.425
719.24,13.0680666667,27.9748666667,17.6230666667,28.0524,12.9887333333,16.924768254,17.6155333333,6.19686666667,15.0801466667,19.0197333333,15.3860666667
719.56,12.9878,27.9928,17.6519333333,28.019,12.9636,17.0225968254,17.6108666667,6.2278,15.0051333333,18.9971333333,15.4011333333
719.88,12.7103333333,27.9242,17.462,27.8746,12.7465333333,16.9457380952,17.3992,5.89493333333,14.73908,18.8242666667,15.2004
720.20,12.8669333333,28.0697333333,17.693,27.9310666667,12.8939333333,17.1710126984,17.5985333333,6.17146666667,14.9884266667,19.0418666667,15.4245333333
720.52,12.9021333333,28.2488666666,17.7744,28.0901333333,13.0746,17.2680936508,17.653,6.28026666667,15.15572,19.2059333333,15.5766
720.84,13.1569333333,28.5672666667,18.0124,28.4027333333,13.4205333334,17.5625396825,17.921,6.5734,15.5354666667,19.457,15.8719333333
721.16,13.2974,28.6674666667,18.2206,28.486,13.5028666667,17.7216539683,18.0788666667,6.75046666667,15.7562133333,19.5852,16.0445333333
721.48,13.225,28.5722666667,18.1084,28.3393333333,13.2933333333,17.6403603175,17.9496666667,6.54813333333,15.68232,19.4136,15.96
721.79,13.1964666667,28.4502,18.0535333333,28.269,13.0656666667,17.5904412698,17.8181333333,6.44326666667,15.5241866667,19.2995333333,15.9683333333
722.11,13.3739333334,28.5212,18.2162,28.345,13.2401333333,17.7499904762,17.9568,6.55126666667,15.6453733334,19.3818666667,16.1914666667
722.43,13.1232666667,28.552,18.1167333333,28.3440666667,13.1396666667,17.6702809524,17.8192,6.44453333333,15.61004,19.1765333333,16.091
722.75,12.8437333333,28.2601333333,17.8023333333,28.0532666667,12.8253333333,17.2841047619,17.573,6.0584,15.2431733333,18.9187333333,15.8812
723.07,12.7458,28.0994666667,17.7056666667,27.9488666667,12.7396,17.0332920635,17.5180666666,5.83793333333,15.1973466667,18.7526666667,15.7121333333
723.39,12.6557333333,27.9557333333,17.6346,27.9826,12.7796,16.8365698413,17.4444,5.7536,14.9906533333,18.6858666667,15.7318
723.71,12.2842,27.5877333333,17.2118666667,27.6063333333,12.5093333333,16.4470063492,17.0983333333,5.30986666667,14.5844933333,18.2176,15.3531333333
724.03,12.2602666667,27.5197333333,17.1939333333,27.4272666667,12.3198666667,16.3027920635,17.0500666667,5.27086666667,14.4898133333,18.0986,15.3150666667
724.35,12.2236,27.4434666667,17.1434,27.353,12.2072666667,16.1750777778,16.8680666667,5.0576,14.3016666667,17.9593333333,15.111
724.67,12.3518,27.535,17.3477333333,27.5454,12.3044666667,16.1761269841,16.8682666667,5.17913333333,14.2714666667,17.9548,15.2470666667
724.98,12.5614666667,27.7334,17.5409333333,27.6761333333,12.4898,16.3628507937,17.0638,5.38913333333,14.3729466667,17.9688,15.3686
725.30,12.7130666667,27.9069333333,17.7756666667,27.9129333333,12.7192,16.584668254,17.3609333333,5.69886666667,14.6735466667,18.168,15.5880666667
725.62,12.583,27.8584666666,17.7395333333,27.8302,12.5730666667,16.4063126984,17.2414666667,5.5294,14.6186933333,18.1568,15.5455333333
725.94,12.7802666667,28.0384,18.0232666667,27.8706,12.7544666667,16.5257968254,17.5082,5.7324,14.7884933333,18.3968666667,15.7512
726.26,13.0341333333,28.2318,18.2665333333,28.119,12.9748,16.815884127,17.7158,6.02093333333,15.1069733333,18.5359333333,15.903
726.58,13.1027333333,28.3091333333,18.2450666667,28.0626666667,12.9548,16.8877634921,17.691,5.97653333333,15.1308,18.7282666667,15.9715333333
726.90,13.2226,28.4142666667,18.3513333333,27.9812666667,12.9720666667,16.993831746,17.8192666667,6.2044,15.3425066667,18.8562,16.1122
727.21,13.2986666667,28.6017333333,18.453,28.1092,12.9625333333,17.0843571429,17.9086,6.29973333333,15.3866666667,18.9610666667,16.2669333333
727.53,13.5166666667,28.7406,18.648,28.3701333334,13.2664666667,17.4770063492,18.1933333333,6.54253333333,15.7593866667,19.3048666667,16.5875333333
727.85,13.4637333333,28.7608666666,18.7052,28.4038,13.3088666667,17.4933142857,18.278,6.6818,15.92024,19.4046666667,16.7224
728.17,13.5172,28.7438,18.7560666667,28.4642,13.4496666667,17.6246825397,18.4200666667,6.858,16.0754666667,19.5328666667,16.8646
728.49,13.4565333333,28.5904666667,18.7425333333,28.443,13.4304,17.5404920635,18.3953333333,6.80846666667,16.0315866667,19.5168666667,16.8486666667
728.80,13.1484,28.4520666667,18.5734666667,28.1622666667,13.1389333333,17.1913730159,18.0164666667,6.4592,15.69192,19.1736,16.5508666667
729.12,13.3463333333,28.6112666667,18.6942,28.3729333333,13.3483333333,17.3293730159,18.2061333333,6.717,15.8599866667,19.2828,16.7160666667
729.44,13.3989333333,28.6155333333,18.6314,28.528,13.3932,17.3350126984,18.1871333333,6.7284,15.9342933333,19.3109333334,16.7124
729.76,13.2382666667,28.5850666667,18.5218666667,28.3614666667,13.2438,17.1644904762,18.0122666667,6.64993333333,15.78048,19.2534666667,16.5864
730.08,13.2591333333,28.5668666667,18.5501333333,28.4185333334,13.2702666667,17.1813238095,18.0255333333,6.726,15.7749333333,19.3232666667,16.674
730.39,13.4668666667,28.677,18.7178666667,28.5732666667,13.4612666667,17.3482984127,18.1768,6.75366666667,15.97772,19.5108666667,16.7612666667
730.71,13.6426,28.7838666667,18.8531333333,28.7764666667,13.6814,17.5679873016,18.3890666666,6.92073333333,16.1985333334,19.8361333333,16.8536
731.03,13.3884666667,28.5897333333,18.5162,28.5824,13.348,17.2671,18.0786666667,6.65746666667,15.8115466667,19.5512,16.5785333333
731.35,13.4922666667,28.5724666667,18.4191333333,28.5706666667,13.3588,17.2354587302,18.0302666667,6.7086,15.7378266667,19.4998666667,16.6758666667
731.67,13.437,28.6028666667,18.4110666667,28.4884666667,13.3660666667,17.2527904762,18.0855333333,6.67033333333,15.6818266667,19.5255333333,16.6822
731.98,13.3207333334,28.6538,18.3394,28.4252666667,13.2897333333,17.2387777778,17.9874666667,6.70466666667,15.6246933333,19.5902666667,16.5406
732.30,13.2808666667,28.5054,18.2840666667,28.415,13.3966666667,17.3476031746,18.0241333333,6.74433333333,15.6394933333,19.6334,16.5032666667
732.62,13.1989333333,28.513,18.2553333333,28.3933333333,13.3369333333,17.3997809524,17.9230666667,6.66666666667,15.51792,19.6476666667,16.4596666667
732.94,12.992,28.2278666667,18.028,28.1274666667,13.1233333333,17.2660015873,17.8215333333,6.37466666666,15.31416,19.4322,16.3936666667
733.25,13.2066666667,28.148,18.0708666667,28.1863333333,13.1956666667,17.3615952381,17.924,6.4538,15.32788,19.3944,16.5987333333
733.57,13.3930666667,28.3641333334,18.2896,28.4294666667,13.2624,17.5929857143,18.0824666667,6.64053333333,15.5019466667,19.4778,16.7897333334
733.89,13.4239333333,28.5363333333,18.3324,28.5684,13.3561333333,17.6713,18.1320666667,6.8952,15.5492266667,19.5184,16.9064666667
734.21,13.7031333333,28.7989333333,18.7190666667,28.9609333333,13.7280666667,17.8926428571,18.3319333333,7.16946666667,15.76612,19.7939333333,17.257
734.52,13.9583333333,28.9893333333,18.9726666667,29.2162,13.9543333334,18.131952381,18.4994,7.31933333333,15.96812,20.0394,17.3520666667
734.84,13.9807333333,29.0472666666,19.1536,29.4042,14.0071333333,18.3524269841,18.6016,7.2714,16.0072533333,20.2436,17.2399333333
735.16,13.6818,28.8300666667,18.9296666667,29.2595333333,13.7936666667,18.092915873,18.2617333333,6.90513333333,15.7764133333,19.9666,16.8388
735.48,13.8108666667,28.9624,19.0686666667,29.5077333333,14.0654666667,18.1860698413,18.3343333333,6.95306666667,15.8638,19.983,17.0826666667
735.79,14.1357333333,29.2828,19.3486666667,29.8004,14.3449333333,18.407063492,18.6304666666,7.34386666667,16.2420933333,20.2221333333,17.4463333333
736.11,14.177,29.0346,19.3238666667,29.5782,14.3139333333,18.3329587302,18.6498,7.3842,16.2939866667,20.1629333333,17.3950666667
736.43,14.2747333333,29.2626666667,19.5830666667,29.6906,14.4964666667,18.4441253968,18.657,7.6894,16.4468,20.237,17.4874666667
736.74,14.5982,29.7799333333,20.0684666667,30.1557333333,14.963,18.9449285714,19.1508666667,8.16373333333,17.02236,20.7097333333,17.8441333333
737.06,14.5028,29.6576,20.0000666666,29.9306666667,15.1196,18.8461714286,19.13,8.16886666667,17.1219466667,20.6123333333,17.8174666667
737.38,14.3606,29.5116666667,19.8494666667,29.8062666667,14.9031333333,18.6727936508,18.9129333333,7.9486,16.9639466667,20.3830666667,17.6908
737.69,13.9174666667,29.0984,19.416,29.2671333333,14.3616,18.285131746,18.5165333333,7.48366666667,16.54984,19.8845333334,17.1817333333
738.01,13.6211333333,28.7456,19.1896,28.9538666667,14.1038666667,17.9784333333,18.3171333333,7.14493333333,16.2790133333,19.5462,16.9712
738.33,13.6637333333,28.7898,19.149,28.8388,14.118,17.8527063492,18.3731333334,7.10093333333,16.32184,19.5101333333,16.9747333333
738.64,13.6914666667,28.6935333334,19.085,28.698,13.9102666667,17.8110301587,18.3067333333,7.17493333333,16.3024133333,19.4716666667,17.0422666667
738.96,13.6828,28.6352666667,19.0598666667,28.4781333333,13.6451333333,17.8672507937,18.2724666667,7.17973333333,16.28076,19.4912666667,17.0470666667
739.28,13.7064666667,28.7104,19.1047333333,28.4949333333,13.671,17.8751920635,18.2738666667,7.0644,16.2185733333,19.5001333333,17.1098666667
739.59,14.0351333333,29.1796,19.3365333333,28.9128,14.017,18.2296444445,18.5540666667,7.29893333333,16.5419733333,19.7578666667,17.458
739.91,13.9797333333,29.1937333333,19.1539333333,28.9758666667,13.9321333334,18.2183412698,18.5686,7.23626666667,16.4723066667,19.8209333333,17.3640666667
740.23,13.6676,28.829,18.8958666667,28.7046,13.4346666667,17.8940920635,18.1719333333,6.80506666667,16.0737333333,19.6128,17.0056666667
740.54,13.5891333333,28.9154666667,18.8263333333,28.8473333333,13.2700666667,17.975352381,18.1385333333,6.70653333333,15.88928,19.5798666667,16.8756666667
740.86,13.5550666667,28.8992666667,18.8098,28.8896,13.2688,18.1390380952,18.1588,6.53073333333,15.8802666667,19.697,16.7609333333
741.18,13.4155333333,28.8422,18.6852,28.818,13.135,18.0903349206,18.1121333333,6.425,15.7456266667,19.5696666667,16.6642
741.49,13.5268,29.1257333333,18.9884,28.9395333333,13.3088666667,18.2405349206,18.2219333334,6.59806666666,15.80964,19.7134,16.8577333333
741.81,13.4889333334,29.291,19.0462,29.0486,13.3234666667,18.4526126984,18.1616666667,6.68653333334,15.8359866667,19.7802,17.0744
742.12,13.7594,29.6014666667,19.2380666667,29.3358666667,13.7619333333,18.7283666667,18.5214,6.8972,16.0917066667,19.9098666667,17.3783333334
742.44,13.7509333333,29.6356,19.1698,29.3901333333,13.8622666667,18.6637365079,18.5624666667,6.85893333333,16.02732,19.79,17.2412666667
742.76,13.5538666667,29.5024666667,18.8949333333,29.2128666667,13.5332666667,18.4995492064,18.3127333333,6.68726666667,15.78004,19.8178666667,17.0283333333
743.07,13.1728,29.1339333333,18.677,29.09,13.2892666667,18.1595730159,18.0426666667,6.5036,15.4443466667,19.4952,16.7871333333
743.39,13.0481333334,28.933,18.6230666667,28.811,13.118,17.8631238095,17.7700666667,6.3088,15.2910666667,19.1184,16.5460666667
743.70,12.9349333333,28.7972,18.4277333333,28.7657333333,13.0425333333,17.6949460317,17.61,6.06393333333,15.066,18.8287333334,16.4806666667
744.02,12.5692,28.2554,18.1186,28.3478666667,12.7668666667,17.2502904762,17.2886,5.69966666667,14.65512,18.5744,16.2346
744.34,12.8043333333,28.6177333333,18.4184666667,28.5512666667,13.0118,17.2640444444,17.7060666667,6.00493333333,14.8927333333,18.7533333333,16.5922666667
744.65,13.1502666667,28.8358666667,18.5761333333,28.7298666667,13.3439333333,17.4541333333,17.9526666667,6.4306,15.16088,18.9499333333,17.0963333333
744.97,13.2345333333,29.1079333333,18.5764,28.8648,13.4215333334,17.6229761905,18.0262666667,6.5786,15.3125066667,19.0304666667,17.3317333333
745.28,13.6604,29.2856666667,18.8580666667,29.2694,13.7731333333,17.9490396825,18.3059333333,6.8542,15.56368,19.2601333334,17.7536
745.60,13.7688,29.2688666667,19.0859333333,29.4220666667,13.6989333333,18.0834809524,18.2903333333,7.00546666667,15.5156,19.4327333333,17.6558666667
745.91,13.6722666667,29.1014,19.1256666667,29.3462666667,13.6050666667,18.0097873016,18.1168666667,6.95993333333,15.45564,19.4243333333,17.5518
746.23,13.7985333333,29.0538,19.1660666667,29.3104,13.7637333333,18.1795730159,18.4094666667,7.089,15.6028666667,19.3851333333,17.4284666667
746.55,13.8528666667,29.2810666667,19.3483333333,29.4049333333,13.8153333333,18.3840507937,18.6026,6.93586666667,15.72328,19.5692666667,17.4663333333
746.86,13.6899333333,29.0437333333,19.2652,29.3408666667,13.7438666667,18.3841063492,18.3791333333,6.7342,15.48672,19.5273333333,17.3959333334
747.18,13.527,29.182,19.4726666667,29.4082,13.9387333333,18.424615873,18.5014666667,6.83606666667,15.5253866667,19.731,17.4764666667
747.49,13.92,29.7550666667,19.9570666667,29.9181333333,14.3887333333,18.9565777778,18.8830666667,7.26673333333,16.01332,20.2624666667,17.9563333333
747.81,13.7112,29.5104666667,19.8032,29.8456666667,14.2590666667,18.9523634921,18.6459333333,7.09753333333,15.9037066667,20.1462666667,17.9169333334
748.12,13.7093333333,29.632,19.9013333333,29.9146666667,14.184,19.1453333333,18.6586666667,6.95733333333,16.0261333333,20.2213333333,17.7093333333
748.44,13.5749333333,29.4463333333,19.7929333333,29.6907333333,14.1672666667,18.9846031746,18.7522,6.919,15.98144,20.1088666667,17.4882
748.75,13.2563333333,29.4442666667,19.6630666667,29.5024,13.9674,18.8240619048,18.6206,6.76753333333,15.7836666667,19.8966666667,17.1562
749.07,12.9043333333,29.0743333333,19.2344666667,29.1353333333,13.6218666667,18.5815380952,18.3022666667,6.37006666667,15.5376,19.6188,16.848
749.38,12.7193333333,28.9638666667,18.9202666667,29.1438,13.4681333333,18.4371920635,18.2082666667,6.1612,15.42092,19.5474666667,16.8347333333
749.70,12.8227333333,29.2382,19.1766666667,29.4868,13.7877333333,18.6050904762,18.2518666667,6.42353333333,15.6039866667,19.6311333334,17.3696666667
750.01,13.022,29.1779333333,19.1086666666,29.5318,13.8122,18.5760619048,18.2495333333,6.656,15.5965866667,19.5665333333,17.4488
750.33,13.5908666667,29.6841333333,19.3205333333,30.1036,14.1586666667,19.0357428571,18.798,7.2002,16.12368,20.0849333333,17.9033333333
750.64,13.8126,29.64,19.1579333333,30.0292666667,14.1725333333,19.0464507936,18.7978,7.32073333333,16.23832,20.0474666667,17.9163333333
750.96,13.7732,29.4298,18.9568666667,29.7853333333,13.9996,18.9140365079,18.7199333333,7.2672,16.15864,19.6971333333,17.7058
751.27,13.8638666667,29.3615333334,18.944,29.7688666667,13.9662666667,18.9081015873,18.6604,7.27873333333,16.06784,19.7766666667,17.6676666667
751.59,13.6893333333,29.076,18.566,29.6217333333,13.7499333333,18.6190666667,18.371,7.0858,15.7648133333,19.5362,17.5614666667
751.90,13.792,28.9547333333,18.5078,29.7352,13.6813333333,18.6597412698,18.1337333333,7.00686666667,15.6241333333,19.5546,17.5458
752.22,13.8952,28.7909333333,18.4693333333,29.6547333333,13.7008666667,18.6204714286,18.1436666666,7.0684,15.79148,19.6454,17.545
752.53,14.2775333333,29.3071333333,18.8612666667,30.3012,14.0565333333,18.9255460317,18.5746666667,7.42153333333,16.17936,20.1078666667,18.0906
752.85,14.4387333333,29.4670666667,19.061,30.4402,14.1106666666,18.9631460317,18.6169333333,7.50506666667,16.22268,20.0687333333,18.072
753.16,14.3808666667,29.3052666667,18.889,30.2041333333,13.7337333333,18.7401269841,18.393,7.0326,15.8789733333,19.9657333333,17.6611333333
753.47,14.3447333333,29.1532,18.9069333333,30.1516,13.7441333333,18.7835380952,18.3933333333,7.154,15.9874533333,19.9948,17.5450666667
753.79,14.055,29.0118,18.915,29.951,13.5164666667,18.6620714286,18.273,6.9904,15.88808,19.8461333333,17.4214
754.10,13.9333333333,28.8986666667,18.864,29.848,13.2533333333,18.5167619048,18.1786666667,6.85866666667,15.768,19.7813333333,17.224
754.42,13.5718666667,28.654,18.5006,29.5107333333,12.7504,18.0281904762,17.7034666667,6.4036,15.4261866667,19.5362,16.8306666667
754.73,13.5795333333,28.639,18.5967333333,29.3722666667,12.6604,17.8640698413,17.6090666667,6.5244,15.4190266667,19.4474666667,16.9034
755.05,14.0634666666,29.2424,19.2534666666,29.8180666667,13.2121333333,18.3653698413,18.0468,7.09366666667,15.9079066667,20.0523333333,17.3222666667
755.36,14.4429333333,29.7072666667,19.7225333333,30.2762,13.7105333333,18.8405825397,18.5658,7.67933333333,16.55596,20.5881333334,17.9220666667
755.67,14.5767333333,29.955,20.031,30.4444666667,13.8340666667,19.0104285714,18.6808,7.84813333333,16.6172666667,20.6638,18.0815333333
755.99,14.6536666666,29.8407333333,20.0621333333,30.0918,13.7679333333,18.9662222222,18.5584,7.82926666666,16.5716533333,20.6771333333,18.0700666667
756.30,14.8270666666,29.897,20.2287333333,30.0098666667,13.8952666667,19.0638301587,18.7462,7.96546666667,16.7595333333,20.8868,18.2578
756.62,15.2253333333,30.3996,20.7087333333,30.4871333333,14.3527333333,19.5389793651,19.2432666667,8.4992,17.2870266667,21.3074,18.7263333333
756.93,14.9642,30.5940666667,20.5912666667,30.2427333333,14.0502666667,19.2909444444,19.0602,8.1834,17.1694666667,21.157,18.6288
757.24,15.3644,30.9941333333,20.85,30.4693333333,14.4316,19.5465619048,19.2298666667,8.35846666667,17.3618666667,21.5917333333,18.8732666667
757.56,15.4536,31.1988666667,20.9729333334,30.6381333334,14.7469333333,19.7759047619,19.3618666667,8.47493333333,17.4483866667,21.8426,19.0586666667
757.87,15.4575333333,31.1863333333,21.1034666666,30.7146666667,14.9142666667,19.9299460318,19.5483333333,8.53626666667,17.53632,21.9068666666,19.2510666667
758.18,15.4011333333,31.1853333334,20.9895333333,30.6648666667,14.9091333334,19.8476587302,19.7284,8.4028,17.5730266667,21.8076,19.0304
758.50,14.9442666667,30.7855333334,20.5742666667,30.2486,14.3301333333,19.4898396825,19.4544,7.78346666667,17.2196,21.4025333333,18.8374666667
758.81,14.6592666667,30.4571333333,20.1904,29.6763333333,14.0487333333,19.0242571429,19.0573333333,7.33693333333,16.8172133333,20.9257333334,18.4356666667
759.13,14.1819333333,30.1942666667,19.6736,29.3883333333,13.6597333333,18.6161428571,18.7202,6.88806666667,16.5201066667,20.5193333333,18.0842666667
759.44,14.0876,30.353,19.7732,29.4542666667,13.8238666667,18.7199,18.8997333333,6.905,16.5342266667,20.4253333333,18.1284666667
759.75,13.9552666667,30.2263333333,19.6861333333,29.4598666667,13.828,18.8208349207,18.9058,6.86466666667,16.46188,20.3476666667,18.0718666667
760.07,13.3051333333,29.6048666667,18.9344,28.7107333333,13.2714,18.1742730159,18.299,6.25346666667,15.92136,19.6232,17.5256666667
760.38,13.6733333333,29.7525333333,19.2728,28.8456,13.7730666666,18.6184587302,18.5620666667,6.5836,16.1890266666,20.0636,17.9428
760.69,13.7247333333,29.7595333333,19.3478666667,28.8463333333,13.9258,18.5318190476,18.7252,6.8326,16.3924533333,19.9347333333,18.0595333333
761.01,13.6311333333,29.5862666667,19.3174666667,28.5532666667,13.7918666667,18.2689063492,18.6377333333,6.68506666667,16.2744533333,19.7286,17.8946666667
761.32,14.1680666667,30.0858666667,19.7420666667,28.8872,14.2488666667,18.5009730159,19.0163333333,7.21793333333,16.6389066667,20.1518,18.3990666667
761.63,14.0986666667,29.8793333333,19.6222666667,28.7532666667,14.1572,18.5173,18.8056,7.06886666666,16.5076,20.0781333333,18.2158666667
761.94,14.2332666667,29.9789333333,19.764,28.8522,14.439,18.4876460317,18.8546666667,7.20186666667,16.6307333333,20.0466666667,18.3006
762.26,14.2217333333,29.9548666667,19.7616,28.9475333333,14.431,18.5389253968,18.8641333333,7.15466666666,16.6684933333,20.1058,18.2838
762.57,14.3331333333,29.7760666667,19.8313333333,28.8932,14.4801333333,18.5061888889,18.929,7.2184,16.66172,20.2814,18.2734
762.88,14.3257333333,29.7661333333,19.7786666667,28.9169333333,14.5343333333,18.4751809524,18.9001333333,7.24193333333,16.7201733333,20.3161333333,18.346
763.20,14.5808,29.8823333333,20.0722666667,29.0292666667,14.8121333333,18.6017761905,19.1532,7.4576,17.0094666667,20.4996666666,18.6246
763.51,14.7076,30.1321333333,20.3503333333,29.2965333333,15.0189333333,18.8763587302,19.32,7.701,17.2124133333,20.8765333333,18.8385333333
763.82,14.5760666667,29.9580666667,20.1742666667,29.2485333333,14.7932666667,18.6877777778,19.1942,7.61813333334,17.1036533333,20.7218,18.743
764.14,14.4530666667,29.8690666667,20.1094,29.2278,14.6942666667,18.711031746,19.1524666667,7.4504,17.0376533333,20.6454666667,18.7255333333
764.45,14.5787333333,29.9089333333,20.1046666667,29.3857333333,14.7902,18.920468254,19.2466,7.64626666667,17.1751466667,20.7348,18.8822666667
764.76,14.2932666667,29.6478666667,19.9762,29.3314666667,14.523,18.9277333333,19.1485333333,7.46593333333,17.01936,20.5696,18.5376666667
765.07,14.0852,29.6443333333,19.8902666667,29.4266666667,14.4442,18.9485380952,19.1562666667,7.645,16.93616,20.5295333333,18.4942666667
765.39,13.9535333333,29.6407333333,19.9366,29.5982666667,14.475,19.1467809524,19.3046,7.91173333333,17.019,20.7352666667,18.5506
765.70,14.0094,29.7772666667,20.0593333333,29.8563333333,14.4378666667,19.3282126984,19.4006,8.1078,17.17276,20.9188,18.638
766.01,13.9724,30.0168666667,20.2252666666,29.9594,14.3916666667,19.4928603175,19.5128,8.1284,17.28256,20.943,18.8526
