wavelength,Back_HemSupm,Belly_HemSupm,Breast_HemSupm,Crissum_HemSupm,Crown_HemSupm,DorTail_HemSupm,Patch10_HemSupm,Patch11_HemSupm,Rump_HemSupm,Throat_HemSupm,WingTip_HemSupm
784.67,9.62311111112,51.0047777778,42.9021111111,37.7322222222,9.66677777777,19.6044444444,24.9484444445,11.2738888889,13.3594444445,43.065,16.303
784.98,9.47899999999,49.7837777778,42.4016666667,37.2351111111,9.55477777777,19.1848888889,24.7837777778,11.1112222222,12.9917777778,42.38,15.8994444444
785.29,9.66699999999,50.1453333333,42.9573333333,37.4933333333,10.0226666667,19.3984444445,25.5521111111,11.6068888889,13.7623333333,42.2243333333,16.3702222222
785.60,10.6618888889,51.2031111111,44.4228888889,38.4558888889,11.0576666667,20.4577777778,26.6068888889,12.9076666667,14.7256666667,43.1184444445,17.3456666667
785.91,11.2807777778,51.3675555556,44.6778888889,38.3906666667,11.2488888889,19.9215555556,26.7176666667,13.2526666667,15.299,43.0131111111,17.4405555556
786.22,11.1111111111,50.6195555556,44.497,38.0065555556,10.7646666667,19.3025555556,25.9924444444,12.6444444444,14.8708888889,42.4387777778,17.0237777778
786.53,11.3168888889,50.5715555556,44.4547777778,38.1216666667,11.2757777778,19.7711111111,26.3102222222,12.6762222222,14.8182222222,42.2097777778,17.3721111111
786.84,12.5827777778,50.2616666667,44.3162222222,38.6962222222,12.6517777778,20.0593333333,26.6865555556,13.9261111111,15.6543333333,41.8962222222,18.5778888889
787.14,12.8542222222,50.2385555555,44.3664444445,38.6016666667,12.9028888889,20.4304444444,26.7406666667,13.6526666667,15.688,42.1168888889,18.6191111111
787.45,12.8984444444,50.3962222222,44.1834444445,38.773,12.8308888889,20.3382222222,26.7923333333,13.5554444444,15.7584444444,41.8842222222,18.7148888889
787.76,12.5633333333,50.77,44.0742222222,38.733,12.2515555555,19.8732222222,27.2125555556,12.8461111111,15.3705555556,42.0566666667,18.9865555556
788.07,12.7275555556,51.1422222222,44.5314444444,38.8887777778,11.9435555556,19.6378888889,27.4195555555,12.7273333333,15.3018888889,41.8893333334,19.4252222222
788.38,13.02,52.0998888889,45.4037777778,39.2853333333,11.9432222222,19.6867777778,27.724,12.9322222222,15.3402222222,42.7408888889,19.7846666667
788.69,13.6864444444,52.2192222222,45.1663333333,39.5377777778,12.0866666667,20.1251111111,27.5484444444,12.9743333333,15.2081111111,43.2055555555,19.8714444445
789.00,14.2871111111,52.5466666666,45.29,40.1377777778,12.4286666667,20.58,28.24,12.9301111111,15.7817777778,43.5694444444,20.4131111111
789.31,13.9414444444,52.9961111111,45.6085555555,40.6202222222,11.9842222222,20.8671111111,28.2545555556,12.2352222222,15.6477777778,43.752,20.5963333333
789.62,14.185,53.5538888889,46.3847777778,41.299,12.5511111111,21.7731111111,28.8501111111,12.6635555556,15.9213333333,44.526,21.3234444445
789.92,14.8113333333,54.0693333333,46.9597777778,42.1265555556,12.691,22.1288888889,28.9367777778,13.1586666667,16.1833333333,45.5463333334,22.1702222222
790.23,14.6916666667,54.1086666667,47.0216666667,42.0046666667,12.1462222222,22.5708888889,28.8658888889,12.9912222222,15.8111111111,45.7118888889,22.3068888889
790.54,14.9055555555,54.7511111111,47.0211111111,42.2807777778,11.622,22.6676666667,28.9193333333,13.1983333333,15.8185555556,46.0968888889,22.6463333333
790.85,14.7816666666,54.7263333333,46.9541111111,42.0675555556,11.8851111111,22.6975555555,28.8004444445,13.3554444444,15.5998888889,46.3792222222,22.377
791.16,14.2503333334,54.7538888889,46.6351111111,41.9827777778,12.0708888889,22.8883333333,28.0714444444,13.6856666667,15.289,46.1495555555,21.9625555556
791.47,13.8456666667,54.4133333333,46.5442222222,42.2868888889,12.1955555556,24.057,28.2104444445,13.9146666667,15.2877777778,46.2098888889,21.7607777778
791.78,13.0152222222,53.222,45.5241111111,41.1587777778,11.7961111111,24.4865555556,27.8532222222,13.6073333333,14.8612222222,45.3152222222,21.3167777778
792.08,12.1996666667,53.0234444444,45.4385555555,40.7286666667,11.5606666667,24.1982222222,28.0442222222,13.2883333333,14.3533333333,45.3083333333,21.3584444444
792.39,11.8956666667,51.9611111111,44.7724444444,39.9602222222,11.6848888889,23.4868888889,27.5142222222,13.4763333333,13.8158888889,44.7254444444,21.2621111111
792.70,11.7071111111,51.3261111111,43.8835555556,39.4087777778,11.812,23.3788888889,27.4215555556,13.4008888889,13.2608888889,44.1523333334,20.7383333333
793.01,12.1714444444,50.9222222222,43.626,39.0733333333,12.1483333333,24.0777777778,27.6625555556,13.6468888889,13.7507777778,43.995,20.4934444445
793.32,11.8371111111,50.7146666667,43.7644444444,39.3038888889,12.4827777778,24.0663333333,27.8124444445,13.9926666667,14.3961111111,43.5914444444,19.7787777778
793.62,11.4037777778,51.0244444444,44.5263333333,39.5386666666,12.4224444445,23.8614444444,28.088,13.7336666667,14.5884444445,43.3672222222,19.8454444445
793.93,10.8184444445,50.6732222222,44.819,39.0703333333,12.2233333333,22.9482222222,27.6783333333,13.1365555555,14.2957777778,42.9693333334,19.6932222222
794.24,11.1575555555,51.0111111111,45.165,39.4235555556,12.1917777778,22.8731111111,28.1727777778,13.4821111111,14.8185555556,43.352,20.5603333333
794.55,11.9972222222,51.0108888889,46.1145555556,40.309,12.9968888889,23.699,29.1638888889,14.1784444444,15.6441111111,44.1716666667,21.4723333333
794.86,12.607,51.5744444444,46.5812222222,40.6545555556,13.3941111111,23.3016666667,29.442,14.3612222222,16.0031111111,44.9167777778,22.0534444445
795.16,13.8063333333,52.5081111111,47.4586666667,41.7821111111,14.3233333333,23.1134444444,29.7691111111,14.9283333333,16.8095555556,45.6435555556,22.9924444445
795.47,14.1841111111,53.4557777778,48.2172222222,42.8586666667,15.0371111111,23.6001111111,30.4461111111,15.8901111111,17.9134444444,46.2816666667,23.4797777778
795.78,14.1566666667,54.3061111111,48.5607777778,43.6857777778,14.4913333333,23.4157777778,30.3994444444,15.5845555556,17.8937777778,46.709,23.438
796.09,14.0652222222,54.224,48.2713333333,43.415,14.2553333333,22.8935555556,30.2226666667,15.3631111111,17.7912222222,46.4696666667,23.151
796.40,13.2431111111,54.2018888889,47.4451111111,43.3052222222,13.5475555555,21.4098888889,29.5543333333,14.3822222222,17.1798888889,45.6063333333,22.5606666667
796.70,13.2854444444,54.9834444444,47.8316666666,43.8036666667,13.8114444445,21.4326666667,30.1064444444,13.9718888889,17.0614444444,45.932,22.8973333333
797.01,13.1664444444,54.8933333333,47.3563333333,43.6337777778,13.886,20.5323333333,30.3415555556,13.8631111111,16.6154444444,46.2602222222,22.3706666667
797.32,13.0065555555,54.151,46.9682222222,43.2223333333,14.1944444445,20.0866666667,30.2158888889,13.909,16.5582222222,45.9631111111,21.731
797.63,12.3626666667,53.731,46.6784444444,42.9472222222,13.5907777778,19.4035555555,29.5788888889,12.7252222222,15.5554444444,45.3916666667,20.7368888889
797.93,12.0762222222,53.0251111111,45.9276666666,41.9726666667,12.9826666667,18.1497777778,28.6251111111,11.8054444444,14.7127777778,44.4796666667,19.8798888889
798.24,12.0318888889,53.3308888889,45.5448888889,41.7893333333,12.9411111111,18.2872222222,28.6568888889,11.6492222222,14.5078888889,44.4921111111,19.6866666667
798.55,12.549,54.1666666667,46.1775555556,42.9324444445,13.5446666666,19.4077777778,29.5846666667,12.7458888889,15.7203333333,45.1694444444,20.2557777778
798.85,11.7916666667,52.6974444445,45.1993333333,41.8213333333,12.633,18.7083333333,28.3222222222,11.7791111111,14.6251111111,43.9988888889,19.2647777778
799.16,12.3672222222,51.6183333333,45.0966666667,41.3406666667,13.2368888889,20.0002222222,28.6834444445,11.6666666667,14.9636666667,43.5748888889,19.6136666667
799.47,12.3404444444,51.856,45.5883333333,41.3168888889,13.2895555555,20.5061111111,28.806,11.4883333333,15.0785555556,43.9576666667,20.0438888889
799.78,11.3337777778,51.1877777778,44.9146666667,40.7076666667,12.7195555556,20.1064444445,28.1612222222,11.0614444445,14.2786666667,43.2937777778,19.1413333333
800.08,10.2276666667,49.7574444444,43.5362222222,39.4674444445,11.4222222222,19.5718888889,26.7015555556,10.3146666667,13.2386666666,42.068,17.8301111111
800.39,10.5473333333,49.4676666667,43.6303333333,39.6466666667,11.3616666667,20.2807777778,26.3812222222,10.6102222222,13.7166666667,42.0643333333,17.6623333333
800.70,12.3083333333,51.0164444444,44.5815555556,41.4764444444,12.5326666667,22.2222222222,27.6593333333,11.8965555556,15.3011111111,43.6214444445,19.5035555555
801.00,13.47,51.6945555556,44.8541111111,42.0237777778,13.5567777778,23.3394444444,28.5662222222,12.4395555556,16.3376666667,44.6057777778,20.5461111111
801.31,14.5144444444,52.6901111111,45.4705555556,43.1556666667,14.5144444445,25.3127777778,29.6421111111,13.576,17.6424444444,45.7456666667,21.6967777778
801.62,14.4008888889,51.7938888889,45.4501111111,43.0664444445,14.4133333333,25.6733333333,29.2861111111,13.83,18.2371111111,44.792,21.7131111111
801.92,13.4921111111,50.7687777778,44.3576666667,41.9147777778,13.7401111111,24.6652222222,28.5342222222,12.7232222222,17.2371111111,43.5143333333,20.7962222222
802.23,13.5788888889,50.8831111111,44.2815555556,41.8765555555,13.654,23.8758888889,28.8615555556,12.1257777778,16.7982222222,43.1292222222,20.8693333333
802.54,12.1424444445,50.7347777778,43.8642222222,41.5956666667,13.1093333333,22.828,27.8551111111,11.962,16.3703333334,42.7557777778,20.018
802.84,12.5815555556,50.6202222222,43.818,41.4653333333,13.8087777778,22.7334444444,27.8863333333,12.6453333333,16.6858888889,42.258,19.6906666667
803.15,14.1203333333,50.2034444444,44.1978888889,41.4231111111,14.7614444445,23.2827777778,28.0554444444,13.8858888889,17.499,42.4465555555,20.2366666667
803.46,14.1573333333,50.2897777778,44.3457777778,41.0285555555,15.2054444445,23.2087777778,27.9443333333,14.0461111111,17.5237777778,42.3726666667,20.3723333333
803.76,14.7666666667,50.5972222222,44.1308888889,41.175,16.0696666667,23.8748888889,28.2061111111,14.7063333333,18.4221111111,41.9834444444,21.4622222222
804.07,13.6116666667,50.111,43.6315555556,40.5272222222,14.8313333333,23.2076666667,28.2212222222,13.8827777778,17.3687777778,41.2786666667,20.7193333334
804.38,12.0832222222,49.2928888889,43.2702222222,39.8483333333,13.3838888889,21.9065555556,27.0075555556,12.9165555555,15.8965555555,40.2272222222,19.3056666666
804.68,10.8265555555,48.7645555556,43.0861111111,38.9083333333,12.3013333333,20.088,25.8958888889,12.0037777778,15.0434444445,39.2058888889,18.3028888889
804.99,11.0193333333,49.345,43.6583333333,38.7973333333,12.0284444444,19.8767777778,25.8255555556,11.8448888889,15.1205555555,39.924,18.5665555556
805.30,11.3311111111,48.9457777778,43.8105555556,38.7272222222,12.3271111111,19.842,25.7274444444,12.3397777778,15.5736666667,40.2534444444,19.2472222222
805.60,12.5193333334,49.9231111111,44.2908888889,39.286,13.7994444444,21.8253333333,26.0623333333,13.9017777778,17.0123333333,41.27,20.494
805.91,12.9521111111,49.8262222222,44.0968888889,38.9081111111,13.5444444445,21.4111111111,25.9043333333,13.995,17.0723333333,41.3288888889,20.4196666667
806.21,13.3747777778,49.5576666667,44.4055555556,39.8126666667,13.9734444445,22.079,25.9822222222,14.4808888889,17.4992222222,41.9463333333,20.9994444445
806.52,12.7986666667,49.7637777778,44.593,39.9755555556,13.4872222222,22.2626666667,26.3805555556,13.9192222222,17.551,42.5947777778,21.0745555556
806.83,15.0498888889,49.9801111111,45.6686666667,41.5436666667,14.6506666667,23.8722222222,27.9041111111,15.4624444444,19.2947777778,43.9121111111,22.5283333334
807.13,14.8331111111,50.0414444444,45.8367777778,41.77,14.1988888889,23.5728888889,27.9156666667,15.3294444445,18.707,44.679,21.8361111111
807.44,14.4665555556,48.8311111111,44.8568888889,40.7452222222,13.7927777778,22.4974444445,26.4576666667,14.7138888889,17.7667777778,43.4131111111,20.7371111111
807.74,13.92,48.5816666667,44.4998888889,40.75,13.837,22.7202222222,26.1934444444,14.6395555555,17.7666666667,43.0053333333,20.4373333333
808.05,14.5341111111,48.8474444444,44.5134444444,41.2007777778,14.4927777778,23.4921111111,26.8737777778,15.1,18.3436666667,43.3677777778,20.6486666667
808.35,13.8397777778,48.6638888889,44.2333333333,41.0831111111,14.2756666667,23.3895555556,26.934,14.149,17.3137777778,43.1223333333,20.1686666666
808.66,13.09,48.5781111111,43.8287777778,40.7064444445,13.1338888889,23.0723333333,27.001,13.4562222222,16.344,42.9346666666,18.6602222222
808.97,11.3215555556,47.1958888889,42.7304444444,39.3925555556,11.2013333333,21.0492222222,25.6051111111,11.4266666666,14.043,41.7381111111,17.2905555555
809.27,12.0924444444,47.6297777778,42.678,40.293,12.1678888889,21.6487777778,26.4946666667,11.6243333333,13.7228888889,41.9988888889,17.9346666667
809.58,11.8216666667,47.5886666667,41.8293333333,39.5315555556,11.61,20.7103333333,26.2131111111,10.7935555555,12.7587777778,41.406,18.0952222222
809.88,11.3432222222,47.493,41.8136666667,39.3528888889,11.3896666667,19.576,25.766,10.0897777778,12.0395555556,40.777,17.9976666667
810.19,10.4095555555,48.159,41.4635555556,38.2593333333,11.414,18.3644444445,25.1075555555,8.78355555556,11.3821111111,41.0647777778,17.695
810.49,10.0716666667,48.2943333333,41.829,37.5406666667,11.4196666667,18.876,24.9024444445,7.9761111111,11.2736666667,41.1792222222,17.4786666667
810.80,9.04855555554,48.2867777778,41.0678888889,36.8928888889,10.6452222222,18.7624444444,24.5343333333,6.81955555557,10.2462222222,41.2008888889,16.7332222222
811.10,9.54488888888,47.5108888889,40.4384444444,35.938,10.4683333333,18.4636666667,24.0686666667,7.1711111111,9.75911111111,40.587,17.0293333333
811.41,9.33422222221,47.0021111111,40.0598888889,34.7285555555,9.61644444444,18.0867777778,23.4345555556,6.90933333333,8.85222222222,40.0598888889,16.7413333334
811.71,9.38544444443,45.4633333333,38.7081111111,33.8757777778,9.22088888888,16.979,22.699,7.36355555557,8.76066666667,38.5766666667,16.3051111111
812.02,9.05233333333,45.2286666667,38.6764444444,34.0523333333,9.78755555554,17.1241111111,22.5,7.58166666666,8.28444444444,38.1536666667,17.0751111111
812.32,9.90722222221,45.4205555556,38.7668888889,34.8787777778,10.688,17.9924444444,23.9303333333,8.86599999999,9.66311111111,38.425,17.5532222222
812.63,9.76711111111,45.4113333334,38.9381111111,33.9395555556,10.2587777778,18.1907777778,23.648,9.14466666664,9.99655555556,38.1185555555,17.0928888889
812.93,9.85411111111,46.422,40.2547777778,34.6068888889,10.8932222222,19.5578888889,24.468,10.2061111111,10.7757777778,39.1654444444,16.9431111111
813.24,10.6618888889,47.1722222222,40.7683333333,35.1298888889,11.4272222222,21.1577777778,25.3657777778,11.9095555556,11.3606666667,40.2861111111,17.7976666667
813.54,9.07699999999,45.6378888889,39.2501111111,34.1571111111,9.59822222222,20.373,24.3738888889,11.5481111111,9.66555555554,39.0485555556,16.3557777778
813.85,8.11044444444,45.1991111111,38.8716666667,34.122,8.6421111111,19.3587777778,23.4738888889,10.9737777778,8.419,38.7003333333,15.9123333333
814.15,8.99388888889,45.5963333333,39.8882222222,35.0778888889,10.044,20.2914444444,24.8644444444,13.0081111111,10.1796666667,39.7188888889,17.5137777778
814.46,9.88966666667,46.8876666667,40.5788888889,36.3452222222,11.563,21.8707777778,26.5228888889,14.7591111111,12.383,41.6163333333,18.9258888889
814.76,10.694,47.3141111111,41.0074444445,37.5208888889,12.479,22.6894444445,27.4774444445,15.8658888889,13.5301111111,42.7261111111,19.8865555556
815.07,12.0816666667,48.5275555556,42.4364444444,39.0728888889,14.2736666667,23.5274444444,28.1125555555,17.5703333333,14.6921111111,44.645,20.917
815.37,13.1816666667,49.0068888889,43.0807777778,39.4276666667,14.596,23.35,28.4345555555,17.7273333333,15.4041111111,45.5722222222,21.0775555556
815.68,13.6207777778,50.0865555556,44.3232222222,40.5503333333,14.7456666667,23.4336666667,28.7814444444,17.5838888889,15.4552222222,46.504,20.855
815.98,13.8408888889,50.796,44.8644444445,41.3824444444,14.9605555556,23.3071111111,28.8714444444,17.1303333333,15.7128888889,46.894,21.0323333333
816.29,13.7674444444,50.0347777778,43.9062222222,40.7465555556,13.6631111111,22.4998888889,27.5173333333,15.8332222222,15.1388888889,46.5798888889,20.3126666667
816.59,13.0008888889,50.2011111111,43.027,39.86,13.106,21.2073333333,27.104,14.2433333333,14.8032222222,45.7917777778,18.9326666667
816.89,13.7294444444,51.4556666667,43.3591111111,40.7061111111,13.385,21.6195555556,27.9415555555,14.4186666667,15.6586666667,45.8397777778,19.7761111111
817.20,13.1798888889,51.4347777778,43.2097777778,40.8243333333,12.8794444444,21.6715555556,28.1448888889,14.531,15.7491111111,45.6287777778,19.5863333333
817.50,13.533,51.9392222222,44.4442222222,41.4497777778,13.4512222222,21.3385555556,27.6058888889,14.2038888889,16.0857777778,46.1298888889,19.3258888889
817.81,13.343,52.3694444444,45.0427777778,40.9672222222,12.3242222222,19.505,27.1391111111,12.6961111111,14.8634444445,45.3664444444,17.8713333333
818.11,13.0574444445,51.8161111111,44.1991111111,40.4597777778,12.1991111111,18.8503333333,26.6514444444,11.6627777778,14.3142222222,44.2758888889,17.4407777778
818.41,12.4693333333,51.8134444444,43.6208888889,40.4854444444,12.166,19.1014444444,27.1347777778,11.2267777778,14.3188888889,43.9241111111,17.1941111111
818.72,13.3631111111,52.5437777778,44.3766666667,40.8084444445,12.6305555556,20.3094444445,27.7165555555,12.495,15.3438888889,44.553,18.1928888889
819.02,13.9298888889,52.158,44.6333333333,40.2038888889,12.6337777778,19.6303333333,27.0416666666,13.0238888889,15.5907777778,44.306,18.12
819.33,13.1128888889,51.6307777778,43.9607777778,39.7773333334,12.4605555556,19.0732222222,26.5295555556,13.3715555556,15.1935555556,43.8596666667,18.1286666667
819.63,14.0196666667,52.7147777778,44.7157777778,40.4693333334,13.4864444445,19.4881111111,27.8844444445,14.5142222222,16.0656666667,44.4443333333,19.4396666667
819.93,14.8363333333,52.7597777778,45.5098888889,41.2642222222,14.2193333333,19.739,28.4305555555,15.1087777778,16.6466666667,44.8528888889,20.6761111111
820.24,15.347,53.4274444445,46.6063333333,41.7105555555,14.9224444444,20.2963333333,28.8618888889,15.2796666667,17.165,45.4748888889,21.1312222222
820.54,16.6211111111,54.4273333333,47.4377777778,42.6246666667,16.0315555556,21.2583333333,29.6145555556,15.7424444445,18.1462222222,46.3663333333,21.939
820.85,17.3734444444,55.2106666667,47.9084444444,43.2007777778,16.5575555555,22.1543333333,30.355,16.3581111111,18.7582222222,46.8883333333,22.8246666667
821.15,18.0731111111,55.7122222222,48.4117777778,44.0002222222,17.2271111111,22.6705555556,30.9732222222,16.9945555556,19.4307777778,47.5235555555,23.5502222222
821.45,18.0958888889,56.3966666667,49.0388888889,44.4293333333,17.3424444445,22.9148888889,31.2702222222,17.2318888889,19.63,48.0452222222,23.7637777778
821.76,18.115,56.2094444444,48.9932222222,44.2635555556,17.2665555556,22.7647777778,31.2121111111,17.2561111111,19.7495555555,47.863,23.7281111111
822.06,18.1465555556,56.4301111111,49.2674444444,44.4737777778,17.3665555556,22.6662222222,31.3492222222,17.1446666667,19.8204444444,48.0142222222,23.9355555556
822.36,18.0663333333,56.4723333333,49.2456666667,44.4383333333,17.4178888889,22.8334444445,31.4908888889,17.1278888889,19.8341111111,48.0575555556,24.1363333334
822.67,18.355,56.5285555555,49.5137777778,44.5634444444,17.583,23.0394444444,31.8542222222,17.2232222222,20.0873333333,48.2965555556,24.2807777778
822.97,18.2594444444,56.5324444444,49.6513333333,44.6625555555,17.5958888889,22.984,31.8864444444,17.1657777778,20.1916666667,48.4655555556,24.3235555555
823.27,18.2908888889,56.7283333333,49.8282222222,44.7782222222,17.5884444444,23.1822222222,31.8713333333,17.1783333333,20.2008888889,48.7032222222,24.3196666667
823.58,18.4586666667,56.5181111111,49.647,44.8142222222,17.5694444444,23.1117777778,31.8944444445,17.2695555555,20.1838888889,48.7074444445,24.4834444444
823.88,18.121,55.8653333333,49.19,44.32,17.117,22.514,31.6815555555,17.1493333333,19.8976666667,48.1291111111,24.4828888889
824.18,17.6432222222,55.3611111111,48.8094444445,43.9503333333,16.6356666667,21.7867777778,31.3142222222,16.7095555556,19.4755555556,47.7863333334,24.0234444445
824.49,16.8776666667,54.8535555555,48.5141111111,43.3592222222,16.1198888889,21.4555555555,30.8267777778,16.1585555556,19.0137777778,47.5322222222,23.5615555556
824.79,16.5326666667,53.9707777778,47.9005555556,42.8316666667,15.8367777778,21.0701111111,30.357,15.7473333333,18.7896666666,47.0352222222,23.1343333333
825.09,16.4,54.191,48.0814444444,43.0848888889,15.692,21.1451111111,30.3783333333,15.487,18.5442222222,47.2556666667,23.5045555556
825.39,16.2106666667,53.7374444445,47.5731111111,42.719,15.5284444444,21.0812222222,30.1555555556,15.2771111111,18.3291111111,47.0543333333,23.0738888889
825.70,16.2528888889,53.7293333333,47.783,42.9891111111,15.5453333333,21.1436666667,30.1776666667,15.0657777778,18.5356666667,47.2235555555,23.044
826.00,15.8376666667,54.0034444445,47.8306666667,42.969,15.1617777778,21.0701111111,30.0645555556,14.7383333333,18.407,47.0838888889,23.0862222222
826.30,15.7353333333,53.7344444444,47.5333333333,42.7543333333,14.9141111111,20.7523333333,29.7208888889,14.4557777778,17.8955555555,46.831,22.6685555556
826.61,15.9807777778,54.142,47.7567777778,43.1624444444,15.268,21.0302222222,29.7873333333,14.9984444444,18.3946666666,47.122,22.9647777778
826.91,16.2283333333,55.0744444445,48.6598888889,43.75,15.7042222222,21.6313333333,30.257,15.7165555555,19.0241111111,47.9287777778,23.2944444445
827.21,16.4825555555,56.1737777778,49.5096666666,44.4881111111,16.2638888889,22.5032222222,30.7225555556,16.0078888889,19.368,48.8351111111,23.4215555555
827.51,16.2148888889,56.2746666667,49.8344444444,44.3616666667,16.3103333333,22.9284444445,30.8198888889,16.2274444445,19.5685555556,49.039,23.5458888889
827.82,16.5026666667,56.6311111111,50.0461111111,44.6871111111,16.5683333333,23.416,31.0703333333,16.5814444444,19.9002222222,49.2718888889,23.9667777778
828.12,16.7872222222,56.7404444444,50.2445555556,44.8301111111,16.6562222222,23.5104444444,31.2254444444,16.8628888889,19.9835555555,49.2596666667,24.3715555556
828.42,16.1785555556,56.3827777778,50.0186666667,44.3476666667,16.2531111111,23.079,30.3447777778,16.3351111111,19.3905555556,49.1095555556,23.5485555555
828.72,15.9772222222,56.1087777778,49.8155555556,44.4363333333,16.0573333333,23.2723333333,29.9422222222,16.41,19.2881111111,48.7412222222,23.4488888889
829.02,15.655,55.7997777778,49.4154444444,44.3484444444,16.2044444444,23.3384444445,29.8796666667,16.9195555556,19.6407777778,48.5871111111,23.4781111111
829.33,15.625,55.5265555556,49.4405555555,44.6083333333,16.8596666666,23.5338888889,29.6585555556,17.477,19.8205555556,48.8716666667,23.4567777778
829.63,14.8824444444,54.8932222222,49.295,44.4552222222,16.5384444444,24.1774444444,29.3375555555,17.5318888889,19.9037777778,48.3974444444,23.2052222222
829.93,13.9904444444,52.9315555555,47.6373333333,43.0513333333,15.8828888889,23.4064444445,29.1071111111,16.9278888889,19.0756666666,47.0914444444,22.4661111111
830.23,11.8316666667,50.8406666667,44.9375555556,41.4106666667,14.6125555556,21.2615555556,27.645,15.1185555556,17.3051111111,45.0763333333,20.7936666667
830.54,10.8024444444,49.0875555556,43.4917777778,40.0294444444,13.6473333333,19.9005555556,26.5566666667,14.6272222222,16.707,43.7332222222,20.2226666667
830.84,11.4257777778,48.3168888889,42.515,40.1751111111,13.7931111111,19.6222222222,26.0262222222,14.4225555555,16.4613333334,42.9528888889,19.8547777778
831.14,11.2078888889,47.8302222222,41.86,39.9945555556,13.2807777778,18.5877777778,25.7876666667,13.585,15.6577777778,42.3161111111,19.2095555556
831.44,10.6975555555,48.8695555556,42.28,40.4052222222,13.5097777778,17.7558888889,26.482,13.055,15.4536666667,42.3351111111,19.2584444444
831.74,11.1763333333,49.0816666667,42.126,40.4584444444,13.2994444444,17.7151111111,27.198,13.3123333333,16.0216666667,42.3473333333,19.4996666667
832.04,11.505,49.4646666667,42.3771111111,40.6667777778,13.4243333333,17.2387777778,27.7468888889,13.6825555556,16.5128888889,42.4634444444,20.3025555556
832.35,12.8337777778,50.4566666667,43.7046666667,41.5655555556,14.198,17.9211111111,28.512,14.3832222222,16.7765555556,43.7624444444,21.4708888889
832.65,13.7795555555,51.8483333333,44.5648888889,42.4647777778,14.6325555555,18.1976666667,29.1447777778,14.6433333333,17.1915555556,44.8491111111,22.0801111111
832.95,14.1266666667,52.1211111111,44.3624444445,42.2773333333,14.7501111111,17.9187777778,28.9993333333,14.5353333333,17.2645555556,44.9658888889,22.0892222222
833.25,15.305,53.8483333333,46.2205555555,43.6646666667,15.3246666667,19.193,30.1856666667,15.147,18.0974444444,46.3784444444,23.0213333333
833.55,16.0174444445,54.8587777778,47.499,44.6544444445,15.3875555556,20.2463333333,31.0902222222,15.5594444445,19.0244444444,47.165,23.8161111111
833.85,15.8434444444,55.3203333333,47.9442222222,44.8584444444,14.8178888889,19.7101111111,31.113,15.1284444444,18.5342222222,47.4456666667,23.53
834.16,15.2315555556,55.3944444444,48.2523333333,44.6433333333,14.1137777778,19.6078888889,30.7284444444,14.5116666666,18.2154444444,47.4092222222,23.5673333333
834.46,14.7421111111,54.9948888889,47.8661111111,43.9976666667,13.7438888889,19.3327777778,30.3202222222,14.8465555556,18.1636666667,46.811,23.4196666667
834.76,14.9972222222,54.6573333333,47.7347777778,43.9758888889,13.5812222222,19.9767777778,30.082,15.5633333333,18.6684444444,47.188,23.2572222222
835.06,15.4334444444,54.9746666667,48.0223333333,43.9041111111,14.1487777778,20.4891111111,30.4586666667,15.9632222222,18.9704444444,47.37,23.7715555555
835.36,14.2826666667,54.3963333333,47.758,42.8696666667,13.5827777778,19.8491111111,29.4836666667,14.9607777778,18.0008888889,47.0034444444,22.6923333333
835.66,13.1335555556,54.2352222222,47.1094444444,42.1367777778,12.2651111111,19.2003333333,28.4914444444,13.9898888889,16.9997777778,46.4904444445,21.6155555555
835.96,13.1691111111,53.4597777778,46.7171111111,41.4267777778,11.7297777778,20.2524444444,27.9167777778,14.5455555556,17.2223333333,45.9723333333,21.8433333333
836.26,13.687,53.9823333334,48.3291111111,42.5508888889,12.8096666667,21.5816666667,28.9753333334,15.6922222222,18.2401111111,46.4216666667,23.2385555555
836.57,11.7162222222,53.0881111111,47.4241111111,41.1081111111,11.8558888889,20.3444444444,27.4053333333,14.5406666667,16.946,44.786,21.741
836.87,10.234,51.8403333333,47.1446666667,39.9553333334,11.2143333333,19.4702222222,25.7825555556,13.6566666667,15.4111111111,43.6876666666,20.7085555556
837.17,9.37611111112,49.963,45.5703333334,39.018,11.0188888889,19.5461111111,24.8614444444,13.5658888889,15.1534444444,42.5434444444,20.3764444445
837.47,9.65488888889,50.0498888889,44.7237777778,39.0185555556,11.2308888889,18.6116666667,25.374,13.3654444444,14.4026666667,42.1104444445,19.5291111111
837.77,10.5491111111,51.1455555555,45.5468888889,39.8615555556,11.1975555556,20.0388888889,26.4158888889,12.6026666667,14.2022222222,43.169,19.65
838.07,9.88666666668,50.4988888889,44.3763333333,39.3651111111,10.0454444445,19.8411111111,25.9635555555,10.9523333333,12.2674444445,42.3128888889,19.0021111111
838.37,9.28311111112,50.9496666667,45.1092222222,39.9097777778,9.33033333334,20.0143333333,26.1632222222,11.1585555555,12.1082222222,42.8536666667,18.756
838.67,12.0231111111,53.3237777778,46.4602222222,42.6925555555,10.8711111111,22.3902222222,29.1576666667,13.8228888889,14.6387777778,45.7163333333,20.9743333333
838.97,10.8248888889,51.4544444445,44.6828888889,41.6786666667,10.4435555556,21.5068888889,28.374,13.2571111111,13.5431111111,43.5861111111,19.6948888889
