wavelength,Back_GubCrif,Belly_GubCrif,Breast_GubCrif,Crissum_GubCrif,Crown_GubCrif,DorTail_GubCrif,Patch10_GubCrif,Patch11_GubCrif,Patch12_GubCrif,Rump_GubCrif,Throat_GubCrif,WingTip_GubCrif
732.94,21.9207777778,54.1606666667,35.2293333333,47.7571666667,19.375,11.3684444444,37.1283333333,56.0396666667,56.3714444445,24.4396666667,11.7119444444,19.4798333333
733.25,21.7351111111,53.968,34.9922222222,47.5083888889,19.2691111111,11.1998888889,36.8485555556,55.641,56.1345555555,24.1842222222,11.5113333333,19.2316666667
733.57,21.4742222222,53.8411111111,34.8296666667,47.3192777778,18.956,10.8408888889,36.4988888889,55.566,56.0265555555,23.8708888889,11.1334444444,18.8955
733.89,21.0445555556,53.5203333333,34.342,46.9034444444,18.6965555555,10.6823333333,36.061,55.1758888889,55.6365555556,23.544,10.8124444445,18.512
734.21,20.9863333334,53.1448888889,34.1013333333,46.8194444444,18.5865555556,10.4541111111,35.7976666667,54.9233333333,55.4306666667,23.4008888889,10.5395555556,18.5148333334
734.52,21.1962222222,53.2698888889,34.4578888889,47.2978888889,18.7388888889,10.6402222222,36.006,55.4934444445,55.8807777778,23.6681111111,10.6491666667,18.7643333333
734.84,20.8686666667,53.149,34.213,47.0445555555,18.2477777778,10.3514444444,35.5067777778,55.3413333333,55.7061111111,23.196,10.1202777778,18.4771666666
735.16,20.5548888889,52.9697777778,33.8196666667,47.0185555556,17.9925555556,10.2158888889,35.3402222222,55.4436666667,55.5208888889,23.0211111111,9.80283333332,18.3973333333
735.48,20.5031111111,52.7323333333,33.6368888889,46.7195,17.8887777778,10.2003333333,35.2457777778,55.2282222222,55.52,22.9004444445,9.58922222221,17.9796666667
735.79,20.5758888889,52.9533333333,33.8233333333,46.7915555555,17.9978888889,10.2756666667,35.7065555555,55.5516666666,56.1541111111,23.1498888889,9.62133333333,18.2508333333
736.11,20.414,52.3851111111,33.4417777778,46.5,17.8583333333,10.4601111111,35.2181111111,54.8963333333,55.4511111111,22.9496666667,9.48777777777,18.2278333333
736.43,20.3186666667,52.1475555555,33.3252222222,46.241,17.8584444445,10.6674444444,34.8054444445,54.7611111111,55.245,22.795,9.36888888889,17.9856666667
736.74,20.6547777778,52.5474444444,33.8118888889,46.7996111111,18.2034444444,11.1887777778,35.2813333333,55.3836666667,55.6823333333,23.1226666667,9.59672222223,18.373
737.06,20.7535555556,52.561,33.906,46.8806666667,18.3437777778,11.3566666667,35.5507777778,55.3021111111,55.8132222222,23.2572222222,9.95327777779,18.6856666667
737.38,21.3514444444,53.0372222222,34.3837777778,47.4041666667,18.6941111111,11.8263333333,36.1047777778,55.7845555556,56.2872222222,23.6897777778,10.6716111111,19.334
737.69,21.4972222222,53.3605555556,34.427,47.5939444445,18.782,12.0364444444,36.4336666667,55.9444444444,56.4318888889,23.758,10.8757222222,19.382
738.01,21.3816666667,53.3155555556,34.2722222222,47.4903888889,18.664,11.9844444444,36.2916666667,55.6655555556,56.1433333333,23.5565555556,10.9704444444,19.4028333333
738.33,21.6731111111,53.2218888889,34.609,47.5654444444,19.2385555556,12.3827777778,36.7045555556,55.7978888889,56.3791111111,23.9987777778,11.7126111111,19.8098333333
738.64,21.7984444445,53.4454444444,34.8906666667,47.6901666667,19.3456666667,12.6563333333,36.8273333333,55.721,56.4513333333,24.1345555556,11.8050555556,19.7346666666
738.96,21.5714444444,53.3043333333,35.0066666667,47.8315555556,19.2997777778,12.6793333333,36.6841111111,55.6565555556,56.0647777778,23.8632222222,11.6790555556,19.7221666666
739.28,21.5625555556,53.2684444445,34.8997777778,47.8424444445,19.4252222222,12.7181111111,36.6806666667,55.4381111111,56.0613333333,24.1084444445,11.7666111111,19.8725
739.59,21.9604444444,53.8741111111,35.1578888889,48.2223888889,19.923,13.0134444444,37.15,56.0054444444,56.8113333333,24.4191111111,12.058,20.0478333333
739.91,22.2926666667,54.5196666667,35.7567777778,48.6639444444,20.2295555555,13.1783333333,37.5548888889,56.3344444444,57.1588888889,24.7701111111,12.2443333333,20.2211666666
740.23,22.1174444445,54.368,35.5787777778,48.5823333333,19.9638888889,12.8384444444,37.5112222222,55.9906666667,57.0735555556,24.7355555556,12.1836666667,20.0413333333
740.54,22.087,54.3946666666,35.5028888889,48.4824444444,19.8454444444,12.7533333333,37.3438888889,55.9058888889,56.784,24.8057777778,12.0967777778,19.8073333334
740.86,21.8414444444,54.1265555556,35.2797777778,48.2138888889,19.7104444445,12.5698888889,37.1282222222,55.7224444444,56.4153333333,24.4812222222,11.663,19.3173333333
741.18,21.4476666667,53.7762222222,35.0387777778,48.0683888889,19.2985555556,12.225,36.5311111111,55.512,56.0644444444,24.1494444444,11.2610555556,18.9505
741.49,21.5272222222,53.7361111111,35.0108888889,47.7932777778,19.4113333333,12.1911111111,36.4675555556,55.4624444444,56.1088888889,24.192,11.0646666667,18.8046666667
741.81,21.256,53.5553333334,34.7236666667,47.8417222222,19.0708888889,12.0456666667,36.2951111111,55.2351111111,55.8895555555,23.9558888889,10.4676666667,18.5156666666
742.12,21.2095555556,53.4203333334,34.74,47.6795,19.07,11.8485555556,36.3757777778,55.3308888889,55.9727777778,24.1237777778,10.5681666667,18.4055
742.44,21.3266666666,53.783,35.0221111111,47.5092222222,19.3067777778,11.8527777778,36.6638888889,55.5367777778,56.6425555556,24.4425555555,10.6587222222,18.395
742.76,21.0023333333,53.5762222222,34.7716666667,47.1190555556,18.8857777778,11.6474444444,36.3235555555,55.2707777778,56.1631111111,23.7505555556,10.2996666667,17.8556666667
743.07,20.4257777778,52.8893333333,34.4095555555,46.6086111111,18.2927777778,11.1592222222,35.9226666666,54.7533333333,55.5987777778,23.0965555556,9.75411111112,17.4593333333
743.39,20.1242222222,52.1485555556,33.8001111111,46.2753888889,18.0453333333,10.933,35.5035555556,54.0974444445,55.0503333333,22.7274444445,9.55444444443,17.3956666667
743.70,20.3622222222,52.2968888889,34.023,46.421,18.3808888889,11.155,35.5184444444,54.6427777778,55.0892222222,22.9166666667,9.77327777778,17.832
744.02,20.4231111111,52.5502222222,34.2626666667,46.6463888889,18.5694444445,11.3928888889,35.7848888889,55.1057777778,55.4914444444,22.7461111111,9.70977777777,17.8676666666
744.34,20.5121111111,52.5627777778,34.3722222222,46.8331666667,18.6676666667,11.5935555556,35.8536666667,55.1727777778,55.6447777778,22.943,9.92050000001,18.3745
744.65,20.7156666667,52.7777777778,34.3892222222,46.8619444444,18.6588888889,11.7267777778,36.2412222222,55.4254444444,55.9611111111,23.1381111111,10.0700555556,18.3483333333
744.97,20.5084444444,52.6087777778,34.3157777778,46.6798888889,18.6138888889,11.6876666667,36.2202222222,55.2597777778,55.9465555556,23.2697777778,10.2413888889,18.1178333333
745.28,20.5918888889,52.611,34.126,46.5287222222,18.7711111111,11.5074444444,36.1726666667,55.2295555556,55.9518888889,23.2957777778,10.4189444444,17.8101666667
745.60,20.892,52.2852222222,33.983,46.3996111111,18.9921111111,11.731,35.9936666667,54.8754444444,55.9156666667,23.0574444444,10.5535,18.2795
745.91,21.4432222222,52.3351111111,34.0088888889,46.5897222222,19.1793333333,12.2505555556,36.2431111111,54.8945555556,55.5308888889,23.4156666667,11.1653888889,18.8785
746.23,21.3106666667,51.9137777778,33.8938888889,46.3994444444,19.0873333333,12.2618888889,36.0245555556,54.3366666667,55.1998888889,23.5533333333,11.1355,19.036
746.55,21.5218888889,52.3851111111,34.301,46.7541111111,19.402,12.5991111111,36.3044444445,54.6413333333,55.716,23.9533333333,11.7141666667,19.2488333333
746.86,21.775,53.1426666667,35.0188888889,47.039,19.8683333333,12.8263333333,36.9255555556,55.3636666667,56.6612222222,24.3845555555,12.084,19.711
747.18,21.4511111111,53.0553333333,34.8265555556,46.6277222222,19.5154444445,12.344,36.8208888889,54.9171111111,56.4935555556,23.9168888889,11.6735555556,19.3708333333
747.49,21.157,52.7803333333,34.6134444444,46.3304444444,19.2271111111,11.9174444444,36.4066666667,54.5833333334,56.2152222222,23.9423333334,11.4581666667,19.2758333334
747.81,21.0726666667,52.6836666667,34.5122222222,46.0198333333,19.1496666667,11.4193333333,36.2444444444,54.4986666667,56.1914444444,23.7781111111,11.1552222222,18.9343333333
748.12,21.1788888889,52.3913333333,34.599,45.9107222222,19.2367777778,11.4587777778,36.1835555555,54.2077777778,55.8888888889,23.7295555555,11.4155555556,19.1593333333
748.44,21.4886666667,52.6064444444,34.9888888889,46.684,19.5528888889,11.6178888889,36.4708888889,54.624,56.323,23.8537777778,11.5792777778,19.729
748.75,21.8155555556,53.0948888889,35.387,46.9872222222,19.5533333333,11.5908888889,36.5882222222,55.1293333333,56.5775555556,24.0818888889,11.6292777778,20.0086666667
749.07,21.2591111111,53.3558888889,35.0248888889,46.8323888889,18.9078888889,10.598,36.3885555555,55.0421111111,56.6407777778,23.7815555556,10.8302222222,19.1965
749.38,21.1046666666,53.0903333334,34.9752222222,46.765,18.4483333333,10.2634444444,36.0044444444,54.8056666666,56.4476666667,23.4916666667,10.2338333333,18.7325
749.70,21.687,53.6335555556,35.3148888889,47.3695,19.027,10.606,36.484,55.7538888889,57.2396666667,23.842,10.4969444444,18.9033333333
750.01,22.0132222222,53.9042222222,35.2383333333,47.6873333333,19.3275555556,10.3448888889,36.765,56.0278888889,57.2862222222,24.1122222222,10.5713333333,19.0763333334
750.33,21.8504444444,53.4433333333,34.8603333333,47.3823333333,18.7812222222,9.8321111111,36.3328888889,55.4365555556,56.7256666667,23.8682222222,10.3004444444,18.4518333333
750.64,22.1078888889,53.7253333333,35.0242222222,47.8092222222,19.1486666667,10.3054444444,36.5314444444,56.048,56.8186666667,24.326,10.4795,18.778
750.96,22.7235555556,53.6193333333,35.2352222222,48.0169444445,19.8243333333,11.2143333333,36.7486666667,56.1697777778,56.912,24.7236666667,11.2683333333,19.2906666666
751.27,23.039,54.1334444444,35.843,48.7944444445,20.1506666666,11.623,37.1321111111,56.5593333333,57.2334444445,25.0615555556,11.64,19.7371666666
751.59,23.0665555556,54.3783333333,35.812,48.9745555556,20.3695555555,11.5484444444,37.2275555556,56.8816666666,57.6713333333,25.1031111111,11.4414444444,19.5723333334
751.90,22.987,54.6357777778,35.7224444444,48.8505555556,20.313,11.706,37.3668888889,56.9051111111,57.6851111111,24.9113333334,11.3159444444,19.4931666667
752.22,23.0726666667,54.7547777778,35.9344444445,48.9728888889,20.4167777778,12.0213333333,37.6753333333,56.9133333333,57.6247777778,25.0274444444,11.8348888889,19.7778333333
752.53,23.2075555556,54.7683333333,36.3735555556,49.3686666667,20.796,12.7203333333,38.0124444445,57.4965555556,57.6995555556,25.5545555556,12.4803333333,20.1796666667
752.85,23.1215555556,54.7254444444,36.2583333333,49.296,21.1107777778,13.0923333333,38.0811111111,57.7094444444,57.7935555556,25.7398888889,13.0331666667,20.6833333333
753.16,23.1262222222,55.0268888889,36.5348888889,49.5105555556,21.0317777778,13.4035555556,38.1158888889,57.7243333333,57.6355555555,25.8732222222,13.2676666667,20.9501666666
753.47,22.7381111111,54.7372222222,36.4036666667,49.3279444444,20.5556666667,13.5021111111,37.7531111111,57.2322222222,57.3562222222,25.4464444444,12.887,20.826
753.79,22.6988888889,54.6763333334,36.2488888889,49.481,20.7371111111,13.9076666667,37.6544444444,57.3685555556,57.0556666667,25.1726666666,12.9313333333,21.1741666666
754.10,22.679,54.1952222222,36.173,48.9823333333,20.5144444445,13.5934444444,37.5085555556,56.6427777778,57.0302222222,24.9725555556,12.8835,21.0158333334
754.42,22.7026666667,54.6855555555,36.5294444445,49.1451111111,20.4926666667,13.463,37.9255555555,56.8251111111,57.4068888889,24.9633333333,12.6232777778,21.1043333333
754.73,22.3645555555,54.33,36.2216666667,48.6449444444,20.2237777778,13.1756666667,37.5948888889,56.4355555555,57.1267777778,24.6732222222,12.1255,20.595
755.05,22.1307777778,54.0236666667,35.9342222222,48.1497777778,19.7993333333,13.1673333333,37.3948888889,55.8914444444,56.6395555556,24.5534444444,12.0884444444,20.3693333333
755.36,22.0485555556,53.6867777778,35.6565555556,47.8705555556,19.7148888889,12.7861111111,36.9331111111,55.7648888889,56.1988888889,24.3976666667,12.2140555556,19.9985
755.67,21.7875555555,53.5837777778,35.5275555555,47.7771111111,19.8003333333,12.5238888889,36.7955555556,55.7211111111,56.451,24.2873333334,11.8331111111,19.7875
755.99,22.0147777778,53.5635555555,35.3717777778,47.4013333333,19.8617777778,12.662,36.4247777778,55.3376666667,56.069,23.877,11.7074444445,19.8491666667
756.30,22.0003333334,53.9395555556,35.5833333333,47.6896666667,19.9566666667,12.2042222222,36.5282222222,55.4132222222,56.4166666667,23.6428888889,11.3092777778,19.9778333333
756.62,21.6788888889,53.883,35.1764444444,47.3262222222,19.9478888889,11.7128888889,36.5664444444,55.3054444445,56.6422222222,23.2342222222,10.9884444444,19.9103333333
756.93,21.6154444445,53.7728888889,34.9192222222,47.0892222222,20.0937777778,12.0584444444,36.5741111111,55.2841111111,56.3803333333,23.2972222222,11.0977222222,19.7876666667
757.24,21.8622222222,53.6498888889,35.006,47.1522777778,20.38,12.3445555556,36.7318888889,55.4705555556,56.503,23.7678888889,11.4181111111,19.9696666666
757.56,22.2328888889,54.4555555555,35.1506666667,47.7523333333,20.766,12.9655555556,37.1273333334,56.3897777778,56.8198888889,24.1935555556,11.9478888889,20.2138333333
757.87,22.4168888889,54.4603333333,35.0394444445,47.6355555555,20.7214444445,13.1015555556,37.0351111111,56.5456666667,56.5245555556,24.2496666667,12.0326666667,20.3475
758.18,22.4641111111,54.6033333333,34.8958888889,47.4956666667,20.7123333333,12.9788888889,37.0422222222,56.3236666667,56.4128888889,24.1214444444,12.1845,20.3833333333
758.50,23.07,55.2711111111,35.4134444445,48.3333888889,21.1585555556,13.5177777778,37.4936666667,56.9142222222,57.0987777778,24.6553333334,12.5461111111,20.9953333334
758.81,23.1451111111,55.2776666667,35.247,48.2277222222,20.9167777778,13.3866666667,37.9057777778,56.7667777778,57.1234444445,24.8231111111,12.5926111111,21.1106666666
759.13,23.3622222222,55.5136666667,35.3254444444,48.5541111111,20.7896666667,13.9922222222,38.2013333333,56.9988888889,57.2446666667,24.889,12.6353888889,21.098
759.44,23.502,55.5867777778,35.4962222222,48.9004444444,20.7595555555,13.9111111111,38.5206666667,57.1071111111,57.2901111111,25.1737777778,12.6601666667,21.2583333334
759.75,23.4288888889,55.2925555556,35.0706666667,48.4429444444,20.3917777778,14.2203333333,38.3397777778,56.5865555556,56.7621111111,25.3466666667,12.565,20.7423333334
760.07,23.8555555556,55.5042222222,35.2237777778,48.8007222222,20.2751111111,14.3988888889,38.5165555556,56.8141111111,56.4955555556,25.6947777778,12.8190555555,20.8815
760.38,24.1614444444,56.1362222222,35.236,49.1782777778,20.169,14.0874444444,38.6736666667,57.557,56.8257777778,25.7996666667,12.8661111111,20.9288333333
760.69,23.8968888889,56.292,35.1167777778,49.0175,19.7801111111,13.6986666667,38.425,57.4895555556,56.9347777778,25.3903333333,12.3193333333,20.5551666666
761.01,23.5602222222,55.5605555556,35.1843333333,48.6820555556,19.5715555556,13.5706666667,38.122,56.6821111111,56.7778888889,25.1447777778,12.2831111111,20.0693333334
761.32,22.9694444445,55.072,34.5885555555,48.4003888889,19.0426666667,12.8156666667,37.5725555555,55.8923333333,56.6202222222,24.7226666667,11.9708333333,19.5385
761.63,22.8561111111,54.5785555556,34.3006666667,48.2226111111,18.6908888889,13.0132222222,37.4142222222,55.8513333333,56.2176666667,24.6687777778,11.9422222222,19.5125
761.94,22.6066666666,54.4068888889,34.4097777778,47.9400555556,18.6542222222,12.8611111111,37.4214444444,55.9307777778,56.0167777778,24.3251111111,11.9659444444,19.4275
762.26,22.6488888889,54.2537777778,34.605,47.9442222222,19.0544444444,13.3048888889,37.1134444444,55.5468888889,55.9693333333,24.2866666667,11.9128888889,19.4465
762.57,22.1394444444,53.5176666667,34.164,47.3111666667,18.7087777778,12.5992222222,36.5204444445,55.0347777778,55.4147777778,23.9417777778,11.5286666667,19.1778333333
762.88,22.1501111111,53.4965555556,34.1168888889,47.3190555556,19.0194444444,12.4466666667,36.6077777778,55.2397777778,55.6635555555,24.1334444444,11.7348333333,19.3116666666
763.20,21.9663333333,53.4735555556,34.1006666667,47.3135555555,18.9985555556,12.064,36.5176666667,55.335,55.9334444444,23.8832222222,11.5519444444,19.1996666666
763.51,21.7223333333,53.2885555556,34.1627777778,47.2271666667,19.2147777778,11.9517777778,36.4493333333,55.354,56.3268888889,23.9235555555,11.5239444444,19.2476666666
763.82,21.5938888889,53.0536666666,34.3756666667,46.9944444445,19.1991111111,11.8698888889,36.3065555556,55.0001111111,56.222,23.8007777778,11.4425,19.4253333334
764.14,21.4728888889,53.0381111111,34.2981111111,46.9521666667,19.0054444444,11.6376666667,36.3925555556,54.8331111111,56.2205555556,23.7748888889,11.4205,19.4685
764.45,21.5084444444,53.0986666667,34.3007777778,47.044,19.071,11.5983333333,36.3871111111,55.0252222222,55.9922222222,23.7394444445,11.3021666667,19.8783333333
764.76,21.466,53.1627777778,34.4818888889,47.1933333333,19.3414444445,11.9633333333,36.49,55.2035555556,56.1037777778,23.8306666667,11.3492222222,19.9615
765.07,21.3527777778,53.2927777778,34.4231111111,47.0861111111,19.0606666667,11.4936666667,36.3117777778,55.0646666666,56.2708888889,23.5448888889,11.0340555556,19.7241666667
765.39,21.1747777778,53.1923333333,33.9264444444,47.0112222222,19.0538888889,11.0765555556,36.0041111111,54.6163333333,55.7982222222,23.4212222222,10.6630555556,19.582
765.70,21.1098888889,53.441,33.9125555555,47.1198333333,18.9168888889,10.8488888889,36.0365555556,55.1281111111,56.0521111111,23.5277777778,10.6905,19.5351666666
766.01,21.5578888889,53.9552222222,34.0755555556,47.5435555556,19.4577777778,11.47,36.248,55.182,56.249,23.8856666667,11.2251666667,19.8821666667
766.32,21.4312222222,53.85,33.9187777778,47.7088888889,19.0785555556,11.6094444444,36.0558888889,54.8107777778,56.1461111111,23.6503333333,11.0442777778,19.695
766.64,22.039,54.3706666667,34.4644444444,48.2199444444,19.7393333333,12.3393333333,36.468,55.254,56.3473333333,24.2527777778,11.8921666667,20.4396666667
766.95,21.9605555555,53.7564444445,33.9906666667,47.7553888889,19.326,12.2472222222,36.0793333333,54.5585555556,55.6002222222,24.0156666667,11.7822222222,19.8496666667
767.26,21.5224444444,53.1565555556,33.2177777778,47.4245,19.0021111111,11.8973333333,35.8884444445,54.3301111111,55.197,23.6383333333,11.2671111111,19.086
767.57,21.5396666667,52.8312222222,33.1552222222,47.1718333333,19.2725555556,12.1736666667,35.5947777778,54.2321111111,55.0808888889,23.6942222222,11.5176111111,18.9548333334
767.88,21.0425555555,52.597,32.5798888889,46.7017777778,18.7448888889,11.5682222222,35.0934444445,53.8262222222,54.9626666667,23.2906666667,11.1913888889,18.112
768.20,21.4484444445,52.9392222222,32.6746666667,46.7343333333,18.8192222222,11.5906666667,35.3484444444,54.1354444444,55.268,23.5591111111,11.0759444444,18.0866666667
768.51,22.509,53.4702222222,33.3007777778,47.8234444445,20.3454444445,13.099,36.3308888889,55.1255555556,56.1288888889,24.7637777778,12.4601111111,19.1886666667
768.82,22.8077777778,53.147,33.6128888889,47.8409444444,20.5522222222,13.5464444444,36.5268888889,55.2163333333,56.4337777778,25.0164444445,13.0105,19.531
769.13,22.6005555556,52.8673333333,33.2453333333,47.5513333333,20.8645555556,13.5765555556,36.6766666667,54.9611111111,56.1565555555,25.0387777778,13.0801111111,19.5643333333
769.44,22.8737777778,53.1294444444,33.6106666667,47.9308888889,21.2102222222,13.6687777778,37.4574444444,55.4445555555,56.4981111111,25.3552222222,13.2183333333,19.9418333333
769.76,23.0654444444,53.5573333333,34.205,47.8672222222,21.5276666667,13.5842222222,37.5853333333,55.8744444445,56.8806666667,25.744,13.5167777778,20.3868333333
770.07,22.784,53.4324444444,33.9313333333,47.8152222222,20.9234444445,12.9496666667,37.2728888889,55.9641111111,56.8906666667,25.3812222222,13.0662222222,19.6651666667
770.38,23.2671111111,54.33,34.6113333333,48.5491111111,21.2824444444,12.968,37.6634444444,56.5478888889,57.2543333333,25.6576666667,13.6633333333,20.1961666667
770.69,24.0502222222,54.3668888889,35.3268888889,48.8902777778,21.9814444445,13.7141111111,38.2081111111,56.5635555555,57.6468888889,26.6004444445,14.5415,21.1126666667
771.00,24.8097777778,54.9544444444,36.2861111111,49.7490555556,22.9223333333,14.5435555556,39.1783333333,56.9863333333,58.3256666667,27.4808888889,15.3351111111,22.1005
771.32,25.2658888889,54.9974444445,36.6216666667,49.9809444444,23.3617777778,14.8581111111,39.5123333333,56.9243333333,58.2474444445,28.0263333333,15.7683888889,22.5396666667
771.63,24.7666666667,54.147,36.3366666667,49.5019444444,22.4711111111,13.9201111111,39.2855555556,56.3103333333,57.4773333333,27.3733333333,15.4607222222,21.9653333333
771.94,23.4795555556,53.357,35.8243333333,48.2641666667,21.5501111111,12.859,38.4342222222,55.6742222222,56.56,26.6665555555,14.4521111111,21.1268333333
772.25,23.4961111111,53.3381111111,36.2442222222,48.6412777778,21.5933333333,12.7238888889,38.5985555556,55.6844444444,57.0712222222,26.9635555556,14.3323333333,21.154
772.56,23.6795555556,53.6477777778,36.453,49.2344444444,21.3706666666,12.9291111111,38.4591111111,55.744,57.5533333333,26.9465555556,14.3861666667,21.6653333333
772.87,23.4705555555,53.3,36.4545555556,48.7722777778,21.0318888889,12.7508888889,37.8693333333,55.6637777778,57.6444444444,26.6584444444,14.203,21.6105
773.18,23.9951111111,53.1834444444,36.3378888889,48.9390555556,21.157,13.4332222222,37.9775555555,55.5973333333,57.2368888889,26.6167777778,14.6149444444,21.7605
773.50,23.7124444444,52.4011111111,35.5026666667,48.0792222222,21.005,13.454,37.8622222222,54.9677777778,56.9052222222,26.3204444444,14.3070555555,21.8453333333
773.81,23.2457777778,51.9352222222,34.9227777778,47.2158888889,20.6573333333,13.4332222222,37.5198888889,54.7981111111,56.6875555556,25.9343333333,13.6745555555,21.6603333334
774.12,23.3316666667,52.5661111111,35.6454444445,47.0613888889,20.4945555555,13.4317777778,37.5762222222,54.8526666667,56.9104444444,25.8044444445,13.4314444444,21.8115
774.43,23.5706666667,53.0721111111,36.0217777778,47.2733888889,20.0887777778,13.2956666667,37.4981111111,54.8216666667,56.5286666667,25.8662222222,13.4878888889,21.6718333334
774.74,23.5473333333,53.373,36.0095555556,47.5925555556,20.213,13.6573333333,37.7846666666,55.5207777778,57.2096666667,26.0241111111,13.4842222222,22.1746666667
775.05,24.8914444445,55.06,37.3588888889,49.2957777778,21.7441111111,15.0322222222,38.7584444445,56.8248888889,58.3376666667,27.4645555556,14.8322222222,23.761
775.36,25.9406666667,56.0136666667,38.0475555556,50.326,22.2926666667,15.4812222222,39.4305555556,57.2912222222,58.8155555555,28.1698888889,15.3096111111,24.3985
775.67,25.5483333333,56.1573333333,37.6238888889,49.6816666667,22.0627777778,15.3486666667,38.9066666666,57.1124444444,58.0058888889,27.937,15.384,24.0181666666
775.98,25.2703333333,55.724,37.4268888889,49.0164444444,21.5401111111,14.9831111111,38.9155555556,56.9821111111,56.9643333333,27.822,15.0585555556,23.6178333333
776.30,24.9457777778,56.1527777778,37.1607777778,49.6515,20.9826666667,14.1874444444,38.898,57.121,57.3018888889,27.7145555556,14.8572777778,23.1405
776.61,23.9931111111,55.8307777778,36.453,48.9266666667,20.4054444444,13.2306666667,38.609,56.3813333333,57.1336666667,27.3053333333,14.1939444445,22.172
776.92,23.4835555555,55.8152222222,36.2178888889,49.0495555556,20.1261111111,12.8176666667,38.2767777778,56.5571111111,56.6501111111,27.1193333333,13.8705,21.4663333334
777.23,24.0258888889,56.3217777778,36.5575555556,49.7288888889,20.5961111111,13.569,38.7814444444,57.1161111111,57.1254444444,27.8853333333,14.2136111111,21.6428333333
777.54,22.9796666666,56.1498888889,35.4806666667,50.0238888889,19.5666666667,12.4818888889,38.0981111111,57.0796666666,56.8786666667,27.5334444445,13.273,20.2761666666
777.85,21.9466666667,55.4274444445,33.5892222222,49.5275,18.64,11.3768888889,37.329,56.776,56.4807777778,26.5822222222,11.982,19.1173333333
778.16,21.6726666666,55.4756666666,33.6631111111,49.4053888889,18.2854444445,10.8016666667,37.1601111111,56.3948888889,56.5947777778,26.369,11.9155,18.3603333333
778.47,20.3618888889,54.3422222222,32.2716666667,48.1700555556,16.7927777778,9.9078888889,36.1844444444,55.7073333333,55.6768888889,25.1036666666,10.4033333333,16.8638333333
778.78,19.0053333333,53.2168888889,30.9128888889,47.0791666667,15.9415555555,8.78277777777,35.243,54.6262222222,54.8915555556,23.8053333333,9.77827777779,16.115
779.09,19.0046666667,53.052,30.8401111111,47.1963333333,15.6424444444,9.01077777777,35.2681111111,54.9864444444,55.4936666667,23.8464444445,9.29566666668,16.046
779.40,18.966,52.9866666667,30.5635555556,47.2988333333,15.3822222222,8.39422222223,34.9507777778,54.6252222222,55.175,23.4484444445,8.5421111111,15.3188333333
779.71,18.5148888889,52.1441111111,30.1226666667,46.1025555556,15.1563333333,8.18555555557,34.4951111111,54.4044444444,54.2352222222,22.7925555555,7.62033333333,15.0823333333
780.02,18.2435555555,51.5026666667,30.0741111111,46.0688333333,14.7618888889,8.5078888889,33.9576666667,54.0742222222,53.4921111111,22.2541111111,7.508,15.0
780.33,18.342,52.086,31.0744444445,46.6602222222,15.0023333333,8.53866666667,34.2628888889,54.0855555556,54.0532222222,22.287,7.56594444444,15.629
780.64,17.111,51.1022222222,31.0517777778,45.9855555555,14.3357777778,6.932,33.6733333333,52.8242222222,53.1206666667,20.906,6.77311111111,14.9063333334
780.95,17.3375555556,50.7591111111,31.485,45.2145,14.6643333333,7.08466666667,33.5314444445,52.8163333333,53.1682222222,20.7591111111,6.74938888889,14.9836666667
781.26,16.705,49.6207777778,31.2891111111,43.5707777778,13.8365555555,5.583,32.2013333333,51.665,51.9948888889,19.9803333334,5.68183333333,14.0453333333
781.57,17.1807777778,49.7431111111,31.2431111111,43.349,13.7828888889,5.11966666667,31.9585555556,52.0122222222,51.4422222222,19.6288888889,5.26488888889,14.3528333334
781.88,17.7263333333,49.9945555556,31.3036666667,43.4073333333,14.7325555556,5.74066666667,32.2568888889,52.2704444444,51.4743333333,19.8003333333,5.99816666667,15.2538333333
782.19,18.6531111111,50.6061111111,32.4465555556,44.0292777778,15.3423333333,6.71155555557,33.0077777778,53.0303333333,52.1322222222,20.4265555555,6.229,15.4041666666
782.50,19.7991111111,51.6582222222,32.8976666667,44.6735555555,16.4042222222,7.5041111111,33.8916666667,53.5454444444,52.6184444445,21.3844444444,7.53761111111,16.4153333333
782.81,19.9643333333,51.8554444445,33.2216666667,45.0760555556,16.6777777778,8.22733333333,34.0823333333,53.521,53.3758888889,21.6522222222,8.255,16.9686666667
783.12,20.7115555556,52.098,34.2842222222,45.7033888889,17.064,9.54455555557,34.553,54.1456666667,53.6982222222,22.1552222222,9.32633333333,17.4891666667
783.43,21.1733333333,52.3744444444,34.7884444444,45.7135,17.6537777778,9.667,34.9012222222,54.4837777778,54.0213333333,22.5606666667,9.52605555557,18.122
783.74,21.1742222222,52.1184444445,34.8321111111,45.4302777778,17.8952222222,10.1305555556,35.1137777778,54.3497777778,54.0006666667,22.6844444444,9.99,18.2555
784.05,22.7132222222,53.2241111111,35.6761111111,46.631,19.0093333333,11.5572222222,35.665,55.3436666667,55.0087777778,23.996,11.8530555556,19.863
784.36,23.6777777778,53.8555555556,35.6777777778,47.6166666667,19.9444444444,12.4,36.5888888889,55.8222222222,55.6555555556,24.7666666667,13.1333333333,21.4166666667
784.67,24.7957777778,54.44,36.2933333333,48.4152222222,21.2282222222,13.8063333333,37.8948888889,56.5717777778,57.1351111111,25.6571111111,14.6896666667,22.664
