wavelength,Back_DacVenf,Belly_DacVenf,Breast_DacVenf,Crissum_DacVenf,Crown_DacVenf,DorTail_DacVenf,Patch10_DacVenf,Patch11_DacVenf,Rump_DacVenf,Throat_DacVenf,WingTip_DacVenf
308.90,9.18508333333,10.122,9.11845,9.98641666666,8.36141666667,9.63274999999,12.5854166667,8.24208333333,18.19025,9.44283333333,9.11266666667
309.27,8.83275,9.63199999999,8.74895705128,9.57766666667,7.81820833333,9.15225,12.1601666666,7.73975,17.6596666667,8.95979166666,8.78858333333
309.64,8.47066666667,9.40408333334,8.43024230769,9.28616666667,7.42875,8.65999999999,11.80675,7.35858333333,17.2485833334,8.54204166667,8.358125
310.01,8.44416666666,9.10833333334,8.24889166667,9.11916666667,7.25383333334,8.45991666667,11.5759166667,7.08908333334,17.2176666667,8.35704166667,8.23445833333
310.38,8.44141666667,8.90466666668,8.02178333333,8.92533333333,6.98079166667,8.35641666667,11.3495833333,6.71458333333,17.1478333334,8.149375,7.9885
310.75,8.29283333334,8.88575,7.9581724359,8.75408333333,6.75470833333,8.17366666667,11.313,6.51141666667,17.1429166666,7.90004166667,7.85445833333
311.12,8.146,9.02299999999,7.85512884615,8.58558333333,6.65295833334,8.07108333333,11.2843333333,6.39166666667,17.1613333333,7.75,7.72245833333
311.49,8.02183333333,8.94383333332,7.77833333333,8.53758333334,6.657375,8.03691666667,11.1941666667,6.28741666667,17.1825833333,7.76641666667,7.60429166667
311.85,8.209,9.08666666666,7.91005320513,8.57433333333,6.833,8.02775,11.2894166667,6.45158333333,17.3428333333,7.96541666666,7.65966666667
312.22,7.878,8.76083333333,7.57515576923,8.27508333334,6.37025,7.80966666667,10.9896666666,5.95775,17.0133333334,7.57679166667,7.18358333334
312.59,7.636,8.41041666668,7.31829230769,7.92416666667,6.142625,7.64641666667,10.8186666667,5.71425,16.77975,7.29529166667,6.88620833334
312.96,7.62983333333,8.32808333333,7.46124102564,7.915,6.14620833333,7.69791666667,10.90375,5.71041666667,16.8576666667,7.57641666667,6.90041666667
313.33,7.33641666666,8.10408333333,7.31173974359,7.68316666666,5.98829166667,7.49916666667,10.8410833333,5.54858333333,16.6293333333,7.44475,6.70504166667
313.70,7.40675,8.11749999999,7.33959935897,7.69383333333,6.04570833333,7.7595,11.0255,5.67133333334,16.8961666667,7.53529166667,6.69216666666
314.07,7.51291666667,8.31933333332,7.45672948718,7.82583333333,6.28245833333,7.84,11.1045833334,5.9145,17.02475,7.54679166667,6.76445833333
314.43,7.46391666666,8.57291666666,7.56501602564,7.92041666666,6.46304166667,7.94341666666,11.3605833333,6.16116666667,17.1720833333,7.68625,6.782375
314.80,7.55433333333,8.68733333334,7.58937628205,8.24483333334,6.64416666667,7.991,11.3815,6.27375,17.3275833333,7.87008333333,6.834125
315.17,7.68641666667,8.83233333334,7.73384679487,8.48141666667,6.71708333333,8.01283333333,11.4265,6.35883333333,17.5193333333,8.02029166667,6.96970833333
315.54,7.77708333333,9.01783333333,7.97398333334,8.55025,6.87116666667,8.07666666667,11.5848333333,6.44183333333,17.6995833333,8.21579166666,7.2515
315.91,7.76125,9.31033333334,7.97060512821,8.72925,6.945,8.35500000001,11.7224166667,6.53358333333,17.8294166667,8.39520833334,7.41520833333
316.28,8.09891666667,9.90325000001,8.47625512821,9.27708333332,7.52525,8.68183333333,12.1883333334,7.09975,18.3105,9.04108333333,7.85358333333
316.64,8.50941666667,10.5000833333,8.94763333333,9.86316666667,8.029,8.98249999999,12.7595,7.56983333333,18.7995,9.55733333334,8.22358333333
317.01,8.56925,10.8721666667,9.04840769231,10.0185833333,8.16570833333,9.09366666666,12.90175,7.71591666667,18.9571666667,9.64466666668,8.238625
317.38,8.88483333333,11.3315,9.30510320513,10.33425,8.468875,9.33050000001,13.1046666667,8.17433333333,19.4341666667,9.97404166666,8.465875
317.75,8.72933333333,11.28375,9.31137435898,10.3388333333,8.54695833333,9.13483333333,12.87425,8.20541666667,19.1709166667,10.0253333333,8.52504166667
318.12,8.73016666667,11.3891666667,9.35411923077,10.2704166667,8.49733333333,9.12383333332,13.03275,8.221,19.1383333334,10.31275,8.49433333333
318.49,8.69641666666,11.2508333333,9.36861025643,10.1146666667,8.30983333333,8.96883333333,12.9070833334,8.183,19.2430833334,10.2945,8.57120833333
318.85,8.70866666668,11.3129166666,9.36644038461,9.87516666667,8.24833333333,8.90083333334,12.9491666667,8.11583333334,19.3625,10.3134583333,8.54916666667
319.22,8.46066666667,11.1249166667,9.21877756409,9.75133333333,8.07420833334,8.88341666668,12.8163333334,8.133,19.3629166667,10.315875,8.40158333333
319.59,8.29808333332,11.0618333334,9.15317307693,9.63166666666,8.00225,8.89574999999,12.8036666667,8.06658333333,19.3726666667,10.1908333333,8.17925
319.96,8.12633333334,10.7110833334,8.99173846154,9.28441666667,7.74941666667,8.57275,12.53575,7.76716666667,19.2740833333,9.87470833332,7.83666666666
320.32,7.64458333333,10.06325,8.28567051282,8.45741666667,7.119125,7.78816666667,11.9271666666,7.13875,18.7099166667,9.00079166667,7.200875
320.69,7.268,9.6765,7.93310192308,8.07525,6.48525,7.44766666667,11.28125,6.63708333333,18.3235833333,8.58504166667,6.90516666667
321.06,7.33925,9.5795,7.87347884615,7.89191666666,6.52475,7.22125,11.2015,6.43658333333,18.3805,8.30204166667,6.82895833333
321.43,7.52058333333,9.75641666667,8.07558076923,8.108,6.63920833333,7.32791666667,11.467,6.46958333333,18.5304166666,8.4525,7.03566666667
321.80,7.63325,10.0866666667,8.22900320513,8.27175,6.55870833333,7.41608333334,11.7626666667,6.65758333333,18.8903333334,8.52775,7.138875
322.16,7.6885,10.0919166667,8.34664423077,8.509,6.68641666667,7.44591666667,11.774,6.80125,19.09875,8.65704166667,7.21945833333
322.53,7.50408333333,10.0549166667,8.22342820513,8.59191666667,6.640125,7.34025,11.7480833333,6.58975,19.0345833333,8.53991666667,6.92583333333
322.90,7.50191666667,9.95016666668,8.29827371794,8.6555,6.71020833334,7.39133333333,11.8525833334,6.75008333333,18.8573333333,8.54816666667,6.86670833333
323.27,7.64266666667,10.1725,8.54024615385,8.77925,6.94,7.49808333333,12.1500833334,6.86325,18.96925,8.75091666667,7.07875
323.63,7.55333333333,9.9875,8.45177179487,8.74175,6.83641666667,7.42775,12.0785833333,6.93058333333,18.9065,8.779,6.92779166666
324.00,7.68875,10.2060833333,8.54586794872,8.91958333333,7.1025,7.51908333333,12.3261666666,7.16625,19.03675,9.05858333333,7.08845833333
324.37,8.00491666667,10.5356666667,8.95163076924,9.39408333334,7.43266666667,7.93758333334,12.8245833333,7.54433333333,19.5125833334,9.63508333333,7.44475
324.74,8.23616666667,10.8151666667,9.24319615384,9.67791666666,7.861875,8.11008333333,13.1788333333,7.99975,19.897,9.98929166667,7.55716666667
325.10,8.36383333333,10.9495,9.40888846153,9.95383333334,7.96875,8.28233333334,13.3445,8.31041666667,20.0523333333,10.310625,7.71754166667
325.47,8.42925,11.06925,9.58462115384,10.0728333333,8.05154166666,8.38758333334,13.3279166667,8.407,20.1111666667,10.3691666667,7.781125
325.84,8.72241666666,11.2456666667,9.85787051282,10.2148333333,8.41266666667,8.68666666666,13.4228333333,8.56408333334,20.2805833334,10.609875,8.05095833334
326.21,8.61925,11.1690833333,9.70093269231,10.0348333333,8.238,8.55724999999,13.26375,8.30708333334,20.25075,10.45175,7.81508333333
326.57,8.5155,10.9795,9.50884679487,9.85616666667,8.10870833334,8.39250000001,13.1620833334,8.23641666667,20.1878333333,10.3385,7.646375
326.94,8.357,10.9445,9.3030673077,9.63641666667,7.93641666667,8.15791666666,12.8945833333,7.87833333333,20.1876666666,10.185125,7.61541666667
327.31,8.19191666666,10.74675,9.09278076924,9.52675,7.784375,8.02908333334,12.8008333333,7.70066666667,20.0628333333,10.02525,7.362625
327.67,8.37666666667,10.87275,9.23231858975,9.63566666667,7.97454166667,8.03483333333,12.8995833333,7.86625,20.2241666667,10.2049166667,7.57025
328.04,8.44916666667,10.9953333333,9.43324423077,9.90675,8.08470833333,8.17650000001,13.0756666667,8.04583333333,20.4243333333,10.3810416667,7.6685
328.41,8.35283333333,10.952,9.41204423076,9.89358333334,8.06433333333,8.10825000001,12.9499166667,8.04733333334,20.3004166667,10.38375,7.50691666667
328.78,8.51208333333,10.9691666667,9.40476538462,9.90950000001,8.19141666667,8.14483333333,12.9613333333,8.01525,20.2643333333,10.3743333333,7.60754166666
329.14,8.54566666666,11.01625,9.44305833333,9.87475,8.19720833334,7.93625,12.9298333333,8.07858333333,20.37875,10.4916666667,7.50041666667
329.51,8.52808333333,11.0224166667,9.27040512821,9.79824999999,8.06508333334,7.77175,12.9224166667,8.03991666667,20.2970833333,10.4913333333,7.26058333334
329.88,8.37158333333,10.9131666667,8.99996282051,9.76966666667,7.778,7.42683333333,12.8998333333,7.84675,20.1405833334,10.4142916667,6.84091666667
330.24,8.22583333333,10.9449166667,8.94808333334,9.69933333333,7.78341666667,7.29483333334,12.9756666667,7.83716666667,20.1195833333,10.2312083333,6.79341666667
330.61,8.2515,11.1518333333,9.01483269231,9.55,7.837125,7.221,12.9576666667,7.757,20.0896666667,10.2541666667,6.70454166667
330.98,8.507,11.3923333333,9.33804166667,9.95733333333,8.10170833333,7.64341666667,13.3560833333,8.25516666667,20.4706666667,10.5487916667,6.826375
331.34,8.505,11.3906666667,9.31360256411,9.85341666667,8.0485,7.50758333333,13.27125,8.26866666667,20.5546666667,10.4576666667,6.660375
331.71,8.18558333333,11.1129166667,8.98014871795,9.53216666667,7.67979166667,7.164,13.0626666666,7.86791666666,20.33975,10.07875,6.42679166667
332.08,8.02125,11.0810833333,8.82975448718,9.206,7.48,6.97058333334,12.7853333333,7.62625,20.24325,9.90950000001,6.27079166666
332.44,7.67575,10.8800833333,8.44036025641,8.73741666667,7.12466666667,6.46091666667,12.4174166667,7.157,19.9736666667,9.30287499999,5.91829166667
332.81,7.36133333333,10.7823333333,8.29143397436,8.61183333333,6.81575,6.27741666667,12.214,6.9515,19.94,9.14433333333,5.67108333333
333.18,7.15583333333,10.5406666667,7.96270448718,8.33583333333,6.54616666667,6.21491666667,12.0926666667,6.63625,19.745,8.94437500001,5.43541666667
333.54,7.33733333333,10.6678333333,8.11841602565,8.33108333333,6.77170833333,6.42183333333,12.2528333333,6.82908333333,19.9535,9.04754166667,5.65625
333.91,7.27433333333,10.8718333334,8.217525,8.32875,6.86516666667,6.60166666667,12.2943333333,6.888,20.18225,9.035625,5.81545833333
334.28,7.29833333334,10.8671666667,8.34143525641,8.37575,6.858875,6.61575,12.31725,6.95033333333,20.2935833333,9.15641666667,5.86754166667
334.64,7.46325,10.937,8.52223141026,8.64366666667,6.942875,6.84025,12.5765833333,7.297,20.41575,9.34104166666,5.99529166667
335.01,7.62725,11.0015,8.67715705128,8.81658333333,7.15954166667,6.89766666667,12.7793333333,7.37825,20.6361666667,9.55141666667,6.19258333333
335.38,7.66441666667,11.1960833333,8.84838653846,9.12558333333,7.34579166666,7.0825,12.9694166666,7.45633333334,20.7165,9.76891666666,6.33920833333
335.74,7.66466666667,11.39625,8.93418397436,9.23483333334,7.48854166667,7.18858333333,13.1403333333,7.50516666667,20.8595833333,9.90879166667,6.24620833333
336.11,7.55466666667,11.1948333333,8.78421987179,9.1185,7.28670833333,6.92141666667,13.0201666666,7.21825,20.70975,9.69879166667,6.011625
336.47,7.78683333333,11.3575833333,9.00309230769,9.39158333333,7.40254166667,7.19716666667,13.18625,7.5425,20.8865833333,10.0909166667,6.31579166667
336.84,7.64608333333,11.13475,8.83746858974,9.12558333333,7.12270833333,7.046,13.06075,7.34083333333,20.705,9.91087499999,6.08695833333
337.21,7.64075,11.15375,8.94915833333,9.152,7.1625,7.0925,13.1015,7.3205,20.75825,9.8935,6.257375
337.57,7.46075,11.0209166667,8.88094423076,9.20591666667,7.05625,7.06025,13.05075,7.17383333333,20.7826666667,9.86924999999,6.112125
337.94,7.57008333333,10.9558333333,8.91111538461,9.33441666666,7.065625,7.07258333334,13.0709166666,7.17783333333,20.7343333333,9.97758333333,6.05875
338.31,7.70291666666,11.0648333333,8.89910512821,9.39491666667,7.16029166667,7.1375,13.1324166667,7.17891666667,20.7009166667,10.0569583333,6.01195833333
338.67,7.58666666666,11.0215,8.85968141025,9.27741666667,7.03654166667,7.00408333333,12.9531666667,6.98816666667,20.6881666667,9.99929166666,5.925875
339.04,7.23883333333,10.876,8.47338846154,8.90116666666,6.61795833333,6.57075,12.6305833333,6.56891666667,20.3468333333,9.58391666667,5.45941666667
339.40,7.2605,10.86425,8.48390128205,8.79133333333,6.51470833334,6.49016666667,12.6523333334,6.63375,20.4903333333,9.51033333333,5.56458333333
339.77,7.5085,10.992,8.65208076923,8.95825,6.598375,6.6915,12.7269166667,6.86058333334,20.5636666667,9.68408333333,5.77175
340.14,7.7035,11.127,8.75038076924,9.1015,6.73670833333,6.92775,12.9683333333,7.04691666667,20.7449166667,9.97691666666,5.93025
340.50,7.95883333333,11.3323333333,8.94500128205,9.34241666667,7.01641666667,7.112,13.3295,7.16733333333,21.07425,10.2369583333,6.05695833333
340.87,8.24216666666,11.6979166667,9.2907147436,9.71166666666,7.38208333333,7.31441666667,13.7945,7.54833333334,21.5365833333,10.5791666667,6.43816666667
341.23,8.2295,11.6356666667,9.28365641026,9.63766666666,7.27670833333,7.22125,13.73,7.55475,21.6015,10.475625,6.30616666666
341.60,8.33333333333,11.8059166667,9.42711666668,9.73625,7.36229166667,7.26383333334,13.88125,7.66108333334,21.8625833334,10.6419583333,6.31991666667
341.96,8.285,11.7979166666,9.43106538461,9.61683333333,7.37266666667,7.20925,14.0273333333,7.62666666666,22.0175833333,10.6369583333,6.34879166666
342.33,8.32425,11.8796666667,9.49415833333,9.65658333333,7.36258333333,7.23158333333,14.1596666667,7.713,22.1124166667,10.719375,6.43208333333
342.70,8.45283333333,12.1011666667,9.61856730769,9.79483333333,7.51295833333,7.30775,14.3676666666,7.78533333334,22.35375,10.8665833333,6.59508333333
343.06,8.67458333334,12.28425,9.92546089746,9.96308333334,7.78316666667,7.52125,14.5428333333,8.04358333333,22.6239166667,11.1689583333,6.78795833333
343.43,8.61016666667,12.266,9.86166410258,9.86166666667,7.695375,7.43958333333,14.4776666667,7.87766666667,22.6481666667,11.126125,6.537
343.79,8.4595,12.2786666667,9.80918653845,9.81741666667,7.581,7.22116666667,14.3350833333,7.78325,22.7376666667,11.0307083333,6.38308333333
344.16,8.22375,12.2168333333,9.7356448718,9.70025,7.41195833333,6.92183333333,14.19275,7.67291666667,22.7315,10.8276666667,6.27370833333
344.52,7.81191666667,11.9695,9.49089166668,9.37941666667,7.10383333334,6.65658333333,13.9035833333,7.39308333333,22.558,10.4735416667,5.93004166666
344.89,7.72441666667,11.9743333333,9.41167371796,9.31958333334,7.071875,6.60341666667,13.859,7.21883333333,22.5484166666,10.4315416667,5.810875
345.25,7.58583333333,12.0473333333,9.31829743591,9.35900000001,6.996625,6.539,13.84675,6.9835,22.49925,10.4602083333,5.727375
345.62,7.42091666667,11.8900833333,9.12675961539,9.15750000001,6.81808333333,6.28758333333,13.666,6.71291666667,22.23975,10.2957916667,5.58379166667
345.99,7.74883333333,12.1795833333,9.46136538462,9.58466666667,7.13395833334,6.60791666666,13.8468333333,7.10475,22.55075,10.6740416667,5.8685
346.35,7.69833333333,12.22925,9.54005705129,9.60674999999,7.23725,6.65225,13.8555833334,7.13575,22.7240833334,10.8186666667,5.838125
346.72,7.65366666667,12.2005,9.53723141027,9.56525000001,7.278125,6.69933333333,13.8683333333,7.23525,22.7926666667,10.8264583333,5.764375
347.08,7.751,12.3425,9.64079743587,9.75308333334,7.3405,6.8195,14.0479166667,7.36291666667,22.8664166667,10.94,5.825875
347.45,7.70408333333,12.27,9.53427564102,9.61466666667,7.31958333333,6.75616666667,13.9740833334,7.32525,22.7754166667,10.8680833333,5.82175
347.81,7.71433333334,12.2863333333,9.56310448719,9.55808333332,7.35566666667,6.84808333333,14.1433333333,7.33125,22.82375,10.9753333333,5.86629166667
348.18,7.946,12.505,9.75898333333,9.82183333334,7.56925,7.08975,14.36275,7.60783333333,23.0343333333,11.2785,6.00083333334
348.54,8.11441666667,12.6028333333,9.8977647436,9.92416666667,7.66929166667,7.15225,14.5075,7.80883333333,23.15575,11.44325,6.14691666666
348.91,8.12983333333,12.6279166667,9.88185064105,9.94058333334,7.69504166667,7.13158333333,14.4388333334,7.79433333334,23.1791666667,11.4682083333,6.052375
349.27,8.20975,12.68525,9.93031602565,9.96749999999,7.82804166667,7.06958333333,14.5338333333,7.93858333333,23.2456666666,11.595375,6.08429166667
349.64,8.30133333333,12.819,10.0023076923,10.0696666667,7.96425,7.15808333334,14.7148333334,8.13725,23.4904166667,11.71225,6.20858333333
350.00,7.97925,12.57975,9.62321538463,9.70808333332,7.52779166666,6.73808333333,14.50975,7.75225,23.1811666667,11.354875,5.831875
350.37,7.75483333333,12.38675,9.34614551282,9.48100000001,7.19795833333,6.43516666667,14.2830833333,7.49766666667,23.0488333333,11.012375,5.59391666667
350.73,7.88933333333,12.5016666666,9.44721538461,9.632,7.31158333334,6.49025,14.43525,7.57083333333,23.2668333333,11.1605416667,5.67225
351.10,7.75,12.35025,9.33993205129,9.35808333334,7.098,6.26016666667,14.2876666667,7.40316666667,23.1965,10.9518333333,5.57683333334
351.46,8.09333333333,12.7804166667,9.73459807692,9.83391666667,7.46070833333,6.55858333333,14.7469166667,7.73975,23.652,11.3764583333,5.94845833333
351.83,8.36725,13.0074166667,9.98614423078,10.08125,7.654625,6.7985,15.0176666667,7.91983333333,23.9356666667,11.6385416666,6.162875
352.19,8.33341666667,12.9351666667,9.96482307693,9.90958333332,7.52604166667,6.803,15.0291666667,7.82758333334,23.9555,11.5746666667,6.01008333333
352.55,8.373,13.0294166667,9.91807435899,9.88600000001,7.47233333333,6.75625,15.13225,7.77558333333,24.0566666666,11.5659583333,5.893125
352.92,8.36191666667,13.0265833334,9.96914935898,9.94700000001,7.427125,6.7965,15.2186666667,7.91608333333,24.099,11.6342916667,5.92566666667
353.28,8.30941666667,13.0205833334,9.99354999998,9.92775000001,7.40420833333,6.75816666667,15.2313333333,7.97766666667,24.1559166667,11.5626666667,5.900375
353.65,8.348,13.02425,10.0634096154,9.93758333334,7.406875,6.74233333333,15.1888333333,8.04783333333,24.1663333333,11.5537083333,5.87916666667
354.01,8.37541666667,13.1116666667,10.1374423077,9.97991666666,7.54829166667,6.72283333333,15.2498333333,8.11958333333,24.3653333333,11.5566666667,5.926875
354.38,8.5275,13.2760833333,10.3754621795,10.0924166667,7.72245833334,6.87483333334,15.45175,8.32774999999,24.44725,11.7570833333,6.1015
354.74,8.42375,13.2491666666,10.3447096154,10.01425,7.58625,6.7805,15.44375,8.27775000001,24.4595833333,11.7130833333,6.03208333333
355.11,8.38116666666,13.24,10.3611358974,10.1395,7.658375,6.80841666667,15.4871666667,8.30341666667,24.6176666666,11.807,6.03629166667
355.47,8.14875,13.0350833333,10.1701820513,10.0085833333,7.400625,6.614,15.2898333333,8.08191666667,24.5101666667,11.63025,5.781125
355.83,7.91091666667,12.9639166667,9.9968,9.83683333332,7.232875,6.41125,15.0940833333,7.92766666666,24.478,11.4289583333,5.55075
356.20,7.90366666667,13.03925,10.0209147436,9.94433333333,7.32133333333,6.39775,15.1019166667,7.92408333333,24.6140833333,11.5099166667,5.550625
356.56,7.91041666667,13.12075,10.2060134615,10.06425,7.49116666667,6.51691666667,15.1855833333,7.983,24.7615,11.6572083333,5.69929166667
356.93,7.82991666667,13.00275,10.1241205128,9.88091666666,7.39058333333,6.39233333334,15.1808333333,7.783,24.7901666667,11.59175,5.60304166666
357.29,7.96766666667,13.08475,10.2412096154,9.92800000001,7.453875,6.53325,15.3525,7.8825,24.9635,11.70075,5.70145833333
357.66,7.99433333333,13.1484166667,10.278224359,9.91391666668,7.484375,6.61483333333,15.43325,7.88425,25.05025,11.808375,5.71441666667
358.02,8.10483333333,13.2520833333,10.375875,9.97125,7.53920833333,6.7225,15.5344166667,7.93058333333,25.1811666667,11.9605,5.771375
358.38,7.96791666667,13.1306666667,10.2199923077,9.88991666666,7.42145833333,6.60808333333,15.5154166667,7.79341666667,25.2236666667,11.9120416666,5.55566666667
358.75,8.07783333334,13.23275,10.2821294872,9.97475000001,7.48658333333,6.64333333333,15.58225,7.81525,25.31325,11.9922916667,5.608375
359.11,8.04133333333,13.2785833333,10.2959339743,9.89824999999,7.42470833333,6.59058333334,15.66975,7.79016666667,25.41075,12.0149583333,5.57841666667
359.48,7.99083333333,13.2844166666,10.2253275641,9.73866666667,7.32708333333,6.4185,15.60725,7.77158333334,25.5086666667,12.0152083333,5.44195833334
359.84,8.19333333333,13.4655,10.4241955128,9.89141666667,7.55658333333,6.50166666667,15.8273333333,7.94866666667,25.69075,12.1934583333,5.617375
360.20,8.27791666666,13.6235,10.5264833333,9.98566666667,7.6865,6.51491666667,15.9973333333,8.10325,25.9264166666,12.31075,5.72533333333
360.57,8.41158333333,13.7953333333,10.6262237179,10.114,7.76466666667,6.5385,16.1320833333,8.31783333334,26.1179166667,12.484875,5.7655
360.93,8.517,14.01375,10.7793852564,10.2946666667,7.90954166667,6.5735,16.247,8.51883333334,26.3431666666,12.6060833333,5.84733333333
361.29,8.51458333333,14.1035833333,10.8118275641,10.33325,7.95954166668,6.53316666667,16.30025,8.49791666667,26.4541666667,12.6281666667,5.83795833333
361.66,8.49141666666,14.2139166667,10.8321596154,10.3898333333,7.98825,6.4865,16.34175,8.47816666667,26.5925,12.6424166666,5.86775
362.02,8.41516666667,14.22125,10.8406,10.3555833333,7.94537499999,6.43166666667,16.3590833334,8.53366666667,26.6799166667,12.6564583333,5.79154166667
362.39,8.59366666667,14.4480833333,11.0156942308,10.5986666667,8.10683333334,6.54775,16.5249166667,8.67874999999,26.8884166666,12.8337083333,5.957375
362.75,8.56275,14.5046666667,11.0631339743,10.5761666667,8.13987499999,6.55083333334,16.58175,8.68666666667,26.9531666666,12.8986666666,5.96041666667
363.11,8.71233333333,14.63875,11.1533846154,10.6881666666,8.282375,6.64533333334,16.7169166667,8.86566666666,27.0998333333,13.0597916667,5.98304166667
363.48,8.88633333333,14.8085833333,11.3390115385,10.9126666667,8.45420833333,6.86441666666,16.9393333333,9.02241666667,27.2136666667,13.2598333333,6.16308333333
363.84,8.84408333333,14.8266666667,11.3156916667,10.9295833333,8.42745833332,6.85683333333,16.9669166667,9.06408333332,27.32775,13.3128333333,6.06579166667
364.20,8.81633333334,14.8263333334,11.3197884615,10.9586666667,8.41133333333,6.84858333334,16.9558333333,9.07808333334,27.3118333333,13.3012083334,6.02975
364.57,8.77158333333,14.78375,11.2423935897,10.8459166667,8.33383333332,6.75483333333,16.872,8.95208333332,27.2281666666,13.1688333333,5.977375
364.93,8.66524999999,14.7615833333,11.1684442308,10.75375,8.246,6.67641666667,16.8351666667,8.85775000001,27.1824166667,13.1394583333,5.84233333333
365.29,8.70725,14.81275,11.2343794872,10.8638333333,8.27970833334,6.72041666667,16.871,8.93083333333,27.2585,13.2425,5.856125
365.66,8.68033333333,14.7768333333,11.2306051282,10.7620833333,8.20641666666,6.60683333333,16.892,8.90849999999,27.3038333334,13.273,5.71183333333
366.02,8.66825000001,14.7765833333,11.2673358974,10.7835,8.19745833333,6.57941666666,16.9165833333,8.86533333334,27.308,13.2860833333,5.68479166666
366.38,8.60308333333,14.776,11.2970352564,10.68375,8.16416666667,6.55166666666,16.9,8.89266666667,27.34925,13.3217083333,5.70166666667
366.75,8.49233333332,14.71275,11.1726339744,10.5945833333,8.06904166667,6.40541666667,16.732,8.79733333333,27.2143333333,13.2039166666,5.52404166667
367.11,8.37600000001,14.7031666667,11.1308141026,10.56175,8.01037499999,6.31391666667,16.574,8.68716666666,27.1365833333,13.1342916667,5.4385
367.47,8.39399999999,14.7803333334,11.1638858974,10.5624166667,8.08316666667,6.238,16.5631666667,8.70108333333,27.2321666667,13.1330833334,5.41020833333
367.84,8.52375,14.9090833333,11.3107237179,10.6609166667,8.20991666667,6.31333333333,16.5881666667,8.79133333332,27.2825,13.2245833333,5.54791666667
368.20,8.47625000001,14.903,11.2587512821,10.552,8.18883333333,6.22091666667,16.591,8.67383333334,27.2963333333,13.2030416666,5.45008333333
368.56,8.47291666666,14.9505833333,11.3066647436,10.6369166667,8.25450000001,6.24433333333,16.6361666666,8.74216666668,27.4159166666,13.2765416667,5.426125
368.93,8.61550000001,15.14675,11.4528403846,10.7765,8.37920833332,6.34341666667,16.6739166666,8.89358333333,27.5218333333,13.4262083333,5.52845833333
369.29,8.54599999999,15.15025,11.3715467949,10.6874166667,8.309875,6.2425,16.5848333334,8.863,27.5186666666,13.3620416667,5.39195833334
369.65,8.64741666668,15.2619166667,11.4921570513,10.8134166667,8.40166666668,6.36116666667,16.6915833333,8.97466666666,27.694,13.4434166667,5.49641666667
370.01,8.78899999999,15.40075,11.591448718,10.9663333333,8.569875,6.44541666667,16.7824166667,9.12183333334,27.8666666666,13.5556666667,5.62420833333
370.38,8.98283333333,15.55725,11.7140102564,11.07675,8.74104166666,6.54683333333,16.931,9.27775,28.0434166666,13.6446666667,5.68304166667
370.74,9.11441666666,15.71925,11.8331647436,11.1776666666,8.83908333333,6.6305,17.0950833333,9.45841666666,28.2508333333,13.7719583333,5.78795833333
371.10,9.07449999999,15.7585,11.8231551282,11.1365833333,8.81812499999,6.55608333333,17.0775833333,9.39574999999,28.2855833333,13.7670416667,5.75858333333
371.46,8.99425000001,15.7635,11.7523935897,11.0971666667,8.77345833334,6.50583333333,17.0510833333,9.40583333332,28.3125,13.7457083333,5.66904166667
371.83,8.83208333333,15.5991666667,11.5760967949,10.9461666667,8.58574999999,6.24625,16.971,9.21525,28.28925,13.5935,5.44916666667
372.19,8.91591666667,15.7505,11.7051038462,11.082,8.62416666666,6.34316666667,17.01825,9.35566666667,28.4055,13.6816666667,5.55133333334
372.55,9.07058333334,15.93925,11.8662910256,11.2125833333,8.75187500001,6.463,17.20275,9.53458333334,28.5886666666,13.857125,5.69716666667
372.92,9.22783333333,16.0180833333,12.0159102564,11.3244166667,8.88383333333,6.57575,17.4263333333,9.67716666667,28.8149166667,14.000875,5.853375
373.28,9.32725000001,16.2093333333,12.1839108974,11.5060833334,9.00458333332,6.69983333333,17.6215833333,9.81683333333,29.0305,14.131875,6.01270833334
373.64,9.36191666668,16.2853333333,12.2085775641,11.5813333333,9.04841666667,6.70825,17.6540833333,9.86841666667,29.05375,14.1704583333,6.02529166666
374.00,9.38975,16.4486666667,12.2681852564,11.6310833333,9.08662499999,6.7585,17.6985833334,9.86333333333,29.0891666667,14.2814583333,6.1045
374.37,9.39883333334,16.5194166667,12.3556461538,11.7355833333,9.09883333333,6.78091666667,17.7515833333,9.90691666668,29.0983333333,14.3917083333,6.14841666666
374.73,9.40883333334,16.6465,12.4762435898,11.8900833334,9.17195833334,6.809,17.88625,9.93075000001,29.2469166667,14.474875,6.19025
375.09,9.65908333333,16.896,12.6971583333,12.1739166667,9.42599999999,7.06416666667,18.1313333333,10.1828333333,29.5181666666,14.7326666667,6.42829166667
375.45,9.62083333333,16.9065833333,12.7650775641,12.14375,9.386625,7.0115,18.12825,10.1505833333,29.5115833333,14.786,6.34516666667
375.81,9.67916666667,17.0283333333,12.8548621795,12.2283333333,9.42745833334,7.09633333333,18.2266666667,10.2368333333,29.5743333333,14.9127916667,6.41504166667
376.18,9.80700000001,17.0736666667,12.9755474359,12.30575,9.52829166666,7.155,18.3083333333,10.37475,29.6209166667,15.053625,6.46920833333
376.54,9.74200000002,17.0896666667,12.9558346154,12.2933333333,9.48749999999,7.07716666667,18.2703333333,10.3168333333,29.58675,15.1105,6.38245833334
