wavelength,Back_PooEryf,Belly_PooEryf,Breast_PooEryf,Crissum_PooEryf,Crown_PooEryf,DorTail_PooEryf,Patch10_PooEryf,Rump_PooEryf,Throat_PooEryf,WingTip_PooEryf
541.40,13.3191142857,26.4103333333,12.7900416667,22.9165333333,16.3633333333,9.72296666666,38.0691333334,15.3006,14.6157333333,13.1651
541.75,13.3121552381,26.422,12.7894583333,22.913,16.3657333333,9.72566666666,38.062,15.2952333333,14.6500666667,13.1769
542.09,13.3085104762,26.4531333333,12.8008333333,22.9437333333,16.3702666667,9.71173333332,38.0628,15.2955333333,14.6765333333,13.1930333333
542.43,13.3294533333,26.4884666667,12.822875,22.9904,16.3942666666,9.72356666668,38.0858666667,15.3092,14.7195333333,13.2132333333
542.78,13.3339742857,26.5174666667,12.8659583333,23.025,16.4047333333,9.74286666668,38.109,15.3211,14.7637333333,13.2385333333
543.12,13.3318085714,26.4942666667,12.8740416667,23.0222666667,16.381,9.71586666666,38.0382,15.3053333333,14.766,13.2254
543.46,13.3558447619,26.5184,12.9154166666,23.0575333333,16.4092666666,9.72486666668,38.0499333333,15.3330666667,14.831,13.2530333333
543.81,13.339447619,26.4884,12.925375,23.0498666667,16.3941333333,9.7035,37.9782,15.3042,14.8484666667,13.25
544.15,13.365567619,26.5414666667,12.975125,23.0934666667,16.4336,9.7218,38.003,15.3244,14.8948,13.2744666667
544.49,13.3887438095,26.6037333333,13.001625,23.1463333333,16.4614666667,9.74243333332,38.0367333333,15.3481,14.9443333333,13.3023666667
544.84,13.4087085714,26.6607333333,13.0494583333,23.1896666667,16.4853333333,9.7728,38.0304,15.3533333333,15.0035333333,13.3054333333
545.18,13.4095961905,26.7120666667,13.0624166667,23.2253333333,16.4736,9.77626666666,38.0395333333,15.3437,15.0248,13.3109333333
545.52,13.4455838095,26.7889333333,13.1210833334,23.3278,16.4893333333,9.78036666666,38.0762666667,15.366,15.0753333333,13.3116
545.87,13.4588028571,26.8285333333,13.1380833333,23.3558,16.4785333333,9.77083333334,38.0924666667,15.3580333333,15.0843333333,13.2947666667
546.21,13.477667619,26.9021333333,13.1885833333,23.4287333333,16.4829333333,9.78316666666,38.1165333333,15.3737333333,15.1183333333,13.2919
546.55,13.4706847619,26.9359333333,13.1733333333,23.4634,16.4779333333,9.75156666666,38.0994666667,15.3596666667,15.101,13.2679
546.90,13.5057904762,27.0258,13.2219166667,23.5250666667,16.5102666667,9.77509999998,38.1429333333,15.3980333333,15.1507333333,13.2892
547.24,13.5569657143,27.1225333333,13.255,23.5762,16.5385333333,9.79423333334,38.1614666667,15.4228333333,15.2027333333,13.3108333333
547.58,13.6006219048,27.2241333333,13.314875,23.6786666667,16.5723333333,9.82903333334,38.2306,15.4756,15.2585333333,13.3320666667
547.92,13.6222114286,27.2982666667,13.3260416666,23.7306,16.5779333333,9.82513333334,38.2459333333,15.4934333334,15.3048,13.3248
548.27,13.6567,27.3890666667,13.3951666667,23.7956,16.5984666667,9.84983333334,38.2658666667,15.4980666667,15.3590666667,13.3318666667
548.61,13.7069590476,27.4843333333,13.439375,23.8829333333,16.6178,9.86246666668,38.3248,15.5244333333,15.4000666667,13.3866
548.95,13.7895828571,27.5806,13.549,23.9993333333,16.6824,9.92516666666,38.3492,15.5908333333,15.4943333333,13.4492
549.29,13.7887066667,27.6326,13.5895,23.9959333333,16.6984,9.9426,38.3140666667,15.6033666667,15.5106,13.4651666667
549.64,13.8550304762,27.6992,13.6730416667,24.088,16.7416,9.98553333334,38.344,15.6411666667,15.5862,13.5161333333
549.98,13.9462219048,27.79,13.7659583333,24.1779333333,16.8214,10.0417333333,38.3748666667,15.7009333333,15.7044,13.5758333333
550.32,14.0285733333,27.9097333333,13.8708333333,24.2738666667,16.8876,10.1011333333,38.4704666667,15.7873,15.8120666667,13.6186
550.66,14.0824,27.9872,13.899375,24.3411333333,16.8905333333,10.1164,38.5318666667,15.8018,15.8557333333,13.6165666667
551.01,14.1450133333,28.1018666667,14.0227916667,24.4714,16.9796,10.1801666667,38.6253333333,15.8875666667,15.9564,13.6813666667
551.35,14.2337466667,28.2504666667,14.1200416667,24.579,17.0675333333,10.2584333333,38.7549333334,15.9645333333,16.0625333333,13.7498666667
551.69,14.2860133333,28.324,14.2429166667,24.6561333333,17.1087333334,10.3154,38.7788666667,16.0207,16.1202666667,13.8171666667
552.03,14.2815933333,28.3339333334,14.2452083333,24.6833333333,17.0895333333,10.2854333333,38.7618666667,16.0048,16.1213333333,13.7713333333
552.38,14.2507495238,28.3470666667,14.2474166667,24.6660666667,17.0482666667,10.2672,38.7239333333,15.9748333333,16.1258,13.7276
552.72,14.1963133333,28.3744,14.2122916667,24.6602,17.0092,10.2373333333,38.7499333333,15.9371666667,16.0984,13.6849
553.06,14.2551180952,28.418,14.2620416667,24.7274,16.9976,10.2453,38.765,15.9450666667,16.1502666667,13.7110666667
553.40,14.2664780952,28.4975333333,14.3041666667,24.7614666667,17.0048,10.2619333333,38.7510666667,15.9684,16.2058,13.7216333333
553.74,14.2189038095,28.5121333333,14.264625,24.7194,16.9382,10.207,38.7042666667,15.9188666667,16.156,13.6755
554.09,14.1964190476,28.5653333333,14.291875,24.7519333333,16.9220666667,10.2088666667,38.6875333333,15.8996333333,16.1407333333,13.6685666667
554.43,14.2291942857,28.6590666667,14.37,24.8400666667,16.9838,10.2448,38.7099333333,15.9282666667,16.2114,13.7252
554.77,14.1906961905,28.6405333333,14.3305,24.8257333333,16.9027333333,10.1788666667,38.6665333333,15.8526,16.1702,13.6534
555.11,14.1849142857,28.6388,14.3205833333,24.8191333333,16.8712,10.1513333333,38.5756,15.8219333333,16.1668,13.6287333333
555.45,14.2038638095,28.6728666667,14.3298333334,24.8395333333,16.8620666667,10.1463,38.5773333333,15.8196666667,16.2025333333,13.6181333333
555.80,14.2795990476,28.7657333333,14.4109583333,24.926,16.9292666667,10.1895666667,38.6307333333,15.908,16.2694,13.697
556.14,14.389652381,28.8972666667,14.5574166666,25.0474666667,17.0294,10.2714666667,38.6956,16.0152666667,16.3864,13.8019666667
556.48,14.4680552381,29.0052666667,14.639125,25.1431333333,17.0811333333,10.3001,38.7284666667,16.0901,16.4598666667,13.8402
556.82,14.5120695238,29.1252666666,14.7340833333,25.2589333333,17.1540666667,10.3503666667,38.7886,16.1473333333,16.5271333333,13.8971
557.16,14.5552752381,29.1435333333,14.806125,25.3078,17.1978,10.387,38.8176,16.1487333333,16.5563333333,13.9376333333
557.50,14.5595514286,29.2004666667,14.8425416667,25.3851333333,17.1911333333,10.3801333333,38.8676,16.1501666667,16.6112,13.9164
557.85,14.5790771429,29.1912,14.8369583333,25.4156,17.1820666667,10.3437,38.8633333333,16.1658,16.6656,13.9079666667
558.19,14.5295457143,29.1838666667,14.8365416666,25.3883333333,17.1188,10.2691333333,38.8749333333,16.1177,16.6312666667,13.8772666667
558.53,14.5926847619,29.2798,14.93625,25.4799333333,17.186,10.3188,38.9303333333,16.1974666667,16.7258,13.9809666667
558.87,14.6253561905,29.3072666667,15.0009583333,25.5238,17.2128666667,10.3556,38.9078,16.2300666667,16.7782666666,14.0259
559.21,14.64006,29.3498666667,15.0101666667,25.5854,17.2346666667,10.3932666667,38.9208666667,16.2429666667,16.7941333334,14.0040666667
559.55,14.6276666666,29.4056,15.03075,25.6230666667,17.2268,10.3880333333,38.9400666666,16.2380333334,16.8368,14.0110333333
559.89,14.5751438095,29.3662,14.9495833333,25.6228,17.1708,10.3064333333,38.8736666667,16.1617666667,16.793,13.9433
560.23,14.5800161905,29.4254666667,15.0121666667,25.6406,17.1982,10.2915333333,38.898,16.1721666667,16.8544,13.9417
560.58,14.574087619,29.3976666667,15.0037083333,25.6158666667,17.1548666667,10.2028333333,38.8556666667,16.1483333333,16.8440666667,13.8888666667
560.92,14.5522628571,29.4157333334,15.0054166666,25.6380666667,17.1163333333,10.1825333333,38.8554666666,16.1484,16.8502,13.8480333333
561.26,14.6098628571,29.4280666667,15.089875,25.6929333333,17.1566,10.2376333333,38.8305333333,16.1821,16.8983333333,13.9205666667
561.60,14.6770885714,29.5337333333,15.2077083333,25.7683333333,17.1974666667,10.2980666667,38.8733333333,16.2346,16.9776,13.9985333333
561.94,14.791487619,29.6646666667,15.3314583333,25.8854,17.3252666667,10.4202666667,38.9422,16.3442666667,17.1332666667,14.0614333333
562.28,14.7774742857,29.7122,15.3475,25.9136666667,17.3154,10.4173333333,38.9650666667,16.3462333333,17.1132,14.0337333333
562.62,14.7624714286,29.7197333333,15.342125,25.9249333333,17.2760666667,10.3837666667,38.9695333333,16.3088333333,17.0931333333,13.9605666667
562.96,14.7555761905,29.7502666666,15.3967083334,25.9498,17.2644,10.3755666667,38.9587333333,16.3115333333,17.1268666667,13.9801333333
563.30,14.7339285714,29.7358666667,15.388,25.9734,17.2272666667,10.3514,38.9440666667,16.2806333333,17.1384,13.9195
563.64,14.8053733334,29.8436666667,15.5062916667,26.0293333334,17.2699333333,10.4270666667,39.0165333333,16.3446666667,17.2574666666,13.9923666667
563.99,14.8280104762,29.8567333333,15.5100833333,26.071,17.2482666667,10.4585333333,39.0194666667,16.3411333333,17.2742666667,14.0177
564.33,14.8343885714,29.9118,15.56,26.1012,17.2540666667,10.5185333333,39.0239333333,16.3746,17.3488666667,14.0397333333
564.67,14.8687085714,29.9528,15.5937916667,26.1752,17.2840666667,10.5319,39.0486,16.4055666667,17.4018666667,14.0698333333
565.01,14.8733333333,29.9861333333,15.6065,26.2224666667,17.2994666667,10.5091,39.0934,16.4142,17.4451333333,14.0616333333
565.35,14.8183514286,29.9345333333,15.580875,26.1799333333,17.2576666667,10.4671666667,39.0174,16.3466,17.4083333333,13.9885
565.69,14.7792285714,29.9178,15.5281666666,26.1686,17.1745333333,10.4074333333,38.9725333333,16.2924,17.3718,13.9506666667
566.03,14.7709304762,29.9357333333,15.556375,26.1926666667,17.1592,10.4052666667,38.9764,16.2697,17.4138,13.9368666667
566.37,14.725267619,29.9384,15.53825,26.1783333333,17.1176,10.3305,38.9214,16.2225,17.3946666667,13.9189666667
566.71,14.784212381,30.0290666667,15.5949166667,26.2486,17.1648666667,10.3409333333,38.9694666667,16.2592,17.4759333333,13.9734666667
567.05,14.8146266667,30.1080666667,15.6935833333,26.3000666667,17.1944,10.3797333333,39.0025333333,16.2825666667,17.5177333333,14.0274
567.39,14.7743380952,30.0910666667,15.6691666667,26.3248,17.1704666667,10.3309,38.9757333333,16.2674666667,17.474,14.0017
567.73,14.8144142857,30.1433333333,15.7591666667,26.3963333333,17.2130666667,10.3545,39.0079333333,16.3101666667,17.5353333333,14.0367333333
568.07,14.7862790476,30.1036,15.749125,26.4128666667,17.1874666667,10.3140333333,38.96,16.2557666667,17.4992,14.0085
568.41,14.7860895238,30.1668,15.7915,26.4312,17.1689333333,10.283,38.9678,16.2566,17.5061333333,14.0118333333
568.75,14.7860028571,30.2211333333,15.8199583333,26.4265333333,17.1577333333,10.2852333333,38.9056,16.2469666667,17.5246666667,14.0197333333
569.09,14.8445571429,30.2864,15.8625833333,26.5082666667,17.1883333333,10.2946333333,38.9486,16.3070333333,17.6058,14.0544
569.43,14.8615285714,30.2867333333,15.9393333333,26.5478666667,17.2222666667,10.3229333333,38.958,16.3623,17.6462666667,14.0777333333
569.77,14.8443571429,30.2580666667,15.9361666666,26.5320666667,17.1795333333,10.2967666667,38.8623333333,16.3447,17.6521333333,14.0820333333
570.11,14.8719066667,30.2727333333,16.011125,26.5857333333,17.2004,10.3345666667,38.8874666667,16.4102666667,17.7194,14.1217
570.45,14.8117695238,30.2156666667,15.9994166667,26.5457333333,17.1591333333,10.2872333333,38.8144,16.3545666667,17.6666666666,14.083
570.79,14.8637085714,30.2626666667,16.041375,26.6200666667,17.2016666667,10.3216,38.8552666667,16.4392666666,17.7201333334,14.1122333333
571.13,14.8977295238,30.316,16.1058333333,26.6767333333,17.2322666667,10.3612333333,38.9005333333,16.4612666667,17.8003333334,14.0951
571.47,14.9355342857,30.3793333333,16.1420416667,26.7244666667,17.2542666667,10.3863,38.9479333333,16.4831,17.8533333333,14.1098
571.81,14.9706028571,30.4748666667,16.1915833333,26.7679333333,17.3031333333,10.4048,39.0484,16.5469333333,17.9124,14.1486333333
572.15,14.9641609524,30.4642,16.2121666667,26.7809333333,17.3114666667,10.3956,39.0372666667,16.5528,17.9541333333,14.1242333333
572.49,15.0119866667,30.5311333333,16.2765416667,26.8818666667,17.3304666667,10.4356666667,39.1211333333,16.6093,18.0100666667,14.1649666667
572.83,15.0368514286,30.5654666667,16.3183333333,26.9236,17.3494,10.4727666667,39.1565333333,16.6238,18.0480666667,14.1809
573.17,15.0233114286,30.5854,16.325875,26.9414666667,17.3298666667,10.4380333333,39.1154666667,16.5863,18.046,14.1813666667
573.51,15.0814971429,30.6826666667,16.387625,27.0216,17.3922,10.4916666667,39.1820666667,16.6271,18.1146,14.2445333333
573.85,15.1188733333,30.7834666667,16.461125,27.0998666667,17.4105333333,10.5101333333,39.2619333333,16.6297666667,18.1734666667,14.2668
574.19,15.1934723809,30.8882666667,16.5341666667,27.1924,17.4744666667,10.5831,39.3566666667,16.6874,18.2745333333,14.3156666667
574.53,15.1626219048,30.8389333333,16.5175416667,27.1325333333,17.4102666667,10.5291666667,39.2497333333,16.6059333333,18.2566,14.2906
574.87,15.2139838095,30.9090666667,16.5878333333,27.1846666667,17.455,10.5645,39.2626666667,16.6432,18.3414,14.3774
575.21,15.2242657143,30.9408,16.63375,27.1934666667,17.4466666667,10.5555,39.2598666667,16.6478,18.3758666667,14.4002666667
575.55,15.2282390476,30.9404666666,16.64075,27.2020666667,17.3856,10.5514333333,39.1767333334,16.5997333333,18.3680666667,14.3924
575.89,15.2473914286,30.9737333333,16.662,27.2293333333,17.3754666667,10.5679,39.1313333333,16.6144,18.3968666667,14.4037
576.22,15.1934,30.9105333333,16.64675,27.2072,17.3391333333,10.4997666667,39.0549333333,16.5438,18.3674,14.3625333333
576.56,15.1805942857,30.9483333333,16.6940416667,27.192,17.3284,10.4761333333,39.0002,16.518,18.3876,14.3918666667
576.90,15.2025028572,31.0135333333,16.7505,27.2325333333,17.3383333333,10.4879333333,39.03,16.5420333333,18.4740666667,14.4072666667
577.24,15.23818,31.0635333333,16.81025,27.2788,17.3478,10.5071666667,39.085,16.5890666667,18.5319333333,14.3930666667
577.58,15.2659209524,31.1018666667,16.85825,27.3264666667,17.4197333333,10.5567666667,39.1323333333,16.6332,18.5996,14.4206666667
577.92,15.2291504762,31.0739333333,16.8465833333,27.302,17.3518,10.4808333333,39.0432666667,16.5978333334,18.5982,14.4021666667
578.26,15.2291495238,31.141,16.8899583333,27.3532666666,17.3914,10.4916666667,39.1315333333,16.6061,18.6556666667,14.3880333333
578.60,15.1802552381,31.1163333333,16.9069166667,27.3530666667,17.3430666667,10.4191333333,39.1128666667,16.5775333333,18.612,14.3230666667
578.94,15.15308,31.1374,16.91975,27.4120666667,17.3476666667,10.4560666667,39.0932,16.5827666667,18.6392666667,14.3205666667
579.28,15.1652190476,31.1950666667,16.9669583333,27.4392666667,17.3848,10.4598333333,39.1173333333,16.6272666666,18.7194,14.3421
579.61,15.1925104762,31.2611333333,17.0090833333,27.5167333333,17.4368,10.4734666667,39.2060666667,16.6227333333,18.7686,14.4213666667
579.95,15.2349409524,31.3578666667,17.044625,27.5172,17.4445333333,10.5360333333,39.2415333333,16.6644666667,18.8385333333,14.3912666667
580.29,15.1888838095,31.3213333333,17.0120833333,27.5317333333,17.3746,10.4669666667,39.2215333333,16.6067666667,18.7994666667,14.3208
580.63,15.1711114286,31.3274666667,17.0389166666,27.5364666666,17.3732,10.4672,39.1826666667,16.5847666667,18.7686666667,14.2743333333
580.97,15.1553561905,31.2961333333,17.0597083333,27.5538,17.3754,10.4631333333,39.122,16.5643333333,18.7810666667,14.2454333333
581.31,15.1937142857,31.3616666667,17.1198333333,27.6090666667,17.3829333333,10.4659666667,39.1351333333,16.6017333333,18.8318666667,14.2810333333
581.65,15.2354990476,31.4369333333,17.1932916667,27.7,17.4304,10.5229333333,39.2147333333,16.6617666667,18.8964666666,14.3087333333
581.98,15.2440504762,31.4743333333,17.2324166667,27.7382,17.4424666667,10.5231333333,39.1662666667,16.6500333333,18.9325333333,14.3401333333
582.32,15.355052381,31.6034,17.3338333334,27.8301333333,17.5047333333,10.6323,39.2448,16.7286333333,19.0300666667,14.4318666667
582.66,15.34028,31.5628666666,17.2975,27.8042,17.4644666667,10.535,39.2088,16.6676666667,19.0173333333,14.3844
583.00,15.35254,31.5890666667,17.338875,27.8395333333,17.4536,10.5633666667,39.2336,16.6405666667,19.0259333333,14.3924
583.34,15.4362752381,31.653,17.4465,27.8604666667,17.4953333333,10.6384,39.238,16.6846666667,19.1031333333,14.4201666667
583.68,15.4599676191,31.7054,17.52475,27.9598666667,17.5838,10.6851,39.3328,16.7520666667,19.1849333333,14.5307
584.01,15.5506495238,31.8559333333,17.6447083333,28.0934666667,17.6899333333,10.7983333333,39.4415333333,16.8849,19.3058666667,14.6364666667
584.35,15.6877895238,31.9813333333,17.7495833333,28.2198,17.7984,10.9148333333,39.6223333333,17.006,19.4516,14.7407666667
584.69,15.65372,31.9354,17.6902083333,28.1929333333,17.7697333333,10.8473,39.5588666667,16.9386333333,19.4069333333,14.7138333333
585.03,15.6555,31.9348666667,17.659625,28.1766666667,17.7526,10.8455,39.5062666667,16.8855666667,19.4247333333,14.6891
585.37,15.7023514286,31.9923333333,17.7498333333,28.2135333333,17.807,10.8939666667,39.5225333334,16.9255333333,19.5173333333,14.7033666667
585.70,15.7113285714,31.9880666667,17.75725,28.2219333333,17.7765333333,10.8636666667,39.5526,16.9457,19.5089333333,14.6935666667
586.04,15.5952838095,31.9114,17.6877083333,28.1546666667,17.6797333333,10.7589333333,39.4124,16.8475666667,19.4631333333,14.6143
586.38,15.6343761905,31.9938666667,17.778125,28.2142,17.7414,10.8827,39.4218,16.8874,19.5308666667,14.6743666667
586.72,15.7043066666,32.0490666667,17.83875,28.2854666667,17.8002,10.9217666667,39.4387333333,16.9453666667,19.6463333333,14.7651666667
587.06,15.6163761905,32.0126666667,17.771875,28.2607333334,17.7094,10.8623666667,39.4088666667,16.8957,19.6246,14.7071666667
587.39,15.5938457143,31.9773333333,17.7500833333,28.2344,17.6170666667,10.7675,39.3144,16.8347666667,19.5635333333,14.6005666667
587.73,15.6269171429,32.0186,17.8042916667,28.2614666667,17.6568,10.8028333333,39.3065333333,16.8719333333,19.6314666667,14.6229333333
588.07,15.6149847619,32.0073333333,17.8022916666,28.2645333333,17.5780666667,10.7578333333,39.207,16.8207333333,19.6102666667,14.629
588.41,15.7155152381,32.1564666667,17.96775,28.3926,17.6582,10.879,39.2866666667,16.9447333333,19.7307333333,14.7092666667
588.74,15.6948571429,32.1308,18.0252916666,28.3675333333,17.6278,10.8689,39.1988666667,16.9238,19.6957333333,14.7229
589.08,15.6916047619,32.1096666667,18.06025,28.4228,17.6124,10.8570666667,39.21,16.8846333333,19.6794666667,14.7121
589.42,15.7686371428,32.25,18.1825833333,28.5484666667,17.6766666667,10.9519666667,39.2599333333,16.9230333333,19.8023333333,14.7712
589.76,15.7824961905,32.2859333333,18.2110833333,28.5826666666,17.7157333334,10.9921666667,39.2956666667,16.9431666667,19.8302,14.7705666667
590.09,15.7465085714,32.2873333333,18.2195416667,28.555,17.6766666667,10.9106333333,39.2722,16.9276,19.8435333333,14.7287333333
590.43,15.7060238095,32.3571333333,18.2741666667,28.6050666667,17.6892,10.8943333333,39.3654,16.9365666667,19.8526666667,14.6435333333
590.77,15.7720866667,32.4443333333,18.3878333334,28.696,17.7748666667,10.9272333333,39.4168666667,16.9913333333,19.9228,14.7072
591.11,15.81002,32.5205333333,18.47525,28.7317333333,17.818,10.9939666667,39.4562,17.0241333333,20.0079333333,14.7818666667
591.44,15.8483361905,32.5889333333,18.4996666667,28.802,17.8454666667,11.055,39.5372666667,17.0329666667,20.0641333333,14.7917
591.78,15.8302142857,32.5942,18.5209583334,28.8115333333,17.8866666667,11.0604666667,39.5164666667,17.0446333333,20.1204,14.7999333333
592.12,15.7916942857,32.577,18.5281666667,28.7624,17.8213333333,10.9701,39.4932,16.9465666667,20.1132,14.7323666667
592.46,15.8088333333,32.6863333333,18.5747916667,28.8487333333,17.8252666666,10.9986,39.5490666667,16.9846666667,20.1920666667,14.7543666667
592.79,15.7882342857,32.7084,18.5459583333,28.7992666666,17.7816,10.9756,39.4681333334,16.9514666667,20.1958666667,14.7112333333
593.13,15.7801666667,32.7054666667,18.5597916667,28.79,17.7888666667,10.9717666667,39.4622,16.9577,20.2174666667,14.7306
593.47,15.8452123809,32.7934666667,18.636875,28.8641333333,17.8000666667,10.9986333333,39.4962,16.9946,20.2801333333,14.7766666667
593.80,15.8733657143,32.8404666667,18.7011666667,28.9186,17.8176,11.0579333333,39.5006666667,16.9965333333,20.3067333333,14.7773333333
594.14,15.9091523809,32.8045333333,18.742,28.886,17.7976,11.0524666667,39.3811333333,17.0060333333,20.284,14.8258666667
594.48,15.9363790476,32.8499333333,18.7894583333,28.9466666667,17.8148,11.0697,39.3876,17.0470333333,20.3455333334,14.7796333333
594.81,15.9370580952,32.8797333333,18.8116666667,28.9936,17.7957333333,11.0312,39.3611333333,17.0024,20.3418666667,14.7509666667
595.15,15.89528,32.8132666667,18.8098333333,28.9808,17.7197333333,10.9420666667,39.3114,16.9786666666,20.3222,14.7186666667
595.49,15.8781571429,32.8164666667,18.8064166667,28.9914,17.6816,10.9012333333,39.2775333333,16.9405666667,20.3247333333,14.6704333333
595.82,15.8934790476,32.8895333333,18.8360833333,29.0953333333,17.7306,10.9389666667,39.3424666667,16.9867333333,20.4040666666,14.7352333333
596.16,15.9285552381,32.8598666667,18.8177083333,29.1044,17.7438,10.9501333333,39.3261333333,17.0212333333,20.4646,14.7268
596.50,15.9624266667,32.9186666667,18.8854166667,29.1415333333,17.7485333333,10.9571333333,39.361,17.0498333333,20.4958666667,14.7578
596.83,15.9951457143,32.9415333333,18.9200416667,29.1731333333,17.7394,10.9767666667,39.3641333333,17.0657,20.5028666667,14.7708666667
597.17,16.000152381,32.9538666667,18.9179583333,29.1800666667,17.7455333333,10.9808333333,39.3484666667,17.0793666667,20.5225333334,14.7766333333
597.51,16.0365990476,32.9765333333,18.938,29.2174666667,17.7455333333,10.9791,39.3638,17.1169666667,20.5558666667,14.8126333333
597.84,16.0755990476,33.0383333333,18.95125,29.3016,17.7893333333,10.993,39.4146,17.1478333333,20.6426,14.8311
598.18,16.0931790476,33.112,19.0081666667,29.3384666667,17.7888666667,11.0128666667,39.4355333333,17.1657666667,20.6794666667,14.8761333333
598.52,16.1891904762,33.1984666667,19.0762083333,29.4519333333,17.8970666667,11.0703,39.4914666667,17.2653,20.8131333333,14.9875333333
598.85,16.13048,33.174,19.0367083333,29.3866666667,17.8402666667,10.9781,39.3996,17.1806333333,20.7676666667,14.9036
599.19,16.09778,33.1960666667,19.0448333333,29.3857333333,17.8204666667,10.9342,39.3968666667,17.1699666667,20.7359333333,14.8876
599.53,16.1488971429,33.2751333333,19.1048333334,29.4212666667,17.8344666667,10.9452333333,39.4128,17.2241333333,20.7664,14.9213666667
599.86,16.1834390476,33.4144666667,19.2277916667,29.5230666667,17.8809333333,10.9867333333,39.4894,17.2323666667,20.7942666666,14.9922333333
600.20,16.1785742857,33.4227333333,19.25575,29.5824666667,17.9078666667,10.9826,39.5182,17.2472333334,20.8372,15.0014
600.53,16.1345142857,33.423,19.2372083334,29.5860666667,17.9253333334,10.9567,39.486,17.2409666667,20.8826,14.9495
600.87,16.1271371428,33.4722,19.3071666667,29.6618,17.9348,10.9383666667,39.5075333333,17.2486333333,20.9255333333,14.9619666667
601.21,16.1968114286,33.5388666667,19.3604166666,29.7152666667,17.999,10.953,39.5768666667,17.2626,21.0176666667,14.9578666667
601.54,16.1735514286,33.5857333333,19.4400416667,29.7504,17.9903333333,10.9896,39.5964,17.2610666666,21.0516666667,14.9812333333
601.88,16.1406361905,33.5316666667,19.425875,29.7272,17.948,10.9578666667,39.5426666667,17.2021,21.0118,14.9482666667
602.21,16.0874952381,33.4867333333,19.4288333333,29.6458,17.8357333333,10.9424333333,39.4962666667,17.1686333333,20.9799333333,14.8764666667
602.55,16.1556952381,33.5612666667,19.540625,29.7422,17.9140666667,11.0493666667,39.5352666667,17.2359,21.08,14.9553333333
602.88,16.2334771429,33.6148666667,19.634875,29.8433333333,17.9959333333,11.1648333333,39.5774666667,17.3265,21.2234,15.0408
603.22,16.2850342857,33.6676,19.66325,29.9099333333,18.0300666667,11.1828666667,39.6330666667,17.3352666667,21.2722,15.0614666667
603.56,16.2288685714,33.6387333333,19.6646666666,29.8637333333,17.9577333333,11.1024333333,39.5915333333,17.2851,21.2484666667,14.9917
603.89,16.2233923809,33.6047333333,19.639125,29.8662666667,17.9219333333,11.0813666667,39.5459333333,17.2368,21.2426666667,15.0013666667
604.23,16.2466838095,33.6000666667,19.6660833333,29.8775333333,17.9164666667,11.0790666667,39.5438,17.2516,21.2457333333,15.0139333333
604.56,16.2447514286,33.5410666667,19.640125,29.8064,17.8859333333,11.0734333333,39.4647333333,17.2097,21.2151333333,14.9911333333
604.90,16.1993390476,33.5218,19.6460833333,29.7771333333,17.8388,11.0629333333,39.368,17.1928666666,21.1916666667,14.9913333333
605.23,16.2086457143,33.5266,19.6623333333,29.7937333333,17.8519333334,11.0509,39.375,17.1848,21.2196,14.9837333333
605.57,16.2084114286,33.5231333333,19.66575,29.7932666667,17.8596,11.0438666667,39.3394,17.1917,21.2638,14.9920666667
605.90,16.2416580952,33.6076,19.7350416667,29.8522,17.9087333333,11.0815666667,39.3691333333,17.2211666667,21.3110666667,15.0297666667
606.24,16.2880619047,33.6828,19.7909583333,29.8872,17.9144,11.0946333333,39.4188666667,17.2647666667,21.3803333333,15.0593333333
606.58,16.3413828571,33.7791333333,19.86375,29.9532666667,17.9321333333,11.0911333333,39.4892666667,17.2707333333,21.4521333334,15.0811666667
606.91,16.2851,33.7227333333,19.879875,29.8862,17.8980666667,11.0709666667,39.4252,17.2383666667,21.4466,15.0786333333
607.25,16.4297657143,33.7902,19.9860416667,30.0066,18.0290666667,11.2173,39.5042,17.3442,21.6133333333,15.198
607.58,16.4672257143,33.8799333333,20.0726666667,30.0758666667,18.0965333333,11.2854333333,39.5342,17.4251,21.7065333333,15.2415333333
607.92,16.4830866667,33.9042666667,20.16025,30.1367333333,18.1347333333,11.3567333333,39.5407333333,17.4774333334,21.7875333333,15.2867
608.25,16.5579457143,34.0133333333,20.2910833333,30.2996666667,18.2538,11.4070333333,39.7232,17.5576666666,21.9644666667,15.4078
608.59,16.5363047619,34.01,20.3132083333,30.3388,18.2904,11.421,39.8041333333,17.5763333333,22.0436666667,15.4218666667
608.92,16.5395809524,34.0037333333,20.3181666667,30.3539333333,18.3052,11.4495,39.8348666667,17.5767,22.0866,15.4555666667
609.26,16.4915609524,33.9378666667,20.2576666667,30.3086,18.2866666667,11.4263,39.8177333333,17.5118,22.0876666667,15.4442
609.59,16.4334390476,33.8018666667,20.2077083333,30.2572,18.3056,11.4265333333,39.7806,17.4811333333,22.1033333333,15.4317666667
609.93,16.3607838095,33.7042,20.1600833333,30.2009333333,18.3138,11.4001666667,39.7188,17.4241666667,22.0708,15.4351
610.26,16.276207619,33.5686,20.0939166667,30.0956666667,18.2688,11.3807,39.6164666666,17.3805666667,21.9833333333,15.3944666667
610.60,16.2699704762,33.5412,20.09975,30.1064,18.2867333333,11.3793666667,39.5232666667,17.3424333333,22.0390666667,15.4030333333
610.93,16.1772952381,33.5052,20.0467916667,30.0404666667,18.2223333333,11.2768666667,39.4896,17.2811,21.9946666667,15.374
