wavelength,Back_SalGrom,Belly_SalGrom,Breast_SalGrom,Crissum_SalGrom,Crown_SalGrom,DorTail_SalGrom,Rump_SalGrom,Throat_SalGrom,WingTip_SalGrom
755.36,8.16699999999,12.5238,7.35406666667,11.6896666666,8.47826666667,11.3582666667,8.40439999999,45.0094666667,12.1038666667
755.67,9.05639999999,13.2693333333,8.09840000001,12.4671333333,9.33933333333,12.0094666667,9.15513333333,45.7556666667,12.7206
755.99,9.39993333333,13.5782666667,8.4244,12.8634,9.64713333334,12.3534666667,9.48533333333,46.0215333333,13.0524
756.30,9.07206666667,13.3594,8.05079999999,12.5731333333,9.29893333333,12.1215333333,9.22613333333,45.843,12.6799333333
756.62,8.86446666666,13.2280333333,7.92226666666,12.5076666667,9.15039999999,11.9038666667,9.13433333333,45.7838666666,12.5947333334
756.93,8.52,12.9438,7.59119999999,12.2614,8.90499999999,11.6504666667,8.92573333334,45.6731333333,12.379
757.24,8.24726666666,12.7149333333,7.30339999999,11.9603333333,8.70206666666,11.4364666667,8.63973333334,45.5037333333,12.1727333333
757.56,8.11886666667,12.5990333333,7.1638,11.7462666667,8.66499999999,11.4233333333,8.60466666667,45.6699333333,12.0179333333
757.87,7.7674,12.2747,6.72033333333,11.2604,8.38046666667,11.1273333333,8.24766666667,45.5450666667,11.5518
758.18,7.61706666667,12.2052,6.64813333333,11.0421333333,8.38386666666,11.0676666667,8.1514,45.3562,11.6021333333
758.50,7.5214,12.2064,6.5786,10.8408,8.28353333333,10.9543333333,8.13993333333,45.2860666667,11.3272
758.81,7.41013333333,12.0843,6.497,10.9003333333,8.26060000001,10.9166666667,8.09806666667,45.4257333333,11.2048666667
759.13,7.06946666667,11.7371,6.09846666667,10.5811333333,7.95446666667,10.7160666667,7.71913333333,45.1112666667,10.9580666667
759.44,7.1522,11.7672666667,6.07886666667,10.5727333333,8.01220000001,10.7609333333,7.72166666667,45.147,11.1025333333
759.75,7.55046666667,12.1234666667,6.38666666667,10.9599333333,8.30913333334,11.24,8.04306666666,45.4915333333,11.5244
760.07,7.50213333333,12.1517,6.34913333333,10.9010666667,8.22933333334,11.2944666667,7.95306666667,45.2560666667,11.4209333333
760.38,7.47053333333,12.0241666667,6.308,10.8516666667,8.12673333334,11.1762,7.87013333333,44.832,11.3487333333
760.69,7.5278,12.0204333333,6.28533333333,10.9766,8.06813333333,11.1515333333,7.89106666667,44.9311333333,11.3602666667
761.01,7.53253333333,11.9667333333,6.25333333333,11.0134666667,7.93493333333,10.9828,7.79713333333,44.9043333333,11.2518
761.32,7.6962,12.1033333333,6.50853333333,11.3037333333,7.98113333333,11.1244,8.01073333333,44.9767333333,11.3946
761.63,7.82066666667,12.0484666667,6.62406666667,11.4267333334,7.95053333333,11.2078666667,8.14726666667,44.8757333333,11.3375333333
761.94,7.67613333333,11.8845333333,6.50493333333,11.3262666667,7.74826666667,11.0786666667,7.96266666667,44.7297333333,11.2930666667
762.26,7.273,11.4594333333,6.148,10.9196,7.31393333332,10.6491333333,7.6142,44.3275333333,11.0408666667
762.57,7.28386666667,11.5522666667,6.21646666667,10.9494666667,7.20766666667,10.6481333333,7.61253333333,44.595,11.1311333333
762.88,7.2998,11.7407666667,6.3262,11.1110666667,7.21506666666,10.7355333333,7.7548,44.5926,11.1694
763.20,7.18926666667,11.6029333333,6.29973333333,11.0343333333,7.14106666666,10.5531333333,7.68466666667,44.4855333333,11.1693333333
763.51,7.36406666667,11.7204333333,6.453,11.2530666667,7.30939999999,10.7026,7.8188,44.6906,11.3811333333
763.82,7.59966666667,12.0519,6.6496,11.4944666667,7.51073333332,10.9656,8.01926666667,45.1804666667,11.5973333333
764.14,7.65513333333,12.1963666667,6.84813333333,11.5707333333,7.60306666667,11.1647333333,8.1028,45.2737333333,11.7228666667
764.45,7.59186666667,12.2095666667,6.83086666667,11.596,7.54406666667,11.1916,8.1232,45.4129333333,11.7477333333
764.76,7.49013333333,12.2112,6.78906666667,11.5184,7.53953333333,11.1146,8.09653333333,45.4376,11.8432666667
765.07,7.36393333333,12.2276,6.66113333333,11.4961333333,7.47986666667,11.0402,7.97566666666,45.4620666667,11.8399333334
765.39,7.36906666667,12.4243666667,6.70673333333,11.6193333333,7.72626666666,11.1782,8.13533333334,45.7967333334,11.9486
765.70,7.58706666667,12.7991,6.77879999999,11.7888666667,7.94046666667,11.5815333333,8.37406666667,46.1547333333,12.119
766.01,7.3518,12.6194666667,6.59346666666,11.5886666666,7.87939999999,11.4311333333,8.29846666667,45.8308,11.8635333333
766.32,7.20593333333,12.5031666667,6.42986666667,11.333,7.91666666667,11.3330666667,8.16266666667,45.9281333333,11.8044666667
766.64,7.194,12.6723,6.34773333333,11.3686,8.00346666667,11.3368,8.2364,45.8866666666,11.6776666667
766.95,7.22813333333,12.8294,6.39486666667,11.3051333333,8.13073333333,11.4744,8.3488,46.1178,11.6487333333
767.26,6.87886666667,12.4191,6.06686666667,10.9872666667,7.78399999999,11.1252666667,8.07846666667,45.7961333333,11.2605333333
767.57,7.02353333333,12.5631333334,6.1314,11.1807333333,8.02033333334,11.1642,8.20706666667,46.1394666667,11.4113333333
767.88,7.0662,12.6537666667,6.14886666667,11.0595333333,8.22286666667,11.1888,8.09613333333,45.8759333333,11.4338666667
768.20,7.43086666667,12.9626333333,6.44840000001,11.411,8.51153333333,11.5000666667,8.36220000001,46.1006666666,11.6895333333
768.51,7.33046666667,12.8083666667,6.31273333333,11.1798,8.41593333334,11.3452,8.30080000001,46.1769333333,11.531
768.82,7.21866666667,12.7113,6.10246666667,11.171,8.2006,11.2016,8.0786,46.2670666667,11.3631333333
769.13,7.73306666667,13.1677666667,6.83653333333,11.5746666667,8.7312,11.4634666667,8.48099999999,46.3916,11.8652666667
769.44,7.55126666667,13.0127333333,6.71086666667,11.5608,8.48026666666,11.1722666667,8.26860000001,46.1642666667,11.8358666667
769.76,7.06333333333,12.4269666667,6.23453333333,11.2594,7.75353333334,10.5272666667,7.82453333333,45.7638,11.282
770.07,6.88033333333,12.0364666667,6.2,10.9730666667,7.54126666666,10.3221333333,7.58386666667,45.6738666667,11.0651333333
770.38,6.29833333333,11.3794333333,5.58506666667,10.4637333333,6.814,9.61993333332,6.8676,44.969,10.4268666667
770.69,6.23106666667,11.2302,5.51653333333,10.3998666667,6.8674,9.55926666667,6.82326666667,44.8732666667,10.4270666667
771.00,6.48986666667,11.3230666667,5.63933333333,10.5782666667,7.11233333333,9.91833333334,7.16326666667,44.4184666667,10.5408
771.32,6.51833333333,11.4174666667,5.69073333333,10.7122,7.17366666667,10.0846,7.37366666667,44.5146,10.6328666667
771.63,6.35653333333,11.3882666667,5.6132,10.5461333333,7.09313333333,10.0915333333,7.4032,44.5454,10.4580666667
771.94,6.53873333333,11.7894333333,5.95873333333,10.9604666667,7.34253333333,10.4874,7.66986666667,44.5215333333,10.8004666667
772.25,6.963,12.0389333333,6.4738,11.2266,7.51286666666,11.0229333333,7.93419999999,44.492,11.1838
772.56,6.86246666667,11.7918333333,6.28946666667,11.2477333333,7.27600000001,11.0774,7.89633333333,44.6174,11.2040666667
772.87,7.2046,12.0266333333,6.45226666667,11.5012666667,7.53546666667,11.5957333333,8.24413333333,44.602,11.4283333333
773.18,7.8672,12.4809,7.0076,11.8026,8.15033333333,12.2234666667,8.64353333333,44.5484666667,11.9404666667
773.50,8.1306,12.8797333333,7.18299999999,12.1276,8.28180000001,12.6217333333,8.80166666667,45.0478666667,12.3968
773.81,8.2402,13.097,7.46819999999,12.3914,8.52073333333,12.8641333333,8.94180000001,44.953,12.6759333333
774.12,8.06633333333,13.1566,7.37753333333,12.347,8.31193333334,12.7413333333,8.79933333332,44.7420666667,12.6671333333
774.43,7.61406666667,12.8898666667,7.23133333333,12.1887333333,7.77326666667,12.2608,8.41760000001,44.639,12.4428
774.74,7.9188,13.246,7.77093333333,12.6920666667,8.0554,12.7376,8.87493333334,44.7126,12.9766
775.05,7.724,13.0007,7.50313333333,12.5688666667,7.76953333333,12.5081333333,8.5492,44.3469333333,12.702
775.36,8.07153333333,13.0774333333,7.46353333333,12.5479333333,7.937,12.475,8.65666666667,44.6342666667,12.8368
775.67,8.14173333333,13.2544333333,7.68339999999,12.5784666667,8.15726666667,12.3280666667,8.83120000001,44.5214,13.0020666667
775.98,7.61353333333,12.9938666667,7.26420000001,12.1071333333,7.67946666666,11.8355333333,8.37020000001,44.0746,12.7124
776.30,7.43093333333,13.0434333333,7.24646666667,11.8479333333,7.58773333333,11.5306,8.06199999999,44.2759333333,12.569
776.61,6.77093333333,12.6558,6.62246666667,11.4009333333,7.05553333333,11.0243333333,7.52446666667,44.4537333333,12.1627333333
776.92,5.92326666667,11.9228666667,5.61386666667,10.5525333333,6.309,10.0905333333,6.65866666667,43.6728666667,11.3764
777.23,6.0368,12.0696333333,5.35026666667,10.3936666667,6.42026666667,10.1514666667,6.66666666667,43.9047333333,11.3183333333
777.54,6.41913333333,12.4157,5.72466666667,10.7104666667,6.8088,10.6170666667,6.97526666667,44.4052,11.7580666667
777.85,6.42166666667,12.4863,5.67866666667,10.6390666667,6.8992,10.7082666667,6.82586666667,44.5969333333,11.6962666667
778.16,6.11593333333,11.9337,5.15513333333,10.2028666667,6.5176,10.0621333333,6.20293333333,44.265,11.0476666667
778.47,6.18333333333,11.9124333333,5.09166666667,10.1791333333,6.50393333333,10.0958666666,6.15413333333,44.4500666667,11.0164666667
778.78,5.66286666666,11.5328333333,4.8558,9.70300000001,5.98486666667,9.81166666667,5.80513333333,44.0736666666,10.4014
779.09,5.41246666667,11.1026666667,4.38966666667,9.41919999999,5.6312,9.48653333334,5.55986666667,43.8887333333,10.101
779.40,6.5148,12.1033333333,5.45146666667,10.4263333333,6.77619999999,10.6414,6.71733333334,44.7173333333,10.9366666667
779.71,6.82446666667,12.3657666667,5.63506666667,10.844,7.19100000001,11.1040666667,7.20373333333,45.098,11.5046666667
780.02,6.90853333333,12.37,5.78406666667,10.9780666667,7.37966666667,11.1692666667,7.3712,44.719,11.3600666667
780.33,7.97853333333,13.4256,7.01386666666,12.0514666667,8.46733333333,12.27,8.42446666667,45.7448666667,12.2444
780.64,8.14900000001,13.5142666667,7.48646666667,12.1822,8.46306666667,12.4352,8.55026666666,46.2002,12.5049333333
780.95,7.80919999999,13.1231666667,7.18313333333,11.7049333333,8.21193333333,12.0638,8.16366666667,45.7518666667,12.1514666667
781.26,7.83066666667,13.0533666667,7.05026666667,11.4770666667,8.07753333333,11.9002666667,8.13486666667,45.5644,12.3193333333
781.57,7.72560000001,13.1194666667,6.9048,11.2684,7.89326666667,11.8288,7.924,45.3606666667,12.1906
781.88,7.92306666666,13.3067333333,7.35680000001,11.5592666667,8.04240000001,12.1124666667,8.40086666667,45.2201333333,12.7228666667
782.19,8.35893333334,13.8397,8.06566666666,12.1964666667,8.65640000001,12.7116,9.08286666666,45.7294,13.6531333333
782.50,8.11046666667,13.7225333333,7.81626666667,12.1067333333,8.44533333333,12.5865333333,8.8754,45.7070666667,13.4556
782.81,7.20226666667,12.8601666667,6.79606666667,11.1542666667,7.61306666667,11.5742666667,7.72393333333,45.1478,12.6362
783.12,6.77906666667,12.3900666667,6.35299999999,10.6602,7.1676,11.0672666667,7.19573333333,44.8922666667,11.8352
783.43,7.15726666667,12.7903666667,6.63353333333,11.1237333333,7.47139999999,11.6285333333,7.31893333333,45.5952666667,12.2096
783.74,6.9258,12.5606,6.38833333334,10.9862666667,7.2234,11.5382666667,7.233,45.3133333333,12.2582
784.05,7.10506666667,12.8154333333,6.39220000001,11.4306666667,7.53373333333,11.8063333333,7.63006666667,45.6647333333,12.5868
784.36,7.4706,13.0491,6.60786666666,11.9950666667,7.76966666666,12.2892,8.13740000001,46.3236666667,12.9853333333
784.67,7.67606666667,13.3407,6.95713333332,12.191,8.17326666667,12.6832666667,8.43433333333,46.7798666667,13.1658
784.98,7.90133333333,13.3259333333,7.16966666667,12.4322,8.53873333334,12.9449333333,8.86733333333,47.294,13.4876
785.29,7.64406666667,13.3057333333,6.89713333333,12.2604666667,8.51613333333,12.7268666667,8.52126666666,47.3633333333,13.1980666666
785.60,6.6918,12.4021333333,5.6876,11.345,7.4894,11.5722666667,7.40866666667,46.3235333333,11.9303333333
785.91,7.181,12.9426,6.2464,11.7607333333,8.16520000001,12.1662666667,8.00206666667,46.4294,12.3492
786.22,7.2566,13.0456666667,6.54086666667,11.9604,8.34433333335,12.3472,8.2378,46.2170666667,12.526
786.53,7.48213333333,13.4023333333,6.8382,12.0649333333,8.38353333334,12.5846,8.25000000001,46.1659333333,12.7468666667
786.84,7.3624,13.4014,6.81713333333,11.7206666667,8.21813333333,12.5246,8.2604,46.1306666667,12.6564
787.14,7.602,13.3078,6.90286666667,11.7361333333,8.35633333333,12.5740666667,8.31939999999,46.3055333333,12.5324
787.45,7.6262,13.0536666667,6.92586666667,11.5508,8.30833333333,12.5103333333,8.26733333333,45.7253333333,12.3101333333
787.76,7.0338,12.6775,6.50553333333,10.8215333333,7.70093333333,11.8646666667,7.72333333333,45.1801333333,11.614
788.07,6.3772,12.0418666667,5.82486666666,10.1802,6.91606666667,11.2000666667,7.3568,44.3064,10.8571333333
788.38,6.69773333333,12.3580666667,6.11706666666,10.5984,7.22966666666,11.4318,7.52213333334,44.3971333333,11.0106
788.69,6.67106666667,12.1416666666,5.9934,10.5469333333,7.22046666666,11.3222666667,7.43746666667,44.3278666667,11.0831333333
789.00,7.10333333333,12.5624333333,6.42606666667,11.0961333333,7.68706666667,11.8404666667,7.7764,45.1738666667,11.689
789.31,7.29046666667,12.6734333333,6.5448,11.3898,7.76493333333,11.9818,7.774,45.7718,11.7964666666
789.62,7.93106666668,12.9503333333,6.90226666667,11.9283333334,8.2212,12.3588,8.16226666667,46.0186,12.069
789.92,8.36773333333,13.1116,7.45786666667,12.5560666667,8.76073333334,12.9537333333,8.54606666667,46.2962666667,12.5377333333
790.23,8.38073333333,12.9776666667,7.62766666667,12.7281333333,8.84733333333,13.0008666667,8.78713333333,45.8074,12.7420666667
790.54,7.68353333333,12.3705666667,7.0338,12.1752,8.27213333334,12.4294,8.18746666667,44.8964,12.2364666667
790.85,7.58059999999,12.4651666667,7.08033333334,12.2704,8.30213333333,12.4627333333,8.2828,44.8051333333,12.2798666667
791.16,8.37813333333,13.1685333333,7.69459999999,13.0520666667,9.16366666666,13.3528,8.994,44.7224666667,12.9406666667
791.47,9.25853333333,13.681,8.29073333333,13.7708666667,9.95873333334,13.9168,9.42866666667,45.0717333333,13.6833333333
791.78,8.3532,12.9811,7.3462,12.7728666667,9.00306666667,13.244,8.70046666667,44.5686,13.0457333333
792.08,9.14680000001,13.6062666667,7.85706666666,13.3432666667,9.61813333332,13.9633333333,9.34026666666,44.7768666667,13.5466
792.39,9.9826,14.4924666667,8.54799999999,13.8346666667,10.5236,14.7480666667,10.1116666667,45.0086,14.1822
792.70,9.20573333333,13.9466333333,7.77800000001,13.0568666667,9.84413333333,13.8760666667,9.53746666666,44.0924666667,13.8109333333
793.01,9.06439999999,14.0082666667,7.80160000001,13.0164,9.63179999999,13.9417333333,9.46319999999,44.2535333333,13.8650666666
793.32,8.89219999999,13.9144333333,7.53433333334,12.6776,9.3778,13.6689333333,9.51186666666,44.3738,13.7412
793.62,9.00620000001,13.9958333333,7.4276,12.6139333333,9.44086666666,13.5455333333,9.3322,44.7360666667,13.5663333333
793.93,9.6098,14.7998333333,8.10506666667,13.1802,10.0994666667,14.1290666667,9.86480000001,45.1364666666,14.1188666667
794.24,8.96326666666,14.2614333333,7.69859999999,12.4786,9.56493333333,13.4699333333,9.02886666667,44.5726,13.4547333333
794.55,8.3702,13.8953333333,7.2718,12.062,8.94473333333,12.9722666667,8.3346,44.5766666667,13.0332666667
794.86,7.48473333333,13.4507666667,6.50820000001,11.3956666667,8.10326666666,12.5255333333,7.54093333333,44.1564666667,12.2956
795.16,7.79633333333,14.0046666667,7.16819999999,11.7832,8.63219999999,12.7508666667,7.989,44.6202,12.5634
795.47,7.3538,13.8949,7.02566666667,11.3590666667,8.50259999999,12.3488,7.66153333333,45.1897333333,12.3076666667
795.78,6.81053333333,12.9712,6.39966666667,10.8937333333,7.92500000001,11.6075333333,7.12893333333,44.9100666667,11.8489333333
796.09,7.7624,13.5296,7.42086666666,11.7278666666,8.95013333333,12.4516,7.95613333333,45.7084,12.6351333333
796.40,7.37486666667,13.4743666667,7.15933333334,11.4755333333,9.08913333334,12.2402,7.98566666667,45.8302666667,12.5480666666
796.70,7.1728,13.4791,7.06546666666,11.3292,9.22806666666,12.0756666667,7.90386666667,45.4856666667,12.5
797.01,6.92266666667,13.0669333333,6.72306666667,11.1674666667,9.03219999999,11.7307333333,7.77786666667,45.0742666667,12.4474666667
797.32,6.85426666667,12.6874666667,6.65099999999,11.073,8.82813333333,11.5833333333,7.71873333333,45.3698,12.375
797.63,7.0638,12.6528666667,6.59266666667,10.9664,8.74766666667,11.6071333333,7.89513333334,45.8352666667,12.4437333333
797.93,6.66673333333,12.0631,6.13806666667,10.7226666667,8.34946666666,11.0788666667,7.75633333333,45.8252666667,12.1196666667
798.24,7.51013333333,12.7546666667,7.00186666667,11.3922666667,9.17006666667,11.7275333333,8.67266666668,46.2989333333,12.8358666667
798.55,7.64086666667,12.5715666667,6.85726666667,11.4885333333,9.04493333333,11.8748,8.74566666667,46.0408666667,13.0722
798.85,7.93193333333,12.7224666667,7.13166666667,11.7112,9.07279999999,12.0357333333,8.9592,45.2068666667,13.2088666667
799.16,8.22326666667,13.1293333333,7.5684,12.0612,9.4418,12.6730666667,9.20566666667,44.8254666667,13.6016666667
799.47,7.7084,12.6801333333,6.93113333333,11.7409333333,8.82053333332,12.2537333333,8.73420000001,44.0864,12.9717333333
799.78,8.36799999999,13.1167,7.50146666667,12.2845333334,9.14913333334,12.6485333333,9.16006666665,43.8042,13.3922
800.08,8.47499999999,13.1255666667,7.34153333333,12.4102666667,8.896,12.5991333333,9.25233333332,43.8380666667,13.2847333333
800.39,9.63693333335,14.2383666667,8.2982,13.5665333333,9.89166666667,13.7452666667,10.4119333333,44.8020666666,14.3414666667
800.70,9.8636,14.5444,8.40693333333,14.0098666667,10.2236666667,14.2062,10.7473333333,44.9644666666,14.6861333333
801.00,10.2941333333,15.2539666667,8.93673333333,14.9822,11.0359333333,14.9382,11.2393333333,45.5015333333,15.5702
801.31,11.0172666667,16.0309,9.70146666667,15.7435333333,11.9458666667,15.6219333333,11.8961333333,46.2080666667,16.5672
801.62,10.6888666667,15.8495,9.71279999999,15.6428666667,11.8549333333,15.6149333333,11.7824,46.1256,16.5244
801.92,10.3189333333,15.9216333333,9.46659999999,15.5348666667,11.6963333333,15.5912,11.634,45.8708,16.105
802.23,9.69286666667,15.7134666667,9.04386666665,15.2856,11.2375333333,15.4465333333,11.4268,45.9546666667,15.5728
802.54,9.35813333333,15.7569333334,9.06940000001,15.2060666667,10.8244,15.1826,11.4251333333,46.4134666667,14.8939333333
802.84,8.99940000001,15.8140666667,8.98166666667,14.7541333333,10.8348,14.9910666667,11.0242,46.4415333333,14.7544
803.15,9.16379999999,16.0961333333,9.25326666666,14.7968666667,11.1948666667,15.2210666667,11.3978,47.2998,15.0001333333
803.46,9.03226666667,16.0455666667,9.37280000001,14.5818666667,11.3260666667,15.1552666667,11.0155333333,47.0906666667,15.1194
803.76,7.37573333334,14.7514,8.15153333333,12.7394,9.55166666665,13.6060666667,9.24846666667,45.9757333333,13.5636666667
804.07,6.478,13.8784,7.08686666667,11.166,8.18866666666,12.3165333334,8.04253333333,44.8827333333,12.1948666667
804.38,6.61786666667,13.483,6.91106666667,10.8546666667,7.93046666666,12.149,8.15026666667,44.7618666667,11.6178666667
804.68,7.10213333333,13.5512,7.09006666667,10.5989333333,8.05806666667,12.4680666667,8.2274,44.5733333333,11.0828666667
804.99,6.7522,13.0336,6.42206666667,10.1284,7.81646666667,11.9632,7.5352,44.3730666667,10.3058
805.30,7.47320000001,13.4311333333,7.21053333333,10.6507333333,8.59153333333,12.6429333333,8.04766666667,45.4139333333,11.1152
805.60,7.62953333333,13.2160666667,7.3024,10.4505333333,8.72233333333,12.5,7.94446666667,45.8394666667,11.2716
805.91,7.82086666667,13.2685333333,7.5246,10.4444,8.85186666666,12.6544,7.77153333333,45.9443333333,11.9198
806.21,8.81253333333,13.8325,8.44033333334,11.3612,9.42006666667,13.6186,8.69466666667,46.7596666667,12.4155333333
806.52,8.7528,13.5313,8.15593333333,11.3540666667,8.94753333333,13.5406666666,8.33179999999,46.5472,11.9072666667
806.83,8.53386666667,13.1632666667,7.64833333333,11.1838,8.61086666667,13.5002,8.38626666666,46.6152666667,11.4918
807.13,9.05819999999,13.5776333333,8.1324,12.0476,9.46953333333,14.0341333333,9.1224,46.8146,11.8354
807.44,9.99346666667,14.7499,9.70766666666,13.9700666667,11.0525333333,15.3802,10.6886666667,48.0506666667,13.4178666667
807.74,9.535,14.7213,9.33726666667,13.9004666667,10.6825333333,15.1994666667,10.4186,47.8472,13.5575333333
808.05,9.64973333333,14.7748666667,9.33606666667,14.4745333333,10.8843333334,15.2888666667,10.8643333333,48.0346666667,14.0808666667
808.35,10.3741333333,15.5811666667,10.2138,15.3172,11.3293333333,15.7248,11.7435333333,48.5303333333,15.1970666667
808.66,10.8002666667,15.765,10.3682,15.6838666667,11.5432666667,15.738,12.1242,48.3012666667,15.2785333333
808.97,11.4576,16.3427666667,10.8705333333,16.6398,12.0986,16.3968666667,12.6585333333,48.1849333333,15.8366666667
809.27,11.8480666667,16.4651666667,10.9341333333,17.0362666667,12.3052666667,16.4516,13.2931333333,47.8225333333,15.9273333333
809.58,11.0188,15.6652666667,9.84753333333,16.1677333333,11.2266,15.6894,12.3839333333,47.7408,15.3361333333
809.88,10.7622666667,15.3810666667,9.63273333333,15.8004666667,10.8177333333,15.551,12.0443333333,46.9438,15.5786666667
810.19,11.1713333333,15.7143,10.2257333333,16.0028666667,10.9836,15.6621333333,12.1028666667,47.0908,15.7733333333
810.49,11.2106,15.9744333333,10.2378666667,16.0738,11.0473333333,16.1518666667,12.1052,47.3126666667,16.2228666667
810.80,10.0036666667,14.609,8.5766,14.4432,9.36933333333,14.6594666667,10.4792666667,46.1765333333,14.6955333333
811.10,10.2944666667,15.0274,8.884,14.3874,9.48753333333,14.6054666667,10.5343333333,46.5068,14.4964666667
811.41,10.5344,15.5689666667,9.662,14.5836666667,9.70540000002,15.1290666667,10.9414,46.6813333333,15.0491333333
811.71,10.9885333333,15.9131666667,9.77586666667,14.9283333333,10.136,15.4576,11.3634666667,46.9606666667,15.237
812.02,10.2089333333,15.1631333333,9.153,14.052,9.26286666668,14.6828,10.4143333333,46.0065333333,14.5214
812.32,8.84133333333,14.1807,7.88906666667,12.231,7.9866,13.4382,9.29873333334,45.5868,13.4309333333
812.63,8.25326666667,14.0006666667,7.28440000001,11.6171333333,7.9176,12.9214666667,8.54313333334,45.698,13.2494
812.93,8.45253333333,14.3474,7.57473333333,11.8728666667,8.4676,13.061,8.74766666667,45.1986666667,13.4999333333
813.24,7.83306666667,14.1326666667,6.89066666667,11.3247333333,8.29660000001,12.4680666667,8.41253333333,45.2144,13.1634
813.54,7.41346666667,13.7342,6.50166666667,10.904,8.17606666667,12.1620666667,8.39633333333,45.3459333333,12.8851333333
813.85,7.60646666667,14.0224,7.01720000001,11.1032,8.41886666667,12.0192,8.57026666667,46.2206666667,12.8553333333
814.15,9.22579999999,15.6281,8.81526666667,12.4802666667,10.2290666667,13.7836,10.2844,47.3065333333,14.5656666667
814.46,9.15200000001,15.1219,9.26833333334,12.83,10.8402,14.0301333333,10.3213333333,46.4808666667,14.9516
814.76,8.15073333333,14.2403333333,8.47266666667,12.0219333333,10.3102,13.0584666667,9.5248,46.0148,13.8515333334
815.07,8.00006666667,13.9687333333,8.77646666667,11.9059333333,10.1726,13.2627333333,9.47446666666,46.4391333333,13.9998666667
815.37,7.53506666667,13.2086,8.04173333334,11.0574666667,9.48933333334,12.6016666667,8.95853333332,46.7470666666,13.6710666667
815.68,8.26086666666,13.3938666667,8.38959999999,11.7553333333,9.69393333333,12.6972666667,9.19480000001,46.9082666667,13.8968666667
815.98,8.42653333333,12.9279333333,8.06166666667,11.7031333333,9.17273333334,12.5385333333,8.94566666667,46.991,13.3738
816.29,8.63219999999,12.9603,8.05453333333,11.6966666667,9.14566666667,12.5951333333,9.16973333334,47.1079333333,13.3574
816.59,9.27493333333,13.2741,8.74699999999,12.1434,9.74780000001,13.1284666666,9.73993333333,47.4152666667,13.4358
816.89,8.83953333333,13.1543,8.37226666667,12.0248666667,9.27566666665,13.1464666667,9.19013333333,47.1808,12.8426666667
817.20,8.86646666667,12.988,8.46093333333,12.1696,9.27933333333,13.386,9.2718,46.6216666667,12.8678666667
817.50,8.02486666667,12.2870666667,7.7826,11.6520666667,8.53893333334,12.6654,8.605,45.9766666667,12.3126666667
817.81,8.69533333333,13.2760333333,8.32973333333,12.0357333333,8.60939999999,13.0968666667,9.11106666667,46.8888,12.8100666667
818.11,9.07553333334,13.7017333333,8.61813333333,12.5282,8.85026666667,13.4357333333,9.35513333333,46.9669333333,13.2856
818.41,8.01446666667,12.9468666667,7.45946666667,11.7146666667,8.07406666667,12.6198,8.01453333333,46.1778666667,12.3488
818.72,7.99506666666,13.4141,7.74686666667,12.005,8.43579999999,12.8119333333,8.144,45.9154666667,12.5016
819.02,8.12839999999,13.8235,7.90500000001,12.2615333333,8.74173333333,13.3906,8.67866666667,45.7895333333,12.7257333333
819.33,7.88673333334,13.7503333333,7.92793333333,12.2264666667,8.79786666667,13.5393333333,8.89053333332,45.4259333333,12.8905333333
819.63,8.2444,14.1666666667,8.41333333333,12.8445333333,9.17320000001,14.0,9.2978,45.4978666667,13.4356
819.93,7.84226666667,13.7781,7.99473333333,12.4852,8.77966666667,13.4635333333,8.76099999999,44.8215333333,13.0916
820.24,8.32566666667,14.0049,8.39066666666,12.8722666666,9.17360000001,13.7170666667,9.17346666666,44.6053333333,13.6211333333
820.54,8.44406666667,14.0723666666,8.28926666666,12.9290666667,9.15586666667,13.7902,9.1742,44.9495333333,13.7849333333
820.85,8.67386666666,14.2447333333,8.50073333333,13.1962,9.44926666666,13.9672,9.36846666667,45.172,13.9243333333
821.15,8.58206666667,14.1176333333,8.38246666667,13.155,9.38106666667,13.8816,9.3596,45.2389333333,13.8328
821.45,8.87713333334,14.3409333333,8.53826666666,13.4628,9.64813333334,14.1442,9.56753333334,45.6043333333,14.1092666667
821.76,9.21159999999,14.6489666667,8.81546666667,13.7918,9.89686666666,14.3333333333,9.96566666666,45.9158666667,14.3622666666
822.06,9.41173333334,14.8512333333,9.04220000001,14.0515333333,10.0763333333,14.5411333333,10.2203333333,46.0316666667,14.5678666667
822.36,9.33726666667,14.7347333333,8.94566666666,14.0216666667,10.0850666667,14.4814,10.1021333333,46.0976666667,14.5906
822.67,9.54946666666,14.9799333333,9.18593333334,14.2385333333,10.3124,14.6752,10.2430666667,46.2936666667,14.8052666667
822.97,9.40413333334,14.7838,9.02073333333,14.049,10.1446666667,14.5084,10.0298666667,46.2333333333,14.6757333333
823.27,9.48780000001,14.8092666667,9.08659999999,14.2366666667,10.1921333333,14.5980666667,10.0910666667,46.4930666667,14.7489333333
823.58,9.32126666667,14.6957333333,8.82533333333,14.1437333333,9.96706666667,14.4405333333,9.86819999999,46.5438,14.5243333333
823.88,9.1974,14.5441,8.70979999999,14.0822666667,9.88046666667,14.2924,9.7154,46.4694666667,14.4029333333
824.18,9.00086666666,14.3777333333,8.45920000001,13.8595333333,9.62113333334,14.1014666667,9.45566666666,46.3566666667,14.2444666667
824.49,8.72326666667,14.0911666667,8.03979999999,13.6528666666,9.33759999999,13.8572,9.17200000001,46.3103333333,14.1266666667
