wavelength,Back_TanFlom,Belly_TanFlom,Breast_TanFlom,Crissum_TanFlom,Crown_TanFlom,DorTail_TanFlom,Patch10_TanFlom,Patch11_TanFlom,Patch12_TanFlom,Rump_TanFlom,Throat_TanFlom,WingTip_TanFlom
818.72,9.13951851852,37.2502222222,17.3176666666,35.8698888889,55.5556666667,12.8647246377,12.1771111111,12.0875555556,5.11788888889,37.127,18.3052222222,15.6509444445
819.02,10.3398148148,37.8992222222,17.8238888889,37.2916666667,56.3723333333,13.714352657,12.8076666667,13.2998888889,6.00066666667,38.1402222222,19.1853333333,16.7922777778
819.33,10.3748148148,37.2226666667,17.606,36.8451111111,55.9048888889,13.7572753623,12.225,12.9991111111,6.12666666667,37.5721111111,18.7388888889,16.6902777778
819.63,10.9326296296,37.1715555556,17.8156666667,37.3114444444,56.5523333333,14.010115942,12.4867777778,13.7386666667,6.614,37.8471111111,18.7134444444,16.9713333333
819.93,10.7154444444,37.1223333333,17.5157777778,37.1633333333,55.8594444444,13.6820386473,12.3051111111,13.3265555556,6.14233333333,36.998,18.4541111111,16.1941111111
820.24,10.4312962963,36.8091111111,17.1068888889,37.1162222222,55.8972222222,13.0430144928,12.038,12.849,5.68288888889,36.2877777778,17.9004444444,15.4703333333
820.54,10.0712222222,36.165,16.4907777778,36.7017777778,55.5357777778,12.2709468599,11.3405555555,12.317,5.10144444444,35.4568888889,17.2233333333,14.5478333333
820.85,9.78548148149,35.4501111111,15.9458888889,36.395,54.7684444445,12.012942029,10.8834444444,11.7202222222,4.89277777778,34.8495555555,16.8571111111,13.9345555556
821.15,10.1785555556,35.621,16.1925555555,36.7736666667,54.9306666667,12.3658695652,11.219,12.0448888889,5.2,35.1361111111,17.0078888889,14.1493888889
821.45,9.96877777776,35.4376666667,15.9828888889,36.8725555556,54.8988888889,12.0654541063,11.1206666666,11.7261111111,4.94855555556,34.9636666667,16.7835555556,13.8961111111
821.76,9.69462962964,35.2577777778,15.7367777778,36.6653333333,54.7613333333,11.7874879227,10.9535555556,11.6337777778,4.77722222222,34.8021111111,16.6564444445,13.6081111111
822.06,9.81744444443,35.3051111111,15.8462222222,36.7233333334,54.6714444444,11.9377536232,11.0162222222,11.7701111111,4.96577777778,34.909,16.8307777778,13.7078888889
822.36,9.45748148148,35.0181111111,15.5482222222,36.3632222222,54.454,11.6091256039,10.7405555556,11.4352222222,4.83633333333,34.5643333334,16.458,13.3167222222
822.67,9.56562962963,35.1814444445,15.6718888889,36.5303333334,54.4563333333,11.7858260869,10.9876666667,11.5145555555,5.00977777778,34.5813333333,16.6351111111,13.3298888889
822.97,9.53740740739,35.3663333333,15.759,36.7824444444,54.4808888889,11.8834299517,11.0427777778,11.4601111111,5.03222222222,34.6812222222,16.6666666667,13.3011111111
823.27,9.57362962963,35.3297777778,15.8194444444,36.9303333333,54.6654444445,11.8878550725,10.9758888889,11.4388888889,5.07266666667,34.856,16.6991111111,13.4067777778
823.58,9.69862962963,35.445,15.903,37.1581111111,54.7196666666,12.1216231884,11.0238888889,11.592,5.16622222222,35.038,16.9056666667,13.5931666667
823.88,9.81496296297,35.6646666667,16.1052222222,37.3772222222,55.0012222222,12.4070869565,11.2137777778,11.7475555556,5.40444444445,35.3274444444,17.1345555556,13.9541111111
824.18,9.83337037039,36.0484444444,16.2938888889,37.6743333333,55.4943333333,12.5259033816,11.3713333333,11.9753333333,5.40777777778,35.5311111111,17.1966666667,14.2151111111
824.49,9.3762962963,35.6155555556,15.7922222222,37.0254444444,55.1528888889,12.1222850242,10.9203333333,11.5032222222,5.07333333334,35.1456666667,16.891,13.8702777778
824.79,9.24155555556,35.3,15.4223333333,36.9122222222,54.944,12.1018260869,10.7062222222,11.263,4.80177777778,35.0274444445,16.7698888889,13.7514444444
825.09,9.55837037036,35.4967777778,15.5487777778,37.2226666667,55.1006666667,12.4123478261,10.9071111111,11.3406666667,4.98177777778,35.2377777778,17.0875555556,13.7252777778
825.39,8.9917037037,35.3394444444,14.9988888889,37.0784444444,55.0172222222,12.1877004831,10.5267777778,10.8075555556,4.40311111111,34.9622222222,16.7056666667,13.1446666667
825.70,8.68314814813,35.4598888889,14.9725555556,37.2286666667,54.8738888889,12.1373768116,10.3957777778,10.681,3.968,34.9475555556,16.587,12.88
826.00,8.70144444443,35.2521111111,15.0534444445,37.3702222222,54.9342222222,12.0803333333,10.3703333334,10.8527777778,3.94722222222,35.1678888889,16.505,13.0300555555
826.30,8.91385185183,35.0472222222,15.142,37.1748888889,54.7583333333,12.4937198068,10.6028888889,11.2008888889,4.25522222222,35.177,16.7064444444,13.2462222222
826.61,8.62585185185,34.9443333333,15.0328888889,37.1898888889,54.8306666667,12.2735797102,10.3962222222,10.9347777778,4.00755555556,34.8436666667,16.4978888889,12.9715555555
826.91,8.59748148148,34.9712222222,15.1074444445,36.9795555556,54.8457777778,12.2896908213,10.5531111111,10.8424444445,4.09244444444,34.9612222222,16.5727777778,12.8708333333
827.21,8.67803703702,35.046,15.2751111111,36.9928888889,54.4954444444,12.4477149759,10.683,11.06,4.06722222222,34.8573333333,16.4627777778,12.8899444444
827.51,9.18818518518,35.2684444444,15.6452222222,37.2754444444,54.4131111111,12.6146280193,10.9104444444,11.4043333333,4.50822222222,35.217,16.7001111111,13.3292777778
827.82,9.37666666667,35.7691111111,16.1433333333,37.8526666667,54.8824444445,12.7721256039,11.095,11.7094444445,4.62611111111,35.5288888889,16.9284444445,13.774
828.12,9.19877777778,35.8557777778,16.4015555555,37.5578888889,54.7127777778,12.6423043478,11.0721111111,11.7696666667,4.73233333333,35.6213333333,16.9151111111,13.8066111111
828.42,9.24748148149,35.9313333333,16.7906666667,37.7081111111,54.6816666667,12.8710386473,11.2411111111,12.3745555556,4.87066666666,35.6181111111,16.7552222222,14.2727222222
828.72,10.0523333333,36.5033333333,17.6278888889,38.0602222222,54.8182222222,13.4477584541,11.9807777778,13.5565555556,5.817,36.1,17.3504444444,15.2958333333
829.02,10.1491111111,36.5481111111,17.9586666667,38.1315555555,54.9178888889,13.6972850242,12.2693333333,13.9692222222,6.07311111111,35.9791111111,17.6161111111,15.6555555556
829.33,9.4958148148,36.821,17.7082222222,38.0633333334,55.4784444445,13.3430434783,11.8054444444,13.7576666667,5.22377777778,35.7175555556,17.0833333333,15.4281666667
829.63,8.53274074076,36.7623333333,17.1708888889,37.6655555556,55.8185555556,12.3687536232,10.892,13.172,4.034,35.0607777778,16.5747777778,14.9303333333
829.93,8.97262962964,37.3186666667,17.5743333334,37.8276666666,55.4017777778,13.2237342995,11.4472222222,13.752,4.92655555555,35.4748888889,17.1804444444,15.7158333333
830.23,8.23285185184,37.4918888889,17.344,37.8942222222,55.1215555556,12.6762995169,10.5713333333,13.6192222222,4.59266666667,35.1004444444,16.5927777778,15.7036666667
830.54,6.66362962962,36.8201111111,16.0157777778,37.0176666667,54.7187777778,10.9571062802,8.98411111111,12.076,3.04511111111,34.2051111111,15.3067777778,14.0632777778
830.84,5.84451851851,35.873,15.702,36.2516666667,54.4933333333,10.5148937198,8.85222222222,11.4896666667,2.28344444444,33.9803333333,15.1037777778,13.0768888889
831.14,5.79707407408,34.5288888889,15.121,35.2415555555,52.9588888889,10.2709371981,8.87677777778,10.8455555555,1.89622222222,33.261,14.7583333333,12.1617222222
831.44,6.77425925927,35.0081111111,15.6051111111,35.9991111111,53.4558888889,10.9505603865,9.41255555557,11.347,2.80722222222,33.4866666667,15.4163333333,12.6915555556
831.74,6.05888888888,34.751,14.5688888889,35.8461111111,53.9764444445,10.0706376812,8.33322222222,9.7048888889,2.10922222222,33.483,15.0762222222,11.8082777778
832.04,5.06777777778,33.7514444444,13.2783333333,35.1706666667,53.9162222222,8.95343478261,6.80977777778,7.99788888888,0.572222222223,32.8822222222,13.9493333333,10.638
832.35,6.26385185185,34.0397777778,13.9683333333,35.4943333333,54.4393333333,9.52684057971,7.486,8.28455555554,1.32111111111,33.9172222222,14.7975555556,11.6383333333
832.65,6.7895925926,34.0388888889,14.0183333333,35.1584444444,53.6926666667,9.72896135268,7.95933333334,8.46755555556,1.85333333333,34.3304444444,15.1753333333,11.9201111111
832.95,6.63162962964,34.0008888889,13.6055555556,34.9845555556,52.7008888889,9.3099516908,7.75577777778,7.77355555556,1.46666666667,34.1237777778,14.2555555556,11.6337222222
833.25,6.35159259259,33.5437777778,13.2002222222,34.8916666666,52.919,8.51748792269,7.472,7.60700000001,0.539000000001,33.8893333333,13.5118888889,11.3768333333
833.55,6.36696296297,33.0583333333,12.8983333333,34.6997777778,53.1294444444,8.39042028985,7.76322222222,7.48822222221,0.097,33.7537777778,13.5855555555,10.9616111111
833.85,7.73607407408,34.014,14.022,36.1813333333,54.1078888889,9.67318357488,9.09222222223,8.89666666666,1.42411111111,34.7731111111,14.9766666667,12.0852777778
834.16,7.55603703703,34.1856666667,13.84,36.3827777778,54.2887777778,9.70202898552,8.97644444444,8.85122222221,1.69677777778,34.7016666667,15.0987777778,12.0180555556
834.46,7.95655555556,35.2212222222,14.295,37.2291111111,55.2755555555,10.2633913043,9.47111111111,9.75911111111,2.192,35.4932222222,15.7747777778,12.743
834.76,8.23640740741,35.3512222222,14.0764444444,37.4187777778,55.5472222222,10.8443381643,9.69444444442,9.9581111111,2.10855555556,35.7794444445,16.086,13.0756111111
835.06,8.16392592592,35.298,13.9226666666,37.0595555556,54.7255555555,11.0030386474,10.2811111111,10.0102222222,1.99866666667,35.4081111111,16.0314444444,12.8852222222
835.36,8.25777777778,35.1377777778,13.6444444445,37.0666666667,54.3644444444,11.4871497585,10.8088888889,10.3022222222,2.42666666667,35.4311111111,16.0622222222,13.0266666667
835.66,7.58144444445,35.2192222222,13.2095555555,37.2787777778,54.4532222222,11.2486038647,10.676,10.2213333333,2.01155555556,35.2865555555,15.8786666667,12.3973333333
835.96,7.1527037037,34.8082222222,13.1911111111,37.6844444444,54.4732222222,11.2775700483,10.3683333333,9.82677777777,1.84666666667,35.1585555555,15.6743333334,11.8486111111
836.26,8.17885185186,35.7628888889,14.8072222222,38.699,55.1524444444,12.8553043478,11.7788888889,11.7328888889,3.63855555556,35.993,17.5245555556,13.0799444444
836.57,9.0558148148,36.7435555556,15.7544444444,39.1971111111,55.4548888889,14.0345700483,12.7093333333,12.6337777778,4.86988888889,37.0832222222,18.9255555555,13.9487777778
836.87,9.11929629629,36.7203333333,15.9438888889,39.5427777778,54.7292222222,14.1826280193,12.4051111111,12.8734444444,5.47988888889,36.8993333333,18.8215555556,14.5877222222
837.17,8.52233333332,35.6481111111,14.9193333333,38.1871111111,53.151,13.1323285024,11.0514444444,11.6635555556,4.52511111111,35.8871111111,17.6224444444,14.1351666667
837.47,9.91714814816,36.2181111111,15.5491111111,38.786,53.384,13.7471884058,10.9366666667,11.9196666666,5.11955555556,36.6461111111,17.7206666667,14.7725555555
837.77,9.08755555556,34.7968888889,14.2548888889,37.6412222222,51.7631111111,12.5785265701,9.71377777777,9.91355555556,3.65955555556,34.7806666667,16.4836666667,12.9241111111
838.07,8.21685185185,34.137,14.0635555556,37.0895555556,51.4674444444,11.3906811594,9.04955555556,9.41655555557,3.24955555556,33.6303333333,15.8805555556,11.8010555556
838.37,9.38074074076,33.7422222222,15.0222222222,37.5644444445,52.1244444445,12.3756521739,9.24444444445,10.9333333333,4.49777777778,33.7955555556,16.9777777778,12.6044444445
838.67,11.2646296296,34.9991111111,17.6147777778,38.2597777778,53.2695555556,13.2531352657,10.1185555555,12.5641111111,6.07844444444,34.9104444445,18.607,14.0969444444
838.97,12.2192592592,35.4133333333,17.8311111111,38.4711111111,53.9911111111,13.2529468599,10.3111111111,12.4444444445,6.52444444444,35.5377777778,18.8088888889,14.9333333333
839.27,11.7807407407,35.2177777778,16.6577777778,37.8488888889,54.1688888889,12.0896618357,10.1333333333,12.3555555555,5.63555555555,34.4533333333,18.3822222222,14.6311111111
839.57,10.8044074074,33.3334444444,15.0477777778,37.0675555555,55.1507777778,10.1032657005,9.19777777778,10.3937777778,3.25611111111,34.529,17.1448888889,13.2265
839.87,9.77392592593,32.4273333333,14.4758888889,36.9198888889,55.0933333333,9.43347342996,8.83722222221,9.57666666668,2.81011111111,33.8693333333,15.7701111111,12.3589444445
840.17,9.36244444444,32.4338888889,14.3527777778,36.706,55.537,9.19504830918,8.91866666667,8.90011111111,1.96766666667,33.727,15.1397777778,11.9168333333
840.47,9.34055555554,33.3707777778,14.771,36.2801111111,55.8934444444,9.51657004831,10.1164444444,9.14033333332,2.81544444445,33.4835555555,15.1276666667,12.0778333333
840.77,8.53485185184,32.9176666667,14.5692222222,36.0165555556,55.4043333333,9.137647343,10.9033333333,9.25922222222,2.34311111111,32.3696666667,14.5314444445,12.4054444445
841.07,9.68759259259,33.6425555555,16.5217777778,37.314,57.681,10.8280241546,12.773,10.9372222222,3.84555555556,33.4493333333,15.9226666667,14.3285555556
841.37,9.85659259259,33.5124444444,17.0448888889,38.1721111111,58.1244444444,11.3649323671,13.8391111111,12.0072222222,3.56422222222,34.3686666666,16.2286666667,14.9442777778
841.67,8.86907407408,33.1843333333,15.6875555555,36.8241111111,58.0673333333,9.64884057972,12.601,10.6002222222,2.25633333333,33.9932222222,14.836,14.3253333333
841.97,9.62214814816,33.4456666667,15.2858888889,37.2166666667,58.1144444444,9.19150724639,13.1312222222,11.4928888889,2.35677777778,34.2313333333,15.0842222222,14.6801666667
842.27,11.1265555555,33.9107777778,16.4702222222,37.9533333334,58.0042222222,11.1059323672,14.3682222222,13.7447777778,3.60355555556,34.8117777778,16.7012222222,15.9043888889
842.57,12.3321481482,35.1648888889,17.7778888889,38.5835555556,58.8034444445,12.8629855073,14.9451111111,14.4077777778,5.12811111111,36.4102222222,18.1684444444,17.7778888889
842.87,9.86781481481,34.214,16.1616666667,36.7262222222,56.6693333334,12.2484154589,12.0693333333,13.494,4.19588888889,34.3174444444,16.6796666667,16.5114444444
843.17,11.0424814815,34.3622222222,16.5637777778,35.2108888889,55.4525555556,13.4103091788,12.86,15.0721111111,4.93833333333,33.1791111111,18.4413333333,18.6343888889
843.47,12.7047037037,34.9618888889,17.4678888889,34.8043333334,55.1614444444,14.7896521739,13.1862222222,15.7342222222,5.805,33.4121111111,20.3835555555,19.3066111111
843.77,13.3795555556,32.9877777778,17.3578888889,34.8218888889,53.9074444445,15.7293140097,13.1313333333,15.949,5.74155555556,33.5458888889,21.6638888889,19.6703333333
844.07,14.128962963,32.9766666667,17.8875555556,34.3483333333,53.9094444444,15.689294686,13.6623333333,16.8448888889,5.37722222221,32.8121111111,22.8806666667,19.1767777778
844.37,13.6497407407,32.7081111111,15.8284444444,33.8446666667,51.3782222222,13.5488405797,11.9068888889,15.5157777778,4.85922222221,31.742,22.2506666667,17.3913333333
844.67,13.2217037037,32.7658888889,14.994,32.7061111111,49.5818888889,11.9137971014,9.767,13.2017777778,3.58433333333,29.4504444445,21.1468888889,16.4278333333
844.97,14.4168148148,33.8842222222,17.1716666667,34.1292222222,51.0561111111,12.6550483092,11.0498888889,14.7228888889,4.80566666667,30.7315555556,21.8243333333,17.1872777778
845.27,9.96029629629,31.5913333333,15.4831111111,31.854,49.9671111111,9.95194202898,7.5277777778,11.0123333333,0.361444444447,27.2846666667,18.5402222222,14.0036111111
845.57,6.14592592592,28.8542222222,12.3611111111,29.132,48.6804444444,5.61907729468,3.85411111111,7.39577777778,-2.847,23.9237777778,14.3402222222,9.99994444444
845.87,5.58459259259,27.3772222222,11.4595555556,28.8398888889,46.3601111111,4.43271497583,2.40344444444,6.93133333333,-3.309,23.3717777778,13.4448888889,8.77766666667
846.17,7.03918518519,28.0626666667,11.5741111111,29.5941111111,48.0768888889,3.59529951691,3.02688888889,6.80188888889,-2.24355555555,24.0027777778,14.3874444444,8.084
846.47,4.43655555555,26.8984444444,8.63300000001,28.4171111111,47.8416666667,-1.22852173913,-1.43877777779,1.67877777778,-6.75455555556,21.9425555555,11.191,2.15838888889
846.77,4.11092592593,28.9376666667,9.60533333334,31.1355555555,49.8982222222,-1.8422415459,0.28488888889,4.15144444444,-5.57600000001,23.2395555555,10.9077777778,2.86938888889
847.07,0.62437037037,29.4167777778,9.749,31.8007777778,51.937,-2.39315942028,-0.638555555557,3.40577777778,-6.76866666668,23.9676666667,10.0467777778,0.425611111113
847.37,-3.73314814815,27.2686666667,6.86155555555,29.1281111111,49.8893333333,-4.04942512077,-6.41877777778,-1.19522222222,-8.18955555556,23.8601111111,5.62200000001,-3.8955
847.67,-5.917,25.7002222222,6.188,27.9584444445,50.542,-5.72442512077,-9.03366666665,-2.70988888889,-8.49155555557,24.3901111111,2.25833333333,-5.03616666667
847.97,-1.24407407408,28.1593333333,10.6445555556,30.2375555556,52.6717777778,-0.309690821267,-3.81677777778,1.95088888889,-2.12044444444,28.1594444445,5.25877777777,1.039
848.26,-5.72796296296,26.7205555556,6.25288888889,28.6547777778,50.6972222222,-3.22312560388,-7.55733333333,-3.32888888889,-5.71322222223,25.6411111111,2.47411111111,-1.86694444445
848.56,-1.74196296296,29.4246666667,7.50977777778,31.6645555556,52.0861111111,0.23288888889,-2.76677777778,1.054,-0.878555555547,29.8638888889,7.33422222221,1.75683333333
848.86,-1.58307407408,31.0675555556,6.79733333333,33.5946666667,51.1545555556,0.67808695652,-1.08944444444,1.78644444444,-0.740888888877,31.6773333333,8.54022222223,1.98261111111
849.16,-0.262444444444,32.2397777778,6.43033333333,34.3394444444,51.531,-0.0361545893667,0.17488888889,1.92477777778,-2.1871111111,31.5836666667,8.48633333332,1.04983333333
849.46,4.37333333333,33.6201111111,9.348,36.0391111111,50.9223333333,4.13209178743,4.838,5.371,-0.328,31.4472222222,10.004,5.3095
849.76,8.4164074074,35.0574444444,12.6436666667,37.3945555556,50.3064444444,9.13390821257,9.46355555557,8.6208888889,3.79288888888,33.6013333333,13.2183333333,10.2874444444
850.06,10.796,34.5047777778,13.7188888889,38.7376666667,49.4332222222,10.5737487923,11.3378888889,10.015,5.66900000001,34.8074444444,13.9832222222,11.7914444444
850.36,10.7486296296,33.5665555556,11.2664444444,38.4615555555,46.8531111111,8.61969082126,10.5672222222,9.47944444444,4.15688888888,32.2455555556,11.7327777778,10.9946111111
850.65,12.3637777778,34.3836666667,11.8787777778,41.1718888889,48.6867777778,9.4740289855,12.4442222222,12.2021111111,3.43411111113,32.8887777778,12.8485555555,14.0405555556
850.95,11.1772962963,32.736,10.5535555556,38.7494444444,46.3162222222,8.99697101448,11.6287777778,11.4296666667,1.19455555556,31.143,11.9872222222,13.9782222222
851.25,11.3555925926,32.0217777778,10.6096666667,37.5001111111,45.6791111111,8.31319323672,12.0758888889,12.3071111111,0.38577777779,30.6326666667,12.4615555556,12.23
851.55,15.8857407408,34.6183333333,15.9863333333,40.7407777778,49.1307777778,11.3740096618,16.1751111111,16.5532222222,3.85511111111,34.4671111111,16.5155555556,15.9108888889
851.85,15.901037037,34.2755555556,16.1367777778,40.7145555555,49.313,11.5447874396,14.5268888889,15.0373333333,2.15944444444,35.3355555556,15.7832222222,15.9991111111
852.15,18.5976666667,35.6744444445,18.6906666667,41.7064444445,51.627,14.3374541063,15.2777777778,16.746,4.52388888887,37.3411111111,18.4918888889,19.9801111111
852.45,19.6015185185,36.3417777778,21.7007777778,44.0834444444,55.4753333333,18.2670048309,17.5291111111,18.1307777778,6.97955555556,38.3073333333,19.4544444445,23.3051111111
852.74,20.5012592593,38.3312222222,23.5442222222,46.5095555556,57.621,20.3777922705,19.4547777778,18.7113333333,7.93077777778,40.6856666667,21.8092222222,25.6092777778
853.04,18.6254814815,37.1438888889,22.5833333333,45.8082222222,57.2403333333,19.5313961353,17.1277777778,18.171,8.02255555556,39.4304444444,21.2596666667,23.2248888889
853.34,16.3437407407,34.4008888889,19.9684444444,42.3092222222,55.4765555556,18.9849516908,14.7487777778,16.4491111111,6.95922222223,37.7223333333,20.2452222222,21.0161666667
853.64,19.1527777778,34.7793333333,22.5646666667,42.8081111111,56.1644444445,21.0228067633,15.5631111111,19.4064444444,8.78988888891,39.3075555555,24.0868888889,22.9833333333
853.94,20.6382962963,36.1111111111,24.7074444444,43.6768888889,56.8713333333,22.0205507246,17.8728888889,18.7133333333,11.1112222222,39.7661111111,25.8038888889,23.4648888889
854.23,22.1,37.8804444444,27.4292222222,46.6814444445,58.4157777778,25.1366376811,20.462,21.5255555556,13.7877777778,41.5108888889,27.4658888889,25.8159444445
854.53,20.3194074074,38.1225555556,27.3564444444,48.0841111111,59.1572222222,26.0321690821,19.3486666667,20.0766666667,13.1035555555,43.2567777778,27.0881111111,26.8965
854.83,16.3413703704,34.6096666667,24.8121111111,43.6185555556,55.4055555556,24.1106038647,15.8033333333,17.53,10.4726666667,38.5885555556,23.0105555555,23.6109444445
855.13,13.3206296296,33.1448888889,23.8794444444,42.1845555556,54.3881111111,22.18452657,14.8775555555,16.1581111111,7.87200000002,35.1035555555,19.0583333333,21.9022777778
855.43,13.5602222222,31.3426666667,23.9595555555,40.7891111111,53.2754444444,21.4590483092,15.8161111111,15.1285555556,8.43288888888,32.7904444444,17.3722222222,21.1726666667
855.72,12.7826666666,31.0606666667,21.8975555556,38.3838888889,51.2627777778,19.4162415459,15.6926666667,14.0693333333,8.11711111111,32.6117777778,16.811,20.2020555556
856.02,10.6253333333,30.2733333333,21.0202222222,35.4827777778,49.3624444444,16.1066811594,12.6048888889,12.0218888889,6.59388888888,31.0017777778,14.499,18.0326111111
856.32,10.6543333333,31.2784444445,22.1841111111,36.1872222222,49.6575555555,15.9435169082,14.4215555555,12.6713333333,7.64822222221,32.42,15.7153333333,19.7488888889
856.62,10.329962963,33.1716666667,22.7473333333,36.6868888889,52.2827777778,16.0157681159,13.4947777778,10.5858888889,6.54555555554,32.2422222222,16.2827777778,19.9191666667
856.91,8.3718148148,33.7108888889,21.4675555556,34.5072222222,53.9623333333,14.8518019324,12.2012222222,7.58922222223,7.42122222221,33.2494444445,14.2557777778,18.7842222222
857.21,3.79125925927,30.7961111111,16.9728888889,29.3088888889,52.1434444444,10.445410628,8.574,6.51788888889,4.41822222222,30.6648888889,10.7612222222,14.7198333333
857.51,-3.22851851851,28.2694444444,10.767,24.9754444444,51.6714444445,4.6514589372,2.80233333333,0.0493333333343,-3.58888888889,26.7453333333,6.48955555555,6.78450000001
857.81,-7.94685185185,25.944,6.85011111111,23.4626666667,51.0786666667,-0.771574879223,-1.24055555556,-4.15322222222,-7.6591111111,22.2763333333,2.42722222222,2.04972222222
858.10,-8.69644444443,27.6687777778,2.94111111111,23.7472222222,49.183,-3.05717391304,-2.01511111111,-5.99122222222,-8.66022222223,21.5687777778,1.03488888888,1.36166666668
858.40,-7.98662962963,26.6984444445,0.421333333333,21.9587777778,45.3923333333,-4.34100483092,-3.21222222222,-7.3722222222,-10.1106666667,20.2738888889,3.21222222221,0.342055555557
858.70,-16.6288518519,22.7893333334,-6.97288888889,16.4401111111,42.3468888889,-10.9164492753,-9.41044444445,-13.8888888889,-19.4443333333,16.3265555556,-3.96799999999,-7.90816666666
858.99,-18.3159259259,20.7295555556,-7.79422222222,14.9253333333,39.635,-10.536647343,-11.0557777778,-14.0961111111,-20.2873333333,15.5334444444,-5.69399999999,-10.8348333333
859.29,-23.2668518519,16.0111111111,-13.6182222222,13.0484444444,38.6323333333,-13.3531111111,-11.9656666667,-14.8148888889,-24.5013333333,12.2506666667,-8.5468888889,-15.2991111111
859.59,-30.5505185185,10.8043333333,-20.1965555555,8.16466666667,36.9552222222,-20.6502173913,-19.2756666667,-21.4243333333,-34.3155555556,6.62977777777,-16.329,-23.8182222222
859.89,-36.2327407408,4.1268888889,-25.0158888889,2.09522222221,32.0,-27.6326086956,-24.8254444444,-25.0156666667,-43.111,2.85711111111,-22.222,-29.4286666667
860.18,-35.0727777778,4.23577777778,-24.2481111111,2.57822222221,31.7985555555,-26.5299033817,-23.5726666667,-22.5906666666,-43.4008888889,2.02588888889,-20.1964444444,-25.9361666667
860.48,-26.8567777778,9.48222222222,-19.6043333334,9.07500000001,36.3584444444,-19.1391449276,-15.7648888889,-17.1028888889,-37.4054444445,6.28266666667,-14.3105555556,-16.3177777778
860.78,-13.6617407407,16.8763333333,-8.96211111111,16.0902222222,42.5052222222,-9.25858454104,-4.717,-6.55155555555,-23.9517777778,14.0984444444,-3.77366666667,-4.37644444446
861.07,-8.81522222222,19.5575555556,-6.88777777778,16.0383333333,43.4893333333,-4.47695652173,-1.00555555556,-5.17822222222,-19.3062222222,17.2447777778,1.30711111111,-1.28188888888
861.37,-1.06748148148,21.4943333333,-0.000111111112333,21.2033333333,47.5981111111,1.77624154589,4.90055555555,0.436888888887,-13.7796666667,22.6591111111,9.26733333334,5.36166666666
861.67,5.0867037037,24.1296666667,6.48555555556,25.7987777778,52.2175555556,6.82341062803,10.8251111111,6.86700000001,-6.00844444444,29.4707777778,15.1167777778,11.3019444445
861.96,9.3567037037,28.0251111111,11.6957777778,29.3748888889,52.4965555556,9.92190338166,13.6752222222,11.4261111111,-0.26988888889,32.6585555556,19.2533333333,16.3742222222
862.26,10.6425185185,28.7074444445,11.5646666667,30.2947777778,52.1542222222,9.78215942028,12.4262222222,11.6552222222,0.634777777777,32.5623333333,20.4535555556,17.3922777778
862.56,12.7091481482,30.9588888889,12.9033333333,31.1378888889,51.5232222222,10.6804830918,11.4695555556,14.1127777778,2.19544444444,35.0805555556,22.715,20.3406111111
862.85,13.8222222222,31.0222222222,13.3777777778,32.9333333333,53.1111111111,12.0,12.2222222222,16.4,4.8,36.7555555556,23.3777777778,20.8888888889
863.15,18.7044444444,37.838,17.8034444444,39.8542222222,57.2715555556,19.3534057971,17.4174444444,22.6081111111,13.2132222222,40.4117777778,29.1292222222,27.9065555556
863.45,18.8360740741,40.3174444444,19.4104444444,42.4488888889,59.3648888889,19.7871062802,17.6416666667,23.628,13.6507777778,42.0407777778,29.3878888889,28.7074444444
863.74,15.9642962963,41.0918888889,19.6361111111,41.523,56.9443333333,16.5188599034,13.5058888889,21.9826666667,11.638,40.9004444444,28.4962222222,26.6524444444
864.04,9.6828148148,36.7712222222,14.6985555556,36.7713333333,51.719,10.8598405797,6.27822222221,16.8908888889,5.92922222222,36.2728888889,23.7171111111,19.8055
864.33,11.6354074074,39.6262222222,19.3707777778,40.5605555555,54.2772222222,12.7057342995,8.3088888889,21.9273333334,7.96455555557,37.5123333334,25.5163333333,23.6480555555
864.63,4.55981481481,38.6792222222,14.0985555555,37.1068888889,51.6245555556,7.0206811594,1.04811111111,17.9245555556,3.30211111111,33.2284444444,20.1257777778,17.1645555556
864.93,3.638,40.2654444444,13.3725555555,36.2341111111,50.049,7.47716908212,1.13088888889,16.2733333334,4.179,29.8918888889,19.1248888889,14.6510555555
865.22,1.30711111111,39.1152222222,10.4072222222,36.199,48.7681111111,7.42794685991,0.653444444443,15.5858888889,1.50844444444,28.3057777778,18.351,12.3932777778
865.52,2.05759259259,40.9466666667,13.5803333333,39.1974444444,51.0286666667,9.53437681158,3.34344444444,16.4094444444,0.72033333333,28.3951111111,21.502,13.7343888889
865.81,5.53988888889,40.3954444445,16.4782222222,40.5838888889,51.6948888889,12.8713719807,7.95666666667,15.9133333333,4.99044444443,27.6364444444,22.5518888889,16.1487777778
