wavelength,Back_ThrAbbf,Belly_ThrAbbf,Breast_ThrAbbf,Crissum_ThrAbbf,Crown_ThrAbbf,DorTail_ThrAbbf,Patch10_ThrAbbf,Patch11_ThrAbbf,Patch12_ThrAbbf,Rump_ThrAbbf,Throat_ThrAbbf,WingTip_ThrAbbf
530.39,11.1026666667,28.4689166667,23.2875,24.6805833333,14.35175,8.91108333334,41.292,19.3523333333,4.11608333334,19.4722619047,21.913625,10.087
530.73,11.10225,28.4464166667,23.263,24.664875,14.3265,8.90674999999,41.26625,19.3196666667,4.119,19.4554761905,21.889375,10.0875
531.08,11.1015833333,28.4194166667,23.2413333333,24.6556666667,14.3013333333,8.88875,41.2654166667,19.2956666667,4.12158333333,19.4328571429,21.8613333333,10.0915
531.42,11.1008333333,28.4274166667,23.2475833334,24.66725,14.2815833333,8.88325000001,41.3240833333,19.2818333333,4.1195,19.4362976191,21.8428333334,10.102
531.77,11.1205,28.4406666667,23.2525833333,24.6716666666,14.273,8.89641666666,41.3331666667,19.2895,4.14325,19.4319047619,21.8387916666,10.1076666667
532.11,11.14,28.4571666667,23.2528333334,24.67625,14.2658333333,8.91641666666,41.3655,19.282,4.15191666667,19.4288452381,21.841125,10.1218333333
532.46,11.11275,28.4245833334,23.219,24.6542083333,14.2113333333,8.89208333332,41.3385833333,19.2333333333,4.12975,19.4035595238,21.800125,10.09875
532.80,11.1193333333,28.4745,23.2431666666,24.6743333333,14.2145,8.91225,41.38525,19.2664166667,4.13283333334,19.4295238096,21.8011666667,10.1105
533.15,11.1193333333,28.4874166666,23.2568333333,24.6857083334,14.2066666667,8.93524999999,41.41075,19.2783333333,4.15233333333,19.4433333334,21.8014166666,10.124
533.49,11.1313333333,28.4736666667,23.25825,24.6680416667,14.20175,8.94233333333,41.4073333333,19.2799166666,4.1525,19.4336309524,21.798375,10.1305833333
533.84,11.1335833333,28.47475,23.25075,24.6557083333,14.19925,8.951,41.4153333333,19.2700833333,4.17125,19.4371547619,21.8007083333,10.13925
534.18,11.1761666667,28.4955,23.2824166667,24.6931666667,14.21625,8.982,41.48425,19.28975,4.19833333333,19.4665357143,21.8395,10.1755
534.52,11.19975,28.5285833333,23.3226666667,24.7309583333,14.2345,9.009,41.5493333333,19.3040833334,4.21383333333,19.4883214286,21.8514166667,10.2103333333
534.87,11.24325,28.5755833333,23.3575833333,24.781875,14.2580833334,9.04316666666,41.6250833333,19.347,4.23416666666,19.5123095238,21.9017083334,10.24725
535.21,11.2695833333,28.5760833333,23.3675,24.77975,14.25625,9.07416666667,41.6120833333,19.3545,4.26175,19.5171785714,21.9120416667,10.2615833333
535.56,11.2789166667,28.5559166667,23.367,24.77625,14.2701666667,9.07124999999,41.6304166667,19.33925,4.27333333333,19.5171428571,21.9104166667,10.27125
535.90,11.30425,28.55025,23.3761666667,24.7884166667,14.2763333333,9.08033333333,41.6775833334,19.3555,4.285,19.5273333334,21.919,10.27125
536.25,11.3129166667,28.56075,23.3895,24.7884583333,14.2765,9.10591666668,41.72525,19.3775,4.28208333333,19.5381666667,21.9374583333,10.28625
536.59,11.3308333333,28.5456666667,23.3961666667,24.804875,14.2736666666,9.11983333334,41.7558333333,19.3656666667,4.28441666667,19.5449761905,21.9565833334,10.2965833333
536.93,11.38575,28.5641666667,23.4195,24.8517083334,14.3009166667,9.17233333332,41.795,19.3911666667,4.32208333333,19.5751071429,21.9942083333,10.3275
537.28,11.405,28.61225,23.4406666667,24.8971666667,14.3253333333,9.21608333333,41.8625,19.4240833333,4.35083333334,19.6107261905,22.0323333333,10.3488333333
537.62,11.4469166667,28.6404166667,23.4898333333,24.9605416667,14.3440833333,9.24966666667,41.9245,19.4381666667,4.34566666667,19.6312857143,22.097125,10.3835
537.97,11.4321666667,28.6526666667,23.4684166667,24.9599583333,14.3228333333,9.24908333332,41.901,19.4136666667,4.33366666666,19.6156904762,22.0700416667,10.3779166667
538.31,11.435,28.65275,23.4576666666,24.941375,14.3171666666,9.24408333332,41.9053333334,19.4241666667,4.33366666667,19.6213214286,22.0616666666,10.3606666667
538.65,11.3985,28.62975,23.4338333333,24.8849583333,14.2635,9.22458333334,41.8531666666,19.3723333333,4.30875,19.5971785714,22.00375,10.33375
539.00,11.3793333333,28.649,23.44125,24.873125,14.2318333334,9.207,41.87525,19.36675,4.264,19.5881904762,21.9884166667,10.3168333334
539.34,11.3925,28.6758333333,23.4535,24.9075416667,14.2273333333,9.22725000001,41.915,19.3898333333,4.26416666666,19.6090595238,22.000625,10.33575
539.69,11.3643333333,28.7080833334,23.4564166667,24.9295416666,14.2135,9.21166666667,41.9431666667,19.3895,4.25533333333,19.6220238095,21.996375,10.34975
540.03,11.3891666667,28.7564166667,23.4670833333,24.92575,14.2105833333,9.20908333333,41.9739166667,19.3983333333,4.28066666667,19.6314642857,22.017375,10.3648333333
540.37,11.3485833333,28.7515,23.4513333333,24.910625,14.177,9.18466666667,41.9725833334,19.3848333333,4.25175,19.6166071429,21.99625,10.34175
540.72,11.3145,28.7319166667,23.4244166666,24.8752916666,14.1144166666,9.13908333333,41.9603333334,19.3438333333,4.20341666667,19.5699761905,21.956,10.3141666667
541.06,11.3140833333,28.7181666667,23.4100833333,24.8613333334,14.0846666667,9.12841666668,41.9719166667,19.3291666666,4.20283333333,19.5613095238,21.9355833333,10.3123333333
541.40,11.3004166667,28.7214166667,23.389,24.843,14.0675,9.11808333334,41.99175,19.32925,4.20183333333,19.552452381,21.904875,10.2970833333
541.75,11.3225,28.72125,23.4074166667,24.8537916667,14.0653333333,9.13833333333,42.0354166667,19.33325,4.221,19.5570952381,21.9134583333,10.3060833333
542.09,11.3338333333,28.7105,23.4084166667,24.8545833333,14.0533333333,9.15316666668,42.04325,19.32,4.2405,19.5532976191,21.920875,10.322
542.43,11.3774166667,28.7065,23.4093333333,24.8727916667,14.0698333333,9.18516666667,42.0663333333,19.3394166667,4.2715,19.5645833334,21.939125,10.3475
542.78,11.441,28.7338333333,23.4330833333,24.9394583333,14.1130833333,9.23474999999,42.14275,19.3708333333,4.33691666667,19.6075119048,21.9670833334,10.3996666667
543.12,11.4461666667,28.7175833333,23.4161666667,24.91175,14.0799166667,9.2315,42.1561666667,19.3440833333,4.36233333333,19.5753928572,21.933875,10.3885833333
543.46,11.4944166667,28.7195833333,23.4330833333,24.917625,14.0784166666,9.26616666667,42.1760833334,19.3446666666,4.40366666667,19.5768214286,21.93975,10.41225
543.81,11.5228333333,28.7215833334,23.4475,24.943,14.0898333334,9.30733333333,42.2168333333,19.3521666667,4.43166666667,19.5941547619,21.929875,10.4280833333
544.15,11.5698333333,28.7334166667,23.4410833333,24.946875,14.1013333333,9.33991666666,42.2298333334,19.3565833333,4.44675,19.5894880952,21.9290416667,10.4611666667
544.49,11.6033333333,28.7401666667,23.4535833334,24.9479583333,14.1269166667,9.38058333333,42.2653333333,19.3809166666,4.47391666667,19.6056309524,21.9472083333,10.4869166667
544.84,11.6118333333,28.7445,23.4544166667,24.94575,14.1331666667,9.39158333332,42.2911666667,19.3814166667,4.46383333333,19.5976428571,21.9545416667,10.49
545.18,11.6285833333,28.7446666667,23.4696666667,24.956125,14.1474166667,9.41450000001,42.2928333333,19.3918333333,4.47975,19.6108095238,21.9705833333,10.4966666667
545.52,11.666,28.8216666666,23.498,24.998125,14.1759166667,9.45641666668,42.3586666667,19.4428333333,4.49283333333,19.6387142857,22.0203333333,10.5335833333
545.87,11.6831666667,28.86775,23.5218333333,25.0269583333,14.18925,9.47866666668,42.41525,19.4671666667,4.50083333333,19.6587738095,22.0462083334,10.5604166667
546.21,11.6899166666,28.9085,23.5539166667,25.0629166667,14.1969166667,9.49241666668,42.4654166667,19.4693333333,4.50816666667,19.6724761905,22.07875,10.5729166667
546.55,11.6713333333,28.90225,23.54775,25.0428333333,14.1785,9.49483333333,42.4350833333,19.44575,4.502,19.6418214286,22.0714583333,10.56
546.90,11.6824166667,28.9445833333,23.5781666666,25.0892916666,14.2109166667,9.5205,42.473,19.4596666667,4.49283333333,19.6821547619,22.1119166667,10.5785833334
547.24,11.6753333333,28.9561666666,23.58825,25.1066666667,14.2210833334,9.52675000001,42.4995,19.4631666667,4.48733333333,19.6875714286,22.1208333333,10.5906666667
547.58,11.66475,28.9666666666,23.5959166666,25.1260416667,14.2014166666,9.49433333333,42.54875,19.4558333333,4.45291666666,19.6765952381,22.139125,10.5841666667
547.92,11.6946666667,29.0061666667,23.6431666667,25.1703333333,14.2266666667,9.5415,42.617,19.47025,4.50475,19.729,22.205375,10.63125
548.27,11.6766666667,29.0140833333,23.6399166667,25.1893333333,14.20525,9.53241666667,42.6238333333,19.4428333334,4.48616666667,19.7229880952,22.186375,10.6128333333
548.61,11.712,29.05825,23.6930833333,25.2294166667,14.22375,9.57366666666,42.6236666667,19.45125,4.52266666667,19.7629285714,22.211375,10.6465
548.95,11.7190833333,29.1110833333,23.71225,25.25625,14.2076666666,9.57775,42.6683333333,19.45925,4.52708333333,19.7847380952,22.2264166666,10.6829166667
549.29,11.6803333333,29.057,23.6840833333,25.2196666666,14.1676666666,9.54708333333,42.6120833334,19.4065,4.52191666667,19.7655119047,22.1589583333,10.6301666667
549.64,11.6875,29.0978333333,23.69325,25.2625,14.1851666666,9.53941666666,42.646,19.40825,4.50508333333,19.7850833333,22.1590833333,10.6270833334
549.98,11.6386666667,29.0436666667,23.65725,25.24625,14.1318333333,9.51299999999,42.6146666667,19.3843333333,4.47183333333,19.7580357143,22.127875,10.6083333333
550.32,11.6241666667,29.0421666667,23.657,25.2434166667,14.1330833333,9.48033333332,42.638,19.3970833333,4.44325,19.7751428571,22.1203333334,10.6275
550.66,11.6585833333,29.0791666667,23.7095,25.2752916666,14.1395833333,9.51500000001,42.6785833333,19.4253333333,4.4625,19.7921904762,22.140125,10.6706666667
551.01,11.6456666667,29.1036666667,23.6918333333,25.271125,14.1226666666,9.50333333333,42.6796666667,19.4428333333,4.4425,19.7993690476,22.1473333333,10.6560833333
551.35,11.6355833333,29.0929166667,23.6741666667,25.27925,14.1214166667,9.53183333334,42.6174166667,19.4176666666,4.46566666667,19.8070238095,22.1258333333,10.657
551.69,11.6443333333,29.1039166667,23.7121666667,25.293375,14.1165,9.51741666665,42.64225,19.4385,4.47841666667,19.8141547619,22.1365,10.6619166667
552.03,11.6698333333,29.1175833333,23.7216666667,25.3249583334,14.1428333333,9.53941666668,42.6665,19.4913333333,4.49383333333,19.8493809524,22.1392083333,10.6986666667
552.38,11.6915833333,29.1739166667,23.75375,25.3699583333,14.1429166667,9.54433333332,42.7241666666,19.5225,4.51733333333,19.8682619047,22.1894166667,10.72225
552.72,11.7185833333,29.1675,23.7665,25.3670833333,14.1496666667,9.58891666668,42.691,19.5315833333,4.53658333333,19.8690833333,22.2066666667,10.75425
553.06,11.704,29.1545833334,23.7716666667,25.349875,14.1283333333,9.59575,42.6883333333,19.5295833333,4.52333333333,19.8552142857,22.2253333333,10.7685833333
553.40,11.76725,29.17725,23.7938333334,25.4103333333,14.1544166667,9.641,42.73725,19.57725,4.59408333333,19.8876309524,22.2704583333,10.8285833333
553.74,11.808,29.2533333333,23.8258333334,25.44025,14.1985,9.67500000001,42.7960833333,19.605,4.62741666667,19.9394642857,22.3070416667,10.8631666666
554.09,11.802,29.2825,23.78575,25.42725,14.1384166667,9.66791666667,42.8016666667,19.5818333333,4.61483333334,19.9077380952,22.2879583333,10.85425
554.43,11.77775,29.2540833333,23.7193333334,25.410375,14.1019166667,9.64658333333,42.7983333333,19.5646666666,4.58225,19.8781428571,22.2763333333,10.80825
554.77,11.7645833333,29.24375,23.7058333334,25.3805833333,14.0963333333,9.67066666667,42.7610833334,19.5391666667,4.56216666667,19.8565833333,22.2695,10.8379166667
555.11,11.7965,29.26525,23.74425,25.3904166667,14.116,9.70466666669,42.769,19.5725,4.58208333333,19.8567261905,22.27175,10.88275
555.45,11.8209166667,29.31675,23.7503333333,25.450125,14.1385833333,9.7365,42.7960833333,19.60525,4.59891666666,19.8470595238,22.2719166667,10.92775
555.80,11.8171666667,29.3405833333,23.752,25.4391666667,14.1133333333,9.72775000001,42.8330833333,19.5703333333,4.58225,19.8457857143,22.3265416667,10.899
556.14,11.8166666667,29.34525,23.7390833333,25.4597083333,14.1301666667,9.74749999998,42.8765,19.5764166667,4.57216666667,19.8663928572,22.325,10.9206666667
556.48,11.8,29.3280833333,23.7181666667,25.4831666667,14.1051666666,9.74558333334,42.9020833333,19.5525833333,4.59041666666,19.8853928572,22.3227916667,10.9151666667
556.82,11.8580833333,29.3929166667,23.7509166666,25.541375,14.1563333333,9.77450000001,42.9151666666,19.61525,4.64408333333,19.9440833333,22.3689583334,10.98425
557.16,11.7678333334,29.3519166667,23.68225,25.44275,14.0563333334,9.72000000001,42.7898333333,19.5481666666,4.56133333333,19.853547619,22.2806666667,10.9008333333
557.50,11.7274166667,29.3111666667,23.6403333333,25.3985833334,14.00225,9.67758333333,42.7320833333,19.513,4.53858333333,19.8130238095,22.244625,10.8565
557.85,11.7415833333,29.3315833333,23.724,25.4525833333,14.065,9.71400000002,42.7993333333,19.581,4.53916666667,19.8797380952,22.30475,10.9035833333
558.19,11.7475833333,29.3715833333,23.7444166667,25.4845416667,14.0838333333,9.72333333332,42.78775,19.5933333333,4.57191666667,19.89875,22.31675,10.9506666667
558.53,11.7714166667,29.423,23.7736666667,25.5312916667,14.07825,9.71291666667,42.8456666667,19.6046666667,4.59483333333,19.9276428572,22.330375,10.9336666666
558.87,11.7650833333,29.406,23.712,25.4958333333,14.0624166667,9.68683333333,42.8103333333,19.5789166667,4.58058333334,19.9100833333,22.3124583333,10.9063333334
559.21,11.6901666667,29.3525833334,23.6453333333,25.4267916667,13.9880833334,9.61491666665,42.76775,19.5061666667,4.49966666667,19.8681785714,22.2646666667,10.80775
559.55,11.7040833333,29.4011666667,23.6769166667,25.47525,14.0169166667,9.65883333333,42.7970833333,19.5328333333,4.57033333333,19.8986904762,22.2823333333,10.8574166666
559.89,11.6805833333,29.3863333333,23.6958333333,25.4703333333,13.9978333333,9.63500000001,42.7546666666,19.5341666667,4.5755,19.888,22.2625416667,10.8820833333
560.23,11.6714166667,29.4105833333,23.70675,25.4629583334,13.981,9.58808333333,42.77675,19.5539166667,4.53983333334,19.8665,22.2344583333,10.8575
560.58,11.62225,29.3379166667,23.6546666667,25.4045833333,13.9126666667,9.53458333333,42.756,19.4849166667,4.47091666666,19.8018333333,22.1689583333,10.7835
560.92,11.6473333333,29.31875,23.6654166667,25.3798333333,13.93125,9.55308333333,42.77975,19.4850833334,4.48308333334,19.8191309524,22.19425,10.79125
561.26,11.667,29.354,23.7218333333,25.4169583333,13.9366666667,9.55883333332,42.8689166667,19.5200833334,4.48583333333,19.8361904762,22.2273333333,10.8095833333
561.60,11.689,29.3711666667,23.73175,25.429125,13.9231666667,9.53575000001,42.8665,19.5005,4.51491666667,19.8091071428,22.2265416667,10.7728333334
561.94,11.6864166667,29.3748333333,23.7596666666,25.4064166666,13.90775,9.53550000001,42.9154166667,19.51775,4.49108333333,19.8373333333,22.2402916667,10.7808333333
562.28,11.74925,29.38625,23.7979166666,25.4314166667,13.9509166667,9.58275000002,42.9405,19.5441666666,4.511,19.8835714285,22.2260833334,10.825
562.62,11.76475,29.38325,23.8181666667,25.4470833334,13.9418333333,9.59916666667,42.9333333333,19.5774166667,4.51825,19.9125714286,22.2474583334,10.84075
562.96,11.7774166667,29.3766666666,23.8476666667,25.4272916667,13.9273333333,9.61549999999,42.88725,19.583,4.515,19.9265119048,22.2278333333,10.8556666667
563.30,11.8048333333,29.3695,23.8664166667,25.4259583333,13.90325,9.62233333333,42.8781666667,19.5925833333,4.49975,19.9357380952,22.2366666667,10.8650833333
563.64,11.7709166667,29.35125,23.8084166667,25.3864166666,13.8611666667,9.596,42.8586666667,19.53975,4.43758333333,19.8803214286,22.2305,10.7799166667
563.99,11.7416666667,29.3495,23.7824166667,25.3530416667,13.8708333333,9.60633333335,42.8303333333,19.5243333333,4.41925,19.8495952381,22.22725,10.7755833333
564.33,11.7695,29.3886666667,23.8048333334,25.3982916666,13.9064166667,9.6705,42.8715833333,19.5765833333,4.47316666667,19.891952381,22.2593333333,10.8384166667
564.67,11.7808333333,29.4146666667,23.82525,25.4357083333,13.9261666667,9.69674999999,42.861,19.584,4.48833333333,19.8811190476,22.2653333333,10.8635833333
565.01,11.7664166667,29.3851666667,23.7765,25.377375,13.90325,9.69133333333,42.7460833333,19.5495,4.47408333333,19.8450952381,22.206125,10.8610833333
565.35,11.74375,29.35475,23.7411666667,25.355875,13.8570833334,9.69075,42.744,19.5179166667,4.46591666667,19.8308095238,22.1947916667,10.8478333333
565.69,11.7588333333,29.3416666667,23.7331666667,25.3725416667,13.86,9.70891666667,42.7028333333,19.5126666667,4.47558333333,19.8115833333,22.16225,10.8495
566.03,11.7434166667,29.3409166666,23.7424166667,25.3644166667,13.8370833333,9.72024999999,42.6868333333,19.498,4.49525,19.8013452381,22.20275,10.8538333333
566.37,11.7568333333,29.4071666666,23.8044166666,25.4039166667,13.86925,9.74441666668,42.7649166666,19.5421666667,4.5395,19.8431785714,22.242875,10.8800833334
566.71,11.8094166667,29.4445,23.82925,25.4429166667,13.9151666667,9.77600000001,42.8309166667,19.5536666667,4.60183333333,19.8571428572,22.2845,10.92575
567.05,11.7625,29.3641666667,23.7481666667,25.393125,13.8695,9.71308333332,42.74525,19.4870833333,4.57708333333,19.7745119047,22.2018333333,10.8760833333
567.39,11.7851666667,29.3583333333,23.7558333333,25.3919583333,13.8825,9.72574999999,42.7408333333,19.4830833333,4.61241666667,19.7944880952,22.2038333333,10.9044166667
567.73,11.8061666667,29.3385833333,23.7586666667,25.3885833333,13.8520833333,9.73341666667,42.72325,19.4635,4.60783333333,19.8086904762,22.1961666667,10.8901666667
568.07,11.7983333333,29.3393333333,23.775,25.3835416667,13.83425,9.68700000001,42.7036666667,19.4350833333,4.5765,19.7983095238,22.199,10.8750833333
568.41,11.8065,29.3518333333,23.7811666667,25.412625,13.8258333333,9.69808333335,42.7743333333,19.4593333333,4.59908333333,19.8378095238,22.2325833334,10.8946666666
568.75,11.8274166667,29.3644166667,23.7928333333,25.4297083333,13.8175,9.70658333332,42.81975,19.4561666666,4.59316666667,19.8451428572,22.2404166667,10.896
569.09,11.8325,29.38275,23.7910833334,25.4210833333,13.8245833334,9.71283333335,42.7881666667,19.4479166667,4.57191666667,19.8446309524,22.2295416667,10.9254166667
569.43,11.8325,29.4291666667,23.7984166667,25.4441666666,13.83275,9.71041666666,42.8153333333,19.455,4.581,19.8665119047,22.249625,10.9344166667
569.77,11.795,29.4425,23.77125,25.4499583333,13.8176666667,9.693,42.8190833333,19.4789166667,4.55833333333,19.8487738095,22.23,10.92275
570.11,11.74875,29.4049166666,23.6958333333,25.412375,13.75025,9.66233333333,42.7619166666,19.40575,4.49958333333,19.7808690476,22.1863333333,10.89775
570.45,11.6706666667,29.3549166667,23.6225,25.3356666667,13.6758333333,9.60575000001,42.6781666667,19.3550833333,4.42241666667,19.7099404762,22.1144583334,10.8371666667
570.79,11.6798333333,29.3838333333,23.6791666667,25.3373333333,13.6988333333,9.62958333334,42.6820833333,19.3731666667,4.43333333333,19.7393095238,22.1246666667,10.8676666666
571.13,11.6961666667,29.4148333333,23.7055833333,25.3651666667,13.7043333334,9.65499999999,42.6965833333,19.3966666667,4.44691666667,19.7591904762,22.133375,10.8995
571.47,11.7244166667,29.4584166667,23.7494166666,25.4212083333,13.7400833334,9.68025000001,42.7423333333,19.42575,4.48691666667,19.763952381,22.18225,10.9716666667
571.81,11.7529166667,29.48425,23.77925,25.4377083333,13.7515833334,9.72683333333,42.7664166667,19.4615833333,4.51966666666,19.7991309524,22.2085416667,10.9979166666
572.15,11.7554166667,29.4851666667,23.8071666667,25.4180416666,13.7396666667,9.74366666666,42.7111666667,19.4640833334,4.51908333333,19.7970952381,22.190375,11.0066666667
572.49,11.7725833333,29.4981666667,23.8153333334,25.4256666667,13.75175,9.77858333334,42.68725,19.4780833333,4.57258333333,19.8161428571,22.2012083333,11.0341666667
572.83,11.8064166667,29.5278333333,23.852,25.4662083333,13.788,9.80516666665,42.7218333333,19.5281666667,4.628,19.8458333334,22.2520416667,11.07
573.17,11.8093333333,29.53175,23.8489166666,25.4529166667,13.7860833333,9.83233333332,42.6943333333,19.5429166667,4.639,19.8288452381,22.2642083333,11.09525
573.51,11.8181666667,29.4993333333,23.83725,25.4302083333,13.7669166666,9.82916666666,42.64925,19.5294166667,4.62708333333,19.8152142857,22.256625,11.0900833333
573.85,11.8774166667,29.5558333333,23.892,25.4950416667,13.81125,9.87566666666,42.7050833333,19.5845833334,4.66725,19.8661309524,22.289,11.1375833333
574.19,11.9471666667,29.6359166667,23.9803333333,25.5987916667,13.8714166667,9.95933333333,42.801,19.6629166667,4.7425,19.9268690476,22.3565833333,11.2024166667
574.53,11.956,29.6704166666,23.98425,25.6395416667,13.87725,9.97983333334,42.84325,19.6758333333,4.74991666667,19.9355952381,22.36175,11.2124166667
574.87,11.9331666667,29.6405,23.9629166667,25.6080416667,13.85275,9.96591666666,42.8015,19.6511666667,4.72458333333,19.9054166667,22.3286666667,11.189
575.21,11.9584166667,29.6558333333,23.9689166667,25.626875,13.84475,9.99133333334,42.79925,19.65525,4.73975,19.9199761905,22.328625,11.1704166667
575.55,11.9530833333,29.6739166667,23.955,25.6644583333,13.8591666667,9.98816666667,42.8536666667,19.6374166667,4.7485,19.8796666667,22.3134583333,11.1739166667
575.89,11.949,29.6785,23.9178333333,25.6607916667,13.8541666667,9.94716666665,42.8776666667,19.6095833333,4.71375,19.8509166667,22.3065833333,11.1498333333
576.22,11.9441666667,29.7375,23.9516666666,25.7209583333,13.8593333334,9.98108333332,42.957,19.64425,4.71141666667,19.86875,22.3322916667,11.1645
576.56,11.91975,29.67625,23.8963333334,25.637875,13.80125,9.95666666667,42.893,19.5644166667,4.66308333333,19.8152261905,22.2635416667,11.1044166667
576.90,11.9190833333,29.6629166666,23.9090833333,25.6224166667,13.7685,9.95158333332,42.8920833334,19.5071666667,4.65183333333,19.8044047619,22.2433333333,11.0761666667
577.24,11.93375,29.6735833333,23.9295,25.63725,13.7851666666,9.95858333334,42.9361666667,19.4686666667,4.67708333334,19.8063571429,22.2444583333,11.0984166667
577.58,11.9104166667,29.59775,23.9000833333,25.5574583333,13.73775,9.95550000001,42.8844166667,19.43175,4.679,19.7419404762,22.2081666667,11.0766666667
577.92,11.9600833333,29.6156666667,23.9396666667,25.598,13.76875,9.99866666665,42.899,19.465,4.72533333333,19.8099404762,22.2421666667,11.1320833333
578.26,12.0263333333,29.663,23.9648333333,25.6217083333,13.8191666667,10.074,42.9018333333,19.491,4.74391666667,19.8539404762,22.3115416667,11.202
578.60,12.1050833333,29.7348333334,24.0378333334,25.6777916667,13.8913333333,10.1658333333,42.968,19.5596666666,4.8235,19.9056666666,22.400625,11.27675
578.94,12.1016666667,29.69625,24.022,25.6394166667,13.8773333333,10.1699166666,42.9309166667,19.5335833333,4.81425,19.8771309524,22.3610833333,11.2608333333
579.28,12.097,29.6910833333,24.00475,25.58975,13.8493333333,10.1790833333,42.8908333333,19.5059166667,4.79683333333,19.8984642857,22.329125,11.27025
579.61,12.1358333333,29.7566666667,24.062,25.6390416667,13.861,10.2285,42.93375,19.5295,4.85883333334,19.9392857143,22.3579583333,11.3205
579.95,12.1465833333,29.7164166667,24.0528333334,25.5983333333,13.8451666667,10.1715,42.9259166666,19.4713333333,4.84183333333,19.9103452381,22.344,11.3163333333
580.29,12.1398333333,29.74875,24.06975,25.628,13.85925,10.17725,42.9351666666,19.4763333333,4.84416666667,19.9280119048,22.3275,11.3770833333
580.63,12.1464166667,29.7674166667,24.0576666667,25.6645,13.878,10.173,43.018,19.5101666667,4.85166666667,19.9376547619,22.3560416667,11.39175
580.97,12.1665,29.8001666667,24.06025,25.666,13.8731666667,10.2184166667,42.9926666667,19.5485833333,4.88933333333,19.9539880953,22.3735833333,11.4245
581.31,12.1416666666,29.8000833333,24.0655,25.6754166667,13.8483333333,10.1804166667,42.9363333333,19.52575,4.86525,19.9254285714,22.3468333333,11.4011666667
581.65,12.0435833333,29.6923333333,23.9533333333,25.54225,13.7290833333,10.0693333333,42.82325,19.3974166667,4.75058333333,19.8018214286,22.2338333333,11.3478333333
581.98,12.0273333333,29.6985,23.9785833333,25.557,13.6774166667,10.0216666667,42.8548333334,19.4014166667,4.74683333333,19.7829761905,22.2143333333,11.3329166667
582.32,11.9974166667,29.7114166667,23.9245833334,25.5462916667,13.6233333334,9.98575,42.8709166667,19.3745833333,4.73108333334,19.7693214286,22.1812083333,11.3363333333
582.66,12.0080833334,29.76175,23.9769166666,25.5727916667,13.6535833333,9.98874999999,42.8929166667,19.4025,4.75241666667,19.797,22.2047916667,11.4045
583.00,12.0195,29.7255833334,23.9583333333,25.5707916667,13.622,9.96591666666,42.81225,19.4061666667,4.74241666667,19.7692619048,22.2070833333,11.3730833333
583.34,12.0483333333,29.7004166667,23.94975,25.5811666666,13.6295833333,9.99491666667,42.7795833334,19.4098333333,4.735,19.7803571429,22.2195416666,11.3713333333
583.68,12.0488333333,29.71975,23.9784166666,25.6179166667,13.6395833334,10.0115833333,42.7945,19.4393333333,4.73258333333,19.7735833334,22.199875,11.36925
584.01,12.0958333333,29.7725833333,24.0343333333,25.6670833333,13.6556666666,10.0558333333,42.8206666667,19.5013333333,4.79958333333,19.8012261905,22.2972916667,11.3630833333
584.35,12.12275,29.7625833334,24.036,25.61875,13.6515833333,10.0681666667,42.7459166667,19.49175,4.80966666666,19.8039166667,22.2634583333,11.3864166666
584.69,12.1325,29.71475,24.018,25.599125,13.6476666667,10.0425,42.7353333333,19.48775,4.79333333333,19.8133571428,22.2437916667,11.355
585.03,12.19925,29.7623333333,24.0515833333,25.6336666667,13.6659166667,10.0908333333,42.7991666667,19.4858333333,4.85333333333,19.8767619048,22.2855416667,11.394
585.37,12.27525,29.8819166667,24.1240833334,25.7437083333,13.7534166667,10.1999166667,42.9539166667,19.5920833334,4.93308333333,19.9685238095,22.374,11.4169166667
585.70,12.277,29.8821666667,24.12,25.7522916667,13.7774166666,10.20975,42.9509166667,19.6040833334,4.91791666667,19.9675119048,22.391,11.4180833333
586.04,12.3328333333,29.90175,24.1913333333,25.80625,13.8300833333,10.2629166667,42.9438333333,19.66425,4.98025,20.0087261905,22.421625,11.4356666667
586.38,12.40775,29.9333333333,24.1958333333,25.86175,13.86775,10.3386666667,42.9928333333,19.7074166667,5.04008333333,20.06025,22.461,11.47725
586.72,12.4435,29.9671666667,24.2410833333,25.87525,13.893,10.3995833333,43.00675,19.755,5.07516666667,20.1027380953,22.5303333334,11.5246666667
587.06,12.35325,29.9269166667,24.1681666666,25.8167083334,13.8050833333,10.3460833333,42.9715833333,19.7201666667,5.0315,20.0141071429,22.4587083333,11.49425
587.39,12.35175,29.93675,24.1474166667,25.82325,13.8098333333,10.4015,42.896,19.742,5.04508333333,20.0500238095,22.4861666666,11.5163333333
587.73,12.32625,29.8949166667,24.1074166667,25.823375,13.77025,10.3981666667,42.9085,19.7315,4.99541666667,20.0346785714,22.431375,11.49575
588.07,12.2791666667,29.8800833333,24.0920833333,25.8687083333,13.7375,10.37575,42.92375,19.7255,4.96558333333,20.0301547619,22.4402083334,11.4738333333
588.41,12.2688333333,29.9400833333,24.1463333333,25.930625,13.7510833333,10.39475,42.956,19.7411666667,4.96083333333,20.00625,22.4499166667,11.50525
588.74,12.2135,29.9226666667,24.0944166667,25.8845833333,13.77425,10.37,42.90925,19.7563333333,4.89816666667,19.9980952381,22.447625,11.5144166667
