wavelength,Back_ParGulf,Belly_ParGulf,Breast_ParGulf,Crissum_ParGulf,Crown_ParGulf,DorTail_ParGulf,Rump_ParGulf,Throat_ParGulf,WingTip_ParGulf
573.85,9.7119,63.7692666667,51.3233,57.6771,6.40386666667,8.68393333334,6.7222,8.96953333334,10.0326666667
574.19,9.72636666668,63.7939333333,51.3821333333,57.6481333333,6.42326666667,8.67213333333,6.74086666667,8.97483333334,10.0562666667
574.53,9.74553333333,63.7716,51.3545333333,57.6023333333,6.4786,8.6866,6.76306666667,8.98816666667,10.0619333333
574.87,9.71739999999,63.848,51.3813666667,57.7026666667,6.48886666667,8.66853333334,6.71226666667,8.9563,10.0400333333
575.21,9.70583333334,63.9596333333,51.4105666667,57.7505333333,6.463,8.6368,6.66526666667,8.91989999999,10.0366
575.55,9.63996666666,63.7888,51.2663666667,57.6165,6.45373333333,8.56713333333,6.6062,8.87559999999,9.97876666666
575.89,9.64003333333,63.9649,51.3968666667,57.7915333333,6.4894,8.55293333333,6.59033333333,8.8869,9.98336666666
576.22,9.63666666667,64.0546666667,51.5054,57.8793333333,6.52673333333,8.53386666667,6.57006666667,8.89140000001,9.97393333332
576.56,9.60650000001,64.0640333333,51.5317,57.8795333333,6.53486666667,8.48793333333,6.54746666667,8.84506666667,9.9448
576.90,9.62216666667,64.0095333333,51.5515666667,57.882,6.5932,8.5062,6.56366666667,8.87003333334,9.992
577.24,9.61583333334,63.9715333333,51.4874333333,57.8246333333,6.65373333333,8.51953333333,6.57386666667,8.89136666667,10.0200666667
577.58,9.63513333333,63.9950333333,51.5307,57.8384666667,6.71486666667,8.53586666667,6.56813333333,8.90329999999,10.0495
577.92,9.66746666667,63.9940666667,51.5248,57.8746333333,6.83626666667,8.57013333333,6.59606666667,8.94689999999,10.0712
578.26,9.66633333333,64.0321333333,51.5767333333,57.9328,6.89466666667,8.57413333333,6.61353333333,9.01993333333,10.0803333333
578.60,9.7303,63.9777333333,51.5606,57.912,6.99273333333,8.58113333333,6.65593333333,9.07603333333,10.1315333333
578.94,9.71226666667,63.8524333333,51.4884333333,57.8383333333,7.04393333333,8.55433333333,6.67433333333,9.08896666667,10.1297
579.28,9.79390000001,64.0383333333,51.6243333333,58.0339666667,7.1716,8.6292,6.7388,9.16446666666,10.1819
579.61,9.79620000001,63.9273,51.5641333333,57.9991,7.24846666667,8.65873333333,6.77573333333,9.20706666666,10.2004666667
579.95,9.85903333333,63.9957333333,51.5860333333,58.0754333333,7.38513333333,8.7558,6.86326666667,9.2947,10.3070666667
580.29,9.89070000001,64.0092333333,51.5729,58.0960333333,7.46886666667,8.82646666667,6.9068,9.32826666666,10.3584333333
580.63,9.9733,64.1616,51.6618333333,58.1957666667,7.6096,8.90533333333,6.997,9.41643333333,10.4276333333
580.97,10.0720333333,64.2983,51.8088666667,58.385,7.76893333333,9.00226666667,7.06833333333,9.51486666666,10.5383
581.31,10.1080333333,64.3188,51.7603666666,58.3723666667,7.85066666667,9.0618,7.08653333333,9.56099999999,10.5861666667
581.65,10.0713,64.4412333333,51.8218666667,58.4831,7.8486,9.05446666667,7.05833333333,9.55900000001,10.5680333333
581.98,10.0917,64.4456666667,51.8254,58.4659333333,7.93433333333,9.06953333333,7.08433333333,9.55330000001,10.5724
582.32,10.1150666667,64.5694,51.9457333333,58.5084333333,8.037,9.10033333333,7.1464,9.59806666667,10.6199
582.66,10.1620333333,64.5398333333,51.9525333333,58.5545333333,8.17139999999,9.16346666667,7.19486666667,9.63300000001,10.6485
583.00,10.1037,64.4709333333,51.8669666667,58.4049333333,8.2128,9.13146666667,7.18666666667,9.58243333333,10.6292666667
583.34,10.079,64.5677333333,51.8862333333,58.4120333333,8.25546666666,9.1096,7.1484,9.557,10.6178
583.68,10.1289666667,64.635,51.9252333333,58.4310333333,8.33273333333,9.12693333333,7.16606666667,9.58310000001,10.6072
584.01,10.0706333333,64.6160666667,51.9293666667,58.4205333333,8.34233333333,9.06346666667,7.08166666667,9.55449999999,10.5162
584.35,10.0477,64.5214,51.8816333333,58.3737333333,8.35953333333,9.04426666666,6.99733333333,9.52796666667,10.5114
584.69,9.95466666666,64.4282333333,51.7315666667,58.254,8.30026666667,8.918,6.9034,9.43413333334,10.4033
585.03,9.90096666666,64.2867333333,51.6942666667,58.1918666667,8.35506666667,8.85366666667,6.88333333333,9.36489999999,10.3217666667
585.37,9.94466666667,64.1823,51.6475,58.1183666667,8.45313333333,8.84293333333,6.90693333333,9.38906666666,10.3753
585.70,9.87843333333,64.1301,51.5517333334,58.0453333333,8.49153333333,8.75586666666,6.8262,9.31809999999,10.3287666667
586.04,9.83863333334,63.9784333333,51.4321333333,57.9436666667,8.53093333333,8.72766666667,6.75206666667,9.29976666667,10.2947333333
586.38,9.79023333333,64.0665666667,51.4630666667,57.9925,8.55866666667,8.66766666667,6.68766666666,9.31480000001,10.2727
586.72,9.89489999999,64.2318,51.5718666667,58.1874333333,8.69633333333,8.73326666667,6.74046666667,9.429,10.3631666667
587.06,9.90873333333,64.2679,51.6286,58.2120666667,8.78913333334,8.71513333333,6.75086666667,9.43843333333,10.3705666667
587.39,9.83666666667,64.2229333333,51.6049666667,58.1877333333,8.82719999999,8.656,6.70273333333,9.40106666667,10.3642666667
587.73,9.8831,64.3023666667,51.6874,58.2585333333,8.96666666667,8.70053333333,6.7886,9.44396666667,10.4569
588.07,9.87149999999,64.3870333333,51.7115333333,58.324,9.0662,8.66233333333,6.80313333333,9.45873333333,10.4284333333
588.41,9.92343333333,64.4704333333,51.8099,58.3811333333,9.20846666668,8.70813333333,6.85806666667,9.52029999999,10.4837
588.74,10.0228,64.6161666667,51.9197666667,58.5140666667,9.35999999999,8.81786666667,6.9338,9.62683333334,10.5799
589.08,10.0386666667,64.6638333333,51.9543333333,58.4764,9.50586666667,8.8726,6.9722,9.65400000001,10.6029333333
589.42,10.0016,64.6682,51.9697333333,58.4726333333,9.52446666667,8.86593333333,6.921,9.64113333333,10.5749333333
589.76,9.99520000001,64.7657666667,51.9949333333,58.5919,9.60620000001,8.88853333333,6.92226666667,9.62136666666,10.5567666667
590.09,10.0020333333,64.8021666667,52.0376666667,58.6228666667,9.67793333333,8.91426666667,6.9094,9.60903333333,10.5602
590.43,9.89236666667,64.6598666667,51.9821666666,58.5049333333,9.66246666665,8.8012,6.8012,9.49943333333,10.4757
590.77,9.91523333333,64.5831,51.9380666667,58.4575333333,9.76033333333,8.8294,6.81,9.51626666666,10.4959666667
591.11,9.95213333334,64.5878,51.905,58.4286666667,9.85226666668,8.8366,6.8128,9.51810000001,10.4837
591.44,9.94583333333,64.6153,51.9145,58.4449333333,9.9226,8.8336,6.77266666667,9.50746666667,10.4574
591.78,9.93066666667,64.6017333333,51.9132666667,58.4078333333,10.0186666667,8.83393333333,6.79293333333,9.49166666667,10.4365666667
592.12,9.91479999999,64.5872333333,51.9108666667,58.3705666667,10.0926666667,8.8218,6.76953333333,9.46203333334,10.3850666667
592.46,9.81916666667,64.6097333333,51.8302333333,58.3141,10.1122,8.7072,6.6864,9.37796666667,10.3006333333
592.79,9.76396666667,64.5228333333,51.7301666667,58.2709666667,10.1098666667,8.6268,6.6384,9.31873333333,10.2156
593.13,9.81049999999,64.5642333333,51.7629333333,58.3309,10.2648666667,8.6426,6.68493333333,9.34283333334,10.2671666667
593.47,9.69743333333,64.5435,51.7739333333,58.2512,10.2514666667,8.53973333333,6.56646666667,9.26609999999,10.1528666667
593.80,9.734,64.5240333333,51.7121666667,58.1845,10.3939333333,8.57113333333,6.60873333333,9.29996666666,10.2045666667
594.14,9.72553333334,64.5365333333,51.6859666667,58.1584666667,10.4698,8.58906666667,6.6054,9.29043333333,10.2041
594.48,9.69393333333,64.5810666667,51.6818,58.1722666667,10.5890666667,8.57973333333,6.59546666667,9.30446666667,10.1828666667
594.81,9.62300000001,64.5135666667,51.6774,58.1165333333,10.6601333333,8.50653333333,6.51506666667,9.259,10.1489333333
595.15,9.61706666667,64.5297666667,51.7428,58.1167333333,10.7691333333,8.49013333333,6.51513333333,9.27916666667,10.1632333333
595.49,9.56736666666,64.4714666667,51.6646666667,58.0599,10.8256666666,8.43866666667,6.45653333333,9.25013333333,10.1079
595.82,9.58463333334,64.5336666667,51.7240333333,58.1495333333,10.9645333333,8.47626666667,6.47293333333,9.29326666667,10.1666666667
596.16,9.63123333333,64.5392666667,51.7785666667,58.1874,11.0969333333,8.51806666667,6.523,9.36256666667,10.2313
596.50,9.64500000001,64.6332666667,51.8735333333,58.2881,11.2182666667,8.553,6.52446666667,9.42203333333,10.2788666667
596.83,9.60456666667,64.5692333333,51.8328333333,58.2290333333,11.2554666666,8.55293333334,6.4802,9.3854,10.2255
597.17,9.65493333333,64.5879,51.8372333333,58.2712,11.3704666667,8.56986666667,6.538,9.3939,10.277
597.51,9.65910000001,64.5975333333,51.8595333333,58.2882666667,11.4744,8.56826666667,6.55606666667,9.40463333333,10.2860333333
597.84,9.71703333333,64.6682666667,51.8871333333,58.3573333333,11.6322,8.62406666667,6.59913333333,9.47200000001,10.3354666667
598.18,9.74956666667,64.6746,51.9029,58.3503666667,11.7187333333,8.6178,6.609,9.4601,10.3631333333
598.52,9.84983333334,64.7777333333,51.9714,58.4528666667,11.9063333333,8.72846666667,6.73713333333,9.55706666667,10.4721333333
598.85,9.89660000001,64.7765333333,51.8834666667,58.4701666667,12.0382,8.80013333333,6.77973333333,9.59069999999,10.5016333333
599.19,9.96989999999,64.8433666667,51.9899666667,58.5476333333,12.1948666666,8.9008,6.86066666667,9.65,10.5928666667
599.53,9.99056666666,64.8219666667,51.9641,58.5029333333,12.3342,8.92406666667,6.8956,9.67943333333,10.6403666667
599.86,9.97866666667,64.8287,51.9370333333,58.5559,12.4546666667,8.90886666667,6.88166666667,9.67846666666,10.6321666667
600.20,9.99379999999,64.8614,51.9497,58.5997,12.5784,8.90486666667,6.85253333334,9.63449999999,10.6191
600.53,10.0297333333,65.0430666667,52.0786666667,58.7538333333,12.7818,8.93966666667,6.88706666667,9.71556666666,10.6865
600.87,10.1122333333,65.0132333333,52.0739333333,58.6963666667,12.9844666667,9.04246666667,6.94526666667,9.85053333333,10.7668333333
601.21,10.1055666667,65.0733666667,52.1411666667,58.7289666667,13.0966666667,9.05193333333,6.9386,9.8682,10.7578
601.54,10.1315,65.1369,52.1941333333,58.7804,13.2545333333,9.06106666667,6.99626666667,9.91526666667,10.7882666667
601.88,10.0728333333,65.1344,52.1809333333,58.7208,13.3239333333,9.03386666667,6.9618,9.86016666667,10.7537333333
602.21,9.91693333333,65.0274,52.0096666667,58.6027,13.3083333333,8.89693333333,6.8192,9.70736666667,10.6087666667
602.55,9.86766666667,65.0568,52.0690333333,58.6186666667,13.3901333333,8.85493333333,6.77593333333,9.69236666666,10.5691
602.88,9.8467,65.0000333333,51.9965,58.6028666667,13.4819333333,8.79306666667,6.73213333333,9.70230000001,10.5395333333
603.22,9.78446666667,65.0092,51.9707333333,58.5871333333,13.5143333333,8.73946666667,6.66946666667,9.67110000001,10.4421333333
603.56,9.81326666666,65.0730333333,52.0286,58.5955,13.6294666667,8.77186666667,6.68033333333,9.6972,10.4678333333
603.89,9.81453333333,64.9985666667,51.9831333333,58.5432,13.7294,8.7708,6.6962,9.7359,10.4823
604.23,9.79673333334,64.9820333333,51.9685666667,58.5119,13.7911333333,8.72346666667,6.6914,9.74313333333,10.4531
604.56,9.77466666667,65.0425333333,51.9997333333,58.5844,13.8833333333,8.69826666667,6.68813333333,9.74430000001,10.4405
604.90,9.80773333333,64.9757,51.963,58.5483,13.9782666667,8.7478,6.72353333333,9.78990000001,10.4536333333
605.23,9.84463333333,64.9527666667,51.9840333333,58.5537333333,14.0830666667,8.79626666667,6.74093333333,9.81360000001,10.4828333333
605.57,9.86916666667,65.0020333333,52.0602,58.6329333333,14.2023333334,8.8008,6.76893333334,9.88609999999,10.5067
605.90,9.8709,65.0273333333,52.1371333333,58.6624,14.2848666667,8.77773333333,6.72406666667,9.89163333333,10.4875666667
606.24,9.8754,64.9821,52.0973666667,58.6711666667,14.382,8.74846666667,6.74713333334,9.91130000001,10.4715666667
606.58,9.8862,65.0419333333,52.2006,58.7486666667,14.4981333333,8.77193333333,6.7522,9.91893333333,10.4904
606.91,9.95146666667,65.0818,52.2434,58.8636666667,14.6983333333,8.8158,6.83026666667,10.0060333333,10.5801666667
607.25,9.94406666667,65.0271666667,52.191,58.8678,14.8012,8.8094,6.82833333333,10.0114,10.5706666667
607.58,9.95966666667,65.1287,52.2328666667,58.9068333333,14.938,8.81286666667,6.83473333333,9.99536666667,10.5843333333
607.92,10.0633,65.0815,52.1635333333,58.8962333333,15.1184666667,8.93186666667,6.93206666667,10.0737333333,10.6848
608.25,10.0983,65.0510333333,52.1299333334,58.8579333333,15.2574,8.9636,6.95546666667,10.0966,10.7221333333
608.59,10.0831333333,65.0038666667,52.0697666667,58.8263,15.3605333333,8.91653333333,6.9172,10.0758666667,10.7252
608.92,10.0184,64.9006333333,51.9442666667,58.7612333333,15.3907333333,8.83533333333,6.861,10.0336333333,10.6975333333
609.26,9.97123333334,64.7132333333,51.78,58.7062666667,15.4344666667,8.82893333333,6.79946666667,10.0265666667,10.6567
609.59,10.0287666667,64.6533666667,51.7683666667,58.7129333333,15.6003333333,8.9272,6.89866666667,10.1625333333,10.7200333333
609.93,10.0692333333,64.6486,51.7773,58.7191,15.7430666667,9.00726666667,6.9404,10.2140666667,10.7892
610.26,10.0523,64.4821333333,51.6032,58.5382,15.7992,8.98626666667,6.95686666667,10.1845,10.7749666667
610.60,10.0143666667,64.3579,51.5180666667,58.4404333333,15.8352666667,8.9726,6.92493333333,10.1552666667,10.7151
610.93,10.0086,64.2466333333,51.4850333333,58.3647,15.9224666667,8.98393333333,6.954,10.1821666667,10.7169666667
611.27,10.0072666667,64.1177,51.4044,58.3262333333,16.02,9.04673333333,6.98913333333,10.2706,10.7400333333
611.60,9.9669,64.0239333333,51.3768666667,58.2976666667,16.0604,8.98973333333,6.946,10.2172666667,10.6986666667
611.93,9.94386666667,64.0331333333,51.3936,58.3570666667,16.1304,8.99933333333,6.9428,10.2247666667,10.6715666667
612.27,10.0223666667,64.1484333333,51.4771666667,58.4566333333,16.3286666667,9.07506666667,7.0498,10.3350666667,10.7086333333
612.60,10.0859333333,64.0923333333,51.4927333333,58.4013666667,16.5005333333,9.14493333333,7.11506666667,10.4372333333,10.7500333333
612.94,10.1237666667,64.2403666667,51.5655333333,58.4386666667,16.6405333333,9.17753333333,7.1266,10.4127666667,10.7694333333
613.27,10.1713,64.3289333333,51.5567666667,58.4498,16.7660666666,9.2258,7.12746666667,10.3971666667,10.8348666667
613.61,10.1965666667,64.3282,51.5423666667,58.4298,16.8600666667,9.1492,7.09646666667,10.3792,10.8347333333
613.94,10.195,64.6032333333,51.6924333333,58.6085333333,16.9943333333,9.14806666667,7.0584,10.3849,10.8466666667
614.28,10.1884333333,64.7393333333,51.7988333333,58.6912666667,17.0512666667,9.08026666667,7.00993333333,10.3278666667,10.8670666667
614.61,10.2162666667,64.8374666667,51.8806,58.7649333333,17.1652666667,9.05073333333,7.00106666667,10.3246,10.8646666667
614.94,10.2127,64.9017333333,51.9708333333,58.8086666667,17.255,8.9868,6.98046666667,10.2946,10.8634333333
615.28,10.1523333333,64.9788666667,52.0138333333,58.8253666667,17.3234,8.94433333333,6.9246,10.2725333333,10.8196333333
615.61,10.1136333333,65.0055,52.0135666667,58.8240333333,17.4138666667,8.87573333333,6.90546666667,10.2434666667,10.7671666667
615.95,9.97536666666,64.9404333333,51.9715333333,58.7774,17.3476,8.75853333333,6.75866666667,10.0830666667,10.6909666667
616.28,9.90649999999,65.1102666667,52.0508,58.9030333333,17.3628,8.71406666667,6.6608,9.9635,10.5990666667
616.61,9.91620000001,65.0926666667,52.0508333333,58.8716333333,17.4568,8.7514,6.70326666667,10.0514,10.6306
616.95,9.89589999999,65.0658666667,52.1278,58.9157666667,17.5287333334,8.747,6.73693333333,10.0505333333,10.6403333333
617.28,9.86003333333,65.0566,52.1112,58.8668,17.6081333333,8.8344,6.72506666667,10.0281333333,10.6053333333
617.62,9.9187,65.1470333333,52.1906666667,58.9822666667,17.7438,8.9,6.76486666667,10.1292666667,10.6214333333
617.95,9.88229999999,65.1903666667,52.1767,58.9654,17.8109333333,8.955,6.7568,10.1224666667,10.6019
618.28,9.7848,65.0692,52.0295,58.8055,17.7776666667,8.9226,6.66406666666,10.0757,10.5473333333
618.62,9.80746666667,65.2477333333,52.0758333333,58.9318666667,17.8884,8.97953333333,6.6906,10.1248,10.5597666667
618.95,9.87823333334,65.4153,52.1804333333,59.0772333333,18.0431333333,9.04326666667,6.7624,10.1951666667,10.6611
619.28,9.90769999999,65.4264,52.2111666667,59.0580666667,18.1266,9.09766666667,6.77766666667,10.2486,10.7429
619.62,9.96849999999,65.5108666667,52.2848,59.1402333333,18.2730666667,9.1468,6.83586666667,10.3169333333,10.7964333333
619.95,10.0071666667,65.5565,52.3525,59.1813333333,18.4476666667,9.18866666667,6.9102,10.4536666667,10.8585666667
620.28,10.0983333333,65.6199333333,52.4605666667,59.2867333333,18.6051333333,9.2462,6.96746666667,10.4982,10.8835
620.62,10.1015,65.7151666667,52.4574,59.2684,18.6811333333,9.206,6.9624,10.5058,10.8271
620.95,10.1593666667,65.8125,52.5544,59.4189666667,18.7736666667,9.231,6.99806666667,10.5387666667,10.9051666667
621.28,10.1786,65.7283,52.5710666667,59.3691333333,18.8402666667,9.24126666667,7.03486666667,10.5303333333,10.9293666667
621.62,10.3034666667,65.7189333333,52.6016,59.4121333333,19.0176666667,9.3124,7.14986666667,10.6612,11.0325666667
621.95,10.3310666667,65.8717,52.6721333333,59.5389333333,19.1859333333,9.34153333333,7.1956,10.7159333333,11.0673666667
622.28,10.3125,65.7354666667,52.6533,59.4739333333,19.2280666667,9.30473333333,7.1686,10.6575,11.0730333333
622.62,10.2021,65.6317666667,52.5706333333,59.3301,19.2132666667,9.23766666666,7.0608,10.5792666667,10.9215
622.95,10.2361,65.5936666667,52.5141,59.3090666667,19.3125333333,9.25946666667,7.08733333333,10.5921333333,10.9041333333
623.28,10.229,65.6295333333,52.4646666667,59.2938666667,19.3868,9.25373333334,7.08213333333,10.6178,10.9075
623.62,10.1988,65.5643333333,52.3511333333,59.2099,19.3764666667,9.16846666667,7.045,10.5472666667,10.8893
623.95,10.1675,65.5844,52.3451333333,59.1882,19.4287333333,9.11613333333,7.0434,10.5273,10.9250666667
624.28,10.2795333333,65.5830333333,52.4175666667,59.3474333333,19.5817333333,9.185,7.0934,10.6328666667,11.0367666667
624.62,10.2069,65.4761,52.2731666667,59.1812666667,19.5993333333,9.11946666667,7.0762,10.6571,10.9997
624.95,10.1552666667,65.3948333333,52.1987333333,59.1176666667,19.6386666667,9.03653333333,7.01273333333,10.6275,10.9739666667
625.28,10.0746,65.2865666667,52.1043333333,58.9602666667,19.6183333333,8.97786666667,6.9558,10.5639,10.8995666667
625.61,10.0795333333,65.3246333333,52.1228333333,59.0297333333,19.6392,8.96586666667,6.92986666667,10.5118666667,10.8684
625.95,10.0495666667,65.3617,52.0869333333,58.9993,19.6778,8.91766666667,6.88033333333,10.4961666667,10.8322
626.28,10.1308,65.4059666667,52.1385333333,59.0401333333,19.8134,8.99253333333,6.9384,10.5655666667,10.9359333333
626.61,10.0797,65.3659333333,52.1172333333,58.9755333333,19.7898,8.92513333333,6.85853333333,10.5240333333,10.8944333333
626.94,10.004,65.2853666667,52.0826,58.9080333333,19.7544666667,8.84573333333,6.77366666667,10.4406666667,10.8149333333
627.28,10.0047666667,65.3460666667,52.1569333333,58.9103666667,19.8499333334,8.882,6.74313333333,10.4695333333,10.8603
627.61,9.97400000001,65.3133,52.1031,58.8685666667,19.8818666667,8.88546666667,6.69766666667,10.4260333333,10.804
627.94,9.87373333333,65.2860333333,52.0319,58.7179,19.8315333333,8.80973333333,6.6236,10.3271,10.7552
628.27,9.88873333333,65.3811333333,52.098,58.7273333333,19.8968,8.83126666667,6.6148,10.3041,10.7487666667
628.61,9.93603333334,65.4033333333,52.0968,58.7315333333,19.9776,8.91106666667,6.6228,10.3348666667,10.7994666667
628.94,10.0442,65.5900333333,52.2939333333,58.9755,20.1630666666,9.00006666667,6.73446666667,10.4284333333,10.8955333333
629.27,10.0772333333,65.6103666667,52.3361666667,58.9534,20.2786666667,9.00346666667,6.78486666667,10.4868,10.9920333333
629.60,10.1041333333,65.6175666667,52.3303666667,58.9584333333,20.3347333333,9.01793333333,6.7896,10.4879,10.9897
629.94,10.0915,65.5943333333,52.3095666667,58.9817,20.4016,8.99913333333,6.79873333333,10.5258,10.98
630.27,10.1294666667,65.6731333333,52.3635,59.0885666667,20.5437333333,9.03893333333,6.87653333333,10.5545666667,11.042
630.60,10.1489666667,65.7402666667,52.3976666667,59.0901666667,20.6554,9.08906666667,6.91173333333,10.6106333333,11.0525333333
630.93,10.1627666667,65.7094666667,52.3822666667,59.1325333333,20.7406,9.17966666667,6.99613333333,10.6057333333,11.0502666667
631.26,10.1688,65.7493,52.4123,59.2302666667,20.8212,9.15826666667,7.00706666667,10.6329666667,11.0995333333
631.60,10.2082,65.7584666667,52.4262,59.3063333333,20.951,9.22446666667,7.10446666667,10.7016,11.1512
631.93,10.2151333333,65.6640333333,52.4267,59.3067666667,21.0378666667,9.23306666667,7.11593333333,10.7421,11.1718
632.26,10.2197333333,65.7163333333,52.484,59.3149333333,21.0848,9.233,7.1752,10.7951333333,11.1622
632.59,10.1502,65.6946666667,52.3721666667,59.2246666667,21.0667333333,9.1744,7.0212,10.7061,11.0968666667
632.92,10.183,65.6943666667,52.404,59.31,21.1748,9.26553333333,7.0486,10.7472333333,11.1257333333
633.26,10.2088666667,65.6705,52.4638333333,59.3277,21.2176666667,9.34933333333,7.10426666667,10.7947333333,11.1784333333
633.59,10.2634,65.747,52.5387333333,59.4089666667,21.2847333334,9.38706666667,7.14473333333,10.8278,11.2368
633.92,10.2218,65.7102333333,52.5194,59.4055666667,21.2983333333,9.3216,7.07853333333,10.8151666667,11.1855
634.25,10.3205333333,65.7295,52.5340333333,59.4969666667,21.3855333333,9.38466666667,7.15633333333,10.8736333333,11.3034666667
634.58,10.3313666667,65.7368,52.5491,59.495,21.4046,9.352,7.1432,10.8664333333,11.2842333333
634.91,10.3525,65.8203333333,52.6418666667,59.5833,21.4709333333,9.39306666667,7.1716,10.9108666667,11.2969666667
635.25,10.3091333333,65.9227666667,52.7268,59.6011,21.5411333333,9.41453333333,7.08306666667,10.9255,11.2479333333
635.58,10.3627,66.0423666667,52.7938333333,59.7630666667,21.6609333333,9.44473333334,7.10233333333,10.9475666667,11.3027666667
635.91,10.2357666667,66.0518,52.7549333333,59.8137666667,21.6341333333,9.33793333333,6.95333333333,10.7775333333,11.2524666667
636.24,10.2784,66.0267,52.7948666667,59.8177666667,21.7312,9.35013333333,7.01626666667,10.8369333333,11.2856333333
636.57,10.2990333333,66.1236,52.8812333333,59.8027666667,21.7863333333,9.35173333333,6.97926666667,10.8493333333,11.2755
636.90,10.2921666667,66.1084333333,52.8302666667,59.7151,21.8669333333,9.31786666667,6.95413333333,10.8094,11.2547666667
637.23,10.1657333333,66.1933,52.8435,59.7221666667,21.8423333333,9.22946666667,6.8592,10.7036666667,11.1399333333
637.56,10.2143666667,66.3133,52.9255,59.7606,21.8986,9.31093333333,6.87786666667,10.7209,11.2023333333
637.90,10.1948,66.4165333333,53.0408,59.8727,21.9854666667,9.301,6.85286666667,10.7269666667,11.1566
638.23,10.1957333333,66.4585666667,53.0300666667,59.9706333333,22.0476666667,9.2808,6.81553333333,10.7437,11.1901666667
638.56,10.3149333333,66.4566666667,53.0304666667,59.9108666667,22.2129333333,9.38113333333,6.92626666666,10.8809666667,11.3400333333
638.89,10.4145666667,66.4695,52.9998333333,59.9848666667,22.3116666667,9.35566666667,6.99806666667,10.8860333333,11.4303
639.22,10.4062666667,66.5309333333,53.0124666667,60.0563666667,22.3171333333,9.33993333333,6.98626666666,10.8933333333,11.4037
639.55,10.6193666667,66.6638333333,53.1606333333,60.1380666667,22.5622666666,9.54633333333,7.21173333333,11.1328,11.5521666667
639.88,10.5772666667,66.7567333333,53.1901,60.1798333333,22.6182,9.5592,7.20066666667,11.1346666667,11.5522666667
640.21,10.5597333333,66.7138333333,53.1505666667,60.1954666667,22.6314,9.46213333333,7.18133333333,11.0896666667,11.521
640.54,10.4951,66.7895666667,53.2004,60.2941333333,22.6675333333,9.45026666667,7.14806666667,11.0896333333,11.4611
640.87,10.5560333333,66.7182,53.1198333333,60.2638333333,22.7140666667,9.4438,7.17993333333,11.1077666667,11.5268666667
641.20,10.6343333333,66.8017,53.1452666667,60.3645666667,22.8470666667,9.5316,7.2758,11.1745,11.5978666667
641.53,10.5923,66.5935,52.9815,60.1216666667,22.8113333333,9.51160000001,7.23426666666,11.1210333333,11.5747666667
641.87,10.5435,66.4388333333,52.9221666667,59.9459666667,22.7923333333,9.44740000001,7.21646666667,11.1244333333,11.4890333333
642.20,10.3866,66.4060333333,52.8645,59.9999333333,22.6777333333,9.27913333333,7.0544,10.9444666667,11.3172
642.53,10.4719333333,66.3496333333,52.8687666667,59.9652333333,22.7701333333,9.39546666667,7.12206666667,11.0611333333,11.3978666667
642.86,10.5482666667,66.2558,52.8499666667,59.8015666667,22.8505333333,9.44833333334,7.23526666667,11.1089,11.5008666667
643.19,10.5294,65.9807666667,52.6251333333,59.6596,22.8226,9.46086666666,7.21113333333,11.1510666667,11.5197333333
643.52,10.5503,66.0974333333,52.7365,59.7585333333,22.8399333333,9.46020000001,7.176,11.1931333333,11.5500666667
643.85,10.4906333333,66.0439333333,52.6959333333,59.6740666667,22.8373333333,9.52713333333,7.13893333333,11.2223666667,11.5418333333
644.18,10.4837666667,66.1334666667,52.7508,59.6837666667,22.8966666667,9.46586666667,7.1372,11.2381666667,11.5709
644.51,10.4552666667,66.1801333333,52.7514333333,59.6311333333,22.9628666667,9.45353333333,7.10506666667,11.216,11.5146333333
644.84,10.4480666667,66.1888,52.8150666667,59.6154666667,23.0276666667,9.40073333333,7.103,11.2693,11.5491666667
645.17,10.5954333333,66.4371333333,53.0296666667,59.8941333333,23.2408666667,9.53179999999,7.2676,11.3955,11.6993666667
645.50,10.6708333333,66.6389666667,53.1426,60.0287666667,23.3467333333,9.67206666666,7.34286666667,11.4291333333,11.8011333333
645.83,10.7513666667,66.617,53.1069666667,59.9127666667,23.4366,9.7874,7.46893333333,11.5282333333,11.8756333333
646.16,10.7016,66.6109666667,53.0775333333,59.8758,23.4138666667,9.74333333333,7.47086666666,11.4385,11.8392333333
646.49,10.5144333333,66.6562666667,53.0652,59.9028,23.3333333333,9.56646666667,7.23993333333,11.2824666667,11.6769666667
646.82,10.5473,66.9845666667,53.2901666667,60.0035666667,23.4269333333,9.56873333333,7.24453333333,11.3105333333,11.6733
647.15,10.5967,66.8841,53.1765333333,60.0258333333,23.4885333333,9.59766666667,7.32553333333,11.3141333333,11.7205
647.48,10.7815666667,67.0212333333,53.2656666667,60.1468,23.653,9.78626666667,7.53326666667,11.5069666667,11.8759333333
647.81,10.8768666667,66.9695666667,53.2316333333,60.1087333333,23.7251333333,9.88213333334,7.623,11.5839666667,11.9745333333
648.14,10.9743,66.979,53.2963666667,60.2141666667,23.8279333333,10.0157333333,7.75926666667,11.7017,12.0311666667
648.47,10.9186333333,66.9806333333,53.3472666667,60.3295666667,23.8168666667,10.0664666667,7.7784,11.7015666667,11.9547666667
648.80,10.8131333333,66.873,53.2040333333,60.2558333333,23.7356,9.95006666667,7.62533333333,11.5927333333,11.8674666667
649.13,10.8323666667,66.8705333333,53.1863,60.2943,23.8070666667,9.91313333333,7.6222,11.6096666667,11.8631
