wavelength,Back_ThrOrnf,Belly_ThrOrnf,Breast_ThrOrnf,Crissum_ThrOrnf,Crown_ThrOrnf,DorTail_ThrOrnf,Patch10_ThrOrnf,Patch11_ThrOrnf,Rump_ThrOrnf,Throat_ThrOrnf,WingTip_ThrOrnf
787.76,16.5108888889,29.1277777778,22.461,26.1372222222,16.6251111111,17.1547777778,16.9054444444,24.1017777778,21.5886666667,26.4381111111,19.8026666667
788.07,16.5274444444,29.5953333333,21.7691111111,26.0632222222,16.5688888889,17.4542222222,17.3308888889,24.1067777778,21.8925555555,26.3002222222,19.7404444444
788.38,16.4813333333,29.5472222222,21.4814444445,26.0081111111,16.6152222222,17.1706666667,16.79,23.9814444444,21.5637777778,26.0392222222,18.9301111111
788.69,17.0368888889,29.9646666667,22.1713333333,26.6563333333,17.2297777778,17.2197777778,17.4023333334,24.2718888889,21.512,26.4332222222,19.5231111111
789.00,16.8318888889,30.0288888889,22.6454444444,26.518,16.522,16.6976666667,17.4513333334,23.8951111111,21.0967777778,26.1051111111,19.1965555555
789.31,16.698,30.9314444445,22.8384444444,27.0991111111,16.6666666667,17.0321111111,17.7108888889,24.2378888889,21.1257777778,26.6082222222,19.3713333333
789.62,17.9677777778,32.5278888889,23.5956666666,27.9946666667,18.1227777778,18.0813333333,18.835,25.3511111111,21.9846666667,28.3663333333,20.6216666667
789.92,17.6863333333,32.5046666667,23.1251111111,27.7142222222,17.5907777778,18.1326666667,18.7912222222,25.6851111111,21.7335555556,27.7777777778,20.342
790.23,18.2554444444,33.8155555556,24.348,29.0487777778,18.4967777778,19.1541111111,19.8664444444,26.8464444445,22.7702222222,28.9611111111,21.017
790.54,17.4253333333,33.0655555556,24.0181111111,27.6885555556,17.7263333333,18.1168888889,19.0762222222,26.1488888889,21.2071111111,28.1346666667,19.4666666667
790.85,16.9754444444,32.8762222222,23.4454444444,27.3777777778,17.0782222222,17.627,18.7014444445,25.6631111111,20.2216666666,28.0293333333,18.5755555555
791.16,17.2864444445,33.9883333333,23.7192222222,28.2574444444,17.2981111111,18.8771111111,19.5087777778,26.3744444444,20.1403333333,28.4092222222,19.4268888889
791.47,18.1583333333,35.0245555555,24.8765555555,28.9522222222,17.8061111111,19.5795555556,20.5661111111,26.8263333333,20.5543333333,29.4808888889,19.9318888889
791.78,18.7941111111,36.0301111111,25.9497777778,30.157,18.5064444444,19.885,21.8027777778,27.4122222222,21.0355555556,30.6484444445,20.9636666667
792.08,19.4567777778,36.2921111111,26.1595555556,30.2294444444,19.3961111111,20.8816666667,21.715,28.2487777778,22.1013333333,31.4251111111,20.8695555556
792.39,19.8861111111,36.1533333333,26.3253333333,30.7067777778,20.0073333333,21.1572222222,22.0648888889,29.2423333333,22.5975555555,31.9415555556,20.8182222222
792.70,19.6524444445,35.2635555555,25.2504444444,29.7864444445,18.7477777778,20.0868888889,21.0276666667,27.9887777778,21.8964444445,30.6791111111,19.7973333333
793.01,20.6143333334,35.9447777778,25.813,30.468,18.7281111111,20.3603333333,21.2671111111,27.8806666667,22.6088888889,30.1897777778,19.9734444444
793.32,20.4948888889,37.1554444445,26.2526666667,31.2873333333,18.5225555556,20.3356666667,21.3402222222,27.6367777778,23.1165555556,30.1727777778,19.6864444445
793.62,20.4705555556,37.2997777778,25.6757777778,31.3187777778,18.043,20.4327777778,21.0962222222,27.5401111111,22.5226666667,29.5671111111,19.5571111111
793.93,21.2478888889,38.5091111111,26.12,32.4095555556,18.3752222222,21.5766666667,22.3235555556,29.1953333333,23.222,30.1947777778,20.2225555556
794.24,22.0847777778,39.2758888889,26.8414444445,33.2333333334,19.5881111111,22.8963333333,23.0335555556,29.9123333333,23.9948888889,31.0613333333,21.3607777778
794.55,22.8572222222,39.2064444444,27.0941111111,33.028,20.5006666667,22.7107777778,22.7838888889,30.0121111111,24.3712222222,31.3432222222,21.7338888889
794.86,23.7013333333,39.3576666667,27.441,33.9226666667,21.0077777778,23.1721111111,23.0881111111,30.3992222222,24.5791111111,31.241,22.1261111111
795.16,23.9937777778,39.1645555556,27.3731111111,33.8613333333,20.7674444445,23.5716666667,22.8908888889,30.705,24.651,30.6581111111,21.9054444444
795.47,22.4366666667,38.0851111111,26.1521111111,32.8451111111,18.983,21.8173333333,21.6983333333,29.1054444444,22.3293333333,29.1531111111,20.3763333333
795.78,22.0902222222,38.5464444445,25.009,32.4565555556,18.4983333333,21.0211111111,20.8048888889,28.4804444444,21.8498888889,28.3604444444,20.3123333333
796.09,24.0962222222,40.5644444444,27.0151111111,34.1501111111,20.5165555556,23.4475555555,23.0152222222,30.6427777778,23.2432222222,30.2583333333,22.7147777778
796.40,23.4862222222,40.0505555556,27.1216666667,33.5021111111,20.3684444444,23.1973333333,23.2695555556,30.7692222222,22.3666666667,30.36,22.8842222222
796.70,24.6074444444,40.111,27.8782222222,34.0892222222,21.1476666667,23.9576666667,24.0287777778,31.6448888889,22.3285555556,31.5032222222,23.7218888889
797.01,25.0294444444,40.3858888889,28.4207777778,33.9765555556,21.0294444444,23.5791111111,24.2923333333,31.5205555556,22.2338888889,31.9065555555,23.0876666667
797.32,26.1647777778,41.0222222222,29.0092222222,35.0213333333,22.3607777778,24.2223333333,25.2745555556,31.4717777778,23.2511111111,32.6857777778,23.9102222222
797.63,25.7866666667,41.4606666667,28.6777777778,35.191,21.6068888889,23.4994444444,25.0901111111,31.3943333333,22.7678888889,32.7528888889,23.1045555556
797.93,26.7394444444,42.7313333334,29.8488888889,36.5951111111,21.6943333333,24.8856666666,26.5165555556,32.8873333333,23.3602222222,34.0256666667,24.1817777778
798.24,24.3566666667,41.0172222222,28.2353333333,34.9798888889,19.6975555556,23.0271111111,24.0394444444,31.3208888889,21.3075555555,31.8821111111,22.2952222222
798.55,22.9663333334,40.2572222222,27.0651111111,34.5691111111,18.2873333334,21.6548888889,23.1427777778,30.3317777778,20.028,31.0758888889,21.4025555556
798.85,24.3427777778,41.5872222222,28.3427777778,35.8222222222,19.6444444445,22.7808888889,24.8125555556,31.2127777778,20.9651111111,32.1271111111,22.7682222222
799.16,25.2234444445,41.7753333333,29.8084444445,37.1135555556,20.0767777778,23.8568888889,26.1304444444,32.1967777778,21.5835555556,33.5122222222,23.2056666667
799.47,23.7002222222,40.0622222222,28.238,36.0817777778,18.6955555556,22.4555555555,24.9966666666,30.7791111111,20.1996666667,32.1016666667,21.3796666667
799.78,22.1825555556,38.6973333333,26.1857777778,35.2225555556,17.03,21.2048888889,23.0677777778,29.5415555556,18.8532222222,30.9022222222,19.4477777778
800.08,21.993,38.7001111111,25.8765555556,35.1132222222,17.1788888889,21.2378888889,23.0852222222,29.7194444445,19.3905555556,30.8252222222,19.3366666667
800.39,23.0506666667,39.6766666667,26.2836666667,36.308,18.3646666667,22.2765555556,23.7842222222,30.7933333333,20.6057777778,31.7304444444,21.217
800.70,21.7474444444,38.0004444445,25.4781111111,34.6084444444,16.8767777778,21.6117777778,22.4123333333,30.1045555555,19.848,31.3254444444,19.6853333333
801.00,23.5292222222,38.3305555556,26.7702222222,35.2941111111,17.8105555556,23.1344444444,24.1831111111,31.3862222222,21.2283333333,32.0124444445,21.0512222222
801.31,23.1631111111,37.0002222222,26.2212222222,34.5507777778,17.2686666667,22.5266666667,23.2875555555,30.0815555555,20.7001111111,31.3408888889,19.9667777778
801.62,25.1203333333,38.3186666667,27.5235555555,35.2836666667,18.7612222222,24.4473333333,25.3397777778,31.8363333333,21.9748888889,32.7153333333,21.4393333333
801.92,25.656,38.2747777778,27.4426666667,35.3014444445,19.0396666667,24.679,25.8793333333,31.9655555556,21.8453333333,33.5846666666,21.4543333333
802.23,26.9454444445,39.0445555555,28.0823333333,36.2702222222,20.0162222222,25.9438888889,26.7018888889,33.2115555555,23.129,34.5242222222,23.3996666667
802.54,27.3051111111,39.5258888889,28.4422222222,36.1418888889,20.5371111111,26.3598888889,27.1683333333,33.8265555556,23.647,34.498,24.2088888889
802.84,27.888,39.9091111111,29.2664444444,36.5178888889,21.0227777778,26.5371111111,27.447,33.7607777778,23.587,35.0841111111,24.4416666667
803.15,29.6901111111,41.0664444445,31.5884444444,37.9118888889,22.5014444444,28.2942222222,29.6202222222,35.0224444445,25.0558888889,36.6973333333,26.6468888889
803.46,30.1323333333,41.4426666667,32.0387777778,37.886,22.0373333333,28.8804444444,30.1322222222,35.1827777778,24.8397777778,37.0606666667,26.9314444444
803.76,28.0294444444,39.1548888889,30.3291111111,35.9636666667,20.1523333333,27.2387777778,28.9205555556,33.4337777778,23.1708888889,35.1445555556,24.2346666667
804.07,29.454,40.8576666667,31.445,37.3883333333,21.5195555555,28.722,30.3028888889,34.4604444444,23.452,35.8513333333,26.614
804.38,28.3022222222,40.4925555555,31.2661111111,37.407,21.0213333333,28.1044444444,29.5941111111,34.1997777778,22.4957777778,35.6134444445,25.6725555556
804.68,27.3655555555,39.3771111111,30.0365555556,36.4164444445,20.5433333333,27.1977777778,28.7848888889,33.5012222222,22.3288888889,34.4933333333,25.1678888889
804.99,27.2351111111,39.7524444445,30.6127777778,36.7262222222,20.8467777778,26.6237777778,29.1608888889,34.021,23.2766666667,34.9992222222,25.6764444444
805.30,27.2103333333,38.8888888889,30.7347777778,35.23,21.0574444444,26.5533333334,28.5097777778,33.8562222222,22.9092222222,33.3633333333,25.5524444444
805.60,25.2792222222,37.306,30.0123333333,33.5971111111,19.429,25.5742222222,27.576,32.5884444444,21.8186666667,32.1227777778,22.9515555556
805.91,25.5173333333,37.6398888889,30.3598888889,34.0842222222,20.337,26.2068888889,28.1378888889,32.9194444444,22.5746666667,33.1801111111,23.816
806.21,25.6848888889,37.2422222222,30.317,33.718,20.2214444445,26.9776666667,28.8088888889,33.6872222222,23.0841111111,33.2101111111,24.1615555556
806.52,25.1446666666,36.8495555556,29.2858888889,33.2864444445,19.9092222222,26.3948888889,28.1606666666,33.8956666667,22.3628888889,32.3798888889,24.0036666667
806.83,23.7087777778,34.8965555556,28.4596666667,32.4596666667,19.0498888889,25.1341111111,26.7433333333,33.7931111111,21.0882222222,31.0191111111,22.9884444444
807.13,24.9005555556,34.9556666667,29.2164444445,33.2721111111,19.9572222222,25.6044444445,26.875,34.0833333333,21.5643333333,31.4048888889,24.1505555556
807.44,23.6746666667,33.7352222222,28.5892222222,32.5142222222,18.8533333333,24.7102222222,26.1474444445,33.4415555555,20.6768888889,30.9533333333,22.0213333333
807.74,24.4851111111,33.349,28.3864444444,32.2408888889,18.352,24.6723333333,25.4213333333,33.2396666667,20.9583333334,30.7273333333,22.4407777778
808.05,22.7025555556,31.8123333333,27.4734444445,30.8677777778,17.179,22.8145555556,23.6791111111,32.2604444445,18.6998888889,29.2187777778,20.8773333333
808.35,21.9961111111,29.7964444445,26.5666666667,29.3118888889,16.1661111111,22.3352222222,23.2718888889,31.2825555556,17.2156666667,28.23,19.7673333333
808.66,22.9185555556,30.7961111111,27.4461111111,30.6966666667,16.0862222222,23.4327777778,24.0132222222,32.9684444445,18.3415555556,29.917,20.9287777778
808.97,23.6884444445,31.0035555555,28.0711111111,30.4334444444,15.8846666666,23.786,24.4378888889,33.4474444444,18.638,29.5861111111,21.7661111111
809.27,22.2222222222,27.7695555555,26.5514444444,28.823,13.6132222222,21.9095555556,22.9794444444,31.7697777778,16.9216666667,27.2097777778,19.8847777778
809.58,21.3213333333,26.9768888889,26.0092222222,28.2783333333,13.13,20.871,22.4723333333,31.0811111111,15.9491111111,27.0103333333,19.3692222222
809.88,19.8624444445,25.5982222222,25.2213333333,26.729,12.0944444444,20.2391111111,22.337,29.9898888889,15.2901111111,26.2045555555,17.8628888889
810.19,20.337,26.8434444444,25.709,26.6767777778,12.9463333333,20.8876666667,22.756,29.6628888889,16.3664444444,26.9437777778,18.5352222222
810.49,19.9562222222,27.2743333333,25.7468888889,25.8475555556,12.5208888889,21.2487777778,22.9943333333,29.7413333333,16.7673333333,27.1903333334,18.5631111111
810.80,20.0411111111,26.3463333333,25.2726666667,25.9203333333,12.4062222222,20.3136666667,22.9038888889,30.0784444444,16.2746666667,25.8521111111,19.1888888889
811.10,20.0657777778,26.6502222222,25.9096666667,26.2057777778,14.6337777778,21.7117777778,24.5103333333,31.4896666667,16.9382222222,27.2921111111,20.4277777778
811.41,22.4783333333,28.5621111111,28.3062222222,28.1298888889,16.5064444444,24.4796666667,27.1534444445,33.3173333333,19.9007777778,29.5868888889,22.8466666667
811.71,22.6588888889,29.096,28.077,28.7725555556,17.338,24.3411111111,27.0095555555,34.0451111111,19.7638888889,29.9207777778,23.0146666667
812.02,20.7428888889,27.6731111111,27.0784444444,27.0943333333,16.6425555555,23.1388888889,26.3065555556,32.9312222222,18.5238888889,28.5575555556,21.3055555556
812.32,19.9638888889,27.9822222222,26.7387777778,26.9841111111,17.1494444444,22.9584444444,25.6257777778,33.2352222222,19.0966666667,28.7513333334,21.404
812.63,19.3495555556,29.0901111111,26.0524444444,26.0524444444,17.5831111111,22.9321111111,24.6163333334,33.0526666667,18.6891111111,28.6608888889,20.4721111111
812.93,19.4813333333,29.6896666667,26.6208888889,26.5386666667,17.9223333333,23.1576666667,24.1425555556,33.2675555556,19.6947777778,28.9677777778,20.9254444445
813.24,20.0468888889,30.3045555555,26.7738888889,26.6733333333,18.5911111111,23.0255555555,23.6782222222,33.7014444444,19.7455555556,28.9492222222,21.1847777778
813.54,19.7568888889,28.7964444444,26.2113333333,25.5778888889,17.8222222222,22.0337777778,23.2323333333,33.3504444444,18.9523333333,28.7622222222,20.4417777778
813.85,19.5062222222,28.924,26.3492222222,26.0846666666,17.8131111111,21.3227777778,23.4568888889,33.633,18.5006666667,28.7478888889,20.4408888889
814.15,18.0823333334,28.8173333333,26.0753333333,24.5521111111,17.4911111111,21.0393333333,22.9748888889,32.6165555556,18.9784444444,28.7993333333,20.3584444445
814.46,15.8943333333,27.3405555555,24.6602222222,22.7621111111,14.5355555555,18.1648888889,20.1563333334,30.7278888889,17.4764444444,26.4097777778,18.3137777778
814.76,13.7003333333,26.4734444444,22.8213333334,21.6811111111,14.2028888889,16.0193333333,18.2607777778,29.8357777778,15.9418888889,24.8501111111,17.6424444444
815.07,12.0988888889,25.2992222222,21.9563333333,20.342,12.5165555556,15.2326666667,16.904,28.319,15.2705555556,23.7986666666,17.075
815.37,13.8133333333,27.4377777778,23.0347777778,21.6742222222,15.1173333333,16.6666666667,18.2918888889,29.1571111111,17.0823333333,25.1888888889,19.898
815.68,12.9286666667,26.0071111111,22.4844444444,21.2666666666,14.8772222222,15.7016666667,17.7442222222,28.7991111111,15.5891111111,24.6204444445,18.5685555556
815.98,9.81166666666,22.2805555555,20.5933333333,18.6348888889,11.8866666667,13.535,15.9587777778,26.6045555556,12.6624444444,22.3578888889,16.9866666667
816.29,7.6771111111,20.8407777778,18.8277777778,15.9857777778,9.94677777777,11.9004444444,13.5385555556,25.3403333333,10.0847777778,19.9132222222,14.7622222222
816.59,6.42466666668,20.0936666667,18.6292222222,14.9582222222,9.33411111111,11.5797777778,13.1808888889,24.3702222222,9.70533333333,19.1173333333,14.1574444444
816.89,6.20233333335,20.4147777778,18.7403333334,15.449,9.39899999999,11.8912222222,13.5844444444,25.2662222222,10.0075555555,19.0637777778,14.3646666667
817.20,5.8781111111,19.9188888889,18.6657777778,14.2065555555,9.15777777777,12.1614444445,12.9536666667,24.4516666667,9.6371111111,18.1685555555,13.4328888889
817.50,7.33088888889,21.2152222222,19.3782222222,15.4388888889,10.2102222222,12.595,13.4781111111,25.0663333333,9.92766666668,19.2545555555,14.1494444444
817.81,10.7961111111,23.8807777778,22.3053333333,18.1094444445,13.8143333333,15.7878888889,16.6832222222,27.6451111111,13.3663333333,22.0894444445,17.1806666667
818.11,10.8237777778,23.3397777778,22.0625555555,17.7523333333,12.7076666667,15.5651111111,16.3793333333,27.6021111111,13.3621111111,21.408,16.3953333333
818.41,11.7138888889,24.4783333333,23.1647777778,18.4825555556,13.6918888889,16.999,17.1226666666,28.2028888889,14.9434444444,22.5004444444,17.5242222222
818.72,11.8814444445,23.6741111111,22.563,18.8147777778,12.6073333333,16.548,16.5036666667,27.3334444444,14.4444444445,21.9108888889,16.3112222222
819.02,13.1805555555,24.9722222222,23.0416666667,20.2638888889,13.0138888889,17.5694444444,16.9166666667,27.4583333333,15.9722222222,22.5555555555,17.8055555556
819.33,15.3426666667,26.7683333334,24.3502222222,22.585,14.6776666667,18.8608888889,18.2203333333,28.6421111111,18.1597777778,23.9268888889,19.2601111111
819.63,16.8993333333,28.486,25.6225555555,25.0335555556,16.6305555555,19.9274444444,20.4858888889,29.6537777778,20.3101111111,25.6434444445,20.6924444444
819.93,17.4308888889,29.0915555556,25.5195555556,25.7255555555,16.8726666667,19.9211111111,20.2474444444,29.4264444444,20.4616666667,26.2922222222,20.7796666667
820.24,17.632,29.0434444445,24.7677777778,26.1762222222,17.0241111111,19.6982222222,20.2916666667,28.5856666667,20.1916666667,26.0762222222,20.3416666667
820.54,17.7342222222,29.2385555556,24.4842222222,26.5167777778,17.2502222222,19.4883333333,20.2201111111,28.2887777778,19.9963333333,26.6681111111,20.3412222222
820.85,17.2885555556,28.7867777778,23.8786666667,26.2115555555,16.8086666667,19.0636666667,19.7761111111,27.6977777778,19.6882222222,26.3147777778,19.6107777778
821.15,16.7788888889,28.4287777778,23.1158888889,25.7164444444,16.4195555555,18.4765555555,19.249,26.8571111111,19.0154444444,25.8196666667,19.0784444444
821.45,16.6346666667,28.5131111111,22.9936666667,25.6953333333,16.287,18.4932222222,19.0446666667,26.4028888889,18.8527777778,25.9153333333,18.6851111111
821.76,16.8286666667,28.5516666667,23.027,25.9405555556,16.5482222222,18.3326666666,19.1813333333,26.465,18.8061111111,26.0607777778,18.7113333333
822.06,16.8337777778,28.6,22.9953333333,25.919,16.6953333333,18.3666666667,19.1094444445,26.2871111111,18.7277777778,26.1185555556,18.6806666667
822.36,16.5485555556,28.3618888889,22.6494444445,25.6724444444,16.4321111111,18.0404444444,18.9534444445,25.9151111111,18.3416666667,25.9735555556,18.1797777778
822.67,16.9252222222,28.8997777778,23.0411111111,26.0274444445,16.8427777778,18.3057777778,19.3276666667,26.2433333333,18.5788888889,26.3796666667,18.3915555556
822.97,16.5357777778,28.493,22.602,25.549,16.3506666667,18.0652222222,18.7995555556,25.7757777778,18.03,25.9514444444,17.9981111111
823.27,16.5871111111,28.409,22.5823333333,25.4906666667,16.4154444444,18.0215555556,18.9304444444,25.742,18.0547777778,25.8874444444,17.8796666667
823.58,16.2758888889,28.392,22.3966666667,25.2337777778,16.2617777778,17.8846666667,18.5685555556,25.4187777778,17.867,25.6944444444,17.6611111111
823.88,16.1298888889,28.296,22.4636666667,25.0268888889,16.0592222222,18.0837777778,18.5927777778,25.3725555555,18.0094444444,25.4543333333,17.6307777778
824.18,16.0945555555,28.4232222222,22.5642222222,24.995,16.0661111111,18.1507777778,18.566,25.2961111111,17.9675555556,25.406,17.8413333333
824.49,16.1538888889,28.8035555555,22.708,25.1642222222,16.0863333333,18.403,18.5828888889,25.452,18.0612222222,25.533,17.9352222222
824.79,16.7601111111,29.2541111111,23.2605555556,25.5534444445,16.6863333333,18.9103333333,19.2548888889,25.9373333333,18.5858888889,26.031,18.5811111111
825.09,16.1071111111,29.1484444445,22.7413333333,25.0337777778,16.1504444444,18.4536666667,18.5238888889,25.369,18.1995555555,25.6177777778,17.9022222222
825.39,15.2703333333,28.8558888889,22.5875555556,24.4315555556,15.5944444445,17.9155555556,17.9685555555,25.0265555556,18.0688888889,25.3445555556,17.4326666667
825.70,15.1511111111,29.0522222222,22.8655555555,24.2636666667,15.7942222222,17.7492222222,17.8978888889,25.0556666667,18.133,25.5321111111,17.6378888889
826.00,14.5753333333,28.5337777778,22.3795555556,23.778,14.9218888889,17.2964444444,17.3278888889,24.3513333333,17.6743333333,25.271,17.139
826.30,15.5304444444,29.2278888889,23.3145555556,24.8273333333,15.9637777778,18.029,18.3364444444,25.3922222222,18.8201111111,26.2651111111,18.255
826.61,15.6345555555,29.7423333333,23.5172222222,25.3754444444,16.335,18.4371111111,18.5184444444,25.4817777778,19.2942222222,26.9017777778,18.6936666667
826.91,16.173,30.1964444444,24.247,25.8466666666,16.8166666667,18.8665555556,19.054,26.0467777778,19.8725555556,27.4715555555,19.3475555555
827.21,16.5255555556,30.6932222222,24.529,26.5921111111,17.6022222222,19.1337777778,19.3321111111,26.5217777778,20.2038888889,28.1621111111,19.7808888889
827.51,16.3926666667,30.3013333333,24.5305555555,26.5518888889,17.4817777778,19.0271111111,19.0074444444,26.4148888889,20.0184444444,28.0057777778,19.3727777778
827.82,15.4103333333,29.4552222222,23.8386666667,25.8147777778,16.6463333333,18.1336666667,18.0045555556,25.3192222222,19.3153333333,27.1733333333,18.385
828.12,14.4988888889,29.0636666667,23.1256666667,25.4572222222,16.2186666667,17.2094444444,17.0784444444,24.8742222222,18.7905555556,26.7904444445,17.8725555556
828.42,15.4627777778,29.8224444444,24.0664444444,26.5433333333,16.9905555556,18.3408888889,18.1712222222,25.6403333333,19.8534444444,27.5924444444,19.1512222222
828.72,16.2681111111,31.0911111111,24.7882222222,27.5868888889,17.8127777778,19.3818888889,19.3241111111,26.9305555556,20.7026666667,28.7824444444,20.4865555556
829.02,16.5981111111,31.3763333333,24.536,28.0841111111,18.1618888889,19.8993333334,19.5062222222,27.2977777778,21.3442222222,28.7241111111,21.0702222222
829.33,17.0445555555,31.924,24.8876666667,28.8195555556,19.8325555556,20.5882222222,20.3021111111,27.9412222222,22.1915555556,29.2483333333,21.8237777778
829.63,16.6085555556,32.3571111111,24.8488888889,29.219,20.1883333333,20.351,20.1071111111,27.2432222222,22.3966666667,29.7421111111,22.071
829.93,17.193,33.7882222222,26.121,30.5393333333,21.4166666667,21.3905555556,21.3124444444,28.486,23.4437777778,30.3704444445,23.5216666667
830.23,16.9272222222,33.8396666667,26.5191111111,30.8158888889,21.9616666666,21.933,21.658,29.0364444444,23.4664444444,30.8012222222,23.7558888889
830.54,16.0406666667,34.5063333333,26.1691111111,30.4168888889,20.6212222222,20.4628888889,21.0651111111,28.2136666667,23.3791111111,30.9558888889,23.0623333333
830.84,17.3188888889,35.7766666667,26.4652222222,31.6494444445,21.4956666667,21.6774444445,22.7505555556,28.6776666667,24.4841111111,31.8474444444,23.9062222222
831.14,18.9821111111,36.1153333333,28.1132222222,33.3005555556,23.6294444444,23.0403333333,24.7748888889,30.1096666667,26.3296666667,33.5788888889,25.7076666667
831.44,18.7175555555,35.2463333333,27.6552222222,32.5528888889,22.7425555556,23.2168888889,23.9514444445,28.8492222222,25.727,32.8436666667,24.6708888889
831.74,18.6815555556,34.5136666667,27.2738888889,32.2825555556,22.1647777778,22.8987777778,23.4024444444,28.2818888889,24.7122222222,32.4123333333,23.5897777778
832.04,19.1477777778,33.9671111111,26.4292222222,31.85,21.575,22.3165555556,22.5863333334,26.9282222222,24.2988888889,31.4994444444,22.7752222222
832.35,19.1186666667,33.3831111111,26.5921111111,31.7442222222,20.9807777778,21.8125555556,22.3837777778,26.9894444444,23.7864444445,31.8683333333,22.7436666667
832.65,19.4417777778,34.0196666666,26.4337777778,32.4375555555,20.3491111111,22.6178888889,22.6525555556,27.1321111111,23.4204444445,31.914,22.9435555556
832.95,18.8572222222,33.2242222222,25.1938888889,31.4871111111,19.4143333333,21.9708888889,22.255,27.095,22.4191111111,30.9077777778,21.2608888889
833.25,19.3658888889,33.1554444444,24.8483333333,31.5965555556,19.4706666667,21.9711111111,22.2534444444,26.8991111111,21.9187777778,31.1256666667,20.8412222222
833.55,20.0377777778,33.6524444445,24.8154444444,31.897,19.4692222222,21.7036666667,22.5713333333,26.8303333333,22.4516666667,31.3684444444,21.4243333334
833.85,20.6526666667,33.2287777778,24.5813333333,32.2014444444,20.177,22.5742222222,23.0783333333,27.226,22.6787777778,31.2023333333,21.5754444445
834.16,20.9596666667,33.6303333333,24.7933333333,32.5814444444,20.6534444444,22.6212222222,23.531,28.0702222222,23.169,31.2912222222,21.8417777778
834.46,21.783,34.894,25.0632222222,33.1371111111,21.1101111111,23.3063333333,23.9696666667,28.773,23.1661111111,32.0252222222,22.4185555556
834.76,23.6354444444,36.774,26.1891111111,34.9123333333,22.417,24.1616666667,26.121,30.5653333334,24.571,32.9143333333,24.1325555555
835.06,24.7981111111,38.209,26.7096666667,36.0421111111,23.7656666666,25.0536666667,27.3434444444,31.2276666667,25.575,34.0896666667,25.1864444445
835.36,25.5491111111,39.2728888889,27.4683333333,37.5666666667,24.8775555555,26.1567777778,28.6842222222,32.0216666666,26.7434444445,34.9328888889,25.5597777778
835.66,27.6774444444,41.2873333333,29.2502222222,39.402,26.9967777778,28.5141111111,30.9126666667,33.0882222222,28.0566666667,36.2785555556,26.5395555556
835.96,29.1407777778,43.1853333334,30.473,40.5451111111,28.5907777778,29.2506666667,31.9398888889,34.3601111111,30.1552222222,37.7338888889,27.295
836.26,31.5593333333,45.4448888889,32.5595555556,43.0437777778,30.332,30.559,33.4801111111,35.134,31.6926666666,39.6157777778,28.9715555555
836.57,31.6792222222,46.3622222222,32.2938888889,43.9175555556,30.0247777778,30.669,33.7432222222,35.7194444445,32.5136666667,40.3746666667,29.2196666667
836.87,32.4612222222,47.4484444445,32.7842222222,45.8171111111,31.0723333333,32.2996666667,34.7866666666,37.1608888889,33.5108888889,41.2791111111,29.4573333333
837.17,32.9495555555,49.2063333334,33.1588888889,47.1131111111,31.6413333333,32.5657777778,35.4615555556,37.6941111111,33.7171111111,41.7407777778,29.6355555556
837.47,34.8625555555,50.9096666667,34.1656666667,49.8258888889,32.3655555556,34.2817777778,36.6241111111,37.592,34.5722222222,43.3992222222,31.3782222222
837.77,33.4591111111,50.2517777778,32.9138888889,50.2305555556,31.3418888889,33.5011111111,37.4842222222,36.3731111111,34.5911111111,41.74,29.0985555555
838.07,32.8438888889,49.6166666667,32.7586666667,49.2551111111,30.9281111111,34.2698888889,36.7815555556,35.249,33.2267777778,42.167,27.9694444444
838.37,32.0284444444,49.3148888889,33.0504444444,49.663,29.463,34.8554444444,36.9862222222,34.7467777778,33.0941111111,41.4221111111,27.5494444444
838.67,33.8262222222,51.9488888889,34.924,51.6128888889,30.3537777778,36.6934444444,38.508,36.9176666667,34.2071111111,43.7948888889,29.0323333333
838.97,33.8235555556,53.058,34.8272222222,53.455,29.9486666667,37.0214444444,38.9822222222,39.519,35.691,44.2811111111,31.3258888889
839.27,32.881,51.4596666667,32.926,51.8216666667,28.2868888889,36.1622222222,38.1761111111,37.8366666667,33.6728888889,42.0004444444,30.5952222222
839.57,31.4776666667,50.4696666667,32.1878888889,50.2634444445,26.827,35.991,37.7091111111,37.5713333333,33.1728888889,40.504,30.0113333334
839.87,31.9956666667,49.0616666667,33.0527777778,48.9318888889,27.3786666666,35.9438888889,38.5111111111,36.4184444445,33.247,38.533,30.7443333333
840.17,30.7434444444,47.4311111111,32.4144444445,46.8882222222,26.4202222222,34.482,36.9674444444,34.461,31.3283333333,36.9675555555,29.3651111111
840.47,31.3962222222,47.4671111111,33.3971111111,46.2322222222,25.7343333333,34.7594444444,36.8667777778,34.9083333333,31.3112222222,37.1007777778,29.8212222222
840.77,29.6012222222,47.5368888889,32.7148888889,44.6363333333,24.9734444444,34.4423333333,35.8927777778,34.9967777778,31.3072222222,36.5536666667,27.8737777778
841.07,30.7756666667,48.098,33.3762222222,44.7023333333,24.5862222222,34.8806666667,35.547,34.8592222222,32.1511111111,37.4381111111,28.9491111111
841.37,31.8548888889,49.104,34.162,45.9227777778,25.0,35.1701111111,36.7607777778,36.6263333333,32.9974444445,38.889,30.421
841.67,35.1306666667,51.494,35.901,47.6423333333,27.2642222222,36.3444444445,38.8655555556,40.5931111111,35.3407777778,40.9897777778,32.0262222222
