wavelength,Back_HemAtrm,Belly_HemAtrm,Breast_HemAtrm,Crissum_HemAtrm,Crown_HemAtrm,DorTail_HemAtrm,Patch10_HemAtrm,Rump_HemAtrm,Throat_HemAtrm,WingTip_HemAtrm
552.72,9.94216666666,33.0705833334,31.86775,22.056,4.89725,10.9865416667,28.2238333334,10.7283333333,24.1435833333,13.0340833334
553.06,9.94433333333,33.125,31.9195833333,22.0845833333,4.88075,11.002875,28.2823333333,10.74075,24.2031666666,13.0740833333
553.40,9.93241666667,33.1745,31.9425,22.1215,4.86,11.0026666667,28.28475,10.74675,24.2421666667,13.0840833333
553.74,9.97350000001,33.2345,31.9823333333,22.1290833333,4.8635,11.0305833333,28.35875,10.7730833333,24.3040833334,13.112
554.09,9.98708333332,33.2581666666,32.0003333333,22.1425833334,4.85641666667,11.0222916667,28.4064166667,10.7760833333,24.3689166667,13.1144166667
554.43,9.99750000001,33.33625,32.0828333333,22.1853333334,4.87833333333,11.0631666667,28.49475,10.8275,24.45525,13.12625
554.77,10.01025,33.4458333333,32.1650833334,22.2920833333,4.8795,11.0902916667,28.6053333333,10.879,24.5424166667,13.1749166667
555.11,10.0559166667,33.48425,32.2344166666,22.3456666667,4.90525,11.1175,28.6574166667,10.91175,24.6330833333,13.234
555.45,9.99525,33.4483333333,32.2029166667,22.29975,4.84475,11.0767083333,28.6145,10.879,24.6035,13.18025
555.80,9.92241666667,33.3581666666,32.17425,22.2421666667,4.76466666667,10.9875416667,28.5858333333,10.81575,24.574,13.0968333333
556.14,9.90875000001,33.3564166666,32.233,22.237,4.74633333334,10.9712083333,28.6224166667,10.8201666667,24.6105833333,13.0998333333
556.48,9.91550000001,33.38025,32.2679166667,22.3104166667,4.75433333333,10.9937916667,28.651,10.8180833333,24.6858333334,13.1139166667
556.82,9.89725,33.3901666667,32.2615833334,22.3395833333,4.74641666667,10.9670416667,28.6824166666,10.7940833333,24.71775,13.0880833333
557.16,9.90633333333,33.3700833334,32.2711666667,22.3371666667,4.76241666667,10.9704166667,28.71775,10.7925833333,24.7706666667,13.068
557.50,9.90833333333,33.3659166667,32.3046666667,22.37225,4.79325,11.0040833333,28.7449166666,10.8255833333,24.8059166667,13.0629166667
557.85,9.8755,33.3745,32.2964166667,22.365,4.73791666667,10.9802083333,28.7681666667,10.809,24.8433333333,13.0455833333
558.19,9.88458333333,33.41625,32.3271666667,22.4116666667,4.74191666667,10.9844583333,28.8091666667,10.81475,24.9009166667,13.10125
558.53,9.89783333334,33.3690833333,32.3233333333,22.3778333334,4.71891666667,10.9785,28.7823333334,10.7684166667,24.88525,13.07025
558.87,9.80150000001,33.2929166667,32.2385,22.2978333333,4.62783333333,10.90775,28.74825,10.6603333333,24.8680833333,12.9790833333
559.21,9.80791666666,33.30125,32.25725,22.3105,4.624,10.8977083333,28.80775,10.6345833334,24.9313333333,12.9964166667
559.55,9.84508333333,33.3251666666,32.2658333333,22.3216666667,4.64308333334,10.9319583333,28.80475,10.6655,24.99275,13.0184166667
559.89,9.84941666666,33.36225,32.2703333333,22.37325,4.65433333333,10.9427083333,28.8343333333,10.686,25.0325833333,13.0376666667
560.23,9.85141666666,33.389,32.3133333333,22.3859166667,4.67333333334,10.966,28.903,10.6823333333,25.0513333333,13.0415833333
560.58,9.86541666667,33.4011666667,32.3311666667,22.3550833333,4.65658333333,10.9837916667,28.9011666667,10.6905833333,25.0836666667,13.0430833333
560.92,9.87416666667,33.4658333333,32.3561666666,22.3735833334,4.62641666666,10.9910416667,28.9401666667,10.7204166667,25.11025,13.07725
561.26,9.87983333332,33.5385,32.3955833333,22.427,4.62983333334,10.992625,28.9715833333,10.7145833333,25.1998333333,13.10875
561.60,9.94691666668,33.6354166667,32.51475,22.5125833334,4.72775,11.0828333333,29.0579166667,10.7771666667,25.2836666666,13.1716666667
561.94,9.96891666667,33.649,32.5473333334,22.5134166667,4.73333333333,11.1083333333,29.0838333333,10.8041666667,25.3325833334,13.1855
562.28,9.96425000001,33.7195833333,32.6026666667,22.56575,4.76133333334,11.1542083333,29.1514166667,10.8316666667,25.4465833333,13.2363333333
562.62,10.0629166667,33.8494166667,32.7256666667,22.6585,4.8495,11.267875,29.25175,10.9486666667,25.5529166667,13.3408333333
562.96,10.0670833333,33.88125,32.756,22.6869166666,4.85533333333,11.3155416667,29.3073333334,10.9843333333,25.5855833333,13.3535833334
563.30,10.0569166667,33.9150833333,32.7894166666,22.7000833333,4.819,11.3193333333,29.3789166667,10.96875,25.61325,13.3623333333
563.64,10.0190833333,33.9051666667,32.7453333333,22.6719166667,4.77291666667,11.313875,29.3985833333,10.9215,25.6353333333,13.3393333333
563.99,9.98608333333,33.8783333333,32.7355833333,22.6193333333,4.71341666667,11.261875,29.3493333333,10.8825,25.6415,13.3086666667
564.33,10.0125,33.912,32.8015833333,22.6935833333,4.762,11.3065,29.43225,10.9318333333,25.7223333333,13.3783333333
564.67,10.0275833333,33.9414166667,32.871,22.7535833333,4.76575,11.309625,29.4783333334,10.9264166667,25.8125,13.3794166667
565.01,9.99375000001,33.9225,32.8208333334,22.69925,4.71508333333,11.2697083333,29.4698333333,10.9073333333,25.794,13.3496666667
565.35,9.98258333334,33.8909166666,32.7931666667,22.7061666667,4.6805,11.2472083333,29.476,10.9145833333,25.8110833333,13.3595
565.69,10.0155,33.9110833333,32.8456666667,22.73925,4.69666666667,11.2701666667,29.5200833334,10.9189166667,25.8461666667,13.3790833333
566.03,10.00975,33.9108333333,32.8694166667,22.7445833334,4.65483333333,11.2496666667,29.5631666667,10.9365,25.8588333333,13.3634166667
566.37,9.99691666667,33.8708333333,32.8715,22.7069166667,4.64658333333,11.2115,29.56575,10.9120833333,25.8539166667,13.3468333334
566.71,9.99350000001,33.9015833333,32.9301666667,22.7370833334,4.63016666666,11.1999583333,29.6006666667,10.8964166667,25.88975,13.3333333333
567.05,9.98075,33.8985,32.9386666667,22.7374166666,4.65666666667,11.2085833333,29.6004166667,10.902,25.9189166667,13.3491666667
567.39,9.97450000001,33.8558333333,32.9238333333,22.7199166667,4.64833333333,11.1894583333,29.5891666667,10.9120833333,25.9020833333,13.3365833333
567.73,10.01825,33.9004166667,32.9355833333,22.7870833333,4.71991666667,11.2347916667,29.65775,10.9688333333,25.9690833333,13.41025
568.07,10.02275,33.933,32.9550833333,22.7949166667,4.69825,11.2360833333,29.6948333333,10.9524166667,25.9861666667,13.4023333333
568.41,10.04075,33.9095,32.95175,22.7805,4.72683333333,11.2564583333,29.7260833333,10.99025,26.0050833333,13.4266666667
568.75,10.09925,33.9561666666,33.0585833334,22.8458333333,4.77916666666,11.3283333333,29.8125833333,11.0206666667,26.0998333333,13.4550833333
569.09,10.1335833333,33.98275,33.0958333334,22.8351666667,4.81241666667,11.36325,29.845,11.0419166666,26.14975,13.476
569.43,10.1005833333,33.9885833333,33.1006666667,22.8280833334,4.79516666667,11.3664583333,29.87825,11.0296666667,26.1926666667,13.4615833333
569.77,10.1131666667,33.9408333333,33.075,22.8164166666,4.80608333333,11.3867916667,29.8423333333,10.9976666667,26.1951666666,13.4764166667
570.11,10.1311666667,33.9946666666,33.1423333334,22.8719166667,4.78791666667,11.411125,29.9093333333,11.033,26.2863333334,13.4966666667
570.45,10.1818333333,34.0370833333,33.155,22.8841666667,4.84425,11.472,29.9783333333,11.0934166667,26.3521666667,13.5461666667
570.79,10.2439166667,34.0909166667,33.2274166667,22.9313333333,4.86833333333,11.5242916667,30.0625,11.1411666667,26.4413333333,13.5940833333
571.13,10.2991666667,34.178,33.3136666667,23.0100833333,4.93366666667,11.5735,30.1696666667,11.1896666667,26.56925,13.658
571.47,10.2571666667,34.151,33.3149166666,22.9830833333,4.87183333334,11.5378333333,30.184,11.16675,26.5824166667,13.608
571.81,10.2558333333,34.1715833333,33.3248333333,22.9924166667,4.88291666667,11.536125,30.2194166666,11.1780833333,26.64775,13.6143333334
572.15,10.2244166667,34.1911666666,33.353,22.9985833333,4.85616666667,11.5364583333,30.2406666667,11.1645833333,26.6975,13.6154166667
572.49,10.201,34.1848333333,33.3483333333,22.9760833333,4.83275,11.514,30.25825,11.1603333333,26.6866666667,13.6386666667
572.83,10.20425,34.2636666666,33.4310833333,23.0310833334,4.85475,11.5509166667,30.3288333334,11.1793333333,26.77725,13.6729166666
573.17,10.2315,34.2918333333,33.4530833333,23.0565,4.86833333333,11.5543333333,30.3815833334,11.21675,26.8201666666,13.6931666667
573.51,10.2254166667,34.3348333333,33.493,23.08525,4.88733333334,11.5677083333,30.4643333333,11.23325,26.8940833334,13.7081666667
573.85,10.2183333333,34.3310833333,33.477,23.0724166667,4.87275,11.558875,30.4819166667,11.1981666667,26.8846666666,13.707
574.19,10.20375,34.37275,33.5200833333,23.08625,4.85875,11.5507083333,30.5035833333,11.1753333333,26.9256666667,13.7158333333
574.53,10.1901666667,34.4146666667,33.55575,23.1195,4.85183333334,11.5675,30.5536666667,11.1649166667,26.9809166667,13.7145833333
574.87,10.1601666667,34.4029166667,33.59475,23.0981666667,4.83366666666,11.5702916667,30.5546666667,11.1376666667,26.981,13.6968333333
575.21,10.2169166667,34.4793333333,33.6611666667,23.15125,4.88091666667,11.6271666667,30.6151666667,11.1705,27.0721666667,13.75375
575.55,10.2234166667,34.4905,33.6943333333,23.158,4.88258333333,11.6430416667,30.6539166667,11.1668333333,27.1146666667,13.7714166667
575.89,10.22475,34.4751666667,33.6894166667,23.164,4.86233333334,11.640625,30.6636666667,11.1413333333,27.1033333333,13.7395
576.22,10.2568333333,34.49225,33.7076666667,23.21375,4.891,11.6559166667,30.6816666667,11.1481666667,27.18475,13.75325
576.56,10.2380833333,34.4514166667,33.6320833333,23.1854166666,4.84025,11.6084583333,30.65875,11.0885833333,27.1353333333,13.7174166667
576.90,10.25725,34.50675,33.6464166667,23.2109166667,4.83866666667,11.6275,30.7010833333,11.078,27.1898333334,13.7433333333
577.24,10.2995833333,34.5254166667,33.6650833333,23.2281666666,4.83891666667,11.623,30.7378333334,11.0950833333,27.2291666667,13.7450833333
577.58,10.32175,34.5309166667,33.66375,23.2555,4.90991666667,11.6599166667,30.7708333333,11.11825,27.2748333333,13.7903333334
577.92,10.3008333333,34.4629166667,33.6464166667,23.26425,4.87866666667,11.6297083333,30.7516666667,11.1045833333,27.3219166667,13.7611666667
578.26,10.25575,34.3801666667,33.5714166667,23.1950833333,4.8185,11.516125,30.6964166667,11.043,27.2829166666,13.6916666667
578.60,10.2663333333,34.4153333333,33.5561666667,23.1996666667,4.80141666667,11.5054583333,30.7363333334,11.0470833333,27.3026666667,13.6968333333
578.94,10.2778333333,34.425,33.5584166667,23.2195,4.81141666667,11.5243333333,30.7704166667,11.0398333333,27.3310833333,13.7290833333
579.28,10.2928333333,34.4090833333,33.5318333333,23.2455,4.807,11.529125,30.7753333333,11.0498333333,27.3070833333,13.7244166667
579.61,10.3580833333,34.4690833333,33.5753333333,23.2983333333,4.88458333333,11.603125,30.889,11.1013333333,27.4259166667,13.8169166667
579.95,10.3629166667,34.50875,33.6403333333,23.3438333333,4.89341666667,11.6650833333,30.9643333333,11.1289166667,27.4665,13.8429166666
580.29,10.3969166667,34.478,33.6694166667,23.359,4.93358333333,11.6669583333,31.0079166667,11.1611666667,27.5105,13.8498333333
580.63,10.4339166667,34.4713333333,33.7121666666,23.40475,4.97966666667,11.70425,31.0424166667,11.17375,27.5824166667,13.8660833333
580.97,10.432,34.48875,33.7001666666,23.4160833333,5.00491666667,11.719125,31.0665833333,11.18675,27.5811666666,13.88625
581.31,10.49925,34.55625,33.7605,23.4733333333,5.03291666666,11.7610416667,31.1314166667,11.2493333333,27.6765,13.9459166667
581.65,10.5588333333,34.6525833333,33.81675,23.5093333333,5.0855,11.7994166667,31.243,11.2864166667,27.7258333333,13.9780833333
581.98,10.6318333333,34.7495,33.89575,23.6060833333,5.16716666666,11.8927083333,31.3629166667,11.3396666667,27.8069166667,14.0664166667
582.32,10.6365833333,34.7934166667,33.9258333333,23.65025,5.17375,11.908375,31.3581666666,11.37225,27.8688333334,14.0785
582.66,10.6275833333,34.7603333333,33.92675,23.63275,5.14966666666,11.8750416667,31.3801666667,11.3684166667,27.87475,14.0505833333
583.00,10.6173333333,34.848,34.0375,23.6486666667,5.15325,11.8839166667,31.46125,11.3949166667,27.9949166667,14.0750833333
583.34,10.5860833333,34.8804166667,34.0416666667,23.6551666667,5.15308333334,11.8532083333,31.4626666667,11.40825,28.01675,14.0715833333
583.68,10.55425,34.8411666666,33.9854166666,23.5980833334,5.11425,11.7818333333,31.4418333333,11.3969166667,28.03125,14.0489166667
584.01,10.5528333333,34.87925,33.9673333333,23.6311666667,5.10925,11.7967083333,31.5060833333,11.4026666666,28.0765833333,14.0618333333
584.35,10.5335833333,34.8733333333,33.9980833333,23.6480833333,5.09775,11.81125,31.5231666666,11.4249166667,28.0768333333,14.0934166667
584.69,10.5375833333,34.9250833333,34.0639166667,23.6853333334,5.10558333333,11.8437916667,31.6079166667,11.451,28.1910833333,14.1235
585.03,10.4671666667,34.8871666667,34.0749166667,23.6629166666,5.04766666667,11.837625,31.6230833333,11.4145,28.1805,14.0711666667
585.37,10.4593333333,34.8779166667,34.0935,23.6774166667,5.01266666667,11.8469583333,31.6395,11.4293333333,28.2256666666,14.0803333333
585.70,10.4093333333,34.8480833333,34.0951666667,23.66675,4.98666666667,11.831875,31.6136666666,11.4350833333,28.2768333333,14.05175
586.04,10.4591666667,34.8710833333,34.1875,23.7121666666,4.9955,11.90075,31.73325,11.4476666667,28.3773333333,14.0625833334
586.38,10.4749166667,34.9185833333,34.1954166666,23.7406666667,5.04016666667,11.9417083333,31.76825,11.4831666667,28.44925,14.0818333333
586.72,10.5758333333,34.9304166667,34.2323333333,23.8266666667,5.10466666667,12.0119583333,31.8424166667,11.5384166667,28.5560833333,14.1855
587.06,10.57725,34.9235,34.262,23.8078333334,5.07883333333,12.0130416667,31.83425,11.5070833333,28.58975,14.1609166667
587.39,10.5915833333,34.9573333334,34.3129166667,23.8119166667,5.09441666667,12.02675,31.90925,11.4964166667,28.6141666667,14.1629166667
587.73,10.6085,35.01575,34.44075,23.8359166667,5.12908333334,12.083625,32.0079166667,11.5323333333,28.75125,14.19975
588.07,10.6185,35.1091666666,34.4884166666,23.82975,5.11866666667,12.0768333334,32.0830833334,11.5256666667,28.8338333334,14.2010833333
588.41,10.6248333333,35.0890833333,34.5355833333,23.8330833333,5.1055,12.0600416667,32.067,11.4996666667,28.82675,14.18775
588.74,10.6325,35.1425833333,34.55125,23.9063333333,5.10758333333,12.057625,32.1389166666,11.5063333333,28.9250833333,14.2036666667
589.08,10.61275,35.0929166667,34.4941666667,23.8825,5.12716666667,12.0435833333,32.1629166667,11.4728333333,28.9298333333,14.2070833333
589.42,10.668,35.1160833333,34.5105,23.8998333333,5.15333333333,12.0650833333,32.2346666667,11.51775,28.9776666667,14.265
589.76,10.6686666667,35.0875,34.45725,23.91175,5.16833333333,12.0302916667,32.1905,11.5265833333,28.955,14.2788333334
590.09,10.6598333333,35.1358333333,34.55475,23.96125,5.14366666667,12.0070833333,32.2671666667,11.5313333333,29.0293333333,14.29575
590.43,10.5699166667,35.1258333333,34.5041666667,23.89125,5.07266666666,11.9388333334,32.2155,11.4624166667,28.9954166667,14.1811666667
590.77,10.4860833333,35.0768333333,34.4384166667,23.84075,4.97766666666,11.8701666667,32.1995833333,11.3880833333,28.9388333333,14.1155
591.11,10.4534166666,35.0431666667,34.4655833333,23.8505,4.96816666667,11.8715416667,32.1884166666,11.3775,28.9705,14.11
591.44,10.442,35.0048333333,34.4210833333,23.8198333334,4.943,11.814625,32.1209166667,11.3385833333,28.9166666667,14.0741666666
591.78,10.423,34.9354166667,34.3856666667,23.8125,4.92541666667,11.8184166667,32.11625,11.3356666667,28.8791666667,14.0558333333
592.12,10.389,34.9063333333,34.3628333333,23.74925,4.88533333333,11.77325,32.0943333334,11.2935833333,28.8786666666,14.0209166667
592.46,10.3961666667,34.958,34.352,23.7253333333,4.89433333334,11.786125,32.12075,11.3050833333,28.90425,14.0285833333
592.79,10.3890833333,35.0118333333,34.38725,23.7359166667,4.88241666667,11.7879583333,32.1441666667,11.34275,28.9409166667,14.0440833333
593.13,10.416,35.068,34.4443333334,23.8103333333,4.91758333333,11.8774166667,32.2224166666,11.3809166667,28.98875,14.0706666667
593.47,10.4754166667,35.1563333333,34.51925,23.8366666667,4.963,11.964125,32.3525833333,11.4445833333,29.1263333334,14.1585833333
593.80,10.4954166667,35.1414166667,34.53825,23.8761666667,4.99633333333,12.0265416666,32.40475,11.4775833333,29.1701666667,14.19425
594.14,10.48225,35.1375,34.5489166667,23.88125,5.0045,12.0765416667,32.4426666667,11.486,29.2035,14.2345833334
594.48,10.5918333333,35.27375,34.7078333333,23.9974166667,5.11991666667,12.1920416667,32.6066666666,11.6010833333,29.3466666667,14.3480833333
594.81,10.6475,35.3655833333,34.7771666667,24.0841666667,5.14416666667,12.2240416667,32.7150833334,11.6471666667,29.4228333333,14.4180833334
595.15,10.5624166667,35.32975,34.7628333333,24.0709166667,5.07066666667,12.2114166666,32.7130833333,11.5868333333,29.4251666667,14.3778333333
595.49,10.5295,35.3289166667,34.7763333334,24.0668333333,5.02575,12.205375,32.7184166667,11.52425,29.5069166666,14.3790833333
595.82,10.5363333333,35.3555,34.8039166667,24.102,5.013,12.237375,32.7810833333,11.5483333333,29.5890833333,14.415
596.16,10.5315,35.3551666667,34.865,24.1289166667,5.01375,12.255375,32.7961666667,11.525,29.6298333333,14.4105
596.50,10.5314166667,35.2940833334,34.8734166667,24.1015,5.02533333333,12.273875,32.7706666667,11.4838333333,29.6308333333,14.3888333333
596.83,10.4399166667,35.25425,34.8659166667,24.0191666667,4.9475,12.199,32.7015833333,11.3970833333,29.6278333333,14.3260833334
597.17,10.3354166667,35.20875,34.8383333333,23.9748333333,4.86125,12.086375,32.6995833333,11.2938333333,29.5904166667,14.2574166667
597.51,10.3105,35.2428333333,34.82575,23.9556666666,4.831,12.0585833333,32.6943333333,11.26175,29.5664166666,14.2260833333
597.84,10.341,35.24,34.8239166667,23.9645,4.84708333333,12.0573333333,32.70725,11.2895833333,29.5714166667,14.2256666667
598.18,10.3458333333,35.2283333333,34.82025,24.0090833333,4.87691666667,12.0675416667,32.7144166667,11.3024166667,29.6166666667,14.2626666667
598.52,10.3093333333,35.2346666667,34.8175833333,24.01,4.87033333334,12.0753333333,32.7729166667,11.3205833333,29.694,14.2564166666
598.85,10.3688333333,35.3114166667,34.8805,24.0609166667,4.94025,12.1477083333,32.86875,11.4120833333,29.7581666666,14.3276666666
599.19,10.3986666667,35.3526666667,34.9175,24.0825833333,5.01141666667,12.1591666667,32.9240833333,11.48775,29.8019166667,14.3526666667
599.53,10.4341666667,35.34825,34.9089166667,24.0968333333,5.043,12.1860833334,32.9649166667,11.5369166667,29.7961666667,14.3628333333
599.86,10.4098333333,35.3425,34.89275,24.0890833333,5.01066666667,12.1723333334,32.9893333333,11.5539166667,29.80925,14.3543333334
600.20,10.4455,35.446,34.96575,24.1754166667,5.00983333333,12.201375,33.1025833333,11.62675,29.91,14.408
600.53,10.57375,35.592,35.1195,24.3019166667,5.15325,12.3381666667,33.3008333333,11.791,30.0503333334,14.5914166666
600.87,10.59925,35.6371666667,35.1815,24.3049166667,5.18316666667,12.4213333333,33.29975,11.8330833333,30.0985833333,14.6130833333
601.21,10.6151666667,35.6355,35.2281666667,24.2798333333,5.18483333333,12.4421666666,33.3540833334,11.859,30.1755833333,14.6458333333
601.54,10.5610833334,35.6485833333,35.24975,24.24925,5.15183333334,12.4277083333,33.3598333333,11.8009166667,30.1895833334,14.61375
601.88,10.4966666667,35.6168333334,35.21325,24.1716666667,5.067,12.3827916667,33.302,11.7415,30.1970833333,14.5600833333
602.21,10.529,35.6648333333,35.2251666667,24.2028333333,5.05541666667,12.4005833333,33.297,11.7285833333,30.2480833333,14.55475
602.55,10.4860833333,35.70975,35.2384166667,24.2039166667,5.0,12.365375,33.30525,11.7135833333,30.3375833333,14.5626666666
602.88,10.49825,35.7450833333,35.24775,24.2180833333,4.9905,12.374875,33.3478333333,11.68575,30.3450833333,14.53925
603.22,10.4940833333,35.8345833333,35.3435,24.2705,5.02141666666,12.39625,33.416,11.6818333333,30.4085833334,14.5866666667
603.56,10.55175,35.9024166667,35.3998333333,24.3,5.071,12.44,33.4698333334,11.7435833333,30.4810833333,14.64625
603.89,10.56075,35.9794166667,35.4639166667,24.3485833333,5.11183333333,12.4852083333,33.5364166667,11.7588333333,30.5578333334,14.6778333333
604.23,10.5190833333,35.9419166667,35.3664166666,24.3131666667,5.02316666667,12.4557916667,33.4868333333,11.68175,30.5380833333,14.5789166667
604.56,10.5590833333,35.96025,35.3695833333,24.3503333333,5.06925,12.4830833334,33.52425,11.7306666667,30.534,14.6011666667
604.90,10.5599166667,35.9721666666,35.37375,24.3925,5.05725,12.5066666667,33.5519166667,11.7316666667,30.5520833333,14.6024166667
605.23,10.62475,36.05525,35.44675,24.49575,5.09733333333,12.5845833333,33.6790833333,11.812,30.6549166667,14.6871666667
605.57,10.673,36.1128333333,35.5220833333,24.5445833333,5.15616666667,12.6407916666,33.7835833333,11.8423333333,30.7228333333,14.7275833333
605.90,10.6554166667,36.0595833333,35.517,24.51725,5.15433333333,12.641625,33.7995,11.8295,30.7040833333,14.7066666666
606.24,10.7174166667,36.052,35.52675,24.5340833333,5.19425,12.698125,33.84425,11.8398333333,30.72925,14.7001666667
606.58,10.736,36.0348333333,35.53375,24.5548333333,5.20041666667,12.734875,33.8786666667,11.8901666667,30.7615,14.7454166667
606.91,10.7720833333,36.0515,35.5299166667,24.5890833333,5.21791666667,12.798,33.9371666667,11.9294166667,30.8271666667,14.7555
607.25,10.6910833333,36.007,35.4901666666,24.5545,5.13958333333,12.7297083334,33.9250833333,11.8258333333,30.80075,14.6683333333
607.58,10.6495,35.8971666667,35.3880833333,24.46125,5.08391666666,12.6555,33.83175,11.748,30.6891666667,14.6030833333
607.92,10.63875,35.8375833333,35.4035,24.4561666666,5.11733333333,12.6102083333,33.8596666667,11.74775,30.6816666667,14.6230833333
608.25,10.6090833333,35.7575833333,35.34025,24.4556666666,5.07125,12.571375,33.8295833334,11.6969166667,30.6881666667,14.6070833333
608.59,10.612,35.7344166667,35.295,24.4185,5.07708333333,12.5578333333,33.8084166667,11.69475,30.6851666667,14.6028333333
608.92,10.5919166667,35.7060833334,35.25,24.37575,5.09891666667,12.5134166667,33.771,11.679,30.657,14.575
609.26,10.5900833333,35.7005,35.1908333333,24.3986666667,5.10941666667,12.527,33.7843333333,11.7146666667,30.6280833333,14.58225
609.59,10.6186666667,35.7171666667,35.17,24.389,5.15875,12.563625,33.8165833333,11.7504166667,30.65975,14.6215833333
609.93,10.6074166667,35.74025,35.1985,24.4138333333,5.19133333333,12.560375,33.84925,11.766,30.6689166667,14.6505833333
610.26,10.5455,35.6735833334,35.1350833333,24.368,5.16516666667,12.5147083333,33.7815833333,11.6970833333,30.62575,14.5898333333
610.60,10.46375,35.616,35.0316666666,24.2625,5.09758333333,12.4354166667,33.7219166667,11.6213333333,30.5386666667,14.5221666667
610.93,10.4680833334,35.5704166667,35.0134166667,24.2425,5.12091666667,12.4650833333,33.7485,11.6575833333,30.5401666666,14.5748333333
611.27,10.4576666667,35.5900833334,35.0098333334,24.25225,5.14225,12.506375,33.8118333333,11.7005833333,30.5793333333,14.6093333333
611.60,10.4043333333,35.6053333333,34.96625,24.205,5.10941666667,12.4997083333,33.8013333333,11.6813333333,30.5798333333,14.5635
611.93,10.3993333333,35.6088333333,34.94975,24.14775,5.14066666667,12.5234583333,33.81625,11.6850833333,30.60725,14.5631666667
612.27,10.3999166667,35.6134166667,34.9666666667,24.1688333334,5.19291666666,12.5450416667,33.8440833333,11.6944166667,30.6501666667,14.5803333333
612.60,10.36,35.5845833333,34.9705833333,24.1329166667,5.12258333333,12.5140416667,33.8375833333,11.6406666667,30.6680833334,14.56425
612.94,10.2725,35.43625,34.8578333333,23.9904166667,5.01275,12.4186666667,33.7090833334,11.5145,30.6179166667,14.4383333333
613.27,10.24475,35.4998333333,34.8775,24.01375,4.98125,12.4174166667,33.6765833333,11.4830833333,30.62025,14.4490833333
613.61,10.2748333333,35.4830833334,34.8491666666,24.0526666667,4.97958333334,12.461375,33.6900833333,11.5059166667,30.64225,14.4741666667
613.94,10.3156666667,35.6169166667,34.9645,24.1225,4.9735,12.5133333334,33.8100833334,11.5478333333,30.7920833333,14.5140833334
614.28,10.3454166667,35.6763333333,35.0905,24.2498333333,5.019,12.5695,33.86375,11.63925,30.90875,14.5544166667
614.61,10.29575,35.66475,35.0879166667,24.24725,4.96225,12.5319166667,33.8544166666,11.6309166667,30.8980833333,14.49125
614.94,10.27925,35.6388333334,35.0649166667,24.24875,4.88991666667,12.479375,33.8268333333,11.5975,30.9544166667,14.4545833333
615.28,10.3415833333,35.6699166667,35.0879166667,24.32275,4.9,12.515125,33.891,11.6225833333,31.0123333333,14.47625
615.61,10.3513333333,35.7183333334,35.15275,24.3795,4.9195,12.5440416667,33.9493333333,11.6571666667,31.0859166667,14.48225
615.95,10.3521666667,35.728,35.206,24.4209166667,4.89408333333,12.5522916667,34.0201666666,11.6601666667,31.1330833333,14.5208333333
616.28,10.4149166667,35.72825,35.2159166667,24.4465833333,4.937,12.5571666667,34.0344166667,11.6919166667,31.1995,14.5555833334
616.61,10.4474166667,35.8516666666,35.3235833333,24.5431666667,4.998,12.6036666667,34.1691666667,11.77475,31.2675,14.64175
616.95,10.46375,35.83625,35.3733333333,24.5533333333,4.99083333333,12.6355416667,34.2336666667,11.8096666666,31.3455833333,14.6563333334
617.28,10.42525,35.819,35.3336666667,24.4729166667,4.92125,12.5726666667,34.205,11.7645,31.3496666667,14.6060833333
617.62,10.4161666667,35.80475,35.3381666667,24.4555833333,4.89425,12.5614166667,34.2365,11.7786666667,31.3298333334,14.65075
617.95,10.415,35.81125,35.29325,24.4145,4.84916666667,12.5535416667,34.2524166667,11.731,31.3345,14.646
618.28,10.5345,35.919,35.3880833333,24.5281666667,4.94266666667,12.6562083333,34.3751666667,11.797,31.4853333333,14.77275
618.62,10.58275,35.9800833333,35.4721666666,24.55975,4.99508333333,12.7077083334,34.4650833334,11.8565,31.554,14.8320833333
618.95,10.6075,36.02525,35.5191666667,24.57325,5.03266666667,12.771,34.4990833333,11.8901666667,31.6105833333,14.8798333333
619.28,10.658,36.0823333333,35.57525,24.63425,5.07525,12.813125,34.5885,11.9311666667,31.68225,14.9659166667
619.62,10.6134166667,36.1066666666,35.5679166667,24.6003333333,5.02425,12.8062083333,34.5308333333,11.9115,31.6845,14.928
619.95,10.6136666667,36.1690833334,35.6093333334,24.6441666667,5.03225,12.85275,34.5878333333,11.92275,31.7019166667,14.9373333333
620.28,10.6681666667,36.209,35.7241666667,24.66075,5.00841666667,12.9072083333,34.67675,11.9225833333,31.7900833333,14.9650833333
620.62,10.6558333333,36.2064166667,35.69125,24.6490833333,4.98808333334,12.8509166667,34.70125,11.88675,31.7904166667,14.9509166667
620.95,10.6903333333,36.2314166667,35.7669166667,24.6760833333,5.07341666667,12.904125,34.77225,11.9268333333,31.8875,15.0241666667
621.28,10.6965,36.2551666667,35.7783333333,24.7163333333,5.13225,12.890375,34.7908333333,11.94025,31.92775,15.0259166667
621.62,10.6826666667,36.2613333333,35.8346666667,24.7285,5.17425,12.9076666667,34.84525,11.9480833333,31.9845,15.052
621.95,10.7020833333,36.2574166667,35.8575,24.7158333333,5.22783333333,12.946125,34.8700833333,11.97725,31.9991666667,15.04775
622.28,10.752,36.2619166667,35.9165,24.7364166667,5.27075,13.0139583333,34.9335,12.0014166667,32.0261666666,15.1060833333
