wavelength,Back_CneRubf,Belly_CneRubf,Breast_CneRubf,Crissum_CneRubf,Crown_CneRubf,DorTail_CneRubf,Rump_CneRubf,Throat_CneRubf,WingTip_CneRubf
550.66,11.5899333333,49.0113333333,48.354,42.0440333333,8.83733333334,8.74946666667,11.9802941176,27.1084,9.44920000001
551.01,11.6288888889,49.0795333333,48.4133333333,42.0597333333,8.85453333334,8.77286666667,12.0079098039,27.1139333333,9.47633333334
551.35,11.6929444444,49.1938666667,48.4881666667,42.1386666667,8.92346666667,8.84653333334,12.0434627451,27.1831333333,9.51713333334
551.69,11.7423777778,49.3318,48.6184333333,42.1935,8.97653333333,8.89333333333,12.1144627451,27.2258,9.57446666667
552.03,11.8102333333,49.4152666667,48.7005666667,42.2891,9.00586666666,8.92113333334,12.1433607843,27.2774666667,9.62220000001
552.38,11.7980777778,49.4465333333,48.7179,42.2810666667,8.97453333333,8.89426666667,12.1246627451,27.2766,9.59593333335
552.72,11.8279333333,49.5632666667,48.7904,42.3594,8.99186666667,8.91473333334,12.160254902,27.2986,9.63313333332
553.06,11.8580444444,49.6004666667,48.7751,42.3849333334,8.98706666667,8.92080000001,12.1602470588,27.2989333333,9.65720000001
553.40,11.9094666667,49.6204666667,48.7314,42.386,9.01693333333,8.96353333333,12.194827451,27.3031333333,9.71173333333
553.74,11.8986666667,49.6323333333,48.7221,42.3529,8.98299999999,8.92559999999,12.1666078432,27.2638666667,9.68739999999
554.09,11.8576111111,49.6560666667,48.6935666667,42.3582,8.95873333333,8.88940000001,12.1233215686,27.2308,9.67553333333
554.43,11.8337888889,49.6860666667,48.6915,42.3505666667,8.95646666668,8.90926666667,12.1222862745,27.1990666667,9.66386666667
554.77,11.8094666667,49.7269333333,48.7322,42.4096,8.94446666666,8.88220000001,12.1070823529,27.2133333333,9.65006666667
555.11,11.7535555556,49.7383333333,48.7230666667,42.4117,8.88413333333,8.81373333333,12.0622196078,27.1402666667,9.59620000001
555.45,11.7935,49.7609333333,48.7367333333,42.4383666666,8.90513333334,8.82586666667,12.0803803922,27.1372,9.62179999999
555.80,11.7700777778,49.8033333333,48.7804666666,42.4363333333,8.90853333333,8.80620000001,12.0796745098,27.1109333333,9.63379999999
556.14,11.7942444444,49.9162666667,48.8439,42.5409,8.93226666666,8.84573333334,12.1396,27.1442666667,9.66840000001
556.48,11.7767,49.8886,48.8426,42.5364666667,8.91313333333,8.83100000001,12.1248235294,27.1309333333,9.65373333335
556.82,11.7698444444,49.9736,48.9579333333,42.6004,8.9344,8.84426666666,12.1630313726,27.1344666667,9.65693333333
557.16,11.7433666667,50.0254666667,49.0814333333,42.6699333333,8.91746666667,8.82513333332,12.1801333333,27.1396,9.62813333333
557.50,11.7199111111,50.0500666667,49.115,42.71,8.91626666667,8.81473333333,12.168827451,27.1384666667,9.64066666667
557.85,11.7967777778,50.1432666667,49.1942,42.7749,8.9752,8.87813333333,12.2431921569,27.2061333333,9.70093333335
558.19,11.7845444444,50.1933333334,49.2652333333,42.8302666667,8.95660000001,8.84973333333,12.2414352941,27.2361333333,9.7264
558.53,11.8615666667,50.3051333333,49.3572666667,42.8769333333,9.00733333333,8.90439999999,12.3172352941,27.2909333333,9.78126666666
558.87,11.9191222222,50.381,49.4512333333,42.9363666667,9.0778,8.98106666667,12.3869607843,27.3798,9.85973333335
559.21,11.8781,50.4206,49.4671333333,42.9549333333,9.04659999999,8.95819999999,12.3524431373,27.3712,9.8264
559.55,11.8669,50.4185333334,49.4089666667,42.9103666667,9.03619999999,8.96626666666,12.3599098039,27.3532666667,9.83846666667
559.89,11.9176,50.4621333333,49.4249333333,42.9314333333,9.06346666667,8.99893333334,12.3755058823,27.3686,9.87166666667
560.23,11.9567777778,50.5026666667,49.4378333333,42.9774333333,9.108,9.04553333333,12.4265921569,27.3868,9.90919999999
560.58,12.0081444444,50.5056666667,49.4170333333,43.0117,9.1628,9.11420000001,12.4703333333,27.4176666667,9.9552
560.92,12.0560777778,50.6155333333,49.458,43.0681,9.18893333332,9.17260000001,12.4972509804,27.4818,9.98573333334
561.26,12.1057,50.6318,49.5029333333,43.0824333333,9.21739999999,9.23073333333,12.5286,27.4988,9.99473333334
561.60,12.0773222222,50.656,49.5111,43.0689333333,9.1828,9.21226666666,12.5000196078,27.4800666667,9.96
561.94,12.1454333333,50.7583333333,49.5932666667,43.1650333333,9.24433333334,9.27299999999,12.5634784314,27.5423333333,10.006
562.28,12.1045444444,50.7201333333,49.5934,43.1906666667,9.2186,9.24953333333,12.5257254902,27.4913333333,9.98173333332
562.62,12.1098666667,50.8204,49.6424333333,43.2403666666,9.20333333333,9.2402,12.516827451,27.4830666667,9.97486666667
562.96,12.1310666667,50.8666666666,49.6631,43.2683666667,9.20246666667,9.25106666667,12.5372431373,27.4950666666,9.99873333333
563.30,12.1945555556,50.9420666667,49.7673666667,43.3727333333,9.24466666667,9.31086666667,12.5879843137,27.5436,10.0121333333
563.64,12.1578666667,50.9459333333,49.8246666667,43.3563666667,9.22640000001,9.28746666666,12.5686235294,27.5318,10.0024666667
563.99,12.1638444444,50.9888666667,49.8740666667,43.3386666667,9.24213333333,9.28953333333,12.5654196079,27.5198666667,10.0208666667
564.33,12.1123444445,51.0085333333,49.8755666667,43.2921333333,9.1734,9.21866666666,12.5042705882,27.4812,9.97993333332
564.67,12.0755111111,50.9747333333,49.8778333333,43.2404,9.13766666667,9.17286666667,12.4614823529,27.4398,9.96126666667
565.01,12.0862888889,51.0385333333,49.9203333333,43.245,9.12820000001,9.18186666667,12.4702470588,27.4522666667,9.97253333333
565.35,12.0964222222,51.0660666667,49.9585,43.2768666667,9.12840000001,9.18313333334,12.4778509804,27.4673333333,9.972
565.69,12.0576555555,51.0992666667,49.9638333333,43.2472,9.08906666666,9.17006666667,12.4557254902,27.4288666667,9.93940000001
566.03,12.0391333333,51.106,49.9089666667,43.2047666666,9.07946666666,9.16226666667,12.4356156863,27.4262666667,9.92133333333
566.37,12.0290222222,51.0876666667,49.8974333333,43.1973,9.05533333333,9.14699999999,12.4219764706,27.4185333333,9.9034
566.71,11.9854666667,51.0694,49.8911,43.1491666667,9.00720000001,9.09893333334,12.3685058824,27.3641333333,9.85473333333
567.05,11.9692666667,51.0918666667,49.9122,43.1674666667,8.9948,9.07260000001,12.3553960784,27.3571333333,9.86833333333
567.39,11.9786,51.0898,49.8969333333,43.1358666667,9.01513333333,9.09166666667,12.3750549019,27.3361333333,9.88893333335
567.73,11.9697777778,51.1433333334,49.928,43.1702333333,8.97746666667,9.08026666667,12.3472117647,27.3619333333,9.85273333332
568.07,11.9978555556,51.2211333334,49.9976333333,43.2139333333,8.98573333333,9.11313333333,12.3783843137,27.3824666667,9.8782
568.41,12.0077333333,51.2758,50.0129666667,43.2473666667,8.98593333334,9.12600000001,12.3911568628,27.3828666667,9.89793333333
568.75,11.9741222222,51.2688666667,50.0065,43.2706,8.96893333334,9.09780000001,12.3771137255,27.3389333333,9.87026666665
569.09,12.0269333333,51.3689333333,50.0832666667,43.3439666667,9.00873333334,9.14059999999,12.4222235294,27.3957333333,9.92966666667
569.43,12.0469,51.3374666667,50.0544,43.3606666667,9.00920000001,9.12880000001,12.4242901961,27.3855333333,9.9504
569.77,12.1080333333,51.4452666667,50.1935,43.4591333333,9.03353333333,9.18726666666,12.4818509804,27.4466666667,10.0046
570.11,12.1612666667,51.4737333333,50.256,43.4710333333,9.08933333333,9.2414,12.5345686275,27.4706,10.0704
570.45,12.2031222222,51.5441333333,50.2899666667,43.5264666667,9.13786666667,9.30066666667,12.5856235294,27.5152666667,10.1279333333
570.79,12.2243,51.5374666667,50.3095333333,43.5013,9.15953333334,9.33740000001,12.6031254902,27.517,10.1445333333
571.13,12.2631555555,51.5951333333,50.3515666667,43.5727,9.17013333334,9.37273333333,12.6275568627,27.5516666667,10.153
571.47,12.2718,51.6018,50.3300666667,43.5708666667,9.18026666666,9.38820000001,12.6445568627,27.5317333333,10.1645333333
571.81,12.2747555556,51.5891333333,50.3590333333,43.6007666667,9.18313333334,9.39793333334,12.6505058824,27.5446666666,10.1602666667
572.15,12.3066666667,51.6101333333,50.3927,43.6374666667,9.21553333334,9.4234,12.6826470588,27.5686,10.1846
572.49,12.3001111111,51.6376666667,50.3722666667,43.6416666667,9.19566666667,9.41426666667,12.6824352941,27.5846,10.1839333333
572.83,12.2865111111,51.7007333333,50.44,43.6728333333,9.16686666667,9.41673333333,12.6619803922,27.5909333333,10.1728666667
573.17,12.3241333333,51.7714666667,50.5072,43.7009333333,9.18646666666,9.46593333333,12.6861215686,27.654,10.2034666667
573.51,12.3057111111,51.738,50.4802333333,43.6581666667,9.17779999999,9.4388,12.6686941177,27.6168666667,10.1850666667
573.85,12.2957888889,51.7606,50.4587333333,43.6638666667,9.15973333332,9.4306,12.6607098039,27.5999333333,10.1597333333
574.19,12.3491222222,51.8517333333,50.5648666667,43.7535,9.19893333334,9.47739999999,12.7011411765,27.6524666667,10.1882
574.53,12.3767888889,51.9992666667,50.6424,43.8355,9.21706666665,9.49359999999,12.7338,27.7238,10.2136666667
574.87,12.3273111111,52.0132,50.6470666667,43.8453,9.19186666665,9.45546666667,12.7197176471,27.7000666666,10.1894666667
575.21,12.3594777778,52.0904666666,50.7449666667,43.8817333333,9.21513333333,9.48093333333,12.7698627451,27.7472666667,10.2261333333
575.55,12.3609555555,52.1366,50.7431666667,43.8785333333,9.19846666666,9.46879999999,12.7564392157,27.7211333333,10.2171333333
575.89,12.3742777778,52.1590666667,50.7590666667,43.9020666667,9.20366666667,9.49033333333,12.7709882353,27.7255333333,10.2228666667
576.22,12.4374666667,52.2022666667,50.8250666667,43.9419333333,9.28053333335,9.54419999999,12.8116666667,27.744,10.2720666667
576.56,12.4276111111,52.1079333333,50.7428333333,43.8828,9.28273333333,9.53373333334,12.8110078431,27.6827333333,10.2574
576.90,12.4198555555,52.1058,50.7191666667,43.8832333333,9.28720000001,9.52953333333,12.8149411765,27.6540666667,10.2559333333
577.24,12.4561666667,52.1586666667,50.7510666667,43.9360333333,9.33200000001,9.58199999999,12.8587529412,27.6973333333,10.2968
577.58,12.4515444445,52.2634,50.8028,44.0106,9.33693333333,9.6026,12.8572352941,27.7469333333,10.3154
577.92,12.4042333333,52.1755333333,50.7097666667,43.9567,9.2972,9.54140000001,12.8168039216,27.684,10.2736
578.26,12.4087111111,52.1252666666,50.6953333333,43.9712,9.29533333333,9.54046666666,12.8136196078,27.6517333333,10.2646
578.60,12.4674444445,52.154,50.7011333333,43.9563,9.30626666668,9.5746,12.8155098039,27.6626,10.3040666667
578.94,12.4593777778,52.1303333333,50.6301333333,43.9878666667,9.2906,9.58840000001,12.7955019608,27.6402,10.2971333333
579.28,12.5137444444,52.193,50.6567,44.0299666667,9.34133333335,9.62786666667,12.8418196079,27.7071333333,10.3623333333
579.61,12.5471333333,52.2626,50.7010666667,44.0838333333,9.37520000001,9.6644,12.8819647059,27.7468666667,10.4026666667
579.95,12.6295444445,52.4698,50.8568666667,44.2494666667,9.40219999999,9.74406666666,12.943027451,27.8844,10.4696666667
580.29,12.6522555556,52.4888,50.8626666667,44.3030333333,9.40086666666,9.75119999999,12.9284823529,27.9059333333,10.4852666667
580.63,12.6195555556,52.5016,50.8825333333,44.2889,9.37746666667,9.72246666666,12.9144,27.8844666667,10.4545333333
580.97,12.6186777778,52.5435333333,50.8958666667,44.3017333333,9.36666666667,9.71686666667,12.8778705882,27.8960666667,10.45
581.31,12.6159888889,52.4907333333,50.8594,44.2861333333,9.34393333333,9.70286666667,12.8660352941,27.8629333334,10.4368
581.65,12.6414777778,52.539,50.8858666667,44.3111666667,9.35726666668,9.76600000001,12.8909647059,27.8742,10.4834
581.98,12.6069666667,52.54,50.8222666667,44.27,9.30666666666,9.73893333333,12.8541215686,27.8092,10.4592666667
582.32,12.5554777778,52.5426666667,50.8558333333,44.3313333333,9.25233333332,9.674,12.8100509804,27.7806,10.4056
582.66,12.5126888889,52.6136666667,50.9518333333,44.3827333333,9.21206666666,9.62533333333,12.7773568628,27.7686,10.3622
583.00,12.4395111111,52.5963333333,50.9729333333,44.4421666667,9.14713333333,9.56273333333,12.7003647059,27.6990666667,10.2986
583.34,12.3782444445,52.5571333333,50.9745666667,44.3887,9.05833333334,9.49126666666,12.6107019608,27.6682,10.2165333333
583.68,12.1608,52.3282666667,50.7913333333,44.2172333333,8.85286666667,9.30460000001,12.4320470588,27.4578,10.0315333333
584.01,12.1597333333,52.4078666667,50.8812666667,44.2465666666,8.86033333333,9.3218,12.4506078431,27.455,10.0448
584.35,12.2473444445,52.5233333333,50.9989333333,44.3969333333,8.92006666667,9.39186666667,12.5020784314,27.5349333333,10.1125333333
584.69,12.2757444445,52.5442666667,51.0014666667,44.3961333333,8.9154,9.41300000001,12.5455019608,27.5348,10.115
585.03,12.2401,52.5892,51.0579666667,44.3907333333,8.88793333333,9.37673333333,12.5192431373,27.5077333333,10.0686
585.37,12.2575777778,52.6242666667,51.1110666667,44.4448333333,8.89646666666,9.3638,12.5398784314,27.5776666667,10.0627333333
585.70,12.2952444444,52.6835333333,51.2502666667,44.5212666667,8.92853333334,9.41286666667,12.5540117647,27.6392,10.0774
586.04,12.2933555556,52.6800666667,51.2022,44.4978,8.93066666667,9.45899999999,12.5659333333,27.6288,10.0938
586.38,12.2960333333,52.6746666667,51.2281,44.5192666667,8.93140000001,9.46473333333,12.5644235294,27.6222,10.105
586.72,12.3821111111,52.7993333333,51.3140666667,44.5341333333,9.00886666667,9.57913333333,12.6797568627,27.7046666667,10.2164666667
587.06,12.3812888889,52.8518666667,51.3288333333,44.5726333333,9.00826666667,9.6,12.7029647059,27.6780666666,10.2115333333
587.39,12.4967555556,52.9732,51.3943333334,44.6121333333,9.16573333332,9.71653333333,12.8227098039,27.7799333333,10.3398
587.73,12.5228333333,52.9780666667,51.3851666667,44.6271666667,9.17039999999,9.72353333333,12.8610588235,27.7953333333,10.3700666667
588.07,12.4922111111,52.9774,51.3482333333,44.5631333333,9.15233333332,9.67759999999,12.8111529412,27.7619333333,10.3386666667
588.41,12.4620777778,53.0514666667,51.4242666667,44.6203333333,9.12146666666,9.65559999999,12.7759058824,27.7603333333,10.3314666667
588.74,12.4853777778,53.0544666667,51.4479,44.6411,9.14246666667,9.68993333333,12.8139176471,27.7706666667,10.3789333333
589.08,12.4524555555,53.0472,51.4587,44.6514,9.10160000001,9.63853333334,12.7775019608,27.7216666667,10.3483333333
589.42,12.3840666667,53.0187333333,51.3686666667,44.5836666667,9.03740000001,9.58613333334,12.7393921569,27.6657333333,10.2989333333
589.76,12.4051222222,53.0529333333,51.4323666667,44.5692333333,9.03626666665,9.56893333334,12.7425450981,27.6976,10.2932666667
590.09,12.4418666667,53.0818666667,51.4190333333,44.5373666667,9.08393333333,9.61613333334,12.8016705882,27.7197333333,10.3365333333
590.43,12.4063555556,53.0466,51.3841333333,44.5070333333,9.02539999999,9.57646666666,12.7295019608,27.6892666667,10.2598666667
590.77,12.4826222222,53.1628666667,51.4593666667,44.6036333333,9.08839999999,9.62973333333,12.7926588235,27.7270666667,10.351
591.11,12.5184111111,53.2134666667,51.5482,44.6910666667,9.08673333332,9.6568,12.7994313725,27.7584,10.3783333333
591.44,12.5526444444,53.2568,51.5775333333,44.7341666667,9.12260000001,9.70233333334,12.8162156863,27.8049333333,10.411
591.78,12.5719555555,53.2816,51.6525,44.7972666667,9.10320000001,9.72606666666,12.850972549,27.7957333333,10.415
592.12,12.5858777778,53.2911333333,51.6578666667,44.7996,9.13706666667,9.74300000001,12.8693490196,27.7905333333,10.4418
592.46,12.6498555556,53.3851333333,51.7436333333,44.8777333333,9.19040000001,9.80833333333,12.9357843137,27.8648666667,10.4905333333
592.79,12.7579666667,53.5447333333,51.823,44.9233333333,9.26206666667,9.92226666668,13.039854902,27.9508,10.5897333333
593.13,12.8158888889,53.6250666667,51.8744333333,44.9766333333,9.31939999999,9.98566666666,13.0924823529,28.0254,10.6365333333
593.47,12.8439111111,53.6158666667,51.832,44.9998666667,9.38100000001,10.0067333333,13.114545098,28.0167333333,10.6945333333
593.80,12.8653777778,53.6226666667,51.8075333333,44.9942333333,9.34973333333,10.0072,13.0850196079,28.0178,10.6892666667
594.14,12.8548666667,53.6872666667,51.8572,45.0388333333,9.35859999999,9.99126666667,13.1105137255,28.0374666667,10.6963333333
594.48,12.8788222222,53.7624,51.9483666667,45.0531333333,9.37806666666,10.0282,13.1490784314,28.1152666667,10.7302
594.81,12.8952888889,53.7437333333,51.9248666667,45.007,9.40173333334,10.0192666667,13.1937215686,28.131,10.7542
595.15,12.8478777778,53.7757333333,51.9460666667,44.9831,9.35293333333,9.97433333335,13.1641215686,28.079,10.6804666667
595.49,12.8027,53.733,51.8978666667,44.9524666667,9.33813333333,9.95426666665,13.1542078431,28.076,10.6832666667
595.82,12.8460888889,53.7726,51.9267666667,45.0112333333,9.37086666668,9.9876,13.2023254902,28.1191333333,10.6975333333
596.16,12.8267111111,53.7418,51.9023666667,44.9758333333,9.35426666667,9.95286666666,13.1913529412,28.0919333333,10.6849333333
596.50,12.7590555556,53.6717333333,51.8778,44.9430333333,9.34593333332,9.93873333334,13.128772549,28.0335333334,10.6601333333
596.83,12.7596666667,53.6448666667,51.9003333333,44.9661666667,9.3476,9.93326666666,13.1384235294,28.0119333333,10.6637333333
597.17,12.7565777778,53.7344,52.0024,45.0110666667,9.34246666667,9.9584,13.1567843137,28.0480666667,10.6666
597.51,12.7234333333,53.7389333333,52.0132,45.0405,9.33220000001,9.93440000001,13.1348823529,28.0316,10.6351333333
597.84,12.7826666667,53.6976666667,52.0123,45.0755,9.37046666667,9.98846666667,13.1587960784,28.0532,10.6939333333
598.18,12.7497555555,53.6068666667,51.9259,45.0586333333,9.34046666667,9.93933333334,13.0966862745,28.0112,10.6469333333
598.52,12.7192555556,53.6178,51.9266666667,45.0837,9.30820000001,9.96066666666,13.0588588235,27.9851333333,10.6235333333
598.85,12.7181,53.657,51.9121333333,45.0932,9.33653333333,9.97666666666,13.0826,28.0316666667,10.655
599.19,12.8004888889,53.7840666667,52.0356666667,45.1695,9.42773333335,10.0602,13.1354980392,28.086,10.7164666667
599.53,12.7700888889,53.7152666667,51.9640666667,45.0858333333,9.4092,10.0472,13.1162431372,28.0318666667,10.7084
599.86,12.7733333333,53.6748666667,51.9275666667,45.0583333333,9.39560000001,10.0690666667,13.0781294118,28.0323333333,10.7089333333
600.20,12.7669777778,53.6716,51.9455333333,45.0675,9.33119999999,10.0576666667,13.0906,28.0264666667,10.6790666667
600.53,12.7961333333,53.7268,51.9806666667,45.0814333333,9.35686666666,10.0722,13.109572549,28.0876,10.7172
600.87,12.8198444444,53.6887333333,51.912,45.0380666667,9.37326666666,10.0904,13.1180666667,28.0766666667,10.7278666667
601.21,12.8376222222,53.7157333333,51.9737333333,45.0003666667,9.39033333335,10.1109333333,13.145427451,28.0996,10.7804
601.54,12.8486333333,53.7654666667,51.9950333333,45.0124666667,9.42619999999,10.124,13.1854352941,28.1046,10.8206666667
601.88,12.8560444444,53.8126666667,52.0852666667,45.0483,9.44206666667,10.1633333333,13.2217294118,28.1402,10.8683333333
602.21,12.9186666667,53.9175333333,52.1899333333,45.1295333333,9.48499999999,10.2034666667,13.2841803922,28.1583333333,10.9152666667
602.55,12.9864666666,53.9444,52.2162333333,45.1522,9.54220000001,10.2546,13.322945098,28.1910666667,10.9834666667
602.88,13.0020555556,53.9296666667,52.1528666667,45.1076666667,9.52620000001,10.2671333333,13.3284666667,28.1852,11.0073333333
603.22,13.0100555555,53.9374666667,52.1724666667,45.0933666667,9.54313333333,10.2838666667,13.327972549,28.1744,11.0304
603.56,13.0084222222,53.9872,52.2095,45.1528,9.56626666667,10.278,13.3557372549,28.1878666667,11.0521333333
603.89,13.0318666667,54.0462666667,52.2147666667,45.1544,9.61339999999,10.3013333333,13.3733215686,28.2275333333,11.0844666667
604.23,12.9942222222,54.0451333333,52.1908,45.1421333333,9.58213333334,10.2994,13.3488588235,28.1885333333,11.0563333333
604.56,12.9665666667,54.0301333333,52.1927333333,45.1547333333,9.56693333333,10.2843333333,13.3240313726,28.1695333333,11.0313333333
604.90,12.9828,54.081,52.2136666667,45.2218333333,9.59253333333,10.3178666667,13.3610039216,28.1829333333,11.0736
605.23,12.9531111111,54.0921333333,52.2097333333,45.2027333333,9.57686666666,10.2957333333,13.338054902,28.1752666667,11.0302666667
605.57,12.9259888889,54.0372,52.0796,45.0991666667,9.57493333332,10.2736666667,13.291545098,28.1330666667,10.9765333333
605.90,12.8508888889,53.9886666667,52.0189,45.0227666666,9.51040000001,10.2196666667,13.2275764706,28.1088666667,10.9158666667
606.24,12.7727,53.9246,51.9676666667,44.963,9.44086666665,10.1712666667,13.1546823529,28.0346666667,10.8332
606.58,12.7199666667,53.8746,51.9082,44.9442,9.42413333333,10.1232666667,13.1203450981,27.9828,10.7677333333
606.91,12.6824888889,53.8914,51.9151333333,44.9841,9.36166666666,10.0951333333,13.084227451,28.004,10.7241333333
607.25,12.6725888889,53.9744666667,51.9324,44.9903666667,9.34046666666,10.1089333333,13.0739490196,28.0116,10.7032
607.58,12.6494333333,53.9138,51.8948666667,44.9822,9.30006666666,10.0694,13.0412588235,27.9524666667,10.6642666667
607.92,12.6513111111,53.8832666667,51.8936333333,44.9957,9.28873333333,10.0796666667,13.0388078431,27.9258,10.6656666667
608.25,12.6212777778,53.9235333334,51.8755666667,44.9706333333,9.20686666667,10.0546,12.9924196078,27.8885333333,10.6172666667
608.59,12.5590111111,53.8316666667,51.7775333333,44.8999666667,9.09233333333,9.99186666666,12.8795843137,27.8109333333,10.4858666667
608.92,12.4726222222,53.7193333333,51.6868666667,44.8464333333,8.97966666666,9.94253333333,12.7889294118,27.7019333334,10.4039333333
609.26,12.4207222222,53.6987333333,51.6807666667,44.8867333333,8.89493333334,9.89566666667,12.7395176471,27.6262,10.3614666667
609.59,12.4245555556,53.6612,51.6375666667,44.9402,8.88673333334,9.90700000001,12.7170352941,27.6042666667,10.3438
609.93,12.4466111111,53.693,51.6858,45.0612,8.85886666667,9.90953333334,12.7077215686,27.6224666667,10.3434666667
610.26,12.3530888889,53.6406,51.6497333333,45.0707333333,8.72753333333,9.82179999999,12.6021882353,27.5678666667,10.268
610.60,12.3380777778,53.6704,51.6479,45.1062666667,8.69219999999,9.81253333333,12.5752431373,27.5312,10.2563333333
610.93,12.3238555556,53.532,51.5821666667,45.1089333333,8.65246666667,9.80413333333,12.5431411765,27.458,10.2424
611.27,12.2813666667,53.4959333333,51.5295666667,45.1406,8.61100000001,9.80413333334,12.4924078431,27.4128,10.1912
611.60,12.2304111111,53.4302666667,51.4530333333,45.1191333333,8.54766666667,9.74886666667,12.3994117647,27.3379333333,10.1269333333
611.93,12.2989,53.4900666667,51.533,45.2622,8.63846666666,9.8072,12.4547647059,27.4072666667,10.2030666667
612.27,12.4256111111,53.6202,51.6949333333,45.4278666667,8.77720000001,9.90459999999,12.576172549,27.527,10.3512666667
612.60,12.5071222222,53.7205333333,51.7582,45.5303666667,8.84393333333,9.96006666666,12.6399529412,27.6140666667,10.412
612.94,12.5440444445,53.7726666667,51.8513666667,45.5779666667,8.90546666667,10.0042,12.6983098039,27.6243333333,10.4592
613.27,12.5035,53.7820666667,51.8229333333,45.4941333333,8.88846666667,9.96733333333,12.6964235294,27.5909333333,10.4327333333
613.61,12.5032555556,53.8235333333,51.8244,45.4634666667,8.93326666667,10.0028,12.751745098,27.6016,10.4604666667
613.94,12.5717333333,53.9090666667,51.902,45.4837333334,9.02266666667,10.0756666667,12.8281882353,27.6382,10.5344
614.28,12.5901777778,53.8913333333,51.8942,45.4523666667,9.05619999999,10.0918,12.8578941176,27.6279333333,10.5465333333
614.61,12.6037555555,54.0682666667,52.016,45.5114333333,9.08973333334,10.101,12.8790862745,27.6811333333,10.5855333333
614.94,12.6100111111,54.1326,52.0484,45.4832666667,9.08466666667,10.0760666667,12.863854902,27.6753333333,10.6162
615.28,12.6976777778,54.3209333333,52.1456333333,45.5327,9.1578,10.1508,12.9607529412,27.7908666667,10.7009333333
615.61,12.6465111111,54.3064,52.1248333333,45.4645,9.12766666667,10.119,12.9411607843,27.7618666667,10.6772666667
615.95,12.6662888889,54.3816666667,52.1925666667,45.5154666667,9.14779999999,10.1494666667,12.9807686275,27.7858,10.6729333333
616.28,12.6866777778,54.4284,52.2653333333,45.5508666667,9.20126666666,10.2106,13.0167843137,27.8232,10.7354666667
616.61,12.7651666667,54.5104666667,52.3216,45.6013333333,9.25146666667,10.3158,13.0859529412,27.9365333333,10.8229333333
616.95,12.9116555556,54.6148,52.4580666667,45.7508333333,9.36600000001,10.441,13.1998901961,28.0533333333,10.9682
617.28,12.9880666667,54.734,52.5662,45.8662333333,9.42446666667,10.4834666667,13.2450666667,28.0991333333,11.0532666667
617.62,13.0538666667,54.7707333334,52.6177666667,45.9218333333,9.48746666668,10.5619333333,13.3050666667,28.1624666667,11.0969333333
617.95,13.0425222222,54.7832,52.6598333333,45.9273666667,9.46746666666,10.5458666667,13.2576862745,28.1956,11.0788666667
618.28,13.0447444444,54.7055333333,52.6544,45.8968333333,9.43953333333,10.5261333333,13.2541686275,28.1660666667,11.0664
618.62,13.1436666667,54.8129333333,52.7864333333,45.9819,9.54733333335,10.6317333333,13.3783921569,28.3105333333,11.1594666667
618.95,13.1665777778,54.829,52.8484333333,46.0960333333,9.55906666667,10.6326,13.4021372549,28.3208,11.1676
619.28,13.1986222222,54.8362,52.8817,46.1298666667,9.55880000001,10.677,13.4311568628,28.3324,11.19
619.62,13.1013888889,54.7724666667,52.7728333333,46.0347,9.50026666668,10.6314666667,13.3433450981,28.2552666667,11.1722
619.95,13.0934555556,54.852,52.7921666667,46.0186,9.4728,10.6115333333,13.3372862745,28.2215333333,11.1576666667
620.28,13.0761444445,54.824,52.7653333333,46.0003666667,9.47200000001,10.5684,13.328917647,28.2166666667,11.121
620.62,13.0720444444,54.9058,52.8446,46.0798,9.48306666666,10.5874666667,13.3228352941,28.2688,11.1298666667
620.95,12.9950444444,54.7484666667,52.7394,45.8939666667,9.41906666665,10.5649333333,13.2613372549,28.2108666667,11.0667333333
621.28,12.9240555555,54.7320666667,52.7169333334,45.8849666667,9.33953333333,10.4974,13.2123294118,28.2175333333,10.9984666667
621.62,12.9310222222,54.8548666667,52.8248666667,45.9885,9.32533333334,10.5089333334,13.2355686275,28.207,11.0187333333
621.95,13.0003111111,55.0222,52.9394333333,46.1477333333,9.39646666668,10.5841333333,13.3249019608,28.3315333333,11.0697333333
622.28,12.9802222222,55.0297333333,52.9492333333,46.1768666667,9.40233333333,10.5749333333,13.340882353,28.332,11.0648666667
622.62,12.9735,55.0706666667,53.0194333333,46.1510333333,9.42220000001,10.5781333333,13.3332588235,28.3845333333,11.0663333333
622.95,13.0396555556,55.1760666667,53.1054333333,46.2164333333,9.50606666667,10.6432666667,13.3967843137,28.4542,11.1499333333
623.28,13.1084777778,55.1933333333,53.1536666667,46.2561666667,9.58973333334,10.6921333333,13.4923137255,28.5236,11.1908666667
623.62,13.0847,55.1125333333,53.0691333333,46.2001333333,9.56579999999,10.6636666666,13.4561372549,28.5033333333,11.1723333333
623.95,13.1120888889,55.2038666667,53.1212666667,46.2253666667,9.56033333332,10.6912,13.4841215686,28.5294666667,11.2117333333
624.28,13.0936888889,55.1248666667,53.0104666667,46.1061,9.5252,10.6608,13.4687764706,28.4732666667,11.202
624.62,13.1033555556,55.2071333333,53.0724,46.2015666667,9.51426666667,10.6405333333,13.4620980392,28.4870666667,11.2042
624.95,13.1148555556,55.2080666667,53.1010333333,46.1985666667,9.5294,10.6835333333,13.4898431372,28.4508,11.2384
